VIVE,Viveve Medical,NASDAQ
6.30,6.27,6.70,6.07
6.01,6.07,6.15,6.00
6.39,6.11,6.39,6.06
6.23,5.79,6.23,5.50
5.51,5.70,6.06,5.51
5.67,5.64,5.74,5.51
5.53,5.21,5.53,5.20
4.92,5.11,5.64,4.91
5.21,5.43,5.58,4.95
5.33,5.28,5.38,5.00
5.20,5.17,5.26,5.10
5.25,5.22,5.84,5.15
5.22,5.22,5.32,5.17
5.34,5.20,5.56,5.16
5.04,4.92,5.67,4.90
5.10,5.07,5.20,4.60
5.01,5.15,5.15,4.65
5.13,5.18,5.26,5.03
5.17,4.97,5.17,4.88
5.03,5.11,5.20,4.93
5.05,5.09,5.12,4.95
5.05,5.10,5.14,4.91
4.93,5.05,5.09,4.92
4.81,4.91,5.04,4.81
4.99,4.90,4.99,4.80
4.80,4.96,5.09,4.80
