JJS,iPath Bloomberg Softs Subindex Total Return SM Index ETN,NASDAQ
47.42,47.85,48.05,47.42
46.82,46.18,46.82,46.18
46.56,46.57,46.57,46.56
46.85,46.79,46.85,46.79
47.22,47.22,47.22,47.22
46.88,46.88,46.88,46.88
47.01,47.01,47.01,47.01
46.66,46.67,46.67,46.66
46.67,46.67,46.67,46.67
46.67,46.67,46.67,46.67
46.39,46.39,46.39,46.39
46.39,46.39,46.39,46.39
46.39,46.39,46.39,46.39
46.39,46.39,46.39,46.39
46.39,46.39,46.39,46.39
46.02,46.02,46.02,46.02
46.02,46.02,46.02,46.02
46.00,46.00,46.00,46.00
45.96,45.96,45.96,45.96
46.36,46.33,46.36,46.33
47.15,47.15,47.15,47.15
47.15,47.15,47.15,47.15
46.44,46.62,46.62,46.44
46.56,46.56,46.56,46.56
46.56,46.56,46.56,46.56
46.56,46.56,46.56,46.56
46.56,46.56,46.56,46.56
46.52,46.76,46.76,46.52
46.76,46.76,46.76,46.76
46.76,46.76,46.76,46.76
46.76,46.76,46.76,46.76
46.76,46.76,46.76,46.76
46.28,46.28,46.28,46.28
46.10,46.06,46.12,46.06
46.06,46.06,46.06,46.06
46.06,46.06,46.06,46.06
47.46,47.46,47.46,47.46
48.04,47.96,48.04,47.96
48.06,48.22,48.26,48.06
48.36,48.36,48.36,48.36
48.36,48.36,48.36,48.36
48.36,48.36,48.36,48.36
48.36,48.36,48.36,48.36
46.72,46.72,46.72,46.72
45.92,45.25,45.92,45.25
45.10,45.10,45.10,45.10
45.01,45.01,45.01,45.01
45.58,45.55,45.58,45.55
45.34,45.26,45.34,45.26
45.26,45.26,45.26,45.26
45.26,45.26,45.26,45.26
44.88,44.88,44.88,44.88
45.23,45.23,45.23,45.23
44.88,44.88,44.98,44.88
44.93,45.14,45.14,44.93
45.14,45.14,45.14,45.14
45.14,45.14,45.14,45.14
46.28,46.11,46.28,46.11
46.64,46.66,46.72,46.64
46.66,46.66,46.66,46.66
46.66,46.66,46.66,46.66
46.66,46.66,46.66,46.66
47.50,46.20,47.50,46.20
45.98,46.04,46.04,45.98
46.34,46.38,46.38,46.15
46.14,46.05,46.32,46.05
45.78,46.40,46.40,45.78
46.64,46.68,46.68,46.64
47.11,47.11,47.11,47.11
47.11,47.11,47.11,47.11
47.11,47.11,47.11,47.11
46.88,46.88,46.88,46.88
47.08,47.08,47.08,47.06
47.08,47.08,47.08,47.08
47.08,47.08,47.08,47.08
47.08,47.08,47.08,47.08
47.15,47.15,47.15,47.15
47.15,47.15,47.15,47.15
47.15,47.15,47.15,47.15
47.40,47.38,47.40,47.38
47.72,47.72,47.72,47.72
47.98,47.98,47.98,47.98
47.56,47.56,47.56,47.56
47.56,47.56,47.56,47.56
47.56,47.56,47.56,47.56
48.25,48.25,48.25,48.25
48.25,48.25,48.25,48.25
47.88,47.88,47.88,47.88
47.88,47.88,47.88,47.88
47.88,47.88,47.88,47.88
47.88,47.88,47.88,47.88
45.99,46.04,46.04,45.99
46.04,46.04,46.04,46.04
46.04,46.04,46.04,46.04
44.92,44.92,44.92,44.92
44.92,44.92,44.92,44.92
44.40,44.40,44.40,44.40
44.40,44.32,44.40,44.32
44.36,44.36,44.36,44.36
44.36,44.36,44.36,44.36
44.00,44.40,44.40,44.00
44.40,44.40,44.40,44.40
44.25,44.25,44.25,44.25
43.78,43.78,43.78,43.78
43.79,43.74,43.79,43.74
43.74,43.74,43.74,43.74
43.74,43.74,43.74,43.74
43.87,43.82,44.00,43.82
43.82,43.82,43.82,43.82
43.96,43.96,43.96,43.96
43.31,43.31,43.31,43.31
43.52,43.50,43.55,43.47
43.58,43.58,43.58,43.58
43.35,43.35,43.35,43.35
43.32,43.32,43.32,43.32
43.32,43.32,43.32,43.32
43.04,43.04,43.04,43.04
42.71,42.71,42.71,42.71
42.71,42.71,42.71,42.71
42.67,42.50,42.67,42.50
42.49,42.49,42.49,42.49
43.21,43.23,43.23,43.21
43.23,43.23,43.23,43.23
43.23,43.23,43.23,43.23
43.23,43.23,43.23,43.23
43.23,43.23,43.23,43.23
42.84,42.84,42.84,42.84
42.84,42.84,42.84,42.84
43.18,43.16,43.18,43.16
43.70,43.64,43.70,43.58
43.50,43.50,43.50,43.50
43.32,43.36,43.36,43.32
43.46,43.46,43.46,43.46
44.06,43.90,44.10,43.88
43.90,43.90,43.90,43.90
43.62,43.41,43.62,43.41
43.30,43.30,43.30,43.30
43.24,43.28,43.40,43.24
43.28,43.28,43.28,43.28
43.28,43.28,43.28,43.28
43.40,43.30,43.40,43.30
42.96,42.92,42.96,42.90
42.92,42.92,42.92,42.92
42.80,42.80,42.80,42.80
42.86,42.72,42.86,42.72
42.08,42.28,42.28,42.08
42.28,42.28,42.28,42.28
42.58,42.43,42.58,42.43
42.41,42.41,42.41,42.41
42.07,42.03,42.07,42.02
42.05,42.05,42.05,42.05
42.05,42.05,42.05,42.05
42.07,41.20,42.08,41.20
41.20,41.20,41.20,41.20
41.80,41.80,41.80,41.80
42.42,42.48,42.48,42.42
43.40,43.87,43.87,43.40
44.00,45.00,45.24,42.51
45.61,45.61,45.61,45.61
46.66,46.60,46.67,46.60
46.44,45.11,46.44,45.11
45.11,45.11,45.11,45.11
45.11,45.11,45.11,45.11
45.11,45.11,45.11,45.11
46.18,46.18,46.18,46.18
45.96,45.78,45.96,45.78
45.78,45.78,45.78,45.78
47.00,48.13,48.13,47.00
48.13,48.13,48.13,48.13
49.54,49.74,49.74,49.50
50.62,50.62,50.62,50.62
51.72,52.24,52.50,51.72
52.02,51.81,52.02,51.81
51.81,51.81,51.81,51.81
52.80,53.04,53.04,52.80
52.30,52.30,52.30,52.30
53.09,54.78,54.78,53.09
53.14,53.32,54.10,53.14
55.68,55.51,55.68,55.51
55.51,55.48,55.64,55.16
55.23,56.17,70.00,55.23
55.82,56.55,56.55,55.76
56.73,56.21,56.86,56.20
55.80,55.58,56.59,55.58
56.02,55.72,56.02,55.72
55.00,54.32,55.00,54.24
54.28,53.51,54.28,53.36
53.51,53.51,53.51,53.51
53.43,53.52,53.60,53.16
52.64,51.65,52.72,51.65
50.91,51.00,51.00,50.88
51.51,51.22,51.51,51.22
51.22,51.22,51.22,51.22
52.66,52.08,52.86,51.84
52.81,53.00,53.00,52.79
53.00,53.59,53.59,53.00
53.28,53.02,53.28,52.99
52.43,51.63,52.43,51.63
51.19,50.90,51.19,50.90
50.90,50.90,50.90,50.90
52.49,53.00,53.00,52.49
53.52,53.46,53.52,53.38
54.64,53.96,54.65,53.72
53.96,53.96,53.96,53.96
55.02,55.02,55.02,55.02
54.65,53.80,54.70,53.80
54.00,54.34,54.46,53.84
52.71,53.15,54.22,52.71
53.31,53.31,53.31,53.31
53.50,53.50,53.50,53.50
53.88,53.82,53.88,53.78
55.23,55.84,57.99,55.08
55.96,55.92,56.14,55.66
55.92,55.92,55.92,55.92
55.81,54.90,55.81,54.85
53.69,53.73,53.73,53.69
53.41,55.10,55.30,53.06
55.10,55.10,55.10,55.10
55.17,54.94,55.17,54.94
55.00,54.31,55.00,54.31
54.31,54.31,54.31,54.31
54.13,54.00,54.13,53.90
53.61,53.76,53.76,53.61
53.01,52.80,53.02,52.80
52.10,51.19,52.10,51.19
51.18,52.38,52.46,51.18
52.38,52.38,52.38,52.38
52.75,52.75,52.75,52.75
53.58,54.45,54.46,53.34
54.99,52.65,54.99,52.36
52.22,52.42,52.42,52.22
51.97,51.95,51.97,51.87
51.35,51.41,51.63,51.25
51.02,51.15,51.15,50.82
51.02,50.80,51.02,50.79
50.24,49.80,50.50,49.80
49.12,49.88,49.88,49.12
49.50,51.18,51.18,49.50
50.41,50.41,50.41,50.41
49.97,49.46,49.97,49.45
49.51,49.70,49.70,49.22
49.19,49.21,49.21,49.19
48.97,48.59,48.97,48.59
48.60,48.99,49.30,48.60
48.86,47.97,48.86,47.97
48.42,48.51,48.51,48.42
48.81,48.95,48.95,48.81
48.95,48.95,48.95,48.95
49.62,49.53,49.63,49.53
49.56,49.77,49.79,49.56
49.03,48.81,49.04,48.81
49.29,49.33,49.33,49.29
49.55,49.98,49.98,49.55
50.59,50.42,50.59,50.42
50.73,50.79,50.79,50.73
50.36,50.33,50.36,50.24
50.74,50.51,50.74,50.51
50.63,50.72,50.72,50.63
50.72,49.42,50.72,49.42
46.46,49.03,49.03,46.46
48.53,48.47,48.53,48.34
48.84,48.84,48.84,48.84
48.67,48.29,48.67,48.29
47.58,47.58,47.58,47.58
48.00,48.26,48.26,48.00
47.79,47.71,47.79,47.71
46.87,46.02,46.96,46.02
45.66,45.51,45.68,43.39
45.50,46.13,46.22,45.50
45.68,46.04,46.18,45.63
45.82,45.65,45.95,45.65
45.72,45.61,45.88,45.59
46.04,46.51,46.51,46.03
47.04,47.04,47.04,47.04
47.04,46.58,47.04,46.39
46.51,46.51,46.51,46.51
47.44,47.31,47.47,47.29
47.53,47.43,47.53,47.43
47.37,47.47,47.47,47.37
46.99,46.80,46.99,46.80
46.93,46.93,46.93,46.93
47.70,47.70,47.70,47.70
49.07,47.39,49.07,47.39
47.86,47.12,47.86,46.99
47.07,46.95,47.07,46.95
47.11,47.61,47.61,47.11
46.73,46.50,46.73,46.32
46.09,46.18,46.18,46.09
46.71,47.17,47.17,46.71
46.95,46.43,46.95,46.43
46.85,46.43,46.85,46.43
46.05,46.14,46.14,46.03
46.63,46.63,46.63,46.63
46.61,46.20,46.61,46.20
46.07,45.17,46.07,45.17
45.49,45.80,45.80,45.49
46.59,46.55,46.78,46.55
46.21,45.97,46.21,45.97
45.86,45.35,45.86,45.29
46.58,47.14,47.14,46.58
47.67,47.00,47.67,47.00
47.10,47.10,47.10,47.10
46.99,46.99,46.99,46.99
48.07,48.21,48.21,48.07
47.71,47.32,47.71,47.32
46.39,46.83,46.83,46.39
46.22,46.22,46.22,46.22
45.67,45.65,45.67,45.65
45.65,45.65,45.65,45.65
44.45,43.91,44.73,43.91
43.89,44.12,44.12,43.89
43.49,43.49,43.49,43.49
43.07,43.02,43.11,43.02
43.21,43.21,43.21,43.21
43.47,43.47,43.47,43.47
43.47,43.47,43.47,43.47
43.47,43.47,43.47,43.47
43.47,43.47,43.47,43.47
41.87,41.87,41.87,41.87
42.49,42.67,42.93,42.46
42.47,42.27,42.47,42.27
42.99,43.47,43.47,42.99
43.87,43.87,43.87,43.87
43.87,43.87,43.87,43.87
43.87,43.87,43.87,43.87
43.87,43.87,43.87,43.87
45.14,44.52,45.41,42.98
47.46,47.77,47.77,47.28
47.77,47.77,47.77,47.77
47.05,47.20,47.20,47.05
47.54,47.54,47.54,47.54
47.54,47.54,47.54,47.54
47.32,47.40,47.66,47.32
47.40,47.40,47.40,47.40
46.56,46.55,46.56,46.55
46.55,46.55,46.55,46.55
46.21,46.16,46.21,46.16
46.16,46.16,46.16,46.16
44.80,44.80,44.80,44.80
43.90,43.90,43.90,43.90
43.76,43.73,43.76,43.73
43.73,43.73,43.73,43.73
43.57,43.57,43.57,43.57
43.57,43.57,43.57,43.57
43.57,43.57,43.57,43.57
43.45,43.45,43.45,43.45
43.45,43.45,43.45,43.45
43.45,43.45,43.45,43.45
43.45,43.45,43.45,43.45
42.08,42.12,42.12,42.08
41.90,42.02,42.02,41.90
42.02,42.02,42.02,42.02
41.98,41.75,41.98,41.75
41.75,41.75,41.75,41.75
41.75,41.75,41.75,41.75
42.97,42.97,42.97,42.97
43.14,42.84,43.14,42.84
42.39,42.39,42.39,42.39
42.32,42.30,42.32,42.30
43.01,43.01,43.02,43.01
43.01,43.01,43.01,43.01
42.91,42.91,42.91,42.91
42.91,42.91,42.91,42.91
42.91,42.91,42.91,42.91
43.14,43.06,43.14,43.06
43.06,43.06,43.06,43.06
38.58,38.58,38.58,38.58
38.58,38.58,38.58,38.58
40.89,40.89,40.89,40.89
40.89,40.89,40.89,40.89
40.89,40.89,40.89,40.89
40.40,40.40,40.40,40.40
40.40,40.40,40.40,40.40
40.40,40.40,40.40,40.40
40.55,40.55,40.55,40.55
39.82,39.82,39.82,39.82
39.82,39.82,39.82,39.82
39.59,39.80,39.80,39.54
39.80,39.80,39.80,39.80
39.50,39.68,39.68,39.50
39.75,39.75,39.75,39.75
39.56,39.44,39.56,39.17
39.48,39.38,39.48,39.34
39.16,39.22,39.22,39.15
39.22,39.22,39.22,39.22
38.40,38.38,38.48,38.34
38.26,38.26,38.26,38.26
38.59,38.59,38.59,38.59
38.59,38.59,38.59,38.59
38.17,38.14,38.17,38.14
38.14,38.14,38.14,38.14
36.44,36.44,36.44,36.44
36.23,36.23,36.23,36.23
40.32,40.32,40.32,40.32
39.81,39.55,39.81,39.55
39.55,39.55,39.55,39.55
39.84,39.84,39.84,39.84
40.20,40.31,40.32,40.20
40.31,40.31,40.31,40.31
39.86,39.86,39.86,39.86
39.74,39.83,39.83,39.74
39.88,39.88,39.88,39.88
39.88,39.88,39.88,39.88
38.78,38.78,38.78,38.78
39.30,39.30,39.30,39.30
39.32,39.32,39.32,39.32
39.36,39.36,39.36,39.36
38.52,38.52,38.52,38.52
38.46,38.46,38.46,38.46
38.16,38.21,38.26,38.16
38.58,38.58,38.58,38.58
38.58,38.58,38.58,38.58
38.91,38.90,38.91,38.90
38.90,38.90,38.90,38.90
38.55,38.55,38.55,38.55
38.55,38.55,38.55,38.55
39.15,39.15,39.15,39.15
39.15,39.15,39.15,39.15
39.15,39.15,39.15,39.15
38.91,39.30,39.30,38.91
38.23,38.18,38.23,38.18
38.18,38.18,38.18,38.18
37.29,37.29,37.29,37.29
37.29,37.29,37.29,37.29
36.48,36.48,36.48,36.48
36.48,36.48,36.48,36.48
33.44,33.44,33.44,33.44
35.84,35.84,35.84,35.84
35.33,35.33,35.33,35.33
34.70,34.70,34.70,34.70
34.70,34.70,34.70,34.70
32.13,32.13,32.13,32.13
32.11,32.11,32.11,32.11
31.71,31.71,31.71,31.71
34.04,34.04,34.04,34.04
34.04,34.04,34.04,34.04
33.56,33.29,33.56,33.29
33.29,33.29,33.29,33.29
31.17,31.17,31.17,31.17
33.70,33.70,33.70,33.70
31.27,31.27,31.27,31.27
31.40,31.40,31.40,31.40
31.51,31.51,31.51,31.51
33.78,33.78,33.78,33.78
33.78,33.78,33.78,33.78
31.08,31.08,31.08,31.08
33.12,33.12,33.12,33.12
33.12,33.12,33.12,33.12
33.12,33.12,33.12,33.12
33.13,33.14,33.14,33.13
33.14,33.14,33.14,33.14
34.60,34.60,34.60,34.60
35.01,35.01,35.01,35.01
35.10,35.10,35.10,35.10
34.56,34.56,34.56,34.56
34.56,34.56,34.56,34.56
34.56,34.56,34.56,34.56
34.56,34.56,34.56,34.56
34.56,34.56,34.56,34.56
34.56,34.56,34.56,34.56
35.11,35.10,35.29,35.10
35.10,35.10,35.10,35.10
35.10,35.10,35.10,35.10
35.10,35.10,35.10,35.10
35.10,35.10,35.10,35.10
35.40,35.24,35.52,35.24
35.24,35.24,35.24,35.24
35.40,35.40,35.40,35.40
35.15,35.34,35.34,35.15
35.34,35.34,35.34,35.34
35.34,35.34,35.34,35.34
35.34,35.34,35.34,35.34
35.34,35.34,35.34,35.34
34.00,34.00,34.00,34.00
34.14,33.91,34.14,33.91
35.10,35.12,35.12,35.10
34.91,34.91,34.91,34.91
35.56,35.56,35.56,35.56
34.64,34.60,34.64,34.60
34.60,34.60,34.60,34.60
34.67,34.66,34.67,34.66
34.66,34.66,34.66,34.66
34.66,34.66,34.66,34.66
34.66,34.66,34.66,34.66
34.66,34.66,34.66,34.66
34.66,34.66,34.66,34.66
34.66,34.66,34.66,34.66
31.86,31.86,31.86,31.86
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
32.16,32.16,32.16,32.16
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
31.54,31.52,31.60,31.52
31.23,31.10,31.23,30.99
31.64,31.80,31.80,31.64
31.64,31.36,31.64,31.36
31.36,31.36,31.36,31.36
31.36,31.36,31.36,31.36
32.20,32.20,32.20,32.20
32.46,32.46,32.46,32.46
32.46,32.46,32.46,32.46
32.46,32.46,32.46,32.46
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
32.40,32.38,32.40,32.38
32.38,32.38,32.38,32.38
31.56,31.61,31.61,31.56
31.61,31.61,31.61,31.61
31.61,31.61,31.61,31.61
30.64,30.64,30.64,30.64
30.64,30.64,30.64,30.64
30.14,30.14,30.14,30.14
30.14,30.14,30.14,30.14
29.88,29.88,30.04,29.88
29.88,29.88,29.88,29.88
29.88,29.88,29.88,29.88
29.84,29.96,29.96,29.84
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
29.96,29.96,29.96,29.96
30.48,30.48,30.48,30.48
30.25,30.20,30.25,30.20
30.20,30.20,30.20,30.20
30.10,30.12,30.12,30.10
30.12,30.12,30.12,30.12
28.40,28.60,28.60,28.40
28.78,28.78,28.78,28.78
28.72,28.72,28.72,28.72
28.72,28.72,28.72,28.72
29.40,29.30,29.70,29.30
29.30,29.30,29.30,29.30
29.30,29.30,29.30,29.30
28.46,28.46,28.46,28.46
28.46,28.46,28.46,28.46
28.46,28.46,28.46,28.46
29.69,29.55,29.69,29.55
29.85,29.85,29.85,29.84
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
28.54,28.50,28.54,28.48
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
29.72,29.47,29.72,29.47
30.00,30.01,30.01,30.00
30.01,30.01,30.01,30.01
30.01,30.01,30.01,30.01
31.34,31.34,31.34,31.34
32.00,32.02,32.02,31.94
31.86,31.86,31.86,31.86
32.20,32.29,32.29,32.20
32.29,32.29,32.29,32.29
32.29,32.29,32.29,32.29
33.38,33.00,33.38,32.96
33.00,33.00,33.00,33.00
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
32.98,32.98,32.98,32.98
33.00,33.00,33.00,33.00
32.66,32.72,32.72,32.66
32.72,32.57,32.72,32.57
32.57,32.57,32.57,32.57
32.57,32.57,32.57,32.57
32.82,33.06,33.06,32.79
33.26,33.70,33.70,33.26
34.13,34.13,34.13,34.13
34.13,34.13,34.13,34.13
34.13,34.13,34.13,34.13
32.36,32.36,32.36,32.36
32.36,32.36,32.36,32.36
32.36,32.36,32.36,32.36
32.36,32.36,32.36,32.36
32.36,32.36,32.36,32.36
32.36,32.36,32.36,32.36
32.77,33.43,33.43,32.77
33.43,33.43,33.43,33.43
33.43,33.43,33.43,33.43
33.43,33.43,33.43,33.43
34.09,34.08,34.09,34.08
34.08,34.08,34.08,34.08
34.08,34.08,34.08,34.08
33.28,33.28,33.28,33.28
33.56,33.56,33.56,33.56
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
33.16,33.16,33.16,33.16
32.35,32.76,32.84,32.35
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.76,32.76,32.76,32.76
32.95,32.95,32.95,32.95
32.95,32.95,32.95,32.95
32.95,32.95,32.95,32.95
34.15,34.15,34.15,34.15
33.48,33.30,33.54,33.30
33.30,33.30,33.30,33.30
32.18,32.18,32.18,32.18
32.72,32.86,32.86,32.70
32.45,32.33,32.45,32.29
31.58,31.58,31.58,31.58
31.58,31.58,31.58,31.58
32.04,32.04,32.04,32.04
32.04,32.04,32.04,32.04
32.69,32.60,32.76,32.60
32.39,30.94,32.40,30.94
31.39,33.62,33.62,31.28
33.62,33.62,33.62,33.62
32.18,32.18,32.18,32.18
31.64,31.64,31.64,31.64
31.51,31.51,31.51,31.51
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
31.23,31.23,31.23,31.23
29.91,29.91,29.91,29.91
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
31.04,31.04,31.04,31.04
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.32,32.32,32.32,32.32
32.84,34.74,34.74,32.84
32.84,34.96,34.96,32.84
34.96,34.96,34.96,34.96
34.96,34.96,34.96,34.96
34.96,34.96,34.96,34.96
34.96,34.96,34.96,34.96
33.85,33.85,33.85,33.85
34.51,34.50,34.51,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
32.54,32.53,32.54,32.53
32.53,32.53,32.53,32.53
32.53,32.53,32.53,32.53
32.53,32.53,32.53,32.53
32.53,32.53,32.53,32.53
32.32,32.24,32.32,32.24
32.24,32.24,32.24,32.24
32.24,32.24,32.24,32.24
32.07,32.06,32.07,32.06
32.48,32.98,32.98,32.47
32.98,32.98,32.98,32.98
33.80,33.77,33.83,33.74
33.77,33.77,33.77,33.77
34.38,34.19,34.38,33.99
34.19,34.19,34.19,34.19
34.03,33.90,34.11,33.90
33.90,33.90,33.90,33.90
33.90,33.90,33.90,33.90
33.70,33.52,33.71,33.52
33.52,33.52,33.52,33.52
33.52,33.52,33.52,33.52
33.94,33.94,33.94,33.94
33.94,33.94,33.94,33.94
33.94,33.94,33.94,33.94
34.02,33.77,34.16,33.72
34.09,34.09,34.09,34.09
34.09,34.09,34.09,34.09
34.09,34.09,34.09,34.09
34.09,34.09,34.09,34.09
35.17,35.19,35.20,35.15
35.19,35.19,35.19,35.19
35.88,35.96,35.96,35.88
35.96,35.96,35.96,35.96
34.69,34.72,34.72,34.69
35.43,35.21,35.43,35.21
34.86,34.86,34.86,34.86
34.86,34.86,34.86,34.86
34.86,34.86,34.86,34.86
34.86,34.86,34.86,34.86
34.86,34.86,34.86,34.86
34.86,34.86,34.86,34.86
34.86,34.86,34.86,34.86
36.62,36.72,36.72,36.62
37.74,37.74,37.74,37.74
38.30,38.30,38.30,38.30
38.30,38.30,38.30,38.30
38.30,38.30,38.30,38.30
38.30,38.30,38.30,38.30
38.30,38.30,38.30,38.30
38.30,38.30,38.30,38.30
39.16,39.32,39.32,39.16
39.68,39.99,39.99,39.64
40.38,40.47,40.47,40.24
41.97,40.58,41.97,40.28
40.22,40.22,40.22,40.22
39.55,39.42,39.65,39.42
39.30,39.30,39.30,39.30
39.35,39.90,39.90,39.30
38.58,38.87,38.90,38.58
39.31,39.45,39.61,39.31
40.84,40.39,41.25,40.34
42.31,42.20,42.31,41.77
42.20,42.20,42.20,42.20
41.84,41.72,41.86,41.72
41.49,41.64,41.64,41.42
40.90,41.21,41.24,40.90
40.73,40.08,40.73,40.08
40.36,40.34,44.63,40.20
41.73,41.89,41.89,41.66
41.04,41.36,41.36,41.04
41.48,41.05,41.70,41.05
42.44,42.50,42.50,42.14
42.00,41.32,42.00,41.30
40.95,41.64,42.01,40.94
41.64,41.64,41.64,41.64
41.06,40.92,41.60,40.92
41.90,41.10,41.90,41.10
40.48,40.91,40.91,40.48
40.98,41.25,41.59,40.98
40.96,40.96,40.96,40.96
40.55,40.46,40.72,40.38
40.46,40.46,40.46,40.46
40.64,40.93,41.53,40.54
40.74,40.28,42.51,40.28
40.50,40.22,40.50,40.22
40.40,40.40,40.40,40.40
40.40,40.40,40.40,40.40
41.62,42.14,42.14,41.62
42.34,42.18,42.40,42.18
41.99,41.82,41.99,41.78
40.98,40.49,40.98,40.49
40.62,40.41,40.62,40.27
40.28,40.32,40.32,40.21
40.32,40.32,40.32,40.32
40.32,40.32,40.32,40.32
40.32,40.00,40.32,40.00
40.46,40.40,40.50,40.40
40.25,40.14,40.25,40.14
41.00,41.01,41.44,40.20
41.01,41.01,41.01,41.01
41.01,41.01,41.01,41.01
41.18,40.99,41.84,40.99
40.99,40.99,40.99,40.99
40.99,40.99,40.99,40.99
40.99,40.99,40.99,40.99
40.84,41.08,41.09,40.52
40.78,40.88,40.88,40.78
40.88,40.88,40.88,40.88
40.88,40.88,40.88,40.88
42.00,42.00,42.00,42.00
41.53,41.68,41.82,41.53
41.41,41.32,41.41,41.26
41.03,41.03,41.03,41.03
41.23,41.23,41.23,41.23
41.25,41.17,41.25,41.17
41.17,41.17,41.17,41.17
43.41,43.06,43.41,43.06
43.06,43.06,43.06,43.06
43.06,43.06,43.06,43.06
44.59,44.58,44.72,44.22
45.63,44.28,45.63,44.10
44.28,44.28,44.28,44.28
43.88,44.42,44.49,43.71
44.42,44.42,44.42,44.42
45.20,45.20,45.20,45.20
45.20,45.20,45.20,45.20
44.21,43.76,44.24,43.76
43.76,43.12,43.76,43.05
44.15,44.15,44.15,44.15
44.15,44.15,44.15,44.15
43.65,43.65,43.65,43.65
44.15,44.06,44.15,44.06
44.03,44.06,44.06,43.81
44.06,44.06,44.06,44.06
44.11,44.32,44.37,44.01
44.32,44.32,44.32,44.32
44.56,44.56,44.56,44.56
44.34,44.34,44.34,44.34
44.34,44.34,44.34,44.34
44.71,44.71,44.71,44.71
44.19,44.06,44.19,44.03
44.06,44.06,44.06,44.06
44.80,44.96,44.96,44.80
44.96,44.96,44.96,44.96
44.92,44.92,44.92,44.92
44.92,44.92,44.92,44.92
44.50,44.50,44.50,44.50
43.52,43.52,43.54,43.50
43.19,43.13,43.37,43.02
43.13,43.13,43.13,43.13
43.13,43.13,43.13,43.13
44.06,44.12,44.12,44.06
45.47,45.46,45.47,45.46
44.40,44.40,44.40,44.40
44.40,44.40,44.40,44.40
43.56,43.56,43.56,43.56
43.41,43.26,43.41,43.26
42.91,42.91,42.91,42.91
42.91,42.91,42.91,42.91
42.91,42.91,42.91,42.91
42.91,42.91,42.91,42.91
41.72,41.80,41.85,41.72
41.73,41.73,41.73,41.73
40.15,41.30,41.48,39.95
41.30,41.30,41.30,41.30
40.38,40.42,40.44,40.38
40.55,41.18,41.18,40.55
41.18,41.18,41.18,41.18
40.06,40.35,40.35,40.06
39.44,39.47,39.48,39.44
