FCFP,First Community Financial Partners,NASDAQ
12.00,11.85,12.00,11.80
11.95,12.00,12.05,11.85
12.05,11.95,12.05,11.78
11.75,11.60,11.80,11.60
11.60,11.55,11.70,10.50
11.55,11.55,11.70,11.55
11.55,11.50,11.60,11.31
11.60,11.45,11.60,11.35
11.60,11.55,11.65,11.48
11.65,11.10,11.65,11.00
11.15,11.35,11.45,11.15
11.00,11.10,11.48,11.00
11.20,11.15,11.20,11.00
10.55,10.80,11.10,10.55
10.85,10.80,11.00,10.55
10.90,11.75,11.75,10.85
11.70,11.70,11.75,11.55
11.70,11.65,11.75,11.55
11.75,11.40,11.75,11.25
11.55,11.50,11.55,11.45
11.60,11.35,11.60,11.20
11.05,11.05,11.05,11.05
11.05,11.10,11.15,11.05
10.90,10.95,11.10,10.90
10.80,10.70,10.90,10.50
10.80,10.80,11.00,10.60
