JXSB,Jacksonville Bancorp Inc. - Common Stock,NASDAQ
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.65,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.06,19.50,19.06
19.20,19.26,19.26,19.20
19.48,19.50,19.50,19.48
19.65,19.00,19.65,18.75
19.00,19.00,19.00,19.00
19.10,19.00,19.29,19.00
19.00,19.01,19.59,19.00
18.99,19.00,19.00,18.99
19.00,19.50,19.60,19.00
19.74,19.68,19.74,19.08
19.10,19.35,19.45,19.10
19.35,19.35,19.35,19.35
19.35,19.35,19.35,19.35
19.35,19.35,19.35,19.35
19.13,19.35,19.35,19.13
19.44,19.25,19.65,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.77,19.55,19.77,19.55
19.80,19.80,19.80,19.80
19.53,19.60,19.60,19.10
19.99,19.60,19.99,19.60
19.60,19.60,19.60,19.60
19.60,19.60,19.60,19.60
19.25,19.21,19.25,19.16
19.21,19.21,19.21,19.21
19.16,19.15,19.16,19.15
19.15,19.99,19.99,19.15
19.78,19.83,19.83,19.78
19.83,19.83,19.83,19.83
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.67,19.67,19.67,19.67
19.76,19.75,19.76,19.75
19.75,19.75,19.75,19.75
19.34,19.35,19.35,19.34
19.35,19.35,19.35,19.35
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.30,19.30,19.30,19.30
19.39,19.00,19.39,19.00
19.60,19.25,19.70,19.25
19.32,19.00,19.86,19.00
19.04,19.68,19.68,19.00
19.68,19.68,19.68,19.68
19.68,19.68,19.68,19.68
19.16,19.16,19.16,19.16
19.12,19.43,19.43,19.12
19.43,19.44,19.44,19.43
19.60,19.31,19.95,19.27
19.92,19.31,19.92,19.31
19.26,19.35,19.35,19.26
19.53,19.35,19.90,19.26
19.35,19.35,19.35,19.35
19.35,19.35,19.35,19.35
19.35,19.35,19.35,19.35
19.35,19.35,19.35,19.35
19.25,19.25,19.25,19.25
19.25,19.28,19.50,19.25
19.25,19.40,19.50,19.25
19.43,19.50,19.58,19.40
19.75,19.55,19.75,19.50
19.55,19.55,19.55,19.55
19.73,19.60,19.95,19.60
19.85,19.65,20.22,19.65
19.71,19.64,19.71,19.61
19.75,19.60,19.75,19.60
19.62,19.49,19.62,19.49
19.73,19.73,19.73,19.73
19.49,19.54,19.54,19.49
19.68,19.26,19.68,19.25
19.29,19.33,19.33,19.29
19.33,19.33,19.33,19.33
19.28,19.74,19.74,19.28
19.96,19.28,19.96,19.28
19.56,19.28,19.56,19.28
19.28,19.28,19.28,19.28
19.28,19.28,19.28,19.28
19.55,19.50,19.55,19.50
19.50,19.50,19.50,19.50
19.75,19.51,19.75,19.51
19.51,19.51,19.51,19.51
19.50,19.51,19.52,19.50
19.57,19.57,19.57,19.57
19.57,19.57,19.57,19.57
19.53,19.51,19.53,19.50
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.55,19.58,19.59,19.55
19.58,19.58,19.58,19.58
19.58,19.58,19.58,19.58
19.58,19.58,19.58,19.58
19.58,19.58,19.58,19.58
19.56,19.55,19.60,19.55
19.62,19.55,19.62,19.55
19.55,19.55,19.55,19.55
19.55,19.50,19.55,19.50
19.73,19.63,19.73,19.59
19.63,19.63,19.63,19.63
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.60,19.60,19.50
19.60,19.60,19.60,19.60
19.60,19.60,19.60,19.60
19.60,19.60,19.60,19.60
19.60,19.60,19.60,19.60
19.51,19.50,19.51,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.69,19.51,19.69,19.51
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.58,19.58,19.58,19.58
19.58,19.58,19.58,19.58
19.58,19.58,19.58,19.58
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.51,19.51,19.51,19.51
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.53,19.78,19.80,19.53
19.80,19.55,19.80,19.55
19.80,19.95,20.09,19.80
19.90,19.91,19.91,19.90
19.88,19.88,19.88,19.88
19.88,19.88,19.88,19.88
19.53,19.40,19.60,19.40
19.56,19.56,19.56,19.56
19.50,19.40,19.50,19.40
19.40,19.40,19.40,19.40
19.40,19.40,19.40,19.40
19.40,19.40,19.40,19.40
19.50,19.58,19.58,19.40
19.58,19.58,19.58,19.58
19.75,19.75,19.77,19.75
19.60,19.60,19.60,19.60
19.60,19.60,19.60,19.60
19.77,19.75,19.77,19.75
19.75,19.75,19.75,19.75
20.03,19.88,20.03,19.88
19.88,19.88,19.88,19.88
19.80,19.60,19.80,19.40
19.97,19.76,19.97,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
19.76,19.76,19.76,19.76
20.08,20.08,20.08,20.08
20.08,20.08,20.08,20.08
20.72,20.72,20.72,20.72
20.72,20.72,20.72,20.72
20.72,20.72,20.72,20.72
21.90,21.90,21.90,21.90
20.50,19.71,20.50,19.70
19.71,19.71,19.71,19.71
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.74,20.74,20.74,20.74
20.74,20.64,20.74,20.64
20.64,20.64,20.64,20.64
20.01,20.01,20.01,20.01
20.16,20.15,20.29,20.13
20.40,20.40,20.40,20.40
20.40,20.40,20.40,20.40
20.40,20.40,20.40,20.40
20.50,20.50,20.50,20.40
20.91,21.33,21.33,20.88
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.00,20.50,20.50,20.00
20.25,20.25,20.25,20.25
20.29,20.25,20.29,20.25
20.20,20.20,20.20,20.20
20.12,20.20,20.20,20.12
20.96,20.96,20.96,20.96
20.96,20.96,20.96,20.96
21.00,21.00,21.00,20.96
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.95,21.95,21.95,21.95
21.95,21.95,21.95,21.95
24.00,22.90,24.00,21.51
22.90,22.90,22.90,22.90
22.04,22.02,22.04,22.02
22.02,22.02,22.02,22.02
22.02,22.02,22.02,22.02
22.02,22.02,22.02,22.02
20.75,20.00,20.75,20.00
20.51,20.65,20.75,20.50
21.36,21.00,21.36,21.00
21.00,21.00,21.00,21.00
22.95,22.95,22.95,22.95
22.95,22.95,22.95,22.95
22.95,22.95,22.95,22.95
22.95,22.95,22.95,22.95
22.95,22.95,22.95,22.95
22.95,22.95,22.95,22.95
20.43,21.94,21.94,20.43
22.42,21.45,22.50,21.45
21.25,21.16,21.25,21.16
21.16,21.16,21.16,21.16
21.01,21.03,21.03,20.96
21.03,21.03,21.03,21.03
20.80,20.86,20.86,20.80
20.86,20.86,20.86,20.86
20.86,20.86,21.00,20.86
20.86,20.86,20.86,20.86
20.86,20.86,20.86,20.86
20.65,20.65,20.65,20.65
20.65,20.65,20.65,20.65
20.65,20.65,20.65,20.65
20.65,20.65,20.65,20.65
20.65,20.65,20.65,20.65
20.65,20.65,20.65,20.65
21.56,20.84,21.56,20.84
20.99,20.99,20.99,20.99
20.84,20.84,20.84,20.84
20.99,20.99,20.99,20.99
20.99,20.99,20.99,20.99
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
22.05,22.00,22.05,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
21.08,21.08,21.08,21.08
21.08,21.08,21.08,21.08
21.08,21.08,21.08,21.08
21.08,21.08,21.08,21.08
21.08,21.08,21.08,21.08
21.03,21.03,21.03,21.03
21.14,21.14,21.14,21.14
21.14,21.14,21.14,21.14
23.21,22.00,23.21,21.69
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.05,21.48,22.05,21.30
21.68,21.55,21.71,21.55
22.01,22.35,22.40,22.01
22.35,22.50,22.50,22.25
22.00,22.05,22.05,22.00
22.05,22.05,22.05,22.05
23.90,23.90,23.90,23.90
23.90,23.90,23.90,23.90
23.40,23.24,23.40,23.08
22.51,22.50,22.55,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.59,22.59,22.50
22.59,22.59,22.59,22.59
22.59,22.59,22.59,22.59
22.59,22.59,22.59,22.59
22.59,22.59,22.59,22.59
22.59,22.59,22.59,22.59
22.59,22.59,22.59,22.59
22.57,22.58,22.58,22.57
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
23.90,22.00,23.90,21.25
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.02,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
23.72,22.50,23.72,22.06
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.15,21.75,22.16,21.75
21.75,21.75,21.75,21.75
21.75,22.00,22.00,21.75
22.00,22.00,22.00,22.00
23.70,21.80,23.70,21.80
21.82,22.65,22.65,21.75
22.01,22.01,22.01,22.01
22.01,22.01,22.01,22.01
22.30,22.30,22.30,22.30
22.30,22.30,22.30,22.30
22.30,22.30,22.30,22.30
22.30,22.30,22.30,22.30
22.41,22.50,22.50,22.41
22.50,22.50,22.50,22.50
21.76,22.45,22.45,21.76
22.45,22.45,22.45,22.45
22.45,22.45,22.45,22.45
21.79,21.76,22.00,21.75
21.76,21.75,22.00,21.75
21.82,22.00,22.00,21.75
21.80,21.75,21.80,21.75
21.75,21.75,21.75,21.75
22.00,21.98,22.00,21.55
21.98,21.98,21.98,21.98
21.99,22.48,22.48,21.99
24.00,24.00,24.00,24.00
23.80,23.80,23.80,23.80
22.40,22.80,23.10,22.40
22.60,22.80,22.95,22.60
22.50,22.69,22.90,22.50
22.51,22.80,22.90,22.51
22.60,22.95,23.10,22.60
22.95,22.95,22.95,22.95
22.85,22.85,22.85,22.85
22.75,22.55,22.75,21.90
22.55,22.55,22.55,22.55
22.01,22.38,22.80,22.01
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.65,22.65,22.65,22.65
22.65,22.65,22.65,22.65
22.65,22.65,22.65,22.65
21.53,21.76,22.55,21.53
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
23.05,23.05,23.05,23.05
23.05,23.05,23.05,23.05
22.08,22.23,22.60,21.75
22.23,22.23,22.23,22.23
22.22,22.00,22.25,22.00
22.79,22.79,22.79,22.79
22.60,22.64,22.64,22.60
22.60,22.62,22.62,22.60
22.62,22.62,22.62,22.62
22.62,22.62,22.62,22.62
22.62,22.62,22.62,22.62
22.62,22.62,22.62,22.62
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.49,22.57,22.57,22.49
22.57,22.57,22.57,22.57
21.70,22.72,22.73,21.70
22.72,22.72,22.72,22.72
22.72,22.72,22.72,22.72
22.73,23.00,23.00,22.45
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
22.14,22.14,22.14,22.14
22.14,22.14,22.14,22.14
22.14,22.14,22.14,22.14
22.14,22.14,22.14,22.14
23.00,23.00,23.00,23.00
23.00,23.05,23.05,23.00
23.08,23.15,23.15,23.00
23.00,23.00,23.00,22.01
22.20,22.45,22.45,22.01
22.12,22.14,22.14,21.76
22.14,22.14,22.14,22.14
22.14,22.14,22.14,22.14
21.86,21.86,21.86,21.86
22.44,22.45,22.46,22.42
22.44,22.50,22.50,22.44
22.50,22.50,22.50,22.42
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
23.00,23.00,23.00,23.00
22.85,22.90,22.90,22.85
22.85,23.00,23.00,22.85
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.10,23.10,23.10,23.10
23.03,23.00,23.03,22.97
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
22.78,23.10,23.10,22.78
23.11,23.16,23.16,23.11
22.75,22.75,22.75,22.75
22.75,22.75,22.75,22.75
22.11,22.11,22.11,22.11
22.11,22.11,22.11,22.11
22.11,22.11,22.11,22.11
22.11,22.11,22.11,22.11
22.11,22.11,22.11,22.11
23.90,24.00,24.10,23.90
24.00,24.00,24.00,24.00
21.97,21.97,21.97,21.97
22.40,23.10,23.54,22.40
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
22.42,22.42,22.42,22.42
22.42,22.42,22.42,22.42
22.77,22.77,22.77,22.77
22.77,22.77,22.77,22.77
23.01,23.01,23.01,23.01
23.01,23.01,23.01,23.01
22.51,22.51,22.51,22.51
22.51,22.51,22.51,22.51
22.51,22.51,22.51,22.51
22.51,22.51,22.51,22.51
23.00,23.00,23.00,22.97
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
22.54,22.77,22.95,22.54
22.94,22.62,22.94,22.62
22.62,22.62,22.62,22.62
22.62,22.62,22.62,22.62
23.54,22.82,23.54,22.82
22.82,22.82,22.82,22.82
22.82,22.82,22.82,22.82
23.42,22.88,23.42,22.88
23.34,22.80,23.34,22.80
22.80,23.25,23.25,22.72
22.95,23.24,23.24,22.67
23.05,23.20,23.31,23.05
23.27,23.20,23.35,23.20
23.23,23.23,23.23,23.23
22.81,22.75,22.81,22.75
22.85,23.03,23.03,22.84
23.15,23.24,23.65,23.15
23.24,23.24,23.24,23.24
23.24,23.24,23.24,23.24
23.68,23.60,23.99,23.52
23.54,22.95,23.54,22.95
22.95,22.95,22.95,22.95
23.01,23.10,23.10,23.01
23.00,23.29,23.40,23.00
23.05,23.05,23.05,23.05
23.05,23.05,23.05,23.05
23.75,23.75,23.75,23.75
23.08,23.07,23.47,23.02
23.07,23.07,23.07,23.07
23.07,23.07,23.07,23.07
23.45,23.42,23.47,23.21
23.47,23.86,23.99,23.47
23.99,23.99,23.99,23.98
23.98,23.99,23.99,23.98
23.13,22.87,23.98,22.87
22.87,22.87,22.87,22.87
23.50,23.51,23.51,23.50
23.50,23.85,23.85,23.26
23.80,24.42,24.42,23.80
24.42,24.42,24.42,24.42
23.65,23.53,23.65,23.53
23.59,23.57,23.60,23.50
23.60,23.16,23.60,23.16
23.54,23.54,23.54,23.54
23.60,23.14,23.60,23.10
23.60,23.60,23.60,23.40
23.60,23.60,23.60,23.60
23.60,23.60,23.60,23.60
23.48,23.51,23.51,23.43
23.51,23.51,23.51,23.51
23.17,23.60,23.60,23.17
24.10,23.75,24.14,23.75
24.10,23.70,24.10,23.70
24.28,24.28,24.28,24.28
24.23,23.90,24.23,23.90
24.38,24.38,24.38,24.38
24.30,24.30,24.30,24.24
24.30,24.30,24.30,24.30
24.35,24.27,24.35,24.27
24.10,24.19,24.19,24.10
24.19,24.19,24.19,24.19
24.11,23.90,24.11,23.89
23.90,23.90,23.90,23.90
23.56,23.74,24.14,23.56
23.74,23.74,23.74,23.74
23.74,23.74,23.74,23.74
23.74,23.74,23.74,23.74
23.74,23.74,23.74,23.74
23.98,23.98,23.98,23.98
23.98,23.98,23.98,23.98
23.98,23.98,23.98,23.98
23.98,23.98,23.98,23.98
23.98,23.98,23.98,23.98
23.98,23.98,23.98,23.98
24.09,24.09,24.09,24.09
24.21,24.21,24.21,24.21
24.21,24.21,24.21,24.21
24.21,24.21,24.21,24.21
24.05,24.04,24.05,24.04
24.05,23.75,24.05,23.75
23.72,24.19,24.19,23.72
23.81,23.56,23.95,23.56
23.56,23.56,23.56,23.56
23.56,23.56,23.56,23.56
23.56,23.56,23.56,23.56
24.13,24.00,24.23,24.00
24.00,24.00,24.05,24.00
23.85,24.00,24.03,23.85
24.23,24.18,24.23,24.18
24.18,24.18,24.18,24.18
24.00,24.20,24.23,24.00
24.19,24.19,24.19,24.19
23.54,24.05,24.10,23.54
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.19,24.19,24.19,24.19
24.09,24.16,24.23,24.09
24.16,24.16,24.16,24.16
24.16,24.16,24.16,24.16
24.23,23.85,24.23,23.78
24.10,24.10,24.10,24.10
23.77,23.77,23.77,23.77
23.77,23.77,23.77,23.77
23.77,23.77,23.77,23.77
23.77,23.77,23.77,23.77
23.77,23.77,23.77,23.77
23.77,23.77,23.77,23.77
24.23,24.23,24.23,24.23
24.23,24.23,24.23,24.23
24.23,24.23,24.23,24.23
24.23,24.00,24.23,23.75
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.45,24.45,24.45,24.45
24.45,24.45,24.45,24.45
24.45,24.45,24.45,24.45
24.45,24.45,24.45,24.45
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
25.00,25.00,25.00,25.00
24.99,24.99,24.99,24.99
24.50,24.54,24.54,24.50
24.54,24.54,24.54,24.54
24.54,24.54,24.54,24.54
24.54,24.54,24.54,24.54
24.75,24.75,24.75,24.75
24.75,24.75,24.75,24.75
24.75,24.75,24.75,24.75
24.75,24.75,24.75,24.75
24.70,24.70,24.70,24.70
25.00,25.00,25.00,24.93
25.00,25.00,25.00,25.00
25.27,25.29,25.29,25.27
25.29,25.29,25.29,25.29
25.30,25.30,25.30,25.30
33.08,27.00,33.08,26.88
27.50,25.51,27.50,25.51
26.00,27.84,27.84,25.99
25.88,26.08,28.13,25.88
26.53,26.56,26.56,26.53
26.56,26.56,26.56,26.56
25.88,26.31,26.38,25.54
25.50,24.81,25.72,24.48
24.75,24.85,25.50,24.75
24.85,24.85,24.85,24.85
26.49,26.28,26.49,26.28
26.28,26.28,26.28,26.28
26.28,26.28,26.28,26.28
26.28,26.28,26.28,26.28
26.28,26.28,26.28,26.28
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.00,25.00,25.00,25.00
25.59,25.59,25.59,25.59
24.52,25.20,26.00,24.52
24.65,24.85,24.85,24.65
25.00,25.00,25.00,25.00
25.00,25.50,25.50,24.51
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
26.00,26.00,26.00,26.00
25.75,25.75,25.75,25.75
25.75,25.75,25.75,25.75
25.75,25.75,25.75,25.75
25.75,25.75,25.75,25.60
25.75,25.75,25.75,25.75
25.75,25.75,25.75,25.75
25.76,25.75,25.76,25.75
25.96,25.90,25.96,25.90
25.90,25.90,25.90,25.90
25.75,24.31,25.75,24.31
24.50,24.25,24.50,24.25
24.33,24.58,24.58,24.25
24.25,24.25,24.25,24.25
24.25,24.25,24.25,24.25
24.30,24.34,24.35,24.25
24.35,23.79,24.39,23.20
23.94,24.45,24.87,23.94
24.45,24.45,24.45,24.45
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.99,26.00,26.00,25.99
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.75,25.75,25.75,25.75
26.50,26.15,26.50,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
25.71,25.91,25.95,25.60
26.50,26.15,26.50,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.15,26.15,26.15,26.15
26.30,26.15,26.30,26.15
26.15,26.15,26.15,26.15
26.21,26.15,26.25,26.15
26.15,26.15,26.15,26.15
26.49,26.10,26.49,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.00,26.00,26.00,26.00
26.15,26.98,27.05,26.15
26.98,26.98,26.98,26.98
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.76,27.24,28.01,27.24
27.24,27.24,27.24,27.24
27.24,27.24,27.24,27.24
27.24,27.24,27.24,27.24
27.24,27.24,27.24,27.24
27.24,27.24,27.24,27.24
27.65,28.90,28.90,27.65
28.20,29.00,29.50,28.20
27.80,28.60,30.00,27.80
28.60,28.60,28.60,28.60
28.00,28.10,28.10,28.00
27.79,27.79,27.79,27.79
27.96,28.42,28.42,27.92
27.95,28.22,28.32,27.95
28.10,28.70,28.85,27.80
28.92,28.82,28.95,28.56
28.75,28.75,28.80,28.50
28.20,28.25,28.50,28.10
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
27.90,27.90,27.90,27.90
28.10,27.80,28.10,27.80
28.20,28.20,28.20,28.20
27.90,28.36,28.36,27.50
28.36,28.36,28.36,28.36
28.36,28.36,28.36,28.36
28.36,28.36,28.36,28.36
28.36,28.36,28.36,28.36
28.36,28.42,29.00,28.36
28.50,28.98,29.50,28.50
28.98,28.98,28.98,28.98
28.98,28.98,28.98,28.98
28.98,28.98,28.98,28.98
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
28.59,28.94,28.94,28.56
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
28.95,29.45,29.45,28.95
29.35,29.42,29.92,29.00
29.42,29.42,29.42,29.42
29.42,29.42,29.42,29.42
29.42,29.42,29.42,29.42
28.77,28.77,28.77,28.77
28.77,28.77,28.77,28.77
29.00,28.92,29.62,28.92
29.48,28.90,29.48,28.90
29.00,28.55,29.50,28.55
28.55,28.55,28.55,28.55
28.67,29.00,29.60,28.67
29.99,29.99,29.99,29.99
29.66,29.00,29.66,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
28.50,28.95,29.00,28.50
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.99,29.99,29.99,29.99
29.25,29.35,29.35,29.25
29.35,29.35,29.35,29.35
29.37,29.37,29.37,29.37
29.37,29.37,29.37,29.37
29.37,29.37,29.37,29.37
29.37,29.37,29.37,29.37
29.37,29.37,29.37,29.37
29.26,29.26,29.26,29.26
29.26,29.26,29.26,29.26
29.26,29.25,29.33,29.25
29.25,29.25,29.25,29.25
29.90,29.90,29.90,29.90
29.70,30.00,30.00,29.70
29.89,29.89,29.89,29.89
29.89,29.89,29.89,29.89
29.39,29.26,29.39,29.26
29.26,29.26,29.26,29.26
29.26,29.26,29.26,29.26
29.36,29.30,29.36,29.30
29.30,29.30,29.30,29.30
29.25,29.25,29.25,29.25
29.25,29.25,29.25,29.25
