PSMT,PriceSmart,NASDAQ
87.67,87.84,88.29,86.15
87.02,86.75,88.16,86.00
87.67,87.16,88.11,85.85
87.77,88.00,89.92,86.65
88.60,88.64,89.33,88.10
88.16,87.63,89.08,87.59
87.83,88.03,89.68,87.83
88.13,89.00,89.33,87.85
88.43,89.35,89.71,87.77
90.56,89.58,90.56,87.38
89.25,90.14,90.60,88.08
90.41,93.31,93.83,90.24
92.98,91.63,93.35,90.08
87.02,90.47,90.59,85.36
89.96,89.15,90.63,89.14
89.26,88.52,89.92,88.36
88.43,87.73,88.47,87.18
88.06,88.22,88.46,87.50
88.20,89.63,90.21,87.90
89.11,89.52,90.23,89.11
89.10,89.79,90.09,89.09
89.80,89.40,90.00,89.01
89.33,89.11,89.80,88.72
88.88,89.24,90.00,87.98
88.59,89.34,89.54,88.36
89.42,89.32,89.51,88.66
89.45,89.87,90.02,89.15
90.02,91.03,91.50,89.41
91.75,92.96,92.96,91.07
92.55,91.96,92.76,90.94
92.22,92.46,93.52,91.94
91.91,92.24,92.52,91.25
91.93,90.08,91.93,89.50
90.85,89.88,90.85,88.82
89.91,89.63,90.10,88.81
88.91,90.86,91.41,88.46
90.36,91.01,91.80,90.03
91.09,89.20,91.09,88.88
88.31,86.98,88.93,86.97
86.49,86.12,88.13,85.72
86.22,85.58,87.31,85.58
85.69,87.49,88.60,85.35
87.29,85.43,87.97,84.20
85.90,85.53,86.55,85.01
85.54,85.69,85.83,84.21
85.63,84.45,85.75,84.16
83.57,83.04,84.91,82.61
83.06,85.68,85.95,83.06
85.26,86.50,87.06,84.74
86.33,85.97,86.86,85.05
86.73,85.88,87.18,85.24
86.08,85.38,86.33,84.67
85.72,86.06,86.64,84.76
86.67,86.69,87.02,85.30
86.72,88.61,88.87,86.13
89.28,90.40,90.52,88.78
90.35,91.36,91.75,89.65
91.42,91.32,91.89,90.60
91.70,90.93,91.73,90.56
91.62,91.18,91.62,90.18
91.18,92.41,92.83,91.18
92.54,94.90,95.14,91.69
94.93,94.28,95.30,92.07
94.32,94.29,94.80,93.31
94.15,95.76,96.22,93.82
95.65,96.36,97.97,95.30
96.19,95.38,96.41,94.69
95.85,96.00,96.96,95.01
95.24,96.06,96.31,95.01
95.42,95.23,95.99,94.49
95.02,96.63,96.63,94.67
96.24,97.34,97.53,95.22
97.47,96.60,98.23,95.89
96.39,98.42,98.53,96.39
97.64,97.22,98.00,96.47
97.02,96.74,97.98,96.40
96.70,95.09,96.86,94.35
96.31,97.56,97.66,94.62
97.04,100.12,100.12,96.01
99.87,100.11,100.97,97.81
99.85,99.48,100.57,98.72
100.04,102.58,102.91,99.64
102.41,103.98,104.01,101.14
104.98,104.66,105.14,102.00
105.05,106.02,106.34,103.34
106.13,101.62,107.38,100.95
101.10,102.86,103.04,100.31
102.86,101.90,102.86,101.49
102.30,101.95,102.76,100.77
102.30,101.96,102.79,101.80
102.45,103.73,103.88,102.36
104.08,101.53,104.71,101.22
106.64,113.79,117.64,103.78
113.31,120.56,122.14,112.37
120.27,120.96,124.67,120.05
120.70,119.10,121.02,118.40
119.15,117.84,120.66,116.94
118.56,115.98,118.56,115.50
116.00,117.38,118.08,116.00
117.52,118.54,118.73,116.57
118.49,119.26,119.82,118.09
118.04,121.95,122.09,118.04
115.16,113.32,116.50,112.61
113.16,115.45,115.67,112.66
115.50,116.06,117.18,115.08
116.25,117.83,118.64,115.40
118.33,118.98,119.75,117.95
118.80,120.83,121.65,118.06
120.83,122.16,122.50,119.58
122.14,123.03,123.65,122.14
123.48,125.01,126.04,123.48
125.24,125.39,126.21,124.60
126.15,124.79,126.64,124.33
124.42,123.31,125.66,121.91
123.44,121.80,124.29,121.22
121.51,121.85,124.50,120.52
122.14,122.40,124.23,119.87
122.80,118.76,124.97,118.46
118.59,120.35,120.91,118.50
120.48,119.02,121.32,118.59
119.55,117.96,120.08,117.40
117.32,117.48,119.27,116.88
117.48,116.40,118.45,116.08
116.52,116.54,118.28,115.65
116.17,115.49,117.92,114.70
115.36,116.89,118.08,113.34
117.07,115.64,117.58,115.25
116.18,115.45,117.52,114.60
115.84,117.85,118.11,114.81
118.18,118.71,119.11,117.10
119.30,116.85,120.51,116.20
117.41,117.38,118.34,115.98
117.68,115.50,118.29,115.21
116.07,115.54,116.50,112.84
114.69,111.63,114.69,110.40
111.73,112.89,112.98,110.83
113.10,111.71,113.75,111.53
111.89,112.37,113.89,111.50
111.55,110.35,112.81,109.08
110.37,107.59,111.45,106.96
105.61,98.97,107.47,97.50
98.23,95.99,99.66,93.87
96.11,96.38,96.81,94.25
96.50,96.65,96.97,95.52
96.22,95.32,96.28,93.97
95.47,94.05,95.47,93.58
94.50,94.87,95.52,94.07
95.44,94.45,96.02,93.85
93.80,94.18,94.39,93.36
93.51,95.07,95.50,93.17
94.83,93.55,95.58,93.54
93.50,93.38,93.66,92.50
92.72,90.47,92.72,90.21
91.04,91.75,92.64,90.35
90.25,90.90,91.76,89.50
91.04,92.61,93.39,90.47
93.19,96.39,97.20,91.94
96.20,94.90,96.36,94.04
94.90,95.06,96.12,94.14
95.00,94.51,95.98,93.08
94.66,94.73,94.97,91.87
94.55,95.79,96.48,94.42
95.98,94.90,96.71,94.11
94.50,94.62,95.74,94.16
94.83,94.65,95.24,94.11
94.91,94.48,94.99,92.94
94.23,93.69,94.70,93.45
94.02,92.72,94.50,92.12
93.20,93.81,94.95,93.20
93.82,95.12,95.59,93.35
94.92,97.26,98.11,94.47
97.74,98.15,99.49,97.66
97.78,98.58,98.86,97.53
98.90,101.73,102.37,95.61
101.14,99.64,101.48,98.87
100.40,103.94,105.39,100.40
103.62,102.77,104.00,101.67
102.65,105.14,105.78,102.00
105.08,101.70,105.24,101.00
101.78,102.48,103.33,101.05
102.61,104.29,104.50,101.15
104.01,108.14,108.39,103.75
108.49,107.70,109.84,106.75
107.66,106.51,108.49,105.74
106.60,108.48,109.51,106.60
108.84,110.19,110.73,108.82
109.93,109.10,111.49,108.02
108.96,109.99,110.20,108.92
110.73,110.91,111.99,109.50
110.79,109.67,111.99,109.34
110.45,108.15,111.34,106.44
109.17,102.69,109.17,101.71
103.00,102.15,103.11,100.45
101.83,101.44,103.75,100.83
101.70,100.93,102.26,100.46
101.15,104.72,105.28,100.93
105.41,106.99,107.15,103.72
106.72,105.71,107.69,104.94
106.35,102.70,106.35,102.00
102.27,98.77,102.65,98.04
99.24,100.89,101.08,98.52
103.34,101.89,103.34,98.70
101.62,90.13,101.62,90.07
89.89,92.72,93.94,88.20
95.93,94.35,96.86,92.54
94.35,93.13,95.58,91.51
94.12,92.41,94.95,91.86
92.02,92.42,93.78,91.91
92.59,92.83,94.00,91.80
92.78,96.96,97.05,92.54
97.18,97.22,99.87,96.60
97.48,95.77,97.96,94.88
95.57,94.77,95.84,93.33
95.00,94.28,96.18,92.78
95.07,95.55,96.22,94.63
95.45,96.04,96.26,93.52
95.87,94.60,95.87,93.44
94.58,95.72,96.61,94.58
94.76,94.40,95.90,93.57
94.05,90.45,94.05,90.34
90.97,88.45,91.04,87.75
88.00,91.48,94.65,87.74
91.50,93.03,93.60,90.64
93.52,94.36,95.95,91.80
94.17,92.24,95.84,92.17
91.69,91.18,93.05,90.97
90.41,91.77,92.03,88.48
91.64,93.14,93.38,91.64
92.77,91.54,93.42,90.95
91.02,88.36,91.02,87.80
89.00,88.00,89.26,86.04
88.73,89.07,90.53,88.05
89.24,89.94,90.34,88.13
90.50,92.16,92.26,90.50
92.25,88.91,92.34,88.41
89.01,91.38,92.27,89.01
91.68,91.65,92.31,90.47
91.59,89.74,91.59,89.53
89.51,89.65,90.56,89.42
89.43,90.02,91.60,89.43
89.99,91.19,91.94,88.95
91.36,91.34,92.63,89.87
91.67,91.95,92.31,91.00
91.36,91.03,92.24,90.72
90.45,89.35,91.60,89.01
89.00,89.24,90.04,88.60
89.26,88.01,90.72,87.43
87.51,89.59,90.00,87.51
89.39,91.04,91.51,89.30
91.11,91.10,91.79,90.80
91.41,89.53,91.41,88.77
90.09,86.35,90.09,85.81
86.32,87.36,87.50,86.04
87.22,86.27,88.27,86.00
85.91,86.39,86.75,85.91
86.62,86.02,87.09,85.74
85.44,86.83,87.20,85.22
86.85,87.04,88.53,86.85
87.36,87.51,88.80,87.21
87.36,88.96,89.66,87.36
89.60,89.73,91.26,88.53
88.94,88.14,89.61,88.04
87.70,86.88,87.90,86.39
87.26,87.91,88.74,86.90
86.30,86.21,88.58,86.03
82.74,86.84,89.23,78.63
87.41,84.14,87.83,82.51
84.14,85.73,85.99,83.53
86.02,84.22,86.36,83.91
83.78,82.76,83.89,82.16
82.41,83.10,83.31,82.00
82.30,83.30,83.86,81.57
83.65,82.60,83.65,82.51
82.60,82.31,83.12,82.08
82.68,82.22,83.39,81.88
81.55,82.10,82.44,81.54
82.26,81.34,82.30,81.11
81.35,81.87,82.36,81.27
82.37,82.75,82.93,81.62
82.01,82.30,82.94,81.80
82.24,82.70,83.14,81.84
82.76,83.06,83.75,81.90
82.65,84.14,84.32,82.30
83.45,86.77,86.91,83.03
86.58,86.60,86.98,82.90
86.63,87.85,88.32,86.51
88.00,88.66,89.39,87.46
88.33,86.94,88.58,86.41
86.57,85.79,86.57,84.76
85.54,87.20,88.18,85.54
88.02,86.67,88.17,85.94
87.41,87.53,87.87,86.75
87.82,88.84,89.29,87.78
88.46,88.65,88.84,87.89
88.54,89.11,89.18,87.50
89.26,90.07,90.75,88.40
90.32,88.77,90.79,88.67
88.56,89.74,89.90,88.40
89.79,90.91,91.53,89.09
90.58,90.06,90.63,89.17
90.33,89.62,90.58,89.55
90.06,90.37,91.48,88.55
90.48,89.54,91.13,89.19
89.82,90.39,91.02,89.48
89.85,89.62,90.83,88.96
89.36,89.78,90.74,89.13
89.52,89.55,90.47,89.28
89.84,89.71,90.33,88.86
89.05,91.11,91.66,89.05
91.39,90.13,91.54,89.64
89.96,88.62,91.71,88.32
88.45,88.68,89.30,87.99
88.72,88.85,90.00,87.94
89.19,89.42,89.92,88.68
89.56,89.72,90.24,88.76
89.37,88.00,89.37,87.94
87.67,86.25,88.39,85.84
86.57,87.03,87.83,85.97
86.24,85.91,87.11,85.71
86.03,86.25,87.09,85.50
85.41,86.19,86.84,85.41
86.07,85.64,86.44,85.64
85.50,85.23,86.71,84.94
85.44,85.63,86.33,84.97
86.52,86.31,86.80,85.47
86.42,85.52,86.85,85.49
85.36,85.87,86.34,84.76
85.87,86.56,87.14,85.38
86.58,85.29,86.64,85.19
84.80,85.32,86.28,84.65
85.64,85.76,86.58,85.21
86.62,86.36,87.23,85.58
85.46,86.17,86.46,84.10
85.39,85.80,86.76,84.26
86.94,86.15,86.94,85.49
85.98,88.22,88.86,85.98
88.42,88.46,89.27,88.21
88.73,87.50,89.44,87.41
87.93,88.07,88.77,87.89
88.43,87.89,88.46,87.60
87.57,88.29,88.72,87.30
88.91,92.15,92.23,88.39
90.88,88.33,92.68,87.34
87.83,87.68,89.33,86.84
89.28,89.03,89.42,87.95
89.29,87.84,89.49,86.88
87.49,88.24,88.61,87.08
88.66,90.42,90.71,88.66
90.54,92.23,92.44,90.44
92.41,92.45,92.47,91.53
92.23,94.84,94.99,92.23
94.98,94.38,95.15,93.01
94.35,95.20,95.65,93.36
95.57,95.24,96.26,93.98
95.29,94.75,96.46,94.23
94.40,94.99,96.03,93.54
95.18,95.50,96.99,94.58
95.27,93.60,95.30,93.38
93.40,94.25,94.32,92.93
95.43,94.03,95.61,93.57
94.00,96.57,96.67,93.93
96.51,96.05,97.08,94.82
95.84,95.57,97.23,94.68
95.45,96.96,98.72,95.45
96.41,92.14,96.63,92.11
92.10,91.08,93.50,90.75
91.33,91.96,92.15,90.61
91.71,91.81,92.40,90.05
91.76,93.29,93.54,91.76
93.30,91.55,94.50,91.23
90.54,91.46,91.58,89.73
91.24,88.66,92.73,88.52
88.87,88.79,90.70,88.24
84.75,88.33,88.99,84.75
88.84,88.48,89.49,87.78
88.51,88.59,89.48,88.22
88.72,91.90,91.94,88.33
92.99,92.59,92.99,91.30
92.44,90.63,92.56,90.09
90.47,90.80,90.84,89.31
91.30,91.19,92.78,90.63
91.49,91.61,93.68,91.40
92.06,92.86,93.74,91.35
92.79,92.09,93.56,91.53
91.92,91.47,93.01,91.46
91.76,91.22,92.21,90.82
91.78,89.80,91.78,89.15
89.45,89.70,90.72,88.33
89.89,89.85,91.41,88.89
90.89,91.59,91.91,88.81
92.37,93.35,93.74,91.80
93.07,83.91,93.30,83.77
84.01,85.41,86.01,84.01
86.15,85.77,88.20,85.07
84.75,83.43,85.42,82.41
83.71,82.79,83.80,82.30
82.69,83.90,84.05,82.69
84.00,84.37,85.01,83.47
84.21,84.80,85.40,83.83
85.37,88.00,88.04,84.56
88.01,88.95,90.38,87.19
88.61,89.21,89.40,87.27
87.29,86.49,88.90,86.42
86.61,83.76,87.12,83.28
83.95,83.81,84.68,82.51
83.09,81.78,83.99,81.73
82.19,82.31,82.44,80.00
82.66,84.44,84.54,81.80
83.77,84.82,86.53,83.54
85.16,86.30,86.65,83.93
86.52,87.14,87.53,85.58
87.00,85.92,87.47,85.44
86.58,83.84,86.72,83.78
83.23,83.01,84.50,82.42
83.32,84.40,84.67,82.78
84.43,84.79,85.80,83.86
84.35,83.02,85.11,82.69
82.61,82.77,83.78,82.43
82.41,82.06,83.29,81.82
82.24,82.42,82.45,81.36
82.34,81.80,82.54,81.00
82.07,81.28,82.07,80.50
81.09,81.06,81.57,80.48
81.21,80.35,81.21,80.00
80.17,79.44,80.85,78.86
79.31,77.92,79.54,77.31
78.12,76.84,78.46,76.47
76.57,75.20,76.95,75.08
75.51,75.27,75.62,74.61
74.68,76.94,77.17,74.65
76.96,78.15,80.19,76.96
77.53,76.29,78.14,75.87
76.22,76.37,76.88,75.47
77.00,79.41,79.62,76.30
79.41,78.69,79.91,77.87
79.22,80.00,80.36,77.81
79.78,79.95,80.11,78.75
79.53,80.01,80.70,79.00
79.70,79.21,80.20,78.90
79.65,79.86,79.99,79.02
79.72,80.03,81.06,79.56
80.24,81.90,82.53,80.06
82.15,80.96,82.50,80.86
80.71,81.84,82.32,80.22
82.14,83.33,83.66,81.52
83.62,84.67,85.45,82.98
84.42,84.98,85.26,83.56
84.68,84.20,85.10,83.38
84.02,84.77,86.00,83.35
84.00,86.03,86.25,83.51
85.71,85.11,86.45,83.89
85.43,85.10,85.59,83.80
85.44,85.24,85.88,83.74
82.57,82.12,83.99,78.61
82.43,81.23,82.49,80.49
80.93,79.60,81.25,79.14
79.76,79.28,80.54,79.07
79.05,80.58,80.95,78.52
79.96,79.20,79.99,78.45
79.93,81.01,81.26,79.62
81.38,80.83,81.38,80.36
81.05,80.06,81.14,79.35
79.76,82.74,83.15,79.76
82.78,83.67,84.05,82.02
83.84,83.68,84.60,82.96
83.59,83.76,84.04,83.09
83.59,82.86,83.74,81.71
82.54,80.46,83.92,80.24
80.61,80.79,81.56,80.09
81.03,81.49,82.29,81.00
81.02,80.77,81.83,80.30
80.96,79.81,81.32,78.96
79.42,80.94,81.46,78.87
81.49,80.98,82.48,80.88
81.28,81.34,82.54,81.09
81.09,81.12,81.40,79.91
80.99,81.05,81.33,80.02
81.36,80.38,81.36,79.75
80.38,81.30,81.31,79.90
81.34,83.83,83.94,81.20
83.38,83.56,84.15,83.08
83.62,83.98,84.50,82.65
83.76,83.99,84.55,83.43
83.91,82.99,83.99,82.88
82.76,81.97,82.76,81.65
81.98,82.27,82.41,81.65
81.99,82.25,82.49,81.78
81.98,81.54,82.27,81.12
82.09,81.48,82.87,80.96
81.14,82.65,82.88,80.99
83.00,83.25,83.99,82.46
82.92,82.47,83.46,81.94
82.67,84.18,84.32,82.10
83.85,84.50,84.96,83.51
84.42,84.55,85.20,83.10
85.02,86.21,86.69,85.02
86.26,86.80,87.00,85.80
86.59,85.78,87.41,85.28
85.36,84.64,85.54,84.21
84.34,85.87,86.56,83.94
86.00,86.64,86.93,85.67
86.90,88.32,88.80,86.88
88.62,88.27,90.00,88.16
88.75,89.72,90.49,87.63
89.57,90.96,91.42,88.83
90.89,90.37,92.37,90.03
90.65,89.90,91.25,89.64
90.16,90.83,91.00,89.46
90.29,91.07,92.80,90.29
91.69,91.24,92.16,90.66
92.24,91.87,92.90,91.35
92.06,91.79,92.13,90.79
91.08,91.90,92.39,90.80
92.07,93.10,93.48,91.13
92.42,92.02,93.54,90.27
93.26,91.85,93.26,90.80
91.71,95.47,97.69,90.58
96.12,98.00,100.87,95.51
98.00,96.91,99.15,95.99
97.09,98.65,98.90,95.07
99.04,100.61,100.90,98.54
100.97,100.77,101.43,99.05
100.74,101.37,101.95,100.56
101.13,101.11,103.12,100.64
100.80,102.75,102.95,100.80
102.86,101.26,103.59,101.17
101.62,100.26,101.62,99.88
99.55,100.12,100.63,99.20
100.80,96.82,101.22,95.51
96.80,97.16,98.23,94.58
96.51,97.57,98.44,95.05
97.66,96.91,98.35,96.63
97.10,95.05,97.21,92.76
95.24,96.41,97.40,95.24
97.12,97.83,98.03,95.80
97.99,95.76,97.99,94.41
95.25,94.99,97.14,92.83
95.53,95.19,96.17,94.81
94.31,94.00,96.39,93.39
93.06,93.17,93.51,91.59
93.29,93.64,95.06,92.79
93.44,94.83,94.93,89.65
94.64,95.39,95.72,94.02
95.47,94.08,95.47,93.65
93.80,93.34,94.00,92.06
92.45,91.13,93.34,91.05
89.69,88.90,91.57,88.56
85.04,84.63,88.10,84.01
86.98,82.41,86.98,82.01
84.38,83.41,84.38,81.09
83.70,85.64,86.96,83.70
85.35,85.78,87.42,84.86
85.29,85.01,85.85,83.56
83.32,82.55,84.39,82.25
83.55,84.52,84.64,83.07
84.37,83.49,85.03,83.46
82.71,82.50,83.96,82.36
83.69,82.39,83.81,82.11
82.83,83.27,84.86,82.47
82.71,81.08,83.55,80.88
80.63,80.97,81.20,80.00
80.95,81.58,81.79,80.43
81.45,80.91,82.14,80.69
80.50,82.66,83.35,80.18
82.71,81.77,83.13,81.40
80.77,78.92,81.15,78.74
79.49,80.65,81.05,79.01
79.83,79.64,79.94,77.23
79.77,79.71,80.34,79.30
79.21,79.16,80.20,78.80
79.89,78.86,80.60,78.79
78.42,76.99,78.59,76.96
77.10,76.65,77.55,76.21
77.41,77.34,78.44,76.32
77.49,76.69,77.56,76.14
75.60,78.14,78.24,75.37
78.76,79.59,79.72,76.87
79.39,78.18,80.14,77.64
78.65,79.72,80.92,78.65
79.31,83.17,83.26,79.31
83.40,83.64,83.97,82.42
83.50,83.99,84.93,83.03
83.36,83.73,85.56,81.02
83.97,80.80,84.83,80.70
81.21,82.66,82.81,80.36
82.64,83.19,83.42,81.55
82.59,85.20,85.78,82.45
85.18,83.52,87.37,83.06
83.84,83.41,85.11,83.18
84.05,85.08,85.37,83.34
85.58,83.17,85.58,82.02
82.97,82.86,83.11,82.06
82.86,81.50,82.91,81.15
81.65,84.19,84.20,81.46
83.79,86.10,86.32,82.28
86.03,85.98,87.99,83.01
85.88,84.88,86.13,84.54
84.65,86.51,86.86,83.47
86.73,86.20,87.50,85.11
86.07,87.77,87.93,85.21
87.35,88.65,89.21,85.83
88.62,88.89,89.03,87.57
88.67,91.18,91.25,88.54
91.28,90.14,91.28,88.87
89.72,90.17,91.21,89.56
89.40,89.30,90.34,89.14
88.97,92.35,92.44,88.45
92.77,92.99,94.71,92.45
93.87,95.74,95.85,92.34
95.60,96.70,96.90,94.57
97.37,95.91,97.77,95.29
96.22,95.78,96.70,94.84
95.28,96.68,97.38,95.28
96.84,97.26,98.49,96.70
97.27,96.95,97.65,96.42
97.00,93.20,97.00,92.25
93.79,93.80,94.56,93.16
93.69,93.07,94.83,92.62
93.36,93.09,94.60,92.74
93.20,92.85,94.03,91.78
92.80,88.40,92.80,87.95
87.68,89.08,89.33,87.59
88.64,88.03,89.36,87.66
88.18,87.79,89.18,87.41
86.62,85.39,87.55,85.12
85.42,85.03,86.64,83.41
85.58,85.15,89.00,84.62
85.29,85.49,85.97,84.92
85.95,83.07,86.10,82.80
82.59,81.47,83.12,81.07
81.64,83.97,84.03,81.48
84.41,84.29,85.28,83.59
84.67,84.71,86.97,83.83
84.71,84.78,85.61,84.13
84.59,84.74,85.17,84.22
85.04,83.43,85.56,82.72
83.49,83.53,84.11,82.95
83.02,82.99,84.06,81.99
81.43,80.46,82.40,79.61
80.74,80.84,81.41,79.70
79.77,79.88,80.75,78.83
78.71,78.19,79.88,76.52
74.66,75.30,76.96,72.34
75.31,75.69,76.18,74.22
75.96,76.26,76.48,75.00
76.08,75.51,77.81,75.32
75.93,75.91,77.30,75.10
74.03,73.23,75.45,72.36
73.87,71.65,74.76,70.75
70.55,70.54,71.00,68.57
70.81,71.79,72.26,69.94
72.86,73.43,73.51,70.91
73.15,72.15,73.66,72.04
72.15,73.89,74.37,72.15
73.39,73.91,75.49,73.01
74.44,74.33,75.59,73.89
74.38,76.56,76.67,74.38
75.97,72.96,76.36,72.75
72.55,71.48,73.20,70.95
71.92,70.11,72.54,69.84
69.86,72.45,72.50,68.51
72.41,72.35,75.09,71.02
71.35,74.77,75.64,71.16
73.72,75.77,76.62,73.72
75.99,72.51,76.05,72.30
71.44,74.26,74.55,71.44
75.26,75.70,76.77,74.66
76.45,76.76,78.12,74.04
77.16,77.07,78.50,75.95
76.90,76.21,77.99,76.00
76.07,77.41,78.19,75.51
78.33,78.03,78.33,76.51
77.93,76.99,78.39,76.96
76.51,77.91,78.21,75.55
78.20,78.03,78.85,77.26
78.53,77.23,78.78,76.98
77.53,77.26,78.11,76.38
77.76,78.06,78.34,77.26
78.28,78.00,78.50,77.58
78.04,78.00,78.34,76.90
78.02,78.25,78.47,77.36
77.89,78.69,78.76,77.52
78.50,81.00,81.45,78.50
81.14,81.22,81.56,80.35
81.46,81.56,83.43,81.17
81.70,80.72,81.70,79.55
80.52,81.66,82.14,80.18
81.35,82.39,82.90,81.35
81.77,83.24,84.03,81.51
83.28,84.30,84.78,83.28
84.81,84.33,86.48,84.14
84.13,83.90,85.01,80.02
83.37,83.89,85.07,83.25
83.74,82.03,84.00,81.58
81.76,82.21,82.44,81.14
82.53,83.75,85.07,82.38
83.81,85.00,85.11,82.90
85.24,84.74,85.24,83.37
84.52,84.58,85.56,84.16
84.11,83.49,84.50,82.93
83.50,83.57,84.27,83.15
82.90,82.15,83.50,81.82
82.08,82.83,82.95,81.74
82.59,82.47,82.77,80.81
81.65,80.99,81.84,79.13
81.10,81.85,83.92,80.51
81.54,84.93,85.16,81.54
85.14,85.03,85.23,84.27
85.04,84.43,85.17,84.33
83.93,84.98,85.19,83.23
84.28,84.85,85.33,84.28
84.69,85.01,85.60,83.59
84.92,84.24,85.85,84.17
84.02,84.42,85.00,83.69
83.81,84.25,84.97,83.31
83.97,84.87,85.20,83.49
85.30,84.96,85.60,84.25
84.73,86.66,86.77,84.73
86.23,87.82,88.26,85.97
88.11,86.54,88.11,86.35
86.98,87.88,88.16,85.80
87.38,85.03,88.22,84.93
84.78,86.18,86.58,83.63
86.29,84.50,86.48,84.17
84.43,85.48,85.96,83.14
86.52,87.96,88.55,85.19
88.06,87.02,88.56,86.63
86.66,85.16,87.03,85.12
85.26,86.06,86.57,84.48
85.51,85.29,86.74,84.96
85.62,86.08,87.18,85.04
86.26,83.47,86.26,82.29
82.75,83.77,84.43,80.37
83.88,85.78,86.18,83.88
86.33,86.68,87.20,85.05
86.95,86.29,87.68,81.15
86.47,88.95,89.17,85.32
88.81,88.38,89.54,87.24
88.37,87.81,89.84,87.71
87.78,88.25,88.97,87.58
88.49,88.59,89.54,87.02
88.65,88.66,89.68,88.13
88.12,89.15,89.16,87.90
89.21,90.18,90.37,88.26
89.42,89.42,90.87,88.15
89.05,88.50,90.20,88.10
88.41,90.60,90.72,88.41
90.96,88.47,90.96,88.07
88.05,88.35,89.17,87.51
88.28,86.78,88.92,86.45
86.88,88.08,88.28,85.60
88.33,89.34,89.78,87.48
89.23,90.22,90.34,88.19
90.63,90.22,90.85,89.80
90.84,91.30,92.58,90.72
91.37,91.12,91.95,90.32
91.34,90.78,91.88,90.68
91.21,91.99,93.28,90.02
89.43,89.52,91.42,88.46
88.84,90.09,90.33,87.58
90.99,89.24,91.94,89.04
89.87,90.06,90.78,89.51
90.41,93.57,93.61,89.65
93.42,93.67,94.86,93.17
93.65,92.93,94.21,92.19
92.50,94.28,94.59,92.38
94.64,91.55,94.73,89.33
84.25,83.39,88.39,81.64
83.37,85.14,85.41,82.64
84.98,83.66,85.71,83.62
83.33,80.74,83.64,80.71
81.30,80.66,81.69,80.55
81.09,79.67,81.11,79.64
79.76,80.82,80.90,79.27
81.15,80.94,81.68,80.29
81.10,80.82,81.25,80.48
80.49,79.92,81.08,79.81
79.81,79.01,79.87,78.98
79.06,78.59,79.89,78.33
78.88,79.39,79.99,78.88
79.54,78.74,79.54,78.05
78.90,78.07,79.44,77.68
78.22,77.88,79.06,77.53
78.00,78.73,79.00,77.65
78.92,76.00,78.99,76.00
76.32,77.02,79.59,75.80
77.19,77.28,77.71,76.94
77.82,78.49,79.63,77.50
78.57,78.67,79.22,78.33
78.90,79.59,79.66,78.48
79.99,80.52,80.79,79.92
80.16,82.00,82.38,80.16
82.20,84.12,84.65,81.99
84.03,82.97,84.75,81.83
83.50,82.65,83.50,81.96
82.34,82.79,83.50,81.17
83.20,84.49,84.49,82.82
84.19,85.42,85.44,83.89
84.99,84.49,84.99,83.72
84.52,84.88,85.31,84.38
84.67,84.82,85.24,84.18
84.46,84.76,85.37,84.18
84.96,83.91,85.23,83.53
83.69,83.73,84.64,83.56
83.53,83.78,84.02,82.76
83.94,83.53,84.29,83.14
83.14,82.42,83.40,81.84
82.11,83.57,83.62,82.11
84.12,82.88,84.21,82.32
82.70,84.96,85.18,82.02
85.24,85.12,85.47,84.14
84.62,80.35,84.62,80.27
79.84,80.37,80.69,79.00
79.94,80.40,80.80,79.32
80.72,80.46,81.32,80.15
80.36,82.02,82.04,80.36
82.34,82.46,82.85,81.49
82.36,82.56,83.81,82.07
83.14,82.11,83.36,81.86
82.48,82.70,83.05,81.17
83.18,82.23,83.39,82.02
82.15,81.26,82.57,81.19
80.60,81.09,81.89,80.09
81.31,82.34,83.33,81.11
82.69,82.17,84.39,80.94
82.41,81.10,82.43,80.98
81.73,83.76,84.14,81.58
83.67,82.00,83.67,81.29
82.00,81.97,82.79,81.59
81.97,83.74,83.88,81.14
83.40,83.18,83.72,82.20
83.55,85.95,86.21,83.40
86.25,85.99,87.35,85.53
85.62,85.47,85.73,84.97
85.25,85.61,86.32,84.92
84.97,85.26,85.86,83.71
85.16,86.02,86.82,84.66
86.00,85.85,86.30,85.45
86.60,85.90,87.05,85.30
86.35,86.60,86.70,85.25
86.35,86.80,86.95,85.50
86.10,86.25,86.90,85.65
86.40,87.30,87.84,86.25
86.90,86.85,87.05,86.40
86.60,86.15,86.90,85.95
86.55,86.10,87.30,86.00
89.00,89.10,94.00,85.81
89.80,90.95,92.75,89.25
91.00,87.85,91.00,87.80
88.00,86.00,88.55,85.75
86.15,86.10,86.95,85.65
86.55,86.75,88.45,85.85
88.10,89.20,90.57,86.80
88.70,90.45,91.15,88.70
89.10,92.40,92.45,88.46
93.00,90.85,94.40,90.20
91.00,90.35,91.90,89.45
90.95,88.85,92.10,88.38
88.55,88.35,88.65,87.30
88.50,89.20,89.70,87.95
88.85,88.35,89.55,88.00
88.75,89.00,89.25,87.80
88.85,90.20,90.80,87.92
90.75,91.00,91.05,89.75
90.50,91.45,91.50,90.05
91.55,90.35,91.55,90.15
90.10,90.25,92.85,89.70
90.70,90.65,91.80,89.85
90.65,91.30,91.55,90.33
91.15,90.15,92.35,89.15
90.35,90.85,91.25,90.15
91.45,91.45,92.25,90.25
91.70,91.30,91.70,90.35
