Y,Alleghany Corporation Common Stock,NASDAQ
382.00,378.87,385.52,377.65
378.87,378.00,378.87,373.86
373.25,371.47,376.01,371.44
372.76,368.74,373.82,366.99
369.75,374.13,375.73,369.32
376.63,381.36,384.20,375.93
382.05,383.31,385.84,380.01
384.57,390.78,390.97,384.57
389.96,386.53,393.65,382.11
386.08,384.35,387.08,383.66
385.50,389.47,389.67,382.24
392.30,392.21,394.49,389.77
393.64,398.91,400.41,393.64
399.64,398.22,401.00,397.23
402.95,398.79,402.95,393.16
398.45,401.97,403.86,396.09
402.85,403.66,404.19,400.06
403.17,397.97,403.17,396.88
398.46,403.26,403.26,396.40
401.50,406.45,406.70,400.32
406.00,408.73,409.09,403.89
407.35,410.49,411.56,406.62
409.35,401.30,410.48,400.10
403.71,401.31,403.71,399.65
400.95,396.42,401.52,395.78
396.00,396.89,399.89,391.88
396.33,397.32,397.32,393.04
397.61,398.45,399.68,395.17
401.12,403.88,408.12,399.01
406.97,417.39,420.89,406.97
418.60,411.39,418.60,409.27
410.05,411.88,413.24,408.59
409.00,405.36,410.24,404.02
403.64,404.77,406.42,402.19
406.98,405.36,410.50,403.57
405.39,407.68,408.50,405.03
406.44,401.91,407.25,401.14
401.27,401.39,401.86,396.93
403.05,404.16,405.62,399.88
400.25,394.18,402.16,393.85
385.26,394.95,397.47,385.26
395.34,391.42,395.64,390.06
391.55,396.50,396.79,390.51
395.43,396.32,399.30,394.00
395.75,395.85,399.34,394.00
395.48,395.67,395.97,392.05
393.78,396.00,398.49,392.93
393.70,390.02,394.99,390.02
390.80,389.14,392.92,388.59
389.06,388.55,392.23,386.84
390.00,387.09,390.00,383.83
390.04,384.79,390.80,379.10
384.99,388.49,388.98,384.02
388.28,389.51,391.65,384.90
389.77,385.34,389.77,382.98
386.98,391.10,391.98,386.56
392.00,395.20,396.46,392.00
395.51,399.45,399.71,393.66
398.84,397.49,399.48,396.00
400.93,399.77,402.23,398.70
401.94,404.10,407.44,400.49
405.62,406.61,406.93,403.11
406.46,409.04,409.90,405.30
410.74,407.37,411.00,405.15
408.71,408.40,408.71,405.26
408.00,406.04,411.04,405.14
406.00,402.79,406.27,402.41
402.88,403.76,404.49,400.97
405.00,406.70,408.79,404.45
406.45,406.13,408.33,405.54
404.63,409.65,409.94,402.17
409.90,409.76,413.58,408.61
408.68,411.22,411.49,407.38
409.87,407.79,410.89,406.89
409.35,410.52,410.96,407.00
407.77,406.05,410.10,405.24
408.00,400.53,410.80,400.51
400.60,397.51,401.93,396.49
400.10,405.70,405.70,398.78
405.17,405.57,406.91,402.60
405.60,405.07,405.62,403.14
405.17,400.50,406.91,399.03
404.95,403.75,405.90,401.68
402.90,404.24,405.60,400.60
404.70,408.82,409.50,403.23
408.19,411.02,411.95,405.48
412.70,409.50,414.49,408.05
409.40,407.94,410.71,405.59
407.26,404.43,408.68,403.74
403.80,402.69,405.75,401.69
404.00,400.10,404.00,399.08
399.84,402.68,402.68,398.23
403.00,406.81,407.33,401.74
405.52,405.42,407.17,403.14
406.04,405.10,407.27,402.95
405.41,403.55,408.83,401.01
400.30,394.08,403.85,393.25
392.40,391.06,393.95,390.36
392.59,390.43,393.84,388.00
389.13,395.60,396.16,389.13
396.86,393.68,396.86,391.91
392.03,393.26,393.62,389.68
392.99,393.00,398.87,389.90
394.10,397.81,397.90,393.31
397.98,397.04,398.98,395.04
395.98,394.48,396.94,393.57
395.10,389.79,395.10,388.80
391.00,390.24,391.90,388.05
389.82,392.80,392.80,389.16
393.61,395.35,396.66,392.04
395.18,396.03,397.11,394.68
395.89,394.00,395.89,392.20
394.42,395.32,395.79,393.07
394.15,394.10,397.50,393.03
393.44,396.83,397.58,391.73
396.20,396.33,397.27,394.52
396.50,394.53,396.50,391.90
392.55,394.30,394.72,392.02
395.44,396.69,397.31,394.45
395.91,396.95,397.23,393.61
396.50,395.08,397.46,394.89
395.11,392.71,395.45,391.84
392.46,393.91,394.00,390.94
394.99,393.60,395.85,392.50
393.80,395.57,395.95,391.52
395.96,393.07,396.39,392.78
393.40,396.52,396.55,391.17
395.86,395.46,397.20,394.41
395.16,396.88,397.10,395.16
397.31,396.82,397.31,396.11
397.74,398.50,399.02,396.32
396.64,396.54,398.39,395.72
395.75,394.83,397.70,394.33
394.61,396.30,396.68,394.32
395.57,399.96,400.89,393.76
399.00,393.88,399.45,392.02
394.00,393.31,395.99,392.65
393.50,393.50,394.60,392.56
393.98,394.20,395.47,392.96
391.59,391.60,394.25,390.56
389.73,391.63,392.50,389.11
390.88,391.48,391.50,389.04
391.50,391.02,392.60,389.40
391.06,392.06,393.14,390.55
391.55,393.04,393.68,391.50
392.85,392.46,392.85,391.15
391.00,391.09,393.84,390.98
393.11,388.77,393.76,387.98
388.36,388.79,389.81,387.46
386.00,383.84,386.35,381.70
382.04,375.29,382.40,375.02
375.50,374.24,381.27,372.96
374.00,375.90,376.97,374.00
373.18,371.05,376.35,370.61
372.03,374.97,376.80,372.03
370.25,372.33,375.23,370.25
369.84,363.60,372.87,361.01
366.92,364.75,368.54,364.20
365.06,366.35,367.60,364.01
367.01,365.85,368.07,365.34
366.85,370.33,370.82,366.85
370.00,373.98,374.49,368.60
374.30,375.18,375.68,372.96
375.85,375.04,375.85,373.40
374.46,376.39,377.30,370.88
375.47,377.29,378.00,375.47
378.75,379.31,379.53,376.90
377.36,376.35,381.98,376.20
375.76,380.73,380.85,375.76
381.58,379.05,381.58,378.57
380.25,379.50,382.25,379.40
380.41,378.56,380.41,377.85
380.97,382.87,386.00,380.08
382.10,383.40,384.00,380.75
384.00,385.50,387.74,383.83
383.44,386.41,386.76,383.03
389.21,391.61,394.55,388.99
390.69,396.04,396.29,389.80
396.70,397.00,398.02,394.83
397.82,402.90,403.44,396.17
403.65,403.93,405.99,401.37
405.72,398.98,405.72,398.03
398.00,400.21,401.71,395.70
399.76,396.90,399.93,396.36
397.38,399.51,400.00,397.10
400.00,403.98,404.86,399.33
403.29,403.67,405.84,402.62
404.58,399.35,404.65,398.14
400.23,402.57,404.57,398.50
402.98,402.25,405.34,400.97
404.70,400.93,405.80,399.51
403.96,401.29,403.96,399.86
403.75,403.91,406.49,403.03
403.50,399.31,403.90,396.81
401.20,400.19,403.51,400.08
400.90,407.38,408.20,400.00
406.76,406.63,406.76,402.73
408.01,405.86,409.98,405.22
406.31,408.51,408.55,404.43
409.51,405.49,409.76,404.05
406.05,404.90,407.87,402.03
403.50,405.61,405.96,403.21
407.45,408.23,409.93,405.02
408.81,403.18,409.37,402.89
400.38,402.12,404.03,400.02
405.91,401.34,405.91,399.00
402.55,405.01,407.09,402.00
407.71,409.28,409.87,405.45
409.67,409.17,409.67,407.16
409.52,409.23,409.52,406.24
409.69,407.76,410.97,407.12
407.29,408.21,408.57,405.50
408.96,409.95,410.80,408.45
409.48,405.28,409.69,405.00
406.00,404.71,407.95,403.41
405.20,405.36,407.20,404.02
403.80,407.98,408.00,403.05
408.89,412.18,414.00,408.40
412.92,413.60,419.50,411.40
412.81,415.92,417.06,411.07
414.06,408.63,414.17,405.42
409.40,414.34,414.34,407.80
415.00,413.32,417.05,413.19
411.61,414.62,415.03,411.07
416.48,419.31,422.53,414.65
419.31,420.02,420.69,416.55
419.75,415.05,419.75,413.55
412.75,407.82,413.28,406.99
408.11,409.92,410.06,405.58
407.94,415.08,415.51,407.94
415.56,414.09,415.70,411.68
414.74,419.52,420.51,414.70
419.05,423.66,424.00,417.21
423.66,425.40,427.47,423.55
426.50,422.13,428.62,420.71
423.41,419.86,423.41,419.22
420.38,423.04,423.08,419.18
421.93,421.12,423.68,420.40
422.01,425.18,425.18,417.89
424.85,419.83,424.85,418.42
418.73,426.72,426.93,418.73
426.83,430.91,431.69,423.78
431.34,430.69,435.08,430.08
430.89,429.76,430.89,428.54
429.88,430.99,431.15,427.33
430.40,429.81,431.03,428.17
428.51,430.11,430.33,426.58
430.00,429.91,430.14,426.80
429.65,427.02,429.65,423.34
427.85,432.54,435.32,426.26
431.43,431.17,434.63,428.70
432.00,431.50,432.30,429.09
433.13,430.98,433.13,427.57
430.15,430.86,431.31,427.12
430.18,431.90,436.06,428.41
431.60,431.07,432.59,429.47
431.53,431.80,434.26,429.34
431.64,435.08,435.36,430.91
435.86,438.12,438.50,432.76
439.48,443.51,445.99,439.48
443.95,439.75,444.01,438.55
442.24,440.45,443.60,440.36
439.99,437.12,440.44,435.12
436.96,437.10,437.64,432.07
437.58,436.56,438.50,434.04
431.86,436.97,438.88,430.00
438.04,436.40,439.53,434.40
439.15,437.19,440.79,436.50
438.67,438.17,438.97,436.46
440.27,433.55,440.92,432.45
433.06,429.40,436.62,428.76
431.47,431.74,432.70,429.31
430.90,430.51,432.48,428.24
433.34,428.41,433.34,428.04
430.26,428.92,430.26,427.30
430.19,428.96,430.19,426.60
427.80,425.63,428.46,423.38
425.74,424.76,425.74,420.70
424.99,419.60,425.02,419.04
420.24,417.24,420.75,417.09
416.02,413.85,416.50,411.05
414.25,417.05,418.50,413.64
414.78,417.68,417.90,412.60
417.10,417.28,424.02,414.46
416.39,417.74,421.89,415.97
418.04,415.85,418.88,414.10
414.98,417.97,418.78,412.08
419.63,418.08,420.25,417.75
415.88,419.85,420.27,415.88
421.65,421.26,421.65,418.23
421.35,423.63,423.94,421.35
423.00,422.02,424.77,418.84
426.55,424.29,427.85,423.03
424.00,424.37,426.72,422.88
423.05,424.76,424.89,421.08
426.12,425.74,426.45,423.74
424.19,425.32,425.80,422.63
426.49,428.13,429.16,425.69
428.89,430.09,430.95,427.27
429.70,430.86,431.98,428.80
430.34,428.39,431.38,427.76
428.80,431.13,432.01,427.24
431.00,433.46,436.19,431.00
433.12,433.71,435.64,432.08
433.51,429.78,433.99,429.63
434.93,430.35,434.93,428.97
428.87,429.69,430.18,426.82
428.12,427.47,429.11,426.79
427.04,427.27,432.33,425.85
425.46,427.40,427.96,425.46
425.54,426.18,427.51,423.75
427.25,426.01,428.35,425.37
426.00,425.78,429.90,424.50
425.35,427.84,432.67,425.01
428.05,430.13,431.04,428.05
430.22,429.21,431.75,427.20
429.29,425.34,429.65,425.08
424.92,420.35,425.93,420.21
420.15,421.70,424.67,420.15
421.10,420.11,421.64,418.00
420.56,422.21,422.54,418.95
419.47,419.57,421.90,418.42
418.60,418.15,421.16,416.68
419.34,416.83,420.72,415.75
416.05,419.58,421.15,415.62
422.87,424.79,425.57,420.50
427.22,425.33,428.00,424.29
422.04,421.98,425.50,421.92
421.81,428.63,429.44,421.05
425.87,422.43,426.65,420.68
422.78,417.89,426.94,416.76
418.30,413.47,420.98,412.75
413.59,414.61,417.47,412.54
411.00,412.74,415.03,405.96
407.85,413.50,416.23,405.70
417.95,417.70,418.56,414.21
416.08,421.62,422.86,414.58
423.97,431.60,431.72,423.97
432.40,432.32,438.27,431.23
434.45,432.00,435.68,431.05
431.57,433.30,434.15,431.57
433.52,434.00,435.40,431.47
434.09,437.12,437.54,433.86
437.00,435.76,437.65,433.59
433.34,437.49,438.82,433.34
440.90,444.28,444.28,438.42
445.99,448.37,448.37,440.78
443.40,445.17,448.37,441.85
446.88,446.64,450.57,443.52
447.36,446.17,448.90,444.74
447.89,448.71,449.39,445.48
450.71,449.99,453.60,447.35
450.42,448.91,451.70,448.26
446.82,450.73,451.81,445.20
452.90,451.15,456.16,450.02
452.61,451.58,455.48,449.84
452.50,454.01,455.96,449.05
456.67,456.58,460.22,452.45
454.76,456.29,456.77,453.76
456.54,456.90,458.61,454.87
460.00,455.02,461.50,454.98
457.94,456.31,461.99,453.58
458.41,455.83,459.96,454.88
455.16,458.10,459.99,454.24
460.52,456.54,461.61,456.35
456.70,455.09,457.47,454.30
456.80,465.54,466.64,456.80
463.75,458.07,464.18,456.16
456.05,462.61,462.61,456.05
461.06,462.86,463.28,459.82
463.20,469.83,470.98,460.72
465.01,457.59,466.14,456.16
455.25,452.60,458.13,451.49
452.82,453.34,458.08,451.81
449.00,446.07,452.49,445.27
450.53,443.30,452.32,441.35
443.65,438.20,448.02,438.16
438.25,442.60,443.77,434.89
448.67,451.35,451.39,440.31
450.50,482.00,482.00,450.50
473.00,466.19,474.17,464.27
467.03,466.58,469.35,466.12
465.52,466.26,468.11,462.76
468.80,464.86,469.65,463.86
465.64,468.21,471.32,463.00
468.33,471.26,473.66,466.01
473.60,463.50,474.96,462.41
465.51,462.10,468.85,457.62
458.60,452.12,458.60,452.03
453.81,449.46,455.25,445.98
452.16,451.15,453.97,444.05
455.36,454.98,459.24,450.71
454.98,454.07,456.55,452.25
454.74,451.91,463.28,450.36
456.50,448.68,459.56,446.04
443.75,443.02,447.74,436.44
443.01,440.61,444.02,437.63
438.50,453.34,454.69,438.50
451.68,447.08,459.79,442.89
447.78,445.47,451.97,442.19
449.53,455.87,457.88,445.88
457.14,454.33,461.58,450.23
451.82,457.91,459.49,449.15
451.50,454.57,456.88,450.68
455.19,448.72,458.00,446.97
447.94,449.11,449.17,443.71
450.00,442.09,450.00,440.51
444.71,450.56,451.01,442.27
455.07,459.94,460.00,449.73
462.80,463.86,464.59,460.16
465.15,469.79,469.83,463.68
464.95,467.56,471.00,459.75
465.49,466.22,468.97,463.99
470.60,469.33,471.32,467.41
469.09,474.81,478.65,468.18
478.59,475.61,478.59,472.77
478.66,475.43,478.66,470.45
472.93,474.25,479.03,471.37
472.75,475.04,479.38,470.74
471.82,478.37,478.49,471.82
475.93,480.86,482.61,473.02
482.57,480.53,483.18,477.10
478.57,477.51,484.75,476.80
480.00,476.51,483.06,469.01
474.25,477.65,482.56,474.25
477.10,472.54,477.61,471.66
470.27,473.02,473.09,468.42
472.58,474.00,481.15,472.54
472.00,466.38,472.00,466.37
467.30,468.39,470.18,466.18
468.00,468.39,474.49,466.62
470.95,471.75,474.68,468.38
466.80,459.09,467.50,458.17
461.98,464.55,472.22,459.52
468.69,475.74,477.01,466.71
470.80,476.67,476.67,466.59
476.84,485.24,486.43,474.06
483.44,487.19,487.60,479.54
486.45,492.54,494.36,479.79
492.70,486.65,492.70,485.94
489.35,493.12,494.18,488.40
496.02,490.49,497.96,489.70
490.00,489.76,491.62,485.49
492.27,483.05,492.27,482.90
483.40,481.92,485.56,479.32
480.62,483.53,486.41,480.00
486.00,490.00,491.74,484.55
488.38,487.00,490.93,485.26
486.60,489.43,491.97,484.95
488.36,487.94,493.64,486.91
487.02,490.32,493.86,484.72
490.02,483.01,492.52,480.50
483.16,484.70,485.74,481.98
486.31,483.59,487.27,480.80
486.45,485.88,486.90,482.64
484.21,484.43,491.23,483.52
487.70,487.64,489.20,480.44
488.72,485.53,491.89,485.52
486.51,482.53,488.21,480.37
479.20,476.91,479.20,471.45
479.71,476.95,479.71,474.91
480.66,472.97,480.66,471.99
473.00,471.13,473.39,467.24
471.51,475.27,478.69,468.44
477.41,477.00,478.59,475.00
477.12,476.00,479.95,475.05
476.32,478.43,479.95,475.08
476.40,477.69,478.99,474.00
475.49,473.52,479.44,471.75
477.31,475.85,477.50,475.33
476.44,481.45,481.57,476.21
480.78,474.66,483.14,472.55
473.52,477.97,477.97,470.02
475.64,481.90,481.93,474.75
484.00,480.50,484.95,478.80
479.00,483.98,485.04,477.06
482.13,481.81,485.02,479.00
481.90,480.25,484.35,479.29
482.02,487.71,487.73,480.02
486.41,481.00,486.86,480.13
479.29,487.13,487.17,478.46
487.50,488.05,489.57,485.84
487.79,497.62,506.95,485.91
498.01,490.53,499.35,490.53
490.15,486.73,491.56,482.92
486.80,480.64,490.30,479.06
481.25,483.53,486.60,480.55
480.92,480.41,484.02,477.42
480.90,475.35,481.66,475.13
476.84,479.02,479.93,473.35
478.61,479.57,481.58,473.01
480.57,481.87,482.60,477.85
478.28,474.75,485.60,474.13
475.58,478.50,478.54,473.92
476.97,471.74,477.52,471.74
472.16,473.31,473.65,469.73
475.15,476.87,479.75,475.03
476.85,482.00,483.21,476.39
477.47,480.53,481.98,477.11
481.80,480.04,482.90,477.81
481.23,482.76,485.00,481.14
484.45,482.94,485.00,481.28
484.76,485.45,486.21,482.43
485.00,481.19,486.65,481.02
483.94,484.78,484.78,482.00
486.79,486.41,486.94,484.66
484.42,477.39,485.27,477.39
479.00,473.03,479.00,472.46
473.50,474.67,477.58,471.38
471.95,464.58,472.86,464.58
467.25,468.76,472.38,465.75
471.90,482.01,482.38,471.90
482.25,484.15,486.00,481.00
482.94,486.85,487.19,481.13
487.85,489.39,493.01,484.13
488.00,484.13,488.17,482.49
486.35,484.23,487.60,482.78
486.94,495.21,495.56,484.17
497.50,492.64,497.94,490.24
493.48,497.57,499.97,492.98
498.95,496.52,500.52,495.01
504.66,501.99,504.72,493.70
500.08,497.54,501.72,495.83
498.17,497.27,500.33,494.82
496.58,491.62,496.58,489.49
438.13,491.48,493.59,438.13
492.80,488.23,493.29,486.42
489.00,488.74,491.94,480.34
487.80,485.88,492.29,482.83
487.26,486.75,488.88,483.30
486.36,489.62,491.75,486.36
488.67,489.38,493.50,487.39
490.85,486.13,492.25,484.72
487.57,488.23,489.36,483.84
487.20,484.51,488.00,481.55
484.60,497.95,499.85,484.60
498.30,494.47,500.00,491.76
494.00,494.11,498.68,490.55
495.02,498.23,500.30,494.14
494.59,496.98,497.46,494.00
494.45,491.45,496.43,487.50
492.45,492.78,496.49,490.65
491.48,496.19,497.54,490.16
494.00,497.00,498.00,491.27
496.00,500.47,501.77,493.24
497.81,496.70,500.87,492.25
492.70,481.57,494.55,481.23
477.00,475.35,479.90,474.00
459.00,462.24,462.24,455.00
460.30,453.13,467.60,451.97
459.70,461.93,465.26,450.05
462.30,470.62,474.15,459.95
469.31,471.66,472.90,467.02
471.03,469.79,472.85,468.51
465.93,459.54,471.50,457.02
466.39,466.45,468.73,460.64
466.77,465.45,476.45,462.38
461.00,459.70,465.70,440.24
464.64,464.46,468.39,460.45
467.95,465.01,472.95,464.41
466.01,467.16,473.64,466.01
463.51,469.94,474.06,462.01
469.72,469.45,472.87,468.33
470.75,471.65,472.78,467.95
472.50,477.09,478.32,469.20
477.15,474.55,484.13,474.54
469.57,468.92,480.25,467.19
471.30,476.96,479.16,467.20
473.55,472.55,476.10,469.98
471.35,471.90,475.00,470.00
469.65,467.05,476.35,465.00
471.51,468.16,473.90,465.55
466.44,460.65,470.20,457.04
461.57,463.63,464.94,457.50
467.88,468.11,469.85,462.16
469.11,468.01,469.51,461.69
463.09,474.75,475.71,460.10
477.79,474.72,480.75,473.06
473.72,476.28,480.51,471.31
477.97,476.03,481.00,474.94
476.03,481.33,484.10,475.15
481.73,479.92,484.99,477.44
480.65,483.49,485.74,479.80
484.05,483.31,486.20,478.60
481.99,482.00,488.19,479.29
483.54,487.52,488.44,481.71
487.56,487.89,513.66,486.41
490.50,491.69,493.54,485.13
489.95,493.18,494.99,489.64
494.26,489.72,497.46,489.69
493.46,498.11,502.75,491.01
499.51,498.05,503.00,496.22
496.05,496.82,499.14,491.17
496.75,496.38,497.73,493.50
496.10,503.28,503.57,494.30
501.98,505.55,507.79,497.00
503.45,496.27,507.70,495.14
497.30,502.54,504.16,495.50
500.00,501.09,504.90,498.00
500.00,502.50,509.00,495.01
502.30,499.81,503.92,496.52
502.00,504.77,505.94,499.63
500.50,504.22,505.58,497.29
503.25,506.88,510.06,499.73
507.76,512.54,517.76,506.13
511.20,504.90,513.96,503.96
503.81,497.78,506.83,495.20
496.50,504.00,504.03,493.27
504.92,504.40,509.24,501.40
504.51,510.39,513.39,503.40
511.60,510.50,517.00,507.44
512.79,505.96,512.79,502.41
506.14,509.08,511.40,504.96
507.36,508.88,510.39,504.70
509.00,505.70,511.18,503.10
507.07,509.53,509.53,505.63
508.95,509.36,511.94,504.00
509.70,515.25,516.10,508.22
514.99,510.76,518.48,507.70
514.60,503.85,514.60,500.63
504.50,511.59,512.11,501.25
513.60,509.44,513.60,502.23
507.30,501.43,507.30,500.01
503.76,488.40,507.71,480.79
489.83,489.06,493.50,486.08
485.18,483.20,487.89,481.26
483.65,478.52,485.68,472.69
482.12,484.48,485.13,476.20
487.30,483.64,493.96,474.61
484.40,478.87,489.50,474.60
476.00,474.68,482.90,470.67
472.55,476.26,476.89,470.51
477.50,483.45,483.74,474.50
484.35,485.70,485.70,480.55
484.88,482.92,485.49,479.37
479.25,484.86,485.94,478.48
487.95,485.67,487.95,481.61
479.00,483.90,484.57,479.00
482.31,477.93,485.37,477.24
475.85,472.77,477.84,466.50
472.77,476.27,477.35,472.58
471.25,473.22,474.91,469.81
466.90,461.02,470.20,455.04
464.60,464.45,468.15,461.18
465.55,472.54,474.20,463.13
475.60,476.00,478.06,469.57
477.00,474.50,488.02,471.41
475.64,483.29,488.27,474.50
474.23,471.28,478.77,469.00
474.30,463.20,474.54,460.74
458.21,453.52,459.45,446.87
456.16,452.33,460.14,450.33
456.99,461.83,464.11,453.56
461.60,450.94,462.09,449.68
452.05,455.13,457.54,450.95
452.26,452.22,457.49,450.23
455.89,459.54,462.67,451.90
462.05,477.92,478.20,460.55
476.88,474.34,488.64,474.25
470.25,463.51,481.47,463.49
467.60,465.79,468.00,455.93
463.15,463.32,472.59,458.23
463.31,459.54,467.27,458.40
455.35,456.47,458.91,446.50
453.08,457.55,459.86,451.65
461.22,457.80,466.36,454.55
452.80,451.35,453.76,447.50
454.96,462.20,464.30,448.20
466.80,462.90,470.10,458.82
465.82,465.00,475.72,462.39
464.66,466.10,467.67,461.30
462.01,466.04,466.57,460.28
466.22,468.31,469.60,465.00
465.03,456.49,469.86,454.37
458.00,464.36,466.22,453.77
465.15,472.08,474.69,460.40
474.70,466.04,474.70,461.92
466.18,463.98,469.31,462.17
466.56,481.45,481.73,464.78
480.35,480.96,490.37,479.02
480.00,482.91,484.69,476.01
485.16,485.75,489.38,478.09
483.54,479.89,486.93,477.03
475.64,477.29,480.00,473.86
478.13,480.84,482.95,476.00
481.80,480.66,489.62,476.59
482.70,492.18,493.77,482.70
490.00,486.13,494.74,483.80
483.54,482.70,486.09,480.35
481.95,492.60,492.95,481.95
492.18,495.86,499.13,480.79
495.30,497.15,499.99,491.04
495.29,493.36,497.14,489.40
491.08,494.16,499.04,478.40
494.63,490.16,498.00,489.02
488.51,489.15,489.98,482.58
489.17,491.59,493.90,485.33
489.40,489.94,497.45,485.56
492.42,491.77,493.99,486.88
490.65,496.20,497.86,490.10
490.04,498.26,498.50,490.04
498.03,495.41,499.98,494.62
493.00,493.12,498.03,492.56
493.20,496.02,497.41,490.96
493.13,493.11,495.71,488.61
496.30,488.56,496.58,487.50
489.49,487.39,491.31,485.32
482.85,499.36,499.50,482.85
501.13,501.96,503.25,495.25
500.45,501.13,502.57,490.09
500.78,507.36,507.94,499.69
506.01,508.79,510.54,506.01
510.84,512.93,512.93,508.01
511.92,514.95,516.32,511.92
516.37,507.97,516.37,503.40
508.45,512.60,512.80,507.22
510.27,512.31,513.08,498.63
510.90,515.83,515.83,510.90
513.92,515.71,516.70,511.67
514.00,515.00,517.93,511.80
516.10,521.28,522.00,514.01
522.00,525.70,527.57,519.00
522.65,518.83,531.58,514.16
516.97,517.72,518.71,515.00
520.00,514.81,520.68,513.18
515.01,519.01,520.00,512.42
514.60,519.00,528.00,514.60
519.00,524.56,527.67,516.20
520.51,520.75,528.40,520.48
525.22,526.42,527.94,521.28
526.17,525.70,530.00,521.07
528.27,528.21,532.72,526.21
527.30,523.46,530.30,522.42
522.65,528.23,533.88,520.60
525.65,529.33,531.06,520.79
530.00,529.41,531.11,528.00
529.01,527.52,530.44,526.68
530.00,535.45,535.61,527.54
535.85,534.32,535.90,529.14
535.66,537.38,537.39,532.93
536.98,540.94,543.34,536.98
541.18,544.83,545.88,537.75
544.83,544.38,544.92,538.04
544.65,546.68,547.98,540.61
544.20,540.00,545.50,537.45
540.65,541.00,545.10,539.65
540.85,537.46,540.85,535.38
536.75,538.13,539.87,534.27
536.59,540.23,540.95,534.18
535.62,524.69,536.24,522.00
523.69,517.78,527.12,513.93
515.25,518.32,521.22,515.25
519.11,515.15,519.84,511.78
513.10,518.73,520.85,510.17
516.70,518.82,520.01,514.00
520.74,527.90,528.11,517.18
530.90,532.07,532.80,525.02
533.73,533.14,542.84,531.74
538.00,542.59,544.73,530.29
529.00,528.06,539.16,513.13
525.00,513.45,531.00,510.25
520.00,526.28,528.63,516.99
531.10,536.10,538.50,531.10
537.50,549.58,550.27,536.53
546.86,538.07,549.76,537.57
535.59,540.03,540.60,532.70
537.20,544.83,545.64,537.20
547.65,541.83,547.65,539.05
544.25,547.56,548.96,544.25
549.33,548.03,550.00,546.07
551.87,547.70,551.87,543.85
548.29,548.84,550.90,543.82
550.19,545.20,552.89,543.14
548.58,542.90,548.58,541.57
538.52,544.95,545.29,538.16
543.81,543.94,545.88,541.55
543.46,544.26,547.40,541.44
543.99,546.13,548.97,543.99
548.11,551.89,553.48,547.10
551.35,544.07,551.35,543.99
546.05,544.26,548.98,541.45
544.12,545.33,549.80,542.02
543.56,548.83,551.98,543.56
550.35,543.50,550.35,543.13
546.30,543.57,549.94,540.68
543.94,544.87,546.14,536.15
540.57,537.81,544.00,536.48
540.89,535.82,544.99,533.80
539.75,538.78,542.79,534.03
538.11,539.74,540.97,534.32
539.65,540.80,542.44,534.77
541.30,537.95,541.30,536.35
538.59,534.51,538.59,534.03
535.42,533.87,535.42,530.01
536.60,533.31,537.03,527.41
532.05,523.38,539.84,522.19
523.44,519.90,523.44,517.89
520.00,529.87,530.04,520.00
528.00,530.65,531.50,526.01
530.12,530.14,530.99,524.43
529.70,529.33,531.90,525.57
528.95,530.71,531.00,527.40
529.78,532.49,534.97,529.16
533.37,530.35,537.27,525.25
528.31,536.48,538.00,528.31
535.01,536.47,537.82,533.58
535.79,536.20,536.73,531.65
538.34,528.32,539.79,524.79
532.72,537.63,538.71,528.51
538.20,537.97,538.44,530.78
537.48,539.50,540.61,534.99
539.70,528.35,539.70,527.53
525.88,517.14,525.88,516.89
514.05,520.87,523.01,514.05
518.65,518.68,521.90,516.87
518.90,516.43,520.13,515.43
517.01,520.76,523.06,516.62
519.20,515.02,519.95,513.88
516.75,522.88,523.06,516.56
524.39,522.01,532.87,521.00
523.64,527.81,529.62,518.72
529.08,532.70,535.60,527.80
529.40,524.54,530.00,524.54
523.50,520.65,524.49,520.03
522.00,526.10,527.39,520.39
527.59,530.67,532.12,526.10
530.11,521.93,532.32,521.76
522.45,525.02,527.73,519.89
522.66,518.99,525.76,518.12
520.48,526.15,527.40,518.87
528.99,524.12,533.94,521.95
524.25,525.07,526.32,519.41
523.67,525.38,529.77,523.29
527.65,527.22,528.89,525.06
526.08,519.63,526.08,519.40
520.50,527.75,528.61,519.72
524.41,525.08,525.51,520.00
525.65,528.85,532.27,523.30
528.48,527.06,528.48,523.50
531.85,524.98,531.85,522.47
523.70,522.19,525.95,521.30
522.28,517.29,522.28,514.47
514.05,513.94,515.23,512.25
516.22,512.59,518.96,511.28
512.70,512.52,516.98,511.79
512.94,513.75,514.29,511.88
516.00,514.32,516.00,511.22
514.08,515.80,519.88,512.80
517.30,516.21,521.26,513.40
519.09,512.10,519.09,510.52
516.79,523.28,526.44,516.74
526.57,522.17,527.09,519.70
524.70,523.06,527.87,522.09
527.99,531.17,531.33,524.72
530.09,531.31,537.35,527.99
528.60,537.87,538.20,528.60
537.80,544.04,545.00,533.92
543.00,550.85,551.11,543.00
550.27,556.49,556.72,550.27
555.32,563.47,566.34,553.10
564.80,563.95,566.43,558.36
565.46,567.51,568.37,564.07
568.09,566.39,569.11,565.26
569.50,566.02,569.75,563.89
566.03,565.11,566.33,559.83
564.02,574.71,575.16,559.19
574.73,576.73,578.54,574.05
574.95,570.42,581.84,568.98
574.40,568.90,574.72,568.71
572.79,567.95,572.79,565.17
569.91,568.94,574.45,566.49
572.46,576.57,576.94,570.02
577.44,577.28,580.99,574.35
