CYCC,Cyclacel Pharmaceuticals,NASDAQ
39.36,37.80,39.36,36.72
37.80,39.72,39.84,37.80
40.08,38.40,40.08,37.98
38.88,38.76,39.23,37.68
38.64,40.20,40.80,37.80
40.68,41.88,42.38,39.72
42.12,40.32,42.12,40.32
40.68,40.44,41.64,39.12
40.32,40.80,40.92,39.72
40.56,40.56,41.52,39.96
40.20,40.80,41.16,40.20
40.56,40.56,41.04,40.08
40.56,40.32,40.56,39.72
40.08,39.36,40.55,38.40
39.12,38.76,39.12,37.44
38.40,38.52,39.48,37.80
38.28,38.52,39.00,38.16
38.52,38.88,38.88,36.84
39.00,37.20,39.00,36.36
37.68,37.32,37.68,36.00
37.44,37.20,37.44,36.24
37.44,36.72,37.92,36.60
37.08,37.08,37.20,36.72
37.20,36.72,37.20,36.36
36.36,36.48,36.48,35.52
37.08,36.36,37.08,35.76
36.00,35.28,36.00,34.80
35.28,35.04,35.88,34.20
35.40,34.80,35.40,34.20
34.56,35.16,35.16,33.00
33.96,33.84,35.16,33.00
33.84,35.28,35.64,33.84
35.52,34.20,35.52,33.96
34.32,34.44,35.04,33.96
35.04,34.32,35.04,34.20
34.32,34.80,35.04,34.32
35.04,34.32,35.04,33.96
34.32,34.44,35.52,34.20
34.44,33.60,34.68,33.60
33.60,33.96,34.32,33.36
34.08,35.76,36.60,33.72
35.76,35.40,36.24,34.92
35.76,36.84,37.56,35.76
36.96,36.48,37.80,36.00
36.48,37.08,37.56,36.36
37.20,36.96,37.56,36.36
37.32,40.68,41.64,37.20
42.48,44.04,46.80,42.48
43.80,43.68,45.36,42.48
43.92,43.08,44.51,43.08
42.96,41.76,43.56,41.64
42.24,40.56,43.80,40.20
40.44,40.32,41.52,40.20
40.32,40.32,41.04,39.36
40.68,45.60,46.56,40.48
60.36,56.88,66.00,56.04
57.96,50.70,58.92,49.56
51.36,47.88,52.20,46.68
48.48,49.20,50.76,47.05
50.88,48.36,51.36,47.76
48.48,48.12,49.80,47.52
48.00,51.12,54.72,46.20
51.72,49.68,52.01,49.20
49.44,49.80,51.48,48.84
50.04,47.64,50.16,46.56
47.52,48.00,48.60,47.22
47.64,46.20,47.88,46.20
46.68,42.72,46.68,41.28
42.72,42.12,43.22,39.12
42.36,44.40,45.24,42.27
43.92,42.72,45.12,42.24
42.48,43.44,44.40,41.16
43.20,42.60,43.80,42.48
42.72,42.48,42.72,41.52
42.24,46.32,46.80,41.88
46.68,44.04,47.40,43.80
44.52,43.56,44.52,43.32
43.68,42.60,44.16,41.88
42.48,41.52,42.48,40.20
41.76,44.52,45.00,41.29
44.88,43.32,45.48,42.72
43.56,42.12,43.56,41.40
42.48,43.44,43.80,42.48
43.80,42.00,43.80,40.80
41.88,42.12,42.96,41.52
41.88,42.12,42.96,41.88
42.60,41.28,42.60,40.80
43.44,45.00,45.72,42.12
46.80,43.92,47.76,43.32
45.96,42.48,45.96,41.28
42.72,43.92,45.00,42.12
44.04,46.44,47.52,43.92
46.44,48.00,48.60,44.52
47.16,46.92,48.00,44.64
47.04,50.88,51.36,46.56
50.64,53.28,54.84,50.04
55.56,52.44,57.00,51.72
52.32,51.48,53.04,49.20
51.00,50.34,52.80,49.80
50.52,51.00,51.00,49.92
51.60,52.08,54.24,51.28
53.40,55.20,57.84,53.16
55.92,55.80,57.00,54.12
56.04,56.76,57.48,55.20
57.00,57.96,59.76,56.40
59.28,60.84,62.40,58.92
60.96,59.28,63.00,58.20
59.04,57.48,59.40,56.88
58.32,57.60,59.28,57.12
57.84,57.72,57.96,56.04
59.88,55.32,59.88,51.24
54.36,49.56,54.48,49.32
49.32,47.16,50.40,46.56
47.16,46.32,48.48,45.60
46.44,47.28,48.00,45.84
47.76,47.40,49.08,47.04
47.04,45.24,47.88,45.00
45.00,45.72,46.44,43.80
45.60,47.76,48.48,45.24
47.52,46.08,48.71,45.84
46.20,47.40,48.29,45.96
47.04,48.36,49.20,47.04
48.12,49.08,51.00,48.12
49.56,48.48,50.88,47.76
48.60,46.44,48.61,45.24
46.80,48.24,48.96,46.33
48.00,50.04,50.64,46.80
50.40,50.40,52.08,50.04
52.08,51.60,53.36,49.80
51.60,52.20,52.32,50.28
53.28,55.80,56.76,52.32
55.80,54.36,58.07,53.40
54.60,55.80,56.40,53.40
56.16,50.16,56.16,49.20
50.76,50.88,52.92,50.16
50.88,48.84,51.02,48.24
48.72,49.32,49.80,47.64
49.44,48.12,49.68,47.88
48.24,47.52,49.08,46.20
47.16,48.60,49.80,46.82
48.72,48.00,49.11,47.04
48.00,46.08,48.00,45.13
45.60,43.56,45.84,38.28
42.00,43.56,45.00,41.76
42.72,43.20,43.56,42.12
42.72,43.56,44.40,42.12
43.32,46.08,47.88,42.48
46.68,43.92,47.04,42.96
44.28,46.08,46.68,43.20
46.32,45.24,46.68,43.68
45.84,45.00,45.84,44.04
45.00,45.60,47.40,44.52
46.20,46.80,47.28,46.20
47.40,48.72,49.92,47.16
48.60,47.52,49.96,46.80
47.28,46.56,48.35,45.72
46.32,45.72,47.52,45.72
46.44,45.60,46.68,45.60
45.60,45.96,46.85,45.60
45.84,45.96,47.28,45.24
46.20,45.72,46.22,45.00
45.60,47.40,48.72,45.12
47.88,46.68,47.88,45.66
47.04,47.04,47.16,45.96
47.04,46.80,47.28,46.56
46.80,46.56,47.16,46.32
46.56,46.44,47.04,45.12
46.92,46.92,47.88,45.36
47.28,46.20,47.28,45.36
46.08,46.44,47.28,45.36
46.44,46.08,46.56,45.48
45.84,46.32,47.04,45.72
46.68,47.04,49.68,46.56
47.04,47.52,48.47,46.80
48.12,46.80,48.60,45.96
46.56,45.96,46.80,45.72
46.08,44.88,46.92,44.88
45.00,45.72,46.20,44.76
45.96,46.08,46.48,44.88
46.08,45.48,46.44,45.36
46.44,45.96,47.64,44.64
46.32,45.00,46.56,43.92
45.72,43.92,45.84,43.20
46.80,42.24,46.92,42.12
42.00,40.68,42.96,40.56
40.56,41.16,42.00,40.56
41.64,44.16,44.17,41.64
44.52,43.44,44.52,42.48
43.51,45.48,46.43,43.44
45.36,44.52,46.02,44.16
41.88,45.48,45.48,41.40
45.00,44.04,45.60,42.61
44.04,43.08,44.28,42.96
43.68,44.04,44.40,42.96
44.76,42.84,44.76,42.60
42.24,42.00,42.48,41.16
41.88,39.72,42.48,38.88
39.60,38.76,43.44,38.16
38.76,38.04,39.60,37.08
37.92,39.36,39.72,37.48
39.72,39.36,40.80,38.92
39.36,41.76,42.96,38.76
41.76,41.04,41.76,39.96
41.04,41.52,42.34,39.72
41.76,40.56,42.12,39.84
40.44,40.20,42.24,39.60
39.36,40.32,41.04,39.36
40.44,39.84,42.36,39.24
39.72,40.08,41.40,39.48
39.84,39.48,40.44,39.00
39.60,40.92,42.00,39.12
41.16,39.60,42.24,39.36
40.12,39.48,40.20,38.40
39.36,38.40,39.60,38.40
38.28,39.24,39.84,37.84
39.12,39.12,41.52,39.00
39.12,37.92,39.48,37.92
38.16,38.52,39.96,37.68
37.80,37.32,39.00,37.32
37.20,37.08,37.32,36.60
37.32,37.56,38.52,37.20
37.32,36.84,38.74,36.60
36.84,36.60,36.96,36.60
37.20,37.08,39.60,36.96
36.48,37.80,38.11,36.48
37.80,37.20,38.52,37.08
37.20,39.24,39.84,36.72
39.12,39.24,40.68,38.88
39.60,38.88,39.72,37.92
38.76,36.60,38.76,36.00
36.60,36.72,37.56,36.00
36.72,35.16,37.08,34.80
35.16,35.16,36.24,34.56
35.16,36.60,36.96,34.92
36.72,37.08,37.80,36.72
36.96,37.92,38.64,36.96
37.80,38.64,39.60,37.80
38.64,38.40,39.36,37.68
38.16,38.04,38.62,37.20
38.04,39.00,39.00,37.62
38.40,39.00,39.36,38.04
39.12,39.24,39.36,38.52
39.26,37.80,39.60,37.74
37.92,37.92,38.88,36.48
37.44,38.28,40.32,37.44
38.20,37.32,39.01,37.20
38.40,37.20,38.40,36.24
36.84,36.48,37.80,36.12
36.12,36.60,37.20,36.00
36.72,36.84,37.20,36.24
36.84,37.44,39.60,36.84
38.04,38.76,39.72,37.20
38.76,39.96,40.80,38.76
40.32,39.60,40.90,39.12
39.60,38.28,40.32,37.92
37.80,38.28,39.24,37.32
37.68,37.56,38.64,37.56
37.56,40.68,41.40,37.56
41.40,41.04,41.88,39.72
40.92,37.92,41.52,37.32
38.04,38.04,38.76,37.44
38.58,37.24,38.58,36.84
36.84,37.92,38.04,36.84
37.92,37.92,38.40,37.56
38.17,37.08,38.52,36.60
37.20,37.56,38.28,37.20
37.32,37.20,37.56,36.96
37.32,37.32,37.44,36.60
37.08,37.08,37.80,36.42
36.84,37.32,37.68,36.84
37.32,37.20,37.68,36.60
36.72,37.20,37.68,36.36
36.48,36.48,37.20,36.00
36.60,37.68,37.92,36.60
37.68,38.28,38.34,37.68
38.16,40.20,40.80,38.16
40.56,39.96,41.64,39.24
39.60,38.40,39.72,37.20
38.28,38.52,39.12,37.80
37.80,38.88,39.60,37.32
38.88,37.80,39.00,37.32
38.28,38.40,39.00,38.04
38.40,37.68,38.76,37.08
37.56,37.20,37.80,37.08
37.68,37.80,39.00,37.68
37.92,38.04,38.52,37.44
38.04,37.56,38.88,37.32
37.92,38.76,39.00,37.32
39.00,39.84,40.68,37.68
39.96,41.76,42.72,39.75
42.00,42.24,42.96,41.50
41.76,41.88,42.48,40.32
41.76,41.76,42.12,41.04
42.00,41.40,42.00,41.16
41.28,39.12,41.28,39.00
40.69,39.00,40.69,38.64
38.64,39.48,39.84,38.16
39.48,39.24,39.60,38.40
39.60,38.88,39.60,38.34
38.64,39.12,39.36,38.40
39.00,38.16,39.36,37.32
37.56,37.56,38.64,36.72
37.20,37.08,38.28,36.72
37.08,37.20,37.68,37.08
36.96,37.44,37.68,36.84
39.00,37.80,39.60,37.56
37.68,38.04,38.04,36.96
37.44,37.80,38.12,36.00
37.44,35.89,38.76,35.64
35.52,35.64,36.48,35.40
35.64,35.52,36.12,34.80
35.28,37.44,40.44,35.28
37.56,36.72,37.92,35.88
36.60,36.48,36.96,35.88
36.12,35.28,36.24,34.80
35.28,34.92,36.36,34.20
35.40,36.00,36.48,35.40
36.24,35.04,36.96,34.44
35.04,33.24,35.04,33.00
33.12,33.72,33.72,32.16
33.72,33.24,33.84,32.64
33.48,33.96,34.68,32.64
33.84,35.28,35.40,33.84
35.04,36.00,36.72,35.04
35.64,38.04,39.00,33.72
37.80,38.52,39.00,37.80
38.52,38.52,39.00,37.32
38.28,39.00,39.24,38.28
38.88,38.88,39.48,38.52
38.88,39.72,40.32,37.80
40.68,41.04,41.40,39.60
40.68,41.28,41.88,40.56
40.80,42.60,42.60,40.56
42.60,42.96,44.64,42.12
42.72,40.80,43.32,40.56
40.80,40.08,42.12,39.60
40.32,38.76,41.52,38.34
38.52,38.16,40.08,37.68
38.28,38.16,38.76,37.44
38.28,38.40,38.76,37.51
38.40,37.80,38.76,37.56
37.92,37.08,38.28,36.00
36.72,38.40,38.76,36.72
37.20,37.20,38.76,36.84
37.68,37.20,37.80,35.76
37.08,35.88,37.32,35.53
35.52,35.82,36.00,35.16
35.52,35.28,36.36,35.16
36.00,35.76,36.24,34.81
35.28,35.16,36.00,34.92
34.80,35.40,36.24,34.80
36.00,35.40,36.24,34.92
35.16,35.76,37.20,35.16
35.76,36.12,36.60,35.76
36.00,36.12,36.60,35.40
36.12,35.52,36.12,35.16
35.28,34.68,35.52,34.32
34.67,34.80,35.28,34.44
34.56,34.02,35.16,33.96
33.84,34.08,34.56,33.60
34.20,35.88,36.48,33.24
35.88,35.28,36.50,34.60
35.70,35.12,35.70,34.92
36.00,34.44,36.00,33.12
35.35,34.92,35.88,34.32
34.20,35.28,35.64,34.20
35.76,33.96,35.76,33.48
10.68,8.16,11.64,7.92
7.32,8.88,9.12,7.32
9.00,8.64,9.00,8.16
7.54,8.20,8.40,7.51
8.40,8.38,8.40,8.14
8.16,8.16,8.39,8.10
8.16,8.28,8.64,8.16
8.28,8.40,8.64,8.22
8.40,8.46,8.64,8.40
8.40,8.32,8.46,7.92
8.28,8.40,8.52,8.16
8.40,8.40,8.52,8.28
8.52,9.00,9.00,8.41
9.00,8.60,9.00,8.40
8.76,8.28,8.87,8.28
8.69,8.50,8.69,8.27
8.40,7.93,8.40,7.93
8.28,8.28,8.40,7.93
8.40,7.92,8.52,7.68
7.92,7.60,8.04,7.32
7.44,7.55,7.66,7.35
7.34,7.55,7.56,7.34
7.80,7.51,7.80,7.43
7.35,7.68,7.80,7.32
7.35,7.68,7.68,7.35
7.36,7.37,7.68,7.35
7.44,7.20,7.44,7.08
7.32,7.44,7.56,7.20
7.68,7.32,7.68,7.32
7.22,7.14,7.22,6.77
7.08,6.96,7.20,6.96
7.20,6.84,7.20,6.84
6.78,6.89,7.44,6.13
6.96,7.44,7.80,6.84
7.44,7.46,8.04,7.20
7.32,7.98,8.04,7.32
8.04,7.68,8.04,7.44
7.44,7.68,7.92,7.20
7.56,7.08,7.68,7.08
7.10,7.56,7.56,7.08
7.68,7.44,7.92,7.32
7.68,7.80,7.80,7.56
7.80,10.32,11.40,7.56
9.60,9.72,11.04,9.48
9.96,9.48,10.44,9.00
10.08,9.24,10.08,9.12
9.24,9.01,10.02,8.76
8.90,8.64,9.53,8.52
8.64,13.08,14.28,8.54
15.96,18.00,25.56,15.72
21.96,20.28,23.76,18.96
18.96,17.04,18.96,16.56
13.44,13.20,13.68,12.60
13.20,12.72,13.44,12.36
12.60,12.60,13.08,12.36
12.24,11.64,12.48,11.06
11.88,12.12,12.36,11.64
12.24,11.65,12.24,11.17
12.12,12.96,13.68,11.79
12.96,12.60,13.32,12.00
12.60,12.36,12.60,11.76
12.36,12.12,12.42,11.64
12.00,11.76,12.00,11.76
11.64,11.46,12.00,10.94
11.76,11.76,12.48,11.52
11.88,11.64,11.88,11.28
12.00,11.52,12.00,11.40
12.00,11.07,12.24,11.04
11.16,11.16,11.16,10.80
11.16,10.85,11.16,10.80
10.92,10.87,11.16,10.80
10.86,10.80,11.16,10.56
10.80,10.32,10.80,10.20
10.44,10.44,10.77,10.23
10.68,10.80,11.16,10.44
10.80,11.04,11.16,10.74
11.16,11.16,11.40,10.80
10.82,11.04,11.37,10.82
11.16,11.16,11.16,10.80
11.28,12.60,12.84,10.92
12.72,12.96,13.20,11.64
13.08,12.48,13.08,11.88
12.72,12.24,12.72,12.12
12.24,12.12,12.24,11.65
12.60,12.12,12.84,11.88
12.24,11.64,12.36,11.52
11.30,11.28,11.64,11.17
11.28,11.34,11.52,11.04
11.52,11.47,11.76,11.16
12.00,11.14,12.00,10.82
10.82,10.92,11.40,10.57
10.68,10.67,11.04,10.39
10.56,10.32,11.28,10.08
10.32,10.68,10.80,10.32
10.56,10.71,11.04,10.32
10.80,10.80,10.92,10.50
10.80,10.08,10.80,9.74
10.20,9.12,10.20,8.56
9.26,9.24,9.26,8.70
9.12,8.98,9.59,8.88
8.88,9.22,9.60,8.88
9.48,9.84,9.90,9.21
9.60,9.93,10.32,9.60
10.00,9.72,10.07,9.72
9.60,9.30,9.72,8.88
9.24,8.88,9.48,8.88
9.00,10.08,10.81,9.00
10.43,9.82,10.56,9.72
9.72,9.60,10.20,9.36
9.96,9.95,10.08,9.36
10.06,9.48,10.06,9.36
9.72,8.88,9.84,8.14
8.82,8.73,9.13,8.73
8.88,8.76,9.00,8.64
8.52,8.70,8.76,8.40
8.64,8.99,9.12,8.64
8.76,8.82,9.11,8.76
8.76,8.76,9.00,8.64
8.76,8.90,9.12,8.76
8.64,8.82,9.10,8.64
8.88,8.88,9.00,8.82
8.82,8.76,9.11,8.76
8.76,9.36,9.84,8.76
9.46,9.24,9.48,9.01
9.36,9.00,9.48,9.00
9.12,9.36,9.36,9.00
9.36,9.84,10.08,9.12
9.96,10.28,10.44,9.72
10.56,10.33,10.78,10.08
10.44,10.80,10.80,10.08
11.16,10.08,11.40,9.72
10.20,9.60,10.58,9.12
9.42,8.88,9.60,8.88
9.00,9.36,9.48,9.00
9.47,9.60,9.60,9.04
9.60,9.42,9.60,9.30
9.36,9.36,9.48,9.30
9.24,9.00,9.30,8.76
9.12,9.00,9.12,8.40
8.65,8.64,8.76,8.40
8.98,8.76,9.00,8.64
8.71,8.64,8.99,8.64
8.77,8.52,8.99,8.52
8.54,8.76,8.99,8.52
8.75,8.97,8.99,8.64
8.99,8.88,9.00,8.76
8.92,8.52,8.94,8.37
8.52,8.05,8.85,7.56
7.70,7.83,8.46,7.68
7.56,7.80,8.38,7.56
8.02,7.68,8.02,7.68
7.66,7.68,8.14,7.50
7.68,7.80,8.52,7.68
7.80,7.68,8.52,7.68
7.92,8.22,8.40,7.20
8.02,7.80,8.10,7.56
7.62,8.04,8.16,7.62
8.04,7.56,8.04,7.34
7.50,7.50,7.80,7.32
7.50,7.08,7.80,6.97
7.06,6.96,7.08,6.72
6.60,7.32,7.44,6.24
7.14,6.96,7.56,6.72
6.94,6.72,7.56,6.72
6.72,7.44,7.80,6.48
7.38,7.80,7.80,6.72
7.68,7.15,7.80,7.08
7.15,7.20,7.56,6.78
6.60,7.08,7.68,6.60
7.07,7.32,7.80,7.07
7.21,6.84,7.56,6.84
7.07,6.72,7.20,6.48
6.64,6.36,6.84,6.00
6.36,6.24,7.08,6.00
6.36,6.12,6.72,5.88
6.04,6.24,6.48,6.04
6.36,6.71,6.72,6.12
6.72,6.72,7.20,6.12
6.84,6.72,6.96,6.57
6.52,6.60,6.84,6.30
6.49,6.48,6.72,6.42
6.72,6.72,6.78,6.48
6.61,7.08,7.08,6.61
7.08,6.61,7.08,6.52
6.60,6.78,6.83,6.48
6.65,6.89,7.08,6.65
6.82,6.89,7.08,6.60
6.60,6.78,7.04,6.48
6.71,6.84,7.08,6.60
6.96,7.50,7.80,6.96
7.22,8.16,8.16,7.20
8.10,7.56,8.16,7.32
7.72,7.56,8.28,7.38
8.04,7.32,8.04,6.96
7.32,6.84,7.32,6.60
6.82,6.36,7.08,6.12
6.42,6.00,6.72,5.94
5.97,6.06,6.48,5.97
6.12,6.07,6.36,5.88
6.48,5.78,6.48,5.76
5.88,6.00,6.36,5.76
6.00,6.12,6.24,5.77
6.23,6.24,6.36,6.03
6.13,6.00,6.43,6.00
6.12,6.36,6.42,5.88
6.37,6.36,6.40,5.94
6.37,6.34,6.40,6.00
6.16,7.08,7.20,6.00
6.96,6.72,6.96,6.72
6.72,6.60,6.96,6.60
6.96,8.40,9.00,6.96
8.94,7.80,9.00,7.80
7.81,7.80,8.15,7.80
8.16,7.92,8.16,7.44
8.17,7.44,8.17,7.44
7.20,6.99,7.43,6.67
6.90,7.32,7.32,6.60
7.31,6.74,7.44,6.72
6.72,6.83,6.96,6.48
6.72,6.72,7.32,6.72
7.04,7.02,7.34,6.73
7.07,7.80,7.92,6.90
7.90,7.56,8.40,7.56
7.56,7.92,8.04,7.56
8.04,7.56,8.04,7.23
7.64,7.34,8.04,7.21
7.56,7.44,7.68,7.34
7.58,7.32,7.68,7.32
7.32,7.32,7.80,7.32
7.43,6.88,7.80,6.72
7.33,7.44,7.44,6.96
7.43,7.26,7.56,7.26
7.32,7.32,7.56,6.96
7.32,6.87,7.32,6.84
7.11,6.84,7.35,6.83
6.48,6.84,7.32,6.12
7.32,7.44,7.80,6.76
7.19,8.52,9.00,7.19
8.40,8.28,8.40,7.26
8.40,12.24,12.60,7.90
9.80,8.58,10.08,8.43
9.12,8.64,9.23,8.40
8.64,7.81,8.88,7.80
7.80,7.74,8.16,7.50
7.75,7.21,8.34,7.11
7.20,7.07,7.55,6.84
6.86,6.72,7.20,6.61
6.72,6.60,7.80,6.37
6.53,6.48,7.44,6.36
6.48,6.24,6.78,6.12
6.24,6.12,7.07,6.00
6.59,6.12,6.59,6.01
6.12,6.12,6.60,5.88
6.12,5.82,6.60,5.77
5.82,6.23,6.46,5.82
6.18,6.12,6.30,6.00
6.24,6.24,6.48,6.12
6.36,6.63,6.84,6.36
6.72,7.08,7.08,6.61
7.20,6.60,7.20,6.36
6.61,6.12,6.72,6.01
6.24,6.00,6.47,6.00
6.00,6.00,6.24,5.65
6.45,5.88,6.45,5.76
5.86,5.86,6.00,5.82
5.87,5.64,5.87,5.61
4.80,5.16,5.64,4.80
5.34,5.04,5.40,5.04
5.04,4.51,5.40,4.44
4.78,4.60,4.80,4.56
5.12,4.46,5.12,4.46
4.56,4.80,4.80,4.44
4.56,4.44,4.80,4.32
4.56,3.97,4.80,3.60
3.82,3.96,4.32,3.72
4.32,4.08,4.32,3.84
4.20,4.20,4.52,3.84
4.20,4.20,4.39,4.20
4.20,4.19,4.44,3.96
3.96,4.08,4.29,3.84
3.96,4.20,4.68,3.96
4.20,4.32,4.68,4.20
4.41,4.31,4.68,4.22
4.39,4.41,4.62,4.20
4.44,4.56,4.68,4.20
4.56,4.56,4.56,4.26
4.32,4.38,4.55,4.32
4.30,3.84,4.30,3.84
3.97,3.96,4.14,3.74
3.96,3.84,4.07,3.78
3.78,3.72,4.08,3.72
3.96,3.72,4.08,3.72
3.74,3.97,4.08,3.72
3.86,4.08,4.08,3.84
3.96,4.08,4.20,3.96
4.08,3.97,4.08,3.96
3.85,3.96,4.20,3.85
3.96,4.04,4.20,3.84
4.08,4.08,4.21,3.97
4.44,4.26,4.44,3.96
4.19,4.31,4.42,4.02
4.27,4.21,4.44,4.20
4.20,4.20,4.44,4.03
4.20,4.32,4.32,4.08
4.39,4.32,5.04,4.26
4.44,4.68,4.80,4.44
4.78,5.51,5.61,4.74
5.64,5.64,5.84,5.51
5.76,5.64,6.12,5.16
5.76,5.40,5.88,5.16
5.40,5.28,5.40,5.04
5.28,5.28,5.40,4.80
5.40,5.64,5.93,5.27
5.64,5.28,5.64,4.80
5.05,5.16,5.28,4.92
5.27,5.04,5.64,5.04
5.52,5.17,5.63,4.92
5.28,5.40,5.52,5.12
5.40,4.93,5.40,4.92
4.95,5.16,5.40,4.93
5.35,4.92,5.40,4.92
4.95,4.68,5.04,4.32
4.39,4.92,5.02,4.39
4.67,4.62,4.91,4.62
4.58,4.68,4.82,4.58
4.90,4.80,4.92,4.68
4.86,4.77,4.86,4.68
4.62,4.93,5.16,4.56
4.80,4.92,5.28,4.80
4.92,5.04,5.16,4.80
5.04,5.28,5.28,5.04
5.40,4.92,5.40,4.92
5.03,5.41,5.64,4.92
5.48,5.60,6.00,5.48
5.64,5.42,5.76,5.42
5.64,5.40,5.77,5.34
5.40,5.26,5.60,5.16
5.40,5.28,5.48,5.04
5.19,5.34,5.64,5.04
5.39,5.28,5.52,5.04
5.40,5.28,5.40,4.80
5.16,5.04,5.38,5.04
5.16,5.10,5.35,4.68
5.28,5.04,5.28,4.80
4.88,4.68,5.16,4.44
4.56,4.32,4.80,4.32
4.44,4.35,4.44,4.26
4.46,4.32,4.73,4.30
4.44,4.44,4.44,4.26
4.44,4.41,4.44,4.08
4.31,4.30,4.38,4.10
4.08,4.14,4.20,3.96
4.10,4.42,4.43,4.10
4.42,4.20,4.56,4.11
4.08,4.44,4.44,3.84
4.31,4.50,4.55,4.20
4.43,4.44,4.68,4.03
4.31,4.32,4.56,3.84
4.32,4.44,4.44,4.14
4.44,4.30,4.44,4.30
4.20,4.14,4.79,3.96
4.20,4.56,4.67,4.13
4.56,5.16,5.28,4.23
5.16,5.14,5.16,4.98
5.16,4.80,5.28,4.74
4.31,4.35,4.51,4.05
4.09,4.31,5.08,4.09
4.40,4.58,4.58,4.26
4.54,4.40,4.63,4.21
4.26,6.43,8.27,4.26
5.90,5.75,6.20,5.61
5.83,6.00,6.14,5.69
5.99,6.09,6.42,5.86
6.10,5.95,6.19,5.75
5.95,5.47,5.95,5.33
5.50,5.76,5.86,5.40
5.75,5.76,5.89,5.68
5.72,5.33,5.72,5.13
5.27,5.48,5.61,5.15
5.49,5.12,5.72,5.12
5.17,5.39,5.56,5.17
5.27,5.22,5.72,5.22
5.32,5.27,5.55,5.15
4.97,5.14,5.36,4.97
5.17,4.59,5.18,4.55
4.59,4.81,5.09,4.59
5.54,5.20,5.54,4.88
5.29,5.02,5.35,5.02
5.07,5.02,5.33,4.98
5.03,5.13,5.30,5.03
5.02,5.00,5.23,4.90
5.02,4.96,5.22,4.96
4.91,5.02,5.13,4.91
4.98,5.00,5.10,4.98
5.05,5.22,5.26,5.01
5.33,5.30,5.33,5.19
5.39,5.02,5.39,5.02
5.05,5.07,5.36,4.89
5.00,4.97,5.15,4.92
5.02,4.97,5.12,4.92
4.97,4.71,4.98,4.71
4.87,4.90,4.90,4.69
4.90,4.80,5.02,4.79
4.89,4.69,4.93,4.51
4.59,4.87,5.02,4.59
4.76,4.93,5.07,4.76
5.04,4.87,5.26,4.87
5.14,5.03,5.17,4.75
4.98,5.01,5.08,4.85
4.99,4.95,5.08,4.90
5.00,5.01,5.02,4.94
5.00,4.87,5.12,4.86
4.87,4.83,4.98,4.80
4.89,4.96,4.96,4.79
5.00,4.80,5.07,4.80
4.82,4.79,4.92,4.70
4.87,4.48,4.87,4.21
5.78,5.40,5.78,5.01
5.50,5.73,5.82,5.20
5.74,7.31,7.52,5.63
7.32,8.00,9.13,6.61
7.77,7.51,8.45,7.33
7.27,6.93,7.48,6.69
8.05,8.28,9.72,7.86
8.00,7.42,8.19,6.98
7.22,7.05,7.48,6.97
6.99,6.83,7.97,6.80
6.73,6.62,6.85,6.50
6.56,6.20,6.68,6.10
6.15,6.20,6.46,6.03
5.91,5.67,6.01,5.61
5.61,5.71,5.75,5.50
5.67,5.71,5.77,5.53
5.84,5.27,5.84,5.23
5.26,5.28,5.48,5.26
5.31,5.41,5.67,5.23
5.44,5.04,5.48,5.01
5.07,5.08,5.17,4.88
5.09,4.91,5.09,4.80
4.91,4.92,5.02,4.81
4.95,5.09,5.15,4.83
5.10,5.40,5.67,4.91
5.75,5.48,5.87,5.40
5.49,5.98,6.19,5.49
6.06,5.88,6.13,5.71
5.96,5.82,5.96,5.60
5.84,5.62,5.89,5.51
5.53,5.66,5.75,5.53
5.59,5.76,5.79,5.40
5.71,6.00,6.15,5.58
6.10,6.01,6.18,5.83
6.02,6.00,6.08,5.92
6.01,5.95,6.03,5.90
5.91,5.58,5.98,5.50
5.63,5.79,5.95,5.37
5.80,5.61,5.87,5.50
5.57,5.47,5.60,5.33
5.47,5.66,5.83,5.47
5.57,5.52,5.79,5.50
5.49,5.26,5.63,5.21
5.16,5.25,5.45,5.05
5.27,5.20,5.43,5.07
5.20,5.04,5.38,5.01
5.13,4.85,5.24,4.80
4.82,4.93,4.93,4.60
4.87,5.05,5.18,4.81
5.00,4.93,5.19,4.85
4.99,4.89,5.14,4.85
4.97,4.53,4.99,4.52
4.52,4.37,4.64,4.27
4.37,4.10,4.37,4.06
4.07,3.93,4.08,3.80
3.93,3.94,3.99,3.84
3.94,3.62,3.94,3.62
3.68,3.46,3.72,3.35
3.46,3.36,3.79,3.36
3.38,3.35,3.48,3.31
3.45,3.33,3.45,3.27
3.40,3.25,3.41,3.05
3.35,3.87,3.95,3.35
3.94,3.67,3.99,3.47
3.72,3.59,3.74,3.41
3.66,3.91,3.91,3.49
3.90,3.75,3.99,3.62
3.74,3.67,3.75,3.51
3.62,5.38,5.41,3.36
5.42,4.58,5.60,4.50
4.51,4.62,5.60,4.13
4.56,4.29,4.72,4.20
4.25,4.29,4.37,4.21
4.26,4.40,4.45,4.26
4.29,4.32,4.32,4.23
4.24,4.06,4.30,4.01
4.12,3.94,4.38,3.85
4.50,4.17,4.71,3.95
4.23,4.06,4.30,3.95
4.03,4.31,4.33,4.01
4.20,4.17,4.34,4.09
4.25,4.06,4.51,4.03
4.07,4.12,4.25,3.96
4.10,4.00,4.30,4.00
3.98,3.82,4.03,3.81
3.89,3.79,3.97,3.79
3.76,4.11,4.11,3.71
3.95,4.00,4.15,3.95
4.03,4.05,4.37,3.96
