NWY,New York & Company,NASDAQ
6.20,6.22,6.35,6.17
6.36,6.11,6.46,5.96
6.16,6.25,6.29,6.04
6.31,6.25,6.31,6.14
6.25,6.24,6.25,6.18
6.24,6.35,6.38,6.24
6.31,6.40,6.50,6.31
6.36,6.38,6.45,6.31
6.36,6.40,6.40,6.36
6.45,6.59,6.67,6.38
6.60,6.67,6.70,6.60
6.73,6.67,6.85,6.65
6.70,6.69,6.76,6.64
6.81,6.68,6.87,6.62
6.66,6.66,6.76,6.64
6.69,6.70,6.73,6.68
6.65,6.68,6.75,6.62
6.74,6.72,6.80,6.68
6.69,6.70,6.72,6.62
6.70,6.56,6.72,6.45
6.60,6.56,6.60,6.44
6.54,6.43,6.56,6.41
6.45,6.33,6.45,6.25
6.32,6.48,6.53,6.32
6.45,6.36,6.49,6.25
6.36,6.29,6.39,6.29
6.33,6.28,6.41,6.25
6.30,6.23,6.36,6.18
6.28,6.32,6.40,6.20
6.35,6.29,6.35,6.15
6.29,6.19,6.31,6.11
6.21,6.05,6.21,5.83
6.04,5.95,6.04,5.79
5.97,5.87,6.01,5.85
5.90,5.87,5.98,5.81
5.84,5.96,5.97,5.83
5.98,5.84,5.98,5.83
5.84,5.71,5.84,5.66
5.64,5.67,5.71,5.60
5.70,5.70,5.74,5.66
5.68,5.62,5.71,5.62
5.64,5.70,5.78,5.64
5.70,5.68,5.73,5.61
5.70,5.59,5.75,5.53
5.41,5.11,5.56,5.07
5.13,5.32,5.38,5.10
5.29,5.05,5.30,5.05
5.03,4.97,5.15,4.96
4.95,5.02,5.11,4.95
5.00,4.90,5.01,4.85
4.88,4.95,5.09,4.78
4.94,4.81,4.94,4.75
4.83,4.84,4.90,4.79
4.87,4.75,4.87,4.73
4.76,4.90,4.92,4.72
4.93,4.76,4.94,4.64
4.77,5.02,5.03,4.77
5.03,5.21,5.33,4.98
5.24,5.20,5.36,5.13
5.23,5.26,5.39,5.18
5.28,5.46,5.46,5.23
5.44,5.42,5.47,5.27
5.44,5.41,5.47,5.38
5.41,5.62,5.69,5.41
5.62,5.53,5.62,5.43
5.51,5.51,5.60,5.42
5.51,5.62,5.75,5.47
5.63,5.71,5.73,5.59
5.70,5.74,5.78,5.66
5.70,5.78,5.84,5.64
5.77,5.83,5.83,5.68
5.75,5.82,5.97,5.75
5.80,5.70,5.83,5.64
5.68,5.52,5.68,5.49
5.49,5.41,5.49,5.37
5.42,5.22,5.42,5.20
5.24,5.18,5.28,5.17
5.25,5.30,5.32,5.18
5.25,5.30,5.37,5.24
5.27,5.35,5.38,5.27
5.32,5.16,5.32,5.13
5.15,5.15,5.19,5.05
5.14,5.11,5.26,5.09
5.17,5.35,5.35,5.06
5.32,5.22,5.34,5.16
5.24,5.28,5.30,5.19
5.24,5.26,5.27,5.19
5.26,5.29,5.34,5.23
5.31,5.25,5.37,5.23
5.25,5.11,5.25,4.96
5.13,5.15,5.15,4.97
5.15,5.09,5.23,5.05
5.12,5.12,5.20,5.12
5.10,5.30,5.35,5.10
5.30,5.30,5.36,5.28
5.29,5.39,5.42,5.27
5.41,5.37,5.43,5.36
5.43,5.34,5.50,5.34
5.33,5.37,5.45,5.30
5.37,5.38,5.47,5.33
5.35,5.34,5.38,5.26
5.34,5.40,5.49,5.34
5.40,5.38,5.47,5.33
5.38,5.42,5.46,5.30
5.42,5.39,5.46,5.34
5.36,5.35,5.47,5.33
5.37,5.31,5.40,5.28
5.30,5.27,5.30,5.19
5.29,5.18,5.33,5.16
5.17,5.19,5.25,5.14
5.19,5.19,5.24,5.13
5.19,5.07,5.19,5.05
5.11,5.13,5.18,5.11
5.15,5.15,5.17,5.10
5.15,5.21,5.28,5.15
5.18,5.10,5.24,5.02
5.00,4.37,5.04,4.20
4.40,4.27,4.40,4.24
4.25,4.26,4.33,4.17
4.24,4.10,4.24,4.08
4.09,4.12,4.27,4.00
4.12,4.03,4.16,4.03
4.03,4.06,4.10,4.00
4.06,4.05,4.10,4.05
4.05,4.09,4.09,4.01
4.11,4.22,4.22,4.10
4.20,4.12,4.23,4.08
4.14,4.26,4.28,4.14
4.32,4.37,4.41,4.19
4.35,4.48,4.52,4.35
4.48,4.53,4.54,4.44
4.55,4.46,4.55,4.42
4.44,4.46,4.53,4.40
4.45,4.37,4.49,4.30
4.32,4.36,4.43,4.30
4.35,4.49,4.56,4.35
4.49,4.57,4.64,4.45
4.57,4.55,4.61,4.55
4.53,4.49,4.53,4.48
4.49,4.36,4.49,4.34
4.34,4.39,4.41,4.30
4.39,4.62,4.64,4.39
4.62,4.59,4.62,4.44
4.59,4.61,4.80,4.59
4.58,4.62,4.70,4.58
4.63,4.70,4.77,4.61
4.71,4.65,4.75,4.61
4.65,4.70,4.72,4.62
4.68,4.65,4.84,4.60
4.61,4.59,4.67,4.50
4.59,4.51,4.59,4.34
4.54,4.58,4.64,4.49
4.57,4.51,4.57,4.49
4.54,4.62,4.67,4.54
4.54,4.53,4.66,4.46
4.51,4.25,4.57,4.20
4.26,4.25,4.29,4.14
4.25,4.25,4.26,4.11
4.26,4.30,4.45,4.26
4.34,4.47,4.50,4.34
4.45,4.47,4.53,4.42
4.46,4.48,4.49,4.40
4.47,4.47,4.57,4.46
4.45,4.53,4.54,4.40
4.54,4.47,4.54,4.44
4.49,4.64,4.64,4.45
4.60,4.43,4.60,4.43
4.42,4.43,4.45,4.36
4.46,4.26,4.49,4.18
4.25,4.46,4.49,4.25
4.47,4.52,4.52,4.40
4.48,4.36,4.55,4.31
4.34,4.45,4.45,4.32
4.47,4.43,4.52,4.41
4.41,4.38,4.48,4.32
4.41,4.50,4.57,4.37
4.47,4.44,4.53,4.42
4.47,4.44,4.47,4.41
4.49,4.43,4.51,4.40
4.43,4.42,4.48,4.41
4.42,4.37,4.46,4.35
4.35,4.31,4.39,4.31
4.34,4.26,4.34,4.21
4.25,4.27,4.34,4.25
4.30,4.39,4.41,4.28
4.52,4.49,4.53,4.39
4.48,4.81,4.84,4.46
4.78,4.81,4.87,4.65
4.87,4.83,5.10,4.77
4.79,4.66,4.81,4.60
4.67,4.55,4.79,4.54
4.45,4.25,4.58,4.25
4.25,4.27,4.36,4.25
4.26,4.40,4.49,4.26
4.42,4.39,4.48,4.38
4.39,4.48,4.58,4.39
4.49,4.65,4.69,4.49
4.63,4.64,4.69,4.55
4.68,4.58,4.68,4.44
4.55,4.37,4.60,4.29
4.37,4.43,4.49,4.36
4.46,4.49,4.50,4.40
4.48,4.33,4.50,4.32
4.27,4.24,4.34,4.20
4.27,4.27,4.39,4.22
4.60,4.55,4.74,4.43
4.60,4.52,4.65,4.50
4.50,4.50,4.53,4.45
4.49,4.49,4.55,4.44
4.49,4.55,4.59,4.42
4.56,4.47,4.59,4.44
4.50,4.43,4.55,4.35
4.39,4.29,4.51,4.26
4.29,4.25,4.41,4.13
4.27,4.18,4.34,4.12
4.18,4.19,4.25,4.10
4.19,4.17,4.32,4.08
4.18,4.23,4.29,4.16
4.17,4.20,4.28,4.12
4.17,4.16,4.29,4.15
4.18,4.10,4.20,4.05
4.12,4.07,4.21,4.03
4.04,4.21,4.23,4.04
4.23,4.30,4.42,4.21
4.31,4.34,4.36,4.28
4.35,4.25,4.36,4.24
4.21,4.24,4.27,4.15
4.24,4.15,4.26,4.09
4.15,4.28,4.29,4.15
4.25,4.20,4.25,4.14
4.21,4.25,4.30,4.20
4.26,4.36,4.40,4.24
4.32,4.07,4.32,3.91
4.12,4.00,4.12,3.97
3.98,3.99,4.02,3.90
4.02,3.99,4.05,3.95
4.01,3.96,4.05,3.95
3.99,3.93,4.02,3.82
3.90,3.94,3.98,3.83
3.91,3.97,3.98,3.86
3.99,4.01,4.03,3.93
4.05,4.09,4.21,4.03
4.10,4.15,4.19,4.05
4.12,4.08,4.12,4.02
4.05,4.04,4.12,4.02
4.03,3.98,4.04,3.97
3.97,3.93,3.97,3.90
3.91,3.92,3.98,3.90
3.91,3.90,4.00,3.88
3.91,3.90,3.94,3.86
3.92,3.86,3.92,3.84
3.88,3.82,3.88,3.78
3.84,3.74,3.90,3.71
3.74,3.70,3.83,3.70
3.66,3.66,3.72,3.63
3.65,3.65,3.68,3.60
3.60,3.74,3.78,3.60
3.75,3.69,3.84,3.68
3.72,3.76,3.81,3.68
3.75,3.72,3.80,3.68
3.72,3.75,3.78,3.72
3.70,3.68,3.76,3.67
3.69,3.70,3.75,3.65
3.70,3.72,3.78,3.69
3.63,3.70,3.72,3.63
3.71,3.69,3.72,3.67
3.72,3.68,3.77,3.68
3.68,3.48,3.77,3.44
3.49,3.52,3.53,3.44
3.52,3.44,3.57,3.42
3.42,3.53,3.54,3.40
3.49,3.45,3.51,3.45
3.48,3.49,3.52,3.48
3.48,3.49,3.55,3.48
3.47,3.49,3.54,3.42
3.48,3.50,3.54,3.46
3.50,3.48,3.53,3.47
3.47,3.47,3.54,3.47
3.49,3.42,3.49,3.40
3.37,3.37,3.44,3.33
3.38,3.32,3.42,3.29
3.32,3.49,3.50,3.31
3.45,3.52,3.56,3.44
3.48,3.49,3.53,3.45
3.49,3.40,3.51,3.34
3.39,3.38,3.45,3.36
3.38,3.46,3.48,3.33
3.44,3.30,3.46,3.27
3.30,3.09,3.31,3.06
3.11,3.14,3.14,3.00
3.08,3.05,3.11,2.93
3.08,3.06,3.09,2.99
3.05,3.22,3.27,3.05
3.19,3.16,3.22,3.14
3.15,3.26,3.27,3.12
3.32,3.51,3.55,3.15
3.59,3.47,3.63,3.43
3.49,3.49,3.59,3.46
3.49,3.45,3.56,3.41
3.44,3.40,3.48,3.39
3.40,3.40,3.45,3.38
3.41,3.32,3.44,3.32
3.33,3.31,3.43,3.27
3.31,3.34,3.39,3.29
3.31,3.29,3.40,3.28
3.30,3.30,3.36,3.28
3.30,3.31,3.36,3.25
3.30,3.28,3.35,3.26
3.24,3.29,3.33,3.24
3.30,3.29,3.40,3.25
3.27,3.25,3.27,3.06
3.22,3.23,3.29,3.16
3.22,3.18,3.25,3.16
3.20,3.14,3.23,3.10
3.15,3.18,3.19,3.06
3.18,3.15,3.25,3.13
3.15,3.07,3.15,3.05
3.06,3.08,3.11,3.01
3.07,3.05,3.13,3.03
3.04,3.10,3.14,3.04
3.05,3.05,3.10,3.02
3.01,3.03,3.05,3.00
3.01,3.05,3.07,2.98
3.05,3.05,3.09,3.03
3.09,3.04,3.09,3.02
3.03,3.04,3.06,3.02
3.00,2.90,3.03,2.90
2.91,2.89,2.94,2.78
2.89,2.77,2.92,2.75
2.74,2.80,2.83,2.74
2.80,2.80,2.90,2.79
2.83,2.84,2.91,2.82
2.81,2.82,2.84,2.76
2.80,2.88,2.90,2.80
2.91,2.73,2.91,2.71
2.73,2.95,2.96,2.73
2.95,3.06,3.09,2.95
3.05,3.06,3.12,3.05
3.04,3.05,3.06,3.02
3.06,3.05,3.11,3.02
3.06,3.05,3.11,3.01
3.05,3.06,3.07,3.01
3.07,3.05,3.22,3.04
3.05,3.14,3.15,3.00
3.24,3.27,3.28,3.16
3.23,3.16,3.25,3.16
3.16,3.16,3.18,3.12
2.67,2.61,3.00,2.58
2.60,2.72,2.72,2.57
2.73,2.63,2.73,2.60
2.64,2.66,2.67,2.58
2.65,2.65,2.67,2.59
2.64,2.71,2.71,2.62
2.72,2.72,2.76,2.68
2.73,2.72,2.77,2.68
2.72,2.73,2.73,2.67
2.74,2.76,2.81,2.73
2.73,2.81,2.82,2.71
2.81,2.84,2.86,2.78
2.91,2.85,2.95,2.83
2.87,2.85,2.96,2.82
2.86,2.85,2.97,2.79
2.84,2.82,2.92,2.74
2.85,2.75,2.87,2.74
2.75,2.67,2.75,2.66
2.71,2.66,2.76,2.62
2.65,2.64,2.69,2.58
2.63,2.53,2.66,2.46
2.51,2.56,2.57,2.47
2.55,2.48,2.58,2.43
2.79,2.62,2.79,2.51
2.62,2.50,2.66,2.48
2.52,2.58,2.65,2.50
2.54,2.51,2.58,2.49
2.53,2.41,2.57,2.40
2.41,2.34,2.46,2.32
2.31,2.45,2.54,2.31
2.50,2.45,2.56,2.42
2.42,2.43,2.47,2.33
2.42,2.56,2.56,2.41
2.56,2.60,2.62,2.54
2.61,2.57,2.67,2.56
2.57,2.61,2.67,2.55
2.63,2.65,2.69,2.63
2.69,2.66,2.70,2.61
2.65,2.64,2.68,2.61
2.63,2.57,2.64,2.53
2.57,2.55,2.61,2.50
2.56,2.44,2.57,2.43
2.46,2.48,2.50,2.44
2.48,2.53,2.54,2.45
2.52,2.50,2.52,2.45
2.51,2.50,2.53,2.49
2.54,2.55,2.64,2.50
2.51,2.45,2.51,2.42
2.43,2.35,2.46,2.33
2.34,2.32,2.34,2.30
2.31,2.25,2.36,2.25
2.25,2.26,2.28,2.25
2.29,2.38,2.38,2.22
2.39,2.35,2.41,2.34
2.33,2.35,2.36,2.25
2.30,2.34,2.39,2.29
2.37,2.30,2.38,2.28
2.31,2.43,2.44,2.28
2.40,2.30,2.40,2.30
2.30,2.28,2.36,2.18
2.29,2.29,2.40,2.28
2.28,2.25,2.35,2.25
2.25,2.19,2.28,2.10
2.18,2.23,2.26,2.18
2.25,2.34,2.44,2.25
2.33,2.36,2.42,2.33
2.37,2.34,2.42,2.33
2.35,2.39,2.42,2.35
2.38,2.42,2.49,2.38
2.43,2.39,2.47,2.37
2.38,2.28,2.39,2.25
2.28,2.26,2.33,2.25
2.27,2.26,2.33,2.25
2.25,2.22,2.28,2.20
2.22,2.22,2.27,2.20
2.24,2.23,2.25,2.22
2.25,2.23,2.30,2.21
2.23,2.24,2.28,2.23
2.25,2.24,2.31,2.22
2.23,2.22,2.28,2.20
2.24,2.22,2.25,2.21
2.22,2.20,2.25,2.20
2.20,2.20,2.24,2.20
2.23,2.20,2.23,2.20
2.20,2.06,2.22,2.06
2.07,2.16,2.18,2.07
2.19,2.25,2.26,2.16
2.26,2.24,2.26,2.18
2.26,2.20,2.28,2.17
2.20,2.20,2.26,2.19
2.19,2.20,2.23,2.16
2.19,2.23,2.23,2.13
2.25,2.13,2.34,2.08
2.16,2.35,2.35,2.15
2.36,2.50,2.55,2.32
2.53,2.35,2.53,2.27
2.35,2.33,2.36,2.30
2.32,2.36,2.38,2.30
2.36,2.45,2.47,2.36
2.60,2.50,2.65,2.43
2.50,2.49,2.51,2.47
2.49,3.07,3.11,2.49
3.07,2.79,3.07,2.78
2.84,2.85,2.91,2.77
2.92,2.73,2.92,2.73
2.73,2.69,2.77,2.62
2.71,2.75,2.77,2.67
2.75,2.76,2.80,2.70
2.75,2.77,2.78,2.69
2.77,2.77,2.81,2.73
2.75,2.71,2.77,2.71
2.66,2.54,2.68,2.53
2.54,2.69,2.70,2.52
2.69,2.72,2.74,2.62
2.70,2.74,2.75,2.69
2.72,2.83,2.84,2.72
2.82,2.85,2.86,2.80
2.86,2.68,2.86,2.68
2.69,2.75,2.78,2.66
2.75,2.76,2.77,2.69
2.72,2.53,2.74,2.52
2.62,2.49,2.62,2.45
2.50,2.46,2.53,2.45
2.44,2.44,2.46,2.38
2.45,2.30,2.45,2.26
2.29,2.27,2.38,2.22
2.29,2.26,2.33,2.25
2.24,2.32,2.41,2.24
2.32,2.25,2.32,2.21
2.25,2.29,2.34,2.18
2.30,2.39,2.42,2.24
2.38,2.35,2.40,2.31
2.40,2.46,2.50,2.29
2.50,2.45,2.54,2.41
2.48,2.46,2.48,2.37
2.45,2.49,2.54,2.42
2.47,2.51,2.57,2.36
2.52,2.47,2.54,2.45
2.46,2.55,2.57,2.45
2.56,2.57,2.61,2.46
2.53,2.54,2.66,2.52
2.57,2.49,2.57,2.47
2.46,2.48,2.53,2.44
2.49,2.52,2.54,2.49
2.50,2.50,2.56,2.49
2.51,2.51,2.56,2.49
2.49,2.51,2.51,2.48
2.50,2.51,2.55,2.48
2.54,2.54,2.55,2.51
2.53,2.54,2.58,2.52
2.52,2.52,2.56,2.49
2.50,2.50,2.53,2.50
2.50,2.58,2.58,2.46
2.60,2.50,2.60,2.50
2.50,2.54,2.55,2.50
2.52,2.55,2.57,2.50
2.55,2.59,2.61,2.51
2.58,2.48,2.58,2.47
2.48,2.55,2.56,2.48
2.57,2.62,2.63,2.54
2.64,2.51,2.79,2.47
2.63,2.54,2.63,2.50
2.61,2.68,2.73,2.54
2.72,2.71,2.78,2.63
2.69,2.65,2.78,2.63
2.65,2.66,2.72,2.65
2.68,2.65,2.71,2.61
2.65,2.52,2.67,2.51
2.56,2.67,2.69,2.56
2.66,2.68,2.70,2.62
2.70,2.73,2.73,2.69
2.71,2.75,2.75,2.71
2.76,2.75,2.78,2.71
2.71,2.74,2.74,2.69
2.70,2.69,2.71,2.65
2.50,2.55,2.66,2.50
2.55,2.59,2.64,2.55
2.59,2.59,2.63,2.54
2.60,2.57,2.64,2.57
2.61,2.51,2.61,2.51
2.46,2.45,2.52,2.44
2.45,2.33,2.45,2.31
2.35,2.32,2.40,2.28
2.32,2.34,2.39,2.32
2.34,2.25,2.34,2.25
2.26,2.23,2.27,2.22
2.25,2.30,2.33,2.25
2.30,2.25,2.31,2.25
2.27,2.28,2.32,2.27
2.26,2.26,2.26,2.21
2.30,2.23,2.31,2.20
2.18,2.22,2.23,2.17
2.17,2.18,2.18,2.09
2.11,2.15,2.20,2.11
2.17,2.15,2.21,2.12
2.10,2.14,2.16,2.08
2.16,2.14,2.16,2.09
2.15,2.19,2.19,2.13
2.25,2.11,2.30,2.11
2.16,2.71,2.78,2.16
2.68,2.67,2.69,2.55
2.65,2.60,2.73,2.60
2.65,2.63,2.72,2.61
2.70,2.65,2.74,2.65
2.69,2.65,2.73,2.65
2.67,2.63,2.72,2.63
2.62,2.58,2.63,2.58
2.66,2.56,2.68,2.55
2.59,2.60,2.62,2.58
2.58,2.59,2.61,2.52
2.54,2.61,2.64,2.53
2.61,2.67,2.74,2.59
2.69,2.67,2.75,2.67
2.63,2.58,2.70,2.53
2.55,2.63,2.67,2.49
2.66,2.62,2.70,2.60
2.63,2.62,2.70,2.55
2.61,2.52,2.66,2.46
2.46,2.60,2.60,2.46
2.60,2.51,2.62,2.49
2.49,2.49,2.51,2.49
2.50,2.53,2.53,2.43
2.51,2.49,2.51,2.49
2.48,2.44,2.52,2.41
2.44,2.37,2.46,2.35
2.41,2.37,2.51,2.37
2.44,2.48,2.52,2.43
2.45,2.47,2.55,2.45
2.44,2.50,2.56,2.44
2.52,2.53,2.55,2.51
2.52,2.52,2.55,2.50
2.52,2.42,2.53,2.34
2.44,2.49,2.52,2.44
2.42,2.50,2.51,2.41
2.47,2.41,2.48,2.41
2.40,2.43,2.46,2.40
2.43,2.43,2.47,2.41
2.49,2.52,2.53,2.47
2.52,2.76,2.78,2.51
2.79,2.78,2.83,2.69
2.74,2.77,2.86,2.74
2.81,2.77,2.83,2.75
2.76,2.77,2.85,2.70
2.77,2.70,2.77,2.66
2.66,2.62,2.69,2.58
2.62,2.60,2.64,2.55
2.64,2.72,2.75,2.62
2.69,2.70,2.73,2.63
2.67,2.62,2.74,2.62
2.59,2.63,2.71,2.57
2.65,2.70,2.72,2.65
2.69,2.73,2.74,2.67
2.71,2.69,2.75,2.69
2.65,2.60,2.75,2.56
2.57,2.48,2.62,2.47
2.47,2.43,2.54,2.34
2.35,2.35,2.45,2.24
2.35,2.35,2.37,2.30
2.32,2.26,2.38,2.19
2.21,2.16,2.21,2.02
2.15,2.03,2.15,2.00
2.06,2.05,2.10,2.01
2.04,2.08,2.10,2.04
2.06,2.19,2.22,2.06
2.18,2.21,2.31,2.07
2.15,2.20,2.23,2.10
2.21,2.16,2.23,2.16
2.17,2.20,2.25,2.17
2.21,2.20,2.22,2.18
2.24,2.08,2.25,2.08
2.14,2.13,2.20,2.13
2.31,2.34,2.36,2.24
2.36,2.42,2.46,2.36
2.45,2.20,2.45,2.19
2.20,2.44,2.44,2.20
2.42,2.45,2.47,2.41
2.44,2.37,2.45,2.33
2.42,2.42,2.43,2.33
2.39,2.35,2.39,2.28
2.36,2.38,2.42,2.28
2.35,2.30,2.36,2.30
2.31,2.33,2.39,2.30
2.32,2.27,2.40,2.27
2.30,2.35,2.37,2.29
2.34,2.34,2.41,2.34
2.36,2.42,2.46,2.35
2.41,2.39,2.44,2.38
2.39,2.35,2.45,2.35
2.36,2.38,2.48,2.36
2.38,2.36,2.48,2.33
2.37,2.29,2.37,2.26
2.19,2.31,2.34,2.19
2.33,2.50,2.50,2.23
2.46,2.45,2.53,2.37
2.42,2.41,2.53,2.40
2.42,2.31,2.43,2.28
2.31,2.24,2.35,2.19
2.25,2.37,2.50,2.15
2.33,2.31,2.39,2.26
2.32,2.24,2.33,2.17
2.20,2.22,2.28,2.20
2.25,2.26,2.34,2.16
2.25,2.24,2.27,2.20
2.23,2.22,2.23,2.22
2.22,2.20,2.24,2.13
2.18,2.14,2.30,2.14
2.16,2.12,2.25,2.08
2.11,2.05,2.14,2.03
2.07,2.06,2.16,2.03
2.08,2.20,2.23,2.04
2.19,2.30,2.30,2.18
2.27,2.29,2.29,2.23
2.30,2.27,2.39,2.25
2.37,2.33,2.37,2.27
2.34,2.25,2.34,2.19
2.22,2.14,2.23,2.13
2.11,2.20,2.22,2.09
2.23,2.07,2.28,2.07
2.07,2.06,2.10,1.96
2.09,1.90,2.15,1.89
1.85,1.91,2.00,1.82
1.95,2.09,2.09,1.95
2.10,2.01,2.10,1.95
2.02,2.10,2.13,2.01
2.16,2.11,2.19,2.08
2.11,2.10,2.21,2.08
2.10,2.13,2.13,2.08
2.15,2.11,2.15,2.05
2.13,2.08,2.13,2.04
2.09,2.00,2.25,2.00
2.05,2.37,2.37,2.05
2.34,2.37,2.40,2.34
2.37,2.37,2.44,2.37
2.39,2.30,2.39,2.15
2.31,2.43,2.48,2.31
2.39,2.60,2.77,2.39
2.63,2.69,2.76,2.60
2.72,2.56,2.77,2.53
2.60,2.65,2.73,2.60
2.65,2.68,2.90,2.63
2.66,2.70,2.75,2.65
2.68,2.64,2.74,2.60
2.64,2.64,2.70,2.62
2.90,3.11,3.44,2.90
3.20,3.32,3.44,3.20
3.37,3.45,3.55,3.35
3.44,3.60,3.70,3.44
3.69,3.71,3.75,3.63
3.81,3.98,4.15,3.80
4.05,3.99,4.05,3.94
4.00,3.94,4.02,3.91
3.90,3.96,3.97,3.63
3.96,3.91,3.96,3.87
3.90,3.91,3.96,3.83
3.89,3.84,3.96,3.82
3.87,3.85,3.95,3.83
3.85,3.76,3.90,3.74
3.78,3.75,3.81,3.64
3.73,3.81,3.88,3.69
3.82,3.79,3.85,3.77
3.84,3.80,3.85,3.79
3.78,3.78,3.82,3.74
3.81,3.80,3.81,3.76
3.68,3.65,3.75,3.50
3.65,3.71,3.74,3.60
3.62,3.68,3.72,3.52
3.70,3.65,3.72,3.57
3.63,3.67,3.69,3.61
3.64,3.80,3.84,3.55
3.82,3.85,3.85,3.72
3.85,3.85,3.86,3.75
3.85,3.70,3.87,3.68
3.62,3.72,3.72,3.59
3.70,3.84,3.85,3.47
3.82,3.70,3.82,3.69
3.66,3.68,3.73,3.62
3.69,3.63,3.75,3.60
3.60,3.50,3.62,3.47
3.50,3.58,3.64,3.45
3.58,3.51,3.61,3.45
3.50,3.36,3.50,3.36
3.36,3.29,3.36,3.24
3.25,3.20,3.28,3.11
3.16,3.07,3.16,2.91
3.09,2.91,3.09,2.80
2.92,2.90,2.92,2.82
2.90,2.95,2.96,2.82
1.79,1.75,1.92,1.61
1.70,1.76,1.76,1.65
1.74,1.67,1.77,1.65
1.67,1.68,1.72,1.63
1.70,1.71,1.71,1.64
1.72,1.76,1.81,1.70
1.74,1.76,1.79,1.74
1.76,1.70,1.78,1.68
1.70,1.71,1.74,1.70
1.70,1.65,1.70,1.60
1.64,1.61,1.64,1.60
1.63,1.61,1.65,1.59
1.60,1.56,1.62,1.50
1.54,1.49,1.55,1.48
1.45,1.44,1.50,1.41
1.48,1.38,1.48,1.35
1.37,1.40,1.46,1.37
1.39,1.38,1.45,1.37
1.39,1.37,1.46,1.36
1.36,1.42,1.47,1.35
1.45,1.46,1.54,1.40
1.47,1.51,1.52,1.44
1.52,1.51,1.55,1.50
1.51,1.52,1.55,1.50
1.48,1.48,1.52,1.42
1.42,1.43,1.44,1.34
1.43,1.51,1.51,1.43
1.51,1.49,1.52,1.42
1.47,1.49,1.51,1.46
1.51,1.60,1.64,1.51
1.60,1.49,1.60,1.47
1.49,1.41,1.49,1.39
1.42,1.51,1.59,1.38
1.51,1.54,1.60,1.50
1.55,1.46,1.58,1.45
1.47,1.56,1.62,1.47
1.55,1.50,1.59,1.49
1.52,1.52,1.60,1.50
1.54,1.65,1.72,1.51
1.66,1.70,1.71,1.63
1.70,1.68,1.71,1.63
1.69,1.69,1.72,1.65
1.69,1.73,1.73,1.63
1.72,1.75,1.78,1.70
1.76,1.77,1.79,1.69
1.76,1.84,1.84,1.67
1.82,1.84,1.95,1.82
1.82,1.85,1.86,1.80
1.84,1.86,1.89,1.84
1.88,1.86,1.88,1.84
1.86,1.80,1.87,1.79
1.80,1.85,1.86,1.80
1.86,1.86,1.89,1.85
1.89,1.89,1.91,1.84
1.89,1.91,1.91,1.85
1.93,1.88,1.93,1.87
1.89,1.90,1.90,1.85
1.90,1.90,1.92,1.86
1.87,1.86,1.90,1.84
1.87,1.91,1.91,1.85
1.92,1.97,2.00,1.86
1.96,1.98,2.01,1.96
1.98,2.05,2.31,1.98
2.56,2.28,2.71,2.21
2.25,2.15,2.30,2.09
2.17,2.14,2.23,2.13
2.14,2.04,2.14,2.03
2.04,2.07,2.14,2.02
2.08,2.15,2.18,2.07
2.17,2.20,2.22,2.12
2.20,2.21,2.25,2.17
2.23,2.25,2.26,2.20
2.27,2.26,2.30,2.20
2.24,2.28,2.31,2.24
2.30,2.23,2.30,2.23
2.23,2.27,2.30,2.22
2.25,2.32,2.34,2.25
2.32,2.27,2.32,2.27
2.24,2.35,2.38,2.18
2.32,2.31,2.38,2.26
2.31,2.27,2.32,2.27
2.27,2.29,2.30,2.25
2.26,2.32,2.32,2.25
2.29,2.37,2.38,2.26
2.33,2.35,2.37,2.33
2.34,2.39,2.40,2.33
2.37,2.37,2.40,2.33
2.35,2.37,2.39,2.34
2.35,2.27,2.35,2.24
2.25,2.28,2.29,2.25
2.25,2.26,2.29,2.25
2.22,2.25,2.28,2.22
2.25,2.26,2.30,2.24
2.25,2.29,2.30,2.25
2.28,2.25,2.30,2.25
2.25,2.25,2.28,2.23
2.25,2.26,2.26,2.25
2.25,2.29,2.29,2.25
2.25,2.26,2.28,2.24
2.25,2.18,2.27,2.18
2.19,2.11,2.20,2.02
2.09,2.12,2.14,2.09
2.13,2.10,2.13,2.09
2.09,2.18,2.20,2.09
2.17,2.20,2.23,2.13
2.20,2.23,2.26,2.20
2.23,2.27,2.29,2.23
2.26,2.26,2.27,2.20
2.24,2.25,2.29,2.24
2.25,2.26,2.26,2.20
2.25,2.25,2.27,2.23
2.25,2.25,2.27,2.23
2.23,2.25,2.27,2.22
2.25,2.20,2.27,2.17
2.18,2.15,2.20,2.15
2.14,2.09,2.15,2.05
2.09,2.03,2.11,2.03
2.01,2.14,2.17,2.00
2.05,2.11,2.11,2.05
2.09,2.13,2.14,1.88
2.09,2.10,2.10,2.08
2.09,2.10,2.11,2.04
2.12,2.12,2.15,2.06
2.13,2.19,2.20,2.11
2.17,2.16,2.20,2.15
2.16,2.17,2.17,2.10
2.16,2.10,2.18,2.07
2.12,2.10,2.15,2.09
2.09,2.07,2.12,2.06
2.06,2.07,2.10,2.04
2.06,2.10,2.13,2.03
2.07,2.05,2.10,2.04
2.03,2.11,2.15,2.01
2.12,2.12,2.15,2.09
2.11,2.03,2.15,2.03
1.92,1.97,2.05,1.92
1.95,2.15,2.17,1.93
2.12,2.16,2.16,2.00
2.17,2.08,2.20,2.07
