FXS,Guggenheim CurrencyShares Swedish Krona Trust,NASDAQ
155.62,154.44,155.88,154.29
150.81,151.58,151.58,150.50
150.22,149.17,150.22,148.40
146.70,147.31,147.31,146.38
147.49,148.29,148.36,147.49
148.49,147.38,149.17,147.20
147.53,147.68,147.87,147.25
147.93,148.44,148.53,147.43
148.82,149.10,149.21,148.82
148.36,148.37,148.90,148.36
148.33,148.63,148.75,148.33
147.07,146.34,147.07,146.06
146.57,146.73,146.73,146.57
146.74,146.67,146.86,145.82
146.70,147.52,147.54,146.70
148.96,149.66,149.66,148.29
148.85,149.04,149.31,148.85
148.81,149.05,149.05,148.70
150.02,151.08,151.08,150.02
151.43,151.72,151.72,151.05
150.76,151.47,151.47,150.76
152.01,152.18,152.26,152.01
153.59,153.49,153.59,153.45
153.47,154.22,154.22,153.47
153.33,152.74,153.36,152.74
153.12,153.58,153.58,153.12
153.46,154.10,154.10,153.46
153.51,153.59,153.76,153.51
152.52,151.86,152.52,151.79
150.98,152.66,153.12,150.98
151.28,150.35,151.28,150.35
150.65,150.61,150.65,150.61
150.69,150.09,150.69,149.94
151.68,151.72,151.72,151.68
151.72,151.72,151.72,151.72
153.54,153.40,153.55,153.40
153.40,153.40,153.40,153.40
152.21,152.49,152.53,152.21
151.98,151.98,152.01,151.98
153.00,153.00,153.00,153.00
151.72,153.12,153.15,151.72
152.75,152.81,152.81,152.75
152.95,153.04,153.04,152.90
153.83,153.54,153.83,153.51
151.62,151.69,151.86,151.55
152.57,152.93,152.93,152.37
152.80,153.23,153.45,152.49
153.00,152.62,153.00,152.50
153.26,153.37,153.37,153.18
152.50,152.53,152.53,152.50
151.32,151.03,151.32,151.03
150.19,150.16,150.19,149.90
150.22,150.22,150.22,150.22
150.50,150.79,150.79,150.50
149.15,149.00,149.15,148.62
149.75,150.03,150.10,149.53
150.03,150.03,150.03,150.03
151.97,152.03,152.15,151.92
152.03,152.03,152.03,152.03
152.17,152.88,152.89,152.17
151.70,151.70,151.80,151.45
153.03,152.98,153.04,152.98
153.65,153.68,153.68,153.64
154.00,156.09,156.16,154.00
157.00,156.79,157.17,156.72
156.54,156.42,156.65,155.96
156.22,156.01,156.22,155.95
155.08,155.68,155.68,155.08
154.72,155.01,155.13,154.72
155.34,154.72,155.34,154.72
154.95,154.87,154.95,154.87
155.41,154.58,155.41,154.58
157.43,156.41,157.48,156.41
156.38,156.13,156.38,156.13
156.84,156.51,156.91,156.51
155.32,154.96,155.32,154.75
154.58,155.17,155.17,154.58
155.18,155.17,155.18,155.17
153.92,153.94,153.94,153.74
153.17,152.97,153.17,152.97
153.60,153.73,153.73,153.60
153.75,154.27,154.27,153.75
153.35,153.17,153.35,153.00
153.20,153.61,153.61,152.79
155.01,155.29,155.54,155.01
154.90,155.06,155.25,154.90
155.06,155.06,155.06,155.06
156.35,156.50,156.50,156.14
156.11,156.09,156.11,155.90
156.50,156.48,156.53,156.48
157.19,157.35,157.35,157.19
156.79,156.90,157.08,156.79
156.07,155.83,156.44,155.82
155.90,155.59,156.23,155.03
154.11,153.69,154.25,153.69
152.45,152.08,152.45,152.08
152.84,152.74,153.18,152.65
152.37,152.37,152.37,152.30
153.36,153.17,153.42,153.17
152.14,152.10,152.33,152.10
150.79,150.75,150.79,150.60
151.38,151.59,151.59,151.38
149.98,149.67,150.04,149.66
148.76,149.51,149.51,148.63
148.90,149.58,149.66,148.90
149.63,150.09,150.11,149.55
150.55,150.30,150.61,150.24
150.12,150.06,150.12,150.06
151.07,149.52,151.07,149.52
149.50,149.60,149.61,149.50
150.90,151.23,151.40,150.89
151.23,151.55,151.55,151.21
151.52,151.42,151.52,151.14
151.63,151.44,151.63,151.44
152.16,152.16,152.19,152.16
151.72,151.78,151.78,151.72
152.74,152.77,152.77,152.74
152.66,152.95,153.20,152.66
153.14,153.41,153.41,153.14
152.28,152.81,152.81,152.14
152.17,152.22,152.32,152.17
152.30,152.36,152.64,152.19
151.99,152.12,152.12,151.64
151.44,150.50,151.44,150.04
151.04,151.04,151.04,151.04
151.40,151.34,151.40,151.34
151.35,151.34,151.35,151.23
151.25,150.92,151.60,150.92
150.92,150.09,150.92,150.06
150.75,151.15,151.66,150.75
151.63,151.38,151.80,151.38
150.98,151.36,151.36,150.96
151.76,151.51,152.02,151.35
153.24,152.77,153.28,152.44
154.02,155.13,155.13,153.98
154.31,154.56,154.63,154.31
154.56,154.56,154.56,154.56
152.73,152.25,152.75,152.25
152.65,152.92,153.06,152.65
152.49,152.59,152.59,152.49
151.47,150.96,151.55,150.96
151.47,151.72,151.72,151.47
151.72,151.72,151.72,151.72
153.21,152.66,153.21,152.66
154.02,154.47,154.60,154.02
153.60,153.65,153.99,153.12
153.26,153.62,153.65,153.26
154.10,153.48,154.10,153.42
152.98,153.49,153.49,152.98
153.30,153.36,153.80,153.30
155.14,155.34,155.34,154.92
151.62,154.29,154.50,151.62
154.50,154.39,154.50,154.39
154.82,154.72,154.82,154.55
153.91,153.98,153.98,153.88
152.67,152.45,152.68,151.76
151.97,151.98,151.98,151.97
152.10,151.91,152.15,151.91
152.28,152.33,152.33,152.28
152.55,152.55,152.55,152.55
153.21,153.04,153.23,152.95
153.04,153.11,153.11,153.03
153.00,153.30,153.30,153.00
154.42,154.42,154.42,154.42
153.77,154.25,154.25,153.77
154.10,153.93,154.27,153.82
153.95,154.40,154.44,153.95
153.29,153.29,153.29,153.29
153.20,152.70,153.20,152.70
151.98,152.25,152.25,151.74
152.25,152.25,152.25,152.25
153.33,153.01,153.33,152.86
153.12,153.06,153.43,153.01
152.50,152.52,152.52,152.44
152.13,152.66,152.68,152.13
154.90,155.16,155.23,154.90
155.16,155.16,155.16,155.16
155.16,155.16,155.16,155.16
155.16,155.16,155.16,155.16
155.72,155.71,155.72,155.71
155.78,155.71,155.78,155.71
156.00,155.95,156.00,155.88
156.25,156.31,156.31,156.25
155.89,156.26,156.29,155.89
156.68,155.80,156.68,155.75
155.62,155.97,156.10,155.62
156.76,156.76,156.76,156.76
156.77,156.92,156.92,156.77
156.53,156.43,156.53,156.43
155.23,155.23,155.23,155.23
154.81,154.80,154.81,154.79
154.74,155.42,155.63,154.74
154.70,155.35,155.37,154.70
154.01,153.99,154.01,153.90
153.45,153.51,153.70,153.45
153.00,152.88,153.00,152.88
153.26,153.60,153.60,153.26
154.42,154.19,154.42,154.15
154.19,154.19,154.19,154.19
152.19,152.08,152.19,151.95
151.99,151.88,152.17,151.88
152.18,152.37,152.40,152.16
153.10,153.12,153.19,153.05
152.88,153.48,153.48,152.88
152.39,152.26,152.43,152.19
152.16,152.31,152.40,152.16
151.75,151.70,151.75,151.70
151.31,151.31,151.31,151.31
151.25,150.85,151.25,150.73
150.87,150.65,150.87,150.55
150.74,150.36,150.81,150.27
151.19,151.19,151.19,151.19
151.23,151.33,151.33,151.23
151.46,151.21,151.46,151.19
151.21,151.21,151.21,151.21
152.02,151.98,152.02,151.83
151.98,151.98,151.98,151.98
152.82,152.92,152.92,152.82
153.87,153.07,153.87,153.07
152.65,152.70,152.70,152.60
151.90,151.80,151.90,151.80
152.96,153.13,153.13,152.78
153.04,153.05,153.05,153.04
152.71,152.72,152.72,152.71
152.02,151.35,152.02,151.35
151.83,151.85,151.85,151.83
151.90,151.81,151.93,151.81
151.48,151.60,151.62,151.48
151.56,151.43,151.70,151.43
151.58,151.58,151.58,151.58
150.99,150.99,150.99,150.99
151.10,151.02,151.18,151.02
151.51,151.09,151.52,151.09
151.06,150.88,151.06,150.79
149.60,149.63,149.64,149.60
149.91,150.18,150.22,149.91
149.67,149.70,149.70,149.67
149.69,149.66,149.77,149.66
148.99,148.62,148.99,148.62
148.73,148.58,148.90,148.58
148.77,148.77,148.77,148.77
149.31,149.31,149.31,149.31
149.07,149.11,149.20,149.07
149.78,149.95,149.95,149.71
150.00,148.67,150.00,148.66
148.67,148.55,148.67,148.55
148.55,148.55,148.55,148.55
148.60,148.59,148.60,148.59
148.59,148.59,148.59,148.59
150.00,150.10,150.10,150.00
149.76,149.76,149.76,149.76
149.83,149.60,149.83,149.26
149.60,148.65,149.60,148.65
147.79,147.50,147.79,147.50
147.78,148.53,148.53,147.78
147.87,147.93,147.93,147.87
147.74,147.67,147.77,147.66
147.19,147.41,147.57,147.19
147.40,147.59,147.77,147.40
148.84,148.60,148.85,148.60
148.45,148.45,148.45,148.45
148.97,148.26,148.97,148.26
147.00,145.85,147.00,145.44
145.50,145.60,145.63,145.40
145.60,145.60,145.60,145.60
145.60,145.60,145.60,145.60
146.85,146.64,146.85,146.64
146.57,146.57,146.57,146.57
146.43,146.26,146.43,146.26
146.23,145.89,146.23,145.89
145.53,145.67,145.70,145.47
145.90,145.90,145.90,145.90
145.55,145.47,145.55,145.47
145.01,145.12,145.12,145.01
145.18,145.11,145.25,145.11
145.57,145.57,145.57,145.57
145.73,145.65,145.73,145.65
145.98,145.90,145.98,145.90
145.90,145.45,145.90,145.45
145.27,145.25,145.27,145.25
144.22,144.25,144.34,144.22
144.38,144.20,144.38,144.20
144.78,144.94,144.94,144.67
144.49,144.44,144.50,144.19
144.59,144.47,144.59,144.35
143.64,144.01,144.10,143.62
144.00,143.91,144.00,143.91
144.23,144.23,144.23,144.23
144.94,144.65,144.94,144.65
144.34,144.49,144.49,144.34
145.01,145.01,145.01,145.01
145.57,145.28,145.57,145.28
145.26,145.26,145.26,145.26
145.26,145.26,145.26,145.26
144.59,144.58,144.59,144.58
144.58,144.58,144.58,144.58
144.58,144.58,144.58,144.58
143.79,143.79,143.79,143.79
143.47,143.31,143.51,143.31
143.22,143.03,143.25,143.03
143.10,143.20,143.20,143.10
143.20,143.20,143.20,143.20
142.25,142.25,142.25,142.25
142.00,141.72,142.00,141.72
141.72,141.72,141.72,141.72
140.89,140.89,140.89,140.89
140.19,140.19,140.19,140.19
140.26,139.82,140.26,139.82
139.61,139.61,139.61,139.61
139.77,139.74,139.98,139.74
139.74,139.54,139.74,139.54
138.63,139.28,139.44,138.33
139.41,139.57,139.57,139.41
139.57,139.57,139.57,139.57
139.28,138.91,139.28,138.91
139.32,139.32,139.32,139.32
139.32,139.32,139.32,139.32
138.87,138.90,138.90,138.85
139.60,139.20,139.60,139.20
138.55,138.43,138.55,138.43
137.83,137.67,137.83,135.08
137.67,137.67,137.67,137.67
137.14,137.14,137.14,137.14
137.35,137.78,137.78,137.35
137.93,137.55,137.93,137.55
138.27,137.92,138.27,137.92
136.62,136.62,136.62,136.62
136.36,138.47,138.56,136.36
138.32,138.13,138.33,138.02
137.90,138.52,138.52,137.69
138.33,137.64,138.33,137.58
137.47,137.55,137.55,137.47
138.41,138.41,138.42,138.41
137.02,136.88,137.02,136.88
137.08,137.96,138.38,137.07
135.88,137.97,137.97,135.88
138.79,138.51,138.79,137.79
137.93,138.38,138.38,137.93
137.69,137.36,137.69,137.36
137.36,137.36,137.36,137.36
136.67,136.92,136.94,136.67
137.03,137.21,137.21,136.80
136.42,136.42,136.42,136.42
135.21,135.58,135.58,135.21
135.99,134.90,136.17,134.86
135.20,135.20,135.20,135.16
134.28,134.53,134.53,134.28
134.08,133.95,134.18,133.95
133.91,134.60,134.60,133.87
134.73,134.70,134.73,134.70
134.47,133.63,134.47,133.63
130.30,134.06,134.06,130.30
134.37,133.63,134.37,133.63
134.02,134.17,134.17,134.02
134.17,134.17,134.17,134.17
134.17,134.17,134.17,134.17
133.95,133.93,134.08,133.89
133.98,133.78,134.13,133.60
134.42,134.90,134.90,134.42
134.27,134.36,134.36,134.22
134.20,134.15,134.29,134.11
133.18,132.84,133.40,132.84
133.57,133.48,133.57,133.41
133.37,133.57,133.57,133.37
134.29,134.29,134.29,134.29
134.29,134.29,134.29,134.29
133.97,133.79,134.00,133.75
132.15,132.10,132.28,132.10
132.09,131.83,132.09,131.83
132.51,132.44,132.87,132.44
131.37,131.59,131.59,131.37
131.00,131.69,131.69,130.59
132.32,131.95,132.32,131.95
132.15,132.05,132.15,132.05
131.59,131.46,131.59,131.46
131.81,131.64,131.87,131.64
130.88,130.05,130.88,129.90
130.55,130.17,130.68,130.10
130.27,129.67,130.47,129.67
128.80,128.81,128.81,128.80
128.78,128.39,128.80,128.29
128.64,127.37,128.64,127.37
127.45,127.19,127.45,127.19
127.19,127.19,127.19,127.19
126.40,126.44,126.44,126.40
126.82,126.72,126.83,126.72
128.20,128.20,128.20,128.20
126.83,126.83,126.83,126.83
124.04,125.75,125.75,124.04
124.10,125.55,125.60,124.10
125.51,125.51,125.51,125.51
124.26,124.41,124.41,124.26
123.94,123.94,123.94,123.94
123.47,123.31,123.73,123.31
122.80,122.80,122.80,122.80
123.34,122.93,123.34,122.93
123.44,123.26,123.50,123.05
122.39,122.24,122.40,121.76
122.10,121.93,122.21,121.93
120.89,121.35,121.40,120.89
122.56,120.98,122.56,120.98
120.79,120.79,120.79,120.79
120.01,119.41,120.01,119.41
119.60,120.00,120.00,119.60
121.54,121.37,121.54,121.33
120.74,120.55,120.74,120.55
120.14,120.14,120.14,120.14
119.84,119.88,119.88,119.84
118.97,118.97,118.97,118.97
120.47,120.85,121.36,120.46
121.00,120.91,121.21,120.90
120.38,120.37,120.38,120.37
118.49,118.51,118.51,118.45
118.79,118.89,118.89,118.79
119.37,119.37,119.37,119.37
118.26,118.28,118.42,118.08
117.65,117.51,117.73,117.51
119.27,118.19,119.27,118.04
118.72,119.27,119.27,118.72
117.80,118.36,118.36,117.80
118.32,118.33,118.33,118.32
118.46,118.67,118.88,118.46
117.99,117.87,117.99,117.83
117.74,118.14,118.14,117.74
119.00,119.00,119.00,119.00
118.39,118.21,118.39,118.21
118.21,118.21,118.21,118.21
118.99,118.91,118.99,118.91
120.15,120.15,120.15,120.15
119.23,119.04,119.23,119.04
118.80,118.80,118.80,118.80
117.55,117.21,117.55,117.21
116.90,116.96,116.96,116.90
116.00,116.00,116.00,116.00
115.14,114.90,115.14,114.90
114.90,114.90,114.90,114.90
115.28,115.28,115.28,115.28
115.05,115.05,115.05,115.05
115.05,115.05,115.05,115.05
112.71,114.85,114.87,112.71
114.10,114.10,114.10,114.10
115.02,116.66,116.66,114.66
116.76,116.71,116.79,116.71
116.30,116.30,116.30,116.30
116.68,116.68,116.68,116.68
116.68,116.68,116.68,116.68
115.82,115.60,115.90,115.60
115.37,115.37,115.37,115.37
114.48,114.89,114.89,114.48
114.79,114.94,114.94,114.79
114.88,114.88,114.88,114.88
116.49,115.97,116.49,115.97
114.63,114.40,114.79,114.37
115.10,114.40,115.10,114.40
114.00,113.01,114.00,113.01
112.41,112.30,112.41,112.16
112.42,112.47,112.64,112.42
113.07,112.92,113.07,112.92
112.95,113.15,113.15,112.95
113.15,113.15,113.15,113.15
113.15,113.15,113.15,113.15
113.15,113.15,113.15,113.15
114.92,114.62,114.92,114.62
113.61,113.36,113.61,113.36
113.36,113.36,113.36,113.36
114.72,114.71,114.72,114.71
114.71,114.71,114.71,114.71
116.00,116.14,116.15,116.00
118.24,118.24,118.24,118.24
118.93,118.93,118.93,118.93
118.10,118.10,118.10,118.10
117.16,118.44,118.44,117.16
118.35,118.66,118.66,118.35
118.66,118.66,118.66,118.66
120.08,119.72,120.10,119.72
119.80,119.80,119.80,119.80
119.99,119.99,119.99,119.99
119.99,119.99,119.99,119.99
120.58,120.58,120.58,120.58
119.96,119.96,119.96,119.96
119.25,120.78,120.80,119.25
120.47,120.04,120.47,120.04
118.70,118.72,118.86,118.61
118.72,118.72,118.72,118.72
119.01,119.01,119.01,119.01
118.00,118.02,118.14,117.89
117.65,116.85,117.65,116.85
115.53,115.53,115.53,115.53
116.55,116.55,116.55,116.55
116.55,116.55,116.55,116.55
115.25,115.22,115.59,115.22
117.02,117.42,117.42,117.02
118.58,118.95,119.10,118.58
120.16,120.16,120.16,120.16
117.56,117.55,117.69,117.55
118.23,119.10,119.10,118.19
119.10,119.10,119.10,119.10
119.10,119.10,119.10,119.10
119.95,119.95,119.95,119.95
120.95,120.66,120.95,120.66
121.06,121.06,121.06,121.06
120.80,120.80,120.80,120.80
122.00,121.83,122.00,121.83
122.00,121.71,122.00,121.71
121.64,121.59,121.64,121.59
121.22,121.22,121.22,121.22
121.22,121.22,121.22,121.22
119.77,119.66,119.77,119.66
119.66,119.66,119.66,119.66
118.78,119.05,119.05,118.78
120.48,120.48,120.48,120.48
120.48,120.48,120.48,120.48
120.48,120.48,120.48,120.48
117.53,117.53,117.53,117.53
117.02,117.02,117.02,117.02
116.00,116.00,116.00,116.00
116.31,116.31,116.31,116.31
116.86,116.17,116.86,116.17
117.10,117.10,117.10,117.10
116.77,116.43,116.77,116.35
116.43,116.43,116.43,116.43
116.43,116.43,116.43,116.43
115.64,115.64,115.64,115.64
115.00,114.26,115.00,114.24
114.26,114.26,114.26,114.26
115.32,115.44,115.44,115.20
114.41,114.78,114.78,114.41
114.78,114.78,114.78,114.78
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
113.20,113.42,113.42,113.20
112.83,112.95,113.01,112.83
112.00,112.27,112.58,111.90
112.95,113.37,113.37,112.95
113.37,113.37,113.37,113.37
114.44,115.06,115.06,114.44
115.06,115.06,115.06,115.06
115.06,115.06,115.06,115.06
116.03,115.88,116.03,115.88
115.88,115.88,115.88,115.88
115.13,115.15,115.15,115.13
115.99,115.62,115.99,115.62
117.45,117.88,118.71,117.45
118.00,119.02,120.55,118.00
118.02,117.73,118.07,116.87
115.78,115.78,115.78,115.78
116.08,116.43,116.43,116.08
116.43,116.43,116.43,116.43
116.31,116.95,116.99,116.30
116.68,116.52,116.68,116.52
117.08,117.08,117.08,117.08
116.82,116.82,116.82,116.82
116.53,116.53,116.53,116.53
116.99,117.40,117.40,116.99
117.40,117.40,117.40,117.40
117.40,117.40,117.40,117.40
118.87,119.66,119.66,118.87
119.60,119.60,119.60,119.60
119.60,119.60,119.60,119.60
119.63,119.53,119.63,119.53
119.53,119.53,119.53,119.53
120.15,119.52,120.15,119.52
118.55,118.06,118.61,118.02
118.06,118.06,118.06,118.06
118.06,118.06,118.06,118.06
117.60,117.60,117.60,117.60
117.60,117.60,117.60,117.60
117.60,117.60,117.60,117.60
117.60,117.54,117.60,117.50
117.54,117.54,117.54,117.54
117.99,117.80,118.00,117.80
118.74,117.88,118.74,117.88
118.32,118.08,118.32,117.89
118.08,118.08,118.08,118.08
117.99,119.51,119.55,117.99
119.46,119.47,119.58,119.46
120.17,120.17,120.17,120.17
120.62,120.62,120.62,120.62
120.62,120.62,120.62,120.62
120.62,120.62,120.62,120.62
120.62,120.62,120.62,120.62
119.86,119.90,119.90,119.82
118.92,118.40,118.92,118.40
118.48,118.60,118.60,118.48
118.60,118.60,118.60,118.60
117.38,116.46,117.38,116.46
115.77,115.77,115.77,115.77
115.60,115.70,115.90,115.60
115.76,116.00,116.00,115.76
117.03,115.47,117.03,115.47
114.98,114.98,114.98,114.98
115.95,116.00,116.00,115.95
115.57,115.59,115.59,115.51
114.95,115.02,115.03,114.92
114.18,113.99,114.18,113.99
114.00,114.17,114.17,113.99
112.98,112.98,112.98,112.98
113.57,113.57,113.57,113.57
112.93,113.07,113.07,112.93
113.16,113.31,113.31,113.16
114.19,114.19,114.19,114.19
112.91,112.88,112.91,112.88
113.17,113.17,113.17,113.17
112.44,112.35,112.56,112.35
113.92,112.83,113.92,112.60
112.83,112.83,112.83,112.83
112.86,112.86,112.86,112.86
112.67,112.83,112.83,112.67
112.93,113.05,113.05,112.93
112.70,112.70,112.70,112.70
112.48,112.77,112.77,112.46
113.13,112.82,113.13,112.70
113.09,113.34,113.34,113.02
112.91,113.53,113.56,112.91
114.96,115.99,116.34,114.96
115.79,115.67,115.79,115.57
115.24,115.15,115.24,115.15
115.53,115.53,115.53,115.53
116.78,116.78,116.78,116.78
115.85,115.85,115.85,115.85
115.84,115.72,115.97,115.72
115.73,115.73,115.73,115.73
115.66,115.66,115.66,115.66
115.54,115.97,115.97,115.54
115.97,115.97,115.97,115.97
114.62,114.89,114.89,114.62
115.47,115.47,115.47,115.47
116.88,116.72,116.88,116.71
116.42,116.57,116.57,116.41
116.97,116.97,116.97,116.97
116.97,116.97,116.97,116.97
116.97,116.97,116.97,116.97
116.68,116.69,116.69,116.60
116.41,116.47,116.47,116.41
116.20,116.20,116.20,116.20
114.34,114.34,114.34,114.34
114.11,114.12,114.23,114.11
115.65,116.06,116.06,115.65
116.06,116.06,116.06,116.06
116.06,116.06,116.06,116.06
115.26,115.10,115.26,115.10
115.15,115.15,115.26,115.15
115.30,114.88,115.30,114.88
114.77,114.88,114.88,114.77
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.88,114.88,114.88,114.88
114.69,114.69,114.69,114.69
114.94,114.82,114.94,114.82
115.23,115.40,115.57,115.23
115.44,115.44,115.44,115.44
114.09,114.42,114.42,114.01
114.42,114.42,114.42,114.42
114.55,114.55,114.55,114.55
116.00,116.42,116.42,116.00
117.00,117.00,117.00,117.00
117.00,117.00,117.00,117.00
115.94,115.94,115.94,115.94
115.94,115.94,115.94,115.94
115.94,115.94,115.94,115.94
117.40,117.37,117.40,117.37
116.09,116.09,116.09,116.09
116.09,116.09,116.09,116.09
116.09,116.09,116.09,116.09
116.09,116.09,116.09,116.09
116.09,116.09,116.09,116.09
116.09,116.09,116.09,116.09
115.39,115.63,115.63,115.39
115.57,115.57,115.57,115.57
115.46,115.46,115.46,115.46
115.46,115.46,115.46,115.46
114.30,114.30,114.30,114.30
113.66,113.66,113.66,113.66
113.66,113.66,113.66,113.66
115.00,115.00,115.00,115.00
115.00,115.00,115.00,115.00
115.00,115.00,115.00,115.00
115.00,115.00,115.00,115.00
115.53,116.36,116.36,115.53
117.00,117.00,117.00,117.00
117.00,117.00,117.00,117.00
117.25,117.33,117.51,117.24
117.64,117.72,117.72,117.64
119.01,119.01,119.01,119.01
119.71,119.71,119.71,119.71
119.71,119.71,119.71,119.71
119.71,119.71,119.71,119.71
119.01,119.03,119.03,119.01
118.50,118.50,118.50,118.50
117.99,117.99,117.99,117.99
118.26,118.26,118.26,118.26
118.26,118.26,118.26,118.26
119.96,120.26,120.26,119.96
120.86,120.62,120.94,120.62
120.51,120.70,120.70,120.51
120.70,120.70,120.70,120.70
120.16,120.16,120.16,120.16
120.15,120.14,120.15,120.14
120.23,120.09,120.23,120.03
120.09,120.09,120.09,120.09
120.31,120.68,121.01,120.31
120.68,120.68,120.68,120.68
120.68,120.68,120.68,120.68
120.50,120.50,120.50,120.47
120.48,120.48,120.48,120.48
120.48,120.48,120.48,120.48
121.22,121.22,121.22,121.22
120.59,120.74,120.74,120.59
121.30,120.24,121.30,120.24
120.24,120.24,120.24,120.24
120.21,120.06,120.55,120.06
120.06,120.06,120.06,120.06
120.77,121.25,121.25,120.77
121.17,121.25,121.25,121.17
121.25,121.25,121.25,121.25
122.75,122.75,122.75,122.66
122.77,122.77,122.77,122.77
122.77,122.77,122.77,122.77
122.77,122.77,122.77,122.77
120.41,120.41,120.41,120.41
119.94,119.94,119.94,119.94
119.94,119.94,119.94,119.94
120.33,120.24,120.33,120.24
120.24,120.24,120.24,120.24
118.29,118.38,118.38,118.29
118.38,118.38,118.38,118.38
118.80,118.62,118.84,118.62
117.99,117.08,118.11,117.08
117.10,117.10,117.10,117.10
117.30,117.56,117.56,117.24
117.03,117.19,117.19,117.03
117.63,117.63,117.63,117.63
117.63,117.63,117.63,117.63
117.86,117.86,117.86,117.86
117.34,117.30,117.34,117.30
117.39,117.18,117.54,117.18
117.70,117.73,117.73,117.70
117.73,117.73,117.73,117.73
117.73,117.73,117.73,117.73
120.00,120.24,120.36,120.00
120.19,120.34,120.34,120.19
120.34,120.34,120.34,120.34
119.64,119.64,119.64,119.64
118.30,118.30,118.30,118.30
118.50,118.50,118.50,118.50
117.39,117.39,117.39,117.39
117.20,117.20,117.20,117.20
116.30,116.00,116.30,116.00
116.00,116.00,116.00,116.00
116.00,116.00,116.00,116.00
118.07,118.12,118.12,118.07
118.12,118.12,118.12,118.12
119.69,119.15,119.69,119.15
114.82,115.00,115.00,114.82
114.37,114.00,114.37,114.00
114.36,114.26,114.37,114.07
114.87,115.05,115.05,114.87
115.05,115.05,115.05,115.05
115.59,115.59,115.59,115.59
114.44,114.36,114.44,114.34
114.10,114.26,114.26,114.10
113.69,113.69,113.69,113.69
113.37,113.49,113.49,113.33
113.85,113.64,113.85,113.64
114.45,114.26,114.45,114.26
115.05,115.05,115.05,115.05
114.92,115.05,115.05,114.92
114.20,114.20,114.20,114.20
114.07,114.07,114.07,114.07
114.07,114.07,114.07,114.07
114.07,114.07,114.07,114.07
114.07,114.07,114.07,114.07
113.15,112.60,113.15,112.60
112.60,112.60,112.60,112.60
112.57,112.56,112.57,112.56
112.56,112.56,112.56,112.56
112.56,112.56,112.56,112.56
113.90,113.91,113.95,113.90
113.69,113.69,113.69,113.69
114.41,114.50,114.50,114.41
113.93,113.93,113.93,113.93
113.93,113.93,113.93,113.93
113.93,113.93,113.93,113.93
113.26,113.61,113.61,113.26
114.21,114.28,114.28,114.21
115.30,115.30,115.30,115.30
115.10,115.10,115.10,115.10
115.75,115.47,115.75,115.47
115.47,115.47,115.47,115.47
115.81,115.81,115.81,115.81
115.54,115.54,115.54,115.54
115.54,115.54,115.54,115.54
116.00,116.31,116.31,116.00
116.22,116.22,116.22,116.22
116.22,116.22,116.22,116.22
115.94,115.94,115.94,115.94
115.94,115.94,115.94,115.94
116.00,115.29,116.00,115.29
115.29,115.29,115.29,115.29
113.74,113.74,113.74,113.74
113.59,113.64,113.64,113.59
113.64,113.64,113.64,113.64
113.35,113.41,113.41,113.35
114.86,114.86,114.86,114.86
115.18,115.29,115.29,115.18
115.00,115.30,115.30,115.00
114.46,114.34,114.46,114.34
114.34,114.34,114.34,114.34
114.34,114.34,114.34,114.34
114.56,114.52,114.62,114.52
114.64,114.64,114.64,114.64
113.60,113.61,113.65,113.60
113.55,113.55,113.55,113.55
113.55,113.55,113.55,113.55
113.55,113.55,113.55,113.55
113.67,113.67,113.67,113.67
113.83,113.96,113.96,113.83
113.96,113.96,113.96,113.96
113.28,113.28,113.28,113.28
113.28,113.28,113.28,113.28
113.35,113.35,113.35,113.35
113.20,113.20,113.20,113.20
113.20,113.20,113.20,113.20
113.00,113.01,113.01,113.00
113.01,113.01,113.01,113.01
112.68,112.68,112.68,112.68
112.68,112.68,112.68,112.68
112.68,112.68,112.68,112.68
112.68,112.68,112.68,112.68
110.02,110.02,110.02,110.02
110.19,110.19,110.19,110.19
110.48,110.14,110.48,110.13
110.14,110.14,110.14,110.14
110.14,110.14,110.14,110.14
109.89,109.74,109.89,109.74
109.74,109.74,109.74,109.74
108.96,108.83,108.96,108.83
108.82,108.82,108.82,108.82
108.54,108.79,108.80,108.54
108.77,108.77,108.77,108.77
108.77,108.77,108.77,108.77
107.56,107.57,107.57,107.31
107.78,107.50,107.78,107.50
108.46,108.51,108.51,108.46
108.97,108.91,108.97,108.81
108.43,108.32,108.43,108.32
108.18,108.37,108.55,108.18
107.27,107.27,107.27,107.27
107.72,107.72,107.72,107.72
106.63,107.38,107.38,106.63
106.80,106.80,106.80,106.80
107.17,107.17,107.17,107.17
106.32,105.74,106.32,105.74
105.73,105.73,105.73,105.73
105.73,105.73,105.73,105.73
104.99,105.06,105.06,104.99
104.83,104.70,104.89,104.60
105.05,105.10,105.10,105.05
105.12,105.15,105.15,105.12
104.54,104.41,104.54,104.41
105.08,104.95,105.08,104.95
105.22,105.22,105.22,105.22
105.45,105.65,105.65,105.45
105.20,104.84,105.20,104.84
104.84,104.84,104.84,104.84
