TLH,iShares 10-20 Year Treasury Bond ETF,NASDAQ
127.20,127.17,127.57,126.17
126.93,125.63,127.08,125.62
124.78,125.47,126.09,124.78
125.86,125.08,125.90,125.06
126.04,125.77,126.08,125.29
126.49,126.60,126.69,126.03
125.93,126.55,126.64,125.93
126.04,126.41,126.43,125.92
126.39,126.41,126.62,126.29
126.38,126.25,126.62,126.14
124.06,123.42,124.06,123.42
124.02,124.36,124.60,124.02
124.74,124.48,124.74,124.38
123.89,123.84,124.41,123.76
124.78,125.09,125.22,124.60
125.61,125.15,125.64,124.89
125.19,125.52,125.52,125.19
125.60,125.73,125.84,125.53
126.40,126.06,126.47,125.96
125.96,125.32,125.96,125.32
125.78,126.30,126.31,125.78
126.42,126.24,126.54,126.19
125.79,125.99,126.08,125.77
125.05,125.06,125.22,124.61
124.75,125.22,125.24,124.60
125.50,125.55,125.56,125.30
125.32,125.02,125.32,124.86
125.24,124.90,125.25,124.80
124.00,125.13,125.31,123.84
124.33,123.30,124.33,123.17
123.40,124.46,124.59,122.57
124.21,124.01,124.22,123.87
124.00,124.05,124.13,123.82
124.36,124.72,124.73,124.30
124.88,124.95,125.17,124.83
124.78,125.15,125.21,124.78
125.51,124.77,125.51,124.77
123.75,123.54,123.81,123.38
123.43,123.58,123.75,123.43
122.72,122.80,123.20,122.57
122.80,122.35,122.80,121.87
121.92,121.71,121.99,121.54
122.26,122.45,122.52,122.19
122.18,121.69,122.50,121.08
121.66,121.89,122.00,121.48
121.91,122.79,122.94,121.79
123.11,123.12,123.13,122.85
123.54,124.00,124.21,123.39
123.54,123.40,123.56,123.17
123.05,123.81,123.90,123.02
123.68,123.67,123.94,123.50
122.43,122.26,122.55,121.69
122.36,121.96,122.36,121.94
120.38,120.88,122.35,118.30
121.77,121.47,122.00,121.39
122.10,121.64,122.26,121.64
121.17,121.03,121.60,121.03
121.40,121.72,121.77,121.15
122.29,121.82,122.38,121.82
121.99,122.19,122.35,121.97
123.22,122.05,123.28,122.00
122.43,122.47,122.52,122.16
122.34,124.19,124.35,121.51
123.79,123.38,123.79,123.35
123.55,123.62,123.83,123.39
123.44,124.08,124.14,123.44
124.36,124.89,124.97,124.31
124.79,125.34,125.42,124.79
124.91,124.84,125.04,124.76
125.10,125.17,125.42,125.08
125.28,125.19,125.28,124.91
124.79,124.69,124.84,124.56
124.98,124.99,125.32,124.84
124.71,124.96,125.29,124.71
124.80,124.61,124.84,124.46
125.11,124.88,125.28,124.82
124.84,124.87,125.12,124.69
124.74,124.55,124.83,124.46
123.93,124.23,124.29,123.76
124.92,124.37,124.98,124.37
124.37,123.66,124.50,123.61
124.18,123.73,124.18,123.73
123.56,124.57,124.57,123.50
125.15,125.43,125.64,125.07
125.60,125.67,125.70,125.51
125.41,125.28,125.41,125.18
126.18,126.26,126.38,126.08
126.53,126.71,126.97,126.51
126.80,126.41,126.80,126.41
126.58,126.59,126.79,126.55
126.45,126.44,126.66,126.44
126.25,126.62,126.66,125.51
126.87,126.27,126.97,126.19
126.50,126.22,126.64,125.86
125.67,125.13,125.67,124.98
125.21,125.19,125.43,125.16
124.72,124.31,124.72,124.22
124.53,124.60,124.63,124.45
124.57,125.14,125.21,124.57
123.57,123.25,123.57,123.21
122.51,123.09,123.35,122.51
123.15,123.19,123.27,123.10
123.39,123.54,123.61,123.39
123.86,124.21,124.36,123.81
124.17,124.27,124.30,123.94
124.20,124.77,124.77,124.20
124.42,124.14,124.42,124.09
124.10,122.95,124.35,122.79
122.66,122.94,123.16,122.43
123.32,123.54,123.68,123.31
123.50,123.74,123.84,123.50
124.08,124.04,124.32,124.02
124.01,123.77,124.05,123.37
123.42,123.69,123.81,123.42
123.16,122.78,123.17,122.69
123.09,123.01,123.28,122.99
122.38,122.28,122.50,122.10
122.02,122.11,122.33,121.96
122.18,122.22,122.51,122.04
122.46,122.43,122.58,122.31
122.94,123.04,123.13,122.83
122.81,122.45,123.04,122.45
122.32,122.12,122.39,122.09
122.47,122.48,122.59,122.32
122.74,122.36,122.83,122.23
122.25,122.78,122.78,122.25
122.41,122.23,122.96,122.08
122.03,122.00,122.15,121.91
122.58,122.97,122.97,122.37
122.73,122.24,122.81,122.24
121.80,121.68,121.87,121.53
121.25,121.28,121.33,121.10
121.17,121.02,121.34,120.93
121.33,121.59,121.62,121.25
121.26,120.92,121.51,120.58
120.98,121.38,121.53,120.98
121.20,121.24,121.60,121.11
121.50,121.65,121.86,121.50
121.92,122.01,122.03,121.75
121.51,121.44,121.60,121.23
121.85,122.03,122.03,121.50
122.64,123.08,123.12,122.61
123.19,123.45,123.64,123.14
123.23,123.04,123.36,122.98
122.70,122.94,123.05,122.65
123.33,123.44,123.54,123.30
123.43,123.82,123.86,123.28
123.69,123.76,123.84,123.64
123.50,123.53,123.73,123.42
123.96,124.41,124.61,123.96
125.05,125.07,125.15,124.83
124.89,124.56,125.17,124.55
124.72,124.72,124.73,124.57
125.20,125.56,125.67,124.95
125.26,125.31,125.38,125.14
125.92,125.86,125.94,125.67
125.54,126.61,126.61,125.35
126.05,125.95,126.09,125.85
125.70,125.32,125.70,125.23
125.13,125.00,125.13,124.86
124.94,125.16,125.37,124.94
124.97,125.23,125.31,124.97
124.84,124.77,124.84,124.56
124.49,124.32,124.49,124.16
124.91,125.00,125.04,124.82
125.02,124.83,125.07,124.77
125.06,125.14,125.40,125.06
125.55,124.94,125.55,124.85
124.86,124.66,124.97,124.46
124.64,125.04,125.04,124.56
125.10,124.90,125.10,124.71
125.23,125.53,125.54,125.23
125.57,126.01,126.01,125.51
126.26,126.35,126.41,126.18
126.11,126.29,126.38,125.73
126.57,126.77,126.78,126.43
126.20,125.51,126.20,125.45
125.34,125.68,125.74,125.29
125.03,125.03,125.19,124.88
124.25,124.38,124.56,124.24
124.39,124.58,124.58,124.37
124.56,124.73,124.77,124.35
125.35,125.34,125.44,125.12
125.06,126.39,126.43,125.06
126.80,126.46,126.80,126.27
126.17,125.88,126.31,125.85
125.91,126.14,126.16,125.82
126.08,125.21,126.08,125.02
125.09,125.11,125.26,125.01
125.25,125.78,125.78,125.25
125.45,126.11,126.21,125.45
125.82,125.88,126.10,125.63
125.90,126.50,126.50,125.90
126.55,126.88,127.10,126.47
126.74,126.32,126.74,126.06
125.82,126.12,126.19,125.59
125.57,125.40,125.58,125.31
124.86,124.86,124.99,124.78
124.97,125.07,125.21,124.97
125.21,125.71,125.85,125.21
126.03,126.22,126.40,126.03
126.11,126.39,126.45,126.02
125.97,126.11,126.36,125.91
126.38,126.83,127.17,126.37
127.42,127.24,127.42,127.03
127.19,127.05,127.23,126.87
127.02,127.36,127.72,126.97
126.88,127.25,127.30,126.88
127.32,126.60,127.32,126.24
126.70,126.41,126.83,126.33
126.28,126.56,126.61,126.14
126.85,126.98,127.00,126.68
126.61,127.05,127.05,126.61
127.31,127.26,127.59,127.26
127.16,126.87,127.27,126.75
126.58,126.93,126.94,126.50
127.11,127.31,127.38,126.86
126.92,127.68,127.91,126.92
127.33,128.08,128.36,127.18
128.36,127.78,128.36,127.78
127.97,128.13,128.19,127.88
128.05,127.98,128.29,127.89
128.32,128.08,128.59,127.90
128.01,127.91,128.07,127.73
127.75,127.54,127.83,127.39
127.91,128.10,128.14,127.80
128.72,128.92,129.17,128.72
129.35,129.46,129.85,129.35
129.39,129.22,129.57,129.22
129.53,128.81,129.56,128.81
128.85,129.21,129.28,128.85
128.76,128.75,128.87,128.56
128.80,128.67,128.89,128.48
129.05,129.09,129.39,128.89
129.07,129.31,129.32,128.68
129.90,130.36,130.37,129.90
130.40,129.95,130.66,129.95
129.77,129.84,130.04,129.67
129.12,128.93,129.49,128.71
128.56,128.15,128.56,127.99
128.09,127.83,128.10,127.69
127.76,128.07,128.22,127.67
128.48,128.05,128.59,127.99
127.91,127.87,127.98,127.73
129.00,127.54,129.00,127.45
127.68,127.68,127.92,127.52
127.76,128.26,128.38,127.64
127.93,128.26,128.43,127.93
128.31,128.32,128.42,128.07
128.05,127.58,128.05,127.56
127.88,128.21,128.51,127.77
128.59,127.67,128.59,127.50
127.57,127.95,127.95,127.48
128.21,127.82,128.29,127.81
128.31,128.56,128.56,128.09
129.05,128.73,129.10,128.72
129.04,129.24,129.34,129.04
129.46,129.08,129.46,129.08
129.30,129.22,129.36,129.00
128.38,128.42,128.71,128.32
128.06,127.63,128.06,127.53
127.11,127.31,127.42,127.02
127.58,127.92,127.96,127.58
128.32,128.68,128.73,128.32
128.55,128.67,128.92,128.28
129.37,128.89,129.40,128.87
129.13,129.26,129.37,129.13
129.05,128.91,129.09,128.84
128.83,128.82,129.11,128.61
128.78,129.12,129.12,128.78
129.57,130.08,130.11,129.41
130.10,129.77,130.10,129.58
130.01,130.04,130.38,130.01
130.01,130.21,130.21,129.81
130.34,130.13,130.38,130.13
129.69,129.59,129.69,129.47
130.16,130.26,130.30,129.97
130.21,130.05,130.29,129.88
130.36,130.37,130.47,130.11
129.69,129.22,129.78,129.16
128.76,129.06,129.16,128.69
129.14,129.61,129.78,128.74
129.65,129.63,129.89,129.58
129.51,129.79,129.88,129.19
130.19,129.94,130.19,129.90
129.93,130.64,130.67,129.82
130.88,130.59,131.16,130.53
130.61,130.63,130.77,130.46
130.59,130.21,130.59,130.20
130.37,130.74,130.80,130.35
131.14,131.18,131.21,130.71
131.22,131.96,132.38,131.22
131.63,131.28,131.64,131.17
131.65,131.10,131.65,130.98
130.98,130.77,131.01,130.63
130.83,131.18,131.29,130.83
131.23,131.41,131.46,130.90
131.58,131.57,131.68,131.43
131.81,131.45,131.81,131.38
131.78,132.00,132.01,131.53
132.42,132.30,132.50,132.13
132.31,132.24,132.53,132.20
131.86,130.90,131.86,130.83
130.73,131.23,131.23,130.47
130.85,130.52,130.98,130.44
130.98,130.39,131.03,130.31
130.88,130.27,130.92,130.21
130.03,130.14,130.21,130.00
129.62,129.64,129.74,129.56
129.89,129.37,129.96,129.36
128.83,128.58,128.92,128.51
128.85,128.84,128.99,128.75
128.95,128.67,129.12,128.65
128.93,128.34,129.11,128.34
128.53,128.44,128.54,128.28
128.77,129.17,129.23,128.55
129.23,129.41,129.41,129.21
129.49,129.82,129.82,129.42
129.70,129.41,129.81,129.32
129.77,130.16,130.21,129.75
130.06,129.99,130.12,129.78
130.75,130.48,130.75,130.48
130.31,130.28,130.60,130.20
130.72,131.53,131.53,130.70
131.44,130.91,131.47,130.85
130.71,131.04,131.06,130.61
131.00,131.21,131.33,130.89
131.73,132.15,132.22,131.51
132.27,132.10,132.29,131.67
132.56,132.20,132.59,132.20
132.60,132.85,132.85,132.45
134.81,133.73,134.84,132.81
133.83,133.97,134.08,133.50
136.17,134.64,137.74,134.39
135.96,134.32,136.03,134.20
134.13,133.99,134.20,133.56
134.38,134.13,134.52,133.87
133.87,133.63,134.01,133.58
133.61,133.66,133.74,133.28
133.26,132.95,133.26,132.71
133.08,133.03,133.50,133.01
133.19,133.20,133.42,133.12
133.09,132.79,133.09,132.61
132.51,132.60,133.96,131.13
133.38,132.70,133.38,132.70
132.66,132.38,132.66,132.15
131.99,132.09,132.25,131.58
132.34,132.22,132.54,132.17
132.10,132.23,132.28,131.95
131.86,131.75,132.07,131.68
132.12,132.64,132.80,132.11
132.69,132.01,132.72,131.98
131.93,132.05,132.35,131.81
132.50,132.06,132.58,131.96
132.21,132.23,132.37,132.07
132.21,132.64,132.68,132.00
133.34,132.41,133.34,132.22
132.45,132.64,132.69,132.41
132.09,132.22,132.56,132.09
132.78,132.49,132.78,132.38
132.55,132.94,132.96,132.55
132.63,133.07,133.10,132.63
133.11,133.62,133.74,133.10
133.92,133.98,134.14,133.83
135.32,133.75,135.32,133.75
134.76,134.03,134.83,133.90
133.54,133.07,133.54,133.07
133.05,133.26,133.35,132.91
133.37,133.94,133.98,133.09
133.60,133.40,133.62,133.00
133.32,134.01,134.38,133.32
134.93,134.64,135.06,134.55
134.62,135.41,135.47,134.62
135.10,135.35,135.44,134.80
136.13,136.51,136.62,135.93
136.10,136.25,136.64,135.93
137.09,137.13,137.28,136.60
136.98,136.13,137.17,135.78
135.25,135.06,135.28,134.81
135.35,135.72,135.79,135.19
135.28,135.83,135.84,135.26
135.38,134.14,135.38,134.14
133.80,134.33,134.33,133.52
134.40,134.51,134.58,134.18
134.75,135.08,135.33,134.73
135.51,135.28,135.69,135.14
135.48,135.17,135.70,135.04
136.01,136.26,136.74,135.58
136.70,137.47,137.70,136.68
138.37,138.74,139.40,138.00
138.35,138.60,138.80,137.85
137.99,137.59,137.99,137.42
137.49,138.31,138.50,137.40
138.49,138.83,138.99,138.35
138.54,138.88,139.20,138.32
140.12,139.61,140.66,139.55
139.78,140.90,140.98,139.47
140.57,139.79,140.82,139.69
140.24,140.43,140.84,140.07
140.45,139.55,140.65,139.28
139.98,139.21,140.08,138.90
139.82,140.34,140.43,139.82
140.17,139.89,140.46,139.75
140.77,140.11,140.93,139.87
140.14,141.14,141.52,139.97
141.01,140.50,141.01,140.33
141.62,141.86,141.97,141.08
141.02,141.02,141.54,140.80
140.50,139.90,140.50,139.66
139.31,140.30,140.37,139.24
139.88,139.56,139.90,139.49
138.69,138.46,138.78,137.93
138.74,138.11,138.74,138.11
137.74,137.65,138.06,137.42
137.50,137.59,137.84,137.16
137.35,137.52,138.01,137.35
137.58,136.86,137.81,136.67
136.60,135.58,136.88,135.19
135.88,136.09,136.44,135.41
136.06,135.70,136.30,135.56
136.28,135.58,136.81,135.41
136.22,136.36,136.57,136.08
136.29,137.43,137.48,136.20
137.35,137.73,137.82,137.17
137.69,137.23,138.00,137.23
137.51,137.54,137.67,136.98
137.24,136.13,137.37,136.09
136.29,135.87,136.39,135.77
136.22,136.03,136.57,135.80
136.04,135.97,136.18,135.72
135.01,134.28,135.01,134.05
134.99,134.98,135.01,134.20
135.65,135.79,136.12,135.46
135.61,136.27,136.27,135.61
136.81,136.08,136.88,135.99
135.93,136.08,136.44,135.93
136.63,136.63,136.85,136.34
136.90,137.06,137.17,136.80
137.64,138.70,138.70,137.10
138.33,138.06,138.64,137.98
138.37,138.81,138.81,138.36
138.86,138.70,139.24,138.44
139.02,139.53,139.64,138.82
139.47,138.83,139.47,138.80
138.47,137.68,138.47,137.59
138.02,138.56,138.62,138.02
138.73,138.34,138.73,138.11
138.33,138.57,139.07,138.19
139.40,139.43,139.64,139.01
139.39,138.72,139.39,138.60
139.42,138.63,139.51,138.48
138.74,139.00,139.13,138.52
139.02,139.00,139.07,138.48
138.77,138.21,138.87,138.00
138.50,138.24,138.98,137.94
138.18,138.32,138.79,138.04
139.23,138.86,139.43,138.80
139.05,138.96,139.19,138.66
139.14,138.74,139.14,138.40
138.63,139.39,139.59,138.56
139.23,138.80,139.25,138.71
138.84,138.56,138.86,138.43
138.42,137.49,138.42,137.42
137.63,138.05,138.25,137.53
138.46,138.52,138.66,138.22
138.37,138.52,138.78,138.09
138.01,137.54,138.30,137.51
136.76,136.71,136.94,136.40
136.20,136.81,136.97,136.02
136.02,135.57,136.18,135.44
135.65,135.08,135.86,135.08
135.11,134.96,135.18,134.40
134.53,133.90,134.53,133.81
134.36,134.79,134.94,134.19
135.56,135.25,135.83,135.08
135.11,133.61,135.11,133.56
133.26,133.69,134.43,133.18
134.22,133.32,134.27,133.19
133.60,133.81,134.11,133.21
134.49,135.15,135.27,134.49
134.48,133.95,134.51,133.89
133.08,133.32,133.92,133.08
133.53,133.62,133.90,133.37
134.07,134.60,134.69,134.03
134.40,134.46,134.64,134.08
134.46,135.42,135.55,134.46
135.24,135.70,135.70,134.95
135.39,135.51,135.80,135.36
135.61,135.87,136.18,135.61
135.44,134.79,135.46,134.48
134.27,133.70,134.27,133.55
132.95,132.26,132.96,132.13
132.71,133.19,133.45,132.71
132.16,132.17,132.69,132.15
132.65,132.44,132.73,132.27
132.09,131.98,132.21,131.65
131.52,131.38,131.77,131.19
131.88,132.73,132.78,131.79
132.51,132.70,133.41,132.47
133.40,132.95,133.41,132.79
133.26,133.60,133.63,133.06
133.40,133.39,133.67,132.52
133.22,133.20,133.27,132.73
133.84,134.17,134.33,133.84
133.16,132.75,133.53,132.71
132.07,132.30,132.88,132.07
132.71,132.81,133.00,132.42
132.44,132.31,132.70,132.23
131.82,131.51,131.91,131.30
132.63,133.40,133.67,132.35
132.70,132.92,133.65,132.70
131.89,131.82,132.21,131.74
132.36,132.20,132.54,132.16
133.46,133.60,133.81,133.02
134.82,134.34,135.08,134.20
134.71,134.87,135.29,134.34
134.02,133.69,134.35,133.67
132.57,132.33,133.03,132.18
131.80,132.07,132.47,131.80
132.33,132.29,132.45,132.13
132.31,133.15,133.29,132.31
132.91,133.46,133.51,132.89
133.43,133.62,133.74,133.43
133.36,133.47,133.61,133.21
133.21,133.97,134.05,133.21
134.03,134.32,134.60,134.03
134.40,135.15,135.16,134.31
135.39,135.27,135.39,135.08
135.59,135.72,135.83,135.42
135.25,135.14,135.37,135.04
134.97,134.79,134.98,134.65
134.87,135.09,135.29,134.80
135.78,135.99,136.35,135.78
135.81,136.36,136.68,135.81
136.18,135.47,136.39,135.47
135.17,134.87,135.34,134.74
135.08,135.68,135.96,135.08
135.94,136.30,136.51,135.86
135.95,135.50,137.75,135.36
136.43,136.62,137.03,136.43
136.79,136.41,137.43,136.41
136.13,136.06,136.51,136.00
135.99,135.94,136.33,135.67
136.57,136.20,136.67,136.17
135.91,135.76,136.25,135.64
135.30,136.64,136.66,135.30
136.78,137.15,137.23,136.78
137.44,137.60,137.65,137.12
138.96,137.58,157.26,137.52
136.70,136.52,136.92,136.13
135.88,135.14,136.33,135.07
135.24,135.29,137.18,135.05
136.11,135.34,136.20,135.34
136.00,135.02,136.01,134.89
135.21,135.46,135.57,134.70
135.00,135.07,135.48,134.90
135.43,135.41,135.45,134.90
135.89,135.96,136.20,135.45
135.34,135.02,135.34,134.95
134.22,135.27,135.49,134.11
134.91,134.86,135.09,134.68
135.30,135.24,135.49,135.05
135.36,135.38,135.63,135.14
134.88,134.01,134.90,133.98
133.94,133.89,134.19,133.68
133.71,135.10,135.65,133.18
135.64,136.02,136.05,135.33
135.27,134.94,135.40,134.85
135.79,135.95,136.20,135.58
135.63,135.84,136.03,135.61
136.52,136.25,136.89,136.25
135.79,135.95,135.99,135.64
136.12,137.02,137.02,136.12
137.10,137.44,137.55,136.98
136.92,137.26,137.42,136.92
137.40,137.24,137.70,137.23
138.63,138.00,139.11,137.78
137.65,137.04,137.65,137.04
136.99,137.38,137.45,136.74
137.00,136.91,137.17,136.74
137.09,136.45,137.19,136.28
136.29,136.54,136.72,136.29
136.68,137.10,137.17,136.68
136.98,137.29,137.44,136.83
137.58,138.15,138.20,137.47
137.95,137.57,137.95,137.51
137.72,137.58,138.10,137.51
137.60,137.47,137.60,137.05
136.82,136.82,136.97,136.79
137.13,137.43,137.60,137.13
137.52,137.46,137.72,137.28
136.76,136.63,136.76,136.54
136.94,137.05,137.16,136.89
137.39,137.34,137.58,137.33
137.27,136.71,137.34,136.59
136.23,135.73,136.33,135.61
135.88,135.96,136.16,135.78
135.31,135.34,135.54,135.20
135.11,134.91,135.17,134.73
134.96,134.77,135.50,134.55
134.66,134.55,134.78,134.25
133.58,133.42,133.61,133.30
132.87,133.16,133.48,132.87
133.40,133.40,133.95,133.18
133.21,133.43,133.72,133.09
133.65,133.67,133.98,133.43
134.00,134.14,134.34,133.88
134.37,134.24,134.51,134.05
133.93,134.33,134.38,133.68
134.13,134.30,134.73,133.98
134.66,134.70,134.86,134.63
134.75,134.48,134.88,134.45
134.46,134.68,134.84,134.44
134.81,134.84,134.97,134.74
134.90,134.90,135.05,134.84
135.07,134.99,135.19,134.97
135.14,135.18,135.23,135.04
135.13,135.84,135.94,135.01
135.57,135.67,135.76,135.38
134.76,133.82,134.76,133.48
133.97,134.42,134.59,133.92
134.50,135.04,135.35,134.50
135.49,135.13,135.49,134.97
134.89,135.26,135.50,134.67
135.47,135.12,135.47,135.12
135.92,136.45,136.61,135.78
137.14,135.39,137.14,135.25
134.73,134.70,134.98,134.54
134.48,134.50,134.78,134.24
134.75,135.28,135.45,134.75
135.56,135.73,136.38,135.54
135.81,135.83,136.12,135.64
135.53,135.17,135.55,135.13
134.75,134.73,134.86,134.52
134.79,134.95,134.95,134.76
134.83,134.98,135.33,134.77
134.72,134.04,134.80,133.89
133.82,134.04,134.20,133.81
134.49,134.21,134.64,134.12
135.13,134.87,135.45,134.78
134.58,134.69,135.04,134.56
135.63,135.82,135.86,135.35
136.01,136.15,136.24,135.37
136.00,136.51,136.63,135.76
135.91,135.83,136.30,135.72
135.89,136.75,137.20,135.86
136.52,137.31,137.54,136.38
137.30,136.79,137.41,136.41
137.88,137.81,138.21,137.48
137.61,137.52,138.00,137.33
138.35,138.30,139.04,138.24
138.73,137.96,138.86,137.82
137.41,137.54,137.71,137.15
137.78,137.98,138.09,137.72
138.12,138.17,138.34,137.81
138.04,138.07,138.31,137.56
137.98,138.36,138.49,137.97
139.01,139.18,139.37,138.81
138.85,138.73,138.87,138.46
139.55,140.01,140.01,139.37
139.79,139.59,140.53,139.56
139.66,140.00,140.01,139.46
139.52,140.06,140.26,139.46
140.82,141.61,141.72,140.73
142.18,141.51,142.18,141.36
141.33,142.14,142.24,141.20
144.51,142.90,144.51,142.39
142.52,141.88,142.52,141.40
141.18,141.06,141.49,140.77
140.55,140.53,141.29,140.03
140.57,141.33,141.56,140.56
141.54,141.40,141.93,141.25
141.45,141.33,141.48,141.17
141.04,141.62,141.81,140.71
142.25,141.45,142.85,141.44
142.09,141.97,142.38,141.66
141.33,141.21,141.60,140.96
141.57,141.54,141.57,141.19
141.26,139.94,141.26,139.72
140.68,139.94,140.68,139.42
139.96,140.15,140.47,139.90
140.12,139.53,140.12,139.17
139.46,139.34,139.46,139.11
140.51,140.53,141.00,140.32
139.96,139.76,140.17,139.57
140.12,139.37,140.12,138.86
139.50,138.64,139.55,138.53
138.88,138.79,139.20,138.76
139.27,138.81,139.42,138.70
138.94,139.52,139.56,138.50
139.78,139.82,140.09,139.70
140.00,140.09,140.43,139.99
140.42,139.41,140.42,139.35
140.28,139.22,140.39,139.16
139.42,140.14,140.36,139.38
140.98,139.91,140.98,139.51
139.63,140.21,140.61,139.63
140.51,141.45,141.52,140.51
141.55,140.59,141.56,140.36
140.86,141.52,141.65,140.77
141.60,141.37,141.89,140.93
141.36,141.45,141.59,141.14
142.22,142.40,142.52,142.05
142.20,141.75,142.20,141.60
142.44,142.85,142.96,142.13
142.43,142.33,142.55,142.13
141.97,142.37,142.50,141.76
142.00,141.72,142.16,141.54
141.67,141.91,142.05,141.40
141.64,141.45,141.90,141.35
141.75,142.06,142.36,141.75
141.98,141.74,141.98,141.50
141.68,141.52,141.72,141.22
141.74,140.55,141.87,140.54
140.01,140.21,140.28,139.81
140.25,140.06,140.25,139.82
139.73,139.62,139.96,139.60
139.65,139.18,139.70,139.12
139.85,140.17,140.24,139.59
140.04,140.73,140.83,140.00
140.41,140.77,140.83,140.11
140.20,139.87,140.35,139.81
140.78,140.84,141.13,140.70
141.10,141.29,141.37,140.74
141.31,141.83,141.89,140.97
141.91,141.35,141.91,141.27
141.77,141.73,141.88,141.33
143.10,141.62,143.10,141.36
141.35,142.14,142.38,141.35
141.59,141.67,141.81,141.42
141.88,142.44,142.45,141.78
141.87,141.69,141.92,141.48
141.72,141.73,141.98,141.68
141.28,140.28,141.28,140.00
140.25,140.64,140.82,140.25
140.27,140.72,140.76,140.27
140.61,140.91,140.97,140.52
140.40,140.45,140.69,140.24
140.47,140.31,140.69,140.31
140.48,140.95,141.13,140.48
140.79,140.54,141.07,140.54
140.26,140.95,141.10,140.19
141.17,140.84,141.25,140.73
141.28,141.53,141.62,141.28
142.67,142.85,142.91,142.59
142.58,142.39,142.73,142.26
142.80,142.68,142.92,142.64
142.81,143.01,143.06,142.81
143.53,143.40,143.60,143.37
143.93,143.92,144.23,143.73
144.31,144.43,144.44,144.04
144.79,144.33,144.81,144.23
144.50,144.72,145.00,144.44
145.24,145.13,145.85,144.89
145.01,144.51,145.01,144.31
143.55,143.59,143.80,143.52
143.64,143.33,143.89,143.27
143.38,143.59,143.65,143.14
142.84,142.65,143.23,142.51
145.66,145.10,145.66,144.86
146.58,146.97,147.06,146.49
146.80,146.98,147.08,146.53
146.96,146.32,147.15,146.32
146.58,146.60,147.28,146.17
147.97,147.41,147.97,146.72
147.99,148.40,148.60,147.91
148.36,148.35,148.52,147.85
147.12,148.17,148.45,147.12
148.17,148.56,148.75,147.97
148.04,147.68,148.35,147.63
146.83,146.46,146.91,146.32
147.39,147.21,147.39,146.99
146.11,146.25,146.30,145.88
145.53,145.42,145.64,145.16
145.69,145.23,145.85,145.05
145.66,145.85,145.96,145.55
145.44,145.36,145.44,145.10
144.71,145.59,145.65,144.59
145.35,145.66,145.93,145.24
145.74,145.51,145.83,145.41
145.77,145.64,145.77,144.96
145.86,146.46,146.52,145.86
146.20,146.57,146.68,146.13
146.65,147.34,147.35,146.65
145.66,146.36,146.60,145.66
145.40,145.80,146.15,145.15
145.95,145.84,145.95,145.38
146.17,146.25,146.65,146.17
145.95,145.21,145.95,145.16
145.02,145.22,145.37,144.83
145.49,146.00,146.04,145.46
146.22,146.31,146.54,145.94
146.12,145.53,146.30,145.25
146.35,146.26,146.71,146.06
145.89,145.46,145.95,145.43
145.40,145.16,145.46,145.00
145.13,145.44,145.71,145.13
145.48,145.77,145.90,145.30
145.21,145.18,145.46,144.88
145.53,145.82,145.93,145.53
145.90,145.85,146.14,145.70
146.00,145.72,146.00,145.50
145.46,145.33,145.70,145.30
145.75,144.78,146.17,144.58
145.16,145.56,145.67,145.14
145.50,145.47,145.63,145.37
145.59,145.48,145.75,145.29
144.75,145.51,145.55,144.56
145.00,144.84,145.19,144.46
144.87,145.72,145.86,144.82
146.14,145.86,146.14,145.79
145.40,144.78,145.54,144.46
143.80,143.68,144.09,143.57
143.40,143.64,143.87,143.38
143.75,142.92,143.75,142.25
142.91,143.19,143.46,142.85
142.97,143.05,143.19,142.63
143.37,143.42,143.45,143.07
143.30,143.10,143.33,143.02
143.37,143.33,143.67,143.21
143.17,143.82,143.85,142.92
144.06,144.27,144.51,144.01
144.38,144.28,144.44,144.18
144.47,144.80,144.99,144.47
145.40,145.35,145.40,145.13
145.27,145.22,145.64,145.09
144.77,145.43,145.50,144.77
145.28,144.82,145.40,144.50
144.74,144.28,144.75,144.20
144.17,143.37,144.22,143.28
143.16,142.90,143.26,142.61
142.66,142.52,142.77,142.43
142.73,142.66,142.73,142.24
142.00,142.08,142.12,141.83
142.09,142.07,142.39,141.85
141.83,141.98,142.11,141.57
142.56,142.50,142.66,142.43
141.89,141.63,142.26,141.52
141.77,142.04,142.22,141.77
141.70,142.35,142.37,141.70
142.03,142.48,142.60,142.03
142.64,142.42,142.67,142.36
142.70,142.56,142.71,142.32
142.55,142.18,142.55,142.02
141.99,142.28,142.64,141.96
141.95,141.82,142.08,141.75
141.17,141.08,141.18,140.73
140.81,141.00,141.20,140.81
141.19,141.33,141.34,141.11
140.51,141.17,141.31,140.40
141.40,141.58,141.77,141.26
141.14,141.30,141.40,141.11
141.50,141.74,141.86,141.50
141.18,141.10,141.24,141.01
141.16,140.63,141.31,140.53
139.50,137.55,139.54,137.39
137.11,136.60,137.68,136.60
136.90,136.31,136.99,136.14
135.50,135.36,136.12,135.08
135.68,135.61,135.89,135.45
135.60,135.87,136.00,135.30
135.38,134.92,135.52,134.78
135.00,134.34,135.19,134.01
134.56,134.63,134.73,134.37
134.67,134.59,134.97,134.47
133.80,134.15,134.26,132.66
134.28,134.04,134.40,133.84
134.52,134.73,134.82,134.38
134.55,134.97,135.05,134.38
133.65,133.73,134.16,133.55
132.58,132.79,132.86,132.08
133.04,133.51,133.74,133.04
132.94,133.41,133.91,132.74
