TEAR,TearLab Corporation - Common Stock,NASDAQ
11.00,10.96,11.35,10.75
11.00,10.50,11.13,10.41
10.41,10.34,10.50,9.65
10.37,10.13,10.57,9.86
10.16,10.15,10.42,10.13
10.08,10.01,10.19,9.89
10.00,10.62,10.98,10.00
10.62,10.87,10.93,10.53
10.90,11.38,11.39,10.87
11.36,11.26,11.47,11.10
11.39,11.06,11.39,10.92
11.15,11.42,11.44,11.00
11.48,11.61,11.84,11.46
11.57,11.56,11.70,11.33
11.62,11.47,11.69,11.25
11.50,11.86,12.10,11.40
11.96,12.00,12.10,11.80
11.97,11.87,12.07,11.69
11.90,12.08,12.38,11.85
12.15,12.08,12.35,12.00
12.12,11.92,12.19,11.86
11.82,12.42,12.59,11.41
12.39,13.30,13.43,12.32
13.40,13.72,13.73,13.02
14.65,13.87,15.18,13.80
13.83,14.60,14.63,13.81
14.60,14.73,14.92,14.39
14.78,14.55,14.91,14.52
14.51,14.15,14.63,14.14
14.28,12.85,14.48,12.50
12.50,12.20,12.73,11.25
12.24,12.73,14.28,12.24
12.61,12.78,12.89,12.26
12.71,12.31,12.78,12.26
12.31,12.12,12.38,11.95
12.16,12.12,12.20,11.97
12.29,13.19,13.20,12.27
13.09,13.48,13.52,12.70
12.57,13.73,13.80,12.01
13.57,12.88,13.78,12.50
12.80,13.03,13.26,12.56
13.05,12.75,13.18,12.68
12.73,13.11,13.15,12.50
13.05,12.70,13.14,12.67
12.75,12.38,12.82,12.20
12.37,12.35,12.45,12.10
12.39,12.64,12.88,12.16
12.53,12.29,12.77,12.28
12.32,12.57,12.64,12.24
12.56,13.34,13.36,12.54
13.29,13.14,13.55,12.92
13.10,13.24,13.52,13.04
13.23,12.94,13.24,12.88
12.91,12.61,13.00,12.57
12.62,12.27,12.68,12.14
12.30,12.68,12.79,12.30
12.70,12.73,12.82,12.61
12.70,12.74,12.83,12.61
12.75,12.42,12.82,12.32
12.47,12.55,12.59,12.21
12.63,12.73,12.84,12.51
12.70,12.77,12.98,12.60
12.78,12.57,12.88,12.52
12.55,12.46,12.75,12.41
12.44,11.96,12.45,11.95
11.95,11.23,11.95,10.63
11.19,10.90,11.23,10.86
10.88,11.15,11.48,10.85
11.13,11.18,11.21,10.90
11.15,10.77,11.15,10.69
10.71,11.06,11.09,10.56
11.11,12.33,12.39,11.00
12.24,11.97,12.37,11.73
11.95,11.23,11.95,10.99
11.20,11.59,11.91,11.09
11.50,11.46,11.76,11.25
11.47,10.22,11.47,10.14
10.30,10.01,10.35,9.26
10.28,10.95,10.98,10.17
10.87,10.93,11.03,10.48
10.88,11.00,11.09,10.70
10.94,10.64,11.00,10.50
10.65,10.74,10.91,10.42
10.73,10.67,11.09,10.66
10.77,10.85,10.88,10.59
10.79,11.33,11.35,10.65
11.30,11.00,11.56,10.90
10.98,11.42,11.44,10.84
11.40,11.44,11.49,11.22
11.43,11.02,11.50,11.00
10.99,10.96,11.05,10.80
10.90,10.93,11.05,10.73
10.91,10.38,11.03,10.33
10.36,10.43,10.49,9.99
10.48,10.44,10.78,10.32
10.50,10.24,10.68,10.00
10.23,10.43,10.47,10.17
10.48,10.49,10.85,10.44
10.56,10.58,10.82,10.40
10.59,11.48,11.50,10.22
11.41,10.75,11.64,10.68
10.69,10.72,10.87,10.52
10.30,9.54,10.50,9.50
9.53,8.98,9.94,8.94
8.95,9.82,9.82,8.95
9.88,9.91,10.09,9.75
9.88,9.17,9.93,9.15
9.17,8.71,9.21,8.66
8.72,8.70,8.96,8.65
8.69,8.59,8.87,8.48
8.61,8.89,8.93,8.57
8.94,9.37,9.44,8.85
9.40,9.40,9.52,9.28
9.47,9.37,9.59,9.22
9.36,9.31,9.40,9.11
9.26,9.17,9.43,9.12
9.12,9.28,9.30,8.91
9.25,8.89,9.28,8.84
8.98,8.95,9.16,8.89
9.00,8.85,9.02,8.77
8.75,8.66,8.84,8.60
8.70,8.60,8.77,8.52
8.61,8.94,9.10,8.50
8.96,8.91,9.12,8.81
8.98,8.77,9.08,8.73
8.90,8.73,8.90,8.70
8.74,8.70,8.85,8.69
8.66,8.47,8.81,8.31
8.51,8.70,8.92,8.47
8.72,9.35,9.44,8.72
9.37,9.19,9.45,9.13
9.20,9.34,9.50,9.18
9.37,9.36,9.43,9.15
9.38,9.30,9.52,9.22
9.26,9.34,9.75,9.19
9.35,9.88,9.93,9.27
9.92,10.11,10.25,9.90
10.11,10.26,10.36,9.95
10.28,9.85,10.29,9.79
9.85,9.62,9.95,9.45
9.67,9.39,9.67,9.35
9.38,9.56,9.61,9.24
9.52,9.16,9.65,8.92
9.15,9.02,9.26,8.98
9.01,8.75,9.13,8.55
8.70,8.73,9.04,8.66
8.76,8.64,8.86,8.61
8.68,8.57,8.81,8.53
8.59,8.57,8.70,8.48
8.57,8.54,8.69,8.42
8.42,8.38,8.56,8.33
8.38,8.25,8.46,8.04
8.22,7.67,8.43,7.63
7.59,6.59,7.59,6.35
6.66,6.66,6.86,6.45
6.60,6.69,6.72,6.55
6.45,6.29,6.65,6.02
6.29,6.20,6.34,6.00
6.16,6.42,6.47,6.08
6.46,6.20,6.49,6.15
6.15,6.29,6.36,6.12
6.15,6.28,6.33,6.14
6.31,6.29,6.38,6.20
6.30,6.55,6.61,6.30
6.48,7.06,7.20,6.48
7.08,7.06,7.16,6.92
7.23,7.31,8.14,7.05
7.35,7.27,7.61,7.23
7.27,6.99,7.29,6.92
7.03,7.08,7.38,7.01
7.06,6.97,7.17,6.92
6.98,7.29,7.30,6.80
7.30,7.43,7.53,7.13
7.44,7.74,7.83,7.37
7.77,8.05,8.28,7.75
7.95,7.66,7.97,7.50
7.76,7.66,8.18,7.58
7.68,7.83,7.94,7.54
7.82,7.72,7.82,7.53
7.78,7.93,7.97,7.65
7.94,7.70,8.10,7.60
7.69,7.43,7.82,7.33
7.40,7.59,7.66,7.33
7.64,7.21,7.75,7.11
7.23,7.11,7.55,7.00
7.14,7.37,7.51,7.10
7.40,7.62,7.72,7.33
7.60,7.49,7.95,7.43
7.48,7.47,7.57,7.35
7.48,7.35,7.48,7.25
7.35,7.17,7.35,7.05
7.20,7.34,7.51,7.20
7.41,7.11,7.67,7.09
7.08,6.79,7.21,6.78
6.77,6.50,6.90,6.40
6.44,6.76,7.03,6.42
6.75,6.81,7.16,6.66
6.80,6.79,6.99,6.79
6.80,6.40,6.88,6.27
6.46,6.20,6.59,6.10
6.20,6.10,6.45,6.06
6.11,6.22,6.55,6.04
6.17,6.27,6.51,6.16
6.24,5.93,6.24,5.86
5.87,5.89,6.09,5.77
5.95,5.75,6.02,5.63
5.78,5.39,5.84,5.29
5.41,4.98,5.41,4.94
4.95,4.63,5.05,4.59
4.66,5.25,5.36,4.65
5.23,5.21,5.34,4.97
5.17,4.90,5.17,4.88
4.96,4.89,5.14,4.78
4.85,4.35,4.88,4.31
4.39,4.41,4.67,4.27
4.41,4.40,4.50,4.32
4.40,4.32,4.43,4.26
4.33,4.23,4.35,4.18
4.27,4.17,4.34,4.14
4.17,4.21,4.26,4.05
4.18,4.11,4.36,4.10
4.14,4.13,4.36,3.90
4.20,3.90,4.24,3.90
4.00,3.97,4.24,3.80
4.07,3.94,4.10,3.90
3.97,4.37,4.38,3.95
4.37,4.37,4.57,4.26
4.63,4.39,4.70,4.19
4.41,4.80,4.83,4.30
4.57,4.51,4.76,4.47
4.48,4.53,4.62,4.36
4.55,4.68,4.72,4.48
4.67,4.57,4.81,4.56
4.57,4.54,4.62,4.51
4.62,4.82,4.98,4.52
4.80,4.84,4.85,4.53
4.83,5.05,5.22,4.72
5.06,4.99,5.10,4.88
4.91,5.01,5.11,4.75
5.01,4.68,5.01,4.66
4.68,4.46,4.74,4.42
4.49,4.83,4.85,4.45
4.87,4.82,5.10,4.78
4.85,4.84,4.97,4.78
4.84,4.84,4.95,4.60
4.83,4.82,4.90,4.75
4.81,4.58,4.83,4.55
4.61,4.56,4.72,4.44
4.58,4.80,4.85,4.49
4.79,4.92,5.06,4.72
4.91,4.85,5.03,4.77
4.89,4.88,4.91,4.77
4.90,4.67,4.92,4.61
4.68,4.56,4.70,4.50
4.56,4.58,4.75,4.51
4.55,4.50,4.56,4.34
4.51,4.43,4.56,4.38
4.39,4.78,4.81,4.39
4.61,4.87,5.00,4.61
4.86,5.22,5.33,4.78
5.30,5.23,5.88,5.22
5.24,5.01,5.34,4.99
5.00,4.70,5.09,4.69
4.70,4.62,4.85,4.46
4.61,4.65,4.98,4.55
4.49,4.86,4.89,4.47
4.90,5.17,5.24,4.73
5.24,5.42,5.65,5.20
5.44,5.33,5.97,5.29
5.37,5.13,5.64,5.10
5.10,5.18,5.29,5.06
5.18,5.23,5.32,5.00
5.33,5.27,5.39,5.16
5.42,5.35,5.73,5.30
5.47,5.13,5.68,5.06
5.20,4.95,5.35,4.90
4.97,4.98,5.05,4.87
4.95,4.76,5.04,4.65
4.75,4.69,4.76,4.58
4.70,4.53,4.81,4.52
4.48,4.36,4.57,4.35
4.37,4.43,4.59,4.34
4.45,4.28,4.69,4.25
4.28,4.48,4.51,4.27
4.41,4.53,4.60,4.30
4.52,4.44,4.63,4.40
3.94,3.58,4.10,3.39
3.54,3.48,3.66,3.44
3.48,3.36,3.60,3.31
3.38,3.31,3.44,3.30
3.76,3.65,3.92,3.52
3.65,3.67,3.74,3.57
3.71,3.83,3.89,3.63
3.85,3.84,3.89,3.65
3.82,3.80,3.92,3.75
3.96,3.92,4.06,3.68
3.89,3.86,3.94,3.83
3.90,3.80,3.93,3.77
3.80,3.72,3.90,3.67
3.73,3.85,3.91,3.72
3.79,3.81,3.93,3.72
3.80,3.87,3.90,3.76
3.90,3.90,3.94,3.82
3.94,3.85,3.94,3.82
3.86,3.84,3.89,3.80
3.82,3.86,4.00,3.81
3.85,3.92,3.99,3.83
3.90,3.79,3.93,3.76
3.78,3.73,3.86,3.73
3.70,3.70,3.82,3.70
3.70,3.75,3.77,3.66
3.72,3.79,3.92,3.70
3.75,3.74,3.89,3.69
3.78,3.93,4.02,3.73
3.92,4.05,4.09,3.85
4.04,4.36,4.45,4.03
4.31,4.28,4.45,4.19
4.30,3.84,4.30,3.81
3.82,3.61,3.86,3.58
3.60,3.46,3.60,3.36
3.45,3.40,3.50,3.37
3.36,3.35,3.44,3.32
3.32,3.40,3.58,3.29
3.42,3.61,3.71,3.39
3.67,3.45,3.70,3.37
3.46,3.49,3.56,3.46
3.49,3.22,3.51,3.22
3.22,3.34,3.48,3.10
3.40,3.53,3.65,3.30
3.50,3.35,3.52,3.32
3.38,3.32,3.38,3.21
3.31,3.32,3.40,3.19
3.37,3.32,3.52,3.25
3.30,3.11,3.34,3.05
3.09,3.03,3.20,3.03
3.07,3.12,3.18,3.04
3.16,3.05,3.30,3.04
3.05,3.00,3.14,2.95
3.00,2.91,3.05,2.83
2.91,2.85,2.93,2.78
2.84,2.82,2.92,2.81
2.86,2.97,3.03,2.81
2.95,3.06,3.13,2.93
3.02,2.89,3.10,2.87
2.90,2.90,3.00,2.82
2.90,2.89,2.99,2.88
2.86,2.83,2.93,2.81
2.82,2.84,2.94,2.80
2.96,2.67,2.96,2.53
2.72,2.26,2.72,2.05
2.29,2.29,2.33,2.23
2.30,2.55,2.60,2.30
2.55,2.48,2.61,2.34
2.50,2.47,2.58,2.45
2.66,2.58,2.78,2.55
2.57,2.61,2.69,2.53
2.58,2.56,2.60,2.46
2.55,2.47,2.58,2.46
2.50,2.45,2.52,2.45
2.47,2.60,2.64,2.42
2.65,2.76,2.82,2.53
2.81,3.01,3.18,2.79
2.97,2.90,3.05,2.84
2.90,2.92,3.05,2.89
2.92,2.79,3.00,2.75
2.81,2.55,2.81,2.55
2.57,2.40,2.61,2.40
2.37,2.27,2.48,2.27
2.25,2.22,2.33,2.16
2.17,2.32,2.40,2.17
2.37,2.33,2.58,2.29
2.28,2.25,2.38,2.23
2.32,2.29,2.44,2.26
2.35,2.37,2.44,2.29
2.37,2.39,2.44,2.35
2.41,2.33,2.41,2.28
2.35,2.34,2.38,2.29
2.34,2.25,2.34,2.22
2.25,2.45,2.48,2.21
2.42,2.49,2.56,2.39
2.50,2.61,2.64,2.50
2.59,2.63,2.64,2.45
2.65,2.60,2.69,2.60
2.62,2.57,2.70,2.56
2.54,2.61,2.69,2.54
2.56,2.63,2.64,2.53
2.55,2.65,2.71,2.55
2.63,2.58,2.74,2.58
2.58,2.70,2.82,2.57
2.70,2.60,2.78,2.51
2.67,2.75,2.84,2.55
2.68,2.69,2.72,2.61
2.69,2.65,2.73,2.63
2.67,2.63,2.69,2.58
2.61,2.47,2.65,2.45
2.47,2.30,2.55,2.30
2.28,2.23,2.48,2.18
2.30,2.35,2.39,2.20
2.35,2.24,2.35,2.23
2.29,2.26,2.32,2.20
2.25,2.13,2.25,2.08
2.12,1.98,2.12,1.95
1.99,1.67,2.02,1.50
1.68,1.79,1.79,1.61
1.80,1.70,1.82,1.66
1.74,1.76,1.78,1.70
1.72,1.69,1.79,1.69
1.71,1.77,1.79,1.65
1.80,1.89,1.90,1.77
1.90,1.94,1.99,1.82
1.94,2.00,2.00,1.94
2.00,2.07,2.12,2.00
2.11,2.15,2.15,2.06
2.15,2.12,2.15,2.00
2.10,2.12,2.13,2.04
2.15,2.12,2.15,2.09
2.12,2.15,2.20,2.09
2.18,2.34,2.35,2.14
2.37,2.33,2.39,2.31
2.39,2.35,2.39,2.23
2.39,2.52,2.56,2.27
2.55,2.68,2.68,2.49
2.65,2.68,2.69,2.60
2.65,2.65,2.84,2.63
2.65,2.68,2.78,2.61
2.70,2.60,2.72,2.51
2.58,2.61,2.69,2.52
2.61,2.60,2.70,2.46
2.56,2.73,2.73,2.53
2.95,2.99,3.04,2.84
3.00,3.00,3.15,2.95
3.05,3.09,3.15,2.95
3.07,3.09,3.14,2.99
3.06,2.99,3.06,2.95
3.00,3.01,3.05,2.96
2.80,2.70,2.80,2.51
2.67,2.58,2.67,2.55
2.54,2.52,2.60,2.50
2.51,2.57,2.60,2.51
2.59,2.59,2.65,2.55
2.51,2.58,2.58,2.50
2.50,2.55,2.57,2.50
2.56,2.56,2.57,2.54
2.57,2.52,2.58,2.52
2.51,2.39,2.54,2.26
2.37,2.29,2.40,2.28
2.28,2.20,2.38,2.19
2.13,1.99,2.26,1.99
2.00,2.00,2.06,1.96
2.00,2.00,2.02,1.97
2.00,2.03,2.05,2.00
2.00,2.08,2.12,2.00
2.31,2.26,2.36,2.15
2.28,2.36,2.41,2.28
2.42,2.48,2.53,2.42
2.45,2.24,2.45,2.14
2.27,2.20,2.51,2.20
2.21,2.25,2.30,2.18
2.22,2.32,2.38,2.21
2.35,2.33,2.40,2.24
2.37,2.31,2.37,2.26
2.35,2.31,2.37,2.27
2.29,2.39,2.41,2.23
2.42,2.46,2.51,2.39
2.44,2.44,2.54,2.43
2.46,2.43,2.50,2.42
2.43,2.51,2.54,2.43
2.48,2.57,2.57,2.48
2.57,2.59,2.60,2.46
2.57,2.36,2.57,2.29
2.40,2.54,2.56,2.40
2.50,2.59,2.59,2.28
2.56,2.33,2.56,2.33
2.27,2.21,2.50,2.21
2.37,2.58,2.58,2.36
2.57,2.35,2.57,2.35
2.34,2.50,2.56,2.34
2.50,2.44,2.55,2.41
2.40,2.35,2.40,2.35
2.33,2.44,2.50,2.31
2.47,2.46,2.51,2.43
2.43,2.45,2.50,2.43
2.45,2.43,2.48,2.40
2.40,2.33,2.55,2.30
2.25,2.33,2.43,2.25
2.35,2.36,2.40,2.33
2.35,2.39,2.43,2.27
2.26,2.26,2.37,2.25
2.27,2.39,2.39,2.27
2.34,2.37,2.42,2.32
2.24,2.43,2.44,2.24
2.45,2.45,2.45,2.38
2.43,2.40,2.48,2.38
2.39,2.46,2.49,2.38
2.43,2.48,2.54,2.40
2.47,2.37,2.55,2.36
2.37,2.39,2.41,2.36
2.37,2.38,2.43,2.37
2.24,2.27,2.40,2.24
2.27,2.30,2.34,2.27
2.31,2.29,2.34,2.25
2.27,2.35,2.35,2.27
2.35,2.33,2.38,2.28
2.31,2.25,2.36,2.24
2.29,2.29,2.31,2.24
2.26,2.40,2.48,2.25
2.38,2.31,2.44,2.28
2.31,2.28,2.34,2.25
2.26,2.23,2.30,2.23
2.19,2.05,2.32,2.05
2.05,2.02,2.17,2.00
2.04,1.87,2.09,1.86
1.90,1.98,2.03,1.85
1.91,1.98,2.07,1.89
2.01,1.97,2.13,1.97
1.97,1.88,1.98,1.87
1.95,1.98,2.00,1.90
1.99,1.97,2.03,1.97
1.98,2.03,2.11,1.88
1.99,1.98,2.10,1.97
2.03,2.04,2.06,1.99
2.02,2.35,2.41,2.02
2.33,2.42,2.45,2.25
2.41,2.41,2.43,2.24
2.40,2.38,2.48,2.37
2.35,2.32,2.47,2.30
2.31,2.25,2.42,2.25
2.27,2.30,2.36,2.19
2.31,2.40,2.40,2.29
2.40,2.38,2.41,2.33
2.37,2.38,2.39,2.32
2.38,2.39,2.39,2.30
2.40,2.49,2.50,2.32
2.50,2.79,3.03,2.50
2.74,2.58,2.74,2.39
2.56,2.46,2.79,2.40
2.44,2.48,2.61,2.17
2.87,2.64,2.87,2.29
2.64,2.76,2.85,2.64
2.76,2.78,2.85,2.70
2.81,2.82,2.84,2.71
2.82,2.77,2.94,2.76
2.80,2.83,2.84,2.75
2.77,2.85,2.85,2.55
2.83,2.80,2.85,2.74
2.80,2.77,2.87,2.70
2.74,2.74,2.76,2.69
2.70,2.48,2.79,2.43
2.37,2.43,2.47,2.01
2.37,2.40,2.56,2.37
2.43,2.45,2.52,2.36
2.48,2.64,2.71,2.46
2.66,2.67,2.70,2.60
2.61,2.72,2.77,2.61
2.61,2.56,2.68,2.45
2.65,2.61,2.70,2.45
2.64,2.59,2.66,2.56
2.56,2.50,2.68,2.48
2.52,2.47,2.66,2.42
2.46,2.43,2.47,2.36
2.50,2.32,2.51,2.28
2.30,2.13,2.32,2.12
2.11,2.12,2.21,2.10
2.17,2.08,2.19,2.02
2.10,2.10,2.25,2.06
2.07,2.11,2.19,2.05
2.08,1.95,2.08,1.92
1.96,2.06,2.11,1.94
2.02,1.98,2.03,1.95
1.97,2.02,2.02,1.90
2.01,1.91,2.03,1.90
1.99,1.88,2.09,1.87
1.88,2.00,2.04,1.80
1.99,1.92,2.10,1.91
1.91,2.01,2.11,1.85
2.03,2.01,2.03,1.85
1.96,2.08,2.15,1.91
2.10,2.17,2.25,2.05
2.14,2.03,2.17,1.97
2.01,2.00,2.07,2.00
2.00,2.03,2.05,2.00
2.05,2.08,2.14,2.05
2.10,1.96,2.10,1.96
1.96,1.90,2.02,1.90
2.04,1.86,2.05,1.86
1.90,1.97,2.02,1.90
1.97,1.94,2.04,1.91
1.95,2.00,2.02,1.95
1.91,1.93,2.00,1.91
1.92,1.94,1.99,1.91
1.92,1.95,2.00,1.92
1.90,1.98,2.05,1.90
1.99,1.95,1.99,1.93
1.97,1.91,2.03,1.91
1.95,1.97,2.02,1.94
1.99,1.92,2.04,1.90
1.94,1.95,2.00,1.90
1.98,2.04,2.04,1.98
2.04,2.10,2.11,2.03
2.06,2.06,2.10,2.04
2.02,2.00,2.10,1.95
1.95,1.87,1.97,1.84
1.87,1.96,2.00,1.87
1.93,1.94,1.97,1.91
1.95,1.89,1.95,1.86
1.88,1.79,1.93,1.77
1.88,1.68,1.88,1.65
1.65,1.59,1.80,1.58
1.60,1.56,1.65,1.53
1.57,1.56,1.61,1.56
1.59,1.55,1.64,1.54
1.68,1.61,1.68,1.55
1.61,1.55,1.66,1.55
1.55,1.53,1.59,1.53
1.53,1.53,1.65,1.50
1.54,1.58,1.58,1.52
1.60,1.49,1.63,1.49
1.51,1.53,1.55,1.49
1.55,1.51,1.55,1.51
1.50,1.51,1.56,1.46
1.50,1.45,1.50,1.45
1.46,1.42,1.49,1.42
1.42,1.48,1.49,1.36
1.57,1.36,1.57,1.35
1.43,1.38,1.43,1.35
1.39,1.30,1.39,1.30
1.33,1.21,1.36,1.21
1.22,1.27,1.30,1.15
1.30,1.24,1.30,1.22
1.22,1.25,1.30,1.15
1.29,1.39,1.54,1.29
1.34,1.43,1.49,1.25
1.45,1.44,1.50,1.40
1.49,1.65,1.75,1.49
1.71,1.62,1.73,1.52
1.66,1.50,1.66,1.48
1.54,1.52,1.63,1.50
1.50,1.50,1.54,1.47
1.51,1.39,1.55,1.36
1.35,1.48,1.51,1.35
1.42,1.41,1.58,1.41
1.42,1.50,1.50,1.42
1.48,1.49,1.52,1.42
1.42,1.45,1.54,1.40
1.48,1.51,1.65,1.47
1.51,1.52,1.63,1.47
1.55,1.41,1.61,1.40
1.50,1.46,1.58,1.40
1.46,1.52,1.61,1.43
1.50,1.44,1.54,1.41
1.40,1.36,1.55,1.30
1.29,1.42,1.46,1.29
1.42,1.44,1.51,1.37
1.45,1.41,1.53,1.35
1.37,1.32,1.46,1.30
1.33,1.39,1.40,1.30
1.39,1.30,1.43,1.29
1.33,1.32,1.38,1.29
1.22,1.01,1.27,0.99
1.05,0.95,1.05,0.95
0.99,0.85,0.99,0.81
0.87,0.87,0.94,0.85
0.88,0.85,0.94,0.85
0.85,0.74,0.89,0.71
0.74,0.65,0.75,0.65
0.71,0.87,1.00,0.69
0.90,0.91,0.92,0.72
0.87,0.92,1.04,0.75
0.95,0.91,0.99,0.82
0.90,0.85,0.93,0.83
0.85,0.80,0.85,0.80
0.85,0.84,0.85,0.80
0.87,0.83,0.92,0.82
0.84,0.83,0.86,0.80
0.80,0.84,0.87,0.80
0.85,0.83,0.85,0.80
0.80,0.83,0.86,0.75
0.81,0.84,0.95,0.80
0.87,0.87,0.93,0.81
0.91,0.89,0.95,0.82
0.84,0.84,0.97,0.83
0.90,0.84,0.90,0.84
0.86,0.84,0.88,0.84
0.87,0.82,0.90,0.81
0.84,0.86,0.86,0.79
0.90,0.73,0.90,0.70
0.80,0.76,0.85,0.60
0.72,0.78,0.83,0.72
0.80,0.78,0.82,0.75
0.74,0.70,0.77,0.70
0.70,0.71,0.73,0.68
0.72,0.70,0.75,0.67
0.68,0.77,0.77,0.68
0.72,0.79,0.83,0.72
0.70,0.64,0.70,0.61
0.68,0.64,0.68,0.60
0.66,0.65,0.67,0.60
0.62,0.61,0.65,0.61
0.61,0.64,0.65,0.60
0.65,0.63,0.65,0.62
0.62,0.60,0.64,0.60
0.60,0.67,0.68,0.60
0.68,0.62,0.68,0.60
0.67,0.62,0.67,0.60
0.60,0.67,0.67,0.60
0.67,0.64,0.67,0.62
0.61,0.66,0.67,0.61
0.66,0.68,0.69,0.61
0.67,0.67,0.71,0.67
0.70,0.70,0.70,0.69
0.70,0.71,0.75,0.70
0.69,0.76,0.83,0.69
0.75,0.79,0.82,0.75
0.81,0.77,0.81,0.74
0.79,0.81,0.89,0.79
0.82,0.79,0.89,0.78
0.78,0.81,0.83,0.73
0.83,0.71,0.87,0.71
0.78,0.75,0.82,0.75
0.76,0.79,0.85,0.73
0.79,0.78,0.83,0.78
0.75,0.75,0.84,0.73
0.75,0.76,0.80,0.74
0.74,0.82,0.85,0.73
0.85,0.83,0.89,0.70
0.86,0.85,0.91,0.78
0.86,0.77,0.86,0.73
0.74,0.73,0.82,0.73
0.74,0.70,0.78,0.70
0.72,0.69,0.77,0.67
0.72,0.71,0.74,0.68
0.72,0.73,0.74,0.71
0.72,0.73,0.75,0.71
0.73,0.76,0.77,0.70
0.75,0.70,0.75,0.68
0.72,0.71,0.73,0.70
0.70,0.73,0.73,0.70
0.73,0.77,0.79,0.72
0.77,0.79,0.81,0.75
0.78,0.78,0.79,0.76
0.78,0.76,0.81,0.76
0.75,0.77,0.80,0.75
0.78,0.80,0.81,0.78
0.78,0.79,0.82,0.77
0.79,0.82,0.82,0.78
0.82,0.79,0.83,0.75
0.81,0.82,0.82,0.78
0.80,0.80,0.82,0.75
0.81,0.79,0.81,0.77
0.79,0.74,0.79,0.74
0.72,0.73,0.75,0.72
0.72,0.70,0.75,0.70
0.71,0.71,0.74,0.70
0.70,0.70,0.73,0.68
0.75,0.70,0.75,0.70
0.73,0.71,0.74,0.70
0.72,0.72,0.74,0.70
0.72,0.72,0.74,0.71
0.73,0.71,0.75,0.70
0.71,0.66,0.73,0.66
0.66,0.64,0.67,0.63
0.66,0.64,0.68,0.64
0.66,0.65,0.67,0.64
0.69,0.64,0.69,0.64
0.64,0.66,0.67,0.64
0.66,0.63,0.68,0.61
0.65,0.63,0.65,0.61
0.60,0.60,0.63,0.58
0.58,0.59,0.62,0.58
0.62,0.62,0.62,0.59
0.65,0.75,0.80,0.65
0.82,0.74,0.84,0.73
0.79,0.75,0.79,0.67
0.75,0.78,0.78,0.72
0.77,0.80,0.81,0.73
0.82,0.80,0.82,0.78
0.80,0.84,0.84,0.79
0.84,0.81,0.84,0.79
0.79,0.83,0.84,0.79
0.81,0.83,0.84,0.81
0.80,0.82,0.83,0.75
0.78,0.81,0.83,0.78
0.83,0.87,0.89,0.83
0.85,0.86,0.90,0.79
0.88,0.86,0.90,0.83
0.83,0.82,0.87,0.80
0.82,0.83,0.88,0.82
0.80,0.83,0.83,0.79
0.79,0.80,0.83,0.79
0.79,0.82,0.83,0.79
0.83,0.82,0.83,0.79
0.83,0.77,0.83,0.75
0.75,0.74,0.80,0.74
0.72,0.74,0.76,0.72
0.74,0.76,0.79,0.72
0.73,0.76,0.81,0.73
0.73,0.75,0.76,0.71
0.73,0.73,0.76,0.72
0.74,0.65,0.76,0.65
0.63,0.72,0.74,0.63
0.63,0.71,0.73,0.62
0.72,0.71,0.76,0.67
0.72,0.80,0.80,0.69
0.79,0.77,0.80,0.76
0.78,0.79,0.80,0.74
0.76,0.78,0.82,0.76
0.80,0.79,0.80,0.70
0.76,0.80,0.80,0.73
0.77,0.73,0.80,0.72
0.74,0.72,0.80,0.72
0.77,0.69,0.77,0.69
0.69,0.70,0.75,0.69
0.70,0.71,0.77,0.70
0.72,0.74,0.74,0.70
0.74,0.71,0.74,0.70
0.71,0.70,0.73,0.70
0.72,0.73,0.74,0.70
0.71,0.67,0.71,0.66
0.68,0.74,0.77,0.65
0.74,0.74,0.74,0.70
0.74,0.72,0.74,0.68
0.70,0.71,0.74,0.70
0.72,0.71,0.72,0.69
0.69,0.66,0.70,0.65
0.66,0.69,0.70,0.62
0.65,0.66,0.69,0.65
0.63,0.64,0.68,0.63
0.63,0.65,0.65,0.63
0.64,0.63,0.65,0.62
0.64,0.63,0.64,0.62
0.64,0.64,0.64,0.63
0.64,0.63,0.64,0.63
0.64,0.63,0.64,0.63
0.64,0.63,0.64,0.60
0.62,0.60,0.63,0.60
0.59,0.62,0.68,0.59
0.61,0.62,0.66,0.58
0.66,0.62,0.66,0.60
0.66,0.65,0.66,0.64
0.65,0.63,0.65,0.62
0.62,0.66,0.66,0.62
0.61,0.63,0.66,0.61
0.63,0.63,0.65,0.63
0.65,0.67,0.69,0.63
0.64,0.67,0.68,0.63
0.64,0.67,0.67,0.64
0.65,0.66,0.66,0.63
0.64,0.63,0.67,0.63
0.67,0.63,0.67,0.63
0.63,0.67,0.67,0.63
0.67,0.65,0.67,0.58
0.65,0.59,0.65,0.59
0.59,0.57,0.63,0.56
0.60,0.59,0.65,0.57
0.59,0.60,0.63,0.56
0.55,0.56,0.60,0.55
0.59,0.57,0.59,0.53
0.56,0.57,0.59,0.53
0.57,0.58,0.58,0.51
0.57,0.57,0.58,0.53
0.55,0.58,0.60,0.54
0.59,0.60,0.60,0.56
0.59,0.60,0.60,0.56
0.59,0.56,0.60,0.56
0.59,0.57,0.59,0.55
0.56,0.57,0.57,0.56
0.57,0.58,0.58,0.56
0.57,0.57,0.58,0.54
0.58,0.56,0.59,0.54
0.56,0.54,0.57,0.54
0.58,0.53,0.58,0.53
0.53,0.53,0.55,0.51
0.54,0.51,0.55,0.51
