MINT,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,NASDAQ
101.49,101.50,101.50,101.47
101.48,101.39,101.52,101.39
101.37,101.39,101.44,101.26
101.39,101.36,101.39,101.30
101.30,101.33,101.34,101.19
101.29,101.30,101.34,101.25
101.36,101.34,101.37,101.30
101.36,101.38,101.38,101.30
101.25,101.27,101.31,101.19
101.29,101.27,101.31,101.25
101.27,101.26,101.31,101.24
101.30,101.28,101.31,101.24
101.25,101.15,101.25,101.15
101.25,101.28,101.30,101.25
101.28,101.31,101.31,101.20
101.21,101.29,101.32,101.21
101.33,101.35,101.35,101.28
101.35,101.28,101.36,101.28
101.32,101.31,101.39,101.30
101.31,101.29,101.34,101.27
101.34,101.55,101.55,101.34
101.39,101.35,101.41,101.33
101.38,101.37,101.40,101.34
101.41,101.40,101.43,101.35
101.40,101.40,101.42,101.36
101.39,101.39,101.39,101.34
101.37,101.38,101.39,101.33
101.40,101.42,101.43,101.39
101.42,101.43,101.44,101.39
101.42,101.44,101.45,101.39
101.32,101.40,101.40,101.29
101.34,101.30,101.36,101.29
101.35,101.38,101.40,101.33
101.35,101.34,101.38,101.28
101.36,101.31,101.37,101.28
101.36,101.34,101.40,101.33
101.38,101.39,101.40,101.34
101.36,101.40,101.41,101.33
101.40,101.42,101.43,101.39
101.39,101.35,101.39,101.33
101.39,101.40,101.40,101.35
101.35,101.34,101.38,101.30
101.38,101.32,101.40,101.31
101.36,101.34,101.39,101.33
101.36,101.37,101.38,101.35
101.38,101.33,101.38,101.31
101.34,101.35,101.35,101.31
101.33,101.33,101.36,101.30
101.39,101.36,101.39,101.32
101.34,101.42,101.42,101.33
101.38,101.37,101.38,101.34
101.37,101.38,101.38,101.34
101.32,101.31,101.34,101.22
101.26,101.28,101.29,101.22
101.29,101.25,101.29,101.19
101.21,101.17,101.23,101.15
101.23,101.29,101.32,101.23
101.26,101.23,101.31,101.23
101.22,101.17,101.24,101.16
101.21,101.25,101.25,101.19
101.27,101.23,101.31,101.22
101.25,101.28,101.30,101.23
101.34,101.30,101.36,101.30
101.32,101.30,101.35,101.29
101.30,101.42,101.47,101.28
101.41,101.37,101.41,101.33
101.40,101.37,101.42,101.36
101.40,101.45,101.46,101.38
101.41,101.45,101.45,101.40
101.43,101.41,101.46,101.41
101.42,101.40,101.42,101.39
101.40,101.44,101.45,101.40
101.41,101.39,101.44,101.38
101.41,101.37,101.43,101.37
101.42,101.40,101.44,101.39
101.39,101.42,101.42,101.39
101.40,101.38,101.41,101.36
101.42,101.39,101.43,101.38
101.37,101.36,101.40,101.35
101.37,101.37,101.41,101.36
101.35,101.38,101.41,101.35
101.38,101.41,101.42,101.37
101.37,101.38,101.42,101.36
101.39,101.39,101.42,101.38
101.40,101.42,101.44,101.39
101.45,101.47,101.48,101.41
101.47,101.45,101.48,101.45
101.48,101.46,101.49,101.38
101.50,101.50,101.53,101.50
101.51,101.47,101.51,101.46
101.52,101.48,101.53,101.47
101.52,101.50,101.54,101.47
101.52,101.49,101.53,101.48
101.49,101.51,101.52,101.49
101.52,101.53,101.53,101.51
101.48,101.51,101.52,101.44
101.50,101.49,101.52,101.46
101.51,101.51,101.53,101.48
101.48,101.47,101.50,101.47
101.47,101.48,101.50,101.45
101.49,101.50,101.53,101.48
101.46,101.48,101.53,101.45
101.47,101.53,101.54,101.47
101.53,101.53,101.54,101.51
101.50,101.53,101.54,101.49
101.52,101.55,101.55,101.50
101.51,101.50,101.53,101.48
101.53,101.51,101.53,101.50
101.51,101.52,101.53,101.49
101.54,101.55,101.55,101.51
101.54,101.54,101.55,101.49
101.52,101.52,101.55,101.50
101.52,101.55,101.57,101.52
101.57,101.52,101.60,101.52
101.59,101.58,101.60,101.53
101.53,101.53,101.54,101.51
101.50,101.53,101.53,101.50
101.47,101.50,101.52,101.47
101.50,101.52,101.53,101.46
101.51,101.52,101.52,101.47
101.47,101.51,101.52,101.47
101.48,101.52,101.54,101.47
101.54,101.52,101.55,101.50
101.42,101.40,101.42,101.35
101.38,101.38,101.39,101.34
101.36,101.35,101.39,101.35
101.39,101.38,101.40,101.37
101.38,101.37,101.40,101.36
101.38,101.33,101.39,101.29
101.32,101.34,101.35,101.29
101.33,101.33,101.39,101.32
101.36,101.30,101.38,101.30
101.31,101.36,101.37,101.28
101.32,101.34,101.36,101.30
101.28,101.29,101.33,101.25
101.30,101.25,101.34,101.25
101.26,101.32,101.32,101.25
101.30,101.28,101.35,101.28
101.26,101.27,101.29,101.26
101.29,101.32,101.34,101.26
101.30,101.32,101.33,101.26
101.28,101.27,101.32,101.27
101.30,101.31,101.31,101.27
101.33,101.33,101.38,101.31
101.31,101.32,101.37,101.31
101.34,101.30,101.38,101.28
101.31,101.38,101.39,101.29
101.37,101.37,101.39,101.33
101.35,101.40,101.40,101.33
101.38,101.36,101.40,101.34
101.35,101.36,101.37,101.33
101.37,101.37,101.40,101.34
101.37,101.33,101.40,101.33
101.34,101.33,101.37,101.33
101.36,101.40,101.40,101.34
101.43,101.42,101.45,101.37
101.37,101.37,101.42,101.35
101.34,101.32,101.40,101.31
101.31,101.40,101.40,101.30
101.33,101.37,101.40,101.33
101.39,101.38,101.40,101.36
101.36,101.37,101.39,101.34
101.41,101.39,101.42,101.39
101.38,101.39,101.40,101.36
101.36,101.34,101.40,101.34
101.38,101.39,101.41,101.32
101.38,101.38,101.42,101.37
101.34,101.38,101.40,101.34
101.41,101.41,101.43,101.40
101.42,101.38,101.43,101.37
101.43,101.40,101.43,101.38
101.40,101.41,101.43,101.39
101.41,101.41,101.45,101.40
101.44,101.43,101.46,101.43
101.46,101.46,101.49,101.45
101.49,101.45,101.49,101.44
101.37,101.44,101.44,101.35
101.49,101.39,101.50,101.39
101.36,101.40,101.40,101.33
101.39,101.35,101.41,101.35
101.37,101.39,101.41,101.34
101.35,101.37,101.40,101.34
101.40,101.41,101.42,101.37
101.39,101.42,101.42,101.38
101.42,101.43,101.44,101.38
101.36,101.46,101.46,101.36
101.37,101.42,101.44,101.37
101.41,101.44,101.44,101.37
101.39,101.45,101.45,101.39
101.40,101.38,101.45,101.34
101.41,101.41,101.43,101.38
101.40,101.42,101.43,101.35
101.37,101.40,101.42,101.35
101.35,101.35,101.40,101.33
101.37,101.40,101.42,101.37
101.39,101.39,101.41,101.36
101.36,101.42,101.43,101.36
101.36,101.37,101.39,101.34
101.39,101.40,101.40,101.35
101.35,101.38,101.38,101.35
101.35,101.41,101.41,101.35
101.36,101.40,101.43,101.36
101.40,101.39,101.41,101.38
101.38,101.39,101.43,101.37
101.36,101.45,101.45,101.36
101.44,101.44,101.44,101.39
101.41,101.43,101.45,101.41
101.39,101.44,101.44,101.38
101.44,101.44,101.44,101.41
101.41,101.46,101.46,101.40
101.42,101.42,101.46,101.42
101.45,101.41,101.46,101.41
101.40,101.41,101.44,101.40
101.43,101.47,101.49,101.41
101.48,101.45,101.49,101.44
101.46,101.45,101.50,101.45
101.45,101.43,101.48,101.42
101.44,101.44,101.47,101.43
101.45,101.43,101.46,101.41
101.42,101.43,101.44,101.40
101.39,101.40,101.44,101.38
101.39,101.42,101.45,101.36
101.46,101.41,101.46,101.40
101.44,101.42,101.45,101.40
101.41,101.42,101.45,101.41
101.41,101.44,101.44,101.40
101.40,101.43,101.44,101.40
101.42,101.48,101.48,101.42
101.44,101.44,101.47,101.44
101.44,101.50,101.50,101.43
101.46,101.47,101.48,101.44
101.47,101.45,101.50,101.45
101.48,101.49,101.49,101.45
101.45,101.48,101.48,101.44
101.48,101.46,101.50,101.46
101.52,101.47,101.52,101.44
101.47,101.46,101.49,101.45
101.47,101.47,101.52,101.47
101.49,101.44,101.50,101.44
101.41,101.42,101.44,101.40
101.40,101.40,101.44,101.38
101.42,101.39,101.44,101.39
101.43,101.47,101.47,101.41
101.43,101.45,101.47,101.42
101.44,101.44,101.48,101.43
101.45,101.48,101.48,101.44
101.43,101.48,101.48,101.43
101.46,101.50,101.50,101.45
101.46,101.52,101.53,101.46
101.46,101.45,101.49,101.44
101.45,101.47,101.49,101.43
101.43,101.45,101.47,101.42
101.45,101.51,101.51,101.44
101.46,101.45,101.49,101.45
101.41,101.43,101.47,101.41
101.48,101.43,101.50,101.43
101.47,101.46,101.49,101.42
101.47,101.48,101.50,101.45
101.48,101.46,101.50,101.46
101.48,101.48,101.50,101.45
101.45,101.40,101.45,101.40
101.38,101.39,101.42,101.38
101.38,101.41,101.43,101.38
101.40,101.42,101.42,101.38
101.44,101.41,101.45,101.38
101.49,101.42,101.49,101.42
101.41,101.44,101.46,101.41
101.45,101.44,101.50,101.44
101.48,101.46,101.49,101.44
101.50,101.46,101.50,101.44
101.46,101.48,101.48,101.45
101.46,101.46,101.48,101.44
101.46,101.50,101.51,101.46
101.47,101.45,101.49,101.43
101.46,101.46,101.50,101.45
101.50,101.49,101.50,101.46
101.50,101.45,101.50,101.45
101.46,101.45,101.47,101.44
101.45,101.43,101.49,101.43
101.44,101.46,101.50,101.44
101.45,101.49,101.50,101.44
101.46,101.47,101.47,101.41
101.37,101.46,101.46,101.37
101.42,101.48,101.51,101.42
101.46,101.41,101.47,101.41
101.44,101.46,101.46,101.41
101.44,101.46,101.47,101.42
101.44,101.46,101.48,101.40
101.47,101.42,101.47,101.42
101.43,101.44,101.46,101.42
101.45,101.46,101.48,101.43
101.49,101.48,101.51,101.46
101.49,101.48,101.50,101.46
101.46,101.43,101.48,101.43
101.47,101.42,101.48,101.42
101.49,101.44,101.49,101.43
101.44,101.45,101.50,101.44
101.49,101.49,101.50,101.45
101.50,101.45,101.50,101.44
101.46,101.44,101.48,101.44
101.51,101.48,101.51,101.44
101.47,101.49,101.50,101.46
101.46,101.46,101.48,101.45
101.44,101.44,101.45,101.40
101.41,101.39,101.44,101.39
101.40,101.41,101.44,101.39
101.45,101.44,101.45,101.40
101.43,101.44,101.48,101.43
101.45,101.44,101.47,101.42
101.40,101.43,101.44,101.40
101.40,101.41,101.44,101.40
101.45,101.42,101.45,101.42
101.40,101.43,101.45,101.40
101.43,101.47,101.51,101.43
101.49,101.49,101.52,101.46
101.47,101.47,101.51,101.46
101.47,101.49,101.50,101.45
101.48,101.47,101.49,101.45
101.49,101.46,101.49,101.45
101.47,101.49,101.49,101.46
101.50,101.45,101.50,101.43
101.46,101.50,101.52,101.46
101.45,101.49,101.49,101.43
101.46,101.48,101.49,101.45
101.39,101.35,101.40,101.35
101.40,101.45,101.45,101.40
101.40,101.44,101.45,101.40
101.40,101.37,101.42,101.35
101.38,101.42,101.43,101.37
101.40,101.46,101.47,101.37
101.39,101.45,101.48,101.38
101.40,101.40,101.43,101.37
101.40,101.38,101.43,101.38
101.40,101.40,101.44,101.40
101.40,101.42,101.45,101.40
101.46,101.46,101.53,101.40
101.43,101.40,101.47,101.35
101.38,101.33,101.40,101.32
101.43,101.41,101.45,101.38
101.36,101.42,101.42,101.36
101.40,101.37,101.41,101.34
101.35,101.33,101.42,101.32
101.35,101.37,101.38,101.32
101.40,101.37,101.42,101.37
101.37,101.37,101.39,101.36
101.36,101.33,101.38,101.32
101.37,101.36,101.39,101.34
101.30,101.30,101.36,101.29
101.30,101.30,101.34,101.28
101.29,101.30,101.34,101.29
101.30,101.29,101.32,101.28
101.30,101.28,101.31,101.26
101.31,101.32,101.32,101.30
101.33,101.33,101.34,101.30
101.33,101.33,101.35,101.31
101.34,101.31,101.34,101.30
101.35,101.34,101.37,101.31
101.32,101.32,101.33,101.30
101.33,101.36,101.37,101.31
101.34,101.34,101.36,101.31
101.31,101.36,101.36,101.30
101.35,101.35,101.36,101.32
101.33,101.33,101.35,101.32
101.32,101.35,101.35,101.30
101.36,101.33,101.36,101.31
101.35,101.34,101.36,101.30
101.27,101.30,101.31,101.26
101.29,101.29,101.30,101.26
101.30,101.28,101.30,101.27
101.28,101.28,101.30,101.27
101.26,101.31,101.31,101.26
101.26,101.26,101.28,101.23
101.25,101.26,101.29,101.23
101.27,101.29,101.29,101.25
101.22,101.22,101.23,101.14
101.15,101.15,101.17,101.15
101.23,101.23,101.24,101.17
101.16,101.09,101.16,101.08
101.06,101.14,101.16,101.06
101.09,101.13,101.14,101.06
101.04,101.09,101.11,101.03
101.07,101.03,101.11,101.03
101.04,101.09,101.11,101.04
101.08,101.07,101.10,101.02
101.05,101.04,101.10,101.01
101.08,101.06,101.08,101.03
101.03,101.09,101.10,101.00
100.99,101.04,101.07,100.99
101.05,101.06,101.08,101.01
101.00,101.07,101.07,101.00
101.02,101.08,101.08,101.01
101.05,101.06,101.09,101.01
101.02,101.10,101.10,100.99
101.06,100.99,101.08,100.99
101.03,101.04,101.08,101.01
101.08,101.02,101.08,101.02
101.02,101.08,101.10,101.00
101.06,101.05,101.11,101.04
101.07,101.06,101.10,101.05
101.10,100.99,101.10,100.99
101.01,101.10,101.10,101.01
101.06,101.02,101.10,101.01
101.07,101.05,101.09,101.01
101.11,101.05,101.11,101.03
101.06,101.07,101.10,101.05
101.07,101.07,101.09,101.05
101.10,101.09,101.10,101.05
101.08,101.08,101.09,101.07
101.00,101.08,101.08,101.00
101.04,101.04,101.07,101.02
101.03,101.02,101.08,100.99
101.02,101.05,101.05,101.02
101.06,101.04,101.06,101.01
101.05,100.93,101.05,100.93
100.93,101.04,101.13,100.93
101.07,101.06,101.11,101.03
101.07,101.03,101.10,101.03
101.04,101.07,101.09,101.04
101.08,101.06,101.10,101.06
101.09,101.08,101.11,101.06
101.09,101.11,101.13,101.08
101.11,101.14,101.20,101.11
101.16,101.13,101.17,101.11
101.11,101.12,101.14,101.10
101.14,101.14,101.19,101.11
101.12,101.11,101.18,101.11
101.16,101.16,101.16,101.06
101.14,101.08,101.14,101.06
101.07,101.07,101.10,100.99
101.04,101.08,101.10,101.04
101.09,101.08,101.11,101.08
101.06,101.11,101.13,101.06
101.08,101.10,101.11,101.06
101.12,101.20,101.20,101.09
101.12,101.21,101.21,101.12
101.11,101.15,101.15,101.08
101.13,101.13,101.16,101.10
101.12,101.17,101.18,101.10
101.19,101.15,101.19,101.14
101.13,101.17,101.18,101.12
101.12,101.21,101.24,101.12
101.13,101.14,101.16,101.09
101.13,101.15,101.24,101.13
101.15,101.23,101.23,101.13
101.17,101.21,101.22,101.16
101.17,101.20,101.24,101.13
101.16,101.15,101.18,101.13
101.16,101.19,101.20,101.16
101.19,101.21,101.23,101.18
101.18,101.15,101.21,101.13
101.15,101.19,101.19,101.12
101.12,101.18,101.18,101.12
101.16,101.20,101.20,101.16
101.18,101.15,101.21,101.15
101.16,101.17,101.20,101.15
101.19,101.14,101.21,101.14
101.15,101.17,101.20,101.14
101.15,101.24,101.24,101.15
101.16,101.22,101.23,101.16
101.22,101.25,101.25,101.18
101.23,101.26,101.26,101.19
101.22,101.21,101.24,101.17
101.21,101.22,101.23,101.17
101.22,101.18,101.22,101.18
101.20,101.19,101.22,101.18
101.21,101.24,101.24,101.21
101.20,101.25,101.25,101.20
101.22,101.23,101.25,101.21
101.21,101.22,101.25,101.20
101.19,101.20,101.23,101.17
101.16,101.20,101.20,101.12
101.13,101.10,101.18,101.09
101.14,101.15,101.21,101.14
101.17,101.17,101.20,101.12
101.17,101.17,101.17,101.13
101.17,101.19,101.21,101.14
101.21,101.23,101.25,101.21
101.23,101.18,101.23,101.18
101.22,101.21,101.22,101.20
101.22,101.29,101.29,101.22
101.27,101.29,101.29,101.23
101.25,101.26,101.29,101.24
101.24,101.27,101.28,101.22
101.26,101.27,101.30,101.26
101.27,101.35,101.35,101.26
101.26,101.28,101.30,101.26
101.26,101.29,101.31,101.26
101.30,101.29,101.32,101.27
101.27,101.28,101.30,101.25
101.28,101.32,101.32,101.27
101.23,101.27,101.30,101.21
101.25,101.25,101.25,101.19
101.21,101.21,101.26,101.19
101.21,101.20,101.22,101.16
101.21,101.24,101.24,101.20
101.17,101.22,101.23,101.16
101.22,101.27,101.27,101.21
101.27,101.25,101.28,101.24
101.26,101.26,101.28,101.24
101.27,101.26,101.28,101.24
101.25,101.22,101.27,101.22
101.25,101.25,101.30,101.24
101.26,101.27,101.28,101.24
101.25,101.23,101.25,101.23
101.23,101.23,101.27,101.21
101.25,101.27,101.28,101.24
101.24,101.23,101.26,101.21
101.21,101.22,101.24,101.20
101.23,101.22,101.25,101.21
101.20,101.21,101.24,101.20
101.23,101.23,101.24,101.22
101.22,101.24,101.24,101.19
101.10,101.15,101.16,101.10
101.14,101.17,101.17,101.10
101.18,101.19,101.21,101.15
101.18,101.16,101.18,101.15
101.16,101.20,101.21,101.16
101.18,101.22,101.22,101.16
101.19,101.19,101.20,101.17
101.16,101.12,101.19,101.11
101.11,101.15,101.17,101.11
101.15,101.14,101.17,101.14
101.14,101.14,101.16,101.12
101.12,101.15,101.15,101.08
101.13,101.12,101.15,101.12
101.16,101.13,101.16,101.10
101.13,101.17,101.17,101.12
101.14,101.11,101.16,101.11
101.13,101.15,101.15,101.11
101.15,101.16,101.16,101.13
101.17,101.20,101.21,101.17
101.16,101.19,101.19,101.14
101.17,101.18,101.18,101.15
101.17,101.16,101.18,101.14
101.15,101.10,101.15,101.10
101.10,101.07,101.14,101.07
101.09,101.09,101.12,101.06
101.09,101.08,101.10,101.06
101.06,101.09,101.13,101.06
101.11,101.10,101.11,101.06
101.10,101.09,101.13,101.06
101.10,101.12,101.15,101.10
101.10,101.11,101.14,101.08
101.08,101.10,101.10,101.06
101.07,101.11,101.13,101.07
101.12,101.13,101.15,101.11
101.10,101.13,101.14,101.10
101.11,101.15,101.15,101.10
101.12,101.09,101.13,101.09
101.12,101.09,101.16,101.09
101.17,101.16,101.23,101.10
101.08,101.12,101.14,101.06
101.09,101.14,101.15,101.09
101.09,101.05,101.13,101.05
101.11,101.04,101.12,101.04
101.03,101.07,101.07,101.00
101.02,101.06,101.07,101.02
101.04,101.01,101.06,100.98
100.99,101.01,101.03,100.99
101.01,101.00,101.05,100.98
101.00,101.02,101.05,100.99
101.02,101.01,101.05,101.00
100.99,100.99,101.01,100.98
100.99,101.02,101.03,100.98
101.00,101.01,101.04,101.00
100.98,100.96,101.02,100.93
101.00,100.96,101.00,100.96
100.96,100.99,101.01,100.96
100.99,101.00,101.04,100.99
101.03,100.98,101.05,100.98
101.02,101.02,101.05,101.01
101.00,100.98,101.02,100.98
100.99,100.98,101.00,100.97
100.95,100.95,100.96,100.93
100.93,100.93,100.96,100.90
100.91,100.90,100.95,100.89
100.80,100.75,100.80,100.73
100.76,100.74,100.79,100.72
100.79,100.76,100.81,100.76
100.78,100.76,100.84,100.76
100.81,100.81,100.83,100.78
100.82,100.78,100.84,100.78
100.77,100.76,100.82,100.76
100.77,100.79,100.83,100.77
100.80,100.82,100.83,100.80
100.82,100.80,100.85,100.79
100.84,100.88,100.88,100.81
100.82,100.83,100.85,100.80
100.86,100.81,100.86,100.80
100.83,100.85,100.86,100.82
100.84,100.81,100.84,100.81
100.81,100.83,100.85,100.81
100.83,100.86,100.87,100.83
100.85,100.82,100.86,100.81
100.84,100.88,100.88,100.82
100.86,100.86,100.89,100.85
100.86,100.83,100.87,100.83
100.87,100.84,100.87,100.83
100.86,100.88,100.88,100.85
100.82,100.81,100.82,100.78
100.72,100.82,100.82,100.72
100.79,100.78,100.82,100.78
100.79,100.80,100.83,100.78
100.79,100.78,100.81,100.76
100.79,100.81,100.83,100.79
100.80,100.84,100.86,100.79
100.84,100.81,100.85,100.80
100.84,100.80,100.85,100.80
100.83,100.82,100.85,100.81
100.82,100.88,100.88,100.82
100.87,100.85,100.88,100.84
100.86,100.85,100.88,100.84
100.85,100.85,100.87,100.84
100.84,100.86,100.87,100.84
100.84,100.84,100.87,100.84
100.86,100.86,100.88,100.85
100.87,100.87,100.88,100.85
100.87,100.89,100.90,100.86
100.89,100.92,100.92,100.88
100.80,100.84,100.87,100.76
100.78,100.77,100.81,100.77
100.76,100.80,100.80,100.74
100.79,100.80,100.80,100.75
100.73,100.79,100.80,100.73
100.79,100.77,100.80,100.75
100.72,100.73,100.76,100.71
100.74,100.76,100.76,100.72
100.76,100.80,100.80,100.73
100.74,100.73,100.77,100.72
100.72,100.73,100.76,100.67
100.70,100.69,100.75,100.68
100.70,100.68,100.74,100.68
100.75,100.69,100.76,100.69
100.69,100.76,100.76,100.67
100.67,100.67,100.73,100.66
100.66,100.66,100.74,100.66
100.66,100.74,100.77,100.65
100.72,100.75,100.77,100.68
100.64,100.63,100.68,100.61
100.66,100.63,100.68,100.61
100.68,100.61,100.70,100.61
100.64,100.71,100.72,100.64
100.70,100.71,100.71,100.68
100.70,100.72,100.73,100.70
100.70,100.71,100.72,100.68
100.68,100.70,100.72,100.64
100.69,100.73,100.73,100.66
100.70,100.71,100.76,100.68
100.69,100.73,100.74,100.69
100.71,100.70,100.75,100.67
100.73,100.73,100.77,100.71
100.70,100.72,100.76,100.68
100.74,100.72,100.74,100.70
100.71,100.66,100.72,100.66
100.68,100.70,100.75,100.68
100.74,100.70,100.76,100.68
100.77,100.73,100.77,100.69
100.75,100.73,100.75,100.68
100.72,100.72,100.75,100.70
100.74,100.71,100.76,100.70
100.65,100.63,100.65,100.61
100.63,100.66,100.66,100.63
100.64,100.67,100.67,100.58
100.64,100.63,100.65,100.61
100.62,100.62,100.64,100.58
100.61,100.61,100.64,100.56
100.59,100.61,100.62,100.57
100.57,100.58,100.60,100.56
100.60,100.60,100.61,100.57
100.55,100.57,100.59,100.53
100.55,100.57,100.59,100.55
100.59,100.55,100.59,100.52
100.52,100.61,100.61,100.52
100.56,100.56,100.62,100.55
100.56,100.58,100.60,100.56
100.59,100.58,100.60,100.56
100.59,100.55,100.59,100.53
100.57,100.54,100.57,100.53
100.55,100.52,100.57,100.49
100.54,100.58,100.58,100.49
100.50,100.45,100.50,100.42
100.42,100.48,100.48,100.39
100.46,100.51,100.52,100.45
100.48,100.52,100.52,100.47
100.51,100.50,100.55,100.47
100.58,100.54,100.58,100.52
100.54,100.51,100.56,100.51
100.56,100.54,100.56,100.51
100.52,100.56,100.57,100.51
100.54,100.56,100.59,100.54
100.56,100.57,100.60,100.56
100.57,100.63,100.65,100.57
100.64,100.66,100.68,100.63
100.66,100.67,100.69,100.65
100.63,100.69,100.71,100.63
100.66,100.70,100.71,100.66
100.66,100.71,100.75,100.66
100.67,100.74,100.76,100.67
100.76,100.76,100.76,100.72
100.75,100.77,100.79,100.75
100.76,100.80,100.82,100.74
100.78,100.78,100.83,100.78
100.73,100.73,100.74,100.70
100.71,100.74,100.75,100.71
100.75,100.77,100.77,100.73
100.78,100.79,100.80,100.74
100.81,100.78,100.82,100.78
100.77,100.79,100.81,100.77
100.79,100.80,100.82,100.79
100.82,100.84,100.84,100.81
100.83,100.86,100.86,100.82
100.87,100.86,100.87,100.82
100.85,100.87,100.89,100.84
100.85,100.89,100.89,100.84
100.89,100.89,100.91,100.88
100.89,100.90,100.93,100.88
100.98,100.96,100.99,100.94
100.95,100.94,101.00,100.94
100.98,100.99,101.00,100.98
100.98,100.97,101.00,100.97
101.02,101.00,101.02,100.98
101.02,101.04,101.06,100.98
101.01,101.02,101.06,101.01
100.96,100.93,100.97,100.93
100.99,100.94,100.99,100.93
100.97,100.96,100.99,100.95
100.95,100.96,100.99,100.95
100.98,100.98,101.02,100.97
100.99,101.03,101.04,100.99
100.98,101.03,101.04,100.98
101.04,101.03,101.05,101.01
101.04,101.05,101.05,101.02
101.03,101.05,101.07,101.03
101.05,101.06,101.08,101.04
101.04,101.06,101.06,101.03
101.07,101.03,101.07,101.03
101.05,101.07,101.08,101.04
101.07,101.10,101.10,101.04
101.09,101.11,101.12,101.06
101.12,101.09,101.13,101.09
101.09,101.14,101.14,101.09
101.16,101.11,101.16,101.11
101.12,101.11,101.15,101.10
101.10,101.13,101.13,101.10
101.09,101.05,101.09,101.04
101.02,101.03,101.06,101.02
101.08,101.12,101.12,101.06
101.06,101.07,101.09,101.05
101.06,101.09,101.11,101.04
101.08,101.09,101.10,101.05
101.06,101.09,101.10,101.06
101.07,101.11,101.11,101.07
101.11,101.09,101.13,101.09
101.07,101.06,101.10,101.06
101.10,101.13,101.15,101.07
101.13,101.10,101.13,101.09
101.09,101.10,101.12,101.09
101.09,101.11,101.14,101.07
101.11,101.14,101.14,101.11
101.13,101.14,101.14,101.10
101.14,101.13,101.14,101.12
101.15,101.16,101.16,101.10
101.10,101.09,101.14,101.08
101.08,101.10,101.15,101.08
101.13,101.13,101.15,101.10
101.11,101.17,101.18,101.11
101.08,101.05,101.08,101.02
101.08,101.06,101.09,101.06
101.07,101.07,101.08,101.04
101.06,101.07,101.08,101.04
101.05,101.10,101.10,101.05
101.10,101.05,101.11,101.04
101.05,101.05,101.08,101.05
101.07,101.08,101.12,101.06
101.07,101.12,101.13,101.07
101.12,101.13,101.14,101.09
101.10,101.15,101.16,101.10
101.16,101.14,101.16,101.13
101.16,101.14,101.17,101.13
101.16,101.16,101.18,101.14
101.14,101.19,101.20,101.14
101.17,101.17,101.19,101.17
101.19,101.22,101.22,101.18
101.19,101.20,101.24,101.19
101.22,101.24,101.25,101.20
101.23,101.27,101.28,101.23
101.17,101.16,101.18,101.13
101.16,101.18,101.19,101.15
101.16,101.15,101.20,101.15
101.16,101.21,101.21,101.16
101.20,101.19,101.20,101.16
101.23,101.21,101.24,101.19
101.19,101.21,101.22,101.19
101.22,101.21,101.25,101.20
101.22,101.23,101.26,101.20
101.28,101.26,101.29,101.23
101.26,101.21,101.26,101.21
101.24,101.25,101.28,101.23
101.28,101.30,101.30,101.25
101.30,101.34,101.34,101.29
101.29,101.34,101.34,101.29
101.34,101.35,101.36,101.31
101.36,101.37,101.38,101.34
101.34,101.38,101.39,101.33
101.37,101.37,101.40,101.36
101.39,101.38,101.40,101.36
101.37,101.39,101.42,101.36
101.40,101.42,101.43,101.38
101.43,101.45,101.45,101.40
101.30,101.29,101.35,101.29
101.34,101.34,101.35,101.32
101.35,101.39,101.39,101.33
101.40,101.38,101.40,101.36
101.39,101.38,101.39,101.35
101.34,101.36,101.38,101.34
101.36,101.35,101.39,101.35
101.37,101.38,101.40,101.34
101.38,101.36,101.41,101.36
101.36,101.39,101.39,101.35
101.36,101.36,101.40,101.36
101.37,101.40,101.43,101.37
101.40,101.41,101.42,101.37
101.40,101.40,101.40,101.36
101.39,101.42,101.42,101.39
101.44,101.40,101.44,101.40
101.40,101.40,101.42,101.40
101.42,101.44,101.45,101.41
101.43,101.45,101.45,101.42
101.44,101.45,101.45,101.42
101.44,101.41,101.46,101.41
101.31,101.32,101.34,101.30
101.33,101.33,101.34,101.31
101.34,101.29,101.35,101.29
101.34,101.34,101.36,101.32
101.34,101.37,101.38,101.34
101.36,101.37,101.37,101.35
101.36,101.36,101.37,101.34
101.37,101.35,101.40,101.34
101.38,101.38,101.41,101.36
101.40,101.40,101.41,101.38
101.41,101.38,101.44,101.38
101.39,101.40,101.44,101.39
101.42,101.43,101.44,101.40
101.41,101.43,101.44,101.41
101.44,101.43,101.44,101.41
101.44,101.42,101.45,101.41
101.44,101.42,101.45,101.41
101.43,101.44,101.44,101.42
101.43,101.46,101.47,101.42
101.45,101.45,101.48,101.44
101.48,101.50,101.50,101.47
101.35,101.41,101.41,101.35
101.35,101.39,101.41,101.35
101.39,101.39,101.40,101.36
101.39,101.43,101.43,101.36
101.42,101.42,101.43,101.40
101.44,101.42,101.44,101.38
101.37,101.36,101.43,101.36
101.37,101.41,101.42,101.37
101.41,101.40,101.42,101.36
101.43,101.42,101.44,101.39
101.44,101.42,101.44,101.40
101.43,101.41,101.44,101.40
101.41,101.43,101.44,101.41
101.44,101.43,101.46,101.41
101.41,101.43,101.46,101.41
101.44,101.43,101.46,101.42
101.41,101.42,101.43,101.40
101.44,101.43,101.46,101.42
101.47,101.46,101.48,101.44
101.45,101.47,101.49,101.44
101.46,101.48,101.48,101.45
