SRNE,Sorrento Therapeutics,NASDAQ
5.35,5.20,5.35,5.10
5.20,5.45,5.45,5.13
5.45,5.40,5.60,5.20
5.35,5.15,5.38,5.10
5.15,5.15,5.25,5.05
5.10,5.10,5.25,5.00
5.05,5.00,5.20,5.00
5.00,5.15,5.20,5.00
5.10,5.10,5.25,5.10
5.10,5.25,5.30,4.95
5.35,5.25,5.39,5.15
5.25,5.30,5.40,5.15
5.30,5.40,5.45,5.25
5.30,5.30,5.48,5.30
5.20,4.95,5.30,4.79
5.00,5.00,5.19,4.90
5.00,4.90,5.00,4.85
4.95,5.05,5.15,4.95
5.15,5.45,5.45,5.08
5.40,6.00,6.05,5.35
6.00,5.90,6.08,5.65
6.00,5.65,6.05,5.65
5.65,5.90,6.00,5.45
5.85,5.70,5.95,5.60
5.60,5.50,5.60,5.41
5.50,5.65,5.75,5.50
