HLTH,Nobilis Health Corp. Common Stock,NASDAQ
2.50,2.35,2.55,2.35
2.35,2.20,2.39,2.17
2.25,2.20,2.30,2.20
2.25,2.25,2.30,2.20
2.25,2.35,2.35,2.20
2.35,2.30,2.35,2.30
2.35,2.35,2.35,2.30
2.35,2.35,2.40,2.30
2.35,2.25,2.35,2.20
2.25,2.20,2.25,2.15
2.20,2.10,2.20,2.10
2.10,2.05,2.15,2.05
2.00,1.90,2.05,1.80
1.95,1.90,1.95,1.80
1.90,1.90,1.90,1.80
1.90,2.00,2.05,1.85
2.00,2.20,2.25,2.00
2.25,2.35,2.40,2.20
2.26,2.35,2.35,2.26
2.30,2.30,2.40,2.30
2.30,2.20,2.30,2.15
2.25,2.10,2.25,2.10
2.10,2.40,2.45,2.10
2.50,2.60,2.60,2.40
2.55,2.35,2.60,2.35
2.40,2.45,2.50,2.40
2.55,2.60,2.70,2.50
2.60,2.75,2.75,2.55
2.70,2.60,2.80,2.60
2.60,2.50,2.60,2.50
2.55,2.40,2.55,2.35
