BH,Biglari Holdings Inc.,NASDAQ
406.41,404.21,407.00,402.19
403.02,400.24,403.50,400.10
402.03,408.63,408.97,400.00
410.65,408.30,410.93,405.49
409.47,409.55,414.00,407.00
408.52,410.40,413.46,402.42
412.76,412.85,414.81,408.00
413.00,414.99,415.00,411.00
413.96,412.42,414.00,408.01
416.44,415.38,416.87,409.34
416.00,415.82,418.50,415.00
417.07,415.63,419.74,413.23
415.07,414.81,417.40,413.08
417.64,418.35,418.94,414.06
417.44,418.70,420.00,416.36
418.58,423.71,424.49,415.31
422.75,422.50,424.83,418.02
423.38,425.16,426.87,423.00
427.61,433.98,440.00,425.16
432.75,430.80,433.70,429.56
433.16,428.72,433.74,425.01
429.24,425.13,430.49,423.11
427.54,420.75,433.38,420.00
421.11,419.33,422.00,400.00
419.13,419.13,421.99,396.32
419.98,416.40,419.98,409.95
416.85,416.00,419.43,411.37
415.63,416.56,418.19,414.50
418.57,421.98,423.26,416.04
419.27,432.36,432.89,418.15
430.30,433.97,435.00,426.00
432.11,428.47,432.33,424.98
429.17,431.85,435.00,423.00
434.31,438.70,439.99,430.00
440.00,441.00,443.00,436.00
440.00,438.67,441.50,433.00
439.25,439.10,440.80,434.02
439.95,444.77,445.00,438.18
443.57,442.79,446.52,440.00
440.71,442.12,445.00,440.71
444.49,444.50,445.00,442.12
444.51,449.70,449.85,443.96
449.50,456.49,457.95,449.50
453.49,465.99,467.89,453.49
430.00,431.71,434.00,425.32
422.71,429.71,431.72,421.73
427.86,408.60,429.40,408.25
410.00,413.00,416.79,409.18
414.53,418.36,418.43,410.74
419.68,417.45,422.21,414.95
429.19,420.31,429.97,417.42
419.18,420.29,421.55,412.93
419.93,417.60,421.80,414.11
419.89,418.13,421.99,415.00
418.00,418.53,419.52,415.75
419.60,419.04,420.62,415.71
415.00,414.05,416.26,411.66
414.59,414.00,415.43,410.20
414.83,417.96,420.60,413.32
422.21,418.14,423.24,415.08
418.00,424.49,424.67,415.54
421.77,425.01,425.91,420.51
426.00,427.25,428.75,423.99
428.85,422.51,428.85,421.26
423.16,422.41,424.20,417.51
420.44,422.44,428.00,418.02
421.52,415.12,424.97,415.09
417.00,419.19,423.22,415.23
417.94,413.93,417.94,411.12
412.00,412.67,413.94,409.61
411.41,414.97,415.93,409.56
412.48,415.22,417.03,409.71
413.48,412.05,414.90,410.15
413.80,413.99,414.00,410.98
410.14,413.12,414.09,410.11
411.82,410.62,413.64,410.19
410.10,410.93,412.00,409.76
415.00,413.03,415.00,410.62
413.97,414.26,414.97,410.41
414.12,415.33,416.07,411.20
415.89,411.33,420.99,411.32
412.37,413.05,415.19,411.14
413.20,414.40,417.80,413.05
417.06,416.39,417.96,413.06
416.30,416.70,418.93,413.34
416.18,415.90,417.67,412.58
415.70,415.64,417.30,414.04
415.75,419.86,420.89,414.58
419.44,421.08,423.87,417.05
396.01,425.57,427.84,396.01
425.95,431.69,433.00,420.03
430.77,430.03,434.61,430.00
430.00,436.02,438.84,430.00
434.99,437.37,438.67,430.63
437.88,445.71,445.83,435.00
445.34,453.21,456.20,442.00
455.49,454.08,459.98,447.00
453.14,456.95,459.93,451.13
453.37,456.46,459.00,452.15
456.88,455.71,460.89,454.07
453.90,455.04,460.24,453.03
452.45,456.74,456.85,445.66
454.14,456.51,459.00,452.00
455.45,461.72,462.88,453.22
461.57,460.25,466.99,459.47
463.01,460.61,469.96,456.88
461.00,462.89,467.95,460.62
462.71,474.58,474.99,460.90
475.00,478.01,482.07,473.58
482.59,480.34,483.99,477.00
481.78,480.79,481.78,476.56
480.79,483.90,484.00,477.66
484.00,485.06,485.06,483.88
485.40,474.87,487.00,474.87
477.16,481.59,484.32,475.05
480.01,480.44,486.00,476.50
478.93,480.59,483.46,474.11
481.83,490.17,492.64,481.83
492.31,495.72,496.94,488.88
492.83,485.34,499.00,484.89
485.34,479.24,485.34,477.00
480.90,477.09,485.33,474.34
476.55,475.31,480.08,470.06
477.97,483.55,484.55,475.80
482.93,480.36,485.65,476.04
480.00,482.68,484.99,478.00
486.18,488.25,490.38,481.37
497.50,498.50,499.39,492.42
501.35,511.06,512.89,500.00
512.98,519.21,523.00,511.03
518.69,519.27,519.82,515.00
521.35,518.00,521.74,515.00
518.44,509.95,518.92,502.49
511.89,506.64,512.54,504.51
504.50,500.68,507.69,498.70
500.14,502.17,506.74,494.17
501.55,485.82,503.35,482.00
481.53,484.87,491.17,481.53
483.28,478.70,485.00,477.73
479.20,476.09,481.93,470.06
470.50,479.56,481.99,470.50
478.00,483.21,485.00,478.00
482.52,491.97,495.71,481.96
492.15,487.80,494.99,487.11
488.21,490.02,498.65,488.11
489.85,486.38,491.98,485.00
488.48,485.33,489.91,482.40
484.13,484.51,487.72,484.05
483.11,474.08,485.72,468.57
474.02,466.06,475.57,459.06
466.00,457.35,466.00,457.00
459.69,445.00,460.15,441.07
444.00,441.72,445.00,435.20
442.95,444.74,447.00,436.31
441.05,436.96,444.85,436.95
436.78,425.68,442.00,423.60
425.17,420.49,429.37,420.47
420.86,413.62,423.00,411.00
412.71,419.15,422.82,411.05
421.40,421.31,423.64,414.60
421.00,418.04,422.64,415.00
420.11,429.03,432.00,420.11
431.20,430.76,438.46,425.86
427.01,430.28,434.97,425.00
431.09,430.83,437.88,427.12
428.83,427.29,433.62,425.01
424.26,423.01,426.97,417.91
422.50,429.49,429.50,422.50
430.17,436.11,439.29,430.00
436.66,439.77,442.98,429.12
441.99,440.14,444.01,438.38
442.63,446.25,449.50,438.39
447.55,446.04,451.39,442.06
448.00,448.99,449.98,444.51
444.28,445.60,450.44,440.00
446.26,455.99,466.73,446.01
457.71,457.05,464.58,452.14
458.96,465.39,470.00,457.00
466.00,470.32,471.68,465.00
472.19,486.81,489.04,470.15
489.27,489.21,496.99,484.21
485.08,497.41,499.00,485.08
500.63,495.00,507.98,490.66
492.85,497.45,503.41,492.85
501.86,504.76,510.05,498.94
507.84,508.38,512.01,500.99
509.56,500.43,509.56,496.66
501.39,499.97,508.79,498.00
500.00,494.92,510.00,494.92
498.35,493.28,498.35,492.76
497.23,504.88,511.49,494.01
507.24,490.66,507.24,490.65
492.60,480.03,494.95,478.02
483.08,483.47,488.63,479.83
488.21,487.49,491.81,483.75
487.50,488.10,491.36,483.30
489.00,482.38,489.00,474.18
484.36,479.57,484.53,473.67
482.22,468.56,486.00,468.55
468.55,455.00,468.56,446.70
453.91,459.87,464.89,452.11
463.39,460.94,467.00,455.41
463.11,451.13,464.84,450.00
450.65,444.07,457.40,440.08
446.00,442.04,452.00,439.50
444.97,440.00,449.00,432.00
443.76,439.71,447.52,436.12
440.92,442.84,445.99,438.00
445.16,451.26,456.59,441.02
453.61,461.55,470.96,446.85
462.38,459.21,469.29,455.01
463.70,463.99,468.19,457.68
464.50,450.84,468.24,450.00
453.53,437.99,457.99,431.69
440.16,427.27,446.77,425.18
427.82,429.02,435.00,421.06
430.57,431.30,431.94,424.97
432.62,442.09,446.38,432.62
440.15,430.09,441.33,427.49
430.83,423.11,430.83,418.80
426.46,422.80,426.46,417.05
422.00,415.49,425.80,411.24
414.38,419.69,420.26,410.00
420.95,437.53,439.99,420.95
438.92,434.66,448.72,432.34
435.52,420.23,435.52,417.60
417.72,414.04,420.61,410.01
413.72,414.99,418.53,410.32
415.86,410.00,415.86,408.00
410.21,407.14,410.21,402.02
409.82,410.97,412.24,404.81
411.65,412.26,417.00,407.06
412.57,412.42,416.68,411.50
416.79,430.02,432.71,416.01
427.29,426.64,430.06,426.20
427.37,422.00,430.00,420.91
424.00,421.78,426.16,417.70
422.43,420.51,425.90,420.50
416.79,421.05,427.98,416.79
421.70,418.50,422.15,415.40
430.00,435.03,440.09,427.70
437.89,438.61,443.89,435.15
438.10,444.66,448.09,438.10
441.33,445.10,447.38,435.22
441.31,441.58,446.29,438.20
445.27,437.69,445.27,435.02
437.52,432.78,438.45,431.48
432.96,426.01,432.96,421.10
423.84,425.42,429.70,422.30
424.62,423.54,426.61,421.60
425.00,421.99,425.00,420.07
423.66,418.70,423.85,417.42
419.92,419.75,423.88,414.27
420.00,416.64,424.20,416.62
417.80,423.22,426.87,417.40
423.72,424.75,424.94,420.87
423.25,424.99,427.96,420.00
424.99,422.97,425.64,419.00
425.66,427.58,429.70,423.50
426.80,422.10,429.00,420.40
424.40,426.00,428.48,421.72
425.41,416.50,427.80,416.32
415.00,418.75,421.23,414.00
419.46,419.66,421.97,415.81
410.10,414.50,415.95,410.10
414.23,410.00,414.23,408.01
410.00,411.78,412.15,405.12
410.15,412.57,414.00,405.50
416.92,423.40,425.00,415.00
422.88,419.31,426.24,419.31
419.24,423.15,425.53,419.00
423.17,418.60,423.33,417.00
424.21,430.00,435.00,422.30
432.22,432.45,435.00,430.21
433.35,429.70,435.79,428.10
428.10,430.41,434.42,428.10
427.15,428.61,431.81,426.02
430.67,428.53,431.90,427.37
432.00,431.10,434.99,429.70
429.69,425.01,435.37,425.01
428.00,422.18,428.31,421.75
423.14,427.99,428.50,423.01
427.68,423.26,427.94,422.42
423.01,425.97,429.36,422.00
426.43,427.00,430.49,425.11
427.00,432.32,432.86,426.00
433.99,430.01,433.99,428.01
428.74,430.49,433.00,428.10
430.50,438.75,440.00,430.50
436.89,448.00,450.00,436.89
408.00,395.70,408.00,395.00
397.24,385.75,398.20,383.01
390.50,386.49,390.50,380.40
386.50,378.50,386.50,377.90
380.03,374.55,380.03,371.01
380.00,365.00,380.00,363.17
365.27,362.90,366.00,360.01
361.28,367.05,370.25,361.04
371.45,363.08,371.45,361.90
361.13,363.00,364.92,360.11
365.78,359.35,365.99,356.70
356.42,348.79,358.69,347.32
349.22,342.79,349.22,340.87
344.49,344.16,348.89,341.37
344.56,341.92,345.89,340.10
340.26,347.64,348.89,340.06
349.25,346.01,349.65,344.20
346.01,351.04,351.50,344.53
350.11,359.25,361.99,345.35
359.00,355.64,361.86,355.09
356.55,345.74,356.97,344.00
346.08,345.53,350.00,345.00
346.48,346.26,347.93,345.32
348.55,344.00,349.00,344.00
343.33,342.54,346.00,342.50
342.50,338.88,343.92,336.57
336.56,340.98,346.65,336.02
341.11,349.00,349.96,340.92
348.90,343.26,350.00,343.02
343.24,345.00,350.00,343.24
342.53,340.78,345.00,340.00
339.78,339.76,343.03,336.11
340.26,332.75,343.99,327.70
333.72,336.10,339.35,329.00
339.30,337.02,339.98,335.00
338.50,334.26,339.98,334.21
331.12,328.96,338.41,327.70
329.00,332.55,334.89,327.67
331.04,324.35,331.56,323.70
323.61,323.18,329.98,321.87
325.57,320.95,327.95,320.67
321.82,330.74,332.00,320.50
325.83,322.08,327.70,320.02
319.37,331.11,334.39,318.90
335.71,327.96,336.80,325.87
328.50,330.25,333.80,321.15
330.18,330.00,330.25,326.04
330.78,325.03,330.78,321.85
326.82,327.89,336.62,325.20
327.83,329.81,329.99,325.02
326.69,326.38,330.02,325.51
326.70,337.99,339.00,326.03
339.43,338.64,342.00,334.45
338.60,347.46,347.58,312.00
350.25,349.16,354.38,347.00
350.60,343.60,351.00,342.08
342.31,342.45,348.35,338.36
345.00,348.19,350.40,345.00
348.10,350.21,354.00,346.12
351.10,348.38,352.98,347.23
348.84,358.89,358.89,348.32
359.99,359.20,360.59,355.01
356.48,362.78,363.64,356.48
364.98,362.42,367.90,360.03
363.69,362.26,369.80,362.00
360.93,358.00,366.72,357.00
359.32,357.81,362.78,356.06
355.94,349.98,358.50,348.00
350.12,346.00,356.23,345.01
353.53,347.36,353.53,347.02
350.00,362.58,362.58,350.00
362.20,363.33,364.68,359.45
365.42,373.79,373.79,360.40
370.96,371.45,375.00,367.70
371.71,373.68,378.46,368.89
374.25,376.95,378.49,370.98
376.00,369.51,376.50,368.10
369.56,372.38,373.75,367.50
371.98,374.69,377.98,367.14
374.23,373.01,378.00,371.00
371.29,377.02,379.00,371.29
374.53,373.61,380.00,371.00
375.34,375.26,380.00,373.50
371.69,371.11,374.32,367.63
371.38,359.26,373.73,356.45
346.20,354.94,366.73,344.50
354.50,360.40,360.40,351.22
363.30,370.16,374.19,359.80
367.25,366.26,372.35,361.04
365.50,366.52,367.00,360.01
367.00,375.13,377.00,362.21
377.00,373.44,380.00,371.78
375.00,389.97,389.97,374.62
388.93,387.40,392.00,383.00
387.81,391.51,392.00,385.36
391.47,399.51,403.00,391.47
400.50,403.01,406.99,400.00
400.81,405.84,412.00,400.81
407.85,394.87,412.66,394.85
397.51,408.63,408.80,397.51
411.41,408.36,416.27,402.44
409.19,400.00,410.99,397.10
398.81,409.45,409.48,398.81
411.00,415.91,423.40,410.04
415.00,413.69,416.53,409.67
413.89,413.21,418.64,409.91
413.51,416.64,417.98,413.24
417.41,419.55,424.65,415.80
418.86,420.03,422.44,415.05
424.50,427.59,427.59,420.00
427.00,433.00,438.81,422.05
433.44,433.36,434.56,429.58
428.67,429.42,434.99,426.45
433.24,425.15,433.46,420.70
425.15,428.45,429.89,417.15
423.67,413.97,433.90,413.97
413.61,412.49,414.91,405.76
412.99,416.32,419.83,412.99
415.98,413.15,424.38,412.04
413.51,419.89,421.00,413.51
418.61,418.22,423.99,415.00
414.53,413.45,418.14,413.45
414.97,417.59,418.98,414.97
419.80,416.44,419.90,415.00
419.72,417.96,421.41,415.05
416.73,416.41,419.80,415.00
416.31,415.81,419.60,415.02
416.71,424.12,424.96,416.41
423.80,430.64,432.63,418.90
428.98,433.00,433.00,420.95
430.31,422.01,433.00,417.10
422.14,433.90,433.90,422.14
432.34,433.50,437.49,430.02
434.58,440.00,440.00,434.08
437.76,435.21,439.59,435.11
436.34,436.73,440.00,435.00
434.34,437.76,440.00,430.01
437.30,430.00,440.00,418.83
432.65,433.41,434.99,425.01
430.15,427.00,434.50,426.04
425.62,431.41,432.00,425.62
426.62,418.25,430.50,417.03
417.06,417.15,424.49,415.42
420.59,424.50,424.50,416.60
422.77,422.49,422.77,418.43
422.68,418.20,423.86,418.20
421.02,422.94,423.19,418.44
420.98,423.95,424.98,415.00
421.94,422.82,423.00,418.11
425.28,424.00,426.02,422.00
420.90,424.93,428.59,416.00
424.00,430.97,431.00,424.00
429.21,419.00,429.99,418.00
416.70,421.88,421.90,416.70
421.25,421.78,423.90,418.25
421.36,418.93,422.05,417.19
417.57,414.10,418.39,412.00
412.41,417.16,418.95,412.00
416.40,423.37,424.13,415.98
422.10,424.87,427.99,422.01
425.00,425.79,432.00,420.56
427.30,423.89,431.90,422.62
425.10,424.90,432.00,419.30
424.02,411.19,424.02,410.05
411.00,418.52,418.52,410.00
417.39,414.00,417.89,410.67
415.83,411.90,416.00,411.26
411.00,413.77,417.88,411.00
413.00,411.00,414.99,411.00
412.58,407.18,416.89,402.00
406.84,402.46,411.61,402.46
404.39,396.99,404.39,392.25
393.91,395.48,399.87,393.05
397.88,396.61,403.00,393.05
396.90,393.78,397.99,390.05
392.05,395.09,396.27,390.00
394.83,382.00,395.19,374.42
382.00,365.51,388.00,365.51
367.89,365.30,370.00,361.50
366.50,366.00,374.54,364.30
366.34,360.00,366.34,360.00
362.49,364.33,364.33,358.00
364.08,363.23,366.46,357.80
362.88,363.14,365.00,358.09
363.80,363.55,368.28,362.30
361.30,352.68,364.42,352.13
353.97,344.99,354.54,344.99
347.49,352.01,354.65,343.36
353.86,353.07,362.00,351.00
354.42,356.85,359.32,354.42
357.36,358.02,360.94,355.96
356.96,360.02,363.37,351.28
359.20,356.99,360.02,356.50
356.83,353.50,361.10,352.50
352.00,352.34,355.52,350.75
356.70,357.06,359.47,351.00
356.00,356.60,359.17,355.11
356.30,353.29,359.18,352.10
353.95,350.75,356.32,350.75
352.58,362.06,362.99,352.58
361.72,369.69,370.79,360.35
405.63,405.52,414.59,401.29
408.00,413.80,414.36,408.00
411.86,408.77,417.54,408.76
408.77,406.00,411.37,404.10
407.50,409.50,412.00,406.01
407.05,409.65,411.13,407.05
406.00,408.00,412.98,405.00
405.06,406.99,407.91,403.70
406.00,408.75,409.88,405.00
407.99,408.80,409.99,407.35
410.04,411.14,411.97,407.56
411.91,410.26,411.91,409.14
410.68,412.96,412.98,410.68
413.29,411.26,413.40,409.20
409.99,410.11,412.49,409.56
412.00,412.45,412.48,410.35
412.05,412.76,414.73,411.86
410.13,413.00,414.27,409.36
412.25,413.75,414.98,411.52
414.29,413.65,415.93,408.23
415.38,415.50,421.68,409.32
412.61,423.13,424.98,412.61
425.44,448.00,459.43,422.00
445.32,435.94,447.94,431.00
437.56,429.10,448.00,426.05
431.12,427.78,437.51,416.31
426.78,443.01,444.95,421.70
440.34,444.29,447.99,436.35
445.72,437.79,447.99,432.83
439.20,431.51,445.00,430.51
429.30,431.58,436.65,425.90
431.00,419.54,431.50,418.08
422.94,425.02,425.02,418.11
422.19,427.44,432.46,422.19
431.88,416.95,436.00,416.75
416.50,413.82,419.00,411.22
411.05,410.76,418.17,410.00
410.76,413.05,420.80,408.12
415.21,425.97,429.95,408.32
422.89,429.52,432.65,422.89
429.02,434.81,439.99,425.31
432.34,437.01,441.69,419.37
436.00,429.82,448.00,426.24
434.01,444.24,447.04,431.50
444.35,426.18,446.90,423.01
424.62,423.35,430.72,412.20
427.93,421.95,428.61,419.00
422.86,420.84,429.46,418.10
420.02,423.07,427.00,415.00
422.79,423.01,427.45,418.83
420.23,424.92,427.69,420.23
421.90,428.01,430.00,420.00
427.59,417.97,429.70,415.58
415.00,412.10,428.00,401.85
407.69,400.99,414.22,400.00
384.25,393.00,400.01,384.25
376.85,378.79,390.99,375.09
383.53,375.40,390.99,375.00
384.20,381.84,389.68,370.10
383.31,384.33,389.14,380.00
383.42,379.96,389.98,376.50
378.74,373.26,389.98,367.82
368.04,369.78,379.06,366.02
372.66,375.33,375.33,366.56
375.13,369.99,376.70,363.88
366.26,373.39,376.00,366.26
376.89,378.20,379.99,372.00
379.03,371.80,379.03,371.80
371.95,368.31,376.80,365.00
367.79,378.49,379.00,367.79
378.66,375.07,379.99,367.57
374.24,376.00,379.98,370.19
375.14,372.97,378.24,365.10
372.29,371.00,377.07,368.11
367.98,382.45,382.45,367.01
381.83,372.73,390.00,371.70
371.97,372.66,378.91,370.01
374.37,373.93,378.87,368.15
372.60,364.94,372.60,361.42
365.67,367.63,374.98,364.10
367.78,366.24,373.28,362.22
366.02,366.80,375.49,363.79
369.00,365.74,372.00,362.00
364.92,362.03,367.80,357.41
361.43,366.21,368.57,355.13
365.74,372.65,372.88,365.00
369.97,365.15,375.35,364.00
364.78,369.75,370.40,363.02
367.50,373.58,375.00,362.16
375.00,366.93,375.00,366.22
368.75,373.11,375.00,365.54
368.12,371.63,374.35,368.12
370.05,361.04,372.44,357.02
364.26,364.98,365.00,358.75
366.99,365.25,368.59,362.51
365.25,373.16,376.00,365.00
370.94,371.00,379.95,366.52
373.15,361.01,376.00,361.00
365.00,368.21,369.96,360.50
369.46,372.00,376.48,366.00
370.90,370.51,376.90,367.00
370.00,369.92,370.00,367.00
368.66,384.94,385.52,368.50
382.00,376.05,385.40,375.50
375.00,384.13,384.48,375.00
384.41,385.96,388.00,379.53
420.00,383.00,420.00,376.00
383.00,385.03,388.00,381.21
384.95,379.07,384.95,373.52
375.51,379.34,379.50,375.00
378.67,374.33,384.34,367.60
375.99,371.04,375.99,369.05
373.04,373.93,377.62,372.03
375.62,371.90,377.41,370.65
371.56,363.18,371.56,362.00
360.80,361.21,365.17,357.97
360.40,360.65,363.11,360.00
360.74,364.19,365.50,360.42
362.19,363.01,365.99,360.00
364.81,364.26,365.00,360.01
363.99,375.70,378.24,361.00
373.77,374.98,375.15,363.06
374.83,369.92,375.00,366.01
369.55,371.72,373.65,367.05
371.22,369.03,372.00,366.01
367.41,368.00,373.00,365.57
365.54,368.84,372.00,365.00
367.80,364.54,371.00,362.50
364.01,369.86,371.00,364.00
371.90,365.03,372.50,361.51
362.03,364.11,368.50,361.05
361.79,360.21,364.21,360.00
360.71,354.58,364.83,352.01
350.94,346.34,359.87,342.32
346.50,332.24,346.50,331.00
332.40,329.78,339.99,325.05
330.28,337.99,340.19,326.69
337.99,335.92,345.63,335.00
334.88,335.33,338.44,333.00
336.75,344.86,346.86,336.75
345.00,343.95,345.00,340.00
344.20,343.59,344.20,335.06
340.78,338.35,344.20,333.72
336.00,335.21,342.50,333.11
338.00,338.77,342.34,334.00
338.83,335.91,342.50,335.35
338.29,325.82,342.45,325.82
326.00,335.53,335.78,323.00
334.84,331.35,336.50,326.49
327.22,326.92,340.04,326.77
326.57,325.27,332.00,325.02
326.64,323.70,329.99,321.00
324.92,333.66,335.60,321.00
337.23,334.12,341.36,327.62
339.01,332.83,349.95,326.61
335.98,340.96,346.98,335.98
334.57,336.06,344.50,325.01
338.00,342.32,343.60,338.00
342.00,349.50,354.40,336.00
348.25,347.12,348.25,342.34
347.97,352.65,352.65,342.20
349.93,352.04,356.04,343.50
348.19,364.81,365.40,348.19
364.80,368.35,374.92,361.06
370.42,374.34,377.99,367.52
375.00,378.18,378.18,371.50
373.96,385.64,394.11,365.00
385.48,383.51,395.00,378.20
384.83,377.38,393.95,375.16
379.56,372.01,380.38,369.67
372.72,351.76,372.72,351.15
352.33,361.02,363.00,344.15
356.27,356.38,369.28,349.01
358.24,357.93,367.06,351.03
353.00,361.43,363.58,351.00
360.90,357.54,367.70,345.01
357.20,358.67,362.58,349.98
358.60,366.25,379.98,358.60
366.36,365.00,368.00,355.36
361.93,364.27,368.00,353.30
365.08,364.93,373.67,354.25
360.64,368.65,377.98,355.45
364.00,370.32,372.56,353.33
360.92,371.31,373.00,360.92
370.04,367.43,372.00,361.00
364.95,368.72,373.00,361.28
367.58,374.77,375.00,361.05
374.00,381.85,385.22,369.95
382.00,384.49,390.00,370.57
382.91,389.20,399.95,381.30
387.98,389.30,397.17,376.84
385.30,385.83,399.37,383.05
386.52,381.08,394.98,378.35
382.70,370.63,382.70,368.99
374.68,371.58,385.41,370.16
373.81,374.20,386.09,373.81
379.20,358.63,379.20,354.42
357.81,365.01,366.44,347.12
362.81,377.22,384.50,361.45
377.62,363.87,385.89,361.20
365.14,364.46,373.70,364.16
362.63,363.99,370.97,360.01
363.95,361.08,372.50,360.46
362.63,366.89,372.50,360.00
365.20,361.27,369.38,358.10
362.55,373.90,373.90,362.50
373.83,372.31,380.00,365.14
368.85,371.71,372.24,365.00
367.36,370.93,373.00,365.02
372.00,360.85,379.99,360.84
362.79,362.93,367.23,360.00
365.00,364.77,365.00,361.58
363.47,360.88,365.17,360.00
362.00,370.00,370.00,362.00
372.83,367.05,379.00,367.05
370.30,367.08,379.00,364.00
370.90,378.96,379.00,363.54
376.43,371.89,378.00,367.94
373.00,373.68,375.98,368.82
371.25,371.56,373.99,367.01
370.75,368.12,374.29,367.00
368.64,370.00,375.00,367.00
370.00,371.78,374.56,367.00
370.14,377.35,377.35,369.24
374.71,370.54,374.71,368.10
375.89,375.64,379.00,369.81
373.73,374.73,377.00,368.85
375.65,376.91,377.00,372.00
374.77,373.94,376.96,372.04
373.70,378.94,379.69,373.67
376.00,376.07,380.00,373.00
373.88,372.15,376.06,372.12
372.46,365.80,373.75,364.39
362.00,359.63,363.30,351.46
357.02,362.39,368.79,355.50
364.97,364.67,373.55,361.88
364.46,361.79,372.82,358.62
359.65,361.44,361.75,354.21
359.59,363.33,370.00,359.59
361.24,362.38,371.53,360.14
368.00,359.46,372.23,358.30
364.43,363.19,368.01,357.08
362.00,359.66,367.55,359.00
359.00,362.80,363.50,359.00
363.97,366.15,371.95,359.69
364.71,376.75,377.80,364.71
376.90,378.12,386.46,376.74
381.00,381.48,384.35,375.70
383.23,401.38,401.38,383.23
401.44,400.31,402.74,395.05
399.86,419.10,419.38,397.34
419.55,419.80,424.00,415.03
418.10,412.30,422.50,407.50
414.14,420.36,427.69,409.25
418.66,420.08,428.38,414.49
418.02,421.01,423.38,416.00
419.34,422.96,425.72,414.12
418.03,414.93,422.00,412.81
413.13,413.23,418.85,408.00
410.97,420.03,421.83,410.97
419.01,408.98,420.74,408.04
409.47,406.13,418.54,400.01
408.88,406.40,418.99,402.38
407.43,400.10,415.35,392.30
398.74,402.47,407.04,392.32
404.00,396.10,404.00,392.88
400.70,418.86,419.74,400.00
402.90,425.69,425.79,402.90
417.00,396.14,423.01,395.08
401.10,393.06,406.68,390.77
395.00,400.66,402.47,395.00
403.27,403.34,410.56,398.50
404.01,397.11,410.06,396.04
399.27,402.73,406.15,398.21
401.27,405.10,409.00,401.27
407.93,407.33,409.09,400.74
409.67,404.10,418.84,402.00
408.86,404.03,409.95,402.75
407.71,411.14,414.00,402.75
411.00,416.74,419.00,407.20
421.20,416.75,421.20,409.18
416.75,415.36,425.00,410.10
418.96,420.24,422.00,415.29
418.00,415.51,422.00,413.36
414.26,414.10,424.36,410.95
413.06,417.62,422.96,411.37
417.51,420.87,422.99,415.69
421.42,419.19,421.42,415.05
420.99,414.80,420.99,408.36
415.00,414.63,419.18,408.55
415.00,419.13,420.00,408.08
418.00,415.11,419.68,415.11
414.66,421.00,423.33,413.37
419.18,411.98,419.18,407.93
410.01,409.10,413.30,402.75
407.90,403.00,410.50,400.03
402.16,407.42,409.99,401.00
405.01,408.38,410.27,396.01
410.38,422.96,425.00,409.27
421.93,424.93,427.30,420.86
424.72,423.96,429.98,422.16
423.46,425.89,426.42,422.01
428.56,437.90,438.63,425.01
436.05,432.99,436.38,429.00
430.00,446.20,449.93,430.00
445.25,454.16,454.93,436.54
453.63,452.71,454.00,440.97
452.02,452.62,457.73,444.89
456.50,455.80,460.00,447.42
453.40,446.09,455.00,444.28
446.49,455.00,455.00,445.50
454.92,449.86,458.00,446.00
449.83,451.03,457.39,446.99
450.29,455.73,457.99,446.55
454.03,440.59,454.03,434.94
436.56,443.59,444.45,430.00
445.34,449.56,449.59,438.90
446.20,448.99,449.08,442.94
446.02,454.69,456.86,443.10
457.78,453.60,458.96,450.08
449.86,439.07,449.86,439.00
436.00,438.53,444.48,424.73
436.28,433.54,436.44,430.15
430.34,427.43,431.00,422.58
427.62,435.95,438.47,420.16
441.00,442.10,451.88,440.04
444.61,433.06,445.00,428.32
433.21,427.88,433.21,423.82
426.00,417.64,426.01,406.63
420.00,429.96,430.15,412.65
425.57,430.40,439.02,425.00
429.33,420.11,431.15,420.01
420.26,429.05,431.72,420.26
427.73,434.41,434.97,427.10
433.40,423.43,435.00,421.43
427.52,436.02,437.00,417.04
430.34,440.70,443.32,430.34
440.72,436.50,440.72,432.01
440.12,449.00,449.00,433.84
447.48,435.91,447.48,435.33
437.10,439.95,442.94,432.11
445.63,439.51,447.04,436.14
438.95,435.93,440.00,434.12
436.80,447.97,449.07,436.00
445.05,432.72,445.05,432.72
440.71,430.75,442.32,428.09
430.10,438.26,439.40,429.05
440.00,436.38,443.47,431.34
434.50,436.76,441.01,432.19
434.81,434.17,443.00,432.47
431.18,439.42,440.94,430.00
440.81,447.80,448.14,439.50
446.00,437.43,446.40,435.50
436.21,433.95,441.50,432.00
432.90,432.06,435.80,432.00
431.42,435.00,437.12,431.42
432.00,438.18,440.00,431.00
438.00,426.00,438.00,424.86
422.50,427.90,431.20,418.98
433.06,415.60,433.06,411.20
417.20,419.03,422.33,410.77
421.20,422.20,426.99,415.01
421.90,436.43,442.12,415.42
434.25,448.78,448.99,428.42
449.40,462.32,466.65,448.08
459.33,475.01,480.00,446.89
473.78,465.16,473.78,460.00
464.30,454.06,464.30,453.95
453.92,464.33,467.54,451.03
464.50,447.68,464.50,444.58
445.63,448.92,453.23,432.72
446.29,457.25,458.74,435.00
457.14,472.83,475.00,453.07
472.00,467.86,473.04,461.33
469.29,470.23,473.40,462.40
468.60,468.52,474.99,460.74
469.20,457.09,469.20,454.20
457.94,468.93,469.98,450.00
467.21,464.00,472.21,459.00
464.81,459.90,474.56,452.34
461.36,464.40,465.99,447.51
464.13,459.25,464.13,455.30
