SPCB,SuperCom,NASDAQ
0.42,0.44,0.45,0.40
0.44,0.43,0.44,0.38
0.44,0.41,0.44,0.41
0.40,0.49,0.49,0.40
0.45,0.53,0.54,0.45
0.53,0.52,0.54,0.52
0.51,0.53,0.54,0.50
0.53,0.54,0.54,0.53
0.53,0.55,0.55,0.53
0.54,0.62,0.62,0.54
0.62,0.57,0.62,0.57
0.55,0.56,0.58,0.52
0.56,0.60,0.60,0.56
0.60,0.62,0.62,0.57
0.63,0.69,0.69,0.63
0.70,0.70,0.70,0.66
0.66,0.71,0.72,0.66
0.76,0.75,0.76,0.73
0.75,0.75,0.75,0.70
0.75,0.74,0.75,0.72
0.71,0.73,0.74,0.71
0.71,0.74,0.74,0.70
0.74,0.76,0.76,0.72
0.76,0.76,0.76,0.70
0.76,0.74,0.76,0.74
0.74,0.74,0.74,0.71
0.71,0.75,0.75,0.71
0.75,0.74,0.75,0.71
0.73,0.72,0.74,0.60
0.72,0.73,0.74,0.69
0.74,0.69,0.74,0.63
0.65,0.70,0.72,0.65
0.68,0.71,0.73,0.68
0.71,0.79,0.79,0.70
0.74,0.78,0.79,0.74
0.74,0.75,0.78,0.74
0.75,0.75,0.75,0.75
0.78,0.81,0.83,0.78
0.81,0.87,0.87,0.81
0.89,1.20,1.20,0.88
1.33,1.23,1.33,1.18
1.23,1.22,1.23,1.16
1.16,1.14,1.20,1.05
1.10,1.25,1.44,0.92
6.00,5.50,6.00,5.29
5.50,5.65,5.68,5.30
5.25,5.15,5.40,4.00
4.51,5.10,5.15,4.31
4.15,4.88,5.40,4.14
4.79,4.70,5.00,4.15
4.70,4.74,4.74,4.67
4.75,4.87,4.90,4.74
4.87,5.07,5.08,4.87
5.30,5.32,5.33,5.24
5.32,5.14,5.32,5.00
5.25,4.90,5.25,4.80
4.90,4.86,5.15,4.86
4.86,5.05,5.15,4.82
5.05,5.00,5.05,5.00
5.05,4.95,5.05,4.95
5.05,5.02,5.05,4.76
5.03,5.00,5.18,4.99
4.90,4.99,5.15,4.67
5.00,4.99,5.00,4.93
5.00,4.85,5.11,4.70
4.80,4.90,5.08,4.65
4.90,4.82,5.10,4.75
5.00,4.80,5.07,4.65
4.87,4.85,4.87,4.85
4.87,4.79,4.87,4.69
4.76,4.75,4.80,4.60
4.80,4.52,4.80,4.42
4.67,4.58,4.78,4.40
4.67,4.55,4.67,4.41
4.78,4.60,4.87,4.56
4.68,4.55,4.70,4.40
4.35,4.52,4.55,4.35
4.37,4.18,4.37,3.96
4.30,4.14,4.54,3.65
4.28,4.23,4.29,4.03
4.30,4.00,4.30,3.80
4.05,4.05,4.05,4.05
4.07,4.19,4.19,3.66
4.29,4.54,4.55,4.27
4.36,4.11,4.55,4.08
3.99,4.50,4.55,3.99
4.49,4.50,4.50,4.21
4.55,4.42,4.55,4.11
4.43,4.68,4.68,4.41
4.67,4.70,4.80,4.55
4.74,4.70,4.75,4.50
4.65,4.34,4.80,4.27
4.29,4.50,4.78,4.29
4.55,4.22,4.70,4.15
4.22,4.28,4.50,4.10
4.48,4.08,4.48,4.05
4.34,4.17,4.39,4.08
4.33,4.10,4.33,4.10
4.20,4.20,4.39,4.03
4.24,4.17,4.27,4.08
4.18,4.17,4.19,4.03
4.15,4.17,4.17,4.15
4.20,4.26,4.41,4.20
4.27,4.28,4.29,4.06
4.27,4.29,4.29,4.27
4.30,4.35,4.38,4.30
4.37,4.39,4.40,4.16
4.39,4.54,4.54,4.37
4.39,4.78,4.86,4.39
4.63,4.64,4.70,4.50
4.64,4.75,4.97,4.64
4.76,4.72,4.77,4.70
4.75,4.72,4.75,4.51
4.77,4.70,4.77,4.68
4.72,4.75,4.76,4.67
4.72,4.67,4.72,4.67
4.50,4.70,4.70,4.35
4.66,4.70,4.70,4.60
4.70,4.35,4.70,4.17
4.58,4.46,4.68,4.20
4.40,4.58,4.66,4.25
4.60,4.56,4.60,4.43
4.56,4.58,4.58,4.56
4.55,4.43,4.56,4.31
4.54,4.71,4.88,4.54
4.71,4.24,4.75,4.15
4.00,3.87,4.00,3.81
3.94,4.09,4.19,3.90
4.11,4.11,4.25,4.09
4.17,4.17,4.17,4.05
4.70,4.35,4.94,4.29
4.37,4.40,4.48,4.28
4.35,4.62,4.74,4.35
4.70,4.62,4.73,4.50
4.74,4.85,5.07,4.63
4.82,5.47,5.60,4.82
5.54,6.00,6.14,5.50
6.10,5.81,6.38,5.67
5.97,6.00,6.02,5.42
6.10,5.87,6.12,5.72
5.85,6.02,6.04,5.75
6.09,5.94,6.56,5.90
5.97,6.20,6.30,5.90
6.25,6.15,6.25,5.93
6.15,6.84,7.03,6.15
6.94,6.81,7.00,6.66
6.81,6.74,7.03,6.59
6.79,6.64,6.80,6.25
6.60,6.66,6.92,6.26
6.64,6.15,6.64,6.00
6.01,5.92,6.08,5.63
5.98,6.08,6.19,5.80
5.96,6.07,6.19,5.85
6.10,6.07,6.49,5.92
6.05,5.95,6.07,5.90
6.38,6.00,6.38,5.92
6.00,6.01,6.20,5.90
6.00,5.89,6.00,5.76
5.80,5.84,5.96,5.80
5.85,5.59,6.00,5.50
5.80,5.97,6.07,5.80
6.03,6.05,6.05,5.81
6.10,5.93,6.11,5.78
5.84,5.82,5.99,5.75
5.77,5.70,5.85,5.60
5.80,5.71,5.89,5.70
5.66,5.60,5.77,5.53
5.65,5.57,5.70,5.41
5.54,5.61,5.69,5.47
5.65,5.58,5.73,5.50
5.54,5.60,5.68,5.50
5.69,5.77,6.04,5.56
5.87,5.88,6.18,5.80
5.90,5.96,6.11,5.84
6.12,5.88,6.14,5.81
5.81,5.92,6.02,5.80
5.95,5.91,5.98,5.76
5.99,5.90,5.99,5.75
5.72,5.86,6.02,5.60
5.72,5.85,5.87,5.70
5.78,6.07,6.15,5.78
6.05,6.44,6.63,5.80
6.48,6.41,6.49,6.15
6.32,6.35,6.40,6.16
6.33,6.44,6.50,6.30
6.44,6.47,6.58,6.35
6.57,6.75,7.14,6.45
6.78,6.80,6.91,6.70
6.80,6.50,6.89,6.42
6.57,6.15,6.72,5.77
6.35,6.05,6.43,5.95
6.04,6.10,6.23,5.96
7.00,6.42,7.41,6.18
6.25,6.58,6.70,6.25
6.60,6.37,6.88,6.28
6.50,6.37,6.50,6.21
6.42,6.79,6.91,6.40
6.85,6.78,6.94,6.62
6.87,6.58,6.87,6.40
6.48,6.41,6.50,6.22
6.48,6.49,6.61,6.35
6.45,6.48,6.55,6.40
6.46,7.29,7.62,6.41
7.25,7.17,7.39,6.95
7.30,7.46,7.60,7.13
7.49,7.63,7.96,7.46
7.83,7.97,7.97,7.50
8.01,8.08,8.48,8.00
8.25,7.94,8.34,7.81
7.96,8.21,8.33,7.85
8.30,8.45,8.85,8.21
8.55,8.50,8.68,8.33
8.44,8.45,8.49,8.29
8.42,7.93,8.49,7.66
7.92,8.01,8.10,7.76
8.01,7.92,8.05,7.65
7.81,7.74,7.88,7.52
7.60,7.63,7.75,7.46
7.57,7.72,7.81,7.50
7.80,7.64,7.84,7.62
7.70,7.29,7.81,7.25
7.25,7.10,7.47,7.05
7.22,7.17,7.25,7.00
7.26,7.69,7.69,7.26
7.75,7.70,7.78,7.56
7.65,7.64,7.74,7.52
7.60,7.63,7.70,7.30
7.61,7.74,7.95,7.60
7.75,8.02,8.14,7.75
8.14,8.18,8.30,8.03
8.15,8.21,8.30,8.05
8.29,8.27,8.37,8.09
8.32,8.68,8.70,8.31
8.80,9.45,9.46,8.79
9.47,9.14,9.86,9.11
9.30,9.57,9.70,9.13
9.57,9.63,9.80,9.25
9.61,9.89,10.17,9.61
10.16,9.97,10.19,9.85
9.97,9.95,10.10,9.63
10.00,9.80,10.01,9.51
9.94,9.56,9.95,9.33
9.53,9.05,9.84,8.72
9.21,10.06,10.28,9.20
10.04,9.91,10.19,9.75
10.05,9.48,10.05,9.31
9.37,9.22,9.58,9.05
9.31,8.90,9.36,8.47
9.10,9.49,9.84,9.10
9.60,9.67,9.89,9.52
9.73,9.78,9.81,9.55
9.85,9.76,9.97,9.55
9.65,9.98,10.00,9.60
9.97,9.53,10.00,9.41
9.55,9.74,9.92,9.35
9.84,9.74,9.90,9.51
9.60,9.70,9.80,9.60
9.70,10.27,10.88,9.65
10.50,10.21,10.58,10.04
10.17,9.86,10.17,9.75
9.90,9.63,10.06,9.54
9.64,9.13,9.64,8.93
9.07,8.88,9.30,8.50
9.00,9.18,9.40,8.95
8.81,9.19,9.32,8.75
9.28,9.15,9.30,9.00
9.05,9.22,9.37,9.05
9.19,9.08,9.42,9.03
9.25,9.00,9.25,8.89
8.95,8.65,9.17,8.51
8.40,8.35,8.50,7.75
8.50,8.78,8.88,8.50
8.79,8.81,9.10,8.58
8.60,8.67,8.90,8.60
8.89,8.89,8.90,8.73
8.78,9.19,9.26,8.75
9.15,9.19,9.25,9.00
9.18,9.60,9.63,9.17
9.59,9.46,9.59,9.28
9.19,9.54,9.54,9.19
9.59,8.99,9.59,8.90
9.52,9.66,9.94,9.14
9.66,9.53,9.83,9.49
9.60,9.54,9.60,9.12
9.54,9.69,9.97,9.50
9.83,9.73,9.85,9.54
9.80,9.89,9.93,9.63
10.00,10.42,10.43,10.00
10.40,10.13,10.40,10.04
10.15,10.49,10.75,10.15
10.63,11.04,11.34,10.57
11.35,11.28,11.38,10.94
11.17,11.09,11.25,11.07
11.05,10.74,11.05,10.63
10.80,10.86,10.94,10.69
10.90,11.37,11.58,10.90
11.47,11.32,11.55,11.19
12.00,11.75,12.19,11.60
11.81,11.87,11.94,11.36
11.87,11.65,11.89,11.54
11.65,11.69,11.78,11.56
11.85,12.51,12.51,11.73
12.65,12.34,12.95,11.95
12.19,12.28,12.84,12.15
12.28,12.20,12.28,12.02
12.30,12.81,12.90,12.21
13.06,12.90,13.41,12.67
12.97,13.34,13.49,12.73
13.20,13.24,13.38,12.80
13.25,12.93,13.47,12.82
12.88,11.59,12.91,11.35
11.70,12.17,12.23,11.59
12.12,12.00,12.49,11.91
12.18,12.09,12.18,11.78
12.09,11.71,12.09,11.41
11.58,11.60,11.86,11.11
11.59,11.99,12.19,11.59
12.02,11.86,12.06,11.63
11.78,11.80,11.97,11.51
11.79,12.31,12.39,11.54
11.96,12.58,12.60,11.85
12.62,12.35,12.67,12.21
12.43,12.00,12.43,11.80
11.79,12.00,12.31,11.59
12.32,12.14,12.32,12.07
12.36,11.54,12.43,11.46
11.67,11.47,11.73,11.25
11.39,10.85,11.55,10.65
10.81,10.14,11.00,10.10
10.00,9.37,10.65,9.13
9.51,10.25,10.77,9.51
10.32,10.09,10.84,10.00
9.82,10.10,10.31,9.51
10.00,10.44,10.57,9.61
10.56,10.22,10.64,10.05
10.40,11.56,12.27,10.40
11.96,11.88,12.15,11.40
11.86,11.74,12.10,11.51
11.80,11.67,12.05,11.66
11.72,12.07,12.09,11.36
12.00,13.29,13.35,11.87
13.57,13.78,14.10,12.72
13.88,12.85,14.15,12.83
12.76,11.92,13.02,11.82
12.07,12.55,12.76,11.51
13.50,12.16,13.60,11.64
11.88,12.39,12.49,11.88
12.27,12.08,12.71,11.90
12.29,12.04,12.30,11.60
11.85,11.46,12.12,11.25
11.63,11.78,12.20,11.63
11.96,11.30,11.96,11.25
11.25,11.60,11.63,11.25
11.55,11.89,11.91,11.55
11.84,11.55,11.91,11.52
11.49,11.16,11.70,11.00
11.27,11.04,11.45,10.89
11.15,11.32,11.33,10.81
11.14,11.34,11.39,10.60
11.43,11.25,11.45,11.21
11.36,11.75,11.75,10.95
11.66,11.79,12.09,11.55
11.76,11.80,12.10,11.75
11.90,11.90,11.96,11.75
11.83,11.28,11.84,11.06
11.24,11.20,11.28,10.65
11.25,10.88,11.26,10.79
10.87,12.32,12.34,10.87
12.58,12.55,12.59,12.23
12.70,11.83,12.70,11.70
11.68,11.91,11.99,11.10
11.92,12.05,12.06,11.82
12.05,11.68,12.19,11.55
11.68,11.44,11.75,11.25
11.46,11.41,11.82,11.00
11.22,11.05,11.29,10.60
10.81,10.88,11.02,10.50
10.91,10.57,11.16,10.51
10.50,10.08,10.77,10.04
10.00,9.59,10.19,9.42
9.56,10.07,10.40,9.56
10.26,10.01,10.26,9.90
10.01,10.16,10.37,10.01
10.34,10.34,10.49,10.12
10.34,10.22,10.44,10.06
10.05,10.21,10.38,10.03
10.21,10.21,10.66,10.05
10.04,9.81,10.19,9.80
9.96,10.05,10.44,9.76
10.14,10.05,10.14,9.92
10.14,9.88,10.15,9.80
9.89,9.63,9.98,9.58
9.58,9.23,9.73,8.95
9.21,9.18,9.47,9.05
9.14,9.20,9.61,9.06
9.24,8.72,9.29,8.36
8.60,8.78,8.94,8.43
8.75,7.75,8.75,7.58
7.75,7.74,9.43,7.40
7.53,7.90,8.10,7.53
7.87,7.69,7.94,7.56
7.50,7.54,8.05,7.50
7.35,7.57,7.63,7.01
7.50,7.76,7.81,7.50
7.73,8.37,8.45,7.73
8.34,8.37,8.49,8.21
8.37,8.18,8.43,8.06
8.20,8.24,8.31,8.02
8.15,8.28,8.38,8.02
8.28,8.70,8.73,8.20
8.75,8.82,8.95,8.56
8.76,8.46,8.82,8.37
8.55,8.26,8.55,8.15
8.25,8.19,8.26,8.03
8.14,7.95,8.22,7.81
7.93,8.17,8.29,7.79
8.18,8.28,8.35,8.01
8.23,8.32,8.35,8.08
8.25,8.24,8.33,8.10
8.24,8.22,8.29,8.10
8.15,7.89,8.15,7.80
7.90,8.05,8.15,7.80
8.01,8.09,8.24,7.95
8.06,8.10,8.20,7.94
8.10,7.94,8.10,7.93
7.95,7.90,8.20,7.83
7.94,7.81,7.98,7.81
7.80,7.75,7.94,7.62
7.68,7.75,7.96,7.65
7.83,7.70,7.87,7.61
7.62,7.86,7.86,7.35
7.77,7.74,7.77,7.56
7.75,7.77,7.85,7.66
7.81,7.88,7.88,7.72
7.90,7.89,7.99,7.62
7.95,8.01,8.19,7.87
8.00,7.89,8.07,7.87
7.82,8.08,8.20,7.82
8.00,8.59,8.75,7.93
8.72,9.06,9.18,8.66
9.09,9.42,9.59,9.01
9.45,9.10,9.54,9.03
9.15,9.00,9.67,8.90
8.79,8.47,8.79,7.20
8.66,8.90,9.54,8.26
9.16,8.59,9.16,8.44
8.25,8.39,8.72,8.20
8.47,8.55,8.65,8.25
8.59,8.70,8.73,8.45
8.60,8.52,8.65,8.49
8.49,8.44,8.60,8.35
8.47,8.75,8.85,8.45
8.73,9.42,9.52,8.62
9.46,9.89,10.03,9.28
9.90,9.83,10.02,9.40
10.13,10.49,11.05,10.11
10.46,10.78,11.00,10.39
10.73,10.97,10.97,10.63
10.85,11.22,11.33,10.62
11.20,10.76,11.25,10.54
10.75,11.56,11.65,10.42
11.50,11.68,11.88,11.06
11.61,11.40,11.78,11.28
11.56,11.50,11.56,11.25
11.51,11.16,11.53,10.99
11.20,11.14,11.25,10.99
11.10,11.57,11.59,11.03
11.54,12.16,12.24,11.50
12.18,12.37,12.39,11.95
12.39,12.34,12.74,12.23
12.27,12.22,12.38,12.07
12.23,12.45,12.49,12.07
12.40,12.66,12.72,12.28
12.71,13.03,13.28,12.50
13.04,12.96,13.09,12.86
13.04,12.97,13.05,12.75
12.95,12.24,12.95,11.91
12.26,11.87,12.26,11.75
11.75,11.41,11.78,11.15
11.11,10.96,11.49,10.91
10.85,11.30,11.44,10.72
11.40,11.30,11.44,10.97
11.24,11.25,11.46,11.01
11.23,11.26,11.42,11.09
11.17,11.07,11.24,10.95
11.11,11.19,11.31,10.99
11.27,10.89,11.29,10.82
10.84,10.81,11.00,10.67
11.34,12.09,13.10,11.32
12.09,12.59,12.68,11.88
12.50,12.78,12.93,12.50
12.76,12.81,12.83,12.60
12.83,13.84,13.90,12.62
13.65,13.44,13.90,13.06
13.33,13.74,13.84,13.02
13.74,13.70,14.00,13.56
13.50,13.25,13.50,13.03
13.14,13.74,13.85,13.14
13.75,13.82,13.91,13.48
13.74,13.78,13.88,13.37
13.80,13.56,14.44,13.49
12.44,12.25,12.85,11.98
12.39,12.29,12.63,12.25
12.60,12.75,12.99,12.41
12.64,13.62,13.80,12.26
13.55,13.49,13.60,13.07
13.45,13.26,13.82,13.15
13.31,12.75,13.43,12.43
12.75,12.30,13.04,12.24
12.39,12.68,12.76,12.31
12.65,12.68,13.06,12.65
12.76,12.53,12.76,12.31
12.26,12.34,12.82,12.26
12.40,12.53,12.74,12.06
12.53,11.94,12.54,11.85
11.97,12.31,12.49,11.97
12.39,11.83,12.60,11.57
11.89,11.83,12.00,11.40
11.90,12.08,12.18,11.77
12.13,11.72,12.14,11.63
11.75,12.00,12.04,11.61
12.05,12.14,12.16,11.91
12.10,11.72,12.31,11.56
11.77,11.59,11.96,11.44
11.63,11.67,11.81,11.28
11.63,11.34,11.98,11.34
11.34,11.13,11.66,10.82
11.07,11.30,11.42,10.81
11.50,11.32,11.65,11.14
11.45,11.21,11.46,11.02
11.24,11.57,11.82,11.03
11.63,11.46,11.88,11.34
11.41,11.07,11.50,10.87
11.05,11.17,11.28,10.80
11.19,11.03,11.23,10.87
11.10,10.99,11.44,10.88
10.95,10.89,11.30,10.76
11.00,11.09,11.29,10.98
11.04,11.20,11.20,11.00
11.10,11.44,11.60,11.00
11.41,11.33,11.68,11.07
11.27,11.18,11.39,11.00
11.10,11.65,11.74,11.01
11.65,11.43,11.71,11.21
11.39,11.45,11.59,11.11
11.50,10.76,11.50,10.68
10.80,10.55,11.14,10.01
9.46,9.51,9.81,8.10
9.99,9.54,10.33,9.54
9.80,9.95,9.97,9.58
10.06,9.97,10.21,9.76
9.98,9.95,10.36,9.65
9.88,9.99,10.16,9.69
9.72,9.81,10.22,9.55
9.96,9.99,10.10,9.63
9.94,9.83,10.02,9.82
9.75,9.73,10.01,9.62
9.88,9.79,9.88,9.61
9.85,9.71,9.95,9.62
9.69,9.79,9.90,9.65
9.63,9.24,9.76,8.95
9.31,9.36,9.60,9.09
9.42,9.04,9.50,8.71
8.04,8.31,8.60,7.76
8.30,8.42,8.72,8.30
8.30,8.44,8.64,8.25
8.48,8.21,8.66,8.16
8.20,8.10,8.26,8.03
8.07,7.88,8.17,7.83
7.93,8.06,8.24,7.85
8.15,7.84,8.25,7.76
7.80,7.79,7.90,7.64
7.86,7.73,7.95,7.57
7.81,8.00,8.03,7.74
7.99,8.23,8.30,7.88
8.15,8.26,8.36,7.90
8.30,8.34,8.60,8.01
8.38,8.24,8.52,8.10
8.31,8.30,8.36,8.08
8.28,8.24,8.28,8.11
8.22,8.61,8.65,8.19
8.62,8.45,8.62,8.36
8.40,8.21,8.59,8.16
8.17,8.25,8.28,7.94
8.23,8.20,8.30,7.98
8.18,7.96,8.32,7.91
7.98,8.02,8.11,7.98
7.99,7.96,8.05,7.80
7.91,7.82,7.98,7.66
7.81,7.91,7.97,7.75
7.92,7.92,8.05,7.81
7.88,7.88,7.99,7.75
7.82,7.52,7.92,7.47
7.57,7.74,7.84,7.34
7.73,7.78,7.93,7.62
7.80,7.91,7.93,7.65
7.93,8.12,8.18,7.93
8.03,8.43,8.46,8.03
8.42,7.98,8.42,7.97
7.98,8.08,8.09,7.83
8.00,7.97,8.07,7.87
7.99,7.88,8.11,7.87
7.86,7.40,7.86,7.23
7.50,7.44,7.55,7.38
7.48,7.59,7.76,7.42
7.56,7.45,7.59,7.39
7.44,8.75,8.98,7.44
8.84,7.90,8.87,7.82
7.94,7.84,7.99,7.65
7.76,7.67,7.95,7.60
7.62,7.71,8.07,7.62
7.70,7.48,7.75,7.39
7.41,7.73,7.77,7.39
7.61,7.83,8.15,7.61
7.76,7.70,8.05,7.62
5.92,4.60,6.00,4.54
4.75,4.94,4.98,4.68
4.94,4.74,4.98,4.68
4.76,4.60,4.76,4.53
4.57,4.75,4.90,4.52
4.80,4.70,5.00,4.63
4.63,4.86,4.91,4.62
4.85,5.05,5.28,4.85
5.16,5.04,5.19,4.95
4.96,4.88,4.96,4.79
4.88,4.68,4.88,4.59
4.72,4.60,4.88,4.48
4.60,4.65,4.69,4.50
4.63,4.49,4.68,4.47
4.48,4.56,4.61,4.32
4.55,4.48,4.55,4.43
4.48,4.46,4.67,4.41
4.50,4.68,4.87,3.06
4.81,4.82,4.86,4.55
4.73,5.12,5.22,4.67
5.19,5.33,5.37,5.08
5.22,5.35,5.47,5.22
5.31,5.22,5.38,5.00
5.04,5.17,5.22,5.00
5.14,5.25,5.32,5.14
5.17,5.08,5.27,5.06
5.06,4.96,5.26,4.92
4.95,4.82,5.04,4.82
4.80,4.64,4.90,4.61
4.69,4.78,4.83,4.68
4.79,4.79,4.95,4.75
4.81,5.18,5.35,4.81
5.05,5.00,5.13,4.99
5.06,4.82,5.06,4.78
4.75,4.96,5.10,4.70
4.94,5.00,5.15,4.92
5.05,5.17,5.35,5.05
5.20,5.14,5.30,5.11
5.13,5.05,5.17,4.82
5.02,5.08,5.13,4.94
5.09,5.05,5.13,5.01
5.03,5.21,5.32,5.03
5.11,5.05,5.20,5.03
4.99,5.07,5.09,4.90
5.06,5.07,5.19,5.05
5.09,5.20,5.23,5.04
5.20,5.20,5.24,5.12
5.10,5.03,5.11,4.98
4.99,4.76,4.99,4.72
4.75,4.80,5.02,4.72
4.77,4.73,4.90,4.70
4.74,4.65,4.95,4.54
4.67,4.52,4.94,4.40
4.55,4.53,4.65,4.34
4.59,4.46,4.59,4.36
4.41,4.43,4.50,4.32
4.45,4.47,4.55,4.38
4.43,4.41,4.52,4.40
4.38,4.43,4.53,4.21
4.41,4.39,4.48,4.30
4.42,4.56,4.75,4.31
4.54,4.64,4.71,4.54
4.62,4.75,4.87,4.62
4.75,4.83,4.89,4.70
4.87,4.96,5.17,4.84
4.98,5.06,5.10,4.93
5.05,5.07,5.12,5.05
5.09,5.01,5.10,4.95
5.05,4.85,5.13,4.79
4.84,4.73,5.00,4.71
4.99,4.77,4.99,4.72
4.79,4.74,4.83,4.66
4.76,4.60,4.79,4.57
4.59,4.42,4.72,4.39
4.47,4.64,4.86,4.47
4.61,4.65,4.77,4.59
4.65,4.51,4.72,4.51
4.51,4.19,4.59,4.16
4.19,4.03,4.29,3.82
4.05,3.97,4.14,3.95
4.02,3.84,4.09,3.74
3.82,3.70,3.85,3.63
3.70,3.82,4.01,3.70
3.81,3.98,4.09,3.81
3.98,3.82,3.98,3.77
3.85,3.99,4.11,3.82
4.01,4.17,4.30,4.01
3.93,3.93,4.00,3.53
3.94,4.02,4.04,3.80
4.01,3.81,4.07,3.81
3.75,3.59,3.77,3.40
3.60,3.87,3.87,3.49
3.88,4.24,4.25,3.84
4.30,4.22,4.32,4.13
4.21,4.32,4.33,4.21
4.37,4.41,4.67,4.32
4.43,4.41,4.47,4.31
4.45,4.43,4.45,4.37
4.45,4.33,4.45,4.30
4.30,4.30,4.34,4.28
4.36,4.36,4.38,4.27
4.36,4.20,4.36,4.00
4.20,4.12,4.29,4.07
4.13,4.01,4.19,3.96
4.02,4.09,4.13,3.90
4.16,3.87,4.18,3.86
3.89,3.79,3.95,3.79
3.90,3.57,3.90,3.51
3.61,3.50,3.67,3.50
3.46,3.58,3.77,3.46
3.81,3.55,3.82,3.51
3.71,3.44,3.71,3.37
3.46,3.50,4.06,3.29
3.53,3.45,3.86,3.37
3.42,3.36,3.63,3.36
3.32,3.24,3.47,3.12
3.40,3.08,3.40,2.96
3.19,3.07,3.19,2.96
3.08,3.21,3.21,3.00
3.22,3.50,3.50,3.22
3.50,3.47,3.51,3.40
3.46,3.48,3.50,3.36
3.45,3.45,3.49,3.34
3.47,3.59,3.59,3.40
3.60,3.93,3.95,3.60
3.93,3.81,3.93,3.68
3.83,3.92,3.92,3.83
3.90,3.90,3.98,3.80
3.97,3.82,4.00,3.74
3.85,3.63,3.85,3.58
3.75,3.64,3.75,3.57
3.62,3.71,3.74,3.62
3.63,3.66,3.70,3.63
3.69,3.75,3.80,3.66
3.80,3.80,3.92,3.55
3.84,3.81,3.93,3.74
3.77,3.80,3.96,3.77
3.82,3.85,3.93,3.82
3.84,3.98,4.00,3.82
3.99,3.94,3.99,3.87
3.97,3.93,4.10,3.92
4.03,4.01,4.10,3.89
4.01,3.98,4.05,3.88
3.71,3.84,4.00,3.71
4.00,3.64,4.00,3.63
3.67,3.71,3.82,3.67
3.70,3.81,3.84,3.69
3.85,3.80,3.85,3.74
3.80,3.73,3.80,3.71
3.72,3.75,3.78,3.71
3.77,3.43,3.77,3.26
3.40,3.30,3.49,3.20
3.28,3.27,3.35,3.25
3.33,3.24,3.40,3.22
3.22,3.29,3.31,3.21
3.29,3.32,3.47,3.21
3.59,3.43,3.59,3.29
3.44,3.54,3.62,3.40
3.50,3.35,3.54,3.26
3.32,3.39,3.48,3.27
3.42,3.33,3.46,3.27
3.33,3.32,3.57,3.28
3.30,3.35,3.41,3.29
3.32,3.26,3.36,3.25
3.27,3.30,3.48,3.25
3.28,3.33,3.45,3.27
3.30,3.23,3.35,3.20
3.25,3.24,3.34,3.22
3.26,3.18,3.34,3.13
3.14,3.18,3.23,3.14
3.20,3.19,3.20,3.02
3.19,3.26,3.30,3.18
3.28,3.39,3.40,3.28
3.36,3.43,3.43,3.36
3.40,3.38,3.43,3.36
3.35,3.43,3.43,3.35
3.42,3.68,3.69,3.42
3.70,3.73,3.79,3.60
3.73,3.77,3.80,3.66
3.79,3.68,3.79,3.53
3.65,3.64,3.66,3.50
3.67,3.64,3.67,3.62
3.66,3.64,3.67,3.57
3.60,3.60,3.66,3.60
3.49,3.61,3.66,3.49
3.71,3.57,3.71,3.55
3.58,3.57,3.59,3.46
3.54,3.59,3.60,3.51
3.62,3.59,3.64,3.55
3.50,3.42,3.50,3.42
3.49,3.29,3.49,3.23
3.27,3.30,3.35,3.26
3.27,3.40,3.40,3.18
3.50,3.68,3.69,3.45
3.59,3.60,3.72,3.49
3.60,3.39,3.70,3.39
3.39,3.35,3.58,3.30
3.30,3.32,3.40,3.30
3.32,3.35,3.40,3.32
3.33,3.32,3.41,3.30
3.45,3.31,3.45,3.30
3.30,3.33,3.35,3.22
3.29,3.43,3.44,3.29
3.41,3.40,3.47,3.39
3.44,3.53,3.53,3.38
3.55,3.49,3.59,3.46
3.51,3.48,3.55,3.45
3.52,3.46,3.53,3.41
3.48,3.47,3.48,3.31
3.42,3.45,3.45,3.37
3.40,3.41,3.49,3.37
3.45,3.43,3.49,3.38
3.45,3.43,3.50,3.41
3.48,3.38,3.48,3.37
3.36,3.41,3.46,3.36
3.36,3.43,3.45,3.35
3.46,3.46,3.47,3.41
3.44,3.45,3.47,3.42
3.44,3.50,3.50,3.43
3.47,3.47,3.49,3.42
3.35,3.45,3.45,3.35
3.48,3.45,3.48,3.37
3.42,3.45,3.48,3.40
3.31,3.39,3.46,3.20
3.34,3.32,3.44,3.27
3.46,3.37,3.46,3.24
3.35,3.40,3.41,3.31
3.45,3.37,3.45,3.28
3.37,3.30,3.37,3.20
3.38,3.30,3.38,3.20
3.31,3.08,3.31,3.07
2.80,2.69,2.81,2.44
2.64,2.68,2.81,2.61
2.84,2.63,2.84,2.63
2.65,2.65,2.78,2.62
2.62,2.62,2.66,2.50
2.55,2.71,2.79,2.55
2.79,2.77,2.79,2.59
2.73,2.65,2.73,2.62
2.62,2.70,2.71,2.56
2.70,2.71,2.75,2.62
2.68,2.83,2.89,2.61
2.91,2.82,2.91,2.75
2.78,2.78,2.89,2.77
2.85,2.78,2.87,2.75
2.77,2.81,2.85,2.75
2.80,2.86,2.91,2.80
2.81,2.89,2.91,2.81
2.90,2.85,2.90,2.79
2.80,2.91,2.91,2.73
2.89,2.88,2.90,2.86
2.88,2.87,2.91,2.79
2.82,2.89,2.91,2.82
2.94,3.20,3.23,2.85
3.25,3.36,3.36,3.10
3.33,3.48,3.51,3.10
3.52,3.57,3.62,3.50
3.55,3.60,3.67,3.36
