BIS,ProShares UltraShort Nasdaq Biotechnology,NASDAQ
209.95,199.00,209.95,199.00
204.10,200.00,204.10,196.40
198.05,199.10,199.10,197.50
199.00,202.45,204.10,199.00
201.25,202.90,203.15,198.80
201.35,196.70,202.20,195.46
195.00,191.00,195.00,187.00
189.92,192.25,194.05,189.92
193.75,196.45,196.45,193.75
195.00,197.60,197.60,193.55
194.95,194.45,195.30,192.50
193.40,185.80,195.60,185.80
182.94,178.25,182.95,177.04
175.00,170.70,175.00,170.70
170.20,177.00,177.00,170.20
175.90,180.89,184.14,175.90
180.05,179.29,183.25,179.29
178.85,183.45,183.45,176.68
183.50,179.59,184.00,178.25
175.70,181.25,182.25,170.00
184.05,180.65,191.25,180.25
182.50,181.07,183.55,181.07
176.85,176.75,178.95,171.95
178.82,180.27,183.85,178.82
180.20,175.80,180.20,175.80
179.20,183.34,183.34,175.55
188.94,187.50,196.34,182.30
187.00,194.10,195.38,183.99
194.45,202.86,205.30,189.95
203.40,190.80,203.40,190.66
187.85,181.40,187.85,181.40
179.50,185.00,185.75,179.50
187.50,184.85,188.80,181.06
181.50,191.35,191.95,180.05
193.00,186.99,194.76,185.35
189.90,187.64,190.00,186.75
184.60,192.15,192.40,184.60
192.40,187.50,194.00,187.50
195.95,193.45,195.95,187.20
199.75,206.47,206.85,199.56
205.05,203.55,211.08,200.00
209.45,204.65,213.84,201.65
200.28,204.00,205.00,200.28
201.30,192.25,201.30,191.45
190.00,190.40,191.46,188.35
187.50,189.50,190.64,187.50
187.50,181.68,187.75,173.45
182.15,180.84,182.35,179.00
182.33,181.25,183.54,181.25
175.60,174.80,175.85,174.80
172.60,175.80,175.80,172.60
173.90,172.40,175.80,172.40
171.70,168.34,172.50,168.34
166.15,161.89,166.15,161.75
160.60,153.75,161.34,152.60
154.55,153.20,156.01,152.56
153.95,157.75,158.24,153.95
154.72,155.66,155.66,154.52
155.25,155.25,155.25,155.00
162.25,150.75,162.25,150.07
150.00,150.65,150.65,148.67
148.65,153.10,153.90,148.65
152.10,153.60,155.40,152.10
152.10,149.25,156.75,149.25
151.25,148.61,152.44,147.75
148.70,151.04,151.75,148.60
148.65,147.45,150.90,146.00
146.85,143.63,146.85,143.60
143.85,141.80,143.85,141.80
142.25,142.00,142.95,140.80
141.15,142.50,143.00,141.15
143.15,148.55,148.55,143.15
149.70,148.85,151.40,148.85
148.15,148.56,149.65,146.70
147.78,148.60,148.60,147.50
151.84,152.10,153.15,151.26
154.34,151.20,154.34,151.20
150.25,152.31,152.31,149.16
156.24,158.50,159.96,156.24
160.00,159.45,160.75,157.50
159.45,161.00,161.00,159.20
161.50,157.80,162.00,156.90
156.10,151.35,158.00,151.35
152.60,151.70,152.60,151.70
N/A,N/A,N/A,N/A
150.75,146.34,150.75,144.25
150.20,154.00,154.50,149.00
153.80,151.60,153.80,150.50
147.50,147.50,147.55,145.00
148.45,149.55,151.10,148.45
150.35,144.05,150.35,143.65
144.00,140.25,144.00,140.00
138.55,138.00,139.15,137.05
138.20,138.44,140.95,136.70
136.35,132.87,136.40,132.70
131.55,131.90,133.68,130.95
133.62,133.00,133.95,133.00
132.35,131.95,132.75,131.70
133.75,130.95,133.75,130.95
129.10,129.50,130.69,126.55
128.50,128.30,130.00,128.30
128.75,126.10,129.05,125.46
125.00,127.25,127.50,124.95
125.90,127.50,127.50,125.65
127.50,130.25,131.95,127.50
129.50,130.00,132.10,128.20
129.46,131.40,131.56,129.46
127.27,127.50,127.95,126.35
128.25,126.15,128.25,124.65
126.50,127.60,131.55,125.75
126.80,123.25,126.80,122.55
123.20,123.30,124.52,122.10
123.10,126.10,128.60,123.10
125.55,124.00,125.95,122.95
125.55,129.25,129.55,125.55
129.00,140.00,140.00,129.00
140.50,146.20,151.58,140.50
140.60,135.35,140.70,135.30
136.35,134.35,138.20,132.45
137.90,135.00,140.70,134.50
133.14,136.60,137.29,132.50
134.00,127.75,134.00,127.75
130.80,126.60,130.80,126.50
125.00,128.75,130.60,124.75
128.50,131.95,132.45,128.08
129.65,125.70,130.60,125.70
127.60,124.75,130.18,124.75
124.85,122.25,124.85,121.35
122.50,123.00,124.70,122.50
121.30,122.95,123.45,120.50
124.15,123.50,124.70,123.50
121.00,127.60,128.00,120.85
127.60,129.95,131.25,125.86
129.50,128.00,130.49,128.00
128.60,129.40,129.50,126.35
129.00,126.57,129.00,126.34
126.75,134.84,134.84,126.10
138.95,139.10,139.18,130.95
137.95,129.65,137.95,128.85
129.15,128.29,129.69,127.20
129.39,127.90,131.30,127.85
130.09,125.80,130.20,125.10
125.00,122.58,125.75,122.48
121.90,120.94,124.54,120.00
120.15,124.10,124.75,118.05
127.55,123.90,127.55,122.50
122.90,121.50,122.90,119.20
121.45,117.48,121.45,117.05
114.00,110.20,114.00,110.00
110.00,107.95,110.00,106.80
110.10,108.36,110.10,106.65
107.65,108.82,109.00,107.65
107.60,107.42,107.70,105.45
108.25,106.95,108.61,106.26
107.75,110.50,110.56,107.75
111.00,109.60,112.80,109.60
110.90,111.20,111.50,109.50
110.15,109.30,111.00,107.95
106.80,109.20,110.00,106.80
109.50,111.50,113.35,108.85
112.20,116.00,117.34,112.20
115.74,113.93,115.74,113.25
115.75,114.50,117.34,114.50
114.65,114.25,114.70,110.90
117.50,116.42,118.50,115.55
118.15,110.65,118.15,110.50
110.60,112.40,112.74,110.50
112.15,107.55,119.95,106.26
106.60,104.85,106.60,103.90
103.50,105.30,105.65,103.50
103.50,102.75,103.84,102.75
103.87,104.95,104.95,102.65
106.00,104.00,106.00,103.75
103.30,103.20,104.20,103.20
104.44,102.90,106.20,102.90
103.85,103.80,104.90,103.80
105.55,105.60,107.85,103.90
104.85,103.26,104.85,103.26
102.95,99.44,104.15,99.03
97.45,97.00,99.35,96.25
95.05,93.40,97.86,93.20
92.20,95.75,96.45,90.26
95.00,89.35,95.39,88.75
89.75,89.55,90.40,88.75
89.50,87.25,89.55,87.10
86.30,86.53,86.70,85.00
85.95,83.16,86.05,83.16
82.39,82.25,83.80,81.50
83.60,82.90,84.70,82.90
84.50,88.30,88.30,84.38
88.30,92.05,95.40,87.00
89.55,88.45,90.75,87.45
89.30,88.22,91.20,85.65
85.65,83.45,85.70,82.50
86.35,86.30,87.35,84.40
87.20,91.35,92.10,85.20
90.10,89.30,90.70,88.30
90.15,92.55,95.39,89.45
91.25,92.66,93.20,90.35
91.02,85.20,91.32,85.20
84.00,82.15,85.35,82.15
81.25,79.50,82.15,79.05
78.75,78.40,79.00,77.45
80.75,76.25,80.75,76.20
76.10,77.45,78.35,75.75
76.90,73.75,76.90,73.45
74.25,75.20,75.40,72.85
74.90,72.60,76.00,72.60
72.50,71.10,72.80,69.75
70.00,69.25,70.00,68.25
68.40,68.75,69.95,67.60
68.50,70.15,70.70,68.30
70.85,68.95,70.85,68.45
69.20,73.20,75.00,68.55
76.00,73.40,76.20,72.60
70.65,69.85,71.20,69.55
70.05,71.05,71.30,70.00
70.60,74.65,75.35,69.65
73.55,75.50,78.65,72.70
76.45,75.10,77.90,74.70
74.80,75.85,76.40,73.05
77.30,74.20,77.64,74.05
73.60,78.28,79.10,73.40
79.50,79.00,80.00,76.75
76.35,77.82,78.15,75.00
77.55,73.40,77.55,73.40
73.00,74.95,76.20,72.75
76.20,76.20,76.74,74.60
75.30,82.95,83.30,74.05
83.20,87.85,92.25,82.05
86.70,87.60,90.45,82.85
86.10,90.70,90.74,84.05
91.25,90.00,95.65,87.65
90.25,94.90,95.50,87.70
93.40,89.10,94.15,89.05
86.65,84.90,88.00,82.85
83.85,85.30,86.85,82.50
85.00,89.85,91.80,84.75
88.75,97.00,98.45,87.75
98.40,95.75,100.00,92.20
95.70,96.60,100.95,94.40
95.00,89.00,96.00,88.60
88.90,99.10,100.75,88.90
102.00,104.20,104.65,95.00
101.05,104.70,108.50,98.55
102.65,102.50,112.50,100.00
99.55,97.75,102.85,97.00
97.80,97.75,99.75,94.40
96.10,93.75,98.85,93.55
91.65,87.35,91.65,86.50
86.30,90.30,91.50,86.25
88.35,91.45,95.95,87.85
93.70,95.65,96.20,91.65
94.65,96.45,101.44,92.15
94.65,91.10,96.80,90.40
92.00,90.55,94.60,90.50
90.25,88.85,92.05,86.75
87.90,91.15,92.25,87.85
94.05,88.05,94.30,87.95
88.20,90.85,91.10,87.64
89.85,92.15,95.75,89.80
93.05,95.55,96.10,89.35
96.75,93.00,98.35,92.95
91.60,88.30,92.55,88.05
88.30,89.45,89.65,86.90
90.10,88.76,91.25,87.05
90.00,90.60,93.25,88.50
91.00,91.15,93.60,90.88
92.15,88.40,92.42,88.25
88.90,90.90,92.00,88.70
90.30,89.95,91.30,88.70
89.40,86.65,89.95,84.75
85.65,86.25,88.00,85.40
84.70,81.55,84.75,81.55
81.00,82.35,82.75,80.80
82.40,82.25,82.40,80.70
82.05,82.15,83.45,81.00
81.30,82.15,84.55,81.30
83.70,81.50,83.85,81.40
82.15,79.60,82.50,79.55
79.80,78.60,80.65,77.50
78.30,77.90,79.25,77.50
77.10,76.50,77.55,75.45
77.20,75.90,78.10,75.51
77.60,76.20,77.60,75.20
77.15,76.75,77.55,75.30
76.70,77.05,78.50,76.25
77.65,76.50,77.85,75.40
76.50,76.80,77.45,75.92
76.85,75.61,77.80,75.50
74.75,75.15,76.30,74.70
75.00,72.10,75.00,72.10
71.85,73.75,73.80,71.65
71.00,72.24,72.80,69.60
73.40,68.00,73.40,68.00
71.15,71.50,73.28,71.15
71.65,71.30,72.60,71.30
70.95,71.20,71.75,70.35
70.40,67.30,70.40,67.30
68.05,66.95,68.15,66.50
66.85,66.40,67.55,66.00
66.20,69.65,69.75,66.20
70.75,72.35,73.55,70.00
73.15,71.15,74.40,70.75
73.70,71.60,74.00,70.65
71.95,70.75,72.10,70.05
69.65,70.00,70.65,69.00
70.05,73.35,73.90,69.78
73.25,75.14,75.45,72.20
77.10,78.65,79.00,74.78
78.10,73.90,78.32,73.30
74.95,73.60,75.52,73.21
72.65,71.95,72.65,71.20
69.80,68.85,70.05,68.10
67.90,70.80,71.10,67.80
71.60,71.25,72.55,70.75
72.05,72.75,73.85,71.42
73.30,71.05,73.30,70.25
68.50,69.70,70.18,67.65
70.95,73.25,73.65,70.52
73.80,73.45,75.10,71.35
72.80,72.35,74.25,71.70
72.85,72.70,73.90,71.25
73.25,72.50,74.35,71.38
71.70,74.60,75.14,71.70
74.95,72.65,75.00,72.25
71.05,71.70,72.90,70.75
72.15,72.25,73.00,71.80
71.50,69.30,71.95,69.10
68.75,67.25,69.45,67.25
66.85,66.15,68.30,65.80
65.00,64.80,65.25,64.06
64.00,64.00,65.44,63.85
64.60,64.45,65.00,63.40
64.50,65.55,65.85,64.01
66.05,64.75,66.15,64.25
63.80,61.50,63.80,61.35
61.00,59.90,61.80,59.75
60.30,60.45,60.84,59.60
61.35,60.90,61.40,59.76
60.90,59.85,60.90,59.61
59.50,59.85,60.40,58.75
58.85,60.05,60.48,58.80
60.35,62.10,62.40,59.70
62.05,62.25,64.60,62.05
62.75,61.10,62.75,61.00
61.05,62.65,63.10,61.05
63.00,60.25,63.00,60.25
60.65,60.75,62.15,60.30
61.00,62.50,63.10,60.66
62.90,64.25,65.25,62.75
65.50,61.90,65.50,61.50
61.90,60.80,62.00,60.10
60.05,59.85,60.82,59.85
59.65,59.90,60.75,59.00
59.85,61.05,62.05,59.85
62.15,61.30,62.15,60.30
61.35,57.95,61.35,57.85
58.00,60.20,60.65,57.60
60.15,58.95,60.50,58.85
60.10,59.20,60.65,58.30
58.70,60.20,60.70,58.70
60.60,61.95,62.80,60.25
62.50,62.35,64.10,61.45
60.95,59.40,61.25,59.00
58.40,60.70,61.12,58.30
61.80,63.10,63.26,61.00
62.90,59.45,64.15,59.25
59.80,62.25,62.75,59.70
63.50,64.85,64.85,60.68
64.50,67.50,68.15,63.75
66.25,68.35,70.20,65.25
71.40,67.80,72.15,66.90
70.60,65.35,70.70,63.75
62.65,63.30,64.22,61.85
62.65,61.20,63.24,60.80
60.00,57.30,60.00,57.25
57.65,58.05,59.15,57.05
56.95,55.05,57.25,54.25
54.70,53.00,54.85,52.91
52.80,52.35,54.25,52.32
51.35,51.00,51.85,50.83
51.85,52.20,53.15,51.15
52.75,50.05,52.75,49.85
47.95,50.00,50.47,47.65
49.90,50.05,50.60,49.20
51.40,51.05,51.70,50.15
49.55,52.65,53.00,49.55
52.38,51.00,52.60,50.94
51.18,52.17,53.33,51.18
52.17,50.35,52.17,50.30
50.20,50.02,50.65,49.42
50.30,49.99,50.88,49.79
49.97,50.64,51.11,49.23
50.75,52.75,53.38,50.75
52.87,52.39,52.87,51.11
52.31,50.24,52.31,50.01
50.60,50.36,51.00,49.58
50.98,50.54,51.36,49.95
49.21,50.30,50.43,49.00
50.20,48.49,50.20,48.48
48.15,48.64,49.34,48.00
48.50,47.28,48.58,47.28
46.98,47.12,47.49,46.21
47.63,48.25,48.52,47.03
47.38,46.26,47.38,45.95
45.98,45.76,47.08,45.73
45.62,46.40,46.65,45.52
46.32,45.71,46.42,45.50
45.46,44.15,45.46,43.25
45.22,43.88,46.07,43.60
44.04,45.61,45.70,43.70
45.01,45.12,45.37,43.60
45.58,46.11,46.25,44.80
46.03,48.84,49.10,45.44
49.69,50.05,50.30,47.25
49.52,46.71,50.17,46.69
44.80,43.57,45.60,43.56
43.13,42.56,44.36,42.11
43.98,44.86,45.50,43.69
44.75,49.00,49.76,44.63
49.27,47.26,49.50,46.34
46.47,45.20,46.70,45.05
45.12,44.69,45.57,44.50
45.10,45.83,45.85,44.70
45.65,46.00,46.10,44.28
45.38,45.19,46.03,44.25
45.97,45.34,46.05,44.30
44.77,46.94,47.66,44.31
45.93,43.47,45.93,43.38
42.15,42.65,43.45,42.02
42.24,42.98,43.77,42.24
42.47,42.50,43.20,41.73
41.52,42.47,43.50,40.50
43.50,42.37,43.77,42.02
42.06,44.52,44.58,41.60
44.57,41.64,44.61,41.50
41.00,40.24,42.30,39.98
40.36,41.21,41.53,40.10
40.80,40.64,43.19,40.64
41.09,40.22,41.10,40.14
40.10,38.99,40.50,38.85
40.10,39.43,40.10,38.61
38.75,41.02,41.12,38.75
41.00,40.16,42.09,40.01
40.03,40.37,40.51,38.50
39.76,40.94,41.95,39.76
40.64,41.23,43.20,40.52
43.25,42.76,44.65,42.11
42.26,40.69,42.49,40.52
40.76,41.72,41.97,39.97
42.24,42.36,42.40,41.29
41.57,41.09,42.04,40.76
41.16,41.30,41.67,39.99
40.73,40.42,41.64,40.42
40.17,39.67,41.00,39.66
39.74,38.87,39.77,38.75
39.05,38.26,39.36,38.26
38.35,37.62,38.35,37.50
37.66,36.74,37.78,36.67
36.40,36.35,36.62,35.52
36.20,36.89,37.40,36.20
36.99,35.97,37.50,35.53
35.94,35.73,36.90,35.65
36.00,36.39,36.61,35.65
36.53,35.87,36.53,35.78
35.93,36.18,37.06,35.92
36.56,35.76,37.05,35.36
34.95,34.13,34.95,33.86
34.36,35.17,35.35,34.29
35.23,35.05,35.95,34.97
35.85,35.33,36.22,34.56
35.07,35.16,35.82,34.84
35.00,34.67,35.44,34.64
34.62,34.55,35.17,33.75
34.00,32.91,34.14,32.87
33.08,32.42,33.30,32.38
32.73,32.08,33.11,31.63
31.85,30.81,31.85,30.71
29.18,30.64,31.11,29.18
31.53,31.94,32.30,31.25
32.04,32.39,32.43,31.14
32.30,34.74,35.10,31.81
36.04,35.16,36.53,34.24
35.03,33.79,35.03,33.36
32.67,32.99,33.73,32.65
33.54,34.50,34.50,33.25
34.57,35.07,36.40,34.51
35.01,35.22,35.73,34.89
35.75,35.41,35.83,34.68
35.40,34.74,35.40,33.72
34.46,32.70,34.51,32.39
32.68,32.44,33.29,32.03
32.21,31.65,32.57,31.55
31.53,31.57,31.70,30.91
31.57,31.73,32.28,31.24
31.36,31.09,31.95,30.88
31.14,31.00,31.39,30.77
31.62,31.87,32.40,31.20
31.44,31.61,32.24,31.30
31.02,30.39,31.23,30.24
30.00,30.54,30.82,29.85
30.59,29.85,30.85,29.75
30.14,30.50,30.65,29.87
30.30,33.03,33.22,30.23
32.99,33.81,34.93,32.26
34.25,33.78,34.53,32.94
34.30,35.91,36.52,33.60
34.81,33.81,34.97,33.64
33.49,33.52,33.67,32.38
33.77,34.89,35.05,33.59
34.19,34.23,35.11,33.58
33.95,33.64,34.77,33.45
32.83,32.12,32.83,31.75
31.85,32.06,32.30,31.53
32.47,32.14,33.20,31.92
31.84,32.25,32.59,31.44
31.85,31.42,32.83,31.40
31.30,31.35,31.75,31.11
31.73,30.62,31.73,30.50
30.50,30.53,30.88,30.30
30.32,30.00,31.10,29.65
30.02,30.07,30.34,29.71
30.08,29.90,30.18,29.69
30.19,30.48,30.85,29.86
30.56,29.40,30.57,29.40
29.77,29.70,30.21,29.40
29.91,29.73,30.00,29.25
29.49,29.75,30.42,29.36
29.88,29.95,30.48,29.53
29.74,29.72,30.12,29.53
29.91,30.05,30.53,29.53
30.09,29.37,30.68,29.26
29.27,29.75,29.94,29.20
29.58,30.38,30.75,29.58
30.62,29.58,30.87,29.49
29.40,29.13,29.63,29.08
29.56,29.85,30.13,29.35
30.35,29.88,30.71,29.80
30.13,29.77,30.20,29.54
29.60,29.41,29.69,29.15
29.13,27.62,29.13,27.50
27.55,27.66,28.00,27.38
27.15,26.81,27.36,26.73
26.65,26.77,27.12,26.53
26.96,27.61,27.71,26.75
27.59,27.83,28.14,27.21
27.57,28.25,28.76,27.55
28.95,30.08,30.08,28.36
29.19,28.72,29.68,28.52
28.13,28.58,28.88,27.75
28.38,28.55,28.87,28.30
28.99,28.18,29.20,27.64
27.97,28.09,29.16,27.96
28.41,29.62,29.74,28.41
28.62,28.94,29.19,28.54
27.98,28.07,28.82,27.95
27.44,27.10,27.50,26.93
27.05,25.84,27.05,25.70
25.13,25.42,25.66,24.61
24.92,24.82,25.35,24.70
24.85,24.55,25.15,24.52
24.46,24.48,24.66,24.12
24.40,24.79,25.35,24.40
25.51,24.93,25.60,24.79
25.00,25.05,25.18,24.53
25.76,27.06,27.25,25.63
27.38,27.60,28.20,27.19
27.06,26.31,27.60,26.19
26.11,26.97,27.37,25.90
27.17,26.88,28.05,26.64
26.50,26.28,26.67,25.89
26.22,26.30,26.80,25.89
26.11,26.09,26.32,25.71
25.65,25.77,25.90,25.26
25.74,27.92,27.94,25.61
27.82,28.19,29.20,27.62
27.56,27.77,27.84,26.93
28.39,28.38,28.87,27.60
29.06,27.95,29.91,27.74
27.80,28.55,28.58,27.52
28.66,28.83,29.59,28.36
28.90,27.58,29.44,27.57
27.80,28.09,28.21,27.40
28.47,28.50,29.14,28.05
29.19,30.85,30.85,28.66
31.46,32.75,32.75,30.31
36.56,35.80,38.49,32.68
32.65,35.57,35.57,31.78
33.32,31.97,35.65,31.83
30.85,30.48,31.67,30.06
30.53,29.85,30.79,29.84
30.06,31.74,31.87,29.59
33.42,33.22,33.62,31.91
32.45,30.86,33.25,30.77
30.62,32.14,32.30,30.18
33.07,32.26,33.30,31.70
31.02,29.66,31.39,29.51
28.88,30.87,31.02,28.79
30.78,29.69,31.00,29.36
30.00,29.00,30.27,29.00
29.00,29.18,29.85,28.88
29.22,28.70,29.53,28.44
28.60,28.89,29.47,28.13
29.00,27.73,29.15,27.07
28.80,28.57,28.80,28.00
28.28,31.19,31.68,28.09
32.33,32.13,33.37,31.71
32.06,32.51,33.13,31.47
33.18,33.85,35.08,32.79
32.81,37.27,38.41,32.81
37.99,41.98,43.15,37.85
41.51,42.22,43.15,38.30
39.59,38.55,40.66,37.75
38.61,37.69,39.90,37.59
39.40,35.36,39.67,35.20
34.47,35.75,36.79,33.68
36.59,38.44,40.46,36.50
38.13,36.86,39.47,35.88
37.33,37.08,39.44,36.50
36.95,36.60,37.68,35.93
35.97,36.63,37.21,35.75
37.33,38.93,39.02,35.73
38.00,38.31,39.28,36.70
39.30,34.90,39.30,34.86
34.86,34.95,35.93,34.09
35.21,34.52,36.21,33.45
34.64,36.73,36.88,34.51
35.45,37.18,39.41,35.13
37.10,36.74,38.57,36.31
35.74,34.27,36.08,34.27
34.56,34.05,35.38,33.01
34.15,31.94,34.15,31.94
32.07,31.13,33.22,31.08
31.00,31.62,31.85,30.10
31.40,32.22,32.37,31.40
32.14,29.75,32.22,29.68
30.00,29.69,30.57,29.20
29.30,29.87,30.78,29.20
30.35,30.92,31.58,30.19
31.07,31.13,32.38,30.76
31.34,31.13,31.69,30.67
31.45,30.84,31.75,30.75
30.63,31.74,31.80,30.58
32.09,33.10,33.12,31.67
33.15,32.38,33.32,31.35
32.82,32.17,33.56,32.09
31.78,31.26,32.38,30.78
30.87,29.45,31.16,29.37
29.36,30.32,30.48,29.28
30.08,30.35,30.49,29.76
30.35,29.90,30.35,29.38
30.24,29.92,30.68,29.92
29.97,29.35,29.97,29.25
29.28,29.04,29.28,28.87
28.84,30.06,30.49,28.76
29.75,29.75,30.64,29.60
29.77,30.19,30.40,29.28
29.81,32.33,32.71,29.81
32.25,30.35,32.25,30.35
30.63,31.71,31.88,30.50
32.45,30.51,32.45,30.35
30.83,31.44,31.89,30.43
31.46,30.68,31.66,30.47
31.30,32.45,32.54,31.03
32.17,32.29,33.53,31.70
31.51,30.44,31.64,30.19
29.96,29.05,30.37,28.94
28.91,29.91,30.07,28.85
30.27,30.31,30.48,29.51
29.93,29.94,30.68,29.78
29.70,29.90,30.33,29.50
29.26,28.80,29.45,28.61
28.75,28.58,28.85,28.42
29.12,29.04,29.34,28.81
28.69,27.99,28.79,27.86
28.26,28.34,28.47,27.98
28.61,28.71,28.75,28.19
29.91,30.55,31.07,29.86
30.54,30.67,31.12,29.93
31.58,31.80,32.38,30.99
33.50,34.44,34.44,32.78
33.27,35.73,35.80,33.27
35.20,38.11,39.73,35.15
37.00,36.96,39.64,35.39
36.55,40.90,41.13,36.30
40.80,37.75,42.92,36.62
40.98,39.54,41.18,39.05
38.11,41.35,42.67,38.00
42.97,39.14,44.05,37.82
39.80,40.84,41.01,38.49
38.65,38.28,39.92,37.90
38.50,39.44,39.54,37.56
39.36,39.80,41.50,39.05
39.67,42.24,42.75,38.73
41.35,45.26,46.60,41.35
45.32,44.12,46.22,43.66
44.60,43.57,45.80,42.97
44.83,46.11,46.75,44.25
45.82,45.01,49.32,44.92
45.31,44.77,46.20,42.30
44.82,47.51,48.68,44.74
49.50,50.67,52.14,49.31
53.50,50.59,54.01,48.50
49.85,49.84,50.14,46.80
52.30,52.73,53.57,51.32
50.40,49.12,53.18,49.05
47.61,46.24,47.79,46.16
44.55,43.41,46.03,43.33
43.15,45.63,45.81,43.12
46.01,44.87,47.00,44.52
43.46,44.17,44.70,43.25
44.89,46.24,46.34,43.85
47.76,45.81,48.87,45.61
45.17,45.63,46.53,44.35
44.50,44.88,45.44,44.11
44.86,47.28,47.28,44.85
46.77,43.35,47.50,43.24
43.20,42.36,43.45,41.79
42.36,43.41,43.90,42.21
43.44,43.90,44.42,42.40
44.29,41.71,44.52,40.90
42.00,44.65,44.86,41.98
44.25,45.63,46.87,44.06
45.52,46.44,47.31,43.87
45.52,43.99,45.88,43.84
44.11,44.00,44.29,43.34
45.10,47.45,47.75,44.80
47.27,47.83,49.11,45.93
48.34,49.05,51.07,47.86
49.03,47.37,49.96,46.76
47.73,45.53,47.73,44.90
45.88,43.19,46.01,42.82
43.36,45.98,46.07,42.80
46.55,45.50,47.72,44.15
44.93,46.72,46.89,44.71
47.21,44.94,48.61,44.94
44.18,45.57,46.07,42.96
45.60,43.56,45.60,42.41
43.91,41.13,44.58,40.85
40.63,40.36,40.95,39.05
40.91,40.60,41.29,39.58
40.43,35.83,40.43,35.69
36.00,36.95,37.34,35.23
35.96,37.82,38.48,35.96
37.41,39.04,39.37,37.27
38.93,38.20,39.82,38.00
37.59,36.74,38.02,36.60
36.70,36.73,37.21,36.25
36.77,36.90,37.65,36.50
37.10,35.70,37.30,35.39
35.84,37.12,37.55,35.84
36.92,37.11,37.58,36.54
36.88,34.94,36.99,34.92
34.88,34.86,35.94,34.50
35.02,35.37,35.59,34.55
35.25,36.41,37.09,35.25
36.59,37.50,37.85,36.59
37.89,38.06,38.80,36.42
38.58,40.11,40.72,38.23
39.84,39.21,41.07,39.15
39.93,40.68,40.81,39.35
41.01,43.11,43.25,41.01
42.48,42.72,43.74,42.29
43.57,44.01,45.07,42.61
43.66,41.81,43.76,41.03
40.94,41.01,42.72,40.80
41.04,43.54,43.57,40.89
43.08,45.00,45.89,42.95
45.39,44.26,45.39,43.30
43.46,41.55,43.46,41.33
41.60,42.32,42.60,41.11
42.61,41.12,42.70,40.76
41.71,42.25,42.98,40.63
41.75,40.58,41.96,40.25
40.61,40.07,40.66,39.30
39.64,38.29,39.70,38.04
37.84,37.42,38.03,37.11
37.56,37.80,38.24,37.40
37.76,37.01,38.01,37.01
36.50,36.05,36.64,35.72
36.33,35.74,36.64,35.44
35.63,34.36,35.68,34.36
34.80,35.48,36.38,34.73
35.29,34.42,36.27,34.23
35.22,36.14,36.51,35.22
36.01,36.19,36.66,35.94
36.58,37.54,37.55,35.96
38.47,39.14,39.53,38.26
39.80,40.15,40.19,38.45
40.16,40.69,41.46,39.49
39.91,40.63,40.87,39.75
41.12,40.78,41.96,40.65
40.39,42.51,42.51,40.39
41.25,41.73,41.85,40.52
41.39,42.96,43.67,41.39
42.99,42.45,43.44,40.55
41.34,40.63,42.08,40.54
43.63,44.68,44.68,42.35
45.50,47.39,47.73,44.62
45.92,43.77,45.92,43.69
43.00,41.87,43.27,41.42
42.00,41.61,42.78,41.19
41.48,39.78,41.61,39.39
40.27,40.49,41.04,39.94
40.91,38.71,41.05,38.44
38.48,38.11,38.89,37.76
38.31,37.19,38.31,36.91
36.86,37.32,37.34,36.56
37.19,36.82,37.19,36.21
36.47,38.09,38.09,36.19
37.41,37.79,38.20,37.29
37.90,36.77,37.90,36.38
36.79,36.38,37.05,36.21
36.55,37.35,37.56,36.14
37.10,35.48,37.29,35.36
34.92,34.56,35.15,34.10
34.56,34.47,34.92,34.04
34.48,34.10,34.91,33.95
34.84,34.62,35.04,34.13
34.60,32.90,34.60,32.76
32.90,32.76,33.62,32.60
32.92,32.31,33.34,32.26
32.17,31.24,32.17,30.68
31.25,31.15,32.43,30.27
31.31,30.47,31.51,30.38
30.28,30.87,31.00,30.16
30.54,30.57,30.87,30.22
30.50,31.21,31.42,30.33
31.28,31.12,31.40,30.85
31.25,32.36,32.52,31.25
32.44,31.62,32.51,31.48
31.83,31.55,32.27,31.47
31.21,30.90,31.45,30.72
31.17,31.80,31.86,31.01
32.00,31.80,32.32,31.65
31.92,31.60,32.13,31.38
32.06,31.95,32.21,31.62
31.69,30.70,31.69,30.55
30.47,30.65,30.79,30.28
30.68,32.70,32.91,30.03
32.58,33.44,34.38,32.06
33.46,32.92,33.58,32.31
32.88,33.22,33.60,32.65
33.35,33.38,33.65,32.78
33.65,33.93,34.20,33.41
33.94,33.83,34.45,33.61
33.61,34.02,34.24,33.47
33.76,33.14,33.91,32.81
33.01,32.70,33.23,32.44
32.73,32.24,33.13,32.09
33.00,34.28,34.29,32.74
34.75,32.19,34.82,32.10
32.68,33.25,33.91,32.68
33.05,32.47,33.05,31.65
32.55,31.52,32.84,31.34
31.72,31.18,32.00,31.06
31.07,31.18,31.39,30.49
30.80,30.33,30.87,30.04
30.05,29.92,31.18,29.75
29.45,29.43,30.17,29.38
29.44,29.82,29.82,29.10
30.10,30.54,30.72,30.00
30.97,29.87,30.97,29.86
29.77,30.42,30.80,29.76
30.32,32.24,32.38,30.31
32.25,31.62,32.76,31.22
31.61,31.45,32.30,31.42
31.30,31.72,32.03,31.08
31.62,31.12,31.68,30.74
31.80,32.51,32.68,31.77
32.50,32.57,33.20,32.29
