NVR,NVR,NASDAQ
1002.98,986.94,1003.92,981.00
988.50,984.51,994.00,981.39
980.36,983.31,991.63,977.03
987.79,983.35,987.79,976.99
985.00,964.00,989.87,957.53
958.93,950.90,963.08,943.20
951.00,972.98,972.98,947.83
976.94,983.00,985.00,967.60
983.00,966.22,983.00,964.10
954.75,952.36,964.14,948.00
956.27,939.05,956.27,935.25
943.49,956.89,962.00,939.53
961.80,963.60,970.97,959.10
967.95,983.34,987.48,967.43
987.50,987.29,991.98,981.54
983.55,969.99,985.00,967.51
962.50,939.33,966.99,930.00
941.40,915.25,941.42,907.56
907.74,916.15,921.88,885.43
924.11,913.99,935.35,905.97
923.00,907.23,926.78,903.60
910.98,930.00,932.23,907.00
926.00,922.00,927.99,918.00
929.90,935.90,937.89,923.26
939.95,936.90,946.99,931.80
932.25,937.97,938.00,929.39
934.00,924.14,934.00,912.68
923.00,917.66,932.00,915.00
926.98,930.79,934.26,920.40
932.60,925.51,935.23,918.00
939.24,962.40,964.61,939.24
957.35,955.97,967.00,944.37
953.20,942.95,955.01,938.00
936.35,930.26,936.98,928.00
924.15,941.45,944.17,920.01
942.89,940.99,952.00,940.00
940.00,940.65,946.00,934.99
925.11,922.98,941.48,911.06
927.00,937.46,939.87,918.55
938.43,912.75,938.43,909.00
902.70,908.11,908.11,890.85
905.36,900.76,908.01,894.74
900.48,896.99,911.98,889.34
903.50,896.33,903.99,889.32
892.25,925.60,933.55,892.24
935.00,934.75,948.99,930.55
930.01,940.00,947.00,930.01
933.35,924.00,936.21,920.00
918.00,899.00,918.00,896.33
892.50,881.27,893.19,875.26
884.74,893.60,900.85,880.25
888.06,889.10,897.90,884.05
885.99,894.00,901.00,884.00
888.00,876.71,889.90,867.57
873.01,858.81,876.00,852.75
841.85,882.11,888.59,830.81
894.00,873.99,903.69,866.00
870.00,849.99,873.52,844.01
846.14,882.50,884.80,846.00
881.75,882.05,893.87,877.29
880.10,897.33,900.19,880.10
901.85,872.12,901.85,867.54
870.00,874.77,883.84,870.00
863.20,856.00,867.16,852.11
855.90,851.35,857.00,846.40
847.06,850.10,854.90,841.33
855.31,855.81,855.81,840.15
860.50,840.16,872.37,837.35
837.35,843.04,849.50,837.02
843.20,835.74,846.44,830.00
844.24,855.00,865.40,840.10
860.15,880.98,886.87,858.09
875.00,874.80,882.01,870.25
876.00,889.72,890.00,874.44
892.50,902.07,907.72,892.50
902.01,897.15,902.05,885.40
909.50,909.35,922.00,908.70
914.42,909.76,916.00,903.45
906.09,945.53,950.61,897.61
949.10,935.73,950.00,927.12
939.75,939.13,941.90,932.00
939.89,936.00,939.89,933.75
939.12,937.30,947.80,935.75
941.04,937.88,944.77,931.55
933.20,935.03,936.87,922.53
930.00,926.79,933.98,921.01
913.00,919.19,927.56,902.55
927.85,927.28,931.76,918.29
919.00,934.50,939.87,919.00
934.54,921.66,944.36,920.07
916.45,916.64,934.26,905.00
914.95,918.07,926.49,910.12
912.36,907.99,916.18,905.00
900.00,890.05,908.22,887.12
893.16,900.38,906.62,893.16
904.85,912.12,916.00,902.00
916.89,911.00,916.89,896.35
908.00,894.67,910.00,890.33
895.53,906.00,907.91,883.96
899.05,925.74,925.74,899.05
924.48,931.71,932.70,914.84
950.00,892.00,950.00,889.32
899.65,908.95,911.99,898.86
906.00,912.62,914.96,903.00
917.50,940.00,944.99,917.50
943.65,937.91,943.65,930.21
937.65,932.38,939.15,923.00
932.50,946.00,948.00,929.97
944.50,920.99,944.99,919.00
916.65,917.32,928.99,911.80
913.78,922.25,924.13,912.70
936.81,932.82,939.69,928.00
917.11,934.00,934.00,913.50
935.00,941.75,946.98,930.42
946.11,931.84,957.55,924.61
932.90,932.44,940.00,912.18
935.76,925.41,935.76,918.62
922.31,924.75,926.00,919.70
924.52,925.53,934.76,922.00
926.00,932.68,939.96,923.05
936.89,940.99,944.87,932.00
942.05,943.45,952.25,936.24
940.52,948.95,953.00,933.54
953.00,964.27,964.89,951.21
966.39,974.76,980.78,960.91
974.00,973.76,977.60,965.01
968.31,975.46,977.99,964.31
976.35,984.32,987.77,976.35
988.94,988.06,992.00,958.76
981.36,969.98,981.36,967.56
972.90,960.12,972.90,956.42
952.50,954.08,959.81,945.33
953.46,952.47,958.00,946.48
952.86,962.03,962.22,946.53
967.60,972.80,975.87,963.00
968.51,979.16,979.16,968.51
980.25,969.00,981.31,968.00
962.90,952.99,965.16,948.00
955.00,955.25,962.21,948.00
957.16,949.25,963.93,945.00
952.95,960.00,964.70,952.95
956.00,968.17,968.17,951.64
975.00,991.14,999.95,970.84
986.15,987.86,995.63,980.00
988.00,996.65,1003.00,988.00
1004.00,1020.00,1024.94,1004.00
1023.58,1025.15,1034.01,1014.56
1029.75,1031.95,1033.32,1020.28
1026.26,1040.38,1040.38,1026.26
1033.85,1032.84,1042.55,1025.00
1027.75,1026.01,1034.93,1016.51
995.01,1017.10,1017.75,995.01
1017.21,1019.35,1022.45,1013.61
1016.01,1025.63,1027.99,1013.00
1025.00,1013.88,1025.00,1009.01
1012.98,1009.90,1019.17,1004.08
1019.00,1015.00,1022.93,1000.00
1018.07,1010.22,1026.79,1005.34
1004.01,997.49,1009.61,991.05
995.05,1011.02,1011.02,993.00
1005.27,1017.10,1025.00,1000.01
1008.34,1016.17,1016.43,1000.00
1015.63,1014.32,1020.35,1008.34
1038.85,1015.91,1038.85,1009.01
1017.47,1025.60,1029.98,1015.00
1013.05,1020.05,1022.98,1009.05
1016.90,1008.36,1016.90,1004.00
1008.00,1061.29,1090.49,1008.00
1050.10,1112.59,1116.54,1050.10
1094.00,1112.35,1123.68,1082.10
1112.00,1120.20,1134.95,1104.98
1103.30,1153.41,1197.45,1103.30
1142.51,1137.00,1155.76,1126.16
1140.01,1164.02,1172.83,1135.00
1159.86,1170.15,1174.00,1147.01
1160.00,1175.99,1178.00,1159.64
1176.00,1187.57,1188.65,1170.99
1184.21,1178.74,1185.49,1170.10
1170.01,1161.11,1181.97,1159.33
1153.01,1154.49,1163.44,1142.01
1154.00,1172.67,1172.67,1140.17
1167.01,1182.45,1182.45,1167.01
1180.00,1169.65,1181.95,1161.14
1169.00,1156.84,1169.35,1153.68
1156.15,1159.68,1168.91,1143.58
1161.10,1168.64,1184.67,1159.68
1169.00,1159.43,1179.00,1150.31
1161.00,1159.99,1167.49,1147.33
1169.28,1187.89,1189.94,1160.00
1189.50,1190.54,1194.93,1179.00
1186.00,1192.00,1199.99,1178.00
1184.90,1199.90,1200.00,1180.34
1203.20,1220.95,1220.95,1194.15
1212.55,1199.97,1212.55,1192.09
1201.09,1196.41,1201.09,1189.03
1204.00,1188.79,1204.94,1184.35
1188.95,1171.99,1193.00,1163.32
1178.52,1182.92,1196.85,1165.10
1177.90,1191.86,1194.00,1168.42
1190.50,1177.40,1199.85,1160.03
1177.40,1187.23,1193.51,1172.71
1187.79,1173.72,1188.99,1164.03
1175.21,1180.81,1194.96,1165.00
1195.19,1179.09,1211.98,1174.03
1173.15,1174.18,1182.18,1155.10
1177.00,1153.95,1180.00,1153.11
1155.79,1157.00,1165.00,1139.95
1160.12,1147.79,1165.43,1142.75
1155.99,1134.48,1155.99,1132.03
1132.02,1142.29,1145.80,1121.18
1147.78,1141.85,1153.45,1132.16
1151.00,1147.00,1151.70,1133.12
1144.20,1148.98,1159.28,1138.39
1149.93,1142.90,1155.65,1136.62
1140.78,1161.92,1164.97,1136.80
1158.01,1162.86,1173.78,1146.42
1153.35,1162.80,1162.80,1145.98
1165.58,1154.00,1169.89,1149.39
1153.97,1154.85,1161.96,1143.10
1158.45,1149.96,1166.96,1145.32
1145.90,1146.00,1151.03,1140.65
1152.01,1138.79,1154.80,1137.82
1140.79,1135.00,1146.99,1118.00
1138.45,1133.95,1146.69,1131.00
1132.60,1116.62,1137.99,1100.00
1071.34,1070.54,1086.19,1038.67
1066.04,1045.00,1070.00,1041.00
1035.35,1034.40,1045.98,1027.00
1034.40,1068.21,1073.15,1034.40
1063.62,1070.99,1080.48,1059.51
1077.34,1073.13,1097.74,1069.36
1070.31,1080.88,1084.99,1070.30
1079.63,1077.00,1080.49,1067.23
1080.88,1086.80,1091.79,1070.49
1085.00,1107.33,1114.98,1082.36
1066.32,1100.18,1104.36,1066.32
1085.00,1084.48,1086.75,1075.00
1083.00,1090.95,1100.00,1078.60
1095.93,1087.14,1100.73,1079.30
1078.25,1090.13,1094.71,1073.02
1098.89,1103.27,1104.43,1092.32
1105.37,1094.22,1111.00,1091.50
1096.69,1089.45,1104.00,1086.10
1084.00,1091.24,1096.84,1071.78
1095.70,1104.16,1109.84,1094.04
1103.70,1098.46,1103.70,1091.00
1092.06,1095.03,1101.93,1091.21
1091.00,1080.00,1095.00,1070.03
1075.12,1098.73,1098.91,1075.12
1095.51,1113.41,1115.95,1094.57
1105.03,1115.81,1117.81,1105.03
1121.10,1114.45,1126.48,1110.50
1118.92,1129.02,1132.60,1117.30
1124.13,1113.64,1128.97,1098.29
1110.01,1117.83,1123.10,1105.79
1117.75,1121.60,1137.08,1114.00
1116.62,1118.99,1119.76,1111.59
1111.02,1117.73,1125.42,1102.15
1114.93,1137.89,1141.83,1114.93
1144.34,1145.00,1150.97,1141.07
1139.10,1144.25,1144.52,1132.88
1139.01,1134.02,1141.00,1128.04
1127.05,1119.05,1128.43,1112.00
1116.02,1115.05,1119.52,1109.01
1119.76,1121.51,1126.95,1108.01
1115.40,1119.30,1127.43,1110.01
1118.52,1136.10,1137.62,1115.52
1133.75,1132.00,1142.64,1124.61
1128.79,1133.41,1135.94,1123.84
1130.41,1139.80,1146.90,1130.41
1141.11,1153.14,1163.40,1141.11
1145.05,1148.27,1155.92,1143.01
1143.60,1142.60,1149.48,1130.76
1144.00,1146.38,1151.50,1130.66
1144.23,1150.60,1163.55,1135.61
1155.17,1163.42,1170.01,1155.17
1155.72,1151.00,1158.60,1147.21
1153.00,1158.46,1158.46,1148.00
1135.00,1145.38,1156.51,1132.23
1133.05,1135.00,1141.30,1126.04
1136.40,1136.00,1144.99,1131.40
1124.35,1122.43,1130.21,1114.09
1106.36,1117.22,1119.85,1101.40
1114.03,1109.45,1115.43,1108.52
1109.45,1099.42,1109.45,1093.20
1101.34,1103.92,1111.94,1089.33
1096.10,1078.09,1096.10,1070.56
1108.30,1067.70,1108.30,1040.83
1090.00,1128.08,1146.99,1087.19
1141.62,1150.82,1158.40,1135.95
1141.17,1169.02,1177.79,1140.93
1168.99,1131.67,1173.91,1122.98
1123.36,1121.41,1128.96,1116.06
1094.40,1129.39,1133.39,1094.03
1120.15,1133.80,1134.71,1120.15
1137.73,1123.26,1137.73,1118.09
1110.60,1126.46,1136.77,1103.42
1122.00,1135.65,1138.68,1122.00
1132.51,1137.26,1139.65,1122.00
1144.00,1139.90,1149.98,1129.47
1137.48,1134.80,1148.40,1130.00
1137.94,1133.31,1140.87,1126.20
1132.66,1147.24,1152.67,1132.66
1144.10,1139.65,1150.00,1131.87
1120.25,1122.95,1131.12,1117.92
1133.45,1128.13,1150.00,1120.02
1122.96,1143.00,1146.81,1122.57
1144.90,1135.57,1144.96,1131.00
1135.53,1160.00,1161.82,1130.00
1176.11,1183.50,1193.93,1159.70
1170.00,1180.66,1183.00,1155.33
1177.58,1176.48,1180.84,1163.91
1166.34,1172.97,1176.37,1166.05
1173.00,1168.00,1175.06,1163.61
1168.00,1181.00,1184.00,1168.00
1180.00,1176.99,1182.00,1172.16
1168.09,1173.36,1180.94,1165.00
1170.00,1173.19,1175.00,1165.50
1161.51,1164.96,1170.05,1157.86
1162.27,1146.57,1162.27,1140.30
1155.29,1146.21,1155.29,1143.20
1143.78,1153.00,1164.75,1143.78
1150.17,1151.92,1161.00,1150.17
1200.00,1150.25,1200.00,1139.01
1149.69,1148.10,1149.99,1130.00
1150.26,1161.01,1163.18,1147.90
1155.00,1153.73,1155.80,1140.00
1157.04,1154.69,1157.40,1151.02
1151.00,1157.33,1162.25,1133.34
1155.00,1174.03,1179.49,1155.00
1178.85,1171.80,1179.99,1157.27
1169.96,1166.99,1171.00,1155.10
1155.00,1151.26,1160.83,1147.08
1143.66,1150.06,1163.00,1140.61
1143.57,1144.49,1155.27,1140.33
1139.00,1143.76,1145.06,1136.55
1138.39,1147.84,1155.00,1134.34
1134.34,1140.25,1150.65,1134.34
1135.20,1130.02,1150.00,1112.53
1130.02,1115.98,1134.71,1104.00
1110.00,1124.35,1132.34,1085.70
1135.85,1136.99,1140.31,1129.79
1136.35,1143.52,1145.00,1136.35
1143.00,1144.87,1148.60,1141.25
1149.90,1159.94,1159.94,1138.50
1164.40,1149.74,1168.02,1138.50
1149.00,1123.42,1149.00,1111.31
1118.02,1078.22,1123.00,1050.95
1089.77,1111.33,1129.47,1080.43
1100.00,1119.62,1133.00,1098.63
1100.00,1118.98,1119.50,1100.00
1122.91,1125.50,1137.80,1110.56
1147.89,1193.01,1200.00,1140.00
1185.00,1209.96,1210.00,1168.32
1196.00,1210.00,1214.93,1189.12
1210.00,1211.48,1224.88,1198.37
1205.00,1204.89,1208.05,1190.51
1190.05,1221.37,1222.25,1190.05
1220.00,1246.00,1258.06,1218.57
1242.64,1227.36,1242.64,1212.09
1216.88,1228.41,1240.00,1210.00
1228.00,1227.58,1228.00,1211.25
1211.34,1230.53,1241.39,1211.34
1229.00,1225.39,1245.00,1205.00
1224.90,1226.61,1226.61,1208.25
1209.00,1241.76,1244.95,1209.00
1240.27,1234.50,1245.00,1226.00
1233.00,1237.00,1246.74,1226.18
1235.00,1242.79,1245.09,1230.03
1242.80,1239.61,1244.00,1233.10
1242.90,1241.25,1245.30,1237.77
1238.00,1239.99,1240.00,1231.00
1230.10,1231.00,1240.00,1229.11
1229.01,1225.01,1234.75,1225.00
1221.34,1223.37,1225.00,1211.00
1215.00,1231.47,1249.99,1215.00
1242.78,1229.63,1250.00,1225.04
1239.99,1238.74,1244.98,1230.00
1235.70,1243.99,1244.00,1230.00
1225.00,1237.73,1253.00,1225.00
1248.75,1258.67,1264.99,1246.40
1258.50,1268.99,1284.50,1242.95
1275.50,1269.00,1280.00,1256.34
1264.38,1255.86,1273.49,1245.01
1250.90,1246.90,1260.00,1238.13
1231.01,1252.87,1255.85,1228.34
1257.55,1259.74,1264.61,1246.20
1254.98,1254.00,1263.80,1243.04
1253.18,1239.10,1254.00,1225.00
1243.81,1229.16,1259.74,1221.34
1212.01,1212.00,1220.00,1190.01
1220.00,1192.72,1225.00,1179.90
1190.00,1168.75,1190.30,1160.00
1170.10,1198.34,1201.00,1150.54
1205.00,1220.45,1224.76,1171.66
1215.00,1236.36,1236.36,1199.47
1236.36,1235.51,1240.00,1199.95
1236.00,1239.04,1249.99,1212.01
1231.00,1240.00,1240.00,1214.22
1240.01,1240.00,1241.52,1240.00
1240.00,1260.00,1268.78,1231.07
1263.30,1276.68,1276.84,1257.10
1275.95,1275.33,1284.27,1265.33
1246.98,1251.99,1258.75,1239.00
1240.11,1254.99,1255.00,1235.99
1250.00,1249.51,1254.99,1235.44
1250.11,1276.95,1285.98,1249.93
1290.13,1301.39,1309.03,1262.50
1285.11,1312.00,1325.84,1285.11
1299.95,1321.00,1334.96,1297.00
1325.00,1295.93,1355.09,1280.51
1288.00,1294.68,1303.00,1275.00
1294.53,1262.72,1294.53,1230.00
1252.37,1279.61,1291.85,1226.21
1289.75,1258.99,1289.75,1251.34
1252.25,1269.79,1281.80,1250.01
1254.00,1280.00,1290.00,1254.00
1260.08,1262.58,1278.92,1246.34
1210.00,1228.19,1250.00,1187.84
1199.10,1225.00,1233.99,1199.10
1225.00,1224.13,1238.77,1213.25
1220.72,1268.31,1288.04,1218.11
1240.00,1254.23,1268.00,1240.00
1279.39,1259.97,1279.39,1240.67
1250.33,1272.58,1280.00,1237.00
1269.84,1280.77,1297.18,1269.83
1276.84,1289.13,1291.99,1276.84
1295.59,1315.11,1315.11,1292.00
1328.49,1318.99,1332.00,1302.21
1326.99,1330.54,1330.98,1295.21
1315.00,1324.40,1329.96,1305.01
1330.00,1345.15,1345.95,1327.00
1347.74,1333.00,1347.74,1315.14
1333.14,1341.61,1343.95,1321.29
1325.00,1345.01,1350.00,1325.00
1350.00,1343.00,1370.02,1330.01
1333.02,1348.05,1349.00,1333.02
1339.85,1340.34,1345.00,1330.03
1345.00,1359.00,1377.76,1343.05
1343.05,1341.11,1360.00,1328.51
1323.00,1340.98,1354.95,1320.00
1328.15,1332.00,1336.00,1319.99
1351.61,1344.30,1351.61,1322.29
1344.32,1321.27,1344.32,1311.46
1309.74,1320.00,1332.70,1309.74
1315.23,1337.23,1350.00,1315.23
1333.79,1332.96,1350.00,1321.68
1323.00,1331.00,1346.95,1323.00
1318.10,1328.50,1332.30,1316.90
1334.65,1335.72,1342.97,1311.26
1335.60,1340.00,1349.99,1331.00
1330.00,1319.97,1332.59,1312.84
1319.00,1319.58,1323.00,1309.00
1316.24,1313.56,1320.16,1309.23
1311.02,1332.92,1332.92,1311.02
1339.99,1329.98,1342.08,1318.65
1330.75,1355.00,1371.93,1330.00
1343.00,1332.49,1365.15,1328.46
1339.96,1339.67,1349.52,1335.00
1339.90,1328.48,1344.99,1322.00
1325.52,1322.66,1328.94,1307.72
1327.49,1330.60,1334.43,1307.51
1335.02,1338.00,1347.69,1323.45
1334.00,1328.66,1349.98,1312.02
1324.08,1329.82,1330.15,1313.01
1325.52,1353.13,1356.00,1317.61
1349.02,1359.24,1369.13,1345.75
1355.01,1333.99,1356.90,1321.73
1331.13,1351.11,1358.00,1331.13
1347.00,1346.41,1347.00,1332.51
1347.80,1344.84,1347.80,1329.30
1317.60,1330.02,1350.00,1317.60
1329.20,1334.68,1338.99,1315.01
1329.33,1342.46,1348.90,1328.16
1330.00,1332.73,1336.29,1320.05
1319.25,1324.89,1328.00,1311.12
1323.15,1311.38,1327.09,1307.00
1311.04,1355.33,1358.00,1311.04
1348.10,1338.85,1360.00,1330.51
1327.12,1321.00,1344.99,1313.31
1312.01,1345.10,1352.50,1310.33
1347.10,1339.02,1367.99,1332.02
1336.01,1356.65,1364.49,1332.34
1352.00,1350.02,1359.95,1333.61
1349.02,1326.49,1354.95,1316.30
1327.15,1345.69,1347.65,1327.15
1347.90,1339.55,1353.98,1321.39
1335.02,1321.00,1344.99,1315.04
1322.26,1330.77,1330.78,1304.21
1327.01,1333.28,1347.75,1324.60
1344.98,1323.97,1352.10,1318.01
1318.00,1307.05,1327.50,1302.00
1305.65,1306.88,1307.50,1292.11
1310.84,1318.29,1319.63,1305.42
1320.53,1335.23,1335.23,1310.32
1333.64,1335.24,1341.79,1323.50
1334.76,1347.80,1350.00,1326.01
1350.00,1371.89,1374.79,1330.00
1369.29,1382.03,1387.40,1364.00
1382.00,1373.39,1382.00,1370.00
1370.56,1373.00,1377.95,1356.25
1370.00,1359.00,1381.99,1354.87
1361.00,1370.33,1374.97,1351.17
1366.20,1377.25,1378.80,1361.21
1371.00,1360.60,1377.81,1355.00
1361.33,1362.74,1374.51,1354.88
1359.78,1361.04,1364.99,1355.08
1367.94,1372.99,1372.99,1355.00
1367.95,1364.81,1377.24,1360.00
1368.40,1366.99,1382.00,1356.50
1367.53,1351.50,1372.37,1345.07
1350.89,1346.35,1369.93,1335.00
1351.07,1350.24,1356.48,1343.00
1354.94,1358.52,1365.95,1352.50
1355.30,1367.88,1367.88,1348.00
1367.01,1366.35,1381.62,1361.90
1363.59,1349.90,1368.00,1346.00
1352.00,1356.93,1358.00,1340.56
1360.00,1360.00,1369.40,1354.27
1367.29,1366.71,1375.23,1362.00
1373.90,1371.04,1380.00,1359.04
1372.90,1371.86,1380.00,1364.49
1374.18,1374.27,1386.39,1368.95
1377.60,1373.17,1380.35,1366.50
1372.00,1374.01,1379.95,1364.00
1364.40,1357.42,1374.01,1343.01
1369.16,1340.00,1369.16,1336.04
1343.99,1357.75,1359.90,1317.23
1360.00,1362.99,1369.99,1355.00
1358.93,1371.63,1376.80,1355.00
1371.63,1381.98,1388.79,1354.98
1377.00,1376.45,1389.99,1365.00
1385.98,1384.14,1393.05,1366.05
1392.00,1388.45,1398.00,1380.00
1395.69,1394.10,1396.00,1379.00
1393.50,1404.83,1407.84,1389.00
1400.61,1397.96,1406.00,1386.34
1398.10,1408.66,1425.41,1389.00
1410.04,1404.10,1412.00,1397.00
1407.96,1400.00,1407.96,1373.65
1420.00,1421.50,1434.46,1395.00
1425.00,1453.00,1456.50,1403.20
1458.75,1449.00,1474.00,1442.00
1454.23,1434.55,1474.00,1418.98
1439.64,1446.86,1468.03,1429.49
1456.84,1460.13,1463.86,1448.55
1463.00,1475.00,1482.00,1457.17
1476.07,1486.05,1488.98,1453.95
1484.64,1490.04,1500.00,1471.02
1481.26,1488.99,1489.00,1468.03
1490.30,1476.52,1490.30,1470.00
1481.80,1470.01,1485.64,1463.01
1484.83,1460.66,1484.83,1450.00
1464.88,1472.60,1472.73,1455.70
1479.89,1486.15,1495.00,1479.89
1489.89,1512.77,1522.70,1473.39
1514.00,1511.92,1515.95,1493.61
1502.10,1526.99,1543.99,1502.10
1525.99,1524.99,1538.17,1512.54
1525.57,1559.73,1559.75,1515.00
1564.89,1569.28,1578.98,1551.21
1548.14,1583.76,1583.76,1548.14
1560.00,1562.75,1584.54,1555.10
1558.90,1540.99,1568.05,1522.00
1500.34,1488.98,1500.34,1465.25
1505.00,1459.20,1522.50,1430.12
1471.00,1487.36,1496.81,1435.00
1497.00,1509.63,1527.50,1479.06
1492.55,1509.85,1527.50,1487.03
1500.00,1519.95,1530.49,1494.00
1514.80,1502.00,1520.00,1494.00
1510.00,1535.47,1535.48,1505.00
1547.20,1552.01,1555.93,1524.96
1537.55,1545.44,1552.90,1535.00
1556.99,1574.44,1576.61,1545.45
1583.95,1550.50,1583.95,1544.00
1557.00,1547.28,1557.00,1527.99
1548.23,1575.47,1576.37,1539.22
1575.47,1571.50,1575.47,1549.04
1572.01,1574.99,1580.80,1560.00
1572.00,1574.99,1576.80,1554.00
1574.80,1587.50,1604.90,1560.00
1571.30,1571.24,1599.82,1560.08
1580.00,1567.10,1594.79,1565.00
1555.80,1553.32,1570.96,1534.28
1552.70,1572.48,1573.57,1545.00
1565.60,1581.00,1590.33,1545.00
1589.99,1592.00,1610.00,1574.01
1586.99,1557.43,1591.18,1530.00
1552.01,1517.04,1552.01,1496.30
1530.99,1525.22,1565.02,1510.01
1540.89,1548.34,1550.52,1500.23
1530.15,1547.06,1555.00,1523.62
1554.85,1568.47,1579.87,1515.21
1569.50,1534.00,1574.43,1522.01
1538.46,1560.00,1564.35,1530.80
1554.94,1569.13,1572.20,1540.04
1569.47,1570.00,1576.30,1555.01
1568.99,1602.00,1605.02,1553.32
1594.45,1580.29,1610.00,1571.16
1580.29,1547.35,1586.64,1527.00
1549.00,1560.00,1578.00,1543.17
1560.46,1553.09,1571.61,1551.77
1557.00,1555.00,1562.90,1545.01
1550.00,1590.00,1607.99,1550.00
1599.84,1627.51,1656.50,1598.10
1630.00,1650.00,1666.00,1616.51
1662.00,1665.00,1672.65,1643.00
1658.11,1661.81,1669.04,1632.87
1657.00,1634.00,1657.00,1604.00
1637.20,1639.51,1648.96,1621.99
1638.70,1634.32,1647.00,1613.95
1638.98,1637.76,1647.05,1626.22
1636.21,1649.90,1651.80,1630.53
1649.95,1646.90,1654.00,1638.95
1645.00,1658.34,1658.90,1622.44
1655.99,1655.72,1658.77,1635.36
1654.90,1632.50,1654.90,1611.13
1632.50,1619.52,1632.50,1604.89
1607.10,1639.99,1646.93,1607.10
1638.69,1659.00,1671.84,1607.00
1618.00,1630.01,1645.19,1618.00
1628.39,1623.00,1654.00,1611.25
1642.40,1659.14,1663.80,1624.47
1664.72,1642.01,1670.00,1630.00
1643.00,1654.73,1654.88,1632.06
1655.18,1653.00,1661.80,1640.85
1641.11,1668.94,1668.94,1641.10
1668.94,1677.83,1684.80,1660.37
1664.02,1660.98,1672.82,1650.40
1663.98,1675.57,1676.90,1649.29
1675.57,1684.95,1696.80,1668.12
1687.75,1682.48,1699.30,1670.94
1683.00,1702.92,1705.34,1672.12
1708.77,1677.37,1711.25,1665.55
1676.00,1662.92,1681.80,1639.26
1665.00,1705.75,1719.19,1665.00
1709.36,1720.00,1721.95,1688.51
1710.00,1690.49,1710.00,1678.50
1681.50,1632.99,1688.69,1617.55
1635.41,1661.07,1669.00,1620.01
1648.45,1660.00,1666.05,1635.00
1660.00,1667.00,1667.97,1646.34
1661.02,1658.69,1669.99,1627.00
1672.00,1666.23,1679.80,1643.30
1663.70,1653.99,1663.70,1635.00
1647.00,1656.56,1659.50,1635.99
1654.73,1650.00,1665.79,1643.52
1654.00,1658.13,1660.00,1646.08
1662.50,1657.83,1669.90,1646.23
1658.95,1654.91,1664.97,1649.01
1650.79,1649.92,1655.00,1640.01
1661.20,1650.00,1667.50,1646.00
1650.00,1649.54,1660.00,1645.45
1646.10,1643.00,1650.00,1634.03
1629.89,1555.66,1634.75,1547.59
1575.00,1594.09,1598.03,1556.20
1589.75,1587.06,1601.00,1576.00
1565.01,1552.32,1589.99,1541.13
1558.00,1541.42,1573.79,1536.07
1541.00,1543.37,1548.02,1525.00
1555.00,1576.82,1578.42,1540.00
1585.00,1526.74,1586.70,1510.37
1528.60,1515.00,1529.99,1496.35
1498.44,1512.02,1522.00,1473.91
1513.29,1519.66,1534.52,1497.67
1506.25,1519.00,1529.90,1462.02
1520.02,1525.41,1543.59,1484.99
1540.00,1544.51,1568.02,1527.88
1539.40,1561.09,1564.72,1513.61
1585.00,1630.00,1650.00,1577.29
1636.99,1621.86,1649.98,1615.07
1628.00,1627.95,1660.00,1611.40
1643.80,1651.00,1656.24,1612.97
1643.90,1647.67,1665.00,1640.66
1642.80,1629.24,1642.80,1610.34
1630.35,1611.86,1659.00,1600.00
1612.22,1614.85,1634.16,1576.63
1617.71,1585.12,1620.70,1570.01
1565.00,1554.06,1605.90,1522.00
1536.00,1550.13,1568.04,1523.00
1557.99,1558.10,1585.11,1539.36
1544.80,1520.99,1550.61,1503.05
1535.00,1535.00,1546.99,1511.61
1544.44,1546.50,1556.17,1528.03
1554.00,1581.65,1586.53,1543.55
1587.89,1579.40,1587.89,1556.50
1577.93,1591.62,1591.70,1557.91
1608.90,1576.98,1612.37,1556.01
1577.76,1585.98,1594.99,1561.37
1574.90,1583.00,1590.15,1557.59
1585.00,1610.45,1617.80,1553.83
1611.00,1626.39,1640.98,1590.00
1627.00,1637.00,1639.50,1619.28
1648.84,1648.00,1673.56,1642.25
1648.00,1635.44,1654.99,1610.55
1635.44,1655.06,1658.15,1612.35
1661.13,1654.50,1661.13,1630.25
1646.05,1638.82,1652.96,1626.21
1630.00,1639.98,1639.98,1600.60
1649.99,1644.50,1665.92,1632.50
1651.84,1647.31,1654.00,1628.47
1656.98,1672.01,1675.00,1648.47
1665.95,1655.50,1672.00,1644.52
1640.20,1661.71,1674.97,1635.04
1665.63,1690.00,1693.89,1642.50
1683.18,1709.80,1716.63,1673.47
1703.00,1730.00,1758.93,1703.00
1729.00,1724.00,1747.00,1710.00
1721.97,1724.32,1749.80,1707.34
1724.32,1729.11,1748.84,1708.62
1730.89,1726.00,1742.01,1710.27
1719.00,1745.37,1748.69,1715.27
1745.00,1799.23,1819.98,1734.59
1801.00,1762.66,1820.00,1754.00
1760.24,1732.40,1767.69,1715.33
1732.58,1749.29,1786.00,1720.34
1761.80,1717.56,1761.80,1704.10
1714.70,1708.62,1731.01,1697.73
1708.85,1721.56,1729.99,1690.55
1714.01,1736.99,1740.56,1711.31
1740.00,1753.48,1769.50,1725.20
1756.00,1765.00,1775.01,1753.00
1761.47,1775.45,1783.50,1757.00
1778.42,1789.43,1795.00,1776.00
1792.00,1787.64,1801.94,1772.37
1785.79,1781.78,1793.61,1755.02
1772.49,1780.00,1788.91,1750.05
