SELF,Global Self Storage,NASDAQ
3.84,3.84,3.84,3.84
3.84,3.84,3.84,3.66
3.95,3.83,3.95,3.75
3.87,3.87,3.87,3.87
3.87,3.90,3.90,3.84
3.91,3.96,3.96,3.90
3.96,3.99,3.99,3.96
3.99,3.99,3.99,3.99
3.93,3.96,3.96,3.93
3.96,3.93,3.96,3.93
3.93,3.95,3.95,3.90
3.99,4.00,4.00,3.99
3.99,4.00,4.00,3.90
4.00,4.03,4.03,4.00
4.03,4.00,4.03,4.00
3.97,3.97,3.97,3.97
3.95,3.95,3.95,3.95
3.98,4.02,4.02,3.98
3.99,3.99,3.99,3.99
4.01,4.02,4.02,3.98
4.00,4.00,4.00,4.00
3.98,3.98,3.98,3.98
3.98,3.93,3.98,3.92
3.93,3.98,3.98,3.93
3.93,3.93,3.93,3.93
3.98,4.00,4.00,3.98
4.02,4.02,4.02,4.02
4.00,3.94,4.00,3.94
3.95,3.94,3.95,3.94
3.96,3.98,3.98,3.96
3.98,4.04,4.04,3.98
3.94,3.95,3.96,3.94
3.97,3.95,3.97,3.95
3.95,3.88,3.95,3.88
3.94,3.90,4.00,3.76
3.82,3.81,3.82,3.77
3.81,3.81,3.85,3.81
3.83,3.73,3.83,3.73
3.66,3.79,3.79,3.66
3.83,3.73,3.83,3.68
3.68,3.72,3.72,3.63
3.71,3.86,3.86,3.71
3.88,3.88,3.88,3.88
3.84,3.90,3.90,3.84
3.76,4.02,4.02,3.74
3.94,3.96,3.96,3.93
3.93,4.07,4.07,3.93
3.79,3.70,3.85,3.70
3.79,3.82,3.82,3.79
3.82,3.85,3.85,3.72
3.88,3.75,3.88,3.75
3.87,3.90,3.90,3.87
3.90,3.90,3.90,3.90
3.84,3.87,3.87,3.84
3.87,3.92,3.92,3.87
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.92,3.92,3.92,3.92
3.75,3.68,3.75,3.68
3.78,3.70,3.78,3.70
3.70,3.76,3.76,3.70
3.71,3.75,3.75,3.68
3.69,3.69,3.69,3.69
3.68,3.68,3.68,3.68
3.71,3.66,3.71,3.65
3.67,3.64,3.67,3.64
3.71,3.68,3.71,3.68
3.71,3.71,3.71,3.71
3.71,3.71,3.71,3.64
3.73,3.69,3.75,3.69
3.75,3.71,3.77,3.71
3.77,3.77,3.77,3.77
3.72,3.72,3.72,3.72
3.72,3.65,3.72,3.65
3.68,3.68,3.68,3.68
3.67,3.66,3.67,3.66
3.64,3.63,3.71,3.57
3.66,3.65,3.66,3.58
3.71,3.76,3.76,3.71
3.73,3.68,3.73,3.58
3.64,3.62,3.64,3.59
3.61,3.65,3.69,3.61
3.65,3.58,3.65,3.58
3.65,3.60,3.70,3.60
3.60,3.60,3.60,3.60
3.61,3.63,3.66,3.61
3.68,3.66,3.68,3.64
3.68,3.73,3.73,3.68
3.66,3.64,3.67,3.64
3.65,3.64,3.76,3.64
3.63,3.63,3.63,3.63
3.69,3.68,3.69,3.68
3.69,3.69,3.69,3.69
3.69,3.69,3.69,3.69
3.67,3.66,3.67,3.62
3.68,3.66,3.69,3.64
3.65,3.65,3.65,3.65
3.66,3.71,3.71,3.65
3.68,3.64,3.70,3.64
3.70,3.65,3.70,3.65
3.65,3.68,3.69,3.60
3.68,3.68,3.68,3.68
3.64,3.68,3.68,3.63
3.67,3.75,3.95,3.67
3.70,3.75,3.76,3.70
3.75,3.73,3.75,3.73
3.75,3.67,3.75,3.67
3.67,3.70,3.73,3.67
3.70,3.61,3.70,3.61
3.70,3.69,3.70,3.65
3.65,3.69,3.69,3.62
3.66,3.70,3.70,3.63
3.70,3.70,3.80,3.70
3.71,3.81,3.81,3.71
3.76,3.90,3.90,3.71
3.90,3.83,3.90,3.67
3.73,3.90,3.90,3.72
3.82,3.85,3.85,3.82
3.94,3.78,3.94,3.78
3.87,3.82,3.95,3.82
3.83,3.85,3.89,3.72
3.84,3.85,3.99,3.81
3.85,3.82,3.85,3.78
3.82,3.75,3.82,3.57
3.64,3.60,3.70,3.60
3.61,3.65,3.72,3.60
3.69,3.62,3.70,3.55
3.66,3.66,3.66,3.66
3.67,3.68,3.68,3.67
3.67,3.62,3.67,3.57
3.67,3.67,3.67,3.67
3.73,3.69,3.73,3.67
3.69,3.63,3.73,3.60
3.65,3.59,3.65,3.57
3.55,3.62,3.62,3.55
3.64,3.60,3.73,3.58
3.60,3.63,3.70,3.60
3.68,3.67,3.68,3.64
3.67,3.75,3.75,3.66
3.72,3.85,3.90,3.56
3.86,3.89,3.89,3.85
3.89,4.00,4.00,3.87
4.00,3.88,4.15,3.88
3.88,3.90,3.91,3.88
4.00,3.95,4.00,3.95
3.95,3.85,3.95,3.85
3.76,3.90,3.90,3.76
3.95,3.98,4.00,3.95
3.98,3.96,4.06,3.96
3.96,4.00,4.06,3.96
4.00,3.84,4.00,3.84
3.86,3.80,3.96,3.78
3.90,3.73,3.94,3.73
3.90,3.88,3.90,3.88
3.88,3.83,4.01,3.83
3.92,3.80,3.92,3.80
3.78,3.78,3.78,3.78
3.89,3.89,3.99,3.89
3.90,3.90,3.90,3.90
3.92,3.94,3.94,3.82
3.90,3.87,3.90,3.87
3.87,3.73,3.88,3.55
3.75,3.76,3.76,3.75
3.78,3.80,3.81,3.63
3.81,3.82,3.82,3.81
3.82,3.80,3.82,3.79
3.85,3.95,3.99,3.83
3.90,3.85,3.96,3.85
3.86,3.85,3.88,3.85
3.88,3.95,3.95,3.88
3.95,3.95,3.95,3.95
3.97,3.96,3.97,3.96
3.96,3.97,3.98,3.87
3.95,3.93,3.98,3.88
3.94,3.89,4.00,3.86
3.90,3.91,3.91,3.90
3.97,3.91,3.97,3.91
3.85,3.91,4.01,3.85
3.89,3.75,3.90,3.68
3.65,3.82,3.82,3.65
3.79,3.76,3.80,3.76
3.78,3.75,3.83,3.75
3.70,3.70,3.70,3.70
3.78,3.73,3.80,3.71
3.78,3.76,3.78,3.75
3.76,3.76,3.82,3.75
3.76,3.76,3.76,3.76
3.75,3.76,3.76,3.75
3.76,3.76,3.76,3.76
3.76,3.76,3.76,3.76
3.74,3.75,3.75,3.74
3.78,3.80,3.88,3.75
3.75,3.76,3.76,3.75
3.76,3.76,3.76,3.76
3.83,3.76,3.83,3.75
3.79,3.80,3.84,3.79
3.80,3.78,3.81,3.77
3.79,3.80,3.80,3.79
3.81,3.81,3.81,3.81
3.79,3.71,3.79,3.61
3.69,3.70,3.70,3.62
3.70,3.65,3.70,3.60
3.65,3.62,3.65,3.58
3.62,3.57,3.62,3.55
3.59,3.59,3.60,3.56
3.50,3.60,3.65,3.50
3.61,3.65,3.65,3.50
3.60,3.65,3.65,3.54
3.65,3.60,3.65,3.54
3.63,3.63,3.63,3.61
3.64,3.64,3.64,3.64
3.65,3.62,3.65,3.59
3.62,3.56,3.62,3.56
3.65,3.48,3.65,3.48
3.44,3.55,3.55,3.41
3.52,3.45,3.52,3.41
3.42,3.44,3.45,3.42
3.43,3.41,3.50,3.41
3.40,3.43,3.43,3.40
3.43,3.43,3.47,3.43
3.42,3.32,3.42,3.30
3.35,3.26,3.35,3.22
3.25,3.30,3.30,3.25
3.30,3.25,3.35,3.22
3.26,3.22,3.26,3.22
3.18,3.24,3.29,3.18
3.25,3.23,3.25,3.21
3.25,3.23,3.25,3.23
3.25,3.27,3.27,3.21
3.27,3.30,3.30,3.27
3.38,3.38,3.38,3.38
3.35,3.37,3.37,3.35
3.32,3.22,3.38,3.22
3.22,3.30,3.30,3.20
3.24,3.23,3.24,3.23
3.27,3.60,3.60,3.27
3.28,3.37,3.38,3.23
3.38,3.45,3.45,3.38
3.45,3.25,3.45,3.25
3.37,3.33,3.37,3.25
3.30,3.38,3.38,3.30
3.38,3.38,3.38,3.38
3.38,3.38,3.38,3.38
3.41,3.37,3.41,3.28
3.38,3.30,3.41,3.30
3.40,3.40,3.40,3.40
3.40,3.39,3.40,3.31
3.35,3.31,3.40,3.25
3.32,3.34,3.34,3.32
3.34,3.35,3.35,3.31
3.31,3.27,3.31,3.19
3.25,3.20,3.27,3.20
3.23,3.20,3.23,3.15
3.19,3.17,3.20,3.17
3.25,3.25,3.25,3.18
3.21,3.18,3.21,3.18
3.24,3.28,3.28,3.24
3.28,3.19,3.35,3.19
3.30,3.23,3.34,3.20
3.33,3.20,3.34,3.18
3.22,3.25,3.31,3.22
3.25,3.30,3.30,3.25
3.26,3.35,3.69,3.26
3.40,3.35,3.40,3.35
3.31,3.35,3.35,3.31
3.35,3.35,3.35,3.26
3.35,3.43,3.43,3.35
3.42,3.41,3.42,3.41
3.41,3.41,3.41,3.41
3.41,3.41,3.41,3.41
3.33,3.30,3.33,3.30
3.31,3.28,3.35,3.28
3.28,3.25,3.28,3.25
3.26,3.29,3.29,3.26
3.30,3.23,3.30,3.23
3.23,3.24,3.24,3.23
3.24,3.25,3.28,3.20
3.25,3.25,3.25,3.20
3.23,3.20,3.23,3.20
3.21,3.20,3.22,3.20
3.22,3.28,3.28,3.22
3.29,3.20,3.29,3.18
3.21,3.24,3.24,3.21
3.24,3.25,3.25,3.23
3.21,3.18,3.23,3.18
3.18,3.28,3.28,3.16
3.24,3.26,3.27,3.24
3.28,3.26,3.30,3.26
3.26,3.27,3.27,3.25
3.27,3.27,3.27,3.27
3.28,3.30,3.30,3.28
3.25,3.21,3.25,3.21
3.10,3.23,3.23,3.10
3.23,3.20,3.23,3.20
3.21,3.25,3.25,3.20
3.23,3.23,3.23,3.23
3.26,3.22,3.26,3.22
3.26,3.20,3.28,3.17
3.22,3.18,3.22,3.18
3.20,3.30,3.30,3.20
3.33,3.30,3.33,3.30
3.27,3.27,3.28,3.27
3.28,3.29,3.30,3.21
3.30,3.30,3.30,3.21
3.30,3.31,3.31,3.25
3.31,3.31,3.31,3.31
3.30,3.32,3.32,3.27
3.32,3.37,3.37,3.30
3.33,3.39,3.39,3.33
3.35,3.33,3.39,3.33
3.33,3.34,3.34,3.33
3.38,3.30,3.38,3.27
3.30,3.40,3.41,3.30
3.40,3.44,3.45,3.40
3.40,3.40,3.41,3.40
3.41,3.41,3.41,3.41
3.41,3.48,3.48,3.41
3.48,3.45,3.48,3.45
3.49,3.50,3.53,3.49
3.50,3.55,3.55,3.50
3.55,3.55,3.55,3.55
3.59,3.68,3.72,3.59
3.70,3.75,3.78,3.67
3.70,3.77,3.80,3.70
3.73,3.73,3.73,3.73
3.78,3.79,3.80,3.75
3.80,3.84,3.84,3.79
3.84,3.80,3.84,3.75
3.80,3.80,3.83,3.80
3.80,3.80,3.83,3.80
3.80,4.00,4.55,3.80
3.85,3.90,3.90,3.85
3.86,3.82,3.86,3.82
3.57,3.50,3.74,3.40
3.60,3.59,3.60,3.59
3.56,3.85,3.90,3.56
3.80,3.85,3.85,3.77
3.81,3.80,3.81,3.80
3.78,3.78,3.78,3.78
3.78,3.78,3.78,3.78
3.80,3.80,3.80,3.80
3.80,3.85,3.85,3.80
3.85,3.75,3.85,3.62
3.80,3.78,3.81,3.78
3.89,3.79,4.10,3.78
3.79,3.79,3.79,3.79
3.79,3.78,3.79,3.78
3.86,3.95,3.95,3.86
4.08,4.00,4.10,3.93
4.00,3.85,4.00,3.82
3.85,3.90,3.90,3.85
3.90,3.85,3.90,3.70
3.80,3.71,3.80,3.71
3.75,3.80,3.80,3.70
3.80,3.84,3.84,3.80
3.75,3.75,3.75,3.75
3.76,3.79,3.79,3.76
3.76,3.70,3.79,3.70
3.77,3.66,3.78,3.62
3.73,3.68,3.73,3.68
3.75,3.64,3.82,3.64
3.75,3.73,3.77,3.73
3.73,3.73,3.73,3.73
3.80,3.93,3.94,3.80
3.85,3.77,3.90,3.77
3.82,3.78,3.82,3.78
3.80,3.78,3.80,3.76
3.82,3.76,3.82,3.76
3.76,3.73,3.76,3.73
3.75,3.73,3.79,3.73
3.73,3.73,3.73,3.73
3.75,3.65,3.75,3.65
3.66,3.67,3.71,3.58
3.67,3.67,3.67,3.67
3.73,3.64,3.78,3.63
3.67,3.67,3.67,3.67
3.69,3.68,3.69,3.68
3.68,3.68,3.68,3.68
3.73,3.61,3.78,3.61
3.65,3.54,3.68,3.46
3.48,3.65,3.65,3.48
3.65,3.65,3.65,3.65
3.63,3.63,3.63,3.63
3.70,3.63,3.70,3.63
3.62,3.63,3.64,3.62
3.65,3.63,3.66,3.52
3.65,3.66,3.66,3.65
3.63,3.63,3.63,3.63
3.68,3.77,3.80,3.67
3.68,3.70,3.75,3.66
3.68,3.67,3.68,3.65
3.66,3.62,3.66,3.61
3.62,3.69,3.72,3.53
3.68,3.60,3.68,3.60
3.63,3.60,3.67,3.60
3.65,3.60,3.65,3.45
3.55,3.50,3.60,3.50
3.55,3.50,3.60,3.50
3.51,3.51,3.51,3.51
3.60,3.52,3.60,3.52
3.52,3.52,3.57,3.52
3.52,3.50,3.53,3.47
3.50,3.53,3.53,3.50
3.53,3.48,3.53,3.45
3.48,3.48,3.52,3.48
3.54,3.57,3.58,3.54
3.53,3.49,3.55,3.49
3.50,3.46,3.52,3.45
3.35,3.49,3.49,3.35
3.50,3.48,3.55,3.48
3.49,3.53,3.54,3.49
3.55,3.60,3.60,3.53
3.52,3.50,3.60,3.47
3.40,3.48,3.53,3.39
3.50,3.50,3.52,3.50
3.55,3.55,3.56,3.53
3.56,3.60,3.60,3.55
3.60,3.65,3.65,3.60
3.60,3.60,3.60,3.60
3.60,3.63,3.63,3.56
3.61,3.66,3.66,3.60
3.69,3.70,3.70,3.69
3.65,3.65,3.65,3.65
3.66,3.66,3.66,3.66
3.66,3.65,3.68,3.65
3.65,3.62,3.67,3.62
3.65,3.64,3.68,3.64
3.67,3.65,3.67,3.63
3.65,3.64,3.65,3.63
3.65,3.62,3.65,3.62
3.56,3.55,3.56,3.55
3.55,3.55,3.55,3.55
3.53,3.53,3.54,3.53
3.40,3.50,3.50,3.40
3.52,3.50,3.54,3.50
3.50,3.45,3.50,3.45
3.47,3.55,3.55,3.47
3.59,3.60,3.60,3.55
3.64,3.55,3.64,3.55
3.55,3.55,3.55,3.55
3.56,3.56,3.56,3.56
3.55,3.55,3.60,3.55
3.55,3.55,3.55,3.55
3.58,3.45,3.63,3.45
3.48,3.46,3.55,3.45
3.49,3.50,3.50,3.49
3.50,3.48,3.62,3.48
3.61,3.62,3.62,3.61
3.61,3.64,3.64,3.61
3.68,3.64,3.68,3.53
3.68,3.56,3.68,3.55
3.66,3.66,3.66,3.66
3.64,3.64,3.64,3.60
3.64,3.64,3.64,3.64
3.64,3.59,3.64,3.59
3.64,3.62,3.64,3.58
3.65,3.62,3.65,3.62
3.62,3.62,3.62,3.62
3.58,3.57,3.62,3.57
3.57,3.57,3.59,3.57
3.57,3.62,3.62,3.56
3.62,3.50,3.62,3.50
3.50,3.50,3.54,3.50
3.54,3.55,3.56,3.52
3.50,3.50,3.53,3.50
3.55,3.52,3.55,3.51
3.58,3.55,3.58,3.52
3.53,3.58,3.58,3.53
3.58,3.59,3.59,3.55
3.59,3.59,3.59,3.56
3.55,3.55,3.55,3.51
3.55,3.55,3.55,3.55
3.55,3.58,3.58,3.55
3.58,3.60,3.60,3.58
3.61,3.60,3.62,3.60
3.59,3.55,3.59,3.52
3.54,3.49,3.54,3.43
3.55,3.57,3.58,3.46
3.60,3.60,3.60,3.60
3.63,3.63,3.63,3.63
3.56,3.55,3.56,3.55
3.56,3.50,3.56,3.48
3.51,3.49,3.51,3.49
3.50,3.50,3.50,3.46
3.46,3.50,3.50,3.46
3.52,3.54,3.54,3.50
3.54,3.54,3.54,3.54
3.54,3.54,3.54,3.54
3.54,3.52,3.55,3.51
3.51,3.48,3.52,3.48
3.51,3.46,3.51,3.45
3.48,3.52,3.52,3.48
3.52,3.45,3.52,3.43
3.44,3.44,3.45,3.44
3.39,3.50,3.50,3.36
3.46,3.46,3.46,3.46
3.46,3.46,3.46,3.46
3.45,3.43,3.45,3.43
3.45,3.45,3.45,3.45
3.44,3.49,3.51,3.40
3.49,3.45,3.51,3.45
3.44,3.47,3.48,3.44
3.50,3.49,3.54,3.49
3.47,3.46,3.47,3.45
3.43,3.50,3.51,3.43
3.49,3.49,3.49,3.47
3.52,3.47,3.52,3.47
3.49,3.48,3.49,3.48
3.48,3.49,3.49,3.48
3.52,3.54,3.54,3.52
3.53,3.76,3.76,3.53
3.74,3.67,3.74,3.61
3.66,3.69,3.75,3.66
3.66,3.71,3.75,3.66
3.71,3.65,3.71,3.60
3.67,3.65,3.67,3.59
3.64,3.65,3.65,3.58
3.65,3.65,3.65,3.65
3.62,3.48,3.64,3.42
3.55,3.60,3.60,3.43
3.50,3.51,3.51,3.50
3.58,3.59,3.60,3.56
3.53,3.59,3.63,3.53
3.59,3.59,3.62,3.59
3.62,3.62,3.62,3.62
3.63,3.64,3.64,3.63
3.62,3.62,3.63,3.62
3.60,3.68,3.68,3.60
3.68,3.63,3.68,3.63
3.70,3.70,3.70,3.63
3.69,3.70,3.76,3.58
3.74,3.80,3.88,3.74
3.80,3.80,3.80,3.75
3.78,3.80,3.80,3.78
3.79,3.79,3.79,3.79
3.85,3.75,3.85,3.75
3.75,3.75,3.75,3.75
3.80,3.71,3.85,3.61
3.70,3.69,3.70,3.66
3.69,3.76,3.76,3.65
3.75,3.87,3.88,3.75
3.86,3.81,3.89,3.81
3.81,3.84,3.84,3.75
3.84,3.86,3.87,3.83
3.88,3.84,3.93,3.84
3.86,3.75,3.86,3.60
3.75,3.80,3.80,3.70
3.67,3.65,3.74,3.65
3.65,3.63,3.65,3.62
3.66,3.69,3.70,3.61
3.62,3.61,3.62,3.60
3.64,3.64,3.64,3.60
3.77,3.59,3.78,3.59
3.62,3.59,3.63,3.57
3.66,3.55,3.67,3.48
3.53,3.52,3.61,3.46
3.53,3.50,3.58,3.28
3.55,3.60,3.60,3.54
3.61,3.61,3.61,3.54
3.56,3.65,3.67,3.52
3.65,3.69,3.69,3.65
3.66,3.74,3.74,3.66
3.75,3.78,3.78,3.64
3.74,3.74,3.74,3.74
3.77,3.81,3.81,3.77
3.80,3.75,3.80,3.53
3.78,3.70,3.78,3.67
3.70,3.67,3.70,3.67
3.71,3.77,3.78,3.71
3.76,3.70,3.77,3.70
3.80,3.77,3.80,3.68
3.77,3.78,3.79,3.71
3.80,3.82,3.82,3.80
3.82,3.92,3.93,3.80
3.94,3.75,3.96,3.75
3.75,3.75,3.75,3.75
3.80,3.89,3.90,3.75
3.89,3.89,3.89,3.89
3.92,3.92,3.94,3.90
3.92,3.92,3.95,3.92
3.95,3.92,3.95,3.92
3.92,3.96,3.96,3.92
3.93,3.93,3.93,3.93
3.93,3.93,3.93,3.93
3.93,3.95,3.95,3.93
3.96,3.96,3.96,3.85
3.96,3.98,3.98,3.95
3.97,3.91,3.97,3.87
3.91,3.91,3.91,3.91
3.87,3.91,3.91,3.85
3.86,3.92,3.92,3.86
3.92,3.94,3.94,3.90
3.94,3.91,3.94,3.91
3.93,3.93,3.94,3.93
3.93,3.93,3.93,3.91
3.91,3.98,3.98,3.91
3.98,3.86,3.98,3.85
3.88,3.86,3.89,3.86
3.87,3.86,3.87,3.86
3.86,3.86,3.86,3.86
3.86,3.86,3.88,3.86
3.86,3.86,3.86,3.86
3.85,3.83,3.85,3.83
3.84,3.84,3.84,3.84
3.84,3.84,3.84,3.84
3.84,3.84,3.84,3.84
3.82,3.82,3.82,3.82
3.80,3.80,3.81,3.80
3.80,3.75,3.80,3.75
3.79,3.79,3.79,3.79
3.80,3.75,3.80,3.75
3.76,3.80,3.80,3.75
3.80,3.80,3.80,3.80
3.80,3.76,3.80,3.76
3.78,3.80,3.80,3.78
3.86,3.79,3.86,3.71
3.81,3.86,3.90,3.79
3.86,3.83,3.91,3.83
3.86,3.80,3.94,3.80
3.84,3.85,3.85,3.81
3.85,3.83,3.85,3.83
3.85,3.76,3.85,3.75
3.78,3.75,3.80,3.71
3.74,3.71,3.74,3.71
3.64,3.65,3.72,3.64
3.65,3.65,3.67,3.65
3.64,3.56,3.64,3.56
3.57,3.57,3.57,3.57
3.70,3.77,3.80,3.70
3.74,3.75,3.75,3.70
3.73,3.76,3.77,3.73
3.78,3.80,3.80,3.76
3.80,3.80,3.80,3.76
3.80,3.80,3.80,3.80
3.89,3.80,3.89,3.80
3.75,3.75,3.75,3.70
3.77,3.70,3.77,3.70
3.71,3.75,3.75,3.70
3.73,3.73,3.73,3.73
3.73,3.80,4.00,3.73
3.77,3.75,3.81,3.75
3.75,3.90,3.92,3.75
3.91,3.90,4.00,3.90
3.98,3.87,3.98,3.87
3.85,3.87,3.96,3.85
3.88,3.85,3.88,3.80
3.85,3.82,3.88,3.78
3.82,3.85,3.85,3.75
3.87,3.87,4.99,3.63
3.88,3.79,3.88,3.61
3.80,3.80,3.90,3.80
3.90,3.87,3.90,3.62
3.87,3.84,3.87,3.82
3.80,3.85,3.85,3.72
3.82,3.85,3.85,3.72
3.85,3.87,3.87,3.75
3.90,3.96,3.96,3.79
3.95,3.94,3.95,3.94
3.89,3.86,3.91,3.86
3.89,3.93,3.93,3.89
3.83,3.83,3.93,3.83
3.82,3.89,3.93,3.82
3.89,3.89,3.91,3.75
3.91,3.90,3.93,3.86
3.91,3.92,3.93,3.76
3.83,3.91,3.91,3.81
3.84,3.84,3.84,3.79
3.75,3.81,3.81,3.74
3.81,3.89,3.90,3.81
3.90,4.09,4.09,3.82
4.09,4.07,4.09,3.96
3.96,4.09,4.09,3.90
3.97,3.89,3.97,3.87
3.85,3.95,3.95,3.84
3.92,3.93,3.93,3.92
3.90,3.90,3.90,3.86
3.87,3.89,3.89,3.86
3.87,3.95,3.98,3.87
3.89,4.00,4.03,3.85
4.02,4.09,4.10,4.00
4.10,4.08,4.10,3.95
4.10,4.45,4.49,4.05
4.50,4.58,4.87,4.40
4.68,4.59,4.68,4.44
4.50,4.58,4.60,4.43
4.58,4.50,4.58,4.35
4.41,4.56,4.57,4.27
4.44,4.61,4.69,4.44
4.67,4.52,4.69,4.52
4.66,4.65,4.66,4.52
4.68,4.85,4.85,4.60
4.80,4.93,4.95,4.75
4.90,4.90,4.93,4.51
4.68,4.85,4.86,4.55
4.75,4.84,4.85,4.75
4.90,4.85,4.90,4.84
4.85,4.86,4.90,4.78
4.89,4.84,4.94,4.79
4.91,4.87,4.99,4.60
4.85,4.81,5.15,4.81
4.97,4.84,4.97,4.79
4.73,4.92,5.00,4.73
4.85,4.86,5.00,4.85
4.91,4.86,4.99,4.83
4.90,4.82,4.90,4.70
4.89,4.85,4.99,4.80
4.87,4.85,5.00,4.84
4.93,4.90,4.93,4.90
4.90,4.81,4.90,4.80
4.86,4.83,4.92,4.80
4.87,4.75,4.96,4.70
4.71,4.77,4.81,4.71
4.77,4.85,4.85,4.77
4.82,4.88,4.90,4.72
4.89,4.70,4.89,4.70
4.80,4.82,4.85,4.77
4.83,4.88,4.88,4.79
4.82,4.75,4.82,4.70
4.68,4.83,4.84,4.68
4.79,4.82,4.82,4.74
4.80,4.75,4.89,4.65
4.72,4.83,4.85,4.72
4.79,4.89,4.89,4.79
4.84,4.80,4.84,4.80
4.80,4.83,4.83,4.77
4.80,4.78,4.80,4.71
4.81,4.80,4.81,4.72
4.76,4.73,4.79,4.72
4.75,4.74,4.80,4.73
4.74,4.66,4.77,4.60
4.70,4.72,4.83,4.60
4.65,4.59,4.79,4.59
4.74,4.63,4.74,4.58
4.65,4.67,4.67,4.60
4.70,4.65,4.74,4.60
4.65,4.65,4.74,4.65
4.70,4.73,4.78,4.70
4.78,4.81,4.96,4.77
4.81,5.00,5.00,4.81
4.86,4.97,5.08,4.86
5.00,5.06,5.06,4.91
5.00,5.02,5.06,4.95
5.05,5.01,5.05,5.01
4.93,5.05,5.05,4.93
5.06,5.00,5.06,4.90
4.95,4.95,5.06,4.95
5.06,5.04,5.06,4.96
5.14,5.05,5.14,5.00
4.99,5.13,5.13,4.97
5.09,5.10,5.14,5.03
5.14,5.09,5.14,5.07
5.08,5.15,5.20,5.00
5.13,5.19,5.25,5.09
5.25,5.13,5.37,5.13
5.20,5.20,5.39,5.05
5.32,5.31,5.50,5.27
5.46,5.41,5.48,5.36
5.41,5.64,5.75,5.41
5.76,5.50,5.80,5.44
5.49,5.45,5.50,5.25
5.49,5.44,5.50,5.42
5.41,5.33,5.42,5.05
5.41,5.39,5.50,5.39
5.40,5.45,5.46,5.40
5.45,5.45,5.49,5.42
5.42,5.45,5.48,5.41
5.41,5.45,5.46,5.37
5.44,5.64,5.65,5.41
5.69,5.84,5.85,5.60
5.86,5.80,5.89,5.72
5.73,5.76,5.85,5.72
5.78,5.74,5.87,5.61
5.85,5.73,5.89,5.71
5.60,5.76,5.87,5.60
5.69,5.78,5.87,5.62
5.89,5.84,5.89,5.75
5.84,5.85,5.96,5.84
5.87,5.85,5.94,5.76
5.58,5.63,5.85,5.58
5.64,5.72,5.80,5.60
5.75,5.81,5.81,5.67
5.40,5.60,5.81,5.40
5.67,5.66,5.79,5.66
5.67,5.55,5.69,5.50
5.60,5.56,5.69,5.56
5.60,5.58,5.69,5.58
5.73,5.79,5.80,5.58
5.84,5.61,5.84,5.61
5.67,5.69,5.75,5.67
5.70,5.69,5.70,5.68
5.67,5.70,5.73,5.67
5.61,5.69,5.69,5.61
5.68,5.64,5.68,5.62
5.65,5.50,5.65,5.43
5.59,5.53,5.70,5.50
5.50,5.51,5.59,5.50
5.50,5.50,5.56,5.50
5.50,5.52,5.54,5.50
5.55,5.52,5.59,5.52
5.54,5.41,5.67,5.41
5.48,5.49,5.59,5.48
5.53,5.48,5.55,5.45
5.58,5.50,5.60,5.50
5.50,5.50,5.60,5.50
5.55,5.47,5.58,5.47
5.49,5.41,5.49,5.31
5.45,5.35,5.54,5.25
5.33,5.56,5.86,5.33
5.63,5.63,5.64,5.56
5.60,5.62,5.70,5.60
5.65,5.64,5.68,5.51
5.64,5.51,5.69,5.25
5.44,5.60,5.60,5.42
5.53,5.52,5.62,5.52
5.51,5.55,5.55,5.33
5.55,5.47,5.58,5.40
5.44,5.58,5.58,5.44
5.60,5.49,5.60,5.45
5.44,5.45,5.48,5.42
5.42,5.28,5.42,5.26
5.49,5.36,5.49,5.33
5.31,5.36,5.42,5.31
5.40,5.37,5.40,5.35
5.39,5.46,5.49,5.38
5.43,5.39,5.47,5.38
5.43,5.30,5.43,5.26
5.34,5.26,5.34,5.25
5.29,5.26,5.32,5.25
5.25,5.26,5.33,5.25
5.32,5.19,5.34,5.19
5.22,5.17,5.22,5.17
5.18,5.16,5.18,5.15
5.15,5.21,5.26,5.15
5.15,5.10,5.17,5.10
5.30,5.23,5.30,5.13
5.34,5.23,5.34,5.11
5.23,5.11,5.26,5.10
5.12,5.09,5.12,5.02
5.15,5.11,5.31,5.00
5.05,5.03,5.13,5.00
5.05,5.04,5.05,5.02
5.11,5.16,5.33,5.10
5.09,5.17,5.20,5.09
5.33,5.18,5.33,5.18
5.19,5.18,5.19,5.17
5.17,5.17,5.18,5.17
5.17,5.07,5.23,5.00
5.15,5.13,5.15,5.09
5.02,5.06,5.15,5.02
5.06,5.07,5.09,5.05
5.03,5.01,5.08,5.00
5.05,5.06,5.10,5.05
5.05,5.01,5.12,5.01
5.01,5.02,5.07,5.01
4.94,4.96,5.09,4.93
5.02,5.00,5.02,4.88
4.99,4.97,5.00,4.97
5.04,5.08,5.11,4.98
5.00,4.78,5.05,4.78
4.84,4.87,4.89,4.81
4.95,4.85,4.95,4.85
4.89,4.82,5.00,4.80
4.85,4.85,4.90,4.75
4.81,4.86,4.90,4.81
4.97,4.89,4.97,4.87
4.95,5.10,5.14,4.95
5.02,5.14,5.24,5.02
5.15,5.01,5.15,5.00
5.00,4.99,5.11,4.99
5.00,4.89,5.00,4.77
4.89,4.86,4.94,4.84
4.86,4.85,4.90,4.84
4.80,4.79,4.84,4.78
