WTM,White Mountains Insurance Group,NASDAQ
574.15,575.00,577.48,570.91
570.93,570.48,577.96,567.16
571.00,574.80,575.18,568.53
575.99,577.42,578.01,573.55
577.30,577.88,578.90,576.00
574.30,574.94,579.50,570.27
577.52,588.00,589.00,573.98
586.01,587.00,589.00,585.05
583.93,587.00,587.79,583.25
587.72,590.22,590.22,587.65
589.15,594.20,595.97,589.15
595.00,599.97,600.80,595.00
598.00,598.74,600.00,597.04
602.00,593.46,602.00,593.46
594.23,599.00,600.50,594.23
600.00,597.18,600.00,597.11
598.50,598.00,599.88,595.00
600.00,600.44,601.00,599.65
598.51,604.02,604.02,598.51
603.93,604.44,606.00,602.42
604.00,604.55,605.30,604.00
604.00,601.25,605.25,600.08
603.24,603.06,604.15,599.00
601.49,603.05,607.75,599.08
602.10,602.75,604.00,600.24
598.25,599.01,600.69,595.73
599.33,601.15,602.83,595.03
609.10,598.00,615.88,598.00
601.00,598.62,604.68,598.62
596.00,595.92,599.87,591.10
596.00,597.00,598.85,592.58
591.25,589.36,597.96,589.00
587.40,584.30,589.86,581.89
585.00,582.73,585.00,581.60
581.06,576.50,581.06,571.84
573.17,573.85,578.92,572.00
572.00,572.61,574.15,570.64
574.86,572.00,576.74,570.99
569.50,566.26,570.70,565.33
566.00,564.50,566.59,564.50
565.50,558.75,565.50,558.04
559.03,560.55,564.46,559.03
562.72,560.00,564.80,560.00
561.00,569.50,569.99,561.00
573.00,569.95,575.88,568.00
568.28,566.55,574.00,565.00
568.60,561.50,568.60,561.50
562.08,560.02,566.99,559.71
560.51,560.75,564.12,559.75
556.74,559.75,563.94,556.57
559.25,555.82,564.90,555.51
558.47,564.40,566.66,556.50
563.53,566.00,570.00,559.46
565.00,558.35,568.80,557.35
558.00,574.94,575.00,558.00
576.00,573.65,577.00,573.65
574.97,572.30,576.00,569.79
574.90,572.55,575.00,570.21
572.55,572.09,574.75,568.31
573.57,575.98,576.88,573.57
574.78,574.25,576.92,574.25
574.99,576.62,577.00,574.99
577.12,576.32,584.54,573.10
575.00,567.03,576.39,567.03
565.75,570.45,571.32,562.07
570.01,571.10,573.47,570.01
572.00,573.80,574.58,568.03
573.85,574.76,574.76,566.12
573.69,572.50,574.20,569.53
569.01,567.62,572.96,567.50
568.00,571.00,571.99,568.00
570.61,576.15,576.15,570.47
573.00,575.00,575.00,573.00
575.00,579.00,579.47,572.21
579.00,575.00,579.00,572.96
576.00,571.51,576.25,571.51
572.65,568.03,572.65,566.30
578.79,576.92,578.79,574.59
575.99,576.84,576.84,573.00
576.00,577.85,577.96,576.00
577.74,573.98,577.74,567.50
575.00,570.71,578.88,570.71
572.50,575.20,578.82,572.50
578.00,577.80,578.60,574.44
577.80,576.90,578.50,574.98
576.52,577.04,579.00,576.52
576.94,577.60,577.60,576.13
577.90,577.57,579.00,577.12
577.00,579.00,579.00,576.10
577.00,580.17,580.95,574.05
577.62,581.10,582.02,577.62
579.90,577.13,581.39,577.09
582.55,584.07,591.48,576.32
587.50,588.82,589.00,584.00
590.00,588.40,590.75,582.78
589.88,590.02,591.49,589.24
591.50,588.02,591.50,588.01
585.24,592.02,593.00,585.24
591.50,595.15,596.00,591.50
595.25,594.01,597.79,593.00
595.05,595.04,595.75,593.18
593.40,596.60,597.50,593.01
596.60,599.82,599.95,596.50
601.00,600.87,602.00,599.50
601.80,602.51,602.51,600.31
600.50,602.27,602.75,598.11
602.50,601.06,604.12,600.28
601.50,604.00,604.00,600.00
603.50,601.84,605.29,601.46
601.69,602.18,604.89,601.69
604.86,604.40,605.90,603.51
605.50,606.31,606.50,604.67
606.94,602.83,606.94,602.83
605.94,603.69,605.99,603.69
604.00,594.30,606.18,594.30
594.25,589.72,594.47,587.26
584.15,582.01,585.50,582.01
587.00,594.65,594.65,583.65
596.99,598.15,601.00,591.89
597.00,594.21,599.26,592.58
594.97,588.06,597.96,588.06
595.75,593.99,598.04,592.10
598.99,600.99,601.84,593.00
600.65,593.80,601.80,593.80
590.39,587.00,591.02,585.63
592.89,595.46,595.46,587.15
595.35,588.38,597.91,588.35
588.50,597.00,600.13,588.50
597.96,598.88,601.92,597.96
601.00,601.00,602.39,601.00
601.75,599.55,602.00,599.55
598.23,602.00,602.00,595.52
598.86,601.97,602.60,598.86
600.76,603.08,603.50,600.00
603.88,600.86,603.88,596.01
598.07,593.82,601.79,592.41
593.41,589.00,593.41,586.99
589.00,594.69,595.17,586.72
596.03,596.73,596.74,588.11
596.99,589.87,597.75,589.00
589.00,590.54,590.79,586.10
599.00,589.05,599.00,587.78
593.85,590.45,593.86,585.53
589.92,592.73,593.32,587.81
592.73,590.70,594.84,588.59
591.93,592.78,594.05,587.89
594.00,592.91,596.34,588.61
593.97,593.75,593.97,591.20
591.99,594.85,594.85,589.00
590.15,588.47,592.85,588.02
588.48,587.65,589.97,587.65
588.01,588.92,591.97,588.01
588.90,575.00,590.35,573.21
575.00,573.31,577.19,572.00
574.05,564.70,574.05,564.05
566.61,561.61,567.62,561.43
560.01,559.26,563.79,558.94
560.00,563.00,567.15,557.26
564.68,565.93,568.91,562.50
567.00,579.69,584.90,567.00
588.86,582.00,589.68,580.10
584.30,580.49,592.84,579.55
581.65,583.46,585.00,578.00
582.00,583.59,583.81,579.93
583.75,578.58,584.70,577.69
579.00,577.92,586.28,574.62
576.97,579.13,581.00,574.00
579.37,585.50,590.00,579.37
585.01,583.76,588.02,580.80
586.45,579.19,586.45,579.19
578.61,578.67,581.00,575.00
578.67,576.75,580.03,576.50
578.20,579.51,580.45,577.75
579.00,579.56,580.00,577.31
578.45,578.00,579.00,577.43
578.82,578.16,579.81,577.52
577.40,580.88,580.88,577.40
578.38,579.16,582.00,578.06
579.98,581.97,584.74,577.16
580.48,585.98,585.98,577.10
585.83,582.05,585.83,580.35
581.98,583.38,583.88,578.20
581.53,575.88,582.98,574.53
577.22,577.78,580.80,576.07
578.99,577.40,579.00,576.95
576.95,583.25,588.83,576.08
581.36,579.85,584.00,578.56
579.73,583.23,589.37,579.11
588.00,586.92,588.00,579.68
585.18,584.58,592.50,582.03
585.56,591.09,596.96,585.56
592.00,596.00,598.92,592.00
593.66,590.06,595.00,583.91
593.00,592.54,594.72,589.01
594.00,599.90,599.96,592.09
599.40,595.15,599.40,591.81
596.82,597.69,598.58,593.45
596.99,597.67,599.00,595.10
595.38,596.00,598.86,592.32
596.00,594.10,597.00,590.52
593.40,595.00,597.00,590.53
595.10,595.05,596.58,592.99
595.00,585.91,595.00,583.51
585.27,592.62,592.62,585.27
593.05,591.97,594.27,586.06
592.45,591.10,594.79,587.60
591.29,596.47,598.17,591.29
595.10,598.41,600.00,595.10
598.41,599.05,602.11,598.31
600.00,599.29,603.95,597.50
601.34,602.10,602.10,598.30
599.50,597.80,601.00,597.79
593.00,590.00,595.99,588.00
589.34,587.85,590.87,585.20
588.43,591.54,591.54,586.03
588.51,596.26,597.99,587.23
596.31,597.46,605.00,592.61
599.95,599.61,602.33,596.11
598.00,594.39,598.00,591.89
595.65,592.59,596.36,591.71
593.01,597.91,599.26,591.97
596.89,595.95,598.87,594.44
595.42,592.17,595.42,589.41
591.10,595.00,596.25,590.15
593.94,591.18,593.94,587.93
588.73,587.68,591.67,585.49
585.41,589.94,590.23,584.12
587.71,589.29,592.53,587.71
590.61,593.70,593.70,590.10
587.81,588.07,591.05,587.81
588.25,589.23,591.72,588.25
590.10,589.43,591.84,588.64
588.98,589.10,591.76,587.65
591.96,589.07,592.70,589.07
590.49,590.00,590.99,590.00
589.05,592.31,594.88,589.05
594.15,590.52,595.03,590.00
592.50,591.13,595.84,589.16
591.40,590.00,593.00,590.00
590.13,594.02,594.64,590.13
593.50,594.99,595.70,593.11
598.36,599.00,599.97,595.31
596.51,599.01,599.97,596.51
598.65,599.47,601.75,598.65
599.70,598.00,600.80,595.05
596.03,600.81,601.00,592.58
600.12,600.66,601.68,598.50
599.49,599.10,599.74,597.54
599.72,600.43,601.42,599.00
599.03,599.48,600.82,598.86
599.98,599.88,601.00,599.56
600.45,599.00,600.49,598.56
599.13,600.00,601.46,599.12
600.00,600.24,602.48,599.37
601.55,604.00,604.95,599.97
604.02,606.00,608.63,602.51
605.02,607.95,608.45,605.00
607.05,608.44,608.44,602.40
608.44,606.50,608.44,603.63
607.79,608.15,608.60,605.00
607.00,608.85,608.85,603.90
606.03,608.74,608.74,603.00
605.61,607.02,608.87,604.27
604.80,610.01,612.97,604.80
609.50,611.00,612.16,607.47
611.00,613.11,615.78,609.05
613.00,616.38,619.55,613.00
617.00,621.00,622.00,616.63
624.75,621.00,625.10,621.00
622.00,618.01,622.00,618.01
619.43,618.01,622.43,617.92
617.31,611.79,617.94,610.14
612.00,606.38,612.00,606.38
603.90,608.95,609.14,599.35
604.27,610.09,611.99,603.95
609.27,608.99,609.50,606.04
608.79,614.08,614.63,605.46
615.00,613.10,616.98,612.80
615.06,613.00,618.17,612.35
609.54,604.91,611.50,603.00
603.75,605.92,607.54,601.82
609.72,620.90,625.23,609.24
618.70,618.00,624.00,615.53
618.51,625.26,626.25,618.49
627.80,620.65,632.75,620.65
620.62,631.40,634.48,618.61
633.67,634.96,639.98,633.57
638.64,631.84,638.92,629.02
628.04,627.60,631.95,624.00
627.98,634.29,634.29,626.00
629.07,631.00,635.44,627.53
628.69,628.75,637.00,628.69
627.00,631.95,638.00,627.00
624.12,629.09,629.09,623.05
629.00,635.51,637.00,629.00
635.00,633.53,638.76,630.43
636.21,633.49,639.45,633.49
633.50,633.70,640.84,633.50
633.12,634.49,637.50,633.12
634.28,632.00,634.89,629.79
630.68,634.24,639.74,630.68
633.36,633.90,635.64,632.65
634.01,634.00,634.61,629.26
637.92,630.80,637.92,630.00
630.03,633.22,633.93,628.33
634.00,639.49,639.49,633.58
638.15,633.22,639.91,633.00
633.76,638.39,638.39,633.76
636.44,633.67,639.30,631.10
635.50,632.06,645.00,631.17
634.03,632.90,636.46,632.09
632.79,637.38,637.38,632.00
636.07,635.00,638.27,632.28
635.98,636.00,641.58,629.95
636.94,630.08,639.50,630.08
631.09,623.57,631.48,622.16
623.00,624.21,632.66,623.00
629.90,628.23,633.95,627.04
626.31,622.15,627.59,622.15
626.00,634.57,634.57,626.00
631.98,632.02,638.82,629.03
632.63,630.07,633.81,629.76
627.50,628.68,631.00,626.50
627.93,635.24,638.37,627.93
632.00,641.00,641.00,632.00
640.49,640.35,649.65,639.10
639.69,634.42,639.84,630.31
634.41,639.04,640.00,633.57
639.00,627.80,639.00,616.20
627.78,631.15,633.92,623.21
638.48,636.50,638.95,633.57
634.00,632.75,636.79,630.75
622.23,621.19,624.00,610.00
622.00,626.15,636.84,621.99
634.33,636.84,636.84,630.07
629.01,622.77,629.01,612.00
632.77,639.40,639.46,632.77
635.00,633.54,639.18,627.58
635.72,629.50,640.50,629.50
627.00,637.26,639.64,627.00
637.38,627.50,642.99,627.50
639.67,631.60,648.99,627.23
627.25,621.75,630.37,618.21
620.01,620.00,630.00,615.45
619.99,624.92,631.75,619.99
619.32,623.72,625.75,616.50
626.08,618.62,627.55,612.00
620.25,623.33,634.98,618.01
624.82,629.44,630.00,622.60
624.86,633.47,634.79,624.86
636.79,633.32,639.81,632.28
635.25,632.97,639.00,630.37
626.40,628.72,632.80,626.40
629.10,634.95,642.62,629.10
639.71,634.07,639.71,632.27
636.00,634.68,640.00,634.68
634.68,638.98,639.97,633.74
636.00,633.51,636.50,632.35
631.71,635.64,635.64,631.71
637.00,638.00,638.00,632.20
635.00,641.01,641.01,632.98
635.60,641.16,644.49,632.97
641.09,646.00,646.00,641.09
638.30,633.77,647.77,633.77
630.79,633.24,635.40,630.79
631.40,635.00,637.39,631.40
632.04,640.26,642.25,632.04
637.54,654.00,654.00,637.54
652.98,658.04,666.37,650.85
651.55,674.71,682.87,650.00
670.99,660.51,673.99,656.34
655.99,654.63,658.11,650.46
660.20,646.98,660.20,640.34
640.25,629.35,641.00,629.35
625.52,625.39,629.73,620.10
623.59,641.03,641.03,623.59
640.74,650.00,650.00,636.52
653.00,638.40,653.00,638.40
637.47,637.01,642.00,634.43
640.00,635.03,644.78,635.01
640.99,638.00,643.48,632.35
645.00,639.00,645.00,639.00
647.96,644.11,649.95,632.34
648.53,643.65,649.83,634.00
642.90,639.33,648.95,639.33
639.00,630.11,644.68,630.11
627.00,632.00,632.77,625.66
625.59,618.00,627.67,618.00
619.83,622.91,628.13,619.83
629.00,626.16,634.97,626.16
626.49,632.99,636.20,626.49
627.50,629.63,636.47,627.50
630.14,633.00,637.99,630.14
640.06,645.48,645.87,632.29
641.94,644.07,657.47,641.94
637.00,643.37,643.37,637.00
640.05,641.82,646.00,640.05
646.46,642.00,646.46,640.00
640.00,642.10,642.54,640.00
640.00,658.75,658.75,640.00
647.83,640.00,647.83,640.00
640.01,655.50,655.50,640.00
651.00,654.43,654.43,649.99
650.00,641.00,650.00,641.00
644.99,645.00,647.50,644.99
645.00,644.58,656.25,636.55
644.98,636.27,653.45,631.38
636.31,644.15,644.18,632.00
647.10,646.00,650.68,640.24
643.48,660.00,660.00,643.48
659.99,670.00,670.00,650.23
665.01,651.95,668.76,646.12
659.50,650.64,665.00,650.64
650.00,643.84,656.83,641.00
645.00,648.47,650.21,643.99
644.00,657.51,661.88,644.00
655.62,680.79,681.51,655.62
680.70,686.50,688.66,675.50
689.98,678.50,689.98,678.50
663.92,679.35,680.05,661.01
688.71,660.00,692.99,660.00
667.25,667.75,667.75,657.04
658.26,664.89,664.99,656.19
665.00,675.00,675.00,657.02
670.10,667.15,675.34,663.50
671.29,669.99,671.49,658.44
664.00,668.00,668.95,664.00
667.98,665.50,667.98,665.00
667.00,665.50,669.59,665.00
671.00,666.00,671.00,665.00
665.39,667.38,669.99,665.00
664.00,666.00,673.00,664.00
667.98,660.57,672.34,654.74
655.99,670.23,670.23,646.95
665.89,672.52,682.06,665.38
677.91,684.96,684.96,662.09
675.00,686.59,686.59,674.00
680.20,689.85,689.85,680.00
673.08,681.61,683.79,673.08
687.35,680.76,687.35,673.00
677.58,682.14,691.85,677.58
679.26,687.00,691.09,670.29
684.00,681.09,696.48,663.49
682.66,684.10,692.30,674.65
680.30,684.00,685.87,680.01
684.00,681.90,684.00,675.27
676.45,684.52,686.20,673.18
699.43,681.99,699.43,675.25
676.52,678.38,683.32,674.39
677.28,686.65,687.22,676.98
680.21,680.00,688.57,669.52
683.65,690.75,704.50,680.00
694.85,687.05,694.85,681.12
687.74,681.01,687.74,681.01
684.03,678.96,684.03,675.00
675.35,677.91,679.94,667.89
681.94,681.39,682.88,674.00
681.19,683.95,683.95,680.00
675.50,671.12,679.82,670.54
674.98,677.89,685.00,674.03
674.15,674.18,674.25,672.20
672.50,671.87,679.32,667.98
673.50,671.11,679.20,670.00
670.50,675.26,676.04,670.49
674.51,672.71,674.51,665.43
673.10,672.00,674.00,670.00
667.25,669.65,672.60,666.30
666.00,675.97,675.97,664.53
677.83,675.00,678.55,663.97
670.55,675.95,676.00,670.55
674.99,674.42,675.99,668.65
666.34,666.30,667.58,666.00
663.10,656.87,666.00,648.96
658.50,658.00,661.42,654.62
656.95,653.45,656.95,652.50
649.98,650.00,653.45,647.63
653.07,649.00,655.00,645.00
647.85,659.85,659.85,645.00
656.00,659.99,659.99,654.55
659.00,657.00,662.52,649.12
656.96,652.00,661.82,647.06
647.06,650.00,652.50,647.06
647.25,642.57,654.82,641.00
645.00,650.20,650.52,645.00
647.00,642.00,647.00,641.16
645.01,650.14,652.71,640.05
645.78,650.03,659.40,645.78
651.99,649.24,652.50,640.11
652.50,652.32,658.12,646.56
649.12,648.64,653.04,646.09
648.62,642.15,661.26,641.00
641.48,640.43,644.34,639.60
641.86,641.20,641.86,635.07
638.43,636.06,638.43,636.00
635.00,638.31,640.00,635.00
639.10,641.95,641.95,635.00
638.05,645.40,645.40,638.05
641.29,646.74,650.00,640.54
646.14,654.11,658.00,643.10
655.35,662.00,663.49,650.35
655.05,666.00,668.50,655.05
665.10,673.35,673.95,665.00
675.90,665.57,680.85,661.95
678.10,671.31,678.15,665.66
667.01,679.65,681.84,658.74
682.95,674.39,682.95,667.04
674.45,667.47,675.41,665.00
680.22,669.98,680.22,657.12
673.80,655.17,677.00,652.16
657.84,654.94,663.48,646.31
668.36,671.70,678.71,645.00
673.45,670.65,684.06,665.78
669.94,676.23,677.55,656.26
662.96,683.83,684.95,662.28
682.00,680.00,683.00,670.00
680.27,678.40,683.00,673.34
675.88,679.22,679.95,664.21
680.31,680.79,681.48,678.01
680.84,682.09,682.09,677.68
678.24,683.85,685.00,677.42
681.70,683.60,686.01,675.06
686.93,680.60,686.93,679.97
682.37,677.02,685.85,672.64
679.00,675.82,679.98,671.31
675.10,672.90,680.00,669.90
673.20,670.77,676.00,670.77
671.09,675.27,677.00,671.09
675.99,698.97,714.97,675.99
708.90,699.00,712.42,696.00
700.81,700.41,709.00,688.96
706.24,701.50,709.00,700.36
704.43,706.00,710.00,700.92
703.72,715.29,715.29,703.72
717.57,719.99,722.38,712.01
719.98,716.55,727.00,714.01
713.00,725.00,725.36,700.00
723.87,732.00,738.99,715.20
742.00,723.50,748.80,717.48
723.98,730.05,735.83,715.00
729.95,733.28,738.78,720.60
739.00,739.00,749.66,733.05
738.60,730.15,739.98,726.00
725.47,735.90,740.13,725.47
731.93,734.86,739.00,720.10
732.20,738.70,740.34,725.00
731.52,731.55,733.80,725.00
728.02,726.21,747.00,720.00
719.99,696.00,719.99,695.00
704.20,708.55,722.39,702.93
714.00,699.00,715.00,694.50
700.57,706.90,707.18,688.84
708.09,722.63,726.19,702.37
724.05,719.31,730.00,708.90
713.00,717.20,726.62,711.90
715.58,742.00,745.77,715.58
743.12,749.25,749.49,734.82
741.12,744.10,748.44,741.12
748.97,749.45,755.10,740.62
753.24,753.94,759.19,749.57
758.20,771.97,778.19,753.00
771.97,768.81,771.97,763.00
766.82,765.72,768.25,760.39
766.02,764.20,773.00,756.88
769.10,761.50,769.10,755.11
760.00,750.05,760.00,741.02
745.58,759.26,759.55,744.40
758.01,763.00,770.78,751.39
762.10,760.00,766.02,758.54
761.80,759.98,761.80,755.00
757.43,754.17,757.61,753.63
748.42,758.00,765.00,748.42
756.73,746.00,760.00,720.18
748.00,750.00,757.34,737.82
752.80,747.30,752.80,740.01
747.83,742.29,750.00,737.01
738.68,742.99,745.00,733.47
742.38,749.80,756.18,742.38
749.01,743.55,749.01,734.46
742.55,753.12,756.94,742.55
752.16,755.17,760.47,749.20
755.00,760.00,760.00,747.65
759.02,768.05,776.22,753.94
766.71,767.44,771.00,766.18
763.71,756.77,769.99,754.11
757.06,764.71,766.00,756.01
762.68,757.52,765.00,757.00
755.00,764.00,767.35,743.12
770.00,778.35,779.00,763.25
780.02,796.23,802.40,772.85
798.74,790.00,806.31,782.78
789.11,792.75,795.00,782.00
789.09,781.87,789.09,779.68
779.69,776.00,788.00,776.00
785.01,787.75,789.36,777.77
799.34,785.94,799.34,774.38
784.51,790.00,799.99,784.51
788.98,790.00,794.99,766.80
789.09,760.25,789.09,760.00
762.70,752.99,762.70,739.50
754.00,750.85,755.44,742.64
750.10,757.65,759.70,739.30
756.00,754.10,761.00,745.36
755.29,764.39,769.99,752.50
764.90,753.35,764.90,752.00
737.36,750.05,765.00,737.36
749.09,751.00,764.35,749.09
753.02,772.31,772.31,752.78
767.30,764.68,782.00,759.37
766.91,774.98,780.01,755.05
775.89,777.02,785.60,775.89
777.95,773.10,787.41,772.22
776.48,784.00,789.00,776.48
788.00,788.90,789.61,776.68
789.24,779.64,791.98,773.38
787.00,779.76,787.00,779.76
781.64,808.00,808.00,780.01
805.00,799.91,807.39,796.80
795.15,799.11,806.25,794.69
801.27,796.00,804.80,792.84
798.27,798.00,802.17,793.51
787.54,782.00,787.58,779.67
777.45,777.16,784.70,764.60
777.12,768.24,780.00,764.31
770.00,762.80,786.53,752.05
750.02,762.23,762.97,750.02
760.20,763.68,768.65,751.42
764.05,766.23,777.50,757.82
765.26,772.05,775.00,750.25
771.40,770.46,775.99,765.00
768.53,744.68,769.25,743.09
748.49,733.53,748.49,726.54
725.24,727.34,750.38,721.00
729.00,728.25,729.00,726.12
728.01,736.05,736.05,728.01
733.41,740.36,743.60,730.49
740.00,737.26,740.00,730.24
730.92,729.59,737.75,725.50
733.47,726.81,739.81,723.32
728.00,720.12,734.02,718.00
722.98,741.98,744.20,722.98
730.02,734.70,738.70,724.02
727.99,726.53,747.91,722.28
730.60,717.20,732.51,717.03
721.21,728.20,729.87,710.45
729.18,728.92,734.90,725.12
722.45,723.89,732.29,720.74
723.34,729.87,731.67,720.00
726.45,733.90,748.84,722.10
738.36,734.47,742.97,722.26
733.00,733.90,742.00,730.00
732.20,714.43,732.35,709.00
714.00,719.95,719.95,705.00
719.70,703.80,719.70,701.62
707.89,710.00,710.46,704.53
709.09,699.47,725.98,698.01
700.52,705.72,706.70,694.00
702.15,713.09,719.18,702.15
713.09,710.05,724.87,706.50
712.91,711.60,712.91,700.52
713.00,709.18,713.20,705.29
689.31,706.10,713.19,689.31
708.00,722.17,738.50,708.00
720.54,748.37,759.98,720.54
749.03,710.52,750.97,710.52
713.60,735.10,745.00,695.20
734.92,728.79,745.65,727.10
737.84,721.76,737.84,709.63
718.52,720.31,726.95,714.50
719.55,733.78,737.97,719.55
730.00,735.00,747.06,730.00
729.00,736.59,747.18,729.00
742.50,746.96,748.00,723.51
743.50,748.16,752.00,743.50
747.99,760.05,770.00,747.99
761.84,763.93,780.00,761.71
772.72,772.00,784.96,770.00
759.42,766.86,771.38,759.42
771.90,774.85,779.50,763.00
779.80,764.98,779.80,731.05
767.85,773.34,777.01,753.41
762.60,768.06,778.50,752.33
767.80,769.70,783.31,759.18
765.16,767.00,777.99,760.40
767.00,774.00,776.00,760.93
776.60,780.60,789.47,773.10
786.95,796.05,800.00,786.95
777.56,791.98,795.40,777.56
789.49,796.35,799.48,789.49
792.00,795.67,802.16,785.02
795.03,792.00,799.63,790.06
793.51,776.45,793.51,774.00
779.80,779.79,795.00,779.79
780.99,766.29,780.99,766.24
771.69,777.05,789.49,771.69
767.51,781.01,786.99,747.20
781.00,793.03,795.00,781.00
791.61,797.89,799.59,788.60
797.96,805.00,809.99,787.84
805.39,802.60,805.99,799.56
797.03,807.02,810.00,786.33
818.85,810.78,818.85,804.89
803.84,803.39,807.37,796.12
804.24,804.44,819.00,796.40
800.68,800.00,801.90,796.57
800.65,802.64,802.64,796.90
804.00,801.98,804.00,799.70
798.53,803.60,805.00,795.34
806.77,804.99,808.00,800.00
809.53,807.00,810.00,800.03
809.80,811.84,822.29,807.11
808.59,807.00,830.38,801.50
802.65,808.16,808.69,802.65
814.01,820.01,822.15,807.83
821.82,812.76,829.84,801.00
808.25,804.54,808.25,800.00
800.45,803.99,821.50,796.21
808.75,812.44,819.79,807.73
810.00,817.95,818.17,810.00
819.59,823.92,824.85,815.80
822.70,830.00,830.00,817.47
832.32,834.00,834.00,826.18
826.41,829.00,831.59,825.00
826.01,818.92,826.01,814.14
815.00,820.50,820.50,814.49
802.72,813.77,818.00,802.72
807.25,819.91,820.50,807.25
820.00,820.00,821.30,818.12
818.78,820.94,821.73,816.14
820.02,825.61,825.61,809.52
823.05,825.00,828.43,815.58
828.50,828.24,829.47,823.51
825.25,826.94,826.94,820.57
821.20,829.20,830.58,819.77
829.45,825.76,829.99,819.34
809.65,803.62,825.87,803.62
802.10,796.99,803.81,795.00
797.85,811.02,814.57,797.85
810.51,808.49,815.93,805.31
808.50,806.00,814.50,803.27
806.00,799.66,806.51,798.18
794.53,805.38,813.40,790.00
809.48,814.85,817.86,809.00
819.49,824.41,828.89,817.80
817.56,815.95,826.00,812.79
812.83,807.45,815.84,806.25
809.17,819.04,819.04,809.12
817.83,815.37,823.16,803.10
813.30,813.78,822.90,807.13
813.53,808.00,815.62,803.45
800.02,809.73,816.85,800.02
809.50,809.14,813.89,807.74
810.83,821.92,837.85,810.83
832.78,823.37,832.78,820.00
823.02,829.12,834.98,820.41
831.69,827.68,834.00,823.51
825.00,825.10,830.85,824.55
825.00,830.47,832.46,823.96
829.33,834.16,834.16,825.13
821.36,814.27,836.09,814.27
813.86,799.45,818.00,798.08
805.00,825.09,828.00,802.50
822.60,836.93,845.37,822.60
837.52,842.00,843.59,836.24
839.31,835.85,850.95,835.50
832.64,828.94,836.95,825.00
825.97,829.77,839.00,825.00
831.97,833.46,837.98,830.29
833.46,832.04,841.30,829.64
828.17,833.91,835.00,828.17
837.83,829.50,837.83,823.73
828.98,825.48,828.99,822.02
826.00,823.76,827.20,821.72
818.00,816.29,825.16,804.44
813.71,816.66,818.34,813.50
807.94,812.92,817.07,807.94
813.03,813.23,819.00,811.11
812.65,815.91,821.78,812.64
822.95,827.25,830.95,815.32
825.17,821.45,831.00,821.14
826.10,824.98,827.23,824.60
822.33,825.32,830.37,822.33
823.15,822.20,828.50,820.62
822.20,821.32,827.33,816.16
825.87,821.00,830.00,821.00
824.00,820.36,824.68,817.70
816.68,820.35,825.89,816.68
821.00,825.14,829.97,818.71
825.13,819.33,828.99,819.33
828.00,829.00,852.58,825.62
821.13,822.70,827.89,821.12
823.33,820.61,826.26,820.03
821.40,825.01,829.89,821.40
822.80,825.24,827.12,822.80
825.43,826.98,826.98,816.32
823.61,822.00,826.91,820.12
822.00,818.40,824.50,817.12
818.06,824.18,824.50,818.06
818.51,824.65,824.65,818.51
823.99,824.65,824.89,822.00
824.00,823.10,825.93,821.44
823.90,823.00,826.00,820.31
824.01,823.83,831.18,823.67
824.83,814.34,824.83,809.35
814.69,822.00,824.12,814.69
821.90,818.10,825.00,810.06
818.00,824.02,824.92,818.00
827.97,824.11,828.74,818.50
823.12,827.76,828.47,820.97
818.51,828.19,830.28,818.51
829.22,834.86,834.88,824.95
832.04,829.72,836.80,828.03
829.79,822.20,829.79,819.21
819.79,814.93,824.69,805.10
817.73,816.28,820.65,806.66
817.83,816.00,829.16,815.20
816.10,819.92,822.60,815.18
818.02,812.08,819.86,810.52
815.85,830.73,831.98,813.20
830.02,827.99,830.02,825.63
831.48,828.10,831.96,826.50
828.03,827.00,828.85,825.00
827.38,826.00,827.38,818.42
826.11,825.34,828.80,819.07
825.00,829.13,834.24,825.00
830.11,831.53,837.55,827.95
833.27,826.55,833.27,826.55
826.74,830.00,833.00,826.74
827.10,830.00,833.42,826.75
828.61,828.81,829.98,825.25
831.10,820.74,834.48,820.74
822.31,821.10,827.20,820.61
845.73,825.02,845.73,821.75
827.53,826.51,827.84,824.00
824.72,825.01,826.29,822.90
825.00,831.00,831.63,822.00
828.94,841.98,842.52,828.94
844.29,845.94,850.94,840.00
843.01,846.97,847.00,839.53
845.51,851.77,853.66,845.51
852.00,838.12,854.48,834.01
834.05,829.63,836.96,829.63
824.38,826.05,829.16,817.05
831.35,826.85,831.35,821.30
827.06,827.00,827.86,824.06
828.87,823.97,833.12,823.97
831.10,834.85,839.06,827.34
833.82,832.51,836.89,831.56
832.99,829.72,832.99,826.18
829.73,825.80,830.99,823.59
826.04,833.14,844.64,826.03
838.35,824.00,838.35,816.33
823.23,818.40,827.83,815.04
822.94,823.37,827.99,817.00
823.36,831.49,835.22,823.36
830.12,820.99,831.02,820.01
823.19,825.23,828.73,823.08
823.60,828.00,831.99,823.60
827.52,829.92,833.00,825.03
826.60,838.19,842.26,823.60
835.85,834.14,835.85,826.57
839.71,838.64,842.38,826.16
842.37,837.21,849.65,835.20
841.50,832.56,841.50,832.56
835.70,828.06,841.08,826.61
828.67,836.16,842.43,821.15
842.85,850.00,854.50,842.84
850.00,851.27,856.17,839.65
840.52,854.81,863.71,840.52
858.10,836.97,858.86,834.54
841.00,851.90,854.81,835.00
851.84,852.49,872.12,843.17
851.10,841.88,854.15,836.05
842.98,847.89,849.02,838.03
