WKHS,Workhorse Group,NASDAQ
0.42,0.39,0.43,0.39
0.40,0.40,0.40,0.39
0.44,0.40,0.44,0.40
0.41,0.42,0.42,0.40
0.44,0.42,0.44,0.38
0.42,0.42,0.42,0.42
0.42,0.51,0.57,0.41
0.51,0.49,0.51,0.49
0.49,0.46,0.52,0.45
0.46,0.46,0.46,0.44
0.46,0.50,0.52,0.46
0.50,0.49,0.50,0.45
0.48,0.47,0.48,0.46
0.52,0.49,0.52,0.45
0.45,0.51,0.51,0.43
0.52,0.50,0.52,0.45
0.49,0.47,0.49,0.47
0.48,0.50,0.50,0.47
0.50,0.48,0.50,0.47
0.49,0.47,0.50,0.47
0.48,0.46,0.48,0.46
0.49,0.46,0.49,0.46
0.46,0.45,0.46,0.45
0.45,0.44,0.45,0.43
0.44,0.44,0.45,0.44
0.45,0.45,0.45,0.44
0.44,0.45,0.45,0.40
0.42,0.40,0.42,0.38
0.41,0.41,0.41,0.40
0.41,0.41,0.41,0.40
0.41,0.43,0.44,0.40
0.44,0.43,0.44,0.43
0.42,0.40,0.42,0.40
0.42,0.41,0.42,0.40
0.42,0.40,0.42,0.38
0.40,0.43,0.43,0.40
0.42,0.42,0.42,0.42
0.40,0.42,0.42,0.39
0.42,0.41,0.42,0.40
0.41,0.38,0.41,0.38
0.37,0.40,0.42,0.37
0.40,0.36,0.40,0.36
0.39,0.30,0.39,0.27
0.32,0.28,0.32,0.27
0.28,0.34,0.35,0.28
0.34,0.32,0.34,0.28
0.33,0.30,0.33,0.30
0.30,0.30,0.32,0.28
0.29,0.30,0.30,0.29
0.30,0.29,0.30,0.29
0.29,0.30,0.30,0.29
0.32,0.35,0.35,0.31
0.35,0.32,0.35,0.32
0.31,0.31,0.31,0.31
0.34,0.29,0.34,0.29
0.29,0.30,0.30,0.29
0.30,0.30,0.31,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.31,0.28
0.28,0.30,0.31,0.28
0.30,0.29,0.30,0.29
0.29,0.27,0.29,0.27
0.26,0.29,0.29,0.26
0.29,0.27,0.29,0.27
0.26,0.23,0.26,0.22
0.23,0.27,0.28,0.22
0.26,0.26,0.27,0.25
0.26,0.25,0.26,0.22
0.25,0.24,0.25,0.24
0.24,0.24,0.24,0.21
0.24,0.25,0.26,0.24
0.25,0.28,0.30,0.24
0.28,0.29,0.29,0.26
0.29,0.29,0.29,0.29
0.32,0.29,0.32,0.28
0.30,0.30,0.30,0.30
0.29,0.29,0.29,0.29
0.27,0.29,0.29,0.26
0.30,0.24,0.30,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.22,0.22,0.26,0.21
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.22
0.25,0.25,0.26,0.25
0.23,0.26,0.28,0.23
0.26,0.28,0.28,0.25
0.25,0.24,0.25,0.24
0.24,0.20,0.24,0.19
0.19,0.20,0.21,0.19
0.23,0.20,0.23,0.20
0.23,0.20,0.23,0.20
0.20,0.20,0.20,0.20
0.19,0.19,0.19,0.19
0.22,0.18,0.22,0.17
0.18,0.18,0.18,0.18
0.17,0.17,0.18,0.17
0.19,0.18,0.19,0.18
0.19,0.18,0.19,0.15
0.16,0.16,0.17,0.16
0.17,0.17,0.17,0.15
0.15,0.15,0.15,0.15
0.16,0.15,0.16,0.15
0.15,0.16,0.16,0.13
0.16,0.14,0.16,0.13
0.14,0.15,0.15,0.14
0.12,0.15,0.15,0.12
0.15,0.16,0.17,0.15
0.14,0.15,0.15,0.14
0.16,0.15,0.16,0.14
0.14,0.15,0.15,0.14
0.14,0.15,0.15,0.14
0.14,0.15,0.15,0.14
0.15,0.14,0.15,0.14
0.12,0.14,0.14,0.11
0.12,0.14,0.14,0.11
0.13,0.13,0.13,0.13
0.13,0.15,0.15,0.13
0.15,0.14,0.15,0.14
0.13,0.17,0.17,0.13
0.13,0.13,0.13,0.13
0.14,0.17,0.17,0.14
0.17,0.14,0.17,0.14
0.17,0.14,0.17,0.14
0.14,0.14,0.14,0.14
0.15,0.15,0.15,0.14
0.15,0.11,0.15,0.10
0.12,0.14,0.15,0.12
0.15,0.12,0.15,0.10
0.10,0.12,0.12,0.10
0.12,0.10,0.12,0.10
0.10,0.10,0.10,0.10
0.10,0.11,0.12,0.10
0.11,0.17,0.17,0.11
0.11,0.12,0.12,0.11
0.12,0.12,0.17,0.12
0.13,0.13,0.13,0.12
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.12,0.13,0.12
0.12,0.11,0.12,0.11
0.12,0.11,0.12,0.11
0.10,0.12,0.12,0.10
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.11,0.11,0.12,0.11
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.11,0.11,0.12,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.12,0.12,0.17,0.12
0.13,0.13,0.13,0.13
0.12,0.12,0.13,0.11
0.10,0.12,0.12,0.10
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.11,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.10
0.12,0.12,0.12,0.12
0.11,0.11,0.11,0.10
0.11,0.11,0.11,0.10
0.14,0.14,0.14,0.12
0.15,0.15,0.15,0.15
0.15,0.17,0.17,0.15
0.17,0.15,0.17,0.15
0.15,0.14,0.15,0.14
0.15,0.12,0.15,0.12
0.12,0.12,0.12,0.12
0.14,0.12,0.14,0.12
0.14,0.11,0.14,0.11
0.14,0.12,0.14,0.12
0.13,0.12,0.14,0.12
0.14,0.11,0.14,0.11
0.12,0.13,0.13,0.12
0.12,0.13,0.13,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.10
0.11,0.10,0.11,0.10
0.10,0.11,0.11,0.10
0.10,0.10,0.10,0.10
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.10,0.11,0.10
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.10,0.10,0.10,0.10
0.11,0.11,0.11,0.11
0.10,0.11,0.11,0.10
0.10,0.10,0.10,0.10
0.10,0.11,0.11,0.10
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.12,0.10,0.12,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.12,0.11,0.12,0.11
0.10,0.11,0.11,0.10
0.11,0.10,0.11,0.10
0.10,0.10,0.11,0.10
0.10,0.11,0.11,0.10
0.11,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.13,0.13,0.11
0.13,0.12,0.13,0.11
0.12,0.12,0.12,0.12
0.14,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.13,0.12,0.13,0.12
0.12,0.11,0.12,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.10,0.11,0.11,0.10
0.11,0.11,0.12,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.10,0.11,0.10
0.11,0.12,0.12,0.11
0.12,0.12,0.12,0.10
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.11,0.11,0.11,0.11
0.12,0.13,0.13,0.12
0.13,0.13,0.14,0.13
0.14,0.13,0.14,0.13
0.13,0.11,0.13,0.10
0.11,0.10,0.12,0.10
0.12,0.10,0.12,0.10
0.12,0.12,0.12,0.12
0.12,0.11,0.12,0.11
0.12,0.10,0.12,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.12,0.12,0.12,0.11
0.11,0.11,0.11,0.11
0.12,0.12,0.12,0.12
0.11,0.11,0.11,0.11
0.11,0.11,0.12,0.10
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.12,0.11
0.11,0.11,0.11,0.11
0.10,0.10,0.10,0.10
0.11,0.10,0.11,0.10
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.08,0.10,0.08
0.09,0.09,0.09,0.09
0.09,0.09,0.10,0.09
0.10,0.10,0.10,0.10
0.11,0.12,0.12,0.10
0.12,0.14,0.14,0.12
0.12,0.13,0.13,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.14,0.14,0.12
0.12,0.12,0.12,0.12
0.14,0.12,0.14,0.12
0.12,0.12,0.12,0.12
0.12,0.13,0.14,0.12
0.14,0.17,0.17,0.13
0.17,0.25,0.26,0.17
0.25,0.26,0.29,0.25
0.27,0.34,0.36,0.27
0.36,0.29,0.36,0.29
0.30,0.22,0.31,0.20
0.25,0.22,0.25,0.21
0.23,0.20,0.23,0.19
0.20,0.20,0.20,0.19
0.20,0.20,0.28,0.20
0.20,0.20,0.20,0.19
0.20,0.20,0.20,0.20
0.19,0.21,0.22,0.19
0.21,0.21,0.21,0.21
0.19,0.18,0.20,0.17
0.18,0.19,0.19,0.18
0.20,0.20,0.20,0.19
0.20,0.23,0.23,0.20
0.20,0.23,0.23,0.20
0.23,0.20,0.23,0.20
0.22,0.20,0.22,0.19
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.18
0.19,0.19,0.19,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.19,0.17
0.19,0.18,0.19,0.17
0.19,0.17,0.19,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.16
0.16,0.17,0.19,0.16
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.18,0.17,0.18,0.17
0.17,0.15,0.17,0.15
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.15,0.15,0.17,0.15
0.16,0.15,0.16,0.15
0.15,0.15,0.15,0.15
0.14,0.15,0.17,0.14
0.14,0.15,0.15,0.14
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.14,0.15,0.14
0.15,0.17,0.17,0.14
0.17,0.17,0.17,0.15
0.16,0.15,0.16,0.15
0.15,0.17,0.17,0.15
0.18,0.19,0.20,0.18
0.19,0.20,0.20,0.19
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.19,0.19,0.19,0.19
0.20,0.18,0.20,0.18
0.18,0.18,0.18,0.18
0.19,0.18,0.19,0.18
0.17,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.18,0.18,0.18,0.18
0.16,0.15,0.16,0.15
0.15,0.15,0.15,0.15
0.15,0.14,0.15,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.12,0.14,0.12
0.15,0.15,0.15,0.14
0.14,0.15,0.15,0.14
0.16,0.15,0.16,0.15
0.14,0.13,0.15,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.13
0.14,0.15,0.15,0.14
0.17,0.18,0.18,0.16
0.18,0.18,0.19,0.16
0.18,0.17,0.18,0.17
0.13,0.13,0.17,0.13
0.13,0.16,0.16,0.13
0.15,0.15,0.15,0.14
0.14,0.15,0.15,0.14
0.15,0.16,0.16,0.13
0.16,0.17,0.17,0.16
0.17,0.16,0.17,0.16
0.15,0.17,0.17,0.15
0.15,0.18,0.18,0.15
0.18,0.20,0.24,0.15
0.20,0.19,0.24,0.19
0.21,0.20,0.21,0.19
0.19,0.20,0.20,0.17
0.21,0.21,0.21,0.20
0.21,0.19,0.21,0.19
0.23,0.18,0.23,0.18
0.18,0.18,0.18,0.18
0.18,0.19,0.20,0.18
0.20,0.20,0.20,0.20
0.20,0.17,0.20,0.17
0.20,0.18,0.20,0.18
0.18,0.19,0.20,0.18
0.20,0.20,0.23,0.17
0.17,0.20,0.20,0.17
0.20,0.20,0.20,0.20
0.20,0.17,0.20,0.17
0.20,0.20,0.20,0.20
0.18,0.20,0.20,0.18
0.20,0.20,0.20,0.19
0.19,0.17,0.20,0.17
0.20,0.19,0.20,0.19
0.18,0.18,0.18,0.17
0.17,0.17,0.17,0.17
0.17,0.18,0.18,0.17
0.18,0.17,0.19,0.17
0.16,0.17,0.19,0.16
0.20,0.19,0.21,0.18
0.20,0.21,0.21,0.20
0.21,0.21,0.21,0.20
0.22,0.25,0.25,0.21
0.25,0.27,0.27,0.25
0.30,0.29,0.30,0.28
0.29,0.28,0.30,0.28
0.28,0.33,0.34,0.28
0.34,0.34,0.38,0.28
0.38,0.35,0.38,0.32
0.32,0.38,0.40,0.32
0.39,0.38,0.39,0.36
0.40,0.39,0.40,0.37
0.40,0.37,0.40,0.37
0.37,0.35,0.37,0.35
0.33,0.37,0.37,0.33
0.37,0.36,0.37,0.35
0.36,0.35,0.36,0.35
0.35,0.36,0.36,0.33
0.36,0.35,0.39,0.34
0.36,0.37,0.37,0.35
0.39,0.38,0.39,0.37
0.38,0.36,0.38,0.36
0.37,0.37,0.37,0.34
0.37,0.36,0.37,0.34
0.36,0.36,0.36,0.35
0.36,0.37,0.37,0.36
0.37,0.35,0.37,0.34
0.38,0.36,0.38,0.35
0.36,0.37,0.37,0.36
0.38,0.38,0.38,0.34
0.38,0.36,0.38,0.34
0.37,0.35,0.37,0.35
0.35,0.36,0.36,0.35
0.34,0.32,0.35,0.32
0.34,0.34,0.34,0.32
0.34,0.39,0.39,0.34
0.39,0.38,0.40,0.36
0.36,0.35,0.37,0.35
0.35,0.39,0.39,0.35
0.39,0.39,0.40,0.38
0.39,0.37,0.39,0.37
0.37,0.34,0.38,0.34
0.35,0.32,0.35,0.30
0.30,0.30,0.32,0.25
0.33,0.36,0.36,0.27
0.36,0.35,0.36,0.35
0.31,0.35,0.39,0.31
0.36,0.37,0.37,0.33
0.37,0.38,0.38,0.34
0.37,0.36,0.38,0.35
0.37,0.37,0.39,0.37
0.37,0.36,0.39,0.36
0.36,0.33,0.36,0.33
0.33,0.33,0.34,0.33
0.33,0.32,0.34,0.30
0.32,0.30,0.32,0.30
0.30,0.32,0.32,0.30
0.32,0.30,0.32,0.28
0.30,0.29,0.32,0.29
0.32,0.31,0.32,0.30
0.31,0.30,0.31,0.30
0.31,0.30,0.31,0.30
0.30,0.29,0.30,0.29
0.29,0.29,0.29,0.29
0.32,0.30,0.37,0.30
0.30,0.29,0.30,0.29
0.30,0.30,0.30,0.30
0.30,0.29,0.30,0.29
0.30,0.30,0.30,0.29
0.34,0.30,0.34,0.29
0.30,0.29,0.30,0.29
0.29,0.28,0.29,0.28
0.29,0.29,0.29,0.28
0.30,0.30,0.30,0.30
0.27,0.30,0.30,0.27
0.33,0.32,0.33,0.27
0.32,0.32,0.32,0.32
0.31,0.28,0.31,0.28
0.28,0.29,0.30,0.27
0.32,0.29,0.32,0.27
0.29,0.27,0.29,0.27
0.27,0.30,0.30,0.26
0.27,0.26,0.27,0.26
0.26,0.25,0.26,0.25
0.25,0.25,0.27,0.25
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.25,0.29,0.25
0.25,0.26,0.29,0.25
0.25,0.27,0.27,0.25
0.25,0.19,0.25,0.12
0.20,0.18,0.21,0.17
0.19,0.19,0.19,0.18
0.21,0.20,0.21,0.20
0.21,0.17,0.21,0.17
0.21,0.17,0.21,0.17
0.21,0.17,0.21,0.17
0.20,0.18,0.20,0.18
0.20,0.20,0.20,0.20
0.20,0.21,0.21,0.20
0.20,0.21,0.21,0.20
0.22,0.23,0.23,0.22
0.21,0.22,0.22,0.21
0.23,0.23,0.23,0.23
0.22,0.20,0.23,0.20
0.20,0.22,0.22,0.20
0.20,0.20,0.22,0.20
0.20,0.20,0.23,0.20
0.21,0.20,0.21,0.20
0.21,0.23,0.23,0.21
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.23,0.22,0.23,0.22
0.22,0.21,0.22,0.20
0.23,0.22,0.23,0.21
0.20,0.20,0.21,0.20
0.20,0.28,0.30,0.20
0.28,0.29,0.29,0.26
0.29,0.30,0.32,0.27
0.31,0.30,0.33,0.28
0.30,0.33,0.33,0.30
0.37,0.35,0.37,0.33
0.35,0.33,0.38,0.33
0.34,0.32,0.35,0.31
0.33,0.30,0.33,0.28
0.30,0.30,0.31,0.30
0.30,0.30,0.30,0.29
0.35,0.30,0.35,0.20
0.30,0.31,0.31,0.28
0.31,0.33,0.34,0.30
0.35,0.34,0.35,0.32
0.31,0.34,0.34,0.31
0.29,0.32,0.35,0.29
0.35,0.41,0.43,0.33
0.41,0.36,0.44,0.35
0.39,0.40,0.40,0.39
0.39,0.40,0.40,0.38
0.40,0.41,0.42,0.40
0.42,0.61,0.61,0.41
0.64,0.58,0.71,0.54
0.56,0.53,0.58,0.45
0.54,0.47,0.54,0.42
0.45,0.46,0.46,0.41
0.46,0.49,0.52,0.46
0.50,0.48,0.50,0.47
0.47,0.49,0.49,0.45
0.49,0.48,0.50,0.46
0.48,0.48,0.48,0.43
0.48,0.49,0.50,0.46
0.50,0.50,0.50,0.48
0.50,0.49,0.50,0.48
0.49,0.48,0.49,0.44
0.47,0.47,0.47,0.47
0.47,0.48,0.48,0.45
0.48,0.47,0.48,0.46
0.45,0.46,0.47,0.45
0.44,0.41,0.46,0.40
0.41,0.37,0.45,0.35
0.37,0.38,0.41,0.36
0.39,0.38,0.40,0.36
0.38,0.39,0.40,0.36
0.43,0.36,0.43,0.35
0.36,0.34,0.37,0.30
0.34,0.36,0.36,0.33
0.37,0.39,0.39,0.35
0.41,0.42,0.42,0.37
0.42,0.46,0.48,0.40
0.43,0.45,0.45,0.43
0.43,0.40,0.43,0.37
0.38,0.38,0.40,0.35
0.39,0.41,0.46,0.38
0.41,0.44,0.44,0.40
0.44,0.40,0.45,0.39
0.40,0.41,0.41,0.36
0.40,0.41,0.41,0.38
0.40,0.39,0.40,0.38
0.39,0.41,0.43,0.37
0.39,0.42,0.43,0.39
0.42,0.45,0.46,0.42
0.45,0.44,0.46,0.42
0.43,0.44,0.44,0.43
0.44,0.42,0.46,0.41
0.42,0.40,0.43,0.40
0.40,0.43,0.44,0.40
0.43,0.44,0.44,0.42
0.43,0.44,0.46,0.40
0.44,0.45,0.48,0.43
0.46,0.54,0.55,0.46
0.55,0.48,0.55,0.48
0.48,0.46,0.54,0.46
0.48,0.45,0.49,0.44
0.43,0.49,0.49,0.43
0.48,0.53,0.53,0.46
0.51,0.50,0.53,0.47
0.50,0.50,0.50,0.49
0.48,0.48,0.50,0.46
0.48,0.51,0.53,0.48
0.51,0.52,0.52,0.49
0.53,0.53,0.54,0.53
0.53,0.59,0.59,0.53
0.59,0.64,0.68,0.57
0.70,0.60,0.70,0.59
0.59,0.66,0.68,0.57
0.66,0.64,0.67,0.60
6.80,9.35,9.49,6.80
9.50,8.00,9.50,8.00
8.19,7.50,8.45,7.40
7.50,7.05,7.50,6.63
7.00,6.71,7.00,6.55
6.55,7.70,7.70,6.05
7.21,7.40,7.70,6.65
7.40,7.60,7.90,6.82
7.09,7.84,7.84,7.09
8.00,8.15,8.24,7.80
8.19,7.80,8.44,7.65
7.96,8.00,8.00,7.75
8.70,8.10,8.70,7.51
7.95,7.75,8.09,7.55
8.46,7.20,8.46,6.70
7.39,6.77,7.39,6.72
7.11,6.90,7.15,6.80
7.00,6.75,9.50,6.00
7.00,6.50,7.00,6.50
6.75,5.88,6.75,5.75
5.88,5.15,5.88,5.08
5.45,5.00,5.45,5.00
4.66,5.20,5.20,4.37
5.16,4.45,5.20,4.14
5.00,4.43,5.00,4.43
4.95,4.50,4.95,4.50
4.56,5.00,5.00,4.55
5.25,5.29,5.30,5.13
5.54,5.49,5.54,5.23
5.49,5.40,5.49,5.38
5.40,5.00,5.64,5.00
5.28,5.19,5.28,5.19
5.00,4.90,5.00,4.79
4.77,4.68,4.77,4.65
4.70,4.99,5.00,4.70
5.00,5.38,5.50,5.00
5.40,5.53,5.53,5.40
5.75,5.58,5.75,5.58
5.58,5.27,5.58,5.27
5.25,5.37,5.40,5.21
5.47,5.00,5.47,5.00
5.00,4.89,5.23,4.89
4.90,4.94,4.96,4.89
5.00,4.98,5.00,4.79
5.09,5.13,5.30,5.06
5.19,5.40,5.40,5.05
5.40,5.40,5.40,5.40
5.04,5.32,5.32,5.02
5.16,5.38,5.38,5.16
5.30,5.25,5.37,5.15
5.14,5.23,5.37,5.08
5.31,5.19,5.33,5.16
5.28,5.14,5.28,5.10
5.13,5.32,5.33,5.10
5.25,5.35,5.38,5.25
5.10,5.55,5.59,5.10
5.76,6.25,6.25,5.76
6.25,7.10,7.50,6.18
6.93,6.76,7.00,6.58
7.02,6.45,7.02,5.79
6.90,6.84,6.99,6.79
7.28,6.86,7.38,6.50
6.96,8.22,8.35,6.80
8.20,9.89,9.89,7.84
9.28,10.57,11.20,8.90
10.68,10.73,11.65,10.34
10.98,9.14,11.00,9.00
8.99,8.05,9.00,8.01
8.13,8.78,8.78,7.40
8.70,8.44,8.88,7.85
8.34,8.77,9.48,8.00
8.74,8.59,9.09,8.20
8.65,8.66,8.77,8.44
8.89,8.71,9.50,8.67
8.78,9.17,9.41,8.63
9.11,9.41,9.50,9.05
9.50,10.20,10.20,9.50
10.11,10.25,10.25,9.99
10.25,10.04,10.38,9.81
10.03,11.41,11.41,10.03
11.41,11.10,11.70,10.90
11.25,10.90,11.25,9.91
11.27,10.70,11.27,10.25
10.87,10.75,11.00,10.32
10.99,10.25,10.99,10.11
10.48,9.40,10.66,9.40
9.54,8.81,9.66,8.74
8.89,8.47,9.34,8.32
8.61,8.45,8.92,7.25
8.32,7.64,8.32,7.50
7.57,7.56,7.60,7.44
7.51,6.83,7.57,6.65
6.99,7.46,7.46,6.55
6.87,7.12,7.30,6.10
6.67,7.13,7.46,6.67
7.13,7.73,7.77,7.06
7.69,8.30,8.65,7.36
8.38,8.41,8.41,8.27
8.41,8.46,8.49,8.31
8.45,7.80,8.45,7.70
7.72,7.23,7.77,6.96
7.20,7.24,7.38,7.00
7.22,7.22,7.49,7.12
7.15,7.11,7.49,7.00
7.19,7.48,7.74,7.11
7.36,7.08,7.50,6.92
7.03,7.24,7.34,7.03
7.28,6.83,7.28,6.75
6.87,6.72,7.09,6.66
6.87,6.94,6.98,6.72
6.75,6.96,7.00,6.75
6.73,6.90,7.00,6.73
6.87,7.15,7.20,6.74
7.27,7.24,7.27,6.87
7.20,7.18,7.20,6.82
7.03,6.99,7.10,6.91
7.08,6.99,7.09,6.84
7.00,6.95,7.00,6.80
6.95,7.00,7.15,6.87
6.89,6.89,7.00,6.72
6.78,8.25,8.60,6.78
8.40,8.18,8.40,6.94
8.07,8.40,8.65,8.04
8.08,8.35,8.60,8.08
8.38,8.65,8.75,8.29
8.30,7.04,8.75,7.02
7.41,7.08,7.41,6.76
7.03,6.93,7.20,6.86
6.95,7.00,7.13,6.66
7.00,6.83,7.00,6.65
6.80,6.91,6.99,6.68
6.70,6.91,6.96,6.70
6.85,6.91,6.94,6.65
6.90,6.91,6.99,6.68
6.65,7.06,7.31,6.65
7.06,6.66,7.35,6.45
7.19,6.40,7.19,6.28
7.31,6.93,7.31,6.49
6.93,6.85,6.93,6.32
7.00,6.66,7.00,6.45
6.75,6.87,6.99,6.61
6.85,6.85,6.94,6.58
6.91,7.23,7.38,6.80
7.24,7.35,7.50,7.24
7.40,7.01,7.40,6.75
6.86,7.20,7.20,6.82
7.20,6.90,7.20,6.77
6.90,6.79,7.09,6.75
6.89,6.63,7.08,6.50
6.55,5.79,6.68,5.55
5.76,6.23,6.34,5.76
6.23,6.04,6.25,5.98
5.99,6.02,6.25,5.82
6.02,6.18,6.20,5.92
6.24,6.38,6.47,6.03
6.33,6.08,6.55,5.82
6.10,6.42,6.42,6.10
6.50,6.49,6.53,6.35
6.36,6.57,6.64,6.36
6.62,6.52,6.75,6.43
6.47,6.50,6.65,6.42
6.53,6.33,6.55,6.30
6.35,6.40,6.44,6.35
6.50,6.51,6.60,6.45
6.62,6.58,6.65,6.39
6.45,6.84,6.97,6.45
6.96,7.00,7.00,6.82
6.92,7.21,7.27,6.58
7.01,6.92,7.79,6.87
6.87,7.01,7.13,6.83
7.14,7.26,7.35,6.82
7.10,7.08,7.40,6.95
7.00,7.30,7.40,6.91
7.31,7.47,7.50,7.11
7.42,7.79,8.09,7.32
7.86,7.79,8.00,7.55
7.74,7.47,7.99,7.35
7.40,7.81,7.95,7.21
7.75,8.11,8.22,7.62
8.18,8.00,8.18,7.76
7.93,8.22,8.35,7.90
8.29,8.20,8.30,7.95
8.27,8.11,8.43,8.05
8.24,8.09,8.24,8.05
8.04,8.20,8.31,7.96
8.14,8.45,8.52,8.01
8.50,8.53,8.99,8.30
8.56,8.17,8.72,8.16
8.28,8.20,8.28,7.75
8.17,8.11,8.69,8.10
8.13,7.98,8.25,7.91
8.11,8.29,8.39,7.97
8.35,8.91,9.05,8.32
9.94,9.34,10.30,9.29
9.85,9.18,9.85,8.85
9.08,8.55,9.08,8.32
8.73,8.17,8.86,8.03
8.22,8.17,8.30,7.63
8.10,7.39,8.14,6.97
7.35,7.54,7.62,7.33
7.49,7.52,7.60,7.41
7.48,7.37,7.55,7.30
7.40,7.24,7.44,7.15
7.25,6.69,7.26,6.62
6.52,6.78,7.07,6.51
6.78,6.86,6.96,6.66
6.85,7.04,7.10,6.80
7.04,6.71,7.08,6.60
6.71,7.30,7.41,6.64
7.31,6.90,7.54,6.82
6.94,6.84,7.00,6.75
6.82,6.93,7.10,6.80
6.85,7.10,7.25,6.85
7.11,7.21,7.24,7.00
7.22,7.31,7.46,7.17
7.45,7.27,7.45,7.18
7.21,7.23,7.29,6.95
7.14,6.95,7.16,6.90
7.02,6.98,7.09,6.91
6.95,6.91,6.99,6.85
6.91,6.84,7.00,6.73
6.86,6.63,6.86,6.56
6.61,6.64,6.83,6.61
6.69,6.64,6.70,6.50
6.70,6.55,6.98,6.42
6.55,6.54,6.61,6.47
6.60,6.43,6.60,6.36
6.48,6.37,6.48,6.35
6.49,6.97,7.01,6.49
7.04,6.85,7.45,6.76
6.80,7.12,7.18,6.51
7.25,6.94,7.45,6.80
6.88,7.34,7.35,6.88
7.49,7.50,7.50,7.35
7.45,7.26,7.47,7.25
7.31,7.35,7.39,7.30
7.42,7.36,7.61,7.26
7.40,7.53,7.56,7.40
7.61,7.79,7.81,7.52
7.77,7.78,7.81,7.65
7.78,7.92,7.94,7.60
7.85,8.52,8.62,7.85
8.60,8.31,8.71,8.10
8.35,7.94,8.35,7.86
8.01,7.41,8.19,7.36
7.48,7.13,7.48,7.09
7.10,7.06,7.33,7.05
7.15,7.50,7.63,7.08
7.58,7.40,7.58,7.35
