ETRM,EnteroMedics Inc. - Common Stock,NASDAQ
3822.00,3769.50,3906.00,3727.50
3738.00,3706.50,3769.50,3622.50
3727.50,3717.00,3738.00,3664.50
3717.00,3738.00,3780.00,3717.00
3738.00,3801.00,3853.50,3732.75
3822.00,3811.50,3885.00,3780.00
3832.50,3601.50,3832.50,3570.00
3622.50,3601.92,3622.50,3454.50
3601.50,3528.00,3601.50,3377.54
3496.50,3486.00,3706.50,3402.00
3486.00,3349.50,3486.00,3255.00
3265.50,3349.50,3386.46,3213.00
3370.50,3381.00,3517.50,3223.50
3423.00,3339.00,3438.75,3286.50
3349.50,3255.00,3349.50,3213.00
3244.50,3160.50,3265.50,3097.50
3150.00,2992.50,3234.00,2877.00
2992.50,2635.50,2992.50,2614.50
2677.50,2583.00,2677.50,2415.00
2562.00,2635.50,2718.45,2457.00
2593.50,2688.00,2740.50,2530.50
2730.00,2835.00,3286.50,2709.00
2824.50,2929.50,3043.95,2772.10
2940.00,2782.50,2961.00,2740.50
2772.00,2740.50,2782.50,2656.50
2751.00,2730.00,2793.00,2709.00
2740.50,2751.00,2856.00,2730.00
2730.00,2940.00,2950.50,2730.00
2982.00,3213.00,3349.50,2950.50
3192.00,3055.50,3213.00,3045.00
3045.00,3255.00,3276.00,3045.00
3265.50,3118.50,3265.50,3097.50
3097.50,3412.50,3412.50,3097.50
3412.50,3381.00,3433.50,3218.25
3381.00,3265.50,3381.00,3192.00
3307.50,3286.50,3402.00,3276.00
3276.00,3255.00,3349.50,3213.00
3265.50,3202.50,3265.50,3150.00
3244.50,3223.50,3307.50,3171.00
3244.50,3139.50,3307.50,3108.00
3150.00,3045.00,3191.90,2982.00
3066.00,3087.00,3139.40,3045.00
3108.00,2971.50,3171.00,2940.00
2940.00,2929.50,3108.00,2835.00
2961.00,2698.50,2961.00,2693.25
2698.50,2625.00,2729.90,2551.50
2646.00,2415.00,2646.00,2362.50
2520.00,2499.00,2583.00,2415.00
2467.50,2488.50,2656.50,2404.50
2446.50,2509.50,2520.00,2415.00
2688.00,2782.50,2824.50,2530.50
2793.00,2719.50,2793.00,2625.00
2709.00,2541.00,2709.00,2446.50
2572.50,2478.00,2572.50,2446.50
2478.00,2604.00,2656.50,2467.50
2625.00,2835.00,3034.50,2436.00
2824.50,2940.00,2992.50,2793.00
2950.50,2919.00,3066.00,2877.00
2919.00,2814.00,2919.00,2782.50
2824.50,2761.50,2908.50,2752.05
2751.00,2667.00,2782.50,2656.50
2656.50,2436.00,2688.00,2394.00
2457.00,2520.00,2677.50,2457.00
2520.00,2415.00,2541.00,2394.00
2425.50,2478.00,2551.50,2394.00
2478.00,2520.00,2520.00,2404.50
2478.00,2593.50,2646.00,2478.00
2604.00,2730.00,2740.50,2604.00
2730.00,2782.50,2856.00,2677.50
2782.50,2677.50,2856.00,2625.00
2719.50,2782.50,2823.45,2593.50
2793.00,2898.00,3391.40,2782.50
2940.00,2835.00,3013.50,2625.00
2929.50,3003.00,3055.50,2919.00
3045.00,3160.50,3315.80,3039.75
3297.00,3202.50,3360.00,3066.00
3255.00,3108.00,3349.50,3087.00
3129.00,3244.50,3307.50,3118.60
3265.50,3024.00,3307.50,2992.50
3055.50,3066.00,3234.00,3024.00
3097.50,3118.50,3213.00,3055.50
3171.00,3129.00,3223.40,2992.50
3118.50,2982.00,3131.31,2940.00
1312.50,1323.00,1417.50,1249.50
1323.00,1365.00,1396.50,1312.82
1375.50,1344.00,1396.50,1323.00
1323.00,1291.50,1333.60,1281.00
1260.00,1239.00,1270.50,1207.50
1239.00,1144.50,1249.60,1123.50
1134.00,1218.00,1239.00,1134.00
1228.50,1197.00,1228.50,1176.00
1207.50,1176.00,1218.00,1165.50
945.00,945.00,966.00,913.50
950.25,884.31,971.25,861.00
901.22,872.55,901.22,850.50
892.50,881.79,913.29,873.08
891.45,881.37,892.50,876.75
882.00,887.67,912.45,871.50
892.50,933.87,934.50,882.00
934.50,941.74,1060.50,934.50
987.10,952.35,987.10,946.16
955.60,964.95,976.50,947.00
955.50,997.50,1018.50,955.50
997.50,1007.90,1018.50,997.50
1018.50,987.00,1028.79,947.10
987.00,976.40,997.50,955.50
974.40,997.40,997.50,966.52
1004.85,997.50,1008.00,955.50
987.00,981.75,987.10,958.23
987.00,966.10,987.00,966.00
966.00,971.25,987.00,955.50
976.50,976.50,987.00,957.18
981.22,997.50,997.50,966.00
997.50,1060.50,1102.50,996.14
1060.50,1071.00,1092.00,1026.38
1081.50,1071.00,1081.50,1003.70
1060.50,1050.00,1060.50,1029.00
1050.00,1060.50,1092.00,1018.50
1060.50,997.60,1060.50,997.50
995.61,934.50,1028.68,924.00
934.50,894.18,976.40,892.50
892.50,903.21,923.68,892.50
934.50,918.54,934.50,871.50
922.11,908.25,923.37,872.76
924.00,955.40,955.50,882.00
952.04,922.95,952.04,913.50
924.00,913.50,945.84,904.05
913.50,861.10,919.28,861.00
878.85,874.76,887.25,850.50
868.46,871.50,892.18,852.28
871.50,871.60,902.90,855.33
861.00,894.70,913.08,861.00
913.50,903.10,926.31,885.15
909.20,934.50,944.90,892.50
903.00,904.26,913.50,892.60
908.25,897.75,923.58,892.50
893.34,934.50,939.75,893.34
934.50,960.96,966.00,916.23
976.50,1008.00,1008.00,924.00
992.25,911.30,992.25,898.90
934.50,924.00,944.79,913.29
951.72,924.00,951.72,913.50
929.25,941.32,960.75,929.25
955.50,924.00,955.50,904.05
919.90,924.00,945.00,892.50
906.15,913.50,924.00,895.23
916.86,903.00,916.86,895.23
899.64,894.60,902.90,892.50
892.50,922.84,922.95,892.50
924.00,904.16,934.50,895.12
900.16,893.97,913.50,892.50
1071.00,1092.00,1197.00,1029.21
1092.00,1071.00,1134.00,1039.50
1081.50,1123.50,1134.00,1060.50
1113.00,1092.00,1217.90,1071.00
1050.00,1060.50,1155.00,1039.50
1060.50,1092.00,1123.40,1050.00
1102.50,1113.00,1134.00,1081.50
1113.00,1092.00,1113.00,1092.00
1113.00,1428.00,1449.00,1092.00
1480.50,1375.50,1543.50,1260.00
1365.00,1365.00,1417.50,1312.50
1365.00,1333.50,1417.50,1323.00
1354.50,1291.50,1354.50,1270.50
1291.50,1228.50,1291.50,1176.00
1228.50,1302.00,1344.00,1218.00
1323.00,1249.50,1343.90,1239.00
1239.00,1207.50,1239.00,1207.50
1207.50,1218.00,1260.00,1207.50
1228.50,1207.50,1228.50,1176.00
1207.50,1176.00,1207.50,1155.00
1176.00,1207.50,1249.50,1176.00
1218.00,1239.00,1239.00,1197.00
1239.00,1281.00,1323.00,1239.00
1270.50,1207.50,1270.50,1207.50
1218.00,1239.00,1249.50,1186.50
1207.50,1218.00,1260.00,1176.00
1239.00,1207.50,1302.00,1197.00
1228.50,1134.00,1228.50,1083.60
1134.00,1228.50,1239.00,1102.50
1218.00,1197.00,1218.00,1102.50
1176.00,1176.00,1186.50,1102.50
1186.50,1134.00,1197.00,1134.00
1134.00,1155.00,1155.00,1134.00
1176.00,1123.50,1176.00,1123.50
1123.50,1102.50,1155.00,1102.50
1102.50,1102.50,1143.45,1102.50
1102.50,1134.00,1144.50,1102.50
1134.00,1123.50,1165.50,1113.00
1123.50,1113.00,1165.40,1113.00
1123.50,1144.50,1144.50,1102.50
1144.50,1113.00,1144.50,1092.00
1113.00,1102.50,1113.00,1071.00
1092.00,1102.50,1102.50,1060.50
1092.00,1092.00,1113.00,1081.50
1092.00,1092.00,1113.00,1060.50
1092.00,1176.00,1186.50,1071.00
1176.00,1165.50,1239.00,1155.00
1165.50,1123.50,1176.00,1123.50
1417.50,1344.00,1438.50,1312.50
1365.00,1281.00,1375.50,1239.00
1302.00,1218.00,1302.00,1186.50
1155.00,1176.00,1249.50,1134.00
1165.50,1176.00,1218.00,1165.50
1197.00,1197.00,1249.50,1186.50
1165.50,1176.00,1218.00,1165.50
1176.00,1155.00,1197.00,1155.00
1155.00,1197.00,1197.00,1155.00
1186.50,1155.00,1218.00,1144.50
1165.50,1165.50,1196.90,1134.00
1165.50,1134.00,1186.50,1134.00
1144.50,1134.00,1144.50,1134.00
1134.00,1134.00,1155.00,1134.00
1144.50,1092.00,1155.00,1092.00
1113.00,1102.50,1155.00,1071.00
1113.00,1060.50,1114.47,1060.50
1050.00,1081.50,1092.00,1050.00
1081.50,1081.50,1081.50,1050.00
1060.50,1071.00,1081.50,1060.50
1081.50,1113.00,1134.00,1060.50
1102.50,1165.50,1186.50,1081.50
1165.50,1102.50,1197.00,1102.50
1113.00,1102.50,1155.00,1102.50
1123.50,1092.00,1144.50,1092.00
1092.00,1071.00,1123.50,1071.00
1081.50,1081.50,1123.50,1081.50
1092.00,1071.00,1092.00,1060.50
1071.00,1081.50,1092.00,1071.00
1081.50,1092.00,1122.45,1081.50
1102.50,1113.00,1134.00,1092.00
1102.50,1144.50,1144.50,1102.50
1134.00,1155.00,1207.50,1134.00
1176.00,1170.75,1218.00,1155.00
1218.00,1281.00,1323.00,1197.00
1302.00,1281.00,1312.50,1239.00
1291.50,1312.50,1386.00,1270.50
1323.00,1344.00,1365.00,1323.00
1386.00,1333.50,1386.00,1291.50
1333.50,1333.50,1344.00,1239.00
1344.00,1270.50,1344.00,1260.00
1249.50,1239.00,1291.50,1123.50
1228.50,1270.50,1291.50,1218.00
1291.50,1249.50,1312.50,1239.00
1228.50,1281.00,1291.50,1218.00
1260.00,1307.25,1354.50,1249.50
1291.50,1270.50,1323.00,1260.00
1281.00,1302.00,1365.00,1239.00
1291.50,1207.50,1291.50,1165.50
1197.00,1228.50,1270.50,1197.00
1218.00,1228.50,1270.50,1218.00
1333.50,1333.50,1428.00,1260.00
1333.50,1354.50,1449.00,1291.50
1386.00,1627.50,1648.50,1386.00
1659.00,1543.50,1764.00,1449.00
1543.50,1669.50,1690.50,1501.50
1785.00,1585.50,1848.00,1585.50
1606.50,1606.50,1678.95,1575.00
1596.00,1564.50,1638.00,1543.50
1585.50,1533.00,1595.90,1512.00
1533.00,1480.50,1533.00,1470.00
1491.00,1480.50,1501.50,1396.50
1522.50,1522.50,1616.90,1512.00
1533.00,1491.00,1533.10,1480.50
1470.00,1480.50,1533.00,1470.00
1491.00,1522.50,1533.00,1480.50
1543.50,1512.00,1554.00,1501.50
1522.50,1443.75,1522.50,1396.50
1480.50,1291.50,1480.50,1270.50
1270.50,1386.00,1438.50,1260.00
1375.50,1365.00,1396.50,1323.00
1375.50,1365.00,1386.00,1333.50
1375.50,1365.00,1376.55,1344.00
1365.00,1344.00,1417.50,1323.00
1333.50,1344.00,1355.55,1323.00
1344.00,1344.00,1396.50,1344.00
1344.00,1344.00,1365.00,1344.00
1354.50,1365.00,1417.50,1354.50
1375.50,1396.50,1449.00,1354.50
1396.50,1470.00,1512.00,1396.50
1491.00,1375.50,1512.00,1344.00
1396.50,1375.50,1407.00,1354.50
1365.00,1344.00,1428.00,1312.50
1344.00,1333.50,1443.75,1302.00
1344.00,1365.00,1365.00,1333.50
1354.50,1375.50,1386.00,1344.00
1386.00,1365.00,1396.08,1344.00
1375.50,1375.50,1386.00,1344.00
1365.00,1396.50,1407.00,1365.00
1396.50,1438.50,1449.00,1396.50
1554.00,2352.00,2352.00,1554.00
2152.50,2037.00,2289.00,1963.50
1932.00,2194.50,2352.00,1837.50
2005.50,2047.50,2173.50,1963.50
1995.00,1953.00,2026.50,1869.00
1932.00,1900.50,1963.50,1858.50
1911.00,1911.00,1953.00,1869.00
1900.50,2047.50,2110.50,1869.00
2079.00,1995.00,2089.50,1953.00
2016.00,1953.00,2026.50,1921.50
1932.00,1900.50,1974.00,1848.00
1900.50,1900.50,1921.50,1837.50
1890.00,1900.50,2016.00,1869.00
1942.50,2100.00,2121.00,1891.05
2121.00,2142.00,2247.00,2058.00
2142.00,2121.00,2152.50,2100.00
2100.00,2152.50,2181.90,2079.00
2131.50,2142.00,2173.50,2068.71
2142.00,2142.00,2163.00,2005.50
2142.00,2142.00,2163.00,2100.00
2152.50,2310.00,2604.00,2152.50
2320.50,2457.00,2520.00,2320.50
2625.00,2625.00,2656.50,2457.00
2635.50,2625.00,2635.50,2467.50
2635.50,2646.00,2793.00,2572.40
2730.00,2730.00,2782.50,2625.00
2677.50,2583.00,2709.00,2520.00
2719.50,2478.00,2740.50,2362.50
2383.50,2572.50,2604.00,2362.50
2614.50,2604.00,2635.50,2572.50
2604.00,2551.50,2656.50,2478.00
2572.50,2604.00,2614.50,2551.50
2625.00,2478.00,2646.00,2467.50
2436.00,2373.00,2572.50,2278.50
2394.00,2436.00,2467.50,2310.00
2415.00,2352.00,2530.50,2247.00
2331.00,2289.00,2352.00,2121.00
2310.00,2247.00,2404.50,2194.50
2247.00,2247.00,2289.00,2163.00
2247.00,2089.50,2289.00,2089.50
2026.50,2184.00,2247.00,2005.50
2184.00,2037.00,2205.00,1953.00
2100.00,2131.50,2173.50,2026.50
2110.50,2058.00,2110.50,1921.50
2079.00,2257.50,2289.00,2058.21
2289.00,2278.50,2341.50,2147.25
2289.00,2331.00,2403.45,2205.00
2320.50,2268.00,2403.45,2226.00
2551.50,2215.50,2646.00,2194.50
2278.50,2163.00,2320.50,2121.00
2383.50,2310.00,2383.50,2194.50
2362.50,2415.00,2432.85,2341.50
2446.50,2446.50,2499.00,2362.60
2467.50,2488.50,2541.00,2446.50
2478.00,2556.75,2572.50,2467.50
2541.00,2541.00,2646.00,2530.50
2541.00,2509.50,2562.00,2467.50
2530.50,2499.00,2572.50,2478.00
2509.50,2530.50,2677.50,2467.50
2551.50,2551.50,2604.00,2478.00
2520.00,2635.50,2656.50,2488.50
2677.50,2677.50,2719.50,2604.00
2688.00,2551.50,2782.50,2551.50
2593.50,2509.50,2645.90,2509.50
2530.50,2457.00,2551.50,2425.50
2415.00,2509.50,2541.00,2394.00
2520.00,2404.50,2551.50,2362.60
2362.50,2425.50,2446.50,2268.00
2425.50,2352.00,2436.00,2331.00
2373.00,2341.50,2394.00,2310.00
2394.00,2341.50,2415.00,2320.50
2362.50,2299.50,2394.00,2289.00
2320.50,2247.00,2331.00,2215.50
2257.50,2310.00,2341.50,2257.50
2310.00,2205.00,2331.00,2205.00
2215.50,2131.50,2257.50,2068.50
2100.00,2142.00,2226.00,2100.00
2142.00,1995.00,2183.90,1974.00
1995.00,2005.50,2058.00,1764.00
2005.50,1911.00,2006.13,1848.00
1921.50,1911.00,1957.94,1848.00
1932.00,1979.25,2037.00,1924.86
2058.00,2037.00,2079.00,1953.00
2047.50,1953.00,2163.00,1942.50
1984.50,1890.00,2026.50,1816.50
1869.00,1743.00,1879.50,1711.50
1743.00,1795.50,1806.00,1711.50
1827.00,1743.00,1837.50,1702.58
1743.00,1764.00,1837.40,1680.00
1743.00,1711.50,1837.50,1701.00
1732.50,1575.00,1774.50,1480.50
1638.00,1638.00,1680.00,1533.00
1638.00,1716.75,1727.25,1617.00
1722.00,1753.50,1764.00,1659.00
1764.00,1911.00,1942.50,1764.00
1942.50,1900.50,2047.50,1879.50
1911.00,1942.50,1942.50,1858.50
1963.50,1911.00,1984.50,1869.00
1900.50,1879.50,1921.50,1837.50
1900.50,1848.00,1995.00,1806.00
1858.50,1774.50,1900.40,1774.50
1795.50,1911.00,1921.50,1711.50
1942.50,1974.00,1984.50,1837.50
1974.00,1974.00,2035.95,1942.50
1984.50,1974.00,2073.75,1942.50
1963.50,1942.50,2047.50,1932.00
1953.00,1932.00,1984.50,1848.00
1911.00,1795.50,1963.50,1774.50
1764.00,1858.50,1883.91,1732.50
1753.50,1848.00,1879.50,1753.50
1858.50,1900.50,1921.50,1795.50
1911.00,1921.50,1953.00,1858.50
1942.50,1900.50,1942.50,1848.00
1911.00,1932.00,1932.00,1848.00
1942.50,1879.50,2005.50,1858.50
1879.50,1995.00,2005.50,1879.50
2016.00,1984.50,2026.50,1942.50
1974.00,1932.00,1995.00,1932.00
1900.50,2005.50,2026.50,1858.50
2037.00,2058.00,2142.00,2018.20
2058.00,2089.50,2131.50,1953.00
2173.50,2121.00,2205.00,2100.00
2247.00,2226.00,2257.50,2131.50
2278.50,2131.50,2278.50,2068.50
2152.50,2079.00,2163.00,2005.50
2100.00,1942.50,2121.00,1890.00
1963.50,1827.00,1974.00,1743.00
1806.00,1858.50,1894.72,1764.74
1911.00,1932.00,2037.00,1869.00
1995.00,1900.50,1995.00,1900.50
1911.00,1806.00,1911.00,1764.00
1732.50,1722.00,1785.00,1522.50
1711.50,1701.00,1816.50,1575.00
1627.50,1596.00,1690.50,1543.50
N/A,N/A,N/A,N/A
1921.50,1732.50,1942.50,1722.00
1774.50,1879.50,1890.00,1764.00
1879.50,1900.50,1921.50,1837.50
1942.50,1869.00,1942.50,1837.50
1869.00,1764.00,1869.00,1764.00
1774.50,1711.50,1795.50,1690.50
1680.00,1606.50,1722.00,1575.00
1575.00,1701.00,1701.00,1575.00
1701.00,1638.00,1701.00,1617.00
1648.50,1627.50,1680.00,1606.50
1638.00,1585.50,1638.00,1575.00
1617.00,1606.50,1617.00,1585.50
1606.50,1627.50,1627.50,1575.00
1606.50,1559.25,1606.50,1522.50
1585.50,1627.50,1627.50,1522.50
1627.50,1596.00,1627.50,1564.50
1617.00,1627.50,1638.00,1564.50
1669.50,1690.50,1722.00,1627.50
1701.00,1680.00,1701.00,1627.50
1680.00,1732.50,1732.50,1659.00
1722.00,1638.00,1722.00,1638.00
1659.00,1659.00,1680.00,1638.00
1638.00,1638.00,1659.00,1606.50
1627.50,1648.50,1690.50,1627.50
1648.50,1627.50,1690.50,1627.50
1627.50,1617.00,1680.00,1606.50
1606.50,1585.50,1606.50,1585.50
1596.00,1554.00,1606.50,1543.50
1554.00,1417.50,1554.00,1365.00
1354.50,1333.50,1396.50,1291.50
1291.50,1344.00,1354.50,1249.50
1323.00,1281.00,1328.25,1260.00
1260.00,1270.50,1281.00,1249.50
1260.00,1207.50,1302.00,1176.00
1176.00,1386.00,1459.50,1176.00
1428.00,1407.00,1491.00,1312.50
1407.00,1428.00,1438.50,1344.00
1428.00,1554.00,1575.00,1407.00
1522.50,1512.00,1575.00,1480.50
1522.50,1522.50,1564.50,1491.00
1522.50,1627.50,1638.00,1501.50
1627.50,1543.50,1669.50,1522.50
1564.50,1554.00,1585.50,1522.50
1575.00,1638.00,1648.50,1554.00
1627.50,1575.00,1638.00,1562.40
1554.00,1564.50,1564.50,1522.50
1564.50,1543.50,1564.50,1522.50
1575.00,1501.50,1575.00,1491.00
1491.00,1407.00,1512.00,1365.00
1407.00,1438.50,1449.00,1386.00
1564.50,1501.50,1606.50,1480.50
1512.00,1533.00,1533.00,1470.00
1543.50,1533.00,1585.50,1480.50
1606.50,1438.50,1606.50,1365.00
1470.00,1428.00,1470.00,1386.00
1417.50,1407.00,1422.75,1365.00
1375.50,1428.00,1438.50,1375.50
1407.00,1428.00,1449.00,1407.00
1438.50,1386.00,1438.50,1375.50
1407.00,1302.00,1407.00,1302.00
1323.00,1375.50,1386.00,1323.00
1386.00,1354.50,1407.00,1333.50
1323.00,1291.50,1386.00,1228.50
1291.50,1291.50,1312.50,1270.50
1312.50,1249.50,1312.50,1239.00
1239.00,1260.00,1281.00,1176.00
1260.00,1186.50,1260.00,1165.50
1228.50,1260.00,1275.75,1165.50
1281.00,1218.00,1281.00,1218.00
1228.50,1176.00,1228.50,1165.50
1165.50,1186.50,1207.50,1155.00
1197.00,1291.50,1333.50,1197.00
1302.00,1291.50,1302.00,1239.00
1323.00,1239.00,1354.50,1207.50
1228.50,1207.50,1249.50,1165.50
1218.00,1260.00,1270.50,1176.00
1239.00,1197.00,1260.00,1186.50
1176.00,1155.00,1207.50,1155.00
1165.50,1134.00,1165.50,1071.00
1144.50,1102.50,1144.50,1092.00
1102.50,1102.50,1134.00,1060.50
1071.00,1071.00,1081.50,1039.50
1050.00,1134.00,1144.50,1039.50
1134.00,1118.25,1176.00,1102.50
1123.50,1113.00,1144.50,1081.50
1123.50,1081.50,1140.20,1039.50
1081.50,1081.50,1132.95,1060.50
1092.00,1197.00,1207.50,1071.00
1197.00,1207.50,1302.00,1196.90
1228.50,1260.00,1281.00,1191.54
1260.00,1270.50,1291.50,1218.00
1270.50,1354.50,1365.00,1240.05
1375.50,1344.00,1438.50,1323.00
1344.00,1323.00,1379.49,1312.50
1344.00,1407.00,1428.00,1344.00
1428.00,1407.00,1459.40,1386.00
1417.50,1407.00,1438.50,1375.50
1407.00,1386.00,1417.50,1323.00
1386.00,1407.00,1417.50,1375.50
1438.50,1407.00,1449.00,1375.50
1417.50,1407.00,1417.50,1354.50
1417.50,1375.50,1417.50,1354.50
1386.00,1344.00,1396.50,1333.50
1333.50,1365.00,1375.50,1333.50
1386.00,1365.00,1417.50,1344.00
1354.50,1344.00,1365.00,1323.00
1333.50,1354.50,1407.00,1323.00
1386.00,1365.00,1386.00,1333.50
1375.50,1512.00,1522.50,1354.50
1522.50,1491.00,1522.50,1407.00
1522.50,1501.50,1533.00,1470.00
1491.00,1470.00,1533.00,1428.00
1470.00,1396.50,1491.00,1396.50
1407.00,1470.00,1480.50,1407.00
1480.50,1459.50,1491.00,1428.00
1470.00,1407.00,1470.00,1396.50
1417.50,1428.00,1449.00,1417.50
1449.00,1428.00,1459.50,1386.00
1428.00,1407.00,1438.50,1396.50
1428.00,1428.00,1480.60,1417.50
1459.50,1438.50,1491.00,1396.50
1428.00,1449.00,1459.50,1386.00
1449.00,1449.00,1512.00,1428.00
1438.50,1470.00,1480.50,1438.50
1470.00,1438.50,1480.50,1407.00
1470.00,1449.00,1501.50,1396.60
1438.50,1407.00,1449.00,1344.00
1407.00,1428.00,1459.50,1375.50
1449.00,1480.50,1480.50,1417.50
1501.50,1480.50,1543.50,1438.50
1470.00,1470.00,1501.50,1449.00
1459.50,1480.50,1482.60,1459.50
1480.50,1470.00,1501.50,1449.00
1470.00,1459.50,1522.50,1459.50
1470.00,1438.50,1512.00,1438.50
1491.00,1449.00,1522.50,1449.00
1449.00,1491.00,1522.50,1428.00
1480.50,1564.50,1564.50,1470.00
1564.50,1512.00,1575.00,1480.50
1459.50,1428.00,1470.00,1386.00
1428.00,1365.00,1438.50,1155.00
1375.50,1354.50,1375.50,1260.00
1354.50,1302.00,1367.20,1302.00
1323.00,1270.50,1323.00,1228.50
1260.00,1239.00,1270.50,1176.00
1260.00,1470.00,2152.50,1207.50
1564.50,1396.50,1617.00,1365.00
1396.50,1312.50,1428.00,1270.50
1344.00,1312.50,1354.50,1270.50
1344.00,1228.50,1344.00,1198.78
1207.50,1228.50,1228.50,1165.50
1228.50,1207.50,1249.50,1176.00
1228.50,1176.00,1228.50,1176.00
1176.00,1197.00,1207.50,1165.50
1207.50,1239.00,1281.00,1197.00
1260.00,1228.50,1260.00,1197.00
1228.50,1218.00,1249.50,1176.00
1228.50,1207.50,1228.50,1186.50
1207.50,1260.00,1260.00,1207.50
1260.00,1218.00,1260.00,1218.00
1239.00,1270.50,1270.50,1218.00
1291.50,1270.50,1333.50,1249.50
1291.50,1260.00,1312.50,1260.00
1260.00,1265.25,1291.50,1249.50
1260.00,1218.00,1281.00,1207.50
1218.00,1207.50,1228.50,1207.50
1218.00,1270.50,1270.60,1218.00
1291.50,1260.00,1323.00,1249.50
1260.00,1228.50,1312.50,1186.60
1207.50,1228.50,1249.50,1197.00
1218.00,1207.50,1228.50,1186.50
1207.50,1186.50,1207.50,1165.50
1197.00,1155.00,1207.50,1155.00
1155.00,1134.00,1176.00,1092.00
1123.50,1134.00,1144.50,1102.50
1155.00,1113.00,1155.00,1102.50
1123.50,1165.50,1176.00,1113.00
1176.00,1155.00,1176.00,1134.00
1165.50,1186.50,1228.50,1134.00
1197.00,1218.00,1218.00,1197.00
1218.00,1155.00,1218.00,1155.00
1186.50,1165.50,1186.50,1155.00
1176.00,1123.50,1176.00,1113.00
1144.50,1144.50,1165.50,1123.50
1155.00,1165.50,1197.00,1144.50
1165.50,1165.50,1197.00,1144.50
1165.50,1113.00,1176.00,1081.50
1092.00,1092.00,1113.00,1081.50
1102.50,1092.00,1123.50,1071.00
1071.00,1081.50,1113.00,1060.50
1102.50,1060.50,1102.50,1060.50
1071.00,1039.08,1071.00,1018.50
1039.50,1040.55,1071.00,1018.50
1060.50,1050.00,1074.99,1021.96
1060.50,1037.92,1060.50,1023.75
1039.50,1008.00,1039.50,1008.00
1008.00,985.95,1025.54,967.05
976.50,960.75,1008.00,958.34
997.50,976.50,1029.00,950.25
976.50,896.70,997.50,892.50
897.75,913.50,933.98,897.75
977.34,1060.50,1144.50,935.02
1071.00,1060.50,1123.50,1039.50
1050.00,1060.50,1092.00,1039.50
1060.50,1092.00,1102.50,1060.50
1102.50,1239.00,1281.00,1081.50
1260.00,1228.50,1260.00,1176.00
1239.00,1239.00,1260.00,1207.50
1239.00,1239.00,1260.00,1225.24
1228.50,1186.50,1242.57,1165.50
1207.50,1186.50,1218.00,1165.50
1207.50,1176.00,1228.50,1176.00
1186.50,1186.50,1207.50,1186.50
1197.00,1197.00,1228.50,1196.79
1197.00,1207.50,1239.00,1197.00
1207.50,1176.00,1228.50,1176.00
1197.00,1186.50,1197.00,1176.00
1207.50,1186.50,1218.00,1168.65
1207.50,1207.50,1239.00,1186.50
1207.50,1197.00,1218.00,1186.50
1218.00,1207.50,1218.00,1186.50
1218.00,1218.00,1218.00,1186.50
1239.00,1176.00,1239.00,1092.00
1176.00,1134.00,1176.00,1123.50
1123.50,1123.50,1134.00,1071.00
1113.00,1092.00,1144.50,1081.50
1102.50,1113.00,1123.50,1081.50
1102.50,1092.00,1134.00,1092.00
1081.50,1123.50,1134.00,1081.50
1134.00,1123.50,1155.00,1102.50
1123.50,1113.00,1134.00,1113.00
1113.00,1113.00,1134.00,1113.00
1176.00,1102.50,1207.50,1102.50
1155.00,1144.50,1165.50,1123.50
1155.00,1165.50,1207.50,1151.01
1176.00,1176.00,1186.50,1155.00
1186.50,1176.00,1207.50,1144.50
1228.50,1291.50,1365.00,1207.50
1291.50,1249.50,1293.70,1218.00
1249.50,1207.50,1249.50,1186.50
1211.70,1270.50,1470.00,1197.00
1270.50,1260.00,1281.00,1218.00
1260.00,1228.50,1260.00,1218.00
1239.00,1239.00,1239.00,1197.00
1249.50,1228.50,1249.50,1207.50
1207.50,1218.00,1228.50,1197.00
1218.00,1197.00,1218.00,1186.50
1207.50,1197.00,1207.50,1176.00
1176.00,1197.00,1207.50,1165.50
1218.00,1176.00,1218.00,1165.92
1186.50,1165.50,1199.52,1163.50
1165.50,1155.00,1186.50,1155.00
1165.50,1155.00,1165.50,1155.00
1155.00,1186.50,1186.50,1134.00
1165.50,1176.00,1197.00,1165.50
1165.50,1144.50,1176.00,1134.00
1144.50,1144.50,1155.00,1134.00
1144.50,1113.00,1197.00,1113.00
1113.00,1113.00,1123.50,1092.00
1092.00,1018.50,1123.50,1008.00
871.50,651.00,871.50,619.82
690.80,624.75,693.00,624.75
610.47,555.34,630.00,525.21
546.00,604.28,628.95,526.05
451.50,401.42,462.00,388.50
430.50,388.82,430.50,357.10
420.00,401.84,420.00,388.50
420.00,367.60,430.08,349.44
377.37,367.50,388.50,348.60
387.66,388.50,388.50,357.00
388.50,378.00,388.50,357.42
386.30,417.90,429.24,367.50
471.24,417.80,471.24,394.80
414.75,383.46,414.75,368.24
377.90,352.90,377.90,352.28
357.00,336.00,362.14,315.00
325.50,324.34,342.30,315.00
315.10,336.00,336.00,315.10
340.30,355.95,375.27,335.79
361.62,326.55,367.50,325.50
327.18,357.10,362.25,319.62
344.40,332.22,351.75,325.50
325.50,325.50,333.90,316.89
327.60,319.20,330.75,316.89
320.25,328.96,330.75,317.20
330.75,323.40,333.90,315.00
317.10,299.14,325.29,284.02
304.50,265.76,304.50,262.50
273.00,241.60,273.00,224.70
232.78,216.82,241.60,213.15
220.50,263.55,267.75,220.50
294.00,246.86,294.00,241.50
