GCBC,Greene County Bancorp,NASDAQ
20.73,20.73,20.73,20.73
20.73,20.73,20.73,20.73
20.73,20.73,20.73,20.73
20.73,20.73,20.73,20.73
21.04,21.04,21.04,21.04
21.22,21.50,21.50,21.22
21.09,21.09,21.09,21.09
21.09,21.09,21.09,21.09
21.09,21.09,21.09,21.09
21.13,21.48,21.50,21.00
21.44,21.50,21.50,21.44
21.50,21.47,21.50,21.47
21.01,21.50,21.50,21.00
21.70,21.61,21.70,21.58
21.40,21.40,21.41,21.40
21.47,21.47,21.47,21.47
21.73,21.09,21.73,21.09
21.08,21.01,21.08,21.01
21.01,21.01,21.01,21.01
21.01,21.01,21.01,21.01
21.01,21.01,21.01,21.01
21.01,21.64,21.64,21.00
21.64,21.64,21.64,21.64
21.75,22.00,22.00,21.64
22.00,22.00,22.00,22.00
23.80,23.80,23.80,23.80
22.07,23.00,23.01,22.07
22.94,21.64,22.94,21.20
22.23,22.22,22.23,22.22
22.22,22.22,22.22,22.22
22.22,22.22,22.22,22.22
22.22,22.22,22.22,22.22
22.22,22.22,22.22,22.22
23.00,23.00,23.00,23.00
22.23,21.27,22.23,21.27
22.75,22.90,23.00,22.17
22.80,22.33,22.80,22.33
22.33,22.33,22.33,22.33
22.33,22.33,22.33,22.33
22.33,22.33,22.33,22.33
22.61,22.63,22.63,22.61
22.66,22.66,22.66,22.66
22.66,22.66,22.66,22.66
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
23.00,23.00,23.00,23.00
23.25,23.25,23.25,23.25
23.74,23.50,23.74,23.50
24.19,24.21,24.25,24.19
24.15,24.25,24.25,24.15
27.10,28.50,28.50,27.10
28.00,26.49,28.00,26.49
26.49,26.49,26.49,26.49
26.49,26.49,26.49,26.49
26.25,26.25,26.25,26.25
26.61,26.75,26.75,26.50
27.14,27.14,27.14,27.14
27.14,27.14,27.14,27.14
27.14,27.14,27.14,27.14
27.14,27.14,27.14,27.14
31.00,27.51,32.54,27.25
27.57,27.76,27.77,27.57
30.27,29.98,30.27,29.98
29.74,28.00,29.74,28.00
28.23,29.60,29.60,28.23
28.75,28.49,28.75,28.00
28.75,28.75,28.75,28.75
28.75,28.75,28.75,28.75
28.75,28.75,28.75,28.75
28.50,28.26,28.50,28.26
27.82,26.27,27.82,26.03
26.51,26.51,26.51,26.51
25.67,25.36,25.67,25.35
25.36,25.80,25.80,25.36
25.80,25.80,25.80,25.80
25.80,26.10,26.11,25.80
26.10,26.10,26.10,26.10
26.02,25.81,26.05,25.81
26.03,25.80,26.03,25.80
25.80,24.63,25.80,24.63
24.63,24.63,24.63,24.63
24.30,24.30,24.30,24.30
25.94,26.10,26.10,25.94
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.20,26.20,26.20,26.20
26.15,26.15,26.15,26.15
26.15,24.33,26.15,24.33
26.15,26.15,26.15,26.15
26.02,26.14,26.14,26.02
26.18,26.18,26.18,26.18
26.18,26.18,26.18,26.18
26.18,26.18,26.18,26.18
26.15,26.15,26.15,26.15
26.00,26.00,26.00,26.00
26.00,26.50,26.50,26.00
26.20,26.05,26.20,26.02
26.50,26.51,26.51,26.50
27.50,28.00,28.00,27.45
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.50,27.00,27.50,27.00
27.00,27.00,27.00,27.00
26.61,26.00,26.61,26.00
28.00,25.95,28.00,25.70
26.00,25.13,26.00,25.10
25.10,25.35,25.43,25.10
25.35,25.35,25.35,25.35
25.35,25.35,25.35,25.35
25.35,25.35,25.35,25.35
25.76,25.76,25.76,25.76
25.75,25.75,25.75,25.55
25.56,25.94,25.94,25.55
26.76,27.45,27.45,26.00
26.60,26.60,26.60,26.60
25.84,25.84,25.84,25.84
26.81,25.91,27.99,25.75
25.91,25.91,25.91,25.91
25.91,25.91,25.91,25.91
25.91,25.91,25.91,25.91
25.91,25.91,25.91,25.91
26.04,26.00,26.15,26.00
26.00,25.91,26.00,25.91
25.91,25.91,25.91,25.91
25.91,25.91,25.91,25.91
26.00,27.00,27.00,26.00
25.65,25.73,26.04,25.65
25.55,26.00,26.00,25.55
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.55,25.55,25.55,25.55
25.55,25.55,25.55,25.55
25.88,26.25,27.28,25.02
26.25,26.25,26.25,26.25
26.25,26.25,26.25,26.25
25.26,25.33,25.87,25.25
25.33,25.33,25.33,25.33
25.33,25.33,25.33,25.33
25.33,25.33,25.33,25.33
25.33,25.33,25.33,25.33
25.33,25.33,25.33,25.33
25.34,25.33,25.34,25.33
25.47,25.60,25.60,25.47
25.60,25.60,25.60,25.60
26.00,25.52,26.84,25.52
25.25,25.30,25.30,25.25
25.30,25.30,25.30,25.30
25.30,25.30,25.30,25.30
25.30,25.30,25.30,25.30
25.30,25.30,25.30,25.30
25.30,25.30,25.30,25.30
25.37,25.59,27.48,25.04
25.70,26.90,26.90,25.28
25.70,25.24,26.00,25.24
25.39,25.00,25.50,25.00
24.97,25.20,26.05,24.97
25.20,25.20,25.20,25.20
25.70,25.70,25.70,25.70
25.70,25.70,25.70,25.70
25.70,25.70,25.70,25.70
25.70,25.70,25.70,25.70
25.75,25.87,25.87,25.75
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.76,25.75,25.76,25.75
27.20,26.00,27.20,25.50
25.50,25.50,25.50,25.50
25.50,25.60,25.60,25.50
25.25,25.30,25.31,25.25
25.45,27.35,27.35,25.45
27.35,25.40,27.35,25.40
28.00,25.36,28.00,25.36
25.36,25.36,25.36,25.36
25.31,25.31,25.31,25.31
25.75,25.50,25.85,25.50
25.50,25.50,25.50,25.49
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.50,25.60,25.60,25.50
25.64,26.64,26.67,25.64
26.64,26.64,26.64,26.64
26.64,26.64,26.64,26.64
26.64,26.64,26.64,26.64
25.36,25.36,25.36,25.36
25.36,25.36,25.36,25.36
25.36,25.36,25.36,25.36
25.36,25.36,25.36,25.36
25.36,25.36,25.36,25.36
25.70,25.70,25.70,25.41
25.70,25.70,25.70,25.70
25.70,25.70,25.70,25.70
25.70,25.70,25.70,25.70
25.50,25.53,25.53,25.50
25.53,25.53,25.53,25.53
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.61,25.61,25.61,25.61
25.71,25.60,25.71,25.60
25.60,25.60,25.60,25.60
25.60,25.60,25.60,25.60
25.60,25.60,25.60,25.60
25.60,25.60,25.60,25.60
25.96,25.81,26.00,25.80
25.82,25.61,25.99,25.61
25.75,25.75,25.76,25.75
26.00,25.85,26.00,25.85
25.96,26.00,26.50,25.96
25.78,25.61,25.78,25.60
25.74,25.62,26.00,25.62
25.75,26.69,26.69,25.75
26.69,26.69,26.69,26.69
26.69,26.69,26.69,26.69
26.32,26.24,26.32,25.98
26.26,25.83,26.26,25.65
25.83,25.83,25.83,25.83
25.83,25.83,25.83,25.83
25.83,25.83,25.83,25.83
25.82,25.82,25.82,25.82
25.82,25.82,25.82,25.82
25.82,25.82,25.82,25.82
25.82,25.82,25.82,25.82
25.82,25.82,25.82,25.82
25.51,25.71,25.71,25.51
25.71,25.71,25.71,25.71
26.00,26.68,26.68,26.00
26.68,26.68,26.68,26.68
26.00,26.12,26.12,26.00
25.86,25.83,25.86,25.83
26.12,26.12,26.12,26.12
25.83,25.83,25.83,25.83
25.91,25.91,25.91,25.91
26.37,26.37,26.37,26.37
26.16,26.99,26.99,26.16
26.99,26.99,26.99,26.99
26.89,26.06,26.89,26.02
26.06,26.06,26.06,26.06
26.06,26.06,26.06,26.06
26.50,26.51,26.51,26.50
26.51,26.51,26.51,26.51
26.70,26.68,26.70,26.68
26.68,26.68,26.68,26.68
26.28,26.28,26.28,26.28
26.40,26.43,26.43,26.40
26.43,26.43,26.43,26.43
26.43,26.43,26.43,26.43
26.43,26.43,26.43,26.43
26.43,26.43,26.43,26.43
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.50,26.40,26.50,26.35
26.40,26.40,26.40,26.40
26.40,26.40,26.40,26.40
26.41,26.27,26.69,26.10
26.27,26.27,26.27,26.27
26.42,26.52,26.53,26.21
26.52,26.52,26.52,26.52
26.41,26.41,26.41,26.21
26.41,26.41,26.41,26.41
26.26,26.23,26.27,26.23
26.40,26.34,26.40,26.28
26.21,26.21,26.21,26.21
26.21,26.21,26.21,26.21
26.21,26.21,26.21,26.21
26.21,26.21,26.21,26.21
26.44,26.35,26.45,26.33
26.35,26.35,26.35,26.35
26.35,26.35,26.35,26.35
26.35,26.35,26.35,26.35
26.61,26.70,26.70,26.61
26.70,26.70,26.70,26.70
26.70,26.70,26.70,26.70
26.70,26.30,26.70,26.30
26.30,26.30,26.30,26.30
26.30,26.69,26.69,26.30
26.66,26.45,26.66,26.40
26.45,26.45,26.45,26.45
26.45,26.45,26.45,26.45
26.52,26.70,26.70,26.52
26.67,26.60,26.99,26.60
26.60,26.60,26.60,26.60
26.60,26.60,26.60,26.60
26.80,26.80,26.83,26.80
27.00,26.80,27.00,26.80
26.82,26.30,26.82,26.30
26.25,26.22,26.25,26.22
26.25,26.20,26.25,26.18
26.20,26.23,26.23,25.80
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.25,25.90,26.25,25.70
26.95,26.25,26.95,26.17
26.25,26.03,26.25,25.80
26.03,26.03,26.03,26.03
26.03,26.03,26.03,26.03
26.03,26.03,26.03,26.03
25.82,25.82,25.82,25.56
25.77,26.00,26.40,25.25
25.80,25.84,27.00,25.32
25.84,25.84,25.84,25.84
26.92,26.75,27.00,26.75
26.75,26.75,26.75,26.75
26.08,26.03,26.08,25.47
26.91,26.91,26.91,26.91
26.97,26.97,26.97,26.97
25.80,26.10,26.91,25.80
26.03,26.03,26.03,26.03
26.03,26.03,26.03,26.03
26.82,26.99,26.99,26.82
26.99,26.99,26.99,26.99
26.23,26.99,26.99,26.23
26.98,26.98,26.98,26.98
26.98,26.98,26.98,26.98
26.55,26.55,26.55,26.55
26.55,26.55,26.55,26.55
26.90,26.90,26.90,26.84
26.90,26.90,26.90,26.90
26.98,27.29,27.29,26.92
27.29,27.29,27.29,27.29
27.37,27.38,27.38,27.37
26.70,27.40,27.40,26.70
27.40,27.84,28.00,27.30
27.84,27.84,27.84,27.84
27.00,27.00,27.04,27.00
27.10,28.00,28.00,27.00
28.00,28.00,28.00,28.00
28.00,27.90,28.00,27.90
27.90,27.90,27.90,27.90
27.25,27.25,27.25,27.25
27.00,27.25,27.41,27.00
27.25,27.25,27.25,27.25
27.90,27.88,27.90,27.88
27.90,27.70,27.90,27.26
27.70,27.70,27.70,27.70
27.70,27.70,27.70,27.70
27.69,27.69,27.69,27.69
27.69,27.72,27.72,27.69
27.72,27.72,27.72,27.72
27.72,27.72,27.72,27.72
27.72,27.72,27.72,27.72
27.72,27.72,27.72,27.72
27.72,27.72,27.72,27.72
27.25,25.32,27.25,25.32
25.32,25.32,25.32,25.32
26.92,27.00,27.00,26.92
27.00,27.00,27.00,27.00
27.01,27.00,27.01,27.00
27.30,26.26,27.30,26.26
26.26,26.26,26.26,26.26
26.26,26.26,26.26,26.26
26.26,26.26,26.26,26.26
26.26,26.26,26.26,26.26
27.00,27.00,27.00,27.00
27.50,27.50,27.50,27.50
28.29,29.50,29.90,28.00
28.90,28.50,28.90,28.50
28.50,28.50,28.50,28.50
29.00,29.00,29.00,29.00
29.06,29.61,29.61,29.06
29.61,29.61,29.61,29.61
29.61,29.61,29.61,29.61
29.61,29.61,29.61,29.61
29.66,29.66,29.66,29.66
29.66,29.66,29.66,29.66
29.46,29.69,29.69,29.46
29.69,29.69,29.69,29.69
29.01,29.01,29.01,29.01
29.35,29.35,29.35,29.35
29.35,29.35,29.35,29.35
29.60,29.05,29.60,29.05
29.48,29.30,29.55,29.28
29.30,30.00,30.51,29.30
29.50,29.00,30.30,29.00
29.28,30.50,30.78,29.28
29.65,30.30,30.56,29.31
29.65,29.60,29.90,29.60
29.50,30.10,30.87,29.50
30.10,30.10,30.10,30.10
30.10,30.10,30.10,30.10
29.66,29.56,29.66,29.50
29.51,29.50,29.51,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
27.90,27.95,27.95,27.90
27.50,28.00,28.21,27.50
28.00,29.40,29.40,28.00
29.34,28.63,29.34,28.63
29.41,29.41,29.41,29.41
29.40,28.84,29.40,28.82
29.38,28.43,29.38,28.16
28.43,28.43,28.43,28.43
28.43,28.43,28.43,28.43
28.43,28.43,28.43,28.43
28.43,28.43,28.43,28.43
28.03,29.45,29.45,28.03
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.45,29.50,29.50,29.45
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.00,29.00,29.00,29.00
28.50,28.50,28.50,28.50
28.25,27.98,28.35,27.98
27.98,27.98,27.98,27.98
27.82,28.00,28.00,27.82
29.00,29.00,29.00,29.00
28.05,29.00,29.00,28.05
29.00,28.99,29.00,28.99
28.29,28.50,28.50,28.29
28.55,28.50,28.55,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.07,28.10,28.10,28.07
28.10,28.10,28.10,28.10
28.10,28.10,28.10,28.10
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.00,28.00,28.00,28.00
28.05,28.05,28.05,28.05
28.05,28.05,28.05,28.05
28.05,28.05,28.05,28.05
28.05,28.05,28.05,28.05
28.05,28.05,28.05,28.05
28.96,28.96,28.96,28.96
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.96,28.15,29.00,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.15,28.15,28.15,28.15
28.72,28.72,28.72,28.72
28.72,28.72,28.72,28.72
28.72,28.72,28.72,28.72
28.72,28.72,28.72,28.72
29.00,28.72,29.00,28.72
28.72,28.72,28.72,28.72
28.72,28.72,28.72,28.72
28.10,28.10,28.10,28.10
28.10,28.10,28.10,28.10
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.16,27.90,28.16,27.90
28.00,27.70,28.00,27.50
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.83,28.00,28.00,27.83
28.24,28.24,28.24,28.24
28.24,28.24,28.24,28.24
28.24,28.24,28.24,28.24
27.82,27.35,27.82,27.35
27.35,27.35,27.35,27.35
27.47,27.75,27.75,27.47
27.75,27.75,27.75,27.75
27.75,27.79,27.79,27.75
27.05,27.05,27.05,27.05
27.70,28.25,28.25,27.70
28.13,28.13,28.13,28.13
28.00,28.00,28.00,28.00
27.96,27.11,28.00,27.11
27.11,27.11,27.11,27.11
27.11,27.11,27.11,27.11
27.22,27.10,27.22,27.10
27.18,27.60,27.60,27.13
27.60,27.60,27.60,27.60
27.92,27.18,27.92,27.18
27.18,27.18,27.18,27.18
27.11,28.00,28.00,27.11
28.00,28.24,28.25,27.70
28.24,29.00,29.00,28.10
29.00,29.70,31.00,29.00
25.20,25.20,25.20,25.20
27.05,28.50,28.88,27.05
28.50,28.50,28.50,28.50
29.42,29.42,29.42,29.42
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.49,28.49,28.49,28.49
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.05,28.05,28.05,28.05
28.00,28.05,28.05,28.00
28.00,28.00,28.00,28.00
28.49,27.00,28.49,27.00
29.55,29.19,29.60,28.99
28.57,28.69,28.69,28.57
28.69,28.69,28.69,28.69
28.69,28.69,28.69,28.69
28.69,28.69,28.69,28.69
28.00,28.07,28.07,28.00
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
27.50,27.24,27.50,27.05
28.00,28.00,28.00,28.00
27.51,27.39,27.51,27.39
27.39,27.39,27.39,27.39
27.39,27.39,27.39,27.39
27.39,27.39,27.39,27.39
27.65,27.65,27.65,27.65
27.65,27.65,27.65,27.65
27.65,27.65,27.65,27.65
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.91,29.00,29.00,28.40
28.25,28.25,28.25,28.25
28.01,28.00,29.00,28.00
28.00,28.00,28.00,28.00
28.50,28.00,28.50,28.00
28.00,28.00,28.00,28.00
28.20,28.00,28.20,28.00
27.51,29.00,29.00,27.51
27.66,28.33,28.64,27.66
28.86,28.86,28.86,28.86
29.00,28.19,29.00,27.68
28.19,28.19,28.19,28.19
28.10,28.10,28.10,28.10
28.10,28.10,28.10,28.10
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
27.50,27.50,27.50,27.50
28.00,27.58,28.00,27.58
27.58,27.58,27.58,27.58
27.58,27.58,27.58,27.58
27.58,27.58,27.58,27.58
27.58,27.58,27.58,27.58
28.00,28.00,28.00,28.00
28.67,28.67,28.67,28.67
28.32,28.00,28.50,28.00
28.42,28.42,28.42,28.42
28.97,29.00,29.00,28.97
28.61,28.55,28.61,28.55
29.00,29.00,29.00,29.00
28.95,28.95,28.95,28.95
28.50,28.50,28.50,28.50
29.00,28.08,29.00,28.08
28.08,28.08,28.08,28.08
28.08,28.08,28.08,28.08
28.08,28.08,28.08,28.08
28.00,28.00,28.00,28.00
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
28.54,28.54,28.54,28.54
28.54,28.54,28.54,28.54
28.54,28.54,28.54,28.54
28.80,29.00,29.00,28.77
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
28.75,28.92,29.00,28.75
29.18,32.99,32.99,28.75
33.00,32.99,33.00,32.99
32.99,32.99,32.99,32.99
32.00,31.36,32.00,31.36
31.36,31.36,31.36,31.36
31.36,31.36,31.36,31.36
31.36,31.36,31.36,31.36
31.36,31.36,31.36,31.36
31.36,31.36,31.36,31.36
31.36,31.36,31.36,31.36
31.98,31.99,31.99,31.98
31.99,31.99,31.99,31.99
30.01,30.00,30.01,30.00
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.99,31.99,31.99,31.99
31.99,31.99,31.99,31.99
31.99,31.90,31.99,31.90
31.01,31.00,31.08,31.00
31.00,30.50,31.00,30.50
30.50,30.50,30.50,30.50
31.88,31.88,31.88,31.88
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
31.87,31.95,31.95,31.87
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
31.95,31.95,31.95,31.95
30.74,30.55,31.00,30.55
30.95,31.02,31.02,30.95
31.00,31.00,31.00,31.00
30.55,31.04,31.04,30.55
31.00,31.42,31.52,31.00
31.00,31.43,31.43,31.00
31.50,31.00,31.50,31.00
30.47,31.04,31.04,30.47
30.65,31.01,31.01,30.65
31.00,31.06,31.06,31.00
31.00,31.00,31.00,31.00
31.01,31.05,31.05,30.76
31.00,31.13,31.13,31.00
31.99,33.01,33.01,31.00
33.01,33.01,33.01,33.01
35.00,35.00,35.00,33.00
35.00,35.20,36.80,35.00
35.00,34.26,35.00,34.26
34.26,34.26,34.26,34.26
35.00,35.00,35.00,35.00
35.05,42.49,42.49,35.05
41.43,38.48,41.43,34.96
39.10,38.95,39.15,38.95
39.50,37.79,39.50,37.00
37.00,36.47,37.00,36.47
37.00,35.88,37.00,35.00
36.95,35.70,36.95,35.03
36.20,35.50,36.20,35.50
36.20,34.94,36.20,34.23
34.50,35.25,35.40,33.05
34.95,34.99,34.99,34.95
34.95,35.00,35.00,33.26
35.00,35.00,35.00,35.00
35.18,34.99,35.18,34.99
34.95,35.00,35.00,34.95
34.81,34.90,35.00,34.81
40.00,35.70,40.00,35.00
19.34,18.10,20.62,16.33
18.25,17.80,18.50,17.07
18.00,16.55,18.00,16.55
17.67,17.49,18.00,16.68
18.00,17.50,18.00,16.75
17.50,17.80,18.00,17.50
17.95,18.00,18.00,17.43
18.00,17.75,18.00,17.26
17.62,17.80,18.00,17.62
17.98,18.00,18.00,17.65
17.89,17.57,18.00,17.51
18.03,17.70,18.03,17.70
17.50,17.78,18.00,17.50
18.00,18.00,18.00,17.98
18.03,17.99,18.03,17.95
19.59,17.99,19.68,17.50
17.70,17.98,19.74,17.70
17.90,17.98,17.99,17.75
17.98,17.99,18.00,17.70
17.99,18.00,18.79,17.95
18.46,18.00,18.46,17.84
18.05,17.63,18.05,17.63
17.92,17.65,18.00,17.65
18.00,18.00,18.00,18.00
18.05,17.96,18.05,17.94
17.99,17.96,17.99,17.67
17.96,17.92,17.96,17.76
17.96,18.00,18.00,17.67
18.00,18.52,18.52,18.00
17.81,17.95,19.00,17.77
17.68,18.00,18.00,17.68
18.00,17.90,18.00,17.77
17.99,17.71,18.00,17.71
17.75,17.90,17.90,17.75
17.90,19.50,21.30,17.71
19.00,18.40,19.00,17.73
18.24,17.97,18.50,17.43
17.53,17.79,19.40,17.53
18.00,17.88,18.00,17.88
18.09,17.94,18.09,17.94
17.98,17.75,18.00,17.75
18.00,17.90,18.00,17.84
17.83,17.95,18.99,17.80
17.90,17.77,18.00,17.75
17.70,17.81,17.99,17.70
17.81,17.79,17.99,17.70
17.67,17.83,18.00,17.31
17.68,18.00,18.00,17.59
17.62,17.93,18.00,17.45
17.95,17.95,18.00,17.61
17.79,17.84,17.97,17.71
17.96,17.92,17.96,17.92
17.96,17.61,18.05,17.60
17.69,17.22,17.69,17.16
17.22,16.81,17.26,16.53
16.81,16.97,17.54,16.62
17.25,16.95,17.50,16.93
16.90,16.70,17.00,16.70
16.90,16.80,16.90,16.80
16.90,16.70,16.90,16.55
16.68,16.89,16.90,16.53
16.59,16.50,16.90,16.50
16.75,16.81,16.84,16.50
16.83,16.72,16.83,16.60
16.31,16.34,16.58,16.25
16.38,16.26,16.90,16.26
16.35,16.25,16.40,16.25
16.25,16.26,16.87,16.25
16.58,16.05,16.58,16.00
16.66,16.24,16.90,16.02
16.01,16.00,16.74,16.00
16.01,16.05,16.23,16.01
16.15,16.02,16.54,15.99
15.96,15.69,16.05,15.40
16.41,16.27,16.41,15.84
16.21,16.23,16.39,16.00
16.32,16.21,16.39,16.20
16.20,16.39,16.39,16.20
16.48,16.72,16.72,16.48
16.73,16.77,16.77,16.73
16.53,16.44,16.75,16.39
16.77,16.56,16.77,16.36
16.53,16.49,16.53,16.25
16.75,16.98,16.98,16.75
16.99,16.99,16.99,16.88
16.85,17.04,17.10,16.85
16.61,16.60,16.93,16.50
16.88,16.88,16.88,16.83
16.88,16.88,16.88,16.66
16.57,16.68,16.76,16.35
16.55,16.48,16.63,16.35
16.53,16.77,16.77,16.53
16.88,16.88,16.88,16.88
16.88,16.83,16.88,16.67
16.66,16.66,16.66,16.66
16.75,16.81,16.81,16.75
16.88,16.81,17.00,16.80
17.16,17.16,17.16,17.16
17.07,16.76,17.07,16.76
17.05,17.05,17.05,17.05
17.30,16.58,17.30,16.53
16.93,16.93,17.02,16.55
16.61,16.61,16.61,16.61
16.61,16.61,16.61,16.61
17.03,16.86,17.03,16.85
16.86,17.03,17.03,16.85
16.98,16.84,16.98,16.84
16.82,16.84,16.84,16.70
16.80,16.90,16.90,16.80
16.96,16.66,16.96,16.58
16.65,16.83,16.83,16.55
16.68,16.68,16.68,16.68
16.67,16.73,16.73,16.67
16.90,16.75,16.90,16.71
17.10,17.01,17.10,17.01
16.75,16.59,16.93,16.55
16.62,16.60,16.88,16.60
16.82,16.55,16.95,16.55
17.01,16.57,17.01,16.57
16.87,16.87,16.87,16.87
17.07,16.90,17.07,16.90
17.41,16.91,17.41,16.91
17.00,16.99,17.00,16.99
16.60,16.49,16.61,16.49
16.49,17.00,17.00,16.49
16.90,16.62,17.01,16.62
16.79,16.64,16.96,16.64
16.58,16.94,16.97,16.58
17.42,16.72,17.42,16.51
17.00,16.82,17.00,16.68
16.88,16.88,16.88,16.88
16.70,16.70,16.70,16.70
16.76,16.85,16.85,16.76
16.81,16.66,16.81,16.55
16.64,16.75,16.88,16.60
16.76,16.62,16.76,16.62
16.65,16.52,16.75,16.52
16.52,16.59,16.62,16.51
16.67,16.67,16.67,16.67
16.60,16.61,16.64,16.60
16.63,16.73,16.76,16.63
16.70,16.70,16.70,16.70
16.67,16.76,16.76,16.67
16.76,16.65,16.76,16.65
16.76,16.61,16.94,16.61
16.64,16.59,16.80,16.50
16.55,16.66,16.66,16.55
16.64,16.55,16.64,16.55
16.60,16.54,16.60,16.54
16.75,16.55,16.75,16.55
16.90,17.00,17.00,16.90
17.00,16.75,17.00,16.65
17.00,16.60,17.00,16.60
16.85,16.80,17.20,16.80
17.31,17.95,17.95,17.30
17.80,17.35,17.80,17.35
17.70,17.05,17.70,17.05
17.10,17.10,17.10,17.10
17.35,17.35,17.35,17.35
17.11,17.20,17.25,16.95
17.50,16.95,17.50,16.95
17.20,17.20,17.20,17.20
17.55,17.35,17.55,17.35
17.20,17.35,17.51,17.20
17.35,17.55,17.55,17.35
17.55,17.75,17.75,17.55
17.52,18.55,18.55,17.35
17.60,19.25,19.25,17.60
18.00,21.75,21.75,18.00
22.35,23.20,25.20,19.05
23.20,22.00,23.20,21.63
21.70,22.05,22.05,21.09
22.00,21.75,22.15,20.85
21.85,21.90,23.30,21.15
21.70,21.70,21.70,21.70
19.55,21.90,22.00,19.15
21.20,21.30,22.00,20.28
21.95,21.70,21.95,21.16
21.70,21.80,21.80,21.30
21.95,21.75,22.00,21.39
22.00,21.75,22.00,21.75
22.00,21.65,22.00,21.25
21.70,21.50,21.70,21.40
21.25,20.95,21.35,20.90
20.95,20.70,21.20,20.70
