MGYR,Magyar Bancorp,NASDAQ
5.74,6.00,6.00,5.74
5.66,5.55,5.75,5.36
5.84,5.80,5.90,5.75
5.80,5.80,5.80,5.80
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
5.96,5.97,6.00,5.95
5.96,5.61,5.96,5.55
5.97,6.15,6.74,5.90
5.90,5.90,5.90,5.90
5.95,5.95,5.95,5.95
5.85,5.85,5.85,5.85
6.20,5.75,6.20,5.70
5.80,5.82,6.25,5.80
5.74,5.74,5.74,5.74
5.70,5.75,5.75,5.70
5.70,5.73,5.85,5.70
5.75,5.77,5.81,5.75
5.77,5.77,5.77,5.77
5.77,5.77,5.77,5.77
5.61,5.61,5.61,5.61
6.24,6.23,6.24,6.23
6.21,6.22,6.22,6.19
6.15,6.15,6.15,6.15
6.20,6.20,6.20,6.20
6.12,6.12,6.12,6.12
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.25,6.25,6.25,6.25
7.44,7.44,7.44,7.44
7.16,6.95,7.92,6.60
7.44,7.24,7.49,7.18
7.15,7.15,7.15,7.15
7.11,7.11,7.11,7.11
7.31,7.10,7.31,7.10
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.22,7.22,7.22,7.22
7.10,7.19,7.48,7.10
7.19,7.19,7.19,7.19
7.11,7.18,7.18,7.11
7.18,7.18,7.18,7.18
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.24,7.25,7.25,7.12
7.19,7.19,7.19,7.19
7.19,7.19,7.19,7.19
7.92,7.76,7.92,7.25
7.92,7.88,7.92,7.85
7.70,7.29,7.70,7.29
7.38,7.29,7.39,7.28
7.38,7.21,7.38,7.21
7.21,7.21,7.21,7.21
7.31,7.31,7.31,7.31
7.50,7.45,7.50,7.45
7.45,7.45,7.45,7.45
7.44,7.41,7.44,7.25
7.41,7.41,7.41,7.41
7.50,7.35,7.50,7.30
7.43,7.30,7.43,7.30
7.43,7.30,7.43,7.30
7.30,7.30,7.30,7.30
7.40,7.45,7.45,7.33
7.45,7.45,7.45,7.45
7.43,7.43,7.43,7.43
7.43,7.43,7.43,7.43
7.39,7.32,7.43,7.32
7.39,7.32,7.40,7.32
7.32,7.42,7.42,7.32
7.43,7.43,7.43,7.43
7.43,7.42,7.93,7.41
7.67,7.75,7.75,7.67
7.41,7.41,7.41,7.41
7.67,7.35,7.67,7.35
7.35,7.35,7.35,7.35
7.52,7.50,7.52,7.50
7.50,7.30,7.50,7.15
7.30,7.25,7.44,7.25
7.25,7.25,7.25,7.25
7.45,7.19,7.45,7.17
7.65,7.65,7.65,7.65
7.28,7.11,7.28,7.10
7.28,7.28,7.28,7.28
7.28,7.28,7.28,7.28
7.28,7.18,7.28,7.16
7.18,7.24,7.54,7.18
7.13,7.15,7.23,7.13
7.20,7.15,7.20,7.15
7.30,7.11,7.30,7.11
7.30,7.20,7.30,7.20
7.13,7.12,7.18,7.11
7.15,7.15,7.15,7.15
7.10,7.15,7.21,7.10
7.10,7.19,7.31,7.10
7.16,7.16,7.16,7.16
7.40,7.24,7.49,7.24
7.24,7.24,7.24,7.24
7.24,7.24,7.24,7.24
7.24,7.24,7.24,7.24
7.37,7.22,7.37,7.22
7.39,7.25,7.39,7.23
7.25,7.25,7.25,7.25
7.07,7.07,7.07,7.07
7.07,7.07,7.07,7.07
7.08,7.15,7.16,7.08
7.15,7.15,7.15,7.15
7.20,7.20,7.20,7.20
7.31,7.31,7.31,7.31
7.31,7.31,7.31,7.31
7.50,7.42,7.50,7.35
7.28,7.28,7.28,7.24
7.28,7.28,7.28,7.28
7.28,7.28,7.28,7.28
7.29,7.33,7.33,7.20
7.27,7.27,7.27,7.27
7.27,7.27,7.27,7.27
7.23,7.23,7.23,7.20
7.22,7.22,7.22,7.22
7.30,7.30,7.38,7.30
7.20,7.28,7.29,7.20
7.28,7.25,7.29,7.25
7.25,7.25,7.25,7.25
7.40,7.26,7.40,7.26
7.40,7.37,7.40,7.37
7.37,7.20,7.37,7.19
7.25,7.25,7.30,7.24
7.19,7.37,7.58,7.19
7.35,7.25,7.35,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.32,7.32,7.32,7.32
7.46,7.46,7.95,7.46
7.66,7.47,7.70,7.45
7.68,7.68,7.68,7.68
7.65,7.46,7.71,7.46
7.51,7.61,7.80,7.51
7.60,7.50,7.60,7.50
7.45,7.30,7.56,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.36,7.31,7.36,7.31
7.31,7.31,7.31,7.31
7.41,7.37,7.60,7.35
7.37,7.36,7.37,7.36
7.36,7.36,7.36,7.36
7.36,7.36,7.36,7.36
7.36,7.36,7.36,7.36
7.36,7.36,7.36,7.36
7.60,7.60,7.60,7.60
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.98,7.98,7.98,7.98
7.98,7.98,7.98,7.98
7.99,7.64,7.99,7.64
7.99,7.99,7.99,7.99
7.67,7.74,7.99,7.61
7.99,7.81,7.99,7.81
7.81,7.81,7.81,7.81
7.81,7.81,7.81,7.81
7.90,7.75,7.99,7.75
7.78,7.75,7.78,7.75
7.75,7.75,7.75,7.75
7.64,7.66,7.66,7.64
7.62,7.62,7.62,7.62
7.62,7.62,7.62,7.62
7.62,7.62,7.62,7.62
7.75,7.70,7.75,7.70
7.72,7.70,7.85,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.82,8.00,8.00,7.82
7.75,8.00,8.00,7.75
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.07,8.00,8.07,8.00
7.99,8.05,8.10,7.85
8.05,8.05,8.05,8.05
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.03,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.16,7.80
7.77,8.20,8.24,7.75
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.16,8.15,8.20,8.15
7.88,7.85,7.88,7.85
7.85,7.85,7.85,7.85
8.18,8.18,8.18,8.18
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.17,8.17,8.17,8.17
7.85,7.92,7.92,7.85
7.85,7.85,7.85,7.85
7.85,7.85,7.85,7.85
8.00,8.20,8.20,8.00
8.20,8.20,8.20,8.02
8.25,8.13,8.25,8.05
8.13,8.13,8.13,8.13
8.25,8.25,8.25,8.25
8.00,8.00,8.02,7.85
7.63,7.63,7.63,7.63
7.71,7.78,7.81,7.71
7.78,7.78,7.78,7.78
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.91,8.00,8.15,7.90
8.03,8.03,8.03,8.03
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
8.00,8.00,8.00,8.00
7.90,7.95,7.95,7.90
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
8.03,8.00,8.03,8.00
7.83,7.69,7.83,7.69
7.69,7.69,7.69,7.69
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.90,7.90,7.90
7.90,7.97,7.97,7.90
7.97,7.97,7.97,7.97
7.97,7.97,7.97,7.97
7.97,7.97,7.97,7.97
7.97,7.97,7.97,7.97
7.97,7.97,7.97,7.97
7.90,7.92,7.92,7.90
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
8.03,8.03,8.03,8.03
8.03,8.03,8.03,8.03
8.03,8.03,8.03,8.03
8.03,8.03,8.03,8.03
8.03,7.60,8.03,7.60
7.60,7.60,7.60,7.60
7.63,7.56,7.63,7.55
7.55,7.64,7.64,7.55
7.55,7.55,7.55,7.55
7.57,7.55,7.57,7.55
8.00,7.94,8.00,7.94
7.57,7.55,8.00,7.55
7.55,7.55,7.55,7.55
7.61,7.56,7.79,7.56
7.56,7.75,7.83,7.56
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.69,7.67,7.88,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.87,7.95,7.95,7.87
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.63,7.73,7.73,7.61
7.73,7.73,7.73,7.73
7.73,7.71,7.86,7.71
7.76,7.75,7.76,7.65
7.74,7.83,7.87,7.70
7.76,8.00,8.00,7.76
7.80,7.90,8.00,7.80
7.90,7.90,7.90,7.90
7.77,7.79,7.79,7.75
7.79,7.79,7.79,7.79
7.75,7.75,7.75,7.75
7.80,7.99,8.00,7.80
7.99,8.01,8.35,7.99
8.05,8.25,8.34,8.05
8.20,8.20,8.20,8.20
8.40,8.60,8.60,8.40
9.00,9.16,9.16,8.92
8.14,8.74,9.01,8.14
8.50,8.61,8.95,8.12
8.58,9.10,9.10,8.36
8.93,8.43,9.20,8.35
8.65,8.89,8.90,8.60
8.62,8.73,8.80,8.62
8.15,8.78,8.83,8.15
8.78,8.78,8.78,8.78
8.30,8.70,8.70,8.30
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.49
8.50,8.50,8.50,8.50
8.48,8.67,8.67,8.48
8.67,8.67,8.67,8.67
8.67,8.67,8.67,8.67
8.67,8.67,8.67,8.67
8.67,8.67,8.67,8.67
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.44,8.44,8.44,8.44
8.44,8.44,8.44,8.44
8.44,8.44,8.44,8.44
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.43,8.43,8.43,8.43
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.65,8.65,8.65,8.65
8.65,8.65,8.65,8.65
8.69,8.70,8.70,8.69
8.70,8.70,8.70,8.70
8.49,8.49,8.49,8.49
8.49,8.49,8.49,8.49
8.52,8.52,8.52,8.52
8.52,8.52,8.52,8.52
8.52,8.52,8.52,8.52
8.52,8.52,8.52,8.52
8.52,8.52,8.52,8.52
8.51,8.75,8.75,8.51
8.64,8.64,8.64,8.64
8.64,8.64,8.64,8.64
8.64,8.64,8.64,8.64
8.27,8.50,8.50,8.27
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.18,8.40,8.40,8.18
8.28,8.28,8.28,8.28
8.28,8.28,8.28,8.28
8.38,8.38,8.38,8.38
8.31,8.28,8.32,8.13
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.42,8.42,8.42,8.42
8.25,8.71,8.71,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.30,8.38,8.38,8.30
8.28,8.40,8.40,8.27
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.32,8.65,8.85,8.32
8.33,8.70,8.90,8.33
8.35,8.66,8.82,8.28
8.53,8.44,8.66,8.30
8.65,8.54,8.65,8.45
8.53,8.37,8.53,8.25
8.45,8.35,8.45,8.25
8.50,8.34,8.50,8.34
8.34,8.34,8.34,8.34
8.49,8.35,8.60,8.30
8.36,8.31,8.48,8.30
8.41,8.35,8.43,8.30
8.48,8.45,8.51,8.43
8.22,8.15,8.40,8.15
8.20,8.20,8.20,8.20
8.21,8.41,8.41,8.21
8.40,8.40,8.40,8.30
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.40,8.40,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.35,8.35,8.35,8.35
8.40,8.40,8.40,8.39
8.40,8.40,8.40,8.40
8.40,8.41,8.41,8.40
8.41,8.41,8.41,8.41
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.53,8.42,8.55,8.42
8.42,8.42,8.42,8.42
8.55,8.43,8.55,8.43
8.42,8.48,8.55,8.42
8.48,8.48,8.48,8.48
8.48,8.48,8.48,8.48
8.48,8.48,8.48,8.48
8.48,8.48,8.48,8.48
8.70,8.69,8.70,8.69
8.69,8.69,8.69,8.69
8.47,8.40,8.48,8.40
8.51,8.40,8.51,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.60,8.40,8.60,8.40
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.43,8.43,8.43,8.43
8.43,8.43,8.43,8.43
8.43,8.43,8.43,8.43
8.43,8.44,8.44,8.40
8.44,8.44,8.44,8.44
8.45,8.50,8.53,8.45
8.53,8.60,8.60,8.50
8.50,8.50,8.50,8.50
8.48,8.58,8.71,8.48
8.51,8.75,8.75,8.51
8.75,8.75,8.75,8.75
8.53,8.53,8.53,8.53
8.74,8.74,8.74,8.74
8.60,8.77,8.77,8.55
8.66,8.65,8.67,8.65
8.65,8.65,8.65,8.65
8.72,8.60,8.75,8.60
8.61,8.61,8.61,8.61
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.65,8.65,8.65,8.65
8.76,8.75,8.84,8.65
8.76,8.76,8.76,8.76
8.76,8.76,8.76,8.76
8.76,8.81,8.81,8.76
8.70,8.69,8.70,8.67
8.69,8.69,8.69,8.69
8.69,8.69,8.69,8.69
8.67,8.84,8.84,8.67
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,8.84,8.84,8.84
8.84,9.00,9.00,8.84
9.00,9.00,9.00,8.86
9.00,9.00,9.00,9.00
9.05,9.06,9.06,9.05
9.18,9.19,9.20,9.18
9.19,9.19,9.19,9.19
9.20,9.45,9.45,9.20
9.02,9.00,9.02,9.00
9.00,9.00,9.00,9.00
9.79,10.82,11.15,9.79
9.76,10.75,10.95,9.76
9.25,10.24,10.25,9.25
10.60,10.19,10.60,10.00
10.00,9.65,10.83,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.86,9.50,9.86,9.50
9.50,9.50,9.50,9.50
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.72,9.72,9.72,9.72
9.61,9.61,9.61,9.61
9.61,9.61,9.61,9.61
9.61,9.61,9.61,9.61
9.71,9.71,9.71,9.71
9.71,9.71,9.71,9.71
9.71,9.71,9.71,9.71
9.71,9.71,9.71,9.71
9.71,9.71,9.71,9.71
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
10.03,10.03,10.03,10.03
10.03,10.03,10.03,10.03
10.03,10.03,10.03,10.03
10.03,10.03,10.03,10.03
10.03,10.03,10.03,10.03
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.97,10.00,10.00,9.97
10.00,10.00,10.00,10.00
10.03,10.03,10.03,10.03
10.08,10.08,10.08,10.08
10.08,10.08,10.08,10.08
10.08,10.08,10.08,10.08
9.75,9.76,9.76,9.75
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
10.00,10.10,10.11,10.00
9.76,9.76,9.77,9.76
9.76,9.76,9.76,9.76
9.75,9.51,9.75,9.51
9.57,9.57,9.57,9.57
9.57,9.57,9.57,9.57
9.57,9.57,9.57,9.57
10.41,10.25,10.41,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
9.76,9.80,9.80,9.76
9.80,9.80,9.80,9.80
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.77,9.77,9.77,9.77
9.80,10.05,10.05,9.76
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
10.00,10.00,10.02,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.70,9.70,9.70,9.70
9.69,9.56,9.69,9.56
9.97,9.97,9.97,9.97
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.93,9.95,10.02,9.80
9.76,9.76,10.31,9.76
9.96,10.62,10.62,9.94
10.62,10.62,10.62,10.62
9.82,9.82,9.82,9.82
9.76,10.14,11.00,9.76
10.14,10.14,10.14,10.14
10.00,10.12,10.12,10.00
10.12,10.12,10.12,10.12
10.12,10.12,10.12,10.12
10.62,9.85,10.62,9.85
10.50,10.21,10.50,10.21
10.25,10.01,10.25,10.01
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
10.31,10.30,10.31,10.30
10.30,10.30,10.30,10.30
10.30,10.30,10.30,10.30
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.78,9.92,9.76
9.55,9.55,9.55,9.55
9.59,9.55,9.59,9.55
9.55,9.55,9.55,9.55
9.55,9.55,9.55,9.55
9.55,9.92,9.92,9.55
9.92,9.92,9.92,9.92
9.92,9.92,9.92,9.92
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.66,9.66,9.66,9.66
9.94,9.66,9.94,9.66
9.66,9.66,9.66,9.66
9.66,9.66,9.66,9.66
9.89,9.89,9.89,9.89
9.91,10.00,10.00,9.91
10.00,10.00,10.00,10.00
10.12,10.12,10.12,10.12
10.12,10.12,10.12,10.12
10.12,10.12,10.12,10.12
9.81,9.81,9.81,9.81
9.81,9.81,9.81,9.81
9.61,9.61,9.61,9.61
9.55,9.56,9.56,9.55
9.56,9.56,9.56,9.56
9.56,9.56,9.56,9.56
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.70,9.70,9.70,9.70
10.30,10.30,10.30,10.26
10.30,10.30,10.30,10.30
10.30,10.30,10.30,10.30
10.30,10.30,10.30,10.30
10.30,10.30,10.30,10.30
9.70,9.70,10.03,9.60
9.70,9.70,9.70,9.70
9.70,10.16,10.16,9.70
9.74,9.73,9.74,9.73
9.73,9.73,9.73,9.73
10.11,9.88,10.11,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.88,9.88,9.88,9.88
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.79,9.79,9.79,9.79
9.79,9.79,9.79,9.79
9.80,9.80,9.95,9.68
9.74,9.74,9.74,9.74
9.65,9.65,9.68,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.98,9.68,10.24,9.68
10.08,10.24,10.24,10.08
10.17,10.17,10.17,10.17
10.17,10.17,10.17,10.17
10.17,10.17,10.17,10.17
10.24,10.24,10.24,10.24
10.24,10.24,10.24,10.24
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.23,10.23,10.23,10.23
10.21,10.21,10.21,10.21
10.15,10.17,10.17,10.15
10.17,10.17,10.17,10.17
10.17,10.17,10.17,10.17
10.17,10.17,10.17,10.17
10.23,10.18,10.24,10.18
10.24,10.24,10.24,10.24
10.10,10.15,10.15,10.10
10.15,10.15,10.15,10.15
10.10,10.15,10.15,10.10
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
9.68,9.66,10.00,9.66
9.95,10.00,10.12,9.80
9.95,9.76,10.00,9.76
9.90,10.00,10.00,9.90
10.00,10.00,10.00,10.00
10.00,10.02,10.02,10.00
10.00,10.00,10.00,10.00
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.05,10.00,10.10,10.00
10.00,9.68,10.00,9.68
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.69,9.69,9.69,9.69
9.69,9.69,9.69,9.69
9.69,9.69,9.69,9.69
9.71,9.65,9.71,9.65
9.68,9.68,9.68,9.68
9.75,9.80,9.84,9.75
9.80,9.87,9.87,9.80
9.87,9.87,9.87,9.87
9.80,9.65,9.80,9.65
9.65,9.65,9.65,9.65
9.65,9.76,9.90,9.65
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
9.76,9.76,9.76,9.76
10.10,9.79,10.10,9.76
9.77,9.77,9.77,9.77
9.76,9.75,9.76,9.75
9.75,9.75,9.75,9.75
9.82,9.82,9.82,9.82
9.78,9.76,9.78,9.76
9.76,9.90,9.90,9.76
9.83,9.91,9.91,9.83
9.91,9.91,9.91,9.91
9.96,9.96,9.96,9.96
9.96,9.96,9.96,9.96
9.96,9.90,9.96,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.91,10.00,10.00,9.91
10.00,10.05,10.05,10.00
10.05,10.10,10.10,10.00
10.10,10.10,10.10,10.10
10.15,10.20,10.20,10.15
10.15,10.25,10.25,10.15
10.49,10.49,10.49,10.49
10.45,10.40,10.50,10.40
10.36,10.36,10.36,10.30
10.30,10.01,10.30,10.01
10.01,10.01,10.01,10.01
10.03,10.03,10.03,10.03
10.23,10.23,10.23,10.23
10.24,10.60,10.60,10.24
10.07,10.52,10.52,10.07
10.35,10.23,10.35,10.01
10.59,10.59,10.59,10.59
10.59,10.59,10.59,10.59
10.59,10.59,10.59,10.59
10.22,10.37,10.37,10.22
10.37,10.37,10.37,10.37
10.37,10.37,10.37,10.37
10.37,10.37,10.37,10.37
10.37,10.37,10.37,10.37
10.09,10.09,10.09,10.09
10.09,10.09,10.09,10.09
10.17,10.17,10.17,10.17
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.25,10.25,10.25,10.25
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.42,10.57,10.57,10.42
10.59,10.37,10.59,10.35
10.37,10.37,10.37,10.37
10.37,10.37,10.37,10.37
10.39,10.39,10.39,10.39
10.39,10.39,10.39,10.39
10.39,10.39,10.39,10.39
10.39,10.39,10.39,10.39
10.35,10.59,10.59,10.35
10.44,10.44,10.44,10.44
10.44,10.44,10.44,10.44
10.59,10.43,10.59,10.43
10.43,10.43,10.43,10.43
10.30,10.30,10.30,10.30
10.30,10.30,10.30,10.30
10.58,10.58,10.58,10.58
10.58,10.58,10.58,10.58
10.58,10.58,10.58,10.58
10.58,10.58,10.58,10.58
10.58,10.58,10.58,10.58
10.37,10.35,10.37,10.35
10.36,10.36,10.36,10.36
10.36,10.36,10.36,10.36
10.36,10.36,10.36,10.36
10.49,10.37,10.49,10.35
10.37,10.37,10.37,10.37
10.37,10.37,10.37,10.37
10.54,10.54,10.54,10.54
10.38,10.60,10.60,10.38
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.65,10.65,10.65,10.65
10.62,10.62,10.62,10.62
10.62,10.62,10.62,10.62
