OTTW,Ottawa Bancorp,NASDAQ
12.25,12.88,12.88,12.25
12.88,12.85,12.88,12.47
12.85,12.82,12.87,12.82
12.85,12.87,12.87,12.85
12.87,12.87,12.87,12.72
12.87,12.87,12.87,12.68
12.62,12.74,12.87,12.62
12.62,12.11,12.94,12.11
12.36,12.39,12.41,12.35
12.53,12.69,12.69,12.53
12.68,12.98,12.98,12.68
12.73,12.73,12.82,12.73
12.96,12.98,12.98,12.75
12.86,12.75,12.90,12.75
12.76,12.76,12.76,12.76
12.76,12.75,12.79,12.50
12.62,12.73,12.73,12.50
12.64,12.40,12.64,12.29
12.37,12.25,12.47,12.24
12.40,12.39,12.40,12.25
12.27,12.50,12.50,12.27
12.45,12.38,12.45,12.35
12.35,12.38,12.39,12.35
12.37,12.39,12.39,12.37
12.33,12.37,12.37,12.33
12.39,12.64,12.65,12.39
