ADXS,Advaxis,NASDAQ
8.78,8.61,8.85,8.40
8.60,8.83,8.84,8.43
8.92,8.92,9.27,8.76
8.83,8.81,9.01,8.64
8.86,8.55,8.90,8.47
8.56,8.12,8.75,8.02
8.22,8.12,8.28,7.95
8.00,8.16,8.31,8.00
8.18,8.02,8.36,7.96
8.06,8.04,8.34,8.00
8.04,7.86,8.25,7.80
7.84,7.21,7.89,7.07
7.18,7.62,7.66,7.18
7.70,7.54,8.00,7.41
7.52,7.26,7.68,7.18
7.25,7.13,7.29,7.00
7.13,7.16,7.28,6.97
7.25,7.49,7.53,7.20
7.58,7.94,7.95,7.45
7.99,7.88,8.10,7.58
7.89,8.23,8.59,7.75
8.36,8.42,8.56,8.13
8.47,8.25,8.60,8.03
8.24,8.77,9.31,7.95
8.66,8.86,9.17,8.50
8.84,9.23,9.57,8.80
