CPST,Capstone Turbine Corporation - Common Stock,NASDAQ
23.20,22.00,23.20,21.80
22.40,22.60,22.80,22.20
22.20,22.80,22.80,21.60
22.80,22.80,23.40,22.20
23.00,22.30,23.20,21.80
22.40,22.60,22.80,22.40
22.80,23.40,23.80,22.60
23.80,24.20,24.20,23.40
24.20,24.80,24.80,23.80
24.80,24.40,24.80,24.20
24.60,24.60,24.80,24.20
25.20,25.00,25.40,24.60
25.00,25.20,25.20,24.60
25.40,26.60,27.00,25.20
27.40,27.80,28.00,26.80
27.60,27.60,27.80,27.20
27.20,27.60,27.60,27.20
27.20,26.20,27.60,25.20
26.20,26.60,27.00,26.20
26.60,27.60,27.60,26.60
27.40,27.60,28.00,26.80
27.40,28.00,28.40,27.40
28.40,29.60,30.40,28.35
30.20,28.80,30.40,28.60
28.60,29.20,29.40,28.20
29.00,28.60,30.00,28.60
29.00,28.40,29.00,28.20
28.80,29.00,29.40,28.40
29.20,29.40,29.60,28.80
29.60,29.40,29.60,29.20
29.60,29.40,29.60,29.20
29.20,28.60,29.60,28.60
28.40,27.80,28.40,27.60
27.60,27.00,27.80,25.60
26.60,27.20,27.40,26.20
22.40,23.20,26.00,22.00
23.00,23.80,24.00,22.60
23.80,23.40,24.00,23.20
23.20,22.60,23.80,22.40
22.80,22.20,23.00,22.00
22.20,23.20,23.20,22.20
23.40,22.40,23.60,22.40
22.40,23.00,23.00,22.38
22.80,22.40,23.00,22.40
22.60,22.80,23.00,22.40
22.60,22.80,22.80,22.40
22.80,22.40,22.80,22.20
22.20,22.60,22.80,22.20
22.60,22.60,22.80,22.40
22.60,22.80,22.80,22.40
22.80,22.20,23.00,22.00
22.60,22.10,22.80,22.00
22.20,21.40,22.20,21.40
21.60,21.60,21.90,21.40
21.80,22.00,22.00,21.40
21.80,22.42,22.60,21.80
22.80,23.20,23.40,22.60
23.20,23.40,23.60,23.20
23.60,23.00,23.60,22.40
23.20,23.20,23.20,22.80
23.40,23.60,23.60,23.20
23.40,23.40,23.60,23.20
23.40,23.40,23.60,23.00
23.40,23.40,23.60,23.20
23.20,23.20,23.60,23.20
23.40,23.60,23.60,23.20
23.60,24.40,24.40,23.20
24.40,24.40,25.60,24.20
24.80,24.60,24.80,24.60
24.40,23.60,24.60,23.40
23.40,23.40,23.80,23.00
23.40,23.20,23.80,23.00
23.00,23.00,23.40,23.00
23.00,22.40,23.20,22.40
23.60,23.80,24.60,23.00
24.20,24.00,24.80,23.60
24.00,23.60,24.00,23.00
23.60,23.30,23.73,23.20
24.00,23.80,24.00,23.40
23.80,23.90,24.00,23.40
23.80,24.80,25.20,23.40
24.80,25.00,25.60,24.60
25.40,25.60,25.80,25.20
25.60,25.80,25.80,25.20
26.00,25.60,26.00,25.40
25.60,26.00,26.40,25.40
26.00,26.00,26.20,25.80
26.00,25.70,26.20,25.40
25.60,26.00,26.00,25.40
26.20,27.00,27.60,25.80
27.20,27.60,29.00,27.20
27.80,28.00,28.40,27.60
28.00,25.80,28.40,25.40
25.80,25.20,26.00,25.00
25.20,24.60,26.00,24.60
24.80,25.40,25.50,24.60
25.40,24.60,25.80,24.60
25.00,23.70,25.20,23.20
23.60,22.40,24.20,22.40
23.60,25.00,25.40,23.40
25.20,26.30,26.40,24.60
26.00,25.60,26.20,25.20
25.40,25.40,25.80,25.00
25.60,25.20,25.60,25.00
25.40,25.60,25.80,25.00
25.80,25.40,26.80,24.80
25.00,25.40,25.80,25.00
25.60,25.00,25.60,25.00
25.40,24.90,25.60,24.60
25.00,24.00,25.00,24.00
24.00,23.20,24.20,23.20
23.00,23.40,23.80,23.00
23.60,23.80,23.80,23.20
24.00,23.80,24.00,23.60
23.60,23.20,23.80,23.20
23.40,23.20,23.60,23.20
24.20,24.40,25.40,24.20
24.60,25.20,25.80,24.60
26.20,25.60,26.60,24.80
25.60,25.20,25.80,24.80
25.00,24.20,25.18,24.20
24.40,23.20,24.60,23.20
23.40,23.20,23.80,23.20
23.40,23.40,23.80,23.20
23.40,23.80,24.00,23.40
23.80,24.80,25.00,23.80
24.60,25.00,25.00,24.20
25.00,24.60,25.00,24.40
24.80,25.00,25.00,24.40
25.00,24.80,25.20,24.40
24.60,25.20,25.20,24.40
25.00,24.40,25.10,24.20
24.60,25.00,25.00,24.20
25.00,25.60,25.60,24.80
25.60,25.80,26.00,25.00
25.60,26.80,26.80,25.20
27.00,27.80,27.80,26.80
28.60,27.80,29.00,27.60
28.80,28.50,29.40,28.20
29.00,29.00,30.80,28.40
30.80,31.40,33.80,29.80
32.00,30.20,32.60,29.60
30.40,30.80,31.60,30.40
31.40,32.00,32.00,30.60
32.20,32.80,33.75,32.00
33.00,31.80,33.00,31.80
33.60,34.60,35.00,33.00
35.20,34.50,36.00,32.60
34.40,34.80,35.00,33.60
34.00,33.80,34.40,32.80
33.80,31.80,33.80,31.00
32.80,31.60,32.80,30.00
31.80,32.80,32.80,31.40
32.80,31.80,33.00,31.00
32.20,32.10,32.80,32.00
32.00,32.40,33.20,31.60
32.80,31.60,33.00,31.00
32.00,30.80,32.00,30.40
30.80,29.20,31.20,28.40
28.80,30.60,30.80,28.80
31.60,31.60,31.80,31.00
31.60,32.80,32.80,31.40
29.40,31.00,31.60,29.20
31.00,30.20,31.00,29.20
30.40,31.00,31.10,30.20
31.20,31.80,32.00,30.80
32.80,31.80,33.20,31.20
33.80,32.60,33.80,32.00
32.80,34.20,34.20,32.60
34.40,35.40,35.60,34.40
35.60,36.00,36.60,35.00
36.00,37.40,37.60,35.20
38.00,39.00,39.00,37.40
39.20,38.60,39.20,38.00
38.00,35.80,38.12,35.60
33.80,32.40,34.80,32.00
33.60,37.60,37.60,33.60
40.80,37.20,41.00,36.40
36.80,36.40,37.70,36.20
37.20,36.60,37.40,35.40
38.80,39.20,40.60,37.40
43.10,43.60,48.40,41.00
45.80,46.40,49.60,44.00
47.40,44.00,48.40,42.60
44.00,44.40,44.80,42.00
46.00,44.00,46.60,43.40
45.20,47.20,47.60,44.00
49.00,49.00,52.00,48.00
49.00,48.80,51.00,47.20
48.80,46.60,50.40,45.60
46.60,45.00,48.00,43.80
45.20,46.80,47.00,44.00
44.40,41.70,45.60,41.40
44.20,42.60,44.20,40.20
42.00,40.20,43.00,40.00
40.40,42.60,43.00,40.20
43.00,43.00,44.00,42.00
44.40,45.40,46.40,44.00
45.20,44.20,45.60,43.20
44.20,41.80,44.40,41.20
42.20,41.00,42.20,40.40
41.40,43.00,43.40,41.00
43.40,44.20,44.40,42.40
44.00,41.60,44.20,41.00
40.80,40.60,42.60,40.40
41.00,39.80,42.00,39.40
39.60,41.20,41.20,38.20
41.20,41.60,41.80,40.20
42.00,43.00,43.20,41.40
43.80,44.60,44.80,43.20
44.60,44.60,45.00,43.60
44.20,43.40,44.40,43.00
43.80,43.40,44.00,42.40
43.00,43.80,44.00,41.60
43.80,42.40,44.00,41.00
42.40,40.00,42.40,39.40
40.00,41.20,41.60,39.80
37.60,35.60,37.60,35.20
36.00,33.90,36.00,33.80
35.00,34.00,35.20,33.40
33.00,29.00,33.00,28.00
30.00,29.20,30.60,28.80
29.20,27.40,29.80,27.40
27.80,26.60,28.00,25.60
28.20,30.40,31.00,27.60
30.80,30.20,31.20,30.00
30.20,28.00,30.40,28.00
28.40,27.80,28.60,27.20
28.00,28.00,28.40,27.40
28.20,29.00,29.80,28.00
29.20,28.00,29.60,28.00
28.00,27.80,29.00,27.00
28.00,28.20,28.60,27.20
28.00,28.80,29.20,27.60
29.00,28.40,29.60,28.20
28.40,29.80,30.20,28.40
30.40,30.80,31.00,30.00
31.00,30.20,31.40,30.00
31.20,31.00,31.80,30.60
31.20,30.20,31.40,30.20
31.00,30.80,31.20,30.40
30.40,30.40,30.80,29.00
30.60,31.00,31.00,30.60
31.20,32.20,32.40,30.83
32.00,31.60,32.40,31.40
31.20,30.60,31.30,30.20
30.00,31.20,31.40,30.00
29.80,30.60,30.60,28.00
30.00,30.60,31.20,30.00
30.00,31.40,31.40,29.60
31.20,31.00,31.80,30.60
31.40,31.40,31.60,30.80
31.40,31.00,31.60,30.80
31.00,30.60,31.20,30.40
30.80,30.20,31.00,30.00
30.00,30.20,30.20,29.40
30.60,30.20,30.60,29.60
29.80,30.20,30.25,29.60
30.00,30.20,30.60,29.60
30.00,30.20,30.60,30.00
30.20,30.20,30.60,30.20
30.20,30.20,30.40,29.80
30.00,30.40,30.60,29.80
30.40,29.80,30.40,29.40
30.40,30.00,30.40,29.40
29.40,28.40,29.80,28.40
28.20,28.20,28.60,28.00
28.80,28.20,29.00,28.00
28.40,28.20,28.80,28.00
28.00,27.60,28.40,27.40
27.60,26.00,27.80,25.80
25.80,27.20,27.20,25.60
26.60,27.20,27.40,26.40
27.20,27.60,28.60,27.20
28.00,28.80,29.00,28.00
28.80,27.80,29.00,27.80
27.60,27.40,28.00,27.20
27.40,27.80,28.80,27.20
27.80,27.40,28.60,27.40
27.80,28.20,28.20,27.60
28.00,27.80,28.60,27.40
28.00,27.20,28.00,27.00
27.20,27.40,28.00,27.00
27.40,28.00,28.40,27.20
28.00,27.60,28.40,27.40
28.20,28.40,28.40,27.60
26.00,24.00,26.00,23.80
24.60,23.80,25.00,23.80
23.80,23.80,24.40,23.60
23.80,22.40,24.20,22.20
22.80,23.00,23.60,22.60
23.60,23.20,23.80,22.80
23.80,23.80,24.20,23.20
24.40,24.40,24.60,23.80
24.80,24.40,24.80,23.60
25.00,24.40,25.40,24.20
25.00,24.60,25.00,24.00
25.20,25.40,25.60,25.00
25.40,25.40,25.40,25.00
25.40,25.00,25.40,25.00
25.00,25.20,25.20,24.80
25.00,25.00,25.20,24.80
25.20,24.60,25.20,24.40
24.80,24.00,24.80,24.00
24.20,24.40,24.60,24.20
24.20,24.60,24.60,24.00
24.60,24.40,24.60,24.20
24.40,24.00,24.60,24.00
24.00,24.60,25.00,24.00
24.20,24.40,24.80,24.20
24.40,24.00,24.80,24.00
24.20,23.40,24.20,23.20
23.60,23.70,23.80,23.20
23.40,22.80,24.00,22.80
23.20,22.80,23.20,22.80
22.80,23.00,23.00,22.40
23.00,22.20,23.20,22.20
22.20,21.80,22.40,21.60
21.80,21.80,22.20,21.60
21.60,20.60,21.60,20.60
20.80,21.20,21.40,20.60
21.00,21.40,21.80,20.80
21.40,21.40,21.60,21.20
21.60,20.40,21.60,20.20
20.40,20.60,21.00,20.00
21.00,20.60,21.00,20.40
20.80,21.00,21.40,20.80
20.80,21.00,21.40,20.80
21.00,20.00,21.00,19.70
20.00,18.41,20.20,11.20
18.20,18.40,18.80,18.10
18.40,16.52,18.40,15.84
16.40,16.24,17.00,15.80
15.20,17.60,17.80,15.20
17.56,16.80,18.10,16.62
17.00,16.26,17.56,16.19
16.40,15.58,16.40,15.44
16.20,16.50,16.70,15.70
16.70,16.70,17.56,16.60
17.12,17.40,17.60,17.00
17.40,17.80,18.20,17.40
17.80,18.34,18.34,17.40
18.40,19.41,19.60,18.40
19.60,19.58,19.62,19.00
19.60,19.52,19.96,19.12
19.80,20.00,20.20,19.23
20.20,20.20,20.80,20.00
20.60,20.00,20.80,20.00
20.40,20.40,20.40,20.00
20.60,19.20,20.60,18.22
16.80,17.92,18.00,16.40
18.04,19.08,19.25,18.04
19.00,19.50,19.75,18.62
19.60,19.60,20.00,19.40
19.80,18.80,19.96,18.50
18.70,18.51,18.80,18.00
18.60,17.40,18.60,17.40
17.40,16.71,17.40,16.60
16.80,16.60,18.32,16.60
16.98,17.18,17.18,16.60
17.55,17.59,18.03,17.20
17.80,18.00,18.27,17.40
18.20,17.80,18.20,17.46
17.86,17.40,17.86,17.20
17.32,16.80,17.40,16.80
17.25,16.20,17.25,16.00
16.05,16.40,16.80,16.05
16.40,16.38,16.75,16.00
16.27,16.00,16.54,16.00
15.98,16.20,16.40,15.98
16.20,15.25,16.30,15.20
15.00,15.23,15.38,15.00
15.26,14.26,15.26,13.60
14.39,13.90,14.40,13.80
13.40,14.20,14.58,13.40
14.26,15.20,16.00,14.26
15.40,14.80,15.58,14.62
15.00,15.00,15.40,14.60
15.40,15.07,15.80,14.91
15.20,15.12,15.40,14.73
15.00,14.72,15.60,14.40
14.60,14.64,14.90,14.20
14.60,14.80,15.00,14.05
14.80,15.03,15.04,14.80
15.20,15.80,15.88,15.00
15.66,15.20,15.80,14.61
15.20,14.79,15.20,14.54
15.10,14.84,15.10,14.63
15.00,14.60,15.00,14.60
14.92,14.83,15.20,14.50
14.97,14.67,15.00,14.60
14.73,14.89,14.96,14.70
14.76,14.80,15.36,14.71
15.26,14.60,15.26,14.60
15.00,14.84,15.00,14.75
14.80,14.70,15.20,14.61
15.00,13.40,15.00,13.36
13.60,13.59,13.78,13.40
13.55,12.91,13.76,12.81
13.00,12.44,13.12,12.20
12.40,12.17,12.60,11.80
12.20,11.90,12.20,11.83
12.00,13.15,13.40,11.90
13.40,13.00,13.58,12.84
13.15,12.52,13.40,12.44
12.80,12.92,13.01,12.10
13.00,12.40,13.12,12.20
12.80,12.57,12.94,12.31
12.44,14.15,14.21,12.44
14.40,13.60,14.40,13.20
13.98,14.00,14.30,13.60
13.04,13.67,14.00,12.62
13.80,13.95,14.18,13.80
14.00,14.08,14.60,13.95
14.12,13.80,14.20,13.70
14.20,14.00,14.28,13.80
14.00,14.68,15.18,13.94
15.20,14.60,15.20,14.40
14.80,14.57,14.94,14.41
14.58,14.10,14.60,14.10
14.20,14.02,14.30,14.00
14.20,13.87,14.40,13.80
13.80,13.96,14.00,13.62
13.98,14.07,14.20,13.76
14.06,14.20,14.30,13.80
14.20,14.15,14.27,13.95
14.20,14.80,14.80,14.00
14.80,14.32,14.80,14.13
14.40,14.20,14.60,14.00
14.20,14.20,14.37,14.06
14.00,13.71,14.36,13.60
13.80,13.48,14.00,13.20
13.20,13.45,13.64,13.00
13.40,13.79,13.93,13.00
13.54,13.80,14.00,13.54
13.80,13.56,13.80,13.20
13.60,13.66,13.96,13.24
13.40,13.45,14.00,13.31
13.40,13.80,13.91,13.10
13.70,13.61,14.00,13.40
13.70,13.24,13.70,12.60
12.80,12.80,13.00,12.66
12.90,12.91,13.18,12.60
12.81,12.40,13.00,12.30
12.40,12.80,13.00,12.40
12.69,12.64,12.70,12.20
12.80,13.01,13.33,12.42
13.00,13.00,13.00,12.62
12.88,12.94,13.00,12.60
13.00,12.80,13.19,12.80
12.80,12.82,13.20,12.60
12.93,12.80,13.18,12.80
12.82,12.70,13.10,12.60
12.63,12.31,12.82,12.20
12.32,12.31,12.56,12.25
13.10,12.77,13.10,12.67
13.00,12.72,13.00,12.44
12.73,13.30,13.58,12.72
13.00,12.75,13.10,12.60
12.62,12.44,12.80,12.40
12.60,12.63,12.80,12.40
12.60,12.53,12.80,12.40
12.43,12.79,12.80,12.40
12.80,12.75,12.80,12.42
12.80,12.81,13.04,12.71
12.71,12.47,12.80,12.40
12.54,12.56,12.67,12.40
12.50,12.42,12.68,12.40
12.41,12.56,12.60,12.40
12.46,12.38,12.60,12.15
12.33,11.74,12.40,11.60
11.76,11.24,11.96,11.20
11.24,10.96,11.51,10.60
11.00,10.87,11.00,10.70
11.00,11.09,11.17,10.80
11.13,11.08,11.80,11.04
11.00,11.03,11.40,11.00
11.10,10.81,11.53,10.80
11.00,11.00,11.17,10.80
11.00,10.72,11.02,10.62
10.64,10.34,10.90,10.10
10.28,10.37,10.39,10.10
10.30,10.40,10.93,10.20
10.40,10.40,10.60,10.30
10.40,10.37,10.60,10.20
10.40,10.17,10.56,10.00
10.10,10.03,10.23,9.28
9.68,9.18,10.00,9.12
9.00,8.40,9.20,8.26
8.76,8.60,8.96,8.48
8.97,10.40,10.88,8.63
12.00,11.39,13.00,11.23
11.80,11.22,11.88,10.91
11.40,11.06,11.60,10.82
11.60,11.07,11.60,11.03
11.08,11.56,11.60,10.86
11.60,11.48,11.86,11.20
11.95,11.75,11.95,11.20
11.80,11.40,12.00,11.40
11.41,11.21,11.80,11.00
9.80,9.40,9.80,9.00
9.60,9.61,9.94,9.17
9.80,10.16,10.40,9.60
10.80,10.37,11.00,10.00
10.49,10.09,10.49,9.86
9.92,9.98,10.19,9.70
9.84,9.84,9.98,9.60
9.80,9.91,9.91,9.45
9.91,8.43,10.20,8.20
8.96,8.20,8.96,8.10
8.20,8.21,8.40,7.40
8.40,8.01,8.40,8.00
7.94,8.40,8.62,7.40
8.20,8.10,8.40,7.60
7.82,7.73,8.10,7.50
7.70,7.11,7.70,7.10
7.12,7.33,7.75,7.12
7.59,7.48,7.60,7.10
7.52,7.20,7.65,7.20
7.20,7.32,7.59,7.12
7.44,7.10,7.44,7.00
7.08,7.11,7.41,7.05
7.20,7.00,7.20,7.00
7.00,6.50,7.20,6.42
6.60,6.20,6.95,6.20
6.02,7.18,7.20,6.00
7.12,6.88,7.50,6.85
6.88,6.80,7.08,6.70
6.80,6.12,7.00,6.00
6.02,6.22,6.99,6.00
6.42,6.74,7.00,6.22
6.84,6.81,7.00,6.74
6.98,7.00,7.20,6.80
7.40,6.90,7.40,6.90
7.00,6.64,7.20,6.50
6.40,6.35,7.02,6.28
6.40,6.20,6.67,6.20
6.77,7.24,7.65,6.66
7.62,8.11,8.80,7.62
8.56,8.51,8.60,7.66
8.56,8.40,8.58,8.10
8.60,8.40,8.79,8.40
8.64,8.04,8.64,8.00
7.82,7.90,8.20,7.81
8.00,8.06,8.20,7.62
8.00,8.10,8.19,7.60
8.20,7.73,8.20,7.60
7.80,7.55,7.98,7.22
7.00,7.28,7.50,7.00
7.36,7.25,7.50,7.20
7.40,7.13,7.49,7.00
7.43,7.42,7.53,7.20
7.60,8.22,8.40,7.42
7.80,8.03,8.36,7.70
8.12,7.80,8.20,7.56
7.60,7.68,7.80,7.50
7.76,7.87,8.00,7.71
7.92,7.80,8.00,7.62
8.00,7.79,8.00,7.74
8.00,7.50,8.00,7.49
7.56,7.46,7.92,7.44
7.74,7.32,7.74,7.20
7.40,7.06,7.70,7.00
7.06,7.01,7.24,7.00
7.12,7.44,7.65,7.00
7.40,7.21,7.60,7.20
7.18,7.40,7.40,7.00
7.70,7.22,7.70,7.20
7.60,7.02,7.67,7.02
7.45,6.80,7.50,6.76
7.00,7.05,7.40,6.82
7.30,7.00,7.50,6.96
7.14,6.92,7.48,6.86
7.06,6.66,7.06,6.60
6.80,6.80,6.94,6.63
6.00,5.06,6.37,4.34
4.80,4.82,5.19,4.60
4.82,4.40,5.00,4.02
4.70,5.09,5.10,4.55
5.19,5.30,5.60,5.10
5.40,5.12,5.41,5.02
5.40,4.97,5.40,4.84
5.00,4.97,5.14,4.81
4.84,4.93,5.10,4.82
4.92,4.80,5.20,4.80
4.80,4.94,5.82,4.80
5.00,4.97,5.20,4.78
4.91,4.53,4.96,4.48
4.60,4.50,4.79,4.44
4.77,4.50,4.80,4.48
4.68,4.48,4.68,4.43
4.42,4.43,4.60,4.34
4.58,4.32,4.58,4.22
4.40,4.18,4.48,4.18
4.20,4.16,4.48,4.15
4.04,4.20,4.40,4.04
4.20,4.10,4.20,4.10
4.20,4.08,4.20,4.04
4.19,4.05,4.19,4.02
4.10,4.00,4.40,3.96
4.40,4.30,4.40,3.91
4.00,3.99,4.18,3.84
3.85,3.04,3.98,3.02
3.05,2.79,3.24,2.78
2.86,2.17,2.90,2.10
2.12,2.21,2.36,2.12
2.22,2.32,2.44,2.20
2.29,1.99,2.32,1.98
2.04,1.98,2.05,1.96
2.05,1.90,2.05,1.89
1.97,1.95,2.04,1.90
1.91,1.80,1.94,1.76
1.79,1.84,1.90,1.75
1.82,1.79,1.88,1.75
1.79,1.75,1.95,1.72
1.72,1.68,1.72,1.55
1.68,1.58,1.72,1.57
1.63,1.60,1.65,1.55
1.58,1.53,1.60,1.50
1.52,1.52,1.56,1.50
1.53,1.51,1.58,1.50
1.51,1.38,1.51,1.35
1.37,1.37,1.40,1.30
1.38,1.44,1.55,1.38
1.46,1.38,1.49,1.36
1.40,1.28,1.40,1.25
1.25,1.20,1.30,1.18
1.19,1.27,1.28,1.16
1.21,1.25,1.40,1.21
1.25,1.25,1.29,1.21
1.24,1.19,1.29,1.19
1.21,1.24,1.34,1.21
1.19,1.27,1.29,1.19
1.29,1.38,1.47,1.27
1.51,1.46,1.53,1.41
1.46,1.44,1.50,1.41
1.50,1.39,1.50,1.35
1.39,1.31,1.42,1.31
1.29,1.40,1.42,1.28
1.38,1.45,1.49,1.34
1.47,1.48,1.53,1.45
1.54,1.46,1.63,1.41
1.48,1.26,1.49,1.24
1.38,1.35,1.39,1.30
1.38,1.30,1.38,1.25
1.32,1.25,1.37,1.25
1.32,1.22,1.32,1.19
1.21,1.20,1.25,1.15
1.17,1.18,1.21,1.15
1.20,1.08,1.23,1.06
1.05,1.05,1.06,1.00
1.10,1.17,1.26,1.10
1.26,1.27,1.28,1.20
1.31,1.22,1.34,1.21
1.22,1.24,1.27,1.22
1.27,1.28,1.30,1.22
1.29,1.36,1.36,1.28
1.37,1.41,1.41,1.36
1.45,1.36,1.47,1.35
1.35,1.28,1.37,1.27
1.32,1.28,1.32,1.25
1.41,1.58,1.69,1.41
1.63,1.46,1.64,1.44
1.48,1.35,1.50,1.35
1.35,1.33,1.38,1.29
1.35,1.38,1.44,1.35
1.37,1.40,1.43,1.36
1.42,1.45,1.49,1.41
1.49,1.45,1.53,1.41
1.45,1.41,1.49,1.41
1.41,1.38,1.41,1.37
1.38,1.30,1.38,1.30
1.32,1.26,1.33,1.21
1.23,1.14,1.24,1.12
1.12,1.20,1.23,1.06
1.19,1.18,1.23,1.16
1.18,1.17,1.22,1.15
1.17,1.17,1.21,1.16
1.19,1.20,1.24,1.16
1.21,1.24,1.30,1.20
1.26,1.30,1.37,1.24
1.34,1.40,1.43,1.33
1.43,1.51,1.59,1.42
1.55,1.41,1.55,1.38
1.40,1.47,1.47,1.40
1.45,1.45,1.48,1.38
1.48,1.44,1.48,1.42
1.43,1.42,1.47,1.40
1.43,1.37,1.44,1.35
1.37,1.36,1.39,1.31
1.35,1.36,1.37,1.29
1.35,1.32,1.41,1.32
1.33,1.35,1.39,1.33
1.35,1.33,1.39,1.31
1.33,1.25,1.33,1.21
1.25,1.22,1.26,1.20
1.22,1.25,1.29,1.22
1.24,1.24,1.26,1.21
1.25,1.38,1.40,1.24
1.39,1.60,1.67,1.39
1.58,1.48,1.60,1.45
1.50,1.42,1.56,1.40
1.40,1.36,1.40,1.34
1.36,1.41,1.46,1.36
1.40,1.36,1.43,1.35
1.39,1.39,1.44,1.37
1.45,1.59,1.70,1.43
1.60,1.52,1.63,1.52
1.53,1.89,1.97,1.53
2.12,2.09,2.40,2.00
2.11,2.01,2.14,1.95
1.98,2.51,2.70,1.92
2.00,1.90,2.20,1.77
1.86,1.85,1.93,1.82
1.84,1.79,1.87,1.73
1.76,1.77,1.79,1.72
1.75,1.67,1.78,1.65
1.67,1.67,1.68,1.63
1.69,1.69,1.73,1.65
1.66,1.69,1.74,1.63
1.69,1.57,1.69,1.55
1.56,1.55,1.60,1.53
1.55,1.51,1.58,1.45
1.49,1.45,1.57,1.44
1.47,1.46,1.54,1.40
1.44,1.44,1.48,1.35
1.45,1.38,1.45,1.32
1.39,1.46,1.54,1.39
1.52,1.53,1.54,1.46
1.53,1.41,1.55,1.41
1.41,1.42,1.44,1.35
1.45,1.39,1.46,1.38
1.39,1.42,1.47,1.39
1.40,1.44,1.46,1.40
1.42,1.42,1.43,1.38
1.41,1.45,1.50,1.40
1.49,1.55,1.55,1.46
1.57,1.62,1.66,1.53
1.62,1.55,1.65,1.50
1.55,1.55,1.60,1.53
1.53,1.55,1.57,1.51
1.55,1.56,1.60,1.55
1.56,1.57,1.58,1.52
1.55,1.46,1.55,1.45
1.46,1.44,1.49,1.43
1.44,1.53,1.53,1.44
1.52,1.51,1.54,1.50
1.54,1.52,1.54,1.47
1.52,1.50,1.52,1.45
1.49,1.38,1.49,1.34
1.40,1.38,1.43,1.35
1.43,1.45,1.47,1.35
1.44,1.41,1.46,1.39
1.38,1.40,1.42,1.37
1.41,1.40,1.43,1.38
1.43,1.44,1.45,1.41
1.42,1.40,1.44,1.36
1.40,1.37,1.40,1.36
1.39,1.41,1.43,1.38
1.38,1.40,1.40,1.34
1.38,1.25,1.40,1.25
1.29,1.35,1.36,1.29
1.38,1.38,1.45,1.30
1.36,1.38,1.40,1.30
1.36,1.40,1.43,1.36
1.38,1.33,1.41,1.31
1.33,1.33,1.36,1.31
1.35,1.35,1.37,1.32
1.35,1.35,1.37,1.34
1.34,1.34,1.37,1.34
1.37,1.38,1.40,1.36
1.36,1.37,1.40,1.35
1.37,1.38,1.40,1.37
1.38,1.35,1.42,1.35
1.35,1.38,1.39,1.34
1.36,1.45,1.48,1.36
1.48,1.46,1.52,1.46
1.47,1.48,1.50,1.46
1.48,1.52,1.53,1.48
1.53,1.54,1.54,1.50
1.52,1.54,1.54,1.50
1.53,1.50,1.55,1.47
1.52,1.53,1.56,1.50
1.51,1.55,1.57,1.51
1.55,1.55,1.57,1.54
1.56,1.46,1.58,1.45
1.46,1.52,1.53,1.46
1.52,1.47,1.53,1.46
1.45,1.46,1.50,1.45
1.49,1.48,1.50,1.48
1.50,1.50,1.52,1.45
1.49,1.48,1.50,1.46
1.50,1.52,1.52,1.48
1.52,1.50,1.52,1.50
1.50,1.52,1.52,1.50
1.52,1.53,1.54,1.52
1.52,1.50,1.53,1.50
1.50,1.54,1.58,1.50
1.55,1.55,1.58,1.53
1.58,1.59,1.60,1.56
1.60,1.89,1.97,1.58
1.89,1.74,1.89,1.69
1.72,1.71,1.78,1.65
1.72,1.71,1.79,1.68
1.68,1.73,1.75,1.62
1.75,1.70,1.80,1.66
1.72,1.71,1.74,1.68
1.69,1.69,1.72,1.68
1.68,1.64,1.71,1.64
1.64,1.57,1.68,1.57
1.56,1.48,1.62,1.46
1.47,1.48,1.49,1.46
1.48,1.41,1.52,1.41
1.41,1.43,1.47,1.41
1.45,1.43,1.45,1.41
1.41,1.41,1.43,1.41
1.41,1.40,1.44,1.40
1.40,1.40,1.41,1.40
1.40,1.33,1.40,1.32
1.35,1.33,1.35,1.33
1.34,1.43,1.43,1.34
1.42,1.39,1.43,1.38
1.39,1.39,1.42,1.38
1.39,1.35,1.39,1.33
1.34,1.36,1.38,1.34
1.37,1.35,1.41,1.31
1.36,1.38,1.40,1.35
1.38,1.37,1.43,1.35
1.35,1.33,1.37,1.33
1.33,1.30,1.39,1.30
1.30,1.37,1.44,1.30
1.40,1.45,1.47,1.38
1.44,1.42,1.48,1.40
1.43,1.39,1.43,1.36
1.40,1.36,1.40,1.35
1.40,1.36,1.40,1.35
1.36,1.32,1.36,1.30
1.34,1.35,1.38,1.32
1.35,1.33,1.38,1.32
1.28,1.10,1.29,1.09
1.10,1.11,1.19,1.00
1.18,1.09,1.18,1.07
1.08,1.10,1.11,1.06
1.09,1.08,1.09,1.06
1.07,1.05,1.07,1.05
1.05,1.03,1.07,1.00
1.03,1.00,1.05,1.00
0.99,0.93,1.01,0.87
0.94,0.88,0.96,0.87
0.88,0.84,0.88,0.83
0.94,0.85,0.94,0.84
0.84,0.78,0.88,0.75
0.80,0.80,0.84,0.76
0.84,0.81,0.86,0.81
0.82,0.87,0.88,0.82
0.86,0.94,0.94,0.84
0.94,0.90,0.94,0.85
0.88,0.91,0.92,0.86
0.94,0.97,0.98,0.91
0.97,0.91,0.98,0.90
0.92,0.92,0.95,0.88
0.91,0.91,0.98,0.90
0.96,0.93,0.96,0.90
0.94,0.91,0.94,0.90
0.94,0.91,0.94,0.90
0.90,0.92,0.93,0.88
0.90,0.91,0.95,0.83
0.90,0.89,0.91,0.87
0.90,0.88,0.91,0.85
0.87,0.89,0.90,0.87
0.88,0.90,0.92,0.88
0.90,0.95,0.95,0.90
0.95,0.92,0.97,0.91
