SLCT,Select Bancorp,NASDAQ
6.10,6.39,6.39,6.05
6.35,6.11,6.35,6.04
6.10,6.28,6.29,6.10
6.28,6.28,6.28,6.28
6.18,6.40,6.40,6.16
6.39,6.38,6.40,6.38
6.30,6.30,6.30,6.30
6.30,6.40,6.40,6.30
6.40,6.40,6.40,6.40
6.16,6.18,6.18,6.16
6.16,6.16,6.16,6.16
6.21,6.21,6.21,6.21
6.21,6.21,6.21,6.21
6.20,6.17,6.20,6.16
6.23,6.28,6.30,6.22
6.30,6.50,6.50,6.30
6.57,6.31,6.57,6.31
6.35,6.75,6.84,6.35
6.77,6.90,7.42,6.75
6.88,6.79,7.12,6.79
6.79,6.79,6.79,6.79
6.79,6.79,6.79,6.79
6.99,6.99,6.99,6.99
6.82,6.78,6.82,6.75
6.70,6.70,6.75,6.59
6.69,6.70,6.82,6.69
6.69,6.60,6.79,6.60
6.63,6.52,6.63,6.52
6.59,6.80,6.80,6.59
6.68,6.68,6.68,6.68
6.80,6.51,6.80,6.50
6.73,6.53,6.73,6.53
6.62,6.75,6.80,6.62
6.71,6.70,6.71,6.70
6.79,7.09,7.33,6.79
7.09,6.98,7.09,6.95
6.95,6.90,7.00,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.79
6.90,6.80,6.90,6.71
6.80,6.79,6.80,6.79
6.79,6.81,6.90,6.79
6.83,6.76,7.20,6.71
6.76,6.76,6.76,6.76
6.76,6.76,6.76,6.76
6.75,6.71,7.05,6.64
6.65,6.62,6.65,6.62
6.62,6.62,6.62,6.62
6.62,6.62,6.62,6.62
6.65,6.68,7.16,6.65
6.87,6.71,6.87,6.71
6.87,6.81,6.88,6.71
6.81,6.81,6.81,6.81
6.75,6.74,6.75,6.63
6.83,6.90,6.90,6.83
6.63,6.63,6.63,6.63
6.63,6.63,6.63,6.63
6.70,6.67,6.90,6.67
6.68,6.66,6.70,6.63
6.66,6.66,6.66,6.66
6.62,6.65,6.70,6.62
6.85,6.90,6.90,6.67
6.88,7.12,7.12,6.70
7.10,6.82,7.10,6.82
6.83,6.83,6.83,6.83
6.85,6.83,6.85,6.83
6.78,6.76,6.90,6.76
6.85,6.87,6.98,6.77
6.81,6.75,6.90,6.75
6.75,6.75,6.75,6.75
6.71,6.50,6.71,5.90
6.50,6.13,6.75,6.11
6.25,6.25,6.45,6.25
6.71,6.75,6.79,6.31
6.28,6.41,6.70,6.27
6.48,6.48,6.48,6.48
6.55,6.51,6.92,6.51
6.33,6.33,6.33,6.33
6.31,6.97,6.97,6.28
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.89,6.89,6.89,6.89
6.79,6.50,6.79,6.49
6.50,6.48,6.50,6.34
6.47,6.26,6.47,6.26
6.26,6.26,6.26,6.26
6.32,6.49,6.50,6.32
6.43,6.56,6.74,6.43
6.60,6.58,6.80,6.28
6.72,6.61,6.91,6.45
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.91,6.88,6.91,6.88
6.88,6.88,6.88,6.88
6.62,6.62,6.62,6.62
6.68,6.86,6.86,6.68
6.56,6.66,6.80,6.56
6.61,6.86,7.00,6.61
6.79,6.80,6.90,6.68
6.80,6.80,6.80,6.75
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.94,6.93,6.94,6.93
6.93,6.93,6.93,6.93
7.00,7.00,7.00,7.00
7.01,7.13,7.20,6.78
7.13,7.13,7.13,7.13
7.13,7.13,7.13,7.13
7.20,7.13,7.20,7.13
6.88,6.92,6.94,6.85
7.00,6.85,7.00,6.85
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.82,6.81,6.83,6.80
6.88,6.85,6.88,6.85
6.85,6.80,6.99,6.65
6.85,6.85,6.85,6.85
6.85,6.85,6.88,6.85
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.98,6.95,6.98,6.95
6.81,6.85,6.90,6.80
6.95,6.95,6.95,6.95
6.80,6.95,6.95,6.80
6.80,6.80,6.80,6.80
6.82,6.82,6.82,6.82
6.85,6.85,6.85,6.85
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.71,6.71,6.71,6.71
6.71,6.67,6.74,6.66
6.70,6.85,6.85,6.70
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.86,6.70,6.86,6.70
6.47,6.60,6.61,6.47
6.63,6.75,6.75,6.63
6.79,6.80,6.80,6.79
6.62,6.62,6.62,6.62
6.60,6.60,6.60,6.60
6.94,6.61,6.94,6.61
6.61,6.61,6.61,6.61
6.75,6.75,6.75,6.75
6.84,6.70,6.84,6.60
6.61,6.66,6.66,6.61
6.60,6.61,6.61,6.60
6.64,6.65,6.65,6.60
6.76,6.60,6.76,6.60
6.62,6.46,6.62,6.35
6.46,6.46,6.46,6.46
6.46,6.46,6.46,6.46
6.73,6.73,6.73,6.73
6.32,6.30,6.32,6.30
6.51,6.51,6.56,6.51
6.30,6.30,6.30,6.30
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.32,6.31,6.33,6.30
6.35,6.35,6.35,6.35
6.35,6.35,6.35,6.35
6.40,6.62,6.62,6.40
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.40,6.45,6.62,6.40
6.40,6.40,6.40,6.40
6.60,6.60,6.60,6.60
6.60,6.60,6.60,6.60
6.60,6.62,6.62,6.60
6.60,6.60,6.60,6.60
6.58,6.60,6.60,6.58
6.65,6.65,6.65,6.63
6.55,6.60,6.60,6.55
6.45,6.40,6.51,6.40
6.41,6.40,6.41,6.40
6.58,6.58,6.58,6.58
6.46,6.41,6.46,6.41
6.38,6.38,6.38,6.38
6.38,6.38,6.38,6.38
6.31,6.31,6.31,6.31
6.43,6.41,6.43,6.41
6.50,6.75,6.75,6.50
6.75,6.75,6.75,6.69
6.98,6.98,6.98,6.98
6.94,6.94,6.94,6.94
6.94,6.94,6.94,6.94
6.74,6.85,6.85,6.74
6.95,6.95,6.99,6.90
6.95,7.00,7.00,6.85
7.00,7.00,7.00,7.00
6.75,7.25,7.25,6.75
7.40,7.40,7.40,7.40
7.36,7.36,7.36,7.36
7.36,7.36,7.36,7.36
7.43,7.43,7.43,7.43
7.43,7.43,7.43,7.43
7.43,7.43,7.43,7.43
7.43,7.43,7.43,7.43
7.43,7.43,7.43,7.43
7.33,7.00,7.33,7.00
7.05,7.05,7.05,7.05
7.24,7.23,7.24,7.23
7.23,7.23,7.23,7.23
7.22,7.22,7.22,7.22
7.22,7.22,7.22,7.22
7.22,7.22,7.22,7.22
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.88,7.19,7.19,6.75
7.00,7.50,7.80,7.00
7.30,7.14,7.49,7.05
7.30,7.05,7.42,6.80
6.79,7.12,7.70,6.79
6.95,7.00,7.10,6.95
6.82,7.05,7.05,6.78
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
6.78,6.78,6.78,6.78
6.83,6.79,6.83,6.79
7.16,7.12,7.19,7.12
7.12,7.15,7.15,7.12
7.00,6.86,7.00,6.84
6.90,7.00,7.00,6.90
7.00,7.00,7.00,7.00
6.82,6.80,6.82,6.78
6.78,6.26,6.78,6.21
6.30,6.50,6.52,6.29
6.50,6.50,6.50,6.50
6.53,6.52,6.60,6.52
6.60,6.60,6.60,6.60
6.59,6.60,6.60,6.57
6.75,6.90,6.90,6.75
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.80,6.80,6.80,6.80
6.80,6.70,6.81,6.70
6.65,6.65,6.65,6.65
6.65,6.76,6.86,6.65
6.60,6.75,6.90,6.60
6.67,6.80,6.90,6.65
6.80,6.66,6.80,6.66
6.66,6.66,6.66,6.66
6.70,6.60,6.75,6.60
6.60,6.60,6.60,6.56
6.80,6.66,6.95,6.66
6.75,6.62,6.85,6.62
6.76,6.75,6.77,6.75
6.64,6.72,6.72,6.61
6.72,6.72,6.72,6.72
6.65,6.70,6.71,6.60
6.60,6.60,7.18,6.60
6.60,6.60,6.60,6.60
6.60,6.65,6.65,6.60
6.65,6.75,6.80,6.63
6.93,6.80,7.00,6.71
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.65,6.97,6.97,6.65
6.89,6.89,6.89,6.89
6.69,6.68,6.69,6.63
6.60,6.60,6.64,6.51
6.60,6.61,6.62,6.60
6.61,6.61,6.61,6.61
6.60,6.76,6.90,6.60
6.76,6.76,6.76,6.76
7.00,7.00,7.00,7.00
6.50,7.00,7.00,6.50
7.00,7.00,7.00,7.00
6.50,6.50,6.50,6.50
6.26,6.25,6.26,6.25
6.55,6.55,6.55,6.55
6.35,6.61,6.61,6.25
6.75,6.70,6.75,6.56
6.70,7.00,7.00,6.69
6.88,6.88,6.88,6.88
6.60,7.00,7.00,6.60
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.40,7.40,6.98
7.38,7.50,7.50,7.38
7.50,7.50,7.50,7.50
7.52,7.50,7.52,7.50
7.50,7.50,7.50,7.50
7.36,7.50,7.50,7.35
7.40,7.60,7.60,7.40
7.51,7.55,7.55,7.21
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.54
7.55,7.55,7.55,7.55
7.58,7.60,7.65,7.58
7.60,7.98,7.99,7.59
7.61,8.19,8.19,7.61
7.99,10.78,10.78,7.60
8.08,9.78,10.50,8.08
9.50,8.15,9.50,8.05
8.20,8.64,9.48,8.01
8.49,8.50,8.50,8.00
8.47,8.48,8.50,8.36
7.95,8.95,9.00,7.80
8.50,8.50,8.50,7.90
8.12,8.27,8.50,8.02
8.25,8.02,8.25,7.97
8.42,7.56,8.50,7.56
7.61,7.66,7.68,7.01
7.49,7.88,7.88,7.49
7.88,7.50,7.88,7.49
7.51,7.87,7.87,7.51
7.15,7.55,7.55,7.15
7.45,7.45,7.54,7.45
7.45,7.45,7.45,7.45
7.45,7.58,7.87,7.45
7.55,7.91,8.00,7.55
7.88,7.60,7.88,7.60
7.60,7.60,7.60,7.60
7.44,7.41,7.44,7.02
7.15,7.07,7.25,7.07
6.70,7.00,7.29,6.70
7.15,7.26,7.43,7.15
6.71,7.30,7.35,6.71
7.24,7.20,7.25,6.85
6.60,7.22,7.22,6.60
7.22,7.22,7.22,7.22
7.00,7.48,7.50,7.00
6.79,6.68,6.84,6.68
7.07,6.68,7.07,6.68
6.73,6.97,7.00,6.68
6.72,6.99,6.99,6.69
6.69,6.69,6.69,6.69
6.68,6.80,6.96,6.68
6.75,6.69,6.76,6.69
6.54,6.70,6.97,6.32
6.70,6.69,6.79,6.60
6.67,6.74,6.79,6.67
6.76,6.71,6.77,6.40
6.62,6.60,6.62,6.57
6.60,6.60,6.60,6.60
6.69,6.77,6.78,6.69
6.60,6.63,6.78,6.59
6.60,6.71,6.74,6.60
6.58,6.60,6.62,6.58
6.42,6.71,6.74,6.42
6.59,6.98,7.00,6.40
6.76,6.85,6.89,6.70
6.71,6.89,6.89,6.66
6.86,6.90,6.90,6.86
6.89,6.89,6.89,6.89
6.90,6.93,6.93,6.80
6.95,6.99,7.00,6.75
6.99,6.83,6.99,6.80
6.79,7.11,7.25,6.79
6.75,7.00,7.09,6.75
7.01,7.00,7.01,7.00
6.77,7.05,7.13,6.71
6.82,7.13,7.13,6.82
6.76,7.12,7.13,6.71
7.12,7.16,7.40,6.90
7.04,7.41,7.50,7.04
7.10,7.15,7.18,7.10
7.15,7.15,7.50,7.15
7.20,7.26,7.38,7.20
7.30,7.35,7.35,7.30
7.38,7.37,7.50,7.37
7.33,7.13,7.33,7.13
7.05,7.40,7.50,7.05
7.05,7.20,7.26,7.05
7.06,7.30,7.38,7.06
7.09,7.60,7.60,7.09
7.52,7.55,7.55,7.50
7.50,7.55,7.55,7.50
7.54,7.56,7.56,7.50
7.97,7.97,7.97,7.10
7.21,7.50,7.83,7.21
7.40,7.45,7.69,7.40
7.35,7.37,7.50,7.35
7.37,7.44,7.45,7.37
7.30,7.41,7.50,7.30
7.37,7.45,7.55,7.37
7.44,7.46,7.67,7.44
7.45,7.45,7.47,7.45
7.47,7.56,7.57,7.45
7.55,7.10,7.55,7.00
7.36,7.40,7.53,7.30
7.02,6.97,7.13,6.46
6.88,6.90,6.97,6.84
6.73,7.00,7.04,6.73
6.97,7.27,7.45,6.87
7.27,7.27,7.27,7.27
7.00,7.29,7.71,7.00
7.40,7.16,7.60,7.13
7.57,7.10,7.88,7.10
7.25,6.81,7.50,6.80
6.94,6.75,7.27,6.33
6.51,6.62,6.66,6.50
6.63,7.17,7.95,6.61
6.73,6.90,7.00,6.55
6.80,7.07,7.34,6.80
7.08,7.07,7.35,7.05
6.66,7.00,7.07,6.66
7.21,7.05,7.36,7.04
6.70,7.01,7.28,6.70
6.85,7.25,7.25,6.85
6.93,7.26,7.29,6.72
6.85,6.89,6.89,6.85
7.00,7.16,7.41,7.00
6.88,7.10,7.10,6.88
6.88,6.95,7.00,6.88
6.95,6.95,7.00,6.95
6.95,6.96,7.10,6.95
7.10,6.97,7.10,6.96
6.97,6.97,6.97,6.97
6.95,6.95,6.95,6.95
7.09,7.09,7.09,7.09
6.95,6.95,6.96,6.95
6.95,6.95,6.95,6.95
6.85,6.85,6.85,6.85
6.95,6.95,6.96,6.95
6.98,6.98,6.98,6.98
6.95,7.08,7.08,6.95
7.08,7.05,7.08,6.96
7.06,7.17,7.19,7.05
7.07,7.13,7.17,7.05
6.98,6.98,6.98,6.98
7.10,7.20,7.20,7.01
7.15,7.15,7.15,7.12
7.24,7.19,7.25,7.12
7.18,7.18,7.18,7.12
7.05,7.25,7.25,7.05
7.09,7.03,7.09,7.03
6.95,7.05,7.21,6.95
7.15,7.12,7.15,7.10
7.12,6.95,7.12,6.95
6.96,7.05,7.29,6.95
7.06,7.00,7.09,7.00
7.00,7.01,7.10,7.00
7.01,7.10,7.10,7.01
6.90,7.00,7.18,6.90
6.95,7.03,7.04,6.95
6.95,6.95,7.00,6.95
6.95,6.95,7.00,6.95
6.95,6.97,7.07,6.95
7.03,7.02,7.09,7.02
6.97,7.07,7.07,6.95
6.95,7.09,7.09,6.90
6.94,6.91,7.02,6.90
6.98,6.99,7.03,6.93
6.93,6.95,6.95,6.93
6.93,6.93,6.93,6.93
6.93,7.09,7.09,6.92
7.03,7.00,7.09,7.00
7.00,7.01,7.07,6.95
6.95,6.96,6.98,6.95
6.95,7.14,7.14,6.92
7.00,7.22,7.27,6.95
7.20,7.21,7.98,7.03
7.20,7.30,7.31,7.20
7.25,7.05,7.27,6.93
7.05,7.20,7.34,7.04
7.26,7.21,7.29,7.20
7.22,7.08,7.22,7.08
7.08,7.08,7.08,7.08
7.05,7.57,7.70,6.96
7.69,7.52,7.90,7.40
7.50,7.57,7.97,7.50
7.55,7.45,7.80,7.35
7.40,7.07,7.40,7.03
7.10,7.29,7.50,7.04
7.35,7.29,7.55,7.11
7.28,7.15,7.70,7.15
7.30,7.17,7.32,7.15
7.25,7.16,7.31,7.14
7.17,7.26,7.70,7.17
7.25,7.28,7.28,7.16
7.25,7.54,7.56,7.22
7.25,7.07,7.65,7.06
7.08,6.99,7.33,6.92
7.11,7.02,7.32,7.01
6.94,6.85,7.05,6.78
6.85,6.91,6.93,6.85
6.96,6.86,7.05,6.86
6.88,6.99,7.14,6.88
6.99,6.97,7.05,6.90
6.91,6.93,6.99,6.91
7.00,6.93,7.00,6.91
6.90,7.10,7.31,6.90
6.96,6.97,7.30,6.96
6.95,6.95,6.95,6.95
7.12,6.92,7.16,6.90
6.98,6.98,7.15,6.98
6.95,6.95,7.01,6.95
6.91,6.91,6.92,6.90
6.90,7.03,7.04,6.90
6.96,6.95,7.14,6.90
7.11,7.00,7.11,6.90
7.09,7.10,7.10,6.91
6.96,6.97,7.11,6.95
7.13,6.99,7.13,6.91
7.05,6.95,7.05,6.95
7.06,7.10,7.27,7.06
7.00,7.01,7.01,7.00
7.05,7.05,7.05,7.05
7.01,6.95,7.01,6.95
6.95,6.99,6.99,6.93
7.02,6.94,7.13,6.94
7.12,7.00,7.12,6.99
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.15,7.26,7.39,7.14
7.17,7.40,7.42,7.14
7.37,7.38,7.38,7.27
7.21,7.23,7.31,7.19
7.23,7.10,7.23,7.09
7.00,7.09,7.10,7.00
7.02,7.10,7.15,7.00
7.06,7.20,7.20,7.06
7.15,7.11,7.15,7.10
7.06,7.46,7.46,7.05
7.36,7.52,7.60,7.36
7.57,7.48,7.60,7.48
7.45,7.45,7.45,7.45
7.75,7.74,8.29,7.48
8.20,7.75,8.20,7.38
7.24,7.77,7.77,7.24
7.77,7.77,7.77,7.77
7.77,7.77,7.77,7.77
7.60,7.66,7.66,7.60
7.66,7.73,7.93,7.66
7.76,7.80,7.97,7.76
7.90,8.05,8.05,7.67
8.00,7.96,8.08,7.62
7.93,7.93,7.95,7.93
7.85,8.25,8.25,7.85
7.94,7.95,7.95,7.93
7.98,7.85,7.99,7.77
7.85,7.94,8.01,7.85
7.85,8.00,8.12,7.85
7.75,7.67,7.75,7.67
7.84,7.71,7.84,7.70
7.71,7.99,7.99,7.65
7.73,7.71,7.73,7.71
7.80,7.77,7.90,7.66
7.75,7.75,7.75,7.75
7.52,7.38,7.66,7.37
7.34,7.29,7.50,7.27
7.31,7.35,7.35,7.31
7.31,7.37,7.44,7.31
7.46,7.30,7.46,7.30
7.32,7.31,7.32,7.31
7.31,7.26,7.33,7.26
7.28,7.25,7.28,7.23
7.23,7.25,7.28,7.23
7.25,7.25,7.27,7.25
7.29,7.25,7.35,7.22
7.27,7.30,7.89,7.25
7.11,7.49,7.50,7.11
7.42,7.30,7.44,7.15
7.13,7.29,7.33,7.13
7.27,7.37,7.39,7.27
7.33,7.40,7.48,7.33
7.48,7.70,7.80,7.40
7.58,7.30,7.58,7.30
7.58,7.32,7.58,7.31
7.32,7.32,7.32,7.32
7.30,7.30,7.34,7.30
7.30,7.30,7.30,7.30
7.18,7.53,7.74,7.12
7.50,7.70,7.70,7.50
7.71,7.45,7.71,7.45
7.55,7.56,7.56,7.55
7.49,7.32,7.49,7.32
7.34,7.32,7.35,7.32
7.35,7.32,7.59,7.10
7.32,7.49,7.49,7.32
7.58,7.96,7.96,7.58
7.59,7.71,7.75,7.59
7.61,7.61,7.89,7.60
7.60,7.60,7.62,7.60
7.60,7.60,7.60,7.60
7.60,7.56,7.70,7.55
7.32,7.60,7.60,7.32
7.65,7.70,7.70,7.65
7.34,7.58,7.70,7.34
7.73,7.74,7.74,7.65
7.75,7.75,7.75,7.75
7.82,7.77,7.82,7.77
7.75,7.81,7.84,7.75
7.81,7.81,7.81,7.81
7.81,7.81,7.81,7.81
7.86,7.86,7.88,7.80
7.88,8.00,8.10,7.85
8.00,8.00,8.00,8.00
8.05,8.47,8.47,8.05
8.05,7.84,8.36,7.84
7.82,7.75,7.90,7.51
7.81,7.98,7.98,7.81
7.75,7.78,7.78,7.75
7.77,7.92,7.92,7.77
8.00,7.95,8.15,7.90
7.89,7.84,8.01,7.70
7.96,7.92,7.96,7.92
7.92,7.92,7.92,7.92
7.86,7.90,7.93,7.70
7.95,7.95,7.95,7.95
7.95,7.95,7.95,7.95
7.95,8.33,8.53,7.95
9.44,7.98,9.44,7.98
7.97,7.95,8.16,7.93
7.80,7.64,7.80,7.39
7.52,7.66,7.79,7.52
7.69,7.76,7.79,7.69
7.80,7.67,7.90,7.67
7.66,7.40,7.80,7.40
7.32,7.65,8.03,7.32
7.70,7.81,7.92,7.70
7.72,7.75,7.75,7.72
7.73,7.95,8.05,7.73
7.90,7.90,7.90,7.75
8.04,7.90,8.04,7.86
7.83,7.86,7.86,7.83
7.93,7.87,7.93,7.75
7.57,7.90,7.97,7.57
7.90,7.95,7.95,7.90
7.90,7.90,7.95,7.90
7.90,7.89,7.90,7.88
8.00,7.90,8.02,7.90
7.99,7.85,8.17,7.64
7.91,8.09,8.41,7.91
8.00,7.70,8.05,7.58
7.62,7.70,7.86,7.58
7.60,7.85,7.85,7.60
7.85,7.85,8.00,7.82
8.13,8.04,8.14,7.95
7.83,8.00,8.03,7.67
7.95,8.18,8.18,7.95
8.18,8.18,8.18,8.18
8.04,8.04,8.04,8.03
7.95,8.00,8.49,7.95
8.00,8.00,8.00,8.00
7.95,7.94,8.00,7.82
7.96,8.05,8.05,7.96
8.45,8.10,8.45,8.02
8.04,8.00,8.09,8.00
8.02,8.01,8.08,8.00
8.09,8.01,8.09,8.01
8.10,8.11,8.11,8.03
8.23,8.14,8.23,8.05
8.41,8.05,8.41,8.05
8.05,8.05,8.41,8.05
8.05,7.96,8.05,7.95
7.98,7.99,8.06,7.95
8.00,8.06,8.06,8.00
8.00,8.03,8.03,7.78
8.03,8.01,8.03,8.01
8.09,8.05,8.09,8.01
8.01,8.06,8.06,8.01
8.11,8.11,8.11,8.11
8.10,8.10,8.10,8.10
8.09,8.11,8.19,8.08
8.05,8.11,8.11,8.05
8.09,8.01,8.09,8.01
8.11,8.09,8.29,8.09
8.04,8.04,8.06,8.03
8.09,8.09,8.09,8.09
8.09,8.03,8.11,8.00
8.10,8.11,8.11,8.10
8.15,8.01,8.15,8.01
8.02,8.03,8.03,8.02
8.02,8.01,8.10,8.01
8.09,8.05,8.10,8.01
8.13,8.11,8.29,8.11
8.01,8.12,8.30,8.01
8.13,8.13,8.13,8.13
8.13,8.07,8.14,8.06
8.26,8.11,8.26,8.06
8.10,8.05,8.10,8.05
8.22,8.06,8.22,8.06
8.05,8.07,8.14,8.05
8.10,8.05,8.12,8.05
8.05,8.06,8.10,8.05
8.10,8.06,8.10,8.06
8.09,8.10,8.10,8.09
8.06,8.10,8.10,8.06
8.05,8.06,8.12,8.04
8.06,8.10,8.12,7.91
8.05,8.07,8.13,8.05
8.05,8.05,8.10,8.05
8.05,8.07,8.07,8.05
8.05,8.00,8.05,8.00
8.00,8.02,8.25,8.00
8.08,8.08,8.17,8.08
8.05,8.12,8.12,8.05
8.12,8.12,8.12,8.12
8.10,8.07,8.10,8.05
8.10,8.10,8.10,8.06
8.10,8.11,8.12,8.10
8.10,8.10,8.10,8.10
8.11,8.06,8.11,8.06
8.08,8.12,8.12,8.08
8.11,8.08,8.12,8.08
8.07,8.07,8.07,8.07
8.06,8.15,8.15,8.06
8.15,8.15,8.15,8.15
8.06,8.12,8.14,8.06
8.07,8.07,8.07,8.07
8.15,8.07,8.15,8.06
8.07,8.07,8.07,8.07
8.15,8.15,8.18,8.15
8.20,8.23,8.31,8.20
8.19,8.20,8.20,8.19
8.17,8.10,8.23,8.10
8.10,8.16,8.25,8.10
8.11,8.05,8.11,8.01
8.00,8.12,8.13,8.00
8.12,8.20,8.20,8.10
8.09,8.11,8.20,8.08
8.11,8.11,8.11,8.11
8.08,8.08,8.15,8.07
8.11,8.11,8.11,8.11
8.15,8.18,8.18,8.15
8.10,8.19,8.19,8.10
8.12,8.12,8.12,8.12
8.14,8.11,8.17,8.10
8.12,8.12,8.12,8.12
8.16,8.10,8.16,8.10
8.12,8.12,8.12,8.12
8.10,8.13,8.13,8.06
8.13,8.13,8.13,8.09
8.13,8.09,8.13,8.09
8.09,8.09,8.09,8.09
8.11,8.09,8.11,8.09
8.12,8.09,8.13,8.09
8.13,8.15,8.24,8.13
8.15,8.15,8.15,8.15
8.15,8.15,8.15,8.15
8.15,8.15,8.15,8.15
8.14,8.17,8.17,8.14
8.17,8.17,8.17,8.17
8.17,8.17,8.17,8.17
8.12,8.11,8.12,8.11
8.11,8.11,8.11,8.10
8.00,8.00,8.00,8.00
8.19,8.19,8.19,8.17
8.19,8.19,8.19,8.19
8.25,8.25,8.25,8.21
8.23,8.25,8.25,8.23
8.22,8.22,8.22,8.22
8.20,8.10,8.20,8.10
8.09,8.09,8.09,8.09
8.09,8.09,8.09,8.09
8.05,8.05,8.05,8.05
8.18,8.18,8.18,8.18
8.09,8.08,8.20,8.07
8.07,8.06,8.07,8.05
8.14,8.14,8.14,8.14
8.05,8.05,8.05,8.05
8.20,8.12,8.20,8.12
8.05,8.05,8.05,8.05
8.10,8.12,8.14,8.10
8.12,8.12,8.12,8.10
8.10,8.06,8.10,8.06
8.06,8.06,8.06,8.06
8.06,8.07,8.07,8.05
8.08,8.06,8.08,8.06
8.05,8.06,8.07,8.05
8.02,8.06,8.06,7.94
7.92,7.90,7.92,7.90
7.83,7.89,7.93,7.81
7.97,8.20,8.25,7.97
8.28,8.03,8.28,7.96
8.05,8.09,8.16,8.05
8.08,8.08,8.09,8.08
8.08,8.08,8.11,8.08
8.05,8.06,8.10,8.05
8.06,8.06,8.06,8.06
8.06,8.06,8.06,8.06
8.06,8.06,8.06,8.06
8.09,8.13,8.14,8.00
8.09,8.13,8.13,8.09
8.01,8.05,8.05,8.01
8.10,8.10,8.10,8.10
8.11,8.11,8.13,8.11
8.05,8.01,8.05,8.01
8.07,8.07,8.07,8.07
8.04,8.02,8.06,8.02
8.02,8.02,8.02,8.02
8.14,8.14,8.14,8.13
8.03,8.01,8.03,8.00
8.00,8.05,8.05,8.00
8.02,8.06,8.06,8.02
8.14,8.10,8.14,8.07
8.10,8.10,8.10,8.10
8.14,8.14,8.14,8.14
8.15,8.12,8.15,8.06
8.15,8.01,8.15,8.01
8.15,8.02,8.15,8.02
8.03,8.03,8.06,8.03
8.15,8.04,8.23,8.04
8.23,8.26,8.28,8.10
8.27,8.13,8.34,8.13
8.26,8.26,8.26,8.26
8.27,8.54,8.77,8.16
8.66,8.49,8.99,8.37
8.60,8.72,8.87,8.49
8.92,8.32,9.05,8.18
8.36,8.21,8.38,8.15
8.23,8.28,8.37,8.15
8.35,8.36,8.44,8.28
8.37,8.29,8.40,8.26
8.35,8.32,8.35,8.31
8.34,8.33,8.40,8.32
8.30,8.33,8.36,8.19
8.13,8.00,8.15,7.78
8.01,8.03,8.05,7.92
7.99,8.05,8.19,7.94
7.99,8.04,8.04,7.92
8.00,8.00,8.05,7.91
8.04,8.03,8.12,7.91
8.05,8.05,8.08,7.95
8.04,8.11,8.11,8.04
8.11,8.11,8.11,8.11
8.11,8.23,8.24,7.93
8.16,8.16,8.33,8.04
8.23,8.13,8.24,8.10
8.22,8.14,8.22,8.10
8.14,8.19,8.24,8.11
8.02,8.02,8.15,7.99
8.09,8.15,8.15,8.03
8.20,8.20,8.21,8.02
8.21,8.20,8.21,8.18
8.21,8.28,8.30,8.18
8.28,8.28,8.28,8.28
8.25,8.30,8.40,8.18
8.30,8.15,8.30,8.10
8.20,8.16,8.20,8.16
8.17,8.11,8.24,8.10
8.19,8.14,8.21,8.01
8.02,8.10,8.20,8.02
8.05,8.06,8.06,8.05
8.04,8.05,8.06,8.04
8.03,8.18,8.20,7.89
8.18,8.26,8.29,8.18
8.35,8.22,8.35,8.20
8.14,8.25,8.29,8.14
8.29,8.34,8.34,8.26
8.30,8.27,8.32,8.23
8.30,8.26,8.33,8.13
8.30,8.68,8.68,8.23
8.57,8.68,8.68,8.57
8.65,8.82,8.90,8.65
8.71,8.75,8.75,8.36
8.71,8.78,8.78,8.66
8.85,8.85,8.88,8.75
8.86,8.86,8.88,8.71
8.87,8.90,8.90,8.82
8.88,9.00,9.00,8.87
9.00,9.24,9.25,8.89
9.22,9.44,9.49,8.83
9.34,9.33,9.39,8.97
9.30,9.33,9.59,9.30
9.38,9.38,9.43,9.37
9.39,10.35,10.86,9.36
10.38,10.48,10.50,10.26
