AZO,AutoZone,NASDAQ
415.28,411.98,415.28,408.60
408.18,414.99,419.28,405.71
417.56,421.48,422.93,417.17
420.75,413.99,421.29,412.84
415.65,422.87,424.41,415.65
423.54,423.69,427.67,418.37
424.44,425.27,428.84,423.32
424.45,424.20,427.59,422.08
421.75,423.88,426.96,421.48
427.15,428.52,430.15,422.71
429.09,434.91,437.23,429.09
436.52,434.56,437.21,431.43
433.83,433.48,433.98,428.88
436.84,441.00,441.18,435.95
441.50,439.30,441.50,436.42
438.68,438.00,439.92,434.40
437.53,433.71,440.02,430.91
435.49,430.00,437.56,429.26
431.61,435.32,436.69,429.58
436.83,435.97,441.20,434.11
435.60,437.72,439.54,432.01
438.27,438.45,439.99,435.71
438.42,436.35,440.00,434.29
439.10,438.02,440.50,434.27
437.11,439.66,440.75,435.05
437.59,440.73,441.48,435.28
441.50,444.69,446.43,438.88
444.04,448.58,452.18,443.25
447.58,447.99,452.15,445.95
447.80,448.04,450.03,446.01
446.99,448.25,449.29,446.01
447.15,445.01,449.22,439.34
435.18,435.04,437.83,432.08
436.23,429.02,437.11,424.43
428.94,429.59,432.04,424.77
428.22,425.60,429.87,424.45
426.41,433.80,436.00,425.40
432.23,428.55,436.31,428.05
427.01,420.06,427.99,419.30
420.00,416.52,421.82,416.27
417.22,420.40,424.75,415.53
420.76,424.83,426.88,419.59
422.83,419.96,423.75,419.41
420.47,421.11,423.94,419.18
423.34,422.35,423.50,418.80
422.77,421.42,424.21,417.02
418.79,419.12,420.44,418.04
418.19,420.02,421.85,416.05
418.01,421.52,422.93,417.84
419.45,419.94,420.82,416.05
421.45,419.76,423.90,419.00
419.97,422.81,424.16,419.01
423.38,420.10,423.42,418.00
420.36,417.53,424.27,416.00
417.99,416.50,421.90,416.44
417.54,419.92,423.36,415.18
421.21,420.83,425.18,419.22
420.60,417.06,422.21,415.60
417.99,415.70,418.08,413.58
418.12,411.89,420.97,411.27
411.29,418.51,418.51,409.36
419.66,420.62,423.50,416.79
421.99,422.79,423.42,417.90
422.98,420.00,423.50,412.00
418.92,417.81,421.70,415.89
416.64,414.31,418.64,408.90
416.56,425.07,428.05,410.00
424.88,421.68,425.99,420.10
419.90,422.57,423.34,417.91
418.89,422.73,424.41,417.42
421.86,425.11,426.08,421.77
423.00,423.00,425.63,419.76
422.38,418.26,426.31,417.96
419.28,421.89,423.86,417.01
419.14,419.83,423.39,417.90
420.77,415.71,421.56,414.02
415.75,415.27,417.62,413.32
419.30,420.77,421.19,417.42
420.45,424.61,425.46,418.96
422.32,426.04,427.42,421.78
425.00,420.23,427.39,419.40
426.23,424.63,432.00,422.50
422.57,429.13,429.72,421.62
431.07,432.11,433.42,427.00
431.02,434.73,435.20,430.21
436.01,435.60,437.45,434.20
437.49,432.59,437.50,430.47
424.45,427.18,432.28,422.12
427.64,429.47,429.47,424.98
430.68,429.84,432.74,428.49
431.06,429.83,432.80,428.13
431.30,429.94,434.24,428.92
430.86,434.69,435.05,428.63
436.01,434.83,437.94,430.00
434.96,436.51,439.64,433.57
438.19,442.06,442.98,432.55
444.31,447.42,447.80,441.11
447.00,443.49,448.30,443.23
443.58,448.55,449.12,440.24
443.61,447.79,449.80,440.50
448.13,451.55,451.55,444.87
450.57,456.88,456.94,450.57
457.50,458.34,458.96,455.95
455.93,464.08,465.70,455.93
465.00,459.56,465.14,458.46
458.55,463.84,465.50,457.43
464.56,461.30,467.87,459.95
463.71,469.34,469.61,460.71
467.45,467.69,469.42,466.42
466.77,465.70,470.47,465.01
461.20,457.28,463.36,457.00
458.86,458.80,462.33,456.88
459.11,461.60,463.71,458.28
460.52,459.62,463.53,459.00
457.61,460.51,461.64,455.41
460.21,456.02,462.80,454.88
459.99,460.00,463.19,457.36
462.63,459.60,464.10,458.87
456.88,457.34,462.73,456.03
462.30,471.86,484.16,461.61
471.70,467.79,473.68,466.24
469.41,465.90,469.41,463.50
466.29,465.18,470.77,463.85
466.68,464.00,469.07,463.70
465.15,461.76,467.34,461.14
464.75,470.56,471.20,461.60
471.64,470.84,473.33,467.40
472.39,473.19,473.93,470.95
465.34,472.32,474.99,465.34
479.95,475.57,479.95,471.36
479.95,476.85,479.95,474.46
475.38,476.83,479.00,474.08
476.83,479.33,479.66,474.53
483.74,477.94,483.74,475.82
477.67,474.11,479.70,472.51
474.28,475.50,478.58,472.78
478.51,478.77,483.30,476.81
479.22,483.59,486.40,478.52
483.59,489.07,489.07,481.94
489.26,492.45,493.22,486.87
492.99,490.00,493.11,488.82
490.19,486.38,495.00,485.53
498.24,495.78,498.24,487.30
497.00,495.08,498.38,492.30
495.03,495.47,497.25,491.05
500.00,505.86,505.86,496.47
498.86,502.24,507.72,498.86
503.00,503.38,506.10,501.34
503.26,499.29,504.17,497.44
499.00,499.25,506.46,498.20
508.99,503.60,508.99,496.72
503.80,501.03,507.79,499.45
498.95,492.94,501.42,492.32
492.86,498.92,500.48,492.86
494.72,495.06,497.89,494.11
496.94,483.06,498.04,481.74
484.39,486.19,488.07,481.30
482.02,487.32,488.26,481.53
493.01,517.16,518.81,493.01
517.41,534.40,537.47,517.17
531.45,526.43,534.61,523.13
530.50,536.12,539.20,526.12
561.62,542.07,561.62,536.33
540.00,540.80,544.00,536.00
544.38,539.08,544.38,537.54
540.88,542.00,544.58,538.55
539.51,536.34,543.83,535.75
538.22,538.59,539.50,535.16
534.06,538.96,540.75,533.42
544.90,542.21,544.90,540.06
549.85,539.30,549.85,538.16
540.04,535.04,545.43,532.40
534.78,538.46,538.92,531.07
537.80,538.44,541.74,534.68
536.54,541.23,543.68,536.00
546.97,538.56,546.97,525.01
539.71,543.84,546.77,539.04
545.00,541.50,546.03,540.60
544.60,541.99,544.60,538.85
541.96,541.63,544.13,539.52
540.64,539.98,545.65,538.42
539.64,540.91,541.39,536.46
543.19,528.74,544.70,528.38
529.41,533.25,535.63,526.60
536.86,539.45,540.54,534.80
538.62,538.35,541.89,536.61
537.06,533.36,539.12,529.66
532.52,533.00,534.75,528.00
540.00,536.86,540.99,533.99
536.58,530.39,539.47,527.51
534.39,528.90,537.00,527.01
528.80,522.75,530.93,522.21
522.31,525.71,527.16,519.60
528.64,527.44,529.69,525.35
528.43,537.10,538.05,524.51
539.95,536.54,541.00,534.91
535.50,535.47,537.93,533.10
534.96,535.61,538.69,533.01
535.00,526.12,536.38,523.84
523.31,519.00,527.59,517.06
517.34,525.48,525.52,513.41
528.96,527.46,531.04,522.62
528.20,514.59,528.94,513.50
511.00,511.28,517.41,510.25
513.44,515.28,518.00,510.19
516.34,519.70,521.51,510.33
522.00,522.14,523.17,517.80
519.93,516.16,523.64,515.47
514.69,519.40,520.54,514.01
521.28,521.55,523.56,518.11
522.81,526.25,527.74,521.68
525.00,525.88,527.08,521.25
525.12,522.32,525.58,520.98
525.08,531.45,534.00,520.83
533.04,529.62,534.99,529.04
534.84,533.89,534.84,528.72
529.12,526.79,534.43,525.21
527.82,529.54,534.58,526.76
529.25,530.06,531.04,525.03
534.95,526.73,534.95,522.35
527.00,524.60,528.88,521.98
523.84,530.86,532.68,522.00
529.00,535.92,536.09,526.69
538.79,543.38,544.88,537.21
543.78,533.11,546.70,532.22
532.63,529.40,532.99,526.87
530.37,524.28,530.37,516.79
519.00,527.02,530.60,519.00
525.33,532.76,533.23,525.33
531.25,528.74,532.24,526.39
534.84,534.87,535.53,528.00
534.92,541.66,544.50,534.92
543.73,540.90,544.47,538.90
541.00,520.25,546.70,520.25
522.06,533.34,534.38,522.06
533.66,527.47,535.00,525.08
527.12,532.50,533.30,525.47
532.50,531.43,532.99,529.34
527.40,528.11,532.02,526.37
530.10,541.15,541.44,526.06
541.09,537.94,541.09,536.50
540.10,540.78,541.58,536.83
538.42,532.57,540.36,532.51
532.73,532.48,533.72,530.57
531.68,529.10,532.88,526.40
529.37,524.37,529.37,520.81
523.15,523.10,525.24,520.25
523.49,524.81,525.89,520.93
523.31,524.34,525.40,521.00
525.32,526.98,527.25,521.38
529.21,527.99,530.00,526.71
531.11,530.79,533.06,526.80
531.00,532.94,534.05,529.02
530.43,530.67,533.70,529.05
528.76,532.00,532.30,526.52
530.00,532.40,532.65,526.75
530.57,535.32,535.51,528.91
533.00,536.24,536.45,532.26
537.00,536.82,538.25,534.53
534.84,535.31,537.79,532.85
537.43,539.46,540.40,536.11
539.40,538.24,540.49,536.14
535.51,535.11,537.84,534.32
535.15,538.66,539.61,534.47
535.27,534.02,538.35,532.00
534.02,533.45,534.56,528.50
536.71,533.66,536.71,533.04
531.98,533.51,534.32,528.40
535.87,531.82,535.87,529.20
528.00,524.69,531.27,523.51
521.20,520.56,523.09,517.23
520.56,515.17,521.99,513.17
514.96,511.92,515.27,505.32
510.22,507.72,512.34,506.46
511.64,514.82,516.76,510.54
518.91,514.57,518.91,513.31
513.77,513.22,517.42,512.81
512.28,510.04,514.81,509.95
510.31,521.84,523.25,510.31
523.80,517.03,523.80,516.80
515.07,514.41,520.23,512.04
514.38,519.49,521.76,514.10
516.40,518.07,524.00,515.18
516.35,519.60,522.96,515.53
520.30,517.26,521.77,515.99
519.78,525.99,526.31,516.47
528.67,525.47,528.67,524.99
523.92,524.58,526.79,520.02
526.39,524.03,526.39,520.17
526.34,530.67,533.07,524.43
533.85,529.03,535.80,527.02
531.00,533.90,534.16,529.55
534.23,536.84,539.24,533.26
536.83,537.96,538.70,531.46
538.06,537.78,541.07,536.26
538.42,537.46,539.39,536.45
539.00,540.93,543.63,537.47
542.00,535.95,542.00,535.00
537.83,538.48,539.50,535.02
535.09,538.77,540.00,533.59
540.41,538.84,540.41,537.33
534.67,536.56,541.80,534.67
538.11,537.13,539.86,534.97
537.21,534.97,538.38,534.67
535.91,538.04,539.15,534.56
535.83,536.00,538.57,533.26
533.96,528.13,534.23,527.59
528.04,527.36,531.86,526.39
526.12,530.33,531.76,525.84
529.84,530.00,530.95,526.38
530.25,530.57,532.16,529.95
528.25,540.85,543.06,528.25
540.63,536.72,542.16,536.13
536.32,532.31,536.32,529.46
536.03,526.44,536.03,525.70
515.01,505.38,519.99,500.21
501.56,507.79,513.04,501.22
509.37,508.63,509.37,503.60
505.64,504.62,509.37,504.50
503.26,508.38,509.12,503.26
506.07,507.84,509.90,504.37
507.59,509.66,512.50,503.90
509.66,508.01,513.43,507.14
509.27,513.30,516.23,506.30
514.62,518.11,520.51,511.98
518.62,512.94,519.75,512.05
509.86,511.72,515.00,506.31
511.31,517.80,518.32,508.97
517.35,508.32,517.35,507.57
509.39,509.10,513.67,505.83
509.03,501.78,511.79,501.39
505.97,506.35,512.37,503.42
500.50,505.99,508.67,491.93
501.66,504.58,507.98,499.48
506.66,507.59,509.79,503.12
508.49,517.03,517.85,508.49
520.73,526.94,530.00,518.10
529.37,521.94,531.57,520.45
525.20,531.57,535.39,525.11
530.97,536.05,537.02,525.81
537.20,539.57,541.63,535.05
540.20,549.72,550.42,538.76
551.01,550.04,551.36,546.30
547.30,551.46,553.70,547.30
554.89,553.52,556.65,551.02
556.00,552.18,556.00,545.00
552.19,554.36,557.94,550.29
559.11,559.15,563.15,554.29
557.74,566.05,566.53,554.51
566.11,562.23,567.28,559.56
564.01,566.39,568.04,563.05
566.43,570.87,572.80,565.59
571.00,568.80,571.26,566.42
569.53,573.72,576.00,569.53
570.61,567.11,574.09,564.01
567.75,568.06,572.02,567.18
567.99,568.59,573.09,565.28
570.63,568.51,572.17,567.12
564.95,567.50,569.50,564.95
574.14,569.21,574.82,568.60
569.16,571.38,571.61,566.41
573.66,568.98,573.66,566.35
570.00,568.55,572.99,566.65
570.00,577.71,583.00,566.08
575.98,575.72,579.52,571.27
571.52,585.49,586.45,571.52
585.46,590.55,593.00,585.46
588.00,588.07,592.90,586.09
588.12,587.95,592.41,587.39
593.66,581.05,594.53,578.78
606.00,605.81,611.53,593.06
606.25,598.37,610.99,597.01
602.82,602.39,606.39,597.31
598.56,604.73,609.39,597.92
609.09,605.84,612.83,604.19
603.88,597.93,610.35,597.93
600.00,602.46,604.19,594.91
606.77,615.48,616.11,600.12
620.56,618.60,620.56,610.64
614.89,616.64,617.31,611.84
619.00,621.30,626.19,617.78
621.73,617.43,624.38,617.43
618.40,618.76,624.97,615.43
618.13,624.49,625.78,617.15
623.32,622.45,626.09,619.09
626.49,619.11,627.30,618.94
623.98,616.79,623.98,613.49
614.46,608.49,616.11,605.70
610.77,607.82,612.34,599.81
616.00,607.24,616.00,605.59
610.36,606.00,614.97,605.07
608.33,606.02,608.61,600.04
606.84,597.36,609.03,596.56
599.38,588.95,603.22,583.55
584.59,582.78,586.16,577.93
584.08,575.28,586.53,574.92
575.19,580.85,581.12,569.54
582.80,584.33,586.96,578.05
581.54,586.06,588.44,579.09
587.74,600.10,602.68,586.41
603.35,604.00,605.95,599.21
602.85,612.14,612.61,600.52
608.44,608.59,612.86,605.13
610.25,610.57,617.69,608.18
606.01,611.13,612.90,606.01
611.45,596.96,614.63,596.48
600.51,593.75,601.59,586.25
598.55,607.84,608.13,597.40
607.20,601.63,612.81,597.85
605.96,614.88,621.48,596.64
613.95,611.34,618.10,609.66
607.14,613.05,613.56,606.28
620.22,616.66,620.22,609.25
615.00,620.51,621.99,614.00
619.89,617.51,621.75,615.52
614.13,618.50,619.62,611.68
615.55,615.15,620.31,612.95
613.72,617.92,617.99,612.68
621.48,618.34,623.44,612.76
618.98,623.31,625.00,614.39
625.00,636.77,636.96,620.49
638.58,637.79,640.00,634.15
640.98,637.12,642.17,634.65
633.30,644.97,646.52,633.30
647.24,642.68,651.95,640.52
642.42,649.53,649.53,640.66
671.14,651.90,674.76,648.99
653.47,652.48,654.76,644.22
655.85,650.97,657.88,646.85
647.46,645.20,652.86,644.39
644.53,650.89,651.14,644.12
650.43,643.05,650.43,640.81
640.00,643.81,649.97,640.00
647.39,652.76,656.39,645.52
654.46,654.66,657.86,647.56
658.39,665.41,665.78,657.27
659.40,662.18,665.30,658.51
663.41,667.42,671.29,659.01
667.75,667.39,672.47,661.51
666.25,662.43,671.15,662.05
664.93,671.27,671.83,663.24
671.19,667.45,675.85,664.98
669.48,660.72,671.41,660.06
661.11,662.04,662.50,652.19
664.15,681.34,682.00,662.12
682.58,689.38,690.87,681.80
683.06,682.16,694.45,682.16
687.00,692.93,693.57,678.60
691.86,689.11,696.00,684.82
684.77,695.45,699.19,684.20
694.96,693.11,698.94,690.47
690.91,698.24,699.95,690.60
696.56,695.77,699.64,690.82
698.65,701.73,702.24,696.03
699.00,699.05,704.44,696.15
696.09,695.81,699.00,690.24
698.00,694.17,699.25,689.14
690.00,692.40,694.30,686.12
686.38,683.43,689.45,681.40
685.76,689.36,692.41,685.73
692.41,690.73,695.12,684.36
691.00,693.41,694.52,683.56
695.00,702.33,703.11,695.00
705.00,702.00,705.00,699.97
702.73,692.38,703.23,691.81
691.68,693.05,694.52,688.60
690.00,682.39,694.09,681.13
682.63,672.66,684.48,671.36
675.06,679.25,680.72,673.82
683.00,684.74,686.91,680.01
682.00,672.91,684.21,672.40
674.50,675.03,677.20,668.14
678.00,677.48,683.00,675.03
683.92,686.13,690.44,681.33
689.00,678.83,689.67,678.47
677.52,678.97,682.84,676.87
676.86,680.36,686.95,676.86
683.54,682.13,687.31,678.59
685.34,689.85,690.23,680.34
690.00,693.52,695.50,688.88
696.24,694.58,701.26,692.74
695.31,687.81,696.04,687.74
685.00,691.91,692.40,682.03
692.96,689.18,693.96,686.84
689.07,688.43,693.99,682.86
682.00,680.73,688.82,677.74
681.15,679.51,687.42,676.89
681.97,673.62,682.16,672.66
676.98,673.36,677.10,668.40
674.18,675.74,680.34,670.12
679.88,681.79,683.14,676.68
679.92,678.18,681.81,675.36
679.32,675.50,679.32,674.56
673.50,678.45,680.80,672.04
676.38,676.04,680.52,672.61
676.54,681.58,682.68,675.43
684.79,684.84,687.58,682.42
681.28,682.08,686.14,680.01
680.25,674.00,681.60,672.34
673.51,675.78,679.54,673.51
676.28,673.33,680.50,668.07
675.76,684.23,686.46,674.60
682.41,681.67,685.25,679.70
684.49,681.50,684.49,679.56
684.24,685.54,685.87,681.70
682.70,679.64,684.41,678.12
680.93,680.31,684.70,678.58
681.26,677.47,683.51,676.30
673.00,663.16,674.86,662.72
667.97,666.90,672.61,662.70
670.84,673.14,673.73,667.22
675.70,671.69,675.70,667.58
667.70,675.07,675.77,667.70
675.95,680.74,683.99,671.20
675.76,668.19,677.28,668.19
673.00,670.36,675.00,668.34
678.32,682.30,684.09,674.42
685.00,685.32,687.00,677.53
685.10,676.46,685.92,673.58
678.31,680.78,681.85,673.47
684.89,680.72,685.00,678.09
678.76,677.13,679.97,675.28
677.43,676.05,679.10,671.46
675.73,671.70,677.80,669.00
671.62,677.32,678.05,671.13
680.03,681.29,684.60,676.49
681.66,675.25,683.62,673.80
674.07,674.37,676.73,667.49
675.55,687.14,687.42,672.98
688.58,692.68,693.57,683.19
693.54,695.03,696.14,688.37
697.88,700.94,703.38,694.92
702.00,696.96,702.00,693.59
696.96,702.78,703.62,696.41
706.61,711.69,712.46,704.66
712.00,697.11,712.00,695.65
696.72,704.40,705.72,695.23
709.39,709.47,712.03,706.05
710.01,714.21,714.86,704.05
710.48,721.14,721.48,708.04
721.00,739.07,747.47,713.67
739.00,741.27,743.88,735.38
739.08,743.18,745.34,737.69
743.00,746.20,747.25,741.98
742.00,750.13,754.90,739.20
746.45,738.29,749.68,737.92
732.37,700.92,733.11,700.81
667.00,684.99,710.62,667.00
715.50,687.93,715.50,687.93
701.50,706.25,706.56,688.05
723.97,724.78,737.38,713.26
725.28,726.39,727.97,720.80
724.08,715.99,729.94,715.99
711.97,714.37,719.36,703.15
720.87,730.72,731.46,715.75
731.22,729.81,738.74,727.62
723.84,717.70,729.12,713.56
723.05,732.91,736.04,722.55
737.85,721.00,738.49,720.24
720.50,720.93,727.04,719.22
716.00,727.44,728.12,715.02
728.00,719.93,729.49,718.08
722.48,729.44,729.94,718.49
728.37,732.72,734.04,726.37
734.67,734.62,747.00,732.25
727.25,724.99,734.43,722.16
726.90,728.40,735.38,725.57
730.15,728.00,749.99,726.30
730.40,746.23,747.33,720.18
741.24,746.53,748.56,740.00
748.73,753.48,758.14,746.77
752.27,730.80,752.41,730.68
731.30,724.72,739.99,717.90
730.92,723.83,732.67,721.34
732.81,736.35,738.06,715.92
730.35,740.78,742.05,724.14
750.00,747.28,750.00,741.57
746.78,744.62,747.09,740.13
748.11,736.00,748.11,733.15
739.89,735.31,740.98,730.94
732.75,736.92,737.30,729.05
738.33,744.06,745.86,730.70
741.13,740.00,745.00,738.76
739.03,729.38,742.93,727.71
730.03,737.43,738.48,727.71
743.06,739.82,744.60,734.18
740.75,744.02,744.51,735.38
746.00,745.94,747.09,740.93
749.40,745.29,750.10,741.40
750.00,761.59,761.91,747.22
766.58,762.24,767.13,758.06
764.15,768.07,772.10,760.83
769.00,763.26,771.28,755.77
763.27,778.06,780.27,760.37
779.56,783.23,787.90,776.96
786.43,784.41,789.52,779.74
783.91,785.26,789.68,774.09
784.51,791.49,795.00,783.46
790.99,788.75,796.77,786.10
789.25,795.39,797.97,788.14
792.80,797.29,803.25,792.80
796.55,783.48,798.41,780.80
782.05,789.65,791.73,780.86
789.65,787.28,793.49,785.01
777.00,775.21,783.99,774.27
789.25,755.25,789.61,746.00
753.14,775.54,775.71,751.30
780.30,773.00,782.00,767.55
772.41,783.35,784.15,770.51
783.00,779.06,786.19,777.17
784.36,783.82,785.84,780.19
783.35,781.45,787.98,776.36
777.12,779.66,782.70,771.74
778.93,786.09,790.67,778.93
784.98,785.96,789.50,781.75
786.39,783.77,793.82,778.87
786.04,779.24,792.42,773.78
780.06,769.13,786.28,767.00
770.37,757.37,770.90,753.08
759.59,760.99,761.65,754.24
760.00,752.17,763.31,748.56
768.37,796.09,798.60,754.87
794.00,783.81,800.87,775.50
786.09,777.69,786.30,775.64
765.00,755.88,790.74,749.02
755.88,760.50,761.61,748.04
764.04,761.30,764.60,756.03
765.97,764.69,766.40,751.84
762.73,755.31,763.50,753.30
759.91,741.88,759.91,741.57
749.30,742.95,752.00,735.52
747.00,744.82,748.59,739.05
747.76,744.35,749.02,741.79
743.85,740.56,744.30,734.55
739.88,741.87,742.19,734.96
743.29,749.18,753.01,742.87
745.38,750.17,755.08,745.38
747.98,741.91,751.50,741.84
733.00,735.48,742.23,728.52
735.48,738.86,742.56,731.09
733.32,729.20,738.35,727.11
720.29,735.96,740.48,711.07
735.96,712.06,738.87,708.90
712.56,718.69,726.10,709.97
722.51,728.99,730.49,712.84
732.83,704.20,732.83,702.57
702.82,712.61,718.20,699.37
696.32,704.74,710.31,693.01
712.97,715.71,718.13,704.01
708.00,713.66,718.61,698.90
713.10,717.73,724.82,710.10
722.71,728.32,733.30,721.44
728.81,728.52,738.95,727.73
731.11,743.59,745.57,731.11
740.30,744.29,754.99,736.51
751.74,747.55,753.80,741.16
745.48,767.39,771.59,743.00
765.00,768.55,774.80,762.01
768.18,763.60,769.04,756.08
768.59,751.90,768.59,745.30
748.04,747.87,750.32,734.30
748.61,727.35,749.61,722.58
716.55,695.46,722.90,681.01
692.00,697.58,704.06,686.22
702.57,697.17,709.89,695.06
698.99,712.75,720.84,692.76
717.14,729.62,732.37,714.02
745.00,757.69,767.20,741.01
762.00,754.18,772.45,745.70
750.00,748.51,756.08,746.54
746.91,759.91,760.10,745.36
767.25,764.90,771.95,763.01
766.55,764.28,771.18,755.69
760.63,777.83,778.36,758.06
780.00,785.15,785.71,772.26
785.72,781.64,787.48,776.87
784.50,774.57,787.00,774.57
782.21,790.56,794.50,778.06
788.00,780.89,792.44,774.45
776.13,782.49,785.16,772.82
784.71,777.62,784.71,773.87
771.10,770.95,781.43,767.43
766.02,765.05,773.17,765.00
770.01,776.29,778.57,765.99
779.32,788.36,790.69,770.83
791.03,797.02,798.99,786.65
794.98,796.61,801.00,793.90
791.61,793.87,803.83,789.94
793.87,792.52,795.64,783.23
792.31,784.71,792.31,775.19
788.63,780.21,788.63,777.25
779.08,786.58,787.32,779.08
784.38,785.99,794.31,784.14
787.53,805.29,807.49,786.18
803.48,803.06,810.00,798.50
803.78,799.79,804.68,795.87
802.67,798.04,805.00,796.48
803.00,802.52,803.55,792.44
804.53,796.69,804.53,793.65
793.97,805.40,809.37,791.92
803.12,792.95,803.80,787.03
789.62,787.60,792.99,786.48
786.29,788.74,790.36,782.82
787.19,785.13,790.00,781.00
786.24,783.93,786.24,776.85
782.73,773.88,786.41,772.22
774.12,777.04,778.27,769.79
782.02,777.45,782.42,772.20
776.33,778.14,785.11,775.66
778.53,779.78,783.96,776.40
778.24,783.22,787.37,778.24
781.66,777.43,787.11,776.07
777.45,777.05,781.84,773.05
777.05,766.55,778.65,765.69
767.07,771.07,773.36,762.77
768.00,774.65,778.02,766.26
775.76,778.79,781.27,774.47
775.04,780.27,784.65,772.63
775.00,767.47,775.00,765.85
767.23,765.23,769.00,753.44
770.00,774.98,776.84,768.31
770.66,784.58,787.96,770.66
780.00,785.42,786.87,776.77
782.60,774.04,783.60,772.49
770.64,776.21,777.78,764.13
774.94,783.72,785.64,769.58
784.72,788.80,790.42,781.24
783.90,769.29,784.37,768.71
775.01,780.81,783.33,771.95
781.88,769.44,783.50,768.52
768.87,779.13,781.99,767.53
778.22,761.38,781.77,758.80
759.50,760.86,765.43,754.36
745.00,756.52,758.97,742.63
759.24,761.56,769.16,755.87
760.24,742.08,761.50,740.51
733.35,760.42,766.64,732.22
760.75,767.63,771.85,757.45
766.45,767.38,776.33,764.74
768.00,765.75,773.28,763.63
767.49,762.20,767.52,759.23
759.70,760.75,764.66,758.40
760.76,768.59,770.44,756.58
766.15,761.31,769.66,758.21
761.31,756.12,762.09,748.93
754.01,760.84,762.06,752.28
758.34,760.58,763.56,757.49
761.19,760.07,765.50,755.25
757.34,754.15,758.59,752.65
753.30,751.14,758.16,750.15
748.28,748.38,749.40,743.69
748.02,747.69,755.82,747.00
745.35,751.31,751.42,741.58
750.56,745.83,750.56,743.95
757.07,752.06,758.15,750.98
749.13,748.74,751.67,744.36
751.64,756.30,763.93,749.17
760.44,762.77,763.85,756.80
743.31,769.92,775.99,741.52
764.94,767.65,772.48,762.38
770.30,790.46,791.58,768.53
794.21,792.82,804.77,790.19
792.99,793.84,797.04,786.17
795.96,798.72,802.94,792.72
800.00,803.36,804.20,796.26
803.00,805.56,810.75,802.10
804.84,799.66,809.06,797.69
804.00,815.02,815.45,801.85
815.15,809.72,819.54,808.62
811.34,801.08,815.00,799.57
805.29,801.31,807.36,796.83
806.29,805.18,807.89,798.30
810.00,799.14,810.00,798.83
800.90,796.38,803.98,793.63
789.08,795.66,799.90,782.30
796.87,800.04,801.00,796.47
798.89,792.63,799.46,790.33
796.41,794.53,796.87,790.96
796.92,798.46,798.96,794.60
794.59,800.44,805.56,794.59
802.50,790.32,802.92,788.84
791.45,815.98,818.00,791.45
816.00,813.97,816.52,810.00
816.12,811.78,817.74,810.14
813.55,802.53,816.83,800.50
803.53,804.91,808.27,800.88
802.72,808.24,809.99,802.72
809.68,806.29,812.84,805.02
808.32,801.26,808.88,800.04
800.59,798.00,803.00,797.02
798.79,803.45,804.72,798.00
806.68,801.24,813.48,798.96
799.03,795.86,802.90,795.34
796.72,794.36,798.65,793.29
790.00,789.54,793.95,788.09
787.57,786.26,789.44,782.13
787.31,788.36,792.34,783.47
788.47,793.90,794.00,787.14
793.66,790.67,795.43,790.18
794.84,788.88,795.57,787.97
784.62,777.12,788.36,773.76
773.43,773.05,779.82,772.41
771.28,753.47,771.50,752.13
753.58,750.85,759.37,748.85
752.87,741.86,752.87,737.03
741.48,741.80,745.48,736.90
744.23,744.77,748.47,742.50
748.41,739.73,748.41,737.50
739.75,737.26,743.24,731.80
736.83,732.12,739.13,731.08
729.90,729.38,730.65,726.07
727.64,722.44,728.67,722.16
724.95,740.38,743.12,723.68
736.10,744.15,746.79,734.45
746.28,739.21,747.78,738.19
737.56,739.11,740.53,732.09
737.38,735.52,741.88,734.22
735.00,746.35,747.01,734.14
749.02,744.06,750.77,742.00
741.78,751.45,755.56,741.78
758.58,748.23,760.98,740.05
746.05,744.85,751.80,737.50
743.72,758.88,759.94,742.39
772.04,779.61,783.33,765.26
780.00,767.15,780.00,764.59
765.03,765.76,771.49,759.14
768.12,768.34,772.36,762.69
763.28,760.71,767.03,759.15
762.57,758.54,762.57,754.47
763.28,759.44,764.99,758.14
758.17,761.93,764.75,755.17
766.28,760.34,766.28,759.03
765.00,764.44,768.60,762.50
764.97,760.61,765.58,759.43
759.34,762.22,766.09,759.10
758.72,767.86,768.37,756.45
770.07,763.51,775.36,762.82
760.71,754.95,762.00,754.16
759.00,753.80,759.00,753.32
749.00,750.44,752.91,734.32
752.65,746.27,752.65,744.17
744.73,746.98,750.35,742.00
747.84,752.94,753.81,747.84
749.26,750.39,751.97,745.94
750.25,751.56,753.22,747.22
752.20,726.37,752.84,725.50
727.26,735.37,737.74,725.00
736.86,742.16,742.51,732.28
742.61,734.45,743.56,731.60
730.43,738.03,742.75,730.10
740.62,738.87,745.01,737.59
742.30,731.65,744.09,729.00
735.81,732.87,739.55,730.77
733.15,731.88,736.94,729.06
721.41,740.85,742.99,720.45
743.00,746.28,753.66,740.85
744.49,750.35,752.00,742.16
751.00,729.36,752.99,727.37
743.00,744.80,758.89,739.57
745.81,751.95,754.25,741.50
750.11,773.12,775.34,750.11
772.19,755.24,773.25,752.82
753.84,777.90,779.53,752.85
780.03,793.79,795.49,777.93
793.92,798.05,806.51,792.92
796.15,797.96,809.78,795.01
795.00,793.90,801.77,790.83
793.90,790.24,798.84,789.13
790.66,783.18,791.51,779.89
780.61,780.76,789.04,778.13
783.26,783.74,789.71,781.01
786.14,776.42,787.77,772.35
787.00,779.81,792.46,778.11
