RTNB,root9B Holdings,NASDAQ
0.55,0.59,0.59,0.55
0.63,0.55,0.63,0.53
0.53,0.61,0.63,0.52
0.62,0.61,0.62,0.61
0.56,0.60,0.62,0.55
0.58,0.58,0.58,0.55
0.57,0.56,0.57,0.54
0.56,0.57,0.57,0.55
0.59,0.59,0.59,0.59
0.58,0.58,0.59,0.56
0.57,0.57,0.57,0.57
0.57,0.60,0.60,0.55
0.58,0.57,0.63,0.56
0.58,0.62,0.63,0.58
0.60,0.65,0.66,0.60
0.70,0.71,0.72,0.69
0.72,0.71,0.72,0.70
0.71,0.70,0.72,0.70
0.72,0.71,0.72,0.69
0.72,0.71,0.72,0.68
0.72,0.69,0.72,0.69
0.71,0.68,0.71,0.68
0.70,0.70,0.70,0.66
0.70,0.68,0.70,0.68
0.70,0.69,0.72,0.69
0.67,0.64,0.67,0.53
0.65,0.65,0.65,0.58
0.61,0.68,0.68,0.61
0.69,0.66,0.69,0.66
0.66,0.67,0.70,0.65
0.66,0.63,0.69,0.62
0.65,0.63,0.67,0.60
0.63,0.63,0.63,0.63
0.63,0.64,0.64,0.63
0.63,0.64,0.65,0.63
0.63,0.64,0.64,0.63
0.67,0.64,0.67,0.63
0.62,0.60,0.62,0.60
0.60,0.59,0.60,0.55
0.59,0.59,0.59,0.55
0.55,0.54,0.56,0.53
0.55,0.55,0.55,0.55
0.55,0.55,0.56,0.55
0.55,0.55,0.55,0.55
0.55,0.62,0.62,0.55
0.58,0.63,0.63,0.58
0.62,0.61,0.62,0.61
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.56
0.60,0.60,0.60,0.60
0.56,0.58,0.60,0.56
0.60,0.60,0.60,0.60
0.61,0.59,0.61,0.59
0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59
0.61,0.61,0.62,0.61
0.62,0.60,0.62,0.60
0.60,0.61,0.61,0.60
0.62,0.58,0.62,0.58
0.59,0.58,0.60,0.58
0.64,0.60,0.64,0.60
0.60,0.60,0.61,0.60
0.63,0.63,0.64,0.60
0.63,0.62,0.63,0.59
0.63,0.63,0.63,0.63
0.65,0.68,0.70,0.65
0.69,0.68,0.69,0.68
0.68,0.69,0.70,0.68
0.69,0.70,0.70,0.69
0.69,0.63,0.69,0.63
0.64,0.65,0.65,0.63
0.65,0.64,0.65,0.64
0.64,0.68,0.69,0.64
0.66,0.63,0.66,0.61
0.62,0.62,0.62,0.62
0.62,0.61,0.69,0.61
0.63,0.62,0.63,0.62
0.62,0.62,0.62,0.62
0.62,0.70,0.70,0.62
0.69,0.68,0.69,0.68
0.68,0.61,0.68,0.61
0.61,0.68,0.68,0.61
0.63,0.62,0.63,0.62
0.62,0.62,0.62,0.62
0.63,0.64,0.66,0.60
0.60,0.60,0.60,0.60
0.62,0.62,0.62,0.62
0.63,0.64,0.64,0.63
0.68,0.64,0.68,0.64
0.64,0.64,0.68,0.60
0.67,0.64,0.67,0.64
0.64,0.64,0.64,0.64
0.64,0.64,0.64,0.64
0.60,0.60,0.60,0.60
0.64,0.64,0.65,0.64
0.65,0.65,0.65,0.65
0.65,0.63,0.65,0.63
0.63,0.63,0.63,0.63
0.63,0.61,0.63,0.60
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.61,0.61,0.61,0.61
0.61,0.67,0.69,0.61
0.64,0.64,0.64,0.64
0.64,0.64,0.64,0.64
0.62,0.62,0.62,0.62
0.64,0.63,0.64,0.63
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.62,0.64,0.65,0.61
0.64,0.64,0.64,0.64
0.63,0.61,0.63,0.61
0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61
0.61,0.62,0.62,0.56
0.45,0.53,0.56,0.45
0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53
0.54,0.55,0.55,0.54
0.60,0.60,0.60,0.60
0.55,0.60,0.63,0.55
0.57,0.57,0.62,0.57
0.57,0.57,0.57,0.57
0.60,0.60,0.60,0.60
0.59,0.59,0.59,0.59
0.59,0.59,0.59,0.59
0.57,0.57,0.57,0.57
0.57,0.55,0.57,0.55
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.55,0.55,0.55,0.55
0.55,0.56,0.56,0.55
0.56,0.56,0.56,0.56
0.55,0.55,0.55,0.54
0.56,0.56,0.56,0.56
0.58,0.51,0.58,0.51
0.51,0.51,0.51,0.51
0.56,0.51,0.56,0.51
0.54,0.54,0.54,0.54
0.56,0.54,0.56,0.54
0.58,0.58,0.58,0.58
0.60,0.68,0.68,0.60
0.68,0.60,0.68,0.60
0.60,0.60,0.62,0.60
0.56,0.58,0.58,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.57,0.54,0.57,0.54
0.56,0.58,0.58,0.56
0.58,0.54,0.60,0.54
0.54,0.54,0.54,0.54
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.59,0.60,0.60,0.59
0.64,0.64,0.64,0.64
0.64,0.60,0.64,0.60
0.59,0.56,0.59,0.56
0.62,0.57,0.62,0.57
0.64,0.64,0.64,0.64
0.60,0.61,0.61,0.60
0.61,0.61,0.61,0.61
0.60,0.54,0.60,0.54
0.54,0.54,0.54,0.54
0.57,0.63,0.64,0.57
0.63,0.63,0.63,0.63
0.60,0.65,0.65,0.60
0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61
0.60,0.61,0.61,0.60
0.60,0.62,0.62,0.60
0.57,0.57,0.57,0.57
0.60,0.60,0.60,0.60
0.60,0.61,0.61,0.60
0.62,0.62,0.62,0.62
0.61,0.62,0.62,0.61
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.60
0.60,0.60,0.60,0.60
0.62,0.62,0.62,0.60
0.62,0.64,0.64,0.60
0.64,0.64,0.64,0.64
0.65,0.66,0.66,0.65
0.62,0.65,0.65,0.62
0.61,0.60,0.61,0.60
0.60,0.65,0.65,0.60
0.65,0.64,0.65,0.60
0.64,0.64,0.64,0.64
0.66,0.66,0.66,0.65
0.65,0.66,0.66,0.65
0.66,0.66,0.66,0.66
0.63,0.65,0.65,0.60
0.64,0.59,0.64,0.57
0.59,0.61,0.61,0.59
0.68,0.60,0.69,0.58
0.60,0.61,0.61,0.60
0.60,0.60,0.62,0.60
0.60,0.60,0.60,0.60
0.60,0.58,0.60,0.58
0.58,0.58,0.58,0.58
0.56,0.57,0.60,0.54
0.56,0.56,0.56,0.56
0.60,0.56,0.60,0.56
0.57,0.58,0.60,0.57
0.58,0.57,0.58,0.57
0.56,0.55,0.59,0.54
0.56,0.55,0.56,0.55
0.56,0.55,0.56,0.55
0.55,0.55,0.59,0.55
0.55,0.55,0.55,0.55
0.54,0.54,0.54,0.50
0.51,0.52,0.52,0.51
0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53
0.53,0.55,0.55,0.53
0.52,0.55,0.60,0.52
0.54,0.53,0.54,0.53
0.53,0.53,0.53,0.53
0.52,0.52,0.53,0.52
0.55,0.51,0.55,0.51
0.51,0.52,0.52,0.51
0.53,0.55,0.55,0.53
0.55,0.55,0.64,0.54
0.54,0.56,0.62,0.53
0.56,0.61,0.64,0.55
0.61,0.65,0.65,0.60
0.61,0.75,0.75,0.61
0.75,0.68,0.75,0.63
0.68,0.68,0.68,0.68
0.71,0.68,0.71,0.68
0.69,0.68,0.75,0.68
0.68,0.70,0.73,0.68
0.66,0.69,0.70,0.66
0.70,0.70,0.70,0.69
0.73,0.69,0.75,0.69
0.72,0.72,0.72,0.71
0.72,0.72,0.75,0.71
0.72,0.72,0.72,0.72
0.70,0.72,0.72,0.70
0.75,0.72,0.75,0.72
0.72,0.72,0.72,0.72
0.72,0.72,0.73,0.72
0.75,0.73,0.75,0.72
0.70,0.69,0.70,0.69
0.70,0.72,0.72,0.70
0.72,0.70,0.72,0.70
0.72,0.70,0.72,0.70
0.72,0.70,0.72,0.70
0.65,0.73,0.75,0.65
0.75,0.75,0.76,0.73
0.76,0.79,0.80,0.76
0.83,0.86,0.86,0.79
0.87,0.82,0.87,0.81
0.83,0.83,0.85,0.83
0.84,0.90,0.95,0.83
0.91,0.98,1.01,0.90
1.00,1.04,1.05,0.98
1.04,1.00,1.05,0.99
1.05,1.04,1.05,1.00
1.04,1.03,1.05,1.02
1.03,1.04,1.05,0.97
1.04,1.11,1.12,1.04
1.22,1.16,1.24,1.07
1.16,1.14,1.16,1.08
1.14,1.16,1.20,1.14
1.17,1.15,1.18,1.14
1.19,1.15,1.19,1.15
1.20,1.15,1.20,1.15
1.18,1.15,1.20,1.15
1.15,1.11,1.17,1.11
1.13,1.15,1.15,1.12
1.14,1.14,1.15,1.14
1.13,1.10,1.14,1.05
1.10,1.14,1.19,1.10
1.14,1.14,1.15,1.10
1.14,1.14,1.14,1.11
1.14,1.13,1.15,1.10
1.13,1.08,1.15,1.05
1.08,1.10,1.10,1.08
1.10,1.10,1.10,1.08
1.08,1.04,1.10,1.00
1.02,1.07,1.08,1.02
1.07,1.10,1.11,1.04
1.10,1.07,1.11,1.01
1.09,1.09,1.09,1.08
1.09,1.02,1.09,1.02
1.04,1.00,1.05,1.00
1.01,1.00,1.04,1.00
0.99,1.02,1.02,0.99
1.02,1.04,1.05,1.02
1.03,1.05,1.05,0.98
1.07,1.06,1.07,1.05
1.06,1.03,1.06,1.01
1.03,1.01,1.07,1.01
1.02,1.00,1.03,0.98
1.00,1.02,1.03,1.00
1.02,1.02,1.04,0.98
1.03,1.04,1.05,1.00
1.02,1.02,1.02,1.00
1.01,1.02,1.02,0.95
1.00,1.01,1.03,1.00
1.01,1.00,1.01,0.95
1.00,1.01,1.06,1.00
1.04,1.01,1.04,1.01
1.02,1.09,1.09,1.01
1.09,1.05,1.09,1.00
1.01,1.03,1.09,0.97
1.02,1.08,1.13,1.00
1.08,1.08,1.10,1.06
1.07,0.98,1.11,0.98
1.00,0.99,1.00,0.97
0.98,1.00,1.02,0.97
1.01,1.03,1.04,1.00
1.03,1.04,1.04,1.00
1.04,1.04,1.04,1.04
1.00,1.04,1.04,1.00
1.00,1.03,1.03,1.00
1.03,1.03,1.03,1.00
1.00,1.04,1.04,1.00
1.04,0.93,1.04,0.93
1.04,1.04,1.04,1.00
1.03,1.00,1.03,0.96
1.03,0.96,1.03,0.95
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.95
0.95,0.93,0.98,0.93
0.95,0.94,0.95,0.93
0.93,0.94,0.94,0.85
0.86,0.90,0.90,0.83
0.82,0.92,0.92,0.82
0.94,0.87,0.94,0.87
0.85,0.85,0.88,0.65
0.85,0.93,0.94,0.81
0.94,0.94,0.94,0.93
0.89,0.95,0.95,0.89
1.00,0.95,1.00,0.89
0.89,0.95,0.95,0.89
1.00,1.00,1.01,0.92
1.00,0.98,1.00,0.98
0.98,0.98,0.98,0.95
0.93,0.92,0.98,0.90
0.89,0.92,0.92,0.89
0.91,0.92,0.92,0.90
0.90,0.91,0.95,0.89
0.91,0.90,0.91,0.90
0.92,0.91,0.92,0.89
0.89,0.92,0.92,0.89
0.87,0.95,0.95,0.85
0.91,0.94,0.95,0.91
0.95,1.00,1.02,0.94
1.00,0.98,1.00,0.97
0.96,1.02,1.03,0.96
0.98,1.00,1.00,0.98
1.00,1.05,1.10,1.00
1.09,1.00,1.09,0.97
0.97,1.00,1.00,0.95
0.99,1.00,1.00,0.98
1.00,1.05,1.05,0.91
1.00,1.00,1.05,0.83
0.90,0.90,0.90,0.90
1.00,0.99,1.15,0.97
0.99,1.00,1.10,0.94
1.00,1.05,1.15,0.99
0.98,1.05,1.05,0.98
1.01,1.05,1.05,1.01
1.01,1.05,1.05,1.00
1.03,1.05,1.05,1.00
1.05,1.07,1.15,1.00
1.07,1.09,1.15,1.07
1.11,1.10,1.13,1.06
1.08,1.13,1.16,1.08
1.13,1.15,1.20,1.01
1.17,1.42,2.00,1.16
1.50,1.39,1.50,1.22
1.39,1.40,1.42,1.31
1.42,1.55,1.74,1.30
1.59,1.59,1.60,1.50
1.53,1.53,1.58,1.50
1.55,1.47,1.55,1.37
1.48,1.53,1.60,1.42
1.55,1.55,1.55,1.47
1.55,1.50,1.55,1.47
1.48,1.49,1.50,1.42
1.45,1.48,1.49,1.44
1.46,1.49,1.49,1.41
1.45,1.48,1.54,1.41
1.47,1.64,1.69,1.47
1.64,1.61,1.69,1.54
1.58,1.61,1.62,1.56
1.60,1.60,1.61,1.53
1.60,1.59,1.61,1.57
1.60,1.59,1.60,1.50
1.56,1.54,1.61,1.50
1.57,1.55,1.62,1.50
1.60,1.60,1.61,1.55
1.60,1.54,1.60,1.48
1.43,1.50,1.56,1.40
1.49,1.50,1.56,1.45
1.50,1.49,1.55,1.42
1.40,1.43,1.48,1.25
1.35,1.42,1.42,1.20
1.26,1.21,1.30,1.15
1.21,1.30,1.30,1.21
1.33,1.35,1.35,1.30
1.34,1.34,1.35,1.21
1.32,1.33,1.36,1.23
1.38,1.33,1.38,1.25
1.39,1.37,1.41,1.34
1.39,1.50,1.52,1.37
1.55,1.48,1.55,1.37
1.40,1.40,1.48,1.32
1.50,1.47,1.50,1.39
1.40,1.47,1.47,1.26
1.47,1.49,1.49,1.40
1.44,1.45,1.47,1.40
1.48,1.49,1.49,1.46
1.38,1.47,1.49,1.38
1.45,1.45,1.45,1.40
1.28,1.47,1.47,1.28
1.47,1.59,1.59,1.46
1.65,1.50,1.65,1.46
1.49,1.48,1.50,1.40
1.44,1.48,1.48,1.44
1.59,1.48,1.59,1.45
1.48,1.48,1.49,1.44
1.46,1.49,1.51,1.40
1.45,1.47,1.55,1.41
1.48,1.43,1.48,1.41
1.41,1.46,1.55,1.37
1.50,1.42,1.50,1.40
1.42,1.45,1.47,1.40
1.46,1.43,1.48,1.28
1.45,1.42,1.47,1.25
1.41,1.47,1.47,1.41
1.36,1.45,1.45,1.27
1.40,1.45,1.46,1.40
1.42,1.46,1.47,1.35
1.47,1.45,1.47,1.40
1.44,1.45,1.45,1.40
1.46,1.44,1.46,1.31
1.40,1.47,1.47,1.40
1.45,1.44,1.45,1.38
1.44,1.43,1.47,1.30
1.43,1.47,1.47,1.43
1.42,1.44,1.46,1.40
1.44,1.44,1.48,1.31
1.42,1.42,1.43,1.33
1.37,1.54,1.57,1.37
1.50,1.50,1.50,1.45
1.50,1.54,1.55,1.49
1.50,1.57,1.60,1.37
1.57,1.90,1.98,1.55
1.89,1.80,1.90,1.72
1.78,1.75,1.87,1.70
1.78,1.89,1.95,1.75
1.88,1.85,1.90,1.78
1.84,1.84,1.88,1.79
1.86,1.83,1.86,1.80
1.83,1.82,1.83,1.77
1.89,1.80,1.89,1.75
1.76,1.72,1.80,1.69
1.72,1.70,1.78,1.65
1.70,1.74,1.75,1.69
1.74,1.50,1.74,1.50
1.60,1.67,1.74,1.51
1.67,1.70,1.70,1.61
1.70,1.77,1.79,1.67
1.76,1.79,1.80,1.75
1.77,1.75,1.77,1.71
1.76,1.77,1.79,1.75
1.81,1.80,1.83,1.76
1.81,2.06,2.11,1.80
2.05,2.24,2.38,1.97
2.23,2.30,2.30,2.09
2.30,2.40,2.40,2.25
2.40,2.45,2.51,2.34
2.43,2.33,2.44,2.13
2.28,2.32,2.35,2.28
2.26,2.25,2.35,2.15
2.21,2.07,2.22,1.95
2.01,2.06,2.09,1.91
2.09,2.04,2.09,1.98
2.00,1.95,2.00,1.89
1.95,1.93,2.00,1.93
1.93,1.93,1.98,1.90
1.90,1.80,1.95,1.75
1.79,1.76,1.90,1.74
1.77,1.80,1.85,1.52
1.80,1.80,1.85,1.75
1.75,1.83,1.83,1.75
1.83,1.80,1.85,1.80
1.80,1.89,1.91,1.80
1.88,1.87,1.93,1.84
1.92,1.70,1.93,1.53
1.58,1.72,1.74,1.58
1.72,1.61,1.74,1.58
1.60,1.66,1.69,1.60
1.66,1.67,1.70,1.51
1.65,1.26,1.66,1.16
1.04,1.02,1.17,0.93
1.02,1.17,1.20,1.01
1.19,1.21,1.35,1.17
1.21,1.31,1.39,1.21
1.31,1.20,1.33,1.07
1.19,1.29,1.29,1.19
1.29,1.21,1.30,1.05
1.22,1.24,1.25,1.22
1.24,1.23,1.25,1.22
1.24,1.23,1.24,1.22
1.22,1.17,1.26,1.11
1.14,1.22,1.24,1.14
1.17,1.14,1.20,1.02
1.14,1.08,1.20,1.04
1.07,0.90,1.12,0.81
0.84,1.00,1.03,0.81
0.99,0.97,1.06,0.96
1.00,1.03,1.05,0.96
1.05,1.09,1.12,1.00
1.12,1.21,1.22,1.08
1.20,1.20,1.30,1.19
1.24,1.20,1.25,1.17
1.18,1.28,1.29,1.15
1.27,1.28,1.28,1.23
1.26,1.25,1.28,1.21
1.21,1.23,1.24,1.21
1.22,1.25,1.27,1.21
1.25,1.24,1.25,1.21
1.21,1.18,1.24,1.17
1.19,1.13,1.19,1.04
1.13,1.14,1.14,1.05
1.08,1.16,1.16,1.08
1.14,1.14,1.14,1.10
1.06,1.10,1.16,1.05
1.05,1.09,1.09,1.00
1.09,1.04,1.14,1.00
1.03,1.03,1.12,0.92
1.03,1.00,1.07,0.96
0.96,1.09,1.09,0.95
1.01,1.11,1.17,1.01
1.14,1.14,1.14,1.10
1.11,1.20,1.20,1.10
1.15,1.20,1.20,1.10
1.15,1.17,1.17,1.12
1.14,1.13,1.17,1.05
1.14,1.20,1.21,1.13
1.22,1.15,1.22,1.15
1.20,1.25,1.28,1.20
1.24,1.28,1.28,1.24
1.28,1.25,1.28,1.22
1.25,1.26,1.26,1.24
1.26,1.27,1.30,1.16
1.20,1.23,1.27,1.15
1.28,1.15,1.29,1.12
1.20,1.23,1.23,1.12
1.19,1.17,1.22,1.16
1.20,1.20,1.20,1.14
1.19,1.25,1.25,1.19
1.25,1.23,1.25,1.20
1.24,1.20,1.24,1.16
1.19,1.24,1.24,1.19
1.24,1.32,1.33,1.24
1.26,1.37,1.40,1.26
1.35,1.40,1.41,1.35
1.33,1.45,1.49,1.33
1.49,1.46,1.49,1.44
1.42,1.49,1.50,1.37
1.46,1.46,1.50,1.44
1.47,1.34,1.50,1.30
1.35,1.33,1.39,1.20
1.34,1.29,1.34,1.25
1.33,1.25,1.33,1.18
1.28,1.26,1.33,1.11
1.29,1.26,1.29,1.19
1.24,1.18,1.26,1.13
1.18,1.22,1.29,1.18
1.30,1.24,1.30,1.20
1.22,1.30,1.30,1.18
1.30,1.29,1.35,1.20
1.27,1.32,1.32,1.21
1.25,1.34,1.39,1.25
1.34,1.37,1.40,1.30
1.20,1.36,1.36,1.16
1.36,1.36,1.36,1.25
1.26,1.25,1.34,1.25
1.25,1.30,1.30,1.25
1.36,1.36,1.44,1.30
1.35,1.37,1.40,1.35
1.40,1.38,1.40,1.35
1.44,1.39,1.44,1.33
1.40,1.39,1.40,1.24
1.38,1.40,1.40,1.22
1.38,1.40,1.40,1.34
1.39,1.42,1.42,1.39
1.40,1.35,1.41,1.35
1.35,1.36,1.40,1.32
1.33,1.39,1.39,1.33
1.32,1.38,1.39,1.32
1.34,1.37,1.37,1.34
1.36,1.33,1.37,1.26
1.30,1.29,1.30,1.19
1.25,1.28,1.30,1.17
1.24,1.19,1.24,1.16
1.16,1.15,1.16,1.00
1.15,1.24,1.25,1.02
1.24,1.30,1.31,1.24
1.29,1.27,1.30,1.11
1.27,1.30,1.38,1.25
1.30,1.30,1.30,1.26
1.30,1.32,1.38,1.30
1.32,1.35,1.35,1.32
1.35,1.30,1.35,1.25
1.30,1.39,1.39,1.29
1.37,1.38,1.39,1.32
1.37,1.35,1.38,1.25
1.32,1.35,1.35,1.23
1.34,1.40,1.40,1.34
1.40,1.30,1.40,1.27
1.33,1.32,1.38,1.30
1.32,1.40,1.40,1.29
1.40,1.38,1.40,1.30
1.39,1.30,1.40,1.27
1.27,1.34,1.39,1.27
1.32,1.38,1.38,1.30
1.35,1.30,1.40,1.28
1.37,1.37,1.40,1.31
1.39,1.38,1.39,1.32
1.38,1.37,1.39,1.31
1.34,1.33,1.39,1.26
1.26,1.39,1.39,1.26
1.30,1.36,1.38,1.30
1.38,1.37,1.38,1.33
1.35,1.38,1.38,1.32
1.35,1.38,1.38,1.32
1.38,1.34,1.38,1.34
1.38,1.31,1.38,1.27
1.35,1.34,1.35,1.25
1.27,1.32,1.33,1.26
1.30,1.26,1.34,1.21
1.27,1.27,1.34,1.21
1.30,1.25,1.30,1.22
1.25,1.28,1.34,1.25
1.28,1.22,1.30,1.13
1.24,1.37,1.39,1.23
1.37,1.28,1.38,1.20
1.21,1.39,1.39,1.20
1.35,1.38,1.40,1.30
1.38,1.35,1.40,1.27
1.35,1.30,1.35,1.28
1.30,1.30,1.34,1.25
1.30,1.25,1.35,1.18
1.22,1.23,1.25,1.18
1.25,1.30,1.32,1.20
1.29,1.25,1.32,1.25
1.25,1.20,1.27,1.15
1.22,1.21,1.29,1.20
1.26,1.25,1.27,1.20
1.22,1.22,1.26,1.20
1.22,1.16,1.22,1.13
1.18,1.24,1.24,1.17
1.24,1.24,1.24,1.22
1.22,1.25,1.25,1.22
1.25,1.33,1.34,1.24
1.33,1.28,1.33,1.25
1.25,1.28,1.28,1.22
1.27,1.29,1.30,1.27
1.30,1.28,1.30,1.25
1.30,1.28,1.31,1.26
1.25,1.25,1.30,1.24
1.23,1.34,1.34,1.22
1.34,1.28,1.34,1.25
1.29,1.23,1.29,1.22
1.23,1.25,1.25,1.18
1.25,1.14,1.25,1.10
1.15,1.16,1.23,1.15
1.23,1.19,1.23,1.14
1.23,1.23,1.23,1.19
1.23,1.18,1.23,1.13
1.18,1.29,1.29,1.18
1.27,1.28,1.29,1.25
1.29,1.23,1.29,1.20
1.29,1.29,1.33,1.25
1.30,1.27,1.30,1.20
1.27,1.25,1.27,1.21
1.25,1.25,1.25,1.20
1.25,1.28,1.29,1.24
1.26,1.23,1.28,1.23
1.23,1.27,1.27,1.23
1.26,1.25,1.28,1.23
1.28,1.25,1.29,1.18
1.20,1.25,1.27,1.20
1.29,1.25,1.29,1.16
1.24,1.22,1.24,1.19
1.20,1.19,1.20,1.12
1.19,1.20,1.20,1.16
1.20,1.20,1.20,1.20
1.20,1.22,1.22,1.16
1.19,1.20,1.22,1.14
1.20,1.20,1.20,1.15
1.15,1.20,1.24,1.15
1.19,1.18,1.19,1.12
1.20,1.20,1.22,1.15
1.22,1.24,1.24,1.20
1.22,1.25,1.25,1.20
1.24,1.22,1.24,1.16
1.21,1.22,1.23,1.21
1.23,1.23,1.23,1.20
1.23,1.23,1.23,1.19
1.19,1.20,1.20,1.18
1.20,1.24,1.28,1.18
1.20,1.23,1.24,1.17
1.18,1.23,1.23,1.17
1.24,1.24,1.24,1.24
1.22,1.24,1.28,1.22
1.25,1.24,1.25,1.21
1.22,1.25,1.25,1.22
1.24,1.24,1.25,1.20
1.24,1.24,1.24,1.17
1.25,1.17,1.25,1.17
1.18,1.14,1.20,1.02
1.15,1.14,1.20,1.06
1.19,1.17,1.19,1.07
1.15,1.15,1.16,1.09
1.14,1.15,1.15,1.10
1.15,1.10,1.15,1.06
1.10,1.13,1.15,1.06
1.14,1.05,1.14,1.05
1.09,1.10,1.15,1.09
1.10,1.12,1.13,1.10
1.12,1.13,1.13,1.11
1.10,1.18,1.20,1.10
1.17,1.18,1.20,1.16
1.18,1.24,1.24,1.18
1.23,1.21,1.24,1.18
1.22,1.19,1.24,1.18
1.18,1.20,1.24,1.16
1.22,1.22,1.24,1.20
1.22,1.24,1.24,1.18
1.21,1.23,1.24,1.14
1.21,1.19,1.24,1.12
1.19,1.18,1.19,1.12
1.19,1.18,1.19,1.16
1.18,1.15,1.18,1.07
1.15,1.17,1.18,1.15
1.18,1.20,1.20,1.17
1.20,1.20,1.20,1.19
1.20,1.20,1.20,1.17
1.18,1.20,1.20,1.18
1.17,1.20,1.21,1.17
1.20,1.20,1.20,1.16
1.13,1.15,1.20,1.12
1.19,1.14,1.19,1.14
1.12,1.10,1.18,1.01
1.10,1.15,1.15,1.03
1.10,1.15,1.18,1.10
1.10,1.13,1.15,1.06
1.13,1.14,1.15,1.13
1.15,1.18,1.19,1.15
1.17,1.11,1.18,1.08
1.12,1.10,1.17,1.06
1.10,1.09,1.10,1.03
1.06,1.06,1.08,1.02
1.06,1.07,1.08,1.02
1.07,1.12,1.14,1.07
1.11,1.11,1.11,1.05
1.08,1.10,1.10,1.08
1.10,1.12,1.15,1.10
1.15,1.12,1.15,1.08
1.14,1.13,1.17,1.06
1.15,1.12,1.15,1.06
1.06,1.12,1.12,1.05
1.03,1.05,1.11,1.03
1.07,1.07,1.13,0.97
1.08,1.03,1.08,1.01
1.02,1.04,1.04,0.93
1.03,1.04,1.05,1.00
1.02,1.02,1.04,1.02
1.02,1.02,1.03,1.00
1.00,1.02,1.02,0.99
1.02,1.02,1.02,0.98
1.00,1.01,1.01,1.00
1.02,1.00,1.02,0.95
0.98,1.00,1.00,0.83
0.97,0.95,0.98,0.86
0.95,0.94,0.95,0.86
0.94,0.94,0.94,0.88
0.91,0.95,0.95,0.84
0.95,0.96,1.00,0.89
0.96,1.00,1.00,0.92
0.85,0.93,0.99,0.85
0.87,0.94,0.94,0.87
0.92,0.92,0.94,0.87
0.92,0.86,0.93,0.85
0.87,0.78,0.87,0.77
0.72,0.83,0.83,0.60
0.74,0.80,0.84,0.71
0.80,0.76,0.80,0.69
0.75,0.70,0.75,0.62
0.70,0.60,0.70,0.60
0.60,0.66,0.67,0.59
0.65,0.66,0.70,0.64
0.69,0.68,0.74,0.68
0.70,0.67,0.70,0.67
0.73,0.69,0.76,0.68
0.70,0.70,0.70,0.69
0.74,0.76,0.81,0.73
0.75,0.76,0.76,0.74
0.76,0.80,0.80,0.76
0.80,0.75,0.80,0.75
0.76,0.76,0.76,0.76
0.80,0.79,0.83,0.77
0.79,0.80,0.80,0.77
0.80,0.81,0.85,0.80
0.82,0.80,0.82,0.80
0.80,0.78,0.84,0.78
0.78,0.76,0.79,0.76
0.76,0.72,0.76,0.72
0.70,0.63,0.70,0.63
0.65,0.64,0.65,0.64
0.64,0.64,0.64,0.64
0.63,0.67,0.67,0.63
0.66,0.72,0.72,0.66
0.72,0.69,0.73,0.67
0.73,0.70,0.73,0.66
0.68,0.69,0.70,0.68
0.69,0.68,0.69,0.66
0.68,0.62,0.70,0.62
0.65,0.62,0.70,0.61
0.65,0.63,0.67,0.63
0.63,0.62,0.64,0.60
0.62,0.62,0.67,0.60
0.62,0.60,0.62,0.60
0.58,0.59,0.62,0.58
0.60,0.61,0.61,0.59
0.59,0.55,0.60,0.55
0.59,0.61,0.62,0.59
0.60,0.57,0.61,0.53
0.57,0.64,0.65,0.56
0.65,0.67,0.68,0.60
0.68,0.69,0.70,0.65
0.69,0.69,0.69,0.65
0.69,0.69,0.69,0.63
0.69,0.69,0.69,0.65
0.69,0.68,0.69,0.68
0.68,0.67,0.68,0.67
0.64,0.66,0.66,0.64
0.64,0.68,0.68,0.64
0.67,0.66,0.67,0.64
0.65,0.65,0.66,0.59
0.62,0.66,0.68,0.62
0.66,0.67,0.69,0.61
0.64,0.69,0.69,0.64
0.66,0.69,0.69,0.64
0.69,0.68,0.70,0.65
0.68,0.69,0.69,0.68
0.68,0.69,0.69,0.65
0.69,0.69,0.69,0.68
0.70,0.70,0.70,0.68
0.71,0.80,0.80,0.70
0.80,0.75,0.80,0.73
0.75,0.73,0.76,0.73
0.74,0.76,0.80,0.74
0.77,0.75,0.77,0.70
0.73,0.65,0.74,0.65
0.66,0.66,0.66,0.65
0.64,0.66,0.71,0.60
0.65,0.63,0.65,0.60
9.95,10.50,10.50,9.95
10.40,10.38,10.40,9.75
