SEV,Sevcon,NASDAQ
4.85,4.87,4.87,4.85
4.83,4.83,4.83,4.83
4.72,4.50,4.72,4.16
4.36,4.71,4.78,4.36
4.71,4.70,4.71,4.70
4.50,4.49,4.57,4.43
4.80,4.60,4.80,4.60
4.70,4.66,4.75,4.66
4.80,4.75,4.85,4.75
4.66,4.66,4.66,4.66
4.85,4.75,4.85,4.66
4.72,4.66,4.75,4.65
4.66,4.66,4.66,4.66
4.59,4.59,4.74,4.59
4.58,4.82,4.85,4.58
4.85,5.05,5.20,4.67
5.20,5.10,5.20,4.86
5.01,4.99,5.10,4.90
5.05,4.92,5.05,4.80
5.02,4.95,5.02,4.95
5.04,5.07,5.27,5.04
5.20,5.29,5.37,5.19
5.30,5.20,5.30,4.81
5.18,5.29,5.29,5.18
5.29,5.30,5.30,5.17
5.30,5.12,5.30,5.12
5.04,5.19,5.20,5.04
5.19,5.19,5.19,5.19
5.05,5.04,5.05,4.86
4.87,5.16,5.16,4.87
4.92,5.21,5.83,4.92
5.56,5.28,5.60,5.25
4.77,4.89,5.10,4.74
4.80,4.78,4.95,4.71
4.80,4.82,4.82,4.80
4.75,5.01,5.01,4.75
5.18,5.33,5.33,5.15
5.35,5.40,5.40,5.30
5.43,5.20,5.43,5.20
4.42,4.80,5.23,4.42
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.23,5.27,5.27,5.23
5.28,5.38,5.38,5.10
5.38,5.38,5.38,5.38
5.21,5.34,5.41,5.07
5.16,5.25,5.44,5.16
5.30,5.00,5.30,5.00
4.92,4.92,4.92,4.92
5.10,5.17,5.17,5.00
5.01,5.19,5.19,4.92
5.18,5.18,5.18,5.18
5.16,5.05,5.16,5.05
5.05,5.05,5.05,5.05
4.97,4.93,5.05,4.93
5.15,4.92,5.15,4.92
5.04,5.03,5.04,5.03
5.20,5.17,5.20,5.17
5.02,5.00,5.02,5.00
5.00,5.00,5.00,5.00
4.97,5.33,5.33,4.97
5.05,5.02,5.05,5.02
5.15,5.28,5.28,5.01
5.20,5.10,5.20,4.92
5.00,5.00,5.30,4.94
5.08,5.08,5.08,5.08
5.05,4.97,5.05,4.92
4.93,5.05,5.05,4.93
5.01,4.85,5.01,4.85
4.86,4.84,4.94,4.69
4.80,4.76,4.98,4.74
4.80,4.93,4.98,4.65
5.00,5.00,5.00,5.00
5.05,5.13,5.25,5.01
5.23,5.04,5.23,4.81
5.08,4.88,5.08,4.70
4.78,4.85,4.85,4.72
4.85,4.85,5.00,4.81
4.91,4.91,4.91,4.91
4.85,4.85,4.85,4.85
4.99,4.99,4.99,4.98
5.00,5.00,5.00,5.00
5.05,5.07,5.07,5.05
5.07,5.07,5.07,5.07
5.03,5.03,5.03,5.03
4.99,4.99,4.99,4.99
5.06,4.97,5.06,4.77
4.97,4.97,4.97,4.97
4.97,4.97,4.97,4.97
5.01,5.05,5.20,5.01
5.05,5.05,5.05,5.05
5.00,5.00,5.01,4.70
4.94,4.94,4.94,4.94
4.94,4.94,4.94,4.94
4.72,4.56,4.72,4.33
4.75,5.00,5.00,4.75
5.00,5.00,5.00,5.00
5.13,5.00,5.13,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
5.00,4.88,5.00,4.88
4.88,4.88,4.88,4.88
4.88,4.88,4.88,4.88
5.13,5.10,5.13,5.10
4.99,5.00,5.00,4.99
5.00,5.00,5.00,5.00
5.00,5.00,5.00,5.00
4.87,4.71,5.05,4.65
4.50,4.72,5.10,4.50
4.72,4.72,4.72,4.72
4.75,4.99,4.99,4.75
4.99,4.99,4.99,4.99
5.10,4.98,5.10,4.98
5.00,4.98,5.00,4.98
4.98,4.98,4.98,4.98
4.77,5.02,5.03,4.77
5.02,5.00,5.13,4.90
5.00,5.00,5.00,5.00
4.98,5.20,5.20,4.98
5.11,5.15,5.15,5.11
5.22,5.22,5.22,5.22
5.22,5.22,5.22,5.22
5.14,5.15,5.21,5.13
5.15,5.15,5.15,5.15
5.15,5.15,5.15,5.15
5.15,5.15,5.15,5.15
5.07,5.07,5.07,5.07
5.39,5.23,5.39,5.20
5.32,5.26,5.32,5.16
5.17,5.27,5.27,5.17
5.18,6.70,7.15,5.18
6.70,6.66,6.78,6.29
6.65,6.80,7.13,6.65
6.53,6.65,6.75,6.16
6.60,6.39,6.60,6.37
6.23,7.30,7.84,6.22
7.33,8.76,8.99,7.29
8.86,8.28,9.00,8.11
8.51,7.13,8.51,7.05
7.21,6.96,7.22,6.55
6.90,7.70,7.82,6.90
6.90,7.23,7.39,6.70
7.25,7.84,8.04,7.25
7.67,7.95,8.24,7.30
7.95,7.80,7.95,7.43
8.00,7.42,8.00,7.42
7.45,7.95,7.99,7.41
7.70,7.74,7.75,7.50
7.73,7.43,7.73,7.39
7.42,7.48,7.70,7.39
7.59,7.35,7.59,7.31
7.42,7.58,7.65,7.42
7.51,7.50,7.51,7.30
7.50,7.29,7.58,7.29
7.10,7.45,7.45,7.10
9.16,9.71,11.50,9.16
10.73,10.25,10.89,9.73
10.70,11.45,11.75,10.66
11.03,11.40,13.13,11.00
11.55,10.06,11.55,10.05
9.89,11.60,11.89,9.89
11.50,11.49,11.51,10.76
11.49,12.60,12.80,11.49
12.73,12.08,13.00,11.10
12.12,12.03,12.79,12.00
12.40,12.23,12.64,11.80
12.36,12.09,12.36,12.01
12.14,13.88,14.85,12.12
14.00,13.45,14.60,13.26
13.26,12.60,13.65,12.58
12.40,12.05,13.06,12.00
12.00,11.25,12.38,11.11
11.48,11.97,13.22,11.15
12.25,12.84,13.64,12.20
12.80,12.45,13.99,12.44
12.66,12.35,13.04,12.12
12.36,11.66,12.82,11.31
11.53,11.48,11.59,11.30
11.42,12.09,12.50,11.40
12.09,11.88,12.09,11.55
12.36,11.45,12.36,11.40
11.35,11.83,11.84,11.35
11.95,12.20,12.47,11.80
12.48,13.35,13.49,12.29
13.63,13.12,14.49,12.94
13.12,12.96,13.46,12.52
12.85,11.91,12.85,11.91
11.89,11.48,12.06,11.18
11.58,11.57,11.63,11.39
11.77,11.43,12.26,11.38
11.51,11.40,11.61,11.38
11.62,11.36,11.72,11.15
11.60,11.43,11.60,11.36
11.66,11.96,12.19,11.32
11.93,11.84,12.49,11.29
12.02,11.46,12.02,11.40
11.47,11.52,11.65,11.15
11.41,11.54,11.69,11.10
11.42,11.21,11.65,11.19
11.35,11.43,11.65,11.25
11.34,11.82,11.82,11.34
11.57,11.85,11.85,11.35
12.00,11.97,12.28,11.26
11.97,11.24,11.99,10.55
10.95,11.48,11.50,10.85
11.28,10.95,11.28,10.80
11.00,11.08,11.50,11.00
10.85,10.78,11.05,10.50
10.92,10.95,11.15,10.90
10.86,11.16,11.29,10.86
11.13,11.00,11.78,10.86
11.08,11.06,11.49,11.02
11.35,11.22,11.39,10.93
10.92,10.89,10.92,10.88
10.89,10.80,10.93,10.51
10.85,10.80,11.05,10.75
11.26,10.81,11.26,10.70
10.85,10.74,11.30,10.62
10.43,9.37,10.43,9.13
9.25,9.08,9.28,9.01
9.00,8.74,9.01,8.45
8.83,8.95,9.19,8.83
9.22,8.62,9.41,8.56
8.64,8.66,8.72,8.60
8.52,8.25,8.61,8.22
8.25,8.22,8.26,8.20
8.23,8.30,8.35,8.21
8.20,8.21,8.33,8.10
8.20,8.35,8.46,8.18
8.16,8.20,8.29,8.06
8.20,8.20,8.20,8.15
8.36,8.62,8.97,8.25
8.62,8.34,8.83,8.34
8.31,8.28,8.50,8.25
8.34,8.27,8.75,8.26
8.35,8.44,8.60,8.26
8.30,8.34,8.92,8.25
8.55,8.32,8.63,8.28
8.48,8.25,8.48,8.25
8.25,8.37,8.43,8.25
8.39,8.44,9.01,8.37
8.45,8.46,8.70,8.39
8.43,8.43,9.27,8.37
8.47,8.41,8.70,8.40
8.37,8.59,8.86,8.37
8.65,8.45,8.68,8.37
8.65,8.45,9.80,8.40
8.43,8.49,8.90,8.40
8.50,8.45,8.65,8.40
8.63,8.48,8.63,8.35
8.38,8.38,8.44,8.35
8.38,8.32,8.56,8.30
8.40,8.33,8.49,8.32
8.51,8.34,8.51,8.32
8.34,8.31,8.51,8.26
8.33,8.20,8.55,8.20
8.20,8.18,8.32,8.18
8.51,8.21,8.60,8.05
8.48,8.21,8.50,8.10
8.40,8.47,8.47,8.18
8.50,8.25,8.50,8.23
8.35,8.16,8.61,8.16
7.95,8.02,8.43,7.95
7.97,7.86,8.35,7.79
8.00,7.90,8.57,7.80
8.10,8.20,8.36,7.94
8.17,8.43,8.47,8.05
8.44,8.40,8.44,8.22
8.26,8.30,8.44,8.20
8.26,8.21,8.40,8.07
8.20,7.98,8.28,7.84
7.99,7.82,7.99,7.81
7.82,7.80,7.85,7.76
7.33,7.65,7.80,7.32
7.67,7.73,7.87,7.61
7.73,7.54,8.04,7.46
7.54,7.83,7.86,7.54
7.90,7.76,8.01,7.62
7.79,7.90,8.07,7.79
7.92,7.76,8.00,7.76
7.77,7.68,8.02,7.55
7.44,7.39,7.78,6.63
7.30,6.94,7.51,6.86
7.37,6.99,7.37,6.90
6.85,7.14,7.16,6.70
7.15,6.96,7.35,6.90
7.09,7.08,7.17,6.96
7.11,7.06,7.15,6.96
7.19,7.04,7.19,7.02
7.10,7.20,7.36,7.10
7.11,7.05,7.33,7.02
7.12,7.05,7.33,7.01
7.23,7.35,7.37,7.08
7.19,7.04,7.24,7.01
7.10,7.06,7.21,7.05
7.10,7.10,7.24,7.01
7.15,7.23,7.23,7.08
7.20,7.30,7.42,7.10
7.29,7.26,7.50,7.26
7.36,7.44,7.45,7.29
7.39,7.35,7.50,7.25
7.50,7.25,7.50,7.25
7.25,7.25,7.25,7.25
7.24,7.11,7.37,7.10
7.15,7.22,7.40,7.15
7.43,7.34,7.69,7.20
7.34,7.18,7.34,7.18
7.22,7.19,7.22,7.18
7.18,7.26,7.67,7.18
7.29,7.19,7.34,7.18
7.25,7.31,7.31,7.20
7.35,7.90,8.38,7.35
8.25,8.98,9.00,7.65
8.98,8.34,8.98,8.30
8.47,8.29,8.64,8.13
8.02,8.02,8.47,8.01
8.01,8.02,8.21,8.01
8.03,8.15,8.25,8.01
8.13,8.17,8.57,8.13
8.19,8.15,8.32,8.00
8.15,7.70,8.33,7.70
7.53,7.54,7.76,7.51
7.51,7.65,8.25,7.51
7.80,7.96,8.20,7.61
8.02,7.56,8.05,7.56
7.60,7.61,7.64,7.60
7.53,7.21,7.55,7.06
7.31,7.24,7.39,7.18
6.86,6.98,7.10,6.53
6.98,6.95,7.02,6.89
6.82,6.80,6.94,6.80
6.80,6.86,6.88,6.80
6.87,6.98,6.98,6.86
7.12,7.20,7.20,7.01
7.22,7.19,7.22,7.09
7.20,7.28,7.28,7.20
7.08,7.28,7.28,7.08
7.25,7.16,7.25,7.16
7.00,7.57,7.75,7.00
7.54,7.63,7.80,7.51
7.21,7.09,7.74,7.08
7.09,7.31,7.58,7.04
7.38,7.32,7.66,7.12
7.25,7.69,7.75,7.25
7.30,7.67,7.75,7.27
7.65,7.67,7.67,7.65
7.32,7.40,7.67,7.30
7.67,7.47,7.94,7.21
7.78,7.62,7.93,7.37
7.62,7.62,7.62,7.62
7.75,7.50,7.80,7.11
7.70,7.88,7.96,7.49
7.87,7.80,7.99,7.45
7.94,7.89,7.98,7.45
7.90,7.53,8.00,7.49
7.50,7.50,7.71,7.46
7.45,7.45,7.45,7.45
7.46,7.75,7.79,7.46
7.51,7.77,7.77,7.51
8.18,7.99,8.18,7.88
7.62,8.10,8.10,7.62
7.53,8.10,8.10,7.53
7.76,8.05,8.06,7.76
8.10,8.09,8.12,7.79
7.82,7.92,8.02,7.77
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.81,7.81,7.84,7.70
8.50,8.39,9.21,8.20
8.26,8.05,8.42,7.66
8.00,8.01,8.05,7.50
7.89,7.85,7.89,7.75
7.71,7.98,8.00,7.70
8.00,7.85,8.00,7.72
8.51,7.99,8.51,7.73
7.97,7.76,7.99,7.72
7.97,7.73,7.97,7.72
7.75,7.74,7.75,7.70
7.70,7.70,7.70,7.70
7.74,7.74,7.74,7.74
7.92,7.82,7.92,7.82
7.65,7.66,7.98,7.63
8.44,7.80,8.48,7.65
8.42,7.90,8.42,7.60
8.07,7.76,8.25,7.63
7.96,7.60,8.09,7.60
7.60,7.83,7.83,7.56
7.59,7.63,7.96,7.56
7.60,7.60,7.80,7.56
7.57,7.90,7.90,7.55
7.61,7.97,7.97,7.55
8.18,7.74,8.18,7.60
7.68,7.87,8.04,7.68
7.86,7.82,7.93,7.82
7.82,7.35,7.82,7.22
7.60,7.60,7.82,7.60
7.05,7.15,7.15,7.05
7.20,7.22,7.41,7.18
7.15,7.20,7.41,7.15
7.33,7.21,7.38,7.15
7.19,7.30,7.45,7.19
7.30,7.30,7.30,7.30
7.21,7.35,7.43,7.21
7.22,7.35,7.38,7.20
7.21,7.34,7.44,7.18
7.40,7.45,7.90,7.39
7.50,7.54,7.63,7.45
7.66,7.56,7.90,7.53
7.52,7.39,7.55,7.33
7.18,7.33,7.36,7.15
7.33,7.33,7.33,7.33
7.17,7.15,7.30,7.15
7.15,7.15,7.15,7.15
7.15,7.20,7.25,7.15
7.47,7.41,7.47,7.31
7.46,7.41,7.46,7.36
7.42,7.39,7.42,7.27
7.48,7.66,7.95,7.44
7.76,7.76,7.76,7.76
7.54,7.80,7.83,7.54
7.54,7.75,7.75,7.54
7.77,7.88,7.88,7.75
7.79,8.01,8.10,7.79
7.55,8.17,8.17,7.47
8.27,8.70,8.70,8.00
8.25,8.64,8.71,8.25
8.24,8.36,8.36,8.24
8.27,8.77,8.79,8.22
8.27,8.50,8.74,8.27
8.50,8.49,8.64,8.49
8.64,8.55,8.66,8.05
8.13,8.20,8.43,8.08
8.30,8.35,8.75,8.19
8.72,8.48,8.72,8.45
8.45,8.50,8.53,8.45
8.75,8.60,8.75,8.56
8.74,8.44,8.74,8.44
8.43,8.43,8.43,8.43
8.52,8.23,8.52,8.23
8.30,8.06,8.30,7.66
7.90,8.35,8.55,7.82
8.32,8.25,8.58,8.25
8.28,8.20,8.48,8.20
8.30,7.82,8.32,7.82
8.23,8.19,8.48,8.10
8.50,8.12,8.50,8.08
8.15,8.15,8.40,8.15
8.10,8.10,8.10,7.65
8.16,8.18,8.25,8.16
8.08,7.58,8.27,7.17
7.85,7.55,7.85,7.45
7.55,7.55,7.55,7.55
7.50,7.50,7.50,7.50
7.62,7.62,7.62,7.62
7.35,7.35,7.35,7.35
7.31,7.27,7.31,7.27
7.40,7.38,7.40,7.38
7.29,7.29,7.29,7.29
7.41,7.27,7.41,7.27
7.36,7.20,7.36,6.74
7.17,7.14,7.46,6.85
7.04,7.33,7.50,7.00
7.33,7.33,7.33,7.33
7.02,7.20,7.25,7.00
7.20,7.26,7.26,7.11
7.15,7.18,7.19,7.05
7.10,7.19,7.28,7.10
7.21,7.24,7.30,7.21
7.24,7.24,7.24,7.24
7.77,8.12,8.25,7.60
7.92,8.27,8.55,7.92
8.52,9.47,9.99,8.35
9.15,9.75,9.75,9.15
9.80,10.00,10.41,9.57
10.50,10.68,11.00,9.55
11.09,10.70,11.09,10.70
11.00,11.00,11.24,10.71
11.48,11.22,11.70,11.00
11.22,11.44,12.90,11.13
12.94,10.76,12.94,10.76
10.80,9.99,10.80,9.38
9.50,9.63,9.74,9.50
9.80,11.45,11.45,9.80
9.77,10.55,11.00,9.77
10.94,11.00,11.00,10.85
11.37,10.60,11.37,10.53
10.97,10.95,10.97,10.95
10.95,10.95,10.95,10.95
10.39,10.63,10.63,10.39
10.44,10.77,10.77,10.44
10.73,10.67,10.73,10.67
10.71,10.71,10.71,10.71
10.48,10.35,10.55,10.34
10.96,10.96,10.96,10.96
10.96,10.96,10.96,10.96
10.99,10.76,11.42,10.76
10.51,10.55,10.55,10.51
10.55,10.55,10.55,10.55
10.55,10.55,10.55,10.55
10.27,10.84,10.85,10.25
10.26,10.19,10.50,10.18
10.16,10.15,10.16,10.15
9.79,9.87,10.32,9.79
9.90,10.01,10.82,9.90
10.02,10.14,10.14,10.02
10.14,10.14,10.14,10.14
10.14,10.14,10.24,10.14
9.95,10.10,10.38,9.95
10.04,9.96,10.04,9.95
9.89,9.21,9.89,9.21
9.49,9.27,9.75,9.25
9.43,9.43,9.43,9.43
9.35,9.13,10.24,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
10.32,9.50,10.32,9.50
10.00,9.70,10.04,9.70
9.70,9.70,9.70,9.70
9.70,9.70,9.70,9.70
9.33,9.33,9.33,9.33
9.33,9.33,9.33,9.33
9.33,9.55,9.73,9.33
9.38,9.38,9.38,9.38
9.38,9.38,9.38,9.38
9.25,9.65,9.92,9.25
9.30,9.30,9.30,9.30
9.99,9.35,9.99,9.35
9.35,9.35,9.35,9.35
9.95,9.80,10.00,9.80
9.28,9.25,9.28,9.25
9.29,9.29,9.29,9.29
9.29,9.29,9.29,9.29
7.30,8.88,8.88,7.30
9.13,8.82,9.13,8.74
9.11,8.89,9.16,8.89
8.88,9.03,9.38,8.88
9.03,9.03,9.03,9.03
9.03,9.03,9.03,9.03
9.03,9.03,9.03,9.03
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.20,9.00,9.40,9.00
8.55,8.59,8.59,8.55
7.96,7.96,7.96,7.96
7.96,7.96,7.96,7.96
7.96,7.96,7.96,7.96
7.82,7.85,7.89,7.58
7.66,7.60,7.95,7.60
7.44,7.50,7.50,7.43
7.80,7.75,8.12,7.36
7.30,7.50,7.50,7.30
7.50,7.27,7.50,7.20
7.30,7.75,7.83,7.30
7.76,8.63,8.63,7.73
8.61,8.50,8.61,8.32
8.54,8.50,8.54,8.49
8.63,9.73,9.73,8.63
9.50,9.50,9.68,8.30
9.35,9.09,9.35,9.00
8.20,9.06,9.10,8.07
9.10,9.26,9.35,9.00
9.25,9.60,9.70,9.25
9.65,9.26,10.64,9.26
9.26,9.26,9.26,9.26
9.32,10.36,10.40,9.31
9.79,9.84,9.84,9.30
9.91,10.50,11.32,9.91
11.09,10.09,11.09,10.02
10.56,9.71,10.84,9.71
10.28,10.28,10.28,10.28
9.76,9.41,9.76,9.31
9.68,10.50,11.26,9.68
11.10,10.76,11.15,10.14
11.34,10.99,11.34,10.17
11.14,11.24,11.24,11.14
10.99,11.37,11.50,10.25
10.81,12.40,12.40,10.81
11.61,11.50,11.61,10.90
11.09,11.43,11.43,11.09
11.21,10.91,11.21,10.91
11.08,11.50,11.50,11.08
11.07,11.50,11.84,11.07
12.46,12.08,12.46,12.08
11.77,10.87,11.77,10.18
11.04,11.04,11.06,11.04
11.50,11.30,11.50,10.91
11.45,11.04,11.45,11.04
11.04,11.04,11.04,11.04
11.80,10.91,11.80,10.91
11.09,10.26,11.09,9.76
9.90,10.08,10.11,9.90
9.76,9.41,9.91,9.41
9.41,9.41,9.41,9.41
9.00,9.13,9.13,8.42
9.10,9.02,9.15,8.99
9.05,9.05,9.05,9.05
9.24,9.24,9.24,9.24
10.13,9.20,10.13,9.11
9.44,9.44,9.44,9.44
9.89,9.22,9.89,9.11
9.22,9.22,9.22,9.22
9.22,9.22,9.22,9.22
9.22,9.22,9.22,9.22
9.22,9.22,9.22,9.22
9.22,9.22,9.22,9.22
9.19,9.19,9.19,9.19
9.16,9.38,9.38,9.11
9.30,9.11,9.30,9.11
9.11,9.22,9.22,9.11
9.17,9.17,9.17,9.17
9.13,9.11,9.13,9.11
9.44,9.44,9.44,9.44
9.47,9.69,9.69,9.44
9.11,9.55,9.60,9.11
9.73,9.73,9.73,9.73
9.60,9.50,9.73,9.48
9.52,9.50,9.52,9.50
9.73,9.61,9.73,9.61
9.73,9.73,9.73,9.63
9.73,9.75,9.99,9.73
9.75,9.76,9.93,9.74
9.50,9.76,9.76,9.50
9.82,9.50,9.82,9.50
9.74,9.75,9.75,9.74
9.99,10.06,10.15,9.99
10.50,9.99,10.50,9.99
10.14,9.96,10.15,9.96
9.99,10.01,10.11,9.99
10.10,10.04,10.10,10.04
10.12,10.12,10.25,10.12
10.04,10.30,10.30,10.04
10.31,10.75,10.95,10.31
10.80,10.62,10.80,10.62
10.60,10.20,10.60,10.04
10.32,10.35,10.57,10.32
10.31,9.76,10.31,9.76
9.82,10.01,10.50,9.76
10.02,10.39,10.80,9.86
9.84,9.80,9.89,9.71
10.40,9.82,10.65,9.82
9.71,9.71,9.71,9.71
9.97,9.97,9.97,9.97
9.71,9.71,9.71,9.71
9.71,9.68,9.71,9.48
9.34,9.23,9.34,9.23
9.23,9.23,9.23,9.23
8.90,9.04,9.35,8.69
9.04,9.04,9.04,9.04
9.05,9.14,9.16,9.01
9.03,9.03,9.03,9.03
9.12,9.12,9.25,9.12
9.12,9.12,9.12,9.12
9.20,9.20,9.20,9.20
9.20,9.52,9.52,9.20
9.85,9.82,10.00,9.68
9.82,9.82,9.82,9.82
9.50,9.40,9.50,9.40
9.40,9.40,9.40,9.40
9.45,9.45,9.45,9.45
9.20,9.01,9.20,9.01
9.08,8.77,9.08,8.77
8.81,8.88,8.88,8.81
8.80,8.87,9.20,8.80
8.87,8.87,8.87,8.87
9.00,8.85,9.00,8.85
8.85,8.85,8.85,8.85
9.08,9.08,9.08,9.08
9.37,9.12,9.41,9.04
9.25,9.37,9.37,9.25
9.72,9.48,9.72,9.48
9.44,9.26,9.44,9.13
9.25,9.24,9.28,8.85
9.24,9.24,9.24,9.24
9.36,9.40,9.78,9.36
9.36,9.89,9.89,9.36
9.91,10.20,10.99,9.85
10.20,10.20,10.20,10.20
10.01,10.28,10.71,10.01
10.52,10.50,10.52,10.01
10.01,10.18,10.50,10.01
10.18,10.59,10.59,10.06
10.30,10.40,10.69,10.30
10.47,10.49,10.50,10.31
10.28,10.30,10.70,10.25
10.27,10.45,11.06,10.22
10.26,10.21,10.46,10.21
10.45,10.22,10.45,10.20
10.32,10.02,10.60,10.02
10.24,10.48,10.52,10.24
10.48,10.02,10.49,10.02
10.02,9.00,10.02,9.00
9.28,9.73,9.73,9.00
9.81,10.68,10.78,9.81
10.58,10.21,10.68,10.17
10.45,10.37,11.08,10.05
10.05,10.05,10.26,10.05
10.54,10.15,10.54,10.15
10.55,10.67,11.63,10.38
10.67,10.67,10.67,10.67
10.67,10.67,10.67,10.67
10.66,10.45,10.66,10.19
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.45,11.00,11.00,10.45
11.66,11.23,11.66,11.00
11.07,10.80,11.07,10.63
11.20,11.08,11.20,11.00
11.08,11.08,11.08,11.08
11.30,11.10,11.50,11.10
11.09,11.34,12.00,11.09
11.06,11.06,11.06,11.06
11.16,11.15,11.91,11.09
11.15,11.15,11.15,11.15
11.10,11.10,11.10,11.10
12.00,12.00,12.00,12.00
11.16,11.16,11.16,11.16
11.09,11.09,11.09,11.09
11.09,10.98,11.83,10.04
10.81,10.85,11.18,10.80
11.10,11.00,11.10,10.97
10.94,10.69,11.85,10.69
10.69,10.69,10.69,10.69
10.68,10.50,10.68,10.42
10.00,10.00,10.00,10.00
10.47,10.45,10.47,10.45
10.45,10.45,10.45,10.45
10.50,10.20,10.50,10.10
10.20,10.20,10.20,10.20
10.17,9.53,10.17,8.55
9.49,9.60,9.60,9.49
9.49,9.99,9.99,9.49
9.99,9.99,9.99,9.99
9.73,9.50,9.73,9.50
9.66,9.66,9.66,9.66
9.95,9.51,9.95,9.51
9.59,9.59,9.59,9.59
9.50,9.51,9.75,9.50
9.74,9.50,9.74,9.50
9.63,9.59,9.63,9.53
9.60,9.71,9.78,9.60
9.71,9.71,9.71,9.71
9.95,9.79,9.95,9.79
9.79,9.78,9.79,9.78
9.80,9.90,9.95,9.78
9.71,9.71,9.71,9.71
9.71,9.81,9.81,9.71
9.70,9.91,10.35,9.70
9.81,9.81,9.81,9.70
9.70,9.70,9.70,9.70
9.86,9.50,9.86,9.50
9.37,9.41,9.41,9.37
9.50,9.40,9.50,9.40
9.43,9.62,9.62,9.36
9.65,9.62,9.65,9.62
9.90,9.30,10.00,9.30
9.30,9.50,9.50,9.12
9.65,9.51,10.48,9.51
9.65,9.68,9.68,9.48
9.48,9.30,9.50,9.12
9.40,9.45,9.48,9.27
9.45,9.04,9.45,9.00
8.80,9.05,9.05,8.80
9.04,9.04,9.04,9.04
8.28,9.16,9.16,7.69
9.15,9.35,10.00,9.15
9.58,9.50,9.62,9.50
9.40,9.60,9.60,9.40
9.46,9.22,9.64,9.22
9.28,9.70,9.70,9.28
9.73,9.66,9.99,9.65
9.89,9.98,9.98,9.55
9.99,9.90,10.00,9.90
9.82,9.61,9.82,9.61
9.51,9.41,9.60,9.35
9.41,9.41,9.41,9.41
9.44,9.50,9.50,9.44
9.50,9.50,9.50,9.50
9.42,9.42,9.42,9.42
9.62,9.62,9.62,9.62
9.79,9.79,9.79,9.79
9.78,9.55,10.00,9.50
9.51,9.70,9.82,9.50
9.74,10.00,10.00,9.68
10.00,10.01,10.34,10.00
10.01,10.05,10.23,10.00
10.05,10.09,10.13,10.00
10.08,10.00,10.08,10.00
10.04,10.14,10.18,10.04
10.34,10.37,10.37,10.34
10.44,10.61,10.80,10.44
10.51,10.25,10.70,10.01
10.25,10.25,10.25,10.25
10.19,10.30,10.69,10.15
10.39,10.15,10.39,10.12
10.37,10.36,10.38,10.36
10.37,10.65,10.65,10.22
10.70,10.22,10.70,10.22
10.07,9.90,10.24,9.52
9.76,8.64,9.76,8.64
9.00,9.02,9.42,8.99
9.36,9.36,9.36,9.36
9.15,9.12,9.18,9.02
8.98,9.05,9.05,8.68
9.05,9.02,9.05,9.02
9.10,9.50,9.50,9.10
9.15,9.11,9.16,9.02
9.09,9.23,9.23,9.07
9.70,9.70,9.70,9.70
9.20,9.21,9.60,9.20
9.55,9.10,9.55,9.10
9.10,9.09,9.43,9.06
9.10,8.78,9.10,8.61
8.79,8.66,8.92,8.66
8.64,8.64,8.64,8.64
8.64,8.65,8.65,8.64
8.95,9.17,9.17,8.95
8.65,8.97,9.10,8.60
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
9.05,8.97,9.05,8.97
8.66,8.65,8.66,8.65
8.70,8.60,8.99,8.60
8.64,8.20,8.75,8.20
8.35,8.81,8.85,8.35
8.55,8.55,8.55,8.55
8.75,8.62,8.75,8.62
8.61,8.64,8.66,8.61
8.58,8.58,8.58,8.58
8.58,8.58,8.58,8.58
8.59,8.59,8.59,8.59
8.93,8.95,8.95,8.90
8.95,8.95,8.95,8.95
8.75,8.76,8.79,8.75
8.77,8.66,8.77,8.64
8.64,8.63,8.64,8.58
8.80,8.80,8.80,8.80
8.66,8.90,9.00,8.65
8.67,8.80,8.80,8.65
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
9.03,9.03,9.03,9.03
8.87,8.87,8.87,8.87
8.87,8.87,8.87,8.87
8.89,8.89,8.89,8.89
8.76,9.07,9.07,8.76
9.07,9.07,9.07,9.07
9.07,9.07,9.07,9.07
9.07,9.07,9.07,9.07
8.86,8.86,8.86,8.86
8.90,8.90,8.90,8.90
8.96,8.96,8.96,8.96
8.85,9.01,9.01,8.85
8.90,9.16,9.35,8.90
9.01,9.20,9.20,9.01
9.44,9.44,9.48,9.44
9.49,9.44,9.50,9.44
9.45,9.72,9.72,9.45
9.80,9.51,9.80,9.51
9.51,9.51,9.51,9.51
9.30,9.25,9.50,9.25
8.75,8.90,8.90,8.75
8.90,8.90,8.90,8.90
8.83,8.83,9.71,8.79
8.75,8.72,8.75,8.56
8.62,8.75,9.09,8.26
8.65,8.72,8.88,8.60
8.72,8.72,8.72,8.72
8.87,8.80,8.87,8.80
8.75,8.54,8.95,8.54
8.99,8.43,8.99,8.11
