EGPT,VanEck Vectors Egypt Index ETF,NASDAQ
10.42,38.10,38.23,37.53
39.84,40.31,40.88,38.96
40.26,42.05,42.35,40.00
43.85,43.33,43.98,42.91
43.00,40.70,43.00,40.46
42.07,43.97,44.95,41.86
44.23,44.45,44.55,43.56
43.88,44.14,44.44,43.49
44.48,43.76,44.48,43.45
43.81,44.83,44.99,43.81
44.62,44.98,44.99,44.29
44.51,44.10,44.68,43.54
44.23,44.82,45.00,44.23
44.87,44.54,44.93,44.23
44.93,45.03,46.11,44.84
45.46,45.37,45.75,44.23
44.71,43.92,44.71,43.82
44.76,44.50,45.14,44.31
44.04,44.25,44.25,43.84
44.11,43.61,44.35,43.55
43.62,42.90,43.79,42.61
43.55,44.89,44.97,42.92
45.01,44.86,45.50,44.67
45.23,45.72,45.78,44.88
46.07,45.88,47.00,45.66
46.79,46.01,46.82,45.64
45.62,45.69,45.96,44.37
45.68,45.97,45.97,45.60
45.89,45.98,46.38,45.89
46.99,46.07,46.99,45.97
46.55,46.15,46.65,46.00
45.94,44.72,45.94,44.56
44.22,43.38,44.71,43.08
43.59,44.76,44.78,43.59
45.00,44.42,45.29,44.38
44.99,45.76,46.17,44.42
45.67,45.40,45.70,45.21
45.25,45.51,46.23,44.93
46.02,46.15,46.40,45.67
46.45,46.22,46.45,46.00
45.27,44.60,45.27,44.56
44.97,44.37,45.05,44.26
44.88,45.00,45.10,44.45
45.00,44.41,45.05,44.08
44.09,44.64,45.11,44.09
44.86,44.59,44.98,44.48
44.60,44.25,44.71,44.11
44.69,44.23,44.69,44.23
44.96,45.20,45.53,44.40
46.51,47.32,47.32,46.45
47.10,47.36,47.36,46.12
48.00,47.25,48.49,47.21
47.08,47.46,47.57,47.08
48.00,48.47,48.48,47.55
48.35,48.40,48.74,47.95
47.80,47.15,47.80,46.06
47.65,46.99,48.36,46.27
46.56,46.60,47.01,46.31
47.33,46.97,48.00,46.42
47.25,47.97,48.44,47.25
49.07,48.32,49.23,47.24
49.09,49.20,49.49,47.59
49.12,49.20,49.50,48.20
48.10,48.30,48.56,48.10
48.89,49.23,49.48,48.21
49.30,49.93,49.93,48.78
49.55,49.78,49.78,49.50
49.51,50.00,50.00,49.50
49.92,50.25,50.81,49.90
50.34,50.19,50.65,50.00
49.78,51.40,51.57,49.58
51.99,51.80,52.65,50.77
51.80,52.76,52.98,51.60
52.76,52.79,52.79,51.79
52.50,53.26,53.47,52.06
53.00,52.15,53.00,51.90
52.00,52.00,52.00,51.65
52.50,52.76,52.76,52.01
52.66,53.94,54.18,52.66
52.67,54.46,54.50,52.67
54.24,53.59,54.79,53.10
54.24,53.43,54.54,53.30
54.16,54.00,54.50,54.00
53.33,53.00,53.60,53.00
52.91,53.49,53.49,52.91
54.00,53.57,54.33,53.55
53.99,53.87,54.24,53.27
53.25,53.49,54.30,52.78
54.02,54.16,54.41,54.00
53.77,54.27,54.40,53.77
55.03,55.00,55.18,54.26
55.00,53.53,55.00,53.53
53.51,54.00,54.26,53.08
54.00,53.53,54.04,53.53
53.53,52.58,53.53,52.42
53.29,53.06,53.45,52.66
52.82,52.59,53.16,52.54
52.53,52.59,52.59,52.53
53.14,52.95,53.81,52.53
53.40,53.69,53.73,53.21
53.89,53.11,53.89,52.93
53.31,53.54,53.94,53.11
53.25,54.00,54.12,53.17
52.78,53.20,54.00,52.78
52.66,52.01,52.84,52.01
51.11,51.10,51.70,51.00
51.73,51.74,51.80,51.40
52.48,51.45,52.49,51.45
51.45,51.99,52.00,51.13
51.99,51.67,52.38,51.67
51.86,52.32,52.98,51.86
52.22,53.34,53.50,52.22
53.80,54.50,54.50,53.80
54.55,53.77,54.55,53.71
54.24,53.70,54.53,53.70
54.70,54.79,55.48,54.42
54.75,54.88,55.15,54.75
54.88,55.15,55.15,54.88
55.14,54.90,55.29,54.21
56.00,54.30,56.00,54.30
55.82,55.51,55.85,55.50
55.45,55.40,55.85,55.40
54.46,54.55,54.55,54.46
54.11,55.00,55.00,53.46
54.99,54.00,54.99,54.00
54.08,54.56,54.56,53.88
54.98,53.92,54.98,53.51
53.90,53.71,54.93,53.55
54.21,53.66,54.77,53.66
54.74,54.00,54.79,53.99
54.25,54.20,54.25,54.00
54.01,54.39,54.79,54.01
55.29,55.60,55.90,54.25
55.61,55.86,55.86,54.94
55.48,56.24,56.26,55.48
57.00,57.48,58.34,57.00
58.28,58.98,59.00,57.80
58.50,58.50,58.95,57.47
58.60,58.43,58.98,57.88
58.59,58.53,58.72,58.02
58.32,58.14,58.62,58.11
58.50,59.26,59.52,58.03
59.38,59.20,59.38,58.75
59.00,58.99,59.20,58.00
58.60,58.70,58.70,57.67
58.60,58.83,59.52,58.60
59.48,59.48,59.48,57.59
59.20,59.25,59.50,58.93
59.20,61.86,61.90,58.70
61.20,59.80,62.00,59.54
59.13,59.70,61.02,58.80
59.97,60.20,60.70,59.53
60.50,60.50,60.70,59.80
61.77,62.28,62.50,61.50
61.69,61.95,62.53,61.27
61.70,62.20,62.20,61.55
62.20,62.56,62.56,62.00
62.90,62.86,62.90,62.01
62.89,62.98,62.98,62.39
62.99,62.13,63.94,62.13
63.10,62.57,63.20,62.10
63.50,64.60,64.96,63.50
64.64,64.80,64.96,64.60
65.73,66.62,66.67,64.71
66.31,66.09,66.65,65.91
66.79,65.34,66.92,65.14
65.93,67.28,67.28,65.57
67.30,68.09,68.31,67.30
66.16,64.55,66.16,64.01
65.67,66.90,67.92,65.67
67.53,66.83,67.53,66.72
66.21,67.65,67.76,66.21
67.00,67.30,67.76,67.00
67.60,67.45,68.05,66.91
67.80,68.43,68.79,67.80
68.00,68.60,68.93,66.96
68.60,67.38,68.94,67.34
67.00,67.61,68.04,67.00
68.75,68.75,69.31,68.12
68.24,68.75,68.75,68.24
68.75,69.25,69.25,68.75
69.25,69.66,70.81,68.50
70.02,70.81,70.94,70.00
70.97,70.99,71.00,70.00
70.62,70.76,71.08,70.00
70.01,70.79,70.79,70.01
68.56,66.95,68.96,66.95
67.15,68.53,68.74,67.15
66.82,66.65,66.89,65.52
67.43,68.14,68.44,67.04
67.32,67.42,67.88,67.32
66.00,66.75,66.91,66.00
66.01,66.39,66.39,64.82
64.99,64.13,64.99,63.87
63.87,65.29,65.32,63.87
65.71,65.60,65.71,65.00
65.75,65.29,66.36,65.12
64.96,65.54,65.75,64.95
64.96,66.01,66.32,64.96
66.96,66.83,67.87,66.51
67.83,67.46,67.87,66.93
68.00,67.99,68.00,67.80
68.00,67.90,68.00,67.75
68.68,69.93,70.00,68.68
70.06,70.06,70.15,69.38
70.20,70.50,70.61,70.04
70.80,70.27,70.80,70.00
69.68,69.22,69.68,68.01
69.10,69.82,69.87,68.73
69.51,70.30,70.39,69.51
70.38,70.45,70.48,69.78
70.02,70.41,70.50,70.02
71.16,70.79,71.16,70.31
70.75,70.89,71.22,69.88
69.82,69.76,70.99,69.01
68.89,68.81,69.52,68.71
68.27,68.92,69.43,68.27
69.04,69.28,69.76,68.84
69.90,70.43,70.48,69.90
70.43,70.84,70.99,70.40
70.84,71.05,71.19,70.59
71.20,71.43,71.66,70.71
72.00,71.72,72.00,71.26
71.66,71.20,71.74,70.28
71.00,71.01,71.13,70.25
70.99,71.00,71.27,70.68
70.79,70.73,71.84,70.73
70.82,71.44,71.78,70.82
70.00,71.13,71.30,70.00
69.10,67.83,69.10,66.16
66.46,66.34,67.03,66.30
65.96,65.50,67.33,65.50
65.03,65.35,65.50,64.21
66.22,66.75,67.93,66.15
68.88,69.56,69.89,68.88
69.15,70.41,70.50,69.15
70.25,69.05,70.49,69.00
69.22,69.26,69.50,68.94
70.47,70.27,70.63,70.00
70.25,70.09,70.39,70.01
69.23,70.40,70.45,69.23
69.63,69.50,70.13,69.50
68.84,67.43,68.84,67.40
67.80,67.74,67.80,67.40
67.13,67.16,67.25,67.11
67.30,67.44,67.46,67.30
67.50,67.33,67.93,67.33
66.98,65.67,67.00,65.60
65.08,65.51,65.70,65.08
65.06,65.29,66.29,65.06
65.27,65.37,65.90,65.09
65.60,67.42,67.50,65.60
67.38,65.38,67.38,65.12
66.37,66.49,66.52,65.57
67.00,67.04,67.75,66.68
67.75,67.65,67.75,67.04
68.05,67.85,68.05,67.65
67.97,68.87,69.88,67.97
67.29,68.19,68.40,67.29
67.08,67.55,67.62,67.08
68.07,67.91,68.09,67.62
68.55,68.99,69.00,68.15
68.28,68.97,69.00,68.15
68.99,68.82,69.00,68.82
68.68,69.09,69.09,68.68
67.46,67.66,68.00,67.38
68.30,68.31,68.50,68.30
68.86,69.09,69.09,68.86
69.51,70.48,70.48,69.51
70.46,70.44,70.46,70.20
70.45,70.45,70.45,69.37
70.45,70.05,70.45,70.00
69.39,69.85,70.00,69.29
70.42,70.72,70.72,69.00
70.52,70.25,70.52,68.43
70.00,70.08,70.77,69.72
70.20,70.25,70.77,70.20
70.70,70.90,71.40,70.50
71.47,71.75,71.89,70.82
71.01,71.70,71.89,70.54
72.22,72.20,72.50,71.41
72.04,73.72,73.85,72.00
74.56,73.58,74.56,72.49
73.97,73.20,74.40,72.54
74.10,73.80,74.10,72.50
73.25,73.00,73.25,72.53
72.54,72.84,73.83,72.54
73.43,72.88,73.56,72.88
73.45,73.16,73.45,73.16
73.32,73.36,73.55,73.25
72.78,73.41,73.82,72.74
73.77,73.60,73.88,73.26
73.91,73.98,74.39,73.40
74.97,74.61,74.99,74.54
74.00,74.74,74.74,74.00
75.00,75.46,75.91,74.82
75.44,74.78,75.49,74.78
75.15,75.81,75.81,75.07
76.28,76.21,76.76,75.96
75.91,75.12,76.18,75.12
74.50,74.55,75.08,74.00
74.00,73.02,75.44,72.50
72.61,72.83,73.53,72.51
72.88,73.63,73.74,72.62
72.92,72.72,74.00,72.72
74.00,73.90,74.00,73.17
73.57,74.15,74.15,73.08
75.26,74.63,75.26,74.04
75.24,73.51,75.24,73.51
74.47,72.50,74.53,72.50
72.50,73.27,73.35,72.50
72.56,73.00,73.00,72.56
72.96,71.71,73.00,71.71
72.50,73.00,73.00,71.74
72.97,72.45,73.00,70.12
73.00,72.28,73.00,72.16
71.67,71.08,72.17,71.00
71.04,71.24,71.49,71.04
71.43,71.94,72.21,71.43
72.20,71.39,72.43,70.13
71.47,71.41,72.94,71.40
71.93,71.18,73.00,70.53
71.22,70.64,71.50,70.01
71.16,70.30,71.16,70.10
68.98,67.50,68.98,67.04
64.72,66.00,67.95,64.71
65.31,65.74,67.05,65.31
64.05,63.41,64.31,63.34
63.05,63.52,64.99,63.05
64.48,63.86,65.00,63.85
64.74,65.82,66.81,64.74
66.79,66.96,68.04,66.25
66.76,66.55,67.00,66.55
66.60,65.85,67.00,65.79
64.15,63.88,64.75,63.50
64.90,65.11,67.61,64.61
65.66,65.49,67.34,64.97
66.08,66.99,67.06,66.08
67.44,68.19,68.23,66.81
69.13,69.82,70.90,69.13
69.21,69.64,69.89,69.10
69.38,69.63,70.04,69.38
68.99,69.09,69.50,68.97
68.76,69.26,69.43,68.76
69.13,69.40,69.62,69.13
69.06,69.33,69.63,69.06
68.60,68.70,69.27,68.42
68.53,67.95,68.55,67.95
67.61,67.57,67.98,67.57
67.54,66.53,67.82,66.51
67.06,66.97,67.68,66.68
67.04,66.85,67.10,66.68
67.05,67.40,67.65,67.00
67.70,68.48,68.48,67.70
nan,68.48,nan,nan
66.23,66.86,67.01,66.23
67.70,67.31,67.70,67.31
67.75,68.10,68.10,67.75
66.27,65.68,66.27,65.60
65.70,65.70,65.70,65.69
66.07,66.23,66.44,66.07
66.54,67.69,67.70,66.54
67.23,67.91,67.93,67.07
67.66,67.10,67.80,67.10
65.69,66.26,66.63,65.60
65.99,64.95,65.99,64.82
64.66,63.13,64.66,63.09
64.44,62.90,64.44,62.65
61.21,60.71,61.28,60.63
59.61,59.43,59.78,58.63
55.98,56.99,57.34,55.21
57.62,58.00,58.00,57.56
58.15,59.03,60.10,58.00
57.55,58.96,58.98,57.55
58.10,58.15,58.15,57.34
58.80,58.89,58.95,56.87
58.92,58.91,58.95,58.60
60.00,59.25,60.00,59.11
59.93,59.43,59.93,59.43
59.01,58.30,59.30,58.00
58.00,58.63,58.80,58.00
58.53,58.59,59.41,58.15
58.20,57.37,58.47,57.01
57.35,57.48,57.57,57.00
57.87,57.87,57.87,57.87
59.19,58.87,59.19,57.66
58.11,57.82,58.52,57.71
60.11,59.17,60.23,59.15
60.20,60.74,61.13,60.20
60.96,60.19,61.18,60.12
59.83,61.42,61.42,59.83
61.51,61.25,61.96,61.00
62.32,61.17,62.32,61.17
61.00,62.67,62.67,61.00
61.02,62.50,63.00,61.02
62.16,61.22,62.84,61.22
62.25,62.25,62.25,62.25
62.22,62.16,62.44,61.45
61.34,61.54,61.66,61.30
61.00,62.78,62.79,61.00
61.93,61.98,63.00,61.93
61.62,62.94,62.94,61.33
62.96,61.31,62.98,61.10
61.59,62.77,62.77,61.59
61.82,62.51,62.77,61.50
61.01,61.48,62.50,61.01
62.40,62.00,62.40,62.00
61.51,61.90,62.53,61.16
61.79,61.30,61.79,61.30
61.00,61.25,61.71,61.00
60.02,60.40,60.40,59.65
60.00,60.72,60.97,60.00
60.49,60.00,60.81,59.40
61.18,59.56,61.18,59.55
60.01,60.01,60.03,60.01
60.88,60.88,60.88,60.88
59.79,59.50,60.00,59.37
58.93,58.32,58.93,58.32
59.01,57.81,59.01,57.81
58.59,59.90,59.90,58.44
58.62,58.62,58.62,58.62
59.79,59.17,60.00,58.74
60.33,61.17,61.27,60.06
60.31,59.70,60.31,59.64
59.60,59.60,59.60,59.60
59.95,58.57,59.95,58.57
58.93,58.55,59.02,58.55
58.40,58.37,58.40,58.37
57.84,59.80,59.81,57.84
59.03,59.00,60.00,58.85
58.34,58.57,59.50,58.34
58.09,58.60,59.48,58.00
58.00,57.56,58.25,57.00
57.40,56.90,57.40,56.50
57.99,57.00,57.99,57.00
57.00,57.15,57.37,56.69
56.23,55.75,56.48,55.75
55.61,55.49,55.89,54.95
55.34,55.24,55.34,55.24
55.99,56.00,56.00,55.56
56.53,56.26,56.53,56.06
56.00,55.01,56.00,55.01
55.13,54.20,55.47,54.17
54.78,54.00,54.78,53.02
53.72,53.29,54.25,53.29
55.00,55.00,55.00,55.00
54.99,54.98,54.99,54.34
54.63,55.58,56.03,54.63
55.99,55.31,55.99,55.10
55.05,55.62,55.62,55.05
55.11,54.70,55.32,53.90
54.46,53.78,54.80,53.78
53.20,53.63,54.10,53.04
53.04,52.20,53.68,52.03
52.08,52.04,52.69,52.03
52.56,53.35,53.35,52.56
53.72,52.95,53.92,52.78
53.25,53.29,53.29,52.77
52.76,51.58,52.76,51.20
50.01,51.46,52.00,50.00
51.81,51.27,52.00,51.27
51.99,52.95,53.25,51.91
54.31,53.57,54.31,53.19
54.41,54.00,54.41,53.04
54.00,53.90,54.25,53.06
52.78,53.80,54.00,52.78
53.90,53.90,53.90,53.90
54.31,54.48,54.91,53.52
53.99,53.39,53.99,53.00
53.28,53.19,53.29,52.93
52.52,51.73,52.52,51.66
51.22,50.80,51.22,50.61
51.00,51.35,51.35,51.00
51.29,53.90,53.90,51.29
53.82,53.64,54.17,52.04
54.16,53.60,54.38,53.60
54.00,54.54,54.58,54.00
54.79,55.10,55.20,54.02
55.50,54.31,55.50,54.21
54.79,54.29,54.79,53.58
52.83,53.03,53.77,52.83
53.23,52.88,54.04,52.79
52.49,52.03,54.15,51.98
52.52,52.51,53.60,52.32
52.88,53.32,53.32,52.60
nan,53.32,nan,nan
53.25,52.72,53.39,52.64
52.22,52.00,52.50,51.57
53.21,51.77,53.21,51.70
51.26,51.75,52.00,51.21
nan,51.75,nan,nan
52.60,50.38,52.62,50.35
50.01,49.76,50.26,49.52
50.20,50.58,50.99,49.56
51.95,50.97,51.95,50.97
51.78,51.25,52.09,50.96
51.40,51.30,51.40,51.30
51.31,50.12,51.31,50.00
50.25,49.80,50.95,49.80
49.50,49.20,49.97,49.20
49.15,49.15,49.15,49.15
49.31,49.24,49.99,49.14
49.88,48.08,49.88,48.08
48.24,48.29,48.59,47.90
47.90,48.15,48.95,47.75
47.82,47.66,47.85,47.54
46.83,44.95,46.83,44.68
44.06,45.22,45.99,43.00
43.36,42.32,44.96,42.31
45.10,44.81,45.10,43.90
45.03,45.10,45.10,44.73
44.20,44.93,45.00,43.50
44.90,44.93,44.96,44.74
45.94,45.78,46.26,45.22
46.67,46.00,46.67,46.00
46.10,46.14,46.94,46.00
45.95,45.77,46.29,45.48
45.68,45.16,45.68,45.16
45.08,44.94,45.63,44.84
nan,44.94,nan,nan
45.56,45.00,45.56,45.00
43.58,44.60,44.60,43.58
44.32,44.56,44.60,44.30
45.07,45.45,46.17,45.07
44.95,45.55,46.12,44.87
45.72,45.85,45.85,45.72
45.62,46.01,46.01,45.62
45.97,46.29,46.29,45.96
46.01,46.06,46.07,46.01
46.30,46.11,46.99,46.09
46.38,46.12,46.38,45.97
45.48,45.20,46.77,45.05
45.39,45.20,45.39,45.20
44.69,45.00,45.00,44.02
45.00,44.23,45.00,43.90
44.23,44.40,44.54,44.00
43.25,43.22,43.68,43.21
42.64,42.03,42.64,41.97
41.60,41.70,41.76,41.31
41.51,40.74,41.53,40.60
40.49,39.68,40.70,39.67
38.89,36.47,38.89,35.35
39.82,37.20,39.82,37.20
39.43,39.28,39.43,37.28
40.17,39.31,40.57,38.80
39.31,38.24,39.41,37.87
39.70,39.35,40.49,39.10
39.76,39.25,40.37,38.65
39.20,39.37,39.38,39.00
40.00,39.53,40.00,39.20
39.60,39.74,40.00,39.60
39.18,38.01,39.18,37.60
39.25,38.30,39.25,38.30
38.30,39.13,39.14,38.30
39.55,39.25,39.63,38.74
39.46,39.70,39.70,39.40
40.23,39.34,40.23,39.34
40.63,40.25,40.63,39.92
40.00,39.99,40.07,39.64
nan,39.99,nan,nan
39.42,39.93,39.93,39.42
nan,39.93,nan,nan
40.38,40.00,40.38,39.51
39.33,39.29,39.42,39.29
39.75,39.81,39.81,39.51
39.60,39.60,39.60,39.60
39.07,38.63,39.55,38.63
39.88,39.15,39.88,39.15
39.00,39.12,39.20,39.00
38.99,39.75,39.75,38.76
39.12,39.60,39.65,39.12
39.23,39.32,40.15,38.95
39.98,39.78,40.17,39.76
39.63,40.02,40.41,39.52
41.03,40.62,41.03,40.27
40.30,41.40,41.40,40.30
40.75,41.70,42.17,40.75
41.14,41.50,41.50,41.14
41.42,40.25,41.42,40.22
41.72,41.72,41.72,41.72
41.01,41.51,41.51,41.00
40.28,40.20,40.50,40.20
41.25,41.25,41.25,41.25
40.94,40.99,40.99,40.94
41.34,41.84,41.84,41.34
41.19,41.15,41.53,41.15
41.18,39.84,41.18,39.84
39.99,40.58,40.73,39.99
39.77,39.93,40.00,39.77
39.99,40.00,40.00,39.75
39.60,39.62,39.62,39.60
39.51,39.08,39.51,38.99
39.46,39.02,39.47,39.00
40.79,39.66,40.79,39.50
39.20,39.35,39.37,39.04
38.73,37.71,38.75,37.23
36.13,36.10,36.61,36.04
36.60,36.25,37.33,36.25
36.23,36.08,36.69,36.05
36.49,35.54,36.65,35.51
35.76,35.73,35.85,35.68
35.00,35.23,35.38,34.64
35.60,35.66,35.81,35.59
36.36,36.26,36.36,36.26
35.86,36.16,36.30,35.86
35.54,35.25,35.59,35.17
35.43,35.58,35.65,35.27
35.33,35.33,35.33,35.33
35.18,35.57,35.57,35.18
35.51,35.53,35.53,35.38
35.63,36.85,37.00,35.63
37.30,37.40,37.60,37.00
37.89,37.21,37.89,36.82
37.90,38.05,38.06,37.20
37.50,37.64,37.64,37.50
37.10,36.95,37.10,36.95
37.00,36.68,37.64,36.68
37.79,37.15,37.79,36.90
36.75,37.18,37.18,36.75
35.74,35.40,35.74,35.40
36.11,35.95,36.30,35.90
36.52,36.85,36.95,35.88
37.00,37.43,37.86,37.00
37.03,37.10,37.10,37.03
37.10,36.88,37.20,36.88
36.96,37.64,38.53,36.96
37.07,38.90,38.99,36.81
38.10,39.02,39.02,37.78
38.00,39.04,39.04,36.99
39.00,38.20,39.00,37.80
38.50,37.28,38.56,37.27
38.26,38.21,38.83,36.89
38.00,37.13,38.30,36.88
37.15,37.50,37.64,36.89
37.18,37.10,37.40,37.00
37.60,35.78,37.65,35.78
36.05,36.78,37.22,36.05
35.56,36.17,36.53,35.53
nan,36.17,nan,nan
34.94,33.60,34.94,33.60
33.11,32.39,33.11,32.39
32.22,32.00,32.22,32.00
32.99,33.04,33.04,32.99
32.06,31.64,32.19,31.25
32.43,32.43,32.43,32.43
33.00,33.53,33.53,32.17
33.44,32.20,33.44,32.19
32.75,32.94,32.95,32.72
32.69,32.69,32.69,32.69
34.00,34.00,34.00,34.00
33.99,33.98,33.99,33.64
33.99,33.88,33.99,32.84
33.04,33.30,33.30,33.04
34.52,33.53,34.52,33.50
33.90,34.00,34.20,33.70
33.48,34.19,34.19,33.48
32.12,32.75,33.32,32.12
33.20,32.99,33.40,32.99
33.09,33.09,33.09,33.09
32.00,32.50,32.50,32.00
32.50,32.55,32.71,32.50
32.07,32.46,32.48,32.06
33.00,33.12,33.12,32.80
33.40,32.67,33.40,32.67
33.05,33.15,33.36,33.02
33.50,33.70,34.70,33.10
33.60,33.60,33.60,33.60
33.51,33.55,33.55,33.40
33.83,33.83,33.83,33.83
33.55,34.50,34.50,33.55
nan,34.50,nan,nan
34.50,33.92,34.50,33.92
33.61,34.00,34.00,33.61
N/A,N/A,N/A,N/A
34.75,34.75,34.75,34.75
35.00,34.92,35.48,34.92
34.93,34.93,34.93,34.93
35.00,34.91,35.00,34.91
35.59,36.47,37.04,35.58
36.84,37.59,37.69,36.51
36.42,36.37,36.50,35.70
36.01,36.15,37.11,36.01
36.38,37.50,37.50,35.98
38.14,38.44,39.00,37.10
38.38,38.61,38.61,37.50
39.00,38.48,39.00,38.10
38.17,37.73,38.17,37.73
38.00,38.00,38.00,38.00
38.19,38.49,38.49,37.99
nan,38.49,nan,nan
37.95,38.32,38.32,37.95
38.06,38.35,38.91,37.80
38.98,37.61,38.98,37.61
38.75,38.40,38.75,38.39
38.79,39.20,39.20,38.79
39.31,40.20,40.35,39.19
38.77,40.05,40.05,38.77
39.33,39.00,40.02,38.81
38.81,38.81,38.81,38.81
38.32,38.00,38.32,37.85
38.02,38.99,39.00,38.00
38.35,38.83,39.00,38.00
38.51,38.44,38.74,38.44
38.50,38.62,38.64,38.04
38.79,39.50,39.50,38.45
39.50,39.49,39.50,38.86
39.61,40.10,40.26,39.07
39.94,39.41,39.94,38.82
38.75,39.00,39.21,38.60
39.08,39.98,39.98,38.86
40.01,39.72,40.11,39.21
39.60,38.99,39.62,38.92
39.01,39.13,39.40,39.01
39.00,38.66,39.19,38.50
N/A,N/A,N/A,N/A
38.00,37.60,38.04,37.10
37.36,37.69,38.06,37.35
37.95,37.60,38.27,37.60
37.50,38.20,39.02,37.50
37.78,38.06,38.30,37.78
37.82,38.52,38.55,37.50
37.79,38.12,38.12,37.79
38.30,37.68,38.48,37.68
37.45,37.50,37.83,37.45
37.54,37.80,37.80,37.54
38.01,37.85,38.56,37.72
37.60,38.00,38.23,37.55
37.89,37.98,38.10,37.85
37.92,37.85,38.05,37.56
37.44,37.10,37.72,37.10
37.50,38.05,38.20,37.50
37.30,37.64,38.51,37.30
37.40,37.40,37.40,37.40
37.40,37.70,37.70,37.01
37.00,37.55,37.99,37.00
37.70,38.15,38.25,37.62
nan,38.15,nan,nan
37.78,38.60,38.60,37.78
38.77,38.06,38.77,37.66
38.06,39.65,39.65,38.06
39.54,39.53,39.54,38.50
38.84,39.40,39.44,38.84
39.00,39.07,39.32,38.94
38.70,38.19,38.91,38.19
38.15,37.50,38.15,37.50
37.60,37.80,37.82,37.60
37.80,39.00,39.00,37.79
38.76,38.34,38.76,37.80
37.50,36.76,37.50,36.43
36.60,36.07,36.60,35.80
35.33,35.80,36.16,35.33
36.00,36.44,36.61,36.00
35.45,36.20,37.00,35.26
35.37,34.17,35.37,33.97
35.11,34.72,35.12,34.30
34.76,35.15,35.35,34.50
35.08,35.36,35.36,34.50
35.35,34.91,35.85,34.60
35.30,35.28,35.68,35.19
35.99,36.02,36.32,35.67
35.60,36.16,36.49,35.60
36.50,36.40,37.00,36.35
36.87,37.33,37.53,36.50
37.13,37.79,37.79,37.13
37.85,38.06,38.06,37.80
37.65,37.89,38.01,37.60
37.45,37.67,37.79,37.06
38.09,38.11,38.12,38.09
37.70,37.68,37.74,37.62
36.92,37.00,37.59,36.27
36.57,36.91,37.73,36.57
37.15,36.92,37.47,36.92
37.22,37.07,37.35,37.07
36.84,37.30,37.56,36.84
38.17,38.80,38.80,38.17
38.80,39.30,39.30,38.80
38.50,39.00,39.18,38.48
38.31,38.30,38.75,37.98
38.18,38.35,38.60,38.00
38.77,38.85,38.85,38.27
38.40,39.35,39.35,38.33
38.50,40.00,40.00,38.50
39.32,39.63,40.12,38.92
39.30,40.03,40.03,39.30
39.60,41.38,41.38,39.31
40.35,40.50,41.74,39.48
40.71,40.97,41.20,39.92
41.56,41.24,41.56,40.79
41.00,41.06,41.80,40.67
41.12,40.32,41.13,40.25
40.92,41.07,41.20,40.64
40.87,41.12,41.18,40.87
40.87,40.10,40.87,39.73
39.96,39.63,40.52,39.63
40.06,40.21,40.59,39.79
39.80,39.42,40.01,39.04
39.38,39.32,40.03,39.08
38.85,40.17,40.17,38.55
39.63,39.50,40.10,39.13
39.34,39.08,39.67,39.07
39.15,39.63,39.76,38.76
39.89,40.19,40.19,39.54
39.12,39.52,39.78,39.06
39.30,39.28,39.68,39.12
38.93,39.36,39.42,38.75
39.00,38.30,39.26,38.30
38.53,38.62,38.70,37.93
38.09,37.58,38.22,37.31
37.62,37.36,37.70,37.22
37.27,37.20,37.39,37.11
37.35,37.06,37.50,37.06
37.20,37.28,37.30,37.20
37.24,37.43,37.67,37.24
37.39,37.65,37.96,37.34
37.60,37.43,38.00,37.00
36.97,37.58,37.78,35.70
37.70,37.51,37.80,37.08
36.95,37.68,37.90,36.95
37.55,37.91,37.91,37.16
37.65,37.37,37.77,37.27
37.45,37.39,38.11,37.17
38.27,37.60,38.55,37.54
37.60,37.26,37.98,37.26
38.02,38.05,38.19,38.00
38.05,38.12,38.15,38.05
38.15,38.52,38.54,38.15
37.89,36.76,38.18,36.76
36.73,36.40,36.79,36.12
36.19,36.35,36.95,36.19
37.90,36.76,37.90,36.76
36.52,37.20,37.50,36.52
36.46,36.10,36.93,36.10
36.00,36.10,36.35,36.00
35.87,36.07,36.25,35.87
36.53,36.85,36.95,36.47
36.46,36.51,37.02,36.40
36.45,36.61,37.00,36.45
36.41,36.60,36.95,36.41
36.36,36.74,37.06,36.36
37.25,37.60,37.65,37.25
37.50,36.98,37.72,36.98
37.08,37.33,37.60,37.08
37.01,38.02,38.24,37.01
37.37,38.32,38.61,37.37
31.20,31.19,31.69,30.37
27.90,27.51,27.90,26.80
26.77,26.35,26.85,26.10
26.47,25.56,26.47,25.30
26.00,24.77,26.17,24.72
25.92,26.66,27.38,25.31
26.66,26.72,26.87,26.11
27.00,27.02,28.20,27.00
27.75,27.31,28.20,27.31
28.16,27.99,28.45,27.73
28.08,28.35,28.49,28.04
27.83,28.05,28.30,27.76
27.50,27.48,28.21,27.42
27.16,27.32,27.46,26.63
27.61,27.40,27.76,27.32
27.45,27.31,27.70,27.23
27.37,26.51,27.37,26.51
26.50,26.03,26.50,26.03
26.66,26.20,26.66,26.00
26.31,26.64,26.86,26.25
26.63,26.20,26.71,26.06
26.54,25.58,26.54,25.54
26.25,26.08,26.25,25.63
25.88,25.84,25.88,25.44
25.62,25.82,26.02,25.27
26.04,25.89,26.15,25.64
25.99,26.12,26.12,25.65
25.99,25.85,25.99,25.75
25.34,25.42,25.60,25.00
25.69,25.71,26.06,25.31
25.72,25.01,25.72,25.01
