GTIM,Good Times Restaurants Inc. - Common Stock,NASDAQ
3.02,3.03,3.03,3.00
3.00,2.99,3.01,2.99
3.01,3.01,3.01,3.01
3.09,3.01,3.09,3.00
2.95,3.00,3.00,2.95
2.95,3.08,3.09,2.95
3.02,3.01,3.04,3.01
3.01,2.95,3.01,2.95
2.95,3.04,3.04,2.95
3.04,3.04,3.04,3.04
3.04,3.04,3.04,3.04
3.04,2.96,3.04,2.96
2.95,3.00,3.00,2.95
2.98,3.00,3.00,2.75
2.96,2.97,2.99,2.95
2.90,2.98,2.98,2.90
2.94,2.82,2.94,2.81
2.85,2.85,2.87,2.85
2.98,2.85,3.02,2.85
2.87,2.87,2.87,2.87
2.87,2.98,2.98,2.87
3.03,3.03,3.03,3.02
3.00,2.99,3.01,2.87
2.90,3.00,3.00,2.90
2.90,2.88,2.91,2.87
2.90,2.99,2.99,2.90
2.99,2.76,2.99,2.65
2.80,2.86,2.94,2.80
2.84,2.81,2.85,2.81
2.93,2.85,2.93,2.75
2.78,2.91,3.41,2.74
2.90,2.93,2.94,2.89
2.94,3.05,3.05,2.90
3.05,3.05,3.05,2.87
2.99,2.96,3.03,2.82
2.84,2.95,2.96,2.83
2.95,2.90,3.41,2.90
2.87,2.80,2.89,2.80
2.82,2.80,2.95,2.78
2.78,2.68,2.84,2.68
2.25,2.11,2.25,2.07
2.20,2.11,2.20,2.11
2.10,2.11,2.25,2.08
2.07,2.11,2.19,2.05
2.18,2.14,2.19,2.09
2.16,2.12,2.17,2.12
2.16,2.16,2.18,2.13
2.15,2.07,2.15,2.07
2.09,2.05,2.13,2.05
2.08,2.04,2.09,2.02
2.08,2.04,2.12,2.03
2.13,2.11,2.18,2.00
2.15,2.35,2.35,2.04
2.40,2.40,2.43,2.30
2.40,2.45,2.50,2.35
2.48,2.33,2.48,2.30
2.35,2.48,2.48,2.30
2.46,2.39,2.49,2.37
2.44,2.39,2.46,2.30
2.45,2.40,2.47,2.28
2.44,2.41,2.44,2.30
2.38,2.41,2.48,2.38
2.44,2.44,2.48,2.42
2.47,2.48,2.48,2.45
2.45,2.40,2.46,2.35
2.38,2.42,2.42,2.30
2.43,2.41,2.45,2.35
2.38,2.35,2.43,2.31
2.33,2.40,2.40,2.33
2.33,2.44,2.45,2.33
2.42,2.35,2.42,2.35
2.39,2.36,2.39,2.34
2.39,2.42,2.45,2.32
2.45,2.20,2.45,2.06
2.20,2.33,2.40,2.11
2.30,2.34,2.40,2.25
2.39,2.30,2.39,2.23
2.39,2.33,2.39,2.28
2.31,2.27,2.32,2.25
2.29,2.36,2.39,2.28
2.39,2.39,2.44,2.33
2.41,2.39,2.41,2.38
2.42,2.40,2.42,2.35
2.37,2.40,2.42,2.37
2.42,2.52,2.55,2.42
2.57,2.49,2.57,2.48
2.51,2.50,2.53,2.37
2.53,2.47,2.53,2.46
2.51,2.47,2.51,2.46
2.49,2.46,2.51,2.45
2.45,2.44,2.50,2.44
2.55,2.46,2.55,2.45
2.50,2.48,2.50,2.48
2.51,2.46,2.51,2.44
2.47,2.45,2.47,2.45
2.50,2.52,2.69,2.50
2.55,2.50,2.63,2.50
2.50,2.58,2.59,2.50
2.60,2.45,2.60,2.45
2.54,2.53,2.54,2.49
2.51,2.45,2.53,2.45
2.45,2.45,2.52,2.44
2.46,2.50,2.50,2.45
2.50,2.49,2.50,2.46
2.49,2.50,2.50,2.46
2.53,2.49,2.53,2.46
2.52,2.49,2.52,2.49
2.50,2.48,2.50,2.48
2.49,2.48,2.54,2.48
2.48,2.51,2.53,2.48
2.45,2.43,2.48,2.40
2.43,2.48,2.50,2.43
2.49,2.44,2.49,2.44
2.43,2.47,2.47,2.43
2.50,2.46,2.50,2.43
2.50,2.51,2.93,2.40
2.61,2.56,2.61,2.40
2.51,2.55,2.63,2.51
2.57,2.55,2.58,2.52
2.43,2.60,2.60,2.43
2.54,2.62,2.65,2.50
2.67,2.57,2.67,2.55
2.59,2.56,2.59,2.55
2.58,2.52,2.58,2.49
2.54,2.52,2.64,2.52
2.55,2.54,2.73,2.45
2.51,2.50,2.51,2.42
2.50,2.44,2.56,2.43
2.44,2.49,2.57,2.44
2.58,2.56,2.58,2.51
2.48,2.50,2.50,2.48
2.45,2.61,2.64,2.45
2.57,2.55,2.61,2.55
2.60,2.59,2.60,2.50
2.63,2.52,2.63,2.52
2.56,2.60,2.60,2.50
2.60,2.63,2.65,2.57
2.60,2.65,2.65,2.60
2.62,2.70,2.70,2.56
2.71,2.80,2.89,2.53
2.85,2.76,2.86,2.74
2.80,2.86,2.87,2.77
2.85,2.88,2.95,2.85
2.94,2.89,2.95,2.85
2.99,2.97,2.99,2.89
2.91,2.90,2.95,2.90
2.88,2.85,2.92,2.85
2.91,2.87,2.91,2.84
2.86,3.01,3.02,2.86
3.03,3.00,3.04,2.85
2.98,2.99,3.00,2.98
3.00,2.95,3.00,2.86
2.99,3.00,3.12,2.95
3.10,3.11,3.11,2.98
3.10,2.97,3.10,2.95
2.97,3.02,3.12,2.97
3.05,2.87,3.10,2.87
2.90,2.95,3.01,2.83
2.95,3.03,3.04,2.90
3.07,3.07,3.08,2.93
3.07,3.04,3.12,2.96
3.07,3.00,3.07,2.96
2.94,2.96,3.00,2.94
3.00,2.95,3.00,2.93
2.93,2.90,2.98,2.90
2.94,2.80,2.94,2.77
2.85,2.91,2.92,2.83
2.95,2.82,2.95,2.76
2.86,2.87,2.91,2.82
2.91,2.83,2.91,2.71
2.79,2.86,2.91,2.79
2.80,2.78,2.89,2.78
2.84,2.81,2.84,2.80
2.81,2.79,2.81,2.77
2.81,2.81,2.81,2.79
2.83,2.87,3.06,2.83
2.90,2.84,2.91,2.84
2.84,2.83,2.86,2.80
2.87,2.83,2.90,2.83
2.83,2.83,2.85,2.80
2.80,2.89,2.92,2.72
2.86,2.84,2.88,2.84
2.76,2.83,2.83,2.76
2.84,2.78,2.88,2.78
2.80,2.81,2.81,2.76
2.84,2.90,2.90,2.82
2.90,2.87,2.98,2.81
2.84,2.81,2.88,2.76
2.83,2.77,2.83,2.75
2.71,2.71,2.77,2.71
2.71,2.75,2.78,2.70
2.77,2.83,2.88,2.76
2.86,2.80,2.89,2.70
2.80,2.81,2.85,2.79
2.81,2.92,2.92,2.81
2.89,2.86,2.89,2.81
2.90,2.86,2.90,2.80
2.93,3.01,3.09,2.75
2.92,3.01,3.05,2.92
2.95,2.97,3.01,2.94
2.96,2.95,3.00,2.90
2.96,3.00,3.05,2.96
3.04,2.91,3.07,2.90
3.02,2.99,3.04,2.90
2.94,2.95,2.99,2.88
2.92,2.85,2.94,2.80
2.98,2.85,2.98,2.85
2.92,2.86,2.92,2.85
2.89,3.00,3.02,2.88
2.97,2.98,3.03,2.96
2.96,3.05,3.05,2.96
3.05,2.99,3.07,2.98
2.98,3.08,3.10,2.98
3.10,3.39,3.73,3.03
3.80,3.40,3.80,3.30
3.42,3.44,3.55,3.40
3.48,3.40,3.48,3.36
3.36,3.63,3.68,3.36
3.71,3.42,3.85,3.40
3.45,3.53,3.55,3.30
3.58,3.38,3.58,3.32
3.49,3.36,3.50,3.03
3.32,3.65,3.70,3.32
3.78,3.79,3.82,3.61
3.75,3.79,3.79,3.66
3.80,3.76,3.81,3.71
3.73,3.70,3.75,3.64
3.78,3.50,3.78,3.41
3.49,3.47,3.49,3.39
3.43,3.46,3.57,3.40
3.42,3.64,3.70,3.41
3.62,3.69,3.77,3.62
3.65,3.56,3.65,3.53
3.65,3.60,3.65,3.53
3.63,3.72,3.75,3.57
3.75,3.75,3.75,3.64
3.72,3.74,3.74,3.66
3.78,3.70,3.79,3.68
3.72,3.70,3.72,3.64
3.78,3.81,3.90,3.59
3.81,3.73,3.90,3.69
3.67,3.67,3.74,3.65
3.67,3.77,3.77,3.67
3.75,3.95,3.95,3.74
4.00,3.99,4.00,3.86
4.00,4.00,4.07,3.90
4.00,4.00,4.04,3.88
4.04,3.98,4.04,3.91
3.90,4.02,4.04,3.85
3.95,3.94,4.00,3.78
3.95,3.88,3.97,3.83
3.85,3.70,3.93,3.68
3.70,3.75,3.80,3.58
3.75,3.65,3.84,3.61
3.70,3.70,3.78,3.60
3.67,3.73,3.77,3.66
3.72,3.80,3.84,3.67
3.77,3.82,3.85,3.77
3.83,3.76,3.85,3.71
3.74,3.72,3.79,3.65
3.74,3.76,3.83,3.70
3.75,3.67,3.76,3.56
3.70,3.65,3.79,3.65
3.73,3.57,3.75,3.46
3.57,3.58,3.58,3.43
3.57,3.58,3.63,3.48
3.56,3.51,3.68,3.48
3.51,3.48,3.51,3.47
3.45,3.40,3.51,3.34
3.33,3.22,3.45,3.21
3.25,3.26,3.32,3.21
3.40,3.29,3.40,3.26
3.28,3.38,3.38,3.18
3.32,3.30,3.38,3.24
3.30,3.23,3.30,2.92
3.23,3.26,3.29,3.23
3.30,3.29,3.30,3.23
3.26,3.64,3.68,3.26
3.70,3.58,3.70,3.40
3.59,3.51,3.59,3.45
3.56,3.33,3.56,3.25
3.33,3.41,3.56,3.25
3.28,3.64,3.68,3.25
3.65,3.70,3.70,3.53
3.70,3.68,3.70,3.59
3.78,3.77,3.98,3.72
3.85,4.00,4.10,3.83
4.00,4.15,4.22,3.96
4.21,4.17,4.26,4.00
4.20,4.20,4.20,4.12
4.20,4.01,4.25,3.91
4.06,3.97,4.26,3.96
4.04,4.16,4.21,4.01
4.20,4.03,4.24,4.00
4.08,4.04,4.09,3.94
4.01,3.94,4.03,3.86
3.97,3.96,4.00,3.86
4.01,4.11,4.17,4.00
4.14,4.09,4.16,3.98
4.11,4.00,4.12,3.93
4.00,4.05,4.05,3.93
3.94,4.01,4.13,3.94
3.97,4.08,4.20,3.97
4.16,4.05,4.16,4.04
4.07,4.00,4.07,3.97
3.98,3.95,4.00,3.86
3.91,4.00,4.06,3.91
4.16,3.99,4.20,3.98
4.03,3.97,4.09,3.97
4.00,4.96,5.28,4.00
5.17,4.93,5.35,4.93
5.05,5.23,5.30,4.99
5.19,5.19,5.49,5.09
5.20,5.11,5.20,5.02
5.18,5.06,5.20,5.00
5.10,5.06,5.20,5.04
5.03,5.10,5.12,4.75
5.16,5.10,5.22,5.01
5.16,5.24,5.24,5.04
5.20,5.30,5.40,5.00
5.37,6.01,6.11,5.37
5.95,6.04,6.10,5.62
6.10,6.00,6.12,5.84
5.93,5.68,5.95,5.50
5.65,5.82,5.92,5.50
5.83,5.55,6.11,5.48
5.64,5.36,6.11,5.18
5.32,5.35,5.60,5.30
5.38,5.19,5.59,5.00
5.31,5.18,5.36,5.08
5.19,5.25,5.41,5.00
5.27,5.38,5.50,4.81
5.42,5.20,5.42,5.09
5.05,5.17,5.23,4.92
5.13,5.24,5.25,5.01
5.26,5.58,5.65,5.25
5.77,5.38,5.77,5.26
5.37,5.68,5.76,5.01
5.60,5.53,5.67,5.46
5.55,5.48,5.55,5.40
5.55,5.48,5.55,5.39
5.45,5.59,5.65,5.36
5.65,5.65,5.80,5.50
5.63,5.44,5.75,5.42
5.40,5.40,5.49,5.39
5.48,5.32,5.50,5.25
5.40,5.50,5.61,5.32
5.50,5.72,5.80,5.47
5.75,5.57,5.75,5.55
5.55,5.48,5.65,5.37
5.45,5.56,5.62,5.40
5.62,5.60,5.65,5.54
5.67,5.68,5.69,5.50
5.68,5.62,5.68,5.50
5.67,5.59,5.68,5.53
5.56,5.95,5.95,5.56
5.91,5.86,5.99,5.81
5.80,6.08,6.19,5.80
6.12,6.05,6.20,5.95
6.00,5.82,6.20,5.81
5.93,5.73,5.93,5.56
5.81,5.85,5.93,5.72
5.89,5.88,5.91,5.85
5.89,5.89,5.90,5.84
5.91,5.85,5.95,5.82
5.84,5.91,5.92,5.82
5.92,6.25,6.25,5.90
6.29,6.75,6.76,6.18
6.90,7.74,7.74,6.75
7.75,7.17,7.75,7.02
7.00,6.81,7.45,6.79
6.39,6.68,6.68,5.50
6.85,6.60,6.85,6.50
6.60,6.63,6.70,6.54
6.60,6.49,6.68,6.27
6.47,6.58,6.71,6.42
6.50,6.34,6.50,6.22
6.39,6.00,6.51,5.97
6.00,6.02,6.34,5.83
6.06,6.15,6.41,5.92
6.19,6.28,6.49,6.16
6.32,6.20,6.32,6.04
6.20,6.13,6.20,6.11
6.20,6.20,6.24,6.02
6.13,6.21,6.26,6.13
6.29,6.56,6.65,6.28
6.64,6.96,6.99,6.64
7.03,7.63,7.94,6.88
7.64,7.30,7.64,7.00
7.31,7.10,7.35,7.10
7.13,7.53,7.57,7.13
7.60,7.58,7.75,7.37
7.65,7.37,7.65,7.32
7.34,7.35,7.35,7.10
7.27,7.43,7.44,7.18
7.30,6.95,7.36,6.90
6.95,6.88,6.96,6.65
6.79,6.83,7.08,6.62
6.81,7.11,7.40,6.76
7.13,6.90,7.13,6.80
6.75,6.86,7.13,6.73
6.91,6.85,7.10,6.85
6.85,6.85,7.05,6.85
6.87,7.09,7.09,6.60
7.00,7.12,7.18,6.92
7.12,7.48,7.65,7.02
7.46,7.42,7.86,7.17
7.46,7.33,7.50,7.29
7.35,7.08,7.45,7.05
7.04,7.11,7.19,7.03
7.16,7.19,7.19,7.10
7.22,7.27,7.34,7.12
7.21,7.22,7.31,6.92
7.37,7.29,7.42,7.00
7.50,8.32,8.32,7.37
8.35,8.16,8.35,7.90
8.12,8.23,8.35,8.05
8.40,8.25,8.49,8.05
8.36,8.19,8.36,8.11
8.29,8.31,8.32,8.10
8.33,8.29,8.33,8.19
8.20,8.37,8.37,8.04
8.40,8.47,8.73,8.30
8.49,8.43,8.53,8.16
8.35,8.44,8.49,8.20
8.51,8.39,8.51,8.27
8.37,8.26,8.69,8.03
8.22,8.45,8.48,8.06
8.38,8.32,8.38,8.06
8.26,8.39,8.44,8.06
8.31,8.08,8.33,8.06
8.01,8.18,8.34,8.01
8.12,8.17,8.28,7.92
8.09,8.03,8.15,7.93
8.00,7.79,8.03,7.53
7.79,7.83,7.96,7.56
7.76,7.74,7.97,7.74
7.70,7.87,7.91,7.55
7.74,7.82,7.93,7.60
7.88,7.63,7.90,7.60
7.60,7.67,8.05,7.60
7.72,7.76,7.96,7.67
7.85,7.76,7.98,7.75
7.79,7.70,7.89,7.64
7.52,7.57,7.64,7.50
7.56,7.43,7.57,7.35
7.42,7.29,7.44,7.05
7.26,7.19,7.28,6.97
7.19,6.91,7.19,6.58
6.81,7.25,7.65,6.81
7.25,7.39,7.50,7.22
7.50,7.51,7.66,7.50
7.59,7.42,7.67,7.41
7.62,7.52,7.64,7.49
7.60,7.77,7.89,7.52
7.78,7.84,7.84,7.69
7.84,7.76,7.84,7.69
7.95,7.82,8.12,7.81
7.80,7.88,8.00,7.80
7.89,7.91,8.05,7.70
8.00,7.90,8.08,7.83
8.00,8.30,8.55,7.94
8.37,8.09,8.42,8.08
8.11,8.15,8.23,8.04
8.13,8.06,8.27,8.05
8.10,8.29,8.29,8.09
8.22,8.20,8.33,8.04
8.20,7.81,8.20,7.40
7.77,7.42,7.86,7.26
7.41,8.23,8.26,7.31
8.25,8.44,8.54,7.81
8.95,9.08,9.85,8.90
9.05,9.12,9.45,8.99
9.05,9.17,9.24,9.02
9.26,9.35,9.37,9.14
9.40,9.08,9.54,9.04
9.06,9.83,9.85,9.03
10.08,9.25,10.19,9.05
9.06,9.05,9.31,9.00
9.40,9.36,9.50,9.22
9.42,9.23,9.52,9.16
9.36,9.50,9.50,9.20
9.50,9.52,9.52,9.28
9.53,9.41,9.62,9.35
9.43,9.45,9.55,9.30
9.47,9.37,9.50,9.25
9.44,9.36,9.44,9.23
9.36,9.03,9.37,8.95
9.00,9.18,9.20,8.95
9.23,9.02,9.30,8.95
9.15,9.08,9.15,8.91
9.13,9.09,9.23,9.09
9.12,9.12,9.12,8.96
9.07,9.24,9.28,8.96
9.17,9.10,9.30,9.00
9.14,9.02,9.14,8.97
9.03,9.13,9.13,8.99
9.13,9.53,9.62,9.12
9.53,9.31,9.53,9.25
9.32,9.25,9.34,9.24
9.24,9.20,9.39,9.16
9.10,9.39,9.50,9.10
9.46,9.26,9.50,9.25
9.25,9.57,9.57,9.21
9.62,9.90,9.98,9.57
9.96,9.89,9.96,9.71
9.90,9.20,9.90,9.20
9.20,9.31,9.39,9.12
9.34,9.23,9.39,9.00
9.18,8.60,9.24,8.53
8.62,8.81,9.31,8.62
8.84,8.69,9.42,8.64
8.66,8.81,8.96,8.66
8.81,9.34,9.35,8.76
9.34,9.17,9.50,8.95
8.99,9.03,9.28,8.70
9.10,9.03,9.20,8.91
9.07,8.85,9.15,8.82
8.90,9.01,9.17,8.90
9.05,8.77,9.10,8.77
8.74,8.67,8.95,8.65
8.67,8.70,8.81,8.61
8.72,8.46,8.73,7.93
8.43,8.35,8.50,8.29
8.32,8.26,8.34,7.84
8.47,8.17,8.50,7.98
8.24,7.92,8.24,7.83
7.90,7.96,8.15,7.75
7.90,7.55,7.92,7.54
7.59,7.74,8.00,7.51
7.71,7.89,8.00,7.60
7.85,7.72,7.85,7.68
7.83,8.14,8.22,7.72
8.16,7.97,8.31,7.79
7.91,8.04,8.11,7.82
8.11,8.54,8.55,8.04
8.56,8.11,8.56,7.88
8.09,8.31,8.31,7.89
8.31,7.92,8.31,7.79
7.90,7.26,8.05,7.25
7.40,7.46,7.85,6.82
7.42,7.56,7.71,7.24
7.53,7.30,7.57,7.05
7.27,7.22,7.40,7.22
7.20,7.02,7.39,6.90
7.03,6.51,7.06,6.37
6.68,6.12,6.68,5.98
6.02,6.47,6.57,5.80
6.25,6.29,6.51,6.07
6.47,6.50,7.44,6.47
6.70,6.36,6.70,6.17
6.44,6.75,6.79,6.33
6.75,7.03,7.10,6.68
6.98,6.90,6.98,6.68
6.70,6.72,6.82,6.50
6.76,6.79,6.85,6.62
6.77,6.70,6.77,6.66
6.60,6.79,6.80,6.59
7.02,6.84,7.43,6.81
6.84,6.83,6.95,6.77
6.84,6.70,6.91,6.68
6.63,6.92,7.03,6.62
6.93,6.62,6.93,6.62
6.63,6.58,6.71,6.55
6.59,6.63,6.97,6.47
6.72,6.90,6.90,6.71
6.80,7.38,7.40,6.78
7.40,7.13,7.78,6.97
7.00,6.84,7.66,6.81
6.88,6.51,6.99,6.36
6.47,6.64,6.94,6.37
6.59,6.38,6.97,6.26
6.25,6.26,6.30,6.09
6.23,6.29,6.62,6.19
6.34,6.25,6.45,6.12
6.23,6.26,6.30,6.10
6.21,6.10,6.33,6.05
6.24,6.20,6.32,6.10
6.21,6.43,6.43,5.83
6.44,6.80,6.87,6.32
6.82,6.79,6.85,6.65
6.81,6.94,7.00,6.76
6.97,6.93,7.00,6.83
6.91,6.99,7.11,6.87
6.99,6.57,6.99,6.44
6.56,6.57,6.69,6.53
6.55,6.19,6.60,6.15
6.20,6.57,6.63,6.20
6.62,6.67,6.69,6.54
6.64,6.34,6.64,6.18
6.35,6.23,6.40,5.88
6.31,6.36,6.38,6.12
6.32,6.23,6.52,6.16
6.24,6.11,6.28,6.04
6.12,6.29,6.38,6.12
6.26,6.14,6.29,6.11
6.18,5.93,6.18,5.91
5.97,5.96,6.16,5.92
5.94,5.95,5.98,5.86
5.97,5.83,5.97,5.78
5.80,5.30,5.82,5.20
5.35,5.26,5.56,5.05
5.27,4.98,5.34,4.97
4.99,4.51,5.07,4.34
4.55,4.67,4.71,4.51
4.82,5.00,5.49,4.80
5.19,4.98,5.20,4.79
5.00,4.65,5.00,4.58
4.75,4.50,4.79,4.16
4.65,4.58,4.67,4.45
4.56,4.49,4.62,4.42
4.47,4.42,4.69,4.32
4.38,4.18,4.45,4.13
4.04,4.15,4.20,3.90
4.19,4.43,4.48,4.04
4.44,4.66,4.70,4.40
4.71,4.52,4.75,4.41
4.53,4.79,4.83,4.50
4.78,4.65,4.78,4.61
4.69,4.74,4.80,4.49
4.73,4.93,5.00,4.53
4.93,4.62,5.00,4.50
4.62,4.78,4.85,4.49
4.90,4.36,4.90,4.03
4.32,4.36,4.41,4.21
4.35,4.36,4.41,4.21
4.34,4.40,4.58,4.27
4.43,4.67,4.67,4.36
4.74,4.47,4.74,4.40
4.45,4.38,4.52,4.31
4.38,4.71,4.73,4.38
4.72,4.59,4.84,4.43
4.54,4.70,4.77,4.53
4.71,4.79,4.85,4.63
4.64,4.85,4.98,4.64
4.86,4.69,4.94,4.59
4.62,4.49,4.74,4.49
4.51,4.57,4.61,4.34
4.55,4.80,4.83,4.42
4.71,4.88,4.98,4.47
4.86,5.17,5.28,4.86
5.05,5.13,5.16,4.92
5.05,4.73,5.08,4.73
4.79,4.71,4.90,4.68
4.69,4.73,4.78,4.67
4.72,4.70,4.83,4.66
4.67,4.51,4.68,4.36
4.50,4.15,4.50,4.15
4.10,4.00,4.17,3.83
4.06,4.15,4.16,3.96
4.12,4.08,4.13,3.86
4.06,4.10,4.11,3.97
4.12,4.34,4.35,4.02
4.30,4.18,4.34,4.08
4.26,4.28,4.42,4.11
4.29,4.16,4.32,4.10
4.23,4.14,4.30,4.04
4.15,4.16,4.25,4.15
4.08,4.08,4.24,4.00
4.01,4.02,4.15,4.00
4.03,4.03,4.19,3.94
4.03,3.91,4.16,3.89
4.21,3.96,4.21,3.89
3.91,3.83,3.91,3.79
3.80,3.67,3.87,3.64
3.69,3.50,3.69,3.48
3.30,3.03,3.39,2.92
3.16,3.49,3.49,3.16
3.68,3.93,3.98,3.51
4.00,4.11,4.19,3.76
4.14,4.12,4.14,4.04
4.13,4.14,4.28,4.10
4.08,4.12,4.17,3.98
4.27,4.17,4.27,4.08
4.09,4.28,4.34,4.08
4.29,4.08,4.29,4.02
4.05,3.99,4.18,3.95
4.01,4.24,4.30,4.00
4.24,4.18,4.29,3.98
4.19,4.26,4.35,4.11
4.34,4.57,4.59,4.33
4.60,4.35,4.66,4.34
4.40,4.39,4.50,4.35
4.36,4.31,4.52,4.30
4.35,4.33,4.50,4.28
4.32,4.12,4.44,4.11
4.16,4.22,4.47,4.16
4.24,4.22,4.37,4.16
4.19,4.08,4.20,4.08
4.06,3.95,4.24,3.75
3.93,3.89,4.01,3.85
3.92,3.99,4.12,3.89
4.00,4.21,4.45,4.00
4.00,4.10,4.15,3.98
4.09,3.97,4.25,3.96
3.98,4.00,4.21,3.93
4.02,3.94,4.09,3.80
3.93,4.04,4.09,3.87
4.07,4.07,4.19,4.00
4.03,3.98,4.10,3.98
3.96,4.00,4.17,3.88
4.09,3.97,4.23,3.90
3.99,3.83,4.00,3.81
3.83,3.87,4.00,3.78
3.88,3.81,3.95,3.80
3.86,3.75,3.90,3.74
3.81,3.67,3.82,3.66
3.70,3.74,3.78,3.66
3.74,3.90,3.94,3.65
3.91,4.11,4.16,3.86
4.12,4.04,4.23,4.02
4.07,4.05,4.14,3.97
4.04,4.05,4.11,3.97
4.03,3.83,4.08,3.81
3.88,3.79,3.89,3.76
3.76,3.70,3.89,3.70
3.73,3.71,3.87,3.70
3.71,3.59,3.88,3.58
3.62,3.58,3.69,3.34
3.56,3.39,3.64,3.35
3.40,3.09,3.46,3.09
3.14,3.22,3.30,3.14
3.21,3.27,3.39,3.18
3.16,3.15,3.34,3.15
3.20,3.19,3.26,3.18
3.20,3.25,3.32,3.06
3.22,3.53,3.75,3.21
3.59,3.58,3.68,3.51
3.60,3.59,3.72,3.53
3.59,3.32,3.62,3.27
3.32,3.15,3.34,3.07
3.19,3.13,3.25,3.10
3.09,3.14,3.26,3.09
3.12,2.99,3.21,2.95
3.05,2.87,3.05,2.75
2.94,2.85,3.06,2.80
2.92,3.05,3.15,2.85
3.11,3.39,3.55,3.10
3.47,3.41,3.60,3.24
3.38,3.26,3.51,3.21
3.31,3.22,3.41,3.12
3.20,3.38,3.41,3.15
3.35,3.45,3.51,3.29
3.44,3.33,3.52,3.32
3.33,3.31,3.52,3.25
3.27,3.50,3.50,3.27
3.44,3.52,3.62,3.39
3.55,3.61,3.64,3.50
3.59,3.60,3.64,3.50
3.55,3.54,3.60,3.49
3.64,3.43,3.64,3.39
3.35,3.49,3.54,3.35
3.48,3.41,3.59,3.40
3.40,3.46,3.49,3.36
3.45,3.51,3.65,3.39
3.56,3.67,3.67,3.56
3.64,3.55,3.68,3.55
3.67,3.50,3.67,3.46
3.53,3.52,3.66,3.51
3.40,3.45,3.58,3.40
3.48,3.43,3.49,3.33
3.59,3.49,3.59,3.39
3.51,3.50,3.67,3.41
3.57,3.49,3.60,3.49
3.50,3.55,3.59,3.43
3.56,3.58,3.61,3.51
3.53,3.61,3.61,3.50
3.58,3.62,3.68,3.57
3.70,3.74,3.85,3.57
3.74,4.00,4.02,3.73
3.98,4.01,4.12,3.77
4.00,4.01,4.03,3.98
4.01,4.05,4.10,3.88
4.05,4.04,4.05,3.93
4.00,4.33,4.33,4.00
4.40,3.98,4.48,3.94
4.06,4.21,4.21,4.00
4.16,4.32,4.32,3.99
4.27,4.39,4.45,4.16
4.31,4.03,4.37,4.01
4.08,4.09,4.10,3.97
4.05,4.05,4.09,3.99
4.01,4.30,4.34,3.99
4.22,4.06,4.22,4.05
4.10,4.29,4.32,4.00
4.24,4.13,4.24,4.09
4.20,4.06,4.20,4.02
4.06,4.01,4.18,3.99
4.18,4.03,4.20,3.96
4.10,4.11,4.18,3.98
4.06,4.10,4.19,4.06
4.17,4.04,4.17,4.00
4.00,3.56,4.00,3.50
3.58,3.55,3.61,3.33
3.62,3.63,3.68,3.53
3.68,3.75,3.75,3.54
3.62,3.60,3.74,3.53
3.57,3.62,3.63,3.51
3.57,3.60,3.69,3.51
3.52,3.59,3.61,3.46
3.60,3.60,3.74,3.56
3.62,3.52,3.65,3.48
3.57,3.52,3.57,3.49
3.60,3.48,3.63,3.37
3.42,3.45,3.54,3.40
3.48,3.49,3.52,3.45
3.49,3.44,3.49,3.42
3.42,3.42,3.44,3.37
3.48,3.47,3.52,3.43
3.51,3.53,3.53,3.43
3.49,3.53,3.65,3.47
3.54,3.75,3.75,3.44
3.73,3.56,3.73,3.48
3.50,3.46,3.55,3.41
3.39,3.49,3.57,3.35
3.49,3.54,3.58,3.49
3.58,3.60,3.60,3.51
3.52,3.60,3.71,3.52
3.65,3.64,3.69,3.60
3.68,3.65,3.69,3.57
3.64,3.65,3.68,3.54
3.60,3.54,3.66,3.54
3.61,3.54,3.65,3.54
3.52,3.39,3.56,3.36
3.36,3.50,3.50,3.35
3.42,3.37,3.49,3.37
3.40,3.42,3.44,3.38
3.40,3.37,3.45,3.37
3.37,3.43,3.43,3.35
3.44,3.38,3.45,3.33
3.40,3.40,3.46,3.37
3.35,3.20,3.40,3.15
3.29,3.23,3.29,3.14
3.25,3.25,3.35,3.25
3.30,3.20,3.30,3.15
3.30,3.45,3.45,3.20
3.30,3.25,3.40,3.25
3.25,3.25,3.25,3.20
3.20,3.05,3.35,2.85
3.04,2.95,3.05,2.90
3.20,3.10,3.20,3.10
3.20,3.20,3.25,3.07
3.05,3.20,3.20,3.05
3.20,3.25,3.30,3.10
3.20,3.10,3.20,3.10
2.85,3.10,3.15,2.85
3.15,3.10,3.20,3.00
3.09,3.08,3.15,3.05
3.05,3.15,3.15,3.05
3.10,3.10,3.20,3.10
3.10,3.10,3.15,3.05
3.05,3.05,3.10,3.05
3.08,2.95,3.10,2.95
2.90,3.00,3.05,2.85
3.10,3.15,3.15,3.00
3.10,3.25,3.25,2.95
3.15,3.00,3.25,3.00
3.00,3.05,3.10,3.00
3.05,3.05,3.25,3.00
3.10,3.20,3.20,3.10
3.15,3.15,3.25,3.15
3.20,3.23,3.25,3.18
3.17,3.05,3.25,3.00
3.05,3.15,3.20,3.00
3.15,3.15,3.20,3.05
3.10,3.20,3.20,3.05
3.15,3.25,3.25,3.15
3.25,3.10,3.25,3.10
3.10,3.10,3.25,3.10
3.20,3.20,3.20,3.15
3.15,3.00,3.20,3.00
3.05,3.05,3.10,3.00
3.05,3.05,3.10,2.95
