SFBC,Sound Financial Bancorp,NASDAQ
13.60,13.58,13.60,13.58
13.78,13.60,13.78,13.60
13.60,13.60,13.70,13.60
13.60,13.60,13.60,13.60
13.40,13.40,13.40,13.40
13.50,13.76,13.76,13.50
13.59,13.77,13.77,13.59
13.75,13.75,13.75,13.75
13.75,13.75,13.75,13.75
13.50,13.74,13.77,13.50
13.71,13.60,13.77,13.60
13.50,13.50,13.50,13.50
13.77,13.77,13.77,13.77
13.77,13.77,13.77,13.77
13.53,13.78,13.78,13.53
13.75,13.70,13.75,13.70
13.65,13.73,13.73,13.65
13.78,13.73,13.78,13.73
13.73,13.73,13.73,13.73
13.73,13.73,13.73,13.73
13.99,13.99,13.99,13.99
13.99,14.25,14.25,13.99
14.22,14.22,14.22,14.22
14.22,14.22,14.22,14.22
14.22,14.22,14.22,14.22
14.24,14.24,14.24,14.22
14.24,14.18,14.24,14.18
14.25,14.25,14.25,14.25
14.25,14.25,14.25,14.25
14.27,14.49,14.49,14.27
14.50,14.57,14.60,14.50
14.60,14.56,14.70,14.56
14.56,14.56,14.56,14.56
14.65,14.65,14.65,14.65
14.50,14.55,14.58,14.50
14.59,15.49,15.49,14.59
15.35,15.05,15.35,14.70
15.00,15.05,15.24,14.92
15.08,14.96,15.21,14.92
14.96,14.96,14.96,14.96
14.96,14.96,14.96,14.96
15.00,15.00,15.00,15.00
15.06,14.93,15.06,14.93
15.00,14.95,15.00,14.95
14.90,14.90,14.90,14.90
15.00,15.07,15.25,15.00
15.05,14.95,15.05,14.95
15.00,15.00,15.00,14.99
15.00,15.00,15.00,14.95
15.00,15.00,15.00,15.00
14.99,15.00,15.14,14.99
15.15,15.15,15.15,15.00
15.20,15.20,15.20,15.10
15.20,15.28,15.48,15.20
15.30,15.21,15.30,15.15
15.23,15.15,15.25,15.15
15.15,15.15,15.20,15.15
15.20,15.20,15.20,15.20
15.20,15.30,15.30,15.20
15.31,15.34,15.46,15.31
15.36,15.50,15.50,15.36
15.35,15.55,15.55,15.35
15.43,15.64,15.65,15.43
15.65,15.02,15.65,15.02
15.19,15.12,15.35,15.02
15.31,15.14,15.31,15.05
15.25,15.37,15.44,15.06
15.46,15.26,15.46,15.10
15.50,15.11,15.50,15.10
15.11,15.11,15.11,15.11
15.11,15.11,15.15,15.11
15.46,15.35,15.46,15.30
15.25,15.40,15.46,15.25
15.58,15.35,15.58,15.35
15.35,15.19,15.35,15.19
15.10,15.12,15.15,15.09
15.30,15.25,15.30,15.25
15.45,15.45,15.45,15.45
15.65,15.42,15.83,15.42
15.55,15.09,15.55,15.09
15.26,15.73,15.73,15.26
15.73,15.73,15.73,15.73
15.60,15.60,15.60,15.60
15.61,15.60,15.61,15.60
15.60,15.60,15.60,15.60
15.50,15.50,15.50,15.50
15.55,15.51,15.56,15.51
15.65,15.83,15.84,15.25
15.84,16.21,16.33,15.81
16.21,16.21,16.21,16.21
16.42,16.56,16.56,15.85
15.93,16.09,16.09,15.60
16.15,16.04,16.16,15.70
16.00,16.18,16.20,16.00
16.30,16.85,16.98,16.30
16.80,16.86,16.95,16.74
16.80,16.80,16.80,16.80
16.70,16.70,16.70,16.25
16.59,16.59,16.59,16.59
16.59,16.59,16.59,16.59
16.59,16.59,16.59,16.59
16.50,16.68,16.68,16.50
16.78,16.80,16.80,16.78
16.84,16.84,16.84,16.84
16.70,16.70,16.70,16.70
16.75,16.75,16.75,16.75
16.85,16.85,16.85,16.85
16.84,16.77,16.84,16.77
16.75,16.77,16.80,16.75
16.86,16.85,16.86,16.76
16.89,16.85,17.17,16.85
16.85,16.85,16.85,16.85
16.85,16.85,16.85,16.85
16.94,17.22,17.22,16.94
17.24,17.02,17.24,16.85
17.00,17.00,17.10,17.00
17.00,16.94,17.00,16.85
16.96,16.90,17.00,16.85
16.90,16.85,16.90,16.85
16.73,16.81,16.90,16.73
16.75,16.71,16.90,16.71
16.69,16.82,17.16,16.69
16.99,16.99,16.99,16.99
16.85,16.85,16.85,16.85
16.99,16.99,16.99,16.99
16.85,16.85,16.85,16.85
16.85,16.85,16.90,16.85
17.06,16.87,17.29,16.87
16.88,16.91,16.91,16.88
16.91,16.91,16.91,16.91
16.75,16.65,16.75,16.61
16.75,16.75,16.75,16.75
16.89,16.88,16.90,16.85
16.89,16.90,16.90,16.89
16.90,16.90,16.90,16.90
16.90,16.90,16.90,16.87
16.90,16.86,16.90,16.85
16.85,16.85,16.86,16.85
16.86,16.86,16.86,16.86
16.86,16.85,16.87,16.85
16.85,16.85,16.85,16.85
16.80,16.86,16.86,16.80
16.86,16.86,16.86,16.86
16.85,16.90,16.90,16.85
16.85,16.87,16.87,16.85
16.68,16.85,16.86,16.68
16.86,16.86,16.88,16.86
16.62,16.90,16.90,16.55
16.70,16.80,16.80,16.68
16.80,16.82,16.85,16.80
16.87,16.87,16.87,16.87
16.87,16.87,16.87,16.87
16.80,16.80,16.80,16.80
16.95,16.95,16.95,16.80
16.95,16.85,17.24,16.85
17.01,17.11,17.24,17.01
17.20,16.75,17.20,16.75
16.75,16.75,16.75,16.75
17.00,17.00,17.00,17.00
16.85,16.85,16.85,16.85
16.87,16.87,16.87,16.87
16.89,17.00,17.00,16.89
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
17.11,17.00,17.11,17.00
17.11,17.21,17.30,17.11
17.15,17.15,17.15,17.15
17.21,17.21,17.21,17.21
17.22,17.15,17.22,17.15
17.18,17.18,17.19,17.15
17.21,17.17,17.22,17.17
17.15,17.18,17.18,17.15
17.19,17.15,17.20,17.15
17.15,17.15,17.15,17.15
17.10,17.23,17.24,17.03
17.11,17.21,17.25,17.11
17.24,17.14,17.25,17.01
17.24,17.25,17.25,17.24
17.25,17.21,17.25,17.21
17.21,17.21,17.21,17.21
17.23,17.23,17.23,17.20
17.25,17.18,17.25,17.18
17.18,17.18,17.18,17.18
17.12,17.12,17.12,17.12
17.09,17.10,17.10,17.02
17.10,17.15,17.25,17.10
17.22,17.25,17.25,17.22
17.35,17.45,17.58,17.30
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.45,17.35,17.45,17.20
17.36,17.40,17.40,17.36
17.40,17.40,17.40,17.40
17.21,17.45,17.45,17.21
17.34,17.30,17.40,17.30
17.25,17.15,17.25,17.15
17.05,17.25,17.25,17.05
17.25,17.25,17.25,17.25
17.36,17.40,17.40,17.36
17.25,17.25,17.25,17.25
17.25,17.25,17.25,17.25
17.25,17.25,17.25,17.25
17.28,17.25,17.28,17.25
17.30,17.30,17.30,17.30
17.25,17.30,17.30,17.25
17.40,17.40,17.40,17.40
17.32,17.39,17.39,17.25
17.25,17.25,17.25,17.25
17.30,17.30,17.30,17.10
17.21,17.21,17.21,17.21
16.55,17.33,17.33,16.55
17.33,17.33,17.33,17.33
17.33,17.33,17.33,17.33
17.28,17.28,17.28,17.28
17.28,16.77,17.28,16.61
17.21,17.21,17.21,17.21
17.21,16.92,17.21,16.92
17.12,17.12,17.12,17.08
17.22,16.71,17.22,16.71
16.91,16.91,16.91,16.91
16.88,17.18,17.18,16.88
17.22,17.22,17.22,17.22
17.22,17.22,17.22,17.22
17.22,17.22,17.22,17.22
16.84,17.30,17.48,16.84
17.26,17.14,17.26,17.14
17.20,16.96,17.21,16.96
16.96,16.96,16.96,16.96
16.96,16.96,16.96,16.96
16.95,16.93,17.45,16.93
17.01,17.15,17.15,17.00
17.01,17.00,17.04,17.00
17.04,17.04,17.05,17.00
17.04,17.00,17.04,16.86
17.04,17.00,17.04,17.00
17.05,17.00,17.05,16.88
17.07,17.44,17.44,17.06
17.24,17.50,17.50,17.24
17.44,17.50,17.50,17.01
17.35,17.33,17.35,17.08
17.25,17.35,17.35,17.25
17.40,17.26,17.40,17.26
17.25,17.25,17.32,17.25
17.25,17.25,17.25,17.25
17.35,17.35,17.36,17.35
17.26,17.31,17.31,17.26
17.40,17.40,17.40,17.40
17.40,17.40,17.40,17.40
17.50,17.50,17.50,17.50
17.50,17.50,17.50,17.50
17.50,17.50,17.50,17.50
17.49,17.49,17.50,17.47
17.49,17.49,17.49,17.49
17.50,17.50,17.50,17.50
17.50,17.50,17.50,17.50
17.51,17.51,17.51,17.51
17.51,17.51,17.51,17.51
17.25,17.49,17.50,17.25
17.49,17.49,17.49,17.49
17.46,17.40,17.46,17.40
17.40,17.40,17.40,17.40
17.26,17.50,17.50,17.25
17.32,17.30,17.32,17.30
17.30,17.30,17.30,17.30
17.30,17.30,17.30,17.30
17.50,17.50,17.50,17.50
17.38,17.36,17.39,17.31
17.36,17.36,17.36,17.36
17.45,17.31,17.45,17.31
17.32,17.25,17.46,17.14
17.39,17.26,17.39,17.16
17.14,17.09,17.14,17.09
17.25,17.50,17.50,17.20
17.50,17.50,17.50,17.50
17.50,17.50,17.50,17.50
17.41,17.41,17.41,17.41
17.41,17.41,17.41,17.41
17.44,17.55,18.23,17.41
17.65,18.24,18.24,17.65
18.31,18.01,18.32,18.01
18.00,18.54,18.54,18.00
18.60,18.72,18.72,18.60
18.74,18.74,18.74,18.74
18.74,18.50,18.74,18.50
18.74,18.74,18.74,18.74
18.54,18.54,18.54,18.54
18.60,18.00,18.60,17.75
17.77,17.77,17.77,17.77
18.74,18.74,18.74,18.74
17.50,17.85,18.27,17.50
18.04,18.04,18.04,18.04
17.53,18.00,18.00,17.53
17.98,17.98,17.98,17.98
17.73,18.00,18.00,17.70
17.98,18.00,18.00,17.97
18.46,18.46,18.46,18.46
18.50,18.50,18.50,18.50
18.72,18.72,18.72,18.72
18.74,18.74,18.74,18.74
18.57,18.55,18.57,18.55
18.73,18.73,18.73,18.73
18.70,17.95,18.75,17.95
17.95,17.95,17.95,17.95
17.95,17.95,17.95,17.95
17.95,17.95,17.95,17.95
17.97,17.97,17.97,17.97
17.92,17.52,17.97,17.50
17.55,18.01,18.01,17.55
17.56,18.75,18.75,17.56
18.75,18.75,18.75,18.75
17.58,17.58,17.58,17.58
18.00,17.85,18.00,17.70
17.77,17.77,17.77,17.77
17.96,17.97,17.97,17.96
17.63,18.00,18.06,17.63
18.00,18.00,18.00,18.00
17.98,17.90,17.98,17.90
17.90,17.90,17.90,17.90
17.90,17.90,17.90,17.90
17.75,17.75,17.75,17.75
17.62,17.62,17.81,17.62
17.96,17.81,17.96,17.78
17.81,17.97,18.00,17.81
17.98,18.02,18.02,17.61
18.02,18.02,18.02,18.02
18.25,17.70,18.25,17.70
17.61,17.60,17.61,17.60
18.44,17.93,18.44,17.58
18.10,17.88,18.10,17.88
18.25,17.83,18.25,17.83
17.70,17.70,17.73,17.70
17.60,17.60,17.60,17.60
17.55,17.50,17.55,17.50
17.55,17.55,17.72,17.50
17.61,17.61,17.76,17.61
17.75,17.50,17.75,17.50
17.50,17.50,17.50,17.50
17.50,17.70,17.75,17.50
17.70,17.48,17.85,17.48
17.75,17.77,17.77,17.75
17.80,17.80,17.80,17.79
17.56,17.51,17.56,17.50
17.92,17.95,17.95,17.92
17.95,17.95,17.95,17.95
17.87,17.85,17.87,17.85
17.85,17.85,17.85,17.85
17.85,17.85,17.85,17.85
17.85,17.85,17.85,17.85
17.85,17.85,17.85,17.85
17.85,17.85,17.85,17.85
17.85,17.85,17.85,17.85
17.85,17.86,17.86,17.85
17.86,17.86,17.86,17.86
17.86,17.86,17.86,17.86
17.85,17.90,17.95,17.85
17.96,17.99,18.00,17.87
17.92,18.32,18.49,17.92
18.75,18.70,18.75,18.35
18.75,18.75,18.75,18.75
18.75,18.75,18.75,18.75
18.55,18.55,18.55,18.55
18.55,18.55,18.55,18.55
18.45,18.20,18.45,18.20
18.84,18.88,18.88,18.84
18.26,18.26,18.26,18.26
18.26,18.26,18.26,18.26
18.35,18.40,18.40,18.30
18.41,18.75,18.75,18.41
18.33,18.40,18.41,18.30
18.30,18.30,18.40,18.30
18.30,18.30,18.31,18.30
18.30,18.30,18.30,18.30
18.30,18.30,18.30,18.30
18.22,18.22,18.22,18.22
18.35,17.95,18.38,17.89
17.89,18.10,18.62,17.89
18.14,17.89,18.62,17.85
18.02,18.17,18.36,18.00
18.05,18.93,18.93,18.00
18.90,18.20,18.92,18.05
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.26,18.06,18.26,18.06
18.31,18.85,18.85,18.31
18.85,18.85,18.85,18.85
18.85,18.85,18.85,18.85
18.85,18.85,18.85,18.85
18.11,18.11,18.11,18.11
18.11,18.14,18.34,18.11
18.22,18.03,18.25,18.00
18.23,18.02,18.25,18.00
18.25,18.25,18.25,18.25
18.25,18.04,18.38,18.04
18.35,18.35,18.35,18.35
18.38,18.00,18.38,18.00
18.00,18.10,18.36,18.00
18.35,18.35,18.35,18.35
18.36,18.36,18.36,18.36
18.30,18.36,18.36,18.30
18.36,18.36,18.36,18.36
18.36,18.36,18.36,18.36
18.18,18.18,18.18,18.18
18.30,18.30,18.36,18.30
18.36,18.36,18.36,18.36
18.36,18.36,18.36,18.36
18.25,18.36,18.36,18.25
18.50,18.50,18.50,18.41
18.50,18.50,18.50,18.50
18.50,18.74,18.74,18.50
18.74,18.74,18.74,18.74
18.74,18.74,18.74,18.74
18.50,18.52,18.52,18.50
18.88,18.88,18.88,18.88
18.88,18.88,18.88,18.88
18.86,18.86,18.86,18.86
18.90,18.90,18.90,18.90
18.90,18.90,18.90,18.90
18.90,18.90,18.90,18.90
18.90,18.90,18.90,18.90
18.90,18.90,18.90,18.90
18.90,18.90,18.90,18.90
18.85,18.85,18.85,18.85
18.90,18.95,18.95,18.90
18.95,18.95,18.95,18.95
18.80,19.00,19.00,18.75
19.85,19.85,19.85,19.85
19.73,19.00,19.73,19.00
19.80,19.80,19.80,19.80
18.95,18.95,19.40,18.95
18.95,18.95,18.95,18.95
19.43,19.43,19.43,19.43
18.95,18.95,18.95,18.95
19.01,18.98,19.06,18.95
18.98,18.98,18.98,18.98
19.01,18.95,19.01,18.95
19.60,19.49,19.60,19.24
19.45,19.44,19.45,19.44
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.25,19.25,19.25,19.25
19.24,19.65,19.70,19.24
19.65,19.65,19.65,19.65
19.57,19.57,19.57,19.57
19.65,19.15,19.65,19.15
19.65,19.65,19.65,19.65
19.65,19.65,19.65,19.65
19.74,19.66,19.74,19.66
19.66,19.66,19.66,19.66
19.84,19.72,19.84,19.72
19.72,19.72,19.72,19.72
19.65,19.50,19.65,19.50
19.65,19.65,19.65,19.58
19.65,19.56,19.74,19.54
19.56,19.56,19.56,19.56
19.56,19.56,19.56,19.56
19.50,19.50,19.50,19.50
19.50,19.55,19.55,19.50
19.51,19.50,19.52,19.50
19.50,19.70,19.70,19.50
19.89,19.89,19.89,19.89
19.88,19.88,19.88,19.88
19.88,19.88,19.88,19.88
19.85,19.50,19.85,19.50
19.51,19.55,19.55,19.50
19.51,19.87,19.87,19.50
19.86,19.86,19.86,19.86
19.87,19.60,19.87,19.60
19.86,19.86,19.86,19.86
19.65,19.81,19.81,19.65
19.70,19.78,19.90,19.63
20.45,19.94,20.45,19.85
20.45,20.01,20.45,20.01
20.44,19.98,20.44,19.97
19.98,19.60,19.98,19.60
19.78,19.26,19.99,19.01
18.82,19.71,19.71,18.82
19.71,19.71,19.71,19.71
19.64,19.64,19.64,19.64
19.71,19.71,19.71,19.59
19.72,19.80,19.80,19.72
19.82,19.82,19.82,19.82
19.79,19.79,19.79,19.79
19.82,19.82,19.82,19.82
19.81,20.00,20.00,19.79
20.00,19.69,20.00,19.69
20.00,20.00,20.00,20.00
22.40,22.40,22.40,22.40
19.90,20.11,20.11,19.90
19.95,20.12,20.45,19.95
20.12,20.12,20.12,20.12
20.12,20.12,20.12,20.12
20.12,20.12,20.12,20.12
20.12,20.12,20.12,20.12
20.12,20.12,20.12,20.12
20.12,20.12,20.12,20.12
20.45,20.45,20.45,20.43
20.02,20.00,20.02,20.00
20.45,20.20,20.50,20.18
20.50,20.50,20.50,20.50
20.32,20.98,22.00,20.18
21.73,21.31,21.73,21.31
21.73,20.23,21.74,20.23
21.65,21.66,21.70,21.00
21.42,21.72,21.72,21.42
21.51,21.51,21.51,21.51
21.60,21.42,21.75,21.42
21.92,21.83,21.95,21.82
21.45,21.00,21.45,21.00
21.69,20.99,21.71,20.99
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
20.18,20.18,20.18,20.18
20.18,20.18,20.18,20.18
20.34,20.34,20.34,20.34
20.35,20.18,20.38,20.18
20.18,20.18,20.18,20.18
20.18,19.88,20.18,19.85
19.90,20.65,20.65,19.90
20.49,20.00,20.49,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.91,20.14,20.16,18.50
20.00,20.04,20.04,19.93
19.95,19.66,20.03,19.50
20.03,20.05,20.05,20.03
20.05,20.05,20.05,20.05
20.04,20.05,20.05,19.50
20.04,20.40,20.40,19.51
20.40,20.40,20.40,20.40
19.63,19.65,20.05,19.50
20.30,20.25,20.30,19.58
20.00,20.00,20.00,20.00
20.01,20.19,20.19,19.59
20.25,20.25,20.25,20.25
20.25,20.20,20.25,20.15
20.15,20.15,20.15,20.15
20.15,20.15,20.15,20.15
20.20,20.20,20.20,20.20
19.66,19.80,19.80,19.66
19.81,20.00,20.00,19.81
20.15,20.16,20.16,20.15
20.05,20.01,20.05,20.01
20.00,20.10,20.10,19.90
20.10,20.10,20.10,20.10
20.10,20.10,20.10,20.10
20.10,20.10,20.10,20.10
20.00,19.50,20.10,19.50
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.95,20.25,20.25,19.95
20.01,20.19,20.19,20.00
20.09,20.88,20.88,20.09
20.47,20.47,20.47,20.47
20.00,19.99,20.00,19.99
20.06,20.04,20.88,20.01
20.05,20.00,20.05,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.25,20.25,20.25,20.25
20.00,20.49,20.49,20.00
20.50,20.00,20.50,20.00
20.00,20.00,20.00,20.00
20.01,20.26,20.26,20.01
20.00,20.40,20.40,20.00
20.24,20.40,20.40,20.24
20.28,20.05,20.28,20.02
20.25,20.24,20.25,20.02
20.25,20.25,20.25,20.25
20.21,20.02,20.21,20.02
20.20,20.20,20.20,20.16
20.05,20.14,20.25,20.05
20.06,20.06,20.06,20.06
20.24,20.12,20.24,20.12
20.12,20.12,20.12,20.12
20.06,20.06,20.06,20.06
20.06,20.06,20.06,20.06
20.10,20.15,20.30,20.10
20.27,20.05,20.27,20.05
20.26,20.11,20.31,20.11
20.11,20.11,20.11,20.11
20.50,20.16,20.50,20.16
20.16,20.30,20.30,20.16
20.33,20.34,20.34,20.33
20.33,20.96,20.96,20.16
20.96,20.96,20.96,20.96
20.96,20.96,20.96,20.96
20.28,20.25,20.50,20.21
20.25,20.25,20.25,20.25
20.25,20.25,20.25,20.25
20.52,20.52,20.52,20.52
20.52,20.52,20.52,20.52
20.65,20.65,20.65,20.65
20.45,20.63,20.75,20.45
20.45,20.70,20.70,20.16
20.70,20.70,20.75,20.13
20.75,20.90,20.90,20.70
20.95,20.99,21.00,20.95
20.46,20.46,20.46,20.46
21.48,21.50,21.50,21.48
21.46,21.00,21.46,21.00
21.04,22.44,22.44,21.04
21.05,21.95,21.95,21.05
21.77,21.10,21.77,21.10
21.75,21.01,21.75,21.01
21.01,21.01,21.01,21.01
21.24,21.23,21.36,21.23
21.08,21.52,23.18,21.05
21.63,21.79,21.79,21.60
21.79,21.79,21.79,21.79
21.79,21.79,21.79,21.79
21.94,22.40,23.10,21.65
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
22.34,22.01,22.34,22.00
21.91,21.90,21.91,21.90
21.90,21.90,21.90,21.90
21.85,21.91,21.91,21.85
22.07,22.10,22.30,22.07
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.30,22.35,22.35,22.30
22.37,22.60,22.60,22.07
22.60,22.60,22.60,22.60
22.60,22.60,22.60,22.60
22.39,22.65,22.65,22.39
21.86,22.14,22.14,21.86
22.14,22.14,22.14,22.14
22.14,22.14,22.14,22.14
22.64,22.64,22.64,22.64
22.44,22.64,22.64,22.44
22.64,22.64,22.64,22.64
22.50,22.64,22.64,22.46
22.28,21.89,22.28,21.89
22.43,22.64,22.65,22.43
22.50,23.54,23.54,22.50
23.54,23.54,23.54,23.54
23.54,23.54,23.54,23.54
23.04,22.56,23.04,22.50
22.69,22.69,22.75,21.60
22.60,22.80,22.85,22.60
22.80,23.00,23.00,22.60
23.00,22.64,23.00,22.07
22.64,22.30,22.64,22.30
22.30,22.29,22.31,21.56
22.30,22.96,22.96,22.30
22.99,22.99,22.99,22.99
22.64,22.50,22.64,22.30
22.50,22.50,22.50,22.50
22.31,22.31,22.31,22.31
22.42,22.45,22.45,22.42
22.35,22.43,22.43,22.35
22.35,22.35,22.35,22.35
22.65,22.68,22.68,22.65
22.83,22.35,22.83,22.35
22.05,22.05,22.05,21.76
21.95,21.60,21.99,21.60
21.68,21.68,21.68,21.68
21.68,21.68,21.68,21.68
21.88,21.88,21.88,21.88
21.88,21.88,21.88,21.88
21.45,21.54,21.54,21.45
21.29,21.60,21.60,21.29
21.56,21.64,21.64,21.56
21.50,21.71,22.00,21.50
21.71,21.71,21.71,21.71
22.19,22.50,22.50,22.16
22.50,22.50,22.50,22.50
21.80,22.23,22.23,21.80
22.39,22.38,22.39,22.34
22.38,22.38,22.38,22.38
22.38,22.38,22.38,22.38
22.18,22.18,22.18,22.18
22.12,22.12,22.13,22.12
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
22.56,22.56,22.56,22.56
22.56,22.56,22.56,22.56
22.56,22.56,22.56,22.56
22.62,22.62,22.62,22.62
22.65,22.65,22.65,22.05
22.82,22.81,22.82,22.81
22.81,22.81,22.81,22.81
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.80,22.80,22.80,22.80
22.51,22.51,22.51,22.51
22.90,22.90,22.90,22.90
23.00,23.00,23.00,23.00
23.03,23.00,23.03,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.23,23.00,23.23,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.04,23.04,23.00
23.05,23.00,23.05,23.00
23.25,23.25,23.35,23.25
23.26,23.25,23.26,23.25
23.30,23.30,23.30,23.30
23.30,23.30,23.30,23.30
23.30,23.50,23.50,23.30
23.35,23.35,23.35,23.35
23.37,23.35,23.37,23.35
23.35,23.35,23.35,23.35
23.35,23.35,23.35,23.35
23.49,23.50,23.50,23.49
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.84,23.90,23.50
23.84,23.84,23.84,23.84
23.64,23.85,23.85,23.64
23.90,23.75,23.90,23.75
23.57,23.57,23.57,23.57
23.55,23.74,23.74,23.55
23.74,23.74,23.74,23.55
23.74,23.74,23.74,23.74
23.59,23.59,23.59,23.59
23.87,23.80,23.87,23.80
23.55,23.60,23.66,23.55
23.60,23.60,23.60,23.60
23.72,23.60,23.72,23.60
23.60,23.60,23.60,23.60
23.61,23.61,23.61,23.61
23.65,23.87,23.87,23.65
23.75,23.86,23.90,23.75
23.63,23.63,23.63,23.63
23.63,23.63,23.63,23.63
23.61,23.61,23.61,23.61
23.63,23.50,23.68,23.50
23.68,23.68,23.68,23.68
23.68,23.68,23.68,23.68
23.70,23.62,23.77,23.62
23.65,23.62,23.65,23.62
23.62,23.62,23.62,23.62
23.27,23.89,23.89,23.27
23.89,23.89,23.89,23.89
23.88,23.60,23.89,23.60
23.60,23.60,23.60,23.60
23.60,23.60,23.60,23.60
23.60,23.60,23.60,23.60
23.60,23.60,23.60,23.60
23.60,23.89,23.90,23.60
23.90,23.90,23.90,23.90
23.90,23.90,23.90,23.90
23.99,24.25,24.25,23.66
24.00,23.75,24.00,23.63
23.64,23.60,23.64,23.60
23.60,23.60,23.92,23.60
24.00,24.00,24.00,24.00
24.00,23.95,24.00,23.93
23.99,25.25,25.29,23.99
25.25,25.25,25.25,25.25
25.25,25.25,25.25,25.25
24.88,24.88,24.88,24.88
24.88,24.88,24.88,24.88
24.26,24.57,24.57,24.26
24.25,24.34,24.34,24.25
24.34,24.34,24.34,24.34
24.25,24.25,24.25,24.25
24.25,24.25,24.25,24.25
24.25,24.25,24.25,24.25
24.49,24.38,24.75,24.38
24.37,24.39,24.39,24.37
24.39,24.39,24.39,24.39
24.39,24.39,24.39,24.39
24.35,24.35,24.36,24.35
24.35,24.45,24.45,24.35
24.59,24.47,24.75,24.43
24.56,24.65,24.68,24.44
24.51,24.65,24.65,24.43
24.52,24.44,24.65,24.44
24.65,24.35,24.65,24.35
24.40,24.44,24.44,24.40
24.46,24.40,24.48,24.40
24.28,24.50,24.50,24.28
24.30,24.40,24.50,24.30
24.40,24.40,24.40,24.40
24.20,24.26,24.26,24.17
24.26,24.26,24.26,24.26
24.39,24.30,24.40,24.17
24.56,24.30,24.56,24.30
24.23,24.65,24.65,24.15
24.57,24.37,24.57,24.37
24.37,24.37,24.37,24.37
24.35,24.51,24.51,24.35
24.28,24.27,24.57,24.27
24.20,24.20,24.20,24.20
24.20,24.20,24.20,24.20
24.20,24.51,24.55,24.20
24.35,24.50,24.50,24.35
24.30,24.49,24.49,24.30
24.45,24.34,24.45,24.34
24.48,24.49,24.49,24.48
24.31,24.31,24.31,24.31
24.31,24.31,24.31,24.31
24.35,24.39,24.45,24.15
24.20,24.21,24.50,24.20
24.38,24.38,24.38,24.38
24.45,24.50,24.50,24.33
24.50,24.53,24.75,24.20
24.70,24.75,24.75,24.21
24.75,24.75,24.75,24.75
24.57,25.00,25.00,24.57
25.00,24.20,25.00,24.20
24.20,24.20,24.20,24.20
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.50,24.50,24.50,24.50
24.41,24.67,24.67,24.41
24.21,24.34,24.36,24.21
24.22,24.22,24.22,24.22
24.30,24.48,24.48,24.30
24.48,24.48,24.48,24.48
24.23,24.47,24.47,24.23
24.48,24.40,24.48,24.40
24.24,24.24,24.24,24.24
24.36,24.36,24.40,24.34
24.24,24.25,24.26,24.23
24.35,24.15,24.39,24.13
24.15,24.15,24.15,24.15
24.13,24.10,24.13,24.10
24.12,24.06,24.12,24.06
24.01,23.81,24.05,23.81
24.03,24.03,24.03,24.03
24.03,24.03,24.03,24.03
24.25,24.17,24.25,24.05
24.50,24.50,24.50,24.50
24.52,24.52,24.52,24.52
24.55,24.55,24.56,24.55
24.65,24.65,24.66,24.65
24.75,24.75,24.75,24.74
24.75,24.98,24.98,24.73
24.98,25.10,25.10,24.98
24.80,24.75,25.10,24.70
24.75,24.75,24.75,24.75
24.71,24.71,24.71,24.71
24.71,24.71,24.71,24.71
24.71,24.71,24.71,24.71
24.71,24.71,24.71,24.71
24.80,24.80,24.80,24.80
24.83,24.83,24.83,24.83
24.90,25.10,25.10,24.90
25.06,25.10,25.10,25.00
25.10,25.50,25.90,25.10
25.35,26.29,26.40,25.35
26.30,26.31,26.35,26.26
26.31,26.31,26.31,26.31
25.61,25.63,25.80,25.61
25.95,26.30,26.30,25.55
26.35,26.00,26.35,26.00
26.11,26.06,26.11,26.05
26.06,26.06,26.06,26.06
26.08,26.40,26.40,26.06
26.05,26.40,26.40,26.05
26.39,26.50,26.50,26.10
26.50,26.50,26.50,26.50
26.49,26.90,26.90,26.49
27.25,29.70,29.85,27.25
29.80,29.75,29.80,28.67
