EDC,Direxion Emerging Markets Bull 3X Shares,NASDAQ
1010.88,1027.68,1028.52,1003.80
1018.44,1024.20,1028.40,1009.80
1058.76,1071.60,1076.16,1056.72
1059.72,1073.28,1073.28,1053.36
1067.88,1047.12,1073.40,1045.20
1026.96,1061.16,1066.08,1015.68
1080.00,1085.76,1095.60,1068.12
1092.12,1084.68,1093.68,1074.84
1103.28,1083.84,1103.76,1081.92
1095.24,1089.24,1109.40,1089.24
1124.52,1124.76,1145.16,1116.12
1129.80,1151.04,1152.00,1129.20
1158.00,1162.80,1164.12,1146.12
1162.20,1181.64,1188.24,1160.28
1185.72,1198.80,1205.04,1182.00
1213.20,1208.88,1232.52,1202.40
1208.88,1194.96,1218.24,1184.28
1201.68,1209.84,1216.27,1197.84
1202.52,1219.20,1221.36,1198.37
1215.84,1241.76,1245.96,1198.92
1250.04,1238.76,1260.00,1238.76
1241.64,1264.80,1264.80,1231.68
1199.64,1221.84,1221.84,1195.08
1216.08,1211.64,1216.67,1205.52
1237.56,1224.48,1246.55,1223.40
1243.80,1241.52,1251.72,1214.28
1241.04,1253.76,1270.20,1239.37
1262.16,1311.36,1319.76,1255.68
1365.12,1389.60,1393.56,1362.48
1360.80,1364.52,1396.20,1355.28
1343.04,1370.16,1370.28,1336.56
1338.12,1339.08,1342.20,1326.72
1316.76,1302.50,1320.77,1288.32
1315.08,1320.48,1329.11,1312.80
1342.08,1353.24,1362.00,1327.09
1326.12,1320.60,1326.12,1309.20
1336.80,1341.24,1342.32,1318.32
1311.00,1322.64,1323.00,1299.00
1289.16,1314.72,1318.20,1289.04
1332.84,1337.40,1353.84,1332.12
1338.00,1346.76,1349.64,1326.60
1334.52,1341.48,1341.60,1327.08
1322.04,1319.04,1326.00,1308.00
1313.64,1304.40,1329.36,1296.00
1296.00,1293.48,1304.28,1270.08
1281.96,1262.04,1281.96,1252.92
1287.72,1306.56,1316.28,1283.76
1288.68,1287.84,1301.60,1286.16
1290.12,1295.40,1299.72,1282.44
1317.72,1320.48,1331.04,1302.00
1289.88,1270.20,1294.68,1257.72
1283.76,1274.76,1292.64,1270.92
1254.36,1267.56,1268.52,1242.60
1262.40,1237.56,1262.40,1217.52
1245.57,1263.24,1267.94,1244.64
1252.92,1261.68,1264.56,1242.72
1256.90,1269.96,1285.08,1248.12
1290.96,1288.44,1297.80,1281.00
1272.62,1285.20,1290.48,1268.29
1288.68,1274.28,1290.00,1270.20
1276.08,1280.04,1292.04,1276.08
1296.00,1244.16,1296.00,1242.24
1216.32,1195.32,1216.92,1176.96
1218.24,1212.36,1219.08,1195.56
1238.64,1161.48,1243.80,1153.20
1181.16,1181.40,1190.88,1159.80
1180.92,1220.64,1224.00,1179.96
1218.72,1201.08,1225.80,1201.08
1190.76,1211.52,1213.80,1176.00
1169.52,1177.32,1181.76,1158.00
1212.72,1222.56,1229.40,1210.68
1237.68,1238.04,1242.60,1224.84
1239.24,1250.16,1251.12,1233.12
1270.68,1280.28,1287.48,1254.74
1261.92,1257.00,1262.16,1247.64
1238.88,1217.16,1243.80,1206.84
1207.20,1180.68,1208.28,1178.64
1193.88,1196.04,1205.04,1191.48
1177.32,1163.16,1180.20,1160.40
1121.28,1121.40,1142.16,1119.84
1126.92,1100.28,1128.36,1078.80
1126.08,1119.60,1132.44,1117.32
1102.32,1083.84,1107.24,1080.60
1093.20,1097.64,1099.56,1084.20
1119.00,1096.44,1122.72,1080.12
1121.04,1140.12,1141.91,1121.04
1119.00,1152.96,1153.08,1109.40
1142.04,1154.64,1159.92,1135.80
1156.08,1114.20,1156.20,1114.20
126.56,124.80,126.76,124.28
124.20,120.12,124.84,119.64
119.88,118.96,120.72,117.24
113.20,118.36,119.80,112.60
117.36,119.16,119.56,116.20
119.68,122.80,125.00,118.52
125.36,126.36,128.60,125.00
126.68,126.20,127.44,125.20
122.12,119.52,122.68,117.69
117.48,110.28,117.48,110.28
118.52,118.76,119.40,115.96
115.52,112.96,115.68,110.72
115.04,113.28,115.24,111.70
117.60,117.80,118.68,116.56
119.20,119.40,119.56,116.60
118.76,121.28,122.16,118.40
121.92,123.64,124.84,121.88
125.60,126.72,128.12,124.80
124.88,122.72,125.36,121.61
126.04,126.84,128.00,124.60
128.00,132.32,133.16,126.44
131.48,127.88,131.76,126.52
129.28,130.84,131.12,128.40
133.32,134.32,136.52,132.72
134.92,134.64,135.04,133.00
136.44,137.52,138.36,135.24
139.16,140.64,141.08,138.96
140.12,137.44,140.32,135.60
134.80,134.80,135.52,132.60
132.28,130.92,132.44,130.56
132.16,132.80,134.28,131.77
131.76,133.00,133.32,130.60
132.76,131.48,134.08,131.12
132.40,133.00,133.56,131.28
133.08,133.96,134.36,131.84
133.16,133.20,135.00,130.56
134.08,128.68,137.76,127.36
122.80,125.92,126.16,120.64
122.64,122.76,122.76,120.52
127.12,124.92,127.76,124.28
122.08,120.12,122.80,119.52
119.40,119.76,122.24,119.04
116.96,113.40,117.52,112.90
114.80,118.20,119.48,112.60
118.16,114.04,118.46,113.12
113.32,107.92,113.80,107.76
107.32,110.72,110.80,106.56
108.80,108.84,111.06,106.80
105.96,104.46,105.96,103.40
98.24,98.64,100.84,97.00
100.96,96.48,101.08,95.80
96.36,102.48,102.56,95.88
101.40,97.68,102.27,96.88
101.08,100.08,102.32,98.48
99.76,101.56,101.88,98.80
99.12,92.00,100.60,91.80
85.72,80.04,85.80,76.80
83.24,83.48,84.80,79.24
77.20,78.44,80.80,74.88
82.28,83.24,83.36,79.88
85.24,86.92,88.04,85.00
90.08,92.00,92.60,90.04
90.04,93.56,94.36,89.76
94.92,94.72,96.40,93.52
93.92,89.48,95.72,87.61
85.80,87.08,89.40,85.52
87.32,85.16,87.76,82.84
85.36,85.68,87.72,84.92
88.48,88.84,89.40,86.66
87.92,86.96,89.48,86.36
96.08,99.40,99.40,94.72
95.88,95.68,96.56,94.60
97.52,99.24,100.52,97.40
99.60,100.20,100.48,97.60
102.52,102.84,103.20,101.76
100.84,99.44,101.88,98.80
98.72,98.36,98.76,97.32
99.28,101.56,101.88,98.04
104.40,104.52,105.70,103.44
104.72,101.48,104.76,99.52
100.20,103.40,103.44,100.20
101.56,102.80,102.92,99.08
100.00,98.60,100.40,98.52
100.00,97.88,100.05,97.36
95.72,96.08,99.74,94.40
99.08,101.16,102.48,98.68
100.76,101.28,103.08,100.40
100.40,99.44,100.40,98.16
98.04,95.68,98.11,94.98
92.88,92.60,94.08,92.32
95.72,97.96,99.00,93.80
98.00,98.40,100.08,97.76
99.80,101.12,102.30,99.64
103.00,103.00,103.88,101.49
104.08,103.72,104.80,103.56
99.92,100.16,100.96,97.16
100.48,97.96,101.08,97.40
95.52,92.56,95.80,92.16
90.92,92.04,93.48,90.80
88.60,85.52,88.88,84.83
88.32,89.28,90.04,88.00
91.64,92.60,93.04,90.00
92.88,89.76,93.16,89.12
85.20,83.48,85.64,82.84
82.92,83.72,86.32,82.20
86.68,85.80,88.78,85.32
88.84,87.88,88.96,85.96
91.52,89.44,92.68,88.92
91.12,94.16,94.32,90.48
94.44,97.64,98.24,94.12
101.72,101.68,103.00,98.40
105.00,110.00,110.56,104.76
112.00,112.52,113.16,110.96
111.12,112.72,113.64,110.44
111.44,108.80,111.72,108.60
109.16,110.87,111.40,108.52
116.48,114.40,116.88,113.80
114.72,113.92,115.24,113.20
113.16,128.40,128.48,111.40
126.72,126.00,127.20,123.72
124.20,117.60,124.28,117.00
118.16,118.68,120.06,117.44
117.24,115.96,118.32,115.20
115.64,113.36,116.00,112.68
115.20,114.48,116.28,112.68
111.80,110.68,112.40,109.48
105.24,106.72,107.92,104.56
108.92,112.96,113.12,108.64
111.48,114.24,114.45,110.28
115.84,113.12,116.60,110.56
113.68,117.24,117.75,113.32
112.84,114.20,115.84,112.44
115.56,111.20,116.08,110.72
113.36,113.28,115.00,110.72
117.96,121.76,122.16,117.60
120.16,123.20,123.36,119.40
119.88,125.32,126.14,119.36
123.64,121.52,124.92,120.64
123.64,124.44,125.96,122.84
124.24,126.76,127.20,123.60
128.40,127.04,129.00,126.76
127.40,126.88,128.00,125.84
129.32,130.28,132.40,128.80
123.88,121.40,124.04,120.96
123.20,120.60,123.24,119.80
120.76,122.36,122.72,119.64
122.40,124.12,124.76,122.32
125.32,125.32,126.04,124.92
126.80,123.20,126.84,121.68
124.08,119.52,124.16,119.32
120.88,119.72,121.52,117.36
120.24,121.68,121.88,120.12
117.20,114.48,117.56,114.40
116.96,115.50,117.44,115.32
116.08,109.16,116.28,108.48
107.36,108.48,108.64,105.20
108.12,106.92,108.64,106.08
107.04,105.32,107.32,102.88
102.00,105.72,106.32,101.88
105.84,110.64,110.84,104.96
114.60,117.24,118.52,114.08
121.64,120.12,124.00,120.08
121.12,117.92,121.76,117.52
118.16,113.12,118.80,112.52
112.12,112.64,113.40,111.02
113.00,115.00,115.60,112.40
115.44,110.96,115.44,110.44
110.64,111.60,112.84,109.72
113.04,114.32,114.76,111.88
116.56,117.72,118.44,116.00
116.00,110.16,116.74,109.52
108.72,108.88,111.28,106.68
107.00,108.76,109.44,105.20
107.60,106.84,109.68,106.56
112.12,113.92,114.92,111.24
114.80,114.24,116.20,113.96
112.48,114.36,114.68,112.48
111.80,106.92,111.88,106.44
105.40,104.84,106.12,103.54
105.92,105.80,106.48,104.40
107.68,107.76,109.96,107.32
107.44,105.00,107.44,104.80
106.92,110.84,113.92,102.24
105.40,105.04,106.28,102.46
104.84,104.36,106.64,104.12
107.12,106.96,108.20,106.12
108.12,108.76,109.12,108.00
107.08,106.24,107.80,105.75
108.96,110.72,110.80,108.72
111.20,111.96,112.64,110.88
113.12,114.80,115.12,112.40
108.20,101.80,108.32,101.60
103.04,101.08,103.04,99.96
99.64,98.08,99.80,98.08
99.76,99.24,100.68,98.52
99.60,98.68,100.16,97.48
97.56,96.92,97.92,94.55
98.36,101.92,103.09,98.36
102.48,98.44,102.96,97.44
99.80,101.60,102.40,98.64
101.00,101.40,102.12,100.72
101.32,99.80,101.72,99.05
99.68,98.36,99.68,97.80
99.76,97.96,100.08,96.52
100.20,101.64,101.76,98.88
97.84,94.20,97.96,92.08
90.60,86.80,90.64,86.52
87.08,85.56,87.60,83.56
87.32,87.36,88.51,86.48
83.92,83.60,86.40,82.24
87.12,85.76,87.72,84.96
82.88,86.12,86.80,82.16
83.92,78.96,84.48,78.60
82.80,83.60,85.16,82.20
82.64,82.80,84.36,81.04
84.72,88.08,88.36,84.68
90.00,89.36,90.72,88.00
88.48,86.56,88.48,85.32
87.92,92.00,92.64,87.84
94.00,91.80,95.20,91.28
88.12,92.48,92.60,88.12
94.40,95.80,97.32,93.80
95.52,93.20,96.24,93.00
92.16,91.28,94.28,90.52
90.84,92.40,92.76,89.20
93.60,93.88,95.16,93.04
93.68,94.04,96.52,93.40
93.48,91.04,94.04,90.08
92.24,90.88,92.84,89.92
93.52,95.96,96.64,92.88
96.20,94.12,96.76,92.32
88.68,89.56,90.32,87.20
94.36,93.68,94.80,92.60
92.80,94.00,94.36,92.40
96.48,97.80,99.28,96.48
96.56,94.40,96.68,92.44
92.40,92.20,92.40,89.88
92.60,88.96,93.52,88.44
87.48,89.72,89.96,86.76
90.28,84.92,90.44,83.76
85.16,86.20,87.68,85.16
88.56,89.32,89.96,88.48
89.96,92.84,93.20,89.84
91.16,87.16,92.32,85.96
85.36,88.32,88.80,84.44
90.36,89.84,93.04,89.56
92.12,92.28,93.08,90.64
95.32,95.64,96.71,94.48
98.00,96.08,99.12,96.08
97.48,100.16,100.52,97.28
102.72,102.20,104.52,102.08
104.56,104.48,106.29,104.12
107.56,107.80,108.12,106.20
106.88,109.00,109.08,106.40
107.00,107.52,107.72,104.24
110.84,106.56,113.12,106.20
106.92,107.92,108.92,106.16
112.56,111.52,114.04,110.68
112.36,114.24,115.72,109.84
114.20,110.68,115.40,110.24
108.44,110.56,111.08,108.16
111.44,110.04,111.71,108.20
107.80,105.08,108.08,100.88
106.40,108.92,109.16,105.72
109.00,111.80,112.96,108.28
111.16,109.92,111.40,108.92
109.96,108.84,110.60,108.76
107.24,106.60,107.52,104.72
106.72,106.92,106.92,104.12
102.64,102.48,102.92,100.36
102.84,103.92,105.04,101.44
106.00,106.88,108.20,105.80
104.44,106.20,106.34,104.16
106.00,106.76,107.48,104.44
106.12,108.28,109.36,105.80
106.20,106.72,106.88,105.20
106.84,108.08,109.92,106.80
107.04,109.64,109.88,106.64
110.76,109.04,111.72,109.04
109.20,108.60,110.08,108.04
113.28,113.96,114.16,111.96
114.40,115.24,116.64,114.00
117.08,117.64,118.80,116.64
117.24,114.48,117.24,113.12
117.12,118.64,119.28,116.24
118.08,118.76,119.36,118.00
117.64,116.00,118.32,115.00
117.88,118.44,118.72,117.52
120.16,120.84,121.08,119.64
120.44,120.48,121.64,120.28
118.80,117.56,119.48,116.12
119.04,119.12,120.08,117.92
120.00,120.16,120.80,119.32
118.32,115.32,118.44,114.64
116.92,116.56,117.56,116.24
116.92,118.36,119.32,116.60
115.92,116.48,117.00,115.40
119.60,119.92,120.56,118.16
122.88,123.40,124.48,122.36
123.36,124.92,125.44,123.20
125.24,126.84,127.16,124.96
124.60,125.56,126.32,124.60
126.16,123.80,126.48,122.58
122.64,123.76,124.28,121.80
123.04,122.20,123.20,121.19
121.92,122.32,122.52,120.84
121.56,126.44,126.60,120.36
125.00,124.24,125.84,122.68
122.84,123.44,123.64,122.08
123.32,122.56,123.32,121.36
123.60,122.52,126.16,121.80
122.80,123.20,123.52,121.56
124.28,123.76,124.28,122.40
123.64,124.72,124.80,122.52
124.56,123.60,125.00,123.28
126.08,126.92,127.28,126.08
128.44,129.12,129.36,128.32
128.40,131.20,131.72,128.04
130.72,131.32,131.44,129.84
130.92,129.56,131.16,128.60
129.36,131.64,132.00,129.24
125.88,129.48,129.56,124.88
127.88,128.96,129.68,127.60
131.20,131.92,132.08,130.64
132.28,131.64,132.72,129.84
133.72,132.84,134.12,132.20
129.72,125.44,130.64,124.60
130.48,130.96,131.92,129.20
129.04,132.32,133.08,128.92
136.80,136.20,137.12,135.92
136.92,136.32,137.04,135.61
137.12,138.08,138.64,136.64
136.20,136.44,137.04,135.28
137.12,139.52,139.56,136.40
139.80,136.76,139.80,136.60
138.68,134.92,138.96,133.00
130.20,127.64,130.72,126.32
128.80,129.80,130.84,126.28
131.76,133.72,134.28,130.08
129.44,127.36,130.48,126.16
125.04,124.60,126.80,124.36
125.48,123.08,125.80,121.72
124.68,126.48,127.12,123.36
128.16,131.48,131.72,128.16
129.60,131.80,131.96,129.40
135.04,133.96,135.92,132.92
134.40,134.52,135.32,133.72
135.56,133.64,136.33,131.44
135.64,137.20,137.22,134.56
137.76,139.24,139.40,137.44
137.24,138.28,139.08,136.56
137.44,136.72,138.16,136.08
137.12,135.36,137.68,133.96
136.36,138.56,138.68,136.04
139.40,140.96,141.18,139.12
141.60,142.96,143.12,140.88
137.60,139.04,139.24,137.12
139.28,138.16,139.80,137.64
138.12,137.56,138.12,136.56
144.60,143.00,144.84,142.20
144.16,141.76,145.28,140.72
142.48,145.32,145.48,141.48
143.64,140.16,144.16,139.48
137.76,135.04,138.68,133.40
131.40,133.52,134.12,130.44
130.68,130.68,131.32,130.08
128.40,126.72,128.44,125.32
125.52,124.68,125.76,123.52
124.08,129.48,132.00,123.96
129.84,125.84,130.48,125.76
127.16,126.48,127.76,125.80
127.68,123.68,127.92,122.56
120.28,117.92,120.56,116.30
116.88,115.96,118.64,115.40
118.28,120.72,121.60,116.68
115.28,112.96,115.40,112.08
113.20,114.32,115.64,112.80
106.04,107.52,109.08,105.84
106.60,107.52,108.04,106.04
105.76,100.96,105.96,100.80
101.72,102.44,104.56,98.40
103.72,105.12,105.87,102.20
111.40,109.12,111.73,109.12
109.00,106.36,109.48,106.28
106.72,110.96,111.64,103.32
109.80,105.68,110.08,104.80
102.52,98.76,103.40,98.60
103.92,101.76,106.08,101.72
102.80,103.56,105.60,101.36
99.64,99.76,101.00,93.28
92.80,97.04,100.32,92.72
100.16,100.12,102.24,98.66
99.88,101.08,101.48,99.32
100.48,102.44,103.58,100.40
102.20,100.32,102.60,99.32
101.04,100.64,102.00,99.88
100.56,102.44,103.84,100.44
97.44,100.28,100.40,96.88
103.64,106.04,106.92,103.60
108.88,106.40,109.80,104.52
106.96,109.60,110.76,106.96
111.20,110.92,112.20,109.68
109.88,108.08,109.88,107.24
108.20,108.44,108.60,106.16
105.88,105.52,106.04,103.72
104.48,101.64,105.04,101.48
102.52,103.68,103.92,102.00
106.72,104.32,107.00,104.16
103.24,104.32,104.56,102.92
104.32,103.36,105.56,103.12
104.88,102.64,104.92,101.72
102.00,105.12,105.24,101.80
102.32,101.72,102.40,101.16
102.32,103.28,103.60,102.12
102.40,103.32,104.36,101.04
103.00,102.64,104.08,102.44
110.72,112.48,112.56,109.00
110.84,109.68,110.84,109.32
110.40,107.60,110.48,107.36
110.20,111.52,111.88,110.12
107.84,105.00,107.96,104.76
101.48,99.60,101.64,99.12
100.56,99.48,100.72,99.24
100.20,100.20,101.44,99.96
101.64,100.56,101.72,100.12
99.28,100.16,100.96,98.60
98.16,96.00,98.28,95.36
92.40,93.20,93.20,91.40
92.12,88.88,92.16,88.60
87.68,86.48,89.04,86.20
85.96,82.28,86.00,82.28
82.68,78.80,83.08,77.52
76.24,78.16,82.10,75.28
79.20,83.84,86.80,79.20
87.72,87.20,89.04,85.48
87.88,89.00,90.20,87.60
92.80,92.72,93.12,91.60
90.32,90.20,90.60,88.60
90.48,90.56,91.06,89.52
93.16,92.80,94.32,92.68
92.88,91.44,93.52,91.24
90.96,91.76,92.24,90.72
93.24,91.76,93.24,91.32
91.12,88.40,91.20,87.60
86.60,83.56,86.60,83.16
83.60,82.44,84.72,81.20
86.76,87.80,88.00,85.88
91.52,92.40,93.48,91.28
93.04,91.56,93.16,90.52
90.68,89.28,90.80,88.76
92.52,91.32,93.88,89.28
88.40,90.08,90.52,87.72
93.52,90.48,94.48,90.16
90.24,92.80,93.12,89.96
92.16,92.32,92.52,90.92
94.64,98.24,98.76,94.64
99.88,104.00,104.32,98.64
102.12,101.68,103.20,101.52
100.88,101.84,102.84,100.36
98.20,100.12,100.96,98.12
99.52,96.92,99.65,96.16
96.60,97.08,97.12,94.04
91.04,89.12,92.80,88.88
92.48,93.80,94.68,91.76
96.72,98.96,99.32,96.48
98.72,97.32,100.20,97.12
96.76,99.32,99.44,96.64
95.04,94.24,96.28,93.40
93.16,93.84,94.67,93.16
92.88,93.04,93.40,91.92
90.80,91.12,91.84,89.12
94.04,96.88,97.20,93.76
98.48,100.12,100.20,98.36
99.28,99.40,99.52,96.96
97.88,99.28,99.80,97.24
97.00,98.12,99.60,96.64
96.92,99.88,100.44,96.40
98.16,97.12,98.40,96.40
98.64,101.20,102.08,97.12
100.36,100.56,101.40,100.00
100.92,100.68,101.40,100.24
100.04,100.24,102.32,100.04
99.76,99.84,100.16,98.88
98.28,97.68,98.58,97.56
95.28,94.60,95.44,93.20
94.96,94.04,95.42,93.08
91.72,89.80,92.24,89.10
89.52,88.72,89.80,88.72
84.76,82.80,84.88,82.72
84.16,84.84,85.14,83.60
88.00,86.36,88.28,85.84
84.12,83.16,84.24,81.56
85.60,86.04,86.28,85.00
86.40,88.92,89.18,86.08
88.40,95.56,96.40,87.88
92.80,90.72,92.96,89.84
93.36,94.52,95.32,93.12
95.40,95.52,96.04,94.16
95.96,96.72,96.80,95.60
96.56,92.08,96.84,91.92
90.88,89.60,91.04,88.47
89.52,90.24,90.48,89.08
93.44,95.40,95.96,93.28
93.60,94.76,95.20,92.92
97.04,98.28,98.64,96.44
100.76,102.56,103.40,100.28
105.64,106.60,108.32,105.40
106.00,105.16,106.92,105.01
112.28,111.52,112.88,109.88
113.56,115.00,115.12,112.52
113.48,115.24,115.24,113.20
115.84,113.16,117.04,113.04
114.00,114.72,115.36,112.52
114.64,116.88,117.20,114.00
118.08,120.00,121.87,117.52
112.32,113.52,114.16,111.40
113.20,113.04,114.20,112.88
116.04,115.16,116.72,115.08
117.48,118.72,119.23,116.68
117.92,121.40,122.32,117.84
123.04,122.88,123.28,122.28
124.20,124.12,125.08,123.56
124.48,124.76,125.64,123.24
121.04,120.28,122.12,119.20
117.20,114.96,117.36,114.60
116.52,117.00,117.80,114.64
117.08,118.84,119.36,116.80
117.16,115.20,117.60,114.92
115.44,110.80,115.68,110.04
108.72,110.16,110.28,108.12
113.96,114.44,115.88,113.04
114.08,111.12,114.56,110.80
108.44,110.12,110.84,108.24
113.04,110.64,113.68,110.40
112.96,113.84,114.44,112.48
113.64,116.36,116.57,112.88
114.56,112.96,114.68,112.84
113.80,113.48,113.92,112.88
112.76,113.32,114.16,111.60
110.84,112.04,112.28,110.36
113.80,113.00,114.04,112.40
111.08,107.80,111.08,106.72
105.20,107.84,108.04,104.60
102.96,103.60,103.86,101.68
102.88,100.28,103.22,100.24
100.64,99.60,100.80,98.72
99.00,100.48,101.76,98.80
99.24,98.92,100.04,98.20
96.32,94.60,97.32,94.36
92.20,93.12,94.56,91.80
93.56,93.04,93.88,92.88
92.00,91.52,92.24,91.20
93.96,95.28,95.72,93.96
94.56,94.20,94.76,93.28
94.12,94.00,94.28,93.20
90.56,90.88,91.24,89.96
89.84,91.04,91.32,89.32
90.92,92.60,94.04,89.40
94.68,95.16,96.12,94.24
93.76,92.84,94.64,92.72
97.40,96.60,97.60,96.28
97.68,99.40,99.56,97.68
99.12,97.44,99.60,97.36
97.76,96.32,97.80,96.14
93.88,93.64,95.16,93.34
89.08,87.28,90.12,87.24
92.00,91.12,92.16,90.28
92.68,91.16,92.84,90.35
92.72,92.48,93.92,92.08
85.12,84.48,86.48,83.56
79.84,80.72,81.20,76.32
74.40,72.56,75.36,72.40
79.04,76.60,79.60,75.80
82.36,82.36,83.16,80.84
84.00,84.12,84.60,83.40
82.84,84.52,84.64,82.64
82.92,81.68,83.08,81.36
84.36,84.64,84.96,83.68
85.04,84.32,85.04,83.84
81.92,82.56,83.14,80.84
83.56,82.76,83.96,82.60
80.60,79.32,80.70,78.97
79.04,76.88,79.28,76.68
74.96,73.64,75.08,72.44
69.80,69.44,70.64,68.86
71.04,71.56,71.68,69.66
72.00,73.68,74.44,71.52
71.24,71.48,71.72,70.08
73.40,73.64,74.48,72.84
71.00,70.00,71.12,69.16
71.84,70.84,72.40,70.16
72.68,70.80,72.92,70.44
69.60,68.96,69.80,68.38
68.88,68.80,69.72,68.40
70.12,72.48,72.68,69.84
67.24,67.44,67.80,65.68
63.92,64.32,64.52,62.80
64.36,64.12,65.24,63.72
64.40,64.40,65.08,64.08
61.60,62.20,62.36,61.13
60.20,60.24,60.60,59.56
58.72,57.88,59.71,56.45
55.52,55.20,56.11,54.72
52.72,50.08,53.48,49.88
39.80,43.60,47.64,37.88
51.64,45.24,51.64,45.24
48.64,49.80,50.16,46.00
52.64,56.44,56.52,52.48
53.68,54.00,55.12,53.12
52.76,54.24,54.56,51.44
49.36,47.88,50.36,47.24
50.20,50.20,50.26,48.52
50.32,50.72,52.64,50.16
47.84,46.12,48.24,45.24
49.88,50.52,50.68,49.24
53.16,49.96,53.60,49.88
50.04,51.32,52.16,49.76
50.76,52.00,52.00,50.52
51.32,51.72,51.80,50.44
51.56,53.24,53.50,51.41
55.68,57.08,57.60,55.48
55.60,56.92,60.84,55.48
54.96,53.44,56.10,52.76
53.44,53.20,53.76,52.52
49.68,50.16,50.30,48.96
49.44,47.68,49.62,47.68
45.64,47.16,47.78,44.84
49.08,46.84,49.08,46.60
45.64,43.72,45.72,43.40
44.16,44.52,45.04,43.53
47.84,48.32,48.52,47.04
49.32,49.00,49.68,47.96
48.36,53.00,53.00,47.88
54.72,56.36,56.44,54.52
55.68,56.00,56.48,55.16
60.20,60.48,61.64,59.24
59.40,62.52,62.76,59.28
64.40,63.08,64.84,62.32
63.40,61.84,63.52,61.57
59.52,58.76,61.14,58.60
60.00,60.08,60.88,59.52
63.08,64.56,64.56,62.04
63.72,64.56,64.64,62.76
62.56,62.52,62.72,61.64
62.20,62.56,62.92,61.76
61.32,59.96,61.52,59.76
61.80,63.64,63.94,61.72
65.00,64.56,65.32,63.92
63.60,62.84,63.84,62.64
60.88,60.84,61.56,60.36
61.16,58.76,62.04,57.66
56.88,57.12,57.80,56.68
58.24,57.40,58.28,57.24
58.80,60.52,60.64,58.68
60.16,62.96,63.76,60.12
64.20,61.52,64.28,60.96
61.44,61.76,62.44,60.68
57.76,59.28,59.48,56.76
56.68,54.80,57.24,54.46
54.04,54.20,54.54,53.44
55.40,54.44,55.40,54.16
53.68,52.84,54.80,52.72
51.72,50.56,51.88,50.16
51.12,53.64,53.64,50.80
53.84,53.12,54.02,52.80
52.92,54.76,55.00,52.76
55.92,56.40,56.68,55.56
57.84,57.84,58.84,57.48
57.20,56.40,57.52,56.20
55.12,57.24,57.48,55.04
56.12,55.96,56.24,55.24
53.72,52.24,53.72,52.06
51.76,52.36,52.58,51.40
53.16,53.76,53.84,52.90
52.76,51.72,52.88,51.07
52.32,50.80,52.36,50.20
49.60,51.88,52.04,49.52
50.40,49.24,50.40,48.92
46.28,47.52,47.72,45.92
47.16,46.48,48.60,46.12
46.04,45.52,46.60,45.20
42.72,41.72,42.84,41.50
43.00,43.60,43.76,41.88
45.36,45.72,46.20,45.32
46.80,48.40,49.08,46.20
48.48,46.56,48.64,46.48
46.52,46.00,46.92,45.76
47.28,47.16,47.44,46.12
47.04,48.08,48.23,46.92
49.24,50.24,50.32,49.24
49.44,49.68,49.88,49.28
48.48,48.60,48.68,47.96
48.96,48.80,49.32,48.56
47.32,46.40,47.52,46.40
46.40,46.04,47.00,46.04
42.44,42.36,42.56,41.20
42.88,42.60,43.00,42.32
40.12,40.08,40.94,39.64
36.96,36.40,38.64,36.32
37.12,35.24,37.50,35.16
36.28,35.20,36.28,34.20
35.92,35.40,36.40,34.68
36.64,34.20,36.94,34.00
34.36,35.60,35.96,33.64
31.44,31.36,32.04,30.04
33.80,32.72,33.92,32.04
30.44,30.68,31.32,28.44
30.52,30.92,32.16,29.96
33.92,34.16,34.20,33.24
33.52,32.36,33.84,32.32
32.88,33.76,33.92,32.76
33.76,33.40,34.82,32.76
35.36,35.00,35.60,34.12
36.64,38.32,38.48,36.58
36.48,37.32,37.64,36.20
35.44,33.68,35.60,33.42
34.76,36.52,36.58,33.12
37.44,37.36,38.76,36.72
36.92,36.04,37.28,35.68
34.40,34.60,35.08,33.36
32.60,33.12,34.36,32.12
34.28,33.56,35.44,33.56
31.60,31.92,32.56,31.12
32.76,33.52,33.56,32.24
35.44,35.84,35.88,35.02
36.72,37.88,38.12,36.64
38.20,37.16,38.28,36.94
36.48,36.64,37.20,36.12
38.56,39.40,39.40,38.40
38.12,36.88,38.24,36.72
35.08,36.66,37.00,34.52
36.52,36.96,37.16,35.72
37.76,35.88,37.80,35.84
36.96,36.84,37.84,36.76
38.96,40.68,40.80,38.96
40.88,42.32,42.48,40.65
42.52,43.88,43.88,42.36
45.12,46.32,47.00,44.76
45.00,46.16,46.88,44.92
44.48,43.84,44.68,43.32
44.64,44.64,45.40,44.26
45.40,44.88,45.66,42.96
46.84,47.68,47.96,46.76
47.20,46.88,47.68,46.44
44.60,44.84,44.84,44.08
43.68,47.48,47.88,43.68
49.40,50.64,50.92,48.68
51.48,51.32,52.08,51.24
51.32,51.72,52.10,51.04
50.32,51.44,51.97,50.32
50.08,48.76,50.08,48.60
47.14,48.40,48.47,46.84
48.44,48.86,48.94,48.25
47.96,50.94,50.95,47.71
53.19,52.51,53.78,52.43
52.96,52.32,53.49,51.88
48.95,51.89,52.08,48.52
51.75,49.92,51.78,49.89
47.63,47.03,48.14,46.83
46.65,48.66,48.77,46.32
46.91,45.85,47.16,45.46
