AMZN,Amazon.com,NASDAQ
274.57,273.36,275.84,269.79
271.29,270.61,273.16,265.00
272.30,272.09,273.47,269.00
273.98,277.57,277.98,273.50
279.18,277.55,280.20,274.54
276.19,277.69,279.83,276.19
279.00,282.10,283.29,277.16
281.04,283.73,286.58,280.59
282.00,284.03,285.40,282.00
285.00,285.88,286.38,282.07
286.42,290.59,291.67,286.14
291.00,291.53,292.57,288.01
291.41,292.33,293.34,289.40
294.99,299.66,300.69,292.10
298.69,307.55,307.55,298.50
307.27,306.57,307.99,304.35
307.30,306.87,309.39,305.51
306.97,308.69,308.80,305.69
306.27,304.11,306.34,301.87
304.39,305.23,305.79,301.91
309.25,303.48,309.25,302.00
303.16,301.06,305.06,300.56
303.02,298.94,303.84,298.04
299.00,303.40,304.50,296.75
299.55,312.01,313.62,295.55
311.07,306.10,313.00,305.90
307.72,302.41,309.78,301.57
303.91,301.22,305.15,301.00
303.08,305.57,306.21,298.90
304.63,304.21,305.33,301.50
303.40,300.99,303.62,298.30
300.51,300.75,301.36,297.52
300.15,296.91,300.99,296.15
298.52,295.74,298.52,292.55
295.68,297.26,299.27,294.30
295.79,296.69,299.08,295.26
295.88,293.97,296.37,290.67
294.29,291.34,294.29,290.54
288.79,286.47,289.30,285.15
286.55,284.82,288.33,284.50
285.19,285.57,289.56,283.48
285.88,287.09,289.52,285.74
285.09,284.57,288.50,283.83
284.80,289.73,289.87,284.80
291.21,290.01,291.50,287.90
290.43,286.21,291.05,285.62
283.87,280.93,285.28,279.74
280.36,281.58,283.00,279.33
281.45,283.98,285.98,280.00
284.59,280.98,284.87,280.00
284.73,288.80,291.39,284.17
288.33,293.64,295.23,287.58
293.63,294.10,297.00,292.71
295.33,295.86,298.88,290.80
297.22,299.71,299.96,296.60
300.55,300.36,301.00,297.22
298.91,299.64,301.86,297.84
299.39,298.86,302.00,297.66
300.14,297.92,300.22,296.20
299.82,296.06,301.00,295.26
297.63,304.17,304.65,296.01
304.06,312.03,312.74,302.91
313.77,312.06,314.54,311.04
312.54,316.34,320.57,312.41
314.01,311.49,315.90,308.77
312.43,314.13,318.08,311.28
314.53,312.65,316.71,310.75
313.90,318.12,319.37,313.26
316.92,316.01,317.21,313.35
313.41,312.64,315.31,311.06
314.22,320.95,321.00,313.65
318.04,320.51,321.73,317.52
320.39,314.76,322.92,313.02
315.13,319.04,319.20,312.62
315.24,310.03,315.34,309.74
311.50,303.23,311.54,300.27
303.42,298.23,303.50,296.50
304.63,305.17,306.70,302.59
304.77,310.89,310.93,303.84
309.22,310.70,311.64,307.00
309.87,306.40,310.79,305.26
308.38,310.49,310.80,305.55
307.07,310.77,311.00,305.24
319.36,328.93,331.89,316.75
329.89,326.44,330.00,323.80
327.72,332.54,337.11,325.68
330.84,326.76,331.72,324.06
329.63,332.21,332.65,326.75
358.60,363.39,368.40,352.62
359.92,358.16,362.75,357.20
358.96,362.70,362.89,356.29
362.62,361.08,365.00,358.65
361.73,364.03,366.00,359.00
365.63,359.00,365.77,356.10
360.12,358.74,361.00,354.40
356.78,358.89,360.17,354.84
360.45,356.18,362.87,354.50
355.86,343.56,357.90,341.88
345.95,350.31,351.05,344.04
350.59,354.38,355.37,348.06
352.99,349.53,355.48,347.28
347.40,356.22,356.22,345.68
357.39,367.40,368.94,356.43
367.63,369.17,372.90,365.55
370.28,366.18,373.49,364.67
365.82,364.94,368.78,362.50
367.56,362.57,367.56,360.45
364.05,368.92,369.25,363.30
370.00,372.31,374.50,366.31
373.82,376.64,377.79,373.18
377.61,381.37,382.50,374.82
383.50,386.71,387.00,382.61
389.10,393.62,394.10,388.62
399.00,392.30,399.00,389.10
390.11,384.66,390.95,383.10
383.50,385.96,389.69,381.49
386.65,384.49,386.65,381.37
388.35,386.95,388.35,383.83
388.21,384.89,388.21,382.57
383.50,387.78,389.06,383.02
387.71,382.19,388.98,382.00
381.55,381.25,385.00,379.50
384.62,384.24,389.42,383.80
385.50,388.97,391.70,385.00
391.00,387.65,391.36,386.50
389.56,395.96,396.30,383.10
394.36,395.19,397.29,392.60
396.84,402.20,404.72,395.78
403.69,402.92,405.00,399.20
402.52,399.20,403.72,396.37
401.79,404.39,404.52,396.81
404.65,398.08,405.63,396.25
399.41,393.37,399.92,392.45
394.58,398.79,398.83,393.80
398.80,397.97,399.36,394.02
398.29,396.44,402.71,396.22
395.85,393.63,397.00,388.42
395.04,398.03,398.47,394.29
398.47,401.92,403.00,396.04
403.71,401.01,406.89,398.44
402.53,397.66,403.76,393.80
397.98,390.98,399.78,388.45
392.13,397.54,398.63,391.29
398.94,395.87,399.31,392.53
393.68,395.80,399.29,389.41
394.26,399.61,403.49,393.66
403.00,407.05,407.80,401.60
408.00,404.54,408.06,402.00
401.00,399.87,406.17,397.79
398.16,387.60,400.20,387.27
390.50,386.28,394.10,380.49
387.40,394.43,394.74,387.12
392.16,384.20,392.85,383.24
393.77,403.01,406.25,387.70
371.76,358.69,375.45,357.76
358.98,346.15,360.85,340.10
349.59,347.95,354.00,344.02
346.00,346.45,349.37,337.73
347.40,354.59,354.82,347.40
358.98,361.08,361.80,352.49
361.61,360.87,365.00,359.35
361.84,361.79,363.61,356.25
356.43,349.25,357.75,346.32
347.70,357.20,357.20,346.50
359.34,357.35,359.34,353.35
355.28,353.65,355.73,349.45
352.64,347.38,354.54,346.10
348.80,349.80,350.46,344.38
352.44,346.76,354.14,346.75
345.19,351.78,353.00,343.29
353.00,358.32,361.08,351.58
359.86,359.80,364.75,357.17
357.22,360.13,360.59,355.50
360.60,362.10,365.86,357.08
358.74,359.78,360.96,354.48
363.90,363.90,365.68,362.46
364.13,372.37,372.73,363.90
374.05,372.16,375.33,368.90
374.58,372.06,374.99,369.53
372.69,370.53,372.73,367.00
370.99,368.82,372.80,367.28
366.40,370.64,371.16,363.61
376.62,371.51,383.11,368.08
372.80,373.74,378.57,371.55
375.72,375.04,378.85,374.88
377.32,378.77,379.00,375.00
378.77,373.23,379.00,369.42
370.64,368.97,373.00,366.22
371.00,360.62,372.84,358.40
360.09,351.85,361.50,348.60
354.03,354.71,358.97,348.84
357.13,343.41,357.60,343.40
343.15,338.47,344.00,330.88
340.05,338.29,347.00,336.08
342.40,336.36,346.29,334.06
338.09,342.99,344.43,338.00
345.99,341.96,348.30,340.38
341.82,333.62,342.50,328.46
335.15,323.00,335.44,315.61
320.99,317.76,324.94,313.13
321.88,327.07,328.00,318.44
328.47,331.80,332.18,322.50
330.60,317.11,331.00,316.50
314.00,311.73,316.50,309.50
317.67,315.91,320.48,311.28
316.70,316.08,318.28,305.50
321.17,323.68,324.00,314.71
319.76,324.91,328.66,319.76
323.97,330.87,331.15,322.31
332.00,329.32,337.50,328.94
333.06,324.58,333.13,323.39
329.67,337.15,337.40,322.95
316.25,303.83,316.49,302.71
304.00,296.58,304.39,288.00
296.44,300.38,301.84,290.45
298.10,304.13,304.56,298.10
304.13,307.89,310.48,304.00
310.42,308.01,313.29,304.31
306.37,310.05,310.23,305.00
309.53,297.38,309.81,297.04
295.56,292.71,296.40,286.68
290.82,288.32,295.88,287.23
290.57,292.24,293.68,284.38
294.30,302.86,303.34,294.16
302.60,304.64,305.60,300.75
302.50,297.62,304.64,296.66
298.02,295.19,299.20,290.38
292.80,297.70,298.88,291.55
295.76,296.76,299.00,293.81
297.10,301.19,304.46,296.75
302.21,305.01,305.96,301.52
305.05,304.91,308.54,303.01
305.46,312.24,312.35,304.90
314.41,310.82,314.63,307.38
309.50,310.16,313.82,307.42
310.42,313.78,314.87,310.20
314.43,312.55,314.65,307.57
312.59,308.84,312.60,307.00
305.75,307.19,307.92,305.07
306.85,306.78,309.50,303.84
308.10,323.57,327.94,306.90
325.00,329.67,330.88,324.93
331.57,327.50,333.00,325.65
327.65,332.41,335.50,327.50
336.00,335.20,340.72,333.88
335.55,325.91,335.55,324.66
327.05,326.27,329.30,323.53
324.86,327.62,328.69,323.52
327.54,325.62,331.34,325.23
328.00,334.38,335.75,325.00
335.26,327.00,338.90,325.98
327.76,324.20,328.22,320.42
323.33,327.24,327.55,321.41
327.54,324.16,329.73,322.74
324.33,327.44,328.15,321.74
328.49,325.69,328.65,322.13
325.88,324.57,326.52,323.27
324.98,324.78,326.98,322.24
325.86,332.39,333.20,325.10
333.20,332.85,336.76,331.66
334.83,337.49,338.30,333.08
337.50,333.55,337.55,332.52
333.10,323.81,333.74,321.40
324.71,329.97,330.20,323.15
324.34,327.92,329.98,322.65
334.71,346.20,347.00,334.71
347.03,355.32,355.77,345.36
353.72,354.44,355.59,349.40
355.62,355.90,359.32,353.00
353.44,352.45,356.96,351.38
354.40,358.66,359.68,352.08
358.10,359.76,361.71,356.72
355.25,360.84,362.93,355.25
359.05,358.14,360.63,356.62
359.98,358.61,364.85,358.52
317.30,324.01,324.87,314.76
324.25,320.41,324.82,316.50
321.98,320.00,322.90,319.50
321.45,322.51,322.73,318.50
320.01,312.99,320.68,311.86
313.69,307.06,315.83,304.59
308.84,313.65,316.18,308.50
313.65,312.32,314.55,310.06
310.83,313.89,315.78,310.20
315.21,311.45,315.88,309.66
311.94,316.80,317.32,310.66
318.48,318.33,320.38,316.88
318.89,319.32,321.31,316.95
327.60,326.28,331.72,326.14
327.80,333.21,334.09,326.71
334.00,333.63,335.00,328.32
335.48,334.53,337.80,333.77
334.87,335.13,335.81,333.01
334.68,335.78,337.16,334.02
336.48,332.91,336.58,332.23
332.99,331.59,334.08,330.80
333.21,334.02,336.77,332.71
337.00,341.83,344.36,334.55
342.09,343.18,346.67,341.34
340.00,340.02,341.79,338.80
341.76,339.04,341.82,337.68
339.98,342.38,342.50,337.16
342.54,339.00,343.27,337.55
343.69,345.95,349.38,343.58
346.30,346.38,346.83,342.50
344.54,342.34,345.81,339.04
341.61,329.75,341.76,329.18
334.30,331.33,334.98,328.82
329.94,330.52,333.01,326.39
329.56,331.19,332.89,328.79
330.91,323.89,331.33,319.00
321.07,327.76,329.48,320.10
327.76,324.00,328.00,321.52
325.44,325.00,327.10,323.71
327.60,331.32,332.76,325.57
328.49,324.50,329.49,321.06
322.46,323.63,327.60,321.25
324.17,328.21,329.44,319.56
327.99,321.93,328.54,321.40
320.60,323.21,323.50,317.64
320.50,321.82,323.75,319.00
321.36,322.44,323.43,318.51
322.04,317.46,322.16,315.55
316.92,318.41,318.53,311.31
320.36,322.74,325.16,319.53
323.50,322.20,324.13,319.60
319.43,316.98,322.00,316.67
316.58,322.70,324.11,314.14
321.49,315.37,322.27,314.52
314.02,311.39,317.77,311.38
309.87,306.45,313.20,303.47
308.00,308.31,312.24,305.75
304.35,305.97,307.90,299.10
293.83,302.86,306.82,293.83
307.15,303.64,309.20,302.72
302.95,306.21,306.53,302.02
309.90,315.33,315.64,307.07
315.43,312.97,318.98,312.64
313.40,313.18,316.80,311.40
284.40,287.06,293.81,284.00
285.70,289.97,290.42,285.02
289.76,295.59,298.00,289.76
299.11,294.12,299.61,293.07
293.98,299.07,299.74,292.36
305.15,305.46,305.72,301.50
306.24,305.72,308.01,303.24
303.99,302.81,304.25,300.17
303.01,296.52,304.00,294.16
296.69,296.64,297.00,292.29
297.82,299.86,299.99,296.29
300.00,305.11,305.80,300.00
305.94,312.01,312.38,303.65
310.75,311.51,312.58,308.79
312.00,316.48,317.89,311.51
317.12,327.82,332.88,316.40
326.44,323.05,328.00,318.03
323.99,324.93,329.56,323.25
327.25,326.54,328.40,324.02
324.00,330.54,332.67,323.33
335.42,332.63,338.33,331.47
334.78,335.64,337.39,333.60
335.27,335.04,336.33,331.28
333.78,333.57,334.65,331.75
336.03,338.64,341.26,336.03
338.12,326.00,340.64,325.93
327.50,326.31,327.93,323.25
325.73,316.50,326.77,314.36
315.53,316.93,318.59,313.47
316.80,312.63,316.93,310.84
311.57,306.64,316.56,304.82
302.99,312.50,313.64,301.14
312.00,305.84,313.19,304.68
307.89,307.36,312.64,306.01
303.99,307.32,310.64,303.01
308.87,306.07,310.86,302.15
304.35,295.06,304.49,295.01
296.37,298.88,299.67,293.03
304.01,297.73,304.50,293.25
296.91,299.90,301.54,295.52
301.94,306.54,307.36,301.94
306.98,306.28,307.49,303.25
306.38,303.03,307.00,302.88
305.00,309.09,310.78,303.81
307.85,312.04,314.27,306.58
309.91,310.30,313.94,309.34
311.55,310.35,312.98,310.01
312.58,308.52,314.75,306.96
307.01,302.19,308.38,300.85
302.24,295.29,303.00,292.38
297.50,298.42,301.28,295.33
300.32,300.46,303.14,296.11
301.48,296.93,302.87,296.68
297.56,291.41,298.51,289.28
297.48,294.74,301.50,293.23
291.93,293.27,295.91,286.50
294.00,286.95,296.00,286.82
286.28,290.74,290.79,285.25
292.59,289.44,293.36,286.39
289.64,297.25,306.00,287.26
300.00,310.32,312.25,300.00
308.08,312.39,316.93,307.72
311.82,309.66,313.00,307.52
306.30,306.75,310.24,302.62
309.81,303.91,311.51,303.80
304.73,311.78,312.80,299.33
346.32,354.53,359.50,340.74
350.05,364.47,365.00,350.01
360.29,363.55,367.82,360.21
358.38,364.75,367.50,358.23
366.00,373.89,378.80,365.90
374.87,374.28,375.99,371.01
371.00,370.56,374.41,367.20
371.19,373.00,374.30,368.51
371.23,375.14,377.10,371.10
375.10,377.17,378.51,373.15
378.41,381.83,383.00,377.01
377.72,375.43,379.98,372.67
375.42,373.37,376.74,372.85
373.49,379.00,381.88,373.43
378.62,383.66,383.70,375.84
383.44,380.14,384.54,378.00
378.65,378.59,380.48,376.16
377.27,385.37,387.85,376.54
384.07,384.80,389.37,383.28
384.00,380.16,385.99,379.79
380.85,385.66,385.90,379.48
383.95,384.61,386.10,381.60
385.71,382.72,387.90,382.19
385.61,387.83,388.42,383.89
385.52,380.09,387.00,378.88
378.40,378.56,379.33,375.28
377.45,369.51,377.77,369.18
370.61,366.37,373.35,366.26
368.82,374.24,375.50,367.52
371.52,370.58,373.99,366.68
370.38,373.35,373.94,366.72
371.11,371.92,374.50,369.64
369.97,375.14,375.99,366.70
373.87,373.24,377.11,372.19
376.29,378.49,379.37,375.92
378.07,375.11,381.77,374.94
373.99,374.09,375.24,372.27
375.17,370.96,380.50,370.28
369.59,367.35,371.40,365.65
367.11,370.56,373.17,366.57
371.87,374.59,376.12,371.55
373.24,372.10,377.70,371.51
372.10,370.26,373.16,368.34
370.50,372.25,373.28,369.00
370.10,377.04,380.20,369.36
376.15,374.41,379.31,374.03
374.66,381.20,381.58,374.65
380.66,383.54,384.42,378.80
384.31,382.65,387.12,381.32
383.53,382.36,385.28,380.14
383.51,385.11,387.81,381.21
384.65,383.45,385.78,381.64
383.69,386.04,387.45,383.55
382.63,375.56,383.56,374.40
378.55,389.51,391.94,377.00
391.31,391.18,394.60,386.80
391.91,389.80,394.28,388.00
390.21,389.99,391.88,386.15
439.00,445.10,452.65,439.00
443.86,438.56,446.99,437.41
438.51,429.31,439.00,428.04
426.75,429.37,434.24,426.03
427.11,421.78,431.75,419.24
423.82,422.87,425.64,416.00
424.80,423.04,429.77,422.42
422.85,421.19,427.51,421.02
421.43,419.10,422.72,414.55
424.15,426.88,428.50,422.85
430.75,433.69,435.20,430.17
432.51,432.85,439.00,431.37
431.08,431.02,433.25,426.71
429.98,426.87,433.53,425.80
429.45,432.28,433.00,427.01
428.00,426.00,430.40,424.30
426.00,425.24,427.27,421.46
424.87,421.71,428.24,420.63
420.60,423.86,427.10,418.36
428.00,431.63,436.90,428.00
431.55,427.63,432.44,427.61
426.20,425.47,427.00,422.00
427.45,431.42,431.85,425.01
429.71,426.57,431.35,425.47
427.23,429.23,432.50,427.23
430.40,430.92,433.16,426.20
430.07,430.99,433.23,426.25
434.40,436.59,438.39,432.75
434.40,430.78,436.76,429.26
429.66,426.95,430.80,426.50
425.62,423.50,426.80,421.42
422.96,425.48,427.49,419.14
426.46,430.77,432.20,425.66
432.29,432.97,438.89,431.47
431.25,429.92,432.36,428.26
427.66,423.67,428.05,422.64
424.15,427.26,427.97,422.67
428.36,427.81,431.35,424.75
430.30,439.39,439.73,429.40
440.26,434.92,444.99,433.24
437.00,436.29,439.24,434.18
435.59,445.99,447.04,433.69
444.97,440.84,446.47,440.23
438.07,440.10,443.47,436.39
441.76,438.10,443.49,435.06
434.98,429.86,437.00,429.00
434.20,434.09,435.57,430.46
439.35,437.39,440.00,435.58
437.00,437.71,438.20,433.48
435.23,436.04,439.73,433.52
435.68,436.72,437.73,425.57
434.35,429.70,435.99,428.83
434.90,434.39,438.72,434.15
440.49,443.51,444.72,439.00
448.29,455.57,457.87,447.54
462.32,465.57,469.60,458.16
463.04,461.19,464.70,460.20
465.50,475.48,475.88,464.80
477.70,483.01,485.42,477.25
492.57,488.10,493.20,485.40
487.90,488.00,488.88,482.55
485.99,488.27,492.50,484.90
491.66,482.18,491.66,475.70
578.99,529.42,580.57,529.35
527.75,531.41,544.95,526.60
536.00,526.03,536.39,523.12
530.92,529.00,532.97,525.02
527.65,536.76,539.20,524.29
539.09,536.15,542.84,534.52
537.45,535.03,540.44,529.36
529.69,531.90,536.95,529.16
538.80,537.01,539.14,534.12
539.30,529.46,542.74,527.52
529.16,522.62,529.46,518.21
528.52,524.00,532.28,523.00
523.65,527.46,528.98,522.00
523.75,525.91,527.50,513.06
527.37,529.66,534.66,525.48
528.25,531.52,534.11,528.25
531.29,535.22,538.74,527.12
535.04,535.02,539.49,533.00
533.74,532.92,537.25,529.00
530.39,515.78,533.25,515.77
507.36,494.47,512.33,494.47
463.58,463.37,489.76,451.00
487.49,466.37,489.44,466.25
484.02,500.77,503.72,478.76
513.71,518.37,522.69,507.26
517.50,518.01,521.50,513.04
516.44,512.89,519.41,509.07
499.14,496.54,510.00,493.43
505.09,510.55,510.86,497.72
514.50,504.72,515.84,502.57
497.65,499.00,502.85,495.64
508.69,517.54,518.35,508.51
524.00,516.89,529.95,515.06
515.15,522.24,526.13,514.78
521.07,529.44,529.44,520.60
529.44,521.38,532.45,518.58
523.25,522.37,527.92,517.20
521.98,527.39,528.30,518.52
526.98,538.87,546.97,526.57
534.62,540.26,546.24,531.35
544.33,548.39,549.78,539.59
539.71,538.40,543.55,532.66
538.30,536.07,541.21,534.00
530.55,533.75,534.56,522.87
542.57,524.25,542.80,521.40
520.02,504.06,520.28,494.33
506.00,496.07,511.48,490.50
505.44,511.89,512.80,501.67
511.00,520.72,520.80,506.00
512.99,532.54,532.60,508.10
536.99,543.68,545.91,536.00
545.50,537.48,551.50,533.33
541.79,541.94,542.00,529.00
536.71,533.16,539.39,519.89
534.48,539.80,541.79,530.27
539.96,550.19,550.82,539.80
546.26,548.90,553.20,543.10
551.34,544.83,552.25,539.68
547.75,562.44,563.00,547.00
565.27,570.76,570.94,560.31
570.76,573.15,579.00,567.38
572.00,560.88,573.00,555.28
563.87,555.77,565.25,552.52
562.70,563.91,569.15,556.67
617.68,599.03,619.45,595.36
602.30,608.61,609.85,596.29
608.60,611.01,614.71,605.53
612.30,617.10,617.23,609.50
617.70,626.55,627.54,615.39
626.01,625.90,630.72,625.28
627.13,628.35,628.63,620.41
629.53,625.31,629.89,622.00
627.76,640.95,645.93,627.35
647.10,655.65,657.00,643.09
655.00,659.37,662.26,652.00
658.65,655.49,661.96,647.85
653.00,659.68,660.00,647.26
663.25,673.25,675.96,663.25
673.00,665.60,675.64,664.22
663.57,642.35,667.00,640.45
640.92,647.81,649.99,622.29
650.65,643.30,653.25,641.00
646.51,663.54,664.88,646.37
664.99,661.27,672.86,659.00
663.95,668.45,668.87,657.57
671.50,678.99,682.77,670.12
674.14,671.15,675.80,661.21
675.00,675.34,679.70,671.24
680.80,673.26,680.99,672.10
675.90,664.80,681.29,664.60
673.75,679.06,681.00,667.86
681.00,676.01,684.82,674.25
679.44,666.25,682.79,661.48
666.00,672.64,674.78,661.40
674.74,669.83,675.46,660.50
663.13,677.33,679.99,659.79
678.00,664.79,679.00,655.68
665.59,662.32,668.53,659.56
651.23,640.15,657.88,639.62
641.75,657.91,658.58,635.27
665.03,658.64,671.50,657.35
663.56,675.77,677.35,659.32
680.00,670.65,682.50,670.65
668.65,664.14,676.84,664.13
668.50,664.51,669.90,658.93
666.83,663.15,668.49,659.26
666.50,663.70,666.60,656.63
663.35,662.79,664.68,660.60
665.56,675.20,675.50,665.50
677.98,693.97,696.44,677.89
691.89,689.07,695.49,686.38
686.08,675.89,687.75,675.89
656.29,636.99,657.72,627.51
646.86,633.79,646.91,627.65
622.00,632.65,639.79,620.31
621.80,607.94,630.00,605.21
619.66,607.05,624.14,606.00
612.48,617.74,619.85,598.57
625.25,617.89,625.99,612.24
620.88,581.81,620.88,579.16
580.25,593.00,602.25,569.88
572.24,570.18,584.62,565.30
577.09,574.48,584.00,566.45
564.36,571.77,578.45,547.18
573.58,575.02,588.81,568.22
588.73,596.38,600.10,584.11
597.99,596.53,608.50,594.56
603.45,601.25,604.50,590.38
601.99,583.35,603.39,578.78
608.37,635.35,638.06,597.55
571.98,587.00,593.00,570.00
578.15,574.81,581.80,570.31
570.00,552.10,571.56,550.09
553.50,531.07,556.00,521.90
525.00,536.26,538.99,519.22
529.28,502.13,529.45,499.19
486.47,488.10,493.50,475.21
478.01,482.07,498.38,474.00
491.76,490.48,504.66,486.00
491.17,503.82,509.30,484.00
510.70,507.08,516.75,501.49
519.48,521.10,524.45,511.66
528.74,534.10,537.48,519.39
541.19,525.00,541.20,523.73
520.71,534.90,535.95,515.35
542.20,559.50,560.65,541.08
555.55,552.94,556.91,545.33
545.75,554.04,554.27,533.15
555.52,555.15,559.39,545.29
560.12,555.23,562.50,553.17
554.00,552.52,564.81,552.51
556.29,579.04,579.25,556.00
581.75,580.21,585.00,573.70
577.96,577.49,579.87,573.11
581.07,575.14,581.40,571.06
573.54,562.80,573.63,555.55
557.87,560.26,571.35,554.74
559.56,559.47,560.35,550.12
566.74,558.93,567.00,547.90
566.95,569.61,570.06,562.73
567.00,573.37,576.89,563.05
571.00,577.02,581.52,567.00
576.64,574.27,581.32,571.14
569.51,559.44,571.40,555.01
560.94,552.08,562.33,546.09
548.91,553.98,555.24,538.58
545.11,560.48,562.76,545.05
561.00,569.63,572.48,558.10
567.11,582.95,583.55,567.08
584.40,579.87,584.75,575.56
580.15,593.86,595.85,576.50
596.71,598.69,603.24,595.00
599.28,593.64,600.75,592.21
590.49,598.50,599.03,588.30
599.00,593.19,599.50,590.55
590.77,586.14,593.47,585.25
587.52,602.08,602.39,587.50
598.76,591.43,599.60,589.08
594.32,594.60,597.86,589.00
596.14,595.93,604.00,594.91
598.40,603.17,604.06,592.31
607.68,614.82,616.81,605.29
615.07,620.75,624.38,615.07
621.92,625.89,626.77,618.11
625.35,635.35,637.64,624.96
637.14,627.90,638.01,620.80
630.00,632.99,636.55,623.00
631.00,631.00,637.82,628.50
624.47,620.50,628.25,611.56
616.61,626.20,626.98,616.25
626.17,616.88,626.75,614.88
611.80,606.57,615.95,601.28
615.54,602.00,626.80,599.20
666.00,659.59,669.98,654.00
663.92,683.85,685.50,662.03
677.36,671.32,680.30,670.43
662.59,670.90,674.00,662.14
673.31,659.09,676.49,656.00
656.05,673.95,676.95,656.01
673.95,679.75,686.98,671.41
694.00,703.07,704.55,693.50
705.79,713.23,719.00,701.65
717.38,717.93,722.45,711.51
714.64,709.92,719.25,706.51
710.13,710.66,713.25,700.28
709.90,695.27,714.47,693.91
689.56,697.45,702.54,688.76
691.88,698.52,699.40,689.56
701.05,702.80,707.24,700.00
704.25,696.75,706.00,696.42
698.01,704.20,707.50,698.00
708.00,708.35,710.86,705.52
708.33,714.91,715.00,707.29
715.00,712.24,716.60,711.10
712.33,722.79,724.23,711.32
720.90,719.44,726.43,718.22
720.97,728.24,728.28,715.50
726.74,725.54,727.00,718.43
726.50,726.73,731.50,724.42
729.89,723.74,730.00,720.55
726.40,726.64,729.42,721.60
723.10,727.65,728.91,722.30
722.35,717.91,724.98,714.21
714.01,715.24,721.99,711.16
712.33,719.30,720.80,712.27
722.00,714.26,722.56,713.35
712.05,717.51,718.00,705.30
718.19,706.39,718.20,699.18
713.50,714.01,721.31,710.81
715.72,715.82,718.40,712.72
716.58,710.60,717.00,707.56
715.50,722.08,722.12,712.50
693.00,698.96,712.53,692.20
692.01,691.36,696.82,682.12
700.00,707.95,708.00,698.17
715.75,715.60,719.50,713.54
717.20,715.62,719.37,712.54
717.32,725.68,728.00,716.54
722.80,728.10,728.11,719.61
725.71,737.61,737.77,722.58
739.33,736.57,739.55,731.63
740.14,745.81,746.10,738.00
750.00,753.78,755.90,747.00
756.86,748.21,757.34,740.33
746.76,742.63,756.87,741.25
748.86,741.20,749.04,739.02
746.55,735.44,746.55,734.05
735.49,736.07,741.60,728.72
732.50,739.95,743.33,732.31
744.00,745.72,746.25,740.70
747.50,744.43,749.36,742.79
747.79,744.86,751.28,743.53
746.55,739.61,748.50,735.35
742.71,735.59,743.13,732.75
737.97,736.67,740.94,733.86
745.98,752.61,753.36,739.70
765.00,758.81,766.00,755.00
759.87,767.74,770.50,757.06
763.81,760.58,765.01,757.02
757.06,754.64,758.89,752.25
753.70,760.77,765.00,750.35
764.81,765.98,768.47,763.09
766.81,766.56,767.00,761.02
767.39,768.31,772.60,766.90
769.80,768.56,772.10,766.19
769.94,771.24,773.75,769.12
768.46,772.56,773.15,768.42
771.90,768.49,772.04,767.71
768.62,764.04,768.73,763.82
764.41,764.63,765.22,759.20
764.00,764.46,765.17,760.60
761.90,757.31,762.49,756.89
757.50,759.48,759.85,752.10
763.31,762.45,764.70,761.00
763.00,757.25,763.41,755.36
756.00,759.22,760.56,754.74
760.05,769.00,770.00,759.80
768.72,771.29,774.98,768.60
771.05,767.58,771.84,765.56
766.60,769.16,769.64,764.00
770.90,770.62,772.04,766.75
774.11,772.44,776.00,771.70
774.04,788.87,789.48,770.22
789.53,784.48,790.79,784.33
783.89,784.06,786.50,781.44
779.36,760.14,781.00,760.11
757.35,771.49,772.66,756.00
768.77,761.01,769.89,759.05
762.20,761.09,767.50,758.85
762.00,769.69,770.87,757.58
773.28,778.52,780.46,771.66
779.97,775.10,781.94,771.00
776.00,780.22,781.37,776.00
783.25,789.74,790.69,779.01
794.27,804.70,805.89,794.27
803.13,805.75,807.75,802.12
801.80,799.16,805.93,797.14
801.85,816.11,816.64,801.11
818.00,828.72,830.14,817.03
828.26,829.05,837.50,824.63
832.61,837.31,839.95,832.40
836.00,836.74,839.86,831.25
840.91,834.03,842.36,830.26
838.00,844.36,845.67,836.12
843.70,841.66,847.21,840.60
845.79,839.43,845.95,837.45
843.25,841.71,845.20,840.27
841.02,831.00,841.29,828.35
834.00,834.09,837.67,830.10
829.00,829.28,831.80,821.21
835.08,822.96,835.74,822.96
821.50,812.95,822.00,811.68
822.11,817.65,823.26,815.02
820.40,817.69,820.67,815.17
813.99,810.32,815.71,803.10
809.36,818.99,819.42,809.00
824.95,838.09,838.30,822.21
839.30,835.18,843.09,833.22
832.76,822.59,833.44,820.00
831.24,818.36,831.72,815.43
782.00,776.32,789.49,774.61
781.03,789.82,793.70,780.11
799.00,785.41,800.84,776.71
783.93,765.56,784.75,763.55
765.05,767.03,777.00,764.00
762.79,755.05,766.00,753.23
771.64,784.93,787.73,770.94
784.97,787.75,791.74,779.10
764.00,771.88,777.50,760.09
778.81,742.38,778.83,717.70
735.73,739.01,743.26,728.90
745.51,719.07,746.00,710.10
730.00,743.24,746.78,725.99
739.88,746.49,749.87,735.61
749.32,756.40,757.50,748.00
761.00,760.16,767.74,757.64
766.00,780.00,780.35,765.11
788.17,785.33,792.40,781.00
781.73,780.12,781.75,773.12
786.50,780.37,786.75,777.90
776.99,766.77,777.00,764.24
768.00,762.52,769.89,761.32
762.00,750.57,768.09,750.25
752.41,743.65,753.37,738.03
743.40,740.34,748.49,736.70
745.00,759.36,761.49,742.00
763.99,764.72,768.24,757.25
