SBOT,Stellar Biotechnologies,NASDAQ
0.70,0.72,0.72,0.70
0.73,0.73,0.75,0.71
0.73,0.76,0.76,0.72
0.76,0.73,0.77,0.72
0.75,0.73,0.77,0.73
0.75,0.74,0.76,0.73
0.75,0.75,0.77,0.75
0.75,0.73,0.75,0.73
0.73,0.72,0.74,0.72
0.72,0.72,0.74,0.72
0.73,0.75,0.75,0.73
0.76,0.74,0.76,0.73
0.73,0.72,0.74,0.72
0.73,0.70,0.75,0.70
0.71,0.71,0.75,0.70
0.74,0.75,0.78,0.72
0.75,0.78,0.78,0.75
0.81,0.83,0.89,0.78
0.87,0.93,0.95,0.86
0.97,1.02,1.05,0.95
1.06,1.05,1.12,1.03
1.08,0.90,1.08,0.88
0.89,0.93,0.96,0.89
0.93,0.93,0.95,0.91
0.93,0.95,0.97,0.93
0.96,1.00,1.00,0.94
1.00,1.07,1.12,1.00
1.10,1.05,1.11,1.02
1.06,1.06,1.09,1.05
1.08,0.98,1.09,0.98
0.98,1.00,1.05,0.98
1.05,0.99,1.06,0.98
1.00,0.98,1.00,0.96
0.99,0.99,0.99,0.94
1.00,0.97,1.00,0.96
1.00,1.06,1.06,0.98
1.07,1.14,1.16,1.06
1.16,1.31,1.31,1.14
1.33,1.31,1.34,1.26
1.33,1.32,1.42,1.32
1.33,1.42,1.42,1.32
1.44,1.49,1.56,1.43
1.49,1.49,1.49,1.49
1.24,1.13,1.30,1.00
1.18,1.33,1.33,1.17
1.38,1.55,1.63,1.36
1.57,1.36,1.66,1.32
1.37,1.38,1.44,1.30
1.42,1.40,1.42,1.34
1.42,1.40,1.45,1.38
1.40,1.35,1.43,1.31
1.34,1.22,1.35,1.18
1.21,1.28,1.28,1.17
1.34,1.28,1.35,1.25
1.33,1.32,1.33,1.29
1.32,1.37,1.39,1.30
1.40,1.46,1.48,1.38
1.48,1.49,1.53,1.47
1.53,1.54,1.55,1.46
1.57,1.60,1.65,1.56
1.64,1.80,1.80,1.63
1.80,2.00,2.30,1.78
2.03,1.70,2.11,1.67
1.71,1.89,1.94,1.70
1.99,1.93,2.03,1.85
1.95,1.85,1.95,1.79
1.88,1.77,1.88,1.76
1.75,1.76,1.80,1.72
1.76,1.65,1.77,1.62
1.63,1.37,1.63,1.35
1.34,1.57,1.66,1.25
1.55,1.47,1.57,1.45
1.48,1.36,1.48,1.25
1.40,1.49,1.56,1.37
1.51,1.56,1.62,1.48
1.61,1.53,1.64,1.53
1.54,1.53,1.54,1.45
1.53,1.54,1.61,1.50
1.55,1.58,1.61,1.55
1.54,1.57,1.59,1.52
1.53,1.52,1.59,1.49
1.57,1.65,1.66,1.55
1.67,1.71,1.75,1.65
1.74,1.75,1.75,1.63
1.77,1.87,1.87,1.75
1.90,1.99,2.00,1.88
2.00,1.92,2.00,1.88
1.85,1.78,1.89,1.74
1.77,1.84,1.84,1.73
1.88,1.95,1.96,1.86
1.98,2.01,2.05,1.96
2.03,1.93,2.04,1.89
1.96,1.85,1.96,1.85
1.84,1.86,1.91,1.82
1.92,1.81,1.92,1.81
1.84,1.81,1.84,1.77
1.82,1.80,1.85,1.79
1.78,1.80,1.81,1.74
1.81,1.90,1.92,1.80
1.91,1.90,1.94,1.89
1.89,1.91,1.92,1.85
1.88,1.83,1.88,1.82
1.84,1.83,1.85,1.82
1.86,1.83,1.87,1.80
1.90,1.82,1.90,1.81
1.80,1.70,1.82,1.66
1.68,1.51,1.71,1.50
1.60,1.73,1.73,1.54
1.77,1.79,1.85,1.72
1.83,1.70,1.84,1.68
1.70,1.65,1.75,1.63
1.64,1.66,1.69,1.56
1.77,1.71,1.80,1.68
1.75,1.69,1.77,1.66
1.73,1.76,1.79,1.69
1.76,1.79,1.80,1.76
1.82,1.80,1.82,1.77
1.86,1.83,1.86,1.81
1.86,1.88,1.91,1.86
1.92,1.91,1.92,1.88
1.91,1.70,1.95,1.69
1.74,1.78,1.79,1.72
1.80,1.81,1.85,1.80
1.85,1.84,1.90,1.83
1.85,1.79,1.88,1.79
1.78,1.80,1.82,1.77
1.80,1.83,1.86,1.78
1.86,1.87,1.87,1.82
1.86,1.89,1.90,1.84
1.92,1.89,1.92,1.87
1.87,1.90,1.91,1.85
1.89,1.85,1.91,1.83
1.86,1.80,1.88,1.70
1.81,1.76,1.81,1.73
1.76,1.82,1.83,1.76
1.82,1.80,1.83,1.76
1.84,1.80,1.85,1.00
1.81,1.77,1.81,1.76
1.76,1.77,1.78,1.74
1.75,1.71,1.77,1.71
1.69,1.61,1.71,1.57
1.61,1.73,1.76,1.59
1.74,1.69,1.74,1.65
1.70,1.73,1.75,1.68
1.73,1.72,1.75,1.68
1.69,1.72,1.74,1.69
1.72,1.67,1.73,1.67
1.68,1.64,1.70,1.63
1.66,1.65,1.68,1.62
1.68,1.64,1.69,1.62
1.62,1.55,1.65,1.52
1.56,1.50,1.56,1.50
1.50,1.45,1.54,1.45
1.43,1.53,1.54,1.22
1.52,1.52,1.55,1.42
1.53,1.46,1.57,1.46
1.46,1.52,1.55,1.43
1.51,1.48,1.54,1.42
1.43,1.45,1.52,1.43
1.49,1.49,1.53,1.47
1.50,1.58,1.62,1.50
1.61,1.61,1.64,1.60
1.62,1.61,1.63,1.59
1.61,1.56,1.61,1.52
1.58,1.60,1.62,1.56
1.63,1.51,1.63,1.50
1.51,1.45,1.51,1.45
1.45,1.49,1.49,1.45
1.49,1.45,1.49,1.44
1.49,1.48,1.49,1.46
1.48,1.44,1.48,1.44
1.47,1.41,1.47,1.38
1.38,1.43,1.46,1.36
1.48,1.48,1.50,1.44
1.49,1.50,1.52,1.46
1.52,1.58,1.62,1.52
1.59,1.55,1.60,1.55
1.60,1.61,1.62,1.58
1.63,1.65,1.66,1.58
1.66,1.75,1.75,1.66
1.75,1.69,1.78,1.67
1.68,1.59,1.72,1.53
1.61,1.57,1.63,1.55
1.54,1.65,1.67,1.54
1.68,1.75,1.75,1.66
1.76,1.70,1.78,1.69
1.69,1.65,1.70,1.60
1.64,1.69,1.69,1.60
1.74,1.68,1.77,1.68
1.71,1.63,1.72,1.61
1.65,1.63,1.66,1.61
1.60,1.62,1.69,1.58
1.61,1.58,1.62,1.54
1.66,1.59,1.70,1.59
1.69,1.73,1.74,1.66
1.75,1.75,1.82,1.75
1.79,1.68,1.79,1.67
1.71,1.70,1.71,1.67
1.70,1.65,1.74,1.59
1.65,1.67,1.70,1.60
1.64,1.65,1.66,1.61
1.63,1.66,1.67,1.61
1.64,1.61,1.68,1.58
1.59,1.52,1.62,1.49
1.51,1.50,1.57,1.50
1.51,1.48,1.56,1.48
1.49,1.52,1.52,1.49
1.54,1.57,1.67,1.51
1.54,1.55,1.57,1.52
1.54,1.49,1.55,1.49
1.50,1.49,1.52,1.48
1.48,1.46,1.50,1.42
1.42,1.42,1.46,1.42
1.41,1.27,1.50,1.25
1.25,1.25,1.28,1.19
1.25,1.05,1.25,1.04
1.05,1.15,1.20,1.04
1.15,1.14,1.17,1.10
1.16,1.23,1.23,1.14
1.22,1.19,1.22,1.18
1.19,1.15,1.19,1.13
1.14,1.11,1.15,1.07
1.06,1.00,1.07,0.93
1.00,1.04,1.06,1.00
1.04,1.06,1.08,1.00
1.07,1.06,1.07,1.05
1.07,1.11,1.12,1.04
1.10,1.10,1.13,1.10
1.10,1.12,1.14,1.10
1.10,1.14,1.15,1.10
1.15,1.12,1.15,1.10
1.12,1.10,1.15,1.10
1.13,1.10,1.14,1.01
1.09,1.04,1.09,1.04
1.05,1.04,1.05,1.02
1.03,1.02,1.05,1.01
1.01,0.99,1.03,0.99
0.99,0.97,1.01,0.97
0.96,1.03,1.05,0.96
1.04,1.04,1.04,1.00
1.01,1.00,1.04,1.00
1.02,1.00,1.04,1.00
0.99,1.01,1.01,0.97
0.98,1.00,1.02,0.98
1.00,1.00,1.03,1.00
1.00,1.00,1.01,0.98
1.00,1.01,1.01,0.97
1.01,1.01,1.01,0.98
0.99,0.98,1.00,0.98
0.97,0.84,0.98,0.81
0.83,0.87,0.92,0.82
0.89,0.91,0.92,0.89
0.90,0.88,0.91,0.85
0.87,0.90,0.90,0.85
0.90,0.88,0.90,0.84
0.87,0.87,0.89,0.85
0.87,0.89,0.89,0.87
0.88,0.89,0.89,0.87
0.86,0.88,0.89,0.86
0.88,0.86,0.89,0.85
0.87,0.85,0.87,0.82
0.85,0.89,0.89,0.85
0.90,0.87,0.90,0.86
0.89,0.87,0.89,0.85
0.86,0.85,0.86,0.85
0.84,0.86,0.87,0.84
0.86,0.83,0.86,0.82
0.82,0.83,0.83,0.81
0.81,0.81,0.82,0.81
0.81,0.74,0.82,0.72
0.74,0.69,0.74,0.64
0.67,0.68,0.68,0.60
0.67,0.70,0.70,0.66
0.69,0.70,0.72,0.67
0.68,0.79,0.79,0.64
0.82,0.93,0.97,0.81
0.95,1.10,1.16,0.90
1.11,0.94,1.12,0.93
0.93,1.01,1.01,0.93
1.01,0.94,1.01,0.88
0.89,0.92,0.92,0.84
0.95,0.94,0.95,0.85
0.91,0.92,0.93,0.91
0.94,0.90,0.94,0.90
0.89,0.86,0.90,0.84
0.86,0.92,0.92,0.86
0.92,1.02,1.04,0.90
1.06,1.33,1.33,1.06
1.35,1.40,1.41,1.22
1.40,1.53,1.57,1.39
1.60,1.47,1.68,1.35
1.52,1.57,1.63,1.52
1.57,1.50,1.69,1.45
1.49,1.55,1.55,1.49
1.54,1.65,1.67,1.54
1.67,1.72,1.83,1.63
1.82,1.94,1.96,1.82
1.95,2.15,2.15,1.12
2.17,2.29,2.30,2.17
2.30,1.90,2.36,1.50
1.80,1.59,1.85,1.56
1.58,1.45,1.58,1.37
1.51,1.73,1.81,1.50
1.74,1.82,1.90,1.74
1.93,1.82,1.97,1.79
1.88,1.73,1.89,1.64
1.76,1.86,1.86,1.70
1.87,1.89,1.94,1.82
1.87,1.79,1.88,1.71
1.78,1.84,1.84,1.69
1.84,1.79,1.84,1.72
1.72,1.71,1.78,1.68
1.68,1.72,1.76,1.58
1.72,1.68,1.75,1.67
1.71,1.67,1.75,1.67
1.66,1.63,1.68,1.57
1.60,1.36,1.64,1.15
1.26,1.25,1.32,1.16
1.23,1.16,1.23,1.15
1.15,1.18,1.23,1.13
1.19,1.21,1.24,1.15
1.20,1.19,1.23,1.16
1.18,1.19,1.22,1.16
1.19,1.21,1.23,1.18
1.20,1.27,1.31,1.20
1.25,1.23,1.31,1.23
1.24,1.21,1.25,1.20
1.22,1.18,1.24,1.18
1.18,1.20,1.23,1.18
1.17,1.13,1.18,1.10
1.15,1.08,1.15,1.08
1.08,1.03,1.11,1.02
1.04,1.04,1.04,0.98
1.01,1.03,1.05,1.00
1.03,1.27,1.31,1.02
1.30,1.36,1.41,1.29
1.37,1.41,1.47,1.36
1.40,1.25,1.42,1.23
1.27,1.41,1.44,1.24
1.44,1.54,1.62,1.44
1.57,1.49,1.58,1.43
1.47,1.35,1.55,1.35
1.30,1.24,1.34,1.22
1.26,1.25,1.28,1.24
1.30,1.24,1.30,1.20
1.29,1.30,1.34,1.24
1.26,1.22,1.28,1.22
1.22,1.24,1.30,1.22
1.25,1.28,1.34,1.25
1.34,1.40,1.40,1.31
1.39,1.30,1.39,1.26
1.29,1.39,1.40,1.26
1.44,1.33,1.46,1.33
1.35,1.36,1.41,1.32
1.37,1.43,1.47,1.33
1.45,1.50,1.55,1.45
1.54,1.49,1.55,1.45
1.49,1.47,1.51,1.45
1.48,1.41,1.48,1.39
1.40,1.36,1.45,1.35
1.37,1.35,1.38,1.33
1.36,1.32,1.38,1.32
1.36,1.34,1.37,1.30
1.32,1.30,1.33,1.30
1.29,1.26,1.33,1.25
1.23,1.21,1.31,1.21
1.20,1.22,1.24,1.19
1.20,1.24,1.24,1.18
1.21,1.19,1.25,1.19
1.20,1.18,1.26,1.17
1.16,1.13,1.23,1.13
1.12,1.13,1.20,1.12
1.13,1.11,1.13,1.10
1.11,1.13,1.13,1.04
1.12,1.04,1.14,1.03
1.04,1.03,1.06,1.00
1.02,1.02,1.11,0.98
1.03,1.14,1.14,1.03
1.17,1.19,1.23,1.16
1.23,1.24,1.25,1.18
1.26,1.26,1.26,1.19
1.29,1.26,1.29,1.19
1.18,1.19,1.25,1.18
1.19,1.09,1.21,1.09
1.09,1.03,1.13,1.03
1.05,1.16,1.21,1.01
1.14,1.10,1.16,1.06
1.10,1.05,1.11,1.05
1.08,1.11,1.11,1.05
1.11,1.13,1.14,1.10
1.15,1.17,1.19,1.14
1.18,1.13,1.19,1.13
1.13,1.06,1.15,1.06
1.09,1.02,1.10,1.00
1.01,1.10,1.10,0.99
1.12,1.07,1.15,1.06
1.08,1.06,1.10,1.05
1.02,1.02,1.06,1.00
1.01,1.01,1.03,1.00
1.00,1.00,1.04,1.00
1.00,1.00,1.01,0.99
0.99,0.91,1.01,0.90
0.92,0.93,0.94,0.91
0.91,0.87,0.93,0.86
0.86,1.06,1.13,0.80
1.06,1.08,1.10,1.04
1.09,1.02,1.13,0.96
1.01,1.01,1.02,0.97
1.00,1.00,1.04,0.98
1.01,1.04,1.05,0.98
1.05,1.01,1.05,0.99
1.01,1.01,1.04,0.99
1.03,1.00,1.05,0.99
1.00,0.99,1.04,0.99
1.01,1.05,1.05,1.00
1.05,1.03,1.07,1.03
1.05,1.02,1.06,1.00
1.00,0.97,1.02,0.96
0.97,0.94,1.00,0.93
0.95,0.96,1.00,0.94
0.96,0.97,0.98,0.96
1.00,0.98,1.00,0.96
0.99,0.97,1.00,0.96
0.97,0.96,1.00,0.94
0.94,0.96,0.97,0.93
0.96,0.94,0.97,0.93
0.94,0.91,0.97,0.91
0.91,0.92,0.93,0.91
0.91,0.89,0.92,0.89
0.89,0.91,0.91,0.87
0.88,0.85,0.91,0.84
0.86,0.85,0.89,0.85
0.87,0.98,1.00,0.87
1.01,1.00,1.05,0.98
1.02,1.00,1.05,1.00
0.97,0.99,1.03,0.97
0.98,1.00,1.01,0.98
1.00,1.00,1.00,0.94
0.94,0.96,0.98,0.94
0.94,0.92,0.95,0.90
0.91,0.89,0.94,0.88
0.89,0.90,0.94,0.89
0.91,0.87,0.91,0.85
0.86,0.85,0.89,0.85
0.86,0.89,0.91,0.86
0.91,0.89,0.92,0.88
0.88,0.88,0.89,0.83
0.93,0.90,0.94,0.88
0.87,0.92,0.92,0.87
0.92,0.87,0.93,0.85
0.86,0.85,0.87,0.85
0.85,0.87,0.88,0.85
0.88,0.85,0.89,0.83
0.83,0.82,0.85,0.82
0.81,0.81,0.82,0.80
0.80,0.82,0.83,0.80
0.81,0.83,0.85,0.81
0.84,0.83,0.86,0.82
0.82,0.84,0.85,0.82
0.82,0.81,0.84,0.81
0.81,0.80,0.83,0.80
0.81,0.81,0.84,0.80
0.80,0.81,0.81,0.80
0.79,0.75,0.81,0.72
0.76,0.76,0.77,0.72
0.76,0.75,0.76,0.72
0.74,0.76,0.76,0.71
0.74,0.72,0.76,0.71
0.74,0.80,0.80,0.73
0.81,0.76,0.81,0.74
0.75,0.74,0.79,0.74
0.75,0.74,0.77,0.73
0.77,0.75,0.77,0.74
0.77,0.74,0.78,0.74
0.76,0.76,0.77,0.74
0.76,0.78,0.78,0.73
0.76,0.89,0.91,0.76
0.91,0.87,0.95,0.85
0.87,0.87,0.87,0.83
0.89,0.87,0.89,0.84
0.84,0.80,0.85,0.80
0.80,0.79,0.82,0.76
0.79,0.77,0.79,0.74
0.78,0.76,0.79,0.73
0.76,0.77,0.77,0.73
0.77,0.73,0.77,0.72
0.74,0.73,0.75,0.72
0.72,0.71,0.75,0.71
0.72,0.71,0.75,0.71
0.71,0.71,0.74,0.71
0.70,0.74,0.74,0.70
0.76,0.73,0.76,0.70
0.72,0.75,0.76,0.72
0.75,0.72,0.75,0.71
0.73,0.70,0.76,0.70
0.71,0.73,0.74,0.71
0.73,0.74,0.74,0.70
0.75,0.72,0.76,0.70
0.72,0.69,0.74,0.69
0.70,0.69,0.70,0.69
0.68,0.68,0.74,0.65
0.67,0.67,0.70,0.67
0.67,0.68,0.70,0.66
0.66,0.66,0.69,0.65
0.64,0.63,0.66,0.63
0.63,0.62,0.65,0.60
0.64,0.62,0.64,0.61
0.64,0.62,0.64,0.60
0.61,0.61,0.62,0.59
0.59,0.61,0.61,0.58
0.57,0.58,0.63,0.57
0.59,0.62,0.68,0.59
0.59,0.58,0.60,0.57
0.57,0.55,0.59,0.53
0.55,0.53,0.56,0.51
0.53,0.55,0.55,0.51
0.56,0.68,0.69,0.56
0.70,0.71,0.75,0.69
0.71,0.79,0.82,0.71
0.81,0.74,0.81,0.70
0.75,0.76,0.79,0.74
0.76,0.79,0.79,0.76
0.79,0.69,0.79,0.69
0.68,0.75,0.76,0.68
0.72,0.70,0.74,0.69
0.69,0.69,0.75,0.66
0.67,0.65,0.71,0.65
0.65,0.62,0.65,0.62
0.65,0.66,0.67,0.63
0.70,0.65,0.70,0.64
0.65,0.60,0.65,0.59
0.61,0.62,0.63,0.60
0.62,0.60,0.62,0.60
0.61,0.58,0.62,0.58
0.59,0.57,0.60,0.57
0.57,0.55,0.58,0.55
0.57,0.53,0.57,0.53
0.58,0.58,0.59,0.53
0.58,0.65,0.68,0.56
0.68,0.80,0.80,0.60
0.80,0.77,0.81,0.72
0.73,0.76,0.77,0.71
0.74,0.75,0.77,0.71
0.74,0.69,0.77,0.64
0.70,0.72,0.75,0.70
0.73,0.68,0.73,0.68
0.70,0.67,0.71,0.65
0.63,0.63,0.66,0.62
0.63,0.63,0.65,0.62
0.63,0.63,0.63,0.61
0.61,0.61,0.64,0.60
0.63,0.90,0.94,0.63
0.94,0.86,0.97,0.84
0.84,0.80,0.84,0.72
0.80,0.80,0.80,0.80
9.06,8.80,10.98,8.70
8.48,8.06,8.50,7.47
7.58,8.20,8.20,7.57
8.19,8.08,8.19,7.75
7.73,7.56,7.92,7.56
7.54,6.86,7.54,6.80
6.86,6.36,6.86,6.36
6.26,6.13,6.43,6.04
6.12,6.40,6.45,6.12
6.58,7.59,7.88,6.58
7.80,8.10,8.20,7.80
8.33,8.51,8.51,8.25
8.39,8.00,8.39,8.00
8.05,8.10,8.10,8.02
8.54,8.30,8.54,8.05
8.30,8.00,8.30,8.00
7.86,7.90,7.94,7.70
7.84,7.02,7.84,6.99
6.93,6.40,7.06,5.82
6.60,6.75,6.94,6.60
6.75,7.28,7.64,6.75
6.89,7.16,7.62,6.89
7.00,7.18,7.60,6.97
7.20,7.30,7.87,7.20
7.28,7.80,8.05,7.27
8.01,7.90,8.09,7.45
7.96,7.96,8.09,7.94
7.43,7.20,8.00,7.18
7.19,7.32,7.42,7.18
7.40,7.49,7.50,7.22
7.36,7.48,7.48,7.27
7.46,7.25,7.64,7.25
7.25,7.55,7.55,7.25
7.70,7.30,7.70,7.15
7.33,7.40,7.50,7.33
7.40,7.29,7.56,7.20
7.20,7.45,7.45,6.75
7.43,7.55,8.04,7.17
7.51,7.61,7.66,7.37
7.56,7.92,7.93,7.56
7.90,7.96,7.99,7.90
7.96,7.97,8.00,7.74
7.90,7.40,7.99,7.40
7.55,8.56,9.00,7.53
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.56,8.56,8.56,8.56
8.00,7.79,8.00,7.59
7.52,7.57,8.05,7.52
7.61,7.09,7.80,7.09
7.35,7.38,7.38,7.03
7.21,7.24,7.29,6.84
7.07,7.15,7.75,7.00
7.32,7.13,7.39,7.13
7.11,6.69,7.11,6.15
6.71,6.73,6.90,6.61
6.70,6.53,6.79,6.30
6.65,6.49,6.65,6.30
6.53,6.56,6.83,6.44
6.60,6.45,6.60,6.40
6.40,6.26,6.59,6.25
6.32,6.37,6.47,6.24
6.35,6.00,6.51,6.00
6.16,6.27,6.70,6.00
6.73,6.26,6.73,6.26
6.26,6.24,6.47,6.20
6.28,6.02,6.44,6.00
6.02,6.30,6.51,6.02
6.24,5.90,6.24,5.83
5.90,5.32,5.90,4.61
5.90,5.41,5.90,5.38
5.79,5.47,5.92,5.15
5.39,5.69,5.85,5.39
5.60,5.62,5.77,5.60
5.71,6.03,6.07,5.71
6.01,6.14,6.14,6.00
6.19,6.40,6.49,6.09
6.40,6.62,6.80,6.16
6.79,6.63,6.86,6.61
6.60,6.64,6.65,6.60
6.65,6.67,6.88,6.65
6.65,6.40,6.67,6.06
6.43,6.01,6.44,6.00
6.00,5.84,6.14,5.83
5.83,5.65,5.83,5.60
5.40,5.30,5.50,5.25
5.40,5.42,5.49,5.27
5.51,5.89,6.00,5.50
6.00,6.01,6.30,5.90
6.00,6.15,6.26,6.00
6.15,6.15,6.29,6.14
6.13,5.80,6.24,5.80
5.80,5.84,5.99,5.66
5.86,6.03,6.09,5.80
6.07,6.12,6.14,6.07
6.21,6.85,6.93,6.15
6.80,6.69,6.82,6.55
6.64,6.64,6.73,6.50
6.63,6.40,6.63,6.15
6.40,6.50,6.59,6.26
6.52,6.61,6.61,6.30
6.40,6.30,6.57,6.30
6.30,6.02,6.65,6.01
5.97,5.87,6.24,5.80
5.97,5.81,5.98,5.80
5.80,5.80,6.20,5.80
5.85,5.73,5.88,5.70
5.60,5.55,5.82,5.22
5.53,5.74,5.98,5.53
5.65,5.43,5.65,4.81
5.41,5.70,5.79,5.25
5.55,5.60,5.85,5.48
5.63,5.20,5.67,5.05
5.29,5.11,5.69,5.00
5.16,5.33,5.90,5.15
5.34,5.50,5.73,5.24
5.54,5.29,5.54,5.28
5.29,4.81,5.29,4.44
4.83,4.85,5.14,4.75
4.85,4.70,4.90,4.62
4.74,4.33,4.74,4.15
4.05,3.73,4.19,2.78
3.85,3.94,3.99,3.50
4.00,4.44,4.44,3.85
4.42,4.11,4.47,4.11
4.13,4.00,4.72,4.00
4.00,4.06,4.20,4.00
4.05,4.13,4.27,4.04
4.05,4.02,4.13,3.82
3.90,3.89,4.10,3.81
3.95,3.97,4.09,3.87
4.00,4.15,4.25,4.00
4.15,4.15,4.19,4.05
4.25,4.12,4.25,3.93
4.01,4.07,4.08,3.91
3.96,3.93,4.14,3.90
3.90,3.91,4.13,3.90
3.82,3.82,3.94,3.80
3.80,3.81,3.93,3.80
3.81,3.60,3.99,3.50
3.50,3.22,3.56,3.05
3.12,3.07,3.21,3.05
3.11,3.12,3.36,3.10
3.03,3.11,3.21,3.03
3.08,3.05,3.37,3.05
3.05,3.22,3.23,3.03
3.08,3.11,3.47,3.07
3.09,3.18,3.45,3.08
3.20,3.19,3.27,3.13
3.10,3.17,3.31,3.10
3.09,3.11,3.16,3.00
3.00,3.08,3.36,3.00
3.05,3.11,3.35,3.02
3.18,3.19,3.29,3.09
3.20,3.22,3.30,3.10
3.11,3.19,3.20,3.09
3.15,3.17,3.23,3.10
3.11,3.18,3.19,3.11
3.10,3.12,3.20,3.09
3.05,3.19,3.19,3.05
3.08,3.10,3.18,3.08
3.05,3.10,3.15,3.05
3.11,3.14,3.18,3.08
3.13,3.14,3.23,3.10
3.10,3.14,3.17,3.10
3.10,3.14,3.19,3.09
3.06,3.11,3.15,3.00
3.07,3.15,3.24,3.06
3.08,2.93,3.10,2.79
2.95,2.71,3.02,2.52
2.60,2.61,2.82,2.60
2.60,2.64,2.70,2.59
2.60,2.71,2.80,2.60
2.74,2.73,2.78,2.68
2.82,2.96,3.06,2.73
2.95,3.13,3.16,2.95
3.16,3.27,3.49,3.15
3.49,3.91,3.98,3.43
3.70,4.52,4.92,3.64
4.79,4.67,5.68,4.56
4.70,4.65,5.20,4.26
4.78,4.18,4.97,4.10
4.05,3.82,4.05,3.75
3.87,3.82,3.95,3.82
3.80,3.60,3.84,3.41
3.57,3.46,3.65,3.41
3.49,3.69,3.70,3.45
3.66,3.58,3.68,3.53
3.58,3.35,3.58,3.34
3.34,3.31,3.39,3.25
3.32,3.19,3.32,3.02
3.15,3.19,3.22,3.04
3.17,3.42,4.01,3.17
3.42,3.08,3.42,3.05
3.12,3.12,3.19,3.10
3.11,3.18,3.27,3.01
3.15,3.23,3.33,3.09
3.24,3.23,3.27,3.10
3.11,3.11,3.20,3.10
3.09,3.11,3.16,3.07
3.13,3.04,3.18,3.01
3.01,3.08,3.13,3.01
3.08,3.12,3.34,3.07
3.11,3.05,3.24,3.01
3.04,3.01,3.08,3.01
3.01,3.03,3.14,3.01
3.05,2.92,3.10,2.78
2.84,2.91,3.04,2.81
2.97,2.94,3.10,2.81
3.03,2.88,3.03,2.68
2.80,2.77,2.93,2.73
2.80,2.87,3.00,2.80
2.90,2.77,2.91,2.76
2.75,2.80,2.83,2.70
2.83,2.79,2.88,2.73
2.70,2.78,2.79,2.70
2.75,2.89,3.00,2.70
2.72,2.77,2.95,2.72
2.80,2.88,2.89,2.71
2.85,2.82,2.94,2.81
2.74,2.76,2.83,2.74
2.72,2.68,2.80,2.65
2.70,2.65,2.70,2.61
2.65,2.71,2.75,2.65
2.72,2.73,2.87,2.68
2.67,2.71,2.71,2.67
2.71,2.52,2.71,2.44
2.55,2.62,2.70,2.40
2.65,2.56,2.74,2.55
2.55,2.36,2.55,2.33
2.42,2.22,2.43,2.12
2.22,2.13,2.22,2.12
2.10,2.26,2.40,2.06
2.26,2.28,2.33,2.16
2.26,2.25,2.34,2.17
2.21,2.22,2.29,2.19
2.26,2.79,2.79,2.23
2.75,2.89,3.00,2.75
2.85,2.66,2.90,2.61
2.61,2.51,2.63,2.50
2.53,2.54,2.61,2.45
2.49,2.48,2.55,2.48
2.51,2.44,2.51,2.38
2.44,2.48,2.50,2.43
2.52,2.45,2.52,2.42
2.42,2.45,2.50,2.42
2.43,2.40,2.43,2.31
2.40,2.44,2.47,2.39
2.41,2.22,2.43,2.22
2.36,2.32,2.36,2.26
2.28,2.29,2.35,2.26
2.27,2.23,2.30,2.21
2.20,2.23,2.25,2.20
2.21,2.22,2.26,2.21
2.22,2.19,2.25,2.17
2.18,2.17,2.25,2.15
2.15,2.15,2.20,2.10
2.15,2.16,2.17,2.12
2.12,2.13,2.14,2.10
2.10,2.05,2.14,2.05
2.05,2.06,2.10,2.02
2.06,2.03,2.06,2.01
2.01,2.05,2.10,2.01
2.08,2.03,2.08,2.01
2.05,2.14,2.20,2.05
2.18,2.37,2.42,2.16
2.35,2.14,2.35,2.10
2.16,2.09,2.25,2.06
2.05,2.05,2.10,2.05
2.01,2.05,2.05,2.00
2.03,2.01,2.07,2.00
2.02,2.00,2.07,2.00
2.00,2.05,2.07,2.00
2.05,2.03,2.10,2.00
2.00,2.02,2.08,2.00
2.17,2.05,2.17,2.02
2.10,2.04,2.10,2.01
2.02,2.03,2.06,2.02
2.05,2.02,2.06,2.02
2.01,2.01,2.19,2.01
2.00,2.01,2.05,2.00
2.10,2.00,2.10,2.00
2.00,2.04,2.09,2.00
2.05,2.03,2.05,2.03
2.04,1.98,2.04,1.98
2.04,2.03,2.04,2.00
2.00,2.00,2.02,1.99
1.99,1.88,2.00,1.79
1.85,1.98,2.05,1.85
2.04,2.23,2.30,2.03
2.45,2.50,3.00,2.36
2.48,2.25,2.57,2.20
2.25,2.17,2.25,2.12
