IOT,Income Opportunity Realty Investors,NASDAQ
4.00,4.04,4.04,4.00
4.04,4.04,4.04,4.04
3.88,3.88,3.88,3.88
3.89,3.85,3.89,3.84
3.91,3.85,3.97,3.76
3.82,3.82,3.82,3.82
3.75,3.76,3.85,3.75
3.76,3.81,3.81,3.76
3.71,3.81,3.84,3.71
3.81,3.81,3.81,3.81
3.80,3.82,3.82,3.80
3.51,3.60,3.60,3.51
3.50,3.90,3.90,3.50
3.88,3.88,3.88,3.88
3.97,3.97,3.97,3.93
3.96,3.96,3.96,3.96
3.96,3.96,3.96,3.96
3.95,3.85,3.95,3.85
3.85,3.85,3.85,3.85
3.85,4.12,4.15,3.85
4.15,4.15,4.15,4.15
4.18,4.20,4.20,4.18
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.25,4.40,4.46,4.25
4.11,4.47,4.47,4.11
4.50,4.43,4.55,4.43
4.38,4.51,4.72,4.38
4.20,4.20,4.20,4.20
4.14,4.72,4.72,4.14
4.55,4.70,4.75,4.44
4.36,4.36,4.41,4.36
4.72,4.75,4.75,4.72
4.48,4.60,4.60,4.48
4.70,4.70,4.70,4.70
4.70,5.37,5.37,4.70
5.60,5.25,5.60,5.15
4.88,4.59,4.88,4.59
4.79,4.79,4.79,4.79
4.79,4.79,4.79,4.79
4.78,4.77,4.78,4.77
4.58,4.54,4.78,4.54
4.48,4.46,4.48,4.46
4.46,4.46,4.46,4.46
4.46,4.46,4.46,4.46
4.90,5.07,5.07,4.90
5.01,4.98,5.01,4.55
5.02,4.81,5.02,4.71
4.85,4.85,4.85,4.85
4.85,4.85,4.85,4.85
4.85,4.85,4.85,4.85
4.85,4.85,4.85,4.85
4.85,4.85,4.85,4.85
4.90,5.09,5.09,4.90
5.09,5.15,5.17,5.06
5.15,5.15,5.15,5.15
5.15,5.15,5.15,5.15
4.98,5.01,5.07,4.73
4.77,5.10,5.25,4.77
5.21,4.97,5.21,4.73
4.97,4.97,4.97,4.97
5.17,5.20,5.20,5.17
5.20,5.19,5.20,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
4.83,4.81,4.83,4.35
4.81,4.81,4.81,4.81
4.73,4.90,4.90,4.73
4.60,4.89,4.89,4.60
4.81,5.00,5.00,4.81
5.06,5.03,5.06,4.86
4.90,5.01,5.01,4.85
4.88,4.94,5.10,4.87
4.95,5.20,5.20,4.95
4.60,5.19,5.20,4.60
5.03,4.83,5.03,4.64
4.94,5.19,5.19,4.94
4.90,4.86,5.13,4.86
4.62,4.99,4.99,4.62
4.99,4.99,4.99,4.99
5.00,4.72,5.00,4.64
4.85,4.89,5.06,4.76
4.88,4.97,5.05,4.88
4.82,4.82,4.82,4.82
4.75,4.82,4.85,4.73
4.62,4.95,5.00,4.62
4.89,4.70,4.89,4.65
4.75,4.75,4.75,4.75
4.71,4.90,4.90,4.71
4.90,4.90,4.90,4.90
4.71,5.00,5.00,4.71
4.96,4.92,4.96,4.92
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
4.98,4.98,4.98,4.98
4.77,4.77,4.77,4.77
4.77,4.77,4.77,4.77
4.64,4.64,4.64,4.64
4.64,4.69,4.69,4.64
4.87,4.85,4.87,4.80
4.85,4.85,4.85,4.85
4.82,4.75,4.85,4.75
4.88,4.98,4.98,4.88
4.98,4.98,4.98,4.98
4.98,4.98,4.98,4.98
4.98,4.98,4.98,4.98
4.98,4.98,4.98,4.98
4.98,4.98,4.98,4.98
4.98,4.98,4.98,4.98
4.97,4.93,4.98,4.93
4.66,4.66,4.66,4.66
4.66,4.66,4.66,4.66
4.76,4.72,4.76,4.72
4.69,4.87,4.87,4.69
4.85,4.85,4.85,4.85
4.95,4.95,4.95,4.95
4.95,4.95,4.95,4.95
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.64,4.67,5.00,4.52
4.87,4.92,4.92,4.63
4.55,4.70,4.70,4.55
4.55,4.55,4.55,4.55
4.56,4.61,4.63,4.52
4.60,4.60,4.60,4.60
4.71,4.99,5.06,4.71
4.99,4.99,4.99,4.99
5.12,5.12,5.12,5.12
5.52,5.53,5.53,5.52
5.55,5.78,5.78,5.50
5.90,5.97,5.97,5.90
5.97,5.97,5.97,5.97
5.89,5.89,5.89,5.89
5.38,5.67,5.67,5.38
5.67,5.67,5.67,5.67
5.67,5.67,5.67,5.67
5.58,5.56,5.58,5.56
5.56,5.56,5.56,5.56
5.56,5.56,5.56,5.56
5.56,5.58,5.58,5.56
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.90,5.90,5.90,5.51
5.94,5.92,5.94,5.92
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.96,5.96,5.96,5.96
5.96,5.82,5.96,5.78
5.96,6.49,7.97,5.85
7.05,6.99,7.94,6.50
6.80,6.40,6.98,6.15
6.48,6.60,6.82,6.20
6.79,6.65,6.79,6.58
6.79,6.60,6.79,6.52
6.35,6.38,6.70,6.35
6.45,6.37,6.45,6.20
6.38,6.02,6.38,6.02
6.12,6.12,6.25,6.06
6.10,6.20,6.25,6.06
6.38,6.37,6.38,6.25
6.25,6.20,6.25,6.20
6.20,5.92,6.20,5.89
5.92,6.20,6.20,5.92
6.09,6.07,6.23,5.61
6.27,5.80,6.27,5.80
5.76,5.89,6.15,5.76
6.02,6.20,6.20,6.02
5.95,6.20,6.20,5.92
6.12,6.04,6.12,6.04
6.04,6.04,6.04,6.04
6.13,6.13,6.13,6.11
5.88,5.75,6.08,5.75
6.00,6.00,6.00,6.00
5.97,5.94,6.10,5.75
6.00,6.00,6.00,6.00
5.69,5.95,6.08,5.69
5.87,5.75,5.87,5.75
6.10,5.90,6.10,5.90
5.75,6.10,6.10,5.75
6.09,6.10,6.10,6.05
6.07,6.06,6.09,6.06
6.00,6.10,6.10,6.00
5.94,6.08,6.10,5.94
6.20,6.73,6.73,6.20
6.78,7.41,7.70,6.71
7.63,6.84,7.88,6.50
6.94,6.49,6.94,6.39
6.67,6.68,6.68,6.33
6.68,6.68,6.68,6.68
6.22,6.50,6.57,6.22
6.48,6.48,6.48,6.48
6.48,6.48,6.48,6.48
6.02,6.28,6.28,6.02
6.23,6.24,6.24,6.18
6.18,6.27,6.37,6.18
6.27,6.27,6.27,6.01
6.19,6.28,6.28,6.19
6.40,6.40,6.40,6.40
6.40,6.46,6.46,6.40
6.48,6.48,6.48,6.48
6.40,6.40,6.40,6.40
6.40,6.03,6.48,6.03
6.30,6.40,6.40,6.18
6.37,6.84,6.84,6.37
6.92,6.71,6.92,6.71
6.83,6.83,6.83,6.83
6.53,6.73,6.73,6.53
6.80,6.79,6.89,6.26
6.55,6.32,6.55,6.30
6.28,6.28,6.28,6.28
6.02,6.18,6.18,5.69
6.14,6.14,6.14,6.14
6.46,6.48,6.48,6.44
6.33,6.65,6.65,6.26
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.79,6.60,6.79,6.60
6.51,6.50,6.51,6.50
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.39,6.39,6.39,6.39
6.25,6.31,6.31,6.25
6.31,6.31,6.31,6.31
6.76,6.76,6.76,6.76
6.76,6.76,6.76,6.76
6.76,6.76,6.76,6.76
6.78,6.75,6.78,6.72
6.76,6.76,6.76,6.76
6.54,6.70,6.79,6.54
6.75,6.76,6.77,6.75
6.46,6.53,6.53,6.46
6.75,6.74,6.75,6.74
6.79,6.75,6.79,6.74
6.49,6.75,6.79,6.49
6.79,6.79,6.79,6.79
6.79,6.79,6.79,6.79
6.54,6.55,6.57,6.54
6.76,6.77,6.77,6.76
6.66,6.81,6.81,6.65
6.89,6.80,6.89,6.80
6.51,6.88,6.89,6.00
6.88,6.88,6.88,6.88
6.88,6.31,6.88,6.31
6.62,6.27,6.62,6.27
6.49,6.50,6.50,6.25
6.53,6.53,6.53,6.53
6.53,6.69,6.69,6.53
6.69,6.69,6.69,6.69
6.89,6.60,6.89,6.60
6.89,6.60,6.89,6.60
6.50,6.50,6.50,6.50
6.89,6.89,6.89,6.89
6.89,6.69,6.89,6.68
6.89,6.82,6.94,6.50
6.83,6.74,6.83,6.73
6.51,6.64,6.89,6.50
6.88,6.88,6.88,6.88
6.55,6.66,6.73,6.50
6.56,6.56,6.56,6.56
6.66,6.84,6.89,6.58
6.73,6.94,6.94,6.65
6.94,6.94,6.94,6.94
6.94,6.92,6.94,6.71
6.93,6.85,6.94,6.85
6.94,6.50,6.94,6.50
6.65,7.20,7.50,6.65
6.85,6.80,7.01,6.70
6.67,6.74,6.90,6.67
6.57,7.10,7.36,6.57
7.00,6.86,7.00,6.80
6.86,6.86,6.86,6.86
7.15,6.86,7.15,6.86
6.85,6.83,6.90,6.62
6.70,7.17,7.69,6.70
7.32,7.06,7.46,6.87
7.02,6.97,7.30,6.88
6.95,6.61,7.02,6.60
6.70,6.47,6.70,6.18
6.59,6.90,7.20,6.47
6.97,7.08,7.20,6.87
6.95,6.88,7.07,6.86
7.16,6.73,7.16,6.73
6.67,6.70,6.87,6.50
6.70,6.50,6.75,6.43
6.60,6.38,6.65,6.14
6.07,6.35,6.41,5.96
5.95,6.26,6.50,5.95
6.42,6.15,6.42,6.15
6.08,6.08,6.08,6.08
6.12,6.12,6.12,6.12
6.20,6.14,6.35,6.14
6.23,6.05,6.26,6.05
6.06,5.82,6.15,5.50
5.90,5.70,6.08,5.66
5.75,5.69,5.75,5.69
5.56,5.65,5.65,5.51
5.65,5.65,5.65,5.65
5.85,5.66,5.90,5.65
5.67,5.70,5.87,5.66
5.89,5.71,5.89,5.62
5.81,6.01,6.10,5.81
5.92,6.00,6.00,5.88
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
5.95,6.10,6.10,5.95
6.47,6.06,6.47,6.06
5.95,5.95,5.95,5.95
5.89,6.06,6.17,5.89
5.82,5.82,5.82,5.82
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
6.09,5.84,6.16,5.84
5.84,5.84,5.84,5.84
5.90,5.94,6.03,5.90
5.85,5.90,6.01,5.83
6.07,5.78,6.07,5.65
5.80,5.93,6.00,5.69
5.75,5.76,5.89,5.71
5.86,6.00,6.00,5.86
5.96,5.83,5.96,5.82
5.86,5.85,5.86,5.85
5.85,5.85,5.85,5.85
5.79,5.96,5.98,5.79
5.90,6.21,6.21,5.87
6.39,6.70,6.72,6.20
6.57,6.26,6.57,6.10
5.86,6.28,6.61,5.83
6.54,6.56,6.70,6.49
6.55,6.52,6.55,6.52
6.52,6.52,6.52,6.52
6.23,6.23,6.23,6.22
6.22,6.05,6.32,6.02
6.05,6.05,6.05,6.05
6.10,6.40,6.40,6.04
6.30,6.35,6.50,6.26
6.37,6.37,6.37,6.37
6.20,6.32,6.40,6.20
6.35,6.42,6.51,6.35
6.52,6.50,6.99,6.45
6.50,6.50,6.50,6.50
6.43,6.56,6.67,6.43
6.35,6.50,6.50,6.31
6.50,6.50,6.50,6.50
6.51,6.51,6.51,6.21
6.51,6.51,6.51,6.51
6.17,6.29,6.37,6.15
6.29,6.30,6.30,6.14
6.36,6.40,6.40,6.36
6.40,6.40,6.40,6.40
6.30,6.51,6.53,6.22
6.53,6.28,6.54,6.26
6.24,6.24,6.24,6.24
6.06,6.08,6.08,6.06
6.01,6.08,6.08,6.00
6.01,6.13,6.13,6.01
6.03,5.89,6.03,5.89
5.20,5.21,5.50,5.20
5.25,5.29,5.30,5.23
5.32,5.68,5.68,5.32
5.81,5.54,5.81,5.54
5.62,5.85,6.03,5.60
5.46,5.69,5.69,5.46
5.55,5.60,5.64,5.52
5.53,5.89,6.40,5.53
5.60,5.98,5.98,5.54
5.89,5.79,5.92,5.76
5.71,6.04,6.30,5.66
5.87,6.01,6.16,5.82
5.91,6.04,6.08,5.81
5.95,5.70,5.95,5.58
5.65,5.70,5.81,5.65
5.72,6.11,6.29,5.72
6.11,6.59,6.64,6.11
6.43,6.49,6.49,6.23
6.49,6.49,6.49,6.49
6.21,6.21,6.29,6.16
6.21,6.21,6.21,6.21
6.20,6.19,6.20,5.73
5.87,5.89,5.92,5.87
5.75,5.75,5.89,5.63
5.98,5.92,5.98,5.75
5.77,5.80,5.80,5.77
5.80,5.80,5.80,5.80
6.14,6.14,6.14,6.14
6.14,6.14,6.14,6.14
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.38,6.32,6.38,6.32
6.30,6.39,6.39,6.25
6.25,6.40,6.40,6.25
6.26,6.26,6.26,6.25
6.25,6.35,6.35,6.25
6.35,6.35,6.35,6.35
6.26,6.30,6.30,6.25
6.30,6.35,6.35,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.32,6.32,6.32,6.32
6.40,6.27,6.40,6.25
6.48,6.38,6.71,6.38
6.34,6.43,6.47,6.27
6.26,6.40,6.40,6.26
6.44,6.72,7.16,6.27
6.64,6.88,6.88,6.58
6.50,6.50,6.70,6.35
6.50,6.35,6.70,6.34
6.39,6.36,6.63,6.36
6.27,6.40,6.40,6.26
6.28,6.31,6.42,6.28
6.37,6.40,6.48,6.26
6.37,6.38,6.51,6.28
6.36,6.55,6.55,6.36
6.54,6.65,6.75,6.54
6.55,6.72,6.74,6.54
6.72,6.72,6.72,6.72
6.62,6.60,6.62,6.60
6.48,6.68,6.68,6.43
6.25,7.04,7.47,6.25
6.95,7.09,7.19,6.80
7.05,6.96,7.05,6.86
6.67,6.71,6.90,6.37
6.45,6.90,6.90,6.45
6.90,6.88,6.90,6.50
6.88,6.88,6.88,6.88
6.89,6.95,7.00,6.70
6.83,6.73,6.90,6.61
6.83,6.88,6.88,6.65
6.88,6.88,6.88,6.88
6.85,6.85,6.85,6.85
6.96,6.96,6.96,6.96
6.63,6.70,6.70,6.63
6.40,6.48,6.59,6.38
6.48,6.60,6.66,6.33
6.52,6.65,6.65,6.38
6.53,7.01,7.06,6.46
7.00,7.46,7.73,6.88
7.38,7.42,7.52,7.35
7.35,7.40,7.78,7.35
7.45,7.30,7.80,7.30
7.50,7.47,7.68,7.36
7.77,7.44,7.77,7.35
7.44,7.37,7.44,7.36
7.37,6.86,7.37,6.86
6.90,7.32,7.32,6.90
7.19,7.11,7.19,7.00
7.17,7.23,7.30,7.08
7.23,7.23,7.23,7.23
7.20,7.21,7.21,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.37,6.77,7.37,6.77
6.75,6.71,6.95,6.55
6.71,6.71,6.71,6.71
6.77,6.77,6.77,6.77
6.91,6.91,6.91,6.91
6.95,6.92,7.12,6.92
7.03,6.85,7.05,6.65
6.85,6.95,7.26,6.82
6.95,6.80,6.95,6.70
6.76,6.65,6.80,6.65
6.77,6.77,6.77,6.77
6.94,6.86,7.05,6.77
6.88,6.96,7.00,6.80
6.95,6.95,6.95,6.95
6.95,6.95,7.00,6.88
6.95,6.95,6.95,6.95
6.97,6.97,6.97,6.97
6.95,6.95,6.95,6.95
6.95,6.99,7.00,6.95
6.99,6.99,6.99,6.99
7.25,7.00,7.25,7.00
7.20,7.22,7.22,7.17
7.15,7.15,7.15,7.15
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
6.97,7.11,7.20,6.97
7.25,7.20,7.25,7.20
7.02,6.96,7.02,6.96
7.12,7.25,7.25,7.12
7.25,7.25,7.25,7.25
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.38,7.38,7.38,7.38
7.38,7.38,7.38,7.38
7.15,7.43,7.43,7.15
7.30,7.45,7.45,7.30
7.45,7.45,7.45,7.45
7.45,7.45,7.45,7.45
7.45,7.45,7.45,7.45
7.45,7.45,7.45,7.45
7.45,7.45,7.45,7.45
7.43,7.38,7.45,7.33
7.38,7.38,7.38,7.38
7.42,7.42,7.42,7.42
7.45,7.45,7.45,7.45
7.11,7.11,7.11,7.11
7.15,7.22,7.22,7.10
7.22,7.22,7.22,7.22
7.15,7.30,7.30,7.15
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.30,7.30,7.30,7.30
7.31,7.31,7.31,7.31
7.30,7.30,7.30,7.30
7.35,7.45,7.45,7.33
7.60,8.35,8.35,7.60
8.09,8.81,8.81,8.09
9.00,8.75,9.00,8.75
8.00,8.50,8.50,8.00
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.93,8.93,8.93,8.93
8.75,8.70,8.75,8.70
8.70,8.70,8.70,8.70
8.70,8.70,8.70,8.70
8.93,8.93,8.93,8.93
8.93,8.93,8.93,8.93
8.93,8.93,8.93,8.93
8.93,8.93,8.93,8.93
8.09,8.00,8.13,8.00
8.79,8.15,8.79,8.15
8.02,8.02,8.02,8.02
8.02,8.02,8.02,8.02
8.02,8.02,8.02,8.02
7.99,7.99,7.99,7.99
7.05,8.40,8.40,7.05
8.40,8.40,8.40,8.40
8.90,8.90,8.90,8.90
8.75,8.55,8.75,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.05,8.45,8.45,7.42
7.90,8.01,8.10,7.90
7.99,7.99,7.99,7.99
7.99,7.99,7.99,7.99
8.49,8.50,8.50,8.49
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.70,8.70,8.05
8.10,8.10,8.10,8.09
8.03,8.50,8.50,8.03
8.66,8.70,8.70,8.66
8.70,7.67,8.70,7.67
7.94,8.12,8.18,7.77
8.08,8.08,8.08,8.08
7.78,8.50,8.50,7.78
8.50,8.50,8.50,8.50
8.12,8.12,8.12,8.10
7.80,8.48,8.48,7.80
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.50,8.10,8.50,8.10
7.80,7.78,7.80,7.78
7.78,7.93,7.93,7.75
7.93,7.93,7.93,7.93
7.93,7.93,7.93,7.93
7.93,7.93,7.93,7.93
7.86,7.86,7.86,7.86
7.86,7.86,7.86,7.86
7.86,7.86,7.86,7.86
7.75,7.78,7.78,7.75
7.78,7.78,7.78,7.78
7.95,7.75,7.95,7.75
7.75,7.75,7.75,7.75
7.84,7.84,7.84,7.84
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.57,7.57,7.57,7.57
7.46,7.46,7.46,7.46
7.46,7.46,7.46,7.46
7.54,6.88,7.54,6.60
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.60,6.74,6.75,6.60
6.77,6.77,6.77,6.77
7.58,7.30,7.58,7.30
7.27,7.27,7.27,7.27
7.95,7.65,7.95,7.65
7.90,7.65,7.90,7.65
7.65,7.65,7.65,7.65
7.70,7.75,7.75,7.70
7.75,7.75,7.75,7.75
7.75,7.37,7.95,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.02,7.02,7.02,7.02
7.02,7.02,7.02,7.02
7.12,7.12,7.12,7.12
6.85,6.85,6.85,6.85
6.85,6.85,6.85,6.85
6.60,6.90,6.90,6.60
7.00,7.02,7.02,7.00
7.02,7.02,7.02,7.02
6.60,6.60,6.60,6.60
6.99,7.02,7.02,6.99
7.02,7.02,7.02,7.02
7.12,7.54,7.54,7.12
7.78,7.78,7.78,7.57
7.27,7.27,7.27,7.27
7.70,7.70,7.70,7.70
7.25,7.40,7.40,6.89
7.02,7.57,7.57,7.02
7.68,7.68,7.68,7.68
7.68,7.68,7.68,7.68
7.69,7.69,7.69,7.69
7.69,7.69,7.69,7.69
7.58,7.48,7.58,7.48
7.58,7.25,7.58,7.25
7.58,7.58,7.58,7.58
7.58,7.58,7.58,7.58
7.25,7.25,7.35,7.25
7.28,6.89,7.28,6.89
7.50,7.34,7.50,7.34
7.50,7.40,7.51,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
6.92,7.07,7.28,6.78
7.07,7.07,7.07,7.07
7.03,7.04,7.04,7.03
7.04,7.04,7.04,7.04
7.03,6.30,7.24,6.15
5.88,6.50,6.50,5.85
7.10,7.25,7.25,6.54
7.40,7.40,7.47,7.40
7.58,7.55,7.58,7.40
7.55,7.55,7.55,7.55
7.49,7.48,7.49,7.11
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
7.40,7.80,7.95,7.22
8.05,8.04,8.30,7.78
7.55,7.55,7.55,7.55
7.20,7.20,7.20,7.20
6.89,6.89,6.89,6.89
6.98,6.60,6.98,6.50
7.00,6.93,7.00,6.50
6.93,6.93,6.93,6.93
6.93,6.93,6.93,6.93
7.45,7.42,7.45,7.42
7.40,7.35,7.40,7.35
7.50,7.07,7.50,7.07
7.07,7.20,7.20,7.07
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.02,7.02,7.02,7.02
6.95,6.80,6.95,6.78
6.80,6.80,6.80,6.80
6.96,6.96,6.96,6.92
6.92,7.28,7.28,6.89
7.28,7.28,7.28,7.28
7.28,7.28,7.28,7.28
7.80,7.80,7.80,7.80
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.41,7.41,7.41,7.41
7.41,7.41,7.41,7.41
6.90,6.73,6.90,6.63
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.56,7.56,7.56,7.56
7.20,7.49,7.49,7.20
7.12,7.01,7.12,7.01
7.02,7.21,7.21,6.85
6.95,7.22,7.22,6.95
7.22,7.22,7.22,7.22
7.08,7.03,7.55,7.03
7.59,7.93,7.95,7.51
7.90,7.90,7.90,7.90
7.54,7.52,7.54,7.51
7.52,7.75,7.75,7.52
7.73,7.81,7.81,7.60
7.66,7.55,7.66,7.55
7.68,7.60,7.68,7.55
7.62,7.73,7.73,7.62
7.80,7.63,7.80,7.62
7.63,7.63,7.63,7.63
7.63,7.63,7.63,7.63
7.62,7.68,7.69,7.62
7.68,7.68,7.68,7.68
7.62,7.73,7.82,7.62
7.73,7.73,7.73,7.73
7.63,7.65,7.65,7.62
7.62,7.75,7.80,7.62
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.68,7.03,7.68,7.03
7.03,7.15,7.15,7.03
7.20,7.35,7.35,7.19
7.35,7.35,7.35,7.35
7.05,7.01,7.28,7.01
7.01,7.01,7.01,7.01
7.01,7.01,7.01,7.01
7.01,7.01,7.01,7.01
7.01,6.82,7.08,6.82
6.82,6.82,6.82,6.82
7.07,7.15,7.15,7.00
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.07,6.88,7.07,6.88
7.04,7.04,7.07,7.04
7.04,7.04,7.04,7.04
6.95,6.99,6.99,6.95
6.90,7.00,7.01,6.90
6.90,6.90,6.90,6.90
7.05,7.13,7.13,7.04
7.13,7.13,7.13,7.13
7.34,7.34,7.34,7.34
7.34,7.34,7.34,7.34
7.34,7.34,7.34,7.34
7.14,6.81,7.14,6.81
6.81,6.81,6.81,6.81
6.81,6.81,6.81,6.81
7.04,7.01,7.04,7.01
7.01,7.01,7.01,7.01
7.01,7.01,7.01,7.01
7.07,7.07,7.07,6.95
7.05,7.05,7.05,7.05
6.95,6.95,6.95,6.95
6.97,6.95,6.97,6.95
6.95,6.95,6.95,6.95
6.81,6.77,6.81,6.77
6.85,7.10,7.45,6.85
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.53,7.53,7.53,7.53
7.25,7.04,7.30,7.03
7.00,7.00,7.00,7.00
7.20,7.25,7.61,7.03
7.20,7.40,7.40,7.20
7.39,7.40,7.44,7.39
7.69,7.65,7.85,7.17
7.70,7.60,7.70,7.36
7.50,7.55,7.70,7.20
7.30,7.35,7.58,7.25
7.35,7.35,7.35,7.35
7.44,7.52,7.55,7.33
7.27,7.60,7.60,7.27
7.69,7.69,7.69,7.55
7.68,7.94,7.94,7.68
7.17,7.49,7.54,7.02
7.12,7.17,7.20,7.12
7.30,7.55,7.55,7.30
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.12,7.23,7.23,7.12
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.10,7.20,7.20,7.10
7.20,7.20,7.20,7.20
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.35,7.35,7.35,7.35
7.24,7.64,7.64,7.24
7.64,7.64,7.64,7.64
7.64,7.64,7.64,7.64
7.64,7.64,7.64,7.64
7.64,7.64,7.64,7.64
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.15,7.21,7.40,7.15
7.21,7.21,7.21,7.21
7.44,7.41,7.49,7.41
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.60,7.60,7.50
7.60,7.60,7.60,7.60
7.17,7.50,7.50,7.17
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.90,7.94,7.98,7.90
7.80,7.80,7.80,7.80
7.94,7.94,7.94,7.94
7.94,7.94,7.94,7.94
7.80,7.80,7.80,7.80
7.75,7.75,7.75,7.75
7.78,7.71,7.78,7.71
7.31,7.13,7.65,7.13
7.13,7.13,7.13,7.13
7.41,7.71,7.71,7.22
7.73,7.73,7.73,7.73
7.26,7.26,7.26,7.26
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.77,7.77,7.65
7.77,7.77,7.77,7.77
7.77,7.77,7.77,7.77
7.77,7.77,7.77,7.77
7.77,7.77,7.77,7.77
7.77,7.77,7.77,7.77
7.77,7.77,7.77,7.77
7.77,7.50,7.77,7.50
7.50,7.50,7.50,7.50
7.21,7.37,7.37,7.21
7.37,7.37,7.37,7.37
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.20,7.30,7.30,7.20
7.79,7.27,8.39,7.20
7.20,7.20,7.20,7.20
7.25,7.25,7.33,7.25
7.25,7.25,7.30,7.20
7.20,7.39,7.39,7.20
7.44,7.44,7.44,7.44
7.44,7.44,7.44,7.44
7.20,7.20,7.22,7.20
7.20,7.20,7.20,7.20
7.18,7.25,7.42,7.08
7.48,7.28,7.60,7.28
