MDY,SPDR MidCap Trust Series I,NASDAQ
211.02,207.71,211.38,207.41
207.27,206.85,208.16,204.77
204.27,204.52,206.23,202.45
206.56,207.09,207.48,204.70
208.85,208.38,209.32,207.42
209.82,211.38,212.01,209.80
210.90,210.10,212.23,210.08
211.77,213.18,214.77,211.59
213.30,212.91,214.86,211.88
212.22,212.98,213.59,211.80
215.03,215.82,215.82,212.68
216.70,216.17,217.24,215.93
217.28,218.48,218.91,216.58
218.58,218.59,218.92,217.46
221.00,221.41,221.54,220.19
221.46,221.78,222.32,221.25
222.45,223.00,223.19,221.79
223.10,221.23,223.55,220.99
222.54,222.26,222.93,221.52
223.02,224.25,224.52,222.58
223.71,224.56,224.71,223.50
224.96,225.32,225.65,224.33
226.12,225.34,226.14,224.87
226.27,223.63,226.59,223.28
223.23,224.51,224.75,222.91
223.08,223.29,223.74,222.22
222.76,222.67,224.01,221.83
223.30,223.13,223.84,222.58
224.06,224.11,225.76,223.56
226.21,228.80,229.56,225.91
227.86,227.97,228.32,227.25
227.67,228.02,228.33,227.25
227.21,225.58,227.59,225.14
225.01,223.94,225.29,223.46
224.88,224.86,225.57,223.95
224.59,225.13,225.92,224.26
223.83,225.89,226.13,223.79
226.09,225.64,226.09,223.99
225.31,224.00,225.54,224.00
221.78,219.94,222.02,219.71
219.63,219.51,220.93,219.26
219.21,217.87,219.98,217.87
218.06,220.92,221.19,217.94
219.59,218.99,221.15,218.45
219.34,221.42,222.09,219.33
222.09,221.78,222.09,220.08
221.93,221.99,223.00,221.16
219.57,217.29,220.02,217.12
217.19,217.90,218.75,216.88
217.32,218.92,219.84,217.32
219.05,215.45,219.05,215.27
218.53,215.10,218.95,213.21
215.54,217.61,217.91,214.64
217.71,217.95,218.89,217.56
219.06,218.56,219.82,216.01
219.14,221.76,221.89,218.98
223.17,224.10,224.10,222.48
223.85,224.32,224.39,222.91
224.42,223.66,224.80,223.24
224.17,224.07,224.31,222.99
226.95,225.33,227.09,224.92
225.37,227.11,227.11,225.23
226.82,229.18,229.62,225.45
229.81,228.64,229.89,228.46
228.84,226.28,228.84,226.25
226.30,225.32,226.31,224.26
225.78,225.64,227.03,224.48
225.82,225.77,227.05,224.89
226.05,227.10,227.67,225.88
225.69,226.20,226.83,225.45
224.02,226.33,226.88,223.74
225.99,229.43,230.26,225.82
228.12,228.97,229.25,227.06
228.46,227.14,228.61,225.34
227.19,228.46,228.83,226.84
226.25,225.83,227.56,225.72
225.74,223.18,226.48,222.94
223.42,222.40,223.58,221.28
225.13,227.35,227.44,224.57
226.80,229.54,229.54,226.60
228.08,230.41,230.41,227.83
229.62,227.98,230.16,227.42
229.51,230.96,230.96,228.93
229.71,232.64,232.91,229.68
233.79,234.60,234.82,232.87
235.03,234.82,235.31,234.12
235.63,235.99,236.95,234.83
234.91,234.44,235.11,233.26
234.84,234.87,235.21,234.03
235.14,235.62,235.62,234.22
235.62,235.32,235.85,234.46
235.62,236.49,236.58,234.90
236.74,234.73,236.96,234.08
234.81,234.52,236.30,233.77
234.92,234.73,235.69,232.98
235.53,236.48,236.67,234.87
235.49,234.98,236.04,234.17
236.24,234.75,236.51,234.32
235.58,230.60,235.81,230.58
230.65,234.17,234.17,230.65
233.86,235.02,235.17,233.48
234.47,234.69,234.77,233.39
233.16,237.04,237.09,233.16
236.96,238.03,238.19,236.41
238.20,238.79,238.82,237.69
239.52,237.05,239.52,236.56
236.74,235.43,237.30,234.78
236.04,234.89,236.80,234.06
235.87,237.79,237.91,235.58
237.74,238.20,238.42,237.18
238.76,237.87,238.76,237.28
237.71,237.86,238.45,237.15
238.13,238.47,238.53,237.46
238.78,237.43,238.97,237.43
237.52,237.51,239.62,236.12
236.76,236.69,237.96,235.71
235.86,236.29,237.56,234.30
236.12,236.78,236.78,235.30
239.27,238.55,239.50,237.93
238.77,238.89,239.83,238.44
238.33,238.11,239.97,238.10
238.40,234.21,238.40,233.90
234.13,234.45,235.00,233.53
234.81,235.17,235.87,233.94
236.10,236.84,237.24,236.03
236.92,236.73,237.20,235.44
237.26,239.68,239.73,235.00
239.31,237.71,239.31,237.48
237.34,239.67,239.88,237.04
240.72,241.57,241.71,240.56
241.79,242.70,242.74,241.79
243.53,242.78,243.96,242.49
243.18,242.98,243.66,242.58
242.80,243.25,243.66,242.63
243.76,244.20,244.46,243.59
243.31,241.40,243.51,240.68
242.07,242.46,243.03,241.69
243.38,240.93,243.60,240.85
241.82,242.93,243.60,241.62
242.94,243.40,243.80,241.78
244.11,243.64,244.55,242.26
244.00,245.44,245.44,243.58
244.85,241.96,245.24,241.19
242.86,244.79,245.01,242.13
245.14,246.20,246.41,244.99
245.59,245.87,246.23,245.30
245.63,245.14,246.08,244.87
246.60,246.04,246.97,244.68
246.25,247.24,247.39,245.94
245.82,245.29,246.13,244.07
243.61,238.90,243.88,238.90
239.19,236.65,239.70,235.47
237.20,239.07,239.35,236.81
236.77,236.44,238.88,236.24
238.32,239.76,240.44,238.15
236.51,238.78,240.49,236.26
238.32,230.30,238.81,229.97
231.29,233.29,233.32,230.09
231.76,232.26,233.07,229.86
233.39,235.82,235.82,233.39
236.72,237.98,238.17,236.12
237.77,238.61,238.73,236.89
238.99,240.88,241.53,238.70
241.61,242.35,243.09,241.45
240.58,243.99,244.53,240.58
244.07,245.20,245.26,243.45
245.67,246.52,246.86,244.80
246.17,244.92,247.51,244.71
245.34,246.38,246.96,244.46
247.12,246.98,247.81,246.30
247.32,247.88,249.78,247.29
248.04,247.90,248.92,246.93
248.23,248.91,250.15,247.69
248.59,250.08,250.08,248.11
249.68,250.39,251.85,249.19
248.42,248.92,249.82,247.01
251.52,252.99,253.43,251.24
252.90,252.39,253.17,251.90
253.08,252.51,253.36,252.08
254.05,253.00,254.11,251.80
253.10,251.62,253.10,250.69
252.10,250.22,252.83,249.37
248.75,250.50,250.50,248.14
251.27,247.79,251.51,246.96
247.42,248.67,249.56,247.17
249.88,250.42,251.64,249.61
250.44,252.65,253.06,250.44
252.57,250.98,253.08,249.84
250.38,251.71,252.04,249.66
252.23,250.70,253.37,250.55
251.64,248.79,252.47,247.38
250.02,249.46,251.18,248.07
250.54,246.22,251.07,246.13
246.31,245.60,246.95,244.68
246.39,246.87,248.76,245.84
248.73,250.57,250.93,247.59
251.25,252.86,252.86,250.93
253.20,253.63,253.83,252.50
253.89,252.43,254.20,251.65
254.08,248.57,254.48,247.94
247.95,244.33,248.49,243.46
244.19,245.76,246.30,243.00
246.54,248.15,248.33,245.56
247.85,242.74,248.23,242.18
241.47,239.77,242.99,239.26
241.53,240.84,242.37,239.14
241.50,242.44,243.06,238.34
244.40,245.25,245.34,243.14
244.78,245.74,246.37,244.50
245.74,246.44,246.72,244.94
246.75,248.22,248.92,246.68
248.26,247.90,249.00,247.58
248.92,248.11,248.96,245.95
247.07,245.16,247.39,244.69
246.07,244.33,246.81,241.42
245.13,245.18,246.08,244.47
244.84,246.84,246.84,243.87
246.38,247.08,248.50,245.61
247.15,247.53,249.57,246.54
246.15,247.70,248.36,244.86
247.14,245.87,247.82,245.56
246.50,247.05,247.13,243.52
246.60,245.80,249.36,245.23
245.35,246.53,246.53,244.15
247.50,250.23,250.48,247.40
250.35,249.00,250.97,248.87
248.38,247.01,248.95,246.65
245.87,244.93,246.10,242.22
245.41,246.24,246.25,243.70
245.81,247.47,248.39,245.53
246.97,244.87,247.11,243.89
245.79,246.22,246.92,244.68
246.50,247.73,248.60,246.09
247.70,249.39,249.50,247.42
250.39,251.05,251.60,250.21
250.98,250.11,251.01,249.29
251.04,251.53,251.57,249.87
251.45,250.88,251.81,250.33
251.31,251.70,251.90,249.48
251.10,251.78,252.21,250.66
251.32,252.94,252.98,250.87
253.42,255.49,255.68,252.10
256.00,256.93,257.52,255.79
256.90,257.77,258.73,256.56
257.26,257.04,257.51,256.25
256.01,256.20,256.47,255.20
255.79,254.89,256.07,254.29
255.22,255.55,256.15,254.09
255.37,255.61,256.39,254.51
255.38,257.73,259.02,255.01
257.57,259.02,259.14,256.97
259.48,259.11,259.57,258.18
258.66,259.17,259.27,258.15
259.21,258.89,259.85,258.38
258.47,256.82,260.28,256.74
256.32,258.55,258.56,256.16
258.41,258.00,258.61,256.10
257.25,259.45,259.45,257.23
259.27,260.56,260.66,258.54
261.48,262.60,264.00,261.22
262.35,261.34,262.97,260.85
261.95,262.14,262.59,261.64
262.14,260.14,262.23,259.82
259.75,258.13,260.28,257.01
258.74,258.78,259.10,257.84
254.78,256.95,258.26,254.55
256.88,256.68,257.32,255.80
258.32,257.76,258.56,257.27
257.40,256.87,258.60,255.40
258.11,256.53,258.34,255.45
255.45,253.82,257.00,253.34
254.31,256.91,257.03,254.14
255.64,256.06,256.49,254.79
257.20,257.13,258.14,256.95
257.58,256.97,257.62,256.11
257.23,257.22,258.22,256.90
255.95,255.54,256.86,255.24
255.77,255.09,255.93,253.53
255.49,253.94,256.51,253.87
254.78,254.40,255.64,253.45
252.44,249.13,253.09,249.12
248.78,248.86,249.84,246.59
249.50,250.15,250.41,247.13
248.92,248.96,250.83,247.74
247.77,249.27,250.43,247.65
250.25,248.33,250.79,247.71
248.75,250.94,251.09,248.08
252.10,252.05,253.53,251.63
251.47,251.16,252.93,250.05
252.04,253.30,253.65,251.53
253.51,254.66,254.66,253.25
255.54,254.07,255.61,252.16
255.91,257.11,257.17,255.21
257.55,258.65,258.70,257.55
258.16,259.28,259.55,257.73
259.39,259.71,260.04,258.28
259.56,259.48,260.25,258.62
260.82,260.39,261.19,259.72
260.72,261.26,261.75,260.53
261.50,260.90,261.79,260.52
260.01,260.58,260.93,259.18
261.26,261.74,262.06,260.18
262.33,262.50,263.69,261.66
263.78,262.11,263.96,261.72
262.46,261.37,263.43,260.64
261.16,262.34,262.34,260.19
262.01,262.08,262.80,260.86
261.94,259.98,262.16,259.71
260.25,260.35,260.78,258.77
259.21,261.59,261.71,259.08
261.52,259.09,261.54,258.46
259.12,258.06,259.35,257.38
257.41,259.50,260.20,257.21
259.68,259.26,260.76,258.43
260.38,260.16,260.72,259.57
260.76,258.01,260.76,257.37
257.44,254.51,257.48,254.20
253.35,252.47,254.86,252.41
252.45,253.76,254.02,251.48
252.74,250.20,253.00,249.37
250.88,252.16,252.38,250.05
249.49,251.55,251.95,249.21
251.69,249.32,251.88,249.29
248.76,245.97,249.14,245.32
245.59,246.52,247.37,243.06
248.36,248.16,249.01,246.93
249.27,247.47,249.46,246.89
246.31,243.85,247.01,243.79
243.94,247.40,247.42,241.85
246.56,241.53,246.73,241.47
241.31,237.28,242.28,237.26
237.53,234.38,238.63,234.21
235.98,236.56,239.18,235.25
233.29,236.33,237.97,230.81
231.73,238.86,239.30,231.36
241.64,240.61,242.08,239.35
239.91,243.07,243.11,239.77
244.80,248.76,248.79,244.21
249.23,246.16,249.90,246.01
248.68,249.80,251.24,248.03
249.88,250.76,250.77,248.63
249.54,250.48,250.59,248.24
251.64,254.75,254.88,251.01
255.23,254.46,255.98,252.46
253.65,255.19,255.72,252.61
258.46,258.12,258.53,256.17
258.71,258.62,259.91,257.81
257.76,257.52,258.54,256.49
259.38,258.54,259.50,257.32
258.54,260.35,260.36,258.24
259.86,260.50,260.84,259.21
260.66,261.26,261.76,260.51
261.15,261.34,261.63,260.65
260.17,261.86,262.08,260.05
261.96,260.69,262.54,259.92
260.65,260.55,261.68,260.12
260.04,260.13,260.86,259.65
260.54,261.53,262.56,260.47
261.26,260.65,261.30,259.11
259.58,261.92,262.00,259.53
265.11,263.17,265.31,262.48
263.73,264.94,264.94,263.42
265.37,265.01,265.94,263.92
264.97,264.98,265.42,264.47
264.90,262.86,264.90,262.58
262.15,259.54,262.56,259.50
259.67,261.13,261.76,259.66
261.11,263.34,263.72,260.86
262.77,262.93,263.48,261.76
263.23,263.33,263.88,262.55
262.76,261.46,264.58,260.32
258.73,262.92,263.01,258.44
261.99,257.83,262.23,257.61
259.48,259.29,261.71,258.78
257.05,255.71,258.44,255.67
257.13,253.89,257.53,252.93
252.75,253.35,256.91,251.93
254.28,259.16,259.37,253.40
262.63,263.64,263.64,260.74
263.22,263.30,263.85,261.55
263.42,264.38,264.44,263.19
265.27,265.31,266.10,264.78
265.88,265.90,266.45,264.87
266.51,266.57,267.53,266.20
266.53,267.81,268.67,266.49
267.39,266.73,268.00,266.64
267.68,263.97,268.06,263.86
265.28,263.55,265.83,261.67
261.90,259.65,262.90,258.98
259.96,256.61,260.31,255.32
258.72,260.08,260.21,257.70
261.91,264.11,264.42,261.89
264.55,261.88,264.62,261.12
262.27,260.48,262.80,259.13
262.17,260.36,265.04,257.75
257.04,259.29,259.59,256.33
260.31,256.41,260.69,256.19
255.61,259.98,260.35,255.55
260.59,259.49,261.37,257.33
258.63,261.05,261.56,258.15
262.77,265.92,265.92,260.23
265.77,264.56,266.22,264.43
264.46,267.69,267.69,263.48
264.54,265.88,267.00,263.74
267.38,262.64,267.88,262.02
262.72,264.60,264.85,260.83
262.86,261.07,263.86,260.72
261.90,263.06,263.34,258.02
264.56,267.89,268.03,264.11
266.81,266.79,268.21,266.27
267.84,269.57,269.70,267.26
269.99,268.56,270.33,267.62
267.60,267.13,268.91,266.79
268.71,269.37,269.56,266.43
269.04,269.21,269.98,267.80
270.61,271.74,272.13,269.94
272.03,273.50,273.52,271.71
273.37,273.45,274.04,272.23
272.81,274.30,274.39,272.50
273.62,274.01,274.71,273.07
273.66,275.97,276.08,272.22
275.39,275.99,275.99,274.31
275.78,276.34,276.45,275.02
275.93,276.03,276.71,275.34
275.94,275.29,276.06,274.47
274.99,274.20,275.58,274.14
274.41,276.30,276.38,274.25
275.52,274.78,276.00,273.76
273.90,273.74,274.14,272.44
274.13,274.15,274.41,273.12
272.71,270.72,273.46,270.19
271.24,271.69,272.17,271.13
269.30,268.27,269.75,268.17
268.96,270.24,270.29,267.87
271.51,273.22,273.61,271.41
272.75,271.59,272.78,269.72
272.76,274.83,274.95,272.56
273.96,275.34,275.51,273.62
274.85,278.08,279.32,274.12
277.66,277.31,277.95,276.50
277.71,279.67,280.20,277.34
280.05,279.51,280.39,279.46
279.35,278.31,279.45,278.18
278.67,273.57,278.99,273.57
272.32,273.04,274.04,271.57
272.99,274.29,274.43,272.47
275.87,278.20,278.60,275.82
277.00,277.24,278.02,276.27
277.26,276.20,277.26,274.39
276.18,277.19,278.42,275.99
275.91,279.52,279.76,275.76
279.23,277.22,279.68,277.19
277.33,278.68,279.01,276.70
278.52,278.61,279.49,276.76
279.18,279.23,279.74,278.62
279.16,278.27,279.89,278.23
278.24,278.55,279.00,276.46
279.38,279.77,280.85,279.16
279.21,279.03,279.90,278.15
276.81,275.76,277.41,274.73
277.45,278.17,278.61,277.16
279.07,278.09,279.47,277.75
278.18,278.90,278.98,276.60
278.82,280.27,280.90,278.52
280.69,279.11,280.69,278.80
279.80,276.82,280.12,276.45
276.61,277.94,278.05,274.85
276.34,276.22,277.21,275.27
275.54,273.15,275.85,272.17
273.68,275.27,275.87,273.68
275.98,276.45,277.46,275.49
276.27,272.82,277.01,272.45
273.80,272.95,274.30,271.46
273.08,273.97,274.78,272.07
276.19,276.32,277.49,276.17
276.10,276.33,277.38,275.22
275.10,275.69,276.43,272.87
276.65,276.01,277.24,275.35
277.68,278.97,279.04,276.68
278.85,278.76,279.17,277.73
278.56,280.98,281.30,278.07
281.41,280.66,281.55,280.03
280.94,280.72,281.61,279.93
280.43,281.02,281.51,279.84
280.32,280.79,281.32,280.21
279.92,277.63,280.02,277.04
278.30,280.15,280.33,277.63
279.60,279.62,280.15,278.41
279.38,277.69,279.55,276.90
278.76,278.26,279.35,276.41
277.43,278.46,279.30,276.75
279.24,279.91,280.97,278.28
278.72,277.35,279.17,276.95
276.97,278.15,278.40,275.20
277.85,276.43,278.50,276.22
276.53,275.61,276.81,274.58
277.20,278.77,279.76,276.82
279.32,280.44,280.62,279.09
279.37,279.17,279.93,278.55
277.37,277.55,278.01,275.38
277.08,279.39,279.76,276.95
280.13,279.22,280.62,278.31
280.17,281.66,282.41,279.81
280.45,279.85,281.12,279.82
281.47,281.36,281.71,280.53
281.44,281.53,281.93,280.97
281.34,278.87,281.59,278.68
279.57,277.96,279.81,277.52
278.75,278.39,279.04,277.52
276.08,272.63,277.82,272.54
274.61,273.20,274.79,272.47
275.67,274.27,275.67,273.17
274.90,273.78,275.27,272.90
271.32,272.87,274.37,271.21
273.22,274.20,274.32,269.29
271.56,270.37,273.05,269.21
273.25,270.46,273.52,270.36
273.16,273.24,273.97,272.32
275.20,275.75,276.11,274.83
275.58,276.81,277.39,275.46
277.07,275.37,277.15,274.92
276.90,276.31,277.06,275.73
276.02,274.20,276.30,273.68
274.12,274.14,274.76,273.50
273.98,272.10,274.85,271.92
271.43,272.96,273.14,271.23
273.28,271.03,273.89,270.73
270.89,268.52,271.47,268.09
267.32,266.54,267.85,266.08
267.67,269.35,269.54,265.76
269.45,272.45,272.85,268.99
272.06,273.05,273.23,270.97
273.47,273.49,274.81,272.87
273.95,272.66,273.95,271.15
272.76,272.41,274.13,271.71
273.64,273.86,275.70,272.96
274.14,271.21,274.33,269.61
270.63,270.89,271.30,269.61
272.42,274.99,275.00,272.29
272.62,272.26,273.64,271.24
270.43,271.59,272.03,267.39
271.70,271.54,272.74,270.57
271.45,273.29,273.59,270.99
272.55,275.89,275.96,271.61
275.75,274.38,275.76,274.05
272.90,271.41,273.54,270.31
269.22,265.36,269.67,265.27
262.65,259.02,263.99,259.01
245.11,248.29,256.70,216.91
255.00,246.21,255.46,245.98
251.35,252.52,253.21,246.32
255.00,258.77,259.36,254.24
258.37,259.88,260.50,257.93
258.69,258.00,260.39,257.71
253.22,250.70,255.33,249.95
253.95,254.52,254.53,250.67
255.15,255.65,258.17,254.85
252.55,252.57,254.51,251.68
256.14,258.74,259.00,255.63
260.64,256.00,261.02,255.58
255.33,256.39,258.90,255.33
255.64,258.00,258.09,254.69
258.51,256.69,258.62,256.36
257.41,259.71,260.08,256.82
259.73,262.18,262.46,259.40
262.37,262.02,265.48,261.21
257.97,256.64,259.64,256.33
257.89,258.19,260.86,257.45
254.96,254.54,256.16,253.21
255.11,253.90,255.77,253.22
252.31,252.70,253.39,250.13
254.68,252.30,254.94,251.26
251.32,246.03,251.77,245.16
245.89,245.62,247.60,244.48
248.07,248.89,249.38,246.31
249.15,248.35,249.84,245.93
246.07,252.11,252.11,244.88
253.85,256.87,257.23,253.55
256.76,255.85,257.65,255.05
257.19,259.21,259.38,256.00
258.69,261.89,262.50,258.41
262.51,262.41,262.85,261.21
262.70,262.21,262.70,261.53
261.04,259.69,263.23,259.52
259.89,257.81,260.82,257.54
258.61,260.82,260.93,256.71
261.60,260.79,261.62,259.38
259.80,261.70,262.17,259.71
261.20,261.69,262.99,260.96
262.37,258.79,262.51,258.54
259.99,260.67,261.69,259.08
262.43,261.98,262.49,260.12
261.64,261.33,262.03,260.36
260.36,259.26,260.91,257.83
259.94,264.59,264.59,259.30
263.62,263.07,264.26,262.36
263.01,262.71,264.30,262.54
262.98,266.67,267.07,262.80
266.32,266.93,268.20,265.71
267.95,266.64,267.98,265.79
266.68,266.70,267.07,264.65
266.05,266.39,266.72,264.16
265.87,264.14,266.06,262.19
263.30,265.46,265.46,262.97
265.87,263.87,266.01,263.79
262.14,258.32,262.28,258.21
257.72,255.82,258.35,255.44
256.03,259.25,259.26,255.54
259.47,258.18,260.98,257.93
259.03,262.91,262.91,258.70
262.69,262.47,263.08,261.71
263.22,263.75,264.55,262.87
263.46,264.31,265.53,263.38
263.16,265.93,266.50,262.44
266.05,266.74,267.17,265.52
267.08,267.70,268.15,265.78
268.51,266.22,268.82,266.00
267.42,268.49,268.55,266.75
268.30,265.39,268.72,265.05
266.19,260.89,266.48,259.86
261.18,264.07,264.42,260.90
263.54,261.61,263.64,260.18
259.26,259.80,260.68,258.10
258.76,256.67,261.70,255.86
256.51,257.23,258.94,256.08
254.65,253.37,255.93,252.64
253.06,252.11,254.55,250.10
253.60,254.71,255.39,253.35
256.07,257.35,258.05,254.29
258.15,254.25,258.15,254.20
252.43,249.75,252.47,249.72
251.17,251.53,252.24,249.76
252.36,253.90,254.48,250.86
255.37,257.26,257.27,254.77
257.30,257.22,258.21,256.35
256.13,256.90,257.01,254.32
258.33,258.96,259.50,257.34
258.66,256.73,259.08,256.73
255.82,254.04,257.32,254.04
249.92,250.82,250.82,248.24
251.23,250.90,251.79,249.63
247.62,247.36,249.18,246.04
243.32,241.04,244.97,240.85
242.00,237.82,242.83,237.61
238.85,237.10,239.53,234.93
239.11,238.08,239.77,234.73
238.91,231.66,239.47,230.84
232.61,234.40,235.95,229.81
228.73,231.03,231.47,226.61
233.26,229.76,233.31,227.91
226.56,228.27,230.69,220.88
229.00,228.62,232.17,227.13
231.97,234.34,234.55,231.82
233.14,229.48,233.49,229.16
230.49,234.62,234.71,230.43
233.67,232.25,236.15,231.03
234.26,232.34,234.76,230.97
233.46,239.97,240.00,233.34
238.03,239.61,240.77,237.18
237.52,234.51,237.52,233.80
236.26,236.14,236.72,230.75
235.45,237.89,239.59,235.42
237.06,232.83,237.07,232.55
230.54,228.85,230.65,225.56
226.24,228.22,230.08,225.93
229.57,228.76,232.61,228.66
225.13,225.58,226.99,223.68
227.68,229.74,230.11,226.69
232.55,234.67,234.97,231.01
236.33,238.36,239.30,236.07
238.63,237.78,238.79,236.82
236.74,237.90,237.90,235.22
239.96,240.93,241.83,239.84
239.98,238.80,240.79,238.56
236.54,240.28,240.78,235.32
241.10,243.03,243.11,240.16
244.48,244.18,245.02,243.33
244.20,242.94,245.70,242.94
244.99,248.50,248.50,243.92
247.92,250.66,250.80,247.47
250.37,253.34,253.34,250.04
253.58,255.09,255.95,252.77
253.80,256.27,256.38,253.67
254.86,251.34,254.90,251.32
252.67,252.46,252.89,250.96
253.21,251.66,254.01,249.30
253.81,256.55,256.69,253.75
255.97,255.63,256.24,254.57
254.24,253.92,254.51,253.07
253.01,256.65,256.90,253.01
256.36,259.26,259.91,255.62
258.97,259.70,260.90,258.22
259.59,259.83,260.50,258.79
258.52,259.81,260.72,258.02
259.17,256.70,259.18,256.62
255.08,256.91,257.03,254.33
257.61,257.88,258.39,256.17
257.09,262.65,262.65,256.70
264.35,262.59,264.35,262.00
262.77,262.72,263.68,262.24
260.75,264.19,264.19,260.17
263.74,261.43,263.94,261.21
259.77,258.78,260.36,258.51
258.78,261.37,261.45,258.15
259.79,257.96,260.33,256.55
259.81,259.57,261.29,258.83
260.95,259.10,262.45,259.08
259.69,261.98,262.34,258.88
263.36,266.34,266.40,263.26
266.27,265.29,266.67,265.08
264.99,266.45,266.56,264.75
265.15,267.62,267.81,264.86
268.43,268.61,269.72,267.49
268.92,268.76,270.12,267.56
269.02,266.41,269.44,266.16
266.87,268.70,269.03,266.78
268.06,267.27,268.29,266.31
268.12,269.52,269.68,267.44
269.75,270.89,271.16,268.82
269.02,267.35,270.62,266.89
266.33,265.85,267.14,263.99
266.75,268.30,268.30,265.59
266.28,264.53,266.34,263.05
263.21,263.41,265.52,262.63
264.37,263.24,265.13,262.58
262.30,264.46,264.49,261.63
264.25,264.40,265.46,263.35
265.54,267.53,267.53,264.97
266.65,264.90,267.42,264.77
265.76,264.81,266.57,263.13
264.11,262.18,264.95,261.32
262.92,264.93,265.78,262.73
264.32,262.06,265.37,261.00
261.39,261.45,264.09,260.00
259.85,260.56,261.73,258.42
261.62,264.19,264.48,261.60
263.95,263.63,264.66,263.09
265.00,268.00,268.37,264.90
268.99,269.66,270.18,268.84
269.98,269.78,270.71,269.34
269.97,271.98,271.99,269.79
272.72,271.82,273.15,271.12
270.76,273.09,273.23,270.20
272.52,274.89,274.89,271.78
274.43,273.38,274.43,271.58
273.94,275.81,276.27,273.54
276.02,276.69,277.50,275.51
277.03,277.99,278.33,276.99
276.88,277.28,277.57,275.95
274.82,273.38,275.19,272.62
272.46,270.44,273.59,270.07
269.47,269.46,270.77,268.11
270.35,269.96,271.90,269.71
268.34,269.77,269.93,266.32
268.89,268.93,270.03,267.80
272.83,271.76,273.80,271.62
272.11,271.97,272.60,270.70
272.23,271.08,273.38,271.00
273.76,276.10,276.10,273.62
264.57,264.93,269.61,263.59
261.91,257.47,262.28,256.08
259.80,262.42,262.66,259.56
265.30,267.45,267.45,264.89
267.48,272.23,272.39,266.81
271.97,272.78,274.17,271.84
271.83,269.65,272.17,268.08
268.84,271.05,271.23,267.85
271.80,271.52,273.41,270.45
274.09,276.67,276.94,273.87
277.68,278.22,278.86,277.40
280.17,281.00,281.75,279.54
282.11,280.24,282.21,279.60
282.39,280.88,282.52,280.85
281.82,280.87,282.12,280.25
280.45,281.24,281.78,280.19
280.73,280.72,281.00,279.68
281.11,281.90,282.48,280.10
281.72,280.25,282.60,280.06
280.68,282.51,282.75,280.27
282.06,281.47,282.47,280.97
281.64,283.06,283.15,281.25
283.14,281.88,283.58,280.76
281.33,282.81,283.35,281.03
282.59,283.78,284.60,281.68
283.93,283.02,284.46,282.48
282.86,279.80,283.29,279.00
279.68,281.60,281.60,278.91
281.75,281.64,282.82,281.14
283.00,284.36,284.76,282.64
284.36,284.42,285.42,284.15
284.60,284.32,285.04,284.01
284.24,283.47,284.72,282.92
284.22,284.13,284.73,283.20
283.66,283.63,284.52,282.91
284.20,285.76,286.32,284.16
284.86,283.02,285.00,282.88
283.09,282.51,283.26,280.79
282.46,284.45,284.53,282.45
283.59,284.53,284.83,282.99
284.20,284.80,284.89,283.42
285.98,286.21,287.08,285.92
286.11,284.78,286.20,283.85
283.73,285.17,285.90,283.62
285.64,284.07,287.24,282.78
284.48,286.27,286.98,284.48
286.51,286.19,286.83,284.96
285.82,285.08,286.08,283.73
285.26,284.95,285.94,282.94
286.34,287.89,287.89,286.28
288.06,287.27,288.27,286.13
286.95,288.35,288.40,286.61
287.76,287.00,287.93,286.89
284.64,278.55,284.93,278.55
277.33,281.90,282.26,276.94
279.55,276.78,280.31,275.52
277.05,276.00,277.98,275.38
275.90,278.86,279.34,275.56
276.29,276.37,276.92,275.36
277.70,278.42,280.14,277.24
279.63,277.05,279.63,277.05
277.87,280.75,280.90,277.17
282.30,284.06,284.37,282.30
283.24,281.81,284.13,281.72
280.30,280.34,281.49,280.15
280.16,280.62,281.11,279.27
280.89,282.99,283.20,279.31
282.56,279.84,283.18,279.14
281.24,282.27,283.30,280.26
281.21,280.21,281.88,279.75
280.76,278.87,281.14,277.81
280.15,280.27,281.67,280.12
279.71,280.86,281.13,278.84
280.91,278.80,281.62,277.53
278.80,281.14,282.79,278.80
280.08,276.50,280.37,275.36
277.06,277.58,278.33,275.99
275.19,276.48,277.23,273.83
277.69,276.34,278.77,276.18
276.67,276.21,277.26,275.93
278.83,277.72,279.08,277.08
278.07,279.00,279.61,276.94
278.21,277.91,279.14,276.49
275.97,277.76,277.82,275.36
279.45,279.04,280.84,278.40
278.72,277.05,278.74,276.59
275.44,275.56,276.80,274.89
276.33,273.35,276.39,272.47
273.16,272.80,275.10,272.24
273.29,274.77,275.27,273.23
275.31,271.75,275.50,270.23
271.19,269.11,271.76,268.92
269.55,268.63,270.52,268.33
268.81,269.07,271.49,268.25
273.83,274.75,274.97,272.89
273.79,275.43,276.63,273.24
273.35,280.44,281.26,273.02
282.04,281.69,283.88,280.00
281.50,284.47,284.71,281.10
286.70,289.00,289.20,286.06
289.19,290.42,290.84,288.18
290.16,290.48,290.92,289.37
291.09,292.36,292.68,290.97
292.62,292.42,292.90,291.89
293.30,294.43,294.74,292.90
295.24,296.52,296.74,294.64
295.96,297.83,297.88,295.63
298.57,298.69,298.77,298.11
298.43,296.52,298.65,296.36
296.69,297.22,298.19,296.16
298.41,296.43,298.67,296.40
297.66,295.75,298.26,294.86
296.25,295.99,297.09,295.33
297.68,299.25,299.48,297.68
