KSU,Kansas City Southern Common Stock,NASDAQ
109.14,107.99,109.91,107.83
108.76,107.07,108.96,106.44
104.96,103.67,104.96,102.03
105.11,106.74,107.10,104.22
107.49,107.87,108.68,106.54
108.71,107.68,109.11,106.96
107.42,105.96,107.43,105.46
108.29,108.42,109.55,107.45
107.99,109.99,110.08,107.99
109.71,109.97,110.68,109.05
110.51,112.59,113.07,110.51
112.62,112.51,113.31,111.29
112.95,114.95,115.00,112.78
114.46,112.77,115.49,111.45
114.20,113.27,114.50,112.53
112.90,113.81,115.20,112.30
114.01,114.24,115.42,113.92
114.39,113.78,115.42,113.34
114.48,114.02,115.49,113.54
114.16,116.87,116.93,113.90
117.45,118.30,118.30,114.95
118.68,115.82,118.68,115.49
115.96,113.25,116.31,113.24
113.32,110.81,113.57,110.63
110.60,110.23,111.47,108.80
110.13,110.13,110.56,108.54
109.74,108.17,110.12,108.02
108.73,107.89,108.86,107.36
108.04,107.75,109.19,107.19
109.47,110.71,112.05,109.32
110.71,110.06,111.57,109.58
110.06,108.89,110.82,108.46
108.85,107.76,109.42,107.27
107.19,106.42,107.79,106.24
107.45,107.82,108.19,106.89
107.69,108.10,108.49,107.20
107.00,108.01,108.22,106.81
108.01,109.21,109.52,107.28
108.02,107.14,108.93,106.81
106.06,105.79,106.24,104.54
105.54,106.52,106.82,105.01
106.38,105.75,106.50,105.42
105.82,107.12,107.64,105.16
107.18,105.84,107.18,105.26
106.26,108.54,108.71,105.99
108.58,108.50,108.64,107.36
108.44,107.70,108.99,107.26
106.30,105.34,107.11,105.18
105.30,105.31,105.82,104.02
105.15,106.94,107.29,104.95
107.29,105.42,107.48,105.10
106.63,105.99,107.46,105.24
105.83,108.08,108.35,105.66
107.65,108.39,108.83,107.42
108.59,108.05,109.21,107.24
108.33,109.72,109.80,107.96
110.57,111.85,111.92,109.92
111.33,111.05,112.00,110.29
111.32,109.73,111.46,109.13
109.74,110.29,110.84,109.24
112.35,111.20,112.44,110.91
111.57,111.43,112.05,110.78
111.13,112.75,113.20,111.13
112.78,112.24,113.24,111.64
112.25,111.42,112.97,111.24
111.15,110.39,111.44,110.03
110.30,111.13,111.75,109.84
111.35,109.83,111.47,109.72
109.96,110.39,110.43,109.32
109.98,110.11,110.47,109.41
108.73,109.36,109.84,108.41
109.40,111.49,111.70,109.14
110.44,111.06,111.27,109.90
110.42,110.39,110.96,108.77
109.99,111.99,112.42,109.09
111.10,111.08,111.78,110.32
110.95,110.71,112.58,110.67
110.75,109.87,110.75,107.84
110.95,113.10,113.51,110.95
113.00,113.29,113.76,112.39
112.73,112.73,113.33,112.25
112.59,111.44,113.10,111.03
112.03,113.24,113.30,111.24
112.65,113.16,113.24,112.02
116.05,117.35,118.88,114.51
117.62,118.05,118.12,115.93
118.50,120.77,120.92,118.35
120.89,123.66,123.91,120.65
124.02,124.46,124.55,122.94
124.44,123.49,124.45,122.99
123.30,122.77,123.77,122.26
123.22,123.63,123.94,123.08
123.79,121.91,124.16,121.40
121.38,121.52,122.48,120.91
121.99,122.61,123.32,121.50
123.50,124.06,124.15,122.93
123.76,124.60,124.90,123.29
124.94,124.52,125.86,123.38
124.86,122.49,125.33,122.18
122.17,123.32,123.32,121.70
123.20,124.00,124.68,123.03
123.86,123.83,124.18,122.98
123.16,125.04,125.19,123.01
125.38,125.20,125.96,124.56
125.18,125.02,125.95,123.88
125.05,124.40,125.50,123.79
124.43,121.52,124.88,121.13
121.60,121.18,122.11,120.60
121.80,122.14,122.96,121.00
122.46,121.80,122.46,121.07
121.62,121.98,122.74,121.58
122.01,121.55,122.62,121.35
121.88,121.43,122.38,121.28
121.52,121.02,122.51,120.87
121.41,121.83,122.40,120.65
121.27,121.02,121.68,120.17
120.12,119.98,121.10,118.23
119.79,118.09,120.30,117.95
118.94,118.15,119.92,118.02
118.03,119.88,120.22,117.80
119.75,119.03,122.13,118.97
119.33,117.01,119.40,116.41
116.90,117.05,117.44,116.16
117.00,117.44,118.55,117.00
116.05,118.80,119.19,116.05
118.72,117.48,118.77,117.04
117.92,120.80,120.89,117.35
120.41,120.60,120.76,118.93
121.30,121.73,122.16,120.23
122.25,122.28,122.63,121.26
122.04,123.09,123.98,121.96
123.10,123.67,123.96,122.82
123.45,122.04,124.10,121.45
122.04,122.33,122.65,121.25
122.88,123.83,123.89,122.70
123.04,120.00,123.21,119.46
120.28,119.77,121.71,119.30
119.93,116.37,120.21,115.68
116.76,117.99,118.11,116.37
117.76,117.09,118.42,115.94
117.36,116.60,117.85,115.24
116.60,116.38,117.09,114.64
116.32,116.01,117.62,115.61
116.26,117.95,118.17,115.69
118.22,119.16,119.68,117.92
117.34,117.10,117.56,116.22
116.39,116.31,117.43,116.31
117.54,117.17,117.83,116.17
117.69,117.02,118.82,117.00
116.65,117.28,117.85,116.50
103.01,99.49,104.00,92.50
100.38,99.29,100.54,98.22
100.04,101.57,101.74,100.04
101.00,102.07,104.25,100.51
102.38,105.53,106.00,102.38
104.03,105.59,106.10,103.46
105.29,100.25,106.18,100.04
100.64,101.07,102.59,100.42
100.75,99.92,101.04,99.08
100.27,101.14,101.58,100.00
101.93,102.59,103.09,101.00
102.63,101.71,102.78,101.06
101.34,102.11,102.57,101.24
102.21,100.92,102.48,100.30
99.59,98.52,100.12,98.20
98.62,95.96,98.90,95.04
93.91,91.67,94.73,88.56
92.18,91.12,93.50,90.89
91.22,94.23,94.57,91.07
94.87,95.58,97.36,94.33
95.35,94.60,95.85,94.47
94.49,93.39,94.87,92.55
93.23,92.19,93.29,91.45
91.71,93.25,93.75,91.45
93.10,93.92,94.22,92.48
93.45,94.66,95.42,92.94
96.24,97.03,97.26,96.00
96.83,96.78,97.53,96.41
96.92,97.55,97.90,96.75
98.16,98.37,99.11,97.00
98.14,99.16,99.20,97.49
99.30,100.23,101.05,98.16
99.89,101.24,102.24,99.60
101.52,97.91,101.88,97.11
97.92,96.60,98.33,96.49
97.40,98.48,99.08,97.40
98.82,99.98,100.13,98.18
100.07,99.84,100.73,99.37
99.29,99.51,99.98,98.31
100.46,98.58,101.12,98.56
99.00,98.44,99.33,97.10
99.20,99.79,100.28,99.13
100.00,97.52,100.46,97.48
97.43,97.89,98.77,97.20
98.37,99.61,100.68,98.08
100.22,102.06,102.54,99.43
102.76,103.12,103.15,101.70
103.25,104.30,105.73,103.16
104.24,104.48,104.57,103.70
102.94,100.73,103.00,99.35
100.65,99.91,101.81,99.12
100.13,99.19,100.52,99.02
99.66,101.28,101.30,98.79
101.07,97.58,101.41,97.46
96.12,95.54,97.10,95.41
96.72,97.17,98.06,96.12
97.34,99.16,99.64,97.33
99.16,101.44,101.56,98.51
101.44,101.14,104.51,100.34
101.53,102.18,102.45,101.12
102.53,101.86,102.79,101.82
101.88,100.96,102.25,100.58
101.52,100.86,101.85,100.18
100.71,99.27,100.77,98.92
99.83,99.70,100.69,98.04
99.98,100.11,101.11,99.65
100.15,100.88,100.97,99.97
100.80,99.72,101.07,99.60
99.72,99.30,100.59,99.13
98.87,99.35,99.59,98.18
98.77,99.21,100.37,98.72
99.70,99.55,99.93,98.35
99.32,99.61,100.30,98.85
99.44,99.55,99.74,98.58
100.12,102.69,102.74,100.12
103.00,102.25,103.66,101.99
102.21,100.80,102.25,100.73
100.63,98.94,100.68,98.37
100.31,103.52,103.63,100.00
103.10,104.74,104.85,102.75
104.42,105.01,105.18,103.79
105.22,106.73,106.76,105.03
106.72,106.09,107.37,105.86
106.00,107.46,107.83,105.81
107.90,107.91,108.87,107.40
108.08,107.77,108.65,107.32
108.06,107.36,108.37,106.81
107.23,107.52,107.60,106.80
107.84,107.13,107.84,106.15
106.43,105.47,106.93,104.84
105.37,104.80,105.58,104.32
104.98,106.41,106.65,104.68
106.45,107.56,107.67,106.17
107.34,107.06,108.77,106.78
107.13,106.11,107.30,105.38
105.74,105.73,105.88,104.88
105.78,103.78,105.80,103.50
104.05,104.62,104.78,103.53
104.55,104.62,105.23,104.07
104.32,105.10,105.50,103.95
105.33,106.96,107.04,105.17
106.79,107.44,108.17,106.53
107.89,107.84,108.04,107.08
107.92,106.93,107.92,106.04
106.85,106.18,107.60,106.02
105.80,107.04,107.28,105.75
107.04,106.35,107.21,105.50
106.01,106.08,106.92,105.63
106.08,107.51,108.10,106.07
107.44,107.20,107.69,106.67
106.95,107.99,108.25,106.86
108.46,109.39,109.65,108.15
109.18,108.66,109.49,107.88
109.75,109.57,110.76,108.30
110.37,111.72,111.74,109.99
110.25,111.78,112.17,109.42
111.59,112.05,112.24,110.84
112.60,112.65,113.34,112.46
112.60,112.72,113.29,112.43
112.95,113.48,113.50,112.26
113.25,113.26,114.32,112.71
113.37,116.37,116.88,112.79
116.00,115.44,117.11,115.32
116.35,116.55,117.21,115.88
117.20,115.71,117.25,115.65
115.71,115.66,116.32,115.34
115.25,114.25,115.56,113.88
114.09,111.03,114.27,110.60
111.05,110.11,111.31,109.50
110.83,110.81,111.25,109.91
109.69,109.06,110.59,108.55
108.50,107.79,109.98,107.35
107.94,108.80,108.89,107.49
108.00,108.36,108.90,107.72
107.59,108.39,108.79,107.38
108.96,107.40,109.65,107.13
107.89,109.66,109.75,107.22
110.20,111.67,112.81,109.96
112.22,111.47,112.58,110.90
111.95,111.00,111.97,110.72
111.38,112.46,112.47,110.78
113.13,112.54,113.17,111.32
113.18,113.40,113.93,112.96
113.68,112.95,113.99,112.71
112.97,114.52,114.68,112.74
114.90,114.26,114.99,113.65
113.91,113.59,114.18,113.29
114.22,113.71,114.75,113.31
114.06,113.47,114.25,113.05
113.53,114.57,114.63,113.01
114.09,114.39,114.72,113.71
114.39,115.36,115.44,113.95
115.42,116.17,117.00,115.42
116.58,115.73,116.99,115.64
115.56,116.20,116.83,115.45
115.96,117.21,117.43,115.51
117.25,116.09,117.44,115.80
116.12,115.53,116.29,115.07
115.66,115.19,115.75,114.54
114.61,115.65,115.87,114.41
115.83,114.96,116.16,114.88
115.07,115.28,115.53,114.27
115.24,118.42,119.25,114.56
119.32,121.74,122.88,119.32
121.82,121.86,122.45,120.92
122.25,121.43,122.52,120.83
121.24,119.66,121.94,118.92
119.18,119.11,120.08,118.93
119.38,120.95,121.04,119.03
120.68,119.06,120.68,118.41
119.05,120.07,120.75,118.63
119.47,121.69,121.81,118.70
121.66,121.20,123.95,121.10
120.11,116.86,120.23,116.14
116.75,118.57,118.81,116.22
119.68,122.03,122.94,119.52
123.02,120.55,123.49,120.50
119.61,116.96,119.80,116.85
116.64,119.44,119.66,115.20
119.04,115.67,119.22,115.21
115.60,112.57,116.20,112.53
116.66,111.55,124.68,111.29
112.90,115.14,116.22,112.35
113.51,115.57,115.72,112.11
113.15,116.41,118.28,112.77
119.14,115.79,119.42,113.91
114.43,116.42,117.41,114.34
117.40,120.11,120.11,116.91
119.89,116.79,121.08,116.66
118.78,119.72,120.61,118.59
120.34,120.26,120.87,118.89
120.10,120.05,120.53,118.73
120.27,121.79,122.47,120.27
122.14,120.50,122.46,119.48
120.19,120.79,121.98,119.36
122.50,122.79,123.23,121.28
122.73,121.54,122.96,120.77
120.80,120.63,122.06,120.23
121.08,121.81,122.40,120.10
122.40,123.73,124.60,122.10
124.21,123.32,125.10,122.66
123.81,124.75,125.44,123.80
124.93,124.84,126.49,124.26
124.25,123.55,125.31,123.33
124.04,124.62,124.83,123.59
124.80,125.88,126.08,124.36
125.21,124.80,125.38,124.54
124.70,123.72,125.38,123.58
123.27,122.92,123.56,122.09
122.71,124.20,124.73,122.50
125.34,124.17,125.34,123.64
124.64,125.14,125.89,124.37
125.54,125.40,126.01,125.31
125.27,125.30,125.92,124.84
125.61,118.94,125.61,118.62
117.99,115.47,118.00,111.35
115.38,119.05,119.08,115.23
119.30,120.24,120.57,119.09
119.88,118.45,120.48,117.81
118.43,117.30,119.05,116.93
116.92,114.25,116.94,113.28
111.93,115.25,115.33,111.50
115.53,112.24,115.74,111.89
113.03,111.87,113.54,110.56
110.60,109.62,111.87,109.57
110.66,110.95,112.13,109.80
110.71,111.41,114.60,110.16
112.54,115.36,115.97,110.92
117.27,118.02,118.02,115.83
118.74,120.29,120.65,117.31
120.58,122.45,122.86,120.50
122.60,123.30,123.96,122.29
123.38,122.50,123.56,122.28
122.65,122.41,123.42,122.36
121.89,123.75,123.88,121.19
123.31,122.68,123.69,122.49
123.15,122.03,123.67,121.84
122.18,120.42,122.90,119.04
119.10,115.24,119.10,115.15
115.31,112.71,115.61,111.69
113.34,113.27,114.61,112.65
114.30,115.10,115.26,113.12
115.86,114.25,116.21,114.16
113.68,113.30,114.15,112.30
114.31,111.49,114.71,109.95
109.50,110.06,110.82,107.90
110.06,109.23,110.95,109.21
109.37,109.98,110.57,108.98
110.00,110.00,111.27,109.72
109.59,110.62,111.84,109.33
112.32,113.70,114.77,111.21
110.00,107.79,111.18,107.53
108.02,110.47,112.44,107.92
108.71,109.28,110.09,108.30
110.21,109.00,110.56,108.55
109.10,110.82,111.07,108.62
110.16,110.09,111.19,109.32
110.35,112.73,112.80,110.18
113.20,114.90,115.28,112.88
113.84,114.37,115.10,113.39
115.05,116.38,116.83,114.73
116.47,116.52,117.37,115.92
115.72,115.33,116.70,114.97
115.99,116.52,116.92,114.64
116.41,116.36,117.00,115.85
117.06,117.99,118.13,116.73
118.44,118.12,119.40,117.82
117.49,119.25,119.48,117.06
118.97,119.35,119.75,118.30
118.57,117.92,119.78,117.77
117.21,116.61,118.15,115.50
117.53,119.47,120.63,117.25
119.21,119.50,119.94,118.60
119.93,118.60,120.45,118.37
118.56,117.08,119.19,116.54
117.11,115.84,117.55,115.81
115.92,117.03,117.21,115.80
116.20,115.82,116.36,115.16
115.62,116.14,116.53,114.72
116.00,116.03,116.68,114.92
114.87,113.73,115.39,113.30
113.54,113.61,114.20,113.11
112.75,113.17,113.79,112.01
113.48,114.51,114.84,113.11
115.25,115.10,115.51,114.70
115.00,114.43,115.84,113.98
115.23,115.97,116.14,114.77
115.05,114.64,115.41,114.40
114.40,115.05,115.64,113.05
114.40,114.89,115.81,114.29
115.51,115.69,116.80,115.15
111.70,106.48,111.70,105.77
106.23,105.10,106.69,105.10
105.13,103.38,105.74,103.34
102.50,103.12,103.63,102.00
102.64,102.96,103.31,102.20
103.50,103.31,103.81,102.84
102.37,102.08,102.61,101.14
101.99,102.98,103.50,101.46
102.97,105.00,105.24,102.67
104.51,104.70,105.44,104.36
105.25,104.97,106.16,104.89
104.94,104.95,105.62,104.28
104.67,106.03,106.22,104.43
106.45,106.33,106.94,105.45
106.04,105.54,106.62,105.39
103.26,105.60,105.78,102.12
106.23,105.96,106.91,105.50
105.69,105.13,105.82,104.92
104.00,104.49,104.93,103.94
104.86,107.37,108.29,104.86
104.93,105.17,106.11,103.02
104.70,106.24,106.85,104.52
105.25,107.00,107.88,104.70
107.22,106.50,107.74,105.69
106.60,106.23,107.13,105.96
106.06,104.84,106.36,104.84
104.50,103.16,105.26,102.69
102.56,102.49,102.84,101.92
103.27,103.70,104.22,102.45
103.89,103.47,104.74,103.20
103.00,102.00,103.84,101.97
102.13,102.26,102.88,101.52
102.44,101.58,102.75,101.49
102.27,102.16,103.05,102.00
102.00,100.83,102.85,100.65
100.41,98.64,100.50,98.41
98.67,97.11,99.10,96.69
95.00,94.89,96.43,92.63
94.97,95.27,95.60,93.80
94.00,94.65,94.97,93.92
95.03,94.51,95.55,94.39
94.70,93.60,95.00,93.37
93.35,95.59,97.12,93.32
95.19,93.91,95.42,93.84
94.12,93.54,94.59,93.45
93.90,94.50,95.11,93.47
94.05,92.40,94.05,91.79
92.18,90.50,92.26,90.14
90.92,92.52,92.61,90.02
92.36,93.67,94.45,91.90
93.19,94.08,94.59,92.63
93.05,93.23,94.27,92.76
92.96,94.16,94.45,92.84
93.69,93.12,94.37,92.83
93.24,93.16,93.93,92.75
93.44,92.93,93.54,92.84
93.01,94.76,95.88,92.86
94.29,94.15,95.33,93.54
93.69,93.86,94.65,93.42
93.91,93.95,94.63,93.42
94.04,94.38,94.85,93.69
94.76,96.18,96.76,94.17
96.20,95.20,96.26,94.85
96.04,95.76,96.71,95.35
95.77,95.62,96.44,95.30
95.36,92.81,95.53,92.23
93.27,92.42,93.57,92.16
92.45,92.95,93.32,92.10
92.22,91.00,92.56,90.72
91.49,91.20,91.65,90.34
91.82,92.11,92.24,91.01
92.14,92.41,92.51,91.68
91.61,91.65,92.25,90.92
92.69,94.40,94.82,91.65
93.33,92.65,94.39,92.17
93.70,93.25,94.09,92.71
94.28,94.51,94.72,93.57
94.75,94.10,95.07,94.10
94.23,94.45,95.44,93.34
95.41,93.39,95.41,93.16
93.21,92.55,93.21,92.09
97.50,98.60,100.39,96.80
98.72,97.40,99.11,96.78
96.21,97.75,98.49,95.95
97.64,96.54,98.33,96.29
96.00,93.36,96.18,93.09
93.37,93.00,93.91,92.40
92.87,93.19,94.22,92.23
93.71,97.75,98.29,93.71
97.63,101.09,101.24,97.29
100.41,100.85,101.22,99.91
100.84,99.19,101.23,98.82
99.35,97.47,99.66,96.88
97.26,97.97,98.05,96.54
98.56,97.45,99.45,97.39
97.45,97.26,97.53,96.00
96.97,96.00,96.97,95.65
96.79,99.73,100.29,96.79
99.25,98.26,99.25,97.90
97.32,97.85,98.05,95.84
97.69,97.78,98.35,97.22
97.48,98.58,99.00,97.19
98.23,99.25,99.27,97.56
99.62,99.44,99.99,98.92
98.67,98.03,99.16,97.79
98.03,95.28,99.31,95.25
94.57,92.79,95.12,92.62
88.24,89.57,92.31,87.95
92.19,86.53,92.19,86.38
88.70,89.46,89.62,87.61
91.18,93.27,94.08,90.46
93.02,94.58,95.33,92.88
93.83,92.74,94.12,92.56
90.54,89.74,91.15,89.32
90.73,91.47,91.49,89.80
91.90,91.39,92.36,90.95
89.94,90.34,91.12,89.78
92.08,93.13,93.30,92.00
93.65,92.13,94.02,91.97
91.86,93.13,93.41,91.72
92.60,92.56,93.39,91.77
92.41,92.57,93.00,92.06
92.69,94.35,94.50,91.99
94.29,95.25,96.36,94.18
95.34,96.66,98.67,95.03
95.32,94.53,96.42,94.15
95.00,94.80,96.52,94.45
93.60,91.80,93.66,91.26
91.84,91.51,92.14,90.63
90.50,90.30,91.04,89.65
91.07,91.03,91.80,90.20
90.57,88.84,91.35,88.45
89.00,88.15,89.35,87.60
89.27,90.88,90.95,89.27
91.55,93.19,93.22,91.29
91.59,94.17,94.23,91.28
94.50,95.62,95.86,94.39
95.45,95.67,96.32,94.94
96.30,96.73,97.91,95.15
96.51,98.46,98.81,96.29
98.75,97.95,100.40,97.49
97.63,97.98,98.19,95.69
96.72,96.17,97.82,96.08
95.80,96.37,96.82,94.57
97.16,98.00,98.52,96.46
95.23,87.37,95.23,86.40
86.75,86.67,88.37,85.75
86.66,88.66,88.98,85.80
88.95,87.41,89.25,87.30
87.51,86.15,88.51,85.87
86.54,86.13,86.95,84.32
85.82,85.90,87.16,85.75
85.21,82.13,85.27,81.54
83.34,83.61,84.16,82.86
83.48,84.11,84.33,83.11
84.31,82.76,84.37,82.64
82.77,84.68,84.92,82.47
84.83,86.58,86.84,84.64
86.66,87.08,87.43,85.82
87.07,88.54,90.44,86.30
87.99,87.65,89.40,87.45
87.39,89.82,91.75,86.02
89.75,89.53,90.45,88.93
89.93,88.82,90.12,88.10
88.03,87.72,88.83,87.16
87.10,87.45,88.28,87.05
87.35,87.97,88.63,86.50
87.95,88.21,88.95,86.01
89.62,92.37,92.51,89.46
92.53,93.65,94.12,91.85
94.12,93.53,94.77,92.74
93.09,91.81,93.74,91.73
91.50,91.41,92.27,91.37
91.41,91.39,92.11,91.09
91.65,92.26,92.72,91.15
92.44,90.92,92.71,90.74
91.02,91.63,91.97,90.66
91.18,85.12,91.18,84.06
84.97,82.69,85.49,81.54
81.75,81.98,82.41,80.61
81.57,79.47,81.96,79.37
78.36,76.71,78.36,76.64
76.36,76.11,77.39,75.14
76.09,74.69,76.82,74.52
74.22,74.63,75.68,74.00
74.50,74.08,75.35,73.25
74.36,73.72,74.90,73.04
73.95,75.84,76.05,73.60
75.78,71.92,76.41,71.85
71.39,70.01,71.57,69.79
70.69,70.13,71.00,69.70
70.60,71.89,72.38,70.18
72.30,73.88,74.19,72.01
73.68,73.77,74.34,73.27
73.52,73.54,74.04,72.90
73.41,74.41,74.86,73.30
73.93,74.27,74.90,73.35
73.57,74.67,75.99,73.53
73.18,73.72,74.58,72.87
74.03,73.98,74.36,73.18
73.18,70.58,74.00,70.39
69.48,69.17,70.44,69.03
69.44,69.73,70.41,68.81
70.01,69.77,70.54,68.66
70.30,71.27,71.43,69.52
71.49,68.36,71.62,67.74
68.45,68.42,69.44,67.31
66.30,67.66,68.06,66.30
68.63,65.88,68.63,65.39
64.60,64.35,65.37,62.21
63.48,64.54,65.03,62.20
70.28,67.41,72.21,66.06
67.13,65.20,67.18,64.62
65.85,67.47,68.11,65.47
67.64,67.06,68.80,66.67
68.22,69.35,69.92,67.96
69.64,70.88,71.76,69.08
70.00,72.27,72.52,69.86
71.41,69.99,71.82,69.94
70.74,71.35,71.39,69.60
71.32,75.68,76.33,71.32
75.53,75.71,76.51,74.86
74.62,77.26,77.82,73.50
76.49,78.59,79.57,76.02
79.03,78.25,79.58,77.27
76.85,77.54,78.08,75.37
78.78,79.40,79.97,77.50
80.30,80.63,81.18,79.02
81.17,82.67,82.74,80.98
82.33,80.50,82.41,80.01
80.19,82.71,82.81,79.61
83.50,83.01,84.76,82.70
81.74,81.30,82.63,80.15
80.33,81.17,81.40,79.07
81.41,82.34,82.46,79.88
83.60,83.93,85.27,82.70
83.72,81.71,83.97,81.54
82.52,84.38,84.88,82.04
84.49,85.55,85.62,84.03
85.44,86.42,86.68,84.49
86.25,86.65,88.00,85.59
86.07,86.53,86.55,84.81
86.12,83.79,87.03,83.29
84.47,83.44,85.08,82.99
83.78,82.43,85.30,81.43
83.14,85.32,85.41,82.74
85.00,86.04,86.43,84.59
84.94,84.60,85.00,82.81
84.56,84.92,85.60,83.56
85.14,87.35,87.46,84.23
87.37,87.51,88.84,87.27
87.51,86.52,88.00,86.35
85.85,85.45,86.14,85.06
85.31,85.35,86.23,84.60
84.45,84.94,85.39,83.58
84.83,83.93,85.05,83.14
83.33,85.32,85.41,82.87
85.69,85.80,86.27,84.52
85.77,85.45,86.02,84.34
84.13,85.82,86.03,83.00
85.63,85.95,87.11,85.33
84.91,86.58,87.04,84.69
86.60,85.88,86.65,83.83
85.09,85.27,86.04,84.02
86.29,87.87,88.82,86.10
88.04,87.96,90.00,87.23
88.43,87.44,88.74,86.71
89.31,90.54,91.10,88.15
90.60,91.16,91.81,89.60
91.26,91.46,91.95,90.74
91.04,91.47,92.05,89.91
95.48,96.02,96.14,93.10
97.36,96.49,97.80,95.37
96.70,96.92,97.60,95.74
97.34,98.22,98.99,97.27
97.75,96.92,98.01,96.12
96.84,97.02,97.83,96.04
96.88,97.74,98.16,96.16
96.27,96.04,97.75,95.65
96.00,94.75,97.05,93.82
95.55,95.24,95.77,94.16
94.51,93.59,94.51,92.19
93.33,93.05,93.84,92.26
93.19,92.37,94.00,92.30
91.74,93.17,93.48,91.20
92.91,91.50,94.05,91.39
92.08,93.17,93.73,91.76
93.34,91.77,94.02,91.74
92.26,90.18,93.54,89.02
90.08,87.97,91.18,87.27
88.06,88.73,89.27,87.71
88.66,90.16,91.85,88.46
89.72,91.49,92.23,89.29
90.13,90.51,90.83,88.78
91.14,91.07,91.73,90.54
91.11,90.60,91.58,90.32
90.83,91.01,92.08,89.68
91.22,93.49,93.61,90.84
93.93,93.42,94.51,92.52
93.47,93.37,93.51,92.40
93.51,93.10,94.60,92.80
92.32,92.39,92.44,91.30
91.82,91.77,92.31,91.25
91.74,91.90,92.27,90.36
92.48,91.32,92.58,90.42
91.53,91.87,92.29,91.48
92.39,92.79,93.45,91.89
91.72,90.18,92.30,89.05
89.18,88.50,89.73,87.97
88.26,89.36,90.55,87.39
89.00,88.72,90.72,88.58
89.26,87.32,89.88,87.20
87.33,87.33,87.51,85.63
87.39,88.01,89.16,87.33
88.98,89.33,90.64,88.98
87.99,89.68,90.15,86.09
89.92,89.83,90.35,87.51
91.12,91.12,91.79,90.41
88.30,87.10,88.81,86.55
85.96,84.53,85.96,84.01
85.57,86.66,86.77,85.41
87.77,89.15,89.20,87.28
89.51,90.09,90.10,87.58
89.85,89.58,90.59,89.26
88.64,87.49,89.02,86.74
87.14,88.41,88.52,86.52
88.76,87.66,89.17,87.14
88.65,90.20,90.42,88.60
90.52,90.39,91.65,89.91
91.26,91.30,92.06,91.00
91.50,92.53,93.56,90.50
93.49,94.91,95.49,93.26
95.27,94.38,95.59,94.25
94.04,95.62,95.73,92.75
93.36,97.42,98.15,93.00
97.76,98.23,99.20,97.33
97.77,97.73,98.43,96.60
97.50,97.84,98.15,96.99
97.66,96.41,97.83,96.30
96.15,95.92,96.31,94.83
95.92,95.39,96.37,94.45
95.12,95.62,96.60,94.76
95.25,96.11,96.83,94.86
95.96,95.16,97.04,94.78
94.70,94.08,95.21,93.17
94.26,95.16,95.50,94.08
95.62,96.37,96.83,94.93
96.86,98.51,98.93,96.75
98.64,98.07,99.75,97.90
98.05,97.14,98.18,96.93
97.43,96.58,97.43,96.37
96.61,97.26,98.09,96.30
96.92,96.98,97.26,95.99
97.31,97.09,98.74,97.03
96.98,96.52,98.03,95.77
96.77,97.57,97.62,96.29
97.55,98.35,98.75,97.36
97.97,99.07,99.27,97.97
98.52,99.01,99.18,98.28
99.62,99.04,99.74,99.02
98.81,99.44,100.00,98.74
99.10,99.37,99.72,98.89
99.66,99.47,100.69,99.18
99.47,98.18,100.00,97.83
98.31,96.92,98.54,96.63
96.65,96.72,96.89,95.94
97.05,96.51,97.48,95.75
96.96,95.77,97.55,95.38
95.78,95.57,96.31,95.13
95.69,96.92,97.09,95.66
96.74,97.07,97.37,96.38
96.28,93.16,96.74,93.13
93.14,94.17,94.70,92.48
93.33,92.15,93.86,91.63
92.12,92.55,92.84,91.53
92.58,91.93,92.85,91.15
91.58,91.07,91.67,90.37
91.76,89.85,91.77,89.81
90.55,89.58,90.67,89.57
89.80,89.70,90.44,88.86
89.91,90.03,90.97,89.76
89.56,89.65,89.95,89.20
89.05,90.10,90.43,89.05
89.88,91.60,92.47,89.88
91.68,92.43,92.58,91.62
92.40,92.66,93.39,91.98
92.97,93.32,93.63,92.45
92.71,92.38,93.67,92.32
92.37,92.10,93.05,92.02
92.37,93.47,93.83,91.96
93.50,93.32,93.77,92.95
93.08,92.02,93.27,91.68
92.42,93.92,94.69,92.42
94.05,95.62,96.83,93.85
95.46,93.60,95.46,93.53
92.81,93.26,93.58,91.79
94.10,94.55,95.11,93.78
94.53,94.71,95.44,94.18
94.37,92.58,96.82,92.44
92.57,92.93,93.74,91.08
92.37,91.47,92.87,90.67
90.46,90.33,91.06,90.19
91.12,90.12,91.17,90.10
89.94,90.48,90.80,89.37
89.73,88.79,90.46,88.58
89.23,89.20,89.34,88.48
89.27,88.76,90.67,87.85
89.15,87.76,89.24,87.62
88.14,86.09,88.45,85.52
85.81,87.48,88.03,85.36
87.55,87.98,89.25,87.22
87.71,87.97,89.17,87.51
91.98,91.50,93.09,90.71
91.39,92.55,92.99,89.99
80.18,82.48,83.72,79.30
83.76,81.11,85.01,81.10
81.09,82.05,82.14,80.24
82.46,85.10,85.98,82.25
85.21,85.18,85.92,83.97
85.01,85.01,86.40,84.48
85.00,86.00,86.74,85.00
85.91,87.57,87.66,85.87
87.75,88.74,89.10,87.74
89.85,86.70,89.90,86.32
86.85,88.12,88.25,86.85
87.83,87.79,88.03,87.24
87.88,88.48,88.92,87.29
88.11,87.95,88.87,87.33
88.48,88.71,89.81,88.43
89.17,86.73,89.76,86.62
86.79,85.72,87.18,85.48
86.50,85.48,86.65,85.46
