GOOG,Alphabet Inc. - Class C Capital Stock,NASDAQ
893.99,884.74,901.00,883.31
888.34,880.93,889.88,873.07
871.88,869.79,876.32,863.25
877.26,866.20,879.68,864.51
873.75,873.65,878.00,870.57
878.80,877.07,884.69,876.65
874.90,880.37,881.84,874.19
886.45,887.88,892.08,885.00
890.20,882.31,891.00,877.27
879.90,886.43,889.17,878.50
890.01,893.49,895.41,887.34
899.21,905.09,906.27,897.08
911.00,905.24,912.95,897.98
903.45,905.99,911.14,900.38
913.00,920.24,920.81,908.52
920.00,923.00,923.00,915.24
924.30,924.69,928.00,916.36
927.13,919.61,927.97,913.90
921.00,918.55,926.86,916.30
918.99,910.68,920.00,903.19
886.61,896.60,902.95,875.61
902.00,910.70,912.67,897.00
910.70,903.80,913.00,899.57
907.26,902.90,910.30,900.70
893.87,887.70,896.85,886.08
886.99,885.35,889.99,882.00
884.90,882.27,894.82,880.89
885.46,890.92,895.61,880.87
892.99,887.75,896.51,886.18
895.00,904.22,904.55,895.00
903.44,906.57,907.00,900.82
905.39,905.00,905.52,899.20
904.69,896.57,909.71,895.73
895.04,890.65,898.45,889.09
895.49,892.66,895.84,885.29
890.56,890.41,895.52,890.00
886.90,885.51,887.00,881.65
886.83,881.25,888.50,876.20
878.37,869.81,880.23,867.16
864.44,859.66,864.92,858.00
861.28,856.91,862.44,856.54
857.71,865.65,872.00,857.45
868.35,865.42,872.11,863.54
870.65,869.33,876.91,866.50
872.70,873.71,874.75,870.25
877.83,870.21,878.00,869.75
870.00,866.39,874.90,866.05
859.62,850.15,863.73,847.90
850.25,848.55,855.41,847.77
849.07,855.43,860.38,848.59
855.76,846.90,858.04,845.56
854.36,860.38,866.19,853.95
860.35,871.63,873.50,855.17
873.50,879.56,879.88,871.61
882.44,879.58,883.78,873.74
883.73,888.05,889.75,882.42
890.02,888.67,892.00,884.00
888.54,896.19,896.97,886.08
897.40,893.06,897.90,890.01
894.50,889.07,895.68,884.84
896.20,887.76,897.00,884.87
887.41,886.11,888.39,881.00
886.35,903.32,903.97,883.07
905.99,898.39,905.99,895.40
898.39,903.11,904.13,895.62
896.15,886.50,901.59,885.20
886.50,886.84,890.10,881.40
886.55,877.23,886.55,875.60
878.30,878.17,882.75,875.00
874.82,876.39,877.52,871.31
869.08,875.91,880.84,868.31
880.25,887.00,887.67,880.05
882.73,887.99,889.36,877.82
888.00,876.09,894.10,872.10
875.00,872.35,877.51,870.00
867.45,865.74,873.99,864.11
865.32,853.67,865.98,851.63
856.28,855.86,862.65,842.98
863.84,868.24,868.83,860.21
866.03,871.99,873.48,865.30
866.66,876.11,876.25,865.39
875.76,882.01,885.63,874.00
885.87,898.03,898.33,884.01
892.99,888.79,896.90,885.73
976.58,1011.41,1015.46,974.00
1011.46,1003.30,1019.00,999.55
1005.00,1007.00,1013.00,995.79
1001.00,1031.41,1034.75,1000.63
1031.87,1025.55,1040.57,1024.80
1028.82,1015.20,1028.82,1010.74
1015.20,1015.00,1023.43,1012.99
1019.10,1036.24,1036.94,1013.50
1037.43,1030.42,1037.51,1026.00
1028.93,1030.58,1041.52,1023.97
1031.79,1027.04,1036.00,1025.10
1031.50,1026.11,1032.37,1022.03
1020.35,1021.52,1031.65,1017.42
1025.60,1022.75,1027.00,1015.37
1022.61,1007.95,1023.93,1007.64
1008.75,1016.03,1018.50,1008.50
1009.51,1010.59,1015.93,1008.00
1007.70,1011.78,1017.56,1005.00
1006.75,1032.47,1032.85,1006.50
1033.92,1035.23,1039.75,1030.35
1034.87,1033.56,1038.00,1030.31
1035.75,1031.55,1048.74,1029.24
1031.72,1025.20,1034.75,1023.05
1029.95,1022.31,1033.36,1020.36
1027.00,1034.07,1038.31,1026.00
1033.42,1031.89,1036.17,1029.22
1037.16,1045.93,1053.19,1035.02
1048.60,1058.41,1061.50,1042.94
1062.03,1063.11,1068.00,1060.00
1062.16,1059.59,1066.62,1059.45
1063.51,1054.48,1066.35,1050.76
1050.95,1053.26,1063.44,1049.02
1051.37,1058.18,1063.98,1050.00
1057.20,1057.34,1059.66,1051.09
1069.79,1069.87,1070.00,1060.08
1070.99,1078.14,1082.31,1068.02
1076.15,1084.66,1092.31,1075.65
1087.40,1077.29,1091.32,1075.17
1079.57,1069.96,1082.94,1069.00
1075.40,1060.79,1076.29,1057.89
1064.00,1072.98,1074.69,1062.01
1072.82,1069.86,1080.76,1068.38
1071.85,1084.75,1084.95,1059.04
1080.77,1086.22,1091.99,1079.08
1088.30,1100.62,1101.17,1088.00
1107.84,1115.10,1115.80,1105.12
1114.97,1111.84,1115.24,1108.10
1114.01,1117.46,1119.00,1108.69
1120.00,1118.40,1120.28,1112.94
1120.34,1109.46,1120.50,1109.02
1112.24,1120.71,1121.00,1106.26
1115.46,1113.12,1117.75,1108.26
1115.00,1105.00,1116.93,1104.93
1113.01,1117.32,1118.86,1106.44
1125.00,1138.86,1139.69,1121.16
1146.00,1141.23,1147.32,1133.29
1143.44,1130.24,1144.22,1125.56
1139.08,1130.18,1139.08,1122.25
1126.47,1122.98,1146.91,1117.17
1137.95,1149.40,1151.00,1128.09
1152.99,1148.62,1155.00,1143.79
1149.10,1156.22,1157.93,1148.00
1156.85,1150.53,1160.63,1144.20
1160.93,1163.70,1164.00,1151.30
1166.61,1165.02,1167.89,1158.86
1160.00,1160.10,1162.49,1154.37
1151.01,1123.83,1153.55,1123.00
1126.10,1101.23,1126.50,1082.27
1110.32,1123.01,1125.75,1109.94
1119.12,1106.92,1121.75,1099.42
1145.00,1135.39,1152.49,1127.25
1171.35,1180.97,1186.54,1151.13
1179.20,1133.43,1181.72,1132.01
1137.99,1138.16,1155.00,1137.01
1143.38,1143.20,1150.77,1128.02
1151.13,1159.96,1160.16,1147.55
1167.63,1177.44,1177.90,1160.56
1171.80,1172.93,1182.40,1169.02
1180.17,1190.18,1191.87,1172.21
1189.00,1186.69,1190.00,1181.38
1180.75,1199.90,1199.90,1179.66
1195.61,1202.80,1204.39,1192.80
1201.41,1210.88,1212.87,1200.00
1205.30,1202.34,1209.22,1197.50
1203.14,1204.11,1206.89,1200.22
1207.81,1203.79,1209.87,1202.84
1205.36,1212.51,1220.16,1205.10
1215.94,1220.00,1224.50,1210.42
1224.00,1220.17,1228.88,1213.76
1218.39,1219.21,1224.23,1217.01
1220.34,1215.65,1224.19,1206.22
1206.75,1202.69,1207.84,1192.14
1215.00,1214.91,1216.00,1209.50
1215.05,1218.26,1223.08,1211.41
1222.28,1219.61,1226.15,1218.60
1226.80,1214.79,1226.99,1211.44
1215.69,1211.57,1217.64,1204.09
1213.77,1199.99,1214.32,1196.64
1196.40,1207.30,1207.85,1184.19
1207.95,1189.06,1210.50,1184.76
1181.99,1172.80,1190.87,1172.53
1179.25,1192.10,1197.07,1178.11
1194.67,1211.26,1211.53,1193.06
1211.80,1199.25,1211.99,1194.41
1199.95,1197.16,1209.61,1195.36
1206.31,1183.04,1209.63,1182.45
1184.19,1157.93,1184.90,1145.95
1166.00,1158.72,1169.84,1147.00
1162.01,1131.97,1171.57,1131.50
568.00,558.46,568.00,552.92
561.20,559.99,566.43,558.67
566.89,556.97,567.00,556.93
558.71,567.16,568.45,558.71
599.99,567.00,604.83,562.19
569.85,569.74,587.28,564.13
574.65,543.14,577.77,543.00
540.74,538.15,548.48,527.15
542.60,554.90,555.00,541.61
559.62,564.14,565.37,552.95
565.00,540.95,565.00,539.90
532.55,530.60,540.00,526.53
538.25,532.52,544.10,529.56
536.82,536.44,538.45,518.46
543.00,556.54,557.00,540.00
548.81,536.10,549.50,531.15
536.10,528.62,536.70,525.60
528.64,534.81,537.23,527.51
533.79,526.94,533.87,526.25
530.07,525.16,531.65,522.12
522.51,516.18,524.70,515.42
517.18,517.15,518.60,502.80
516.90,527.70,529.46,516.32
527.60,526.66,528.00,522.52
527.11,531.35,532.93,523.88
533.76,527.93,534.00,525.61
524.82,527.81,528.90,521.32
525.23,515.14,526.81,515.06
515.79,509.96,516.68,503.30
508.46,511.00,517.23,506.45
510.75,518.73,519.90,504.20
523.51,529.92,530.19,519.01
530.89,533.09,536.07,529.51
533.00,526.65,533.00,525.29
525.70,519.98,525.87,517.42
521.39,520.63,521.80,515.44
519.70,528.86,529.78,517.59
529.74,529.77,536.23,526.30
532.90,538.94,539.19,531.91
541.13,545.06,547.60,540.78
547.26,552.70,553.64,543.70
556.00,565.95,566.00,554.35
564.57,561.68,567.84,561.00
563.35,560.08,564.00,558.71
560.80,559.89,561.35,555.91
560.70,553.93,560.90,545.73
550.99,544.94,552.34,542.55
541.50,544.66,548.61,538.75
546.40,553.90,554.95,544.45
558.06,556.33,558.06,548.93
557.15,562.12,562.90,556.04
560.51,560.55,563.60,557.90
558.00,558.84,559.88,555.02
557.30,551.35,557.99,548.46
552.26,551.76,552.30,545.56
549.26,544.28,549.62,541.52
544.20,543.01,545.32,539.33
544.86,553.37,553.56,544.00
554.24,554.90,555.00,548.51
556.85,556.36,557.58,550.39
555.15,564.95,565.00,554.25
565.19,564.62,572.65,561.01
565.26,578.65,579.96,565.22
581.00,576.00,582.45,571.85
577.18,577.24,579.87,573.80
578.66,575.28,579.57,574.75
578.32,582.67,584.40,576.65
583.35,582.34,585.44,580.39
583.35,584.73,585.01,580.92
583.76,582.25,586.43,579.59
577.66,571.09,579.53,566.14
571.58,576.08,576.72,569.38
565.91,571.10,576.59,565.01
571.91,579.18,580.85,571.42
582.60,584.87,585.21,578.03
585.74,584.78,585.81,576.56
588.00,582.66,588.40,582.20
579.53,573.73,580.99,568.61
593.00,595.08,596.80,582.00
591.75,589.47,594.40,585.24
590.72,594.74,599.65,590.60
593.23,595.98,597.85,592.50
596.45,593.35,599.50,591.77
590.40,589.02,591.86,587.03
588.07,590.60,592.50,584.76
588.75,585.61,589.70,583.52
586.55,587.42,589.50,584.00
580.60,571.60,583.65,570.00
570.40,566.07,575.96,562.85
569.04,573.15,575.35,564.10
570.05,565.07,571.98,562.61
561.78,566.38,570.70,560.00
568.00,563.36,569.89,561.10
563.56,568.77,570.25,560.35
569.99,567.88,570.49,566.00
564.52,562.73,565.90,560.88
567.31,574.78,575.00,565.75
576.18,574.65,577.90,570.88
577.86,573.48,579.38,570.52
576.11,582.16,584.51,576.00
585.00,586.86,587.34,584.00
585.88,584.49,586.70,582.57
583.82,583.37,584.50,581.14
583.59,582.56,585.24,580.64
584.72,580.20,585.00,579.00
581.26,577.86,581.80,576.58
577.27,571.00,578.49,570.11
569.56,569.20,573.25,567.10
571.33,571.60,572.04,567.07
571.85,577.33,577.83,571.19
580.00,577.94,582.99,575.00
580.00,581.98,586.00,579.22
583.98,586.08,586.55,581.95
586.60,589.72,591.77,586.30
588.90,581.01,589.00,580.00
581.50,583.10,583.50,576.94
580.36,581.35,581.81,576.26
581.00,575.62,581.64,574.46
572.94,573.10,574.95,568.21
572.76,579.95,581.50,572.66
580.01,584.77,587.52,578.78
587.00,589.27,589.54,585.00
591.50,596.08,596.48,589.50
593.82,587.37,593.95,583.46
586.85,581.13,586.85,581.00
581.46,587.99,589.63,580.52
587.55,575.06,587.98,574.18
576.06,577.10,579.25,574.66
571.75,576.36,578.19,571.17
576.93,577.36,579.85,572.85
576.01,568.27,577.58,567.01
567.31,570.08,571.91,563.32
573.05,575.28,577.23,572.50
578.80,577.35,581.00,574.44
574.40,563.74,575.27,563.74
565.57,572.50,573.88,557.49
571.18,560.88,571.49,559.06
557.72,544.49,565.13,544.05
544.99,533.21,549.50,533.10
538.90,537.94,547.19,533.17
531.01,530.03,532.80,518.30
519.00,524.51,529.43,515.00
527.25,511.17,530.98,508.53
509.45,520.84,521.76,508.10
525.19,526.54,526.79,519.11
529.89,532.71,539.80,528.80
539.32,543.98,547.22,535.85
544.36,539.78,544.88,535.79
537.03,540.77,544.41,537.03
543.00,548.90,548.98,541.62
550.00,549.33,554.19,546.98
548.95,550.31,552.80,543.51
559.35,559.08,559.57,554.75
555.50,555.22,557.90,553.23
553.00,554.11,555.50,549.30
556.80,545.92,556.80,544.05
545.50,542.04,546.89,540.97
546.21,541.01,546.21,538.67
541.46,547.49,549.59,541.02
548.49,550.29,551.94,546.30
550.39,547.31,550.46,545.17
549.80,545.38,549.80,543.48
546.68,544.40,546.68,542.15
543.58,536.51,543.79,534.06
537.50,535.03,541.94,534.17
535.00,536.99,538.24,530.08
531.25,534.83,535.11,531.08
541.61,537.50,542.14,536.56
537.65,539.27,542.70,535.62
539.00,541.08,543.98,538.60
540.88,540.37,541.55,537.04
540.62,541.83,542.00,536.60
538.90,533.80,541.41,531.86
533.51,533.75,535.50,529.80
531.44,531.32,536.00,529.26
531.16,537.31,537.34,528.59
531.00,525.26,532.89,524.28
527.13,526.98,531.00,523.79
522.14,533.37,534.19,520.50
533.08,526.06,536.33,525.56
527.80,528.34,533.92,527.10
523.51,518.66,528.50,518.66
522.74,513.80,523.10,513.27
511.56,495.39,513.05,489.00
497.00,504.89,507.00,496.81
512.95,511.10,513.87,504.70
511.51,516.35,517.72,506.91
516.08,524.87,526.46,516.08
527.00,530.59,534.56,526.29
530.51,528.77,531.76,527.02
528.77,534.03,534.25,527.31
532.19,530.33,535.48,530.01
528.09,530.42,531.15,527.13
531.25,526.40,532.60,525.80
529.01,524.81,531.27,524.10
523.26,513.87,524.33,513.06
515.00,501.96,516.18,501.05
507.00,501.10,507.25,499.65
497.99,502.68,503.48,491.00
504.76,496.17,504.92,494.79
494.94,492.55,495.98,487.56
498.84,496.18,502.98,492.39
494.65,500.87,503.23,493.00
505.57,501.79,505.68,497.76
500.01,508.08,508.19,500.00
511.00,506.90,512.50,506.02
507.25,518.04,519.28,506.20
521.48,534.39,536.33,519.70
535.59,539.95,542.17,533.00
538.53,535.21,539.00,529.67
529.97,518.63,530.70,518.19
522.78,510.00,522.99,510.00
511.00,510.66,511.09,501.20
515.86,534.52,539.87,515.52
531.73,528.48,533.00,518.55
528.00,529.24,533.40,523.26
529.24,522.76,532.67,521.27
523.79,527.58,528.50,522.09
527.64,531.00,537.20,526.41
528.00,527.83,532.00,526.02
529.30,536.94,537.70,526.92
535.30,535.97,538.45,533.38
537.25,542.93,544.82,534.68
543.35,549.01,549.91,543.13
546.83,542.84,550.00,541.09
541.40,539.70,545.49,537.51
538.04,542.87,543.11,538.01
543.13,538.95,543.75,535.80
536.05,531.91,536.44,529.41
530.00,536.09,536.79,528.25
535.90,543.87,546.22,535.45
543.21,555.48,556.14,541.50
554.24,558.40,564.71,552.90
560.53,571.34,572.15,558.75
570.45,573.64,575.39,566.52
571.87,573.37,577.11,568.01
575.02,575.33,577.91,573.41
574.88,567.69,576.68,566.76
566.86,568.85,570.27,563.54
564.25,555.01,564.85,554.73
555.14,551.18,558.14,550.68
553.51,555.51,556.37,550.46
553.50,547.32,558.40,544.22
550.95,554.51,556.85,546.00
551.71,550.84,553.80,548.00
552.50,559.50,559.78,547.00
559.39,557.99,560.80,556.15
561.65,560.36,561.72,559.05
560.43,558.81,562.36,555.83
562.56,570.19,574.59,561.21
570.50,558.79,572.26,558.74
557.59,555.17,558.90,550.65
553.00,548.34,555.28,548.13
551.62,552.03,553.47,548.17
550.00,548.00,554.71,546.72
548.60,542.56,551.14,539.50
540.85,535.53,540.85,533.85
532.22,536.77,538.41,529.57
538.08,537.02,542.69,536.00
538.38,541.61,543.85,538.38
541.03,540.78,541.95,535.49
542.29,540.01,542.29,537.31
538.41,539.17,544.06,537.31
536.25,530.39,537.57,528.09
528.70,532.53,534.73,523.22
529.90,533.80,535.59,529.61
528.66,524.05,529.84,521.01
525.60,535.38,536.09,524.50
537.51,533.97,539.39,533.68
534.40,539.37,541.08,531.75
541.00,547.00,550.96,540.23
566.10,565.06,571.14,557.25
563.39,555.37,565.95,553.20
554.64,553.68,556.02,550.37
550.47,549.08,553.68,546.91
547.87,537.34,548.59,535.05
538.43,537.90,539.54,532.10
538.53,540.78,544.07,535.06
538.21,530.80,539.74,530.39
531.24,524.22,532.38,521.09
523.99,530.70,533.46,521.75
536.65,538.22,541.15,525.00
538.37,535.70,541.98,535.40
531.60,529.04,533.21,525.26
530.56,529.62,534.32,528.66
533.77,538.40,539.00,532.41
539.18,533.85,539.27,530.38
532.01,532.30,534.82,528.85
533.98,537.36,540.66,533.04
538.49,539.27,542.92,532.97
537.95,542.51,543.84,535.98
540.15,540.11,544.19,539.51
538.12,532.32,539.00,529.88
532.80,539.79,540.55,531.71
538.01,539.78,540.61,536.25
537.37,532.11,538.63,531.45
536.79,533.99,536.79,529.76
532.93,539.18,543.00,531.33
539.91,540.31,543.50,537.11
537.76,536.70,540.59,534.32
536.35,533.33,537.20,532.52
533.31,526.83,534.12,526.24
527.56,526.69,529.20,523.01
529.36,536.69,538.36,529.35
538.42,534.61,538.98,533.02
531.60,532.33,533.12,530.16
528.00,527.20,528.30,524.00
528.40,528.15,529.64,525.56
529.37,529.26,530.98,525.10
531.00,536.73,538.15,530.79
537.21,536.69,538.25,533.01
539.59,538.19,543.74,537.53
539.64,540.48,541.50,535.25
540.00,537.84,540.00,535.66
538.87,535.23,540.90,535.23
537.26,531.69,537.76,531.35
525.01,521.52,528.61,520.54
526.02,520.51,526.25,520.50
524.73,521.84,525.69,518.23
521.08,523.40,524.65,521.08
519.50,522.86,525.25,519.00
523.13,525.02,526.18,515.18
521.05,516.83,522.73,516.11
523.12,520.68,523.77,520.35
526.29,530.13,532.56,525.55
532.88,546.55,547.11,532.40
546.76,561.10,565.85,546.71
560.13,560.22,566.50,556.79
565.12,579.85,580.68,565.00
649.00,672.93,674.47,645.00
659.24,663.02,668.88,653.01
655.21,662.30,673.00,654.30
660.89,662.10,678.64,659.00
661.27,644.28,663.63,641.00
647.00,623.56,648.17,622.52
621.00,627.26,634.30,620.50
632.83,628.00,632.83,623.31
628.80,631.93,633.36,622.65
630.00,632.59,635.22,622.05
631.38,625.61,632.91,625.50
625.34,631.21,633.06,625.34
628.42,629.25,634.81,627.16
634.33,643.78,647.86,633.16
645.00,642.68,645.38,632.25
640.23,635.30,642.68,629.71
639.48,633.73,643.44,631.25
669.20,660.78,674.90,654.27
663.08,659.56,665.00,652.29
659.32,656.45,664.50,651.66
655.01,657.12,659.85,652.66
656.80,660.87,661.38,651.24
661.90,656.13,664.00,653.46
656.60,660.90,667.00,654.19
655.46,646.83,662.99,642.90
639.78,612.48,640.05,612.33
573.00,589.61,599.33,565.05
614.91,582.06,617.45,581.11
610.35,628.62,631.71,599.05
639.40,637.61,643.59,622.00
632.82,630.38,636.88,624.56
627.54,618.25,635.80,617.68
602.36,597.79,612.86,594.10
605.59,614.34,614.34,599.71
617.00,606.25,619.71,602.82
600.00,600.70,603.47,595.25
612.49,614.66,616.31,604.12
621.22,612.72,626.52,609.60
613.10,621.35,624.16,611.43
619.75,625.77,625.78,617.42
625.70,623.24,625.86,619.43
626.70,635.14,638.70,623.78
635.47,635.98,637.95,632.32
637.79,642.90,650.90,635.02
636.79,629.25,640.00,627.02
634.40,635.44,636.49,625.94
627.00,622.69,627.55,615.43
622.05,622.36,628.93,620.00
616.64,625.80,627.32,612.40
629.77,611.97,629.77,611.00
610.34,594.89,614.60,589.38
597.28,594.97,605.00,590.22
603.28,608.42,608.76,600.73
608.37,611.29,612.09,599.85
607.20,626.91,627.34,603.13
632.00,641.47,643.01,627.00
638.84,645.44,649.25,636.53
649.24,642.36,650.61,632.15
641.36,639.16,644.45,625.56
640.00,643.61,645.99,635.32
642.09,646.67,648.50,639.01
643.15,652.30,657.81,643.15
653.21,651.16,659.39,648.85
654.66,661.74,663.13,654.46
664.11,662.20,664.97,657.20
661.18,666.10,666.82,659.58
664.04,650.28,664.72,644.20
654.15,642.61,655.87,641.73
646.70,651.79,657.80,644.01
727.50,702.00,730.00,701.50
701.55,712.78,719.15,701.26
707.38,708.49,713.62,704.55
707.33,712.95,712.98,703.08
710.50,716.92,718.26,710.01
715.73,710.81,718.00,710.05
711.06,721.11,721.62,705.85
718.86,722.16,724.65,714.72
722.00,728.11,733.10,721.90
729.47,731.25,739.48,729.47
731.50,733.76,735.41,727.01
730.20,724.89,734.71,719.43
724.40,728.32,730.59,718.50
732.46,735.40,741.00,730.23
731.00,731.23,737.80,728.65
729.17,717.00,731.15,716.73
715.60,728.96,729.49,711.33
729.29,725.30,731.84,723.03
727.58,740.00,741.41,727.00
738.74,738.41,742.00,737.43
746.53,756.60,757.92,743.00
757.45,755.98,762.71,751.82
752.00,748.28,755.28,737.63
748.14,748.15,752.00,746.06
748.46,750.26,753.41,747.49
748.81,742.60,754.93,741.27
747.11,767.04,768.95,746.70
768.90,762.38,775.96,758.96
766.01,752.54,768.99,745.63
753.10,766.81,768.49,750.00
767.77,763.25,768.73,755.09
757.89,762.37,764.80,754.20
759.17,751.61,764.23,737.00
752.85,749.46,755.85,743.83
741.16,738.87,745.71,736.75
741.79,747.77,748.73,724.17
753.00,743.40,758.08,743.01
750.00,758.09,760.59,739.43
762.42,749.43,762.68,749.00
746.51,739.31,754.13,738.15
746.13,747.77,750.00,740.00
751.65,750.00,754.85,745.53
753.47,750.31,754.21,744.00
749.55,748.40,751.35,746.62
752.92,762.51,762.99,749.52
766.69,776.60,779.98,766.43
776.60,771.00,777.60,766.90
769.50,758.88,769.50,758.34
743.00,741.84,744.06,731.26
746.45,742.58,752.00,738.64
730.00,743.62,747.18,728.92
730.31,726.39,738.50,719.06
731.45,714.47,733.23,713.00
716.61,716.03,718.85,703.54
721.68,726.07,728.75,717.32
730.85,700.56,734.74,698.61
705.38,714.72,721.92,689.10
692.29,694.45,706.74,685.37
703.30,701.79,709.98,693.41
688.61,698.45,706.85,673.26
702.18,706.59,719.19,694.46
723.60,725.25,728.13,720.12
723.58,711.67,729.68,710.01
713.85,713.04,718.28,706.48
713.67,699.99,718.23,694.39
722.22,730.96,733.69,712.35
731.53,742.95,744.99,726.80
750.46,752.00,757.86,743.27
784.50,764.65,789.87,764.65
770.22,726.95,774.50,720.50
722.81,708.01,727.00,701.86
703.87,683.57,703.99,680.15
667.85,682.74,684.03,663.06
672.32,678.11,699.90,668.77
686.86,684.12,701.31,682.13
675.00,683.11,689.35,668.87
690.26,682.40,693.75,678.60
692.98,691.00,698.00,685.05
698.09,708.40,709.75,691.38
710.00,697.35,712.35,696.03
695.03,700.91,703.08,694.05
707.45,706.46,713.24,702.51
701.45,695.85,708.40,693.58
688.92,699.56,700.00,680.78
700.01,705.75,705.98,690.59
708.58,705.07,713.43,700.86
700.32,697.77,710.89,697.68
703.62,718.81,718.81,699.77
719.00,718.85,720.00,712.00
718.68,712.42,719.45,706.02
714.99,710.89,716.49,706.02
706.90,695.16,708.09,686.90
688.59,693.97,703.79,685.34
698.47,705.24,705.68,694.00
708.12,712.82,716.44,703.36
720.00,726.82,726.92,717.12
726.81,730.49,735.50,725.15
726.92,728.33,732.29,724.77
726.37,736.09,737.47,724.51
736.45,737.78,743.07,736.00
741.86,737.60,742.00,731.83
736.50,742.09,742.50,733.52
737.46,740.75,745.00,737.46
742.36,738.06,745.72,736.15
732.01,735.30,737.75,731.00
736.79,733.53,738.99,732.50
734.59,744.77,747.25,728.76
750.10,750.53,757.88,748.74
749.25,744.95,750.85,740.94
738.60,749.91,750.34,737.00
750.06,745.29,752.80,742.43
738.00,737.80,742.80,735.37
735.77,745.69,746.24,735.56
745.37,740.28,747.00,736.28
743.97,739.15,745.45,735.55
743.02,736.10,745.00,736.05
738.00,743.09,743.83,731.01
749.16,751.72,754.38,744.26
754.01,753.20,757.31,752.71
753.98,759.00,761.00,752.69
760.46,766.61,768.05,757.30
769.51,753.93,769.90,749.33
758.00,752.67,758.13,750.01
755.38,759.14,760.45,749.55
726.30,718.77,736.12,713.61
716.10,723.15,723.93,715.59
725.42,708.14,725.77,703.03
707.29,705.84,708.98,692.36
708.26,691.02,714.17,689.55
690.70,693.01,697.62,689.00
697.63,698.21,700.64,691.00
696.87,692.36,697.84,692.00
690.49,695.70,699.75,689.01
697.70,701.43,702.32,695.72
698.38,711.12,711.86,698.11
712.00,712.90,718.71,710.00
716.75,723.18,723.50,715.72
723.41,715.29,724.48,712.80
717.06,713.31,719.25,709.00
711.93,710.83,716.66,709.26
709.13,716.49,718.48,705.65
715.99,706.23,721.52,704.11
703.67,706.63,711.60,700.63
702.36,700.32,706.00,696.80
701.62,709.74,714.58,700.52
706.53,704.24,711.48,704.18
706.86,720.09,720.97,706.86
720.76,725.27,727.51,719.71
722.87,724.12,728.33,720.28
724.01,732.66,733.94,724.00
731.74,735.72,739.73,731.26
734.53,734.15,737.21,730.66
732.50,730.40,733.02,724.17
729.27,722.34,729.49,720.56
724.91,716.55,724.91,714.61
719.84,716.65,721.98,716.55
723.96,728.28,728.57,720.58
722.87,728.58,729.54,722.34
719.47,719.41,725.89,716.43
716.51,718.36,725.44,716.51
716.48,718.27,722.47,713.12
719.00,718.92,722.98,717.31
714.91,710.36,716.65,703.26
708.65,691.72,708.82,688.45
698.77,693.71,702.48,693.41
698.40,695.94,702.77,692.01
699.06,697.46,700.86,693.08
697.45,701.87,701.95,687.00
675.17,675.22,689.40,673.45
671.00,668.26,672.30,663.28
678.97,680.04,680.33,673.00
683.00,684.11,687.43,681.41
685.47,692.10,692.32,683.65
692.20,699.21,700.65,692.13
696.06,694.95,696.94,688.88
689.98,697.77,701.68,689.09
698.08,695.36,698.20,688.22
699.50,705.63,705.71,696.43
708.05,715.09,716.51,707.24
719.12,720.64,722.94,715.91
723.62,716.98,724.00,716.85
721.58,720.95,722.21,718.03
725.73,719.85,725.74,719.05
722.71,733.78,736.13,721.19
729.89,736.96,736.99,729.00
737.33,741.19,742.13,737.10
740.36,738.63,741.69,735.83
741.86,742.74,743.24,736.56
740.67,739.77,742.61,737.50
739.04,738.42,741.69,734.27
738.28,741.77,744.46,737.00
747.04,745.91,748.65,739.30
772.71,768.79,778.55,766.77
761.09,772.88,780.43,761.09
768.69,771.07,775.84,767.85
767.18,773.18,773.21,766.82
772.22,771.61,774.07,768.79
773.78,782.22,783.04,772.34
782.00,781.76,782.63,778.09
781.10,784.26,788.94,780.57
783.75,784.68,786.81,782.78
785.00,784.85,789.75,782.97
781.50,783.22,783.40,780.40
783.75,782.44,787.49,780.11
780.30,777.14,780.98,773.44
777.32,779.91,780.81,773.53
780.01,777.50,782.86,777.00
775.00,775.42,777.10,773.13
773.27,772.15,774.54,770.05
775.48,772.08,776.44,771.78
770.58,769.64,774.50,767.07
767.00,769.41,771.89,763.18
769.00,769.54,776.08,765.85
768.74,772.15,774.99,766.61
769.33,769.09,774.47,766.84
767.01,767.05,769.09,765.38
769.25,768.78,771.02,764.30
773.01,771.46,773.92,768.41
773.45,780.08,782.00,771.00
780.00,780.35,782.73,776.20
778.59,775.32,780.35,773.58
770.10,759.66,773.24,759.66
755.13,769.02,770.29,754.00
764.48,759.69,766.22,755.80
759.61,762.49,767.68,759.11
762.89,771.76,773.80,759.96
769.75,768.88,769.75,764.66
772.42,765.70,774.00,764.44
769.00,771.41,773.33,768.53
772.66,776.22,777.16,768.30
780.00,787.21,789.85,778.44
786.59,786.90,788.93,784.15
782.74,774.21,782.74,773.07
775.50,783.01,785.99,774.31
777.85,781.56,781.81,774.97
781.44,775.01,785.80,774.23
776.33,777.29,780.94,774.09
774.25,772.56,776.07,769.50
776.03,776.43,778.71,772.89
779.31,776.47,782.07,775.65
779.00,776.86,780.48,775.54
779.66,775.08,779.66,770.75
777.71,785.94,789.38,775.87
786.66,783.07,792.28,780.58
783.76,786.14,788.13,782.06
781.22,778.19,781.22,773.00
781.65,778.53,783.95,776.00
779.80,779.96,785.85,777.50
787.85,795.26,801.61,785.57
798.24,801.50,804.60,798.03
803.30,796.97,803.97,796.03
795.00,799.37,799.50,794.00
804.90,813.11,815.18,804.82
816.68,807.67,816.68,805.14
806.34,799.07,806.98,796.32
