MSM,MSC Industrial Direct Company,NASDAQ
78.69,78.21,79.06,77.88
77.50,77.41,78.03,76.38
78.22,79.01,79.44,78.00
79.54,78.18,79.54,78.10
78.70,78.70,79.19,78.22
78.44,77.46,78.47,76.97
78.00,77.99,78.65,77.53
77.30,76.11,77.50,75.72
75.87,76.13,76.59,75.55
76.68,77.37,77.48,75.88
77.59,77.96,78.10,77.21
78.60,79.91,81.11,78.58
80.00,80.31,81.58,78.50
80.80,79.74,81.61,79.36
79.55,78.89,79.91,78.82
78.95,79.19,79.47,78.86
79.13,78.51,79.37,78.34
78.66,79.41,80.08,78.30
79.76,79.82,80.40,79.48
79.59,79.07,79.97,78.77
79.10,79.84,79.89,79.01
79.99,80.03,80.35,79.43
80.31,78.89,80.31,78.44
78.72,80.01,80.03,78.32
79.59,79.81,80.24,78.43
79.54,80.07,80.18,79.43
80.31,81.11,81.22,79.92
81.43,80.95,81.60,80.68
81.76,84.33,84.57,81.55
83.90,84.62,84.75,83.48
84.43,83.92,84.43,83.46
83.70,82.77,83.89,82.66
82.31,80.06,82.54,79.95
80.33,79.74,80.67,79.67
79.73,79.82,80.26,79.51
79.72,79.68,80.09,79.40
79.67,79.58,80.08,79.34
79.36,79.36,79.77,78.61
78.48,78.55,78.97,77.95
78.42,78.50,78.75,78.06
78.50,78.49,78.77,78.01
78.66,79.07,79.70,78.43
78.76,78.44,79.18,78.37
78.60,79.48,79.65,78.54
79.68,78.97,79.98,78.70
79.00,78.80,79.58,78.46
78.18,77.42,78.37,77.41
77.39,77.02,77.65,77.00
76.97,77.04,77.58,76.58
77.08,76.00,77.08,75.91
76.92,76.13,77.48,75.58
75.98,77.18,77.41,75.98
77.03,79.35,79.58,76.71
79.71,78.97,79.74,78.44
79.04,80.01,80.31,79.04
80.25,82.30,82.35,80.19
82.12,81.40,82.46,81.32
81.18,81.00,81.73,80.41
81.00,80.36,81.00,80.12
81.18,80.37,81.37,80.26
80.37,80.87,81.02,80.10
80.78,82.50,83.04,80.77
82.59,82.15,82.99,81.98
82.44,80.08,82.98,80.07
79.71,80.30,80.91,79.60
80.53,80.57,81.31,80.20
80.76,80.57,81.53,80.31
80.79,80.87,81.37,80.21
80.56,80.00,81.16,79.69
79.32,81.35,81.76,78.93
81.09,82.33,82.82,81.06
81.69,81.75,82.09,81.08
81.71,82.60,82.77,80.79
82.94,82.94,83.20,82.43
82.34,82.05,82.69,81.65
81.40,79.44,81.45,78.96
79.24,77.81,79.27,77.03
78.55,79.74,79.74,78.13
79.64,79.87,80.04,79.16
79.33,79.67,79.87,78.93
79.59,78.91,80.03,78.51
79.17,79.50,80.20,78.81
78.96,80.35,80.45,78.96
80.75,80.67,80.92,80.12
80.57,80.35,80.57,79.71
80.42,81.84,81.93,80.37
81.62,81.76,81.92,81.17
81.75,82.22,82.38,81.58
82.26,83.70,83.77,81.97
83.70,83.01,83.78,82.72
83.04,83.39,83.48,82.28
84.02,77.61,87.54,77.54
76.20,76.37,77.61,75.50
76.22,77.01,77.49,76.18
77.15,77.95,78.20,76.57
77.30,78.06,78.24,76.65
78.86,77.67,78.86,77.61
77.81,75.76,77.83,75.70
75.87,75.96,76.55,75.69
75.76,75.99,76.34,75.67
75.68,75.99,76.36,75.51
75.66,75.55,76.08,75.26
75.75,75.74,76.02,74.87
76.86,77.80,78.08,76.40
78.66,78.50,79.31,78.38
78.55,77.67,78.90,77.60
78.44,76.92,78.44,76.76
77.01,77.15,77.57,76.68
77.07,76.66,77.32,76.01
76.70,76.43,76.92,76.28
76.51,76.68,76.84,76.10
76.72,76.90,76.94,76.23
76.86,76.85,77.22,76.30
76.92,78.05,78.20,76.60
77.82,77.65,78.34,77.34
81.24,77.13,81.24,76.33
76.61,76.83,77.08,76.58
77.67,79.31,79.49,77.51
79.45,80.05,80.52,79.06
79.79,79.53,80.17,79.46
79.53,78.01,79.70,77.73
78.19,77.34,78.20,76.98
77.62,77.32,77.95,76.79
78.17,79.00,79.16,77.81
78.84,79.36,79.72,78.63
79.36,81.21,81.55,79.36
80.81,80.58,81.27,80.41
80.56,80.64,81.13,79.35
85.21,81.62,85.21,80.79
81.62,82.08,82.28,81.62
82.37,81.95,82.41,81.70
82.05,81.49,82.25,81.41
81.43,81.49,81.90,81.22
81.50,80.87,81.70,80.74
80.77,80.74,80.96,80.29
80.91,81.36,81.79,80.91
81.52,80.84,81.99,80.60
81.14,81.41,81.69,80.52
82.02,84.51,84.76,80.43
84.63,84.63,84.71,83.66
84.39,85.40,85.60,84.39
85.02,85.35,85.84,84.91
86.48,87.39,87.48,85.75
87.22,88.25,88.47,86.70
87.97,88.62,89.16,87.63
88.66,88.35,89.00,88.23
89.24,87.80,89.36,87.72
87.89,87.84,87.93,87.02
87.00,86.68,87.64,86.29
85.95,84.87,85.95,84.47
85.00,85.00,85.74,84.52
85.24,84.45,85.82,83.85
83.54,83.51,84.58,83.35
84.21,84.33,84.74,83.51
83.02,84.02,84.38,82.89
84.11,80.94,84.15,80.65
81.74,81.39,82.61,80.80
81.16,80.19,81.85,79.51
80.49,81.42,81.47,80.40
81.91,81.80,82.20,81.23
81.68,81.47,81.91,80.77
81.46,82.41,82.50,81.08
82.47,82.44,82.91,82.02
81.65,83.00,83.05,81.65
82.92,83.97,84.16,82.65
84.19,83.97,84.24,83.18
83.61,83.95,84.61,83.33
83.98,85.18,85.32,83.65
85.36,85.10,85.81,85.07
85.26,85.01,86.31,84.95
85.01,84.62,85.26,84.49
84.88,85.29,85.88,84.68
85.10,86.08,86.12,84.99
86.18,86.33,86.82,85.82
85.50,86.25,86.67,85.11
87.24,87.21,87.55,86.63
87.22,88.09,88.10,86.94
88.29,88.30,88.82,87.43
88.62,88.30,89.29,88.08
88.05,88.36,88.58,87.41
88.61,87.50,88.61,86.89
87.01,87.38,87.40,86.47
87.65,85.69,87.69,85.48
85.44,86.38,86.95,85.16
86.86,87.69,88.30,86.85
87.71,88.29,88.35,87.16
88.17,87.39,88.73,86.91
85.86,86.75,86.78,85.39
87.12,88.19,88.19,86.48
88.22,86.37,88.27,86.13
86.83,86.46,87.10,85.70
86.79,85.03,87.40,84.97
85.12,85.15,85.75,84.08
85.47,86.04,87.42,85.36
86.49,86.52,87.10,85.86
86.62,86.77,87.58,85.43
86.90,87.07,87.77,86.70
87.21,87.97,88.04,86.72
89.16,87.24,89.63,86.98
86.96,85.80,87.25,85.62
85.75,86.57,87.02,85.35
90.00,89.92,92.87,89.11
90.05,88.28,90.51,87.63
87.84,87.00,89.13,86.20
87.87,86.47,87.87,85.92
86.45,86.33,87.08,85.12
86.84,87.58,87.88,86.50
87.67,87.42,87.95,86.97
87.45,88.12,88.31,87.21
88.25,89.50,89.58,88.15
89.34,89.58,90.00,89.31
89.94,90.42,90.55,89.45
90.13,89.57,90.34,89.30
89.76,89.17,90.17,87.65
89.21,89.43,89.61,88.75
89.42,91.06,91.17,89.02
91.29,91.30,93.02,90.92
91.50,90.66,92.33,90.57
90.45,90.08,90.69,89.12
89.72,89.19,89.96,88.82
89.46,89.51,89.88,88.29
89.43,89.48,90.47,88.98
89.50,89.81,89.91,88.65
90.15,92.05,92.37,89.82
91.91,90.87,92.27,90.52
90.79,90.08,91.58,89.68
90.06,89.08,90.31,87.61
89.15,89.53,89.63,88.35
89.44,89.59,90.38,89.44
89.67,88.13,89.67,87.80
88.32,88.90,88.94,88.02
89.10,89.27,89.69,88.92
89.41,89.68,89.90,89.25
90.13,90.49,90.88,89.75
90.58,90.45,91.35,89.90
90.72,91.22,91.59,90.02
91.35,91.97,92.37,91.32
92.09,92.90,93.38,91.41
92.57,92.11,93.02,91.61
92.06,92.85,93.03,91.37
93.19,94.44,94.57,92.45
94.68,95.25,95.57,94.65
95.37,95.58,96.46,94.94
95.57,96.11,96.22,94.94
96.04,96.13,96.62,95.71
95.72,94.13,95.72,93.73
94.03,93.88,94.84,93.55
93.85,93.86,94.31,93.29
93.62,94.21,95.03,93.34
94.18,94.84,94.85,93.84
94.75,94.60,95.01,93.95
94.87,94.31,94.98,94.02
94.39,94.01,94.69,93.31
93.79,93.55,94.94,93.45
93.61,94.61,94.75,93.53
94.69,93.93,94.69,93.02
93.57,94.59,94.75,93.57
94.53,95.64,95.67,93.88
95.75,94.51,95.75,93.87
94.22,94.25,95.09,94.08
94.06,95.53,95.90,94.03
95.06,93.04,95.26,93.00
93.02,93.38,93.80,92.14
90.23,88.99,91.67,88.48
87.83,88.40,90.25,87.53
87.87,88.53,88.76,87.14
88.84,89.47,89.57,88.78
89.36,89.58,89.88,88.93
90.00,89.39,90.00,89.21
89.14,87.77,89.24,87.75
87.77,88.46,88.50,87.59
88.08,88.38,88.74,87.77
88.99,88.85,89.34,88.62
88.78,88.16,88.78,87.93
88.07,88.63,88.81,87.96
88.16,88.68,88.87,87.90
88.71,87.84,88.76,87.56
87.82,86.74,87.88,86.74
87.17,87.18,87.81,87.01
86.42,85.29,86.62,85.03
85.14,84.95,85.58,84.55
85.40,85.83,85.89,84.26
85.45,85.76,86.13,85.32
85.30,86.30,86.49,85.30
86.99,86.85,87.25,86.43
86.92,87.53,87.66,86.58
88.02,87.87,88.64,87.75
87.72,88.54,88.82,87.57
88.62,87.60,88.63,87.25
87.82,88.81,88.87,87.81
89.00,87.80,89.23,87.39
88.45,89.44,89.49,88.25
89.51,89.50,90.00,89.16
89.28,90.02,90.20,89.16
89.98,89.82,90.38,89.24
89.82,89.96,90.15,89.54
90.49,90.68,90.78,89.68
90.60,90.77,91.06,90.55
90.63,90.15,90.63,89.54
89.79,89.84,90.15,89.35
90.02,90.14,90.50,89.66
90.40,90.31,91.84,89.95
90.45,90.34,90.91,90.04
90.54,91.09,91.79,90.40
91.13,90.92,91.13,90.28
90.67,90.92,91.91,90.36
91.12,90.88,91.51,90.50
91.02,90.62,91.27,90.04
90.15,90.75,91.07,90.06
90.74,90.41,91.50,89.55
90.41,89.83,90.45,89.54
89.70,89.44,90.25,89.07
89.80,89.50,90.13,89.00
89.67,89.93,90.00,89.49
90.00,89.52,90.55,89.15
89.28,88.47,89.28,88.21
88.12,87.55,88.32,87.51
87.47,88.19,88.32,87.24
87.82,86.64,88.35,86.50
86.63,86.93,87.05,86.16
86.11,86.44,86.96,86.11
86.51,85.46,86.51,85.02
85.23,84.50,85.38,83.86
84.15,85.76,86.09,84.14
86.43,86.07,86.69,85.65
86.34,85.61,86.55,85.30
84.94,83.54,85.09,83.52
83.60,85.12,85.17,82.49
84.99,83.65,85.55,83.39
83.79,81.44,83.79,81.34
81.59,80.13,81.80,80.09
80.87,82.42,82.70,80.20
80.97,82.15,82.97,80.57
80.65,81.94,82.58,80.42
82.84,81.91,83.09,81.85
81.70,82.13,82.47,81.38
82.82,83.98,84.03,82.25
84.31,83.03,84.41,82.97
84.36,85.02,85.33,84.31
85.18,84.80,85.52,84.27
84.49,84.86,85.17,83.72
80.01,84.27,84.83,78.21
82.78,80.25,82.78,79.77
79.80,80.17,80.81,79.50
81.43,80.97,81.63,80.63
81.19,81.03,81.48,80.65
80.70,81.54,81.76,80.70
82.25,83.15,83.37,81.94
83.40,83.79,84.03,83.28
83.83,83.65,83.98,83.06
83.79,83.81,84.18,83.24
83.80,83.70,83.96,83.34
83.60,84.51,84.55,83.28
84.69,83.74,84.79,83.33
80.39,80.66,81.14,80.24
80.68,80.06,80.90,79.93
80.00,79.43,80.66,79.38
79.35,78.77,79.49,78.51
78.59,78.52,79.18,78.30
79.45,79.20,79.88,78.98
79.58,79.23,79.69,78.93
79.38,78.98,79.61,78.91
79.00,78.28,79.00,78.07
78.50,77.67,78.53,77.52
77.31,77.04,77.57,76.01
77.03,77.28,77.72,76.65
77.48,78.50,78.76,77.13
78.57,79.41,79.46,78.24
79.37,80.40,80.96,79.37
80.18,79.87,80.78,79.64
78.94,80.78,80.93,78.94
80.56,79.27,80.67,79.21
79.30,79.11,80.27,78.88
78.35,77.69,78.96,77.67
78.05,77.94,78.66,76.84
77.70,77.58,79.24,77.11
77.68,78.75,78.86,76.71
79.72,80.35,80.52,79.10
80.34,81.33,81.79,80.28
81.37,80.89,81.43,80.39
81.31,81.52,81.67,80.66
81.38,80.99,81.79,80.61
81.22,81.62,82.04,81.10
81.43,82.60,82.66,81.40
82.37,82.34,82.75,81.79
82.02,81.25,83.03,81.19
81.41,81.24,82.17,80.10
81.02,78.78,81.03,78.33
78.76,78.38,78.92,76.90
76.00,74.52,78.57,73.66
76.39,74.37,76.80,73.89
73.70,74.77,75.14,73.17
74.91,73.71,75.33,73.66
74.06,74.06,75.04,73.52
73.31,74.45,74.46,73.31
74.50,74.29,75.13,73.84
73.97,74.99,75.05,73.97
74.98,74.81,75.70,74.42
74.63,76.78,76.86,74.44
77.41,76.99,77.58,76.27
76.93,76.00,77.50,75.95
75.74,76.39,76.62,75.42
75.60,75.23,75.67,74.76
75.77,75.01,75.99,74.88
74.92,75.63,75.99,74.28
75.10,75.07,75.78,74.75
75.00,75.87,76.08,74.87
76.01,77.00,77.08,75.96
76.71,75.01,76.71,74.80
75.08,75.18,75.51,74.94
75.19,75.66,75.83,74.95
75.31,75.79,76.25,75.31
76.00,75.95,76.22,75.45
75.78,75.74,75.95,75.26
75.70,76.33,76.74,74.94
76.27,76.74,77.06,76.27
76.80,77.11,77.36,76.36
77.20,77.38,78.06,77.04
77.31,76.47,77.50,76.43
76.53,76.45,76.53,75.18
76.39,75.81,76.59,75.71
75.91,75.47,76.05,75.00
75.57,75.51,75.89,75.06
75.57,74.49,75.86,74.39
74.61,72.99,74.72,72.92
72.99,73.18,73.31,72.36
73.44,73.18,73.44,72.99
72.54,72.82,73.02,71.93
72.70,72.89,73.28,72.44
72.65,72.16,72.83,71.84
72.29,71.93,72.33,71.86
71.50,71.51,71.84,71.31
71.53,70.97,71.54,70.92
71.32,72.08,72.18,71.23
71.78,71.04,71.82,70.80
71.26,73.40,73.49,71.26
72.97,73.41,73.50,72.34
73.26,73.80,74.13,73.23
73.80,73.01,73.80,73.00
73.11,73.13,73.31,72.75
72.85,72.77,73.13,72.60
72.69,73.18,73.28,72.62
73.44,72.84,73.64,72.73
72.72,72.44,73.05,72.42
71.68,71.21,71.70,69.56
71.43,72.23,72.50,71.31
72.12,72.20,72.33,72.01
72.00,71.46,72.26,71.20
71.35,71.52,71.83,71.08
71.37,72.15,72.22,71.28
72.10,71.04,72.35,70.96
73.87,71.26,73.91,69.86
70.18,70.15,70.84,68.16
69.91,70.24,70.50,69.51
70.33,70.28,70.95,70.23
70.44,71.64,71.82,70.44
71.71,72.44,73.07,71.71
72.67,71.70,72.72,71.68
70.95,70.61,71.10,70.48
70.89,70.89,71.54,70.72
71.03,71.26,71.33,70.50
71.32,71.25,71.32,70.43
71.03,71.88,72.03,70.76
71.90,71.74,72.11,71.44
71.85,72.58,72.59,71.58
72.68,72.94,73.09,71.84
72.69,72.32,72.99,72.16
72.18,71.06,72.49,70.95
71.28,71.58,71.95,71.15
71.65,72.71,72.95,71.65
72.70,71.65,73.19,71.34
71.98,71.85,72.12,71.22
71.70,71.84,72.11,71.34
72.45,72.24,72.77,72.20
72.14,72.41,72.81,72.01
72.20,73.02,73.21,71.93
72.49,72.06,72.92,72.01
72.42,72.45,72.81,72.10
72.30,72.29,72.48,72.19
72.40,72.20,72.52,72.14
72.32,71.38,72.32,70.92
71.54,71.31,71.65,71.21
71.31,72.06,72.18,71.11
71.98,71.43,72.45,71.42
71.31,70.45,71.40,70.36
70.46,71.03,71.08,70.17
70.78,70.98,71.14,70.21
70.85,69.37,71.09,69.08
69.56,69.64,69.94,69.15
69.49,70.14,70.78,69.46
70.19,71.54,71.65,69.95
71.29,70.76,71.53,70.67
70.76,71.24,71.32,70.04
71.13,70.58,71.39,70.21
70.65,70.67,71.15,70.48
71.17,71.16,71.76,70.96
71.39,71.53,71.54,70.70
71.48,71.19,71.66,70.85
70.44,70.23,70.72,69.87
69.99,70.18,70.30,69.91
70.40,70.18,70.55,69.92
70.28,70.29,70.42,69.82
70.25,69.93,70.58,69.90
70.34,69.81,70.34,69.51
69.97,70.25,70.30,69.97
70.25,70.29,70.46,69.80
70.52,69.84,70.52,69.84
69.99,70.90,71.11,69.99
70.42,69.59,70.65,69.56
70.08,69.77,70.09,69.57
70.02,69.00,70.04,68.63
69.20,68.47,69.43,68.46
67.81,67.98,68.45,67.41
71.38,70.09,72.40,69.13
69.50,70.80,71.92,69.14
71.32,71.43,71.77,71.06
71.98,70.30,72.19,70.29
70.66,71.15,71.19,70.12
71.00,70.41,71.27,70.38
70.37,70.06,70.72,69.92
70.43,70.22,70.78,70.00
70.14,70.32,70.43,69.56
70.30,70.40,70.77,70.03
70.53,70.18,70.97,70.00
70.06,70.07,70.85,69.97
70.03,69.81,70.12,69.66
69.68,68.52,69.95,68.45
68.05,68.46,68.50,67.86
68.74,69.02,69.09,68.32
69.10,70.11,70.36,69.09
69.96,70.23,70.37,69.37
70.38,71.26,71.46,70.25
71.35,70.21,71.35,69.98
70.27,70.28,70.81,69.71
70.52,70.49,71.00,69.86
70.54,69.96,70.54,69.61
70.01,69.75,70.12,69.48
70.15,71.44,71.49,70.13
70.80,70.34,70.81,70.18
69.74,71.14,71.35,69.46
70.79,70.71,70.98,70.39
70.82,71.62,72.00,70.78
71.41,71.60,71.90,71.01
71.49,72.03,72.13,71.49
71.62,71.04,71.74,70.60
70.34,69.43,70.55,69.40
68.92,68.50,69.61,68.44
65.32,66.24,68.43,64.50
67.34,65.04,67.52,64.92
66.19,65.78,66.30,65.27
66.46,67.06,67.56,65.72
67.01,67.45,67.80,66.99
67.14,67.69,68.05,66.54
66.73,66.04,67.02,65.95
66.66,67.39,67.42,66.47
67.36,67.22,67.81,66.94
66.54,65.91,66.75,65.68
66.84,67.26,67.38,66.35
67.88,67.18,68.18,67.05
67.10,66.97,67.53,66.67
66.60,66.60,66.99,66.00
66.58,65.79,66.83,65.23
65.97,66.99,67.11,65.65
67.03,67.89,68.02,66.83
67.86,66.66,68.15,66.49
65.95,64.08,66.14,63.97
64.31,64.40,65.05,64.17
63.72,63.80,64.46,63.31
63.89,62.97,63.99,62.70
62.38,62.31,62.66,61.65
62.78,62.19,64.20,62.07
61.83,61.29,62.00,61.23
61.40,61.30,61.92,60.95
61.72,61.03,62.44,60.38
61.11,60.08,61.64,59.78
59.36,61.09,61.23,59.08
61.18,62.41,62.54,60.83
62.44,63.46,63.65,62.20
63.93,64.05,64.96,63.77
63.93,64.99,65.23,63.87
64.95,64.49,65.27,64.20
64.56,63.95,64.56,63.61
63.00,62.21,63.67,62.12
62.26,61.75,62.52,61.63
61.98,61.46,62.09,60.95
60.98,59.78,61.00,59.20
59.47,58.90,59.80,58.39
58.74,59.69,59.89,58.41
59.80,58.86,60.03,58.78
59.32,59.90,60.61,59.03
60.08,59.78,60.24,59.59
59.81,59.64,60.05,59.10
59.60,59.58,60.06,58.17
59.57,61.61,61.74,59.20
61.51,61.93,62.11,61.46
62.00,62.77,62.95,61.76
62.73,63.92,64.12,62.63
63.96,64.42,64.56,63.46
64.57,64.08,65.18,63.99
63.97,64.14,64.49,63.42
63.67,63.61,63.87,62.79
63.43,62.50,63.75,62.20
62.39,61.99,62.54,61.25
62.06,61.59,62.27,61.22
61.31,59.90,62.11,59.86
59.68,60.12,60.79,59.52
60.05,60.36,60.81,59.50
60.39,59.90,60.88,59.59
60.13,61.01,61.09,59.79
60.79,60.42,61.00,60.05
60.66,60.72,61.18,60.60
60.61,61.05,61.15,60.40
60.67,61.00,61.27,60.58
60.93,61.23,61.27,60.70
61.15,61.25,61.45,60.80
61.49,61.70,61.83,61.15
61.77,62.00,62.18,61.59
61.83,61.85,62.36,61.60
62.04,61.47,62.22,60.74
61.40,62.21,62.48,61.22
61.93,61.35,62.10,61.11
60.57,59.30,60.61,59.22
58.81,59.30,60.28,58.66
59.30,59.52,59.84,59.13
59.04,58.66,59.18,58.54
58.68,58.56,59.14,57.67
57.57,56.88,58.23,56.75
57.21,56.50,57.36,55.92
56.65,55.01,56.92,54.97
54.85,55.06,55.29,54.52
55.28,55.53,55.82,54.92
55.50,56.56,56.58,55.09
56.94,57.75,57.77,56.71
57.75,57.61,57.98,57.50
57.40,57.16,57.46,56.86
57.59,57.44,58.04,56.91
57.28,57.35,57.67,57.21
57.07,56.27,57.23,56.26
55.64,56.53,56.53,54.19
56.53,56.56,56.77,55.27
56.66,60.29,61.24,56.05
58.86,60.37,61.35,58.85
60.27,59.19,61.10,58.89
59.25,59.19,59.72,58.59
59.60,59.89,59.92,59.08
60.00,59.46,61.02,59.35
59.53,60.12,60.28,58.47
58.84,59.51,59.97,57.52
59.96,58.89,60.08,58.50
58.09,58.07,58.65,56.92
57.96,58.55,59.36,57.90
59.53,60.38,60.76,58.95
60.04,58.75,60.36,58.51
59.11,61.40,61.47,58.95
61.31,61.14,62.25,60.61
61.91,62.51,62.54,61.43
62.57,64.81,65.26,62.43
64.49,65.63,65.81,63.30
65.18,63.35,65.24,63.30
63.66,64.50,65.01,62.87
64.45,65.74,67.24,64.38
65.70,65.60,66.06,64.63
65.28,65.85,66.05,64.25
65.24,66.99,67.36,65.01
67.36,65.63,67.70,65.46
64.29,65.08,65.91,64.29
65.67,66.89,67.06,65.61
67.51,68.20,68.32,66.56
68.93,69.46,70.23,68.55
69.66,69.40,69.81,68.78
68.92,69.40,69.40,68.09
70.31,69.36,70.86,68.97
69.43,68.41,69.61,68.06
67.95,68.85,68.91,66.60
68.92,69.51,69.55,67.94
69.89,70.18,70.30,69.17
70.12,69.58,70.65,69.12
70.31,71.12,71.78,69.58
71.16,70.42,71.47,69.78
70.60,70.28,71.00,69.80
70.27,70.34,70.65,68.34
70.43,70.71,70.73,69.45
69.99,70.67,70.91,69.17
70.96,71.55,72.54,70.80
71.54,71.00,71.66,69.56
71.50,72.13,72.28,69.71
71.93,71.95,72.40,71.21
71.40,71.45,71.92,69.72
71.41,72.20,72.52,71.12
72.19,74.13,74.39,72.19
74.16,74.81,75.01,73.89
74.69,74.88,74.97,73.60
74.25,74.39,74.90,74.12
74.27,74.82,75.14,73.39
74.17,74.57,74.70,74.03
74.75,74.29,75.02,73.21
74.16,75.27,75.30,73.60
75.71,76.18,76.58,75.32
76.31,76.31,76.32,75.55
75.86,76.70,76.98,74.77
76.52,75.45,76.69,74.84
75.24,74.34,75.26,73.03
71.00,73.17,73.84,70.44
73.00,73.97,75.08,72.73
74.38,75.39,75.91,73.82
76.00,75.90,77.38,75.64
75.49,74.59,75.50,74.14
75.48,75.51,75.69,74.56
76.00,74.71,76.00,74.21
74.53,74.85,75.41,74.31
74.67,75.38,75.63,74.57
75.55,75.98,76.25,75.23
76.06,75.63,76.50,75.01
75.55,74.67,76.09,74.55
74.82,75.46,75.88,74.29
75.19,75.84,75.84,74.98
75.82,76.54,76.84,75.11
76.57,77.74,77.78,76.31
77.51,77.76,78.35,76.75
77.45,77.50,77.80,76.66
77.28,76.90,78.09,75.53
76.19,76.40,76.78,75.29
76.00,74.39,76.33,74.22
75.10,75.23,76.38,74.43
74.84,75.68,75.84,74.45
75.47,75.49,76.05,74.96
75.62,75.95,76.33,75.35
75.73,75.24,75.79,74.66
75.30,74.80,75.50,74.49
74.63,73.73,74.90,73.43
74.17,74.35,74.99,73.99
74.20,73.09,74.68,72.68
72.89,72.11,73.05,71.03
71.70,71.95,72.43,71.11
72.25,72.80,73.20,71.87
72.70,73.71,74.21,72.17
73.82,74.63,74.93,73.82
73.11,73.73,73.92,72.40
73.70,74.22,74.41,73.70
74.40,75.08,75.20,74.29
75.05,74.95,75.72,74.32
74.80,75.84,75.86,74.21
75.48,75.66,75.98,74.78
75.47,74.78,75.47,74.16
74.55,74.79,75.01,73.56
74.68,74.68,74.97,74.16
74.98,75.39,75.99,74.50
75.14,75.26,75.59,74.44
74.90,72.97,74.98,72.61
72.65,71.89,72.98,71.45
71.83,72.19,72.36,71.17
72.16,71.98,72.70,71.78
71.81,72.90,72.99,71.17
72.03,72.40,73.47,71.01
73.27,72.84,74.32,72.78
72.62,71.83,73.01,71.70
71.97,71.99,72.31,71.59
72.77,72.94,73.22,72.40
70.46,69.71,71.24,69.59
69.01,69.38,69.51,67.74
70.17,69.25,71.40,68.76
69.91,69.57,70.36,68.86
69.54,70.56,70.95,69.29
70.42,71.36,71.52,70.42
70.93,70.80,70.95,69.76
70.00,72.51,73.42,70.00
73.19,73.86,74.00,72.17
73.99,72.87,74.84,72.83
72.94,72.67,73.47,72.66
72.00,72.79,73.06,71.42
72.74,72.53,72.91,72.11
72.85,73.15,73.59,72.64
73.64,73.00,74.09,72.94
73.00,72.74,73.40,72.74
72.44,71.92,72.77,71.72
71.90,72.11,72.53,71.67
72.05,71.78,72.37,71.65
71.76,71.71,71.99,71.44
71.55,71.54,71.90,71.43
71.59,71.74,72.17,71.49
71.78,71.74,72.16,71.47
71.66,71.88,72.06,71.65
71.65,71.83,72.09,70.98
71.72,72.05,72.27,71.53
72.06,71.87,72.19,71.58
71.87,72.21,72.31,71.67
72.48,72.22,72.75,72.17
72.50,72.85,72.95,72.35
73.10,72.56,73.16,72.44
72.55,72.47,72.58,72.11
72.40,72.65,73.10,72.40
73.06,73.43,73.74,72.78
73.37,73.50,73.65,73.05
73.78,73.81,74.22,73.28
73.76,73.22,73.91,73.20
73.01,73.25,73.31,72.63
73.32,74.03,74.03,73.10
73.31,73.89,74.06,72.91
73.56,73.94,74.11,73.34
74.04,73.60,74.61,73.59
73.54,73.57,73.94,73.25
73.36,73.65,74.24,73.20
73.55,73.69,74.38,73.24
73.74,74.05,74.36,73.64
74.17,74.02,74.23,73.88
73.83,73.04,73.85,72.75
73.20,73.51,73.58,71.75
73.87,74.17,74.21,73.79
74.39,73.72,74.60,73.56
72.29,72.85,72.99,71.97
72.88,73.76,73.83,72.80
73.10,72.13,73.30,72.12
71.88,72.76,72.94,71.62
72.46,72.28,73.46,72.20
72.38,72.77,73.47,72.38
72.62,73.30,73.32,72.47
73.05,71.49,73.33,71.32
71.85,71.89,72.90,71.28
72.41,70.73,72.62,70.72
70.85,71.37,71.39,70.59
72.00,72.95,73.11,71.76
72.48,72.00,72.94,71.96
71.59,71.43,72.08,71.37
71.11,71.55,71.76,71.08
71.78,72.15,72.27,71.36
72.16,72.36,72.71,71.72
72.68,73.41,73.82,72.59
73.22,73.48,74.00,72.95
73.54,72.85,73.84,72.50
73.30,74.10,74.29,73.11
73.73,74.91,74.92,73.25
74.62,74.55,74.73,74.04
74.84,74.99,75.17,74.71
74.49,73.33,75.06,72.94
73.31,73.65,73.87,72.95
73.42,73.21,73.61,72.72
73.43,72.88,73.69,72.83
72.75,72.72,73.07,72.61
72.97,71.04,73.13,70.98
71.17,71.77,72.22,70.83
71.70,71.99,72.50,71.59
71.54,71.47,72.05,71.06
72.26,71.60,72.30,71.21
71.56,70.48,71.68,69.96
70.30,71.33,71.61,70.01
71.43,70.28,71.60,70.09
70.43,71.54,71.66,70.08
71.75,72.80,73.25,71.47
73.71,72.82,75.31,72.61
72.31,71.90,73.32,71.85
72.06,71.82,72.49,71.43
71.73,73.51,74.33,71.73
74.22,75.64,75.69,73.79
75.44,76.12,76.95,75.01
75.42,80.48,80.99,75.42
80.42,83.06,83.45,79.96
83.00,82.58,83.48,82.10
82.93,83.62,83.63,82.55
83.49,83.11,83.84,82.46
83.04,83.47,83.86,82.75
83.40,84.27,84.47,83.37
84.50,84.28,84.68,83.92
86.13,86.79,87.00,84.79
87.05,86.99,87.58,86.76
87.13,88.54,88.60,86.58
88.45,89.26,89.33,88.37
89.10,88.40,89.76,88.29
88.14,88.81,89.17,88.14
89.42,89.34,90.00,88.60
90.00,89.87,90.22,89.38
89.97,90.87,91.02,89.83
91.24,91.01,92.70,90.83
90.72,91.98,92.00,90.20
