CGG,CGG,NASDAQ
34816.00,34887.68,35502.08,34816.00
34713.60,34723.84,35092.48,34682.88
35031.04,34723.84,35031.04,34642.12
34641.92,34498.56,34887.68,34416.64
34846.72,34949.12,34949.12,34703.36
35031.04,35614.72,35665.92,35031.04
35133.44,35635.20,35665.92,35123.20
33802.24,33873.92,34160.64,33505.28
33556.48,33167.36,33710.08,33034.24
33300.48,33505.28,33525.76,33044.68
32378.88,32174.08,32399.36,31784.96
32348.16,32348.16,32675.84,32296.96
32788.48,32778.24,32983.04,32481.28
32686.08,32522.24,32686.08,32399.36
33546.24,33259.52,33832.96,33146.88
34007.04,33853.44,34170.88,33761.28
33617.92,33044.48,33617.92,32921.60
32153.60,32194.56,32266.24,31888.38
32081.92,32184.32,32348.16,31784.96
31211.52,31436.80,31610.88,30935.04
30617.60,30126.08,30904.32,30126.08
29931.52,30320.64,30638.08,29788.16
31078.40,30924.80,31139.84,30853.12
29798.40,29511.68,29962.24,29480.96
29429.76,29020.16,29552.64,28897.28
28948.48,28620.80,29061.12,28497.92
29163.52,29081.60,29296.64,28610.56
29327.36,29890.56,29931.52,29296.64
30064.64,30208.00,30208.00,29767.68
29962.24,30074.88,30126.08,29777.92
31221.76,31354.88,31354.88,31201.28
30586.88,31068.16,31201.28,30484.48
31160.32,30945.28,31160.32,30894.08
30115.84,30873.60,30904.32,30064.64
31201.28,31375.36,31406.08,31201.28
31354.88,31303.68,31447.04,31006.72
31569.92,31180.80,31580.06,31139.84
31078.40,31047.68,31191.04,30955.52
30259.20,30812.16,31199.23,30259.20
31057.92,31201.28,31283.20,30986.24
30873.60,30894.08,31109.12,30545.92
30248.96,30228.48,30310.40,29921.28
30494.72,30330.88,30576.64,30105.60
30924.80,30863.36,31180.80,30658.56
30238.72,30136.32,30402.56,29996.75
30392.32,30484.48,30699.52,30208.00
30617.60,30607.36,30863.36,30607.36
30535.68,30617.60,30668.80,30423.04
31129.60,31139.84,31457.28,30945.28
31385.60,31733.76,31805.44,31385.60
30627.84,30494.72,30648.32,30033.92
30638.08,30320.64,30638.08,30115.84
30371.84,30023.68,30494.72,30023.68
30658.56,30720.00,30832.64,30464.00
30822.40,30187.52,30894.08,30187.52
30515.20,31252.48,31662.08,30515.20
31621.12,31723.52,31861.76,31549.44
31272.96,31170.56,31569.92,31119.36
30883.84,31150.08,31180.80,30731.26
30668.80,30740.48,30801.92,30545.92
31078.40,30730.24,31078.40,30504.96
28938.24,28948.48,29030.40,28727.30
28733.44,28979.20,29040.64,28569.60
29450.24,29460.48,29480.96,29265.92
29030.40,28733.44,29030.40,28656.64
28241.92,28395.52,28395.52,28222.46
28160.00,28129.28,28200.96,27996.16
28467.20,28702.72,28846.08,28334.18
28590.08,28200.96,28590.08,27934.72
28989.44,29665.28,29665.28,28902.40
29982.72,30259.20,30259.20,29921.28
29593.60,29296.64,29941.76,29296.64
29747.20,30208.00,30208.00,29747.20
30392.32,30371.84,30392.32,30167.04
30504.96,30627.84,30812.16,30494.72
30013.44,30003.20,30218.24,29665.28
29614.08,29726.72,29849.60,29614.08
30832.64,30515.20,30832.64,29829.12
29818.88,30156.80,30156.80,29818.88
29829.12,29736.96,29896.70,29675.52
29491.20,29480.96,29532.16,29143.04
29204.48,28856.32,29238.27,28856.32
28672.00,28815.36,28815.36,28359.68
28026.88,28323.84,28323.84,28006.40
28364.80,28723.20,28784.54,28364.80
28620.80,28518.40,28794.88,28406.78
28385.28,28252.26,28530.28,28252.26
28774.40,28794.88,28846.08,28405.76
28559.36,28620.80,28743.68,28497.92
28692.48,28108.80,28815.36,27801.60
27136.00,27740.16,27740.16,27013.12
27842.56,27361.28,27842.56,27064.32
27924.48,26685.44,27924.48,26644.48
27811.84,27791.36,27975.68,27330.56
27566.08,27894.78,28016.64,27566.08
25405.44,25395.20,25559.04,25364.48
23900.16,24186.88,24238.08,23767.04
24279.04,23889.92,24279.04,23705.60
24750.08,25026.56,25047.04,24576.00
25016.32,24995.84,25016.32,24791.04
24616.96,24883.20,24913.92,24616.96
24688.64,24442.88,24801.28,24340.48
24668.16,24565.76,24715.26,24535.04
24586.24,24678.40,24934.30,24473.60
24565.86,24463.36,24709.12,24432.64
24524.80,24514.56,24678.40,24483.84
24678.40,24104.96,24678.40,24104.96
23930.88,23982.08,24422.40,23930.88
24227.84,24186.88,24412.16,23860.22
24104.96,24289.28,24401.92,24104.96
23971.84,23951.36,24104.96,23828.48
23603.20,23910.40,24023.04,23603.20
23859.20,23275.52,23900.16,23275.52
23838.72,24012.80,24084.48,23797.76
23500.80,23664.64,23664.64,23332.35
23224.32,23040.00,23224.32,22999.04
22814.72,23009.28,23009.28,22814.72
23275.52,22507.52,23275.52,22487.04
22814.72,22702.08,22835.20,22528.00
23040.00,22978.56,23162.88,22824.96
22712.32,22743.04,22968.22,22548.48
22589.44,22630.40,22713.55,22548.48
22712.32,23050.24,23132.16,22712.32
23203.84,23070.72,23255.04,22897.66
22917.12,23265.28,23265.28,22906.88
22906.88,22927.36,23244.80,22784.00
22835.20,21585.92,22835.20,21381.12
22087.68,22046.72,22159.36,21790.72
21882.88,20992.00,22312.96,20705.38
21196.80,20490.24,21196.80,20480.00
20828.16,20858.88,21055.59,20736.10
20664.32,20951.04,21022.72,20654.08
20940.80,21094.40,21114.88,20889.60
21790.72,22323.20,22323.20,21790.72
22589.44,22394.88,22763.52,22394.88
21852.16,21657.60,21950.98,21657.60
22210.56,22364.16,22462.98,22169.60
22159.36,21862.40,22231.04,21862.40
22016.00,21872.64,22405.12,21872.64
22302.72,22251.52,22384.64,22220.80
24606.72,25026.56,25036.80,24586.24
25036.80,25098.24,25241.60,25016.32
25692.16,25579.52,25733.12,25415.68
25395.20,25374.72,25600.00,25344.00
25456.64,25231.36,25528.32,25088.00
25395.20,25405.44,25528.32,25231.36
25323.52,25344.00,25436.16,25098.24
25231.36,25098.24,25231.36,24985.60
24750.08,25088.00,25128.86,24668.16
25374.72,25128.96,25497.60,25128.96
26081.28,26101.76,26173.44,25958.40
26327.04,26327.04,26429.44,26193.92
26357.76,26460.16,26613.76,26265.60
26316.80,25661.44,26398.72,25630.72
25292.80,25784.32,25784.32,25221.12
26030.08,26040.32,26224.64,25753.60
26624.00,26306.56,26716.16,26306.56
26081.28,26183.68,26183.68,25858.05
25876.48,25722.88,26081.18,25722.88
25620.48,25425.92,25702.40,25200.64
25231.36,25364.48,25425.92,25088.00
25159.68,24739.84,25159.68,24739.84
24473.60,24074.24,24473.60,24012.80
24156.16,24268.80,24371.20,24129.84
24309.76,24320.00,24483.84,24156.16
23869.44,23695.36,23869.44,23603.61
23511.04,23408.64,23531.52,23279.10
23408.64,23152.64,23429.12,23091.20
23408.64,23961.60,23982.08,23408.64
23715.84,24238.08,24483.84,23715.84
24545.28,24483.84,24739.84,24483.84
25210.88,25303.04,25446.40,25169.92
25600.00,25118.72,25784.32,25118.72
24309.76,24033.28,24309.76,23911.42
23367.68,23644.16,23644.16,23285.76
22528.00,22814.72,22876.16,22343.68
22927.36,23132.16,23136.26,22848.00
23347.20,23459.84,23511.04,23214.08
22988.80,22650.88,22999.04,22538.24
22425.60,22415.36,22855.68,22323.20
22732.80,22579.20,22753.28,22579.20
22732.80,22988.80,23132.16,22732.80
23808.00,23592.96,23971.84,23480.32
24197.12,23982.08,24350.72,23879.68
23746.56,23552.00,23746.56,23552.00
24094.72,24125.44,24207.36,24012.80
24258.56,24473.60,24500.22,24258.56
25579.52,25600.00,25671.68,25409.54
25712.64,25640.96,25927.68,25456.64
25630.72,25456.64,25630.72,25367.55
25446.40,25600.00,25774.08,25446.40
25559.04,25272.32,25559.04,25036.80
25139.20,25292.80,25384.86,25139.20
25308.16,25364.48,25364.48,25077.76
25743.36,25978.88,26030.08,25743.36
26265.60,26234.88,26388.48,26204.16
26388.48,26071.04,26388.48,25927.68
26152.96,26275.84,26357.76,25927.68
25856.00,25825.28,25948.16,25712.64
25569.28,25415.68,25569.28,25354.24
25569.28,25528.32,25712.64,25466.88
25323.52,25600.00,25876.48,25323.52
24729.60,25118.72,25118.72,24514.56
24842.24,24791.04,24842.24,24596.48
24350.72,24463.36,24463.36,24197.12
24064.00,24023.04,24125.34,23720.96
24012.80,24064.00,24350.72,24012.80
24606.72,24709.12,24765.44,24442.88
24606.72,24596.48,24709.12,24453.12
24801.28,24709.12,24934.40,24678.40
25651.20,25896.96,25978.88,25497.60
26091.52,25917.44,26296.32,25610.24
25825.28,25835.52,25927.68,25559.04
25886.72,25958.40,26071.04,25774.08
26173.44,25958.40,26173.44,25886.72
25886.72,25671.68,25886.72,25671.68
25579.52,25200.64,25579.52,25077.76
25999.36,25978.88,26112.00,25774.08
26368.00,26296.32,26470.40,26081.28
26122.24,25753.60,26122.24,25753.60
25978.88,25794.56,26019.84,25722.88
25712.64,25610.24,25774.08,25548.80
25763.84,25507.84,25774.08,25507.84
24473.60,24248.32,24474.62,24115.20
24453.12,24514.56,24657.92,24422.40
24412.16,24422.40,24514.56,24381.44
24555.52,24555.52,24616.96,24463.36
24555.52,24432.64,24576.00,24432.64
24780.80,24627.20,24780.80,24412.16
24432.64,24801.28,24801.28,24401.92
24934.40,24924.16,25026.56,24811.52
25210.88,25026.56,25292.80,24934.40
26132.48,26234.88,26245.12,25733.12
26234.88,25907.20,26234.88,25856.00
25856.00,25958.40,25958.40,25794.56
25722.88,26255.36,26398.72,25537.02
26316.80,26337.28,26343.42,26101.76
25896.96,25692.16,25937.92,25671.68
25169.92,25241.60,25313.28,25140.94
24872.96,24729.60,24893.44,24678.40
24637.44,24637.44,24719.36,24586.24
24432.64,24463.36,24463.36,24249.34
24023.04,24135.68,24135.68,23951.36
23480.32,23603.20,23633.82,23439.36
23521.89,23562.24,23633.92,23480.32
23511.04,23623.68,23623.68,23388.16
22824.96,22896.64,22937.60,22722.56
22507.52,22609.92,22661.12,22405.12
22231.04,22384.64,22394.88,22231.04
21575.68,21411.84,21585.92,21278.72
21831.68,21565.44,21852.06,21360.74
22364.16,21975.04,22364.16,21800.96
22190.08,22323.20,22466.56,22179.84
21514.24,21954.56,21954.56,21483.52
21749.76,21729.28,21964.80,21729.28
21678.08,21749.76,21821.44,21596.16
21626.88,21985.28,21985.28,21606.40
22497.28,22773.76,22947.84,22425.60
23265.28,23296.00,23388.16,23183.36
23459.84,23439.36,23654.40,23347.20
23439.36,22988.80,23439.36,22937.60
23183.36,22999.04,23183.36,22999.04
23285.76,23357.44,23476.22,23183.36
23152.64,23060.48,23201.79,23029.76
23398.40,23439.36,23552.00,23306.24
23490.56,23296.00,23592.96,23296.00
22538.24,22476.80,22609.92,22374.40
22282.24,22364.16,22364.16,22149.12
22609.92,22646.89,22681.60,22528.00
22568.96,22630.40,22794.24,22558.72
23367.68,23603.20,23726.08,23347.20
22128.64,21309.44,22128.64,21309.44
21432.32,21780.48,21780.48,21350.40
21790.72,21678.08,21800.96,21627.90
21524.48,21504.00,21606.40,21411.84
21473.28,21708.80,21708.80,21370.88
21299.20,21534.72,21575.68,21299.20
21637.12,21616.64,21678.08,21524.89
21739.52,21719.04,22005.76,21719.04
21749.76,21739.52,21923.84,21708.80
21780.48,21420.03,21780.48,21340.16
21319.68,21370.88,21432.32,21288.96
21227.52,21258.24,21514.24,21094.40
20674.56,20643.84,20899.84,20531.20
20490.24,20582.40,20725.76,20377.60
20398.08,20234.24,20398.08,20124.88
21176.32,21161.98,21350.40,21161.98
20592.64,20490.24,21135.36,20449.28
20244.48,20039.68,20264.96,19881.98
19855.36,19998.72,20183.04,19834.88
20080.64,19927.04,20080.64,19927.04
20121.60,20295.68,20387.84,20111.36
20193.28,20183.04,20213.76,20080.64
21155.84,20592.64,21155.84,20531.20
20766.72,20377.60,20766.72,20377.60
20224.00,20090.88,20224.00,20008.96
20131.84,20162.56,20213.76,19998.72
20305.92,20398.08,20572.16,20295.68
17029.12,17090.56,17346.56,16940.03
16332.80,16424.96,16444.42,16312.32
16281.60,16414.72,16424.96,16148.48
16926.72,16885.76,17064.96,16875.52
16599.04,16732.16,16793.60,16517.12
16660.48,16701.44,16773.12,16363.52
16824.32,16752.64,16824.32,16660.48
17070.08,17090.56,17271.30,16967.68
17397.76,17756.16,18421.76,17397.76
17756.16,17766.40,17868.80,17643.52
17141.76,17152.00,17326.08,16988.16
17315.84,17213.44,17315.84,17111.04
17152.00,17029.12,17152.00,16916.58
16896.00,16998.40,17018.88,16824.32
16998.40,17049.60,17135.31,16936.96
17418.24,17356.80,17541.12,17356.80
17090.56,17285.12,17336.32,17029.12
17633.28,17479.68,17725.54,17397.76
17233.92,17387.52,17408.00,17162.24
17346.56,17305.60,17438.72,17244.16
17459.20,17397.76,17551.36,17295.46
17029.12,16896.00,17029.12,16875.52
16936.96,17018.88,17070.08,16936.96
16998.40,17080.32,17121.28,16947.20
16896.00,16762.88,16896.00,16588.80
16394.24,16404.48,16547.74,16209.92
16547.84,16363.52,16558.08,16332.80
16250.88,16455.68,16455.68,16250.88
15974.40,15851.52,16158.72,15851.52
15667.20,15400.96,15667.20,15400.96
15185.92,15144.96,15296.51,15063.04
15155.20,14909.44,15155.20,14878.72
15472.64,15441.92,15656.96,15302.66
15923.20,15728.64,15964.16,15667.20
16128.00,16179.20,16322.56,16117.76
16261.12,16476.16,16523.26,16261.12
16660.48,16783.36,16803.84,16660.48
16988.16,16896.00,16988.16,16782.95
16936.96,16896.00,17008.64,16865.28
16250.88,16291.84,16332.80,16189.44
16128.00,16199.68,16302.08,16107.52
15902.72,15994.88,16025.60,15851.52
15892.48,15800.32,15974.40,15779.84
16025.60,16005.12,16025.60,15841.28
16650.24,16711.68,16926.11,16640.00
16824.32,16793.60,16957.34,16793.60
16906.24,16762.88,16906.24,16762.88
16773.12,16875.52,17008.54,16640.00
15656.96,15636.48,15656.96,15462.40
15462.40,15605.76,15718.40,15462.40
15319.04,15155.20,15360.00,15155.20
15523.84,15462.40,15523.84,15421.44
15523.84,15257.60,15523.84,15196.16
15400.96,15513.60,15564.80,15400.96
16281.60,16373.76,16404.48,16117.76
16046.08,16240.64,16240.64,15851.52
15964.16,15984.64,16138.24,15892.48
15872.00,16107.52,16128.00,15861.76
16005.12,15278.08,16005.12,15267.84
15472.64,15308.80,15544.32,15228.93
15400.96,15278.08,15441.92,15237.12
15462.40,15421.44,15482.98,15288.32
15329.28,15073.28,15380.48,14991.36
15134.62,15319.04,15349.76,15063.04
15513.60,15206.40,15636.48,15206.40
15523.84,15605.76,15656.96,15360.00
15605.76,15759.36,15759.36,15493.12
15872.00,15820.80,15882.24,15697.92
15779.84,15759.36,15790.08,15656.96
15953.92,15697.92,15953.92,15677.44
16302.08,16384.00,16465.92,16300.03
16424.96,16465.92,16506.88,16394.24
16599.04,16506.88,16619.52,16384.00
16394.24,16209.92,16394.24,16056.32
16496.64,16424.96,16628.74,16424.96
16578.56,16660.48,16752.64,16404.48
16732.16,16711.68,16793.60,16650.24
16998.40,17183.74,17203.20,16977.92
16926.72,16875.52,17165.82,16844.80
16640.00,16711.68,16875.52,16619.52
16711.68,16711.68,16762.88,16701.34
16896.00,16885.76,16988.06,16660.48
16547.84,16465.92,16670.72,16353.18
16332.80,16291.74,16373.76,16189.44
16117.76,16291.84,16332.80,16117.76
16517.12,16619.52,16670.72,16486.40
16814.08,16721.92,16957.44,16619.52
17141.76,16977.92,17141.76,16885.76
17356.80,17305.60,17428.48,17305.60
17489.92,17305.60,17530.88,17178.62
17786.88,17879.04,17971.20,17469.44
17786.88,17612.80,17786.88,17571.84
17561.60,17643.52,17664.00,17561.60
17336.32,17510.40,17530.88,17336.32
17356.80,17643.52,17653.76,17356.80
17438.72,17336.32,17612.80,17203.20
15564.80,15533.98,15636.48,15482.88
14694.40,14663.68,14776.32,14551.04
14561.28,14551.04,14602.24,14438.40
14059.52,14069.76,14192.95,13977.60
14295.04,14295.04,14321.66,14131.20
14233.60,14192.64,14295.04,14164.28
13742.08,13742.08,13772.80,13629.44
13486.08,13434.88,13496.32,13393.92
13434.88,13496.32,13557.76,13342.72
13199.36,13015.04,13233.66,12984.32
13772.80,14049.28,14141.44,13772.80
13670.40,13639.68,13752.32,13619.20
13588.48,13608.96,13701.12,13557.76
13527.04,13404.16,13557.76,13335.86
13475.84,13434.88,13516.80,13352.96
13619.20,13742.08,13772.80,13608.96
13588.48,13813.76,13844.48,13506.56
14131.20,13905.92,14131.20,13813.76
13926.40,13762.56,13946.88,13752.32
13772.80,13752.32,13875.20,13752.32
13639.68,13762.56,13813.76,13619.20
13957.12,14120.96,14141.44,13926.40
14172.16,14243.94,14274.56,14172.16
14039.04,13895.68,14049.28,13803.52
13690.88,13660.16,13762.46,13630.46
13608.96,13603.84,13649.92,13588.48
15104.00,15196.16,15257.60,14756.15
14929.92,14643.20,14929.92,14561.28
14540.80,14397.54,14540.80,14346.24
14274.56,14376.96,14458.88,14161.92
14899.20,14807.04,15032.32,14766.08
15032.32,15083.52,15165.54,15005.70
14766.08,14960.64,14960.64,14735.36
15360.00,15144.96,15503.36,15144.96
14653.44,14581.76,14766.08,14520.32
14438.40,14561.28,14632.86,14305.28
14315.52,14366.72,14407.68,14254.08
14438.40,14540.80,14564.97,14417.92
14602.24,14673.92,14673.92,14561.28
14520.32,14458.88,14543.56,14376.96
14970.88,14745.60,15032.22,14684.16
14499.84,14305.28,14499.84,14243.84
13701.12,13537.28,13721.60,13527.04
13465.60,13576.19,13588.38,13363.20
12277.76,12554.24,12656.64,12257.28
12257.28,12328.96,12349.44,12175.36
12124.16,12206.08,12247.04,11991.04
12011.52,11847.68,12021.76,11786.24
11991.04,11919.36,12021.76,11837.44
11857.92,11629.57,11888.64,11603.97
11847.68,11939.94,12042.24,11847.68
11735.04,11612.16,11765.76,11571.10
11786.24,11878.40,11939.84,11786.24
11612.16,11520.00,11612.16,11386.88
11182.08,11212.80,11325.44,11151.36
11182.08,11069.44,11182.08,11028.48
11089.92,11071.49,11100.16,10956.80
11048.96,10936.32,11079.68,10936.32
10885.12,10885.12,10895.36,10711.04
10608.64,10844.16,10844.16,10542.08
10629.12,10577.92,10670.08,10496.10
10240.00,10209.28,10301.54,10025.06
9922.56,9635.84,9922.87,9606.14
9728.00,9809.92,9861.12,9702.40
9605.12,9400.32,9625.60,9338.88
9410.56,9455.41,9461.76,9338.88
9410.56,9338.78,9410.56,9308.16
9113.60,9123.84,9236.48,9052.06
9164.80,9041.92,9164.80,9041.92
9021.44,8990.72,9052.16,8576.00
9267.20,9164.80,9297.92,9072.64
9246.72,9205.86,9297.92,9174.63
9123.84,9060.04,9123.84,9000.96
9134.08,9226.24,9246.72,9134.08
9328.64,9277.44,9328.64,9209.65
8929.28,8816.64,8960.00,8755.30
8867.84,8826.88,8878.08,8755.20
8929.28,9154.56,9226.14,8898.56
9216.00,9574.40,9635.84,9204.74
9328.64,9205.76,9349.22,9195.52
9144.32,9236.38,9236.48,9052.16
9676.80,9553.92,9697.28,9533.54
9707.52,9728.00,9799.78,9666.56
9656.32,9697.28,9748.48,9646.08
10137.60,10014.72,10188.80,9922.56
9963.52,9881.60,9973.76,9871.46
10301.44,10342.40,10373.02,10205.18
10649.60,10373.12,10670.08,10321.92
10516.48,10577.92,10618.88,10516.48
10506.24,10536.96,10670.08,10505.93
10352.64,10475.52,10506.24,10312.70
10362.88,10362.88,10516.38,10352.64
10455.14,10280.96,10455.14,10240.00
10188.80,10127.36,10188.80,10086.40
9994.24,10024.96,10045.44,9912.32
9676.80,9512.96,9676.80,9379.74
9543.68,9410.46,9543.68,9359.36
9431.04,9390.08,9431.04,9287.68
9277.44,9285.63,9349.12,9113.70
9093.12,9164.80,9164.80,9011.20
9031.68,9052.16,9082.88,8901.63
9287.68,9338.88,9349.12,9226.24
8990.72,8990.72,9093.12,8939.52
8949.76,8919.04,9000.96,8816.64
8785.92,8652.80,8785.92,8601.60
8652.80,8796.16,8816.64,8652.80
8601.60,8540.16,8632.32,8522.14
8663.04,8785.92,8785.92,8509.44
8847.36,8499.20,8847.36,8458.24
8181.76,7925.76,8202.24,7874.56
8192.00,7905.28,8304.54,7905.28
8417.28,8110.08,8440.63,8048.64
8130.56,8263.68,8355.84,7720.96
7608.32,7782.40,7833.60,7516.16
7833.60,7628.80,7843.84,7628.80
7331.84,7311.36,7352.32,7260.16
7321.60,7464.96,7485.44,7321.60
7239.68,7034.88,7260.16,7034.88
6932.48,6983.68,7024.64,6901.76
6871.04,6809.60,6871.04,6748.16
6543.36,6512.64,6589.44,6481.92
6707.20,6809.60,6901.76,6707.20
6604.80,6522.88,6656.00,6471.68
6154.24,5959.68,6154.24,5857.28
5939.20,6000.64,6051.84,5826.56
6225.92,5836.80,6287.36,5775.36
5775.36,5693.44,5816.22,5642.34
5683.20,5693.44,5754.88,5632.00
7188.48,7424.00,7690.34,7055.36
6912.00,6768.64,6942.72,6584.32
6850.56,6809.60,7045.12,6717.44
6963.20,6942.72,7009.28,6901.76
8499.20,8796.16,8949.25,8458.24
8888.32,8898.56,9093.12,8878.08
9205.76,9410.56,9560.06,9175.04
8796.16,8724.48,8908.80,8591.36
9041.92,8806.40,9041.92,8755.20
8570.88,10803.20,11007.90,8376.32
10526.72,9943.04,10536.96,9779.20
10311.68,10506.24,10598.40,10137.60
10311.68,10301.44,10393.60,10106.98
10168.32,10219.52,10414.08,10024.96
10240.00,10229.76,10321.92,10137.60
10045.44,10004.48,10342.40,9881.60
9728.00,10024.96,10127.36,9728.00
10209.28,10199.04,10434.56,10127.36
10393.60,10158.08,10475.52,10127.36
11048.96,10864.64,11212.80,10711.04
10772.48,10260.48,10772.48,10219.52
10260.48,10127.36,10321.92,10024.96
10076.16,10444.80,10567.68,9738.24
10393.60,10117.12,10452.17,10024.96
8949.76,9062.40,9328.64,8867.84
8816.64,8724.48,8970.75,8704.00
6297.60,6256.64,6410.24,6062.08
6256.64,6389.76,6533.12,6174.72
6584.32,6543.36,6594.56,6378.50
6737.92,6973.44,7012.76,6737.92
6942.72,6942.72,6976.51,6819.84
7024.64,6563.84,7024.64,6553.60
6451.20,6389.76,6461.44,6225.92
6348.80,6338.56,6410.24,6205.54
6246.40,6277.12,6400.00,6215.68
6277.12,6266.88,6410.24,6215.78
6041.60,6133.76,6184.96,6021.22
6062.08,6041.60,6164.48,6041.60
6092.80,6133.76,6174.62,6041.60
6092.80,5785.60,6092.80,5734.40
5826.56,6021.12,6062.08,5826.56
5918.72,5816.32,5918.72,5683.10
5877.76,5836.80,5939.20,5787.03
6103.04,5928.96,6103.04,5877.86
5918.72,5689.75,5918.72,5642.24
5775.36,5570.56,5775.36,5497.04
5601.28,5601.28,5713.92,5498.88
5693.44,5611.52,5693.44,5539.84
5683.20,5918.72,5918.72,5672.96
5713.92,5734.40,5734.40,5591.04
5765.12,5713.92,5806.08,5611.52
5703.68,5642.24,5703.68,5539.84
5570.56,5488.64,5580.19,5437.44
5703.68,5939.20,5980.16,5703.68
6338.56,6563.84,6614.94,6307.84
6645.76,6287.36,6809.60,6174.72
6103.04,5867.52,6103.04,5867.52
5806.08,5754.88,5816.32,5713.92
6236.16,6533.12,6543.36,6236.16
6737.92,6737.92,6829.98,6656.00
6615.04,6492.16,6615.04,6492.16
6676.48,6819.84,6830.08,6635.52
6840.32,6871.04,6891.52,6727.68
7075.84,7168.00,7208.86,7034.88
7086.08,6956.24,7249.92,6901.76
6727.68,6645.76,6871.04,6553.60
6819.84,6963.20,6963.20,6819.84
6983.68,7024.64,7024.64,6891.52
7352.32,7434.24,7434.24,7139.84
7352.32,7618.56,7618.56,7352.32
7280.64,7403.52,7413.76,7198.72
7290.88,7475.20,7475.20,7168.00
7188.48,7034.88,7188.48,6973.44
7127.04,7034.88,7137.28,7034.88
6830.08,6768.64,6870.94,6727.68
7331.84,7342.08,7536.64,7270.40
7260.16,7321.60,7464.96,7229.44
7249.92,7229.44,7260.16,7147.52
7444.48,7413.76,7485.44,7321.60
7127.04,7045.12,7127.04,6973.44
7045.12,7004.16,7075.84,6922.24
6983.68,6963.20,7127.04,6942.72
6901.76,6891.52,6953.06,6860.80
6574.08,6533.12,6575.82,6502.40
6471.68,6451.20,6492.16,6338.56
6420.48,6287.36,6420.48,6246.40
6236.16,6164.48,6236.16,6092.80
5990.40,5949.44,5995.52,5857.28
5918.72,5867.52,5918.72,5775.36
5857.28,6031.36,6041.60,5847.04
5928.96,5959.68,5959.68,5927.12
6010.88,6164.48,6266.88,6010.88
6297.60,6471.68,6512.64,6297.60
6400.00,6338.56,6420.48,6338.56
6379.52,6400.00,6481.82,6369.28
6400.00,6195.20,6440.96,6174.72
6082.56,6021.12,6082.56,5949.44
5969.92,5949.44,5969.92,5888.10
5867.52,5836.80,5867.52,5795.84
5918.72,5877.76,5949.44,5847.04
6184.96,6164.48,6266.88,6164.48
6287.36,6307.84,6389.76,6287.36
6707.20,6819.84,6860.80,6666.24
6860.80,6645.76,6901.76,6645.76
6696.96,6912.00,6952.96,6696.96
6922.24,6789.12,6952.96,6758.40
6717.44,6594.56,6717.44,6574.08
6707.20,6809.60,6820.86,6707.20
7065.60,7239.68,7270.40,7065.60
7475.20,7352.32,7526.40,7321.60
7290.06,7280.64,7362.56,7229.44
7229.44,7239.68,7393.28,7229.44
7168.00,6942.72,7168.00,6912.00
6952.96,7034.88,7045.12,6871.04
7055.36,7055.36,7097.34,6993.92
7045.12,7034.88,7086.08,6942.72
7137.28,7147.52,7219.20,7127.04
7280.64,7157.76,7331.84,7116.80
7086.08,7065.60,7086.08,6999.04
7198.72,7290.88,7342.08,7188.48
7188.48,7311.36,7352.32,7188.48
7628.80,7802.88,7874.56,7618.56
7618.56,7577.60,7750.66,7567.36
7936.00,7792.64,7981.47,7710.72
7516.16,7383.04,7516.16,7342.08
7403.52,7403.52,7422.98,7324.47
7464.86,7424.00,7485.44,7403.52
7475.20,7567.36,7618.56,7475.20
7895.04,7854.08,7936.00,7823.36
8151.04,8058.88,8171.52,8007.68
8007.68,7956.48,8007.68,7843.84
7884.80,7792.64,7884.80,7792.64
7403.52,7280.64,7434.24,7280.64
7434.24,7444.48,7485.44,7372.80
7526.40,7495.68,7567.36,7485.44
7383.04,7372.80,7424.00,7301.12
7229.44,7055.36,7229.44,7045.22
6963.20,7055.36,7075.84,6963.20
7024.64,7065.60,7086.08,6942.72
6963.20,6922.24,7004.16,6860.80
6850.56,6789.12,6881.28,6758.30
7208.96,7270.40,7331.84,7178.24
7352.32,7208.96,7352.32,7208.96
7075.84,6963.20,7075.84,6952.96
6860.80,6912.00,6993.92,6789.12
6932.48,6942.72,7096.32,6881.28
6891.52,6922.24,6955.52,6851.58
7065.60,7116.80,7168.00,7045.12
7075.84,6963.20,7075.84,6906.06
6799.36,6912.00,6912.00,6676.48
6666.24,6942.72,6942.72,6666.24
6748.16,6840.32,6840.32,6692.35
6758.40,6922.24,6922.24,6656.00
6737.92,6615.04,6737.92,6594.56
6604.80,6512.64,6615.04,6512.64
6471.68,6461.44,6543.36,6451.20
6389.76,6512.64,6512.64,6369.28
6328.32,6430.72,6446.08,6287.46
6287.36,6369.28,6369.28,6256.64
6195.20,6215.68,6215.68,6113.28
6000.64,6072.32,6072.32,5969.92
5908.48,5888.00,5908.48,5754.88
5734.40,5765.12,5785.60,5724.16
5785.60,5847.04,5847.04,5713.92
5632.00,5396.48,5642.24,5324.80
5140.48,5120.00,5160.96,4915.20
5109.76,5099.52,5222.40,4997.12
5140.48,5191.68,5232.64,5089.28
5222.40,5212.16,5324.80,5171.20
5130.24,5227.83,5242.88,5130.24
5232.64,5344.77,5396.38,5232.64
5212.06,5120.00,5212.06,5058.56
5120.00,5099.52,5212.16,5058.56
5447.68,5201.92,5447.68,5130.24
5376.00,5314.56,5376.00,5242.88
5324.80,5386.24,5524.38,5324.80
5171.20,5048.32,5171.20,5007.36
