SBNYW,Signature Bank - Warrants 12/12/2018,NASDAQ
50.05,49.80,51.03,49.80
49.80,49.80,49.80,49.80
49.80,49.80,49.80,49.80
52.50,52.74,52.74,52.50
52.74,52.74,52.74,52.74
53.87,53.87,53.87,53.87
53.87,53.87,53.87,53.87
55.39,55.39,55.39,55.35
55.39,55.39,55.39,55.39
55.39,55.39,55.39,55.39
55.39,55.39,55.39,55.39
55.93,55.91,55.93,55.91
55.91,55.91,55.91,55.91
55.91,55.91,55.91,55.91
55.91,55.91,55.91,55.91
55.91,55.91,55.91,55.91
55.91,55.91,55.91,55.91
55.91,55.91,55.91,55.91
55.91,55.91,55.91,55.91
56.34,61.39,61.39,56.34
61.39,61.39,61.39,61.39
60.93,60.93,60.93,60.93
60.88,62.23,62.23,60.88
62.23,62.23,62.23,62.23
61.26,64.84,64.88,61.26
64.84,64.84,64.84,64.84
61.97,61.69,61.97,61.69
63.04,61.66,63.04,61.66
61.95,61.90,61.95,61.90
61.90,61.90,61.90,61.90
62.82,65.56,65.56,62.82
65.56,65.56,65.56,65.56
65.56,65.56,65.56,65.56
65.56,65.56,65.56,65.56
65.56,65.56,65.56,65.56
65.56,65.56,65.56,65.56
65.56,65.56,65.56,65.56
61.06,61.10,61.10,61.06
61.10,61.10,61.10,61.10
61.10,61.10,61.10,61.10
59.58,59.58,59.58,59.58
59.58,59.58,59.58,59.58
59.58,59.58,59.58,59.58
59.58,59.58,59.58,59.58
59.58,59.58,59.58,59.58
59.58,59.58,59.58,59.58
59.58,59.58,59.58,59.58
59.50,58.76,59.86,58.76
59.89,59.78,60.00,59.57
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.78,59.78,59.78,59.78
59.79,59.79,59.79,59.79
60.03,61.24,61.24,60.03
61.24,61.24,61.24,61.24
61.24,61.24,61.24,61.24
61.82,61.82,61.82,61.82
61.72,61.44,61.72,61.44
61.83,61.83,61.83,61.83
61.83,61.83,61.83,61.83
61.83,61.83,61.83,61.83
61.83,61.83,61.83,61.83
61.83,61.83,61.83,61.83
61.83,61.83,61.83,61.83
61.83,61.83,61.83,61.83
64.44,64.44,64.44,64.44
66.18,66.18,66.18,66.18
65.43,65.43,65.43,65.43
65.43,65.43,65.43,65.43
65.43,65.43,65.43,65.43
69.36,71.50,71.50,69.36
71.33,71.33,71.33,71.33
71.33,71.33,71.33,71.33
71.33,71.33,71.33,71.33
71.33,71.33,71.33,71.33
71.33,71.33,71.33,71.33
73.15,73.35,73.67,73.15
72.90,72.86,72.90,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
72.86,72.86,72.86,72.86
76.59,76.59,76.59,76.59
75.31,75.31,75.31,75.31
75.31,75.31,75.31,75.31
75.31,75.31,75.31,75.31
75.31,75.31,75.31,75.31
75.31,75.31,75.31,75.31
75.31,75.31,75.31,75.31
77.18,76.32,77.18,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
76.32,76.32,76.32,76.32
74.06,74.06,74.06,74.06
74.06,74.06,74.06,74.06
74.06,74.06,74.06,74.06
74.06,74.06,74.06,74.06
78.05,78.05,78.05,78.05
78.05,78.05,78.05,78.05
78.05,78.05,78.05,78.05
78.05,78.05,78.05,78.05
78.05,78.05,78.05,78.05
78.05,78.05,78.05,78.05
76.60,76.50,76.60,76.50
76.50,76.50,76.50,76.50
76.50,76.50,76.50,76.50
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
77.56,77.56,77.56,77.56
99.92,99.92,99.92,99.92
97.50,98.69,98.69,97.50
97.74,95.46,97.77,95.44
95.46,95.46,95.46,95.46
93.81,93.62,93.81,93.62
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
92.99,92.99,92.99,92.99
97.19,97.97,98.07,97.19
97.97,97.97,97.97,97.97
99.89,99.89,99.89,99.89
99.89,99.89,99.89,99.89
99.89,99.89,99.89,99.89
99.31,98.04,99.31,98.04
98.04,98.04,98.04,98.04
98.04,98.04,98.04,98.04
98.50,97.72,98.50,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
97.72,97.72,97.72,97.72
95.97,95.08,95.97,94.17
95.08,95.08,95.08,95.08
93.20,92.70,93.20,92.12
92.70,92.70,92.70,92.70
92.70,92.70,92.70,92.70
92.70,92.70,92.70,92.70
92.70,92.70,92.70,92.70
92.70,92.70,92.70,92.70
92.70,92.70,92.70,92.70
92.00,91.49,92.70,91.49
91.49,91.49,91.49,91.49
91.49,91.49,91.49,91.49
91.16,87.00,113.10,87.00
87.00,88.56,88.56,86.50
89.93,89.93,89.93,89.93
89.93,89.93,89.93,89.93
89.93,89.93,89.93,89.93
89.93,89.93,89.93,89.93
92.77,92.77,92.77,92.77
92.77,92.77,92.77,92.77
84.90,88.64,88.69,84.90
88.64,88.64,88.64,88.64
88.64,88.64,88.64,88.64
88.64,88.64,88.64,88.64
88.64,88.64,88.64,88.64
88.64,88.64,88.64,88.64
82.50,82.50,82.50,82.50
82.50,82.50,82.50,82.50
82.50,82.50,82.50,82.50
82.40,82.20,82.40,81.50
82.20,82.20,82.20,82.20
82.20,82.20,82.20,82.20
82.20,82.20,82.20,82.20
84.04,84.04,84.04,84.04
84.04,84.04,84.04,84.04
84.04,84.04,84.04,84.04
84.04,84.04,84.04,84.04
84.04,84.04,84.04,84.04
89.02,88.70,89.30,88.48
89.00,90.28,90.28,88.86
90.00,90.00,90.00,90.00
92.06,92.32,92.32,92.06
92.76,94.11,94.64,92.76
93.50,92.60,93.50,91.89
90.48,91.18,91.18,90.48
92.11,90.70,92.11,90.40
90.56,89.99,91.03,89.88
90.73,90.73,90.73,90.73
90.73,90.73,90.73,90.73
92.59,92.49,92.59,92.49
92.16,91.94,92.16,91.94
92.81,92.81,92.81,92.81
92.32,92.32,92.32,92.32
91.55,93.20,93.20,91.55
93.47,93.47,93.47,93.47
94.26,95.33,95.33,94.26
95.49,95.44,95.49,95.44
95.59,95.85,95.85,95.59
95.85,95.85,95.85,95.85
95.85,95.85,95.85,95.85
95.85,95.85,95.85,95.85
95.56,97.03,97.03,95.50
93.50,93.50,93.50,93.50
93.69,93.52,93.69,93.11
93.52,93.52,93.52,93.52
93.52,93.52,93.52,93.52
93.52,93.52,93.52,93.52
93.52,93.52,93.52,93.52
93.52,93.52,93.52,93.52
93.52,93.52,93.52,93.52
93.52,93.52,93.52,93.52
90.88,90.88,90.88,90.88
87.62,87.24,87.62,87.24
87.24,87.24,87.24,87.24
87.24,87.24,87.24,87.24
87.24,87.24,87.24,87.24
87.24,87.24,87.24,87.24
87.24,87.24,87.24,87.24
87.24,87.24,87.24,87.24
87.24,87.24,87.24,87.24
84.94,84.94,84.94,84.94
84.94,84.94,84.94,84.94
84.94,84.94,84.94,84.94
84.94,84.94,84.94,84.94
84.94,84.94,84.94,84.94
84.15,84.15,84.15,84.15
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.77,84.77,84.77,84.77
84.03,85.93,85.93,84.03
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
85.93,85.93,85.93,85.93
83.15,83.15,83.15,83.15
83.15,83.15,83.15,83.15
83.15,83.15,83.15,83.15
83.15,83.15,83.15,83.15
83.15,83.15,83.15,83.15
83.15,83.15,83.15,83.15
83.15,83.15,83.15,83.15
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.82,80.82,80.82,80.82
80.81,86.11,86.11,56.19
86.11,86.11,86.11,86.11
86.11,86.11,86.11,86.11
86.11,86.11,86.11,86.11
86.11,86.11,86.11,86.11
89.39,89.41,89.41,89.39
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
95.63,95.63,95.63,95.63
89.41,89.41,89.41,89.41
89.41,89.41,89.41,89.41
96.00,96.00,96.00,96.00
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
96.63,96.63,96.63,96.63
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
89.18,89.18,89.18,89.18
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
99.50,99.50,99.50,99.50
111.16,111.16,111.16,111.16
111.16,111.16,111.16,111.16
111.16,111.16,111.16,111.16
111.16,111.16,111.16,111.16
111.16,111.16,111.16,111.16
116.28,116.73,116.73,116.28
116.73,116.73,116.73,116.73
117.75,117.54,117.75,117.54
117.54,117.54,117.54,117.54
117.54,117.54,117.54,117.54
117.54,117.54,117.54,117.54
117.54,117.54,117.54,117.54
117.54,117.54,117.54,117.54
118.77,118.77,118.77,118.77
118.08,118.03,118.08,118.03
118.03,118.03,118.03,118.03
116.26,116.83,116.83,116.26
118.38,118.59,118.59,118.38
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
118.59,118.59,118.59,118.59
116.20,116.20,116.20,116.20
116.20,116.20,116.20,116.20
116.20,116.20,116.20,116.20
116.20,116.20,116.20,116.20
116.20,116.20,116.20,116.20
116.20,116.20,116.20,116.20
116.20,116.20,116.20,116.20
115.96,114.75,115.96,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
114.75,114.75,114.75,114.75
103.32,103.32,103.32,103.32
103.32,103.32,103.32,103.32
103.32,103.32,103.32,103.32
101.39,101.44,101.44,101.39
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
101.44,101.44,101.44,101.44
105.65,104.64,105.65,104.64
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
106.61,106.61,106.61,106.61
142.14,126.67,142.14,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
126.67,126.67,126.67,126.67
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
109.45,109.45,109.45,109.45
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
105.80,105.80,105.80,105.80
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
111.00,111.00,111.00,111.00
102.43,103.28,103.28,102.43
103.28,103.28,103.28,103.28
100.96,101.09,102.74,100.96
101.09,101.09,101.09,101.09
101.09,101.09,101.09,101.09
101.09,101.09,101.09,101.09
101.09,101.09,101.09,101.09
101.09,101.09,101.09,101.09
101.09,101.09,101.09,101.09
95.40,95.95,95.95,95.40
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
97.52,97.52,97.52,97.52
87.50,87.50,87.50,87.50
91.97,92.55,93.10,89.84
92.55,92.55,92.55,92.55
92.55,92.55,92.55,92.55
92.55,92.55,92.55,92.55
92.55,92.55,92.55,92.55
92.55,92.55,92.55,92.55
94.96,94.78,94.96,94.78
94.78,94.78,94.78,94.78
97.78,97.78,97.78,97.78
100.16,99.82,100.16,99.59
98.95,98.95,98.95,98.95
98.95,98.95,98.95,98.95
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
101.47,101.47,101.47,101.47
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
90.39,90.39,90.39,90.39
92.60,92.60,92.60,92.60
88.92,88.99,88.99,88.91
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
88.99,88.99,88.99,88.99
86.26,86.26,86.26,86.26
86.26,86.26,86.26,86.26
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
85.67,85.67,85.67,85.67
88.00,87.47,88.79,81.96
87.11,87.11,87.11,87.11
87.11,87.11,87.11,87.11
87.11,87.11,87.11,87.11
87.11,87.11,87.11,87.11
84.80,87.20,88.06,84.80
85.20,85.70,85.70,84.92
85.70,85.70,85.70,85.70
87.56,87.58,87.58,87.56
87.58,87.58,87.58,87.58
88.56,88.89,89.27,88.37
88.89,88.89,88.89,88.89
88.89,88.89,88.89,88.89
90.52,89.84,92.89,89.84
89.54,89.54,89.54,89.54
89.54,89.54,89.54,89.54
89.54,89.54,89.54,89.54
92.09,92.66,92.66,92.09
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
92.66,92.66,92.66,92.66
120.45,121.45,121.45,120.45
121.45,121.45,121.45,121.45
120.00,120.00,120.00,120.00
120.00,120.00,120.00,120.00
