GMTB,Columbia Core Bond ETF,NASDAQ
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
50.83,50.83,50.83,50.83
50.83,50.83,50.83,50.83
50.83,50.83,50.83,50.83
50.68,50.30,50.68,50.30
50.30,50.30,50.30,50.30
50.30,50.30,50.30,50.30
50.30,50.30,50.30,50.30
50.30,50.30,50.30,50.30
50.30,50.30,50.30,50.30
50.46,50.46,50.46,50.46
50.46,50.46,50.46,50.46
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.57,50.57,50.57,50.57
50.40,50.51,50.51,50.40
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
49.97,49.97,50.01,49.97
49.97,49.97,49.97,49.97
49.97,49.97,49.97,49.97
49.97,49.97,49.97,49.97
49.97,49.97,49.97,49.97
49.97,49.97,49.97,49.97
50.60,50.62,50.62,50.60
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.62,50.62,50.62,50.62
50.73,50.74,50.75,50.73
50.74,50.74,50.74,50.74
50.74,50.74,50.74,50.74
50.74,50.74,50.74,50.74
50.65,50.53,50.70,50.53
50.53,50.53,50.53,50.53
50.53,50.53,50.53,50.53
50.53,50.53,50.53,50.53
50.53,50.53,50.53,50.53
50.53,50.53,50.53,50.53
50.96,50.91,50.96,50.91
50.91,50.91,50.91,50.91
50.91,50.91,50.91,50.91
50.91,50.91,50.91,50.91
50.91,50.91,50.91,50.91
50.91,50.91,50.91,50.91
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
50.61,50.61,50.61,50.61
50.61,50.61,50.61,50.61
50.61,50.61,50.61,50.61
50.61,50.61,50.61,50.61
50.41,50.41,50.41,50.41
50.41,50.41,50.41,50.41
50.41,50.41,50.41,50.41
50.41,50.41,50.41,50.41
50.41,50.41,50.41,50.41
50.41,50.41,50.41,50.41
50.41,50.41,50.41,50.41
50.36,50.37,50.48,50.36
50.37,50.37,50.37,50.37
50.37,50.37,50.37,50.37
50.05,50.05,50.09,50.05
50.52,50.52,50.52,50.52
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.51,50.51,50.51,50.51
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.28,50.28,50.28,50.28
50.50,50.56,50.60,50.50
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
50.56,50.56,50.56,50.56
51.21,50.67,51.21,50.67
50.67,50.67,50.67,50.67
50.60,50.66,50.72,50.54
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.66,50.66,50.66,50.66
50.96,50.90,51.20,50.88
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
51.17,51.23,51.43,51.15
51.15,51.29,51.34,51.11
51.29,51.29,51.29,51.29
51.29,51.29,51.29,51.29
51.22,51.23,51.30,51.17
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.20,51.26,51.43,51.15
51.10,51.25,51.37,51.00
51.25,51.25,51.25,51.25
50.84,51.07,51.34,50.83
50.87,50.72,50.95,50.72
50.80,50.96,51.04,50.80
50.94,51.05,51.22,50.94
51.04,51.13,51.24,51.04
51.12,51.14,51.18,51.12
51.15,51.16,51.18,51.09
51.35,51.38,51.44,51.32
51.40,51.51,51.72,51.40
51.35,51.34,51.43,51.34
51.38,51.52,51.57,51.33
51.52,51.52,51.52,51.52
51.52,51.52,51.52,51.52
51.52,51.52,51.52,51.52
51.24,51.24,51.24,51.24
51.24,51.24,51.24,51.24
51.30,51.40,51.51,51.21
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.61,51.64,51.72,51.58
51.64,51.64,51.64,51.64
51.64,51.64,51.64,51.64
51.57,51.54,51.64,51.48
51.54,51.54,51.54,51.54
51.54,51.54,51.54,51.54
51.54,51.54,51.54,51.54
51.85,51.84,51.92,51.80
51.90,51.89,51.91,51.85
51.78,51.77,51.84,51.75
51.77,51.77,51.77,51.77
51.77,51.77,51.77,51.77
51.66,52.00,52.00,51.66
51.86,51.92,51.92,51.86
51.92,51.92,51.92,51.92
51.85,51.85,51.85,51.85
51.79,51.75,51.79,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
51.80,51.81,51.81,51.75
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.79,51.79,51.79,51.79
51.79,51.79,51.79,51.79
51.79,51.79,51.79,51.79
51.70,51.70,51.70,51.70
51.75,51.68,51.88,51.65
51.65,51.70,51.76,51.65
51.66,51.79,51.85,51.66
51.85,51.78,51.85,51.72
51.71,51.82,51.90,51.71
51.85,51.83,51.95,51.78
51.92,52.00,52.08,51.88
51.90,51.65,51.90,51.65
51.78,51.93,51.96,51.78
51.75,51.87,52.27,51.73
51.95,51.95,51.95,51.95
51.88,51.85,51.88,51.85
51.91,51.82,51.91,51.82
51.74,51.74,51.74,51.74
51.62,52.05,53.92,51.60
52.05,52.05,52.05,52.05
51.80,51.83,51.85,51.79
51.76,51.80,51.81,51.72
51.80,51.80,51.80,51.80
51.98,52.10,52.10,51.74
52.10,52.10,52.10,52.10
52.05,52.05,52.05,52.05
51.88,51.88,51.88,51.88
51.88,51.88,51.88,51.88
51.88,51.88,51.88,51.88
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
51.94,51.92,51.94,51.92
51.92,51.92,51.92,51.92
51.92,51.92,51.92,51.92
52.02,52.02,52.02,52.02
52.02,52.02,52.02,52.02
52.21,52.19,52.21,52.18
52.19,52.19,52.19,52.19
52.19,52.19,52.19,52.19
52.19,52.19,52.19,52.19
52.19,52.19,52.19,52.19
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
52.18,52.18,52.18,52.18
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.71,51.71,51.71,51.71
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
51.72,51.72,51.72,51.72
51.72,51.72,51.72,51.72
51.72,51.72,51.72,51.72
51.72,51.72,51.72,51.72
51.72,51.72,51.72,51.72
51.72,51.72,51.72,51.72
52.26,52.24,52.26,52.21
52.21,52.25,52.34,52.21
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.17,52.17,52.17,52.17
52.17,52.17,52.17,52.17
52.04,52.03,52.04,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
51.97,51.95,52.00,51.93
51.95,51.95,51.95,51.95
51.95,51.95,51.95,51.95
51.95,51.95,51.95,51.95
51.95,51.95,51.95,51.95
51.95,51.95,51.95,51.95
51.86,51.86,51.86,51.86
51.81,52.03,52.03,51.81
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.01,52.01,52.01,52.01
52.06,52.06,52.06,52.06
52.06,52.06,52.06,52.06
52.28,52.28,52.28,52.28
51.87,51.99,51.99,51.87
51.99,51.99,51.99,51.99
51.84,51.84,51.84,51.84
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
51.87,51.87,51.87,51.87
52.17,52.17,52.17,52.17
52.17,52.17,52.17,52.17
52.34,52.29,52.34,52.29
52.23,52.23,52.23,52.23
52.23,52.23,52.23,52.23
52.11,52.11,52.11,52.11
52.11,52.11,52.11,52.11
52.16,52.16,52.16,52.16
52.16,52.16,52.16,52.16
52.00,52.00,52.00,52.00
51.64,51.64,51.64,51.64
51.64,51.64,51.64,51.64
51.77,51.77,51.77,51.77
51.93,51.93,51.93,51.93
51.93,51.93,51.93,51.93
51.93,51.93,51.93,51.93
52.07,52.07,52.07,52.07
52.23,52.23,52.23,52.23
52.40,52.40,52.40,52.40
52.36,52.36,52.36,52.36
52.26,52.26,52.26,52.26
52.36,52.36,52.36,52.36
52.57,52.57,52.57,52.57
52.57,52.57,52.57,52.57
52.44,52.44,52.44,52.44
52.74,52.74,52.74,52.74
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.47,52.47,52.47,52.47
52.85,52.66,52.85,52.66
52.66,52.66,52.66,52.66
53.00,52.84,53.00,52.84
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.95,53.00,53.00,52.95
53.00,53.00,53.00,53.00
52.88,52.88,52.88,52.88
52.63,52.63,52.63,52.63
52.62,52.63,52.63,52.62
52.63,52.63,52.63,52.63
52.64,52.42,52.64,52.42
52.42,52.42,52.42,52.42
52.30,52.30,52.30,52.30
52.33,52.37,52.38,52.33
52.39,52.35,52.51,52.31
52.25,52.25,52.25,52.25
52.12,52.12,52.12,52.12
52.12,52.12,52.12,52.12
52.15,52.15,52.15,52.15
52.15,52.15,52.15,52.15
52.26,52.68,52.68,52.26
52.68,52.68,52.68,52.68
52.49,52.49,52.49,52.49
52.67,52.65,52.67,52.65
52.63,52.33,52.63,52.33
52.33,52.33,52.33,52.33
52.19,52.19,52.19,52.19
52.22,52.22,52.22,52.22
52.18,52.18,52.18,52.18
51.87,51.87,51.87,51.87
52.23,52.23,52.23,52.23
52.23,52.23,52.23,52.23
52.15,52.15,52.15,52.15
52.35,52.35,52.35,52.35
52.47,52.47,52.47,52.47
52.47,52.47,52.47,52.47
52.23,52.23,52.23,52.23
52.56,52.56,52.56,52.56
52.45,52.45,52.45,52.45
52.87,52.63,52.87,52.63
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.61,52.61,52.61,52.61
52.46,52.46,52.46,52.46
52.80,52.80,52.80,52.80
52.70,52.88,52.88,52.70
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.93,52.93,52.93,52.93
52.93,52.93,52.93,52.93
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.96,52.94,52.99,52.85
52.94,52.94,52.94,52.94
52.87,52.87,52.87,52.87
52.81,52.81,52.81,52.81
52.94,52.94,52.94,52.94
52.94,52.94,52.94,52.94
52.94,52.94,52.94,52.94
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
51.71,51.71,51.71,51.71
52.19,52.19,52.19,52.19
52.19,52.19,52.19,52.19
51.92,51.92,51.92,51.92
51.92,51.92,51.92,51.92
51.92,51.92,51.92,51.92
51.92,51.92,51.92,51.92
52.10,52.10,52.10,52.10
52.10,52.10,52.10,52.10
52.10,52.10,52.10,52.10
51.95,51.99,51.99,51.95
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
51.32,51.37,51.37,51.32
51.37,51.37,51.37,51.37
51.37,51.37,51.37,51.37
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.56,51.56,51.56,51.56
51.33,51.33,51.33,51.33
51.36,51.36,51.36,51.36
51.36,51.36,51.36,51.36
51.36,51.36,51.36,51.36
51.36,51.36,51.36,51.36
51.36,51.36,51.36,51.36
51.29,51.30,51.30,51.29
51.16,51.30,51.50,51.15
51.30,51.30,51.30,51.30
51.30,51.30,51.30,51.30
51.39,51.34,51.39,51.34
51.41,51.41,51.41,51.41
51.70,51.70,51.70,51.70
51.70,51.70,51.70,51.70
51.95,51.99,51.99,51.95
51.73,51.95,51.97,51.73
51.65,51.65,51.65,51.65
51.25,51.25,51.25,51.25
51.47,51.45,51.47,51.45
51.45,51.45,51.45,51.45
51.45,51.45,51.45,51.45
51.45,51.45,51.45,51.45
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.62,51.62,51.62,51.62
51.62,51.62,51.62,51.62
51.62,51.62,51.62,51.62
51.59,51.63,51.63,51.59
51.63,51.63,51.63,51.63
51.63,51.63,51.63,51.63
51.59,51.83,51.84,51.59
51.77,51.77,51.77,51.77
51.77,51.77,51.77,51.77
51.77,51.77,51.77,51.77
51.85,51.87,51.87,51.83
51.87,51.87,51.87,51.87
52.09,52.09,52.09,52.09
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.72,51.72,51.72,51.72
51.72,51.72,51.72,51.72
51.64,51.44,51.64,51.44
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
51.48,51.41,51.48,51.41
51.41,51.41,51.41,51.41
51.61,51.77,51.90,51.61
51.83,51.83,51.83,51.83
51.83,51.83,51.83,51.83
51.83,51.83,51.83,51.83
51.83,51.83,51.83,51.83
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.40,51.40,51.40,51.40
51.78,51.78,51.78,51.78
51.78,51.78,51.78,51.78
51.68,51.68,51.68,51.68
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
52.15,52.15,52.15,52.15
52.15,52.15,52.15,52.15
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
52.12,52.14,52.14,52.12
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
51.29,51.11,51.32,51.11
51.45,51.45,51.45,51.45
51.45,51.45,51.45,51.45
51.45,51.45,51.45,51.45
51.31,51.11,51.31,51.11
51.32,51.32,51.32,51.32
51.53,51.53,51.53,51.53
51.30,51.30,51.30,51.30
51.30,51.30,51.30,51.30
51.38,51.39,51.39,51.38
51.39,51.39,51.39,51.39
51.39,51.39,51.39,51.39
51.39,51.39,51.39,51.39
51.38,51.38,51.38,51.38
51.38,51.38,51.38,51.38
51.38,51.38,51.38,51.38
51.38,51.38,51.38,51.38
51.21,51.20,51.31,51.20
51.20,51.20,51.20,51.20
51.20,51.20,51.20,51.20
51.43,51.43,51.43,51.43
51.43,51.43,51.43,51.43
51.43,51.43,51.43,51.43
51.43,51.43,51.43,51.43
51.16,51.16,51.16,51.16
51.09,50.78,51.09,50.75
50.78,50.78,50.78,50.78
50.78,50.78,50.78,50.78
50.78,50.78,50.78,50.78
50.78,50.78,50.78,50.78
50.78,50.78,50.78,50.78
51.17,51.22,51.22,51.17
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
51.22,51.22,51.22,51.22
50.96,51.02,51.02,50.92
51.02,51.02,51.02,51.02
50.87,50.96,50.96,50.87
50.96,50.96,50.96,50.96
50.96,50.96,50.96,50.96
50.88,50.88,50.88,50.88
50.93,50.99,50.99,50.93
50.99,50.99,50.99,50.99
50.80,50.81,50.81,50.80
50.81,50.81,50.81,50.81
50.81,50.81,50.81,50.81
50.81,50.81,50.81,50.81
50.81,50.81,50.81,50.81
50.81,50.81,50.81,50.81
50.99,50.98,50.99,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
50.98,50.98,50.98,50.98
51.48,51.48,51.48,51.48
51.43,51.23,51.43,51.23
51.21,51.23,51.24,51.21
51.31,51.23,51.31,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.23,51.23,51.23,51.23
51.30,51.30,51.30,51.30
51.30,51.30,51.30,51.30
51.31,51.31,51.31,51.31
51.45,51.68,51.68,51.45
51.68,51.68,51.68,51.68
51.26,51.26,51.26,51.26
51.26,51.26,51.26,51.26
51.26,51.26,51.26,51.26
51.46,51.46,51.46,51.46
51.46,51.46,51.46,51.46
51.46,51.46,51.46,51.46
51.88,51.88,51.88,51.88
51.78,51.77,51.78,51.76
51.77,51.77,51.77,51.77
51.80,51.80,51.80,51.80
51.68,51.68,51.68,51.68
51.68,51.68,51.68,51.68
51.93,51.93,51.93,51.93
52.08,52.08,52.08,52.08
52.24,52.10,52.24,52.10
52.10,52.10,52.10,52.10
52.05,52.21,52.21,52.05
52.21,52.21,52.21,52.21
52.21,52.21,52.21,52.21
52.19,52.19,52.19,52.19
52.11,52.21,52.21,52.11
52.11,52.11,52.11,52.11
52.07,52.03,52.14,52.00
52.00,52.13,52.13,52.00
52.13,52.13,52.13,52.13
52.18,52.19,52.19,52.18
52.28,52.15,52.28,52.15
52.15,52.15,52.15,52.15
52.15,52.15,52.15,52.15
52.15,52.15,52.15,52.15
52.15,52.15,52.15,52.15
52.20,52.20,52.20,52.20
52.01,52.01,52.01,52.01
52.30,52.18,52.30,52.14
52.18,52.18,52.18,52.18
52.23,52.54,52.54,52.23
52.54,52.54,52.54,52.54
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.49,52.49,52.49,52.49
52.53,52.52,52.53,52.52
52.52,52.52,52.52,52.52
52.33,52.33,52.33,52.33
52.33,52.33,52.33,52.33
52.47,52.61,52.61,52.40
52.33,52.32,52.33,52.32
52.31,52.30,52.31,52.30
52.11,52.11,52.11,52.11
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.18,52.21,52.21,52.18
52.01,52.15,52.15,52.01
52.32,52.30,52.32,52.17
52.39,52.28,52.40,52.28
52.28,52.29,52.29,52.28
52.02,52.07,52.07,52.02
52.22,52.17,52.29,52.17
52.44,52.54,52.60,52.39
52.54,52.54,52.54,52.54
52.53,52.38,52.53,52.38
52.55,52.57,52.57,52.53
52.55,52.58,52.62,52.53
52.68,52.68,52.68,52.68
52.67,52.68,52.71,52.62
52.68,52.73,52.73,52.64
52.82,52.82,52.82,52.82
52.82,52.82,52.82,52.82
52.82,52.82,52.82,52.82
52.82,52.82,52.82,52.82
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.79,52.85,52.85,52.79
52.89,52.92,52.92,52.89
52.96,53.01,53.01,52.96
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.15,53.14,53.15,53.14
53.14,53.14,53.14,53.14
53.14,53.14,53.14,53.14
52.94,52.94,52.94,52.94
52.94,52.94,52.94,52.94
52.94,52.94,52.94,52.94
52.94,52.94,52.94,52.94
53.03,53.13,53.13,53.03
53.13,53.13,53.13,53.13
53.13,53.13,53.13,53.13
53.19,53.19,53.19,53.19
53.06,53.03,53.08,53.01
53.03,53.03,53.03,53.03
53.05,53.06,53.12,53.05
53.06,53.06,53.06,53.06
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.02,53.02,53.02,53.02
53.02,53.02,53.02,53.02
53.02,53.02,53.02,53.02
53.21,53.32,53.36,53.21
53.32,53.32,53.32,53.32
53.32,53.32,53.32,53.32
53.32,53.32,53.32,53.32
53.32,53.32,53.32,53.32
53.32,53.32,53.32,53.32
53.37,53.39,53.39,53.37
53.25,53.22,53.25,53.22
53.22,53.22,53.22,53.22
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.19,53.19,53.19,53.19
53.19,53.19,53.19,53.19
53.07,53.20,53.20,53.07
53.20,53.20,53.20,53.20
53.20,53.20,53.20,53.20
53.20,53.20,53.20,53.20
53.20,53.20,53.20,53.20
53.20,53.20,53.20,53.20
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.89,52.89,52.85
52.89,52.89,52.89,52.89
52.89,52.89,52.89,52.89
52.89,52.89,52.89,52.89
52.89,52.89,52.89,52.89
52.89,52.89,52.89,52.89
53.28,53.28,53.28,53.27
53.28,53.29,53.29,53.28
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
52.99,53.03,53.03,52.99
53.03,53.03,53.03,53.03
52.91,52.92,52.92,52.91
52.89,52.89,52.89,52.89
52.61,52.61,52.61,52.61
52.61,52.61,52.61,52.61
52.61,52.61,52.61,52.61
52.64,52.69,52.69,52.64
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.93,52.93,52.93,52.93
52.93,52.93,52.93,52.93
52.77,52.83,52.83,52.77
52.83,52.83,52.83,52.83
52.76,52.76,52.76,52.76
52.54,52.54,52.54,52.54
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
51.68,51.59,51.68,51.59
51.59,51.59,51.59,51.59
51.71,51.71,51.71,51.71
51.71,51.71,51.71,51.71
51.71,51.71,51.71,51.71
51.79,51.79,51.79,51.79
51.79,51.79,51.79,51.79
51.79,51.79,51.79,51.79
51.79,51.79,51.79,51.79
51.77,51.79,51.79,51.77
51.76,51.84,51.84,51.74
51.84,51.84,51.84,51.84
51.55,51.55,51.55,51.54
51.55,51.55,51.55,51.55
51.69,51.90,51.92,51.69
