HOTR,Chanticleer Holdings,NASDAQ
3.08,2.99,3.48,2.69
3.19,2.95,3.30,2.88
2.93,3.04,3.07,2.89
3.01,3.14,3.15,3.00
2.98,3.06,3.10,2.98
3.00,3.00,3.01,3.00
3.06,3.00,3.06,3.00
3.00,2.92,3.02,2.92
2.94,3.01,3.15,2.94
3.15,3.10,3.15,3.00
3.02,2.99,3.02,2.99
3.07,3.05,3.07,2.95
3.02,2.75,3.06,2.73
2.98,3.00,3.20,2.80
3.07,3.10,3.12,3.00
3.16,3.30,3.32,3.16
3.32,3.30,3.35,3.15
3.40,3.35,3.45,3.26
3.36,3.34,3.38,3.24
3.28,3.94,4.47,3.28
3.57,4.06,4.17,3.57
4.18,4.05,4.43,3.90
4.11,4.15,4.29,3.90
4.10,4.04,4.15,3.72
4.00,4.25,4.32,4.00
4.10,4.24,4.24,4.10
4.19,4.20,4.25,4.15
4.15,4.24,4.24,3.95
4.29,4.25,4.48,4.25
4.28,4.15,4.39,4.15
4.00,4.12,4.40,4.00
4.17,4.15,4.17,4.10
4.16,4.45,4.49,4.16
4.31,4.40,4.40,4.31
4.40,4.50,4.50,4.30
4.47,4.50,4.50,4.38
4.38,4.42,4.49,4.15
4.41,4.75,4.89,4.41
4.75,4.61,4.75,4.60
4.26,4.75,4.75,4.26
4.75,4.60,4.75,4.60
4.65,4.47,4.65,4.32
4.31,4.58,4.65,4.25
4.53,4.31,4.53,3.90
4.42,4.59,4.73,4.42
4.59,4.64,4.64,4.45
4.60,4.66,5.17,4.60
4.70,4.80,4.80,4.70
4.85,4.84,4.90,4.75
4.95,4.75,4.95,4.50
4.80,4.68,4.89,4.60
4.98,4.89,4.98,4.75
4.87,4.98,4.98,4.87
4.98,4.84,4.98,4.83
4.93,4.62,4.93,4.57
4.60,4.51,4.63,4.45
4.79,4.55,4.79,4.45
4.53,4.38,4.59,4.35
4.31,4.23,4.55,3.78
4.25,4.18,4.68,4.17
4.24,4.42,4.50,4.12
4.49,4.44,4.66,4.39
4.50,4.56,4.56,4.37
4.40,4.74,4.79,4.40
4.69,4.73,4.80,4.60
4.79,4.75,4.80,4.70
4.80,4.70,4.80,4.61
4.90,4.72,4.90,4.68
4.80,4.88,4.88,4.70
4.90,4.88,4.90,4.88
4.88,5.00,5.10,4.75
4.99,5.10,5.22,4.76
5.25,5.05,5.25,5.05
5.25,5.16,5.25,5.01
5.18,5.02,5.28,5.01
5.11,5.21,5.21,5.01
5.20,5.10,5.20,4.87
5.07,4.89,5.10,4.80
4.80,4.94,5.08,4.80
5.05,4.85,5.05,4.75
4.80,4.80,4.90,4.74
4.80,4.54,4.80,4.43
4.79,4.76,4.79,4.75
4.73,4.60,4.73,4.60
4.73,4.66,4.76,4.57
4.75,4.87,4.87,4.69
4.90,4.92,4.93,4.70
4.99,5.06,5.15,4.80
4.91,5.00,5.15,4.91
5.02,4.94,5.08,4.70
4.98,4.96,4.98,4.81
4.98,4.84,4.98,4.52
4.88,4.78,4.99,4.66
4.80,4.85,4.90,4.80
4.90,4.89,4.90,4.66
4.97,4.96,4.98,4.82
4.98,4.94,4.98,4.80
4.90,4.88,4.90,4.81
4.96,4.90,4.96,4.80
4.98,4.92,4.99,4.76
4.97,4.97,4.97,4.89
5.00,4.95,5.00,4.10
5.00,4.97,5.00,4.65
4.78,4.84,4.99,4.73
4.95,4.86,4.95,4.85
4.79,4.85,4.93,4.79
4.88,4.87,4.89,4.77
4.93,4.69,4.93,4.65
4.74,4.71,4.74,4.65
4.80,4.70,4.80,4.67
4.81,4.79,4.81,4.50
4.79,4.75,4.93,4.45
4.82,4.66,4.90,4.66
4.75,4.90,4.95,4.71
4.95,5.00,5.00,4.92
5.00,4.97,5.00,4.76
5.00,5.18,5.25,4.90
5.20,5.50,5.84,5.16
5.65,5.61,5.74,5.56
5.50,5.23,5.50,4.65
5.12,5.04,5.25,4.90
5.00,5.25,5.40,5.00
5.12,5.35,5.56,5.12
5.49,5.42,5.49,5.15
5.37,5.25,5.44,4.89
5.02,4.96,5.28,4.78
4.95,5.00,5.23,4.89
5.17,5.45,5.45,4.81
5.48,5.30,5.48,4.95
5.06,5.10,5.16,4.95
5.11,5.20,5.29,5.10
5.30,5.32,5.39,5.20
5.42,5.33,5.42,5.17
5.35,5.37,5.39,5.29
5.12,5.05,5.33,4.91
5.10,5.05,5.10,5.01
5.02,5.09,5.15,4.90
4.91,4.98,4.99,4.85
4.84,5.00,5.00,4.81
5.00,4.95,5.02,4.84
4.90,4.88,4.90,4.85
5.00,4.90,5.00,4.80
4.78,4.65,4.78,4.56
4.65,5.00,5.00,4.65
4.97,4.96,5.09,4.90
4.78,4.78,4.78,4.78
4.78,4.73,4.80,4.73
4.84,4.77,4.84,4.75
4.77,4.53,4.77,4.52
4.61,4.06,4.64,4.01
4.15,4.11,4.24,4.01
4.10,4.12,4.18,4.06
4.05,4.00,4.05,3.84
3.86,4.01,4.01,3.76
4.00,4.25,4.27,4.00
4.25,4.10,4.25,3.96
4.18,4.10,4.19,4.07
4.00,3.93,4.06,3.93
4.00,3.90,4.02,3.90
3.91,3.77,3.91,3.72
3.80,3.75,3.80,3.50
3.70,3.71,3.87,3.61
3.70,3.55,3.70,3.51
3.51,3.50,3.64,3.36
3.50,3.75,3.89,3.50
3.75,3.52,3.75,3.52
3.60,3.54,3.60,3.50
3.56,3.63,3.72,3.55
3.66,3.70,3.70,3.64
3.69,3.70,3.73,3.50
3.71,3.80,3.85,3.35
3.89,3.74,3.89,3.69
3.72,3.82,3.83,3.72
3.87,3.86,3.96,3.70
4.00,4.03,4.03,3.91
4.13,4.16,4.39,4.04
4.16,4.15,4.37,4.15
4.36,4.25,4.36,4.16
4.30,4.88,5.24,4.30
5.06,3.98,5.10,3.81
4.36,3.95,4.36,3.95
4.00,4.01,4.27,3.95
3.95,3.95,4.02,3.95
4.00,3.77,4.10,3.73
3.89,3.90,3.95,3.80
4.06,3.79,4.06,3.79
3.85,3.87,3.93,3.75
3.81,3.87,3.98,3.80
3.99,3.83,3.99,3.83
3.95,3.78,3.95,3.57
3.79,3.48,3.79,3.34
3.50,3.68,3.68,3.40
3.51,3.85,3.87,3.51
3.78,3.71,3.88,3.70
3.78,3.76,3.78,3.60
3.77,3.57,3.77,3.40
3.48,3.43,3.55,3.41
3.43,3.52,3.59,3.43
3.40,3.41,3.46,3.36
3.37,3.15,3.37,3.12
3.13,3.16,3.20,3.10
3.15,3.01,3.19,2.88
2.95,2.86,2.97,2.83
2.80,2.92,3.00,2.80
2.94,2.86,3.04,2.81
2.90,2.91,2.91,2.82
2.90,2.81,3.04,2.81
2.77,2.96,3.20,2.75
2.96,2.87,2.96,2.83
2.87,2.83,2.93,2.82
2.86,2.84,2.86,2.75
2.89,2.87,2.89,2.80
2.84,2.78,2.87,2.78
2.89,2.90,3.10,2.89
2.90,2.86,2.93,2.84
2.90,2.86,2.95,2.78
2.76,2.82,2.82,2.76
2.87,2.82,2.88,2.81
2.89,2.85,2.90,2.85
2.85,2.78,2.88,2.78
2.97,2.80,2.97,2.80
2.75,2.80,2.80,2.60
2.93,2.81,2.93,2.80
2.90,2.94,2.94,2.80
2.80,2.80,2.91,2.80
2.63,2.65,2.74,2.61
2.62,2.68,2.68,2.61
2.77,2.42,2.90,2.26
2.37,2.10,2.37,1.92
2.13,2.23,2.29,2.00
2.26,2.23,2.27,2.09
2.21,2.15,2.23,2.09
2.15,2.15,2.18,2.10
2.14,2.12,2.18,2.05
2.10,2.04,2.15,2.00
2.10,2.02,2.17,2.00
2.02,2.08,2.14,1.86
2.14,2.00,2.14,1.94
2.00,2.03,2.06,1.98
2.13,2.11,2.30,2.11
2.14,2.13,2.14,2.05
2.13,2.17,2.20,2.07
2.07,2.16,2.16,2.07
2.17,2.15,2.20,2.10
2.18,2.19,2.19,2.14
2.19,2.19,2.20,2.07
2.19,2.42,2.54,2.19
2.44,2.53,2.54,2.41
2.57,2.60,2.64,2.37
2.65,2.58,2.65,2.52
2.66,2.73,2.87,2.60
2.69,2.75,2.75,2.68
2.64,2.68,2.75,2.43
2.60,2.65,2.70,2.50
2.63,2.74,2.75,2.58
2.69,2.70,2.70,2.66
2.70,2.69,2.84,2.67
2.71,2.62,2.72,2.62
2.68,2.65,2.68,2.55
2.84,2.68,2.84,2.57
2.74,2.68,2.74,2.67
2.60,2.58,2.68,2.58
2.62,2.57,2.62,2.57
2.58,2.48,2.60,2.40
2.47,2.51,2.55,2.46
2.61,2.52,2.61,2.50
2.51,2.69,2.78,2.49
2.66,2.47,2.66,2.40
2.40,2.27,2.40,2.25
2.25,2.19,2.29,2.15
2.18,2.18,2.29,2.09
2.22,2.34,2.47,2.13
2.34,2.37,2.46,2.27
2.35,2.21,2.45,2.16
2.31,2.18,2.31,2.17
2.22,2.19,2.22,2.12
2.19,2.10,2.19,2.10
2.16,2.05,2.16,2.02
2.12,2.03,2.12,2.00
2.10,2.01,2.10,1.97
2.04,1.97,2.07,1.95
2.02,2.00,2.04,2.00
2.00,1.94,2.03,1.90
1.95,1.98,2.03,1.86
1.97,1.95,2.47,1.85
1.95,2.07,2.10,1.95
2.03,2.08,2.16,2.03
2.14,2.10,2.15,2.10
2.09,2.13,2.26,2.01
2.13,2.12,2.13,2.08
2.14,2.06,2.17,2.05
2.05,2.03,2.05,2.03
2.02,2.00,2.08,2.00
1.97,2.03,2.17,1.93
2.01,2.06,2.08,2.00
2.05,2.05,2.09,2.05
2.02,2.02,2.02,1.95
2.07,2.02,2.07,1.99
2.06,2.04,2.06,1.98
2.07,1.98,2.08,1.98
2.07,1.98,2.07,1.95
2.08,1.99,2.08,1.94
2.06,2.01,2.07,1.96
2.02,2.10,2.10,2.00
2.10,2.07,2.10,1.92
2.06,2.06,2.07,2.02
2.06,2.04,2.06,1.94
2.01,2.03,2.03,1.98
1.98,1.98,2.02,1.92
1.97,2.25,2.61,1.95
2.42,2.17,2.57,2.10
2.13,2.03,2.21,2.01
2.07,2.15,2.15,2.07
2.07,2.05,2.15,2.00
2.02,1.99,2.06,1.96
2.00,1.90,2.00,1.90
1.92,2.07,2.07,1.88
2.16,2.06,2.19,1.99
2.06,1.99,2.09,1.98
1.97,2.03,2.26,1.93
2.05,2.11,2.13,2.00
2.10,2.07,2.15,2.06
2.06,2.02,2.09,2.01
2.04,2.04,2.04,1.96
1.99,2.07,2.07,1.99
2.03,2.10,2.10,1.94
2.02,1.97,2.15,1.96
1.99,1.89,2.02,1.89
1.89,1.83,2.04,1.82
1.81,1.91,1.94,1.75
1.85,1.79,1.91,1.71
1.72,1.80,1.90,1.72
1.84,1.89,1.89,1.73
1.77,1.85,1.85,1.77
1.87,1.84,1.90,1.84
1.84,1.84,1.84,1.84
1.91,1.92,1.97,1.91
1.92,1.85,1.92,1.85
1.89,1.82,1.89,1.81
1.87,1.99,2.06,1.87
1.99,2.13,2.15,1.99
2.13,2.25,2.25,2.10
2.24,2.13,2.54,2.06
2.10,1.95,2.13,1.92
2.00,1.95,2.04,1.91
1.99,2.02,2.05,1.92
1.92,1.97,2.03,1.92
2.03,2.02,2.03,1.93
1.97,2.05,2.05,1.96
2.05,2.04,2.05,2.00
2.05,2.00,2.05,1.97
2.00,2.03,2.03,2.00
1.93,1.96,1.98,1.93
2.00,1.85,2.00,1.74
1.86,1.85,1.88,1.64
1.85,1.85,2.00,1.74
1.87,1.88,1.90,1.80
1.85,1.84,1.90,1.73
1.84,1.96,2.05,1.82
1.99,1.88,1.99,1.83
1.86,1.90,1.90,1.86
1.88,1.86,1.88,1.81
1.87,1.83,1.87,1.83
1.85,1.73,1.89,1.73
1.78,1.72,1.90,1.70
1.80,1.75,1.80,1.75
1.70,1.74,1.75,1.62
1.72,1.78,2.18,1.68
1.75,1.71,1.79,1.70
1.78,1.70,1.78,1.60
1.62,1.63,1.63,1.61
1.66,1.63,1.66,1.63
1.64,1.55,1.66,1.51
1.55,1.60,1.69,1.53
1.61,1.63,1.67,1.56
1.54,1.55,1.63,1.54
1.55,1.53,1.60,1.53
1.54,1.55,1.56,1.54
1.58,1.50,1.58,1.50
1.50,1.66,1.75,1.40
1.73,1.72,1.75,1.53
1.74,1.75,1.79,1.74
1.76,1.69,1.77,1.65
1.73,1.67,1.75,1.57
1.63,1.80,1.80,1.57
1.71,1.73,1.79,1.70
1.75,1.81,1.83,1.75
1.75,1.75,1.85,1.70
1.73,1.76,1.77,1.72
1.80,1.85,1.98,1.72
1.90,1.88,1.90,1.80
1.91,1.80,1.91,1.80
1.81,1.82,1.86,1.81
1.80,1.73,1.80,1.73
1.72,1.71,1.75,1.65
1.71,1.71,1.75,1.70
1.74,1.71,1.74,1.71
1.78,1.82,1.85,1.75
1.83,1.75,1.83,1.70
1.68,1.78,1.84,1.68
1.86,1.97,2.00,1.71
2.02,2.07,2.07,1.95
1.95,1.95,2.00,1.88
1.96,1.91,1.96,1.90
1.91,1.90,2.08,1.90
1.90,1.80,2.00,1.75
1.78,1.84,1.84,1.77
1.85,1.82,1.91,1.81
1.83,1.92,1.93,1.83
1.97,1.89,1.97,1.86
1.97,1.96,1.98,1.90
1.98,1.95,1.99,1.90
2.00,1.95,2.01,1.95
1.91,2.01,2.02,1.91
1.96,1.98,2.02,1.96
1.95,1.97,1.97,1.92
2.02,2.09,2.10,2.02
2.09,2.24,2.35,1.96
2.29,2.25,2.35,2.16
2.28,2.70,2.86,2.18
2.48,2.02,2.50,2.02
2.29,1.94,2.29,1.94
1.95,2.00,2.11,1.95
2.05,2.08,2.12,2.04
2.10,2.20,2.26,2.08
2.20,2.12,2.20,2.09
2.17,2.21,2.28,2.14
2.25,2.18,2.29,2.10
2.20,2.07,2.20,2.07
2.07,2.04,2.12,2.04
2.05,2.03,2.12,2.03
2.09,2.03,2.09,2.03
2.03,2.04,2.09,2.03
2.07,2.27,2.42,2.07
2.37,2.28,2.49,2.27
2.39,2.23,2.42,2.10
2.25,2.25,2.25,2.10
2.28,2.55,2.85,2.23
2.60,2.69,2.79,2.48
2.93,2.59,3.07,2.45
2.61,2.54,2.79,2.40
2.45,2.34,2.52,2.31
2.29,2.20,2.38,2.14
2.20,2.41,2.52,2.20
2.41,2.36,2.45,2.31
2.43,2.48,2.55,2.32
2.50,2.39,2.50,2.35
2.41,2.27,2.42,2.20
2.28,2.34,2.47,2.17
2.34,2.37,2.40,2.25
2.39,2.35,2.39,2.28
2.41,2.51,2.58,2.29
2.51,2.94,2.97,2.47
2.96,3.01,3.04,2.78
3.05,3.03,3.05,2.87
3.05,3.00,3.15,2.96
3.03,2.98,3.03,2.89
2.95,2.85,3.00,2.80
2.85,2.77,2.85,2.58
2.80,2.68,2.80,2.62
2.67,2.67,2.73,2.54
2.65,2.70,2.77,2.62
2.72,2.75,2.83,2.66
2.76,2.87,2.95,2.73
2.85,2.67,2.94,2.66
2.74,2.56,2.76,2.51
2.52,2.53,2.60,2.39
2.55,2.53,2.67,2.48
2.53,2.52,2.54,2.48
2.48,2.70,2.73,2.48
2.75,2.59,2.80,2.56
2.59,2.56,2.69,2.55
2.56,2.56,2.64,2.48
2.56,2.58,2.65,2.50
2.63,2.78,2.87,2.60
2.78,3.08,3.20,2.66
3.15,3.09,3.39,3.00
3.10,3.25,3.28,2.98
3.30,3.59,3.65,3.22
3.58,3.93,4.18,3.55
3.96,3.67,3.98,3.56
3.64,3.84,3.84,3.51
3.84,3.34,3.86,3.31
3.27,3.41,3.55,3.10
3.52,3.59,3.64,3.33
3.62,3.72,3.90,3.61
3.74,3.61,3.88,3.55
3.55,3.68,3.73,3.55
3.68,3.54,3.69,3.51
3.50,3.34,3.59,3.28
3.43,3.43,3.47,3.34
3.35,3.34,3.47,3.30
3.30,3.34,3.42,3.27
3.37,3.22,3.41,3.12
3.11,2.88,3.16,2.80
2.85,2.77,2.89,2.69
2.78,2.85,2.95,2.78
2.90,2.91,2.95,2.85
2.91,2.82,2.91,2.80
2.83,2.80,2.95,2.76
2.83,2.83,2.94,2.79
2.84,3.08,3.18,2.84
3.10,2.95,3.13,2.87
2.74,2.84,3.01,2.70
2.82,2.80,2.90,2.75
2.79,2.63,2.80,2.51
2.63,2.62,2.63,2.51
2.63,2.64,2.66,2.55
2.60,2.53,2.64,2.51
2.53,2.47,2.56,2.32
2.48,2.36,2.54,2.30
2.34,2.31,2.39,2.22
2.29,2.29,2.31,2.22
2.30,2.48,2.57,2.29
2.50,2.37,2.50,2.37
2.41,2.36,2.44,2.35
2.38,2.67,2.67,2.36
2.67,2.57,2.68,2.52
2.59,2.53,2.62,2.50
2.52,2.48,2.55,2.43
2.46,2.49,2.65,2.44
2.43,2.45,2.57,2.42
2.45,2.36,2.48,2.35
2.35,2.40,2.44,2.29
2.35,2.69,2.69,2.35
2.67,2.63,2.73,2.56
2.65,2.60,2.65,2.56
2.57,2.50,2.59,2.42
2.50,2.53,2.53,2.41
2.50,2.40,2.50,2.36
2.47,2.47,2.64,2.36
2.50,2.43,2.69,2.40
2.48,2.41,2.59,2.35
2.41,2.39,2.54,2.39
2.40,2.32,2.46,2.27
2.30,2.16,2.31,2.09
2.16,1.78,2.16,1.70
1.93,1.70,1.93,1.65
1.70,1.64,1.70,1.53
1.61,1.76,1.82,1.59
1.76,1.68,1.85,1.65
1.72,1.61,1.72,1.50
1.60,1.53,1.64,1.40
1.51,1.49,1.53,1.45
1.47,1.35,1.49,1.24
1.31,1.30,1.38,1.16
1.25,1.49,1.50,1.25
1.38,1.40,1.42,1.36
1.45,1.46,1.60,1.36
1.53,1.46,1.53,1.41
1.46,1.52,1.54,1.45
1.50,1.42,1.55,1.40
1.42,1.51,1.52,1.42
1.50,1.45,1.50,1.32
1.40,1.42,1.44,1.36
1.39,1.32,1.45,1.28
1.29,1.29,1.35,1.29
1.31,1.39,1.41,1.26
1.44,1.33,1.48,1.30
1.39,1.35,1.42,1.34
1.36,1.34,1.38,1.31
1.33,1.35,1.38,1.33
1.35,1.32,1.35,1.30
1.31,1.31,1.35,1.31
1.31,1.48,1.50,1.30
1.45,1.40,1.60,1.37
1.40,1.40,1.43,1.33
1.35,1.38,1.38,1.33
1.35,1.37,1.38,1.30
1.34,1.29,1.34,1.20
1.29,1.22,1.29,1.19
1.22,1.16,1.22,1.15
1.15,1.11,1.18,1.04
1.15,1.10,1.16,1.03
1.15,1.10,1.18,1.03
1.13,1.19,1.19,1.08
1.20,1.23,1.30,1.20
1.26,1.25,1.29,1.18
1.24,1.19,1.26,1.18
1.23,1.23,1.24,1.12
1.22,1.20,1.24,1.17
1.20,1.17,1.22,1.15
1.14,1.18,1.19,1.14
1.21,1.15,1.21,1.10
1.13,1.18,1.21,1.10
1.20,1.19,1.20,1.15
1.17,1.15,1.18,1.12
1.18,1.15,1.18,1.11
1.14,1.13,1.17,1.11
1.11,1.08,1.13,1.03
1.05,1.10,1.10,1.03
1.10,1.04,1.10,1.03
1.05,1.05,1.05,0.96
1.02,1.05,1.05,1.01
1.06,1.04,1.06,0.98
1.02,1.04,1.04,0.98
1.01,1.07,1.07,0.99
1.05,1.08,1.09,1.03
1.07,1.25,1.27,1.07
1.24,1.30,1.30,1.20
1.27,1.24,1.32,1.18
1.24,1.23,1.27,1.20
1.19,1.27,1.32,1.19
1.25,1.18,1.26,1.18
1.18,1.26,1.28,1.18
1.26,1.19,1.26,1.19
1.18,1.13,1.23,1.04
1.14,1.15,1.22,1.12
1.13,1.06,1.14,1.06
1.06,1.09,1.14,1.05
1.08,1.06,1.10,1.06
1.07,1.10,1.14,1.06
1.11,1.13,1.15,1.09
1.14,1.12,1.18,1.11
1.08,1.06,1.12,1.06
1.06,1.06,1.10,1.05
1.07,1.09,1.12,1.07
1.10,1.09,1.16,1.07
1.09,1.05,1.12,1.05
1.05,1.08,1.15,1.05
1.06,1.05,1.12,1.05
1.05,1.03,1.08,0.99
1.02,1.01,1.05,1.00
1.03,1.00,1.04,0.99
1.00,0.98,1.07,0.98
0.99,0.93,1.00,0.89
0.92,0.93,0.98,0.92
0.98,0.88,0.98,0.87
0.88,0.89,0.92,0.86
0.89,0.90,0.90,0.75
0.90,0.90,0.91,0.81
0.84,0.88,0.90,0.81
0.86,0.92,0.92,0.84
0.90,0.97,1.01,0.90
0.97,0.95,1.00,0.95
0.95,1.08,1.09,0.95
1.09,0.98,1.14,0.96
0.98,1.00,1.02,0.95
1.01,1.01,1.01,0.97
1.02,1.00,1.02,0.96
1.01,0.91,1.02,0.90
0.93,0.88,0.93,0.86
0.92,0.92,0.92,0.87
0.95,0.88,0.95,0.87
0.89,0.88,0.89,0.86
0.86,0.86,0.87,0.84
0.85,0.86,0.87,0.80
0.85,0.81,0.85,0.77
0.83,0.80,0.84,0.78
0.77,0.77,0.77,0.72
0.77,0.75,0.77,0.72
0.77,0.83,0.83,0.72
0.81,0.78,0.83,0.76
0.77,0.74,0.80,0.73
0.74,0.70,0.74,0.70
0.70,0.72,0.75,0.70
0.75,0.70,0.76,0.70
0.71,0.69,0.71,0.68
0.70,0.68,0.72,0.68
0.71,0.69,0.71,0.64
0.67,0.65,0.70,0.65
0.68,0.68,0.70,0.65
0.70,0.69,0.70,0.68
0.68,0.66,0.69,0.66
0.70,0.68,0.71,0.68
0.71,0.70,0.71,0.67
0.73,0.85,0.87,0.72
0.90,0.84,0.90,0.83
0.85,0.83,0.85,0.80
0.80,0.79,0.81,0.77
0.76,0.76,0.79,0.74
0.75,0.85,0.85,0.72
0.85,0.83,0.85,0.77
0.84,0.85,0.85,0.75
0.85,0.85,0.85,0.79
0.86,0.85,0.86,0.80
0.85,0.87,0.87,0.82
0.86,0.96,0.96,0.80
0.97,0.94,0.97,0.91
0.95,0.86,0.95,0.81
0.88,0.93,0.95,0.85
0.93,0.87,0.95,0.82
0.81,0.81,0.90,0.78
0.82,0.88,0.89,0.81
0.83,0.87,0.90,0.81
0.89,0.85,0.89,0.81
0.85,0.86,0.87,0.82
0.84,0.85,0.86,0.84
0.86,0.88,0.88,0.86
0.88,0.88,0.88,0.87
0.88,0.83,0.88,0.82
0.84,0.88,0.88,0.83
0.88,0.83,0.88,0.83
0.81,0.85,0.85,0.81
0.82,0.78,0.84,0.77
0.80,0.80,0.82,0.78
0.80,0.82,0.83,0.79
0.82,0.83,0.83,0.80
0.83,0.81,0.83,0.79
0.83,0.78,0.83,0.78
0.80,0.87,0.89,0.80
0.88,0.84,0.88,0.81
0.85,0.82,0.85,0.79
0.83,0.80,0.83,0.80
0.83,0.80,0.83,0.80
0.78,0.82,0.88,0.75
0.80,0.78,0.83,0.78
0.80,0.79,0.81,0.77
0.83,0.83,0.84,0.80
0.82,0.78,0.83,0.77
0.79,0.79,0.82,0.78
0.82,0.80,0.82,0.78
0.80,0.80,0.80,0.78
0.79,0.80,0.80,0.79
0.80,0.79,0.80,0.79
0.80,0.79,0.80,0.79
0.79,0.79,0.79,0.77
0.79,0.79,0.80,0.79
0.82,0.80,0.82,0.79
0.80,0.81,0.82,0.79
0.82,0.79,0.82,0.79
0.79,0.86,0.86,0.79
0.86,0.86,0.86,0.82
0.83,0.83,0.84,0.79
0.84,0.76,0.85,0.76
0.77,0.76,0.85,0.75
0.77,0.76,0.79,0.75
0.68,0.69,0.75,0.68
0.71,0.62,0.71,0.62
0.66,0.66,0.71,0.60
0.69,0.68,0.69,0.66
0.71,0.67,0.74,0.61
0.69,0.63,0.69,0.62
0.64,0.61,0.68,0.60
0.63,0.58,0.65,0.52
0.55,0.55,0.61,0.53
0.57,0.57,0.57,0.55
0.56,0.58,0.61,0.56
0.58,0.57,0.58,0.56
0.57,0.53,0.57,0.53
0.56,0.52,0.56,0.51
0.51,0.51,0.52,0.49
0.51,0.51,0.52,0.48
0.50,0.48,0.50,0.48
0.51,0.50,0.51,0.46
0.50,0.48,0.50,0.45
0.48,0.50,0.50,0.47
0.49,0.48,0.51,0.48
0.50,0.51,0.51,0.49
0.51,0.50,0.51,0.48
0.50,0.47,0.50,0.45
0.47,0.47,0.47,0.46
0.47,0.47,0.47,0.44
0.50,0.49,0.50,0.45
0.50,0.48,0.50,0.48
0.50,0.48,0.50,0.46
0.50,0.46,0.50,0.46
0.46,0.46,0.47,0.46
0.45,0.45,0.47,0.45
0.45,0.45,0.48,0.42
0.48,0.44,0.48,0.44
0.43,0.41,0.48,0.41
0.42,0.43,0.46,0.41
0.41,0.43,0.45,0.41
0.42,0.43,0.44,0.41
0.45,0.41,0.45,0.41
0.42,0.43,0.48,0.41
0.46,0.44,0.46,0.44
0.47,0.45,0.47,0.44
0.48,0.50,0.62,0.43
0.50,0.46,0.50,0.45
0.48,0.46,0.48,0.46
0.47,0.46,0.49,0.46
0.47,0.46,0.47,0.45
0.47,0.44,0.49,0.42
0.43,0.41,0.49,0.41
0.42,0.42,0.44,0.41
0.42,0.43,0.45,0.42
0.44,0.42,0.48,0.42
0.45,0.43,0.45,0.42
0.45,0.43,0.45,0.42
0.43,0.41,0.44,0.41
0.41,0.42,0.44,0.41
0.42,0.41,0.44,0.41
0.41,0.42,0.42,0.41
0.41,0.44,0.44,0.41
0.43,0.42,0.44,0.40
0.42,0.44,0.44,0.41
0.45,0.44,0.46,0.42
0.45,0.46,0.46,0.44
0.46,0.48,0.48,0.44
0.49,0.45,0.49,0.42
0.45,0.44,0.45,0.42
0.44,0.44,0.45,0.41
0.45,0.44,0.45,0.43
0.43,0.43,0.45,0.43
0.41,0.43,0.45,0.41
0.45,0.43,0.45,0.41
0.42,0.39,0.44,0.36
0.40,0.42,0.43,0.39
0.43,0.40,0.43,0.40
0.40,0.42,0.42,0.38
0.43,0.41,0.45,0.38
0.44,0.42,0.44,0.40
0.42,0.42,0.44,0.41
0.42,0.40,0.42,0.40
0.43,0.43,0.43,0.39
0.42,0.42,0.43,0.39
0.42,0.39,0.42,0.39
0.40,0.41,0.43,0.40
0.43,0.44,0.44,0.42
0.44,0.41,0.44,0.41
0.41,0.42,0.43,0.41
0.44,0.45,0.46,0.41
0.45,0.59,0.60,0.45
0.60,0.60,0.64,0.53
0.62,0.54,0.63,0.54
0.55,0.56,0.56,0.53
0.57,0.59,0.59,0.56
0.59,0.59,0.60,0.57
0.58,0.60,0.62,0.58
0.62,0.63,0.63,0.60
0.63,0.61,0.63,0.60
0.62,0.60,0.62,0.57
0.56,0.56,0.59,0.55
0.56,0.56,0.56,0.53
0.56,0.55,0.56,0.54
0.55,0.53,0.55,0.51
0.55,0.54,0.55,0.51
0.52,0.52,0.55,0.52
0.55,0.51,0.55,0.51
0.54,0.51,0.54,0.48
0.48,0.48,0.48,0.42
0.48,0.48,0.48,0.46
0.48,0.48,0.48,0.47
0.48,0.47,0.48,0.43
0.47,0.43,0.47,0.43
0.44,0.47,0.47,0.43
0.46,0.47,0.47,0.45
0.44,0.46,0.47,0.41
0.46,0.47,0.47,0.44
0.47,0.45,0.47,0.44
0.47,0.47,0.47,0.45
0.44,0.47,0.48,0.44
0.48,0.48,0.48,0.46
0.47,0.48,0.48,0.46
0.47,0.48,0.48,0.47
0.47,0.42,0.49,0.42
0.44,0.46,0.46,0.42
0.45,0.47,0.49,0.43
0.46,0.45,0.46,0.42
0.41,0.40,0.45,0.40
0.40,0.45,0.45,0.40
0.45,0.46,0.46,0.44
0.41,0.49,0.49,0.41
0.49,0.49,0.49,0.46
0.48,0.50,0.50,0.46
0.50,0.55,0.55,0.50
0.54,0.51,0.54,0.50
0.55,0.55,0.55,0.48
0.51,0.56,0.56,0.51
0.54,0.53,0.57,0.52
0.54,0.54,0.54,0.50
0.53,0.51,0.54,0.50
0.53,0.50,0.53,0.48
0.53,0.53,0.53,0.49
0.50,0.49,0.55,0.49
0.52,0.54,0.55,0.49
0.51,0.52,0.53,0.50
0.55,0.53,0.55,0.51
0.53,0.51,0.54,0.49
0.49,0.48,0.51,0.48
0.49,0.48,0.50,0.48
