IKNX,Ikonics Corporation - Common Stock,NASDAQ
15.89,16.00,16.00,14.78
15.26,15.80,15.87,14.92
15.75,15.75,15.75,15.75
16.09,16.12,16.12,16.09
15.95,16.00,16.00,15.95
16.12,16.25,16.25,16.12
16.25,16.25,16.25,16.25
16.62,17.18,17.18,16.50
17.10,16.50,17.10,16.50
16.50,16.50,16.50,16.50
16.54,17.00,17.00,16.54
17.00,17.00,17.00,17.00
16.70,16.73,16.73,16.70
16.75,16.75,16.75,16.75
16.75,16.75,16.75,16.75
16.75,16.75,16.75,16.75
16.75,16.99,16.99,16.75
17.00,17.00,17.00,17.00
17.06,17.06,17.06,17.06
16.54,16.06,16.54,16.06
16.06,16.06,16.06,16.06
16.16,16.36,17.00,16.10
16.36,16.36,16.36,16.36
16.36,16.36,16.36,16.36
16.50,16.50,16.50,16.50
16.50,16.50,16.50,16.50
16.25,16.73,16.73,16.24
16.80,17.75,17.75,16.80
17.76,17.75,17.76,17.75
17.25,16.73,17.25,16.50
16.73,16.73,16.73,16.73
16.73,16.26,16.73,16.26
16.60,16.73,16.73,16.60
16.76,16.70,16.76,16.55
17.46,18.10,18.10,17.46
18.00,18.00,18.00,18.00
18.40,18.98,18.98,18.40
18.04,18.04,18.04,18.04
18.04,18.04,18.04,18.04
18.05,18.05,18.05,18.05
18.05,18.05,18.05,18.05
18.05,18.05,18.05,18.05
18.05,18.05,18.05,18.05
17.80,17.80,17.80,17.80
18.25,18.25,18.25,18.22
18.25,18.25,18.25,18.25
17.31,17.31,17.31,17.31
17.31,17.31,17.31,17.31
17.79,18.50,19.00,17.79
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
17.75,17.75,17.75,17.75
17.51,17.11,18.50,17.11
17.67,18.00,18.00,17.50
18.28,18.28,18.28,18.28
18.28,18.28,18.28,18.28
18.28,18.28,18.28,18.28
18.00,18.00,18.00,18.00
18.49,18.20,18.50,18.20
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.20,18.20,18.20,18.20
18.20,18.50,18.50,18.20
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.74,18.74,18.74,18.74
19.22,19.00,19.22,18.60
18.10,18.10,18.10,18.10
18.33,19.00,19.00,18.33
19.00,19.00,19.00,19.00
19.30,19.20,19.30,19.20
19.27,19.45,19.48,19.27
19.45,19.45,19.45,19.45
19.25,18.28,19.25,17.87
18.16,17.86,18.50,17.85
18.00,18.58,19.00,17.84
18.67,18.27,18.67,18.26
18.50,18.59,18.59,18.50
18.59,18.59,18.59,18.59
18.59,18.59,18.59,18.59
18.59,18.59,18.59,18.59
18.59,18.59,18.59,18.59
19.14,19.14,19.14,19.14
19.15,19.14,19.15,19.14
18.55,18.50,18.66,18.50
18.64,18.65,18.65,18.64
18.55,18.80,19.00,18.55
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
18.80,18.80,18.80,18.80
19.10,19.10,19.10,19.10
18.51,18.51,18.51,18.51
18.51,18.51,18.51,18.51
18.50,18.50,18.52,18.50
18.39,18.51,18.60,18.39
17.58,17.97,17.97,15.50
18.00,18.00,18.00,18.00
16.19,17.00,17.00,16.10
16.25,16.20,16.25,16.20
16.57,15.80,16.57,15.00
15.27,15.50,15.71,15.27
15.94,15.35,15.94,15.35
15.38,15.40,16.00,15.38
15.68,15.58,15.68,15.58
15.10,15.00,15.10,15.00
15.00,15.00,15.00,15.00
14.89,14.89,14.89,14.89
14.90,15.10,15.10,14.90
15.10,15.10,15.10,15.10
14.66,14.85,14.86,14.66
14.64,14.25,14.64,14.25
14.43,14.69,14.75,14.43
14.70,14.70,14.73,14.70
14.71,14.79,14.81,14.45
14.53,15.45,15.45,14.50
15.50,15.00,15.50,15.00
15.00,15.00,15.00,15.00
14.25,14.50,14.53,14.25
14.77,14.80,14.80,14.77
14.70,15.75,15.75,14.55
15.75,15.75,15.75,15.75
14.50,14.50,14.50,14.50
14.69,14.75,14.75,14.59
14.75,14.75,14.75,14.75
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.75
14.47,14.50,14.50,14.47
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.53,14.64,14.64,14.53
14.64,14.81,15.00,14.64
14.81,14.81,14.81,14.81
14.81,14.81,14.81,14.81
15.20,14.89,15.20,14.85
14.50,14.76,14.76,14.50
14.76,14.76,14.76,14.76
13.50,13.50,13.50,13.50
14.14,15.17,15.17,14.14
15.17,15.51,15.51,15.17
15.53,15.53,15.53,15.53
16.00,15.26,16.00,15.22
15.26,15.26,15.26,15.26
16.00,16.00,16.00,16.00
15.22,15.20,15.22,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.20,15.20,15.20,15.20
15.49,15.50,15.50,15.49
15.48,15.94,16.00,15.48
15.99,16.00,16.00,15.99
15.19,15.97,15.97,15.19
15.97,15.97,15.97,15.97
15.92,15.97,15.97,15.92
15.97,15.97,15.97,15.97
16.00,16.00,16.00,16.00
17.10,24.26,25.00,17.10
24.25,25.50,25.99,22.23
25.33,25.00,25.50,24.21
24.66,22.56,24.75,21.56
22.50,23.00,24.05,21.55
24.00,23.84,24.00,22.28
23.88,23.99,24.00,23.88
22.25,23.74,23.99,22.25
23.90,25.95,25.98,23.90
27.50,30.68,31.02,27.50
30.25,28.70,30.25,28.68
28.62,29.37,30.25,28.10
29.00,26.75,29.00,25.10
26.50,25.99,27.75,25.22
25.70,24.60,25.94,24.58
24.18,24.11,27.87,24.11
25.49,26.00,27.24,25.49
25.50,25.50,25.50,25.00
25.50,25.47,25.50,24.50
24.41,25.45,25.45,24.41
25.44,24.79,25.49,24.12
25.50,25.00,25.50,25.00
25.50,25.22,25.50,25.22
25.46,25.25,26.00,24.76
26.98,25.25,26.98,25.22
25.98,25.40,25.98,24.11
25.00,25.00,25.00,25.00
24.11,25.23,25.23,24.11
24.99,24.99,24.99,24.99
24.11,24.85,25.00,24.11
24.95,24.33,24.99,24.11
24.99,24.98,24.99,23.99
24.04,24.75,24.75,24.04
24.70,25.00,25.00,24.00
25.00,25.00,25.00,24.50
25.00,24.95,25.00,24.95
24.50,24.90,24.90,24.49
24.90,24.87,24.90,24.25
24.89,24.85,24.89,24.82
24.25,25.58,26.00,24.25
25.40,26.41,26.50,25.39
26.38,26.77,26.77,26.38
26.09,28.25,28.25,26.09
28.25,25.30,29.00,24.50
25.50,25.40,25.50,24.50
24.50,25.19,25.20,24.50
25.25,26.07,26.50,25.22
26.75,28.10,28.24,26.75
28.01,28.15,28.89,28.00
28.26,28.50,28.98,28.00
28.38,27.95,28.38,27.80
29.00,28.48,29.00,28.02
28.53,28.50,29.00,28.02
28.52,28.38,28.52,27.00
28.07,27.80,29.00,25.79
27.51,27.57,28.00,26.41
27.55,27.12,27.99,26.90
27.44,26.86,27.99,26.51
27.10,26.99,27.99,26.75
26.97,26.82,27.00,25.90
26.69,26.20,26.99,25.43
25.94,25.73,26.99,22.41
25.75,25.02,26.98,25.02
25.88,24.68,25.88,24.02
26.99,26.47,26.99,25.54
25.52,25.81,27.00,25.45
26.44,26.30,27.00,26.00
26.41,26.03,27.00,26.03
26.12,26.01,26.75,26.01
26.00,26.06,26.25,26.00
25.91,26.00,26.25,21.75
25.97,25.15,25.97,24.99
25.25,25.00,25.25,24.75
25.49,24.56,25.49,24.50
24.33,23.64,24.75,19.90
23.96,23.86,23.96,23.01
23.17,23.79,23.79,23.17
23.74,23.74,23.74,23.74
23.54,22.50,23.73,21.50
23.13,23.69,23.73,23.00
23.72,23.57,23.72,22.51
22.50,23.43,23.67,22.50
23.48,23.65,23.66,23.48
23.50,23.23,23.50,23.23
23.50,23.26,23.50,23.16
23.48,23.75,24.49,23.38
24.42,24.42,24.42,24.42
24.10,24.10,24.10,24.10
24.10,24.06,24.10,24.06
24.00,25.17,27.20,24.00
25.26,26.15,27.20,25.01
25.60,26.43,26.73,25.00
26.67,26.67,26.67,26.67
25.54,24.90,25.54,23.25
26.68,23.54,26.68,22.35
24.08,26.30,26.75,24.01
26.05,26.42,26.75,25.11
26.25,26.25,26.25,26.25
25.21,26.37,26.37,25.21
25.01,26.19,26.19,25.01
25.75,26.25,26.25,25.75
26.15,24.80,26.15,23.22
24.94,23.94,24.94,23.67
24.00,23.98,24.00,23.71
24.00,23.98,24.00,22.50
23.85,23.85,23.85,23.85
23.02,23.21,25.55,22.05
22.92,22.86,24.33,21.89
22.52,22.70,25.00,22.52
22.45,22.80,22.80,22.45
22.95,22.33,23.01,22.00
23.12,23.12,23.12,23.12
22.74,22.60,22.74,21.61
22.15,21.30,22.15,20.38
21.26,21.30,21.30,20.00
20.00,21.18,21.30,20.00
20.00,19.99,20.00,18.50
19.92,19.67,19.95,19.02
22.10,20.13,22.10,19.99
19.53,19.50,19.91,18.57
19.97,19.73,19.97,18.50
18.47,19.23,19.97,18.39
18.99,19.08,19.43,18.57
19.23,19.30,20.00,18.62
18.98,19.99,19.99,18.61
19.78,19.20,19.78,18.78
19.90,19.71,19.90,19.00
19.33,19.62,19.91,18.80
19.61,19.30,19.64,18.91
19.12,18.74,19.94,18.74
18.40,19.35,19.35,18.40
19.00,19.25,19.92,18.40
18.61,19.81,19.81,18.60
19.10,19.88,19.88,19.01
19.99,19.99,19.99,19.99
18.75,19.94,19.94,18.60
19.70,19.27,19.74,18.90
19.21,18.20,19.21,17.50
18.10,19.47,19.47,17.51
19.34,19.34,19.34,19.34
18.80,18.68,19.46,18.68
18.50,18.79,18.96,18.50
19.20,18.15,19.20,18.15
17.91,18.12,18.13,17.91
17.86,18.00,18.00,17.57
18.00,18.16,18.16,17.75
17.61,18.23,18.39,17.50
17.80,18.10,18.50,17.52
18.10,17.60,18.10,17.20
17.40,17.76,17.76,17.40
17.06,17.76,17.76,17.06
17.76,17.76,17.76,17.76
17.76,17.76,17.85,17.76
17.41,18.15,18.15,17.40
17.16,17.49,17.49,17.06
17.10,16.80,17.82,16.80
17.18,17.03,17.18,16.91
16.81,17.23,17.50,16.11
16.95,16.95,16.95,16.95
16.80,17.81,17.81,16.35
16.79,16.79,17.78,16.12
16.30,17.22,17.66,16.11
16.19,15.56,17.63,15.56
15.95,16.91,16.92,15.50
15.63,14.80,16.56,14.30
15.11,15.80,16.35,15.11
15.75,15.80,16.34,15.09
15.30,15.80,16.17,15.30
15.97,15.97,15.99,15.57
15.57,15.79,15.91,15.57
15.97,15.97,15.97,15.97
15.97,15.97,15.97,15.59
15.67,15.87,15.87,15.57
15.57,15.90,15.93,15.57
15.96,16.00,16.74,15.75
16.00,16.00,16.00,16.00
15.61,16.60,16.94,15.56
15.62,16.19,16.86,15.62
15.71,16.80,16.80,15.71
16.90,16.90,16.90,16.90
17.17,15.93,17.21,15.71
15.71,15.60,16.00,15.60
15.80,15.90,16.60,15.80
16.89,16.89,16.89,16.89
16.89,16.89,16.89,16.89
16.47,16.83,16.83,16.01
16.83,16.83,16.83,16.83
15.25,16.11,16.78,15.25
15.40,15.32,16.73,15.25
15.32,15.32,15.32,15.32
15.42,15.80,16.09,15.35
16.00,15.78,16.00,15.40
15.90,15.90,15.90,15.90
15.36,16.34,16.34,15.36
16.00,16.00,16.01,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,15.56,16.01,15.56
15.70,15.70,15.70,15.70
15.70,15.70,15.70,15.70
15.70,15.70,15.70,15.70
15.70,15.78,15.78,15.70
15.60,15.60,15.94,15.35
15.60,15.60,15.60,15.60
15.99,15.99,15.99,15.99
15.54,15.55,15.61,15.45
15.55,15.55,15.55,15.55
15.35,15.43,15.43,15.12
15.50,15.50,15.50,15.50
15.00,15.48,15.48,15.00
15.48,15.48,15.48,15.48
14.58,15.23,15.23,14.51
14.65,15.19,15.19,14.65
14.54,15.00,15.07,14.54
14.66,14.66,15.00,14.66
14.53,14.65,14.65,14.50
14.12,14.50,14.95,14.12
14.50,14.56,14.56,14.03
14.25,14.30,14.30,14.25
14.30,14.30,14.30,14.30
14.55,14.50,14.60,14.50
15.00,15.49,15.49,14.97
15.50,15.48,15.50,15.10
15.50,15.30,15.50,15.30
16.00,15.82,16.00,15.80
15.80,15.84,17.06,15.80
15.84,16.56,16.56,15.84
16.61,16.40,16.61,15.96
15.98,15.98,15.98,15.98
16.21,17.50,17.68,16.21
17.00,18.00,18.00,17.00
17.50,17.50,17.50,17.50
17.50,17.50,17.50,17.50
16.24,17.50,17.50,16.24
17.50,17.50,17.50,17.50
16.32,16.32,16.32,16.32
16.43,16.43,16.43,16.43
16.25,16.25,16.25,16.25
16.50,16.25,16.54,16.25
16.25,16.08,16.25,16.00
16.08,16.08,16.08,16.08
16.18,17.27,17.27,16.18
16.60,16.60,16.60,16.60
16.50,16.50,16.50,16.50
17.45,17.15,17.50,17.15
17.15,17.15,17.15,17.15
17.15,17.15,17.15,17.15
17.40,17.40,17.40,17.40
17.33,17.00,17.33,17.00
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
19.00,18.15,20.43,18.10
17.96,18.00,18.00,17.96
17.45,17.05,17.90,16.10
16.45,16.70,16.74,15.75
16.05,15.79,17.00,15.75
16.00,15.73,16.00,15.73
15.55,16.65,16.65,15.50
15.80,16.84,17.38,15.75
15.83,16.92,16.92,15.83
16.50,16.50,16.55,16.50
16.51,16.58,16.58,16.51
16.50,16.50,16.50,16.50
16.50,16.05,16.50,16.00
16.05,16.05,16.05,16.05
16.05,16.05,16.05,16.05
16.11,16.00,16.11,15.50
15.84,15.75,15.84,15.75
15.75,15.50,15.75,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.50,15.50,15.50,15.50
15.51,15.00,15.80,14.67
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
15.50,15.50,15.50,15.50
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
15.50,15.00,15.50,15.00
16.00,15.95,16.00,15.95
15.00,14.80,15.00,14.75
14.75,14.95,15.10,14.75
14.95,14.95,14.95,14.95
15.50,15.50,15.50,15.50
15.75,15.48,15.75,15.48
14.91,15.05,15.05,14.91
15.05,15.05,15.05,15.05
15.05,15.05,15.05,15.05
14.86,14.86,14.94,14.86
14.86,14.86,14.86,14.86
14.86,14.86,14.86,14.86
14.86,14.86,14.86,14.86
14.85,14.75,14.85,14.75
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.74
14.75,14.75,14.75,14.75
14.63,14.63,14.63,14.63
14.63,14.63,14.63,14.20
14.51,14.05,14.51,14.00
14.00,14.03,14.03,13.75
14.39,14.38,14.39,14.00
14.27,14.27,14.27,14.27
14.27,14.27,14.27,14.27
14.12,14.12,14.12,14.12
14.24,14.23,14.26,14.22
14.23,14.23,14.23,14.23
14.00,14.01,14.01,14.00
14.01,14.01,14.01,14.01
14.03,14.03,14.03,14.03
14.48,14.48,14.48,14.48
14.33,14.40,14.56,14.33
14.64,15.40,15.99,14.64
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.10,15.10,15.10,15.10
15.20,15.20,15.20,15.20
15.00,15.00,15.05,15.00
15.40,15.40,15.40,15.40
15.40,15.40,15.40,15.40
15.45,15.45,15.45,15.45
15.45,15.45,15.45,15.45
15.45,15.45,15.45,15.45
15.12,15.12,15.12,15.12
16.00,15.95,16.00,15.95
16.00,15.00,16.00,15.00
15.25,15.17,15.25,15.17
15.25,15.25,15.25,15.25
15.00,14.75,15.00,14.42
14.60,15.00,15.00,14.60
14.76,14.76,14.76,14.76
15.44,15.03,15.44,14.60
15.35,14.73,15.80,14.64
14.54,14.32,15.07,14.32
14.81,15.15,15.25,14.50
15.50,15.43,15.95,15.30
15.30,15.58,16.00,15.25
15.58,15.58,15.58,15.58
15.33,15.06,15.33,14.81
15.37,15.35,15.74,15.32
15.09,15.05,15.10,14.97
14.84,15.14,15.60,14.74
14.95,15.11,15.55,14.95
15.25,15.23,15.33,15.00
14.77,15.10,15.10,14.77
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
15.10,15.10,15.10,15.10
14.95,15.18,15.62,14.95
15.25,15.25,15.25,15.25
15.35,15.20,15.35,15.20
15.15,15.15,15.15,15.15
15.07,15.13,15.15,15.07
15.13,15.13,15.13,15.13
15.03,14.66,15.03,14.52
14.66,14.66,14.66,14.66
14.53,14.53,14.53,14.53
15.06,15.03,15.06,15.03
15.03,15.03,15.03,15.03
14.58,14.51,14.58,14.51
14.50,14.50,14.74,14.40
14.40,14.60,14.72,14.38
14.40,14.21,14.80,14.20
14.50,14.20,14.55,13.99
14.20,14.20,14.20,14.18
14.25,13.76,14.25,13.76
13.75,12.93,13.75,12.65
12.93,12.54,12.93,12.54
12.50,12.75,12.75,12.50
12.75,12.51,12.75,12.51
12.51,12.51,12.51,12.51
12.00,11.30,12.00,11.11
11.50,11.41,11.60,11.00
11.60,11.26,11.60,11.26
11.26,11.26,11.26,11.26
11.45,11.62,11.62,11.45
11.62,11.62,11.62,11.62
11.36,11.46,11.46,11.29
11.33,12.89,12.89,11.33
12.90,12.04,12.93,12.04
11.95,12.06,12.06,11.95
12.00,12.25,12.25,12.00
12.25,12.25,12.25,12.25
12.20,12.57,12.57,12.00
12.57,12.57,12.57,12.57
12.30,12.24,12.30,12.24
12.24,12.20,12.28,12.20
12.30,11.70,12.30,11.25
12.21,12.25,12.25,12.20
12.25,12.25,12.25,12.21
12.25,12.25,12.25,12.20
12.10,12.25,12.25,11.65
12.23,12.25,12.25,11.99
12.04,12.10,12.10,12.02
12.20,12.70,12.70,12.20
12.66,12.75,12.75,12.25
12.66,12.18,13.99,12.18
12.10,12.15,12.76,12.10
12.14,12.10,12.20,12.10
12.08,11.81,12.15,11.80
11.93,11.93,11.93,11.93
11.80,11.51,11.80,11.51
11.70,11.65,11.70,11.50
11.50,11.54,11.54,11.50
11.53,12.00,12.00,11.50
11.51,11.51,11.54,11.51
11.50,11.51,12.00,11.50
11.51,11.46,11.95,11.35
11.41,11.53,11.95,11.37
11.65,11.43,11.65,11.41
11.43,11.43,11.43,11.43
11.90,11.40,11.95,11.40
11.40,11.65,11.92,11.40
11.42,11.53,11.53,11.40
11.47,11.24,11.52,11.01
11.80,11.19,11.80,10.83
10.99,11.13,11.13,10.76
10.77,10.89,10.89,10.75
11.00,11.15,11.63,11.00
11.54,11.54,11.54,11.25
11.34,11.34,11.34,11.34
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
10.83,10.82,11.09,10.82
10.82,10.82,10.82,10.82
10.82,10.82,10.82,10.82
10.82,10.82,10.82,10.82
10.98,11.20,11.20,10.98
11.21,11.39,11.39,11.10
11.13,11.12,11.17,11.12
10.94,10.61,10.99,10.40
10.54,10.70,10.75,10.54
10.70,10.70,10.70,10.70
10.70,10.70,10.70,10.70
10.62,10.66,10.66,10.59
10.59,10.61,10.61,10.59
11.00,11.00,11.00,11.00
10.65,10.66,11.07,10.65
11.07,11.10,11.70,11.00
11.01,11.00,11.01,11.00
11.00,11.00,11.00,11.00
10.95,10.95,10.95,10.95
10.90,11.58,11.58,10.80
11.60,11.50,11.60,11.47
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.26,11.26,11.26,11.26
11.08,10.86,11.09,10.80
10.86,10.86,10.86,10.86
10.96,10.95,11.00,10.95
10.85,10.82,10.95,10.82
10.82,10.82,10.82,10.82
10.75,10.00,10.75,9.76
10.00,10.01,10.01,10.00
10.15,10.61,10.61,10.15
10.29,10.25,10.29,10.12
10.17,10.82,10.82,10.00
10.96,10.08,10.96,10.00
10.29,10.64,10.64,10.25
10.64,10.64,10.64,10.64
10.64,10.64,10.64,10.64
10.64,10.64,10.64,10.64
10.10,10.08,10.10,10.08
10.11,10.24,11.09,10.04
11.15,11.19,11.19,11.15
11.19,11.19,11.19,11.19
11.25,10.50,11.25,10.29
11.05,11.50,11.50,11.00
11.70,11.18,11.70,11.18
11.02,10.69,11.68,10.69
11.01,11.64,11.64,11.00
11.09,11.25,11.47,10.32
11.24,12.00,12.00,11.24
11.30,11.50,11.96,10.69
11.25,12.00,12.00,10.47
11.18,11.35,11.90,11.12
11.35,11.25,12.00,10.93
11.00,10.65,11.45,10.59
11.35,10.86,11.93,10.83
11.00,10.60,11.76,10.55
10.76,10.76,11.70,10.75
11.02,11.69,11.75,11.02
11.50,11.01,11.80,10.60
11.34,11.37,11.97,10.90
11.63,11.80,11.97,11.01
11.23,11.90,11.99,11.10
11.69,11.60,11.82,11.30
11.44,11.40,11.96,11.19
11.69,11.26,11.69,11.26
11.51,11.12,12.00,11.00
11.62,11.62,11.80,11.62
11.67,11.35,11.67,11.35
11.55,11.64,11.85,11.11
11.65,11.65,11.65,11.60
11.44,11.83,11.83,11.44
11.66,11.66,11.66,11.66
11.34,11.76,11.80,11.27
11.50,11.58,11.75,11.25
11.76,11.81,11.82,11.76
11.32,11.25,11.48,10.75
11.25,11.25,11.29,11.25
11.47,11.50,11.73,11.31
11.50,11.50,11.55,11.50
11.60,11.95,11.95,11.60
11.95,11.95,11.95,11.93
11.74,11.78,11.78,11.74
11.78,11.78,11.78,11.78
11.78,11.78,11.78,11.78
11.08,11.19,11.19,11.08
11.30,11.30,11.30,11.30
11.40,11.40,11.40,11.40
11.40,11.40,11.40,11.40
11.50,11.57,11.91,11.41
11.57,11.57,11.57,11.57
11.57,11.57,11.57,11.57
11.82,11.80,11.90,11.12
11.31,11.53,11.79,11.05
11.60,11.70,11.70,11.60
11.72,11.74,12.00,11.72
12.33,12.33,12.33,12.33
11.62,11.25,11.62,11.25
11.91,11.91,11.91,11.91
11.90,11.51,11.95,11.50
11.75,11.75,11.75,11.75
11.94,11.80,11.95,11.75
11.80,11.80,11.80,11.80
11.80,11.80,11.80,11.80
11.95,11.47,11.95,11.47
11.46,11.35,11.51,11.00
11.25,11.25,11.25,11.25
11.50,11.11,11.50,11.05
10.20,11.05,11.32,10.20
11.25,11.25,11.25,11.25
11.45,11.50,11.94,11.25
11.70,11.62,11.80,11.43
11.88,11.59,11.88,11.41
11.25,11.57,11.57,11.25
11.39,11.26,11.46,11.26
11.28,11.25,11.28,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.33,11.40,11.43,11.17
11.34,11.35,11.35,11.34
11.05,11.05,11.05,11.05
11.05,10.96,11.05,10.85
10.94,10.75,10.94,10.75
11.16,11.45,11.51,11.15
11.02,11.25,11.30,11.02
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.06,11.22,11.22,11.06
11.03,11.21,11.22,11.03
11.07,11.11,11.12,11.00
11.00,11.01,11.01,11.00
10.94,10.94,10.94,10.94
11.09,10.96,11.25,10.55
11.12,11.12,11.12,11.12
10.92,11.01,11.24,10.92
11.01,11.01,11.01,11.01
11.01,11.01,11.01,11.01
11.01,11.01,11.01,11.01
11.00,10.83,11.00,10.76
10.83,10.83,10.83,10.83
10.83,10.83,10.83,10.83
10.83,10.83,10.83,10.83
10.80,10.75,10.80,10.75
10.75,10.75,10.75,10.75
10.81,10.81,10.81,10.81
10.81,10.81,10.81,10.81
10.87,10.95,10.96,10.87
10.91,10.74,10.91,10.67
10.95,10.76,11.23,10.75
10.76,10.76,10.76,10.76
10.76,10.76,10.76,10.76
11.01,11.01,11.01,11.01
11.01,11.01,11.01,11.01
10.94,10.65,10.94,10.65
11.05,11.05,11.05,11.05
10.87,10.87,10.87,10.87
11.00,10.57,11.10,10.57
10.58,10.64,10.90,10.58
10.82,10.60,10.97,10.60
10.57,10.60,10.60,10.57
10.60,10.60,10.60,10.60
10.68,10.60,10.69,10.55
10.50,11.36,11.36,10.50
11.36,11.36,11.36,11.36
11.36,11.36,11.36,11.36
11.36,11.36,11.36,11.36
11.35,11.24,11.35,11.00
11.14,11.24,11.24,10.25
10.95,10.65,11.00,10.65
10.50,10.60,10.80,10.50
10.71,10.46,10.71,10.46
10.40,10.61,10.65,10.30
10.50,10.75,10.84,10.30
11.25,11.28,11.65,11.25
11.29,11.55,11.94,11.26
11.52,12.55,12.60,11.52
12.00,12.10,12.15,12.00
12.29,12.60,12.60,12.29
12.68,13.45,13.50,12.60
13.53,13.95,13.95,13.53
13.75,13.75,13.75,13.75
13.53,13.20,13.53,13.20
13.20,13.15,13.32,12.92
13.10,13.05,13.30,12.86
12.01,13.21,13.21,12.01
13.21,13.21,13.21,13.21
13.21,13.21,13.21,13.21
13.00,13.00,13.00,13.00
13.00,13.00,13.00,13.00
12.75,13.03,13.03,12.75
13.03,13.03,13.03,13.03
13.03,13.03,13.03,13.03
13.03,13.03,13.03,13.03
13.00,12.99,13.00,12.99
12.38,12.05,12.41,12.05
12.05,12.05,12.05,12.05
12.05,12.05,12.05,12.05
12.05,12.05,12.05,12.05
12.05,12.05,12.05,12.05
12.05,12.05,12.05,12.05
12.05,12.05,12.05,12.05
12.05,12.05,12.05,12.05
11.95,11.79,11.95,11.79
11.66,11.01,11.66,10.95
11.07,11.07,11.07,11.07
11.04,11.11,11.11,11.04
11.12,11.12,11.12,11.12
11.13,11.05,11.13,11.05
11.12,11.05,11.12,11.05
11.06,11.00,11.15,10.90
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.50,11.50,11.00
11.35,11.10,11.35,11.10
10.90,10.80,11.00,10.30
10.25,10.75,10.78,10.25
10.75,10.75,10.75,10.75
10.75,10.45,11.24,10.45
10.51,10.75,11.72,10.51
10.61,10.51,11.25,10.45
10.54,10.54,10.54,10.54
10.80,10.66,10.80,10.37
10.66,10.66,10.66,10.66
10.62,10.75,10.75,10.62
10.83,10.83,10.83,10.83
10.76,10.76,10.76,10.76
10.76,10.76,10.76,10.76
10.97,10.75,10.97,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.75,10.75,10.75,10.75
10.56,10.56,10.56,10.56
10.56,10.56,10.56,10.56
10.73,10.73,10.73,10.73
10.73,10.73,10.73,10.73
10.56,10.56,10.56,10.56
10.57,10.58,10.58,10.56
10.58,10.58,10.58,10.58
10.58,10.58,10.58,10.58
10.58,10.58,10.58,10.58
10.56,10.60,10.60,10.47
10.60,10.98,10.98,10.60
10.98,10.98,10.98,10.98
10.65,10.76,10.76,10.65
10.76,10.76,10.76,10.76
10.88,10.88,10.88,10.88
10.79,10.79,10.79,10.79
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.62,10.62,10.62,10.62
10.60,10.80,10.80,10.60
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.78,10.78,10.78,10.78
10.73,10.63,10.73,10.60
10.91,10.72,10.99,10.72
11.00,11.00,11.00,11.00
10.99,10.99,10.99,10.99
10.99,10.99,10.99,10.99
10.99,10.99,10.99,10.99
10.99,10.99,10.99,10.99
10.82,10.82,10.82,10.82
10.82,10.82,10.82,10.82
10.82,10.82,10.82,10.82
10.97,11.20,11.25,10.97
11.00,11.01,11.01,11.00
11.01,11.01,11.01,11.01
11.11,12.00,12.00,11.11
11.59,11.22,11.95,11.22
11.22,11.22,11.22,11.22
10.82,10.82,10.82,10.82
10.83,10.82,11.08,10.82
11.90,11.90,12.00,11.90
11.46,11.50,11.50,11.46
