PFIS,Peoples Financial Services Corp.  - Common Stock,NASDAQ
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
35.65,35.10,35.65,35.10
35.10,36.00,36.00,35.10
35.25,34.75,35.25,34.75
34.85,34.90,34.90,34.85
34.90,34.90,34.90,34.90
35.25,35.25,35.25,35.25
35.25,35.00,35.25,35.00
35.00,35.00,35.00,35.00
34.75,34.25,34.75,34.25
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.15,34.00,34.25,34.00
34.01,33.50,34.01,33.50
33.50,33.50,33.50,33.50
34.25,34.25,34.25,34.25
35.50,35.50,35.50,35.50
35.50,35.50,35.50,35.50
35.50,35.50,35.50,35.50
35.50,35.50,35.50,35.50
35.50,35.50,35.50,35.50
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
33.83,33.83,33.83,33.83
33.83,33.83,33.83,33.83
33.83,33.83,33.83,33.83
35.00,35.25,35.25,35.00
35.25,35.25,35.25,35.25
35.25,35.25,35.25,35.25
35.25,35.25,35.25,35.25
35.25,35.25,35.25,35.25
35.25,35.25,35.25,35.25
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
34.00,34.00,34.00,33.55
34.00,34.00,34.00,34.00
33.65,33.65,33.65,33.65
34.50,34.50,34.50,34.50
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.20,35.25,35.00
35.20,35.20,35.20,35.20
35.20,35.20,35.20,35.20
35.20,35.20,35.20,35.20
34.88,34.88,34.88,34.88
34.88,34.88,34.88,34.88
34.88,34.88,34.88,34.88
35.25,34.00,35.25,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.25,35.00,35.25,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
34.01,35.00,35.00,34.01
35.00,35.00,35.00,35.00
35.00,36.00,36.00,35.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
34.95,34.00,34.95,34.00
34.75,35.75,35.75,34.75
35.75,35.75,35.75,35.75
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,34.75,35.00,34.10
34.75,34.75,34.75,34.75
34.75,34.75,34.75,34.75
34.75,34.75,34.75,34.75
34.75,34.75,34.75,34.75
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.25,34.50,34.50,34.25
34.20,34.15,34.20,34.15
34.40,34.50,34.50,34.15
34.50,34.65,34.95,34.50
35.00,35.88,36.00,35.00
35.71,35.75,35.75,35.71
35.32,36.00,36.00,35.25
36.02,36.00,36.02,35.60
36.40,36.50,36.85,36.40
37.00,37.00,37.00,37.00
36.51,36.51,36.51,36.51
37.00,39.50,39.50,37.00
38.01,38.01,38.01,38.01
38.25,38.00,38.25,38.00
37.35,37.35,37.99,37.20
37.50,38.00,38.00,37.50
37.50,37.85,37.85,37.50
38.00,38.15,38.15,37.90
38.25,38.35,38.35,38.25
38.55,38.95,38.95,38.40
38.75,38.75,38.75,38.75
38.75,38.75,38.75,38.75
38.95,39.00,39.25,38.75
38.80,38.75,39.00,38.75
39.00,38.75,39.00,38.75
38.80,38.75,38.80,38.75
38.80,38.82,38.82,38.80
38.85,38.85,38.85,38.85
39.01,38.85,39.01,38.85
39.00,39.00,39.00,39.00
39.05,39.05,39.05,39.05
39.06,39.20,39.25,39.06
39.00,39.00,39.00,39.00
39.05,39.05,39.05,39.05
39.00,39.20,39.20,39.00
39.00,39.10,39.10,39.00
39.00,39.00,39.00,39.00
39.00,39.00,39.00,39.00
39.00,39.00,39.20,38.88
38.80,38.75,38.80,38.40
38.80,38.60,38.80,38.60
38.60,38.75,38.75,38.60
39.00,38.50,39.00,38.50
38.55,38.50,38.55,38.35
38.50,38.25,38.50,38.00
38.15,38.40,38.50,38.00
38.50,38.50,38.55,38.25
38.30,39.00,39.00,38.30
39.00,39.00,39.00,39.00
38.75,38.75,38.75,38.75
38.55,39.10,39.25,38.55
39.25,39.26,39.50,39.15
39.28,39.15,39.28,39.10
39.05,39.00,39.05,39.00
39.25,38.75,39.25,38.75
38.77,39.20,39.20,38.77
39.00,39.20,39.60,39.00
39.10,39.10,39.25,39.10
39.05,39.01,39.20,39.00
39.02,39.40,39.40,39.00
39.02,39.90,39.90,39.02
39.10,39.10,39.10,39.10
39.11,40.00,40.00,39.11
39.75,39.20,39.75,39.20
39.35,39.65,39.65,39.25
39.66,39.50,39.80,39.30
39.42,42.26,43.00,39.40
41.00,41.00,41.00,41.00
42.00,41.50,42.00,41.50
41.50,41.50,41.50,41.50
41.49,41.60,41.60,41.49
41.50,41.50,41.50,41.50
41.50,41.50,41.50,41.50
41.00,41.20,41.20,41.00
41.00,41.00,41.00,41.00
41.00,41.00,41.00,41.00
41.00,41.62,41.75,40.90
41.84,42.75,42.89,41.84
42.00,42.50,42.78,42.00
42.13,43.00,43.00,42.13
41.50,43.00,43.00,41.50
42.00,43.25,43.25,42.00
43.25,43.15,43.25,43.15
43.25,43.25,43.25,42.50
43.20,45.00,45.00,42.61
43.01,43.00,43.92,42.51
42.92,43.42,44.00,42.75
43.20,44.50,44.50,43.20
44.20,44.50,44.50,43.80
44.95,47.10,48.54,44.91
48.20,46.75,49.20,46.50
46.09,47.00,47.00,46.09
46.98,48.73,48.80,46.00
48.00,48.43,49.50,47.50
48.50,48.28,48.50,47.00
46.80,47.50,48.50,46.00
43.00,45.91,47.40,43.00
47.18,46.21,47.18,46.20
45.00,45.75,46.00,45.00
45.95,45.65,45.95,45.51
45.75,46.40,46.60,45.70
46.43,46.34,46.80,44.94
46.00,46.00,46.76,44.07
45.50,46.10,46.10,44.00
45.80,47.30,47.30,45.36
47.27,47.29,47.30,46.50
47.00,47.20,47.25,46.50
47.19,47.22,47.45,46.50
47.50,48.00,48.43,47.22
48.49,48.85,49.75,46.72
49.70,48.55,49.70,48.00
48.90,49.75,49.75,47.16
50.00,51.00,51.00,49.00
51.25,50.08,51.96,49.00
49.71,48.61,50.00,47.22
49.22,49.43,50.70,48.56
49.32,49.05,50.00,48.51
49.50,48.79,50.36,48.10
49.49,49.00,49.51,48.20
47.87,49.34,49.58,47.74
49.07,49.56,50.50,48.57
50.13,49.85,50.50,48.65
49.69,50.61,50.99,49.05
50.50,48.63,50.50,48.01
48.67,50.00,50.00,48.65
50.00,49.58,50.10,48.76
50.10,49.77,50.10,47.07
49.90,52.01,52.75,49.56
52.81,52.39,52.81,50.00
52.21,52.67,54.20,50.82
53.16,51.08,53.20,50.64
50.37,52.00,52.63,49.54
50.83,50.88,52.00,48.83
50.63,51.15,51.39,50.50
50.43,51.41,51.75,50.43
51.01,51.89,53.09,49.32
51.63,53.05,53.79,50.51
52.82,50.59,53.19,49.26
51.00,49.42,51.00,49.10
49.15,51.39,51.98,48.29
52.00,50.56,52.80,49.65
50.66,50.42,50.75,50.01
50.52,49.89,50.89,48.75
49.88,50.26,50.50,49.43
50.00,49.97,50.75,49.35
50.00,49.98,50.17,49.26
50.00,48.94,50.00,48.55
48.95,47.12,49.82,46.55
47.44,47.31,48.74,47.19
48.12,47.74,48.50,46.75
47.77,48.45,48.46,46.80
48.34,47.76,48.50,47.22
47.24,48.77,49.09,47.24
48.95,49.29,49.51,48.04
49.26,49.92,50.00,49.10
49.71,49.17,49.90,48.80
50.00,50.32,50.69,49.77
49.92,49.11,50.00,48.74
49.99,48.97,49.99,47.66
48.32,48.29,48.99,47.90
48.82,48.49,48.93,47.76
48.30,46.78,48.69,46.75
47.14,46.94,47.97,46.75
47.99,47.11,47.99,46.74
46.89,47.20,47.69,46.43
47.49,47.73,47.75,46.78
47.67,47.58,47.75,47.00
47.36,47.69,47.73,46.54
47.53,48.99,49.00,47.40
48.65,48.80,48.80,47.21
48.67,48.98,49.00,47.81
49.00,48.99,49.00,48.52
49.85,49.06,49.85,48.70
49.31,49.25,49.31,48.51
49.25,50.54,50.54,48.62
50.03,49.60,50.03,49.05
49.39,49.25,49.65,47.11
48.12,49.50,49.50,48.11
49.61,49.64,49.65,49.00
49.50,49.99,49.99,49.33
48.00,50.40,51.00,48.00
50.03,49.89,50.50,49.72
49.83,50.49,50.50,49.83
50.50,50.92,50.99,49.50
50.38,50.90,50.96,50.35
50.86,50.90,50.97,48.37
50.62,50.23,50.62,50.06
50.25,50.45,50.45,49.82
50.08,50.47,50.91,49.77
50.71,52.52,53.00,50.61
51.82,52.00,52.50,50.63
52.00,51.40,52.32,51.25
52.01,51.94,52.85,51.44
51.98,51.44,52.24,51.06
51.50,50.70,51.50,49.86
50.70,50.89,51.25,49.95
50.88,51.00,51.40,50.14
50.85,49.19,51.91,48.56
49.11,47.68,49.11,47.43
48.66,48.83,49.05,47.70
48.48,47.02,49.19,47.02
47.13,47.08,48.30,46.83
46.69,47.11,49.10,46.55
47.25,45.99,47.25,45.89
46.17,45.02,46.30,45.00
45.16,44.17,45.25,43.38
44.71,45.33,48.30,44.10
45.56,45.41,47.44,44.95
44.96,44.61,46.12,44.28
44.71,46.03,47.28,43.90
46.62,45.86,46.96,44.65
45.35,46.10,46.79,44.98
45.97,45.82,46.60,44.97
46.20,48.89,49.80,45.11
47.84,49.38,50.00,46.16
48.64,49.50,49.99,45.14
50.00,47.62,50.00,47.62
47.30,48.79,48.79,45.70
48.78,49.19,49.71,47.08
49.10,47.89,49.19,46.39
48.50,48.97,49.74,46.05
48.76,48.04,49.53,47.04
47.84,47.52,49.01,47.13
47.84,49.75,49.75,46.49
49.55,49.60,50.18,47.45
49.33,49.99,50.31,48.18
50.64,50.17,50.64,48.68
50.07,49.31,50.40,48.82
48.94,49.35,50.00,48.94
49.86,50.10,50.30,48.99
50.02,51.00,51.21,49.68
50.97,51.27,52.00,48.17
51.18,51.66,51.69,49.57
51.32,50.99,51.32,49.16
50.85,51.70,51.70,50.84
51.89,50.01,51.89,49.92
50.28,49.71,51.00,49.67
49.49,49.50,50.85,49.41
50.36,49.71,50.36,49.03
49.08,47.90,49.55,47.63
47.57,47.30,49.17,46.50
48.19,47.97,48.50,47.50
47.94,48.52,48.52,47.77
48.20,47.87,48.20,47.75
48.16,48.21,48.21,47.75
47.93,47.77,48.59,47.76
47.96,47.78,48.54,47.75
48.54,48.80,49.35,48.41
50.00,49.61,50.00,48.89
49.75,48.08,49.75,48.08
48.08,49.22,49.63,48.08
48.53,47.84,48.75,47.76
47.75,49.45,49.50,47.75
49.35,48.65,49.75,48.51
49.75,48.95,49.75,47.95
48.23,47.17,49.38,46.68
47.55,48.58,49.20,47.44
47.77,48.52,49.75,47.40
48.75,50.94,51.00,48.01
50.11,50.00,50.49,48.77
49.79,51.00,51.00,48.61
50.74,50.48,51.37,49.03
49.88,50.10,50.50,49.45
49.36,49.76,49.99,49.02
49.56,50.52,50.52,48.42
50.00,50.00,50.95,49.74
49.02,49.03,49.58,48.12
49.46,49.68,50.00,48.50
49.89,48.80,49.98,48.55
48.69,48.33,49.99,47.07
48.24,47.20,48.24,47.17
47.82,48.08,49.50,47.10
48.10,47.28,48.10,47.13
47.31,48.53,48.54,47.31
48.08,47.49,48.73,47.46
47.28,48.47,48.66,46.02
47.48,49.26,49.95,46.97
49.09,46.76,49.96,45.60
46.63,46.91,47.67,46.14
46.63,45.60,47.34,45.00
45.63,42.58,45.63,42.00
42.50,46.58,47.06,42.47
46.64,46.49,46.90,45.49
46.53,46.51,46.53,45.05
44.56,45.80,47.35,44.56
46.38,43.51,46.38,43.02
43.47,44.50,44.50,43.06
44.02,45.13,46.86,44.02
45.57,46.81,46.90,44.10
46.50,46.33,46.50,44.12
46.39,44.51,46.45,44.05
44.84,43.91,45.03,43.65
44.03,44.40,44.99,44.03
43.50,43.50,43.68,43.50
43.62,43.51,44.98,43.50
43.52,43.51,44.75,43.51
43.58,43.99,43.99,43.58
43.95,43.40,43.95,43.40
43.70,43.52,43.84,42.99
42.82,42.62,44.62,41.30
42.86,41.86,42.86,41.51
42.09,41.54,43.20,41.01
41.58,41.10,42.03,41.02
41.51,41.95,41.95,41.51
41.87,41.52,41.87,41.50
41.55,41.85,41.85,41.51
41.50,41.45,41.94,41.45
41.76,41.47,41.87,41.01
41.31,41.37,41.90,41.31
41.36,40.70,41.42,40.69
41.80,40.25,41.80,39.93
39.88,39.42,40.25,38.81
39.61,39.54,40.49,39.05
40.28,39.35,40.28,39.05
39.27,39.40,40.00,39.25
40.12,40.15,40.19,39.74
40.35,40.53,40.77,40.01
40.67,40.61,40.86,40.61
40.95,40.40,40.95,39.76
40.87,40.63,40.87,39.81
40.78,40.67,40.78,40.24
40.83,41.36,41.36,39.83
41.26,42.20,43.16,40.78
42.20,43.33,43.85,42.20
42.63,42.75,42.90,42.62
42.96,43.05,44.50,42.73
43.11,44.24,44.25,43.11
44.24,44.03,44.58,43.20
43.50,44.87,45.00,43.50
44.29,43.76,45.00,43.05
42.92,43.67,43.77,42.92
43.20,43.60,44.95,43.20
43.95,43.02,43.95,43.02
43.02,41.55,43.02,41.32
41.06,41.80,41.80,41.06
42.11,42.67,42.67,40.18
42.96,41.66,42.96,41.66
42.50,41.25,42.50,40.13
41.01,41.84,42.80,41.01
42.98,42.54,43.54,42.36
42.21,41.32,42.21,41.22
41.70,42.08,42.08,41.27
41.00,41.25,41.35,40.25
40.26,40.91,40.97,40.26
40.16,41.40,41.40,40.16
40.70,40.75,41.38,40.56
40.90,41.50,41.57,40.80
41.08,42.02,42.54,41.08
42.32,41.87,42.49,41.84
41.01,39.29,41.17,39.20
39.75,39.75,41.04,39.75
40.01,39.97,40.01,39.50
39.84,39.72,39.84,39.70
39.70,39.76,40.29,39.70
40.12,39.78,41.00,39.49
40.00,39.97,40.00,38.70
39.99,39.40,39.99,38.71
39.03,39.36,40.00,38.90
39.25,38.99,39.99,37.50
39.69,39.79,39.97,38.16
39.82,40.37,40.92,38.09
41.40,39.20,41.40,38.89
39.90,38.52,39.90,38.12
38.56,39.21,39.44,38.56
39.90,39.68,39.90,39.50
39.90,39.79,39.90,39.05
39.09,38.34,39.10,38.12
38.44,38.70,39.50,38.00
37.81,38.30,39.36,37.81
38.47,37.55,38.47,37.00
37.54,36.89,39.31,36.50
37.00,37.64,38.40,37.00
37.68,37.92,38.02,36.80
37.64,37.05,37.93,36.70
37.24,38.00,38.02,37.11
37.64,37.77,38.02,37.47
37.63,37.59,38.00,37.33
38.39,38.96,39.10,37.45
37.81,39.07,39.07,37.81
38.73,38.05,38.73,37.60
38.22,38.38,38.55,37.40
37.99,39.50,39.50,37.98
38.50,39.75,40.76,38.50
40.49,41.29,42.39,39.54
40.50,40.81,41.47,40.50
38.64,41.75,42.54,38.64
41.74,41.47,41.74,40.76
39.15,41.17,41.25,39.15
41.10,41.03,41.96,40.50
40.98,42.63,42.63,40.51
41.68,40.46,42.04,40.46
40.77,39.61,41.50,39.61
40.66,41.60,42.42,40.66
41.89,41.58,42.46,41.08
41.19,40.62,41.34,40.00
40.37,40.61,41.41,39.26
40.50,39.65,41.65,39.62
40.71,39.63,40.71,39.28
39.92,40.24,40.50,39.66
40.35,40.43,40.85,39.67
39.96,40.23,40.46,39.93
40.35,40.39,40.40,39.75
40.39,40.58,40.80,40.27
40.51,40.08,40.65,39.61
39.68,39.88,40.20,39.68
39.86,40.05,40.07,39.85
40.19,40.19,40.19,40.19
40.46,40.00,40.81,39.86
40.00,39.96,40.00,39.85
40.00,39.94,40.30,39.85
40.56,39.80,40.56,39.80
39.66,39.80,39.99,39.66
39.29,39.54,40.47,39.00
40.02,39.28,40.02,39.23
39.15,38.49,39.15,38.49
38.50,37.86,38.50,37.86
37.96,37.70,38.41,37.70
37.60,36.90,37.60,36.90
36.75,36.88,37.95,36.75
37.31,38.38,38.38,37.01
37.49,37.28,38.04,37.20
37.82,38.14,39.67,37.82
38.75,37.46,38.75,37.46
37.24,37.55,37.75,37.04
37.01,37.69,37.69,37.00
37.18,37.24,38.30,37.05
37.42,36.85,37.49,36.75
36.75,35.90,37.25,35.72
34.75,35.56,36.98,34.75
35.01,35.49,36.18,35.01
36.50,35.02,36.50,35.00
35.85,35.28,36.40,34.83
35.36,35.96,36.90,35.36
35.72,35.79,36.14,35.72
35.61,35.75,35.83,35.07
35.01,34.56,35.38,34.30
35.06,35.22,35.25,34.86
35.11,34.85,35.11,34.81
34.55,35.57,35.87,34.55
35.80,36.41,36.45,35.45
36.67,35.01,36.94,35.00
35.50,35.34,36.12,35.03
35.26,35.23,36.06,35.22
35.29,35.31,35.33,35.23
35.33,36.28,36.30,35.16
36.30,35.94,36.96,35.90
36.42,36.49,36.55,36.00
36.00,35.61,36.50,35.26
35.72,36.49,36.78,35.34
36.36,36.69,37.15,35.04
36.79,36.02,36.79,35.42
35.17,35.47,35.70,35.17
35.80,35.10,35.89,35.10
35.25,34.92,35.50,34.72
34.82,34.82,36.01,34.81
35.02,34.93,36.00,34.81
35.03,34.60,35.24,34.60
34.32,34.43,34.84,34.01
34.70,36.04,36.08,34.14
35.86,35.85,36.31,35.72
36.15,37.90,37.90,35.44
36.99,37.46,38.00,36.76
37.58,37.33,37.58,36.51
37.41,37.95,37.95,36.64
37.08,36.77,37.43,35.99
36.75,36.75,37.35,36.75
36.76,37.90,37.93,36.75
37.98,38.35,38.35,37.88
38.40,38.56,38.56,37.99
38.56,40.10,40.85,38.56
39.93,39.51,40.48,39.50
40.06,40.10,40.10,39.42
40.33,40.65,41.67,38.07
40.65,41.85,41.85,40.26
41.58,41.22,42.68,40.90
41.46,41.96,42.41,40.54
41.46,40.21,41.46,39.95
40.10,40.72,40.72,40.10
40.76,40.77,40.84,40.51
40.86,40.83,40.86,39.80
40.91,40.85,40.91,40.45
40.85,40.90,40.90,40.29
40.82,41.81,41.81,40.62
40.31,40.37,41.39,40.30
40.81,40.77,40.81,40.77
40.80,40.08,40.80,40.08
39.85,39.72,39.89,38.41
39.47,38.86,39.71,38.54
39.00,39.37,39.64,38.56
40.65,38.93,40.65,38.93
38.88,39.39,39.89,38.86
39.51,39.53,39.53,39.20
39.79,39.28,40.11,38.78
39.37,39.91,39.95,39.00
39.73,39.98,39.99,39.17
39.49,39.99,39.99,38.17
40.00,39.99,40.00,39.36
40.00,39.91,40.44,39.30
40.31,39.98,40.50,39.82
40.21,39.90,40.40,39.78
39.77,39.40,40.56,39.36
39.43,39.66,40.25,39.43
39.82,38.06,39.85,38.00
38.02,38.04,38.04,38.02
38.19,38.31,39.53,38.00
38.91,38.18,39.80,38.18
37.32,36.80,37.44,36.56
37.00,37.36,37.48,37.00
37.64,39.52,39.70,37.49
39.32,40.65,40.80,38.58
38.18,39.95,40.64,38.18
39.71,40.25,40.41,38.55
39.34,39.38,40.80,39.01
39.36,39.74,39.74,38.65
39.88,39.45,40.82,38.50
39.43,40.10,40.52,38.30
40.80,38.86,40.80,38.52
39.00,39.59,39.77,38.93
39.84,39.03,39.84,38.34
39.31,38.08,40.16,38.00
37.66,36.87,37.67,36.16
37.47,37.23,37.79,36.30
36.46,36.30,36.85,36.00
38.50,35.44,38.50,35.41
35.45,34.89,36.19,34.56
34.90,34.95,35.35,34.90
34.95,35.08,35.24,34.10
34.59,33.68,35.33,33.50
34.20,34.32,34.49,33.62
33.52,33.22,33.94,33.01
33.50,33.37,33.83,33.25
33.35,33.72,34.50,32.74
34.37,33.89,34.37,33.08
34.35,34.98,35.18,33.00
34.76,34.70,35.49,33.84
34.90,36.37,36.92,34.90
35.98,35.73,36.97,35.32
35.64,36.13,36.30,35.64
36.32,37.00,37.00,36.32
36.64,36.71,36.93,36.00
36.51,35.71,36.71,34.62
36.90,35.75,36.92,35.24
35.91,35.90,36.19,35.82
36.11,34.51,37.30,34.51
34.99,34.68,35.94,33.86
34.21,34.15,34.49,33.76
34.83,35.05,35.50,34.25
34.07,34.85,34.91,34.07
35.39,35.89,35.90,35.25
35.82,36.72,36.72,35.82
36.55,37.01,37.54,36.24
36.98,37.60,37.60,35.82
37.54,36.30,37.80,35.89
36.52,36.65,37.50,36.28
36.41,35.85,36.49,35.81
35.82,35.75,35.82,35.01
35.48,35.32,35.93,35.10
35.09,35.57,36.09,35.08
35.11,36.22,36.49,34.99
36.93,37.50,37.50,35.90
36.94,37.44,37.63,36.94
37.20,37.50,37.84,35.98
37.10,36.89,37.26,36.42
37.54,37.90,37.90,37.00
37.40,37.10,38.85,37.00
37.10,37.01,37.50,37.01
37.74,37.24,37.88,37.24
37.86,37.18,37.86,36.14
36.43,37.30,37.45,36.43
37.10,37.38,37.57,36.30
37.48,37.56,37.77,37.00
37.20,37.70,37.88,37.00
37.87,38.77,39.00,37.08
36.53,37.65,38.45,36.53
38.02,37.89,38.18,37.51
38.18,36.88,38.18,36.60
36.64,37.02,37.02,36.64
37.21,37.74,37.75,36.80
36.79,37.80,38.14,36.79
37.61,37.90,38.30,37.61
37.53,37.20,38.00,36.10
36.69,37.41,38.00,36.50
37.42,37.41,37.52,37.40
37.43,36.84,37.45,36.72
36.79,36.96,36.96,35.60
36.33,36.45,36.98,36.33
36.75,36.12,36.75,35.76
36.73,36.61,37.14,36.07
36.57,36.97,37.30,36.08
37.11,37.99,38.74,36.90
37.71,38.20,38.30,37.71
37.81,38.00,38.50,37.03
38.50,38.50,38.70,37.22
36.94,38.47,38.47,36.94
37.16,38.26,38.79,37.16
38.82,38.12,38.82,38.05
38.04,38.15,38.60,38.04
38.50,38.45,38.98,38.25
38.85,40.55,40.68,38.57
40.47,40.16,40.47,39.35
40.07,39.26,40.07,39.02
39.62,39.42,39.62,38.54
39.00,39.49,39.50,39.00
39.50,39.08,39.90,39.08
39.46,38.64,39.80,38.56
38.71,38.56,39.51,38.56
39.31,38.90,39.31,38.90
38.90,38.76,38.90,38.54
38.76,37.89,38.76,37.56
37.88,37.60,37.88,37.57
37.57,36.73,37.58,36.41
36.76,36.10,36.76,36.10
36.22,36.57,36.70,35.43
36.56,35.56,36.56,35.50
35.42,35.99,36.00,35.26
35.44,35.56,35.83,35.44
35.78,36.43,36.48,35.78
36.04,36.08,36.08,36.04
36.37,36.39,36.68,36.20
36.32,37.25,37.25,36.32
37.21,36.84,37.23,36.61
36.63,36.89,36.90,36.63
36.12,36.87,36.92,36.12
36.71,37.28,37.28,36.70
37.33,37.00,37.40,36.60
37.00,37.43,37.43,36.96
37.43,39.06,39.34,37.36
39.01,38.75,39.49,38.73
39.72,38.90,39.80,38.09
38.63,37.68,39.09,37.39
37.40,36.73,37.72,36.52
36.53,36.57,37.22,36.53
36.86,36.87,37.86,36.83
37.51,38.68,38.84,37.11
38.97,38.42,38.97,37.20
38.57,39.59,40.08,38.41
39.66,40.24,40.25,39.00
40.24,40.35,40.48,39.00
40.24,39.59,40.24,39.00
39.98,40.24,40.24,39.43
38.42,39.92,40.16,37.07
39.31,37.99,39.62,37.92
38.26,38.37,38.70,37.62
38.28,37.90,38.28,37.75
37.90,39.14,40.14,37.90
39.17,38.79,39.35,38.39
38.21,38.13,38.25,38.04
39.19,38.07,39.19,38.07
38.17,37.93,38.53,37.75
38.23,39.55,40.08,38.23
39.72,39.86,39.86,37.58
39.40,40.15,40.25,39.30
38.42,40.46,40.81,38.42
40.40,40.10,40.40,39.74
40.40,40.24,40.40,38.85
39.92,40.10,40.10,39.63
38.39,39.29,39.90,38.39
39.15,40.56,40.56,39.15
39.74,39.02,39.74,39.00
38.90,39.30,39.40,38.66
39.79,38.85,39.79,38.71
38.67,39.45,39.45,38.67
39.35,39.67,40.00,39.00
39.35,39.45,39.60,39.04
39.05,39.47,39.80,39.05
39.25,38.96,39.25,38.96
40.10,38.68,40.10,38.68
38.76,38.98,39.95,38.67
39.76,38.61,39.76,38.59
38.98,39.20,39.20,38.33
39.38,39.59,40.50,39.10
39.59,39.59,39.59,39.59
39.21,39.41,39.80,39.09
39.60,39.62,40.10,38.68
40.00,39.47,40.00,39.47
40.07,39.45,40.07,39.13
39.11,38.92,39.79,38.73
39.22,38.70,39.22,38.70
39.03,39.68,39.68,38.99
39.74,39.02,39.74,39.02
38.33,39.68,39.91,38.33
39.36,39.26,39.94,39.25
38.90,38.92,39.50,38.89
39.25,38.99,39.79,38.51
39.80,39.04,39.80,39.00
39.38,39.03,39.38,38.23
39.04,38.63,39.40,38.48
38.82,38.44,39.21,38.32
38.54,39.62,40.10,38.19
39.81,39.94,40.50,39.39
39.92,40.08,40.50,39.04
40.15,39.96,40.50,39.66
40.22,40.45,40.50,40.11
40.02,38.45,40.77,38.44
38.59,39.11,39.70,38.34
38.45,38.31,40.21,38.31
38.58,38.25,40.21,38.19
38.35,39.24,39.24,38.35
39.43,40.24,40.24,39.43
40.17,40.19,40.25,40.17
40.29,39.86,40.29,39.86
40.15,40.10,40.15,40.10
40.09,40.71,40.81,39.98
40.35,40.25,40.35,40.21
39.44,39.62,40.18,39.44
39.70,40.38,40.38,39.67
40.29,40.42,40.81,40.22
40.54,39.95,40.54,39.72
40.41,40.76,40.76,40.41
40.01,40.01,40.01,40.01
39.96,40.08,40.08,38.41
40.48,40.48,40.48,40.48
39.57,40.19,40.48,39.21
40.24,40.27,40.27,40.24
40.23,40.58,40.58,40.20
40.53,40.02,40.53,39.70
40.00,39.98,40.01,39.55
40.42,39.65,40.42,39.56
39.36,39.36,39.36,39.36
39.37,39.36,39.66,38.71
39.50,39.34,40.00,39.10
39.54,39.30,39.78,39.30
39.53,39.71,40.41,38.80
39.30,40.09,40.09,39.30
40.00,40.25,40.25,39.99
40.44,40.32,40.64,39.98
40.32,39.88,40.32,39.45
40.01,40.32,40.70,39.63
40.16,40.49,40.71,40.16
40.35,39.84,40.35,39.69
39.99,39.40,39.99,39.40
39.58,39.52,40.20,39.48
39.60,39.97,40.26,39.15
40.19,39.47,40.19,39.47
39.79,39.50,39.80,39.45
39.48,39.17,39.48,38.85
39.39,39.50,39.50,39.17
39.79,39.98,40.51,39.38
39.81,40.50,40.60,39.81
40.60,40.00,40.60,40.00
40.00,40.38,40.72,39.21
40.50,43.99,44.49,40.50
43.74,46.25,46.25,43.74
46.08,45.99,46.54,41.29
45.62,45.00,45.76,41.08
44.91,45.01,45.50,44.64
45.00,45.00,45.00,42.04
45.00,44.43,45.00,44.40
44.42,44.69,45.00,43.78
44.98,44.88,44.98,44.13
45.00,44.12,45.48,43.72
44.20,44.82,45.45,44.20
