STRA,Strayer Education,NASDAQ
50.34,49.37,50.39,47.39
48.98,48.75,49.35,47.83
49.32,49.39,50.42,48.91
49.37,47.75,49.37,47.58
47.94,47.92,49.80,47.71
47.64,48.83,49.50,47.64
48.96,49.78,50.21,48.51
49.59,48.97,50.62,48.74
48.73,49.64,50.26,48.20
50.42,50.46,51.42,49.64
50.40,48.79,51.00,48.39
49.09,49.76,49.89,47.57
49.87,50.76,51.11,49.45
52.06,51.28,52.85,50.46
51.06,51.20,51.86,50.26
51.14,51.29,51.73,49.79
51.47,50.94,51.67,50.83
51.29,51.06,51.64,50.48
51.09,52.31,52.77,50.88
52.28,49.86,52.28,49.72
49.69,51.10,51.17,48.82
51.06,50.55,51.77,50.17
50.57,49.15,51.44,49.00
48.71,43.84,48.71,43.11
43.39,44.01,44.25,43.00
44.00,43.99,45.25,43.99
44.26,43.57,44.80,43.32
43.99,44.26,44.42,43.05
44.90,45.37,47.25,44.30
45.19,44.80,45.36,44.37
44.94,46.03,46.14,44.53
46.04,46.17,46.91,45.23
45.79,47.04,47.26,45.39
47.26,45.95,47.26,45.20
45.90,44.63,45.90,44.49
44.50,44.68,44.98,44.16
44.80,44.30,45.21,43.50
44.27,44.32,44.72,43.56
43.85,42.31,44.29,42.24
42.14,42.52,43.10,41.33
42.54,41.84,42.60,41.82
42.00,41.57,42.18,41.40
41.47,40.18,41.57,40.10
40.18,40.69,40.99,40.10
40.12,40.86,40.94,40.03
40.85,41.74,42.50,40.62
41.45,41.10,42.04,40.80
41.11,41.25,41.34,40.69
41.29,40.70,41.31,40.40
40.69,39.96,40.92,39.68
40.32,39.49,40.44,39.38
39.49,40.01,40.49,39.27
40.10,40.48,41.35,40.06
40.69,40.96,41.29,40.16
40.91,40.98,41.76,40.72
41.01,40.91,41.83,40.40
40.63,40.87,41.60,40.62
40.97,40.43,41.44,40.14
40.54,40.03,40.61,39.76
40.33,40.74,40.88,39.92
40.82,41.24,41.66,40.74
41.17,42.00,42.19,40.99
41.96,42.51,42.56,41.50
42.42,41.85,42.44,41.39
41.63,42.25,42.45,40.89
42.21,41.11,42.24,41.08
41.05,41.34,41.64,40.93
41.47,41.17,41.47,40.92
41.00,41.61,41.81,40.88
41.17,41.52,41.66,40.54
41.42,42.01,42.51,41.11
41.82,42.24,42.36,41.42
42.14,40.97,42.26,40.44
41.15,41.14,41.36,40.98
40.85,40.92,41.21,40.70
40.83,40.33,40.83,40.25
40.30,40.16,40.47,39.92
40.43,41.10,41.59,40.43
41.00,41.53,41.84,40.75
41.37,41.42,41.51,40.76
41.40,40.76,41.55,40.62
40.90,40.80,41.20,40.54
40.74,41.35,41.36,40.44
41.54,41.47,41.54,41.01
41.50,42.27,42.39,41.40
42.53,43.69,43.79,42.00
45.22,47.08,48.29,44.85
47.11,48.74,48.89,46.64
49.05,47.92,49.99,47.83
48.07,48.19,48.34,46.91
48.19,49.17,49.28,48.07
49.40,49.26,49.99,48.80
45.50,39.42,45.50,38.16
37.51,37.85,39.15,37.35
37.88,37.85,38.42,37.51
37.88,37.73,38.24,37.14
37.82,37.60,38.29,37.31
37.68,36.87,37.88,36.50
36.84,37.50,38.19,36.77
37.50,37.16,37.83,37.04
37.18,37.54,37.65,36.88
37.54,39.26,39.88,37.45
39.34,38.26,39.82,38.04
38.16,38.46,38.76,38.03
38.56,37.90,38.91,37.82
37.95,37.86,38.66,37.77
37.86,37.86,38.45,37.76
37.87,38.21,38.54,37.84
38.21,38.36,38.47,37.57
38.35,37.38,38.79,37.13
37.39,37.60,37.80,37.27
37.72,37.01,37.93,36.90
37.23,37.15,37.33,36.97
37.03,36.34,37.47,36.01
36.21,36.05,37.00,35.93
35.63,35.73,36.10,35.27
35.61,35.33,35.74,35.11
35.66,35.15,35.71,35.00
35.04,34.66,35.60,34.42
34.62,34.36,34.80,34.18
34.29,34.02,34.76,33.64
33.85,33.94,34.24,33.65
33.91,34.06,34.69,33.71
34.20,34.19,34.57,33.89
34.22,34.34,34.70,34.12
34.29,34.47,34.75,34.16
34.45,34.37,34.55,34.20
34.50,34.62,34.83,34.24
34.88,35.23,35.61,34.61
35.41,35.80,36.15,35.16
36.14,35.28,36.26,35.26
35.26,35.20,35.56,35.04
35.05,35.07,35.44,35.02
35.02,34.47,35.32,34.45
34.50,33.87,34.64,33.78
33.96,34.14,34.35,33.82
34.29,35.18,35.46,34.20
35.38,36.27,36.32,35.33
36.76,38.37,38.88,36.76
38.44,38.26,38.87,37.79
38.46,38.34,38.73,37.75
38.29,38.52,39.26,38.01
38.54,40.22,40.74,38.54
40.23,41.08,41.93,39.90
40.86,41.98,43.46,40.86
40.31,38.48,40.64,38.32
38.92,39.15,39.57,38.70
39.29,39.63,39.85,38.60
39.41,38.84,39.55,38.36
38.83,37.50,39.27,37.40
37.22,36.26,37.87,35.62
36.11,37.01,37.37,35.78
36.73,35.74,36.90,35.50
35.93,35.43,36.16,35.00
35.06,34.96,35.81,34.89
34.75,34.07,35.21,33.51
34.33,34.18,34.87,33.78
34.10,34.37,34.71,33.83
34.11,35.44,35.57,34.08
35.57,36.11,36.21,35.34
36.03,35.21,36.28,34.80
35.35,35.50,36.12,34.72
35.51,35.59,36.44,35.32
35.28,35.94,36.19,35.05
35.89,34.40,35.89,34.36
34.55,34.61,35.01,34.13
34.50,33.65,34.62,33.61
33.75,34.21,34.52,33.56
39.03,47.17,47.50,38.15
46.37,47.26,47.40,44.56
47.26,49.39,51.12,45.38
49.71,49.34,50.33,49.05
49.46,49.11,49.53,47.82
49.08,47.77,49.72,47.67
47.51,47.62,48.65,47.01
48.27,47.38,48.70,47.33
47.35,46.82,47.77,46.63
46.82,46.87,47.56,45.91
47.10,47.49,49.00,47.10
47.22,48.12,48.20,47.21
48.03,46.46,48.68,46.31
46.19,46.51,46.76,46.01
46.60,45.74,46.83,45.58
45.64,46.03,46.33,44.82
46.35,45.72,46.52,45.02
45.88,46.86,47.18,45.75
46.86,46.40,47.15,46.32
46.26,46.60,46.92,45.95
47.05,47.63,48.32,46.80
47.67,45.96,48.11,45.88
46.21,46.39,47.10,45.65
46.55,44.33,47.00,44.01
44.39,44.27,45.58,44.13
44.36,45.83,46.28,44.32
46.06,46.43,46.89,45.90
46.46,47.85,48.22,44.88
47.68,46.49,47.68,46.04
46.48,45.75,46.95,45.24
46.04,44.75,46.04,43.89
44.63,43.19,44.86,42.81
43.30,43.73,44.53,42.97
43.92,43.40,43.92,42.60
43.40,42.34,43.79,42.20
42.11,42.12,43.04,41.82
42.52,44.05,44.11,41.85
44.04,43.79,44.24,42.32
44.04,45.02,45.08,43.35
45.03,44.29,45.68,44.21
44.25,44.07,44.66,43.59
44.16,44.54,45.04,43.36
44.53,43.49,44.94,43.41
43.54,43.66,44.75,43.19
43.64,43.08,44.33,42.52
43.09,42.17,44.37,41.60
42.46,42.55,42.85,42.24
42.35,42.63,42.93,41.52
42.77,42.71,44.40,42.11
43.01,43.42,43.95,42.76
43.02,42.64,43.21,42.01
42.25,42.85,43.20,41.76
42.74,51.87,52.35,41.91
51.41,51.74,53.94,50.38
51.62,53.70,53.85,51.62
53.60,55.59,56.10,53.41
55.29,56.07,56.85,54.84
56.18,56.04,56.22,54.95
56.05,56.31,56.65,55.39
56.50,57.50,58.18,55.86
57.61,58.94,59.38,56.97
58.79,59.47,59.99,58.17
59.66,59.21,59.89,58.86
59.00,56.58,59.32,56.00
56.57,56.58,58.24,55.89
56.61,56.24,57.28,55.61
55.98,55.37,56.52,54.76
55.60,54.87,55.94,54.66
54.96,54.64,54.99,52.88
54.64,53.42,55.50,53.00
53.24,53.71,53.89,52.15
53.36,54.96,55.09,53.36
54.86,55.36,55.96,54.38
55.37,55.15,55.78,54.37
55.28,56.34,57.52,55.28
56.37,56.30,56.75,55.40
55.91,55.25,56.35,54.88
55.36,55.64,56.51,54.39
55.75,55.71,56.76,55.29
55.72,55.78,56.61,54.87
55.91,55.50,56.03,54.84
55.62,55.56,55.91,54.99
55.49,53.30,56.08,52.92
53.30,52.88,53.86,52.04
53.00,52.68,53.00,52.31
52.75,52.51,53.33,52.30
52.44,53.14,53.32,52.14
52.98,52.94,53.45,52.33
52.62,52.64,53.28,51.93
52.50,52.51,53.11,51.70
52.59,53.88,55.07,52.55
53.64,53.00,54.71,52.70
53.03,53.28,54.20,53.03
53.03,52.33,53.28,52.02
52.16,51.20,52.30,50.96
51.43,52.98,53.25,51.15
51.92,52.87,53.52,51.92
52.75,52.50,53.10,51.04
52.93,51.60,53.21,51.22
51.42,50.78,52.35,50.66
50.90,50.66,51.32,50.18
50.25,50.38,50.90,50.01
50.22,51.40,51.82,50.06
51.08,49.47,51.80,48.96
49.65,50.41,51.08,48.94
50.42,49.39,50.42,49.35
49.47,49.73,50.06,48.95
49.27,48.66,50.01,48.55
48.54,47.70,48.65,47.47
47.83,51.11,51.46,47.83
51.53,51.27,51.53,50.74
51.36,51.82,53.96,49.50
53.46,56.04,57.03,52.50
56.45,57.12,57.48,54.76
56.77,56.03,58.21,55.92
55.88,56.11,56.57,55.42
56.42,56.17,56.76,55.40
56.13,56.27,56.64,55.54
56.60,58.02,58.98,56.20
58.02,57.39,58.02,56.98
57.53,57.66,57.97,56.68
59.00,58.51,59.00,57.41
58.93,58.88,59.34,58.29
59.17,60.07,60.36,58.75
60.05,60.53,61.26,59.50
60.09,60.54,60.94,59.40
60.52,60.11,60.61,59.60
59.95,59.85,60.63,59.43
60.05,59.46,60.54,59.38
59.57,59.51,61.49,59.43
59.49,60.54,61.58,59.49
60.15,59.69,60.75,59.41
59.76,60.72,60.98,59.13
60.72,60.68,61.17,59.61
60.96,59.30,61.12,59.21
59.25,59.60,59.99,59.04
59.39,60.15,60.55,59.21
59.97,59.84,60.47,59.09
59.56,59.05,60.35,59.01
59.04,59.43,59.73,58.98
59.02,60.30,60.87,59.02
60.46,60.26,60.46,59.58
60.39,60.11,60.55,59.36
60.03,59.91,60.35,59.35
60.02,60.02,60.73,59.70
60.45,60.89,60.99,59.99
60.90,60.10,60.90,59.43
59.75,59.82,60.48,59.22
59.76,59.44,60.62,59.27
59.64,59.53,59.94,59.07
59.49,59.14,59.58,58.17
59.37,59.23,59.57,58.79
58.67,59.36,59.74,58.51
59.52,59.88,60.74,59.47
59.85,60.08,60.42,58.91
60.29,60.24,60.93,59.83
60.71,59.84,60.71,59.62
60.09,60.04,60.36,59.68
59.67,59.25,59.80,59.17
59.28,60.19,60.67,58.93
60.10,58.97,60.18,58.87
58.67,57.75,59.50,57.28
57.62,59.10,60.14,57.27
59.53,60.15,60.25,59.06
59.75,62.79,63.14,59.19
61.97,63.06,63.56,60.33
63.90,64.15,64.79,63.46
64.03,65.40,67.03,64.03
65.91,65.50,66.03,65.07
65.41,65.19,65.43,64.77
65.55,66.30,67.81,65.55
66.09,65.01,66.09,64.99
64.89,64.97,65.30,63.37
65.04,68.96,68.96,65.04
69.00,66.67,69.85,66.41
69.64,71.10,75.11,69.15
72.52,73.19,73.53,71.62
73.95,71.92,74.05,71.69
71.92,75.65,76.74,71.57
75.79,78.17,78.74,75.79
78.01,78.52,78.98,77.95
78.73,79.01,79.25,77.42
79.34,79.01,79.66,78.02
78.73,78.46,79.33,77.80
78.32,78.89,79.34,77.89
78.78,77.37,79.77,77.19
77.35,78.88,79.64,76.87
78.60,76.23,78.98,75.78
76.46,76.88,77.32,75.42
77.07,75.38,77.07,75.25
75.37,76.06,76.60,75.15
76.84,75.69,77.92,75.48
75.71,76.06,76.53,75.55
76.01,75.76,76.39,75.47
75.75,75.93,76.50,75.49
75.80,75.69,77.41,75.46
75.42,73.29,75.42,72.75
73.19,76.47,76.61,72.70
76.65,76.27,76.81,75.78
75.93,75.38,77.12,75.26
75.34,75.71,76.65,75.23
75.32,72.61,75.65,71.00
71.77,73.75,74.36,70.96
73.31,72.36,73.69,71.98
72.47,72.76,73.99,72.06
72.03,71.18,72.62,70.76
71.30,69.71,72.42,69.51
69.40,68.82,70.43,68.71
68.78,69.54,69.75,68.30
70.35,72.43,72.98,70.01
72.33,72.08,72.87,71.04
72.33,72.72,73.06,70.82
72.91,73.36,74.59,72.77
73.61,73.86,74.92,72.86
74.20,74.27,74.43,72.99
74.13,74.59,74.89,72.92
74.62,74.48,75.00,74.40
74.49,74.28,75.00,74.15
74.69,72.63,74.69,71.14
71.89,70.52,72.84,69.61
70.56,69.08,70.56,68.23
69.66,70.43,70.47,68.55
70.74,70.27,71.03,68.60
69.98,67.92,70.48,67.34
67.90,67.14,67.90,65.32
67.54,67.75,69.50,66.72
67.27,68.66,69.00,66.93
68.77,67.04,68.96,66.99
66.83,69.59,69.71,66.70
69.59,68.57,69.59,67.70
68.63,68.24,69.25,67.46
68.69,70.08,70.73,68.20
70.21,67.98,70.74,67.77
67.99,67.89,68.35,64.19
67.17,70.76,70.91,66.43
70.98,70.32,71.50,69.32
70.57,70.88,71.13,69.43
70.49,67.00,71.21,66.35
67.28,68.11,68.26,65.93
68.40,71.31,71.40,67.92
70.72,70.15,71.85,69.93
70.15,70.00,70.94,68.99
69.17,64.03,69.17,61.50
64.02,62.75,64.08,61.72
63.26,62.22,63.26,61.10
61.93,63.60,63.74,61.88
63.73,63.15,63.97,61.91
63.03,62.41,63.97,61.70
62.22,61.84,62.93,61.52
61.53,62.30,62.41,61.53
61.84,62.14,63.19,61.84
62.21,61.45,62.21,61.01
61.45,61.68,62.58,60.82
61.73,61.65,62.61,61.52
61.80,61.35,61.85,60.08
61.16,61.82,62.60,61.11
61.57,60.87,61.61,59.82
60.88,61.23,61.45,60.16
61.03,60.10,61.36,59.59
59.74,61.15,61.99,59.53
60.98,60.85,61.33,60.14
60.35,59.77,60.90,58.87
59.71,60.67,61.00,58.78
60.09,59.90,60.99,58.72
59.76,59.95,60.08,59.24
60.38,61.06,61.60,60.03
60.81,59.93,60.90,59.27
60.36,59.83,60.51,59.25
59.79,59.96,60.64,59.70
59.93,62.52,62.55,59.54
62.15,63.50,63.63,61.80
63.82,62.67,64.33,62.44
62.51,63.08,63.68,62.04
62.80,63.13,63.87,62.00
62.69,59.14,62.69,59.01
59.00,58.56,59.89,57.93
58.54,59.93,60.30,58.41
60.08,55.11,60.72,55.01
54.86,53.41,55.30,53.26
53.40,55.00,55.84,53.07
55.10,54.50,55.97,54.39
54.27,53.83,55.16,53.70
53.58,52.97,54.59,52.76
52.91,52.58,53.65,52.10
52.74,52.16,53.13,51.90
52.42,52.13,53.02,52.05
52.36,51.89,52.51,51.52
52.42,51.88,52.54,51.75
52.09,53.08,53.66,51.98
53.07,52.79,53.58,52.29
52.20,52.38,52.55,51.63
52.67,54.01,54.35,52.64
54.48,53.94,54.79,53.46
54.03,54.15,54.87,53.14
53.85,54.34,54.42,53.24
54.16,53.40,54.16,52.83
53.71,52.74,54.35,52.30
52.54,52.91,53.18,52.40
52.67,51.88,52.67,51.54
51.56,50.72,51.56,50.01
50.81,50.40,51.13,50.28
50.37,50.41,51.07,50.21
50.14,48.94,50.35,48.45
48.72,46.84,49.36,43.95
46.70,47.91,48.18,45.53
48.61,48.02,48.75,47.84
48.12,48.71,49.46,47.78
48.70,48.07,48.70,47.41
48.45,48.07,48.48,47.55
48.19,48.11,48.30,47.33
47.96,48.59,48.69,46.23
48.60,47.36,48.60,46.94
47.48,47.35,47.80,46.85
47.37,47.00,47.48,46.54
46.71,47.06,47.33,46.14
47.03,46.54,47.16,46.08
46.14,45.17,46.25,44.68
45.40,46.67,47.03,45.40
46.36,45.76,46.78,45.51
45.63,45.83,46.76,45.21
46.30,46.64,47.28,45.70
46.38,45.55,46.82,45.17
45.78,46.21,46.33,45.29
46.13,45.97,46.66,45.66
45.73,46.80,46.89,45.08
46.54,45.97,46.72,45.71
46.03,46.47,47.16,45.65
46.75,46.63,47.71,46.40
46.71,47.29,47.42,46.46
47.53,47.21,48.28,47.10
47.04,47.48,47.74,45.96
47.31,47.94,48.25,47.14
48.16,47.27,48.45,47.17
47.20,47.33,47.68,47.10
47.52,47.86,48.06,47.01
48.13,46.82,48.13,46.57
46.92,46.95,47.04,46.13
46.74,46.04,46.74,45.51
46.37,45.75,46.37,45.32
45.97,46.04,46.20,45.24
46.04,43.83,46.05,43.78
43.69,43.10,44.13,42.20
43.37,43.23,43.73,42.64
43.19,43.59,43.72,42.04
43.44,44.44,44.99,43.20
44.32,43.81,44.47,43.28
43.67,44.30,45.35,43.51
44.85,45.52,45.88,44.62
46.12,45.69,46.51,45.54
45.81,45.69,46.28,45.33
45.72,45.90,46.25,45.47
46.02,46.57,47.25,45.53
46.78,46.56,47.60,46.29
46.56,45.42,47.75,45.28
45.32,45.59,46.03,45.01
45.67,45.41,46.37,45.08
45.29,46.23,46.25,45.00
46.41,44.40,46.56,44.26
44.30,43.67,45.21,42.83
43.30,43.10,43.32,42.53
43.21,41.76,43.28,41.50
47.05,53.34,54.00,46.56
53.64,55.85,57.61,52.50
55.76,55.61,57.41,55.15
55.63,55.38,56.81,54.01
55.50,55.06,55.94,54.23
55.46,55.73,56.07,54.86
55.95,55.71,57.57,54.84
55.39,54.64,56.38,54.43
54.78,56.02,56.13,54.75
55.84,54.58,55.84,54.10
54.31,54.39,54.76,53.72
54.45,54.25,55.17,53.62
54.20,54.02,54.78,53.70
53.62,53.69,54.36,53.16
53.89,52.78,53.89,52.18
52.40,52.12,53.53,51.91
51.96,51.96,52.73,50.58
51.13,51.70,52.75,51.08
49.70,51.28,53.36,49.07
53.05,51.01,53.05,50.32
51.78,51.91,52.19,50.57
52.19,52.40,53.76,51.67
52.10,52.87,53.21,51.25
52.85,52.24,53.88,51.85
51.40,50.55,52.25,50.15
51.21,51.01,51.34,50.11
51.09,51.33,51.74,50.17
50.84,51.45,51.92,50.76
52.29,52.49,53.29,51.48
52.97,53.23,53.68,52.08
53.17,53.85,54.44,52.85
53.76,54.18,54.41,52.82
54.19,52.97,54.20,52.51
53.06,53.93,54.09,52.96
53.87,53.88,54.60,52.55
54.01,54.99,55.95,53.48
54.36,55.29,55.70,53.81
55.77,55.53,55.99,54.84
55.12,55.47,55.93,54.45
55.82,55.59,55.87,54.14
55.41,57.32,57.72,55.41
57.64,57.20,57.91,56.64
56.92,55.71,57.26,55.33
55.93,55.33,56.00,54.89
55.90,54.97,56.05,54.32
55.11,53.50,55.37,52.25
53.09,55.03,55.15,53.00
55.37,56.82,57.56,55.03
56.72,56.00,56.98,55.38
56.15,57.10,59.43,56.15
56.84,58.45,58.90,56.77
58.40,58.43,58.80,57.24
58.58,57.38,58.58,56.10
57.22,57.77,59.07,57.22
57.91,56.46,58.68,56.36
56.73,58.60,58.82,56.15
58.71,57.47,58.71,56.92
57.28,58.82,59.49,57.18
59.05,60.71,61.20,58.95
61.05,59.70,61.39,59.39
59.60,57.71,59.60,55.71
58.28,57.54,58.40,56.43
57.58,56.71,57.67,56.33
56.61,58.37,58.68,55.85
57.84,53.55,57.84,52.05
54.09,53.17,55.37,52.26
53.47,52.92,54.01,52.34
53.12,52.80,53.82,52.70
52.85,52.62,53.66,51.92
52.57,51.56,52.97,51.36
51.47,52.08,52.55,50.80
51.80,53.45,53.63,51.24
53.31,51.00,53.40,49.25
50.91,51.37,51.78,49.12
51.63,51.17,52.55,50.96
50.35,50.49,51.14,50.25
50.22,50.14,50.72,49.31
50.00,51.20,51.40,49.81
51.48,51.70,51.93,50.00
51.58,52.99,53.31,50.94
53.11,53.95,54.14,52.20
54.25,55.24,55.69,54.03
54.98,56.53,57.37,54.98
56.19,57.54,57.62,56.09
57.45,59.36,60.51,57.37
59.27,57.85,59.38,57.74
58.00,59.19,61.62,58.00
59.41,58.38,60.20,57.98
58.30,57.02,58.32,56.34
57.14,57.47,58.47,57.05
57.50,56.88,58.17,56.62
56.84,57.45,58.23,55.88
56.91,56.19,57.24,55.40
55.90,56.58,58.34,55.73
56.56,58.33,58.90,56.56
57.41,57.33,58.58,56.90
57.31,57.18,57.63,56.90
57.61,56.65,58.19,56.21
56.97,58.05,58.42,56.94
58.26,59.14,59.37,58.26
58.88,58.94,59.81,57.70
59.29,60.63,61.12,58.85
60.84,61.39,61.89,59.20
61.59,62.32,62.58,61.59
62.38,62.91,63.23,62.06
62.90,63.07,63.38,62.22
63.32,62.36,63.85,62.19
62.27,62.20,63.07,61.41
62.08,60.12,62.55,60.11
59.18,58.88,59.99,58.50
59.14,58.85,59.61,57.56
58.30,56.06,59.12,55.91
55.30,54.26,55.93,53.37
54.49,53.54,54.49,52.34
54.10,52.48,54.36,51.93
53.29,52.41,53.72,51.09
52.48,51.48,53.07,50.49
51.65,54.13,54.74,50.90
52.77,54.66,55.19,52.77
55.18,55.27,55.49,54.30
54.63,55.42,56.28,53.21
55.62,54.87,55.86,53.99
55.40,56.55,56.95,53.03
56.19,53.67,56.33,53.47
53.81,54.49,54.81,52.99
54.28,50.87,54.64,50.82
51.05,50.03,52.03,49.74
50.33,53.39,53.39,50.06
53.24,53.98,55.00,52.46
53.26,50.67,53.90,50.36
50.72,54.32,55.81,50.52
54.38,46.98,54.38,46.79
46.21,45.24,46.21,43.29
44.96,45.70,46.65,44.62
44.91,43.78,46.55,43.52
44.21,43.58,44.44,42.39
42.94,43.11,43.95,42.55
43.27,43.37,44.00,42.91
43.99,44.74,44.97,43.44
44.79,43.03,45.05,42.95
43.05,43.76,44.83,43.05
43.68,43.53,44.50,43.00
43.76,44.42,45.15,43.76
44.43,43.72,45.75,43.35
43.27,43.82,44.50,43.11
44.09,44.44,45.03,43.22
44.61,44.68,45.89,43.30
44.64,45.13,46.55,44.64
45.74,45.39,46.32,44.81
45.17,45.67,46.12,44.87
45.47,47.85,48.04,45.47
47.65,47.96,48.25,46.73
47.76,49.45,49.87,47.76
49.19,49.20,50.14,48.49
49.37,49.25,49.98,48.95
49.38,49.03,49.65,48.31
49.36,48.72,49.60,48.44
48.65,49.51,49.84,48.32
49.37,47.11,49.88,47.03
47.07,49.01,49.25,47.07
49.07,49.35,49.89,47.72
49.50,50.06,50.45,47.91
49.84,49.72,50.50,49.18
49.30,48.29,49.52,48.11
48.13,47.55,48.50,47.38
47.19,47.94,48.34,47.13
48.27,47.62,48.41,47.27
47.37,48.91,49.30,46.97
49.28,48.36,49.28,48.11
48.57,48.75,49.15,48.06
48.37,49.10,49.54,48.35
49.21,48.62,49.66,48.58
48.24,47.41,48.32,47.41
47.32,47.85,48.33,46.80
47.57,46.39,47.98,46.20
46.46,46.13,46.75,45.70
46.51,46.19,47.67,46.18
46.19,46.05,46.33,45.34
46.27,47.31,47.78,46.27
47.36,47.43,47.77,47.22
47.31,48.10,48.36,47.31
47.85,47.50,48.13,47.15
47.91,47.78,48.22,46.67
47.54,47.06,47.88,46.47
46.98,48.00,48.08,46.49
48.20,49.23,49.31,48.20
48.93,48.30,48.93,47.81
48.25,49.64,50.16,48.22
49.64,50.25,50.52,49.31
49.87,49.59,50.68,49.59
49.59,49.64,50.60,48.82
50.16,49.93,50.69,49.64
49.60,49.27,50.62,48.70
48.59,45.60,48.59,45.01
45.97,45.00,47.01,44.61
44.98,45.72,45.96,44.80
45.74,45.92,46.65,45.55
45.63,45.94,46.52,45.48
45.95,45.52,46.88,45.37
45.66,44.87,45.82,44.15
44.86,44.69,45.16,44.22
44.63,45.18,45.69,44.63
45.08,45.08,45.80,44.73
44.80,45.38,45.94,44.80
45.01,45.45,45.94,45.01
45.75,45.85,46.73,45.28
45.78,46.22,46.80,44.02
46.49,47.45,47.57,45.97
47.68,45.92,47.68,45.51
45.96,46.67,46.98,45.63
46.56,47.85,48.15,46.56
48.16,48.17,48.89,47.85
47.94,47.91,48.30,47.21
47.55,47.52,47.90,47.17
47.48,47.30,47.55,46.84
47.20,47.96,48.21,47.20
47.91,47.92,48.48,47.75
47.89,47.97,48.66,47.46
47.78,48.54,48.56,47.78
48.04,48.03,48.19,47.21
47.98,47.96,48.35,47.29
47.61,48.06,48.51,47.15
48.10,48.00,48.83,47.85
47.76,48.43,48.68,47.74
48.35,47.97,48.83,47.82
48.49,48.00,48.68,47.48
47.98,47.53,47.98,47.04
47.51,47.10,47.51,46.50
47.54,48.23,48.62,47.54
46.35,46.24,47.82,45.71
45.46,45.98,47.03,45.45
46.54,45.47,46.54,45.25
46.04,46.74,46.83,45.97
46.80,49.13,49.16,46.80
49.30,49.97,50.00,49.30
49.58,47.94,50.02,47.68
47.59,48.51,48.85,47.30
48.64,48.54,48.98,47.83
48.96,49.74,50.18,48.86
49.96,49.66,50.36,49.25
50.04,50.36,50.99,49.56
50.44,50.37,50.61,50.16
50.39,50.17,50.90,49.49
50.55,50.08,50.55,49.68
50.25,49.98,50.38,49.06
49.85,49.31,50.06,49.25
49.26,50.00,50.40,49.26
49.81,49.99,50.62,49.81
49.85,50.00,50.42,49.81
49.71,49.36,50.58,49.20
49.63,49.46,49.98,49.14
48.00,45.47,48.00,43.50
45.25,45.45,45.55,45.25
45.52,45.72,45.91,45.25
45.82,46.55,46.69,45.45
46.58,45.68,46.90,45.30
45.60,46.09,47.61,45.35
46.20,46.10,46.95,45.90
46.08,47.22,47.32,46.08
47.05,47.47,47.47,46.80
47.35,46.95,47.35,46.64
46.86,46.59,46.87,44.58
46.61,47.13,47.89,46.30
47.08,47.17,47.33,46.50
46.95,47.28,47.56,46.90
47.12,47.34,48.04,47.06
47.33,47.16,47.43,46.88
47.03,48.04,48.11,47.03
47.81,50.12,50.21,47.81
49.82,50.23,50.87,49.70
50.37,51.56,51.58,50.19
51.22,51.25,51.74,51.02
51.34,50.41,51.42,49.77
50.19,50.23,51.20,49.76
50.64,49.60,50.68,49.52
49.57,49.81,49.99,49.49
49.80,48.68,49.80,48.22
48.83,48.80,48.98,48.28
48.80,48.56,49.15,47.55
48.57,48.24,48.61,47.72
48.08,48.06,48.63,48.06
48.17,47.46,48.17,47.35
47.15,46.12,47.46,46.11
45.91,46.99,47.04,45.66
46.53,45.78,47.44,45.45
45.94,45.74,46.50,45.61
45.74,47.64,47.82,45.50
47.75,46.68,48.00,46.42
46.98,46.08,47.03,45.89
46.32,46.12,46.55,45.99
46.07,46.83,47.02,46.07
47.27,47.59,47.79,47.07
47.50,47.51,47.70,46.59
47.35,47.40,47.78,46.95
47.40,46.98,47.63,46.72
46.81,46.66,47.18,46.25
46.54,45.78,46.54,45.75
45.91,46.68,47.04,45.84
46.32,46.69,47.13,46.32
46.56,46.27,47.42,46.15
46.51,46.33,47.36,46.10
46.03,46.59,46.83,46.00
46.55,46.25,47.08,45.99
46.26,47.17,47.37,46.26
46.91,46.30,47.34,46.07
46.23,45.85,46.72,45.77
45.47,45.70,46.26,44.63
45.89,45.70,46.45,45.07
45.57,45.47,45.90,45.13
45.86,45.31,45.92,45.30
45.23,45.74,46.07,45.23
45.74,45.61,45.77,45.11
45.61,46.37,46.44,45.49
46.60,46.58,47.01,45.99
46.68,47.08,47.93,46.36
49.95,54.18,54.90,48.68
55.09,58.28,59.63,55.09
58.05,56.40,58.20,56.30
56.73,58.66,59.41,56.48
58.57,57.72,58.70,57.02
57.58,57.26,58.10,57.15
57.10,57.16,58.11,57.02
57.13,57.43,58.45,57.12
58.50,58.60,59.70,57.48
58.25,58.68,58.96,57.95
57.88,65.75,65.99,57.08
65.75,68.24,68.44,63.76
67.65,68.45,69.19,64.75
69.33,68.23,70.44,67.31
68.34,69.09,69.50,66.68
69.25,70.42,70.66,67.27
70.49,70.38,71.24,69.96
70.81,71.93,71.99,70.47
71.82,72.00,72.42,70.71
72.02,72.95,72.99,70.88
72.92,73.38,74.21,72.28
73.34,74.56,74.70,72.12
74.19,73.67,74.72,73.25
73.63,73.13,74.61,72.70
73.36,73.23,74.42,72.81
73.62,75.00,75.18,72.18
74.50,74.16,75.00,73.30
74.48,77.14,77.22,74.48
77.72,79.00,79.33,76.19
