TSRI,TSR,NASDAQ
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.04,3.04,2.99
3.00,3.02,3.02,3.00
3.00,3.00,3.00,3.00
2.92,2.93,2.93,2.91
2.94,2.94,2.94,2.94
2.94,2.94,2.94,2.94
2.94,2.94,2.94,2.94
2.94,2.94,2.94,2.94
3.06,3.15,3.20,3.06
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.92,2.92,2.92,2.92
2.90,2.90,2.90,2.90
3.19,3.19,3.19,3.19
3.20,3.20,3.20,3.20
3.02,3.00,3.02,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.18,3.18,3.18,3.18
3.02,3.00,3.02,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.13,3.01,3.13,3.00
2.99,2.99,3.00,2.99
2.99,3.05,3.05,2.99
3.00,3.04,3.04,3.00
2.97,2.97,2.97,2.97
3.00,3.18,3.20,3.00
3.12,3.15,3.17,3.12
3.08,3.08,3.08,3.08
3.19,3.19,3.20,3.19
3.19,3.19,3.19,3.19
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.18,3.18,3.18,3.18
3.18,3.18,3.18,3.18
3.18,3.18,3.18,3.18
3.08,3.20,3.20,3.08
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.19
3.16,3.20,3.26,3.16
3.18,3.35,3.35,3.18
3.35,3.35,3.35,3.35
3.35,3.35,3.35,3.35
3.38,3.25,3.38,3.25
3.21,3.10,3.40,3.10
3.18,3.18,3.18,3.18
3.15,3.15,3.15,3.15
3.15,3.15,3.15,3.15
3.15,3.15,3.15,3.15
3.15,3.15,3.15,3.15
3.22,3.22,3.22,3.22
3.22,3.22,3.22,3.22
3.27,3.27,3.27,3.27
3.27,3.37,3.37,3.27
3.37,3.37,3.37,3.37
3.40,3.40,3.40,3.40
3.18,3.16,3.18,3.16
3.15,3.15,3.15,3.15
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.29,3.38,3.38,3.29
3.37,3.37,3.37,3.37
3.37,3.37,3.37,3.37
3.25,3.28,3.28,3.25
3.28,3.28,3.28,3.28
3.40,3.62,3.74,3.40
3.62,3.62,3.62,3.62
3.61,3.61,3.61,3.61
3.60,3.62,3.62,3.60
3.62,3.62,3.62,3.62
3.61,3.61,3.61,3.61
3.61,3.65,3.65,3.61
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.38,3.75,3.75,3.38
3.78,3.78,3.78,3.76
3.77,3.71,3.77,3.39
3.40,3.40,3.40,3.40
3.61,3.50,3.61,3.49
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.45,3.45,3.45,3.45
3.45,3.45,3.45,3.45
3.45,3.45,3.45,3.45
3.80,3.64,3.80,3.64
3.64,3.64,3.64,3.64
3.64,3.64,3.64,3.64
3.64,3.64,3.64,3.64
3.59,3.59,3.59,3.59
3.59,3.59,3.59,3.59
3.43,3.59,3.59,3.43
3.59,3.59,3.59,3.59
3.59,3.59,3.59,3.59
3.40,3.48,3.48,3.40
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.44,3.44,3.44,3.44
3.43,3.49,3.49,3.40
3.49,3.49,3.49,3.49
3.50,3.45,3.50,3.42
3.50,3.50,3.60,3.43
3.50,3.50,3.50,3.50
3.58,3.60,3.60,3.58
3.70,3.75,3.75,3.70
3.66,3.43,3.66,3.43
3.42,3.49,3.49,3.42
3.61,3.61,3.69,3.53
3.61,3.61,3.61,3.61
3.58,3.58,3.58,3.58
3.59,3.48,3.59,3.36
3.47,3.39,3.47,3.39
3.37,3.36,3.37,3.36
3.46,3.37,3.54,3.35
3.41,3.84,3.84,3.35
3.45,3.43,3.57,3.43
3.43,3.36,3.43,3.36
3.39,3.67,3.67,3.39
3.40,3.36,3.45,3.36
3.35,3.40,3.50,3.35
3.37,3.38,3.50,3.37
3.41,3.37,3.50,3.37
3.40,3.37,3.40,3.37
3.36,3.27,3.36,3.27
3.35,3.33,3.35,3.33
3.30,3.39,3.39,3.30
3.44,3.35,3.45,3.30
3.39,3.29,3.40,3.25
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25
3.23,3.26,3.26,3.16
3.30,3.15,3.30,3.14
3.13,3.06,3.14,3.06
3.09,3.10,3.10,3.08
3.08,3.03,3.08,3.02
3.15,2.98,3.18,2.98
3.04,3.04,3.04,2.97
3.01,2.99,3.04,2.95
3.02,2.98,3.02,2.98
2.98,3.00,3.11,2.98
3.00,3.00,3.00,3.00
3.02,3.02,3.02,3.02
3.02,3.15,3.15,3.02
3.03,3.12,3.12,3.03
3.10,3.12,3.12,3.06
3.21,3.20,3.21,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.12,3.17,3.20,3.12
3.16,3.16,3.16,3.16
3.16,3.16,3.16,3.16
3.23,3.25,3.26,3.23
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.25
3.26,3.27,3.27,3.25
3.27,3.27,3.27,3.27
3.27,3.27,3.27,3.27
3.27,3.28,3.28,3.27
3.28,3.36,3.36,3.28
3.36,3.36,3.36,3.36
3.40,3.40,3.40,3.40
3.28,3.28,3.28,3.28
3.28,3.28,3.28,3.28
3.33,3.33,3.33,3.33
3.33,3.28,3.33,3.28
3.28,3.28,3.28,3.28
3.42,3.44,3.53,3.37
3.44,3.44,3.44,3.44
3.50,3.40,3.74,3.32
3.40,3.40,3.40,3.40
3.40,3.40,3.40,3.40
3.51,3.51,3.51,3.51
3.51,3.51,3.51,3.51
3.53,3.53,3.53,3.53
3.53,3.53,3.53,3.53
3.52,3.65,3.65,3.51
3.35,3.43,3.43,3.35
3.36,3.36,3.42,3.36
3.36,3.36,3.36,3.36
3.40,3.50,3.59,3.40
3.40,3.47,3.58,3.40
3.47,3.47,3.47,3.47
3.47,3.49,3.50,3.43
3.49,3.49,3.49,3.49
3.45,3.49,3.49,3.45
3.49,3.49,3.49,3.49
3.48,3.47,3.69,3.29
3.53,3.31,3.53,3.28
3.28,3.38,3.56,3.28
3.38,3.38,3.38,3.38
3.33,3.40,3.40,3.28
3.38,3.32,3.38,3.27
3.28,3.19,3.28,3.17
3.15,3.13,3.15,3.13
3.13,3.13,3.14,3.13
3.16,3.15,3.16,3.15
3.17,3.11,3.17,3.10
3.10,3.08,3.10,3.08
3.10,3.02,3.10,3.02
3.02,3.02,3.02,3.02
3.05,3.05,3.05,3.05
3.09,3.07,3.09,3.06
3.07,3.07,3.07,3.07
3.07,3.07,3.07,3.07
2.99,2.99,2.99,2.99
2.99,2.99,2.99,2.99
3.03,3.03,3.03,3.03
3.03,3.00,3.05,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.05,3.05,3.05,3.04
3.05,3.05,3.05,3.05
3.15,3.05,3.15,3.03
3.05,3.05,3.05,3.05
3.03,3.00,3.03,2.99
3.19,3.25,3.31,3.19
3.25,3.25,3.25,3.25
3.03,3.01,3.12,3.01
3.05,3.07,3.07,3.05
3.07,3.07,3.07,3.07
3.07,3.07,3.07,3.07
3.07,3.07,3.07,3.07
3.00,3.03,3.05,2.99
3.06,3.13,3.15,2.99
3.01,3.01,3.01,3.01
3.01,3.01,3.01,3.01
3.01,3.01,3.01,3.01
3.01,3.01,3.01,3.01
3.10,3.02,3.10,3.02
3.02,3.02,3.02,3.02
3.02,3.03,3.03,3.02
3.02,3.00,3.02,2.95
3.00,3.00,3.00,3.00
2.99,3.04,3.04,2.98
2.99,3.00,3.00,2.99
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.17,3.17,3.17,3.17
3.15,3.15,3.15,3.14
3.15,2.98,3.15,2.98
3.17,3.01,3.17,3.01
3.02,3.02,3.02,3.02
3.02,3.02,3.02,3.02
3.01,2.99,3.02,2.93
2.99,3.01,3.01,2.92
2.98,2.97,2.98,2.97
3.05,2.98,3.06,2.98
2.98,2.90,2.98,2.90
2.91,2.91,2.91,2.91
2.95,3.23,3.23,2.95
3.08,3.18,3.25,3.08
3.07,3.23,3.23,3.05
3.15,3.23,3.25,3.12
3.15,3.34,3.38,3.15
3.30,3.29,3.42,3.20
3.32,3.10,3.32,3.10
3.10,3.23,3.23,3.06
3.26,3.14,3.32,3.14
3.09,3.18,3.19,3.02
3.20,3.20,3.20,3.04
3.18,3.17,3.18,3.06
3.17,3.17,3.17,3.17
3.03,3.11,3.11,3.01
3.11,3.11,3.11,3.11
3.15,3.12,3.15,3.12
3.12,3.12,3.12,3.12
3.12,3.12,3.12,3.12
3.03,3.05,3.11,3.01
3.04,3.18,3.21,3.04
3.07,3.20,3.20,3.07
3.16,3.19,3.23,3.08
3.20,3.13,3.23,3.13
3.12,3.16,3.16,3.12
3.16,3.16,3.16,3.16
3.16,3.16,3.16,3.16
3.16,3.20,3.20,3.16
3.10,3.21,3.21,3.10
3.21,3.21,3.21,3.21
3.04,3.21,3.21,3.04
3.24,3.28,3.88,3.20
3.30,3.23,3.50,3.23
3.31,3.18,3.31,3.18
3.17,3.20,3.29,3.17
3.14,3.20,3.30,3.14
3.20,3.30,3.30,3.20
3.28,3.24,3.47,3.19
3.20,3.20,3.20,3.20
3.20,3.07,3.20,3.05
3.08,3.22,3.22,3.08
3.09,3.10,3.10,3.08
3.08,3.19,3.19,3.08
3.19,3.17,3.19,3.09
3.17,3.21,3.21,3.17
3.09,3.14,3.14,3.09
3.10,3.09,3.10,3.09
3.09,3.12,3.14,3.09
3.10,3.10,3.10,3.10
3.11,3.09,3.11,3.09
3.09,3.09,3.09,3.09
3.15,3.31,3.31,3.15
3.28,3.15,3.29,3.12
3.16,3.15,3.16,3.15
3.16,3.24,3.24,3.16
3.18,3.18,3.18,3.17
3.17,3.18,3.18,3.17
3.18,3.15,3.19,3.15
3.15,3.15,3.22,3.15
3.15,3.10,3.15,3.09
3.10,3.15,3.15,3.10
3.10,3.10,3.10,3.09
3.16,3.21,3.21,3.11
3.18,3.20,3.20,3.15
3.20,3.20,3.20,3.20
3.20,3.20,3.22,3.14
3.22,3.20,3.22,3.20
3.20,3.18,3.20,3.18
3.14,3.17,3.17,3.14
3.18,3.17,3.18,3.14
3.14,3.12,3.16,3.11
3.12,3.16,3.16,3.12
3.16,3.16,3.16,3.11
3.12,3.20,3.22,3.12
3.22,3.21,3.22,3.18
3.22,3.20,3.25,3.20
3.14,3.21,3.24,3.14
3.21,3.21,3.21,3.21
3.27,3.25,3.28,3.25
3.28,3.28,3.28,3.28
3.25,3.30,3.30,3.25
3.24,3.45,3.59,3.24
3.38,3.58,3.58,3.15
3.50,3.44,3.50,3.25
3.44,3.53,3.56,3.43
3.47,3.47,3.47,3.47
3.49,3.49,3.49,3.49
3.47,3.40,3.52,3.35
3.48,3.36,3.48,3.35
3.36,3.35,3.45,3.35
3.35,3.42,3.47,3.35
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.43,3.43,3.42
3.43,3.44,3.44,3.43
3.46,3.46,3.46,3.46
3.48,3.40,3.48,3.40
3.35,3.35,3.35,3.35
3.41,3.41,3.41,3.41
3.36,3.56,3.59,3.36
3.52,3.52,3.52,3.52
3.52,3.52,3.52,3.52
3.52,3.52,3.52,3.52
3.40,3.34,3.41,3.34
3.34,3.45,3.45,3.34
3.49,3.49,3.49,3.49
3.49,3.49,3.49,3.49
3.40,3.39,3.40,3.37
3.39,3.39,3.39,3.39
3.39,3.39,3.39,3.39
3.45,3.45,3.45,3.45
3.42,3.42,3.50,3.42
3.50,3.48,3.50,3.48
3.50,3.61,3.65,3.47
3.73,3.71,3.73,3.61
3.73,3.73,3.73,3.73
3.62,3.60,3.62,3.60
3.62,3.62,3.62,3.62
3.61,3.46,3.61,3.45
3.45,3.45,3.45,3.45
3.61,3.61,3.61,3.59
3.61,3.59,3.61,3.59
3.61,3.60,3.62,3.60
3.46,3.77,3.77,3.46
3.74,3.80,3.81,3.73
3.80,3.81,3.83,3.80
3.95,4.39,4.84,3.95
4.35,4.36,4.37,4.31
4.45,4.32,4.45,4.32
4.45,4.35,4.45,4.24
4.40,4.48,4.50,4.30
4.40,4.35,4.43,4.30
4.21,4.28,4.44,4.21
4.28,4.28,4.28,4.28
4.35,4.35,4.36,4.35
4.21,4.21,4.21,4.21
4.33,4.33,4.33,4.33
4.21,4.33,4.33,4.21
4.25,4.30,4.30,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.29,4.22,4.30,4.03
4.17,4.17,4.30,4.17
4.25,4.25,4.30,4.21
4.24,4.25,4.25,4.24
4.25,4.03,4.25,4.03
4.10,4.25,4.25,4.10
4.25,4.25,4.25,4.25
4.24,4.24,4.24,4.24
4.24,4.24,4.24,4.24
4.24,4.15,4.24,4.06
4.22,4.22,4.22,4.22
4.05,4.12,4.12,4.05
4.22,4.20,4.22,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.23,4.23,4.23,4.23
4.21,4.20,4.21,4.20
4.20,4.24,4.24,4.19
4.34,5.28,5.50,4.34
5.16,5.07,5.30,4.84
5.40,4.87,5.40,4.60
5.00,4.63,5.00,4.63
5.01,5.00,5.20,4.65
5.07,4.82,5.09,4.75
4.77,5.03,5.03,4.77
4.87,4.80,5.13,4.80
4.80,4.80,4.93,4.80
4.80,4.81,4.85,4.80
4.80,4.80,4.89,4.80
4.80,4.83,4.83,4.80
4.80,4.80,4.97,4.80
4.80,4.85,4.85,4.80
4.80,4.80,4.83,4.80
4.88,4.80,5.14,4.80
4.80,4.81,4.81,4.80
4.80,4.91,4.91,4.80
4.80,4.95,4.96,4.80
4.85,4.85,4.85,4.85
5.00,4.95,5.00,4.95
4.95,4.95,4.95,4.95
4.95,4.95,4.95,4.95
4.82,4.82,4.94,4.82
4.80,4.62,4.95,4.06
4.50,4.90,4.94,4.40
4.90,4.84,5.10,4.84
4.44,4.34,4.60,3.90
4.17,4.50,4.56,4.17
4.53,4.51,4.53,4.51
4.29,4.26,4.29,4.26
4.38,4.40,4.48,4.36
4.40,4.49,4.49,4.40
4.31,4.37,4.37,4.31
4.47,4.13,4.47,3.81
4.21,4.05,4.21,4.05
4.10,4.12,4.35,4.10
4.14,4.14,4.14,4.14
4.13,4.14,4.14,4.13
4.10,4.05,4.10,4.05
4.09,4.11,4.20,4.09
4.11,4.11,4.11,4.11
4.11,4.11,4.11,4.11
4.10,4.11,4.11,4.10
4.10,4.10,4.10,4.10
4.12,4.04,4.12,4.04
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
4.01,4.00,4.01,4.00
4.00,4.00,4.00,4.00
3.66,3.66,3.66,3.66
3.66,3.66,3.66,3.66
3.74,3.76,3.76,3.73
3.93,3.87,3.99,3.86
3.90,4.10,4.10,3.90
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
3.89,3.89,3.89,3.89
3.91,4.07,4.07,3.91
4.09,4.08,4.09,4.08
3.93,4.09,4.09,3.93
3.92,4.00,4.08,3.91
4.00,4.00,4.00,4.00
4.05,4.05,4.05,4.05
3.93,3.94,3.94,3.93
3.90,3.83,3.90,3.83
3.81,3.83,3.83,3.77
4.06,3.69,4.10,3.65
3.87,3.82,3.87,3.82
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.68,3.68,3.68,3.68
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.61,3.58,3.61,3.58
3.52,3.53,3.53,3.52
3.53,3.53,3.53,3.53
3.53,3.53,3.53,3.53
3.53,3.53,3.53,3.53
3.53,3.53,3.53,3.53
3.53,3.53,3.53,3.53
3.53,3.53,3.53,3.53
3.64,3.85,3.85,3.64
3.85,3.85,3.85,3.85
3.56,3.59,3.66,3.55
3.59,3.60,3.70,3.55
3.58,3.67,3.68,3.53
3.58,3.56,3.66,3.56
3.53,3.51,3.53,3.51
3.60,3.63,3.63,3.52
3.60,3.60,3.68,3.60
3.60,3.60,3.60,3.60
3.68,3.68,3.68,3.68
3.90,3.90,3.90,3.90
3.69,3.69,3.69,3.69
3.69,3.69,3.69,3.69
3.80,3.80,3.80,3.80
4.10,4.16,4.28,4.10
4.16,4.16,4.16,4.15
4.40,4.12,4.40,4.11
4.12,4.22,4.22,4.12
4.20,4.15,4.20,3.96
4.13,4.13,4.13,4.13
4.08,4.07,4.08,4.07
4.14,4.15,4.16,4.04
4.13,4.14,4.14,4.00
4.10,4.26,4.26,4.05
4.30,4.55,4.59,4.30
4.53,4.58,4.60,4.53
4.58,4.58,4.58,4.58
4.58,4.58,4.58,4.58
4.77,4.08,4.77,4.08
4.25,4.37,4.64,4.25
4.37,4.10,4.37,4.10
4.11,4.25,4.25,4.11
4.36,4.28,4.37,4.28
4.40,4.37,4.40,4.22
4.38,4.40,4.40,4.38
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.39,4.39,4.39,4.39
4.39,4.39,4.39,4.39
4.41,4.60,4.60,4.41
4.55,4.60,4.60,4.55
4.58,4.60,4.60,4.50
4.60,4.70,4.70,4.60
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.44,4.38,4.80,4.38
4.31,4.66,4.66,4.31
4.35,4.35,4.35,4.35
4.75,4.79,4.79,4.75
4.47,4.43,4.47,4.29
4.75,4.31,4.76,4.31
4.50,4.79,4.79,4.50
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.68,4.57,4.68,4.57
4.56,4.52,4.56,4.52
4.52,4.52,4.52,4.52
4.32,4.32,4.32,4.31
4.70,4.62,4.70,4.62
4.62,4.62,4.62,4.62
4.62,4.62,4.62,4.62
4.70,4.67,4.70,4.67
4.44,4.44,4.44,4.44
4.44,4.44,4.44,4.44
4.44,4.44,4.44,4.44
4.44,4.44,4.44,4.44
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.64,4.33,4.65,4.33
4.38,4.38,4.38,4.38
4.38,4.38,4.38,4.38
4.38,4.32,4.38,4.27
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.31,4.31,4.31,4.31
4.32,4.32,4.32,4.29
4.29,4.29,4.29,4.29
4.29,4.29,4.29,4.29
4.29,4.29,4.29,4.29
4.26,4.58,4.58,4.00
4.36,4.21,4.52,4.21
4.50,4.50,4.55,4.49
4.50,4.44,4.60,4.30
4.60,4.54,4.60,4.54
4.54,4.54,4.54,4.54
4.65,4.65,4.65,4.65
4.65,4.32,4.79,4.31
4.56,4.79,4.79,4.56
4.55,4.76,4.76,4.55
4.80,4.50,4.80,4.50
4.49,4.49,4.49,4.49
4.49,4.49,4.49,4.49
4.32,4.56,4.80,4.32
4.75,4.83,4.83,4.33
4.84,4.83,4.84,4.83
4.83,4.65,5.03,4.65
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.72,4.72,4.72,4.72
5.00,4.71,5.00,4.70
4.70,4.70,4.70,4.70
4.71,4.56,4.71,4.56
4.44,4.56,4.56,4.33
4.34,4.57,4.77,4.33
4.79,4.79,4.79,4.79
4.79,4.79,4.79,4.79
4.70,4.43,4.70,4.43
4.33,4.33,4.38,4.33
4.65,4.67,4.67,4.65
4.67,4.67,4.67,4.67
4.34,4.32,4.34,4.32
4.32,4.32,4.32,4.32
4.70,4.34,5.00,4.32
4.34,4.34,4.34,4.34
4.34,4.34,4.34,4.34
4.32,4.20,4.50,3.69
4.20,4.20,4.20,4.20
4.01,4.01,4.04,4.01
4.01,4.01,4.01,4.01
3.92,3.86,3.94,3.86
3.80,3.80,3.85,3.80
3.80,3.97,3.97,3.75
3.76,3.75,3.76,3.75
3.77,3.78,3.78,3.73
3.78,3.78,3.78,3.78
3.80,3.96,4.24,3.80
3.96,3.96,3.96,3.96
3.79,3.81,3.81,3.79
3.82,3.59,3.82,3.49
3.54,3.61,3.61,3.54
3.56,3.58,3.58,3.56
3.63,3.58,3.78,3.58
3.58,3.58,3.58,3.58
3.57,3.57,3.57,3.57
3.60,3.57,3.60,3.57
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.49,3.63,3.66,3.49
3.63,3.63,3.63,3.63
3.63,3.63,3.63,3.63
3.73,3.73,3.73,3.73
3.73,3.73,3.73,3.73
3.73,3.73,3.73,3.73
3.82,3.82,3.82,3.82
3.87,3.87,3.88,3.81
3.87,3.87,3.87,3.87
3.87,3.87,3.87,3.87
3.87,3.87,3.87,3.87
3.65,3.57,3.65,3.57
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.69,3.63,3.69,3.61
3.78,3.78,3.78,3.78
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.82,3.82,3.82,3.82
3.61,3.58,3.66,3.58
3.70,3.69,3.73,3.65
3.70,3.71,3.71,3.70
3.64,3.64,3.64,3.64
3.82,3.77,3.82,3.75
3.77,3.77,3.77,3.77
3.79,3.70,3.79,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.77,3.77,3.77,3.77
3.80,3.80,3.81,3.80
3.72,3.77,3.77,3.72
3.81,3.83,3.84,3.81
3.85,3.83,3.85,3.83
3.70,3.62,3.72,3.62
3.62,3.62,3.62,3.62
3.58,3.56,3.61,3.56
3.55,3.57,3.57,3.51
3.58,3.60,3.60,3.58
3.60,3.60,3.60,3.60
3.37,3.37,3.37,3.37
3.56,3.57,3.57,3.56
3.78,3.72,3.95,3.72
3.84,3.84,3.84,3.83
3.87,3.90,3.90,3.86
3.89,3.62,3.92,3.62
3.65,3.71,4.12,3.64
3.85,3.86,3.86,3.85
3.72,3.72,3.72,3.72
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.88,3.88,3.90,3.88
3.88,3.88,3.88,3.88
3.88,3.88,3.88,3.88
3.90,3.90,3.90,3.70
3.90,3.90,3.90,3.90
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.84,3.72,3.84,3.72
3.72,3.72,3.72,3.72
3.88,3.88,3.89,3.88
3.84,3.80,3.84,3.79
3.71,3.73,3.82,3.71
3.73,3.73,3.73,3.73
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.79
3.80,3.80,3.80,3.80
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.83,3.83,3.83,3.83
3.83,4.09,4.12,3.72
4.03,4.10,4.10,4.02
4.13,4.13,4.13,4.13
4.05,4.05,4.05,4.05
4.10,4.10,4.10,4.10
4.07,4.00,4.12,3.98
4.16,4.14,4.16,3.98
4.14,4.13,4.14,4.03
4.13,4.13,4.13,4.13
3.90,4.10,4.12,3.90
4.00,3.93,4.00,3.93
3.91,3.91,3.91,3.91
3.91,3.91,3.91,3.91
3.93,3.74,3.93,3.63
3.71,3.74,3.74,3.53
3.73,3.50,3.73,3.42
3.74,3.74,3.74,3.73
3.74,3.74,3.74,3.74
3.79,3.79,3.79,3.79
3.80,3.78,3.80,3.78
3.78,3.80,3.80,3.78
3.80,3.63,3.87,3.63
3.78,3.68,3.78,3.68
3.70,3.63,3.91,3.63
3.68,3.68,3.68,3.68
3.67,3.59,3.68,3.55
3.62,3.62,3.62,3.62
3.68,3.67,3.68,3.67
3.83,3.67,3.83,3.67
3.68,3.68,3.68,3.68
3.71,3.71,3.71,3.71
3.72,3.68,3.72,3.67
3.83,4.13,4.14,3.82
4.09,4.10,4.42,3.74
3.85,3.81,3.85,3.71
3.77,3.88,3.90,3.77
3.91,3.82,3.91,3.73
5.00,5.30,6.78,4.35
5.03,5.29,5.40,4.61
5.40,5.21,5.45,4.80
5.09,5.19,5.35,5.00
5.11,5.77,6.20,5.10
5.69,5.85,6.03,5.60
5.76,6.15,6.20,5.64
6.10,5.95,6.30,5.85
5.96,5.89,6.14,5.85
5.91,5.87,5.99,5.85
5.75,5.61,5.75,5.55
5.55,5.50,5.85,5.35
5.75,5.63,5.82,5.40
5.75,5.49,5.75,5.17
5.43,5.61,5.73,5.36
5.70,5.60,5.75,5.51
5.50,5.49,5.58,5.22
5.40,5.36,5.75,5.36
5.42,5.43,5.59,5.17
5.45,5.75,5.75,5.34
5.80,5.91,6.16,5.62
6.00,5.93,6.15,5.72
6.00,6.28,6.50,5.80
6.34,6.54,6.80,6.15
6.59,7.61,8.15,6.19
7.86,7.69,7.89,7.45
7.69,9.05,9.48,7.45
9.19,7.82,9.50,7.80
8.01,7.02,8.28,6.73
7.15,7.49,7.86,6.75
7.40,7.77,7.80,6.84
7.69,7.46,7.90,6.94
7.42,7.38,7.70,6.99
7.19,7.17,7.40,7.05
7.22,7.22,7.39,6.95
7.20,7.25,7.52,7.09
7.15,7.13,7.25,7.00
7.13,7.33,8.04,7.13
7.43,7.40,7.48,7.09
7.13,7.81,7.90,6.92
8.03,7.45,8.03,7.35
7.75,7.40,7.75,7.32
7.51,7.39,7.69,7.21
7.37,7.55,7.74,6.88
7.72,7.47,7.96,7.42
7.54,7.15,7.54,7.15
7.20,7.17,7.69,7.09
7.25,6.90,7.41,6.90
6.80,6.59,7.04,6.48
6.56,6.68,6.76,6.56
6.32,6.54,6.65,6.27
6.44,6.49,6.51,6.14
6.46,6.51,6.68,6.09
6.22,5.81,6.52,5.64
5.75,5.91,6.19,5.75
5.85,5.60,5.85,5.40
5.65,5.90,5.98,5.55
5.85,5.60,6.50,5.45
5.65,5.85,5.95,5.65
5.75,5.80,5.85,5.35
5.70,5.85,5.90,5.65
5.85,6.35,6.50,5.70
6.50,6.15,6.55,6.10
6.15,5.90,6.40,5.80
6.00,6.00,6.50,6.00
6.05,5.95,6.05,5.89
5.85,5.90,5.90,5.80
6.10,5.90,6.10,5.65
5.62,5.50,5.62,5.35
5.45,4.70,5.80,4.70
4.95,5.05,5.10,4.90
5.05,5.10,5.20,5.00
5.00,5.00,5.20,4.70
4.75,5.50,5.50,4.75
5.28,5.55,5.60,5.28
5.46,5.60,5.60,5.25
5.40,6.60,6.70,5.40
6.30,5.80,6.30,5.80
5.75,5.65,6.00,5.30
5.40,5.80,5.80,5.40
5.45,5.50,5.50,5.45
5.45,7.10,7.35,5.45
7.20,5.95,7.25,5.55
5.90,5.70,5.94,5.70
5.60,5.60,5.80,5.30
5.60,5.80,5.85,5.55
5.75,5.65,5.75,5.30
5.60,5.80,5.95,5.45
5.75,6.15,6.15,5.75
6.45,6.15,6.70,6.10
6.50,6.05,6.55,6.05
6.00,5.75,6.04,5.70
5.90,5.90,6.00,5.70
