FXB,Guggenheim CurrencyShares British Pound Sterling Trust,NASDAQ
154.72,152.95,154.72,152.70
152.83,152.90,152.94,152.53
152.37,152.26,152.55,151.77
152.25,152.44,152.66,151.98
152.46,152.34,152.47,152.08
151.80,151.25,151.88,151.05
150.49,150.67,150.72,150.12
150.42,150.17,150.42,149.82
150.26,150.25,150.48,150.12
149.55,149.61,149.82,149.50
150.59,150.78,151.01,150.59
147.01,147.15,147.24,146.90
147.46,147.64,147.64,147.33
146.83,146.80,146.87,146.26
147.13,147.28,148.03,147.06
149.06,150.00,150.25,148.84
148.95,149.12,149.36,148.95
148.97,149.11,149.12,148.80
149.00,149.61,149.72,148.92
150.44,150.16,150.52,149.61
150.14,150.27,150.97,149.87
150.62,150.75,150.75,150.54
151.36,151.55,151.76,151.35
151.40,151.80,151.88,151.40
151.45,151.08,151.68,150.95
151.22,151.91,151.96,151.09
151.91,151.87,151.96,151.66
151.54,151.49,151.54,151.34
150.73,150.42,150.73,150.33
149.46,150.12,150.56,149.37
150.08,149.19,152.18,149.19
150.34,150.88,151.00,150.34
151.54,151.59,151.59,151.27
151.48,151.45,151.81,151.45
152.71,152.93,153.18,152.69
153.14,153.45,153.65,153.14
152.95,153.04,153.24,152.95
152.83,152.60,152.84,152.60
152.38,152.47,153.99,152.37
153.20,153.08,153.41,153.03
153.40,154.39,154.47,153.25
154.41,154.23,154.44,154.08
154.51,154.48,154.59,154.38
154.75,154.68,154.87,154.61
154.77,154.72,155.05,154.57
153.88,153.79,153.94,153.68
153.36,153.75,153.90,153.36
153.72,153.70,153.73,153.57
153.38,153.38,153.38,153.19
153.08,153.18,153.23,153.08
153.02,153.03,153.03,152.83
152.71,152.93,152.93,152.62
154.68,153.65,154.68,153.24
153.98,154.22,154.36,153.97
154.22,153.81,154.22,153.76
154.34,154.21,154.34,154.08
154.84,154.88,155.16,154.84
155.11,155.24,155.26,155.11
155.70,156.12,156.13,155.70
156.08,155.98,156.17,155.93
156.55,156.63,158.11,156.38
157.29,156.89,157.34,156.88
156.94,156.93,157.00,156.81
157.49,158.94,158.96,157.46
158.81,158.17,158.81,158.09
157.97,158.02,158.08,157.96
158.45,158.34,158.45,158.04
157.60,157.91,158.04,157.60
158.40,158.66,158.68,158.40
158.08,158.20,158.24,157.86
158.87,159.26,159.26,158.87
159.30,159.70,159.76,159.20
160.17,159.85,160.69,158.13
160.20,160.10,160.29,159.89
159.55,159.39,159.59,159.36
158.39,158.00,158.53,158.00
158.65,158.73,158.78,158.48
158.86,158.60,158.94,158.55
157.15,157.37,157.46,157.04
157.11,157.57,157.57,157.11
157.38,157.40,157.40,157.10
157.87,157.76,157.87,157.66
157.25,157.75,157.79,157.23
157.56,157.24,157.56,156.77
159.20,159.44,159.44,159.02
159.58,159.43,159.71,159.36
159.19,159.25,159.35,159.16
159.61,160.11,160.26,159.61
159.39,159.44,159.56,159.39
159.26,159.78,159.88,159.22
159.62,159.56,159.62,159.33
159.20,159.16,159.39,159.15
158.44,158.23,158.78,158.14
158.50,158.11,158.55,157.85
158.36,158.10,158.40,158.10
157.44,157.01,157.44,156.93
157.42,157.56,157.56,157.28
158.18,158.24,158.27,158.02
158.71,158.60,158.81,158.47
158.08,158.53,158.84,157.93
157.92,157.93,157.93,157.36
157.64,157.64,157.64,157.49
156.90,156.86,157.20,156.65
157.56,158.05,158.17,157.43
158.60,158.39,158.72,158.32
158.91,158.90,158.93,158.70
158.90,158.80,159.02,158.57
158.73,159.00,159.00,158.73
159.41,158.79,159.49,158.63
158.98,159.48,159.48,158.98
159.65,159.90,159.90,159.59
159.39,159.26,159.43,159.05
159.24,159.83,159.85,159.23
160.69,160.48,160.69,160.32
161.06,161.30,161.52,160.96
161.37,161.23,161.44,161.19
161.64,161.56,161.91,161.52
160.96,161.49,161.70,160.96
161.14,161.04,161.15,160.72
161.32,161.11,161.48,160.92
161.43,161.95,161.99,161.41
162.07,162.15,162.20,161.92
161.67,161.46,161.75,161.11
161.27,161.18,161.37,160.91
160.45,160.65,160.67,160.38
160.71,160.72,160.93,160.63
160.45,160.31,160.47,159.90
161.42,161.58,162.47,160.07
161.12,161.38,161.55,161.06
161.14,161.10,161.50,160.93
160.99,161.21,161.30,160.98
161.32,161.40,161.40,161.26
161.78,161.79,161.99,161.78
162.80,162.32,162.89,162.24
162.48,162.67,162.89,162.47
163.03,163.30,163.38,162.98
162.36,162.03,162.36,161.84
161.71,161.70,162.07,161.68
161.64,161.62,161.95,161.59
161.53,161.69,161.91,161.40
162.13,162.15,162.32,161.99
162.22,162.42,162.45,162.17
162.21,162.44,162.70,162.21
161.28,161.58,161.58,161.27
161.89,162.05,162.20,161.82
161.04,161.34,161.40,160.84
161.29,161.20,161.36,160.87
162.01,161.70,162.07,161.68
162.32,162.31,162.43,162.17
163.18,163.37,163.43,163.12
163.62,163.86,163.90,163.61
162.81,162.58,162.81,162.42
163.33,163.38,163.43,163.22
163.58,163.38,163.58,163.20
163.19,163.09,163.40,163.06
162.66,162.34,162.74,162.32
162.26,161.95,162.27,161.93
161.03,160.66,161.25,160.52
160.63,160.86,160.86,160.51
160.45,160.71,160.88,160.25
160.85,160.87,161.02,160.79
161.41,161.74,161.75,161.37
161.58,161.63,161.81,161.47
161.97,162.07,162.43,161.97
163.10,163.45,163.50,163.10
164.00,164.09,164.12,163.79
164.65,164.98,164.99,164.65
164.63,164.28,164.72,164.28
164.33,164.35,164.75,164.26
164.28,164.08,164.30,163.79
164.32,163.90,164.72,163.73
163.58,164.07,164.19,163.40
164.65,164.18,164.78,163.94
164.04,164.16,164.16,163.77
164.22,164.38,164.49,164.06
164.66,164.94,165.13,164.50
164.71,164.08,164.85,164.05
164.44,164.19,164.44,164.01
164.55,164.67,164.85,164.55
164.58,164.87,165.24,164.58
164.84,164.74,164.84,164.65
163.78,163.90,163.97,163.78
163.73,163.68,163.90,163.68
163.64,163.70,163.74,163.51
164.34,163.65,164.51,163.62
163.57,163.86,163.86,163.57
163.63,163.82,164.12,163.63
163.35,163.39,163.43,163.03
163.67,162.81,163.95,162.59
162.55,162.51,162.63,162.35
162.52,162.43,162.52,162.36
162.35,162.49,162.84,162.24
162.68,162.76,162.96,162.56
162.98,163.39,163.42,162.91
163.72,163.58,163.92,163.56
163.82,163.90,163.91,163.69
163.71,164.17,164.24,163.71
163.84,163.81,163.96,163.72
163.92,163.69,163.97,163.67
163.27,163.37,163.41,163.25
163.31,163.24,163.42,163.19
163.60,163.55,163.68,163.51
164.94,164.88,164.94,164.83
164.96,165.31,165.40,164.72
165.03,165.20,165.34,165.03
164.71,164.77,164.86,164.66
164.62,164.76,164.85,164.62
164.73,164.66,164.82,164.57
165.50,165.40,165.50,165.30
165.47,165.29,165.52,165.29
165.40,165.34,165.44,165.33
165.68,165.66,165.75,165.58
165.29,165.19,165.38,165.05
165.23,165.40,165.40,165.23
165.49,165.39,165.49,165.37
165.81,165.48,165.81,165.43
165.68,165.62,165.83,165.62
166.00,166.17,166.32,165.96
166.22,166.26,166.37,166.17
165.69,166.11,166.16,165.69
165.99,166.05,166.08,165.95
167.27,167.14,167.31,167.12
167.01,166.90,167.02,166.90
166.91,166.72,167.02,166.70
166.01,165.78,166.01,165.70
166.28,166.03,166.30,166.00
165.89,165.62,165.89,165.62
165.01,165.08,165.23,164.99
165.14,165.30,165.40,165.10
165.59,165.56,165.73,165.54
165.63,165.54,165.73,165.50
165.75,165.75,165.77,165.75
166.22,166.33,166.33,165.93
165.98,165.99,165.99,165.87
165.79,165.57,165.79,165.56
165.51,165.39,165.53,165.19
164.60,164.48,164.60,164.38
164.53,164.54,164.59,164.41
164.88,164.94,165.09,164.81
164.83,164.83,164.92,164.68
164.95,164.82,164.95,164.70
164.87,164.75,164.90,164.75
165.04,165.42,165.51,165.04
165.28,165.41,165.41,165.28
165.30,165.33,165.33,165.24
165.02,164.89,165.02,164.80
165.40,165.30,165.40,165.30
165.81,165.66,165.81,165.61
166.92,166.98,167.01,166.80
167.15,167.09,167.15,167.05
166.86,166.91,166.93,166.85
166.76,167.15,167.15,166.54
167.70,167.64,167.77,167.62
167.58,167.48,167.58,167.33
167.30,167.55,167.55,167.30
167.23,167.10,167.23,166.96
167.23,167.07,167.30,167.02
167.33,167.54,167.54,167.29
167.50,167.65,167.65,167.40
167.76,168.38,168.38,167.76
168.68,168.75,168.88,168.64
168.76,168.88,168.91,168.76
168.68,168.72,168.74,168.63
168.37,168.56,168.62,168.37
168.39,168.55,168.56,168.39
168.33,168.79,168.79,168.33
168.40,168.60,168.63,168.40
168.33,168.37,168.39,168.22
168.00,168.02,168.11,167.95
168.89,168.65,169.06,168.63
168.60,168.57,168.61,168.50
168.22,168.25,168.35,168.16
167.74,168.08,168.14,167.74
167.88,167.98,167.98,167.80
167.83,167.84,167.86,167.73
167.60,167.58,167.67,167.52
167.05,167.11,167.11,166.91
167.01,166.99,167.13,166.93
167.12,167.02,167.21,167.00
166.59,166.65,166.71,166.57
166.21,166.31,166.32,166.19
165.99,166.05,166.10,165.99
165.55,165.37,165.74,165.37
165.61,165.82,165.82,165.61
165.80,165.99,166.01,165.75
165.56,165.72,165.74,165.54
165.53,165.60,165.70,165.52
165.12,165.01,165.31,164.96
165.05,165.12,165.13,165.05
165.23,165.34,165.35,165.15
164.41,164.16,164.42,164.10
164.11,164.15,164.15,164.03
164.13,164.24,164.25,164.05
164.53,164.54,164.54,164.41
163.52,163.43,163.52,163.37
163.68,163.16,163.70,163.16
163.09,163.08,163.22,163.08
163.15,162.96,163.18,162.88
163.00,163.04,163.08,163.00
163.09,162.70,163.12,162.70
163.17,163.02,163.19,162.95
163.02,163.02,163.07,163.00
163.07,163.23,163.31,162.97
162.37,161.94,162.41,161.94
161.88,161.83,161.88,161.69
161.55,160.73,161.56,160.61
160.45,160.54,160.66,160.31
158.85,158.37,159.16,158.29
158.40,158.53,158.55,157.95
158.75,159.39,159.50,158.58
159.79,159.48,159.79,159.47
159.59,159.85,159.98,159.48
159.69,159.62,159.78,159.52
159.49,160.03,160.34,159.36
160.63,160.06,160.82,159.78
161.00,161.01,161.33,160.76
160.81,160.23,160.84,160.23
160.57,160.87,160.91,160.51
161.19,161.19,161.29,160.79
160.86,160.61,160.86,160.58
160.47,160.39,160.63,160.19
160.03,159.68,160.08,159.63
159.69,159.69,159.86,159.61
159.30,159.33,159.51,159.25
159.32,159.03,159.61,158.98
158.85,158.63,158.85,158.40
157.22,157.00,157.23,156.83
157.24,158.05,158.18,157.24
158.39,158.21,158.43,157.99
158.17,158.93,159.06,157.65
158.98,158.37,159.19,158.36
157.59,157.73,157.91,157.57
158.23,157.97,158.23,157.80
156.58,156.31,156.65,156.28
157.15,157.04,157.81,156.10
157.48,158.21,158.21,157.30
158.00,158.15,158.33,157.86
158.65,158.96,159.02,158.52
158.71,158.41,158.72,158.41
157.69,157.77,157.98,157.65
157.48,157.49,157.73,157.47
157.79,158.13,158.14,157.79
158.65,158.48,158.65,158.48
158.95,158.60,158.95,158.54
158.41,157.32,158.73,157.31
157.26,157.57,157.57,157.26
156.88,157.20,157.24,156.74
157.07,156.99,157.10,156.99
157.25,157.20,157.32,157.20
156.85,157.02,157.13,156.75
156.30,155.61,156.30,155.61
155.60,155.85,155.98,155.56
156.15,155.73,156.16,155.73
155.89,156.42,156.49,155.89
155.51,155.12,155.58,155.07
154.68,154.36,154.68,154.32
153.47,153.97,154.16,153.22
153.67,153.69,153.81,153.62
153.66,153.63,153.67,153.60
153.95,154.03,154.37,153.95
154.55,154.24,154.55,154.19
153.76,153.90,154.09,153.71
154.12,154.32,154.33,154.12
154.25,154.36,154.50,154.25
155.11,155.20,155.32,155.07
153.55,153.46,153.55,153.43
154.73,154.64,154.84,154.47
153.73,153.65,153.78,153.59
153.97,154.03,154.31,153.97
153.87,154.12,154.43,153.76
153.38,152.99,153.38,152.97
153.47,153.81,153.87,153.44
154.02,153.91,154.38,153.91
154.12,154.34,154.34,154.12
154.14,154.39,154.41,154.14
154.46,154.38,154.53,154.23
153.82,153.71,153.82,153.58
154.50,154.52,154.70,154.50
154.32,152.96,154.32,152.66
153.64,153.92,153.93,153.57
153.86,153.59,153.86,153.45
153.44,153.01,153.49,153.01
152.33,152.33,152.48,152.10
152.62,152.72,152.76,152.62
152.83,152.77,152.83,152.77
152.70,152.35,152.70,152.35
152.75,152.82,152.98,152.75
153.01,153.06,153.06,152.93
151.24,150.61,151.24,150.58
149.37,149.82,149.99,149.37
149.00,148.81,149.12,148.80
148.15,148.37,148.52,147.92
147.93,148.13,148.46,147.93
148.37,148.93,148.95,148.37
148.77,149.02,149.11,148.68
148.93,148.91,149.15,148.73
149.38,149.62,149.64,149.38
149.48,149.03,149.48,148.82
148.92,148.88,148.92,148.11
149.11,148.83,149.11,148.81
148.29,148.60,148.61,148.29
148.85,147.35,148.98,147.33
147.12,147.23,147.57,147.12
147.54,148.27,148.27,147.51
149.19,149.23,149.46,149.00
149.02,148.83,149.12,148.65
148.39,147.95,148.39,147.50
147.57,147.91,147.91,147.28
147.67,147.52,148.03,147.49
148.28,148.96,149.16,148.19
149.38,149.33,149.52,149.25
150.18,150.60,150.65,150.12
149.74,149.59,149.91,149.38
149.43,149.41,149.58,149.41
149.53,149.76,149.97,149.47
150.05,149.58,150.05,149.52
150.88,151.20,151.20,150.67
151.21,151.21,151.37,151.03
150.74,150.79,150.91,150.36
151.61,151.64,151.90,151.35
151.41,151.28,151.63,151.28
150.83,151.05,151.33,150.76
151.39,151.78,151.84,151.31
151.50,151.76,151.76,151.22
152.08,152.45,152.45,152.07
151.58,151.26,151.58,151.18
151.14,151.56,151.73,151.14
151.04,150.85,151.07,150.72
150.78,150.85,151.02,150.78
150.33,149.83,150.33,149.72
149.55,149.52,149.64,149.42
148.10,147.72,148.12,147.54
148.41,148.53,148.59,148.24
148.04,147.89,148.22,147.82
147.25,146.57,147.25,146.25
146.88,146.09,146.88,145.83
144.96,144.68,144.96,144.33
145.40,145.58,145.72,145.03
144.59,144.70,144.98,144.59
143.90,146.73,146.73,143.84
145.58,144.53,145.58,144.21
146.03,146.71,147.12,145.77
146.57,146.92,146.97,146.24
146.26,145.73,146.26,145.72
146.30,145.92,146.38,145.92
145.45,145.76,145.94,145.42
146.19,146.04,146.41,145.89
145.26,145.21,145.44,145.10
145.23,145.61,145.82,145.15
145.35,145.49,145.62,144.92
145.56,145.50,145.64,145.44
146.82,146.09,146.99,145.96
146.01,145.48,146.34,145.44
146.79,146.13,146.79,145.99
145.14,144.29,145.15,144.12
143.73,143.71,143.87,143.59
143.68,144.00,144.01,143.60
145.06,145.01,145.21,144.98
145.10,145.71,145.71,144.88
146.34,146.57,146.83,146.11
146.94,146.85,147.05,146.55
146.21,146.28,146.42,146.14
145.97,146.50,146.90,145.90
147.65,147.57,147.69,147.32
147.10,147.76,147.85,147.10
148.69,148.95,148.96,148.35
148.62,149.42,149.72,148.62
150.12,150.35,150.46,150.11
151.12,151.39,152.05,151.12
150.72,150.66,150.86,150.39
149.33,148.58,149.33,148.43
148.39,148.38,148.42,148.31
148.70,148.83,149.13,148.70
149.40,149.64,149.95,149.39
149.24,149.76,149.81,148.88
151.24,151.66,151.73,150.76
152.13,152.97,153.08,152.13
153.50,153.77,154.01,153.50
153.91,154.40,154.51,153.91
155.00,154.73,155.00,154.46
154.35,154.38,154.96,154.34
154.03,153.52,154.03,153.47
152.03,152.11,152.34,151.99
152.46,152.45,152.67,152.27
153.68,153.66,153.90,153.49
152.20,151.82,152.20,151.67
150.87,150.88,151.09,150.72
150.46,150.52,150.68,150.16
149.97,150.16,150.33,149.87
149.83,149.96,150.06,149.60
149.71,149.04,150.08,148.83
149.93,150.48,150.68,149.93
150.26,150.33,150.61,150.20
150.71,150.70,151.01,150.61
149.22,149.77,149.79,149.18
149.85,150.52,150.55,149.73
150.26,150.90,150.93,149.70
152.24,152.41,152.54,152.10
151.93,152.21,152.22,151.93
152.05,152.43,152.78,152.04
152.29,153.04,153.11,152.29
153.15,153.41,153.51,153.15
154.30,155.33,155.36,153.91
155.94,155.83,156.04,155.52
155.86,155.66,155.86,155.59
155.28,155.10,155.32,155.06
154.32,154.28,154.54,154.08
154.33,153.93,154.40,153.77
154.36,154.35,154.36,154.25
154.41,154.37,154.51,154.19
154.08,154.25,154.82,153.81
154.53,154.06,154.60,154.05
153.23,153.15,153.38,152.91
153.08,153.04,153.12,152.97
152.50,153.03,153.24,152.50
151.42,151.67,151.86,151.18
150.64,150.61,150.67,150.37
151.00,150.82,151.05,150.51
152.08,152.14,152.26,151.79
152.31,151.87,152.44,151.86
152.98,153.34,153.37,152.63
152.97,153.35,153.45,152.80
152.96,153.07,153.16,152.96
152.76,153.24,153.38,152.56
152.67,152.63,153.01,152.56
152.36,152.46,152.59,152.36
153.15,153.00,153.24,152.83
152.64,152.22,152.64,151.98
151.96,152.03,152.07,151.96
152.40,152.54,152.80,152.40
152.96,152.97,153.08,152.96
153.54,153.00,153.78,152.88
153.12,152.95,153.13,152.63
153.52,153.12,153.54,153.02
153.09,152.76,153.14,152.76
152.97,152.67,153.19,152.62
153.35,152.94,153.35,152.86
152.17,152.14,152.21,151.92
151.57,151.79,151.94,151.22
151.97,152.79,152.96,151.97
152.72,152.73,152.76,152.52
153.10,153.18,153.50,152.94
152.69,152.89,152.89,152.67
153.15,153.41,153.50,153.03
153.28,152.81,153.28,152.76
153.81,153.56,153.81,153.48
153.46,153.75,153.83,153.31
153.67,153.85,153.85,153.54
153.83,153.85,153.98,153.58
154.85,154.71,154.85,154.15
154.68,153.83,154.69,153.76
152.74,151.67,152.74,151.60
151.14,151.12,151.25,150.66
150.44,150.99,151.13,150.36
151.06,150.37,151.06,150.36
150.16,150.09,150.34,149.99
149.98,150.00,150.22,149.95
149.78,149.57,149.78,149.32
148.82,148.80,149.03,148.75
150.76,150.92,150.92,150.64
150.73,150.53,150.79,150.53
151.24,151.38,151.63,151.24
151.27,151.16,151.27,150.97
150.92,151.19,151.19,150.92
150.77,150.35,150.77,150.27
151.57,151.81,152.12,151.57
152.16,152.77,153.05,152.16
153.25,152.11,153.25,152.09
152.14,151.85,152.14,151.85
151.11,150.67,151.11,150.37
149.55,149.49,149.55,149.18
149.50,149.40,149.51,149.24
148.58,148.71,148.71,148.39
148.57,148.68,148.99,148.57
148.46,148.52,148.58,148.40
148.41,148.21,148.41,148.17
148.53,148.34,148.66,148.34
148.82,148.89,148.90,148.82
148.74,148.49,148.74,148.37
148.83,149.31,149.31,148.83
149.88,150.18,150.20,149.88
149.63,150.47,150.47,149.63
150.24,150.01,150.24,149.96
150.49,150.38,150.53,150.32
148.98,149.57,149.57,148.94
151.03,151.71,151.73,151.03
151.38,151.73,151.85,151.06
151.42,151.25,151.52,151.25
151.78,151.52,151.78,151.47
151.70,151.26,151.70,151.26
151.49,150.98,151.58,150.96
150.90,150.79,150.98,150.79
150.44,150.15,150.45,150.10
150.15,150.38,150.52,150.15
149.93,149.92,149.94,149.87
149.76,149.49,150.15,149.41
149.49,150.02,150.11,149.49
150.78,151.14,151.48,150.78
151.14,151.01,151.52,150.99
150.53,151.10,151.24,150.53
150.73,150.73,150.73,150.54
149.27,149.02,149.53,149.02
147.45,147.44,147.72,147.19
147.79,148.07,148.18,147.79
147.98,148.10,148.10,147.94
148.76,149.06,149.11,148.76
148.94,149.15,149.20,148.79
149.06,149.14,149.16,148.82
148.83,148.95,149.00,148.83
149.09,149.04,149.10,148.97
148.98,149.23,149.23,148.97
149.71,149.78,150.12,149.68
149.10,148.80,149.10,148.80
148.44,148.03,148.59,148.00
147.65,147.69,147.79,147.44
147.90,148.11,148.20,147.60
147.40,147.41,147.50,147.28
147.38,147.49,147.50,147.20
147.59,147.72,147.72,147.40
146.61,146.37,146.61,146.10
147.18,148.35,148.44,147.18
148.04,147.96,148.04,147.75
147.59,147.38,147.59,147.36
146.85,146.97,146.97,146.85
148.12,148.65,148.76,148.12
148.46,148.45,148.68,148.45
149.00,149.11,149.23,148.94
148.35,148.24,148.35,148.23
147.92,147.21,147.94,147.21
147.35,146.89,147.77,146.59
146.13,145.93,146.13,145.61
145.90,146.10,146.13,145.83
146.01,145.79,146.08,145.73
145.24,145.07,145.39,145.00
145.65,145.60,145.69,145.47
146.09,146.16,146.33,146.09
145.90,145.68,145.90,145.64
145.03,145.16,145.20,144.78
145.28,145.07,145.32,145.07
144.79,144.32,144.79,144.26
144.34,144.08,144.34,143.80
143.81,143.65,143.81,143.36
143.24,143.22,143.24,143.00
142.71,143.13,143.15,142.54
142.72,142.22,142.72,142.03
142.66,142.45,142.66,142.25
141.22,141.36,141.40,140.84
141.09,141.43,141.63,141.09
141.39,141.13,141.39,140.89
140.51,139.52,140.56,139.52
139.22,138.78,139.25,138.39
138.87,138.72,139.16,138.58
138.16,139.26,139.28,138.06
140.26,139.70,140.55,139.70
139.56,139.48,139.71,139.30
139.70,140.55,140.58,139.70
139.88,139.42,139.88,139.37
140.33,140.62,140.91,140.14
139.70,139.47,139.70,138.67
140.04,141.35,141.38,140.04
140.92,141.17,141.17,140.85
142.42,142.83,143.25,142.39
142.86,142.65,143.01,142.65
141.96,141.81,141.97,141.54
140.80,141.24,141.32,140.76
140.81,141.55,141.92,140.74
141.82,142.26,142.27,141.60
141.46,141.70,141.70,141.20
141.41,142.00,142.04,141.41
140.30,139.86,140.30,139.81
139.80,139.86,140.30,139.75
140.37,140.26,140.51,140.10
139.51,140.50,140.57,139.51
137.91,138.48,138.54,137.86
137.75,137.14,138.00,137.12
136.28,136.37,136.60,136.15
136.42,136.69,136.85,136.08
136.02,135.70,136.17,135.67
135.78,136.25,136.33,135.78
136.33,136.55,136.75,136.15
137.26,137.78,137.90,137.24
138.00,138.84,138.89,138.00
138.62,139.20,139.26,138.62
138.61,139.60,139.75,138.49
138.95,139.08,139.20,138.73
138.82,139.16,139.29,138.82
139.53,139.73,140.06,139.53
140.18,140.63,141.22,140.18
140.12,139.87,140.27,139.87
138.73,138.46,138.73,138.40
137.73,139.65,139.65,137.73
141.39,141.81,141.88,141.36
141.89,141.64,141.92,141.59
140.88,140.66,140.92,140.55
139.08,139.01,139.32,138.90
138.45,138.08,138.45,137.82
138.22,138.42,138.68,138.07
139.50,139.51,139.75,139.38
139.88,140.80,140.91,139.64
140.96,140.68,141.44,140.51
140.47,140.56,140.77,140.47
139.07,139.20,139.25,138.65
139.78,139.58,139.92,139.58
138.88,138.53,138.88,138.21
137.51,138.21,138.53,137.51
137.90,137.50,137.90,137.50
137.99,138.23,138.25,137.99
139.33,139.30,139.60,139.23
139.63,139.57,139.63,138.97
139.03,138.98,139.26,138.88
138.51,138.47,138.55,138.28
138.77,138.91,139.21,138.72
138.81,139.60,139.76,138.81
140.84,140.85,141.04,140.68
140.76,140.23,140.90,140.23
140.75,140.17,140.76,140.01
140.84,140.99,141.30,140.73
141.67,141.61,141.86,141.55
143.08,142.50,143.10,142.50
142.51,142.18,142.57,141.50
142.49,142.93,142.96,142.40
143.28,142.91,143.41,142.84
143.30,143.50,143.59,143.30
142.91,142.22,142.92,142.15
141.83,141.77,141.86,141.57
141.63,141.67,141.73,141.54
141.33,141.13,141.44,141.03
140.98,140.89,141.00,140.67
141.34,141.26,141.57,141.11
141.30,141.30,141.54,141.26
142.00,141.35,142.00,141.24
140.64,140.42,140.64,140.33
140.65,140.78,141.00,140.65
141.52,141.41,141.65,141.21
142.71,142.67,143.11,142.59
142.88,142.75,143.14,142.60
142.35,141.69,142.35,141.69
141.57,141.64,141.70,141.25
142.82,143.07,143.17,142.72
143.70,143.88,143.94,143.63
143.84,143.39,143.84,143.25
143.05,142.89,143.23,142.88
143.07,141.61,143.28,141.52
141.02,140.89,141.10,140.73
141.05,141.15,141.38,141.05
142.45,141.97,142.45,141.89
140.93,141.43,141.46,140.93
142.28,142.22,142.66,142.04
142.49,141.88,142.58,141.80
141.59,141.66,141.73,141.40
140.66,139.43,140.71,139.04
138.64,139.13,139.90,138.63
138.50,137.93,138.60,137.80
138.59,138.74,138.86,138.30
138.03,139.00,139.35,137.00
139.85,140.41,140.65,139.46
143.20,143.62,143.74,142.71
143.81,142.99,143.81,142.98
143.76,143.64,144.46,143.14
145.44,145.46,145.60,144.17
134.09,133.30,135.34,132.60
129.56,129.23,129.58,128.40
130.74,130.57,130.96,129.80
131.84,131.32,132.32,131.21
131.14,130.15,131.43,129.13
130.34,129.87,130.42,129.51
127.92,127.38,128.03,127.16
126.77,126.42,126.78,125.81
127.26,126.21,127.28,125.95
126.86,126.54,126.89,126.36
126.98,127.08,127.24,126.55
128.49,129.57,129.95,128.38
129.70,128.44,129.71,128.40
130.29,130.36,130.59,129.91
130.13,129.26,130.13,128.42
129.48,129.55,130.10,129.28
128.48,127.93,128.53,127.83
128.66,129.15,129.28,128.44
128.85,129.05,129.40,128.75
128.12,128.09,128.16,127.85
128.17,128.40,128.46,128.11
128.33,128.33,128.81,128.02
128.30,128.97,129.27,127.88
128.58,128.62,128.62,128.21
129.25,129.35,129.99,128.76
128.98,128.77,129.17,128.77
129.82,130.43,130.63,129.78
130.17,130.11,130.34,129.81
128.32,128.34,128.49,128.05
127.28,127.76,127.97,127.27
127.47,127.42,127.61,127.35
126.66,127.06,127.14,126.64
127.60,127.13,127.62,127.00
126.86,126.65,126.86,126.59
126.86,126.15,126.92,126.15
125.83,125.84,125.94,125.75
126.66,127.43,127.51,126.65
127.21,127.34,127.85,126.76
128.38,128.68,128.69,128.26
127.39,127.81,127.86,127.30
128.04,128.34,128.52,127.94
128.76,128.95,129.02,128.76
129.40,129.25,129.64,129.22
129.02,128.85,129.03,128.67
129.08,128.31,129.73,128.22
127.68,128.06,128.16,127.64
128.09,127.77,128.14,127.73
127.82,128.31,128.41,127.82
129.61,129.59,130.11,129.26
130.28,129.90,130.39,129.85
130.50,131.14,131.29,130.46
130.65,130.33,130.86,130.16
130.26,129.91,130.34,129.81
129.86,129.65,129.86,129.37
129.67,130.29,130.38,129.67
128.97,128.91,129.05,128.68
128.68,129.32,129.34,128.36
128.96,129.40,129.40,128.81
128.09,127.09,128.18,127.01
127.82,127.35,127.89,127.23
126.68,126.86,126.90,126.50
126.94,127.42,127.43,126.57
127.93,127.70,128.13,127.68
126.47,126.63,126.73,126.39
126.54,126.72,126.83,126.43
126.71,127.11,127.21,126.63
127.04,127.14,127.17,126.80
127.05,126.66,127.08,126.54
126.91,126.60,127.17,126.55
125.53,125.46,125.73,125.19
124.66,124.32,124.77,124.22
124.50,124.49,124.68,124.33
123.45,123.23,123.69,123.13
120.98,121.53,121.76,120.90
120.93,120.72,121.11,120.59
120.31,118.47,120.31,118.10
119.28,119.24,119.74,118.99
119.21,119.57,119.83,119.03
119.40,118.89,119.43,118.89
118.84,119.07,119.17,118.61
120.12,120.06,120.35,120.00
120.19,119.88,120.32,119.71
119.44,119.65,119.88,119.37
119.11,119.35,119.52,119.05
119.40,119.34,119.50,119.11
118.45,118.98,119.17,118.01
119.29,119.41,119.55,119.25
119.39,118.83,119.39,118.70
118.72,119.05,119.25,118.55
118.73,119.50,119.57,118.60
119.54,119.44,119.64,119.29
120.24,119.98,120.44,119.93
121.72,121.67,121.74,121.29
121.94,122.19,122.59,121.94
121.23,121.11,121.24,120.87
120.76,120.76,121.17,120.74
120.75,121.27,121.85,120.72
121.78,122.45,122.83,121.57
123.13,122.99,123.32,122.66
121.97,121.93,122.11,121.49
121.26,121.65,122.16,120.85
121.62,121.37,121.74,121.19
121.49,121.26,121.67,121.14
120.47,120.58,120.70,120.11
121.65,121.96,122.11,121.56
121.21,121.18,121.42,120.96
120.70,121.41,121.69,120.70
121.36,121.60,121.68,121.29
121.11,121.15,121.37,120.99
122.09,121.95,122.26,121.92
121.59,122.11,122.18,121.34
123.55,122.91,123.57,122.61
