CMG,Chipotle Mexican Grill,NASDAQ
363.26,361.64,363.26,355.92
357.72,358.16,360.75,352.27
361.06,358.96,363.98,357.06
364.00,363.67,365.69,362.27
364.95,364.15,366.96,361.19
363.16,364.35,368.39,360.99
366.45,363.74,369.24,362.30
364.67,371.53,371.77,364.67
374.99,384.47,386.81,374.75
386.00,386.33,386.78,383.01
387.39,386.03,388.21,383.92
387.85,386.33,389.84,385.67
385.74,382.03,385.74,379.88
382.50,383.13,386.50,380.50
384.21,386.27,387.49,383.28
385.42,384.19,386.58,383.14
383.00,379.13,383.30,374.44
379.79,375.77,379.97,372.13
375.99,376.75,377.40,372.75
399.05,408.97,410.12,395.02
405.32,401.80,407.99,400.80
401.34,397.41,404.84,396.49
396.75,400.12,402.89,396.75
400.41,404.25,404.72,395.87
402.83,405.87,407.69,402.83
404.46,404.44,408.35,402.05
406.29,407.38,409.74,405.27
407.89,412.27,414.90,406.70
414.90,413.81,418.23,412.63
414.60,412.09,414.74,411.01
411.49,412.30,413.02,410.44
411.61,405.89,412.89,405.26
404.65,404.49,407.89,403.78
404.92,407.90,411.28,404.92
405.79,405.74,409.25,405.47
403.50,402.97,407.57,401.74
401.94,406.34,406.97,400.17
405.24,404.64,406.19,402.00
401.94,401.48,404.67,397.01
401.33,401.94,404.95,400.34
401.60,403.60,407.26,400.37
407.37,407.55,412.20,405.66
406.46,403.00,407.61,402.34
405.70,407.05,408.85,402.56
403.95,402.79,406.17,401.88
405.00,402.09,405.00,401.05
398.53,400.08,403.94,398.00
401.50,403.05,408.17,401.50
403.94,406.78,409.99,403.94
406.33,408.17,408.99,405.51
410.25,404.90,412.73,403.37
406.30,409.71,410.37,404.48
409.17,408.72,412.34,408.00
408.78,408.52,411.77,403.53
408.54,411.70,412.68,408.00
413.25,418.64,419.00,412.87
416.83,423.48,423.49,415.85
420.30,421.64,425.00,420.11
423.85,425.34,425.50,419.29
427.52,423.46,427.52,421.00
424.86,425.41,425.87,421.72
425.40,426.23,427.50,423.10
426.75,421.70,427.72,421.51
420.93,415.08,424.91,414.96
415.35,415.24,418.55,412.35
418.42,418.76,423.78,415.74
418.74,415.59,419.36,415.00
416.25,420.34,422.00,415.95
417.99,419.00,420.00,417.99
422.64,428.80,429.78,422.00
429.19,425.67,431.00,422.04
425.67,427.14,427.39,420.20
426.15,426.50,428.53,421.01
426.50,434.12,434.36,425.86
430.00,433.40,434.22,428.91
432.12,427.72,434.00,423.39
430.00,428.67,432.75,423.25
432.07,435.87,436.95,430.28
439.20,443.61,443.93,438.08
441.42,442.02,447.65,440.54
441.43,433.61,443.69,432.93
436.57,438.07,438.51,434.12
438.60,439.07,442.47,438.05
481.05,509.74,511.10,477.34
509.59,509.25,512.00,506.50
509.08,520.00,520.72,509.08
515.02,520.79,522.50,514.68
521.13,522.97,524.54,517.85
522.05,527.50,528.00,521.10
527.00,527.85,527.92,522.78
527.99,527.93,529.90,523.14
528.95,524.35,529.84,522.85
521.44,526.97,531.43,521.44
526.78,527.60,529.89,524.90
529.50,535.18,536.56,526.58
535.03,543.05,543.68,533.21
543.21,539.63,546.80,537.76
540.01,525.02,540.01,524.67
527.80,535.20,536.80,525.49
535.71,536.44,537.24,534.00
535.76,535.42,537.73,532.00
534.55,537.58,538.38,533.11
534.30,543.92,544.67,534.30
545.99,546.97,549.50,544.88
547.23,537.51,550.28,535.16
539.00,538.16,541.81,537.73
536.00,531.66,542.51,528.46
534.90,539.22,542.00,531.20
544.00,537.48,544.00,536.48
537.55,532.31,540.94,530.88
532.16,525.00,532.77,525.00
526.21,525.00,527.08,523.12
525.24,523.86,529.72,523.19
521.50,524.50,526.60,520.49
523.33,522.64,524.99,521.26
520.55,518.11,522.63,516.01
518.20,521.01,525.00,517.11
521.00,525.81,526.25,519.59
525.01,527.32,529.99,525.01
525.92,521.53,525.92,520.24
523.00,517.57,523.94,516.33
516.32,515.02,522.54,514.62
518.51,512.85,520.99,511.28
514.70,515.38,517.36,511.45
515.79,512.64,518.00,509.35
509.00,516.89,517.00,506.44
517.00,514.58,521.23,514.00
517.27,533.14,533.77,515.86
535.50,531.03,537.00,527.94
529.99,533.11,534.00,529.99
532.59,535.43,535.76,530.44
536.84,530.75,536.84,529.65
530.33,532.04,534.59,528.01
533.80,532.78,534.07,529.51
530.00,523.43,532.96,521.53
524.00,531.31,534.01,523.48
534.72,527.32,534.72,523.08
528.80,533.06,535.70,526.37
529.50,535.85,536.19,528.09
536.95,541.03,548.14,536.15
542.08,538.57,544.87,536.71
539.71,529.80,544.49,526.37
531.98,530.28,533.47,526.42
534.00,532.25,535.29,529.80
532.87,529.51,534.19,527.81
535.64,527.61,535.64,526.08
531.71,525.57,531.76,523.21
528.53,515.95,529.00,513.29
512.80,503.45,513.95,498.56
495.26,492.48,502.34,489.50
492.36,489.31,497.00,482.70
491.95,491.87,498.78,488.73
490.00,484.50,492.04,480.87
486.96,493.96,499.43,485.40
553.42,551.96,568.90,546.10
550.21,543.20,553.78,535.35
546.46,540.59,546.74,536.46
538.81,542.43,544.49,531.00
542.61,544.47,554.85,542.05
543.28,549.29,550.55,540.06
552.48,548.09,552.48,543.00
548.28,544.86,551.80,544.02
548.95,545.74,551.76,539.61
539.61,557.65,561.51,539.00
552.00,554.11,558.97,547.00
551.17,552.86,556.39,550.39
553.82,552.18,560.85,551.06
551.11,550.28,554.95,548.51
551.38,549.49,555.20,548.57
550.95,554.38,556.60,549.16
557.05,554.62,560.44,553.35
557.06,555.12,563.48,550.13
551.64,561.14,562.00,551.64
562.25,565.21,573.16,559.49
561.00,554.60,563.95,551.70
561.48,584.83,585.96,559.12
585.00,581.25,585.99,578.50
584.10,593.27,594.50,583.70
599.80,593.41,599.97,587.68
589.82,587.96,593.94,585.28
589.04,584.27,593.65,583.00
583.28,588.70,588.75,577.36
589.47,579.50,591.90,577.82
575.02,575.96,582.10,572.00
580.46,576.26,580.90,572.51
582.35,592.54,595.21,578.03
588.52,596.50,598.46,588.52
595.69,611.58,614.20,595.68
616.47,611.12,622.90,607.36
610.21,588.54,613.09,585.58
590.12,570.68,593.10,565.50
573.45,563.88,575.95,563.78
564.00,559.18,566.07,554.25
561.50,567.17,573.99,560.80
570.74,568.05,570.98,565.00
568.01,578.97,580.25,568.01
582.55,576.21,582.56,572.20
579.02,570.89,582.84,565.50
571.00,555.16,571.30,551.04
550.00,535.59,554.99,529.20
540.00,550.73,552.99,539.13
552.26,556.40,556.80,547.06
555.09,534.01,556.14,533.93
528.02,534.87,543.50,526.75
540.49,540.98,546.50,534.11
543.24,540.54,549.65,532.00
545.00,552.40,553.60,540.00
582.70,519.61,588.69,518.52
521.72,506.54,522.00,505.70
508.35,512.67,514.17,504.13
511.01,504.05,511.95,502.03
508.60,507.60,511.30,503.27
507.25,502.31,507.25,498.49
502.56,476.28,502.56,472.41
479.78,491.57,495.00,477.90
488.55,498.50,499.89,484.45
498.51,500.15,504.98,495.01
496.30,501.77,504.36,496.30
504.39,512.68,518.54,501.12
512.91,501.91,514.32,500.82
506.58,500.83,506.58,493.33
495.01,500.35,513.84,495.01
499.76,507.68,508.50,496.17
507.25,510.21,513.18,505.13
509.95,504.16,510.96,501.78
506.67,504.32,514.51,501.00
504.72,495.92,504.72,491.13
499.31,500.52,501.50,490.55
498.89,501.29,503.91,498.89
500.00,495.65,501.21,493.24
496.12,504.18,504.93,496.00
506.50,520.48,524.55,506.19
522.00,522.32,523.45,515.36
522.00,536.04,539.76,522.00
533.09,538.26,539.94,529.08
538.85,545.42,546.90,538.50
546.97,547.09,549.27,542.50
548.00,551.56,552.85,545.27
548.13,550.59,552.50,548.00
549.46,558.84,559.38,546.82
557.55,561.03,564.21,556.49
560.75,569.17,570.22,559.14
568.25,568.50,570.68,565.93
566.00,564.76,568.80,563.17
560.92,570.34,571.51,560.01
571.75,581.85,583.27,570.01
576.84,588.26,589.00,576.84
587.03,594.01,595.48,584.38
593.14,593.52,596.16,590.54
591.88,594.91,595.33,587.20
594.45,594.54,597.45,591.55
595.00,592.43,595.84,590.65
592.99,599.59,602.21,590.75
599.00,595.62,601.61,595.46
595.70,599.50,600.30,592.06
596.22,600.32,600.78,593.30
599.81,596.14,600.68,595.70
596.41,592.51,597.08,592.06
596.35,603.26,604.08,594.53
603.49,599.32,603.49,597.00
600.25,603.60,604.78,598.55
601.65,593.83,603.16,592.82
591.26,586.59,592.75,575.92
588.55,604.17,605.00,588.55
596.00,600.61,607.55,595.05
600.44,598.49,601.50,597.50
601.70,604.92,608.77,600.09
605.00,597.45,606.87,590.34
601.00,590.47,601.32,590.00
591.02,581.65,592.00,579.81
583.71,592.42,593.41,583.02
593.29,589.93,596.90,582.69
649.90,659.77,667.90,649.27
658.71,661.27,662.69,655.16
663.13,660.20,663.77,656.79
657.80,673.58,674.00,657.80
675.11,678.01,678.96,671.99
677.42,674.36,680.37,673.31
678.00,681.83,682.67,676.00
678.01,672.50,679.50,672.00
674.81,675.14,677.18,667.64
678.03,682.98,686.05,674.44
682.93,674.71,682.93,671.53
671.00,673.00,681.56,668.67
677.50,671.84,679.95,669.16
668.00,669.70,670.21,664.24
673.46,680.54,682.74,668.08
678.16,676.23,679.66,672.00
675.00,683.68,688.43,675.00
683.78,679.29,685.97,675.81
682.48,678.18,684.15,673.76
681.00,684.83,684.87,680.41
686.35,681.08,689.45,680.82
680.76,678.41,680.76,675.02
697.00,681.07,697.93,677.50
678.17,676.95,681.41,673.89
679.00,676.24,680.22,675.02
676.72,683.89,685.98,676.72
681.38,677.03,683.87,676.14
676.15,677.84,679.66,674.24
678.97,678.65,680.50,674.15
678.85,682.90,683.50,675.25
684.50,680.10,692.90,678.80
681.00,680.54,685.44,677.24
679.81,677.95,683.14,676.35
677.90,678.37,679.77,674.45
679.10,669.95,679.10,669.27
673.00,671.36,677.19,664.16
670.29,672.73,673.70,666.62
671.84,664.81,672.64,663.16
664.42,655.85,664.85,650.03
655.85,654.20,656.87,651.00
650.50,653.24,657.02,642.64
655.50,664.32,665.70,652.61
666.25,664.09,668.08,661.46
660.77,656.10,663.96,651.25
654.64,654.58,659.04,653.84
658.13,664.71,666.98,656.79
659.51,653.39,663.84,651.41
653.30,660.77,664.94,653.30
655.99,662.94,665.74,651.50
663.80,666.59,669.78,657.83
666.50,662.23,667.44,656.16
661.13,662.57,666.65,659.37
666.39,674.50,675.03,663.73
677.00,671.13,681.80,670.62
667.05,662.82,669.78,661.76
663.81,672.10,672.66,660.66
670.34,660.61,673.50,657.74
659.10,655.58,668.58,655.01
657.75,639.53,658.30,638.00
645.50,651.17,652.02,639.00
641.37,647.38,653.66,631.00
644.19,645.98,650.00,635.01
647.96,641.72,654.49,638.03
643.00,653.03,654.73,641.19
624.95,607.55,629.50,607.55
611.27,608.99,619.50,607.57
612.74,610.00,615.67,609.15
613.03,615.78,617.90,608.80
614.75,630.11,633.37,614.75
631.49,645.85,647.29,630.56
645.60,639.86,648.82,638.71
640.52,639.68,644.94,637.27
643.51,638.00,646.50,636.90
638.28,638.53,641.00,635.32
640.37,647.68,649.30,638.00
651.00,642.59,652.10,640.41
643.11,647.12,647.33,640.55
647.38,649.03,651.38,642.28
647.92,648.86,650.40,645.50
649.40,656.65,656.82,647.49
654.97,664.25,668.93,654.51
666.00,670.75,671.78,662.70
671.10,669.80,675.24,667.96
668.00,658.32,669.73,657.34
656.00,658.09,663.58,656.00
659.99,658.56,660.95,654.28
657.44,662.83,663.83,656.09
667.49,657.88,667.72,656.92
659.75,659.54,660.94,646.59
662.00,654.90,664.50,654.12
656.83,660.21,661.17,655.00
661.49,663.62,671.99,661.49
664.66,660.88,670.20,660.40
659.88,660.04,664.71,655.60
656.84,651.27,661.50,651.14
652.53,663.97,665.80,651.53
665.84,660.57,665.84,660.00
662.10,657.03,662.35,653.50
654.50,657.09,658.64,645.53
657.00,650.04,663.18,647.80
652.50,654.39,659.64,651.95
653.65,657.67,662.99,652.71
658.50,648.83,661.33,645.66
648.83,633.52,649.11,632.43
635.00,649.15,651.58,635.00
655.49,655.60,658.50,645.86
658.74,651.42,659.00,648.24
652.31,667.66,669.10,652.29
670.00,669.21,671.96,665.39
668.53,672.79,676.68,667.80
672.76,678.06,679.75,672.32
675.75,692.69,696.56,675.50
691.35,684.91,693.00,680.42
685.55,684.51,693.96,683.43
686.00,678.40,687.47,671.01
678.40,667.69,679.92,664.20
666.79,664.38,672.00,653.77
668.40,694.26,694.85,668.40
702.50,719.99,727.97,702.50
721.85,714.27,722.17,711.96
718.89,711.70,719.00,709.48
715.74,714.06,724.48,707.16
703.21,709.74,713.02,700.00
709.00,700.78,715.10,698.11
696.57,711.11,712.23,696.57
714.89,705.78,716.00,702.50
704.40,703.89,710.52,702.06
706.81,713.44,715.18,703.54
715.48,713.69,721.00,713.00
715.34,723.43,725.86,712.37
718.38,721.33,724.83,716.00
722.97,711.99,726.98,710.64
715.55,714.53,717.15,708.82
714.64,709.84,716.98,707.72
713.55,712.55,716.44,700.01
716.50,726.63,726.63,710.00
680.28,676.00,686.72,667.15
679.80,670.91,679.99,670.03
677.00,659.92,677.89,657.98
655.78,648.01,658.07,647.28
652.00,665.03,666.25,648.93
666.36,669.64,676.75,664.00
671.08,670.29,672.24,665.26
671.67,674.89,678.17,667.13
674.46,670.93,677.67,669.30
669.96,674.57,674.95,669.00
674.60,673.28,682.52,672.24
670.59,674.00,674.68,669.38
673.47,671.17,679.72,670.00
670.15,667.91,673.22,666.52
670.30,675.52,678.94,668.72
675.00,670.29,678.89,669.14
670.50,664.97,673.59,664.97
664.97,670.86,673.30,663.05
670.38,668.43,672.26,664.56
664.60,664.16,667.00,659.25
667.16,670.49,671.59,666.20
666.92,658.68,666.92,657.61
658.01,660.34,662.98,653.37
657.14,654.74,658.32,652.30
658.68,660.77,667.80,658.29
662.53,670.39,671.59,662.33
668.00,674.51,677.64,667.51
676.09,678.88,682.50,676.09
677.00,672.00,678.46,671.01
669.26,673.28,674.63,662.70
673.97,680.67,681.18,671.00
684.96,686.65,689.23,682.44
685.65,687.34,692.43,682.83
686.50,680.81,689.71,680.41
680.00,665.97,683.13,665.74
662.27,658.82,664.87,658.07
660.51,662.72,668.64,658.01
668.07,655.36,669.01,651.50
653.82,650.54,659.26,650.54
650.00,652.53,653.02,644.06
653.00,652.39,656.06,648.88
648.48,660.02,663.29,648.00
659.42,658.46,664.29,654.74
658.46,654.55,662.70,652.50
653.79,651.72,654.50,648.57
666.10,683.02,685.00,665.00
680.70,683.73,687.74,677.00
681.16,677.85,687.20,676.14
683.26,677.60,687.76,675.59
678.00,681.55,684.00,677.12
678.79,683.95,685.23,673.05
686.77,686.93,688.55,682.63
691.40,692.52,699.03,689.00
655.13,641.23,656.99,635.25
641.98,635.60,643.48,635.25
638.58,637.50,639.73,634.13
640.13,643.75,646.22,636.09
643.75,639.58,646.97,636.44
637.70,630.07,638.70,626.75
631.99,621.34,635.00,619.72
628.96,634.00,634.00,626.92
636.69,633.57,641.96,633.33
631.84,625.67,634.95,625.19
625.33,627.23,627.82,618.47
627.00,628.82,633.41,625.39
636.00,633.82,637.70,632.05
630.33,635.67,637.50,628.32
630.50,635.55,637.67,627.36
636.00,635.32,639.50,634.05
636.03,634.53,638.59,630.86
634.75,632.37,636.44,629.05
632.56,636.10,636.71,631.05
637.44,636.75,639.88,631.50
632.93,628.24,635.90,627.01
628.33,633.36,633.74,625.03
635.00,626.44,635.00,625.78
624.67,622.16,626.38,618.71
623.16,612.50,624.50,612.26
617.50,629.42,636.00,616.86
628.00,615.52,628.40,613.58
615.01,614.90,619.00,612.60
613.10,610.57,616.75,610.00
609.00,610.89,613.25,608.00
606.10,611.57,613.95,603.01
608.16,613.80,614.90,601.53
611.93,608.12,612.92,607.77
606.97,605.79,608.71,605.16
605.64,608.67,609.50,605.64
609.00,605.86,613.00,605.56
605.00,609.76,612.40,604.02
607.50,604.17,608.49,602.73
602.41,600.62,604.90,598.04
600.50,606.84,606.93,600.50
607.87,606.20,610.58,605.44
605.24,615.31,615.72,604.24
617.50,619.25,623.18,616.85
620.87,615.40,622.64,614.17
615.00,610.53,615.69,610.32
613.89,607.38,614.83,607.23
608.00,609.46,612.85,605.38
604.22,600.05,607.00,599.50
603.00,604.99,608.39,599.29
606.31,606.57,611.62,603.55
609.10,609.56,610.05,604.54
599.85,607.17,609.85,597.33
606.09,620.56,622.86,605.64
619.40,612.85,624.53,611.65
622.49,627.16,631.00,617.48
630.11,639.42,640.31,627.96
646.12,658.00,658.37,643.47
658.00,655.46,660.90,654.20
657.40,661.19,663.11,653.28
661.50,658.46,663.60,654.74
658.32,661.95,664.27,657.03
665.70,678.00,681.56,665.00
678.00,673.07,679.36,670.07
695.00,725.82,729.65,694.40
723.50,725.94,734.50,721.60
725.00,728.79,729.10,724.31
726.00,731.44,733.80,724.14
735.15,730.78,737.47,726.51
732.00,738.42,739.49,731.16
737.00,744.16,745.00,733.52
745.73,742.23,746.40,740.14
743.47,743.04,744.61,735.14
741.99,748.09,749.75,740.56
749.39,757.77,758.61,748.39
758.49,749.60,758.49,746.01
751.97,749.12,751.97,742.01
755.67,744.24,755.67,743.68
742.62,745.66,749.88,737.69
741.15,745.98,747.97,733.96
748.10,743.60,749.98,743.20
745.94,748.34,748.70,741.09
744.19,754.03,754.75,744.19
754.05,745.92,758.27,745.10
742.20,745.28,750.56,741.50
741.31,735.15,744.76,734.22
729.48,720.01,731.42,718.50
695.00,704.25,723.45,685.00
722.26,695.39,722.94,695.39
703.15,707.64,708.24,691.86
713.12,727.17,730.00,710.24
725.00,721.20,728.17,717.09
719.79,710.01,722.10,707.50
697.95,706.71,714.19,696.10
713.69,723.87,724.00,710.58
722.50,724.99,729.44,721.91
718.36,719.23,729.91,718.36
731.46,732.14,733.82,721.88
734.00,718.83,736.01,717.64
718.25,723.19,725.87,718.00
721.22,729.06,729.94,714.02
728.48,726.80,730.50,723.07
725.81,732.08,733.50,720.70
734.75,730.01,734.75,725.19
728.47,730.20,738.99,726.01
728.98,729.48,731.59,724.12
729.30,731.19,737.86,725.45
724.99,726.97,729.53,722.00
727.50,731.57,733.22,725.44
729.77,731.17,731.95,721.61
733.83,730.28,741.89,728.44
730.52,708.03,734.50,707.50
707.59,708.54,721.16,701.73
714.89,720.25,720.71,710.00
717.60,724.43,724.57,714.21
717.48,724.45,724.45,709.45
726.86,728.08,729.83,723.52
727.16,713.25,727.60,711.66
713.50,720.16,720.69,705.17
722.00,734.77,738.47,718.90
734.77,732.93,738.00,726.87
734.57,747.82,750.50,729.20
747.00,750.42,757.00,747.00
739.00,718.56,742.40,710.91
718.56,723.81,724.94,708.50
728.00,722.70,728.24,720.06
723.43,718.64,725.17,709.66
717.25,705.63,720.50,705.63
650.60,665.67,666.00,646.80
666.46,650.62,669.11,650.21
657.99,649.72,657.99,645.13
646.64,659.69,668.36,645.95
659.68,656.55,662.98,651.56
656.89,654.89,658.76,652.49
649.42,648.20,654.84,647.31
648.00,640.23,653.27,640.05
610.00,624.00,631.00,608.52
627.67,623.16,631.48,620.00
625.85,614.98,626.80,612.10
616.73,617.23,619.18,609.46
609.00,612.40,613.49,594.00
613.01,609.29,622.00,606.09
623.48,628.88,629.65,617.06
631.53,621.84,632.98,619.35
621.84,614.68,624.59,612.96
613.60,592.89,616.25,592.06
591.23,588.74,593.85,583.07
589.99,583.58,595.39,579.66
583.89,594.00,594.00,580.78
595.41,611.51,614.70,595.01
612.00,536.19,614.70,534.20
534.08,559.29,569.03,532.03
557.02,577.79,579.28,553.16
584.71,580.83,585.80,570.10
584.48,576.62,584.48,575.78
577.50,579.55,584.23,577.03
583.28,580.74,589.15,575.00
582.84,574.66,586.58,571.52
577.95,565.31,578.65,558.51
558.89,561.20,568.76,537.17
516.83,551.75,553.32,515.00
532.11,542.24,550.00,521.01
546.60,548.01,560.67,543.24
564.00,575.43,579.52,563.31
563.00,565.00,572.00,562.42
566.68,558.16,567.34,549.76
560.13,554.86,564.55,553.57
556.15,567.83,569.28,554.20
575.01,554.89,577.76,554.60
553.78,541.08,555.34,540.50
544.25,522.01,544.88,508.10
511.38,494.61,512.33,494.11
490.16,497.48,501.25,482.23
498.87,495.10,501.98,494.30
495.97,493.52,499.00,485.76
494.10,489.94,497.24,489.03
490.00,485.79,492.99,482.80
483.11,479.85,485.78,477.97
468.70,448.81,469.00,447.50
450.00,449.03,459.88,446.80
437.94,426.67,447.00,423.00
415.08,416.00,425.18,411.61
419.84,413.29,426.29,411.74
416.65,411.10,419.92,406.35
415.50,404.26,420.80,399.14
407.80,428.28,432.30,406.65
447.00,454.30,463.51,436.50
441.15,475.94,476.43,441.15
478.36,469.47,478.37,456.10
462.75,465.50,472.79,451.09
469.79,461.20,475.59,461.00
466.22,450.76,466.33,446.70
447.92,442.17,448.92,431.52
442.00,448.15,449.90,440.01
448.50,442.64,454.49,442.25
446.98,453.08,455.98,443.30
455.76,452.97,470.00,451.33
476.12,472.64,479.00,463.01
471.00,475.67,484.20,468.30
459.70,461.74,466.64,440.41
460.00,470.90,476.67,456.00
469.85,460.14,475.59,454.44
454.69,445.00,461.11,435.86
441.90,440.93,452.02,436.86
443.99,448.81,453.80,442.50
444.00,461.39,467.78,441.01
466.11,480.57,487.98,465.46
484.01,492.94,493.00,478.00
495.43,514.01,514.80,495.22
515.00,515.93,518.86,502.05
512.20,511.58,526.23,509.50
515.00,525.90,529.39,514.49
514.00,525.06,530.85,513.11
519.77,514.86,522.87,512.66
514.21,505.33,515.85,497.51
507.00,506.01,508.00,493.11
508.00,509.16,522.52,506.77
514.25,509.97,516.00,506.03
512.80,525.69,528.95,512.80
520.00,524.29,530.12,519.27
529.29,529.00,541.93,527.30
522.97,533.69,536.00,520.08
536.30,524.69,542.50,523.42
512.56,506.63,518.61,492.50
509.90,503.68,514.00,498.93
507.37,507.85,514.89,504.25
508.87,515.73,521.51,508.01
510.99,503.00,511.50,499.42
479.86,500.35,506.00,473.11
494.03,471.59,497.42,470.80
469.98,455.37,473.42,454.50
455.20,462.48,463.42,452.78
462.03,471.76,474.12,458.40
472.96,474.46,481.63,471.00
471.44,471.37,472.35,462.45
474.00,475.31,480.62,472.49
466.45,460.00,468.12,453.87
462.00,466.15,471.00,454.24
468.95,470.97,473.75,462.51
459.33,464.81,467.90,455.75
466.49,465.00,473.17,463.01
461.25,463.42,470.19,460.23
462.09,455.25,466.15,454.80
455.60,450.60,455.92,444.44
451.25,451.25,458.74,448.53
453.54,444.21,456.56,444.00
445.52,444.62,447.00,434.06
442.73,444.66,446.64,435.89
460.00,456.01,460.99,452.00
457.14,469.29,469.98,457.00
468.00,460.12,468.99,458.00
462.01,455.18,465.00,452.50
457.11,458.00,462.98,454.00
461.00,448.14,462.80,447.59
452.15,442.73,453.99,438.26
442.70,443.10,444.95,438.00
445.00,445.92,447.27,438.72
425.00,417.22,430.00,415.00
417.83,423.40,431.42,417.38
422.89,420.97,424.74,417.75
422.00,433.50,434.15,420.33
433.60,437.95,447.46,433.28
437.06,433.30,438.70,432.10
433.83,435.00,438.26,430.75
434.00,433.81,435.33,426.03
435.05,453.17,456.88,435.05
456.63,455.59,456.77,449.01
455.97,454.00,459.30,450.27
457.08,457.01,461.30,456.34
457.01,458.35,464.90,455.12
452.07,444.56,452.71,438.53
445.03,446.08,449.84,444.26
444.70,448.61,450.30,441.40
447.18,450.64,454.37,447.18
448.90,449.92,450.23,439.81
452.62,456.44,467.00,451.07
460.00,457.33,461.04,453.39
458.50,458.04,462.94,455.62
452.50,452.03,460.77,451.51
452.50,445.41,453.52,442.65
445.00,441.96,446.92,439.13
442.11,432.59,443.56,431.31
433.81,443.49,444.54,433.10
440.37,433.94,441.23,433.64
436.12,445.27,446.65,435.02
446.56,433.39,447.08,432.52
433.00,429.20,434.87,423.00
426.12,415.79,427.20,415.15
412.56,405.26,413.87,403.13
400.26,394.00,405.40,393.63
390.60,395.27,395.87,384.77
396.14,390.31,402.35,389.41
393.24,393.55,396.67,389.59
395.50,397.27,400.41,393.00
399.79,396.94,401.96,396.69
399.37,391.96,399.66,387.89
391.00,392.99,396.88,388.18
393.25,408.89,413.02,393.20
397.25,400.73,413.57,396.75
399.56,388.78,400.22,386.70
396.39,391.67,397.44,389.00
396.43,409.49,410.34,395.49
409.49,402.76,409.87,401.57
400.00,393.91,405.28,391.51
395.00,396.38,399.30,391.01
393.85,401.05,402.06,393.85
393.99,390.78,395.56,386.10
393.00,399.71,404.09,392.10
407.01,403.18,413.00,402.09
405.38,408.34,410.66,401.13
411.40,416.63,421.97,411.00
420.94,417.98,422.18,412.00
409.63,404.86,411.94,404.10
404.92,408.90,410.90,402.26
413.91,415.31,419.65,413.00
415.24,419.68,420.62,414.09
419.68,418.07,420.16,412.42
414.65,442.48,444.13,412.19
443.00,441.52,443.50,435.00
431.95,430.85,439.24,429.85
431.90,426.06,434.71,425.64
425.56,430.55,432.77,421.27
428.69,423.99,430.53,422.70
423.60,414.08,426.00,413.86
412.70,402.64,412.70,401.20
402.00,402.56,407.64,400.00
402.00,397.20,404.77,394.34
399.45,401.13,403.64,398.27
402.48,401.40,404.26,400.70
401.17,395.10,404.76,394.36
395.00,395.07,397.32,391.20
395.07,398.22,399.16,394.20
396.71,397.33,399.00,395.62
397.33,397.48,399.89,394.40
398.47,400.86,405.26,396.50
401.00,399.18,401.88,395.16
396.97,394.91,397.81,392.57
393.76,388.50,395.01,387.01
389.00,396.04,397.25,388.53
396.02,397.00,399.00,391.96
397.00,403.75,405.50,396.86
403.75,413.34,416.90,402.49
413.44,418.75,419.23,412.02
420.00,423.02,426.62,419.20
422.46,415.15,423.48,412.68
415.25,413.73,418.95,412.00
415.81,414.68,415.89,410.64
414.25,408.41,414.89,408.05
408.25,414.07,415.48,406.02
431.23,438.45,441.20,430.00
437.55,436.31,440.24,434.76
434.83,426.55,436.26,426.41
423.39,428.90,429.74,422.99
424.32,421.36,425.13,417.71
423.66,414.90,424.59,412.11
414.90,413.96,418.94,411.58
413.06,409.32,414.89,406.50
409.48,402.76,410.66,401.32
402.76,400.42,404.90,395.11
398.30,399.75,403.49,395.50
404.00,410.16,410.43,403.06
409.18,413.81,417.74,408.72
412.73,419.88,422.60,408.59
419.50,418.95,422.50,415.43
419.81,418.31,421.33,413.22
418.00,420.73,425.50,415.42
421.36,423.50,428.90,418.01
423.03,430.87,433.95,422.54
433.09,427.27,434.14,425.33
427.95,427.84,430.96,424.40
425.90,424.49,428.86,423.10
426.08,429.91,432.00,425.42
433.72,437.88,440.00,429.00
437.74,423.02,437.74,418.00
423.22,418.52,425.00,417.09
414.11,409.81,416.00,408.25
411.15,404.14,414.95,403.16
401.05,394.35,401.92,393.00
395.70,393.96,398.00,389.10
394.39,405.25,406.83,394.39
403.79,405.10,410.36,402.00
405.53,411.94,415.46,403.38
416.44,413.35,417.83,407.93
410.51,405.67,417.61,403.78
387.24,368.02,388.85,362.82
369.39,368.59,373.45,363.58
368.68,370.08,373.00,366.19
370.11,360.76,372.51,360.15
360.28,359.92,364.78,352.96
361.58,369.63,370.60,358.63
367.32,374.71,376.73,366.51
374.59,370.43,379.00,369.76
377.05,382.49,386.79,373.67
379.94,378.54,381.02,370.79
371.50,369.52,380.99,368.90
372.55,391.83,396.82,372.40
390.35,397.08,398.95,388.13
398.56,414.18,419.30,397.63
412.99,400.00,413.20,397.92
399.00,402.90,408.49,397.14
395.70,402.90,407.84,394.11
407.37,411.80,417.37,400.71
410.59,412.38,413.50,407.36
409.66,405.99,411.54,401.65
406.00,410.41,414.74,404.70
410.93,410.28,412.80,405.06
406.99,399.39,409.88,399.28
399.90,395.11,402.96,394.69
396.20,396.33,402.86,395.64
396.99,402.38,406.88,396.94
399.84,400.03,408.25,398.40
400.02,396.27,410.83,395.40
379.92,366.37,381.77,362.55
