GLD,SPDR Gold Trust,NASDAQ
125.16,125.05,125.57,124.46
124.31,123.93,124.70,123.31
123.65,123.47,123.90,122.88
119.88,118.28,119.90,118.06
119.10,115.94,119.51,115.65
115.22,119.11,119.33,114.68
119.94,121.13,121.95,119.38
121.34,120.05,121.47,119.78
120.70,120.74,121.77,120.54
118.08,118.09,118.18,116.74
119.09,119.51,119.66,118.93
120.84,120.62,121.51,120.05
121.15,120.95,122.35,120.59
124.26,124.24,124.36,123.47
123.52,124.13,124.30,123.32
124.08,124.18,124.39,123.84
124.76,124.89,125.21,124.33
125.04,123.32,125.70,122.73
124.11,124.01,124.52,123.78
124.89,125.11,125.42,124.65
127.65,128.84,129.46,127.59
128.70,129.71,130.14,128.35
129.17,127.48,129.40,126.87
127.70,128.67,128.87,127.64
128.11,128.78,128.97,126.78
128.45,128.47,128.78,128.25
127.95,128.12,128.31,127.22
127.76,127.96,128.92,126.13
127.84,126.61,127.89,126.33
126.74,126.36,127.25,126.32
126.51,125.70,126.64,125.34
124.33,123.97,124.55,123.55
124.00,124.15,124.60,123.85
124.78,126.86,126.99,124.77
126.51,126.86,127.27,126.30
129.57,129.13,129.71,128.88
128.49,127.74,128.65,127.38
127.66,129.00,129.07,127.57
128.06,131.69,132.36,127.98
132.56,132.58,133.27,131.39
132.33,132.01,132.50,131.59
132.03,132.45,133.13,132.02
131.74,132.07,133.23,131.51
132.56,132.81,133.46,132.27
132.58,134.90,135.24,132.50
134.88,135.45,135.60,134.15
136.94,136.75,137.55,136.52
137.21,136.71,137.46,136.66
136.12,135.87,136.55,135.42
134.65,134.62,135.71,134.44
135.46,136.42,136.79,135.03
134.61,134.66,134.84,133.72
134.13,132.20,134.35,131.80
133.42,134.15,134.40,133.33
134.13,133.91,134.32,133.67
131.82,131.74,132.00,131.11
131.58,131.70,131.81,131.26
128.62,127.67,128.78,127.61
127.16,127.82,127.96,126.21
127.48,126.45,128.02,126.33
126.81,126.50,126.99,126.11
125.32,132.01,132.16,125.15
132.00,131.75,132.78,131.22
130.60,127.96,130.91,127.90
127.52,127.55,128.44,127.33
126.40,127.66,128.21,126.34
127.57,128.79,129.21,127.52
128.61,127.79,128.99,127.32
128.86,128.97,129.58,128.84
127.95,128.18,129.14,127.70
125.25,124.59,125.26,123.81
125.37,127.06,127.81,125.34
126.77,127.18,127.69,126.22
127.05,126.53,127.15,126.00
127.25,127.64,128.33,127.12
127.79,127.40,128.45,127.21
126.21,126.11,126.89,124.97
125.34,124.27,125.83,124.10
122.37,122.60,122.81,121.85
123.90,122.83,124.24,122.81
122.28,123.73,124.36,122.22
123.52,123.54,123.89,122.51
127.01,127.42,127.86,126.81
126.87,126.85,127.33,126.60
127.13,126.98,127.34,126.79
128.25,129.34,129.81,128.22
128.55,128.69,129.09,128.35
129.41,129.90,130.53,129.41
129.53,130.46,130.92,129.46
130.41,130.56,131.44,130.10
130.16,129.77,130.59,129.57
130.83,129.60,131.22,128.81
128.04,127.74,128.49,127.30
126.86,126.95,127.17,126.05
127.18,126.81,127.52,126.74
126.71,126.56,126.86,126.00
127.11,127.20,127.36,126.92
126.14,126.16,126.85,125.86
124.46,124.28,124.46,123.62
123.92,123.87,123.97,123.66
123.51,122.45,123.87,121.73
122.97,122.85,123.24,122.39
123.92,124.27,124.91,123.88
124.16,124.32,124.52,124.07
123.70,122.90,123.96,122.55
122.97,122.95,123.40,122.83
121.67,120.12,122.44,119.76
119.81,119.94,120.35,119.31
120.24,119.92,120.40,119.82
119.18,120.46,121.00,119.13
119.84,119.82,120.40,119.59
120.49,119.46,120.69,119.25
120.67,120.70,121.05,120.62
119.20,117.58,119.29,117.50
117.58,117.96,118.31,117.23
118.33,119.96,120.76,118.16
118.20,118.30,119.24,117.41
118.86,118.55,119.26,118.01
118.99,119.72,119.92,118.95
122.14,121.82,122.32,121.47
121.49,120.86,121.81,120.76
118.61,118.29,118.82,118.03
118.89,119.38,119.49,118.76
119.26,119.69,120.77,118.97
118.96,118.65,119.90,118.37
119.00,117.61,120.05,117.29
115.97,114.82,116.06,114.50
115.37,115.94,116.47,115.06
115.61,115.57,116.12,115.43
115.79,116.10,116.29,115.71
117.23,116.74,117.23,116.65
117.31,117.12,117.38,116.85
116.37,115.39,116.40,115.18
114.61,116.12,117.13,114.46
117.93,118.00,118.73,117.75
118.64,119.29,119.62,118.59
119.76,119.50,120.39,117.11
118.46,118.82,118.92,118.13
117.99,118.12,118.52,117.50
118.11,118.46,118.69,117.99
119.72,120.26,120.43,119.58
120.27,121.02,121.04,120.20
120.54,119.89,121.06,119.72
119.19,119.66,119.81,119.11
119.84,119.79,119.96,119.57
120.35,120.93,121.02,120.20
119.23,119.70,119.97,119.23
119.65,119.19,119.77,119.17
120.97,121.79,122.02,120.97
122.06,122.29,122.50,121.55
121.65,120.96,122.06,120.72
121.32,120.95,121.40,120.41
122.19,122.47,122.51,121.13
119.67,119.77,120.22,119.60
120.65,120.09,120.86,119.46
120.47,121.32,122.11,120.32
120.41,120.99,121.09,120.39
121.76,121.29,121.88,120.73
121.38,121.24,121.51,120.78
121.24,122.17,122.24,121.23
122.80,122.92,123.16,122.72
123.38,124.36,124.75,123.36
124.40,124.43,124.98,124.13
124.70,125.49,125.60,124.66
126.99,127.15,127.38,126.75
127.42,127.40,127.75,127.09
127.26,126.27,127.45,126.16
126.75,127.60,127.75,126.40
127.57,127.58,128.07,127.15
128.51,128.99,129.07,128.34
128.62,129.21,129.53,128.57
128.49,128.11,128.76,127.42
128.40,128.20,128.80,127.89
128.27,127.62,128.35,127.15
130.00,130.29,130.59,129.81
128.54,128.68,129.24,128.32
128.71,128.89,129.34,128.58
129.71,130.17,130.47,129.47
128.25,129.09,129.23,128.21
128.88,129.13,129.61,128.78
130.01,129.86,130.15,128.93
131.56,131.76,132.12,131.39
131.69,132.21,132.54,131.56
133.68,133.10,133.69,132.35
132.73,131.64,133.22,131.22
130.39,130.62,131.27,130.33
129.55,128.09,129.68,127.94
127.78,127.86,128.41,127.58
129.04,128.47,129.09,128.41
126.87,126.18,127.14,126.03
126.44,126.41,126.82,126.24
126.27,125.41,126.38,125.13
125.06,124.59,125.29,124.21
124.23,124.56,124.96,123.88
124.52,123.61,124.79,123.57
123.71,123.39,123.85,123.11
124.41,124.32,124.75,124.19
123.75,123.92,124.26,123.59
125.20,125.57,125.96,124.86
125.07,124.91,125.47,124.84
126.34,126.09,126.34,125.90
125.46,126.32,126.72,125.33
126.95,127.01,127.37,126.82
127.04,126.93,127.31,126.73
127.80,127.85,128.25,127.62
124.79,125.49,125.70,124.60
125.37,125.54,125.57,125.03
125.38,124.75,125.53,124.57
124.07,124.24,124.33,123.76
124.15,123.78,124.16,122.92
123.70,123.76,123.94,123.38
122.87,124.56,125.12,122.84
125.17,125.43,125.71,125.07
125.30,124.88,125.34,124.45
124.95,124.86,125.38,124.65
124.19,124.22,125.05,123.82
123.17,123.80,123.83,123.06
123.69,125.06,125.67,123.33
126.47,126.22,126.63,126.00
126.02,125.98,126.11,125.63
125.52,124.17,125.57,123.92
124.19,124.17,124.47,123.89
124.39,124.10,124.47,123.82
125.40,124.94,125.42,124.69
124.79,124.60,125.10,124.50
125.80,125.81,125.96,125.44
124.77,124.77,125.51,124.54
124.35,124.50,124.77,124.29
125.28,124.58,125.47,124.48
124.12,124.69,124.91,124.09
124.25,124.39,124.55,123.53
125.14,124.67,125.24,124.54
124.60,124.51,124.66,124.19
122.98,121.85,123.07,121.75
121.47,121.20,121.70,120.92
120.78,120.94,121.46,120.77
120.76,120.43,120.81,119.62
119.93,119.70,120.46,119.61
119.73,120.01,120.09,119.42
120.10,119.76,120.16,119.68
120.55,120.66,120.88,120.43
120.68,120.61,120.77,119.94
120.79,120.65,120.85,120.57
121.29,121.39,121.47,121.21
121.51,121.41,121.61,121.18
121.92,122.64,122.75,121.83
122.57,122.96,123.04,122.51
122.88,122.42,123.01,122.30
121.85,122.28,122.50,121.82
122.22,122.67,122.80,122.09
124.33,126.94,127.23,124.32
126.32,126.50,127.07,126.21
126.65,126.85,126.94,126.37
127.22,126.98,127.32,126.73
126.78,126.99,127.55,126.66
126.53,126.73,126.92,126.20
126.88,126.66,127.17,126.65
126.53,128.04,128.04,126.37
127.99,127.70,128.12,127.49
127.76,127.70,128.24,127.64
126.79,127.16,127.29,126.61
126.63,127.02,127.03,126.23
127.29,127.07,127.53,126.43
127.54,127.84,128.26,127.18
129.11,128.54,129.21,128.49
128.41,128.78,128.83,128.38
125.50,125.72,126.10,125.45
125.89,124.53,126.32,124.36
125.02,124.97,125.47,124.78
125.52,127.09,127.55,125.11
125.79,126.13,126.21,125.67
126.53,126.34,126.55,126.11
126.33,125.74,126.43,125.47
125.72,125.62,126.04,125.40
124.85,124.35,124.87,123.90
124.48,125.79,125.93,124.43
125.44,125.58,125.67,125.30
125.79,125.20,125.88,124.72
124.89,124.83,124.93,124.41
123.85,123.39,124.07,123.23
124.54,124.38,124.81,124.23
124.36,123.99,124.47,123.73
123.74,123.87,124.52,123.40
125.71,125.67,126.00,125.52
125.47,126.18,126.51,125.37
126.08,126.19,126.41,125.89
125.84,125.96,126.04,125.64
126.42,125.99,126.81,125.87
126.35,126.20,126.53,125.90
126.24,126.31,126.53,126.13
124.52,125.48,126.07,124.41
124.78,124.96,125.08,124.65
125.00,124.68,125.00,124.48
124.82,124.22,124.82,123.88
122.72,122.88,123.24,122.45
123.09,123.19,123.33,122.57
122.92,122.74,123.04,122.72
123.92,123.35,123.97,123.28
123.60,123.32,123.71,123.25
124.15,124.00,124.33,123.81
123.75,123.86,124.22,123.62
121.97,121.65,122.08,121.43
121.70,122.15,122.20,121.66
122.48,121.48,122.66,121.25
121.83,122.06,122.06,121.63
121.58,120.73,121.61,120.37
120.57,120.87,120.94,120.00
120.13,120.26,120.54,119.64
119.61,119.47,119.70,118.77
118.63,118.38,118.90,118.07
118.79,118.64,118.86,118.46
118.85,118.83,119.43,118.44
118.95,117.54,119.24,117.50
117.41,117.78,118.09,117.19
117.51,117.09,117.57,116.72
116.72,116.85,117.37,116.58
117.99,117.60,117.99,117.31
117.12,117.05,117.72,116.90
116.30,117.39,117.76,116.20
117.02,117.06,117.10,116.58
117.27,117.03,117.40,116.90
116.54,116.21,117.35,115.85
116.61,116.77,117.26,116.59
116.86,116.74,117.21,116.33
115.17,114.61,115.51,114.42
115.16,116.03,116.31,114.94
116.31,116.36,116.63,116.09
117.03,117.47,117.71,115.85
117.86,117.64,118.26,117.49
117.70,117.59,117.74,117.19
118.14,118.52,118.67,117.93
118.58,118.59,118.82,118.35
119.23,118.99,120.18,118.59
119.02,119.22,119.65,118.88
119.06,118.99,119.23,118.42
119.68,119.80,119.86,119.54
120.27,120.02,120.50,119.91
119.69,119.34,119.79,119.25
118.71,118.52,118.82,117.88
118.62,118.35,118.63,118.12
118.18,118.06,118.37,118.01
118.48,118.10,118.48,118.01
117.65,116.41,117.91,116.14
115.80,115.19,115.83,114.94
111.83,112.66,112.88,111.66
112.39,112.15,112.68,112.00
112.12,112.22,112.71,112.08
109.92,109.79,110.84,109.67
109.92,109.88,110.49,109.75
110.78,112.97,113.15,110.73
112.24,110.46,112.24,110.28
111.08,112.04,112.76,110.87
112.05,111.50,112.17,111.23
111.89,111.67,112.26,111.22
110.76,114.47,114.72,110.65
113.97,114.05,114.27,113.56
114.86,115.05,115.17,114.55
114.93,113.68,115.35,112.88
114.57,114.86,115.02,114.09
115.58,115.39,115.96,114.47
115.15,115.11,115.37,114.79
115.10,115.38,115.47,114.90
115.25,115.16,115.34,114.98
113.53,112.11,113.83,111.95
113.80,116.58,117.36,113.74
115.13,115.14,115.71,114.72
115.68,116.33,116.76,115.56
116.01,115.88,116.34,115.61
115.16,114.43,115.18,114.24
114.97,115.78,116.16,114.46
117.04,118.19,118.99,116.98
118.15,117.96,118.47,117.81
116.98,117.69,118.38,116.82
117.39,117.41,117.80,116.68
116.22,114.39,116.97,114.36
116.28,114.95,116.50,114.07
115.10,114.27,115.48,113.58
115.59,115.15,115.81,114.58
115.06,114.77,115.22,114.77
114.81,112.55,114.97,112.41
112.88,112.74,113.32,112.61
112.83,112.77,112.92,112.66
114.82,114.83,114.98,114.53
114.61,113.67,114.64,113.23
114.99,115.20,116.26,114.90
114.89,113.58,115.00,113.28
112.49,114.08,114.80,112.32
114.78,115.80,116.00,114.73
116.22,117.12,117.50,115.80
116.47,116.43,116.88,116.17
116.45,115.94,116.87,115.85
116.51,117.26,117.34,116.50
117.46,118.56,118.71,117.32
118.96,118.16,119.19,117.87
119.08,117.97,119.32,117.90
120.41,120.94,121.70,120.34
121.73,122.52,123.15,121.71
123.63,124.20,124.60,123.49
125.18,124.23,125.34,123.37
125.07,125.23,125.58,124.15
124.43,124.23,124.50,123.35
123.33,122.99,123.35,122.52
123.56,124.40,124.64,123.51
123.52,123.42,123.89,122.94
121.99,120.76,122.29,120.26
121.30,123.45,123.55,120.92
121.84,122.42,123.16,121.82
121.74,121.05,121.76,120.57
121.63,121.58,122.22,120.92
120.98,121.79,121.83,120.61
119.15,118.64,119.52,117.95
118.83,119.17,119.40,118.77
118.63,118.47,119.06,118.21
118.49,117.07,118.57,117.00
117.68,117.34,117.82,117.09
118.05,117.98,118.58,117.79
116.40,116.01,116.54,115.58
115.99,116.34,116.53,114.99
116.40,115.94,116.54,115.74
116.10,115.28,116.46,115.05
115.11,115.43,116.22,115.07
115.00,115.26,115.55,114.29
115.83,115.70,115.89,115.33
116.54,116.07,116.55,115.83
116.74,116.16,117.07,116.16
116.50,115.68,116.64,115.62
116.04,115.47,116.61,115.35
115.70,115.11,115.79,115.02
115.43,115.00,116.12,114.84
113.17,111.86,113.26,111.70
112.42,111.97,112.62,111.95
112.09,111.42,112.35,111.22
111.23,110.75,111.25,110.16
111.15,110.72,111.20,110.25
111.10,110.88,111.28,110.51
111.09,110.81,111.21,110.42
109.92,110.21,111.35,109.77
110.33,112.37,112.87,110.09
111.85,112.29,112.58,111.58
112.71,113.57,114.00,112.67
113.70,114.29,114.37,113.49
114.35,114.57,114.65,113.82
115.11,114.73,115.14,114.65
115.73,115.48,115.84,115.34
115.14,115.06,115.36,114.45
113.90,113.75,114.01,113.54
113.84,113.66,114.28,113.41
114.56,115.60,115.99,114.54
115.47,115.28,115.72,114.68
117.32,116.69,117.47,116.52
116.27,116.11,116.51,115.94
115.98,115.47,116.03,114.90
114.80,114.67,114.85,114.48
116.00,115.97,116.19,115.50
115.35,115.14,115.39,114.80
114.69,114.44,115.07,114.39
114.80,115.43,115.60,114.47
115.55,115.03,115.66,114.64
115.38,115.60,115.79,115.23
114.82,114.72,114.95,114.32
114.72,115.38,115.56,114.65
114.83,113.83,114.96,113.77
113.90,114.66,114.96,113.81
113.96,113.05,114.07,112.77
113.87,115.33,115.82,113.67
115.36,116.33,116.62,115.34
116.06,115.51,116.39,115.28
113.88,113.47,113.88,112.96
112.42,113.08,113.31,112.28
114.18,114.10,114.44,113.88
114.89,114.42,115.11,114.39
114.59,114.36,114.75,114.02
113.84,113.42,114.01,113.32
114.34,113.97,114.43,113.59
114.09,113.53,114.31,113.08
114.10,114.50,114.67,114.07
115.74,116.55,116.93,115.68
117.28,117.18,117.75,117.03
116.80,117.53,117.63,116.68
117.78,117.52,117.88,117.27
116.55,115.89,116.73,115.65
116.03,116.08,116.38,115.76
115.53,115.69,116.00,115.47
115.51,115.60,115.93,115.32
113.84,113.91,114.23,113.70
113.78,113.89,114.02,113.63
113.85,114.02,114.16,113.21
114.14,114.10,114.48,114.00
115.02,114.00,115.50,113.90
114.36,114.46,114.65,114.17
114.13,113.64,114.37,113.08
112.98,112.84,113.15,112.48
111.60,112.24,112.39,111.57
112.39,112.57,112.66,112.13
113.15,112.82,113.23,112.71
114.14,113.78,114.14,113.69
113.27,113.26,113.41,112.92
113.06,113.23,113.50,112.96
113.28,113.73,114.15,113.21
113.08,113.32,113.45,112.79
113.07,113.85,114.04,112.63
115.19,115.32,115.61,114.89
115.34,115.12,115.46,114.95
113.79,113.64,113.94,113.34
112.96,112.89,113.17,112.79
112.48,112.59,112.74,112.31
112.43,112.44,112.71,112.32
112.20,112.56,112.68,112.13
112.81,113.07,113.23,112.53
112.24,112.37,113.05,111.84
112.12,111.98,112.51,111.94
111.66,111.76,111.84,111.41
111.71,112.06,112.58,111.63
111.08,110.76,111.14,110.05
111.38,111.09,111.65,111.08
111.80,111.36,111.93,111.15
111.18,111.49,111.71,111.03
110.43,110.99,111.14,110.36
111.00,110.74,111.08,110.63
110.00,110.16,110.19,109.58
109.67,109.76,110.01,109.60
109.11,108.65,109.16,108.40
106.60,105.70,106.65,105.62
105.81,105.37,106.32,105.25
104.39,104.80,105.09,104.18
104.98,104.33,105.30,104.20
103.61,105.35,105.59,103.43
104.94,104.86,105.68,104.66
105.09,105.02,105.33,104.83
104.93,105.17,105.63,104.49
104.03,104.27,104.97,103.86
105.41,104.93,105.75,104.69
104.59,104.10,104.82,104.05
104.56,104.31,104.75,103.95
104.42,103.93,104.50,103.78
104.15,104.39,104.86,104.14
104.56,104.65,105.38,104.55
105.03,105.72,106.27,104.92
106.49,106.26,106.63,105.77
106.99,107.75,107.91,106.93
106.95,106.86,107.18,106.71
107.07,106.85,107.41,106.54
107.37,107.13,107.51,107.00
106.67,107.11,107.33,106.31
107.63,108.55,108.67,107.63
109.81,110.44,110.61,109.70
110.93,111.13,111.33,110.12
111.54,110.53,112.12,109.77
110.01,109.16,110.05,108.72
107.72,107.67,108.06,107.08
107.33,107.73,108.04,107.11
108.17,108.70,109.30,108.12
108.19,108.82,108.92,108.03
109.63,109.20,109.77,108.94
109.01,108.62,109.34,108.46
107.77,107.84,108.32,107.56
107.14,107.49,107.56,107.07
107.60,107.52,107.94,107.31
106.64,106.13,106.71,105.48
106.61,106.38,106.70,106.18
105.65,106.16,106.20,105.27
105.86,106.22,106.39,105.78
105.83,105.90,106.06,105.68
106.60,107.31,107.71,106.56
107.07,108.41,108.58,106.96
109.10,109.21,109.38,108.82
108.49,108.53,108.66,108.33
107.58,107.79,107.96,107.44
108.54,108.22,108.64,108.20
109.67,110.49,110.82,109.63
109.87,109.81,110.03,109.55
108.37,108.42,108.91,108.27
108.24,107.98,108.69,107.88
106.78,106.86,107.08,106.47
106.98,106.73,107.21,106.63
108.54,108.99,109.32,108.54
109.14,108.77,109.38,108.46
109.80,109.86,110.26,109.63
109.75,109.70,110.14,109.34
109.16,109.14,110.27,109.06
110.54,110.87,111.05,110.23
111.67,111.31,111.73,111.01
111.36,111.86,111.87,111.28
112.63,113.81,113.95,112.30
113.20,113.29,113.99,112.94
113.24,112.49,113.44,112.43
112.64,112.02,112.69,111.89
112.38,112.73,113.09,112.38
112.37,111.73,112.37,111.41
111.52,111.69,112.21,111.43
111.81,111.50,111.84,110.96
111.73,111.43,111.98,111.33
111.31,111.68,111.81,111.29
112.68,110.78,113.25,110.31
110.23,109.72,110.60,109.66
109.50,109.30,109.58,109.06
108.64,108.59,108.84,108.46
107.79,106.98,107.81,106.68
107.02,105.97,107.09,105.92
106.01,105.64,106.10,105.58
104.17,104.10,104.42,104.02
104.29,104.40,104.58,104.19
104.09,104.18,104.65,103.87
104.09,103.83,104.23,103.78
103.09,103.85,104.32,103.04
103.54,103.56,103.74,103.45
103.98,103.71,104.03,103.52
103.38,102.34,103.40,101.98
102.39,102.43,102.95,102.04
103.07,103.56,104.09,103.07
103.58,103.09,103.66,102.97
102.48,102.26,102.75,102.16
103.12,102.94,103.25,102.69
102.47,102.46,102.69,102.21
101.01,101.25,101.62,100.99
101.53,101.92,102.38,101.52
102.30,102.28,102.43,101.81
101.35,100.69,101.35,100.53
101.23,101.76,101.97,100.85
102.74,104.02,104.21,102.65
103.32,102.67,103.37,102.50
103.13,102.84,103.26,102.53
103.63,102.64,103.66,102.32
102.51,102.55,102.83,102.34
101.91,103.11,103.32,101.85
102.58,101.79,102.72,101.74
101.71,101.52,102.06,101.41
102.59,102.75,103.20,101.66
100.92,100.50,100.99,100.23
101.35,102.04,102.53,101.30
102.95,103.15,103.52,102.83
103.09,102.61,103.20,102.56
102.40,102.31,102.59,102.21
102.82,103.05,103.05,102.77
102.48,102.27,102.60,102.03
102.52,102.20,102.58,102.11
101.47,101.42,101.60,101.35
101.48,101.46,101.72,101.31
103.13,102.89,103.67,102.49
103.13,103.18,103.46,102.93
104.37,104.67,104.80,103.93
105.83,106.15,106.24,105.19
105.48,105.68,105.80,105.04
105.47,104.74,105.57,104.71
104.09,104.21,104.59,103.65
103.89,104.72,104.82,103.78
103.75,103.02,104.18,102.50
104.92,104.08,104.96,103.97
104.06,103.98,104.45,103.65
105.17,105.37,106.16,104.94
104.99,105.49,105.49,104.52
104.93,105.00,105.51,104.76
105.76,106.08,106.09,105.60
106.32,107.29,107.43,106.26
106.86,107.69,107.93,106.65
106.55,106.54,106.86,106.48
106.61,106.95,107.00,106.26
107.54,108.05,108.15,107.53
107.92,108.09,108.18,107.35
107.91,109.25,109.58,107.90
110.45,110.57,110.70,109.92
109.79,112.32,112.35,109.58
113.67,113.83,114.87,113.39
114.43,113.58,114.69,113.55
113.92,114.46,114.52,112.98
118.59,119.06,120.84,117.77
118.12,118.36,118.74,117.88
116.00,114.77,116.31,114.74
115.47,115.48,116.07,114.89
115.30,118.29,118.60,115.29
117.26,117.58,117.97,117.10
115.44,115.49,116.19,115.41
116.68,117.22,117.42,116.52
119.00,117.61,119.86,117.35
117.62,117.92,118.91,117.54
117.43,117.11,117.72,115.86
117.59,118.64,118.70,117.53
118.74,117.77,119.11,117.34
118.34,118.68,118.97,118.07
118.86,120.73,121.30,118.81
121.13,120.54,122.37,120.22
121.18,121.14,121.58,120.41
121.79,120.58,121.88,120.47
119.20,119.58,120.39,118.84
120.50,121.50,121.76,120.42
121.19,119.41,121.39,119.36
120.27,117.87,120.31,117.50
117.78,117.96,118.04,117.36
117.42,120.59,120.76,117.34
121.16,120.13,121.18,120.03
119.59,119.80,120.34,119.51
119.00,118.96,119.33,118.73
119.73,119.31,120.16,118.96
116.74,116.61,117.12,116.16
116.77,116.33,116.94,116.30
116.73,116.60,116.91,116.27
117.36,118.76,118.81,116.80
117.88,117.10,118.20,116.91
118.16,117.64,118.39,117.60
116.08,116.93,116.98,115.55
116.67,116.15,116.73,116.07
117.76,117.66,117.93,117.15
116.70,116.94,117.39,116.26
118.65,118.61,118.85,115.00
118.07,118.43,118.77,117.98
119.47,120.03,120.30,119.42
120.23,120.05,120.35,119.55
119.37,118.77,119.43,118.56
118.09,117.11,118.19,116.95
117.33,117.92,118.12,117.19
118.53,117.74,118.56,117.63
119.87,119.58,120.09,119.37
119.67,118.97,120.08,118.72
120.42,119.42,120.55,119.13
118.71,117.89,119.02,117.28
118.14,118.23,118.71,118.11
118.79,118.70,118.89,118.45
118.97,119.04,119.70,118.43
119.92,121.29,121.42,119.73
122.43,123.65,123.93,122.34
123.78,123.24,123.96,123.05
123.73,122.96,123.82,122.51
122.85,122.21,123.23,121.51
122.63,122.07,122.73,121.25
122.83,123.18,123.81,122.59
121.20,120.65,121.29,120.59
120.74,120.98,121.38,120.08
121.85,122.12,122.16,121.38
122.02,121.16,122.39,121.00
121.09,121.71,121.86,120.66
122.93,121.80,122.97,121.38
121.58,122.22,122.52,121.48
121.22,120.10,121.92,119.88
119.00,119.87,119.98,118.92
120.19,119.71,120.32,119.31
118.86,119.37,119.60,118.75
118.17,117.30,118.23,117.25
116.59,116.98,117.06,116.32
117.57,116.58,117.63,116.39
116.27,115.62,116.36,115.29
115.76,116.06,116.40,115.50
115.97,115.94,116.14,115.20
115.78,115.67,115.97,115.58
118.25,118.88,118.89,118.23
118.89,118.92,119.17,118.46
118.50,118.82,119.02,118.41
120.30,120.58,120.78,120.23
120.61,121.25,121.48,120.55
121.55,121.74,122.10,121.18
122.80,122.64,122.83,122.03
123.00,122.77,123.06,122.30
122.52,123.68,123.87,122.38
125.17,122.38,125.67,122.23
123.26,123.95,124.10,122.69
122.26,123.21,123.33,122.13
121.65,120.84,121.86,120.77
120.83,120.90,121.25,120.68
120.49,120.11,121.03,120.06
126.62,126.00,126.82,125.00
126.44,126.68,127.05,125.83
125.56,125.32,126.02,125.06
125.91,125.84,126.81,125.70
125.95,126.47,126.52,125.50
127.66,128.41,128.42,127.44
128.80,129.47,129.59,128.17
130.50,130.23,131.15,129.82
129.82,129.74,130.12,128.98
129.85,130.52,130.52,128.97
129.49,129.29,129.90,129.16
128.52,127.15,128.54,126.99
128.00,128.32,128.43,127.61
126.31,127.33,127.37,126.03
126.38,126.84,127.19,126.33
127.02,127.04,127.50,126.63
126.95,127.21,127.35,126.82
125.50,125.39,126.12,125.31
125.66,127.30,127.37,125.60
126.43,126.35,126.52,126.01
125.53,125.47,126.21,125.11
126.09,126.00,126.14,125.75
126.79,128.03,128.12,126.04
128.09,127.66,128.20,127.21
128.42,128.98,129.41,127.88
128.57,129.22,129.34,128.56
130.04,130.27,130.55,129.94
129.95,129.65,129.96,129.27
130.01,129.87,130.28,129.82
128.46,127.55,128.55,127.39
127.29,127.44,127.70,127.27
127.94,127.96,128.14,127.75
129.12,128.56,129.20,128.15
128.61,127.67,129.19,127.48
127.67,127.40,129.26,127.20
127.62,127.84,128.25,127.60
128.12,128.47,129.04,128.00
128.17,128.50,128.99,127.46
128.89,129.11,129.17,128.58
128.08,127.97,128.67,127.86
127.63,127.78,127.92,127.45
128.14,127.76,128.22,127.61
126.92,126.34,126.97,126.30
125.98,126.23,126.31,125.96
126.88,126.05,128.11,125.82
126.00,126.30,126.48,125.93
125.73,125.03,125.95,124.88
124.73,124.78,125.11,124.64
124.67,125.29,125.51,124.55
126.29,126.57,126.57,125.58
127.40,128.71,129.08,127.27
128.79,128.27,128.86,128.12
128.16,127.59,128.52,127.40
127.24,126.75,127.51,126.70
126.31,126.59,126.92,125.97
126.47,125.75,126.60,125.53
126.10,126.18,126.54,126.03
125.73,125.37,126.10,124.91
124.81,125.06,125.25,124.67
125.61,125.32,125.62,125.25
125.31,125.44,125.59,125.17
126.33,127.27,127.42,125.96
127.57,127.57,128.20,127.50
127.60,127.65,127.86,127.43
127.96,127.55,128.04,127.42
126.86,126.62,126.90,126.34
126.25,126.22,126.40,125.73
125.84,126.07,126.34,125.54
126.52,125.64,126.55,125.24
125.32,125.32,125.46,124.90
123.16,120.97,123.18,120.86
121.33,120.78,121.59,120.40
119.69,119.66,119.98,119.24
120.49,119.74,120.58,118.42
119.74,120.16,120.42,119.74
119.92,119.55,120.16,119.53
119.72,119.74,120.07,119.29
120.00,120.03,120.42,119.80
119.37,119.36,120.16,119.29
119.70,119.68,119.92,119.58
120.08,120.42,120.64,119.82
121.13,121.11,121.46,120.89
121.39,120.74,121.59,120.63
120.90,120.83,120.93,120.55
121.28,120.56,121.30,120.16
120.89,121.47,121.76,120.86
121.37,120.79,121.53,120.61
121.11,121.01,121.18,120.75
121.20,121.58,122.48,120.81
121.51,121.94,122.00,121.23
122.80,122.73,123.21,122.57
123.76,123.64,124.76,123.56
123.36,124.30,124.33,123.35
124.40,124.39,124.54,124.04
122.66,122.15,122.71,121.88
122.12,121.64,123.09,121.36
124.30,121.56,124.35,121.11
121.52,119.75,121.54,119.38
119.65,117.10,119.69,116.23
116.12,116.11,117.14,115.49
116.46,117.12,117.24,116.29
117.27,116.77,117.27,116.58
116.91,116.17,117.22,115.44
115.52,115.15,115.77,114.96
115.72,115.58,115.94,115.29
115.72,115.54,115.79,114.98
113.87,113.25,113.88,112.65
113.42,112.61,113.51,112.35
113.23,113.80,113.84,112.77
112.76,113.27,113.48,112.69
112.69,111.75,112.79,111.50
111.11,111.54,111.99,110.63
111.89,112.14,112.32,111.78
111.15,111.54,112.11,110.31
111.69,111.43,112.03,111.19
