BIL,SPDR Bloomberg Barclays 1-3 Month T-Bill ETF,NASDAQ
45.71,45.72,45.72,45.71
45.71,45.72,45.72,45.71
45.72,45.72,45.72,45.71
45.71,45.71,45.72,45.71
45.70,45.72,45.72,45.70
45.72,45.72,45.72,45.71
45.72,45.72,45.72,45.71
45.72,45.71,45.72,45.71
45.71,45.72,45.72,45.71
45.71,45.71,45.72,45.71
45.72,45.72,45.72,45.71
45.72,45.71,45.72,45.71
45.71,45.71,45.72,45.71
45.71,45.72,45.72,45.71
45.71,45.71,45.71,45.70
45.72,45.72,45.72,45.70
45.71,45.70,45.71,45.70
45.72,45.72,45.72,45.71
45.72,45.72,45.72,45.71
45.72,45.71,45.72,45.71
45.72,45.72,45.72,45.71
45.71,45.72,45.72,45.71
45.72,45.71,45.72,45.71
45.71,45.72,45.72,45.71
45.71,45.72,45.72,45.71
45.71,45.72,45.72,45.71
