BCH,Banco De Chile Banco De Chile ADS,NASDAQ
81.84,80.05,81.84,78.93
80.84,79.17,81.74,78.76
78.09,79.57,80.06,77.02
79.76,81.01,81.28,79.04
81.80,83.72,84.25,81.61
83.68,85.03,85.42,83.49
85.21,85.11,85.41,84.15
84.64,84.03,85.31,83.94
84.55,82.97,84.55,82.74
83.08,83.18,83.48,82.33
83.15,82.35,83.87,80.39
81.89,82.35,82.62,81.83
82.27,82.14,82.79,81.45
81.71,80.69,81.71,79.67
80.96,80.98,82.49,80.74
80.74,81.04,81.27,80.18
80.88,82.15,82.60,80.88
81.69,81.40,81.87,80.94
81.27,84.79,85.30,81.27
85.03,85.91,86.53,84.98
86.19,86.07,86.45,85.29
86.58,84.43,86.58,84.00
84.52,86.39,86.39,84.10
86.13,85.39,86.26,84.89
85.04,84.79,85.52,84.50
85.34,83.68,85.34,83.24
84.00,83.15,84.00,82.44
83.81,84.04,84.04,82.90
84.07,84.07,84.45,83.12
84.30,83.66,84.54,83.26
83.83,85.72,85.72,83.83
85.91,84.88,85.91,84.84
84.63,84.60,85.36,84.10
84.35,84.06,84.35,82.94
84.78,85.98,87.01,84.78
86.21,85.40,86.73,84.91
85.63,86.30,86.80,85.63
86.35,85.34,86.39,85.23
85.60,85.72,85.72,83.90
84.94,85.35,85.44,84.38
85.02,83.83,85.06,83.01
83.12,81.96,83.20,81.81
82.34,82.35,82.89,81.84
81.86,82.21,82.72,81.16
81.72,83.08,83.42,81.72
83.77,83.65,83.77,83.05
84.04,83.28,84.24,83.26
82.50,82.12,82.96,81.84
81.89,81.63,82.88,81.52
81.32,81.64,82.58,81.26
82.10,80.83,83.86,80.83
83.44,82.14,83.44,81.18
82.56,83.03,83.26,81.85
82.83,85.76,85.76,82.82
85.82,86.85,87.10,85.59
86.85,87.24,87.97,86.35
87.58,89.26,89.53,86.80
89.83,90.21,90.54,89.09
90.21,88.60,90.21,88.58
88.94,87.16,88.94,87.16
88.34,89.12,89.60,88.02
90.51,89.20,90.59,89.19
89.92,93.05,93.20,89.63
93.43,92.83,93.44,92.53
93.15,91.73,93.15,90.90
91.39,93.00,93.88,91.39
93.29,91.58,93.29,91.58
91.39,90.59,91.55,90.33
90.79,88.74,90.79,88.23
88.94,88.16,88.94,87.00
86.62,89.63,89.63,86.27
89.39,88.86,89.39,88.23
88.94,89.68,89.73,88.70
90.72,90.67,90.72,89.87
91.19,90.74,91.81,90.46
90.79,91.13,91.48,90.42
91.73,90.35,91.73,89.74
90.90,89.19,90.90,88.70
89.81,91.25,91.58,89.81
90.67,90.33,90.87,90.22
90.41,90.95,91.40,90.18
91.39,91.88,91.88,90.46
93.10,91.70,93.98,91.34
92.17,91.33,92.53,90.61
91.88,91.23,91.88,90.87
91.25,90.80,91.61,90.12
91.14,90.90,91.35,90.52
90.82,90.54,90.96,89.93
90.30,89.92,90.45,89.92
89.92,89.19,90.10,88.94
89.68,89.18,89.68,88.74
89.33,89.28,89.73,88.84
89.54,89.43,89.82,88.94
89.92,89.75,91.39,89.38
90.24,89.81,90.84,88.72
89.68,89.91,89.91,89.09
89.19,89.09,89.62,88.55
89.33,89.43,89.53,88.72
89.48,87.33,89.51,86.87
87.18,85.70,87.28,85.01
85.42,84.30,85.42,83.83
84.30,84.45,85.12,83.48
83.66,82.53,83.66,82.19
83.32,83.47,84.05,82.64
84.45,86.28,87.48,84.26
88.94,87.75,88.94,87.75
88.16,86.46,88.16,85.62
86.46,86.34,86.46,84.53
86.50,86.01,87.19,85.86
86.01,87.00,87.18,86.01
87.40,86.50,87.40,86.02
87.00,86.16,87.56,85.92
86.70,85.60,86.70,85.40
86.50,84.82,86.50,84.82
85.20,83.80,85.99,83.65
84.22,84.41,84.74,83.26
84.52,84.26,84.80,83.98
84.83,86.72,87.12,84.07
86.30,84.53,86.30,84.46
84.81,83.54,84.95,82.95
83.11,84.06,84.16,82.50
83.69,82.85,84.30,82.29
83.00,83.07,83.13,82.24
83.24,82.64,83.24,82.30
82.40,83.32,83.42,82.30
83.81,83.51,84.57,82.70
84.06,83.67,84.06,82.62
83.76,83.57,84.26,83.04
83.71,83.23,84.19,82.81
84.94,82.91,84.99,82.91
83.56,83.62,84.26,82.77
84.06,83.89,84.23,83.44
84.74,84.69,84.94,83.94
84.78,85.23,85.23,84.38
85.52,85.82,86.34,85.52
84.71,82.86,85.10,82.35
83.55,82.60,83.75,82.59
82.59,82.49,82.84,82.22
82.81,82.99,83.40,82.49
82.27,82.49,82.95,82.24
82.49,81.76,83.18,81.43
77.90,78.13,78.48,77.12
78.09,78.91,78.91,77.70
78.19,79.24,79.60,77.62
79.66,80.86,81.02,79.44
80.53,80.39,80.76,79.79
80.15,79.17,80.15,78.75
78.69,77.97,78.69,77.89
77.95,78.08,78.65,77.22
78.16,76.92,78.16,76.30
76.58,76.83,76.95,76.04
76.73,74.77,76.78,74.28
74.69,73.26,75.01,72.82
72.23,70.81,72.57,70.81
72.82,72.83,74.04,71.45
71.45,71.59,72.36,70.86
71.77,68.84,72.15,68.73
69.40,70.47,70.89,69.40
69.64,70.62,70.94,69.64
71.00,71.84,72.04,70.70
72.62,72.40,73.11,72.06
72.39,72.29,72.74,71.95
72.38,73.41,73.55,72.38
73.69,74.18,74.47,73.44
73.74,74.11,74.37,73.43
74.46,75.27,75.46,74.38
75.94,75.50,76.24,75.18
75.04,73.60,75.33,73.29
73.95,73.26,74.16,72.89
73.72,73.72,74.04,73.32
73.71,73.64,74.20,73.32
74.06,73.89,74.06,73.68
73.89,73.74,74.00,73.31
73.82,73.69,74.10,73.02
74.28,74.34,75.02,74.17
73.31,72.62,73.45,72.31
73.83,74.38,74.40,73.74
73.31,73.65,74.09,73.19
73.50,74.47,74.99,73.50
74.88,73.74,75.26,73.14
73.31,72.35,73.31,72.05
72.80,72.52,73.20,71.59
71.48,72.06,72.69,71.48
72.33,71.37,72.81,71.12
71.17,72.04,72.33,71.17
72.49,72.39,72.81,72.19
72.54,73.45,74.35,72.03
73.79,72.79,73.89,72.52
72.83,74.46,74.77,72.76
74.89,74.16,75.30,74.16
74.77,74.65,75.75,74.07
74.69,75.63,75.85,74.53
76.65,76.64,76.82,75.97
76.63,75.90,76.63,75.47
73.32,72.63,73.60,72.34
73.30,73.58,74.06,72.47
73.47,74.14,74.39,73.45
74.15,74.34,74.56,73.75
74.43,73.80,74.56,73.36
74.16,74.37,75.28,74.16
74.13,74.95,75.18,73.75
75.37,75.50,76.24,75.04
75.60,75.53,75.80,75.03
75.65,75.49,76.03,74.98
75.73,75.58,75.74,74.60
75.85,75.31,75.85,75.14
75.26,74.43,75.26,73.99
74.75,74.93,75.33,74.09
75.21,75.13,75.53,74.62
75.05,74.52,75.11,74.42
74.94,74.54,74.94,74.31
74.77,74.41,74.77,73.94
74.72,74.46,74.72,74.23
74.34,73.91,74.53,73.71
74.48,73.69,74.48,73.32
74.36,74.17,75.12,73.68
73.91,75.62,75.85,73.91
75.82,75.44,76.20,74.73
75.24,76.30,76.61,75.24
76.45,75.79,76.98,75.65
75.87,75.90,76.13,75.45
76.03,76.11,76.23,75.87
77.12,78.19,78.19,76.22
78.18,78.58,78.65,77.81
79.26,79.66,79.71,78.93
79.77,80.16,80.26,79.22
80.07,80.04,80.40,79.79
80.24,79.31,80.66,78.84
79.69,79.65,80.48,79.29
79.70,79.31,79.99,78.94
78.89,77.79,79.21,77.41
77.80,78.58,78.76,77.80
78.31,79.18,79.29,78.19
79.21,79.39,79.39,78.84
79.10,78.19,79.41,78.00
78.62,79.17,79.41,78.62
79.05,79.66,79.96,79.05
79.36,78.50,79.36,78.07
78.97,78.51,79.17,78.39
78.73,79.36,79.59,78.44
79.42,79.06,79.42,78.71
79.46,79.46,79.85,79.11
79.52,80.24,80.59,79.44
80.33,80.24,80.84,79.71
80.09,79.64,81.79,79.16
79.52,79.10,79.52,78.84
79.34,79.33,79.55,78.98
79.33,78.65,79.33,78.12
78.26,78.89,79.00,77.99
78.83,77.81,78.83,77.61
78.03,78.62,78.75,77.68
78.61,78.35,78.89,78.07
78.73,78.11,78.73,78.05
78.32,78.98,79.17,78.32
79.24,79.46,79.66,79.12
79.30,79.56,80.02,79.15
79.55,78.79,79.55,78.75
78.68,78.60,78.74,78.15
78.65,78.30,78.84,77.94
78.59,77.72,78.68,77.72
77.86,78.17,78.48,77.74
78.09,78.83,79.07,77.83
79.07,78.62,79.46,78.45
78.80,78.78,79.34,78.34
79.51,79.44,79.91,78.74
78.75,78.86,79.03,78.61
79.17,79.00,79.18,78.85
79.33,78.68,80.99,78.65
78.73,78.62,78.92,78.44
78.61,77.62,78.96,77.50
77.89,77.06,77.89,76.84
76.94,76.91,77.43,76.27
76.96,77.25,77.47,76.57
77.00,77.35,77.92,77.00
77.60,77.53,77.85,77.18
77.83,77.70,78.00,77.53
77.86,77.69,77.87,77.47
77.85,77.38,77.85,77.04
77.61,77.51,77.61,76.94
77.85,76.06,77.85,75.98
75.67,74.87,75.80,74.01
74.92,74.68,75.24,74.42
74.43,75.23,75.32,73.77
74.77,74.32,74.91,74.08
74.02,74.41,75.00,73.34
74.45,74.50,74.88,73.93
74.34,74.67,74.90,74.19
74.64,74.96,75.24,73.93
74.87,75.11,75.15,74.62
75.03,75.19,75.47,75.00
75.71,75.10,75.85,74.90
75.50,75.16,75.78,75.01
75.70,75.35,75.70,75.25
75.83,74.49,75.83,74.05
74.77,74.40,74.77,73.62
74.38,74.36,75.05,73.96
74.13,73.36,74.54,72.91
73.83,73.01,73.83,72.80
73.26,73.10,73.55,72.62
73.11,73.60,73.91,72.53
73.69,72.88,73.69,72.55
73.20,73.71,73.99,72.64
74.07,74.60,75.50,73.96
75.30,75.19,75.41,74.49
74.74,73.96,75.50,73.63
74.35,75.32,75.37,74.35
75.57,74.99,75.57,74.40
74.30,74.50,74.73,73.80
74.84,75.42,75.51,74.57
75.42,74.80,75.42,74.44
74.59,74.66,75.09,74.13
74.75,74.11,74.75,73.72
74.40,74.33,75.17,74.15
74.55,74.00,74.86,73.35
74.40,74.81,74.88,73.94
74.88,72.95,74.98,72.90
73.41,73.75,73.99,73.16
73.64,73.21,74.03,73.01
73.55,74.05,74.32,73.17
73.60,73.66,73.90,73.50
73.81,73.65,74.23,73.38
73.20,73.39,73.75,72.74
73.38,73.97,74.85,73.30
73.88,73.86,74.15,73.51
74.07,73.60,74.07,72.92
73.86,74.10,74.16,73.71
74.59,73.84,75.26,73.66
73.75,74.00,74.20,73.68
74.24,74.77,74.86,73.83
74.53,73.50,74.69,73.26
73.25,72.93,73.49,72.52
73.38,73.36,73.94,73.20
73.59,72.89,73.81,72.84
72.46,72.66,72.91,72.24
71.75,71.15,71.88,70.92
71.91,71.66,72.55,71.39
71.31,71.84,72.04,71.31
71.82,72.11,72.42,71.76
72.20,71.40,72.20,71.34
71.98,71.78,72.24,71.39
72.00,72.33,72.37,71.55
71.88,71.40,71.88,70.84
71.75,72.16,72.35,71.48
72.50,72.75,72.97,72.15
72.70,73.50,73.63,72.70
73.78,74.00,74.04,73.50
73.90,74.05,74.17,73.30
73.71,74.67,74.68,73.66
74.64,74.66,75.24,74.34
74.84,74.54,74.85,74.37
74.25,75.56,75.87,74.25
75.93,75.73,76.04,75.39
75.25,75.19,75.25,74.83
74.95,74.90,75.13,74.60
74.88,74.95,75.23,74.55
74.69,74.95,75.16,74.52
75.00,75.12,75.57,74.76
75.16,74.87,75.34,74.76
74.50,75.19,75.23,74.50
74.68,75.30,75.51,74.68
76.00,75.94,76.38,75.92
76.02,75.52,76.16,75.20
75.25,74.16,75.25,73.99
74.51,74.20,74.51,73.70
73.20,72.55,73.50,72.55
72.35,71.57,72.51,71.46
71.78,71.45,71.91,71.30
71.75,72.68,72.80,71.54
72.07,71.03,72.20,70.81
71.21,71.35,71.49,70.79
70.86,70.15,71.34,70.10
69.90,70.77,71.11,69.88
70.50,69.15,70.64,68.80
69.37,69.21,69.47,68.60
68.88,68.26,69.09,67.85
68.74,67.38,68.74,66.86
66.72,67.58,68.11,66.27
67.87,68.90,70.52,67.87
69.75,69.06,70.34,68.69
69.10,68.29,69.80,68.07
69.08,69.50,69.56,68.54
69.73,69.67,69.80,69.07
69.81,69.03,69.81,68.96
69.00,68.70,69.67,68.62
69.44,69.54,70.00,69.35
69.32,69.26,69.83,68.97
69.12,68.94,69.13,68.35
69.09,68.34,69.09,68.31
68.25,67.43,68.25,66.99
67.48,67.15,67.80,67.04
67.50,68.00,68.29,67.50
68.14,68.77,68.89,67.73
68.39,68.00,68.46,67.86
67.84,67.76,68.16,67.66
68.20,67.77,68.20,67.04
65.70,66.30,66.77,65.20
66.25,65.79,66.63,65.52
65.78,66.49,66.58,65.78
66.68,66.63,66.87,65.97
66.63,67.80,68.22,66.63
68.40,69.30,70.27,68.16
69.42,68.46,69.49,68.36
68.27,67.62,68.47,67.52
67.26,68.01,68.43,67.26
67.95,67.53,68.40,67.08
67.55,67.59,68.05,66.45
66.60,65.74,67.50,65.60
65.52,67.20,67.39,65.52
67.70,68.08,68.22,67.56
68.25,68.18,68.50,67.71
68.00,69.22,69.58,67.71
69.73,68.58,69.76,68.25
68.14,69.05,69.23,68.10
69.00,68.43,69.04,68.11
68.30,67.94,68.45,67.54
68.61,68.85,69.41,68.52
68.80,69.82,70.15,68.19
69.50,69.98,70.35,69.02
69.99,68.99,70.35,68.92
69.10,69.73,70.01,69.01
70.10,70.22,70.22,69.60
70.07,69.54,70.30,69.26
69.61,69.73,69.98,69.04
69.92,70.00,70.80,69.59
70.18,69.92,70.36,69.60
70.02,70.12,70.73,69.79
69.88,69.39,69.98,68.44
69.68,69.62,70.08,69.03
69.50,69.87,70.28,69.27
69.59,69.41,70.29,69.23
69.41,68.04,69.52,67.89
68.09,67.68,68.72,67.39
67.30,67.03,68.24,66.91
67.03,67.45,67.74,67.00
67.80,68.01,69.09,67.71
68.15,66.34,68.15,66.31
66.78,66.84,67.43,66.58
66.50,66.48,67.24,66.29
64.92,65.58,66.71,64.43
65.46,64.30,65.46,64.09
65.10,65.56,65.70,64.99
65.91,66.39,66.50,65.91
66.24,66.98,67.65,65.58
67.07,67.30,67.94,67.06
67.38,66.65,67.58,66.51
66.73,65.93,67.13,65.86
66.72,66.85,67.12,66.58
66.85,67.06,67.32,66.58
67.38,69.21,69.37,67.30
69.20,69.85,70.36,69.20
69.73,70.98,71.29,69.58
70.91,70.49,70.91,70.05
70.26,70.03,70.51,69.99
70.03,69.36,70.03,68.74
68.85,69.17,69.40,68.44
69.50,69.50,69.60,68.55
69.33,69.50,70.09,68.80
69.34,69.32,69.78,68.79
69.33,70.19,70.61,69.20
69.93,68.44,69.93,68.44
68.37,68.15,68.68,67.86
68.29,68.44,68.62,68.13
68.37,67.97,68.41,67.93
68.14,68.91,69.34,68.04
69.02,69.93,69.99,69.02
69.53,70.52,70.62,69.53
70.64,70.45,70.96,69.84
70.06,70.77,71.13,69.53
70.49,70.20,70.49,69.11
70.21,70.74,70.89,69.73
70.54,69.40,70.54,68.93
69.52,69.44,69.81,68.82
69.97,69.59,70.23,68.97
69.50,69.76,69.98,69.24
69.83,71.27,71.56,69.51
70.91,70.02,71.38,69.81
70.16,70.50,70.87,70.01
71.13,70.97,71.52,70.76
71.74,71.70,71.95,71.40
71.50,71.59,71.77,71.03
71.19,71.21,71.38,70.85
71.13,70.27,71.13,70.27
70.60,70.55,70.85,70.20
70.70,70.62,70.80,70.20
70.38,70.53,71.00,69.94
70.01,69.31,70.05,68.80
69.58,69.31,69.93,68.90
68.63,69.57,69.58,68.63
69.29,68.91,69.93,68.75
69.07,67.17,69.23,67.00
67.40,67.88,68.13,67.40
67.84,67.46,67.84,67.03
67.68,66.87,67.68,66.42
66.22,66.11,66.76,65.80
66.37,66.31,66.76,66.01
66.43,66.84,67.29,66.36
67.18,66.66,67.64,66.48
67.07,67.15,67.18,66.61
66.99,67.00,67.35,66.91
66.25,65.75,66.46,65.59
65.90,66.05,66.28,65.75
65.86,66.37,66.49,65.56
66.21,66.53,66.75,66.21
66.28,66.35,66.91,65.94
66.94,66.54,68.12,66.54
66.65,66.71,66.94,66.47
66.66,66.87,66.91,66.57
66.78,66.20,67.06,65.68
66.00,65.86,66.27,65.10
64.96,64.05,64.96,63.97
64.78,65.41,65.92,64.53
65.68,65.12,65.68,64.80
65.20,66.18,66.55,65.20
65.55,64.40,65.55,64.29
64.17,63.94,64.17,63.15
63.65,63.15,63.66,63.12
63.83,64.35,65.06,63.78
64.90,65.29,65.55,64.54
65.48,66.09,66.13,65.26
65.65,66.78,67.13,65.57
66.80,66.72,67.00,66.23
66.67,66.59,67.60,66.52
66.11,66.64,66.70,65.97
66.25,66.09,66.25,65.60
65.76,66.26,66.50,65.35
65.99,66.00,66.16,65.34
66.09,65.17,66.18,65.01
65.00,64.39,65.54,63.68
64.15,63.50,64.40,63.25
64.18,64.00,64.78,63.71
64.07,63.68,64.33,63.53
63.52,63.19,63.52,62.50
62.69,62.31,62.79,62.06
62.31,61.96,62.31,61.53
62.23,62.83,63.03,62.23
62.94,63.16,63.19,62.59
63.00,63.20,63.44,62.68
62.96,63.82,63.84,62.96
63.73,64.26,64.62,63.36
63.51,63.00,63.55,62.84
62.66,63.20,63.21,62.29
62.76,61.96,63.18,61.62
62.00,62.15,62.15,61.39
62.01,61.89,62.16,61.59
61.40,61.89,62.18,61.03
61.46,61.98,62.44,61.09
61.27,61.27,61.84,61.16
61.04,59.96,61.04,59.80
56.55,58.60,59.47,56.55
60.37,58.86,60.66,58.78
59.30,60.00,60.30,59.30
60.78,62.09,62.19,60.58
61.64,62.13,62.58,61.64
61.84,62.52,62.72,61.19
61.48,61.27,61.90,60.90
62.29,62.28,62.51,61.43
62.51,62.70,63.22,62.13
61.90,61.43,62.17,61.02
62.29,62.50,62.78,61.81
63.30,61.65,63.30,61.60
61.88,63.74,63.97,61.49
63.65,63.61,64.01,63.41
63.31,64.00,64.26,63.12
64.09,64.50,65.09,63.97
64.83,65.20,65.34,64.55
65.32,65.13,65.67,64.51
64.58,65.00,65.00,64.23
64.90,63.31,64.96,63.16
62.58,62.25,62.58,62.06
62.33,61.36,62.80,61.24
60.77,62.73,62.73,60.62
62.66,62.02,63.02,61.93
61.50,60.81,61.50,60.72
61.20,61.65,61.72,60.98
62.09,62.80,62.84,62.04
63.00,62.24,63.00,62.08
61.69,63.95,64.05,61.40
64.53,64.68,64.96,64.10
64.71,65.55,65.69,64.62
65.49,65.44,65.90,64.96
64.96,65.72,65.73,64.60
65.85,65.56,65.93,65.09
65.38,66.36,66.54,65.34
65.39,64.58,65.48,64.40
64.50,64.44,65.20,64.20
65.00,65.28,65.30,64.86
65.21,65.16,65.45,64.69
64.29,63.85,64.52,63.70
63.67,63.12,63.67,61.71
62.83,63.85,63.97,62.83
63.75,64.74,64.82,63.75
65.04,65.19,65.44,64.90
65.11,65.02,65.31,64.50
64.46,64.52,64.58,64.02
64.58,64.60,65.12,64.08
64.17,64.13,64.34,63.65
63.88,63.43,63.88,63.11
63.49,63.70,63.98,62.93
63.42,64.13,64.13,63.42
64.17,62.76,64.27,62.46
62.37,62.58,63.03,62.36
62.44,62.30,62.72,62.12
61.96,61.77,62.19,61.19
61.27,62.00,62.27,61.27
62.33,61.98,62.59,61.84
61.37,61.42,62.02,60.98
61.11,60.68,61.34,60.45
60.28,60.41,60.55,59.78
60.50,59.91,60.57,59.79
60.04,60.70,60.70,59.84
60.70,60.99,61.21,60.59
61.03,60.92,61.31,60.83
60.73,60.45,60.79,60.18
59.94,60.15,60.96,59.94
60.29,60.57,60.74,60.20
60.52,59.86,60.52,59.73
59.90,59.88,60.21,59.54
59.97,60.43,60.58,59.90
60.41,60.59,60.63,60.05
60.97,60.24,60.97,59.90
60.20,59.80,60.22,59.74
59.58,59.26,59.58,59.08
58.90,57.68,58.90,57.32
57.69,59.17,59.54,57.69
59.20,59.32,60.08,59.01
58.88,58.41,59.10,58.11
58.14,57.48,58.14,57.19
57.75,58.38,58.66,57.75
58.66,59.41,59.65,58.55
59.65,58.85,60.01,58.76
58.91,58.28,59.65,57.88
58.67,58.98,59.40,58.55
59.06,58.92,59.17,58.50
59.44,60.14,60.21,59.03
59.87,60.58,60.97,59.87
60.17,59.97,60.22,59.57
60.44,60.61,60.78,60.15
60.48,59.66,60.92,59.60
59.24,59.41,60.25,59.24
57.58,58.50,59.14,57.58
58.77,59.08,59.14,58.37
58.69,58.75,59.39,58.45
57.47,57.70,58.02,57.16
58.27,57.08,58.60,56.94
57.31,56.93,57.48,56.90
57.09,57.78,57.90,56.93
58.02,57.86,58.09,57.52
57.72,57.77,58.23,57.00
56.39,56.27,57.20,56.21
57.15,56.96,57.49,56.47
56.50,57.11,57.39,56.24
56.85,56.74,57.52,56.51
58.25,59.28,59.28,58.08
58.43,57.92,58.52,57.82
57.94,58.80,58.90,57.91
58.96,59.13,59.38,58.33
59.53,60.47,60.70,59.48
60.63,62.46,62.48,60.14
61.38,61.80,62.11,61.07
61.11,60.28,61.34,60.10
60.54,61.18,61.18,59.78
61.08,61.80,61.98,61.06
61.31,61.41,61.56,60.79
60.61,61.60,61.94,60.41
60.66,60.81,61.13,59.93
61.04,60.62,61.34,60.49
59.84,60.13,60.74,59.64
60.93,61.82,61.82,60.74
62.33,61.24,62.33,61.05
61.56,61.70,62.13,61.51
61.71,62.03,62.36,61.45
61.77,61.91,62.10,61.54
62.39,62.51,63.01,62.32
61.82,61.65,62.39,61.34
60.57,61.94,61.97,60.34
61.65,61.94,62.40,61.65
62.21,61.55,62.78,61.28
61.92,60.86,61.92,60.84
61.48,62.66,62.77,61.48
62.54,63.82,63.90,61.62
63.93,64.83,64.83,63.87
64.76,64.74,64.76,63.94
64.12,64.81,64.96,64.05
64.52,64.49,64.92,64.04
64.85,65.32,65.56,64.63
65.35,65.35,65.40,64.32
65.78,65.28,65.78,64.82
64.59,65.05,65.17,64.35
64.40,64.59,64.81,64.26
62.05,62.63,62.90,61.40
62.63,63.87,64.28,62.61
63.35,64.28,65.50,63.15
64.24,64.24,64.39,63.71
63.92,64.08,64.53,63.55
63.90,62.72,63.90,62.72
62.55,62.67,63.45,62.37
62.85,63.29,63.55,62.85
63.18,64.05,64.08,62.79
64.41,64.58,64.98,63.96
64.78,64.45,64.81,63.89
63.65,64.15,64.74,63.65
64.32,64.31,64.45,63.83
64.10,63.21,64.10,63.11
63.25,63.21,64.19,62.27
62.59,62.31,62.59,61.65
62.72,63.59,63.65,62.53
63.42,63.95,64.25,63.41
64.26,64.87,64.87,63.97
64.83,64.57,64.89,64.01
64.65,64.50,64.75,64.35
64.18,64.40,64.58,63.94
64.24,64.45,64.55,64.08
64.84,65.27,65.32,64.17
64.79,64.98,65.00,64.39
64.70,64.71,64.98,64.38
64.60,64.17,64.83,63.61
64.19,63.79,64.19,63.53
64.19,64.11,64.34,63.45
63.91,64.72,64.79,63.91
64.26,65.39,65.64,64.26
65.68,65.86,65.91,65.02
66.21,65.17,66.21,64.73
64.26,63.79,64.49,63.30
63.46,63.71,63.89,63.18
63.84,63.45,64.08,63.45
62.59,64.05,64.19,62.59
63.90,62.85,63.90,62.59
63.09,63.50,63.56,62.46
63.49,63.34,63.49,62.83
63.35,62.60,63.70,62.56
62.20,61.96,62.26,61.76
62.32,61.78,62.65,61.74
61.97,61.73,61.97,61.35
61.19,61.14,61.79,60.93
60.67,60.94,61.08,60.48
61.22,61.00,61.41,60.93
60.66,60.66,61.01,60.50
60.97,60.80,61.19,60.68
60.94,60.86,61.26,60.85
61.08,61.16,61.39,61.05
61.08,61.01,61.18,60.78
60.96,60.20,60.96,60.12
60.12,60.40,60.56,59.70
60.43,60.70,60.82,60.25
60.70,62.02,62.08,60.61
62.08,61.70,62.11,61.53
61.81,61.90,61.93,61.67
62.18,62.39,62.60,62.18
61.95,61.84,62.15,61.69
61.42,61.21,61.58,61.14
61.24,61.00,61.24,60.75
61.19,60.46,61.19,60.25
60.28,60.81,61.04,60.28
60.23,60.92,61.03,60.23
60.60,61.73,61.81,60.60
62.63,62.00,62.63,61.85
61.99,62.45,62.56,61.90
62.83,62.53,63.04,62.53
63.21,63.44,63.52,62.94
61.78,61.82,62.16,61.31
61.82,61.35,61.82,60.90
61.61,63.14,63.20,61.61
62.96,63.74,63.89,62.96
63.71,64.14,64.58,63.71
64.36,64.99,64.99,64.36
64.31,64.92,65.11,64.02
63.80,63.46,63.80,62.93
63.35,63.31,63.88,63.21
63.88,64.03,64.20,63.60
63.90,63.93,64.60,63.83
64.42,64.20,64.74,64.00
64.11,64.58,64.74,64.11
64.58,65.32,65.64,64.58
66.47,65.72,66.47,65.50
65.83,66.91,66.91,65.83
66.28,67.08,67.29,66.28
67.24,66.98,67.38,66.72
67.06,66.56,67.06,66.40
66.28,67.28,67.47,66.28
66.63,66.53,66.70,66.02
66.64,66.34,66.64,66.11
66.29,65.50,66.29,65.26
65.03,66.00,66.22,65.03
66.06,66.46,66.88,66.06
66.43,66.32,66.70,65.80
66.46,66.20,66.76,65.75
66.05,66.93,67.00,65.40
67.07,67.10,67.23,66.52
66.99,67.16,67.19,66.69
66.96,67.51,67.57,66.89
67.34,67.61,67.79,67.34
67.54,68.19,68.31,67.38
68.01,69.29,69.36,68.01
69.02,69.18,69.54,68.82
69.12,69.30,69.84,68.82
69.01,68.30,69.01,67.86
68.00,67.77,68.25,67.29
67.79,67.86,68.26,67.63
68.00,67.65,68.00,67.33
67.39,67.39,67.81,66.81
67.35,67.70,68.24,67.28
67.51,67.63,67.65,67.16
67.98,67.82,67.98,67.37
67.54,67.05,68.05,66.67
66.83,66.94,66.97,66.52
67.19,67.03,67.19,66.59
67.23,66.02,67.23,65.86
65.94,66.01,66.46,65.94
66.79,67.18,67.30,66.18
67.24,67.83,68.17,66.63
67.84,67.60,68.19,67.53
67.49,67.47,67.73,66.93
66.77,66.14,67.03,66.14
65.64,66.41,66.66,64.66
66.28,65.83,66.38,65.29
66.13,65.98,66.93,65.96
66.51,66.95,67.47,66.33
66.17,66.36,67.11,66.15
66.78,66.37,67.23,66.23
67.33,67.19,67.70,66.60
67.80,68.54,68.54,67.72
69.21,68.48,69.22,68.26
68.18,68.47,68.78,68.01
68.22,67.95,68.33,67.84
67.84,67.91,68.22,67.19
68.01,67.94,68.01,67.47
67.83,67.35,68.34,67.27
67.73,67.30,67.96,66.97
67.10,67.77,67.77,66.50
67.68,67.57,67.82,67.35
68.03,67.20,68.03,67.20
67.03,66.84,67.40,66.11
66.97,66.65,66.97,66.21
66.77,66.96,67.43,66.77
67.00,66.91,67.01,66.45
67.06,66.83,68.06,66.64
66.26,66.32,66.73,65.75
66.52,66.79,66.92,66.21
66.81,66.47,66.81,66.00
66.82,67.76,68.05,66.50
68.43,68.43,68.79,67.89
68.72,68.41,68.72,68.16
68.42,68.71,68.82,68.28
68.82,69.26,69.54,68.64
69.14,71.59,71.78,69.14
71.18,71.10,71.43,70.97
71.63,71.66,71.98,71.32
71.75,71.69,72.16,71.04
71.72,72.48,72.79,71.72
72.65,71.63,72.65,71.56
71.17,71.99,72.04,71.17
71.84,71.71,72.45,71.63
71.49,70.11,71.49,69.91
71.00,71.23,71.41,70.47
71.16,72.08,72.30,70.67
71.57,70.59,71.80,70.59
70.85,69.30,70.93,69.24
68.59,68.24,68.88,66.65
68.00,67.37,68.27,66.85
67.22,68.78,68.79,67.22
68.41,68.48,69.54,67.86
68.64,68.55,69.46,68.55
68.16,69.05,69.09,68.16
69.40,69.72,70.56,69.26
70.06,69.01,70.32,69.01
69.03,69.50,69.58,68.43
69.50,69.40,69.54,68.45
69.49,68.07,69.49,67.95
68.12,68.02,68.72,67.80
68.18,67.37,68.72,67.37
67.79,67.36,68.80,67.27
67.49,67.95,68.47,67.42
68.67,69.44,69.76,68.23
