DOOR,Masonite International Corporation Ordinary Shares (Canada),NASDAQ
65.25,64.55,65.75,63.80
65.10,64.80,65.75,64.55
65.05,65.40,65.50,64.65
65.60,65.65,66.10,64.90
65.60,66.75,67.15,64.95
66.95,66.75,67.20,66.15
66.35,65.50,67.05,65.40
65.85,65.60,66.40,65.35
65.45,64.25,65.85,64.20
64.20,63.80,65.00,63.70
64.10,63.95,64.90,62.90
63.85,64.05,65.00,62.95
64.50,64.50,64.80,63.95
64.40,65.05,65.20,63.85
65.10,64.70,65.20,64.50
64.70,64.80,64.90,64.40
64.80,65.50,65.95,64.80
65.45,64.80,65.75,64.65
65.00,65.40,65.85,65.00
65.50,65.80,66.35,64.80
66.90,67.05,67.35,65.85
67.35,67.00,68.00,66.90
66.70,64.85,67.05,64.85
65.00,64.45,65.10,64.35
64.45,64.10,65.15,63.95
64.35,64.55,65.05,63.85
64.50,65.00,65.35,64.35
65.00,64.60,65.75,63.70
64.95,65.30,65.65,64.25
