GS,Goldman Sachs Group,NASDAQ
157.00,154.25,157.26,152.30
151.99,150.78,152.60,148.71
152.45,153.06,154.31,151.55
154.48,151.66,154.56,150.75
153.03,153.51,154.99,152.61
152.69,151.25,152.77,151.00
152.78,151.75,154.10,151.70
151.16,150.92,153.19,149.90
149.62,150.43,151.42,149.28
152.30,153.24,153.29,151.50
154.58,153.81,154.80,152.88
154.99,156.94,157.44,153.17
156.57,155.83,157.62,154.67
158.50,157.71,159.74,156.11
158.62,160.11,160.28,158.55
162.80,163.00,163.39,161.16
163.92,160.24,164.30,159.43
159.84,161.50,161.99,159.50
161.58,164.06,164.58,161.50
163.75,164.36,164.85,162.58
163.95,166.25,166.33,163.88
166.50,166.26,167.41,165.48
166.75,165.04,166.89,164.44
164.28,165.91,166.00,163.69
165.05,165.26,165.65,164.27
164.63,163.17,164.83,162.02
163.49,162.43,164.01,162.33
162.53,164.03,165.97,162.43
165.74,167.49,167.90,164.88
166.83,167.62,167.90,166.46
167.28,168.32,169.69,166.44
168.07,164.78,168.28,164.47
164.00,163.45,164.23,162.05
164.75,162.84,166.43,162.83
162.40,162.13,164.10,162.02
161.73,161.69,162.38,160.55
161.99,163.71,164.55,160.95
163.85,163.34,164.80,162.93
161.91,160.75,161.97,160.07
160.28,160.66,162.29,160.03
160.17,158.63,160.79,158.53
158.72,159.56,160.03,157.78
158.78,157.11,159.23,156.51
157.81,159.41,159.66,157.20
159.59,158.65,159.79,158.00
158.41,157.90,160.70,157.75
155.72,153.23,156.53,152.93
153.00,152.97,154.15,151.45
152.37,153.63,154.68,152.09
153.77,152.13,153.98,151.33
154.48,154.76,156.04,153.52
154.76,155.74,157.25,154.35
155.99,156.17,158.05,155.57
156.98,156.66,157.71,153.42
157.41,159.49,159.70,157.16
162.98,165.14,165.53,162.56
164.93,165.06,165.79,163.78
164.84,163.35,165.31,163.07
164.38,164.00,164.72,162.96
166.31,167.03,168.57,165.19
167.19,167.42,167.58,165.66
166.50,168.06,169.09,165.64
169.69,167.78,170.00,166.88
168.00,169.75,169.75,164.03
168.18,165.25,168.46,164.72
165.52,162.97,166.40,162.97
163.26,162.31,163.69,161.16
162.90,162.29,163.93,161.04
160.69,159.85,160.95,159.43
157.72,158.21,159.14,156.57
158.86,159.00,160.31,157.56
157.69,158.67,159.58,157.52
158.63,156.85,159.16,155.46
157.08,156.55,157.25,156.09
155.17,154.25,156.20,154.22
154.62,153.05,155.85,153.00
153.56,154.44,155.32,152.83
156.83,158.01,158.24,156.00
158.49,160.00,160.49,157.52
158.22,159.46,159.92,157.50
159.81,157.63,160.04,157.51
158.58,162.25,162.50,157.50
156.48,158.32,159.20,155.99
158.84,158.69,159.70,156.68
158.67,159.77,160.65,158.25
160.64,159.25,160.71,158.23
158.02,157.74,158.08,156.56
159.45,159.96,160.35,158.83
160.00,162.09,162.24,159.91
162.00,161.45,162.19,160.25
162.07,162.11,163.11,161.01
162.56,162.05,162.97,161.15
162.09,160.86,163.35,160.86
161.03,162.05,162.60,160.72
162.42,163.16,163.24,161.59
161.67,161.95,162.63,160.78
162.53,163.52,164.30,162.33
164.04,159.64,164.21,159.61
160.39,163.17,163.69,159.88
162.50,163.84,164.75,162.16
163.10,162.89,164.38,162.13
161.78,162.94,163.71,161.20
163.55,163.20,163.95,162.41
163.18,164.40,165.42,163.18
164.74,165.68,167.65,164.20
165.87,166.60,168.00,165.63
166.76,165.00,167.25,164.86
165.25,167.07,167.32,165.01
166.77,168.10,168.24,165.53
168.50,169.48,170.50,168.50
169.36,168.04,170.69,168.00
168.05,168.22,168.81,166.87
167.89,168.94,170.38,167.69
169.88,169.72,171.58,168.68
169.09,168.05,170.76,167.91
167.31,168.70,169.93,167.31
167.41,165.56,167.96,165.35
167.58,167.21,167.96,164.77
168.00,167.67,169.13,166.84
167.87,169.73,172.20,167.52
169.51,167.60,169.83,167.13
166.59,168.33,168.96,166.52
168.59,168.39,169.29,167.60
169.31,170.95,171.49,169.09
171.27,170.49,171.27,169.71
171.00,174.84,174.92,169.99
174.61,174.77,175.80,174.00
174.66,175.16,175.79,173.75
175.88,176.47,176.69,175.50
176.67,176.16,176.68,175.44
176.60,176.45,176.76,175.18
176.39,176.35,176.45,175.57
176.50,175.73,177.12,175.26
176.22,177.26,177.44,176.22
176.95,176.89,178.38,176.36
176.35,178.15,178.85,176.22
179.15,179.37,181.13,178.88
180.73,178.29,180.98,177.52
178.50,178.44,178.90,177.26
179.08,177.40,179.08,176.61
177.40,178.39,178.71,177.00
178.30,175.88,178.30,175.69
176.26,176.60,177.50,175.71
177.00,178.75,179.74,177.00
178.75,175.17,178.79,174.50
175.01,176.28,177.28,174.50
175.10,173.20,175.59,171.34
173.45,173.68,174.64,172.78
172.42,170.75,172.42,169.02
168.53,167.64,169.96,167.22
167.08,164.69,167.60,163.43
165.03,166.25,166.55,164.59
163.97,163.90,166.10,163.62
165.33,165.84,166.17,164.57
163.80,164.12,165.98,163.30
165.15,159.82,165.52,159.77
160.90,161.76,162.57,159.85
160.59,160.42,162.65,160.32
161.16,161.75,162.00,160.10
162.78,161.93,162.90,160.27
161.02,161.00,161.77,160.28
161.21,164.39,164.96,160.31
164.50,163.50,165.23,163.23
162.55,164.06,164.40,162.10
163.33,163.72,164.50,162.93
164.04,164.65,165.59,163.72
163.91,163.26,166.18,162.98
163.49,164.50,164.97,162.67
164.30,164.50,165.65,164.15
164.08,166.54,167.41,164.08
166.11,163.48,166.30,163.16
163.26,162.80,163.90,160.77
162.66,165.38,165.79,162.34
164.81,166.45,167.82,164.57
164.22,164.74,165.31,163.66
166.64,168.73,168.76,166.20
168.80,171.90,172.90,168.25
172.71,172.60,174.00,172.49
173.98,174.26,175.59,173.11
173.60,173.51,174.49,172.47
173.96,169.89,173.96,169.85
169.13,169.72,169.99,167.81
170.48,166.70,171.24,166.57
166.90,165.35,167.40,165.03
166.38,166.84,168.80,166.33
167.27,168.09,169.00,167.01
168.49,168.18,170.16,166.80
167.88,169.22,170.45,167.27
169.69,166.95,170.00,166.91
167.13,165.72,167.98,165.10
166.59,163.25,167.42,162.80
164.74,161.73,165.00,161.72
161.80,162.29,163.31,160.77
162.21,162.30,164.19,161.29
163.22,163.85,164.14,162.22
164.76,165.92,166.29,164.22
165.90,167.27,167.54,165.73
167.31,166.09,167.67,165.00
167.01,163.24,167.04,162.85
162.95,158.56,163.20,158.44
158.70,156.56,158.76,155.48
157.11,158.16,159.00,156.42
158.41,155.98,158.88,155.81
154.45,152.72,154.49,151.65
154.80,154.74,155.13,153.42
155.00,154.92,156.02,153.10
156.34,157.22,157.29,155.12
161.03,157.44,161.44,157.35
157.50,157.80,158.27,156.23
157.64,160.46,160.81,157.27
160.26,160.45,160.94,159.28
161.04,160.85,162.11,160.59
160.48,158.24,160.77,157.91
158.60,156.54,158.83,154.00
157.03,158.24,158.38,156.64
158.38,159.82,160.36,158.19
159.80,160.37,161.00,159.70
160.46,158.88,161.84,158.57
156.50,156.35,156.90,154.52
155.85,154.54,155.85,154.18
155.41,155.52,156.31,153.71
155.76,157.40,158.22,155.20
157.57,157.20,157.90,155.68
157.91,159.55,159.95,157.91
159.56,160.28,160.90,159.13
160.20,159.45,160.89,159.28
158.69,156.64,158.96,155.92
155.61,156.43,156.97,154.84
156.25,157.67,157.99,156.01
157.48,156.35,157.91,155.61
157.16,159.35,159.75,157.13
158.95,159.85,160.30,158.65
159.91,160.16,160.48,159.51
161.12,161.77,163.43,160.58
160.91,161.19,161.61,159.78
161.14,160.74,162.00,159.62
160.42,159.81,160.64,159.16
159.78,160.03,160.20,157.91
159.85,161.80,161.93,159.28
161.44,162.39,162.73,160.86
162.72,162.58,163.43,161.56
162.90,166.19,166.26,162.90
166.04,166.00,166.86,165.64
165.86,166.36,167.26,165.48
165.09,165.43,166.16,164.69
165.76,165.96,166.65,165.02
166.17,165.89,167.07,165.42
165.52,165.85,166.53,164.45
165.64,168.22,168.75,165.45
167.89,169.86,170.10,167.29
170.00,169.73,170.16,168.93
170.32,169.84,171.08,169.42
170.18,170.24,170.62,169.21
169.55,168.23,170.55,167.95
167.82,168.38,169.02,167.40
167.00,168.01,168.11,166.37
167.25,166.78,167.65,166.37
166.87,167.44,167.91,166.37
166.35,166.81,168.27,166.06
167.00,166.89,167.81,166.57
167.83,169.46,169.90,167.72
168.97,167.78,168.97,166.90
166.74,164.91,166.78,163.73
165.24,164.67,165.33,163.63
162.22,163.42,163.78,161.53
163.02,164.80,165.14,162.38
167.18,167.00,167.72,166.46
169.70,169.17,170.15,167.15
169.20,170.47,170.99,169.00
170.21,170.14,171.60,168.92
170.41,171.47,171.79,169.65
170.17,171.72,172.10,170.05
172.38,175.02,175.38,172.38
175.21,176.82,177.22,174.63
176.80,176.26,177.32,175.61
175.91,175.40,176.46,174.72
175.00,175.95,176.46,174.67
176.17,175.54,177.11,175.45
175.96,175.76,177.48,175.36
174.44,172.87,175.27,172.79
172.38,170.25,172.76,169.40
170.57,171.69,171.89,170.05
171.30,169.42,171.77,168.89
168.15,169.74,170.85,168.02
170.30,169.10,171.07,168.74
169.35,172.26,172.49,168.68
172.75,172.46,173.41,171.62
171.78,172.33,173.11,171.38
172.40,172.37,172.89,171.27
172.80,172.73,173.10,171.69
172.84,171.90,174.60,171.44
173.25,174.55,174.63,172.70
174.91,173.96,175.10,173.63
173.27,174.03,174.18,172.60
174.24,175.15,175.92,173.44
175.35,175.47,176.98,174.83
176.71,177.87,179.86,176.46
178.47,177.90,179.15,177.81
178.36,177.81,178.36,177.01
177.05,177.65,177.75,175.89
178.32,179.11,179.50,177.85
179.26,179.77,180.22,178.38
180.48,179.60,182.07,179.43
179.93,180.08,181.60,179.55
179.58,179.75,179.91,177.88
179.58,180.11,180.92,179.22
177.93,177.40,178.64,176.62
178.33,179.87,180.18,178.12
178.77,181.00,181.44,178.50
180.63,183.17,183.47,180.63
182.91,183.98,184.40,182.51
183.90,184.04,184.56,182.80
183.82,184.82,185.77,183.46
185.83,187.89,188.43,185.50
188.26,186.20,188.58,185.88
186.00,185.29,186.95,185.10
184.57,185.09,186.86,184.57
185.26,187.81,188.12,184.47
187.46,184.09,187.80,183.46
184.75,185.12,185.60,183.22
183.11,183.83,184.56,182.20
184.41,183.57,184.99,182.68
183.19,180.70,183.85,180.33
180.60,182.88,183.43,180.59
184.61,188.07,188.54,184.57
189.07,187.48,189.50,187.15
186.56,183.80,186.56,183.62
184.03,186.64,187.00,182.15
185.82,181.27,186.17,180.75
181.57,180.38,182.95,180.06
181.00,178.77,183.19,178.50
179.48,178.70,181.79,177.77
176.49,177.24,177.95,171.52
172.02,172.58,176.29,171.26
175.80,176.91,177.54,175.10
176.22,177.84,178.00,175.82
179.22,180.18,180.36,178.36
180.55,176.83,180.80,176.83
178.80,180.06,181.10,178.71
180.27,183.35,183.49,180.01
182.86,183.91,184.16,182.31
184.16,186.32,186.32,183.20
186.09,186.08,187.31,185.39
185.48,186.97,187.10,185.17
189.24,189.99,190.00,188.12
190.35,190.83,191.98,189.75
190.47,190.27,190.97,188.82
191.58,189.84,191.87,189.61
190.38,191.00,191.44,189.78
191.25,190.71,191.48,189.30
190.51,191.80,191.87,190.51
191.81,191.88,192.68,190.53
190.66,190.18,190.89,189.33
190.84,190.24,191.19,189.20
190.36,189.98,190.84,189.62
189.52,189.93,191.19,189.22
189.62,189.64,190.66,189.59
189.71,189.19,189.99,188.19
187.82,189.75,189.86,187.55
191.52,189.59,191.66,189.37
190.14,190.07,190.89,189.67
190.50,188.86,190.50,188.20
189.92,188.52,189.92,187.73
188.40,188.41,189.49,188.12
188.00,188.20,188.62,185.59
189.31,190.19,190.94,188.81
189.75,190.95,191.82,189.33
190.78,191.95,192.34,189.96
192.72,195.45,196.93,192.54
195.45,196.62,198.06,194.51
193.69,196.89,197.22,192.90
195.48,192.00,195.99,191.60
193.00,193.54,194.94,192.50
191.71,188.82,192.64,188.07
190.24,185.54,190.81,185.41
183.96,183.31,186.93,182.40
184.11,185.03,186.50,183.63
188.00,191.61,191.66,187.81
192.26,193.28,195.00,192.03
193.92,194.44,194.50,192.76
195.34,195.50,196.10,194.73
196.61,195.89,196.75,195.01
196.09,195.45,196.49,195.40
195.57,196.19,196.96,194.82
195.50,195.71,196.50,194.58
196.65,193.83,196.83,193.77
195.30,194.41,195.73,192.70
193.06,188.34,194.04,187.48
188.30,184.53,188.66,183.93
186.85,187.28,187.99,185.77
189.35,190.27,190.82,189.25
190.48,187.35,191.31,186.96
187.36,185.07,187.53,184.11
186.58,184.93,189.38,183.37
181.18,180.23,182.51,178.10
180.18,178.49,181.60,177.50
176.73,177.23,180.10,174.06
177.57,175.63,178.33,174.23
174.55,177.15,178.39,172.82
178.81,182.04,182.59,177.25
181.43,180.49,182.98,180.42
178.72,180.42,180.99,178.06
177.24,176.49,178.64,176.30
177.73,173.05,177.97,172.97
173.18,175.99,176.30,173.07
174.13,172.41,175.69,172.32
172.99,175.49,175.60,172.26
176.01,180.24,180.48,175.91
178.72,178.78,180.71,178.53
179.44,180.77,181.60,179.23
182.05,183.43,184.62,181.14
181.69,182.22,182.95,181.15
183.35,184.56,184.80,182.35
184.07,187.65,188.19,183.75
188.25,189.78,190.00,187.40
189.87,189.00,191.33,188.34
188.78,190.02,190.63,188.31
189.54,188.67,190.04,187.82
187.68,189.11,189.85,187.27
188.35,191.51,191.64,187.05
190.74,190.31,190.74,189.27
190.03,192.22,193.28,189.68
191.55,191.72,192.45,190.46
190.51,192.20,192.47,190.00
191.19,189.79,192.50,189.79
190.00,191.79,191.92,189.78
190.70,191.27,192.87,190.57
190.35,189.67,190.82,188.98
190.13,190.08,190.72,189.07
187.58,186.91,191.40,186.58
187.30,187.93,188.79,186.57
185.59,182.71,186.14,182.71
183.30,184.18,185.84,183.01
185.94,189.95,190.00,185.94
188.87,189.34,189.74,186.16
190.04,191.90,192.49,189.90
190.97,190.57,191.24,188.80
189.67,192.32,193.04,189.20
191.76,189.97,191.76,189.09
190.47,193.13,193.92,189.90
193.27,191.96,194.25,191.96
191.94,191.28,192.51,191.16
191.08,187.35,191.23,187.35
186.52,187.24,187.97,185.02
187.19,188.06,188.48,186.27
189.24,191.02,192.00,189.19
190.34,187.97,190.55,187.97
187.94,192.23,192.33,186.96
191.73,191.55,192.73,190.85
190.18,192.05,192.64,188.95
192.52,192.39,193.64,192.24
193.04,192.56,193.85,192.20
192.86,194.89,195.09,192.41
194.65,195.64,195.86,194.09
195.32,195.58,197.38,194.77
196.98,197.72,198.49,195.71
198.21,201.10,202.14,197.39
202.70,200.21,202.87,198.70
197.84,197.35,198.25,195.65
199.07,198.10,199.60,197.92
198.97,196.84,199.50,196.58
197.91,198.32,199.16,196.57
198.16,199.31,200.49,197.60
199.00,197.99,199.10,197.45
198.76,196.52,199.31,196.37
196.20,197.49,197.61,194.40
195.79,198.56,199.73,195.48
198.40,196.42,199.75,195.40
198.45,197.53,198.57,196.83
198.26,199.30,199.72,197.90
198.31,197.29,200.39,196.72
197.75,196.25,198.59,194.01
196.26,197.39,197.95,194.81
199.10,200.50,201.34,199.10
200.29,201.73,201.95,200.29
200.48,200.53,201.04,198.07
200.47,201.43,201.75,199.85
202.33,202.62,202.88,201.43
202.55,202.97,202.97,201.82
202.65,204.66,205.18,202.64
204.99,205.40,206.20,204.55
205.17,205.08,205.96,204.15
204.60,204.95,205.21,204.18
204.66,207.80,208.26,204.63
207.52,206.38,207.52,205.00
206.89,209.06,209.68,205.87
208.08,208.48,208.59,207.28
208.23,206.19,208.27,205.62
207.32,207.81,208.82,206.89
206.85,206.43,207.84,205.65
207.52,208.29,210.17,206.77
207.60,208.87,210.06,207.00
210.70,210.45,211.94,208.55
211.15,209.79,211.70,209.45
210.00,209.02,210.44,207.62
209.72,213.13,213.40,209.36
213.17,213.94,214.61,212.87
213.48,213.06,214.01,212.01
210.89,211.76,212.34,210.38
211.85,213.56,213.57,211.13
213.59,212.93,214.50,212.57
213.45,214.60,215.01,212.01
214.12,213.19,215.00,213.19
215.06,216.51,216.81,215.00
216.92,218.40,218.77,216.64
216.20,214.43,217.00,213.70
215.15,212.82,215.80,212.49
213.62,213.17,214.61,212.55
210.14,207.65,211.22,207.65
209.89,208.79,210.79,208.15
211.63,209.94,212.49,208.95
209.94,209.20,210.63,208.50
206.71,208.04,208.53,206.26
207.98,208.21,208.97,203.20
206.30,204.06,206.79,203.70
207.13,204.81,207.55,204.44
207.72,207.19,207.98,206.18
209.44,210.12,210.31,208.65
210.01,212.16,212.76,209.70
213.54,212.96,213.61,211.43
211.39,211.18,214.14,209.32
210.76,212.46,212.80,209.79
212.68,212.39,214.00,211.21
211.98,211.50,212.80,210.75
211.80,213.25,213.72,211.75
213.66,211.05,214.61,210.70
211.45,207.35,211.45,206.90
205.45,205.02,205.84,203.50
207.14,206.24,207.18,204.60
206.57,206.84,208.13,205.67
206.03,207.20,207.35,205.10
207.40,205.07,207.47,204.90
205.75,204.69,205.95,202.84
205.01,205.17,207.15,204.80
206.94,205.70,207.78,204.93
206.00,205.09,206.70,204.30
205.30,203.44,206.64,202.32
204.59,205.97,206.57,204.34
203.50,201.70,203.92,200.66
199.90,201.13,201.55,196.58
200.72,200.74,201.95,199.58
200.83,202.02,202.55,200.74
201.01,202.57,202.86,199.78
202.12,201.18,203.10,201.18
200.02,200.95,202.75,199.14
198.43,196.75,199.22,196.75
193.66,187.74,194.60,187.58
178.46,179.46,186.89,172.10
185.89,178.22,187.33,177.71
183.04,184.40,185.06,179.11
186.81,189.21,189.86,185.43
187.59,187.75,188.85,186.26
187.69,188.60,190.25,187.18
184.24,182.12,186.47,181.08
184.87,184.51,185.82,182.51
185.00,185.06,187.89,184.28
182.26,180.38,182.83,179.13
183.91,185.88,186.31,183.65
189.55,185.68,191.75,185.26
185.45,185.91,187.82,184.77
185.43,185.27,185.82,183.32
185.60,183.94,185.86,183.30
184.78,187.45,188.02,184.19
187.96,188.64,189.30,186.59
188.45,186.45,190.57,186.00
183.20,180.94,183.38,180.55
183.30,183.35,184.41,181.70
180.89,179.72,181.00,178.01
179.81,179.41,180.19,177.75
177.66,176.91,177.98,174.82
179.20,179.83,181.11,178.16
178.46,173.02,178.46,172.75
173.01,171.86,173.30,167.49
174.58,173.76,175.08,172.16
174.40,176.02,176.17,173.04
172.14,177.01,177.10,169.87
178.23,180.70,181.06,177.83
180.20,180.32,181.28,179.47
181.80,182.23,183.79,180.54
181.18,181.07,182.47,179.75
180.96,179.19,182.29,178.21
180.80,180.23,181.20,179.01
179.57,180.97,183.14,179.50
180.73,179.51,182.22,179.14
176.73,184.96,185.75,175.76
185.12,185.18,186.65,183.63
183.48,185.74,186.50,183.15
185.20,185.51,185.97,183.90
186.22,179.70,186.22,179.55
180.23,183.56,184.19,180.20
185.16,185.50,186.36,184.43
187.10,187.01,188.00,186.62
186.00,186.31,186.83,184.50
186.71,191.32,191.48,186.17
191.00,189.89,191.96,189.33
189.76,187.50,190.09,187.24
188.32,189.68,190.43,187.68
189.25,190.69,191.87,189.05
191.00,191.65,192.89,190.31
192.54,192.02,193.28,191.00
196.00,199.17,199.47,195.90
199.04,196.76,199.90,196.32
196.58,197.81,198.22,195.28
198.29,197.39,198.93,196.73
196.19,192.77,196.19,192.26
192.63,190.39,193.38,190.06
189.99,192.16,192.16,188.01
192.67,190.57,193.00,190.32
191.05,193.66,194.05,191.01
193.82,193.03,194.21,191.67
193.00,191.47,193.49,191.11
191.30,189.19,191.49,188.52
188.02,188.67,189.80,186.56
188.99,189.15,189.77,188.15
189.16,190.47,191.19,188.85
190.50,190.02,191.08,189.24
191.22,193.07,193.15,190.01
193.30,190.26,193.84,189.80
190.66,185.20,191.65,184.73
185.61,189.99,190.62,184.75
190.00,185.49,190.12,185.00
183.92,182.92,184.47,181.84
182.02,180.71,184.85,179.83
180.99,182.11,183.93,180.31
179.68,176.56,180.15,175.47
176.67,176.40,178.63,172.90
178.98,182.01,183.28,178.85
184.01,186.21,186.88,181.68
186.88,182.61,187.89,182.61
181.20,175.49,181.90,175.39
177.50,177.75,178.15,175.83
178.90,180.05,180.69,177.05
180.70,182.95,183.00,180.46
182.27,182.47,183.17,182.02
181.77,181.62,181.93,179.84
182.82,183.53,184.18,182.50
183.28,182.01,183.53,181.84
181.16,180.23,182.89,180.03
175.79,177.14,177.19,173.76
176.71,174.09,177.50,172.92
171.31,169.84,172.02,169.10
166.67,164.62,169.50,163.60
166.75,163.94,168.42,163.63
165.00,165.73,166.46,163.34
166.89,165.71,168.18,163.30
166.46,158.99,167.10,157.92
160.30,161.39,162.51,156.76
156.70,155.61,157.99,153.81
157.56,156.82,158.76,155.28
154.10,153.75,158.37,151.65
153.97,151.65,155.16,151.49
154.58,156.86,156.99,153.86
156.40,151.12,156.53,151.12
151.12,154.45,156.10,151.12
153.59,153.72,158.43,153.19
155.01,157.06,158.05,152.53
158.64,161.56,161.59,157.78
160.41,159.65,161.00,158.45
157.00,151.70,157.00,150.16
152.50,152.68,153.84,147.01
152.30,156.49,157.95,152.01
157.57,156.47,159.70,155.69
153.83,149.25,153.83,145.25
145.52,148.25,149.95,145.10
150.00,147.23,153.38,147.21
143.41,140.69,144.41,139.05
143.75,146.13,146.51,143.70
149.60,149.02,150.48,147.45
150.80,150.94,151.87,150.31
151.25,147.73,152.00,147.37
147.00,146.91,147.73,145.43
149.20,148.79,149.99,148.23
148.00,144.91,148.05,144.05
143.08,145.56,145.64,140.26
146.00,148.25,149.07,145.23
149.72,150.25,151.97,149.01
149.75,149.53,150.29,148.32
150.95,154.65,154.77,150.68
154.75,154.20,155.41,153.45
154.00,155.33,155.66,153.36
156.37,156.84,158.85,155.29
156.00,155.35,156.37,154.41
154.00,151.60,154.23,151.50
152.11,149.91,152.50,149.18
150.41,151.02,153.60,148.84
153.28,153.94,154.16,152.37
153.66,153.49,154.45,152.13
152.65,152.03,152.74,150.90
150.92,150.54,152.85,149.71
150.39,152.91,153.98,148.75
153.91,157.60,158.18,153.87
157.24,156.29,158.90,155.75
155.50,154.20,155.59,153.36
154.25,154.08,155.55,153.59
152.40,153.00,153.04,150.13
153.14,153.84,154.64,152.38
152.87,155.03,155.35,151.50
156.13,156.50,158.02,154.89
156.18,156.98,157.48,156.06
156.46,159.82,160.01,155.09
159.97,157.77,160.00,157.39
156.44,155.35,156.53,154.55
155.26,155.19,156.27,153.92
153.65,150.41,154.03,149.37
152.07,150.28,152.87,150.01
151.18,152.20,153.90,150.41
152.67,154.31,155.09,151.30
156.53,159.85,159.99,156.38
159.53,160.91,162.27,159.15
161.23,158.52,161.78,158.20
157.61,159.02,160.00,157.15
157.75,162.65,163.70,157.00
162.00,166.98,167.45,161.94
166.55,165.32,168.90,165.01
165.79,166.75,167.49,165.66
166.00,165.09,167.39,164.06
165.38,165.84,166.00,164.22
165.83,166.92,168.66,164.93
165.35,164.29,167.32,164.01
163.80,164.11,164.68,162.56
165.08,166.18,167.19,163.99
163.66,163.14,164.11,161.37
161.20,160.07,162.60,159.09
160.78,159.53,160.82,158.50
158.19,158.85,160.17,157.01
158.20,157.51,159.85,156.79
158.67,161.42,161.50,158.39
161.36,159.42,162.53,159.28
160.32,158.07,161.47,157.31
157.88,155.34,159.72,155.26
155.34,155.38,156.90,154.60
154.74,154.65,157.11,153.77
154.81,159.94,160.00,154.65
158.68,154.70,159.95,154.52
155.76,154.51,156.41,153.92
154.44,155.45,156.09,153.74
156.67,157.59,158.55,156.44
158.06,161.25,162.29,158.03
161.16,159.22,161.33,159.17
158.70,159.53,160.40,158.32
160.40,159.48,161.65,158.55
157.90,159.97,160.55,156.00
160.14,159.28,160.33,158.46
155.86,155.67,156.54,153.86
156.25,157.06,157.91,155.77
157.20,155.17,157.47,155.17
155.20,154.64,156.58,153.91
153.79,153.17,154.29,152.46
151.35,149.89,151.66,149.57
149.00,148.63,151.32,148.59
148.22,146.19,149.05,145.45
147.16,146.16,148.70,145.90
145.00,146.63,146.99,143.53
146.63,145.64,148.23,145.46
148.50,147.75,150.50,147.58
148.50,148.35,148.83,147.12
148.01,148.14,150.12,147.99
150.56,152.66,152.80,150.14
143.03,141.86,146.42,140.92
140.07,139.51,141.23,138.20
142.21,142.41,142.62,139.82
143.60,145.50,145.55,142.93
146.67,148.58,148.88,145.37
148.49,148.25,150.70,148.07
146.72,144.45,146.94,143.33
142.94,145.58,145.94,142.62
146.00,147.00,148.09,145.36
149.36,150.38,150.92,148.31
151.49,152.19,152.98,151.38
154.00,156.92,157.25,153.92
157.00,157.92,158.27,156.15
160.29,162.54,163.24,160.01
162.86,161.64,163.14,160.70
162.36,163.33,164.09,162.01
162.02,161.41,164.08,160.73
162.55,161.77,162.89,159.22
161.71,160.05,161.90,159.77
160.29,160.41,160.73,159.86
159.64,160.51,161.33,159.61
160.68,161.16,161.50,159.42
161.20,160.99,162.17,160.41
160.18,160.53,160.96,158.84
159.51,158.81,160.19,158.65
158.81,158.18,159.92,157.93
157.65,156.06,158.46,155.37
156.45,158.34,158.95,156.18
158.22,158.05,158.90,157.41
159.75,162.09,162.13,159.20
162.10,162.83,163.98,162.01
162.50,163.44,164.58,162.50
163.45,162.19,163.60,162.01
162.20,163.86,164.25,161.93
162.67,163.25,163.37,162.07
163.87,165.55,165.84,163.80
164.99,165.65,166.76,164.72
165.94,165.67,166.32,164.74
165.34,166.06,166.56,164.63
165.36,166.23,166.90,164.50
166.00,166.26,166.91,164.89
167.00,166.08,167.85,165.98
165.78,165.30,166.70,164.85
165.08,165.90,166.04,164.61
166.76,165.97,168.07,165.36
166.60,166.87,167.86,166.15
166.22,169.37,169.51,166.22
169.25,169.46,170.24,167.47
170.00,168.51,170.07,166.66
168.52,169.18,169.74,167.90
168.72,169.33,169.79,167.47
168.70,169.67,170.21,168.65
169.35,171.66,171.88,168.71
170.83,168.57,172.42,168.51
167.01,171.06,171.67,166.23
168.54,167.00,169.97,166.38
167.00,166.16,167.86,165.59
165.78,168.08,168.76,165.76
167.85,166.00,168.05,165.61
167.34,166.21,168.31,165.68
167.68,166.47,168.28,166.39
167.42,167.03,168.28,165.93
168.45,168.02,169.33,167.70
167.75,165.13,168.10,165.05
163.83,161.48,163.97,161.00
160.72,162.89,163.45,159.82
163.34,163.45,163.79,161.68
163.38,158.95,163.96,157.77
159.95,161.27,162.41,157.80
160.50,161.07,161.72,160.25
161.24,162.27,164.15,161.23
163.32,166.40,166.57,163.01
167.18,167.15,167.29,164.82
167.50,169.83,169.98,166.24
170.52,171.04,171.75,170.10
169.84,169.04,170.87,167.91
169.04,169.30,169.99,168.30
167.60,167.42,167.63,165.51
171.60,170.52,172.95,169.11
170.50,169.00,171.27,168.45
172.01,172.63,173.47,171.10
173.37,174.51,175.68,173.18
174.00,174.51,175.79,173.80
172.84,174.67,174.90,172.51
175.50,175.12,175.79,174.35
175.04,175.55,175.96,174.64
174.79,177.07,177.90,173.93
178.19,177.75,178.85,176.57
178.51,177.14,178.51,175.46
177.68,178.24,178.50,177.23
179.00,178.06,179.18,176.61
177.07,176.58,177.50,176.07
176.77,176.21,177.97,176.21
176.33,175.92,177.34,174.73
179.00,181.48,181.50,179.00
180.11,181.92,182.68,178.46
185.00,192.63,193.54,183.45
194.53,200.87,204.67,194.00
198.25,203.94,205.00,198.25
204.15,209.18,211.77,204.15
206.56,211.19,211.20,205.17
207.35,206.26,208.08,204.83
206.26,209.63,209.69,205.67
209.87,210.35,212.07,209.72
211.46,211.08,211.69,209.18
211.36,211.11,211.95,209.89
211.50,212.31,213.41,209.37
211.36,211.38,212.75,211.00
210.00,210.35,211.76,209.60
209.99,211.75,212.92,209.92
215.20,219.29,220.77,214.97
220.93,226.63,227.16,220.35
226.00,223.36,226.25,221.22
225.52,228.55,229.20,225.24
230.18,231.38,232.67,227.90
