IEI,iShares 3-7 Year Treasury Bond ETF,NASDAQ
121.14,121.10,121.22,120.50
120.93,120.40,120.99,120.40
119.86,120.22,120.51,119.86
120.43,120.21,120.49,120.15
120.56,120.45,120.60,120.28
120.67,120.80,120.83,120.57
120.56,120.74,120.80,120.48
120.61,120.78,120.82,120.58
120.74,120.80,120.85,120.70
120.80,120.65,120.91,120.64
119.93,119.69,119.94,119.67
119.91,120.16,120.18,119.91
120.25,120.24,120.31,120.18
120.23,120.08,120.36,120.06
120.59,120.74,120.76,120.51
120.96,120.65,121.00,120.55
120.69,120.83,120.84,120.69
120.86,120.86,120.93,120.79
121.24,121.18,121.30,121.10
121.18,120.99,121.20,120.97
121.10,121.23,121.25,121.09
121.18,121.26,121.27,121.18
121.10,121.19,121.20,121.05
120.90,120.86,120.95,120.68
120.66,120.99,121.02,120.65
121.07,121.05,121.09,120.97
121.01,121.01,121.03,120.91
121.02,120.97,121.07,120.91
120.59,120.98,121.04,120.54
120.68,120.37,120.69,120.28
120.73,121.01,121.03,120.72
120.87,120.87,120.91,120.76
120.82,120.85,120.90,120.78
120.93,120.97,121.05,120.88
121.03,121.02,121.10,120.91
121.01,121.09,121.10,120.99
121.13,121.00,121.15,120.96
120.66,120.50,120.66,120.42
120.47,120.52,120.57,120.47
120.18,120.27,120.37,120.05
120.26,120.05,120.26,119.88
119.95,119.87,119.95,119.76
120.09,120.16,120.18,120.06
120.03,119.73,120.11,119.70
119.63,119.52,119.72,119.41
119.40,119.77,119.88,119.33
120.00,119.98,120.00,119.87
120.16,120.27,120.34,120.08
120.10,120.03,120.14,119.94
119.81,120.09,120.14,119.81
120.09,119.96,120.14,119.92
119.57,119.63,119.69,119.31
119.60,119.31,119.67,119.27
119.00,118.78,119.07,118.77
119.29,119.24,119.53,119.13
119.53,119.46,119.55,119.43
119.21,119.18,119.33,119.15
119.39,119.52,119.54,119.22
119.64,119.50,119.74,119.48
119.49,119.59,119.62,119.46
120.27,119.90,120.29,119.86
120.05,120.03,120.07,119.91
119.91,120.88,121.03,119.78
120.84,120.68,120.88,120.65
120.66,120.67,120.79,120.57
120.74,120.86,120.88,120.71
120.88,121.02,121.06,120.86
121.00,121.20,121.22,120.96
121.05,121.09,121.10,120.98
121.14,121.25,121.34,121.14
121.28,121.33,121.35,121.13
121.17,121.04,121.19,121.00
121.16,121.23,121.32,121.15
121.18,121.33,121.47,121.13
121.20,121.12,121.24,121.09
121.30,121.16,121.33,121.11
121.05,121.01,121.14,120.98
121.09,120.99,121.12,120.93
120.89,120.98,120.99,120.81
121.14,121.08,121.23,121.06
121.09,120.85,121.09,120.81
121.04,120.95,121.07,120.91
120.89,121.25,121.25,120.80
121.47,121.53,121.64,121.46
121.61,121.55,121.62,121.52
121.52,121.49,121.52,121.40
121.74,121.83,121.87,121.74
121.85,121.88,122.00,121.84
121.92,121.81,121.92,121.74
121.80,121.91,121.94,121.80
121.87,121.88,121.92,121.82
121.89,121.97,121.98,121.84
122.04,121.84,122.16,121.79
122.02,121.84,122.02,121.67
121.61,121.42,121.63,121.40
121.52,121.56,121.61,121.52
121.41,121.39,121.46,121.29
121.61,121.65,121.72,121.57
121.74,121.77,121.83,121.70
121.23,121.20,121.32,121.16
121.20,121.17,121.27,121.16
121.10,121.06,121.17,121.02
121.30,121.35,121.39,121.23
121.45,121.70,121.72,121.45
121.72,121.67,121.72,121.59
121.66,121.84,121.85,121.66
121.66,121.64,121.73,121.58
121.67,121.53,121.84,121.50
121.37,121.57,121.65,121.29
121.57,121.66,121.67,121.51
121.66,121.73,121.75,121.61
121.67,121.83,121.88,121.67
121.81,121.75,121.85,121.58
121.67,121.75,121.75,121.63
121.53,121.39,121.54,121.30
121.53,121.50,121.58,121.45
121.17,121.28,121.31,121.17
121.12,121.12,121.21,121.03
120.94,121.06,121.20,120.94
121.12,121.08,121.17,121.01
121.22,121.29,121.33,121.19
121.18,121.12,121.29,121.08
120.92,120.89,120.97,120.84
120.94,120.87,120.94,120.84
121.03,120.92,121.03,120.83
120.95,121.11,121.13,120.95
120.93,120.91,121.24,120.31
120.50,120.57,120.61,120.44
120.52,120.45,120.62,120.42
120.43,120.33,120.47,120.31
120.18,120.09,120.23,120.06
120.01,120.01,120.03,119.93
119.98,120.00,120.08,119.96
120.09,120.17,120.23,120.07
120.09,120.03,120.16,119.88
120.03,120.15,120.17,120.01
120.08,120.06,120.27,120.04
120.20,120.25,120.34,120.14
120.30,120.35,120.39,120.26
120.14,119.90,120.14,119.89
120.00,120.05,120.06,119.86
120.46,120.65,120.71,120.44
120.76,120.86,120.89,120.75
120.75,120.54,120.76,120.52
120.32,120.43,120.46,120.30
120.60,120.59,120.65,120.55
120.64,120.72,120.72,120.56
120.57,120.57,120.68,120.57
120.41,120.37,120.46,120.31
120.63,120.84,120.98,120.63
121.11,121.08,121.22,120.97
120.99,120.94,121.15,120.92
121.02,121.10,121.11,120.92
121.34,121.35,121.46,121.16
121.20,121.30,121.34,121.14
121.50,121.57,121.57,121.39
121.36,121.82,121.82,121.34
121.59,121.68,121.70,121.57
121.59,121.48,121.65,121.47
121.35,121.36,121.38,121.29
121.51,121.61,121.69,121.46
121.58,121.58,121.67,121.54
121.34,121.30,121.39,121.28
121.19,121.13,121.19,121.06
121.38,121.44,121.49,121.38
121.46,121.41,121.46,121.32
121.53,121.62,121.66,121.49
121.77,121.48,121.77,121.43
121.31,121.34,121.41,121.21
121.26,121.37,121.42,121.23
121.35,121.32,121.38,121.21
121.42,121.52,121.55,121.39
121.49,121.70,121.70,121.48
121.75,121.74,121.79,121.69
121.62,121.64,121.70,121.46
121.71,121.84,121.85,121.60
121.60,121.40,121.61,121.38
121.30,121.44,121.49,121.25
121.18,121.23,121.30,121.18
120.88,120.91,120.98,120.85
120.92,120.96,121.01,120.86
120.93,121.03,121.07,120.89
121.21,121.20,121.30,121.14
120.99,121.54,121.60,120.99
121.67,121.55,121.68,121.45
121.40,121.30,121.47,121.28
121.37,121.48,121.49,121.33
121.41,120.68,121.84,120.48
120.63,120.64,120.64,120.49
120.53,120.63,120.70,120.53
120.38,120.52,120.60,120.37
120.49,120.51,120.66,120.48
120.61,120.85,120.88,120.61
120.63,120.81,120.85,120.63
120.77,120.59,120.77,120.58
120.42,120.71,120.71,120.41
120.53,120.53,120.58,120.47
120.33,120.21,120.36,120.17
120.20,120.22,120.33,120.20
120.52,120.69,120.74,120.50
120.81,120.82,120.95,120.81
120.87,120.93,120.95,120.76
120.75,121.13,121.13,120.70
121.13,121.35,121.57,121.13
121.48,121.45,121.53,121.39
121.31,121.30,121.41,121.24
121.20,121.29,121.42,121.14
121.17,121.09,121.23,121.07
120.97,120.67,121.03,120.66
120.80,120.78,120.87,120.75
120.66,120.66,120.72,120.61
120.82,120.83,120.96,120.79
120.72,120.79,120.91,120.71
120.97,120.91,121.06,120.86
120.85,120.82,121.00,120.73
120.78,120.89,120.89,120.75
121.06,121.18,121.19,120.94
121.07,121.19,121.28,121.03
120.84,121.13,121.25,120.81
121.22,121.10,121.22,121.05
121.10,121.12,121.13,121.05
121.10,121.26,121.34,120.99
121.27,121.43,121.45,121.25
121.33,121.44,121.46,121.32
121.26,121.28,121.34,121.21
121.40,121.49,121.50,121.39
121.58,121.77,121.91,121.58
121.80,121.95,122.06,121.76
121.89,121.85,121.96,121.82
121.92,121.87,122.08,121.87
121.94,122.07,122.13,121.88
121.97,121.99,122.03,121.84
121.89,121.86,121.94,121.82
121.98,121.97,122.03,121.94
121.98,122.03,122.04,121.85
122.19,122.31,122.38,122.16
122.36,122.22,122.51,122.20
122.14,122.11,122.22,122.03
121.86,121.69,121.92,121.66
121.63,121.43,121.63,121.43
121.53,121.44,121.53,121.36
121.49,121.53,121.60,121.46
121.59,121.42,121.65,121.37
121.22,121.26,121.29,121.19
121.20,121.13,121.20,121.06
121.20,121.23,121.29,121.16
121.25,121.47,121.50,121.20
121.10,121.29,121.32,121.07
121.25,121.25,121.30,121.19
121.05,120.93,121.05,120.91
121.10,121.29,121.31,120.87
121.43,121.28,121.50,121.16
121.14,121.25,121.28,121.11
121.34,121.22,121.39,121.19
121.38,121.38,121.42,121.18
121.59,121.52,121.67,121.49
121.63,121.67,121.76,121.57
121.80,121.74,121.85,121.71
121.76,121.80,121.83,121.70
121.54,121.49,121.63,121.47
121.33,121.22,121.35,121.19
120.97,121.06,121.11,120.91
121.07,121.11,121.13,121.01
121.28,121.30,121.39,121.25
121.20,121.37,121.45,121.08
121.70,121.54,121.71,121.50
121.61,121.64,121.70,121.57
121.48,121.48,121.53,121.43
121.41,121.37,121.61,121.29
121.32,121.35,121.36,121.26
121.52,121.69,121.73,121.42
121.59,121.49,121.64,121.46
121.49,121.46,121.62,121.43
121.56,121.60,121.60,121.44
121.66,121.63,121.69,121.60
121.40,121.31,121.42,121.29
121.42,121.48,121.51,121.38
121.45,121.41,121.47,121.31
121.44,121.45,121.50,121.34
121.14,121.07,121.32,120.90
120.92,121.11,121.19,120.91
121.36,121.49,121.59,121.18
121.59,121.60,121.67,121.56
121.55,121.58,121.65,121.40
121.70,121.63,121.71,121.60
121.61,121.87,121.93,121.56
122.00,121.80,122.12,121.77
121.80,121.82,121.86,121.73
121.82,121.78,121.83,121.74
121.92,122.01,122.04,121.88
122.13,122.08,122.19,122.03
122.04,122.21,122.50,122.04
122.13,122.08,122.15,122.06
122.19,122.06,122.22,122.01
122.02,121.77,122.02,121.73
121.83,121.84,121.91,121.77
121.79,121.74,121.85,121.57
121.67,121.68,121.74,121.62
121.82,121.77,121.85,121.71
121.88,121.88,121.95,121.84
122.00,122.00,122.08,121.91
121.98,122.08,122.11,121.94
121.72,121.56,121.73,121.55
121.48,121.64,121.65,121.44
121.66,121.48,121.68,121.38
121.75,121.58,121.79,121.56
121.68,121.42,121.75,121.42
121.24,121.22,121.32,121.18
121.15,121.11,121.21,121.06
121.25,121.08,121.26,121.06
120.90,120.93,121.07,120.89
121.00,121.06,121.10,121.00
121.13,121.14,121.24,121.06
121.18,120.88,121.82,120.84
120.74,120.79,120.81,120.68
120.82,120.94,120.96,120.77
121.02,121.16,121.16,120.97
121.16,121.25,121.26,121.11
121.22,121.09,121.25,121.06
121.20,121.40,121.40,121.17
121.29,121.19,121.31,121.08
121.37,121.36,121.41,121.31
121.28,121.32,121.40,121.23
121.46,121.73,121.74,121.46
121.77,121.59,121.86,121.57
121.35,121.47,121.47,121.25
121.53,121.65,121.72,121.46
121.84,122.02,122.06,121.80
122.04,122.46,122.47,121.87
122.40,122.31,122.48,122.26
122.39,122.47,122.51,122.33
122.73,122.96,123.00,122.69
122.97,123.04,123.07,122.87
124.10,123.59,124.83,123.43
123.87,123.38,123.90,123.24
123.16,123.13,123.24,123.03
123.31,123.27,123.35,123.18
123.09,123.14,123.28,123.04
123.02,123.11,123.12,122.95
122.88,122.82,122.89,122.69
122.85,122.83,122.97,122.80
122.82,122.92,122.98,122.82
122.87,122.77,122.89,122.75
122.68,122.35,122.73,122.23
122.49,122.46,122.56,122.35
122.37,122.35,122.40,122.24
122.17,122.11,122.19,121.90
122.22,122.11,122.26,122.06
122.06,122.12,122.16,122.01
122.01,121.96,122.16,121.93
122.18,122.39,122.43,122.15
122.35,122.12,122.40,122.10
122.13,122.11,122.17,122.01
122.25,122.15,122.35,122.10
122.18,122.23,122.31,122.15
122.12,122.36,122.46,122.08
122.43,122.30,122.46,122.24
122.30,122.39,122.41,122.28
122.17,122.22,122.41,122.13
122.50,122.33,122.51,122.21
122.34,122.46,122.47,122.34
122.37,122.54,122.56,122.32
122.49,122.67,122.72,122.46
122.86,122.82,122.89,122.76
122.90,123.04,123.08,122.90
123.19,122.85,123.23,122.83
122.62,122.48,122.64,122.47
122.44,122.43,122.46,122.35
122.45,122.59,122.60,122.38
122.21,122.05,122.23,121.94
122.02,122.15,122.26,121.93
122.40,122.39,122.56,122.30
122.43,122.76,122.79,122.37
122.61,122.53,122.63,122.35
122.78,123.04,123.14,122.74
122.80,122.70,122.97,122.70
123.17,123.06,123.25,122.80
122.98,122.49,123.13,122.45
122.27,122.19,122.28,122.15
122.35,122.34,122.44,122.25
122.35,122.30,122.37,122.25
122.13,121.88,122.15,121.86
121.68,121.75,121.75,121.57
121.79,121.76,121.79,121.72
121.87,122.00,122.08,121.87
122.14,122.17,122.26,122.11
122.18,122.31,122.38,122.17
122.33,122.58,122.66,122.28
122.60,122.86,122.90,122.57
123.04,123.24,123.72,123.04
123.11,123.35,123.42,123.05
123.21,123.20,123.25,123.11
123.41,123.56,123.72,123.33
123.67,123.83,123.88,123.67
123.79,123.95,124.05,123.70
124.47,124.28,124.53,124.23
124.29,124.97,124.98,124.29
124.76,124.41,124.81,124.36
124.54,124.44,124.70,124.33
124.41,124.16,124.56,124.09
124.32,123.98,124.32,123.86
124.11,124.35,124.37,124.11
124.21,124.16,124.29,124.03
124.45,124.28,124.58,124.20
124.27,124.73,124.85,124.27
124.54,124.55,124.62,124.40
125.04,125.14,125.20,124.87
124.82,124.93,125.05,124.77
124.66,124.42,124.67,124.38
124.21,124.49,124.59,124.09
124.35,124.32,124.43,124.20
123.69,123.34,123.77,123.30
123.48,123.28,123.48,123.25
123.15,123.12,123.29,123.06
123.19,123.09,123.26,123.02
123.15,123.23,123.37,123.15
123.22,123.09,123.26,123.07
122.97,122.64,123.08,122.46
122.69,123.08,123.27,122.56
122.94,122.86,123.14,122.77
123.07,122.77,123.24,122.62
122.89,123.06,123.07,122.88
122.95,123.54,123.54,122.68
123.52,123.59,123.59,123.37
123.38,123.11,123.43,123.07
123.20,123.33,123.37,123.11
123.18,122.79,123.24,122.74
122.72,122.64,122.84,122.59
122.85,122.76,122.85,122.61
122.75,122.86,122.96,122.66
122.29,122.17,122.35,122.11
122.38,122.47,122.47,122.31
122.78,122.70,122.84,122.61
122.66,122.77,122.80,122.59
123.07,122.87,123.07,122.73
122.76,122.84,123.03,122.72
123.09,123.00,123.14,122.92
123.15,123.09,123.17,123.03
123.22,123.97,124.08,123.07
123.79,123.52,123.86,123.48
123.76,123.91,123.93,123.76
123.97,124.00,124.04,123.82
124.01,124.20,124.23,123.93
124.20,123.94,124.24,123.93
123.87,123.65,123.87,123.58
123.85,123.86,123.95,123.83
123.92,123.94,124.05,123.88
124.00,124.17,124.20,123.95
124.22,124.29,124.42,124.20
124.35,124.20,124.37,124.16
124.67,124.45,124.72,124.37
124.31,124.33,124.37,124.20
124.38,124.29,124.38,124.09
124.24,124.02,124.24,123.92
124.12,123.98,124.16,123.92
124.00,124.15,124.15,123.96
124.40,124.33,124.53,124.28
124.47,124.39,124.51,124.39
124.45,124.56,124.62,124.29
124.46,124.52,124.66,124.36
124.56,124.48,124.62,124.38
124.37,124.39,124.44,124.32
124.27,124.02,124.31,123.99
124.10,124.20,124.30,123.99
124.37,124.49,124.49,124.37
124.36,124.35,124.47,124.26
124.16,124.05,124.34,124.05
123.82,123.93,124.18,123.73
123.58,123.90,123.93,123.49
123.54,123.37,123.61,123.34
123.44,123.34,123.55,123.31
123.44,123.23,123.44,123.08
123.16,122.98,123.17,122.88
123.03,123.12,123.18,122.96
123.66,123.53,123.68,123.42
123.35,122.98,123.35,122.89
122.93,123.03,123.13,122.80
123.28,123.04,123.31,123.00
123.25,123.35,123.43,123.18
123.47,123.66,123.75,123.45
123.51,123.32,123.52,123.23
122.95,122.91,123.17,122.89
123.14,123.13,123.29,123.02
123.24,123.45,123.48,123.24
123.20,123.29,123.30,123.03
123.15,123.48,123.49,123.12
123.38,123.46,123.49,123.22
123.48,123.60,123.64,123.43
123.65,123.68,123.85,123.65
123.57,123.25,123.64,123.16
122.98,122.92,123.02,122.84
122.69,122.46,122.69,122.39
122.53,122.69,122.80,122.53
122.13,122.19,122.35,122.00
122.34,122.39,122.44,122.32
122.30,122.15,122.30,122.08
122.06,121.92,122.15,121.90
122.04,122.33,122.35,121.95
122.19,122.28,122.53,122.18
122.61,122.49,122.67,122.41
122.67,122.68,122.73,122.54
122.56,122.90,123.01,122.11
122.93,122.88,123.00,122.62
123.07,123.19,123.26,123.07
122.92,122.71,122.92,122.69
122.44,122.56,122.74,122.44
122.63,122.74,122.76,122.48
122.56,122.53,122.66,122.39
122.29,122.33,122.40,122.27
122.78,123.04,123.13,122.69
122.84,122.96,123.16,122.83
122.45,122.49,122.61,122.36
122.75,122.85,122.95,122.74
123.30,123.27,123.37,123.02
123.57,123.41,123.79,123.36
123.44,123.62,123.74,123.36
123.28,123.21,123.42,123.21
122.83,122.79,123.04,122.62
122.45,122.56,122.69,122.45
122.75,122.79,122.84,122.73
122.65,123.03,123.10,122.65
122.71,122.92,122.96,122.69
122.78,122.84,122.91,122.73
122.61,122.65,122.70,122.50
122.61,122.83,122.91,122.61
122.88,122.82,122.99,122.81
122.77,123.06,123.07,122.76
123.09,123.13,123.23,123.01
123.37,123.43,123.48,123.33
123.24,123.32,123.37,123.24
123.21,123.18,123.32,123.05
122.96,123.18,123.20,122.96
123.63,123.65,123.67,123.51
123.48,123.60,123.73,123.43
123.50,123.14,123.54,123.09
123.02,122.91,123.09,122.76
123.05,123.09,123.18,123.02
123.15,123.30,123.33,123.00
123.11,123.13,123.23,123.02
123.50,123.58,123.77,123.50
123.75,123.64,124.00,123.60
123.46,123.34,123.56,123.31
123.24,123.23,123.39,123.15
123.50,123.42,123.55,123.40
123.23,123.34,123.47,123.23
123.18,123.79,123.86,123.18
123.85,123.86,123.95,123.77
124.04,124.15,124.26,123.93
124.77,124.45,124.94,124.24
124.09,124.08,124.21,123.83
123.83,123.76,124.20,123.75
123.68,123.73,123.88,123.57
124.00,123.65,124.03,123.60
123.81,123.45,123.86,123.45
123.54,123.59,123.68,123.47
123.47,123.53,123.68,123.40
123.69,123.70,123.74,123.51
123.71,123.80,123.92,123.60
123.59,123.52,123.61,123.47
123.33,123.58,123.63,123.25
123.51,123.50,123.54,123.38
123.58,123.69,123.77,123.57
123.76,123.76,123.81,123.67
123.65,123.22,123.68,123.19
123.20,123.20,123.36,123.15
123.15,123.89,123.91,123.15
124.05,124.15,124.16,123.93
123.93,123.83,123.94,123.75
123.99,124.15,124.25,123.99
124.07,124.06,124.14,123.98
124.33,124.18,124.41,124.17
123.95,124.04,124.08,123.88
124.07,124.35,124.36,124.07
124.45,124.56,124.66,124.41
124.50,124.65,124.67,124.46
124.62,124.53,124.69,124.47
125.19,124.97,125.34,124.85
124.81,124.66,124.86,124.61
124.62,124.76,124.79,124.56
124.51,124.55,124.65,124.46
124.55,124.38,124.65,124.32
124.32,124.33,124.41,124.27
124.50,124.57,124.63,124.41
124.58,124.65,124.70,124.44
124.95,125.12,125.12,124.84
124.90,124.82,124.96,124.75
124.81,124.74,124.84,124.68
124.71,124.75,124.79,124.56
124.49,124.51,124.58,124.43
124.57,124.62,124.73,124.57
124.71,124.77,124.83,124.62
124.50,124.37,124.50,124.31
124.41,124.50,124.52,124.39
124.69,124.67,124.78,124.64
124.61,124.18,124.67,124.10
123.97,123.85,124.00,123.81
123.79,123.91,123.91,123.78
123.61,123.51,123.64,123.51
123.49,123.39,123.49,123.31
123.35,123.15,123.41,123.08
123.15,123.10,123.17,122.99
122.60,122.63,122.66,122.50
122.41,122.52,122.61,122.39
122.56,122.75,122.85,122.56
123.10,122.72,123.10,122.61
122.71,122.76,122.85,122.70
122.96,123.06,123.06,122.92
123.21,123.14,123.24,123.08
122.90,123.09,123.20,122.84
123.02,122.97,123.09,122.90
123.10,123.08,123.16,123.03
123.08,123.01,123.17,123.00
122.93,123.08,123.13,122.90
123.12,123.16,123.24,123.09
123.20,123.15,123.22,123.07
123.21,123.25,123.36,123.20
123.16,123.25,123.29,123.16
123.10,123.43,123.48,123.10
123.24,123.19,123.25,123.07
122.86,122.64,122.92,122.45
122.75,122.81,122.92,122.69
122.80,122.98,123.08,122.80
123.09,123.06,123.12,122.94
123.08,123.22,123.28,122.90
123.20,123.04,123.20,123.00
123.37,123.59,123.69,123.34
123.36,123.12,123.43,123.10
122.88,122.90,123.02,122.82
122.78,122.69,122.88,122.53
122.70,122.86,122.90,122.70
123.01,123.13,123.20,122.95
123.16,123.17,123.23,123.08
123.04,122.96,123.07,122.90
122.84,122.81,122.88,122.75
122.71,122.73,122.76,122.65
122.68,122.78,122.86,122.68
122.69,122.45,122.72,122.38
122.29,122.48,122.52,122.29
122.63,122.61,122.82,122.54
122.96,122.86,123.08,122.82
122.84,122.91,123.00,122.79
123.19,123.27,123.31,123.10
123.41,123.55,123.55,123.20
123.52,123.80,123.80,123.44
123.56,123.65,123.81,123.51
123.64,123.88,124.08,123.54
123.80,124.13,124.25,123.79
124.09,124.10,124.25,123.89
124.63,124.44,124.63,124.36
124.26,124.32,124.45,124.25
124.68,124.65,124.90,124.58
124.77,124.53,124.81,124.45
124.28,124.35,124.39,124.15
124.41,124.48,124.52,124.34
124.53,124.59,124.67,124.45
124.45,124.67,124.69,124.33
124.61,124.82,124.85,124.59
125.15,125.24,125.25,124.98
124.88,124.87,125.05,124.76
125.21,125.38,125.42,125.16
125.34,125.41,125.80,125.30
125.53,125.53,125.59,125.38
125.40,125.54,125.62,125.28
125.84,126.03,126.10,125.78
126.27,125.99,126.28,125.98
125.92,126.14,126.18,125.75
126.74,126.34,126.84,126.31
126.12,125.90,126.22,125.79
125.72,125.74,125.85,125.64
125.57,125.56,125.58,125.36
125.59,125.85,125.92,125.52
125.71,125.74,125.89,125.69
125.67,125.71,125.75,125.59
125.52,125.81,125.91,125.48
126.06,125.85,126.38,125.77
126.04,126.07,126.21,125.96
125.78,125.73,125.80,125.55
125.59,125.78,125.81,125.58
125.68,125.07,125.71,125.03
124.91,124.96,125.02,124.81
124.89,124.97,125.12,124.87
124.92,124.79,124.99,124.63
124.69,124.60,124.69,124.52
125.01,125.00,125.11,124.92
124.81,124.78,124.88,124.68
124.64,124.45,124.74,124.39
124.45,124.28,124.45,124.18
124.30,124.26,124.43,124.26
124.42,124.27,124.49,124.23
124.10,124.79,124.82,124.02
124.79,124.88,124.95,124.78
125.05,125.14,125.16,125.01
124.95,124.87,125.01,124.87
125.04,124.73,125.12,124.69
124.77,125.03,125.09,124.77
125.13,124.96,125.16,124.82
125.01,125.02,125.14,124.96
125.18,125.56,125.61,125.17
125.52,125.67,125.72,125.43
125.75,125.95,126.04,125.63
125.76,125.71,125.82,125.54
125.78,125.81,125.86,125.69
126.02,126.07,126.09,125.98
126.04,125.96,126.05,125.83
126.13,126.28,126.31,126.09
126.14,126.19,126.25,126.05
126.05,126.19,126.28,126.05
126.04,125.92,126.07,125.88
125.83,125.86,125.96,125.78
125.77,125.71,125.85,125.65
125.80,125.92,126.02,125.79
125.89,125.86,125.90,125.79
125.76,125.71,125.82,125.68
125.77,125.43,125.80,125.33
125.25,125.25,125.35,125.18
125.25,125.22,125.29,125.12
125.14,125.10,125.23,125.10
125.10,124.99,125.11,124.94
125.20,125.37,125.37,125.02
125.34,125.61,125.64,125.32
125.50,125.63,125.71,125.42
125.43,125.32,125.45,125.28
125.71,125.72,125.78,125.65
125.78,125.86,125.86,125.59
125.81,126.03,126.03,125.67
125.98,125.88,126.09,125.81
126.01,126.09,126.09,125.96
126.03,126.07,126.09,125.95
125.99,126.06,126.20,125.97
125.92,125.91,126.03,125.82
125.90,126.05,126.10,125.81
125.87,125.80,125.88,125.77
125.67,125.65,125.82,125.63
125.43,125.08,125.45,124.97
125.11,125.14,125.25,125.11
125.19,125.25,125.28,125.12
125.23,125.24,125.27,125.10
125.14,125.07,125.14,124.98
125.02,125.03,125.11,124.99
125.20,125.36,125.38,125.14
125.28,125.10,125.36,125.01
124.90,125.22,125.32,124.90
125.20,125.01,125.29,124.99
125.09,125.20,125.26,125.09
125.85,125.94,126.00,125.81
125.78,125.79,125.90,125.69
125.95,125.92,126.00,125.89
125.92,125.94,126.02,125.91
126.10,126.03,126.16,126.02
126.19,126.28,126.39,126.19
126.61,126.51,126.61,126.37
126.68,126.49,126.68,126.46
126.46,126.83,126.89,126.46
126.98,126.79,127.11,126.74
126.76,126.67,126.76,126.58
126.41,126.32,126.41,126.30
126.37,126.18,126.44,126.17
126.25,126.33,126.37,126.17
126.10,125.97,126.16,125.97
126.97,126.92,127.18,126.88
127.49,127.44,127.56,127.40
127.47,127.45,127.48,127.28
127.34,127.21,127.42,127.15
127.20,127.35,127.45,127.20
127.46,127.41,127.54,127.23
127.61,127.67,127.80,127.56
127.63,127.62,127.71,127.50
127.42,127.59,127.65,127.36
127.40,127.62,127.63,127.33
127.39,127.18,127.44,127.18
126.92,126.85,127.04,126.77
127.12,126.97,127.14,126.94
126.68,126.76,126.90,126.68
126.57,126.52,126.61,126.45
126.66,126.55,126.73,126.49
126.65,126.73,126.78,126.62
126.62,126.58,126.62,126.47
126.45,126.80,126.80,126.42
126.65,126.68,126.80,126.59
126.67,126.55,126.70,126.53
126.54,126.58,126.61,126.43
126.64,126.89,126.89,126.61
126.78,126.97,127.00,126.76
127.11,127.29,127.31,127.08
126.95,126.96,127.10,126.92
126.70,126.83,126.97,126.68
126.91,126.94,126.95,126.71
127.02,127.12,127.20,127.02
126.79,126.54,126.83,126.53
126.45,126.48,126.60,126.36
126.56,126.75,126.75,126.51
126.85,126.93,126.97,126.77
126.94,126.52,126.94,126.45
126.90,126.83,127.00,126.77
126.70,126.62,126.74,126.58
126.51,126.44,126.56,126.40
126.45,126.56,126.70,126.40
126.61,126.73,126.78,126.54
126.50,126.43,126.57,126.40
126.59,126.61,126.64,126.50
126.66,126.62,126.72,126.53
126.68,126.62,126.71,126.53
126.50,126.43,126.57,126.43
126.46,126.07,126.63,126.01
126.20,126.38,126.39,126.14
126.31,126.37,126.42,126.31
126.38,126.24,126.48,126.24
125.91,126.26,126.28,125.89
126.19,126.15,126.25,125.98
126.17,126.57,126.59,126.11
126.62,126.54,126.70,126.54
126.46,126.21,126.53,126.14
126.04,125.95,126.04,125.93
125.97,126.05,126.14,125.91
126.08,125.87,126.14,125.72
125.91,126.05,126.15,125.91
126.12,126.20,126.28,126.00
126.22,126.19,126.28,126.10
126.15,126.09,126.17,126.04
126.16,126.15,126.23,126.10
126.05,126.21,126.41,125.89
126.24,126.31,126.44,126.24
126.31,126.40,126.47,126.30
126.55,126.61,126.69,126.51
126.81,126.70,126.81,126.64
126.75,126.61,126.77,126.61
126.49,126.71,126.80,126.49
126.70,126.54,126.77,126.48
126.34,126.26,126.39,126.20
126.19,125.98,126.19,125.95
125.93,125.85,125.98,125.73
125.76,125.62,125.85,125.62
125.71,125.74,125.81,125.59
125.22,125.55,125.58,125.22
125.52,125.52,125.65,125.50
125.51,125.54,125.55,125.41
125.65,125.75,125.81,125.64
125.62,125.62,125.81,125.58
125.69,125.78,125.82,125.69
125.73,125.93,125.95,125.72
125.82,125.95,126.01,125.82
125.98,125.85,126.05,125.83
125.87,125.88,125.96,125.80
125.90,125.77,125.92,125.73
125.68,125.77,125.89,125.68
125.70,125.65,125.72,125.62
125.46,125.44,125.51,125.35
125.45,125.56,125.63,125.44
125.62,125.62,125.70,125.57
125.33,125.59,125.68,125.28
125.71,125.79,125.90,125.62
125.66,125.81,125.83,125.66
125.81,126.02,126.02,125.80
125.67,125.70,125.74,125.65
125.64,125.41,125.67,125.35
125.25,124.56,125.25,124.46
124.35,124.24,124.62,124.19
124.26,124.03,124.35,123.99
123.70,123.61,123.85,123.45
123.50,123.55,123.62,123.45
123.38,123.55,123.64,123.35
123.57,123.30,123.57,123.27
123.29,123.00,123.38,122.97
123.13,123.02,123.16,122.96
123.10,123.14,123.25,123.03
122.70,122.77,122.91,122.53
122.78,122.79,122.85,122.64
122.94,123.04,123.07,122.90
122.93,123.12,123.13,122.86
122.76,122.74,122.92,122.70
122.33,122.39,122.45,122.12
122.54,122.76,122.83,122.54
122.51,122.67,122.86,122.43
