ITIC,Investors Title Company - Common Stock,NASDAQ
70.10,68.67,70.84,68.67
69.12,68.91,70.35,68.07
68.24,68.29,68.78,67.05
69.00,69.83,69.98,68.25
69.70,69.77,69.77,69.34
70.02,70.56,71.19,69.61
70.88,70.94,71.80,69.43
70.04,70.03,71.68,69.31
70.00,70.00,70.45,69.11
70.10,68.64,70.28,68.16
69.16,69.95,70.50,67.97
68.73,71.47,72.36,68.73
71.06,71.54,72.46,71.06
71.09,71.60,72.00,70.76
71.52,72.95,72.95,70.71
71.48,72.58,77.62,71.48
73.06,72.59,73.35,71.64
72.60,73.10,73.50,72.17
73.58,74.82,75.91,73.31
75.60,74.99,76.20,74.09
74.58,75.00,75.60,74.20
74.61,75.88,76.19,74.61
76.25,75.95,77.10,75.48
76.25,75.04,77.35,74.69
75.05,75.60,75.92,74.60
75.85,74.32,75.91,73.41
74.57,73.91,75.36,73.40
74.51,74.70,75.30,73.86
74.50,74.57,75.00,74.05
75.50,74.97,75.91,74.44
74.27,74.56,75.52,73.13
74.24,75.43,75.94,74.24
75.34,74.53,76.45,72.00
73.81,74.23,75.60,72.99
74.07,75.28,75.80,74.07
74.75,73.80,74.80,73.40
73.42,74.84,74.96,73.42
75.10,74.94,75.21,73.78
74.50,74.12,74.83,73.60
73.40,73.77,74.10,71.26
73.44,73.69,74.20,73.40
73.23,72.02,73.66,72.02
72.42,73.50,73.50,72.42
73.22,71.80,73.95,71.33
71.84,73.60,73.66,71.67
74.10,71.34,74.10,70.99
71.10,71.98,72.70,71.10
71.68,71.35,72.97,71.26
71.43,71.19,71.74,70.62
71.07,71.43,71.99,70.74
71.90,71.26,73.89,70.63
71.85,71.36,72.72,71.36
71.99,72.83,73.27,71.79
72.20,72.95,72.95,72.10
72.83,72.81,73.90,72.81
73.80,74.03,74.32,73.70
74.35,73.14,74.41,72.86
72.75,74.34,74.44,72.50
73.99,73.66,74.27,72.17
73.95,74.61,75.41,73.55
75.01,76.01,76.40,75.01
75.82,76.54,76.59,75.16
77.00,76.69,77.00,74.14
76.30,76.00,76.75,75.10
75.81,74.31,76.75,74.31
74.86,74.59,75.09,73.62
75.01,75.95,75.96,75.00
75.20,74.75,75.37,74.70
73.45,74.94,75.88,73.45
74.90,74.85,75.07,74.61
74.06,75.10,75.70,72.84
74.94,74.79,75.55,74.60
74.55,73.75,75.25,73.62
73.84,74.50,74.86,73.31
74.69,73.97,75.14,73.65
73.56,74.56,74.98,73.42
74.34,73.53,74.58,73.53
73.74,73.35,74.15,73.35
73.46,74.61,75.50,73.42
74.96,76.11,76.11,74.52
75.20,75.59,76.11,75.20
75.37,76.66,77.00,75.27
78.79,78.12,79.00,76.30
78.45,78.19,78.85,77.37
78.79,78.18,78.90,78.18
76.59,78.16,78.16,76.59
77.28,78.05,78.40,76.74
76.36,77.47,77.50,76.36
77.13,78.21,78.21,77.13
77.94,77.90,80.39,77.29
79.40,77.96,79.40,77.49
77.89,77.60,78.88,77.51
78.35,77.36,78.35,76.20
76.41,78.14,78.78,76.36
77.84,77.48,78.64,76.51
77.41,78.44,78.80,76.00
78.70,78.79,78.79,78.70
78.19,78.93,79.22,77.80
79.06,79.45,79.66,76.10
78.85,78.97,79.65,78.85
80.14,78.41,80.14,78.35
79.17,78.16,79.17,78.16
78.88,78.88,78.88,78.88
78.31,78.92,79.80,78.25
78.72,78.50,79.49,77.58
78.27,78.05,78.88,78.05
78.82,77.68,78.88,77.01
78.05,78.62,78.62,77.65
78.50,78.57,79.65,78.30
79.04,79.88,80.54,77.76
79.22,79.56,80.26,79.20
80.01,79.04,80.01,78.91
80.12,78.98,80.12,78.98
79.35,79.00,79.49,78.70
78.91,79.02,79.60,78.91
79.25,78.65,79.25,78.65
78.81,79.04,79.60,78.81
79.35,79.82,80.84,78.80
80.35,80.10,80.35,77.35
79.85,79.87,80.98,79.30
79.97,78.91,79.97,78.91
78.16,77.71,78.63,77.71
78.27,78.66,79.60,77.00
79.14,79.40,79.78,79.14
79.36,80.15,81.56,79.36
79.62,79.46,82.81,77.32
79.94,80.80,80.80,78.69
81.27,80.46,81.27,80.46
80.32,82.73,83.55,78.17
82.31,81.95,82.73,79.91
82.50,81.25,82.50,81.25
82.10,80.27,82.10,79.81
80.65,80.75,82.50,80.07
81.14,79.94,82.48,78.80
80.18,80.98,81.40,79.30
82.08,80.40,82.08,79.90
80.65,81.18,82.19,80.65
81.06,80.18,81.06,79.92
81.20,81.77,81.98,80.75
81.00,80.97,82.22,80.70
81.22,80.14,81.24,80.00
80.41,81.01,81.21,80.30
80.66,80.00,81.26,79.65
80.23,80.40,80.96,79.81
80.35,80.99,81.47,80.24
81.00,80.40,81.00,79.93
80.73,79.94,80.73,79.75
80.25,80.24,80.53,79.85
79.91,79.91,79.91,79.91
79.91,80.35,80.36,79.74
79.26,78.42,79.26,78.28
78.55,77.95,78.55,77.55
77.94,77.91,79.39,76.98
78.00,78.38,78.77,77.25
79.89,80.72,80.72,79.89
80.00,80.12,80.12,78.76
80.50,79.35,80.50,78.41
79.35,79.35,79.35,79.10
77.85,79.00,79.11,77.85
80.65,80.36,80.65,79.32
78.00,80.48,80.48,78.00
79.95,80.48,80.48,79.50
80.48,80.69,80.78,80.00
80.69,80.97,81.85,80.65
80.15,80.38,80.46,79.81
80.10,80.08,80.40,80.08
79.42,79.50,79.58,78.05
79.00,77.02,79.00,76.68
77.00,78.17,78.17,77.00
77.91,77.84,78.90,76.15
76.30,78.25,78.25,76.30
77.20,76.76,77.20,76.76
76.46,76.94,77.14,76.18
76.22,77.61,77.68,76.22
77.53,76.92,78.77,76.00
76.24,77.07,78.85,75.50
78.05,79.96,81.67,78.05
79.28,79.40,79.95,78.67
78.77,79.65,79.99,78.35
79.20,79.60,79.86,77.81
78.80,80.11,80.11,78.50
79.40,79.06,80.20,78.17
79.06,78.16,79.06,77.00
77.31,75.59,78.08,75.51
76.00,75.27,76.00,75.27
75.30,76.39,77.19,75.30
76.40,76.00,76.84,75.60
76.00,75.41,76.24,75.41
75.35,75.57,75.80,75.35
75.65,77.14,77.45,75.65
75.62,75.40,76.10,74.05
75.61,76.50,76.99,75.61
75.33,75.34,75.38,75.33
75.39,74.51,75.52,73.31
74.41,74.28,75.29,73.18
75.41,75.90,75.90,75.06
74.66,75.56,75.99,74.66
75.00,75.23,76.24,74.51
74.65,74.75,75.21,74.07
74.00,74.03,74.05,73.50
73.85,74.06,74.19,73.21
73.43,73.45,73.63,73.43
73.30,73.94,74.37,73.30
73.38,71.93,73.38,71.10
71.30,70.70,71.83,70.39
72.72,73.11,73.19,70.92
73.01,71.30,73.01,71.12
72.35,73.72,74.44,71.10
73.82,72.50,73.82,72.47
72.13,72.07,73.99,71.16
71.52,72.99,72.99,71.52
72.11,72.49,72.97,72.11
72.40,72.34,72.93,71.15
71.74,70.66,71.80,70.50
70.97,71.01,72.12,70.68
71.41,70.95,71.69,70.95
71.00,70.76,71.45,70.75
70.47,68.99,70.47,68.29
69.44,69.44,69.52,68.60
66.36,67.03,69.27,66.36
68.05,66.01,68.05,66.01
66.80,65.65,66.80,64.00
67.00,66.91,67.95,66.00
66.88,69.79,69.96,65.75
68.56,70.68,70.68,68.23
71.35,71.67,72.75,70.99
72.13,69.39,72.13,69.00
69.00,67.81,69.48,65.50
67.30,69.36,70.49,67.27
69.16,70.62,70.89,68.15
68.75,68.70,70.30,68.47
69.52,68.50,69.90,68.00
68.11,68.04,69.40,68.01
66.85,69.15,69.15,66.85
67.65,69.23,69.23,67.65
69.35,68.10,69.65,68.05
68.10,68.32,68.32,67.03
67.31,68.82,69.65,67.31
68.97,67.42,69.40,66.89
66.90,66.22,66.90,65.92
66.22,67.52,67.52,65.76
65.10,68.81,68.81,65.10
68.65,68.96,68.96,68.65
67.53,69.75,70.62,67.53
70.10,69.56,70.10,69.09
69.05,68.26,70.04,67.72
68.41,67.59,68.41,67.00
67.50,66.87,67.95,66.87
67.10,67.37,67.80,66.23
67.04,67.39,68.44,66.10
67.60,66.94,67.60,66.01
66.01,65.83,66.46,65.38
66.40,63.09,67.71,62.61
63.65,63.18,64.68,62.53
63.89,64.66,66.20,63.89
65.07,64.37,65.93,64.25
65.11,64.28,65.46,64.00
64.30,66.48,66.62,63.41
66.01,67.38,67.78,65.12
67.08,68.22,69.10,67.08
68.00,68.43,69.00,67.02
69.40,68.45,69.40,68.39
68.15,68.66,68.98,66.61
68.76,68.14,69.53,68.01
68.92,69.05,69.91,68.67
68.45,68.49,68.93,68.25
67.95,68.56,68.92,67.23
69.28,68.67,69.28,68.51
68.78,68.02,68.78,67.90
69.47,69.01,69.56,69.01
68.98,68.13,69.15,68.12
68.41,68.99,69.25,68.41
68.98,68.75,69.17,68.42
68.75,69.27,69.38,68.70
69.24,69.64,69.64,68.60
69.06,69.61,69.83,69.06
69.29,69.56,69.56,69.29
68.62,70.60,71.29,68.62
71.13,70.76,71.51,69.85
71.22,71.74,71.74,70.32
70.51,69.09,70.51,68.81
69.04,68.99,69.05,68.60
68.23,69.87,69.87,68.23
68.98,68.41,69.00,68.22
68.30,69.00,69.00,68.30
69.00,69.00,69.00,69.00
69.35,69.97,69.97,68.16
69.91,69.56,69.91,69.51
69.98,70.12,70.12,69.91
69.88,69.88,69.88,69.88
70.45,70.46,70.50,70.45
70.95,70.95,70.95,70.95
72.00,71.99,72.00,71.55
72.00,72.04,72.15,72.00
71.39,71.90,71.90,71.39
71.65,71.65,71.65,71.65
71.88,72.66,72.66,69.72
72.66,72.66,72.66,72.66
72.49,73.09,73.09,72.43
72.18,72.50,72.73,72.18
71.00,71.54,71.54,71.00
71.55,71.86,71.86,70.59
71.66,71.75,73.00,71.66
72.39,72.50,72.58,72.39
73.35,73.39,82.08,70.50
75.66,71.79,76.00,71.51
76.00,73.81,76.00,72.00
75.50,72.14,75.50,72.01
74.64,72.21,74.64,72.21
72.97,72.46,72.97,72.04
72.46,72.12,72.46,72.12
72.71,72.35,72.71,71.56
72.64,72.64,72.64,72.64
71.46,72.27,72.59,71.46
72.19,72.19,72.19,72.19
72.19,72.19,75.00,72.19
72.50,72.65,74.09,71.50
72.47,72.05,72.50,72.05
72.14,73.30,73.30,72.00
73.30,71.80,73.30,71.65
72.40,73.60,73.60,71.50
71.47,73.07,73.25,71.47
72.07,73.20,75.98,72.07
71.50,71.50,71.50,71.50
71.72,72.42,72.42,71.72
71.96,71.51,72.41,71.51
71.50,71.80,71.80,71.50
72.39,70.69,72.39,69.30
69.00,69.98,72.99,68.90
70.25,67.00,70.25,65.04
67.50,64.83,69.79,64.41
66.03,68.84,70.50,66.03
71.85,71.75,72.18,71.39
69.87,69.87,69.87,69.87
66.90,70.97,70.97,66.86
71.82,72.27,72.27,71.82
71.18,71.88,71.88,71.18
66.21,72.50,73.12,66.21
72.50,72.50,72.50,72.50
75.25,73.18,75.25,73.18
71.39,71.39,71.39,71.39
71.50,72.48,72.48,71.50
71.55,71.52,71.55,71.50
71.52,71.52,71.52,71.52
72.50,72.50,72.50,72.50
74.50,74.52,75.40,72.50
74.08,73.77,80.00,72.55
72.50,74.20,75.48,71.50
73.79,74.46,74.46,73.79
75.00,74.59,75.00,73.74
75.04,75.52,75.52,74.99
75.70,74.61,75.70,74.15
74.42,74.45,74.49,72.01
73.67,73.71,73.71,73.57
73.25,74.00,74.00,73.25
75.01,74.10,75.01,73.45
74.10,74.10,74.10,74.10
72.66,72.69,72.69,72.66
72.06,72.52,72.52,72.06
72.52,72.52,72.52,72.52
74.00,74.05,74.05,71.57
71.55,73.61,73.61,71.55
73.05,73.30,73.66,73.05
73.58,72.70,73.58,71.47
72.40,72.50,72.50,72.40
72.25,72.25,72.30,71.12
72.39,72.50,74.57,72.39
72.50,72.50,72.50,72.50
73.66,71.60,73.66,71.50
73.66,72.02,73.66,71.62
71.65,71.65,71.65,71.65
71.65,71.65,71.65,71.65
72.31,70.66,72.31,69.10
70.26,72.29,74.02,69.30
72.00,69.89,72.00,69.49
70.50,71.20,71.67,68.50
71.89,70.00,71.89,69.00
71.89,69.55,71.89,69.55
71.78,70.02,71.78,70.02
71.77,71.20,74.20,70.99
71.68,74.13,78.00,71.68
71.50,71.51,71.51,71.50
71.51,71.51,71.51,71.51
74.29,72.38,74.29,71.53
72.70,72.70,72.70,72.70
72.70,72.70,72.70,72.70
72.90,72.90,72.90,72.90
72.90,72.90,72.90,72.90
73.05,71.72,73.05,71.50
72.00,70.24,72.00,69.13
70.97,69.84,70.97,69.02
71.55,71.84,72.50,71.55
71.50,71.36,72.09,69.77
71.99,70.40,71.99,69.02
71.03,70.60,71.65,70.60
71.30,69.13,71.30,69.07
70.12,69.23,70.20,67.02
69.84,70.08,71.11,67.06
69.80,70.28,71.01,69.80
70.62,70.30,70.80,70.30
71.00,70.39,71.30,66.55
71.72,72.02,73.49,71.50
72.01,71.48,72.49,69.60
70.00,70.50,71.63,69.67
69.58,70.00,70.48,69.47
70.48,70.48,70.48,70.48
70.00,71.74,71.74,69.01
70.48,73.79,73.79,70.48
72.50,73.20,73.80,72.50
73.30,76.18,78.19,73.30
76.47,74.35,77.39,70.77
75.54,73.10,77.34,72.43
74.00,72.71,74.00,72.71
73.12,73.12,73.12,73.12
72.73,72.90,73.67,72.50
75.57,75.09,75.57,75.09
78.97,78.97,78.97,78.97
78.97,78.97,78.97,78.97
78.17,75.40,79.27,75.39
77.78,76.25,81.75,72.88
72.65,73.81,74.65,70.50
73.81,73.81,73.81,73.81
72.12,73.03,73.03,72.12
73.03,73.03,73.03,73.03
75.96,75.96,75.96,75.96
75.00,74.50,75.00,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
72.31,72.00,72.61,72.00
72.30,72.30,72.35,71.11
71.03,71.00,75.35,67.40
70.00,71.09,71.10,70.00
71.09,71.09,71.09,71.09
71.25,70.81,71.25,70.81
70.81,71.18,71.25,70.81
71.00,71.00,71.00,71.00
70.50,70.75,70.85,70.50
69.03,71.87,71.87,69.03
74.41,74.18,74.41,74.18
75.22,73.51,75.22,73.50
73.03,73.03,73.03,73.03
72.00,72.79,72.79,72.00
72.00,72.89,72.89,71.95
77.88,72.00,77.88,71.99
72.51,72.51,72.51,72.51
72.55,72.49,72.60,72.30
72.51,74.90,80.68,72.08
73.57,74.04,74.04,73.57
73.50,73.00,73.54,73.00
73.29,73.00,73.29,72.01
72.11,74.77,77.67,72.11
74.77,74.77,74.77,74.77
72.41,73.46,73.46,72.41
73.46,73.46,73.46,73.46
72.56,72.56,72.56,72.56
73.03,73.00,73.50,73.00
73.00,72.77,73.00,72.77
72.77,72.77,72.77,72.77
72.77,72.77,72.77,72.77
72.77,72.77,72.77,72.77
72.77,72.77,72.77,72.77
72.51,72.51,72.51,72.51
72.25,72.43,72.45,71.15
72.43,72.43,72.43,72.43
73.20,73.20,73.20,73.20
73.20,73.20,73.20,73.20
72.00,72.00,72.00,72.00
72.00,72.00,72.00,72.00
73.10,74.25,74.25,73.10
74.25,77.75,77.75,74.25
77.03,76.99,77.03,74.50
76.33,76.02,76.41,76.02
74.68,73.95,74.68,73.95
73.02,73.00,73.02,72.53
73.00,72.75,73.00,72.75
73.00,72.50,73.00,72.00
72.50,72.50,72.50,72.50
72.50,72.50,72.50,72.50
73.00,73.00,73.23,73.00
72.04,72.10,72.34,71.94
72.94,73.23,73.23,72.94
73.00,73.00,73.00,73.00
72.25,72.25,72.25,72.25
72.50,72.51,72.72,72.26
72.47,72.72,75.25,72.45
71.01,72.01,72.01,71.01
72.01,72.01,72.01,72.01
71.55,71.99,71.99,71.55
71.99,71.99,71.99,71.99
71.99,71.99,71.99,71.99
71.61,71.80,71.80,71.46
71.50,72.79,72.79,71.50
71.04,71.50,71.50,70.99
71.03,71.43,71.43,71.00
71.43,71.43,71.43,71.43
71.00,72.00,72.01,71.00
71.00,72.00,72.00,71.00
72.00,71.62,72.00,71.55
71.11,71.49,71.49,70.76
70.11,70.05,70.11,70.05
70.05,70.05,70.05,70.05
69.51,69.51,69.51,69.51
70.00,71.13,72.00,69.52
72.87,73.00,73.00,70.95
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
70.39,71.25,71.25,70.39
71.00,71.50,71.50,71.00
70.11,70.01,71.50,70.01
70.11,71.00,71.00,70.11
71.00,70.89,71.00,70.05
71.72,71.06,71.72,71.06
71.06,71.06,71.06,71.06
71.06,71.06,71.06,71.06
70.41,70.41,70.41,70.41
70.55,71.40,71.40,70.00
70.12,70.44,70.44,70.12
69.11,69.11,69.11,69.11
70.82,69.97,70.82,69.02
70.00,71.75,71.75,70.00
70.11,70.75,70.75,70.11
70.50,70.75,70.75,70.50
70.50,70.50,70.50,70.50
70.50,70.50,70.50,70.50
70.50,70.50,70.50,70.50
70.04,70.20,70.20,70.00
70.96,70.96,70.96,70.96
70.00,69.87,70.00,69.87
69.87,69.87,69.87,69.87
71.96,72.14,72.14,71.92
72.00,72.10,72.29,72.00
72.09,72.09,72.09,72.01
71.00,71.00,71.00,70.05
70.55,68.88,71.88,68.88
69.52,69.75,69.75,69.52
69.75,71.00,72.00,69.75
71.00,71.00,71.00,71.00
70.01,70.01,70.01,70.01
70.01,70.01,70.01,70.01
70.01,70.01,70.01,70.01
70.01,70.01,70.01,70.01
70.01,70.01,70.01,70.01
70.01,70.01,70.01,70.01
71.15,71.03,71.16,70.12
69.00,69.00,69.00,69.00
71.96,71.96,71.96,71.96
72.00,71.00,72.00,71.00
71.00,71.00,71.00,71.00
71.00,69.00,71.00,69.00
71.50,71.50,71.50,71.50
71.50,71.00,71.50,69.10
71.00,71.00,71.00,71.00
69.31,71.15,71.54,69.31
71.15,71.15,71.15,71.02
70.00,71.00,71.00,70.00
72.00,70.42,72.00,69.41
69.73,69.94,71.25,69.73
70.01,70.11,70.11,68.35
70.95,71.47,71.47,69.62
70.39,68.62,70.39,67.25
70.00,70.40,70.40,69.90
69.02,70.00,70.00,69.02
70.00,70.00,70.00,70.00
70.43,71.03,71.04,70.18
71.00,70.19,71.00,70.09
70.19,70.19,70.19,70.19
70.03,72.00,72.00,70.03
72.00,71.96,72.00,71.96
71.96,71.96,71.96,71.96
72.00,71.21,72.11,70.20
71.21,71.21,71.21,71.21
71.00,71.94,71.94,71.00
71.94,71.94,71.94,71.94
72.50,71.80,72.50,71.13
71.80,71.80,71.80,71.80
72.63,71.50,72.63,71.50
71.16,71.16,71.16,71.16
71.16,71.16,71.16,71.16
71.00,72.23,72.23,71.00
72.23,72.23,72.23,72.23
73.00,74.01,74.01,73.00
72.99,73.80,73.80,72.99
73.80,73.80,73.85,73.55
73.02,74.50,74.50,73.02
72.42,75.40,76.00,72.42
73.15,75.96,75.96,73.15
74.22,74.54,76.25,74.22
74.54,74.54,74.54,74.54
74.03,74.88,74.88,74.00
73.66,74.43,74.43,73.66
74.43,74.43,74.43,74.43
73.71,73.71,73.71,73.71
73.72,74.50,74.50,73.72
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
73.00,75.69,75.69,73.00
75.69,75.69,75.69,75.69
75.69,75.69,75.69,75.69
80.00,80.25,80.35,79.00
80.00,80.10,80.10,79.75
80.25,80.25,80.25,80.25
84.27,80.20,84.27,80.20
80.30,80.34,80.34,80.30
80.40,80.60,80.60,80.40
80.56,81.00,81.13,80.56
81.29,81.29,81.29,81.29
82.11,83.95,83.95,82.11
82.20,82.45,82.45,82.00
83.04,83.04,83.04,83.04
83.04,83.04,83.04,83.04
83.38,83.38,83.38,83.38
84.00,84.26,84.26,84.00
83.71,86.00,86.00,83.71
86.60,87.00,87.15,85.92
87.00,87.00,87.00,87.00
87.01,87.05,87.05,87.01
87.05,87.05,87.05,87.05
87.05,87.05,87.05,87.05
87.30,87.54,87.54,87.30
88.00,88.00,88.00,88.00
87.00,88.50,89.89,87.00
88.19,88.19,88.19,88.19
88.19,88.19,88.19,88.19
87.00,87.80,87.80,86.50
86.92,87.55,88.00,86.92
87.35,85.72,87.35,85.72
86.01,85.61,87.00,85.35
85.98,87.00,87.00,82.41
87.00,88.92,90.29,87.00
87.10,90.33,90.33,87.10
90.00,91.00,92.00,89.50
91.19,92.00,92.22,91.19
92.00,92.00,95.00,92.00
92.00,92.00,92.00,92.00
93.10,102.41,102.41,93.10
102.00,99.00,102.00,97.40
98.45,97.50,100.97,97.50
101.00,100.00,101.00,93.43
97.44,97.44,97.44,97.44
96.99,98.97,99.89,96.99
94.05,92.00,94.05,89.52
90.00,89.50,90.18,88.00
90.00,89.15,92.98,88.00
90.00,88.00,90.00,87.50
88.00,89.00,89.00,88.00
87.01,87.11,88.96,86.75
88.50,86.87,88.99,86.00
85.90,83.48,85.96,81.21
83.48,84.94,84.94,78.35
83.89,84.45,84.87,82.50
84.84,84.84,84.84,84.84
85.00,86.09,86.75,84.85
86.09,83.00,86.09,77.60
83.00,78.54,84.77,76.35
78.01,83.34,83.79,78.01
85.78,84.99,88.40,83.34
85.55,86.50,88.99,81.65
86.79,89.45,89.79,84.00
87.15,88.54,90.00,86.50
87.66,86.02,87.66,86.02
86.47,87.94,87.94,86.47
87.49,86.90,89.99,86.90
87.22,88.80,89.00,86.80
87.00,87.00,87.00,87.00
87.66,89.69,89.69,87.66
88.00,89.25,89.25,88.00
89.25,89.25,89.25,89.25
89.23,86.00,89.23,86.00
86.00,89.39,89.39,82.50
86.72,87.73,87.73,86.72
86.04,87.44,87.44,86.00
86.02,87.71,89.40,86.00
88.67,88.67,88.67,88.67
88.00,89.88,89.88,88.00
90.00,88.00,90.00,88.00
88.00,88.00,88.00,88.00
88.00,86.36,88.00,86.36
89.11,89.11,89.11,89.11
89.11,89.11,89.11,89.11
89.11,89.11,89.11,89.11
87.50,89.00,89.00,87.00
89.00,89.00,89.00,89.00
86.00,86.44,88.60,86.00
87.45,87.51,87.51,87.45
88.49,87.50,88.49,87.50
89.00,87.88,89.00,87.88
88.80,88.90,88.90,88.80
89.92,89.46,90.00,89.46
90.00,89.01,92.28,89.01
89.50,89.89,90.50,89.50
94.00,89.51,94.00,89.51
91.00,90.65,93.04,90.65
92.96,89.00,92.96,89.00
89.95,90.22,93.11,89.95
90.22,90.22,90.22,90.22
90.17,87.22,90.17,87.22
91.52,91.49,93.17,91.00
92.00,92.31,92.31,92.00
94.41,91.07,94.41,91.07
92.07,92.07,92.07,92.07
92.00,90.31,92.00,90.31
92.00,90.32,92.00,90.26
90.50,95.00,95.00,90.50
95.00,98.00,101.67,95.00
97.59,98.05,98.49,97.59
98.00,97.96,98.00,97.96
98.01,95.88,98.05,94.00
95.64,95.00,97.18,95.00
94.00,96.00,96.05,94.00
96.00,94.30,96.00,94.26
96.00,94.04,96.00,94.00
95.30,95.87,95.87,95.30
96.00,95.93,96.00,95.93
95.70,95.87,95.87,94.92
95.00,95.87,95.87,95.00
96.00,95.81,96.00,94.16
96.00,94.94,96.00,94.94
95.15,94.10,95.98,94.10
86.66,91.73,94.69,86.66
95.23,95.11,95.23,95.11
100.82,98.72,106.80,98.72
98.47,96.00,98.47,88.62
94.76,95.88,96.00,93.02
95.50,95.50,96.00,95.00
95.50,95.50,96.00,93.00
94.99,95.50,97.01,90.69
94.00,92.99,95.84,92.25
93.00,95.06,95.06,93.00
94.99,96.65,96.65,94.99
96.49,94.25,97.99,91.81
96.00,96.05,96.05,96.00
93.87,93.87,93.87,93.87
96.00,95.65,96.00,95.49
95.16,91.00,95.21,87.68
90.96,92.30,93.20,90.39
92.49,94.75,98.20,92.49
94.88,95.80,96.27,94.00
96.50,95.35,96.50,94.00
95.35,95.35,95.35,95.35
94.25,94.09,94.25,92.68
93.50,93.26,93.50,93.26
93.66,92.01,93.66,92.01
92.55,92.55,92.55,92.55
92.00,92.00,92.10,92.00
92.15,91.82,94.39,91.61
91.82,91.16,93.25,90.27
91.01,92.51,92.55,91.01
92.50,92.50,92.50,92.50
92.45,92.81,94.32,92.45
92.71,92.36,94.70,91.21
90.24,92.43,94.75,90.24
92.43,91.61,93.75,91.26
93.00,85.18,93.00,85.18
85.33,86.64,89.20,82.13
86.73,86.60,88.68,85.12
86.83,87.31,90.00,86.60
87.31,90.60,92.00,87.31
90.60,92.00,94.00,90.60
90.29,90.02,92.56,87.20
86.18,91.11,91.84,86.18
90.71,94.00,94.00,90.71
95.00,93.28,95.75,91.17
93.77,95.25,95.70,93.77
92.80,91.05,93.41,88.70
90.67,93.05,94.75,90.53
93.90,95.49,95.49,90.53
94.96,92.95,94.96,89.99
94.01,96.16,96.20,94.01
96.98,96.96,100.10,94.69
98.56,96.17,98.56,95.23
96.08,98.29,98.65,93.02
98.16,96.19,99.00,95.30
97.05,99.00,99.30,96.10
98.80,99.20,100.92,97.50
98.00,98.00,99.23,97.59
98.50,97.95,98.90,97.71
97.77,98.48,98.97,97.36
99.52,99.34,100.22,96.01
98.11,98.16,99.55,97.81
98.10,100.15,102.50,98.10
99.63,100.15,100.39,98.45
99.70,99.93,99.93,99.20
100.50,100.50,100.50,100.50
98.12,99.74,100.40,97.20
97.70,98.51,100.50,97.00
98.70,99.50,99.50,98.70
98.59,97.76,98.75,96.50
99.10,96.68,100.17,94.18
95.65,97.23,98.48,95.65
97.50,96.11,97.50,96.00
96.36,97.15,97.50,95.70
96.70,96.12,96.70,95.26
95.76,96.90,97.35,95.76
96.60,97.80,97.80,96.60
97.44,96.02,97.50,95.00
96.23,96.37,97.88,96.23
96.98,96.75,96.99,96.75
96.99,99.37,101.23,96.99
97.70,97.98,99.94,97.00
100.05,99.30,100.05,98.07
99.30,98.10,99.38,98.01
98.17,99.05,99.66,98.00
98.50,98.70,101.95,98.50
98.97,98.57,98.97,97.80
100.50,100.50,100.50,100.50
99.42,98.06,100.19,98.06
101.00,102.59,102.70,100.10
102.20,99.80,102.20,98.12
99.70,98.39,100.39,96.84
97.81,100.86,100.86,97.63
100.56,99.10,100.56,99.10
99.15,99.29,100.80,99.15
97.40,100.51,100.60,97.40
100.43,98.72,100.43,98.72
98.97,99.38,99.38,98.72
99.64,100.38,100.38,98.78
100.34,99.99,100.34,99.98
101.73,100.99,101.73,100.99
99.67,100.58,100.58,99.67
101.33,100.05,101.33,100.05
100.05,100.05,100.05,100.05
98.99,98.51,99.05,98.51
98.21,99.20,99.20,98.21
101.00,99.89,101.01,98.44
99.45,98.68,99.48,98.51
99.48,99.05,99.48,97.96
99.02,99.50,99.50,99.02
99.31,99.30,100.91,99.30
99.55,98.37,99.55,98.04
99.17,99.17,99.17,99.17
97.79,98.46,99.12,97.79
98.71,98.71,98.71,98.71
98.40,98.87,98.87,98.40
97.81,97.81,97.81,97.81
98.00,98.90,98.90,98.00
98.70,98.62,100.56,98.62
99.23,99.23,99.23,99.23
99.06,99.06,99.06,99.06
97.90,96.30,98.00,96.30
96.46,93.86,96.46,93.86
95.13,95.14,95.80,93.78
94.25,96.03,96.75,93.95
95.84,96.18,96.18,95.40
95.82,95.84,97.27,95.50
96.46,97.02,97.02,96.30
96.73,95.42,96.73,95.11
95.15,95.57,97.17,94.29
95.05,96.00,96.95,94.44
93.90,93.90,93.90,93.90
95.26,102.06,105.00,95.26
103.50,103.50,103.50,100.81
104.40,101.00,107.00,101.00
102.24,103.50,103.50,102.24
102.86,103.59,104.00,102.86
102.73,103.99,104.81,101.17
100.00,106.95,107.50,100.00
106.61,110.46,113.23,106.00
111.89,119.89,121.60,111.80
118.96,121.79,122.01,118.96
125.78,121.06,125.78,118.35
122.12,130.02,130.37,118.00
129.51,128.00,129.51,125.19
128.00,131.00,131.00,128.00
131.66,131.66,131.66,131.66
130.67,130.00,131.00,128.42
130.00,130.00,130.00,130.00
129.96,129.81,130.06,128.01
124.73,125.20,125.20,124.73
125.62,123.43,125.62,120.30
125.48,125.65,125.95,125.48
124.15,129.97,129.97,124.15
128.25,138.87,138.87,128.25
