AMTX,Aemetis,NASDAQ
3.50,3.50,3.50,3.50
3.70,3.70,3.70,3.70
N/A,N/A,N/A,N/A
3.50,3.90,3.90,3.25
3.90,3.33,3.90,3.33
3.90,3.70,3.90,3.30
3.00,3.30,3.50,3.00
3.30,3.50,3.50,3.20
3.21,3.21,3.21,3.21
3.21,3.50,3.50,3.21
3.50,3.30,3.50,3.30
3.20,3.00,3.50,3.00
3.00,3.60,3.80,3.00
3.80,3.85,3.90,3.70
3.90,3.90,3.90,3.75
3.90,3.90,4.00,3.90
3.90,3.80,3.90,3.80
3.75,3.90,3.90,3.75
3.81,3.80,3.81,3.80
3.90,3.99,4.00,3.90
3.90,3.80,4.00,3.80
3.90,3.50,3.90,3.50
3.90,4.50,4.50,3.90
4.50,4.50,4.50,3.90
4.50,4.50,4.50,3.75
4.40,4.40,4.40,3.90
4.00,4.30,4.50,4.00
4.00,4.30,4.30,3.92
3.62,4.00,4.00,3.62
N/A,N/A,N/A,N/A
4.00,4.00,4.00,3.60
3.90,3.80,3.90,3.60
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
3.70,4.20,4.20,3.60
N/A,N/A,N/A,N/A
3.87,3.80,3.90,3.80
3.70,3.60,3.70,3.60
3.60,3.50,3.60,3.50
3.50,3.50,3.50,3.27
N/A,N/A,N/A,N/A
3.20,3.20,3.20,3.05
3.18,3.20,3.20,3.18
3.20,3.30,3.30,3.20
3.05,3.05,3.05,3.05
3.45,3.70,3.70,3.45
3.08,3.64,3.65,3.08
3.67,3.90,3.90,3.60
3.21,3.30,3.50,3.21
3.40,3.40,3.40,3.40
4.00,3.40,4.00,3.30
3.38,3.30,3.40,3.30
3.30,3.30,3.30,3.30
3.25,3.20,3.25,3.20
3.60,3.60,3.60,3.55
3.55,3.60,3.60,3.55
3.25,3.60,3.60,3.25
3.60,3.60,3.60,3.60
3.15,3.60,3.60,3.15
3.50,3.12,3.50,3.01
3.40,3.28,3.40,3.28
3.30,3.00,3.30,3.00
3.00,3.20,3.20,3.00
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.10,3.20,3.20,3.00
3.00,3.20,3.20,2.98
3.20,3.20,3.30,3.10
3.08,3.20,3.20,3.05
3.20,3.20,3.20,3.20
3.10,3.20,3.20,3.10
3.20,3.20,3.20,3.18
2.90,2.91,3.00,2.90
3.00,3.10,3.20,2.90
3.20,2.91,3.20,2.91
3.18,3.10,3.20,3.10
2.98,3.20,3.20,2.98
N/A,N/A,N/A,N/A
3.20,3.20,3.20,3.18
3.00,3.00,3.20,3.00
3.00,3.00,3.00,2.99
3.00,3.20,3.20,3.00
3.18,3.10,3.20,3.10
3.00,3.00,3.00,3.00
3.00,2.99,3.00,2.90
3.20,3.20,3.20,3.20
3.20,3.10,3.20,2.60
2.55,2.96,2.96,2.50
2.62,3.00,3.00,2.62
2.60,2.80,2.80,2.60
2.60,2.90,2.90,2.60
2.80,2.80,2.80,2.60
N/A,N/A,N/A,N/A
2.80,2.80,2.90,2.80
2.80,2.50,2.80,2.20
2.27,2.00,2.30,2.00
1.92,2.00,2.00,1.52
1.96,1.80,1.90,1.60
2.00,2.00,2.40,1.90
N/A,N/A,N/A,N/A
1.70,1.70,1.76,1.70
1.96,1.90,2.00,1.90
1.80,2.00,2.00,1.80
2.00,2.00,2.00,2.00
1.90,1.90,1.90,1.90
1.90,2.32,2.32,1.90
2.34,2.53,2.80,2.00
2.80,2.90,2.90,2.50
2.88,3.00,3.10,2.88
3.00,2.51,3.00,2.51
2.70,2.80,3.00,2.50
2.77,2.90,2.90,2.77
2.80,2.80,2.80,2.80
2.40,2.30,2.40,2.30
2.30,2.11,2.31,2.00
2.40,2.40,2.50,2.40
N/A,N/A,N/A,N/A
2.10,2.30,2.40,2.10
2.10,2.10,2.40,2.00
2.40,2.20,2.40,2.20
2.20,2.10,2.20,2.10
2.20,2.20,2.20,2.10
2.20,2.20,2.20,2.20
2.20,2.11,2.20,2.10
2.12,2.11,2.20,2.11
2.11,2.00,2.11,2.00
2.00,2.00,2.20,2.00
2.00,2.00,2.10,1.85
2.05,2.10,2.10,1.72
2.10,2.10,2.10,2.10
2.20,2.00,2.20,2.00
2.46,2.15,2.46,2.15
2.17,2.15,2.17,2.00
1.82,3.19,3.19,1.75
3.19,3.19,3.19,2.11
2.36,2.36,2.36,2.36
2.30,2.70,3.05,2.30
N/A,N/A,N/A,N/A
2.90,3.00,3.05,2.90
2.30,1.82,2.50,1.82
2.59,2.40,2.59,2.40
2.75,2.79,2.79,2.75
N/A,N/A,N/A,N/A
2.40,2.80,3.00,2.30
N/A,N/A,N/A,N/A
2.80,3.00,3.00,2.50
3.00,2.20,3.00,2.20
2.83,2.21,2.90,2.21
2.50,2.99,3.00,2.47
2.91,2.99,3.00,2.80
2.50,2.25,2.50,2.15
2.05,2.70,2.90,2.00
2.81,2.80,2.90,2.80
2.80,2.80,2.80,2.80
2.34,2.25,2.90,2.25
N/A,N/A,N/A,N/A
2.70,2.60,2.90,2.60
N/A,N/A,N/A,N/A
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.70
2.80,2.80,2.80,2.55
2.60,2.90,2.90,2.60
2.90,2.90,2.90,2.90
N/A,N/A,N/A,N/A
2.75,2.80,2.80,2.75
2.40,2.80,2.80,2.40
2.80,2.20,2.80,2.20
2.15,2.40,2.40,2.15
2.50,2.30,2.50,2.15
2.79,2.50,2.90,2.30
2.80,2.90,3.00,2.80
2.90,2.80,2.90,2.80
3.00,3.40,3.70,2.80
3.26,3.40,3.50,3.20
3.30,3.40,3.40,3.25
3.40,3.60,3.70,3.40
3.60,3.90,3.90,3.60
4.00,3.80,4.00,3.50
3.80,4.00,4.00,3.50
4.00,3.80,4.00,3.80
4.00,4.20,4.20,3.73
4.30,4.20,4.30,3.70
3.77,4.24,4.25,3.70
3.90,4.00,4.20,3.78
3.84,3.80,4.00,3.70
4.00,4.30,4.39,3.65
4.39,4.70,4.70,4.20
4.70,5.10,5.10,4.50
5.10,5.90,5.95,5.10
6.20,6.40,7.30,5.80
6.50,6.00,6.80,5.15
6.32,5.30,6.40,5.30
5.43,5.60,5.60,5.20
5.90,6.00,6.00,5.52
6.01,5.80,6.40,5.50
5.80,6.20,6.20,5.78
6.20,5.80,6.80,5.80
5.90,5.80,6.17,5.20
5.90,5.80,6.01,5.80
5.80,5.80,6.00,5.50
5.80,5.70,5.89,5.20
5.70,5.70,6.00,5.40
5.40,5.40,5.40,5.40
5.70,5.60,5.70,5.60
5.31,5.20,5.50,5.00
5.20,5.20,5.40,4.43
5.20,5.20,5.30,5.00
5.10,5.20,5.40,4.90
5.20,5.20,5.20,4.80
5.30,5.20,5.50,5.01
5.50,5.00,5.50,5.00
5.00,5.00,5.15,4.91
5.10,5.10,5.10,5.10
5.10,5.00,5.10,4.70
4.81,5.00,5.00,4.81
5.00,5.00,5.00,4.80
5.20,5.00,5.20,4.80
4.71,4.90,4.90,4.71
4.72,5.00,5.00,4.50
4.80,5.00,5.00,4.50
4.71,4.80,5.20,4.52
4.53,5.00,5.00,4.40
4.80,4.90,4.90,4.32
4.80,4.70,4.80,4.70
4.70,4.66,4.70,4.66
4.66,4.70,5.00,4.66
5.72,5.72,6.00,5.72
5.72,5.82,6.40,5.00
5.82,5.50,5.99,5.01
5.02,5.24,5.24,5.00
5.00,5.00,5.00,5.00
4.98,5.25,5.40,4.98
5.25,5.35,5.35,5.10
5.40,5.75,5.75,5.31
5.75,5.80,5.80,5.75
5.80,6.19,6.19,5.80
6.19,6.05,6.44,5.94
6.05,6.21,6.35,6.00
6.35,6.90,7.49,6.35
7.10,6.60,7.15,5.66
6.59,7.01,7.45,6.23
7.12,7.10,7.20,6.85
7.49,7.30,7.49,7.00
7.38,7.76,8.29,7.20
8.33,7.98,8.33,7.71
8.06,8.47,8.47,8.04
8.45,7.75,8.45,7.74
7.80,8.50,8.50,7.77
8.30,8.08,8.31,7.99
8.36,9.38,9.40,8.30
9.45,10.38,10.44,9.40
10.31,10.80,10.90,10.05
10.84,10.17,11.20,10.00
10.21,8.90,10.21,8.75
8.96,9.15,9.93,8.96
9.47,9.20,9.68,9.10
9.39,8.98,9.39,8.81
9.37,9.54,9.55,9.03
9.59,10.20,10.55,9.59
10.68,10.19,10.68,10.04
10.04,10.20,10.51,10.04
10.22,10.02,10.30,9.75
10.12,9.77,10.12,9.75
9.75,9.61,9.75,9.30
9.64,9.50,9.64,9.32
9.31,9.74,9.80,9.22
9.73,9.80,9.86,9.50
9.86,10.51,11.00,9.72
10.55,12.16,12.79,10.54
11.68,12.40,12.87,11.68
13.03,12.35,13.03,12.21
12.25,12.78,13.29,12.25
12.97,12.64,13.09,12.38
13.10,12.75,13.10,12.35
12.85,12.75,12.90,12.51
12.80,11.78,12.80,11.75
11.20,10.01,11.29,10.01
10.17,10.63,11.48,10.17
10.83,10.71,11.16,10.03
10.51,9.97,10.61,9.92
9.80,10.57,10.77,9.80
10.73,10.90,11.25,10.44
10.65,10.40,11.65,10.40
10.55,10.34,11.18,9.60
10.25,9.37,10.94,9.35
9.56,8.83,9.97,8.77
8.76,6.71,8.88,6.57
6.09,7.69,8.08,6.05
7.61,9.36,9.57,7.50
9.50,9.08,9.86,9.00
9.03,9.45,9.45,8.82
9.25,9.31,9.81,9.00
9.30,9.70,9.75,9.30
9.91,10.33,10.42,9.77
10.42,10.24,10.70,10.18
10.10,9.80,10.65,9.51
10.10,9.35,10.60,9.35
9.20,9.59,9.74,9.12
9.50,9.39,9.90,9.31
9.41,9.49,9.75,9.25
9.36,9.46,9.71,9.27
9.24,9.29,9.58,9.14
9.40,9.16,9.47,9.15
9.36,9.28,9.75,9.15
9.49,9.64,10.10,9.23
9.61,10.23,10.25,9.56
10.23,10.24,10.75,9.79
10.50,10.42,10.69,9.97
10.55,9.75,10.55,9.34
9.75,9.85,10.23,9.75
9.90,8.87,9.96,8.75
8.93,8.96,9.35,8.76
8.99,8.54,9.42,8.41
8.50,8.52,9.31,8.32
8.47,8.01,9.09,8.01
8.18,8.18,8.42,7.93
8.10,8.59,8.77,8.00
8.53,8.35,9.05,8.32
8.30,8.29,8.50,8.20
8.25,8.40,8.51,7.88
8.45,8.71,8.73,8.30
8.65,8.68,8.80,8.46
8.58,8.77,8.89,8.39
8.68,8.57,8.84,8.30
8.53,8.48,8.66,8.35
8.48,8.26,8.54,8.07
8.05,8.10,8.43,8.01
8.05,8.14,8.25,7.81
8.05,7.90,8.05,7.80
7.80,7.77,7.95,7.53
7.77,7.56,8.01,7.52
7.57,7.70,7.75,7.45
7.53,7.67,7.70,7.40
7.55,8.10,8.30,7.50
8.21,8.98,8.99,8.12
8.86,8.56,8.90,8.32
8.62,7.97,8.63,7.69
7.89,7.91,8.25,7.85
7.97,7.69,8.00,7.58
7.63,7.66,7.93,7.51
7.66,7.73,7.91,7.47
7.75,7.55,7.85,7.40
7.51,7.58,7.73,7.44
7.54,7.70,7.75,7.39
7.80,7.82,7.92,7.60
7.76,7.73,7.90,7.72
7.68,7.55,7.68,7.25
7.56,7.48,7.66,7.43
7.54,7.60,7.67,7.39
7.57,7.22,7.60,7.00
7.16,7.16,7.25,6.73
7.10,6.98,7.15,6.85
6.86,6.99,7.05,6.86
7.04,5.99,7.11,5.61
6.23,5.95,7.00,5.65
5.88,6.00,6.92,5.86
6.00,6.00,6.13,5.87
6.00,5.97,6.06,5.91
5.98,5.91,6.00,5.83
6.00,6.00,6.01,5.89
5.99,5.81,5.99,5.55
5.88,5.85,5.98,5.78
5.85,5.80,5.86,5.74
5.72,5.58,5.74,5.55
5.53,4.62,5.69,4.53
4.60,4.59,4.62,4.19
4.61,4.59,4.84,4.51
4.61,4.36,4.61,4.30
4.43,4.35,4.59,4.32
4.32,4.05,4.47,4.00
4.01,4.25,4.37,3.99
4.16,4.12,4.23,4.02
4.15,4.29,4.33,4.06
4.24,4.33,4.33,4.13
4.41,4.66,4.66,4.34
4.55,4.98,5.08,4.55
5.01,5.48,5.54,4.91
5.48,5.50,5.71,5.19
5.48,6.28,6.28,5.47
6.50,6.66,6.89,5.75
6.63,6.50,6.82,6.30
6.39,6.25,6.41,6.01
6.34,6.34,6.44,6.28
6.35,5.51,6.35,5.30
5.50,5.53,5.61,5.04
5.55,5.79,5.79,5.27
5.75,6.00,6.00,5.21
6.01,5.51,6.18,5.51
5.80,5.26,5.80,5.20
5.25,4.90,5.26,4.87
5.00,4.78,5.00,4.61
4.77,4.74,4.77,4.48
4.74,4.60,4.78,4.49
4.56,4.35,4.56,4.30
4.30,4.16,4.31,4.04
4.25,4.13,4.25,4.08
4.15,4.18,4.22,4.07
4.09,4.00,4.15,3.91
4.00,3.90,4.06,3.56
3.92,3.79,3.99,3.65
3.87,3.70,3.95,3.70
3.60,3.61,3.70,3.39
3.60,4.02,4.32,3.60
4.13,3.95,4.45,3.90
3.96,3.81,4.09,3.79
3.91,3.89,3.93,3.63
3.80,3.85,3.96,3.65
4.00,3.88,4.11,3.68
3.90,3.60,3.90,3.53
3.64,3.81,3.95,3.60
3.84,4.03,4.08,3.67
4.05,4.70,4.79,4.05
4.69,4.53,5.06,4.40
4.63,4.47,4.89,4.25
4.53,4.39,4.60,4.30
4.34,4.52,4.67,4.30
4.66,4.85,4.88,4.50
4.89,4.77,4.89,4.61
4.77,4.27,4.77,4.21
4.37,4.42,4.71,4.29
4.30,4.39,4.55,4.30
4.43,4.44,4.58,4.33
4.37,4.36,4.43,4.35
4.39,4.18,4.39,4.05
4.15,4.42,4.47,4.15
4.47,4.30,4.65,4.16
4.20,4.35,4.39,4.20
4.34,4.49,4.55,4.20
4.51,4.77,4.77,4.38
4.77,4.96,5.00,4.55
4.97,5.13,5.59,4.71
5.13,5.06,5.20,4.69
5.13,4.66,5.13,4.42
4.82,4.89,5.04,4.38
4.85,4.25,4.97,3.90
4.23,3.92,4.23,3.70
3.93,3.93,3.97,3.85
3.98,3.93,3.98,3.80
3.81,3.84,3.90,3.51
3.81,3.88,4.00,3.78
3.85,3.79,3.89,3.61
3.77,3.84,3.94,3.65
3.92,4.03,4.21,3.89
4.09,4.32,4.42,3.93
4.35,4.32,4.54,4.22
4.30,4.27,4.44,3.96
4.17,4.22,4.37,4.04
4.19,4.21,4.33,4.00
4.19,4.09,4.23,4.06
4.08,4.12,4.21,4.00
4.00,4.29,4.31,4.00
4.32,4.20,4.32,4.09
4.22,4.20,4.30,4.15
4.22,4.19,4.24,4.10
4.23,4.03,4.23,4.00
4.05,4.09,4.09,4.01
4.11,4.26,4.28,4.10
4.21,4.37,4.37,4.17
4.30,4.72,4.99,4.23
4.80,4.53,4.81,4.50
4.52,4.36,4.64,4.27
4.31,4.40,4.44,4.31
4.38,4.30,4.45,4.17
4.24,4.25,4.30,4.19
4.23,4.23,4.34,4.23
4.21,4.17,4.23,4.15
4.12,4.40,4.55,4.12
4.38,4.59,4.63,4.38
4.55,4.57,4.77,4.45
4.58,4.90,5.00,4.58
4.82,4.97,5.05,4.82
4.91,4.98,5.05,4.90
4.89,4.67,5.05,4.48
4.56,4.59,4.67,4.33
4.53,4.75,4.83,4.53
4.66,4.95,4.95,4.53
4.93,4.85,4.95,4.76
4.80,4.80,5.01,4.52
4.78,4.78,4.84,4.66
4.73,4.53,4.95,4.42
4.46,4.70,4.75,4.46
4.65,4.52,4.93,4.50
4.47,4.35,4.64,4.34
4.33,4.33,4.50,4.33
4.36,4.18,4.36,4.06
4.15,4.30,4.37,4.07
4.27,4.43,4.51,4.27
4.38,4.38,4.65,4.34
4.34,4.43,4.51,4.15
4.37,4.40,4.49,4.22
4.37,4.63,4.70,4.37
4.57,4.45,4.69,4.38
4.39,4.40,4.49,4.30
4.35,4.32,4.41,3.90
4.19,4.15,4.41,4.08
4.36,4.13,4.39,4.11
4.09,4.06,4.23,4.05
4.00,4.04,4.50,4.00
4.00,4.20,4.23,4.00
4.17,4.10,4.27,4.04
4.08,4.17,4.29,4.04
4.13,4.31,4.40,4.00
4.13,4.40,4.40,4.09
4.34,4.25,4.35,4.21
4.22,4.24,4.45,4.22
4.19,4.11,4.30,4.06
4.07,4.00,4.15,4.00
4.00,4.12,4.22,4.00
4.05,3.80,4.09,3.80
3.80,3.60,4.06,3.60
3.60,3.71,3.89,3.55
3.75,3.65,3.79,3.65
3.66,3.56,3.79,3.55
3.60,3.48,3.70,3.46
3.46,3.16,3.50,3.03
3.18,3.34,3.50,3.18
3.40,3.57,3.65,3.19
3.50,3.49,3.50,3.31
3.36,3.67,3.78,3.35
3.58,3.74,3.79,3.54
3.69,3.74,3.77,3.61
3.69,3.62,3.86,3.60
3.80,3.30,3.80,3.25
3.41,3.08,3.42,3.02
3.10,2.96,3.25,2.87
3.00,2.98,3.16,2.90
3.02,3.28,3.43,2.95
3.36,3.33,3.57,3.31
3.30,3.13,3.48,3.01
3.30,3.50,3.50,3.18
3.58,3.80,3.80,3.47
3.80,3.57,3.80,3.53
3.80,3.34,3.80,3.26
3.47,3.31,3.47,3.27
3.35,3.33,3.35,3.10
3.22,2.97,3.22,2.46
2.98,3.28,3.28,2.98
3.30,3.27,3.35,3.02
3.27,3.25,3.27,3.10
3.32,3.31,3.34,3.11
3.34,3.25,3.35,3.22
3.22,3.81,3.81,3.22
3.70,3.40,3.70,3.21
3.28,3.44,3.45,3.27
3.43,3.52,3.55,3.30
3.55,3.53,3.55,3.36
3.31,3.09,3.31,3.05
3.00,2.61,3.00,2.74
2.75,2.60,2.80,2.59
2.75,2.54,2.92,2.45
2.58,2.73,2.74,2.35
2.72,3.11,3.17,2.71
3.12,3.07,3.12,2.99
3.05,2.76,3.35,2.71
2.80,2.65,2.81,2.64
2.65,3.03,3.05,2.61
2.94,3.02,3.05,2.90
3.02,3.05,3.10,2.87
3.05,3.05,3.06,3.00
3.04,3.09,3.09,3.00
3.01,3.11,3.14,3.00
3.18,3.41,3.66,3.11
3.30,3.42,3.43,3.30
3.41,3.70,3.70,3.32
3.65,3.72,3.79,3.43
3.72,3.63,3.85,3.52
3.71,3.68,3.71,3.52
3.64,3.42,3.64,3.37
3.35,3.17,3.42,3.16
3.16,3.03,3.16,3.02
3.14,2.99,3.14,2.98
2.96,2.73,2.96,2.73
2.81,2.70,2.81,2.67
2.73,2.75,2.76,2.70
2.75,2.50,2.75,2.50
2.57,2.58,2.62,2.50
2.56,2.50,2.75,2.50
2.57,2.55,2.71,2.50
2.62,2.51,2.69,2.51
2.65,2.54,2.69,2.53
2.60,2.69,2.75,2.60
2.69,2.64,2.70,2.60
2.63,2.55,2.68,2.52
2.59,2.58,2.67,2.50
2.72,2.75,2.75,2.58
2.73,2.65,2.75,2.58
2.64,2.50,2.64,2.50
2.50,2.23,2.54,2.22
2.21,2.19,2.25,2.15
2.23,2.26,2.39,2.23
2.58,2.63,2.74,2.32
2.57,2.53,2.71,2.39
2.52,2.65,2.65,2.47
2.74,2.60,2.74,2.51
2.60,2.60,2.73,2.60
2.58,2.46,2.61,2.46
2.46,2.59,2.59,2.46
2.46,2.50,2.64,2.46
2.58,2.56,2.64,2.35
2.56,2.45,2.60,2.39
2.46,2.62,2.66,2.46
2.59,2.51,2.66,2.50
2.42,2.02,2.45,2.02
2.05,2.11,2.20,1.80
2.10,2.19,2.24,2.00
2.19,2.28,2.28,2.17
2.27,2.21,2.27,2.21
2.26,2.19,2.26,2.17
2.16,2.31,2.31,2.16
2.31,2.22,2.38,2.22
2.20,2.24,2.34,2.20
2.26,2.31,2.38,2.26
2.27,2.36,2.37,2.27
2.36,2.49,2.49,2.15
2.48,2.56,2.56,2.48
2.55,2.98,2.98,2.42
2.81,2.78,3.00,2.65
2.77,2.84,2.90,2.73
2.96,2.90,2.96,2.80
2.82,2.97,2.99,2.82
2.72,2.93,3.05,2.72
2.93,2.57,2.96,2.40
2.64,2.75,2.90,2.64
2.79,2.59,2.90,2.55
2.89,2.62,3.00,2.53
2.61,2.68,2.77,2.61
2.63,2.34,2.69,2.25
2.30,2.27,2.61,2.25
2.27,2.26,2.65,2.26
2.26,2.17,2.45,2.17
2.37,2.19,2.37,2.18
2.17,2.20,2.31,2.14
2.15,2.35,2.47,2.15
2.25,2.19,2.27,2.19
2.20,2.20,2.25,2.10
2.22,2.21,2.24,2.10
2.15,1.90,2.15,1.87
1.97,2.90,3.00,1.96
2.79,2.60,2.79,2.33
2.61,2.66,2.83,2.51
2.64,2.37,2.64,2.36
2.49,2.25,2.49,2.25
2.42,2.35,2.42,2.25
2.27,2.15,2.32,2.09
2.10,2.14,2.34,2.04
2.27,2.15,2.27,2.15
2.16,2.39,2.48,2.06
2.20,2.28,2.44,2.19
2.31,2.10,2.34,2.07
2.48,2.16,2.48,2.00
2.08,2.14,2.35,2.05
2.20,2.38,2.60,2.20
2.27,2.31,2.66,2.27
2.19,2.01,2.40,1.92
2.15,2.00,2.17,1.98
2.05,2.24,2.30,2.01
2.30,2.19,2.38,2.03
2.15,2.09,2.44,2.02
2.11,2.03,2.22,2.00
2.15,2.09,2.15,1.96
2.04,2.01,2.04,2.01
1.95,1.95,2.13,1.95
1.93,1.88,1.93,1.75
1.75,1.75,1.77,1.51
1.71,1.75,1.76,1.71
1.72,1.57,1.72,1.52
1.58,1.70,1.71,1.58
1.70,1.70,1.72,1.70
1.71,1.84,1.86,1.71
1.80,1.74,1.85,1.71
1.71,1.78,1.88,1.71
1.80,1.83,1.87,1.80
1.90,1.65,1.90,1.55
1.61,1.58,1.78,1.57
1.87,1.60,1.89,1.60
1.93,1.79,1.93,1.62
1.80,1.81,1.91,1.80
1.85,1.80,1.90,1.80
1.84,1.84,1.84,1.84
1.85,1.60,1.90,1.60
1.75,1.71,1.78,1.69
1.64,1.68,1.77,1.64
1.70,1.66,1.80,1.66
1.79,1.62,1.79,1.62
1.75,1.63,1.86,1.59
1.70,1.76,1.81,1.70
1.76,1.77,1.86,1.70
1.80,1.70,1.89,1.70
1.87,1.79,1.89,1.75
1.80,1.97,2.08,1.80
2.01,2.12,2.39,2.01
2.13,2.07,2.21,1.93
2.13,2.10,2.16,2.02
2.12,2.16,2.19,2.12
2.20,2.13,2.20,1.75
2.03,2.03,2.13,2.01
2.00,1.97,2.04,1.96
1.97,1.87,2.00,1.69
1.97,2.04,2.22,1.89
2.02,2.05,2.10,1.98
2.05,2.05,2.10,2.01
1.94,1.87,1.96,1.86
1.87,1.75,1.93,1.75
1.84,1.80,1.84,1.70
1.82,1.92,1.93,1.81
1.87,1.95,2.00,1.87
2.00,2.13,2.20,2.00
2.13,2.24,2.40,2.12
2.42,2.41,2.45,2.28
2.19,2.33,2.45,2.19
2.31,2.31,2.53,2.30
2.38,2.47,2.50,2.22
2.50,2.58,2.60,2.50
2.73,2.84,2.85,2.62
2.85,2.85,2.89,2.75
2.83,2.83,2.85,2.63
2.67,2.71,2.71,2.58
2.70,2.75,2.86,2.70
2.75,2.84,2.86,2.60
2.72,2.77,2.77,2.70
2.79,2.75,2.79,2.64
2.63,2.79,2.79,2.63
2.63,2.81,2.81,2.31
2.66,2.74,2.84,2.62
2.80,2.89,2.94,2.80
2.77,2.38,2.88,2.38
2.45,2.26,2.66,2.23
2.21,2.43,2.58,2.21
2.51,2.65,2.76,2.51
2.78,2.58,2.78,2.58
2.58,2.57,2.75,2.51
2.51,2.52,2.82,2.51
2.66,2.56,2.68,2.51
2.52,2.54,2.56,2.52
2.59,2.56,2.63,2.55
2.60,2.48,2.60,2.46
2.47,2.54,2.69,2.44
2.52,2.61,2.64,2.44
2.65,2.46,2.70,2.46
2.37,2.38,2.38,2.37
2.54,2.62,2.62,2.37
2.57,2.58,2.71,2.56
2.56,2.67,2.74,2.50
2.48,2.61,2.61,2.41
2.54,2.59,2.59,2.41
2.43,2.51,2.58,2.42
2.42,2.44,2.47,2.42
2.43,2.49,2.49,2.42
2.49,2.49,2.50,2.44
2.43,2.49,2.49,2.42
2.46,2.36,2.50,2.35
2.40,2.36,2.40,2.32
2.33,2.49,2.50,2.27
2.50,2.37,2.50,2.37
2.37,2.40,2.50,2.37
2.41,2.49,2.50,2.36
2.36,2.49,2.49,2.36
2.37,2.50,2.60,2.36
2.50,2.37,2.55,2.37
2.37,2.34,2.41,2.34
2.27,2.45,2.45,2.27
2.38,2.40,2.45,2.26
2.43,2.28,2.43,2.28
2.30,2.22,2.30,2.05
2.25,2.31,2.31,2.25
2.24,2.18,2.24,2.11
2.13,1.98,2.14,1.96
2.00,2.00,2.05,2.00
2.00,1.90,2.00,1.90
1.98,1.70,2.00,1.67
1.71,1.99,2.00,1.71
1.96,1.91,2.00,1.89
1.91,2.00,2.00,1.88
1.99,1.96,2.00,1.96
1.98,1.99,2.00,1.97
2.00,2.00,2.03,1.85
1.98,2.00,2.01,1.95
2.14,2.00,2.14,1.79
1.83,1.98,1.99,1.83
1.82,1.95,1.97,1.82
1.95,1.89,2.00,1.86
1.82,1.87,1.90,1.73
1.85,1.91,1.98,1.85
1.88,1.92,1.98,1.88
1.98,1.97,2.00,1.95
2.00,1.98,2.00,1.98
1.95,1.99,1.99,1.95
1.86,2.00,2.00,1.79
2.00,1.99,2.00,1.90
1.98,1.96,1.98,1.86
1.94,1.94,1.96,1.91
1.91,1.98,2.00,1.87
1.89,1.94,2.00,1.78
1.93,1.95,2.00,1.85
1.90,1.70,1.90,1.64
1.82,1.61,1.83,1.61
1.58,1.63,1.72,1.58
1.64,1.57,1.66,1.55
1.62,1.55,1.62,1.55
1.61,1.61,1.67,1.56
1.67,1.59,1.67,1.59
1.64,1.63,1.70,1.63
1.64,1.55,1.64,1.55
1.62,1.64,1.74,1.62
1.60,1.55,1.64,1.50
1.47,1.55,1.58,1.47
1.50,1.45,1.50,1.39
1.50,1.43,1.50,1.43
1.50,1.46,1.51,1.45
1.50,1.40,1.50,1.40
1.47,1.49,1.49,1.40
1.42,1.35,1.46,1.31
1.42,1.15,1.48,1.13
1.18,1.25,1.44,1.01
1.23,1.18,1.29,1.16
1.20,1.30,1.38,1.13
1.30,1.29,1.55,1.25
1.25,1.20,1.35,1.17
1.20,1.21,1.25,1.18
1.27,1.28,1.32,1.19
1.30,1.31,1.34,1.30
1.30,1.26,1.34,1.24
1.24,1.30,1.32,1.23
1.24,1.26,1.26,1.22
1.30,1.23,1.30,1.18
1.25,1.23,1.28,1.15
1.22,1.08,1.24,1.06
1.13,1.17,1.23,1.09
1.16,1.30,1.34,1.16
1.39,1.65,1.66,1.31
1.69,1.76,1.82,1.66
1.77,1.62,1.81,1.43
1.62,1.43,1.62,1.36
1.46,1.45,1.49,1.43
1.44,1.30,1.44,1.26
1.32,1.27,1.32,1.20
1.29,1.29,1.29,1.26
1.31,1.33,1.36,1.21
1.27,1.29,1.35,1.27
1.35,1.42,1.46,1.35
1.49,1.57,1.67,1.47
1.62,1.70,1.87,1.60
1.70,1.61,1.90,1.58
1.68,1.68,1.75,1.68
1.70,1.68,1.76,1.68
1.70,1.61,1.70,1.56
1.65,1.65,1.70,1.59
1.68,1.79,1.88,1.68
1.71,1.75,1.86,1.66
1.77,1.73,1.77,1.69
1.71,1.72,1.82,1.71
1.70,1.64,1.73,1.63
1.62,1.64,1.67,1.61
1.61,1.59,1.69,1.48
1.59,1.65,1.65,1.53
1.65,1.67,1.67,1.52
1.65,1.70,1.77,1.60
1.76,1.86,1.95,1.74
1.82,1.90,1.98,1.82
1.90,1.91,1.95,1.84
1.87,1.85,1.90,1.76
1.79,1.71,1.79,1.62
1.75,1.77,1.89,1.75
1.79,1.82,1.83,1.76
1.80,1.82,1.85,1.73
1.82,1.81,1.82,1.70
1.80,1.80,1.85,1.79
1.75,1.75,1.80,1.71
1.78,1.71,1.80,1.70
1.71,1.66,1.75,1.66
1.74,1.61,1.74,1.60
1.67,1.68,1.70,1.66
1.65,1.71,1.79,1.65
