ALX,Alexander's,NASDAQ
282.45,281.51,285.00,278.00
285.71,284.07,285.71,281.60
285.48,286.37,288.00,284.62
288.35,294.13,294.13,288.35
292.75,293.71,297.28,287.90
294.21,299.11,299.11,294.21
299.98,306.78,306.78,298.10
306.45,302.40,306.60,302.40
304.71,305.00,305.60,302.50
307.28,306.93,307.28,304.13
306.93,309.53,310.00,306.66
311.00,310.61,311.87,308.72
311.57,310.75,312.61,310.75
312.60,310.31,312.60,310.31
308.02,308.49,308.90,307.80
310.45,306.63,310.45,304.15
308.04,307.29,311.07,307.07
308.74,308.81,309.75,307.64
308.03,308.37,309.00,308.03
307.00,309.70,310.49,306.00
309.95,308.99,309.95,308.19
309.80,306.23,309.80,305.82
304.42,307.07,307.34,301.72
306.90,307.80,307.80,304.11
308.00,306.19,308.30,306.19
304.20,304.62,305.01,304.00
302.50,302.00,303.00,302.00
304.03,303.84,307.68,303.00
303.98,303.05,303.98,300.80
301.00,300.40,301.89,300.00
301.84,299.90,301.84,298.75
300.66,297.01,300.66,297.01
295.40,295.87,297.87,295.40
296.11,293.52,296.11,293.52
291.05,292.03,292.53,290.00
292.50,291.49,293.02,291.00
291.01,291.87,292.30,291.00
288.19,286.57,288.19,284.00
286.68,285.00,286.68,284.01
283.34,279.54,283.47,276.94
278.98,283.31,285.40,278.81
281.40,281.59,284.00,281.40
281.92,280.55,284.00,280.00
280.50,282.49,282.49,280.50
281.56,282.67,282.69,280.47
281.94,276.45,282.00,275.80
277.20,278.14,281.00,277.20
279.84,277.92,280.00,277.29
278.00,273.93,278.00,272.04
276.50,273.00,277.00,272.75
276.85,275.00,284.37,274.55
275.00,269.12,275.10,268.21
268.00,268.10,272.06,266.44
270.12,274.98,274.98,270.00
275.60,281.19,281.19,275.11
279.50,275.74,279.50,275.06
275.00,274.41,275.06,273.86
275.39,276.24,276.24,275.08
277.25,276.48,277.25,276.48
276.50,276.24,278.03,275.33
277.88,287.29,287.29,274.55
287.06,285.51,287.06,282.04
286.99,285.44,286.99,284.31
284.99,286.30,286.95,284.99
285.31,282.50,286.98,282.50
287.85,285.15,287.99,284.12
288.55,288.23,288.55,288.00
288.50,288.02,289.30,288.02
287.69,286.12,287.72,286.12
287.54,289.00,289.00,287.54
286.00,285.89,286.99,285.79
284.60,279.60,284.60,278.86
278.47,284.94,287.46,278.47
283.69,288.01,288.01,282.05
288.00,288.01,292.16,288.00
289.70,285.19,289.70,285.13
291.20,294.00,294.00,291.20
292.58,303.53,304.01,292.58
304.00,305.16,305.43,302.00
306.66,306.66,306.66,306.66
307.68,310.87,314.30,303.80
312.45,316.18,316.18,312.45
319.18,318.02,320.31,313.19
319.58,314.93,319.58,314.50
315.00,313.01,315.00,309.31
312.51,315.82,315.82,308.93
320.35,320.30,320.35,320.21
319.69,318.34,319.69,318.34
320.94,322.63,322.84,318.70
323.01,326.00,326.22,323.01
328.00,330.25,330.52,326.80
329.46,321.76,330.23,321.76
323.25,315.47,323.25,302.88
314.89,312.45,314.89,307.90
315.00,309.88,315.00,305.72
308.05,308.00,313.94,307.75
301.10,306.65,306.65,301.10
306.24,307.21,307.21,300.74
307.54,308.00,310.00,306.30
310.01,303.91,310.01,302.16
303.14,304.69,304.69,300.42
306.10,305.00,306.10,303.70
304.40,308.35,309.99,301.06
307.30,304.85,307.30,304.81
302.60,305.98,305.98,302.60
304.48,301.67,305.21,298.84
301.69,304.65,304.65,301.50
302.79,306.02,308.98,302.03
305.02,306.50,307.71,305.02
309.63,314.75,314.75,308.99
314.26,323.90,323.90,314.26
322.35,322.24,327.34,322.24
319.95,316.00,319.95,315.00
314.02,316.00,318.75,310.02
313.72,316.03,317.48,311.91
313.91,313.75,314.41,313.00
317.00,325.33,325.33,317.00
322.62,324.88,324.88,322.03
326.03,327.57,328.00,326.03
326.50,322.60,327.21,322.60
320.03,322.01,322.74,320.03
322.85,313.10,324.60,313.03
316.35,319.99,320.95,316.35
318.77,320.41,323.41,318.77
319.00,324.99,325.93,319.00
321.41,319.86,322.79,319.86
319.61,334.73,337.83,319.51
332.74,339.87,341.24,332.74
341.27,343.36,343.36,340.05
343.67,344.92,354.50,343.14
346.49,335.24,346.49,329.76
333.94,331.89,333.94,327.01
333.78,330.00,333.78,323.30
326.77,326.55,327.72,321.02
326.55,332.39,333.10,326.55
330.70,327.90,330.98,327.25
327.91,329.42,329.99,326.57
325.27,324.73,327.86,321.09
325.00,325.90,325.90,321.50
328.65,327.94,328.65,326.23
329.81,323.18,329.81,320.50
327.00,332.76,337.45,327.00
333.81,336.96,337.91,333.81
332.00,336.36,338.14,332.00
337.05,337.00,337.05,336.89
341.88,341.00,348.50,341.00
342.00,342.11,343.27,338.60
336.01,340.11,341.23,335.95
344.17,341.12,344.92,341.00
340.32,335.08,346.35,334.61
331.33,333.29,335.18,330.00
345.95,337.51,345.95,332.18
339.00,342.62,346.58,339.00
340.70,339.83,340.70,337.22
340.99,333.01,342.38,331.31
332.65,333.89,340.00,332.25
332.90,330.51,332.90,328.55
329.45,332.71,332.71,329.45
334.98,333.92,334.98,332.40
332.00,333.04,333.99,330.72
338.70,342.11,342.11,338.70
341.16,342.01,342.01,338.50
337.21,346.19,347.36,337.21
346.00,342.66,346.00,341.00
339.30,344.00,344.38,339.30
346.79,344.93,348.45,344.01
342.06,348.61,348.61,342.06
347.47,354.11,354.11,347.47
356.71,350.00,360.08,348.55
352.00,357.47,360.00,352.00
359.62,366.26,366.26,355.72
365.45,370.00,370.39,365.45
368.82,374.71,375.15,368.82
372.92,374.00,378.00,372.92
376.10,379.14,392.54,376.00
375.99,378.00,379.72,375.99
378.00,364.35,378.10,361.75
361.99,358.60,362.00,355.55
357.04,356.00,357.04,353.09
355.98,356.00,360.30,355.36
355.00,355.82,356.00,353.80
354.00,356.65,359.08,353.40
360.85,357.14,363.27,357.14
361.08,362.56,362.82,358.58
357.45,362.10,362.10,357.45
365.10,362.00,368.00,358.36
359.63,361.99,364.65,359.63
362.00,362.00,364.17,358.67
357.99,359.81,361.60,357.46
360.00,359.94,360.86,356.45
358.99,357.38,360.45,357.38
360.00,359.66,360.00,359.66
361.01,357.94,361.02,356.50
359.89,360.99,363.22,357.26
360.00,358.81,361.00,357.14
360.42,365.98,365.98,353.85
362.05,363.04,363.48,361.00
360.88,361.80,364.15,359.88
358.40,361.16,363.70,358.40
361.00,359.54,362.58,359.54
358.00,357.35,358.58,356.00
357.65,352.00,358.25,350.49
348.95,348.61,350.20,347.30
349.19,350.00,350.47,348.00
354.00,352.40,354.50,351.12
353.13,352.88,354.01,352.88
353.34,352.80,354.00,352.38
350.00,350.20,352.00,348.02
349.00,348.75,349.00,347.13
342.08,341.97,345.82,341.37
341.40,344.52,346.90,341.40
342.61,339.02,342.61,337.24
339.00,340.00,340.00,338.00
340.81,340.62,340.81,337.30
342.00,345.76,345.76,340.00
345.00,346.47,347.57,343.20
346.64,350.34,351.75,346.64
351.06,350.23,351.92,349.19
348.94,348.50,350.37,348.40
350.89,360.50,365.10,350.89
362.64,349.97,363.94,347.19
348.71,350.67,352.10,348.71
353.00,357.93,359.47,353.00
356.83,354.00,357.12,354.00
350.90,350.77,354.94,350.00
349.92,350.00,351.00,346.76
351.29,351.81,351.81,348.15
354.00,356.10,356.89,350.72
354.94,351.21,355.90,349.81
352.00,353.23,354.87,352.00
354.00,353.02,355.94,353.02
354.00,360.35,361.03,353.26
363.88,368.94,369.70,362.00
366.83,370.25,371.69,366.83
374.95,369.97,375.55,368.85
368.00,367.00,371.99,364.33
365.86,368.63,370.45,362.05
367.90,365.37,371.00,365.34
361.97,364.91,364.91,361.97
365.50,374.00,374.68,365.50
376.17,374.25,376.17,372.00
375.49,372.50,375.49,372.00
370.14,362.47,370.14,360.55
362.75,364.83,367.83,362.75
365.33,366.35,366.35,363.16
367.97,364.25,367.97,363.97
364.86,364.78,365.30,363.00
361.00,362.88,364.00,361.00
364.49,365.01,365.01,363.20
365.00,365.30,365.71,364.00
366.34,365.28,366.34,364.31
368.00,368.45,370.60,368.00
368.51,369.80,370.86,368.51
370.00,371.59,371.60,369.32
372.95,371.96,373.65,370.73
369.58,371.92,371.92,366.53
369.71,369.47,369.71,366.54
371.00,376.00,377.01,371.00
375.15,374.01,375.15,372.00
375.55,372.59,375.65,372.00
366.10,371.86,375.59,366.10
378.99,376.01,378.99,374.00
380.00,377.64,380.00,377.64
373.02,376.06,377.66,373.02
389.98,378.90,389.98,378.29
384.86,379.59,384.86,379.11
387.02,380.91,387.02,375.60
382.00,381.77,382.00,378.77
379.80,380.77,384.79,377.48
379.76,382.67,382.67,379.76
382.40,382.00,383.64,382.00
383.00,382.86,383.00,381.63
382.80,385.00,387.14,382.80
388.77,379.85,388.77,378.10
377.19,376.85,379.50,374.80
374.13,376.01,378.40,374.13
376.26,371.04,376.26,371.04
369.65,370.21,370.21,369.63
361.41,363.00,365.33,361.41
364.73,366.76,366.97,364.73
363.82,366.90,367.01,363.34
366.05,371.29,371.29,364.70
371.21,373.05,375.84,371.21
374.00,372.12,374.00,371.12
371.71,371.21,372.02,369.98
385.92,378.00,385.92,376.46
376.23,376.13,379.00,375.07
378.15,380.89,381.40,378.15
383.60,386.51,388.47,383.06
390.74,387.68,390.74,386.10
393.70,394.08,394.08,389.27
375.85,395.33,395.33,375.85
388.75,393.00,393.00,388.75
392.05,397.22,397.28,392.05
393.11,393.11,393.11,393.11
389.28,389.88,392.40,388.06
390.00,390.48,392.92,390.00
395.61,395.60,395.61,395.60
394.50,393.78,396.24,393.00
394.04,396.49,396.49,393.42
398.00,397.59,398.44,397.59
396.96,395.01,398.00,394.52
398.50,398.50,398.50,398.50
392.65,397.01,397.25,392.65
400.00,405.17,410.29,400.00
408.88,402.38,411.75,402.38
411.50,405.17,411.50,402.68
405.00,398.07,405.66,396.34
395.75,393.74,399.87,388.47
395.35,394.51,398.58,393.60
396.07,398.97,398.97,396.07
397.98,408.99,409.00,397.98
411.04,403.56,411.04,401.30
404.36,399.99,406.10,397.12
390.36,389.01,390.36,388.82
390.00,383.77,390.00,379.82
381.73,381.13,383.08,380.25
376.16,372.81,376.16,372.81
372.01,389.24,389.28,372.01
386.17,386.62,386.62,380.45
372.00,373.91,379.39,372.00
386.67,381.00,390.78,380.65
373.60,380.00,380.00,373.60
384.29,382.81,384.29,382.81
380.28,378.81,380.72,378.81
376.50,383.59,386.21,374.00
377.72,392.14,394.59,377.72
389.63,396.57,400.18,389.63
393.42,394.00,399.86,392.46
401.80,399.95,403.00,398.22
411.23,418.82,418.83,406.34
386.48,402.21,412.52,386.20
411.35,406.06,415.00,401.87
411.00,407.75,411.00,407.75
421.19,421.30,421.30,412.98
422.56,418.21,422.56,415.75
417.98,419.53,425.62,417.98
430.00,429.99,430.00,429.99
439.38,435.00,439.38,430.29
435.01,421.58,437.84,420.02
424.02,441.00,441.00,420.01
425.51,433.82,433.99,425.00
435.92,438.00,445.52,433.98
443.00,442.00,443.00,435.00
440.80,440.00,447.00,429.00
433.00,435.00,435.26,432.95
435.00,428.04,440.98,427.04
420.75,429.99,430.54,420.00
409.07,426.50,426.50,409.07
418.95,425.00,426.18,418.95
420.68,421.05,423.43,420.68
423.99,421.81,423.99,418.79
425.11,425.00,425.11,425.00
425.00,423.50,425.00,423.50
421.50,420.95,421.50,419.00
421.00,417.36,422.66,417.12
414.00,406.52,414.00,406.52
407.04,404.20,407.04,404.20
409.15,400.99,409.15,398.50
396.43,404.52,406.89,396.43
397.55,397.45,403.84,397.45
402.32,406.00,406.11,402.00
400.07,402.11,417.20,400.07
402.00,397.47,402.00,396.01
406.47,407.00,410.00,405.00
403.23,403.23,403.23,403.23
405.00,402.40,405.00,402.40
399.33,404.82,404.82,399.33
400.00,402.78,403.00,400.00
400.00,409.99,409.99,400.00
409.80,412.43,417.00,405.00
414.99,413.10,419.57,413.10
414.80,407.33,414.80,406.59
407.99,397.59,409.99,397.59
395.40,397.78,402.88,395.40
400.00,411.40,411.40,400.00
406.70,419.00,419.00,406.00
416.64,420.96,423.35,410.78
425.79,434.99,434.99,425.79
444.00,448.63,449.00,440.40
458.00,440.00,458.00,437.49
444.00,445.00,445.00,441.00
455.25,452.10,455.25,445.00
453.46,439.76,453.46,439.76
435.00,437.18,437.18,430.01
431.87,440.46,440.46,431.87
438.54,439.08,442.00,431.04
438.63,441.62,443.00,432.00
441.93,447.93,455.99,439.91
446.07,454.85,454.85,444.49
437.63,476.18,482.80,437.63
466.81,468.25,469.77,460.32
468.25,469.84,469.84,463.04
479.50,472.17,479.50,472.17
457.93,463.00,463.17,457.93
461.62,470.00,470.00,450.00
461.45,459.51,461.45,459.51
467.00,461.00,467.00,461.00
455.85,477.25,477.25,455.85
486.10,481.90,486.25,481.90
482.85,474.97,483.00,473.00
475.00,471.82,475.00,471.00
476.00,470.55,476.00,470.55
474.32,477.36,477.36,474.32
475.11,463.84,475.15,463.84
464.27,456.63,464.27,454.50
450.35,461.88,461.88,450.35
460.01,460.01,460.01,460.01
460.00,473.01,473.01,460.00
460.52,460.76,462.50,455.02
451.87,449.99,451.87,449.99
449.13,449.13,449.13,449.13
453.08,453.08,453.08,453.08
460.00,460.15,460.15,454.30
457.00,453.22,457.00,453.22
459.04,453.00,459.04,453.00
451.54,443.00,451.54,434.16
435.01,433.50,440.00,433.50
424.85,433.98,436.44,424.00
436.77,435.02,436.77,435.02
431.60,434.75,434.75,430.77
441.02,441.02,441.02,441.02
441.00,435.34,441.00,435.34
437.81,440.41,440.41,437.81
440.39,445.75,445.75,440.39
441.49,441.36,445.99,440.00
443.26,436.10,443.26,436.10
438.62,435.06,440.62,435.06
435.00,422.05,435.20,422.05
427.00,428.30,428.30,427.00
417.48,417.49,417.49,417.48
420.86,420.86,420.86,420.86
418.00,420.09,422.23,415.50
425.00,417.01,425.00,415.87
417.66,425.87,425.87,411.49
416.55,430.84,430.84,416.55
429.10,434.94,434.94,428.35
435.91,431.69,435.98,431.69
434.44,456.55,456.55,430.98
450.00,461.49,461.49,450.00
461.06,457.08,464.40,457.08
459.01,450.53,459.01,450.01
450.00,447.35,450.83,447.02
446.81,450.19,450.19,443.00
452.00,458.38,458.48,450.98
460.50,456.58,460.60,456.58
456.51,459.02,459.02,456.51
452.99,452.99,452.99,452.99
464.90,464.80,464.90,461.81
464.99,464.99,464.99,464.99
463.01,468.25,468.25,463.01
463.18,467.41,467.41,461.52
460.59,451.98,462.00,451.88
445.01,435.49,445.21,435.49
435.99,434.00,435.99,433.50
437.04,447.95,453.99,435.00
440.00,443.01,443.90,440.00
438.76,438.00,440.00,438.00
440.57,440.57,440.57,440.57
445.61,447.19,451.97,445.61
448.57,445.68,448.57,445.68
443.74,444.88,444.88,443.74
444.79,444.79,444.79,444.79
451.50,445.02,451.50,445.02
441.58,442.22,446.00,440.00
442.99,436.99,442.99,436.99
434.99,431.22,440.06,431.22
434.01,435.03,439.88,430.33
428.42,435.03,438.28,428.42
434.00,430.04,442.25,427.03
429.50,423.02,429.50,423.02
430.00,425.98,430.90,419.55
426.01,430.17,440.00,424.08
426.10,430.99,430.99,425.20
426.00,424.38,426.00,424.01
423.90,425.00,426.97,423.90
425.26,423.77,425.26,423.77
422.42,421.10,422.42,417.10
417.79,422.08,422.08,417.79
423.00,423.00,430.48,423.00
418.30,424.29,427.00,418.30
426.00,430.00,430.00,426.00
430.00,420.35,430.00,420.35
407.25,400.00,408.25,390.76
396.40,408.00,408.51,396.08
406.39,405.09,406.39,405.09
405.33,403.85,410.00,399.43
406.00,410.75,410.75,405.99
405.00,405.00,405.00,405.00
402.70,406.05,407.85,396.77
405.00,402.00,410.55,402.00
405.00,406.50,406.50,402.07
405.00,405.00,413.47,405.00
401.39,406.49,411.08,401.39
407.80,406.00,419.40,402.39
401.36,404.11,410.72,401.36
407.74,405.15,422.02,405.15
400.47,405.79,405.79,391.74
405.00,401.21,405.00,401.21
390.56,402.26,405.94,390.56
401.31,423.64,423.64,401.31
422.01,420.99,422.01,404.47
421.01,418.75,421.01,417.68
398.00,416.00,416.00,398.00
402.01,404.10,409.30,398.03
403.01,402.52,407.49,402.01
403.30,401.01,403.94,400.22
403.94,408.56,416.96,403.94
416.00,410.00,416.00,409.00
414.00,414.00,421.03,399.96
423.31,409.42,423.31,409.21
409.00,410.60,414.95,409.00
414.00,421.66,425.55,407.98
418.00,414.20,421.00,414.20
416.99,420.00,421.20,411.67
428.00,423.70,428.00,413.71
427.00,429.98,434.50,424.00
426.99,418.35,429.50,418.35
419.50,420.00,423.00,416.00
418.00,419.24,419.24,417.00
414.25,415.00,415.81,412.62
408.00,408.06,412.40,403.86
406.99,414.00,414.00,405.00
408.50,410.02,411.76,406.60
410.01,405.80,410.51,405.00
400.00,400.52,407.53,399.91
407.51,404.53,408.60,400.00
401.99,408.00,414.00,401.99
408.00,408.00,417.50,407.00
407.01,405.47,409.00,403.99
407.01,405.47,407.01,403.80
406.60,405.12,406.60,400.03
401.99,387.00,401.99,366.51
390.01,388.42,392.00,379.54
390.00,390.00,398.04,385.50
386.06,386.00,388.25,376.14
393.79,389.42,393.79,387.54
387.80,386.60,387.80,380.00
382.20,382.30,382.89,379.00
385.56,382.30,385.56,377.37
380.00,390.00,390.00,380.00
395.00,395.00,395.00,395.00
390.10,388.00,390.30,386.00
388.90,380.00,391.38,380.00
378.10,375.56,380.94,373.20
363.00,379.50,381.50,363.00
365.83,366.00,385.00,364.62
375.80,357.80,377.70,357.80
362.06,370.00,370.00,362.06
378.28,375.80,390.00,370.40
375.50,369.00,377.86,369.00
363.00,363.00,375.51,361.50
361.39,357.50,362.00,356.00
360.89,364.16,371.95,357.58
365.39,364.87,367.00,360.00
359.71,358.32,359.71,358.32
367.26,364.44,367.26,356.63
366.24,363.00,369.99,359.89
372.53,365.00,375.00,360.00
362.08,364.42,369.99,362.08
365.96,365.77,369.99,365.77
382.09,374.99,382.09,370.01
376.47,377.99,381.82,374.00
377.98,384.34,390.28,377.98
380.26,372.40,399.71,372.40
376.50,376.55,382.00,376.00
378.98,373.03,378.98,372.41
373.86,373.21,376.00,373.03
372.00,372.03,374.02,370.01
373.29,369.72,376.70,369.72
369.76,367.52,369.76,367.50
368.62,367.51,385.21,365.00
368.00,374.00,378.10,368.00
368.00,371.24,372.00,367.81
368.68,365.41,377.34,360.01
365.51,368.00,369.49,360.01
360.13,368.99,378.78,360.03
368.97,384.00,384.00,368.97
380.02,374.73,380.11,372.98
380.54,378.80,380.54,374.55
378.80,380.00,385.18,377.00
377.95,370.15,377.95,370.12
366.07,364.80,368.74,364.80
360.10,370.01,370.01,360.10
371.98,365.42,377.09,360.10
365.94,375.48,376.00,363.73
373.89,377.00,381.31,368.36
375.71,372.05,375.71,366.49
372.11,385.00,385.00,369.43
383.72,377.20,384.68,377.02
380.70,382.07,383.55,377.10
383.28,381.40,384.98,378.29
390.01,384.74,396.00,375.00
385.14,380.60,385.14,380.55
384.00,394.89,394.89,377.30
381.10,400.94,402.90,380.00
404.79,404.00,405.00,404.00
401.11,409.89,409.89,401.11
405.20,406.53,410.51,400.00
402.73,397.38,402.73,392.28
395.90,395.01,399.37,382.03
403.54,400.27,408.86,400.27
396.66,395.00,396.66,395.00
393.85,390.20,393.85,390.00
389.25,380.32,395.94,380.32
385.01,385.01,387.94,385.01
383.10,388.90,388.90,382.67
388.44,397.79,397.79,385.27
396.24,397.00,399.70,378.08
399.02,395.00,401.60,389.98
394.97,390.57,394.97,390.00
387.85,389.81,389.81,384.98
390.99,396.00,396.00,368.31
nan,396.00,nan,nan
397.20,400.72,400.72,391.63
395.01,396.89,396.92,392.01
394.33,389.16,394.34,389.16
385.40,383.41,389.30,383.41
387.01,389.08,389.08,387.01
385.00,389.00,389.72,385.00
375.33,385.01,385.01,375.33
383.10,384.20,385.41,380.36
385.00,378.40,385.10,376.84
375.02,381.86,384.02,372.04
381.54,386.96,388.61,381.54
393.94,389.02,393.94,389.02
389.03,390.60,390.60,389.03
390.65,388.80,390.65,388.80
388.80,397.49,397.49,388.80
394.98,402.32,402.32,394.98
404.98,400.00,404.98,399.41
398.54,398.00,402.00,394.25
393.00,393.01,393.01,393.00
387.83,392.55,392.55,387.00
393.80,393.00,397.07,392.40
390.00,387.17,395.00,386.17
390.44,384.11,390.59,381.21
386.75,379.00,386.75,378.00
375.00,371.00,379.90,369.60
367.40,369.00,370.42,358.00
372.50,373.00,382.00,371.34
377.00,371.55,377.00,371.55
376.52,368.45,377.17,368.45
364.24,377.68,377.68,364.24
380.00,371.81,380.02,371.81
373.26,373.80,375.03,366.06
368.80,368.80,368.80,363.20
362.20,364.40,364.40,360.24
364.27,368.87,371.83,364.27
374.00,370.81,374.00,362.06
370.00,375.01,375.01,364.68
368.20,371.94,371.98,368.20
371.95,370.27,375.00,369.12
371.00,370.00,373.36,366.02
360.61,359.35,362.50,356.11
360.01,365.00,365.00,359.41
360.07,356.10,360.07,356.10
356.00,354.10,356.00,354.10
357.05,362.92,365.00,350.03
369.60,364.03,369.60,364.03
357.53,360.00,361.68,356.10
359.99,364.00,369.12,358.00
367.98,365.50,370.00,365.50
369.99,370.45,377.63,367.99
365.00,361.15,370.00,361.06
364.92,372.33,372.33,360.00
372.44,375.00,375.00,368.30
387.24,394.50,395.00,387.24
389.59,391.03,393.49,387.62
390.51,394.20,398.00,390.51
399.37,404.19,404.80,399.37
404.00,405.89,405.89,400.00
401.58,401.20,401.58,390.52
398.70,400.41,401.00,394.91
397.40,383.56,405.89,383.56
380.14,384.83,384.83,379.00
396.28,393.30,396.28,391.44
396.09,397.57,400.92,392.21
395.20,395.00,397.67,393.98
396.19,391.87,396.19,391.24
392.30,395.00,395.00,381.37
390.10,388.87,396.94,388.87
390.00,386.78,390.00,383.20
382.21,384.48,384.48,382.01
381.01,383.00,384.75,378.84
387.00,384.00,387.00,384.00
380.30,382.16,387.90,380.30
392.70,388.41,392.73,380.89
385.00,386.42,387.00,385.00
388.55,381.62,394.63,381.62
383.29,384.13,385.99,382.00
382.12,383.48,383.48,382.00
383.48,380.90,385.00,380.90
383.40,380.42,383.48,380.42
385.36,385.36,385.36,385.36
381.50,379.90,386.69,378.85
379.90,379.88,385.31,379.88
379.88,380.55,380.55,378.48
379.78,380.80,380.80,379.50
381.00,379.45,381.00,378.37
377.53,379.23,379.23,377.00
382.02,380.28,382.57,379.57
375.35,376.95,376.95,375.35
376.99,377.38,379.82,376.76
377.00,377.61,378.25,375.57
378.00,378.00,379.05,377.22
379.98,377.75,380.00,373.00
377.00,378.97,378.97,377.00
378.98,381.20,384.41,378.00
383.74,387.93,389.99,383.74
392.41,391.27,393.16,391.27
392.10,387.50,392.10,387.50
385.72,384.06,385.72,379.35
378.01,386.58,386.58,378.01
384.94,385.02,388.09,384.94
385.00,381.88,386.35,381.88
382.00,388.43,389.99,382.00
387.68,385.46,389.79,385.46
386.50,382.67,387.00,382.67
392.28,387.98,392.28,382.38
391.01,392.01,393.20,390.00
390.00,390.00,390.20,387.00
390.22,390.22,390.22,390.22
386.22,386.22,386.22,386.22
387.00,388.99,388.99,386.24
387.00,386.60,392.20,386.60
386.60,382.00,386.60,382.00
383.75,382.76,385.53,382.37
375.03,382.00,382.16,375.03
387.44,387.69,387.69,387.44
379.61,380.11,382.94,378.61
375.13,371.56,375.77,371.56
371.49,370.98,371.49,370.00
368.20,368.72,369.58,367.41
365.27,365.27,365.27,365.27
366.12,373.00,374.50,366.12
370.01,367.60,372.00,367.56
369.00,366.90,370.00,366.83
368.00,370.26,370.26,366.83
366.35,366.35,366.35,366.35
368.21,370.00,370.26,364.01
370.00,372.00,373.75,368.83
370.96,370.92,371.99,369.42
372.74,368.32,372.74,368.32
371.20,368.71,373.05,368.71
370.74,370.95,370.95,369.62
370.62,366.87,370.62,366.87
373.39,368.02,373.53,365.96
366.70,365.77,375.14,365.77
368.29,368.29,368.85,367.77
371.78,368.00,371.78,368.00
370.36,368.10,370.36,367.11
368.28,364.38,368.58,364.38
366.89,366.60,369.00,366.60
370.55,365.35,370.55,365.35
371.99,366.16,371.99,366.16
367.16,368.32,370.26,367.16
365.40,367.55,369.54,364.75
367.10,371.72,375.47,367.10
383.95,384.71,386.42,382.41
391.61,395.05,395.69,391.61
399.71,409.23,411.53,399.71
407.00,409.23,409.23,406.27
405.14,410.21,415.24,405.14
409.21,415.59,418.01,409.21
414.96,419.99,420.53,414.96
413.85,419.98,425.15,413.85
422.06,414.41,428.13,410.39
414.41,423.00,423.47,414.41
423.01,421.20,423.01,412.60
421.48,423.43,425.97,419.39
423.44,421.80,423.44,415.57
420.60,421.27,423.99,420.60
419.60,420.45,422.85,419.60
423.70,433.99,434.57,423.70
434.20,432.99,440.42,430.00
434.58,432.10,434.99,430.00
429.53,430.34,432.50,429.53
432.10,432.74,433.03,430.66
434.98,434.50,434.98,425.87
435.00,434.19,435.00,430.02
430.24,429.27,433.99,422.54
430.85,428.05,432.76,428.05
427.44,428.02,435.00,427.44
430.01,438.97,441.28,430.00
441.13,446.32,446.38,436.19
445.29,446.19,450.04,444.00
444.45,446.48,448.00,441.45
446.47,446.80,448.38,443.51
449.40,447.34,449.48,447.34
444.27,442.51,447.99,435.47
440.21,441.00,442.00,436.90
443.92,441.67,443.92,441.67
443.50,439.32,443.50,437.67
436.01,430.53,436.01,429.11
428.87,433.60,434.99,425.30
431.91,431.85,434.02,431.32
432.35,434.67,434.99,432.35
430.92,432.18,434.81,430.92
432.02,431.15,432.02,429.70
435.92,435.08,436.46,434.00
433.03,436.75,436.77,432.30
434.01,437.20,437.93,434.01
433.51,434.02,434.02,432.00
433.25,430.01,434.90,429.17
428.18,426.85,428.50,424.82
427.53,431.14,432.10,427.53
435.05,434.17,435.05,427.61
431.12,438.04,438.72,430.00
436.48,437.83,437.93,434.51
437.98,425.53,437.98,423.08
423.88,430.24,433.96,422.83
428.23,420.88,428.23,420.88
421.11,418.82,423.05,416.00
417.61,418.90,421.15,415.14
420.48,418.00,420.48,415.79
416.54,417.99,418.00,415.19
421.79,419.02,421.79,417.05
419.99,421.92,426.51,417.00
425.09,429.44,430.85,424.06
425.21,425.00,427.86,424.96
426.67,425.90,426.75,423.90
425.93,423.96,425.93,423.96
427.62,426.41,427.88,423.52
425.74,422.57,426.49,422.57
423.00,419.60,424.00,418.31
419.40,417.70,419.83,413.00
416.09,415.97,416.09,412.76
414.97,412.79,415.84,412.76
413.98,409.99,413.98,406.98
409.46,397.24,409.46,391.50
399.48,391.85,403.95,389.99
390.00,386.90,390.14,385.00
386.99,386.36,387.22,383.78
383.60,383.60,386.00,382.00
384.68,380.03,384.68,376.55
378.80,386.44,388.02,378.80
390.09,388.98,390.09,386.50
387.75,387.99,388.50,386.18
387.99,387.94,387.99,387.79
385.38,386.80,387.60,385.38
390.34,399.40,399.63,390.34
396.49,398.37,405.75,395.52
396.10,386.07,396.10,386.07
385.27,383.55,387.89,383.48
383.52,385.39,385.39,381.20
385.40,384.27,385.40,383.01
389.73,384.59,389.73,384.29
384.03,379.06,384.03,379.00
377.54,370.45,377.54,369.33
370.64,378.65,378.65,370.64
380.23,383.00,384.30,375.20
381.71,378.78,384.69,373.37
377.40,385.50,385.71,377.40
387.00,402.56,405.02,385.98
402.00,424.78,424.87,400.06
426.05,425.61,430.50,421.98
425.00,408.52,428.20,396.00
405.31,403.75,416.09,396.20
406.99,408.88,410.00,397.20
406.59,409.88,415.20,401.93
408.92,408.33,416.35,401.00
410.00,413.69,413.95,405.62
409.13,421.93,421.93,409.13
421.93,425.63,425.63,419.19
421.21,427.06,430.00,421.21
425.98,425.19,428.76,422.50
426.38,427.70,434.66,425.14
426.73,412.59,429.99,409.01
413.98,417.00,419.98,411.45
418.00,421.94,424.73,416.00
421.59,435.00,435.00,421.59
434.45,436.15,437.72,431.91
437.00,440.00,443.25,437.00
