SGYP,Synergy Pharmaceuticals,NASDAQ
4.76,4.55,4.76,4.55
4.66,4.83,4.87,4.66
4.84,4.59,4.90,4.55
4.67,4.57,4.70,4.48
4.59,4.62,4.64,4.45
4.66,4.48,4.66,4.46
4.48,4.32,4.50,4.26
4.35,4.34,4.42,4.28
4.35,4.34,4.39,4.28
4.33,4.19,4.35,4.14
4.29,4.05,4.29,3.96
4.06,3.93,4.13,3.91
3.99,4.41,4.50,3.96
4.36,4.48,4.53,4.33
4.50,4.53,4.59,4.41
4.54,4.40,4.54,4.34
4.42,4.65,4.67,4.40
4.65,4.66,4.72,4.54
4.67,4.54,4.69,4.52
4.54,4.41,4.63,4.35
4.41,4.34,4.48,4.34
4.33,4.31,4.43,4.21
4.34,4.51,4.57,4.34
4.52,4.38,4.62,4.31
4.38,4.54,4.55,4.30
4.49,4.51,4.56,4.38
4.51,4.38,4.51,4.37
4.39,4.49,4.50,4.28
4.54,4.50,4.54,4.40
4.52,4.65,4.68,4.52
4.68,4.60,4.68,4.54
4.70,4.85,4.89,4.66
4.85,4.63,4.87,4.58
4.63,4.42,4.63,4.40
4.46,4.47,4.55,4.41
4.56,4.50,4.61,4.48
4.52,4.64,4.76,4.46
4.66,4.70,4.71,4.53
4.70,4.70,4.88,4.70
4.64,4.54,4.71,4.50
4.50,4.34,4.56,4.33
4.34,4.44,4.59,4.30
4.46,4.51,4.51,4.35
4.48,4.49,4.56,4.40
4.54,4.49,4.56,4.39
4.49,4.48,4.53,4.40
4.47,4.57,4.64,4.40
4.52,4.39,4.55,4.39
4.40,4.50,4.60,4.37
4.50,4.50,4.64,4.46
4.48,4.44,4.54,4.40
4.50,4.53,4.65,4.42
4.50,4.46,4.58,4.42
4.48,4.55,4.60,4.46
4.58,4.62,4.68,4.48
4.65,4.86,4.88,4.60
4.91,4.79,4.96,4.73
4.77,4.69,4.80,4.63
4.66,4.61,4.72,4.59
4.64,4.70,4.75,4.49
4.78,4.67,4.78,4.59
4.74,4.83,4.83,4.63
4.82,4.86,4.93,4.75
4.90,4.82,4.92,4.77
4.85,4.90,4.98,4.79
4.90,4.81,4.96,4.70
4.80,4.80,4.86,4.70
4.79,4.70,4.84,4.70
4.72,4.74,4.81,4.69
4.70,4.64,4.75,4.62
4.58,4.57,4.72,4.50
4.59,4.61,4.64,4.50
4.58,4.56,4.64,4.53
4.56,4.50,4.58,4.40
4.50,4.43,4.51,4.40
4.40,4.41,4.49,4.35
4.40,4.22,4.43,4.20
4.20,4.18,4.21,4.05
4.22,4.25,4.29,4.16
4.25,4.45,4.49,4.25
4.42,4.39,4.42,4.25
4.36,4.25,4.43,4.22
4.27,4.39,4.41,4.25
4.40,4.40,4.44,4.32
4.45,4.45,4.47,4.37
4.44,4.29,4.48,4.25
4.31,4.25,4.44,4.17
4.24,4.23,4.29,4.20
4.23,4.28,4.32,4.21
4.31,4.21,4.38,4.14
4.20,4.02,4.23,3.99
4.02,4.16,4.23,4.00
4.18,4.05,4.19,4.05
4.04,4.04,4.10,4.00
4.04,3.93,4.07,3.92
3.98,4.09,4.21,3.98
4.10,4.02,4.10,3.98
4.07,3.97,4.14,3.93
3.99,3.84,4.07,3.83
3.88,4.01,4.05,3.88
3.99,3.99,4.04,3.95
4.00,4.07,4.11,3.98
4.13,4.28,4.29,3.99
4.31,4.42,4.52,4.29
4.41,4.48,4.59,4.39
4.51,4.40,4.55,4.38
4.42,4.32,4.45,4.25
4.35,4.27,4.38,4.26
4.26,4.35,4.39,4.24
4.38,4.37,4.40,4.25
4.40,4.45,4.57,4.37
4.47,4.59,4.59,4.42
4.60,4.49,4.63,4.46
4.53,4.58,4.59,4.52
4.52,4.46,4.55,4.45
4.48,4.42,4.51,4.41
4.42,4.42,4.50,4.39
4.42,4.36,4.50,4.36
4.42,4.40,4.50,4.37
4.42,4.37,4.44,4.31
4.37,4.27,4.39,4.25
4.27,4.19,4.34,4.18
4.25,4.29,4.32,4.18
4.33,4.23,4.35,4.21
4.24,4.24,4.38,4.22
4.28,4.19,4.33,4.17
4.21,4.20,4.25,4.15
4.20,4.23,4.23,4.17
4.25,4.32,4.39,4.22
4.44,4.69,4.73,4.44
4.94,4.84,5.02,4.80
4.88,5.19,5.19,4.85
5.20,5.32,5.44,5.17
5.33,5.64,5.68,5.24
5.69,5.63,5.74,5.50
5.77,5.63,5.82,5.50
5.60,5.64,5.68,5.55
5.64,5.46,5.65,5.22
5.45,5.45,5.56,5.32
5.50,5.50,5.52,5.38
5.50,5.60,5.65,5.47
5.70,5.61,5.74,5.40
5.64,5.52,5.75,5.46
5.72,5.67,5.74,5.57
5.68,5.73,5.77,5.64
5.73,5.74,5.76,5.66
5.77,5.68,5.77,5.61
5.64,5.62,5.68,5.46
5.61,5.60,5.65,5.48
5.51,5.46,5.53,5.28
5.45,5.26,5.46,5.09
5.27,4.99,5.27,4.75
5.00,5.39,5.41,4.98
5.27,5.41,5.53,5.21
5.50,5.52,5.60,5.45
5.49,5.31,5.53,5.27
5.28,5.08,5.40,5.00
5.10,5.22,5.58,5.10
5.20,5.12,5.21,4.96
5.11,5.14,5.20,5.08
5.13,5.16,5.26,4.99
5.16,5.22,5.30,5.10
5.23,5.19,5.35,5.17
5.26,5.13,5.43,5.10
5.09,5.25,5.30,5.05
5.25,5.23,5.36,5.15
5.27,5.38,5.45,5.23
5.40,5.42,5.47,5.39
5.41,5.90,5.99,5.34
6.05,5.82,6.11,5.80
5.98,5.92,6.00,5.82
6.00,5.89,6.00,5.83
5.93,5.91,5.95,5.80
5.92,6.37,6.56,5.87
6.38,6.07,6.69,5.95
5.99,6.32,6.37,5.97
6.50,6.51,6.70,6.39
6.50,6.41,6.52,6.23
6.41,6.07,6.43,5.97
6.17,6.09,6.17,5.86
6.11,6.10,6.19,5.93
6.10,5.97,6.26,5.92
5.97,6.09,6.11,5.93
6.10,6.07,6.15,5.84
6.07,5.98,6.11,5.91
6.00,5.95,6.18,5.93
5.97,5.86,6.10,5.75
5.85,6.05,6.15,5.74
6.00,6.18,6.18,5.85
6.23,6.08,6.29,5.94
6.08,5.99,6.15,5.82
6.18,5.73,6.18,5.70
5.80,5.27,5.88,5.22
5.24,4.99,5.31,4.70
4.97,4.78,5.25,4.76
4.76,5.31,5.36,4.75
5.35,5.28,5.52,5.14
5.31,5.23,5.38,5.13
5.20,5.00,5.20,4.90
5.06,4.72,5.14,4.65
4.72,4.51,4.79,4.42
4.46,4.62,4.82,4.36
4.67,4.89,4.90,4.64
4.91,4.57,4.94,4.50
4.50,4.25,4.71,4.25
4.42,4.25,4.45,4.09
4.24,4.16,4.30,3.81
4.23,4.40,4.41,4.20
4.36,4.34,4.52,4.27
4.38,4.49,4.59,4.36
4.52,4.62,4.78,4.52
4.66,4.41,4.68,4.37
4.47,4.89,5.14,4.37
4.89,4.77,4.95,4.64
4.80,4.75,4.99,4.59
4.75,4.82,4.94,4.67
5.00,4.49,5.09,4.38
4.44,4.46,4.60,4.25
4.44,4.30,4.56,4.28
4.26,4.37,4.43,4.15
4.32,4.14,4.42,4.13
4.18,4.05,4.30,3.92
4.07,3.75,4.10,3.62
3.68,3.78,3.82,3.39
4.10,3.80,4.18,3.76
3.77,3.91,4.03,3.75
3.92,3.86,3.95,3.80
3.87,3.75,3.89,3.64
3.73,3.71,3.77,3.60
3.68,3.81,3.81,3.62
3.78,3.58,3.78,3.53
3.60,3.65,3.75,3.58
3.70,3.83,3.87,3.68
3.84,3.90,3.90,3.76
3.94,4.15,4.19,3.89
4.28,4.44,4.47,4.18
4.47,4.42,4.55,4.30
4.45,4.34,4.46,4.30
4.27,4.13,4.28,4.12
4.11,4.17,4.20,4.03
4.13,4.14,4.27,4.07
4.17,4.22,4.28,4.13
4.26,4.23,4.28,4.18
4.25,4.40,4.50,4.25
4.40,4.24,4.50,4.22
4.25,4.19,4.28,4.12
4.18,4.16,4.24,4.10
4.19,4.11,4.24,4.03
4.12,4.14,4.18,4.05
4.16,4.08,4.22,4.07
4.08,4.14,4.15,4.01
4.17,4.02,4.17,3.98
4.07,4.05,4.15,3.95
4.04,3.98,4.14,3.93
3.95,3.89,4.06,3.86
3.88,3.88,3.96,3.75
3.90,3.94,3.97,3.81
3.90,4.03,4.04,3.86
4.04,4.07,4.11,3.99
4.07,4.14,4.15,4.06
4.11,4.24,4.29,4.11
4.25,4.18,4.29,4.14
4.18,4.17,4.22,4.00
4.23,3.91,4.25,3.83
3.93,3.83,3.96,3.75
3.76,3.85,4.01,3.74
3.86,3.95,4.01,3.84
4.05,4.01,4.05,3.95
3.99,3.84,4.02,3.78
3.85,3.86,3.94,3.79
3.85,3.64,3.90,3.61
3.63,3.85,3.88,3.61
3.82,3.83,3.88,3.73
3.86,3.88,3.99,3.82
3.90,3.81,3.97,3.75
3.84,3.77,3.85,3.73
3.78,3.77,3.80,3.65
3.81,3.63,3.87,3.61
3.63,3.75,3.76,3.61
3.78,3.78,3.85,3.70
3.70,3.65,3.74,3.61
3.65,3.61,3.73,3.52
3.62,3.61,3.70,3.53
3.57,3.64,3.65,3.50
3.58,3.65,3.67,3.52
3.65,3.53,3.67,3.52
3.50,3.58,3.62,3.50
3.62,3.79,3.79,3.59
3.67,3.58,3.72,3.50
3.57,3.55,3.65,3.52
3.57,3.63,3.63,3.51
3.69,3.58,3.72,3.55
3.62,3.60,3.68,3.58
3.58,3.70,3.72,3.56
3.69,3.62,3.70,3.61
3.69,3.52,3.69,3.52
3.53,3.53,3.57,3.45
3.55,3.69,3.70,3.54
3.66,3.82,3.85,3.65
3.81,3.79,3.90,3.77
3.78,3.78,3.81,3.74
3.82,3.90,3.91,3.80
3.94,3.84,3.94,3.80
3.84,3.83,3.92,3.81
3.86,3.84,3.92,3.82
3.84,3.69,3.84,3.66
3.67,3.89,3.90,3.66
3.86,3.69,3.86,3.67
3.69,3.79,3.81,3.64
3.79,3.60,3.83,3.57
3.61,3.54,3.65,3.53
3.54,3.28,3.54,3.23
3.28,3.30,3.42,3.26
3.32,3.30,3.39,3.28
3.30,3.19,3.34,3.16
3.18,3.04,3.24,2.88
3.02,2.90,3.09,2.85
2.90,2.94,3.09,2.88
2.93,3.04,3.07,2.92
3.02,2.81,3.08,2.75
2.85,2.96,2.96,2.81
2.85,2.86,2.90,2.81
2.86,2.79,2.86,2.78
2.76,2.66,2.79,2.65
2.70,2.91,2.93,2.70
2.94,2.89,2.95,2.80
2.90,2.83,2.92,2.80
2.82,2.71,2.84,2.71
2.72,2.75,2.80,2.61
2.72,2.60,2.72,2.59
2.60,2.57,2.71,2.45
2.57,2.60,2.72,2.52
2.64,2.67,2.73,2.58
2.61,2.69,2.72,2.52
2.62,2.75,2.79,2.62
2.84,2.72,2.84,2.71
2.70,2.74,2.75,2.65
2.86,2.85,2.98,2.79
2.85,2.72,2.95,2.71
2.75,2.78,2.82,2.71
2.79,2.81,2.82,2.75
2.77,2.79,2.80,2.65
2.81,3.11,3.11,2.79
3.03,3.42,3.58,3.00
3.44,3.58,3.59,3.36
3.69,3.43,3.72,3.43
3.47,3.40,3.51,3.38
3.40,3.21,3.40,3.18
3.21,3.13,3.21,3.09
3.12,2.98,3.17,2.85
2.99,3.16,3.16,2.95
3.20,3.24,3.24,3.08
3.22,3.16,3.22,3.11
3.13,3.15,3.20,3.10
3.17,3.07,3.20,3.05
3.07,3.00,3.10,2.98
2.98,2.97,3.19,2.95
2.99,2.96,3.07,2.94
3.22,2.84,3.22,2.83
2.86,2.90,2.96,2.80
2.99,2.88,2.99,2.82
2.92,2.99,2.99,2.88
2.97,2.96,3.00,2.90
2.98,3.08,3.08,2.93
3.07,2.98,3.11,2.98
2.95,2.85,3.00,2.85
2.84,2.96,3.00,2.84
2.99,2.95,3.00,2.90
2.91,2.91,2.99,2.88
2.90,2.98,3.00,2.89
2.96,2.85,3.02,2.84
2.84,2.95,2.97,2.83
2.91,2.87,3.00,2.80
2.86,2.98,3.05,2.86
2.91,2.93,3.04,2.91
2.84,2.78,2.99,2.78
2.78,2.84,2.93,2.75
2.80,2.99,2.99,2.80
3.04,3.05,3.12,2.98
3.06,3.27,3.41,3.01
3.26,3.13,3.30,3.07
3.15,2.96,3.16,2.93
2.99,3.08,3.09,2.97
3.08,3.03,3.14,2.99
3.07,3.13,3.14,3.07
3.14,3.10,3.16,3.04
3.10,3.05,3.14,3.04
3.09,3.20,3.25,3.07
3.19,3.12,3.26,3.12
3.15,3.03,3.19,3.01
3.07,3.05,3.11,3.04
3.13,3.13,3.19,3.07
3.09,3.12,3.19,3.07
3.10,3.15,3.15,3.00
3.19,3.08,3.21,3.04
3.04,3.09,3.13,3.02
3.10,2.93,3.12,2.90
2.93,2.94,2.98,2.82
2.95,2.95,2.99,2.83
3.00,2.85,3.00,2.83
2.89,2.92,2.94,2.75
2.93,2.87,2.95,2.86
2.87,3.07,3.08,2.87
3.06,3.01,3.11,2.98
3.04,2.91,3.04,2.89
2.94,2.99,3.01,2.89
2.98,2.91,3.03,2.91
2.94,2.90,2.97,2.87
2.90,2.95,2.99,2.89
2.94,2.86,2.98,2.85
2.88,2.96,2.96,2.85
2.97,2.94,3.02,2.92
3.09,2.98,3.09,2.93
3.01,2.94,3.01,2.94
2.94,2.93,3.00,2.91
2.95,2.98,2.99,2.89
3.00,2.99,3.01,2.96
2.99,2.97,3.08,2.97
2.98,2.95,3.00,2.87
2.94,2.90,3.00,2.90
2.91,2.87,2.94,2.86
2.86,2.91,2.93,2.85
2.92,2.90,2.92,2.86
2.87,2.96,3.01,2.84
2.97,2.98,3.02,2.91
3.00,3.02,3.09,2.96
3.05,3.32,3.35,3.03
3.44,3.30,3.50,3.24
3.35,3.15,3.35,3.12
3.22,3.21,3.29,3.07
3.19,3.11,3.22,3.05
3.09,3.19,3.19,3.03
3.19,3.33,3.35,3.10
3.37,3.61,3.64,3.33
3.67,3.53,3.72,3.34
3.49,3.55,3.55,3.37
3.56,3.71,3.78,3.53
3.85,3.65,3.91,3.54
3.62,3.77,3.84,3.55
3.82,4.03,4.03,3.76
4.10,4.15,4.35,4.04
4.21,4.06,4.30,3.92
4.18,4.12,4.19,4.06
4.11,3.82,4.15,3.76
3.76,4.12,4.40,3.75
4.20,4.31,4.35,4.12
4.32,4.49,4.50,4.30
4.43,4.62,4.68,4.35
4.62,4.60,4.65,4.39
4.58,4.45,4.60,4.42
4.40,4.45,4.51,4.29
4.45,4.24,4.50,4.16
4.21,4.24,4.27,4.06
4.23,4.25,4.33,4.19
4.30,4.18,4.31,4.17
4.13,4.40,4.42,4.05
4.39,4.38,4.42,4.29
4.39,4.48,4.48,4.31
4.48,4.50,4.52,4.36
4.43,4.36,4.50,4.29
4.40,4.18,4.40,4.14
4.17,4.07,4.22,4.03
4.06,4.01,4.14,3.92
4.00,4.11,4.11,3.93
4.07,4.01,4.08,3.96
4.04,3.76,4.05,3.61
3.74,3.66,3.80,3.60
3.62,3.69,3.77,3.57
3.64,3.50,3.75,3.47
3.52,3.54,3.62,3.37
3.56,3.65,3.67,3.50
3.64,3.44,3.67,3.38
3.45,3.56,3.61,3.44
3.57,3.68,3.69,3.52
3.73,3.60,3.76,3.53
3.60,3.61,3.75,3.51
3.57,3.46,3.60,3.36
3.48,3.42,3.50,3.35
3.42,3.48,3.53,3.35
3.48,3.52,3.54,3.39
4.00,3.90,4.17,3.76
3.95,3.91,4.03,3.83
3.98,4.00,4.00,3.80
3.97,4.29,4.40,3.96
4.55,4.35,4.65,4.32
4.38,4.44,4.48,4.31
4.50,4.34,4.50,4.20
4.29,4.33,4.35,4.18
4.30,4.30,4.39,4.28
4.37,4.36,4.45,4.26
4.35,4.40,4.47,4.30
4.49,4.72,4.79,4.46
4.69,4.70,4.93,4.55
4.70,4.90,4.92,4.60
4.97,5.12,5.18,4.83
5.15,4.97,5.15,4.90
5.01,4.99,5.05,4.86
4.99,5.15,5.19,4.87
5.14,5.00,5.15,4.95
4.98,4.90,4.99,4.87
4.87,4.64,4.92,4.38
6.91,7.78,7.97,6.05
8.17,9.17,9.44,7.92
9.19,9.07,9.52,8.77
9.10,8.27,9.23,8.10
8.53,8.12,8.65,7.84
8.03,8.30,8.71,7.92
8.30,8.11,8.39,7.95
8.10,8.22,8.39,7.90
7.83,7.84,8.20,7.68
8.07,8.30,8.39,7.93
8.54,9.10,9.18,8.49
9.30,9.28,9.77,9.20
8.92,9.74,9.85,8.71
10.00,9.76,10.15,9.56
9.60,9.02,9.64,8.75
9.42,8.64,9.43,8.52
8.80,9.13,9.33,8.77
9.18,9.02,9.26,8.85
8.96,9.45,9.50,8.87
9.54,8.89,9.68,8.86
8.94,8.91,9.15,8.86
8.97,9.01,9.08,8.82
9.05,8.71,9.10,8.61
8.75,8.68,8.80,8.36
8.53,8.56,8.77,8.31
8.57,8.42,8.98,8.37
8.40,7.91,8.47,7.72
7.80,8.19,8.46,7.50
8.20,8.24,8.43,7.98
8.28,8.21,8.42,7.95
9.35,8.59,9.76,8.27
8.67,9.12,9.26,8.43
8.98,8.95,9.11,8.65
8.91,8.68,8.95,8.64
8.69,8.51,8.79,8.40
8.50,8.12,8.54,7.90
8.14,8.03,8.19,7.92
8.04,7.98,8.27,7.83
7.75,7.83,7.99,7.66
7.80,7.99,8.03,7.50
8.00,7.25,8.04,7.20
7.01,7.55,7.64,7.00
7.85,7.65,7.85,7.42
7.92,7.39,7.93,7.26
7.34,7.45,7.55,7.25
7.31,7.17,7.46,7.16
6.92,7.01,7.24,6.83
6.40,6.74,7.04,6.26
7.11,6.44,7.16,6.40
6.55,7.05,7.08,6.45
7.09,7.38,7.38,6.94
7.31,7.39,7.45,7.19
7.31,7.00,7.40,6.97
6.84,6.82,6.96,6.72
6.89,7.03,7.03,6.67
7.16,6.77,7.16,6.67
6.65,6.84,6.85,6.60
6.92,7.08,7.10,6.82
7.13,6.82,7.16,6.79
6.73,7.12,7.13,6.73
7.02,7.24,7.27,7.02
7.24,7.52,7.55,7.11
7.54,7.59,7.63,7.36
7.60,7.48,7.66,7.35
7.46,7.64,7.70,7.43
7.54,7.32,7.72,7.10
7.40,6.85,7.44,6.70
6.73,6.58,6.77,6.50
6.56,6.47,6.77,6.44
6.42,6.17,6.42,5.89
6.22,5.92,6.23,5.50
5.85,5.39,5.85,5.37
5.42,5.20,5.66,5.08
5.31,5.30,5.49,5.22
5.80,5.63,5.80,5.25
5.36,6.10,6.12,5.31
6.13,6.30,6.54,6.04
6.32,6.49,6.57,6.10
6.60,6.37,6.60,6.25
6.30,6.14,6.46,6.00
6.15,6.32,6.53,6.06
6.39,6.07,6.47,6.05
6.07,5.89,6.25,5.88
5.91,6.11,6.31,5.91
6.10,6.47,6.48,6.10
6.45,6.30,6.61,6.20
6.25,6.40,6.54,6.10
6.39,6.10,6.49,6.09
6.18,5.79,6.28,5.73
5.81,5.70,6.04,5.55
5.84,5.81,5.87,5.50
5.83,5.97,5.98,5.64
6.01,6.00,6.11,5.84
6.00,6.33,6.34,5.89
6.37,6.63,7.15,6.31
6.72,6.41,6.73,6.26
6.40,6.57,6.65,6.40
6.55,6.66,6.97,6.51
6.72,6.64,6.80,6.52
6.60,6.32,6.63,6.31
6.28,6.25,6.36,6.12
6.20,6.26,6.44,6.02
6.22,6.05,6.24,6.02
6.07,6.05,6.12,5.91
6.04,5.89,6.16,5.88
5.84,5.92,6.09,5.79
5.84,6.08,6.09,5.80
6.06,6.07,6.30,5.99
6.04,6.38,6.39,6.02
6.38,5.98,6.38,5.98
6.07,5.83,6.09,5.82
5.88,6.14,6.17,5.80
6.13,6.03,6.16,6.00
6.05,6.17,6.23,6.04
6.15,6.39,6.41,6.11
6.50,6.28,6.50,6.19
6.22,6.45,6.56,6.18
6.42,6.43,6.58,6.34
6.54,6.05,6.58,6.03
6.07,6.11,6.20,6.01
6.06,5.91,6.10,5.88
5.85,6.24,6.33,5.80
6.24,6.09,6.35,6.01
6.07,6.10,6.21,6.04
5.99,5.93,6.10,5.92
5.92,5.77,6.03,5.66
5.84,5.86,6.09,5.78
5.90,6.08,6.13,5.82
6.07,6.04,6.16,5.93
5.92,6.00,6.10,5.85
5.98,5.86,6.05,5.79
5.84,5.81,5.96,5.76
5.85,5.79,5.91,5.72
5.77,5.68,5.84,5.68
5.68,5.62,5.70,5.59
5.63,5.67,5.77,5.62
5.65,5.69,5.75,5.64
5.65,5.67,5.73,5.61
5.59,5.37,5.60,5.25
5.39,5.18,5.51,5.09
5.09,5.05,5.15,4.90
4.98,4.71,4.98,3.94
4.68,4.14,4.75,4.08
4.51,3.88,4.51,3.70
3.92,4.14,4.15,3.92
4.14,4.00,4.22,3.96
4.07,4.42,4.48,3.88
4.13,4.03,4.25,3.85
4.06,3.74,4.12,3.65
3.56,3.76,3.84,3.30
3.78,4.01,4.25,3.69
4.16,3.95,4.36,3.82
3.96,3.98,4.14,3.92
4.00,4.03,4.08,3.75
4.03,3.78,4.11,3.73
3.87,3.58,3.91,3.56
3.60,3.75,3.78,3.56
3.66,3.77,3.82,3.56
3.69,3.62,3.71,3.49
3.65,3.67,3.68,3.40
3.64,3.82,3.95,3.60
3.82,3.58,3.87,3.54
3.53,3.31,3.55,3.20
3.22,3.31,3.43,3.13
3.31,3.44,3.55,3.21
3.31,3.46,3.50,3.26
3.56,3.60,3.62,3.43
3.64,3.75,3.84,3.64
3.77,4.00,4.02,3.77
4.00,3.80,4.08,3.80
3.80,3.75,3.84,3.66
3.82,3.84,3.89,3.76
3.85,3.61,3.86,3.61
3.60,3.54,3.64,3.40
3.56,3.70,3.74,3.53
3.72,3.40,3.80,3.36
3.44,3.12,3.44,3.04
3.14,3.22,3.25,3.08
3.23,3.41,3.43,3.21
3.42,3.48,3.54,3.38
3.50,3.47,3.67,3.41
3.49,3.65,3.73,3.45
3.63,3.37,3.68,3.34
3.40,3.35,3.45,3.21
3.34,3.43,3.55,3.28
3.50,3.59,3.59,3.39
3.55,3.76,3.85,3.55
3.70,3.31,3.71,3.31
3.35,3.25,3.45,3.21
3.26,3.40,3.44,3.12
3.51,2.94,3.52,2.71
2.97,2.79,3.00,2.78
2.75,2.59,2.80,2.59
2.56,2.62,2.72,2.50
2.63,2.78,2.89,2.54
2.89,2.67,2.89,2.66
2.62,2.76,2.79,2.60
2.77,2.73,2.85,2.70
2.70,2.76,2.79,2.68
2.74,2.72,2.82,2.69
2.75,2.92,3.01,2.70
2.93,2.79,2.97,2.76
2.80,2.93,2.93,2.78
2.92,2.89,2.96,2.79
2.95,3.18,3.30,2.83
3.22,2.95,3.25,2.93
2.97,3.10,3.11,2.88
3.10,3.08,3.16,3.06
3.09,3.09,3.15,3.01
3.06,3.25,3.66,2.99
3.25,3.33,3.58,3.23
3.74,3.64,3.77,3.48
3.75,3.48,3.76,3.36
3.47,3.62,3.73,3.47
3.65,3.74,3.78,3.59
3.81,3.64,3.84,3.61
3.63,3.63,3.67,3.47
3.60,3.60,3.65,3.50
3.55,3.30,3.59,3.27
3.27,3.14,3.35,3.01
3.17,3.31,3.32,3.06
3.25,3.18,3.30,3.16
3.29,2.90,3.29,2.89
3.06,2.83,3.10,2.81
2.90,2.82,2.98,2.82
2.91,2.98,3.04,2.85
3.03,2.91,3.05,2.87
2.89,2.69,2.92,2.68
2.75,2.81,2.92,2.62
2.86,2.67,3.07,2.65
2.71,3.00,3.05,2.71
3.22,2.91,3.23,2.84
2.90,3.13,3.17,2.90
3.07,3.15,3.21,3.07
3.19,3.26,3.35,3.15
3.27,3.44,3.58,3.25
3.53,3.54,3.56,3.41
3.63,3.55,3.64,3.52
3.52,3.50,3.55,3.38
3.50,3.60,3.63,3.43
3.61,3.67,3.72,3.60
3.65,3.74,3.76,3.62
3.76,3.88,3.90,3.75
3.87,3.76,3.88,3.70
3.85,3.84,3.86,3.67
3.84,4.07,4.25,3.77
4.15,4.11,4.24,4.07
4.09,4.00,4.19,4.00
4.00,3.97,4.09,3.91
3.91,3.78,4.05,3.75
3.78,3.62,3.87,3.50
3.67,3.69,3.80,3.64
3.65,3.69,3.71,3.53
3.69,3.65,3.75,3.57
3.71,3.66,3.77,3.64
3.70,3.76,3.79,3.57
3.74,3.80,3.98,3.74
3.83,3.80,3.89,3.77
3.53,3.67,3.70,3.53
3.61,3.40,3.66,3.35
3.55,3.63,3.63,3.52
3.67,3.74,3.75,3.61
3.77,3.80,3.80,3.67
3.81,3.87,3.90,3.81
3.81,3.82,3.89,3.75
3.80,3.86,3.87,3.76
3.87,3.99,4.01,3.87
4.03,4.12,4.14,4.03
4.12,4.14,4.22,4.10
4.20,4.15,4.25,4.13
4.15,3.87,4.16,3.86
4.00,3.83,4.01,3.82
3.50,3.61,3.67,3.35
3.55,3.73,3.76,3.50
3.73,3.62,3.75,3.60
3.64,3.82,3.85,3.58
3.85,3.92,4.05,3.84
4.00,4.00,4.04,3.92
4.04,3.97,4.04,3.91
3.94,3.98,4.07,3.91
4.01,4.13,4.13,3.98
4.14,4.11,4.19,4.07
4.12,4.08,4.14,4.05
4.10,4.13,4.17,4.05
4.13,4.11,4.20,3.98
4.07,4.20,4.20,4.01
4.18,4.22,4.34,4.14
4.25,4.56,4.62,4.21
4.56,4.61,4.86,4.41
4.58,4.86,4.96,4.52
4.90,4.63,4.94,4.55
4.70,4.78,4.88,4.66
4.80,4.99,5.03,4.80
5.07,5.06,5.38,5.00
5.13,5.16,5.25,5.03
5.20,5.19,5.24,5.10
5.21,5.24,5.28,5.17
5.24,5.15,5.24,5.10
5.16,5.22,5.26,5.11
5.25,5.05,5.25,5.04
5.02,4.60,5.05,4.36
4.60,4.38,4.70,4.24
4.39,4.69,4.74,4.39
4.71,4.73,4.91,4.69
4.70,4.78,4.95,4.70
4.80,4.73,4.82,4.56
4.70,4.76,4.77,4.64
4.79,4.77,4.85,4.69
4.82,5.03,5.05,4.79
5.02,5.05,5.14,4.96
5.05,5.08,5.14,4.97
5.03,4.88,5.05,4.82
4.78,5.04,5.09,4.72
4.95,4.87,5.03,4.79
5.00,5.30,5.32,4.96
5.31,5.83,5.97,5.27
5.90,5.56,5.90,5.45
5.65,5.56,5.86,5.50
5.70,5.55,5.70,5.53
5.39,5.63,5.72,5.37
5.65,5.58,5.74,5.48
5.56,5.61,5.66,5.55
5.58,5.63,5.76,5.57
5.63,5.78,5.78,5.57
5.83,5.61,5.88,5.52
5.59,5.31,5.59,5.30
5.33,5.51,5.59,5.24
5.55,5.57,5.58,5.39
5.59,5.60,5.74,5.50
5.61,5.63,5.73,5.58
5.62,5.39,5.65,5.37
5.39,5.35,5.43,5.21
5.44,5.48,5.51,5.35
5.44,5.26,5.45,5.20
5.25,5.14,5.32,5.12
5.07,5.16,5.25,5.02
5.20,5.16,5.33,5.15
5.27,5.12,5.34,5.07
5.22,5.29,5.35,5.18
5.29,5.26,5.32,5.19
5.26,5.25,5.39,5.19
5.22,5.28,5.34,5.21
5.35,5.26,5.35,5.25
5.25,5.20,5.31,5.17
5.17,5.08,5.29,4.90
5.13,4.92,5.19,4.88
4.89,4.76,4.93,4.62
4.75,4.59,4.76,4.59
4.55,4.69,4.70,4.36
4.67,4.48,4.70,4.48
4.47,4.14,4.52,4.12
4.06,4.37,4.40,4.02
4.43,4.58,4.61,4.42
4.70,4.38,4.70,4.35
4.45,5.15,5.19,4.45
5.31,5.31,5.44,5.11
5.36,5.29,5.37,5.20
5.31,5.69,5.75,5.31
5.66,5.72,5.77,5.59
5.64,5.47,5.80,5.46
5.47,5.45,5.63,5.40
5.46,5.59,5.63,5.39
5.61,5.56,5.70,5.50
5.43,5.27,5.51,5.22
5.17,5.40,5.42,5.08
5.46,5.47,5.48,5.32
5.46,5.41,5.52,5.34
5.41,5.39,5.51,5.38
5.41,5.26,5.45,5.20
5.27,5.11,5.33,5.06
5.11,5.30,5.35,5.11
5.38,5.48,5.56,5.30
