SPHS,Sophiris Bio,NASDAQ
2.73,2.74,2.81,2.70
2.72,2.75,2.79,2.67
2.74,2.72,2.88,2.69
2.94,2.92,3.05,2.71
2.93,2.98,3.12,2.88
2.94,2.88,2.96,2.85
2.95,2.97,2.97,2.87
2.97,2.93,3.04,2.91
3.01,2.90,3.03,2.87
2.86,2.88,2.95,2.82
2.88,2.84,2.91,2.78
2.87,2.87,2.92,2.79
2.86,2.89,2.89,2.82
2.90,2.91,2.92,2.84
2.89,2.82,2.92,2.79
2.82,2.78,2.85,2.77
2.78,2.80,2.83,2.75
2.77,2.78,2.81,2.66
2.75,2.76,2.82,2.71
2.76,2.76,2.79,2.72
2.72,2.68,2.78,2.68
2.70,2.77,2.77,2.66
2.78,2.91,2.94,2.78
2.93,2.88,2.95,2.77
2.85,2.79,2.90,2.78
2.82,2.88,2.90,2.80
