ICE,Intercontinental Exchange Inc. Common Stock,NASDAQ
176.84,173.47,178.18,172.34
174.06,172.56,175.32,170.34
170.41,171.94,173.96,168.70
173.28,175.12,177.15,172.68
176.96,179.90,180.72,174.45
179.81,179.66,181.43,178.22
179.10,177.76,180.13,177.76
179.60,178.02,181.25,177.93
177.52,174.50,178.85,173.63
174.37,174.90,175.97,173.62
176.35,177.03,177.35,174.87
177.45,177.38,179.58,176.98
179.00,175.35,179.72,173.54
175.56,179.27,179.49,175.19
180.74,179.23,181.45,177.01
179.35,180.67,181.11,178.66
180.84,181.86,182.43,179.78
181.62,181.56,183.44,181.24
181.88,181.02,182.76,180.54
181.49,181.47,182.26,180.18
180.62,178.99,180.62,177.46
178.69,177.18,178.69,176.37
177.25,178.49,178.85,176.49
178.68,176.78,179.45,176.10
176.18,178.65,178.76,175.76
177.82,177.28,177.90,174.90
176.47,178.25,179.19,176.40
178.10,179.66,180.13,178.10
180.09,182.45,183.89,179.66
184.01,185.80,185.95,183.03
187.22,188.44,188.78,183.94
187.43,185.64,187.88,184.74
184.38,186.82,187.44,183.95
186.16,184.99,186.32,180.14
185.38,187.17,187.83,184.50
187.05,184.92,187.97,184.63
183.94,183.14,184.38,182.00
183.20,183.00,183.61,181.83
182.96,182.10,183.60,181.29
180.83,180.35,181.19,178.77
180.15,181.79,182.40,179.37
180.55,181.66,183.67,180.55
181.37,183.29,183.57,180.60
182.45,181.66,184.37,181.42
182.23,185.51,186.21,181.71
185.52,185.33,186.44,184.03
185.34,183.37,186.48,183.20
181.91,180.24,182.58,179.27
180.25,179.93,182.97,179.26
179.44,180.27,181.68,179.33
179.90,179.75,180.61,178.57
182.23,181.67,183.98,180.82
181.56,182.95,183.60,179.45
182.67,181.00,183.23,180.86
181.95,179.39,182.02,177.26
179.04,181.43,181.46,179.04
182.50,181.00,182.97,180.91
180.95,181.55,181.72,180.13
181.31,180.00,181.97,179.65
180.75,180.53,180.99,178.42
182.39,181.07,182.73,180.69
181.69,181.60,182.32,181.09
181.93,181.72,182.30,180.77
182.00,182.97,183.16,181.03
183.17,182.13,184.95,181.55
181.30,181.14,181.73,179.60
180.77,180.69,182.19,179.84
180.91,178.90,181.62,178.60
179.26,179.92,180.78,178.61
178.85,181.28,182.00,178.43
179.47,181.42,181.76,178.41
181.09,183.93,184.23,180.82
182.58,184.11,184.11,179.10
183.89,188.03,188.52,183.78
188.71,193.65,193.78,187.88
192.00,193.00,194.34,191.54
192.50,189.66,193.70,187.68
189.90,188.96,191.20,187.35
190.66,193.16,194.70,190.01
192.57,194.68,195.26,192.20
193.89,195.66,196.21,193.11
194.73,194.12,196.04,193.42
195.73,195.51,197.48,194.44
194.99,197.25,197.60,194.14
197.08,198.22,198.53,195.97
198.42,197.25,198.42,196.57
197.48,197.47,198.46,195.76
197.10,195.94,197.10,194.85
196.08,196.20,196.83,195.28
196.40,196.00,197.06,195.25
196.32,193.81,196.32,192.79
193.61,192.85,195.19,191.78
193.05,190.60,193.81,190.47
191.46,192.73,194.09,191.39
194.68,195.35,196.31,193.06
195.51,193.84,196.06,192.21
198.77,197.97,200.87,195.46
198.81,199.80,199.96,197.00
199.80,200.33,202.44,198.94
200.29,204.20,205.25,200.29
204.20,202.72,205.80,202.29
202.41,197.80,203.18,197.80
198.19,199.84,201.42,197.80
200.50,199.16,200.57,196.75
199.00,202.36,203.44,199.00
204.33,203.17,204.52,201.27
203.59,206.42,207.84,203.59
206.95,213.07,213.23,206.00
215.20,215.71,216.04,213.07
215.71,217.41,218.13,214.88
217.88,216.32,218.05,215.60
216.00,213.28,216.63,213.28
213.94,214.42,215.63,212.71
215.00,213.29,215.29,213.12
213.83,214.89,215.96,212.66
214.15,212.71,214.42,212.13
211.04,212.30,213.68,210.37
211.77,212.65,213.38,210.95
214.38,218.20,218.50,213.50
216.24,217.37,219.02,215.72
217.29,216.77,218.09,215.94
218.26,218.50,220.07,216.69
216.86,217.83,219.49,215.77
218.83,220.44,221.25,218.57
221.00,221.84,222.39,220.11
222.29,222.22,223.16,219.79
221.58,225.15,225.70,219.77
225.00,222.63,225.88,222.06
223.00,224.46,225.74,222.11
226.57,226.06,226.66,223.91
226.01,226.01,226.08,223.77
226.23,224.86,227.07,224.08
224.68,224.74,225.63,223.62
225.38,223.52,225.70,221.89
223.50,224.92,225.89,222.45
224.16,224.60,225.49,222.15
224.60,225.88,226.96,224.47
226.90,226.46,228.82,226.01
228.84,227.82,229.50,226.05
227.17,227.01,228.21,224.99
227.94,227.53,228.86,227.00
226.45,225.33,227.38,224.05
225.00,220.51,225.56,220.01
221.06,219.80,221.33,218.28
219.71,210.88,219.99,208.32
208.80,209.33,212.66,208.10
209.02,206.87,210.31,206.03
208.38,208.00,212.33,207.62
209.16,209.98,210.98,207.37
208.15,206.89,208.99,205.98
206.00,204.36,207.02,204.34
208.23,203.16,208.23,202.61
209.00,206.90,209.00,204.00
203.04,204.78,207.63,203.04
201.01,209.30,209.55,201.01
205.60,208.79,210.25,205.60
208.18,203.45,208.58,203.00
203.12,208.87,209.00,202.90
208.68,207.56,210.51,205.00
208.11,210.42,210.58,207.38
210.18,215.53,216.30,210.18
215.60,212.11,216.90,211.27
213.40,216.48,216.99,212.11
216.55,217.41,218.75,213.47
216.46,216.91,219.83,215.74
216.25,214.85,217.00,213.22
214.88,216.95,218.45,214.85
215.47,211.78,216.38,211.58
212.41,210.25,213.33,209.65
211.37,212.91,213.93,210.08
212.67,215.32,216.40,212.27
214.65,214.23,217.21,213.29
215.23,208.89,215.27,208.67
213.46,209.08,213.46,206.25
209.27,208.84,211.72,207.69
207.41,209.98,210.62,206.71
211.52,214.92,215.39,211.27
214.58,213.90,216.08,212.67
214.55,214.97,219.34,214.55
215.73,212.64,216.21,212.04
212.60,210.28,212.83,209.57
211.90,208.45,211.90,207.69
207.95,209.14,209.42,206.04
209.17,204.05,209.51,203.44
204.02,204.93,206.00,203.00
206.00,209.16,209.50,205.76
209.16,205.94,209.16,205.65
205.77,203.48,206.63,202.83
204.05,203.41,205.43,201.94
206.20,203.85,207.75,203.85
203.42,203.77,205.17,203.42
204.22,199.98,204.98,199.71
200.34,199.47,202.24,199.31
199.86,199.42,200.50,195.54
199.92,196.17,200.27,195.34
196.68,197.83,201.11,196.38
197.59,193.14,198.05,192.24
193.44,200.29,201.40,193.44
204.54,202.18,205.23,200.58
202.34,196.55,203.34,196.42
196.46,192.27,196.75,192.18
192.58,191.92,193.98,190.22
192.05,192.70,194.16,191.47
192.83,190.51,193.91,189.09
189.09,189.13,191.19,188.30
189.70,191.52,192.13,188.78
191.55,193.85,196.72,191.26
194.60,198.03,198.39,193.95
197.56,198.27,198.92,195.86
197.90,200.59,200.69,196.29
200.38,203.83,204.85,198.80
203.73,204.29,206.07,201.23
204.45,205.77,206.23,202.70
205.33,202.45,205.75,201.93
203.09,201.59,203.24,199.64
202.56,203.35,203.80,201.08
203.58,204.44,204.94,201.61
204.78,205.48,206.00,203.52
205.84,202.30,207.00,202.10
201.75,202.27,202.83,199.29
201.15,198.21,201.66,197.91
198.67,201.75,202.09,197.56
198.25,192.14,198.25,190.84
191.87,188.23,192.30,186.90
188.64,191.36,191.67,188.64
191.21,190.82,191.96,189.93
190.82,191.83,192.03,189.13
191.20,189.07,191.83,187.24
189.07,188.51,189.53,187.10
187.21,191.56,191.76,186.92
191.33,187.88,191.47,187.22
188.64,192.19,192.70,188.03
191.95,193.85,194.97,191.22
193.61,192.67,193.61,190.87
193.50,197.39,198.61,192.59
196.80,195.80,196.93,194.15
196.87,195.00,196.87,194.35
195.00,196.40,197.57,194.57
197.00,194.19,197.09,193.31
194.03,194.80,196.63,193.76
193.95,192.84,194.92,191.60
192.62,190.42,192.78,188.23
191.00,190.05,191.42,189.16
189.51,188.91,191.25,188.64
188.06,190.12,190.41,188.00
189.99,188.34,189.99,187.00
187.60,192.02,193.12,187.32
191.97,193.26,193.63,191.30
193.45,192.52,194.19,191.48
192.61,194.66,195.24,191.73
194.25,198.18,198.89,193.92
203.00,196.96,203.00,194.62
197.93,194.86,197.93,193.37
194.74,198.19,198.48,193.62
194.11,190.18,195.08,189.71
190.25,187.93,191.18,187.17
187.63,189.25,189.47,187.48
188.41,187.93,189.90,185.70
188.31,188.90,190.11,188.04
189.84,186.32,190.67,186.17
186.49,187.72,188.15,185.70
188.48,190.29,190.97,188.48
190.30,189.41,190.30,188.45
189.25,185.39,189.25,184.57
185.50,186.91,187.13,184.28
184.77,183.45,185.39,182.40
183.56,184.40,184.65,182.81
185.96,186.51,187.52,185.04
186.10,187.55,188.49,185.81
187.74,188.83,189.26,187.74
188.11,191.22,191.44,188.11
191.60,194.36,196.74,191.10
193.05,196.43,196.72,192.56
194.47,198.98,199.21,194.25
198.41,197.52,199.17,195.78
197.43,195.96,197.43,195.44
195.96,196.74,197.53,195.68
196.33,195.99,197.15,194.06
196.22,195.39,198.59,195.08
196.55,196.07,196.80,194.83
195.33,192.22,196.23,192.16
192.01,192.18,193.33,190.51
192.74,193.95,194.47,191.91
192.74,191.16,192.95,191.16
190.83,192.22,194.74,190.37
192.78,188.35,193.03,186.07
189.00,191.35,191.57,187.35
192.24,189.35,193.00,189.08
188.44,187.84,189.63,186.72
188.14,187.72,189.04,186.99
188.39,189.31,189.49,188.15
189.93,187.60,189.93,186.70
189.14,190.00,190.27,189.08
189.67,185.69,189.84,185.28
185.53,186.91,187.23,185.36
186.92,188.57,188.65,185.52
187.98,189.10,189.86,187.79
189.98,189.57,190.18,189.18
189.33,189.39,190.08,188.57
189.68,188.17,190.25,186.67
187.49,188.69,189.02,187.42
189.09,189.00,190.00,188.47
189.95,188.30,190.12,187.16
188.88,185.34,189.80,184.94
184.61,185.62,187.35,184.61
185.50,186.67,186.79,184.27
186.00,187.44,188.16,186.00
187.29,187.16,189.61,186.64
188.25,190.25,190.69,187.53
189.50,190.34,190.46,188.56
189.67,194.68,197.05,189.37
194.04,195.56,196.00,193.54
194.30,196.81,197.69,193.33
197.09,201.83,202.12,196.80
202.45,204.05,205.13,202.03
205.04,203.80,205.04,202.31
203.65,200.76,203.78,199.88
200.06,199.51,201.57,198.94
199.34,199.05,200.15,198.21
198.60,195.63,199.24,195.14
195.63,196.47,197.00,194.45
195.26,195.20,195.77,194.31
195.69,195.05,196.19,194.10
195.05,194.08,195.33,193.42
195.68,197.73,199.16,195.34
198.47,198.42,200.00,197.00
199.25,199.10,201.88,198.91
199.66,196.36,199.94,196.36
197.72,201.34,201.40,197.25
201.00,203.01,203.80,200.81
203.65,203.60,208.20,201.77
203.38,198.66,204.35,198.58
198.56,201.07,202.44,198.42
199.04,202.88,203.78,196.25
198.67,197.68,202.80,197.25
198.71,196.61,199.86,195.15
197.39,199.88,200.22,196.25
200.80,199.50,201.19,197.69
198.88,198.73,200.17,196.87
200.24,203.14,203.39,199.46
203.36,206.59,206.73,203.25
206.51,205.67,207.19,203.93
205.83,205.41,206.60,203.68
204.98,205.93,206.27,203.10
205.26,203.73,206.10,202.60
204.57,208.29,208.30,204.57
208.45,209.79,211.15,208.45
210.16,217.52,217.72,208.45
218.34,217.42,219.96,216.24
216.19,219.92,220.25,216.19
220.46,218.54,220.46,218.25
218.00,219.33,219.45,214.35
219.23,221.24,221.45,219.08
221.16,221.20,222.00,220.39
221.85,223.21,223.55,220.55
222.65,222.56,223.36,221.32
221.56,222.20,224.24,221.12
222.20,219.95,223.51,219.83
221.03,220.72,221.24,219.10
219.50,219.85,220.92,219.00
221.25,220.29,222.24,219.38
220.83,221.72,223.19,219.40
221.27,221.08,222.39,219.55
220.00,220.82,221.10,219.16
221.95,225.99,226.66,220.37
226.01,223.82,226.10,223.23
224.51,224.73,225.87,223.48
224.28,226.33,226.56,223.76
226.56,227.05,227.71,225.25
224.98,224.77,228.79,223.85
224.35,225.84,227.09,223.25
225.10,224.47,225.22,222.27
224.43,223.05,225.34,222.96
223.97,225.45,226.75,223.97
223.61,219.09,225.54,218.91
219.42,219.48,221.92,218.38
219.25,214.97,219.25,214.70
215.98,221.59,222.18,215.12
222.26,223.99,224.01,221.68
225.74,221.62,226.68,219.77
221.48,225.09,225.73,221.48
225.44,223.43,227.69,223.23
223.67,221.73,225.44,221.52
222.34,221.88,223.96,220.21
222.37,222.13,224.19,221.49
222.00,221.79,223.09,221.40
222.11,219.29,222.76,219.29
220.39,217.64,220.76,215.80
217.00,218.83,220.84,216.15
219.58,215.70,220.78,213.55
216.47,218.75,218.95,213.81
219.75,221.50,223.64,219.75
221.79,221.63,223.85,220.59
221.29,215.83,222.14,214.98
216.91,209.50,219.54,208.76
207.32,208.00,210.24,206.12
208.00,205.68,209.27,205.53
205.24,209.40,209.50,204.49
210.58,207.97,211.95,206.71
207.23,206.56,209.21,205.57
206.81,214.19,214.58,206.25
215.04,216.71,217.87,213.88
215.20,217.75,217.88,214.05
215.26,212.70,217.03,212.49
212.58,205.44,213.54,205.38
205.25,204.87,206.00,202.24
203.25,205.73,208.96,202.79
207.08,208.41,208.61,205.57
208.59,211.37,211.57,208.59
210.45,215.00,216.17,210.45
215.74,225.85,226.11,215.73
226.74,228.72,230.99,226.73
227.83,229.03,231.95,227.50
229.68,231.30,231.70,228.81
230.88,231.84,232.64,230.07
231.77,234.43,234.88,231.18
234.88,233.22,235.37,233.03
233.59,234.81,235.70,232.76
234.25,234.77,235.61,232.82
233.86,233.91,236.75,233.71
233.91,235.02,235.49,231.28
234.69,234.42,235.00,232.51
234.04,235.53,238.19,233.35
235.05,238.85,239.98,233.29
239.38,238.23,240.05,236.66
238.17,235.36,239.12,235.24
234.89,239.32,239.80,234.79
238.26,235.61,239.92,232.34
235.12,232.95,235.20,231.01
234.74,234.11,234.99,232.96
233.81,230.42,236.27,230.26
231.25,233.93,234.48,230.07
232.25,227.95,232.25,227.92
229.44,228.60,229.98,225.88
230.42,230.77,232.13,228.57
230.15,229.09,231.72,227.83
230.48,232.95,233.86,230.47
232.11,233.51,233.89,230.46
232.71,231.47,233.05,229.12
230.80,236.71,237.04,230.25
236.71,236.70,237.92,234.74
237.31,235.33,237.57,234.01
234.35,234.31,236.25,232.85
234.17,230.95,235.28,229.71
229.47,229.75,232.30,227.61
228.90,231.98,232.66,228.84
233.50,234.98,235.15,232.54
233.42,233.27,234.30,231.98
232.66,230.92,235.39,230.47
231.08,228.87,231.90,227.47
227.83,229.33,231.67,227.22
229.78,229.81,231.75,228.55
229.96,230.50,232.00,229.90
230.00,230.89,231.15,228.03
231.14,231.91,232.59,230.20
231.28,230.79,232.78,230.65
230.63,228.88,232.51,227.64
229.16,229.79,231.50,227.50
229.69,229.88,231.35,227.86
228.27,223.67,230.36,222.68
224.32,225.67,226.05,223.28
225.67,224.12,226.10,223.20
224.18,225.61,227.57,222.93
225.10,225.19,226.55,224.51
224.73,223.39,225.87,221.28
223.36,222.75,224.96,222.05
222.75,224.29,224.44,221.16
223.08,224.76,226.50,222.86
223.75,224.53,227.03,222.15
224.25,225.82,228.06,224.04
226.74,226.59,228.17,225.55
230.00,232.17,232.17,226.86
231.73,227.26,232.14,225.89
228.05,233.09,233.99,226.92
235.76,238.24,239.96,234.05
237.03,240.00,241.98,236.70
239.00,239.94,240.95,236.67
239.96,240.08,241.60,238.79
241.15,240.51,241.98,239.81
241.42,238.77,241.57,237.44
238.13,237.68,240.75,237.52
238.33,237.85,240.00,237.45
238.72,235.76,239.48,235.65
235.15,235.35,236.91,234.18
235.60,236.87,238.29,235.03
236.44,233.68,236.44,233.18
234.09,234.68,235.75,232.32
235.34,236.44,236.80,233.58
236.34,236.78,238.42,234.14
237.49,235.54,237.67,235.32
234.47,235.90,236.70,233.68
236.16,234.24,238.03,234.22
233.14,235.28,236.03,231.76
237.00,236.55,238.00,234.37
237.26,235.57,237.73,234.85
235.05,236.88,239.16,234.16
237.30,240.47,240.70,234.97
240.79,242.00,242.96,239.74
240.52,238.55,241.54,237.68
236.65,237.31,238.64,235.53
236.68,234.40,238.09,233.79
235.23,234.31,236.26,233.44
235.00,233.75,235.99,232.83
233.00,229.38,233.93,227.83
231.14,230.89,231.94,229.79
232.03,229.86,232.43,229.73
229.50,228.06,230.49,227.77
228.00,227.73,229.49,227.57
228.00,226.16,229.25,225.51
224.21,222.29,225.61,222.11
223.57,223.61,224.98,221.91
225.19,225.74,226.46,224.52
226.69,227.04,227.49,225.46
225.25,224.37,226.51,223.09
225.02,227.23,227.90,223.25
225.76,221.86,226.86,221.59
223.27,224.43,227.19,222.62
228.93,229.47,231.62,226.25
231.67,229.00,231.92,227.98
228.50,227.99,229.37,226.98
227.85,228.92,229.71,224.82
230.80,232.32,232.43,229.56
231.01,231.72,232.70,230.54
231.46,231.51,232.57,230.00
231.17,231.70,233.42,230.99
231.69,233.29,233.36,230.25
232.72,229.84,233.97,229.25
229.64,229.01,231.69,227.98
228.09,226.50,228.59,225.65
227.77,226.35,227.77,224.97
226.53,227.71,228.23,224.94
227.48,229.05,229.91,227.48
228.85,228.04,228.87,226.91
228.87,229.88,229.92,227.63
230.05,230.65,231.10,229.70
230.15,237.54,238.20,229.45
238.66,237.00,239.31,234.64
237.00,237.25,238.59,235.44
238.60,240.41,241.94,238.33
238.79,236.90,239.78,236.04
235.60,236.18,236.58,232.01
236.68,237.71,239.08,235.10
237.32,240.65,240.80,236.99
239.29,241.00,241.61,238.58
240.98,244.05,244.37,240.37
243.95,243.98,245.91,242.27
242.42,244.29,246.39,239.42
242.94,236.71,243.52,236.43
227.01,224.93,232.90,220.28
229.91,222.52,231.14,222.43
227.02,229.34,231.22,224.07
230.95,231.97,232.73,227.36
230.66,232.41,234.14,230.00
232.60,228.41,232.60,228.32
224.56,224.52,227.24,223.49
226.45,226.51,227.32,223.66
227.01,228.91,231.27,225.64
228.00,226.79,230.05,224.91
228.74,234.51,234.74,227.82
236.07,231.19,236.22,230.73
231.50,235.14,237.00,230.99
234.89,236.23,236.38,232.67
235.79,233.55,238.16,232.86
234.58,233.50,234.58,231.64
233.27,233.44,234.20,229.70
234.00,230.20,235.64,229.51
228.25,228.26,230.08,226.52
229.74,231.65,232.99,229.04
228.58,226.46,230.00,225.14
226.07,229.27,229.71,225.52
227.69,226.69,227.69,224.82
228.65,235.00,236.49,228.12
233.16,227.98,234.75,227.75
228.20,227.79,229.13,223.49
229.16,234.99,235.32,228.50
234.01,233.54,235.95,230.08
231.26,231.48,231.53,224.64
232.85,236.96,237.32,232.02
237.11,236.28,237.54,234.43
237.99,233.79,238.36,232.37
232.83,234.16,234.46,230.54
234.17,228.90,234.60,227.39
229.81,233.40,233.87,228.90
231.90,231.16,233.77,231.01
231.22,229.35,233.60,228.91
230.33,236.22,236.81,230.20
237.96,237.89,239.55,235.78
236.05,240.27,241.16,236.05
239.62,241.64,242.16,237.83
242.04,236.88,242.84,236.70
237.57,245.74,247.08,237.02
247.03,248.80,249.40,245.70
249.01,247.39,254.91,243.78
246.39,255.71,257.34,245.00
255.93,257.67,258.04,251.65
257.88,261.84,262.68,257.05
261.54,252.40,262.18,251.97
251.52,261.35,261.70,250.75
260.01,260.50,262.38,258.38
259.65,260.25,261.98,257.73
260.57,261.50,262.36,259.28
264.44,262.32,265.90,260.75
262.39,261.30,262.67,259.50
260.45,263.69,264.37,259.08
265.09,263.98,266.74,263.29
262.34,260.08,263.90,259.80
259.34,258.47,260.85,256.45
258.87,262.10,262.23,256.58
263.56,261.92,263.60,260.13
263.09,263.60,263.75,259.04
263.12,262.93,263.75,261.61
264.07,263.52,264.99,262.39
263.41,263.30,265.00,262.53
261.23,259.15,262.12,257.84
259.32,259.51,261.14,258.47
259.59,260.23,260.95,258.45
260.24,259.84,261.81,258.34
261.52,260.95,262.04,256.35
261.37,259.05,263.15,258.42
259.55,253.84,260.99,253.11
255.58,264.14,266.00,255.26
263.85,263.67,265.94,262.50
262.95,261.18,265.50,259.48
258.61,252.28,260.01,250.25
252.25,252.46,255.45,251.54
248.88,243.95,249.96,242.79
244.08,245.58,246.45,240.37
250.00,250.00,253.19,246.32
251.25,247.72,252.02,245.82
244.91,248.37,249.39,244.10
247.17,244.58,248.10,244.13
246.98,247.44,247.74,245.05
249.15,250.09,250.89,248.02
249.80,251.00,252.27,248.59
250.50,251.92,252.65,250.05
251.73,254.41,255.77,251.27
256.97,257.74,259.38,255.60
257.73,256.93,260.18,256.56
255.49,256.26,259.00,252.75
252.25,251.39,253.17,248.36
258.30,257.58,259.05,254.06
255.00,255.28,256.75,252.89
250.43,254.17,258.70,250.27
255.65,250.27,256.98,249.68
251.93,252.64,254.09,249.79
255.00,253.87,255.88,250.56
254.40,246.62,254.67,244.15
248.26,250.07,251.46,245.25
243.19,245.45,251.53,243.07
249.30,249.03,251.29,247.23
245.23,242.83,247.23,241.25
244.55,242.08,246.12,240.34
245.11,251.28,251.71,243.56
252.57,248.77,253.60,246.41
250.49,251.64,251.71,249.09
251.11,252.78,256.19,250.03
254.89,254.54,256.27,251.37
256.66,263.80,264.03,254.71
263.29,266.94,268.89,261.63
265.75,264.49,265.75,262.31
265.56,263.08,266.63,257.46
263.92,246.09,264.66,241.81
244.63,236.19,246.35,233.98
233.60,238.98,239.98,228.94
238.37,242.80,244.16,236.93
243.80,236.46,245.05,236.19
230.65,233.19,236.20,228.49
236.57,236.28,236.57,231.04
238.58,237.89,240.50,235.09
238.54,246.39,247.70,238.54
246.00,243.95,247.00,242.56
243.37,248.07,249.72,241.54
251.06,246.71,253.71,245.39
247.32,241.64,248.50,239.75
240.00,244.33,244.93,238.13
244.35,245.03,246.70,241.57
245.27,239.94,245.94,239.56
238.93,238.46,240.80,235.50
232.82,232.08,233.49,227.70
234.05,231.96,234.05,229.31
230.43,236.94,237.23,230.43
237.20,239.00,240.37,234.86
236.28,234.28,237.75,232.37
231.58,233.03,236.00,231.56
233.50,229.97,233.84,227.22
231.39,232.11,233.21,229.55
233.25,235.99,237.69,233.25
234.50,236.37,237.56,234.50
234.28,236.55,237.94,234.28
236.72,233.15,237.20,232.64
233.91,236.11,237.05,233.11
237.06,237.50,237.95,233.58
237.07,237.10,239.27,236.37
235.00,235.19,237.90,234.50
235.33,236.55,238.04,234.75
235.38,234.35,236.44,232.88
234.40,235.00,236.92,233.99
234.84,234.68,235.50,231.97
235.82,233.21,236.86,232.54
231.98,235.14,235.92,231.21
234.86,235.70,237.84,233.57
235.25,236.50,236.84,232.84
235.38,237.21,238.83,233.76
236.92,237.87,238.04,233.63
236.64,234.51,239.03,233.08
235.18,233.52,235.97,232.85
234.24,232.48,235.04,231.69
233.33,233.00,234.08,229.38
235.23,237.51,237.75,232.11
236.91,236.78,238.99,235.87
237.10,238.50,239.39,236.52
237.94,239.43,240.59,237.70
238.81,242.10,242.22,238.37
242.70,242.60,243.36,240.42
241.62,240.16,242.42,239.80
240.34,241.15,242.55,239.90
240.65,240.41,241.50,239.63
241.24,244.38,244.51,240.00
243.82,243.49,244.63,241.25
241.44,240.86,243.56,240.17
239.48,240.03,240.78,238.16
240.53,244.68,244.75,239.41
242.27,240.98,243.79,238.10
255.01,258.49,262.70,255.01
259.00,254.02,260.09,253.83
253.97,258.16,258.57,252.82
258.72,260.50,262.40,258.42
260.53,261.02,262.60,259.32
260.83,258.55,261.62,257.58
260.09,262.14,263.29,258.37
261.11,259.99,263.31,259.90
260.66,261.61,263.10,259.31
261.00,257.58,262.49,256.32
257.00,261.46,261.66,256.19
261.50,260.63,262.98,259.54
262.24,262.99,265.62,261.75
262.29,263.98,264.67,261.50
264.51,270.69,271.47,263.99
270.80,270.00,271.72,269.39
269.48,268.00,270.25,267.09
269.42,270.21,270.71,267.98
271.20,271.12,271.95,269.40
271.12,269.08,271.12,266.04
267.84,267.24,268.96,265.55
265.03,265.51,265.88,263.02
265.32,264.50,265.78,261.75
264.51,265.29,267.06,264.28
264.60,264.82,265.15,263.15
263.40,262.52,263.94,261.37
261.09,261.29,262.56,260.13
260.00,260.56,262.77,258.41
258.93,258.02,260.91,257.04
258.20,256.53,260.23,255.97
254.63,256.56,257.27,253.42
256.75,253.66,256.80,253.30
255.66,252.20,258.14,252.00
252.47,250.96,253.47,250.70
251.46,252.00,252.33,249.58
254.13,256.05,256.21,253.58
247.82,246.40,252.21,245.75
245.28,242.21,245.28,240.75
244.12,248.33,248.33,242.19
250.14,252.76,253.58,249.33
253.01,255.96,256.75,251.61
254.92,252.74,257.74,252.43
251.06,254.87,255.28,250.89
253.18,254.88,255.19,252.23
254.84,253.96,255.98,251.33
254.25,256.89,258.55,254.25
256.95,257.94,258.44,255.62
259.55,260.48,261.17,258.31
262.05,259.58,262.05,258.58
262.00,262.54,262.54,260.53
263.49,263.05,263.49,262.48
263.18,262.91,264.45,262.18
261.48,264.17,265.17,261.27
265.00,262.70,265.00,262.37
261.88,262.44,262.57,260.73
263.63,263.17,263.66,262.59
262.97,263.41,263.56,261.54
262.73,262.10,263.65,261.08
262.12,264.04,264.67,262.12
263.54,265.26,266.06,263.10
264.85,264.20,266.14,264.04
264.70,264.63,265.18,263.37
264.27,263.93,264.27,262.25
271.06,278.02,283.25,270.01
278.52,278.34,280.01,276.75
280.07,278.07,280.24,276.28
277.38,276.80,277.38,274.53
277.29,276.97,277.57,275.99
276.76,276.83,277.28,275.64
278.08,278.60,278.77,276.13
276.80,278.64,278.96,276.28
279.67,280.02,280.32,278.66
279.00,278.11,280.58,278.11
278.61,281.52,281.81,278.36
281.38,281.36,281.92,280.75
281.06,280.33,281.89,279.17
280.33,279.49,280.78,279.09
281.30,278.88,281.30,278.63
278.27,277.14,278.77,276.55
276.64,277.18,277.51,276.05
277.80,277.68,279.34,276.05
277.70,278.56,280.40,277.30
278.87,279.96,280.15,276.78
279.27,282.02,282.15,278.74
282.57,284.35,286.47,281.66
285.22,285.37,285.57,283.52
285.71,284.86,287.02,283.80
283.12,283.65,283.96,281.65
283.05,282.53,283.50,281.60
281.71,282.25,283.34,280.36
278.80,284.99,285.73,278.80
283.10,281.65,284.16,280.64
280.79,279.80,282.26,279.61
279.87,281.72,282.60,279.81
280.70,281.50,282.06,279.20
282.23,282.25,283.44,281.12
282.74,280.21,283.83,280.21
280.85,282.26,282.52,280.00
283.25,280.72,283.60,279.56
280.33,276.11,280.36,276.11
275.75,274.04,276.42,273.30
273.39,273.53,274.88,272.38
273.83,270.96,274.39,269.43
270.03,268.40,272.50,267.08
269.85,269.36,271.06,269.00
268.34,267.67,269.61,267.18
267.99,267.76,270.25,267.38
267.96,268.31,268.64,266.63
267.54,267.72,268.38,266.77
268.10,267.31,268.27,265.78
268.86,268.40,269.80,266.94
268.50,265.35,269.14,264.92
265.80,267.33,267.76,264.55
265.87,266.56,266.96,264.67
268.48,271.29,272.51,267.87
271.21,265.89,271.93,265.74
268.35,267.65,269.75,266.10
268.67,267.06,269.17,266.03
266.91,265.03,267.98,265.01
263.68,266.33,266.99,263.10
267.13,266.54,267.13,265.72
266.00,266.94,268.84,266.00
265.93,266.32,267.87,265.90
266.77,266.11,267.41,265.09
266.11,267.83,268.64,265.36
268.27,270.39,272.05,266.46
268.00,263.05,269.63,261.33
262.61,265.22,266.50,262.61
266.41,269.47,269.57,266.19
53.91,53.37,54.02,53.27
54.15,54.43,54.50,54.03
54.48,54.62,54.84,54.19
55.19,57.34,57.57,54.50
57.99,57.30,58.70,57.12
57.20,56.25,57.30,55.91
56.40,55.59,56.49,55.06
55.43,55.50,55.72,54.91
55.10,54.45,55.36,54.20
54.51,54.90,55.16,54.34
54.71,54.82,55.03,54.70
54.94,55.18,55.18,54.52
55.32,54.41,55.33,54.23
54.34,54.33,54.63,53.91
54.48,54.69,54.69,54.20
54.66,54.08,54.79,54.03
54.35,54.84,54.94,53.95
55.32,55.40,55.86,55.26
55.50,56.35,56.40,55.38
56.39,56.65,56.74,56.00
56.90,57.79,57.86,56.85
